SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Mount Gambier	IND	2019	12
Mount Gambier	IND	2020	3
Mount Gambier	IRL	1990	3
Mount Gambier	IRL	2010	5
Mount Gambier	IRL	2018	6
Mount Gambier	IRN	2010	5
Mount Gambier	IRN	2015	8
Mount Gambier	IRQ	2016	3
Mount Gambier	IRQ	2019	15
Mount Gambier	IRQ	2020	9
Mount Gambier	ITA		11
Mount Gambier	ITA	1951	4
Mount Gambier	ITA	1960	74
Mount Gambier	ITA	1970	47
Mount Gambier	ITA	1980	10
Mount Gambier	ITA	1990	3
Mount Gambier	ITA	2010	3
Mount Gambier	ITA	2015	3
Mount Gambier	ITA	2017	5
Mount Gambier	JPN	2010	4
Mount Gambier	JPN	2015	6
Mount Gambier	KOR	2010	6
Mount Gambier	LKA	1980	3
Mount Gambier	LKA	2000	3
Mount Gambier	LKA	2010	4
Mount Gambier	LKA	2017	7
Mount Gambier	MKD	1980	6
Mount Gambier	MKD	2010	4
Mount Gambier	MYS	1970	6
Mount Gambier	MYS	1980	6
Mount Gambier	MYS	1990	8
Mount Gambier	MYS	2010	8
Mount Gambier	MYS	2015	3
Mount Gambier	MYS	2016	3
Mount Gambier	MYS	2018	6
Mount Gambier	MYS	2019	3
Mount Gambier	MYS	2020	3
Mount Gambier	NLD		7
Mount Gambier	NLD	1951	3
Mount Gambier	NLD	1960	118
Mount Gambier	NLD	1970	17
Mount Gambier	NLD	1980	15
Mount Gambier	NLD	1990	7
Mount Gambier	NLD	2010	11
Mount Gambier	NPL		5
Mount Gambier	NPL	2010	4
Mount Gambier	NPL	2016	3
Mount Gambier	NPL	2017	8
Mount Gambier	NZL		28
Mount Gambier	NZL	1970	11
Mount Gambier	NZL	1980	42
Mount Gambier	NZL	1990	59
Mount Gambier	NZL	2000	63
Mount Gambier	NZL	2010	57
Mount Gambier	NZL	2015	28
Mount Gambier	NZL	2016	10
Mount Gambier	NZL	2017	6
Mount Gambier	NZL	2018	4
Mount Gambier	NZL	2019	4
Mount Gambier	NZL	2020	5
Mount Gambier	PAK	2010	5
Mount Gambier	PAK	2015	19
Mount Gambier	PHL		10
Mount Gambier	PHL	1980	9
Mount Gambier	PHL	1990	31
Mount Gambier	PHL	2000	23
Mount Gambier	PHL	2010	51
Mount Gambier	PHL	2015	39
Mount Gambier	PHL	2016	8
Mount Gambier	PHL	2017	4
Mount Gambier	PHL	2018	12
Mount Gambier	PHL	2019	3
Mount Gambier	PHL	2020	5
Mount Gambier	PHL	2021	8
Mount Gambier	POL	1970	11
Mount Gambier	POL	1980	3
Mount Gambier	POL	1990	4
Mount Gambier	POL	2000	10
Mount Gambier	SGP	1980	3
Mount Gambier	SGP	1990	3
Mount Gambier	SGP	2015	4
Mount Gambier	THA		3
Mount Gambier	THA	1980	4
Mount Gambier	THA	1990	7
Mount Gambier	THA	2000	3
Mount Gambier	THA	2010	77
Mount Gambier	THA	2015	51
Mount Gambier	THA	2016	7
Mount Gambier	THA	2017	22
Mount Gambier	THA	2018	12
Mount Gambier	THA	2019	11
Mount Gambier	THA	2021	3
Mount Gambier	TWN	2015	6
Mount Gambier	USA	1970	4
Mount Gambier	USA	1980	5
Mount Gambier	USA	1990	5
Mount Gambier	USA	2000	13
Mount Gambier	USA	2010	14
Mount Gambier	USA	2015	5
Mount Gambier	USA	2018	5
Mount Gambier	VNM		4
Mount Gambier	VNM	1970	4
Mount Gambier	VNM	1990	7
Mount Gambier	VNM	2010	3
Mount Gambier	VNM	2015	9
Mount Gambier	VNM	2016	9
Mount Gambier	VNM	2018	3
Mount Gambier	VNM	2019	3
Mount Gambier	ZAF		4
Mount Gambier	ZAF	1980	4
Mount Gambier	ZAF	1990	5
Mount Gambier	ZAF	2000	18
Mount Gambier	ZAF	2010	46
Mount Gambier	ZAF	2015	20
Mount Gambier	ZAF	2016	3
Mount Gambier	ZAF	2017	11
Mount Gambier	ZAF	2018	10
Mount Gambier	ZAF	2019	8
Mount Gambier	ZAF	2020	8
Mount Gambier	ZAF	2021	3
Narungga			8
Narungga		1951	18
Narungga		1960	28
Narungga		1970	57
Narungga		1980	43
Narungga		1990	17
Narungga		2000	6
Narungga		2010	12
Narungga		2015	14
Narungga		2017	8
Narungga	BGD	2015	6
Narungga	CAN	1970	3
Narungga	CAN	1980	6
Narungga	CAN	2010	9
Narungga	CAN	2017	6
Narungga	CHN	1980	5
Narungga	CHN	2010	8
Narungga	CHN	2015	4
Narungga	CHN	2016	3
Narungga	CHN	2019	4
Narungga	DEU		11
Narungga	DEU	1951	25
Narungga	DEU	1960	54
Narungga	DEU	1970	18
Narungga	DEU	1980	14
Narungga	DEU	1990	6
Narungga	DEU	2015	3
Narungga	FJI	1990	4
Narungga	GBR		96
Narungga	GBR	1951	33
Narungga	GBR	1960	264
Narungga	GBR	1970	827
Narungga	GBR	1980	271
Narungga	GBR	1990	94
Narungga	GBR	2000	38
Narungga	GBR	2010	64
Narungga	GBR	2015	18
Narungga	GBR	2016	3
Narungga	GBR	2018	3
Narungga	GRC		3
Narungga	GRC	1960	11
Narungga	GRC	1970	11
Narungga	GRC	1990	4
Narungga	HKG	1970	3
Narungga	HRV	1960	6
Narungga	HRV	1970	5
Narungga	IDN		5
Narungga	IDN	1960	5
Narungga	IDN	2010	4
Narungga	IDN	2016	3
Narungga	IND		4
Narungga	IND	1960	3
Narungga	IND	1970	5
Narungga	IND	2000	5
Narungga	IND	2010	18
Narungga	IND	2015	18
Narungga	IND	2017	5
Narungga	IND	2018	3
Narungga	IND	2019	11
Narungga	IRL	1960	3
Narungga	IRL	1970	5
Narungga	IRL	1980	8
Narungga	IRL	2000	3
Narungga	IRL	2010	3
Narungga	ITA	1951	8
Narungga	ITA	1960	16
Narungga	ITA	1970	18
Narungga	ITA	1980	4
Narungga	ITA	1990	4
Narungga	ITA	2010	3
Narungga	JPN	1960	3
Narungga	KOR	1990	3
Narungga	LKA	2017	6
Narungga	LKA	2018	5
Narungga	MYS	1970	4
Narungga	MYS	2010	6
Narungga	NLD		4
Narungga	NLD	1951	4
Narungga	NLD	1960	89
Narungga	NLD	1970	18
Narungga	NLD	1980	4
Narungga	NLD	1990	4
Narungga	NLD	2010	3
Narungga	NLD	2017	3
Narungga	NZL		6
Narungga	NZL	1970	14
Narungga	NZL	1980	48
Narungga	NZL	1990	32
Narungga	NZL	2000	13
Narungga	NZL	2010	19
Narungga	NZL	2015	8
Narungga	NZL	2019	4
Narungga	PHL	1980	5
Narungga	PHL	1990	29
Narungga	PHL	2000	8
Narungga	PHL	2010	27
Narungga	PHL	2015	47
Narungga	PHL	2016	23
Narungga	PHL	2017	7
Narungga	PHL	2018	7
Narungga	PHL	2019	21
Narungga	PHL	2020	5
Narungga	POL	1970	7
Narungga	POL	1990	10
Narungga	POL	2000	3
Narungga	SGP	1990	5
Narungga	THA		3
Narungga	THA	1980	5
Narungga	THA	2000	4
Narungga	THA	2010	6
Narungga	THA	2015	9
Narungga	THA	2018	4
Narungga	THA	2019	5
Narungga	TWN	2015	6
Narungga	TWN	2019	5
Narungga	USA	1970	5
Narungga	USA	1990	3
Narungga	USA	2000	3
Narungga	USA	2010	4
Narungga	USA	2015	5
Narungga	VNM	2015	7
Narungga	VNM	2016	4
Narungga	ZAF	1970	4
Narungga	ZAF	1980	6
Narungga	ZAF	1990	3
Narungga	ZAF	2000	4
Narungga	ZAF	2010	22
Narungga	ZAF	2015	9
Narungga	ZAF	2020	4
Newland			19
Newland		1951	38
Newland		1960	85
Newland		1970	79
Newland		1980	85
Newland		1990	105
Newland		2000	121
Newland		2010	257
Newland		2015	116
Newland		2016	38
Newland		2017	13
Newland		2018	46
Newland		2019	35
Newland		2020	26
Newland		2021	5
Newland	AFG	2000	6
Newland	AFG	2010	13
Newland	AFG	2015	10
Newland	BGD	2010	14
Newland	BGD	2015	16
Newland	BGD	2016	5
Newland	BGD	2017	3
Newland	BGD	2018	10
Newland	BGD	2019	6
Newland	BGD	2020	7
Newland	CAN	1970	4
Newland	CAN	1980	12
Newland	CAN	1990	3
Newland	CAN	2000	4
Newland	CAN	2010	14
Newland	CAN	2015	8
Newland	CHN		13
Newland	CHN	1951	6
Newland	CHN	1960	3
Newland	CHN	1970	3
Newland	CHN	1990	26
Newland	CHN	2000	31
Newland	CHN	2010	175
Newland	CHN	2015	106
Newland	CHN	2016	26
Newland	CHN	2017	21
Newland	CHN	2018	28
Newland	CHN	2019	30
Newland	CHN	2020	5
Newland	DEU		13
Newland	DEU	1951	40
Newland	DEU	1960	114
Newland	DEU	1970	40
Newland	DEU	1980	18
Newland	DEU	1990	19
Newland	DEU	2000	13
Newland	DEU	2010	8
Newland	DEU	2015	3
Newland	EGY	1960	4
Newland	EGY	2010	4
Newland	EGY	2015	4
Newland	EGY	2018	3
Newland	EGY	2019	3
Newland	FJI	1951	3
Newland	FJI	1970	5
Newland	FJI	1990	3
Newland	FJI	2000	3
Newland	FJI	2010	7
Newland	FJI	2015	5
Newland	FJI	2019	6
Newland	GBR		96
Newland	GBR	1951	65
Newland	GBR	1960	383
Newland	GBR	1970	1176
Newland	GBR	1980	606
Newland	GBR	1990	276
Newland	GBR	2000	130
Newland	GBR	2010	354
Newland	GBR	2015	82
Newland	GBR	2016	11
Newland	GBR	2017	5
Newland	GBR	2018	18
Newland	GBR	2019	8
Newland	GBR	2020	3
Newland	GRC		4
Newland	GRC	1951	5
Newland	GRC	1960	25
Newland	GRC	1970	29
Newland	GRC	1980	5
Newland	GRC	2010	4
Newland	GRC	2015	7
Newland	HKG	1990	12
Newland	HKG	2000	9
Newland	HKG	2010	4
Newland	HKG	2015	5
Newland	HKG	2016	3
Newland	HKG	2019	3
Newland	HRV	1960	12
Newland	HRV	1970	18
Newland	HRV	1980	9
Newland	HRV	2000	10
Newland	IDN	1960	3
Newland	IDN	1970	5
Newland	IDN	2000	6
Newland	IDN	2010	8
Newland	IDN	2015	14
Newland	IDN	2017	6
Newland	IDN	2018	3
Newland	IND		12
Newland	IND	1951	3
Newland	IND	1960	4
Newland	IND	1970	11
Newland	IND	1980	10
Newland	IND	1990	7
Newland	IND	2000	25
Newland	IND	2010	420
Newland	IND	2015	261
Newland	IND	2016	81
Newland	IND	2017	75
Newland	IND	2018	143
Newland	IND	2019	130
Newland	IND	2020	63
Newland	IND	2021	7
Newland	IRL		11
Newland	IRL	1970	12
Newland	IRL	1980	17
Newland	IRL	1990	16
Newland	IRL	2000	5
Newland	IRL	2010	7
Newland	IRL	2015	3
Newland	IRL	2018	3
Newland	IRN	1990	9
Newland	IRN	2000	11
Newland	IRN	2010	26
Newland	IRN	2015	61
Newland	IRN	2017	12
Newland	IRN	2018	10
Newland	IRN	2019	11
Newland	IRQ	2000	9
Newland	IRQ	2010	8
Newland	IRQ	2015	4
Newland	IRQ	2017	7
Newland	ITA		26
Newland	ITA	1951	19
Newland	ITA	1960	196
Newland	ITA	1970	135
Newland	ITA	1980	32
Newland	ITA	1990	10
Newland	ITA	2000	3
Newland	ITA	2010	18
Newland	ITA	2015	3
Newland	ITA	2018	3
Newland	JPN	2010	10
Newland	JPN	2015	4
Newland	JPN	2016	6
Newland	JPN	2019	3
Newland	JPN	2020	5
Newland	KOR	1990	8
Newland	KOR	2000	17
Newland	KOR	2010	60
Newland	KOR	2015	14
Newland	KOR	2017	5
Newland	KOR	2018	4
Newland	KOR	2019	5
Newland	LBN		9
Newland	LBN	1970	4
Newland	LBN	1980	4
Newland	LBN	1990	22
Newland	LBN	2000	11
Newland	LBN	2010	12
Newland	LBN	2015	7
Newland	LKA		4
Newland	LKA	1970	3
Newland	LKA	1980	5
Newland	LKA	1990	4
Newland	LKA	2010	49
Newland	LKA	2015	60
Newland	LKA	2016	8
Newland	LKA	2017	12
Newland	LKA	2018	24
Newland	LKA	2019	28
Newland	LKA	2020	12
Newland	MKD	1970	4
Newland	MYS	1960	7
Newland	MYS	1970	10
Newland	MYS	1980	10
Newland	MYS	1990	17
Newland	MYS	2000	8
Newland	MYS	2010	27
Newland	MYS	2015	23
Newland	MYS	2016	5
Newland	MYS	2017	4
Newland	MYS	2018	8
Newland	MYS	2020	3
Newland	NLD		8
Newland	NLD	1951	3
Newland	NLD	1960	104
Newland	NLD	1970	35
Newland	NLD	1980	6
Newland	NLD	2010	3
Newland	NPL	2000	3
Newland	NPL	2010	56
Newland	NPL	2015	36
Newland	NPL	2016	18
Newland	NPL	2017	7
Newland	NPL	2018	6
Newland	NPL	2019	6
Newland	NPL	2020	7
Newland	NZL		9
Newland	NZL	1951	6
Newland	NZL	1960	5
Newland	NZL	1970	13
Newland	NZL	1980	40
Newland	NZL	1990	51
Newland	NZL	2000	27
Newland	NZL	2010	29
Newland	NZL	2015	26
Newland	NZL	2016	4
Newland	NZL	2017	5
Newland	NZL	2018	7
Newland	PAK	2010	13
Newland	PAK	2015	29
Newland	PAK	2016	12
Newland	PAK	2017	11
Newland	PAK	2018	5
Newland	PAK	2019	10
Newland	PAK	2020	3
Newland	PHL		4
Newland	PHL	1980	3
Newland	PHL	1990	28
Newland	PHL	2000	32
Newland	PHL	2010	72
Newland	PHL	2015	77
Newland	PHL	2016	16
Newland	PHL	2017	19
Newland	PHL	2018	9
Newland	PHL	2019	25
Newland	PHL	2020	3
Newland	POL		7
Newland	POL	1951	5
Newland	POL	1960	8
Newland	POL	1970	8
Newland	POL	1980	5
Newland	POL	1990	28
Newland	POL	2000	13
Newland	POL	2010	11
Newland	POL	2015	6
Newland	SGP	1970	5
Newland	SGP	1980	3
Newland	SGP	1990	12
Newland	SGP	2010	10
Newland	SGP	2015	6
Newland	SGP	2016	3
Newland	SGP	2018	3
Newland	THA	1980	4
Newland	THA	1990	5
Newland	THA	2000	7
Newland	THA	2010	22
Newland	THA	2015	6
Newland	TWN	2010	14
Newland	TWN	2015	5
Newland	USA		3
Newland	USA	1970	11
Newland	USA	1980	11
Newland	USA	1990	12
Newland	USA	2000	8
Newland	USA	2010	19
Newland	USA	2015	20
Newland	USA	2018	5
Newland	USA	2021	7
Newland	VNM	1980	15
Newland	VNM	1990	14
Newland	VNM	2000	4
Newland	VNM	2010	17
Newland	VNM	2015	8
Newland	VNM	2016	4
Newland	VNM	2017	9
Newland	VNM	2019	7
Newland	ZAF		4
Newland	ZAF	1970	5
Newland	ZAF	1980	13
Newland	ZAF	1990	14
Newland	ZAF	2000	18
Newland	ZAF	2010	60
Newland	ZAF	2015	17
Newland	ZAF	2016	3
Newland	ZAF	2018	3
Newland	ZAF	2019	7
Playford			73
Playford		1951	7
Playford		1960	35
Playford		1970	82
Playford		1980	145
Playford		1990	558
Playford		2000	489
Playford		2010	932
Playford		2015	515
Playford		2016	171
Playford		2017	69
Playford		2018	117
Playford		2019	144
Playford		2020	70
Playford		2021	11
Playford	AFG		15
Playford	AFG	1990	4
Playford	AFG	2000	53
Playford	AFG	2010	467
Playford	AFG	2015	464
Playford	AFG	2016	84
Playford	AFG	2017	76
Playford	AFG	2018	48
Playford	AFG	2019	100
Playford	AFG	2020	23
Playford	AFG	2021	16
Playford	BGD	2000	3
Playford	BGD	2010	33
Playford	BGD	2015	48
Playford	BGD	2016	5
Playford	BGD	2017	8
Playford	BGD	2018	9
Playford	BGD	2020	5
Playford	CAN	1980	4
Playford	CAN	2000	8
Playford	CAN	2010	10
Playford	CAN	2015	4
Playford	CHN		6
Playford	CHN	1980	7
Playford	CHN	1990	22
Playford	CHN	2000	28
Playford	CHN	2010	111
Playford	CHN	2015	70
Playford	CHN	2016	17
Playford	CHN	2017	13
Playford	CHN	2018	20
Playford	CHN	2019	19
Playford	CHN	2020	5
Playford	CHN	2021	4
Playford	DEU		4
Playford	DEU	1951	19
Playford	DEU	1960	49
Playford	DEU	1970	21
Playford	DEU	1990	5
Playford	EGY	1960	6
Playford	EGY	1970	4
Playford	EGY	1990	5
Playford	EGY	2000	4
Playford	EGY	2010	15
Playford	EGY	2015	12
Playford	EGY	2016	6
Playford	EGY	2017	11
Playford	EGY	2018	3
Playford	EGY	2019	9
Playford	FJI	1980	3
Playford	FJI	1990	13
Playford	FJI	2000	25
Playford	FJI	2010	54
Playford	FJI	2015	11
Playford	FJI	2018	13
Playford	FJI	2020	8
Playford	GBR		43
Playford	GBR	1951	17
Playford	GBR	1960	162
Playford	GBR	1970	727
Playford	GBR	1980	388
Playford	GBR	1990	118
Playford	GBR	2000	54
Playford	GBR	2010	126
Playford	GBR	2015	37
Playford	GBR	2016	8
Playford	GBR	2017	13
Playford	GBR	2018	3
Playford	GBR	2021	9
Playford	GRC		5
Playford	GRC	1960	15
Playford	GRC	1970	46
Playford	GRC	1980	18
Playford	GRC	1990	7
Playford	GRC	2015	6
Playford	HKG	1990	13
Playford	HKG	2000	11
Playford	HKG	2010	18
Playford	HKG	2015	17
Playford	HKG	2016	4
Playford	HKG	2017	5
Playford	HKG	2018	14
Playford	HKG	2019	9
Playford	HKG	2020	4
Playford	HRV	1960	5
Playford	HRV	1970	13
Playford	HRV	1980	19
Playford	HRV	1990	8
Playford	HRV	2000	49
Playford	HRV	2010	17
Playford	IDN	1980	5
Playford	IDN	1990	17
Playford	IDN	2000	12
Playford	IDN	2010	22
Playford	IDN	2015	10
Playford	IDN	2017	3
Playford	IDN	2018	9
Playford	IDN	2020	4
Playford	IND		28
Playford	IND	1970	7
Playford	IND	1980	9
Playford	IND	1990	11
Playford	IND	2000	33
Playford	IND	2010	1076
Playford	IND	2015	556
Playford	IND	2016	115
Playford	IND	2017	125
Playford	IND	2018	229
Playford	IND	2019	273
Playford	IND	2020	121
Playford	IND	2021	5
Playford	IRL	1960	3
Playford	IRL	1970	7
Playford	IRL	1980	13
Playford	IRL	1990	11
Playford	IRL	2010	6
Playford	IRL	2015	3
Playford	IRN		7
Playford	IRN	2000	10
Playford	IRN	2010	81
Playford	IRN	2015	110
Playford	IRN	2016	15
Playford	IRN	2017	6
Playford	IRN	2018	12
Playford	IRN	2019	9
Playford	IRN	2021	8
Playford	IRQ		5
Playford	IRQ	2000	29
Playford	IRQ	2010	60
Playford	IRQ	2015	35
Playford	IRQ	2016	5
Playford	IRQ	2017	6
Playford	IRQ	2019	11
Playford	ITA		10
Playford	ITA	1951	6
Playford	ITA	1960	59
Playford	ITA	1970	96
Playford	ITA	1980	24
Playford	ITA	1990	7
Playford	ITA	2010	7
Playford	ITA	2015	6
Playford	JPN	2010	11
Playford	JPN	2019	4
Playford	KOR	1990	3
Playford	KOR	2000	3
Playford	KOR	2010	13
Playford	KOR	2015	9
Playford	KOR	2018	3
Playford	KOR	2019	5
Playford	LBN	1970	6
Playford	LBN	1980	15
Playford	LBN	1990	12
Playford	LBN	2000	6
Playford	LBN	2010	16
Playford	LBN	2016	5
Playford	LBN	2017	3
Playford	LKA	1980	3
Playford	LKA	1990	10
Playford	LKA	2000	3
Playford	LKA	2010	33
Playford	LKA	2015	37
Playford	LKA	2016	8
Playford	LKA	2017	17
Playford	LKA	2018	12
Playford	LKA	2019	15
Playford	LKA	2020	8
Playford	MKD	1970	11
Playford	MKD	1980	5
Playford	MKD	2000	3
Playford	MYS		9
Playford	MYS	1970	4
Playford	MYS	1980	7
Playford	MYS	1990	15
Playford	MYS	2000	9
Playford	MYS	2010	31
Playford	MYS	2015	31
Playford	MYS	2016	15
Playford	MYS	2017	19
Playford	MYS	2018	12
Playford	MYS	2019	11
Playford	MYS	2020	8
Playford	NLD		3
Playford	NLD	1960	44
Playford	NLD	1970	19
Playford	NLD	1980	4
Playford	NLD	1990	3
Playford	NPL		8
Playford	NPL	2000	3
Playford	NPL	2010	62
Playford	NPL	2015	57
Playford	NPL	2016	23
Playford	NPL	2017	11
Playford	NPL	2018	8
Playford	NPL	2019	12
Playford	NPL	2020	5
Playford	NZL		10
Playford	NZL	1970	14
Playford	NZL	1980	30
Playford	NZL	1990	42
Playford	NZL	2000	46
Playford	NZL	2010	44
Playford	NZL	2015	26
Playford	NZL	2017	3
Playford	NZL	2018	3
Playford	NZL	2019	3
Playford	NZL	2020	4
Playford	NZL	2021	3
Playford	PAK		4
Playford	PAK	2000	4
Playford	PAK	2010	65
Playford	PAK	2015	186
Playford	PAK	2016	33
Playford	PAK	2017	40
Playford	PAK	2018	25
Playford	PAK	2019	42
Playford	PAK	2020	28
Playford	PAK	2021	8
Playford	PHL		15
Playford	PHL	1980	14
Playford	PHL	1990	119
Playford	PHL	2000	129
Playford	PHL	2010	314
Playford	PHL	2015	212
Playford	PHL	2016	37
Playford	PHL	2017	22
Playford	PHL	2018	31
Playford	PHL	2019	27
Playford	PHL	2020	10
Playford	PHL	2021	4
Playford	POL	1960	5
Playford	POL	1970	3
Playford	POL	1980	15
Playford	POL	1990	119
Playford	POL	2000	40
Playford	POL	2010	27
Playford	POL	2017	4
Playford	POL	2019	3
Playford	SGP	1980	3
Playford	SGP	2000	10
Playford	SGP	2010	15
Playford	THA	1990	115
Playford	THA	2000	34
Playford	THA	2010	34
Playford	THA	2015	17
Playford	THA	2016	4
Playford	THA	2018	6
Playford	TWN	1990	9
Playford	TWN	2000	7
Playford	TWN	2010	14
Playford	TWN	2015	11
Playford	TWN	2016	3
Playford	TWN	2017	3
Playford	TWN	2019	3
Playford	TWN	2020	5
Playford	USA	1980	3
Playford	USA	1990	6
Playford	USA	2000	8
Playford	USA	2010	13
Playford	USA	2015	6
Playford	USA	2017	3
Playford	USA	2019	3
Playford	USA	2020	5
Playford	VNM		56
Playford	VNM	1970	4
Playford	VNM	1980	136
Playford	VNM	1990	651
Playford	VNM	2000	346
Playford	VNM	2010	271
Playford	VNM	2015	189
Playford	VNM	2016	43
Playford	VNM	2017	42
Playford	VNM	2018	50
Playford	VNM	2019	38
Playford	VNM	2020	30
Playford	VNM	2021	8
Playford	ZAF	1980	6
Playford	ZAF	1990	9
Playford	ZAF	2000	11
Playford	ZAF	2010	55
Playford	ZAF	2015	10
Playford	ZAF	2016	7
Playford	ZAF	2018	3
Playford	ZAF	2019	9
Playford	ZAF	2020	4
Port Adelaide			27
Port Adelaide		1951	29
Port Adelaide		1960	56
Port Adelaide		1970	98
Port Adelaide		1980	86
Port Adelaide		1990	101
Port Adelaide		2000	151
Port Adelaide		2010	222
Port Adelaide		2015	110
Port Adelaide		2016	21
Port Adelaide		2017	21
Port Adelaide		2018	15
Port Adelaide		2019	35
Port Adelaide		2020	22
Port Adelaide	AFG	2000	5
Port Adelaide	AFG	2010	11
Port Adelaide	AFG	2015	9
Port Adelaide	AFG	2017	9
Port Adelaide	AFG	2018	4
Port Adelaide	AFG	2021	9
Port Adelaide	BGD	2010	3
Port Adelaide	CAN	1970	6
Port Adelaide	CAN	1980	6
Port Adelaide	CAN	1990	9
Port Adelaide	CAN	2000	3
Port Adelaide	CAN	2010	8
Port Adelaide	CAN	2015	9
Port Adelaide	CAN	2018	9
Port Adelaide	CAN	2019	3
Port Adelaide	CHN		6
Port Adelaide	CHN	1951	3
Port Adelaide	CHN	1960	7
Port Adelaide	CHN	1970	5
Port Adelaide	CHN	1980	6
Port Adelaide	CHN	1990	11
Port Adelaide	CHN	2000	10
Port Adelaide	CHN	2010	22
Port Adelaide	CHN	2015	35
Port Adelaide	CHN	2016	5
Port Adelaide	CHN	2017	3
Port Adelaide	CHN	2018	10
Port Adelaide	CHN	2019	6
Port Adelaide	DEU		12
Port Adelaide	DEU	1951	61
Port Adelaide	DEU	1960	74
Port Adelaide	DEU	1970	27
Port Adelaide	DEU	1980	12
Port Adelaide	DEU	1990	21
Port Adelaide	DEU	2000	10
Port Adelaide	DEU	2010	21
Port Adelaide	DEU	2015	15
Port Adelaide	DEU	2017	4
Port Adelaide	DEU	2020	8
Port Adelaide	EGY	1960	3
Port Adelaide	EGY	1970	7
Port Adelaide	EGY	1990	6
Port Adelaide	EGY	2015	10
Port Adelaide	FJI	1990	7
Port Adelaide	FJI	2000	4
Port Adelaide	FJI	2010	10
Port Adelaide	FJI	2019	5
Port Adelaide	GBR		61
Port Adelaide	GBR	1951	27
Port Adelaide	GBR	1960	309
Port Adelaide	GBR	1970	857
Port Adelaide	GBR	1980	346
Port Adelaide	GBR	1990	192
Port Adelaide	GBR	2000	136
Port Adelaide	GBR	2010	425
Port Adelaide	GBR	2015	167
Port Adelaide	GBR	2016	24
Port Adelaide	GBR	2017	21
Port Adelaide	GBR	2018	16
Port Adelaide	GBR	2019	16
Port Adelaide	GBR	2020	11
Port Adelaide	GRC		10
Port Adelaide	GRC	1960	53
Port Adelaide	GRC	1970	77
Port Adelaide	GRC	1980	23
Port Adelaide	GRC	1990	8
Port Adelaide	GRC	2010	7
Port Adelaide	GRC	2015	3
Port Adelaide	HKG	2000	7
Port Adelaide	HKG	2010	10
Port Adelaide	HKG	2015	4
Port Adelaide	HRV	1960	9
Port Adelaide	HRV	1970	33
Port Adelaide	HRV	1980	15
Port Adelaide	HRV	2000	9
Port Adelaide	HRV	2010	8
Port Adelaide	HRV	2017	3
Port Adelaide	IDN	1960	6
Port Adelaide	IDN	2000	5
Port Adelaide	IDN	2015	3
Port Adelaide	IDN	2018	4
Port Adelaide	IDN	2020	7
Port Adelaide	IND		4
Port Adelaide	IND	1970	12
Port Adelaide	IND	1980	8
Port Adelaide	IND	1990	4
Port Adelaide	IND	2000	3
Port Adelaide	IND	2010	44
Port Adelaide	IND	2015	45
Port Adelaide	IND	2016	10
Port Adelaide	IND	2017	14
Port Adelaide	IND	2018	25
Port Adelaide	IND	2019	38
Port Adelaide	IND	2020	18
Port Adelaide	IRL		3
Port Adelaide	IRL	1951	4
Port Adelaide	IRL	1960	9
Port Adelaide	IRL	1970	13
Port Adelaide	IRL	1980	14
Port Adelaide	IRL	1990	14
Port Adelaide	IRL	2000	4
Port Adelaide	IRL	2010	21
Port Adelaide	IRL	2015	23
Port Adelaide	IRN	2000	3
Port Adelaide	IRN	2010	10
Port Adelaide	IRN	2015	9
Port Adelaide	IRN	2017	6
Port Adelaide	IRN	2019	5
Port Adelaide	IRQ	2000	6
Port Adelaide	IRQ	2010	19
Port Adelaide	ITA		10
Port Adelaide	ITA	1951	13
Port Adelaide	ITA	1960	92
Port Adelaide	ITA	1970	83
Port Adelaide	ITA	1980	17
Port Adelaide	ITA	1990	3
Port Adelaide	ITA	2010	7
Port Adelaide	ITA	2015	13
Port Adelaide	JPN	2000	5
Port Adelaide	JPN	2010	14
Port Adelaide	JPN	2015	3
Port Adelaide	KOR	2010	8
Port Adelaide	KOR	2015	6
Port Adelaide	LBN	1980	3
Port Adelaide	LBN	2000	5
Port Adelaide	LBN	2010	5
Port Adelaide	LKA	1970	3
Port Adelaide	LKA	1980	4
Port Adelaide	LKA	2010	3
Port Adelaide	LKA	2015	3
Port Adelaide	LKA	2017	3
Port Adelaide	MKD	2000	4
Port Adelaide	MKD	2010	4
Port Adelaide	MYS	1970	3
Port Adelaide	MYS	1980	10
Port Adelaide	MYS	1990	5
Port Adelaide	MYS	2000	9
Port Adelaide	MYS	2010	8
Port Adelaide	MYS	2015	8
Port Adelaide	MYS	2016	3
Port Adelaide	MYS	2018	6
Port Adelaide	MYS	2019	3
Port Adelaide	NLD		7
Port Adelaide	NLD	1951	3
Port Adelaide	NLD	1960	43
Port Adelaide	NLD	1970	18
Port Adelaide	NLD	1980	4
Port Adelaide	NLD	1990	3
Port Adelaide	NLD	2000	3
Port Adelaide	NLD	2010	8
Port Adelaide	NPL	2010	8
Port Adelaide	NPL	2015	3
Port Adelaide	NPL	2018	10
Port Adelaide	NZL		8
Port Adelaide	NZL	1960	3
Port Adelaide	NZL	1970	19
Port Adelaide	NZL	1980	68
Port Adelaide	NZL	1990	92
Port Adelaide	NZL	2000	47
Port Adelaide	NZL	2010	70
Port Adelaide	NZL	2015	39
Port Adelaide	NZL	2016	5
Port Adelaide	NZL	2017	14
