SED_NAME21	Age	Sex	persons
Midland (East Metropolitan)	5-14	F	2691
Midland (East Metropolitan)	5-14	M	2821
Midland (East Metropolitan)	15-19	F	1214
Midland (East Metropolitan)	15-19	M	1380
Midland (East Metropolitan)	20-24	F	1457
Midland (East Metropolitan)	20-24	M	1504
Midland (East Metropolitan)	25-34	F	3423
Midland (East Metropolitan)	25-34	M	3367
Midland (East Metropolitan)	35-44	F	3164
Midland (East Metropolitan)	35-44	M	3212
Midland (East Metropolitan)	45-54	F	3087
Midland (East Metropolitan)	45-54	M	3001
Midland (East Metropolitan)	55-64	F	2910
Midland (East Metropolitan)	55-64	M	2827
Midland (East Metropolitan)	65-74	F	2285
Midland (East Metropolitan)	65-74	M	2095
Midland (East Metropolitan)	75-84	F	1368
Midland (East Metropolitan)	75-84	M	1142
Midland (East Metropolitan)	85+	F	647
Midland (East Metropolitan)	85+	M	394
Mirrabooka (East Metropolitan)	0-4	F	1569
Mirrabooka (East Metropolitan)	0-4	M	1629
Mirrabooka (East Metropolitan)	5-14	F	2952
Mirrabooka (East Metropolitan)	5-14	M	3296
Mirrabooka (East Metropolitan)	15-19	F	1414
Mirrabooka (East Metropolitan)	15-19	M	1457
Mirrabooka (East Metropolitan)	20-24	F	1656
Mirrabooka (East Metropolitan)	20-24	M	1824
Mirrabooka (East Metropolitan)	25-34	F	3687
Mirrabooka (East Metropolitan)	25-34	M	3760
Mirrabooka (East Metropolitan)	35-44	F	3329
Mirrabooka (East Metropolitan)	35-44	M	3324
Mirrabooka (East Metropolitan)	45-54	F	2890
Mirrabooka (East Metropolitan)	45-54	M	2888
Mirrabooka (East Metropolitan)	55-64	F	2743
Mirrabooka (East Metropolitan)	55-64	M	2575
Mirrabooka (East Metropolitan)	65-74	F	2192
Mirrabooka (East Metropolitan)	65-74	M	2003
Mirrabooka (East Metropolitan)	75-84	F	1148
Mirrabooka (East Metropolitan)	75-84	M	1028
Mirrabooka (East Metropolitan)	85+	F	451
Mirrabooka (East Metropolitan)	85+	M	296
Moore (Agricultural)	0-4	F	897
Moore (Agricultural)	0-4	M	935
Moore (Agricultural)	5-14	F	2196
Moore (Agricultural)	5-14	M	2340
Moore (Agricultural)	15-19	F	825
Moore (Agricultural)	15-19	M	953
Moore (Agricultural)	20-24	F	647
Moore (Agricultural)	20-24	M	814
Moore (Agricultural)	25-34	F	1765
Moore (Agricultural)	25-34	M	1726
Moore (Agricultural)	35-44	F	2136
Moore (Agricultural)	35-44	M	2091
Moore (Agricultural)	45-54	F	2530
Moore (Agricultural)	45-54	M	2745
Moore (Agricultural)	55-64	F	3117
Moore (Agricultural)	55-64	M	3386
Moore (Agricultural)	65-74	F	2657
Moore (Agricultural)	65-74	M	3108
Moore (Agricultural)	75-84	F	1267
Moore (Agricultural)	75-84	M	1476
Moore (Agricultural)	85+	F	377
Moore (Agricultural)	85+	M	316
Morley (East Metropolitan)	0-4	F	1362
Morley (East Metropolitan)	0-4	M	1409
Morley (East Metropolitan)	5-14	F	2262
Morley (East Metropolitan)	5-14	M	2548
Morley (East Metropolitan)	15-19	F	1068
Morley (East Metropolitan)	15-19	M	1180
Morley (East Metropolitan)	20-24	F	1387
Morley (East Metropolitan)	20-24	M	1481
Morley (East Metropolitan)	25-34	F	3692
Morley (East Metropolitan)	25-34	M	3699
Morley (East Metropolitan)	35-44	F	3341
Morley (East Metropolitan)	35-44	M	3329
Morley (East Metropolitan)	45-54	F	2739
Morley (East Metropolitan)	45-54	M	2690
Morley (East Metropolitan)	55-64	F	2661
Morley (East Metropolitan)	55-64	M	2415
Morley (East Metropolitan)	65-74	F	2385
Morley (East Metropolitan)	65-74	M	2026
Morley (East Metropolitan)	75-84	F	1488
Morley (East Metropolitan)	75-84	M	1248
Morley (East Metropolitan)	85+	F	604
Morley (East Metropolitan)	85+	M	392
Mount Lawley (East Metropolitan)	0-4	F	1040
Mount Lawley (East Metropolitan)	0-4	M	1077
Mount Lawley (East Metropolitan)	5-14	F	2015
Mount Lawley (East Metropolitan)	5-14	M	2032
Mount Lawley (East Metropolitan)	15-19	F	1007
Mount Lawley (East Metropolitan)	15-19	M	959
Mount Lawley (East Metropolitan)	20-24	F	1431
Mount Lawley (East Metropolitan)	20-24	M	1277
Mount Lawley (East Metropolitan)	25-34	F	3464
Mount Lawley (East Metropolitan)	25-34	M	3355
Mount Lawley (East Metropolitan)	35-44	F	3158
Mount Lawley (East Metropolitan)	35-44	M	3033
Mount Lawley (East Metropolitan)	45-54	F	2676
Mount Lawley (East Metropolitan)	45-54	M	2696
Mount Lawley (East Metropolitan)	55-64	F	2460
Mount Lawley (East Metropolitan)	55-64	M	2358
Mount Lawley (East Metropolitan)	65-74	F	2130
Mount Lawley (East Metropolitan)	65-74	M	1788
Mount Lawley (East Metropolitan)	75-84	F	1591
Mount Lawley (East Metropolitan)	75-84	M	1173
Mount Lawley (East Metropolitan)	85+	F	1059
Mount Lawley (East Metropolitan)	85+	M	592
Murray-Wellington (South West)	0-4	F	1075
Murray-Wellington (South West)	0-4	M	1205
Murray-Wellington (South West)	5-14	F	2827
Murray-Wellington (South West)	5-14	M	3067
Murray-Wellington (South West)	15-19	F	1377
Murray-Wellington (South West)	15-19	M	1337
Murray-Wellington (South West)	20-24	F	919
Murray-Wellington (South West)	20-24	M	1004
Murray-Wellington (South West)	25-34	F	2229
Murray-Wellington (South West)	25-34	M	2091
Murray-Wellington (South West)	35-44	F	2619
Murray-Wellington (South West)	35-44	M	2571
Murray-Wellington (South West)	45-54	F	2883
Murray-Wellington (South West)	45-54	M	2860
Murray-Wellington (South West)	55-64	F	3120
Murray-Wellington (South West)	55-64	M	2969
Murray-Wellington (South West)	65-74	F	2733
Murray-Wellington (South West)	65-74	M	2801
Murray-Wellington (South West)	75-84	F	1432
Murray-Wellington (South West)	75-84	M	1447
Murray-Wellington (South West)	85+	F	431
Murray-Wellington (South West)	85+	M	391
Nedlands (North Metropolitan)	0-4	F	995
Nedlands (North Metropolitan)	0-4	M	981
Nedlands (North Metropolitan)	5-14	F	2562
Nedlands (North Metropolitan)	5-14	M	2704
Nedlands (North Metropolitan)	15-19	F	1492
Nedlands (North Metropolitan)	15-19	M	1525
Nedlands (North Metropolitan)	20-24	F	2033
Nedlands (North Metropolitan)	20-24	M	1860
Nedlands (North Metropolitan)	25-34	F	3443
Nedlands (North Metropolitan)	25-34	M	3357
Nedlands (North Metropolitan)	35-44	F	3170
Nedlands (North Metropolitan)	35-44	M	2908
Nedlands (North Metropolitan)	45-54	F	2926
Nedlands (North Metropolitan)	45-54	M	2716
Nedlands (North Metropolitan)	55-64	F	2718
Nedlands (North Metropolitan)	55-64	M	2438
Nedlands (North Metropolitan)	65-74	F	2455
Nedlands (North Metropolitan)	65-74	M	2347
Nedlands (North Metropolitan)	75-84	F	1535
Nedlands (North Metropolitan)	75-84	M	1351
Nedlands (North Metropolitan)	85+	F	716
Nedlands (North Metropolitan)	85+	M	436
North West Central (Mining and Pastoral)	0-4	F	769
North West Central (Mining and Pastoral)	0-4	M	799
North West Central (Mining and Pastoral)	5-14	F	1333
North West Central (Mining and Pastoral)	5-14	M	1489
North West Central (Mining and Pastoral)	15-19	F	461
North West Central (Mining and Pastoral)	15-19	M	549
North West Central (Mining and Pastoral)	20-24	F	607
North West Central (Mining and Pastoral)	20-24	M	699
North West Central (Mining and Pastoral)	25-34	F	1814
North West Central (Mining and Pastoral)	25-34	M	2098
North West Central (Mining and Pastoral)	35-44	F	1571
North West Central (Mining and Pastoral)	35-44	M	1988
North West Central (Mining and Pastoral)	45-54	F	1341
North West Central (Mining and Pastoral)	45-54	M	1851
North West Central (Mining and Pastoral)	55-64	F	1273
North West Central (Mining and Pastoral)	55-64	M	1636
North West Central (Mining and Pastoral)	65-74	F	767
North West Central (Mining and Pastoral)	65-74	M	1006
North West Central (Mining and Pastoral)	75-84	F	296
North West Central (Mining and Pastoral)	75-84	M	396
North West Central (Mining and Pastoral)	85+	F	72
North West Central (Mining and Pastoral)	85+	M	60
Perth (North Metropolitan)	0-4	F	1147
Perth (North Metropolitan)	0-4	M	1263
Perth (North Metropolitan)	5-14	F	1849
Perth (North Metropolitan)	5-14	M	1885
Perth (North Metropolitan)	15-19	F	849
Perth (North Metropolitan)	15-19	M	807
Perth (North Metropolitan)	20-24	F	2341
Perth (North Metropolitan)	20-24	M	2128
Perth (North Metropolitan)	25-34	F	6989
Perth (North Metropolitan)	25-34	M	7228
Perth (North Metropolitan)	35-44	F	4310
Perth (North Metropolitan)	35-44	M	5172
Perth (North Metropolitan)	45-54	F	3016
Perth (North Metropolitan)	45-54	M	3391
Perth (North Metropolitan)	55-64	F	2536
Perth (North Metropolitan)	55-64	M	2845
Perth (North Metropolitan)	65-74	F	1741
Perth (North Metropolitan)	65-74	M	1826
Perth (North Metropolitan)	75-84	F	792
Perth (North Metropolitan)	75-84	M	803
Perth (North Metropolitan)	85+	F	472
Perth (North Metropolitan)	85+	M	268
Pilbara (Mining and Pastoral)	0-4	F	1812
Pilbara (Mining and Pastoral)	0-4	M	2024
Pilbara (Mining and Pastoral)	5-14	F	3545
Pilbara (Mining and Pastoral)	5-14	M	3660
Pilbara (Mining and Pastoral)	15-19	F	1065
Pilbara (Mining and Pastoral)	15-19	M	1304
Pilbara (Mining and Pastoral)	20-24	F	1202
Pilbara (Mining and Pastoral)	20-24	M	1436
Pilbara (Mining and Pastoral)	25-34	F	4387
Pilbara (Mining and Pastoral)	25-34	M	5085
Pilbara (Mining and Pastoral)	35-44	F	3894
Pilbara (Mining and Pastoral)	35-44	M	5273
Pilbara (Mining and Pastoral)	45-54	F	2705
Pilbara (Mining and Pastoral)	45-54	M	3928
Pilbara (Mining and Pastoral)	55-64	F	1678
Pilbara (Mining and Pastoral)	55-64	M	2812
Pilbara (Mining and Pastoral)	65-74	F	541
Pilbara (Mining and Pastoral)	65-74	M	736
Pilbara (Mining and Pastoral)	75-84	F	132
Pilbara (Mining and Pastoral)	75-84	M	159
Pilbara (Mining and Pastoral)	85+	F	29
Pilbara (Mining and Pastoral)	85+	M	23
Riverton (South Metropolitan)	0-4	F	918
Riverton (South Metropolitan)	0-4	M	971
Riverton (South Metropolitan)	5-14	F	3487
Riverton (South Metropolitan)	5-14	M	3812
Riverton (South Metropolitan)	15-19	F	1696
Riverton (South Metropolitan)	15-19	M	1751
Riverton (South Metropolitan)	20-24	F	1248
Riverton (South Metropolitan)	20-24	M	1359
Riverton (South Metropolitan)	25-34	F	1744
Riverton (South Metropolitan)	25-34	M	1795
Riverton (South Metropolitan)	35-44	F	3549
Riverton (South Metropolitan)	35-44	M	2972
Riverton (South Metropolitan)	45-54	F	3303
Riverton (South Metropolitan)	45-54	M	3237
Riverton (South Metropolitan)	55-64	F	2704
Riverton (South Metropolitan)	55-64	M	2494
Riverton (South Metropolitan)	65-74	F	2635
Riverton (South Metropolitan)	65-74	M	2369
Riverton (South Metropolitan)	75-84	F	1482
Riverton (South Metropolitan)	75-84	M	1285
Riverton (South Metropolitan)	85+	F	648
Riverton (South Metropolitan)	85+	M	440
Rockingham (South Metropolitan)	0-4	F	912
Rockingham (South Metropolitan)	0-4	M	1002
Rockingham (South Metropolitan)	5-14	F	2094
Rockingham (South Metropolitan)	5-14	M	2260
Rockingham (South Metropolitan)	15-19	F	971
Rockingham (South Metropolitan)	15-19	M	1087
Rockingham (South Metropolitan)	20-24	F	1122
Rockingham (South Metropolitan)	20-24	M	1349
Rockingham (South Metropolitan)	25-34	F	2232
Rockingham (South Metropolitan)	25-34	M	2500
Rockingham (South Metropolitan)	35-44	F	2349
Rockingham (South Metropolitan)	35-44	M	2257
Rockingham (South Metropolitan)	45-54	F	2583
Rockingham (South Metropolitan)	45-54	M	2547
Rockingham (South Metropolitan)	55-64	F	2997
Rockingham (South Metropolitan)	55-64	M	2981
Rockingham (South Metropolitan)	65-74	F	2660
Rockingham (South Metropolitan)	65-74	M	2439
Rockingham (South Metropolitan)	75-84	F	1695
Rockingham (South Metropolitan)	75-84	M	1510
Rockingham (South Metropolitan)	85+	F	796
Rockingham (South Metropolitan)	85+	M	518
Roe (Agricultural)	0-4	F	1130
Roe (Agricultural)	0-4	M	1186
Roe (Agricultural)	5-14	F	2440
Roe (Agricultural)	5-14	M	2532
Roe (Agricultural)	15-19	F	926
Roe (Agricultural)	15-19	M	1053
Roe (Agricultural)	20-24	F	842
Roe (Agricultural)	20-24	M	936
Roe (Agricultural)	25-34	F	2151
Roe (Agricultural)	25-34	M	2114
Roe (Agricultural)	35-44	F	2281
Roe (Agricultural)	35-44	M	2271
Roe (Agricultural)	45-54	F	2385
Roe (Agricultural)	45-54	M	2547
Roe (Agricultural)	55-64	F	2586
Roe (Agricultural)	55-64	M	2849
Roe (Agricultural)	65-74	F	2035
Roe (Agricultural)	65-74	M	2235
Roe (Agricultural)	75-84	F	1186
Roe (Agricultural)	75-84	M	1193
Roe (Agricultural)	85+	F	469
Roe (Agricultural)	85+	M	315
Scarborough (North Metropolitan)	0-4	F	1341
Scarborough (North Metropolitan)	0-4	M	1449
Scarborough (North Metropolitan)	5-14	F	2305
Scarborough (North Metropolitan)	5-14	M	2379
Scarborough (North Metropolitan)	15-19	F	1074
Scarborough (North Metropolitan)	15-19	M	1079
Scarborough (North Metropolitan)	20-24	F	1329
Scarborough (North Metropolitan)	20-24	M	1070
Scarborough (North Metropolitan)	25-34	F	4515
Scarborough (North Metropolitan)	25-34	M	4015
Scarborough (North Metropolitan)	35-44	F	3797
Scarborough (North Metropolitan)	35-44	M	3688
Scarborough (North Metropolitan)	45-54	F	2873
Scarborough (North Metropolitan)	45-54	M	2826
Scarborough (North Metropolitan)	55-64	F	2409
Scarborough (North Metropolitan)	55-64	M	2282
Scarborough (North Metropolitan)	65-74	F	2006
Scarborough (North Metropolitan)	65-74	M	1669
Scarborough (North Metropolitan)	75-84	F	1357
Scarborough (North Metropolitan)	75-84	M	1017
Scarborough (North Metropolitan)	85+	F	817
Scarborough (North Metropolitan)	85+	M	438
South Perth (South Metropolitan)	0-4	F	987
South Perth (South Metropolitan)	0-4	M	1028
South Perth (South Metropolitan)	5-14	F	1911
South Perth (South Metropolitan)	5-14	M	2237
South Perth (South Metropolitan)	15-19	F	1083
South Perth (South Metropolitan)	15-19	M	1351
South Perth (South Metropolitan)	20-24	F	1730
South Perth (South Metropolitan)	20-24	M	1720
South Perth (South Metropolitan)	25-34	F	3309
South Perth (South Metropolitan)	25-34	M	3308
South Perth (South Metropolitan)	35-44	F	2902
South Perth (South Metropolitan)	35-44	M	2788
South Perth (South Metropolitan)	45-54	F	2732
South Perth (South Metropolitan)	45-54	M	2514
South Perth (South Metropolitan)	55-64	F	2757
South Perth (South Metropolitan)	55-64	M	2380
South Perth (South Metropolitan)	65-74	F	2501
South Perth (South Metropolitan)	65-74	M	2261
South Perth (South Metropolitan)	75-84	F	1374
South Perth (South Metropolitan)	75-84	M	1115
South Perth (South Metropolitan)	85+	F	789
South Perth (South Metropolitan)	85+	M	437
Southern River (South Metropolitan)	0-4	F	1741
Southern River (South Metropolitan)	0-4	M	1789
Southern River (South Metropolitan)	5-14	F	3954
Southern River (South Metropolitan)	5-14	M	4150
Southern River (South Metropolitan)	15-19	F	1698
Southern River (South Metropolitan)	15-19	M	1818
Southern River (South Metropolitan)	20-24	F	1632
Southern River (South Metropolitan)	20-24	M	1711
Southern River (South Metropolitan)	25-34	F	3386
Southern River (South Metropolitan)	25-34	M	3106
Southern River (South Metropolitan)	35-44	F	4370
Southern River (South Metropolitan)	35-44	M	4100
Southern River (South Metropolitan)	45-54	F	3496
Southern River (South Metropolitan)	45-54	M	3453
Southern River (South Metropolitan)	55-64	F	2537
Southern River (South Metropolitan)	55-64	M	2466
Southern River (South Metropolitan)	65-74	F	1815
Southern River (South Metropolitan)	65-74	M	1788
Southern River (South Metropolitan)	75-84	F	866
Southern River (South Metropolitan)	75-84	M	718
Southern River (South Metropolitan)	85+	F	380
Southern River (South Metropolitan)	85+	M	216
Swan Hills (East Metropolitan)	0-4	F	1563
Swan Hills (East Metropolitan)	0-4	M	1804
Swan Hills (East Metropolitan)	5-14	F	3781
Swan Hills (East Metropolitan)	5-14	M	4026
Swan Hills (East Metropolitan)	15-19	F	1609
Swan Hills (East Metropolitan)	15-19	M	1769
Swan Hills (East Metropolitan)	20-24	F	1269
Swan Hills (East Metropolitan)	20-24	M	1549
Swan Hills (East Metropolitan)	25-34	F	3270
Swan Hills (East Metropolitan)	25-34	M	3424
Swan Hills (East Metropolitan)	35-44	F	3668
Swan Hills (East Metropolitan)	35-44	M	3903
Swan Hills (East Metropolitan)	45-54	F	3404
Swan Hills (East Metropolitan)	45-54	M	3663
Swan Hills (East Metropolitan)	55-64	F	2774
Swan Hills (East Metropolitan)	55-64	M	2769
Swan Hills (East Metropolitan)	65-74	F	1795
Swan Hills (East Metropolitan)	65-74	M	1832
Swan Hills (East Metropolitan)	75-84	F	726
Swan Hills (East Metropolitan)	75-84	M	788
Swan Hills (East Metropolitan)	85+	F	163
Swan Hills (East Metropolitan)	85+	M	157
Thornlie (East Metropolitan)	0-4	F	1596
Thornlie (East Metropolitan)	0-4	M	1648
Thornlie (East Metropolitan)	5-14	F	3149
Thornlie (East Metropolitan)	5-14	M	3252
Thornlie (East Metropolitan)	15-19	F	1392
Thornlie (East Metropolitan)	15-19	M	1410
Thornlie (East Metropolitan)	20-24	F	1497
Thornlie (East Metropolitan)	20-24	M	1591
Thornlie (East Metropolitan)	25-34	F	3393
Thornlie (East Metropolitan)	25-34	M	3227
Thornlie (East Metropolitan)	35-44	F	3424
Thornlie (East Metropolitan)	35-44	M	3649
Thornlie (East Metropolitan)	45-54	F	2890
Thornlie (East Metropolitan)	45-54	M	3045
Thornlie (East Metropolitan)	55-64	F	2675
Thornlie (East Metropolitan)	55-64	M	2524
Thornlie (East Metropolitan)	65-74	F	2378
Thornlie (East Metropolitan)	65-74	M	2137
Thornlie (East Metropolitan)	75-84	F	1426
Thornlie (East Metropolitan)	75-84	M	1177
Thornlie (East Metropolitan)	85+	F	649
Thornlie (East Metropolitan)	85+	M	382
Vasse (South West)	0-4	F	1150
Vasse (South West)	0-4	M	1132
Vasse (South West)	5-14	F	3010
Vasse (South West)	5-14	M	3201
Vasse (South West)	15-19	F	1172
Vasse (South West)	15-19	M	1276
Vasse (South West)	20-24	F	685
Vasse (South West)	20-24	M	785
Vasse (South West)	25-34	F	2146
Vasse (South West)	25-34	M	1986
Vasse (South West)	35-44	F	3115
Vasse (South West)	35-44	M	2710
Vasse (South West)	45-54	F	3134
Vasse (South West)	45-54	M	2928
Vasse (South West)	55-64	F	3098
Vasse (South West)	55-64	M	2747
Vasse (South West)	65-74	F	3005
Vasse (South West)	65-74	M	2859
Vasse (South West)	75-84	F	1570
Vasse (South West)	75-84	M	1533
Vasse (South West)	85+	F	670
Vasse (South West)	85+	M	421
Victoria Park (South Metropolitan)	0-4	F	1345
Victoria Park (South Metropolitan)	0-4	M	1332
Victoria Park (South Metropolitan)	5-14	F	2015
Victoria Park (South Metropolitan)	5-14	M	2153
Victoria Park (South Metropolitan)	15-19	F	1086
Victoria Park (South Metropolitan)	15-19	M	1048
Victoria Park (South Metropolitan)	20-24	F	2350
Victoria Park (South Metropolitan)	20-24	M	2595
Victoria Park (South Metropolitan)	25-34	F	5117
Victoria Park (South Metropolitan)	25-34	M	5796
Victoria Park (South Metropolitan)	35-44	F	3703
Victoria Park (South Metropolitan)	35-44	M	3904
Victoria Park (South Metropolitan)	45-54	F	2557
Victoria Park (South Metropolitan)	45-54	M	2724
Victoria Park (South Metropolitan)	55-64	F	2145
Victoria Park (South Metropolitan)	55-64	M	2262
Victoria Park (South Metropolitan)	65-74	F	1693
Victoria Park (South Metropolitan)	65-74	M	1606
Victoria Park (South Metropolitan)	75-84	F	1108
Victoria Park (South Metropolitan)	75-84	M	871
Victoria Park (South Metropolitan)	85+	F	804
Victoria Park (South Metropolitan)	85+	M	416
Wanneroo (North Metropolitan)	0-4	F	1721
Wanneroo (North Metropolitan)	0-4	M	1729
Wanneroo (North Metropolitan)	5-14	F	3784
Wanneroo (North Metropolitan)	5-14	M	3869
Wanneroo (North Metropolitan)	15-19	F	1517
Wanneroo (North Metropolitan)	15-19	M	1652
Wanneroo (North Metropolitan)	20-24	F	1477
Wanneroo (North Metropolitan)	20-24	M	1532
Wanneroo (North Metropolitan)	25-34	F	3509
Wanneroo (North Metropolitan)	25-34	M	3230
Wanneroo (North Metropolitan)	35-44	F	3851
Wanneroo (North Metropolitan)	35-44	M	3640
Wanneroo (North Metropolitan)	45-54	F	3309
Wanneroo (North Metropolitan)	45-54	M	3217
Wanneroo (North Metropolitan)	55-64	F	2559
Wanneroo (North Metropolitan)	55-64	M	2507
Wanneroo (North Metropolitan)	65-74	F	1938
Wanneroo (North Metropolitan)	65-74	M	1800
Wanneroo (North Metropolitan)	75-84	F	1082
Wanneroo (North Metropolitan)	75-84	M	897
Wanneroo (North Metropolitan)	85+	F	399
Wanneroo (North Metropolitan)	85+	M	243
Warnbro (South Metropolitan)	0-4	F	1567
Warnbro (South Metropolitan)	0-4	M	1806
Warnbro (South Metropolitan)	5-14	F	3951
Warnbro (South Metropolitan)	5-14	M	4103
Warnbro (South Metropolitan)	15-19	F	1818
Warnbro (South Metropolitan)	15-19	M	1959
Warnbro (South Metropolitan)	20-24	F	1480
Warnbro (South Metropolitan)	20-24	M	1578
Warnbro (South Metropolitan)	25-34	F	3175
Warnbro (South Metropolitan)	25-34	M	2982
Warnbro (South Metropolitan)	35-44	F	3539
Warnbro (South Metropolitan)	35-44	M	3238
Warnbro (South Metropolitan)	45-54	F	3788
Warnbro (South Metropolitan)	45-54	M	3464
Warnbro (South Metropolitan)	55-64	F	2766
Warnbro (South Metropolitan)	55-64	M	2849
Warnbro (South Metropolitan)	65-74	F	1617
Warnbro (South Metropolitan)	65-74	M	1496
Warnbro (South Metropolitan)	75-84	F	813
Warnbro (South Metropolitan)	75-84	M	764
Warnbro (South Metropolitan)	85+	F	272
Warnbro (South Metropolitan)	85+	M	201
Warren-Blackwood (South West)	0-4	F	1017
Warren-Blackwood (South West)	0-4	M	1113
Warren-Blackwood (South West)	5-14	F	2635
Warren-Blackwood (South West)	5-14	M	2804
Warren-Blackwood (South West)	15-19	F	1099
Warren-Blackwood (South West)	15-19	M	1194
Warren-Blackwood (South West)	20-24	F	613
Warren-Blackwood (South West)	20-24	M	737
Warren-Blackwood (South West)	25-34	F	1945
Warren-Blackwood (South West)	25-34	M	1889
Warren-Blackwood (South West)	35-44	F	2792
Warren-Blackwood (South West)	35-44	M	2454
Warren-Blackwood (South West)	45-54	F	3015
Warren-Blackwood (South West)	45-54	M	3038
Warren-Blackwood (South West)	55-64	F	3502
Warren-Blackwood (South West)	55-64	M	3355
Warren-Blackwood (South West)	65-74	F	3124
Warren-Blackwood (South West)	65-74	M	3222
Warren-Blackwood (South West)	75-84	F	1447
Warren-Blackwood (South West)	75-84	M	1519
Warren-Blackwood (South West)	85+	F	515
Warren-Blackwood (South West)	85+	M	404
West Swan (East Metropolitan)	0-4	F	2127
West Swan (East Metropolitan)	0-4	M	2288
West Swan (East Metropolitan)	5-14	F	3599
West Swan (East Metropolitan)	5-14	M	3805
West Swan (East Metropolitan)	15-19	F	1572
West Swan (East Metropolitan)	15-19	M	1688
West Swan (East Metropolitan)	20-24	F	1754
West Swan (East Metropolitan)	20-24	M	1709
West Swan (East Metropolitan)	25-34	F	4770
West Swan (East Metropolitan)	25-34	M	4336
West Swan (East Metropolitan)	35-44	F	4050
West Swan (East Metropolitan)	35-44	M	4067
West Swan (East Metropolitan)	45-54	F	3324
West Swan (East Metropolitan)	45-54	M	3047
West Swan (East Metropolitan)	55-64	F	2762
West Swan (East Metropolitan)	55-64	M	2679
West Swan (East Metropolitan)	65-74	F	1629
West Swan (East Metropolitan)	65-74	M	1547
West Swan (East Metropolitan)	75-84	F	885
West Swan (East Metropolitan)	75-84	M	741
West Swan (East Metropolitan)	85+	F	352
West Swan (East Metropolitan)	85+	M	235
Willagee (South Metropolitan)	0-4	F	1025
Willagee (South Metropolitan)	0-4	M	1164
Willagee (South Metropolitan)	5-14	F	2053
Willagee (South Metropolitan)	5-14	M	2170
Willagee (South Metropolitan)	15-19	F	1178
Willagee (South Metropolitan)	15-19	M	1069
Willagee (South Metropolitan)	20-24	F	1413
Willagee (South Metropolitan)	20-24	M	1369
Willagee (South Metropolitan)	25-34	F	2867
Willagee (South Metropolitan)	25-34	M	2804
Willagee (South Metropolitan)	35-44	F	2663
Willagee (South Metropolitan)	35-44	M	2566
Willagee (South Metropolitan)	45-54	F	2622
Willagee (South Metropolitan)	45-54	M	2472
Willagee (South Metropolitan)	55-64	F	2671
Willagee (South Metropolitan)	55-64	M	2417
Willagee (South Metropolitan)	65-74	F	2216
Willagee (South Metropolitan)	65-74	M	1876
Willagee (South Metropolitan)	75-84	F	1438
Willagee (South Metropolitan)	75-84	M	1197
Willagee (South Metropolitan)	85+	F	766
Willagee (South Metropolitan)	85+	M	453
No usual address (WA)	0-4	F	153
No usual address (WA)	0-4	M	149
No usual address (WA)	5-14	F	230
No usual address (WA)	5-14	M	244
No usual address (WA)	15-19	F	147
No usual address (WA)	15-19	M	118
No usual address (WA)	20-24	F	256
No usual address (WA)	20-24	M	295
No usual address (WA)	25-34	F	692
No usual address (WA)	25-34	M	822
No usual address (WA)	35-44	F	613
No usual address (WA)	35-44	M	926
No usual address (WA)	45-54	F	468
No usual address (WA)	45-54	M	842
No usual address (WA)	55-64	F	477
No usual address (WA)	55-64	M	667
No usual address (WA)	65-74	F	316
No usual address (WA)	65-74	M	444
No usual address (WA)	75-84	F	38
No usual address (WA)	75-84	M	118
No usual address (WA)	85+	F	16
No usual address (WA)	85+	M	14
Migratory - Offshore - Shipping (WA)	15-19	F	3
Migratory - Offshore - Shipping (WA)	15-19	M	7
Migratory - Offshore - Shipping (WA)	20-24	F	11
Migratory - Offshore - Shipping (WA)	20-24	M	25
Migratory - Offshore - Shipping (WA)	25-34	F	14
Migratory - Offshore - Shipping (WA)	25-34	M	99
Migratory - Offshore - Shipping (WA)	35-44	F	11
Migratory - Offshore - Shipping (WA)	35-44	M	157
Migratory - Offshore - Shipping (WA)	45-54	F	9
Migratory - Offshore - Shipping (WA)	45-54	M	103
Migratory - Offshore - Shipping (WA)	55-64	F	3
Migratory - Offshore - Shipping (WA)	55-64	M	55
Migratory - Offshore - Shipping (WA)	65-74	F	4
Migratory - Offshore - Shipping (WA)	65-74	M	14
Bass (Launceston)	0-4	F	623
Bass (Launceston)	0-4	M	600
Bass (Launceston)	5-14	F	1369
Bass (Launceston)	5-14	M	1383
Bass (Launceston)	15-19	F	692
Bass (Launceston)	15-19	M	661
Bass (Launceston)	20-24	F	767
Bass (Launceston)	20-24	M	742
Bass (Launceston)	25-34	F	1820
Bass (Launceston)	25-34	M	1847
Bass (Launceston)	35-44	F	1480
Bass (Launceston)	35-44	M	1431
Bass (Launceston)	45-54	F	1578
Bass (Launceston)	45-54	M	1391
Bass (Launceston)	55-64	F	1433
Bass (Launceston)	55-64	M	1291
Bass (Launceston)	65-74	F	1429
Bass (Launceston)	65-74	M	1147
Bass (Launceston)	75-84	F	1020
Bass (Launceston)	75-84	M	778
Bass (Launceston)	85+	F	601
Bass (Launceston)	85+	M	317
Bass (McIntyre)	0-4	F	159
Bass (McIntyre)	0-4	M	178
Bass (McIntyre)	5-14	F	438
Bass (McIntyre)	5-14	M	449
Bass (McIntyre)	15-19	F	164
Bass (McIntyre)	15-19	M	204
Bass (McIntyre)	20-24	F	152
Bass (McIntyre)	20-24	M	168
Bass (McIntyre)	25-34	F	360
Bass (McIntyre)	25-34	M	396
Bass (McIntyre)	35-44	F	402
