SED_NAME16	Age	MaritalStatus	Registered	adults
Goulburn	85+	Married	1	521
Goulburn	85+	Never married		825
Granville	15-19	Married	0	16
Granville	15-19	Married	1	8
Granville	15-19	Never married		5035
Granville	20-24	Married	0	346
Granville	20-24	Married	1	575
Granville	20-24	Never married		6400
Granville	25-34	Married	0	1347
Granville	25-34	Married	1	8384
Granville	25-34	Never married		8750
Granville	35-44	Married	0	680
Granville	35-44	Married	1	10352
Granville	35-44	Never married		4223
Granville	45-54	Married	0	455
Granville	45-54	Married	1	6298
Granville	45-54	Never married		3438
Granville	55-64	Married	0	317
Granville	55-64	Married	1	5261
Granville	55-64	Never married		3275
Granville	65-74	Married	0	132
Granville	65-74	Married	1	3643
Granville	65-74	Never married		2297
Granville	75-84	Married	0	45
Granville	75-84	Married	1	1738
Granville	75-84	Never married		1523
Granville	85+	Married	0	11
Granville	85+	Married	1	375
Granville	85+	Never married		760
Hawkesbury	15-19	Married	0	67
Hawkesbury	15-19	Never married		4853
Hawkesbury	20-24	Married	0	646
Hawkesbury	20-24	Married	1	156
Hawkesbury	20-24	Never married		3707
Hawkesbury	25-34	Married	0	2105
Hawkesbury	25-34	Married	1	3535
Hawkesbury	25-34	Never married		3298
Hawkesbury	35-44	Married	0	1173
Hawkesbury	35-44	Married	1	5457
Hawkesbury	35-44	Never married		1910
Hawkesbury	45-54	Married	0	1133
Hawkesbury	45-54	Married	1	6812
Hawkesbury	45-54	Never married		2444
Hawkesbury	55-64	Married	0	775
Hawkesbury	55-64	Married	1	6207
Hawkesbury	55-64	Never married		2508
Hawkesbury	65-74	Married	0	332
Hawkesbury	65-74	Married	1	4631
Hawkesbury	65-74	Never married		2058
Hawkesbury	75-84	Married	0	113
Hawkesbury	75-84	Married	1	2130
Hawkesbury	75-84	Never married		1491
Hawkesbury	85+	Married	0	17
Hawkesbury	85+	Married	1	351
Hawkesbury	85+	Never married		644
Heathcote	15-19	Married	0	20
Heathcote	15-19	Never married		4667
Heathcote	20-24	Married	0	394
Heathcote	20-24	Married	1	85
Heathcote	20-24	Never married		3650
Heathcote	25-34	Married	0	2088
Heathcote	25-34	Married	1	3225
Heathcote	25-34	Never married		2923
Heathcote	35-44	Married	0	1360
Heathcote	35-44	Married	1	7127
Heathcote	35-44	Never married		1823
Heathcote	45-54	Married	0	1028
Heathcote	45-54	Married	1	7135
Heathcote	45-54	Never married		2298
Heathcote	55-64	Married	0	671
Heathcote	55-64	Married	1	6236
Heathcote	55-64	Never married		2186
Heathcote	65-74	Married	0	268
Heathcote	65-74	Married	1	5098
Heathcote	65-74	Never married		1690
Heathcote	75-84	Married	0	69
Heathcote	75-84	Married	1	2439
Heathcote	75-84	Never married		1410
Heathcote	85+	Married	0	10
Heathcote	85+	Married	1	437
Heathcote	85+	Never married		738
Heffron	15-19	Married	0	75
Heffron	15-19	Married	1	3
Heffron	15-19	Never married		3194
Heffron	20-24	Married	0	2045
Heffron	20-24	Married	1	182
Heffron	20-24	Never married		8292
Heffron	25-34	Married	0	11217
Heffron	25-34	Married	1	6827
Heffron	25-34	Never married		14832
Heffron	35-44	Married	0	4182
Heffron	35-44	Married	1	8789
Heffron	35-44	Never married		6019
Heffron	45-54	Married	0	1690
Heffron	45-54	Married	1	5214
Heffron	45-54	Never married		4071
Heffron	55-64	Married	0	782
Heffron	55-64	Married	1	3790
Heffron	55-64	Never married		3384
Heffron	65-74	Married	0	307
Heffron	65-74	Married	1	2765
Heffron	65-74	Never married		2341
Heffron	75-84	Married	0	76
Heffron	75-84	Married	1	1555
Heffron	75-84	Never married		1471
Heffron	85+	Married	0	8
Heffron	85+	Married	1	423
Heffron	85+	Never married		713
Holsworthy	15-19	Married	0	30
Holsworthy	15-19	Married	1	7
Holsworthy	15-19	Never married		5898
Holsworthy	20-24	Married	0	294
Holsworthy	20-24	Married	1	270
Holsworthy	20-24	Never married		4990
Holsworthy	25-34	Married	0	1462
Holsworthy	25-34	Married	1	4486
Holsworthy	25-34	Never married		4852
Holsworthy	35-44	Married	0	945
Holsworthy	35-44	Married	1	8360
Holsworthy	35-44	Never married		2528
Holsworthy	45-54	Married	0	791
Holsworthy	45-54	Married	1	8072
Holsworthy	45-54	Never married		2459
Holsworthy	55-64	Married	0	474
Holsworthy	55-64	Married	1	6563
Holsworthy	55-64	Never married		2457
Holsworthy	65-74	Married	0	152
Holsworthy	65-74	Married	1	4152
Holsworthy	65-74	Never married		1795
Holsworthy	75-84	Married	0	36
Holsworthy	75-84	Married	1	1761
Holsworthy	75-84	Never married		1313
Holsworthy	85+	Married	0	3
Holsworthy	85+	Married	1	311
Holsworthy	85+	Never married		582
Hornsby	15-19	Married	0	10
Hornsby	15-19	Never married		5174
Hornsby	20-24	Married	0	306
Hornsby	20-24	Married	1	110
Hornsby	20-24	Never married		4048
Hornsby	25-34	Married	0	1385
Hornsby	25-34	Married	1	3110
Hornsby	25-34	Never married		3383
Hornsby	35-44	Married	0	913
Hornsby	35-44	Married	1	8841
Hornsby	35-44	Never married		2069
Hornsby	45-54	Married	0	948
Hornsby	45-54	Married	1	8794
Hornsby	45-54	Never married		2424
Hornsby	55-64	Married	0	656
Hornsby	55-64	Married	1	6939
Hornsby	55-64	Never married		2439
Hornsby	65-74	Married	0	257
Hornsby	65-74	Married	1	5179
Hornsby	65-74	Never married		1968
Hornsby	75-84	Married	0	91
Hornsby	75-84	Married	1	2810
Hornsby	75-84	Never married		1440
Hornsby	85+	Married	0	10
Hornsby	85+	Married	1	526
Hornsby	85+	Never married		741
Keira	15-19	Married	0	17
Keira	15-19	Married	1	4
Keira	15-19	Never married		4801
Keira	20-24	Married	0	414
Keira	20-24	Married	1	52
Keira	20-24	Never married		4319
Keira	25-34	Married	0	2082
Keira	25-34	Married	1	2622
Keira	25-34	Never married		3655
Keira	35-44	Married	0	1400
Keira	35-44	Married	1	6523
Keira	35-44	Never married		2019
Keira	45-54	Married	0	1088
Keira	45-54	Married	1	6725
Keira	45-54	Never married		2597
Keira	55-64	Married	0	743
Keira	55-64	Married	1	5929
Keira	55-64	Never married		2857
Keira	65-74	Married	0	348
Keira	65-74	Married	1	4847
Keira	65-74	Never married		2376
Keira	75-84	Married	0	96
Keira	75-84	Married	1	2683
Keira	75-84	Never married		1826
Keira	85+	Married	0	25
Keira	85+	Married	1	589
Keira	85+	Never married		1111
Kiama	15-19	Married	0	50
Kiama	15-19	Never married		4069
Kiama	20-24	Married	0	631
Kiama	20-24	Married	1	89
Kiama	20-24	Never married		2794
Kiama	25-34	Married	0	2472
Kiama	25-34	Married	1	2883
Kiama	25-34	Never married		2782
Kiama	35-44	Married	0	1234
Kiama	35-44	Married	1	5104
Kiama	35-44	Never married		1809
Kiama	45-54	Married	0	1064
Kiama	45-54	Married	1	5394
Kiama	45-54	Never married		2124
Kiama	55-64	Married	0	924
Kiama	55-64	Married	1	6584
Kiama	55-64	Never married		2505
Kiama	65-74	Married	0	510
Kiama	65-74	Married	1	6363
Kiama	65-74	Never married		2514
Kiama	75-84	Married	0	173
Kiama	75-84	Married	1	3122
Kiama	75-84	Never married		1781
Kiama	85+	Married	0	21
Kiama	85+	Married	1	611
Kiama	85+	Never married		955
Kogarah	15-19	Married	0	9
Kogarah	15-19	Married	1	4
Kogarah	15-19	Never married		4103
Kogarah	20-24	Married	0	405
Kogarah	20-24	Married	1	583
Kogarah	20-24	Never married		6528
Kogarah	25-34	Married	0	2005
Kogarah	25-34	Married	1	6350
Kogarah	25-34	Never married		8043
Kogarah	35-44	Married	0	995
Kogarah	35-44	Married	1	8071
Kogarah	35-44	Never married		3467
Kogarah	45-54	Married	0	628
Kogarah	45-54	Married	1	6412
Kogarah	45-54	Never married		3235
Kogarah	55-64	Married	0	466
Kogarah	55-64	Married	1	6294
Kogarah	55-64	Never married		3348
Kogarah	65-74	Married	0	207
Kogarah	65-74	Married	1	4756
Kogarah	65-74	Never married		2629
Kogarah	75-84	Married	0	45
Kogarah	75-84	Married	1	2406
Kogarah	75-84	Never married		1714
Kogarah	85+	Married	1	656
Kogarah	85+	Never married		1010
Ku-ring-gai	15-19	Married	0	12
Ku-ring-gai	15-19	Never married		5528
Ku-ring-gai	20-24	Married	0	227
Ku-ring-gai	20-24	Married	1	83
Ku-ring-gai	20-24	Never married		4063
Ku-ring-gai	25-34	Married	0	1303
Ku-ring-gai	25-34	Married	1	3074
Ku-ring-gai	25-34	Never married		3147
Ku-ring-gai	35-44	Married	0	782
Ku-ring-gai	35-44	Married	1	9559
Ku-ring-gai	35-44	Never married		2061
Ku-ring-gai	45-54	Married	0	602
Ku-ring-gai	45-54	Married	1	9318
Ku-ring-gai	45-54	Never married		2152
Ku-ring-gai	55-64	Married	0	451
Ku-ring-gai	55-64	Married	1	7114
Ku-ring-gai	55-64	Never married		1962
Ku-ring-gai	65-74	Married	0	178
Ku-ring-gai	65-74	Married	1	5335
Ku-ring-gai	65-74	Never married		1706
Ku-ring-gai	75-84	Married	0	92
Ku-ring-gai	75-84	Married	1	3227
Ku-ring-gai	75-84	Never married		1575
Ku-ring-gai	85+	Married	0	13
Ku-ring-gai	85+	Married	1	938
Ku-ring-gai	85+	Never married		1141
Lake Macquarie	15-19	Married	0	81
Lake Macquarie	15-19	Never married		4137
Lake Macquarie	20-24	Married	0	742
Lake Macquarie	20-24	Married	1	130
Lake Macquarie	20-24	Never married		3150
Lake Macquarie	25-34	Married	0	2171
Lake Macquarie	25-34	Married	1	2942
Lake Macquarie	25-34	Never married		3098
Lake Macquarie	35-44	Married	0	1276
Lake Macquarie	35-44	Married	1	4657
Lake Macquarie	35-44	Never married		2283
Lake Macquarie	45-54	Married	0	1112
Lake Macquarie	45-54	Married	1	5189
Lake Macquarie	45-54	Never married		2786
Lake Macquarie	55-64	Married	0	864
Lake Macquarie	55-64	Married	1	5936
Lake Macquarie	55-64	Never married		3059
Lake Macquarie	65-74	Married	0	475
Lake Macquarie	65-74	Married	1	5965
Lake Macquarie	65-74	Never married		2828
Lake Macquarie	75-84	Married	0	154
Lake Macquarie	75-84	Married	1	3398
Lake Macquarie	75-84	Never married		2132
Lake Macquarie	85+	Married	0	26
Lake Macquarie	85+	Married	1	649
Lake Macquarie	85+	Never married		1119
Lakemba	15-19	Married	0	12
Lakemba	15-19	Married	1	16
Lakemba	15-19	Never married		5571
Lakemba	20-24	Married	0	206
Lakemba	20-24	Married	1	520
Lakemba	20-24	Never married		5437
Lakemba	25-34	Married	0	807
Lakemba	25-34	Married	1	5585
Lakemba	25-34	Never married		7398
Lakemba	35-44	Married	0	450
Lakemba	35-44	Married	1	8123
Lakemba	35-44	Never married		3654
Lakemba	45-54	Married	0	369
Lakemba	45-54	Married	1	6426
Lakemba	45-54	Never married		3049
Lakemba	55-64	Married	0	293
Lakemba	55-64	Married	1	5858
Lakemba	55-64	Never married		3200
Lakemba	65-74	Married	0	151
Lakemba	65-74	Married	1	4012
Lakemba	65-74	Never married		2446
Lakemba	75-84	Married	0	26
Lakemba	75-84	Married	1	2014
Lakemba	75-84	Never married		1629
Lakemba	85+	Married	0	3
Lakemba	85+	Married	1	481
Lakemba	85+	Never married		858
Lane Cove	15-19	Married	0	12
Lane Cove	15-19	Never married		4433
Lane Cove	20-24	Married	0	443
Lane Cove	20-24	Married	1	65
Lane Cove	20-24	Never married		3814
Lane Cove	25-34	Married	0	3343
Lane Cove	25-34	Married	1	4091
Lane Cove	25-34	Never married		4932
Lane Cove	35-44	Married	0	1493
Lane Cove	35-44	Married	1	9232
Lane Cove	35-44	Never married		3043
Lane Cove	45-54	Married	0	885
Lane Cove	45-54	Married	1	7857
Lane Cove	45-54	Never married		2706
Lane Cove	55-64	Married	0	575
Lane Cove	55-64	Married	1	6041
Lane Cove	55-64	Never married		2489
Lane Cove	65-74	Married	0	310
Lane Cove	65-74	Married	1	4522
Lane Cove	65-74	Never married		2121
Lane Cove	75-84	Married	0	100
Lane Cove	75-84	Married	1	2314
Lane Cove	75-84	Never married		1619
Lane Cove	85+	Married	0	15
Lane Cove	85+	Married	1	521
Lane Cove	85+	Never married		954
Lismore	15-19	Married	0	64
Lismore	15-19	Never married		3811
Lismore	20-24	Married	0	507
Lismore	20-24	Married	1	77
Lismore	20-24	Never married		2387
Lismore	25-34	Married	0	1708
Lismore	25-34	Married	1	1744
Lismore	25-34	Never married		2908
Lismore	35-44	Married	0	1432
Lismore	35-44	Married	1	3582
Lismore	35-44	Never married		2529
Lismore	45-54	Married	0	1488
Lismore	45-54	Married	1	4230
Lismore	45-54	Never married		3296
Lismore	55-64	Married	0	1297
Lismore	55-64	Married	1	5389
Lismore	55-64	Never married		4315
Lismore	65-74	Married	0	725
Lismore	65-74	Married	1	5196
Lismore	65-74	Never married		3642
Lismore	75-84	Married	0	139
Lismore	75-84	Married	1	2418
Lismore	75-84	Never married		1863
Lismore	85+	Married	0	19
Lismore	85+	Married	1	504
Lismore	85+	Never married		923
Liverpool	15-19	Married	0	47
Liverpool	15-19	Married	1	11
Liverpool	15-19	Never married		6350
Liverpool	20-24	Married	0	410
Liverpool	20-24	Married	1	434
Liverpool	20-24	Never married		5842
Liverpool	25-34	Married	0	1189
Liverpool	25-34	Married	1	4979
Liverpool	25-34	Never married		6843
Liverpool	35-44	Married	0	874
Liverpool	35-44	Married	1	7694
Liverpool	35-44	Never married		3942
Liverpool	45-54	Married	0	706
Liverpool	45-54	Married	1	7142
Liverpool	45-54	Never married		3563
Liverpool	55-64	Married	0	438
Liverpool	55-64	Married	1	6466
Liverpool	55-64	Never married		3692
Liverpool	65-74	Married	0	151
Liverpool	65-74	Married	1	3727
Liverpool	65-74	Never married		2434
Liverpool	75-84	Married	0	33
Liverpool	75-84	Married	1	1505
Liverpool	75-84	Never married		1432
Liverpool	85+	Married	0	8
Liverpool	85+	Married	1	277
Liverpool	85+	Never married		610
Londonderry	15-19	Married	0	99
Londonderry	15-19	Never married		6434
Londonderry	20-24	Married	0	1084
Londonderry	20-24	Married	1	283
Londonderry	20-24	Never married		5472
Londonderry	25-34	Married	0	3474
Londonderry	25-34	Married	1	7412
Londonderry	25-34	Never married		6666
Londonderry	35-44	Married	0	1835
Londonderry	35-44	Married	1	12056
Londonderry	35-44	Never married		4209
Londonderry	45-54	Married	0	1190
Londonderry	45-54	Married	1	7026
Londonderry	45-54	Never married		4058
Londonderry	55-64	Married	0	700
Londonderry	55-64	Married	1	5372
Londonderry	55-64	Never married		3835
Londonderry	65-74	Married	0	213
Londonderry	65-74	Married	1	4327
Londonderry	65-74	Never married		2908
Londonderry	75-84	Married	0	78
Londonderry	75-84	Married	1	1839
Londonderry	75-84	Never married		1736
Londonderry	85+	Married	0	11
Londonderry	85+	Married	1	265
Londonderry	85+	Never married		599
Macquarie Fields	15-19	Married	0	38
Macquarie Fields	15-19	Married	1	7
Macquarie Fields	15-19	Never married		6299
Macquarie Fields	20-24	Married	0	562
Macquarie Fields	20-24	Married	1	281
Macquarie Fields	20-24	Never married		5658
Macquarie Fields	25-34	Married	0	2012
Macquarie Fields	25-34	Married	1	7239
Macquarie Fields	25-34	Never married		6335
Macquarie Fields	35-44	Married	0	1276
Macquarie Fields	35-44	Married	1	12764
Macquarie Fields	35-44	Never married		3387
Macquarie Fields	45-54	Married	0	861
Macquarie Fields	45-54	Married	1	8198
Macquarie Fields	45-54	Never married		3190
Macquarie Fields	55-64	Married	0	525
Macquarie Fields	55-64	Married	1	7440
Macquarie Fields	55-64	Never married		3209
Macquarie Fields	65-74	Married	0	246
Macquarie Fields	65-74	Married	1	4872
Macquarie Fields	65-74	Never married		2680
Macquarie Fields	75-84	Married	0	50
Macquarie Fields	75-84	Married	1	1683
Macquarie Fields	75-84	Never married		1363
Macquarie Fields	85+	Married	0	10
Macquarie Fields	85+	Married	1	251
Macquarie Fields	85+	Never married		507
Maitland	15-19	Married	0	82
Maitland	15-19	Never married		5133
Maitland	20-24	Married	0	1195
Maitland	20-24	Married	1	169
Maitland	20-24	Never married		3685
Maitland	25-34	Married	0	3486
Maitland	25-34	Married	1	4476
Maitland	25-34	Never married		4124
Maitland	35-44	Married	0	1737
Maitland	35-44	Married	1	6661
Maitland	35-44	Never married		2894
Maitland	45-54	Married	0	1284
Maitland	45-54	Married	1	6164
Maitland	45-54	Never married		2991
Maitland	55-64	Married	0	765
Maitland	55-64	Married	1	5774
Maitland	55-64	Never married		2790
Maitland	65-74	Married	0	319
Maitland	65-74	Married	1	4943
Maitland	65-74	Never married		2395
Maitland	75-84	Married	0	93
Maitland	75-84	Married	1	2348
Maitland	75-84	Never married		1564
Maitland	85+	Married	0	9
Maitland	85+	Married	1	386
Maitland	85+	Never married		743
Manly	15-19	Married	0	8
Manly	15-19	Never married		4410
Manly	20-24	Married	0	387
Manly	20-24	Married	1	52
Manly	20-24	Never married		3274
Manly	25-34	Married	0	4320
Manly	25-34	Married	1	2425
Manly	25-34	Never married		4569
Manly	35-44	Married	0	2418
Manly	35-44	Married	1	7011
Manly	35-44	Never married		2530
Manly	45-54	Married	0	1421
Manly	45-54	Married	1	8027
Manly	45-54	Never married		2596
Manly	55-64	Married	0	740
Manly	55-64	Married	1	5925
Manly	55-64	Never married		2403
Manly	65-74	Married	0	371
Manly	65-74	Married	1	3721
Manly	65-74	Never married		1815
Manly	75-84	Married	0	124
Manly	75-84	Married	1	1996
Manly	75-84	Never married		1366
Manly	85+	Married	0	15
Manly	85+	Married	1	449
Manly	85+	Never married		774
Maroubra	15-19	Married	0	15
Maroubra	15-19	Never married		4263
Maroubra	20-24	Married	0	499
Maroubra	20-24	Married	1	82
Maroubra	20-24	Never married		4250
Maroubra	25-34	Married	0	3487
Maroubra	25-34	Married	1	2811
Maroubra	25-34	Never married		5378
Maroubra	35-44	Married	0	2047
Maroubra	35-44	Married	1	7084
Maroubra	35-44	Never married		2899
Maroubra	45-54	Married	0	1142
Maroubra	45-54	Married	1	6770
Maroubra	45-54	Never married		3143
Maroubra	55-64	Married	0	643
Maroubra	55-64	Married	1	5483
Maroubra	55-64	Never married		3101
Maroubra	65-74	Married	0	268
Maroubra	65-74	Married	1	4065
Maroubra	65-74	Never married		2754
Maroubra	75-84	Married	0	86
Maroubra	75-84	Married	1	2335
Maroubra	75-84	Never married		2066
Maroubra	85+	Married	0	14
Maroubra	85+	Married	1	545
Maroubra	85+	Never married		1077
Miranda	15-19	Married	0	22
Miranda	15-19	Never married		4434
Miranda	20-24	Married	0	389
Miranda	20-24	Married	1	67
Miranda	20-24	Never married		3576
Miranda	25-34	Married	0	2258
Miranda	25-34	Married	1	2973
Miranda	25-34	Never married		3582
Miranda	35-44	Married	0	1215
Miranda	35-44	Married	1	7114
Miranda	35-44	Never married		2005
Miranda	45-54	Married	0	971
Miranda	45-54	Married	1	6955
Miranda	45-54	Never married		2456
Miranda	55-64	Married	0	590
Miranda	55-64	Married	1	6164
Miranda	55-64	Never married		2458
Miranda	65-74	Married	0	260
Miranda	65-74	Married	1	5067
Miranda	65-74	Never married		2105
Miranda	75-84	Married	0	78
Miranda	75-84	Married	1	2969
Miranda	75-84	Never married		1758
Miranda	85+	Married	0	5
Miranda	85+	Married	1	721
Miranda	85+	Never married		1062
Monaro	15-19	Married	0	53
Monaro	15-19	Never married		4201
Monaro	20-24	Married	0	684
Monaro	20-24	Married	1	135
Monaro	20-24	Never married		3194
Monaro	25-34	Married	0	2747
Monaro	25-34	Married	1	4004
Monaro	25-34	Never married		4005
Monaro	35-44	Married	0	1634
Monaro	35-44	Married	1	6460
Monaro	35-44	Never married		2427
Monaro	45-54	Married	0	1468
Monaro	45-54	Married	1	6948
Monaro	45-54	Never married		2758
Monaro	55-64	Married	0	1020
Monaro	55-64	Married	1	6032
Monaro	55-64	Never married		2948
Monaro	65-74	Married	0	438
Monaro	65-74	Married	1	4230
Monaro	65-74	Never married		2138
Monaro	75-84	Married	0	96
Monaro	75-84	Married	1	1903
Monaro	75-84	Never married		1360
Monaro	85+	Married	0	11
Monaro	85+	Married	1	333
Monaro	85+	Never married		559
Mount Druitt	15-19	Married	0	61
Mount Druitt	15-19	Married	1	8
Mount Druitt	15-19	Never married		6002
Mount Druitt	20-24	Married	0	456
Mount Druitt	20-24	Married	1	236
Mount Druitt	20-24	Never married		5507
Mount Druitt	25-34	Married	0	1377
Mount Druitt	25-34	Married	1	4694
Mount Druitt	25-34	Never married		6100
Mount Druitt	35-44	Married	0	975
Mount Druitt	35-44	Married	1	8336
Mount Druitt	35-44	Never married		3067
Mount Druitt	45-54	Married	0	818
Mount Druitt	45-54	Married	1	7218
Mount Druitt	45-54	Never married		2918
Mount Druitt	55-64	Married	0	495
Mount Druitt	55-64	Married	1	6382
Mount Druitt	55-64	Never married		2860
Mount Druitt	65-74	Married	0	188
Mount Druitt	65-74	Married	1	3935
Mount Druitt	65-74	Never married		2227
Mount Druitt	75-84	Married	0	59
Mount Druitt	75-84	Married	1	1282
Mount Druitt	75-84	Never married		1169
Mount Druitt	85+	Married	0	4
Mount Druitt	85+	Married	1	198
