SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Bathurst	25-34	Year 8 or below	F	29
Bathurst	25-34	Year 8 or below	M	46
Bathurst	25-34	Year 9	F	147
Bathurst	25-34	Year 9	M	154
Bathurst	25-34	Year 10	F	738
Bathurst	25-34	Year 10	M	1174
Bathurst	25-34	Year 11	F	331
Bathurst	25-34	Year 11	M	345
Bathurst	25-34	Year 12	F	3074
Bathurst	25-34	Year 12	M	2381
Bathurst	35-44		F	272
Bathurst	35-44		M	661
Bathurst	35-44	Did not go to school	F	12
Bathurst	35-44	Did not go to school	M	9
Bathurst	35-44	Year 8 or below	F	41
Bathurst	35-44	Year 8 or below	M	61
Bathurst	35-44	Year 9	F	139
Bathurst	35-44	Year 9	M	177
Bathurst	35-44	Year 10	F	758
Bathurst	35-44	Year 10	M	1204
Bathurst	35-44	Year 11	F	326
Bathurst	35-44	Year 11	M	378
Bathurst	35-44	Year 12	F	2807
Bathurst	35-44	Year 12	M	2059
Bathurst	45-54		F	336
Bathurst	45-54		M	527
Bathurst	45-54	Did not go to school	F	15
Bathurst	45-54	Did not go to school	M	14
Bathurst	45-54	Year 8 or below	F	73
Bathurst	45-54	Year 8 or below	M	110
Bathurst	45-54	Year 9	F	227
Bathurst	45-54	Year 9	M	275
Bathurst	45-54	Year 10	F	1500
Bathurst	45-54	Year 10	M	1810
Bathurst	45-54	Year 11	F	349
Bathurst	45-54	Year 11	M	338
Bathurst	45-54	Year 12	F	2660
Bathurst	45-54	Year 12	M	1908
Bathurst	55-64		F	318
Bathurst	55-64		M	440
Bathurst	55-64	Did not go to school	F	16
Bathurst	55-64	Did not go to school	M	21
Bathurst	55-64	Year 8 or below	F	198
Bathurst	55-64	Year 8 or below	M	251
Bathurst	55-64	Year 9	F	432
Bathurst	55-64	Year 9	M	417
Bathurst	55-64	Year 10	F	2232
Bathurst	55-64	Year 10	M	2480
Bathurst	55-64	Year 11	F	292
Bathurst	55-64	Year 11	M	280
Bathurst	55-64	Year 12	F	2004
Bathurst	55-64	Year 12	M	1567
Bathurst	65-74		F	385
Bathurst	65-74		M	428
Bathurst	65-74	Did not go to school	F	23
Bathurst	65-74	Did not go to school	M	25
Bathurst	65-74	Year 8 or below	F	340
Bathurst	65-74	Year 8 or below	M	450
Bathurst	65-74	Year 9	F	617
Bathurst	65-74	Year 9	M	640
Bathurst	65-74	Year 10	F	1794
Bathurst	65-74	Year 10	M	1612
Bathurst	65-74	Year 11	F	198
Bathurst	65-74	Year 11	M	197
Bathurst	65-74	Year 12	F	1428
Bathurst	65-74	Year 12	M	1523
Bathurst	75-84		F	339
Bathurst	75-84		M	326
Bathurst	75-84	Did not go to school	F	13
Bathurst	75-84	Did not go to school	M	29
Bathurst	75-84	Year 8 or below	F	292
Bathurst	75-84	Year 8 or below	M	362
Bathurst	75-84	Year 9	F	407
Bathurst	75-84	Year 9	M	392
Bathurst	75-84	Year 10	F	987
Bathurst	75-84	Year 10	M	799
Bathurst	75-84	Year 11	F	133
Bathurst	75-84	Year 11	M	84
Bathurst	75-84	Year 12	F	624
Bathurst	75-84	Year 12	M	672
Bathurst	85+		F	174
Bathurst	85+		M	90
Bathurst	85+	Did not go to school	F	10
Bathurst	85+	Did not go to school	M	6
Bathurst	85+	Year 8 or below	F	255
Bathurst	85+	Year 8 or below	M	143
Bathurst	85+	Year 9	F	214
Bathurst	85+	Year 9	M	117
Bathurst	85+	Year 10	F	355
Bathurst	85+	Year 10	M	177
Bathurst	85+	Year 11	F	30
Bathurst	85+	Year 11	M	30
Bathurst	85+	Year 12	F	192
Bathurst	85+	Year 12	M	147
Baulkham Hills	15-19		F	39
Baulkham Hills	15-19		M	52
Baulkham Hills	15-19	Did not go to school	F	3
Baulkham Hills	15-19	Did not go to school	M	3
Baulkham Hills	15-19	Year 8 or below	F	5
Baulkham Hills	15-19	Year 9	F	10
Baulkham Hills	15-19	Year 9	M	13
Baulkham Hills	15-19	Year 10	F	68
Baulkham Hills	15-19	Year 10	M	125
Baulkham Hills	15-19	Year 11	F	31
Baulkham Hills	15-19	Year 11	M	71
Baulkham Hills	15-19	Year 12	F	772
Baulkham Hills	15-19	Year 12	M	791
Baulkham Hills	20-24		F	44
Baulkham Hills	20-24		M	60
Baulkham Hills	20-24	Did not go to school	F	4
Baulkham Hills	20-24	Did not go to school	M	8
Baulkham Hills	20-24	Year 8 or below	F	9
Baulkham Hills	20-24	Year 8 or below	M	3
Baulkham Hills	20-24	Year 9	F	4
Baulkham Hills	20-24	Year 9	M	11
Baulkham Hills	20-24	Year 10	F	60
Baulkham Hills	20-24	Year 10	M	127
Baulkham Hills	20-24	Year 11	F	60
Baulkham Hills	20-24	Year 11	M	110
Baulkham Hills	20-24	Year 12	F	2263
Baulkham Hills	20-24	Year 12	M	2393
Baulkham Hills	25-34		F	154
Baulkham Hills	25-34		M	134
Baulkham Hills	25-34	Did not go to school	F	12
Baulkham Hills	25-34	Did not go to school	M	11
Baulkham Hills	25-34	Year 8 or below	F	9
Baulkham Hills	25-34	Year 8 or below	M	12
Baulkham Hills	25-34	Year 9	F	20
Baulkham Hills	25-34	Year 9	M	27
Baulkham Hills	25-34	Year 10	F	131
Baulkham Hills	25-34	Year 10	M	236
Baulkham Hills	25-34	Year 11	F	81
Baulkham Hills	25-34	Year 11	M	141
Baulkham Hills	25-34	Year 12	F	3988
Baulkham Hills	25-34	Year 12	M	3636
Baulkham Hills	35-44		F	180
Baulkham Hills	35-44		M	203
Baulkham Hills	35-44	Did not go to school	F	16
Baulkham Hills	35-44	Did not go to school	M	17
Baulkham Hills	35-44	Year 8 or below	F	15
Baulkham Hills	35-44	Year 8 or below	M	19
Baulkham Hills	35-44	Year 9	F	25
Baulkham Hills	35-44	Year 9	M	37
Baulkham Hills	35-44	Year 10	F	230
Baulkham Hills	35-44	Year 10	M	357
Baulkham Hills	35-44	Year 11	F	87
Baulkham Hills	35-44	Year 11	M	153
Baulkham Hills	35-44	Year 12	F	6731
Baulkham Hills	35-44	Year 12	M	5881
Baulkham Hills	45-54		F	126
Baulkham Hills	45-54		M	122
Baulkham Hills	45-54	Did not go to school	F	30
Baulkham Hills	45-54	Did not go to school	M	18
Baulkham Hills	45-54	Year 8 or below	F	24
Baulkham Hills	45-54	Year 8 or below	M	36
Baulkham Hills	45-54	Year 9	F	42
Baulkham Hills	45-54	Year 9	M	46
Baulkham Hills	45-54	Year 10	F	628
Baulkham Hills	45-54	Year 10	M	715
Baulkham Hills	45-54	Year 11	F	194
Baulkham Hills	45-54	Year 11	M	189
Baulkham Hills	45-54	Year 12	F	5120
Baulkham Hills	45-54	Year 12	M	4710
Baulkham Hills	55-64		F	130
Baulkham Hills	55-64		M	111
Baulkham Hills	55-64	Did not go to school	F	41
Baulkham Hills	55-64	Did not go to school	M	38
Baulkham Hills	55-64	Year 8 or below	F	100
Baulkham Hills	55-64	Year 8 or below	M	55
Baulkham Hills	55-64	Year 9	F	112
Baulkham Hills	55-64	Year 9	M	93
Baulkham Hills	55-64	Year 10	F	1029
Baulkham Hills	55-64	Year 10	M	906
Baulkham Hills	55-64	Year 11	F	207
Baulkham Hills	55-64	Year 11	M	201
Baulkham Hills	55-64	Year 12	F	3745
Baulkham Hills	55-64	Year 12	M	3629
Baulkham Hills	65-74		F	153
Baulkham Hills	65-74		M	135
Baulkham Hills	65-74	Did not go to school	F	49
Baulkham Hills	65-74	Did not go to school	M	55
Baulkham Hills	65-74	Year 8 or below	F	198
Baulkham Hills	65-74	Year 8 or below	M	152
Baulkham Hills	65-74	Year 9	F	298
Baulkham Hills	65-74	Year 9	M	192
Baulkham Hills	65-74	Year 10	F	1260
Baulkham Hills	65-74	Year 10	M	686
Baulkham Hills	65-74	Year 11	F	183
Baulkham Hills	65-74	Year 11	M	138
Baulkham Hills	65-74	Year 12	F	2551
Baulkham Hills	65-74	Year 12	M	2832
Baulkham Hills	75-84		F	157
Baulkham Hills	75-84		M	120
Baulkham Hills	75-84	Did not go to school	F	52
Baulkham Hills	75-84	Did not go to school	M	33
Baulkham Hills	75-84	Year 8 or below	F	208
Baulkham Hills	75-84	Year 8 or below	M	128
Baulkham Hills	75-84	Year 9	F	264
Baulkham Hills	75-84	Year 9	M	223
Baulkham Hills	75-84	Year 10	F	843
Baulkham Hills	75-84	Year 10	M	559
Baulkham Hills	75-84	Year 11	F	91
Baulkham Hills	75-84	Year 11	M	102
Baulkham Hills	75-84	Year 12	F	881
Baulkham Hills	75-84	Year 12	M	1248
Baulkham Hills	85+		F	152
Baulkham Hills	85+		M	78
Baulkham Hills	85+	Did not go to school	F	56
Baulkham Hills	85+	Did not go to school	M	13
Baulkham Hills	85+	Year 8 or below	F	121
Baulkham Hills	85+	Year 8 or below	M	54
Baulkham Hills	85+	Year 9	F	107
Baulkham Hills	85+	Year 9	M	57
Baulkham Hills	85+	Year 10	F	235
Baulkham Hills	85+	Year 10	M	140
Baulkham Hills	85+	Year 11	F	30
Baulkham Hills	85+	Year 11	M	21
Baulkham Hills	85+	Year 12	F	231
Baulkham Hills	85+	Year 12	M	261
Bega	15-19		F	135
Bega	15-19		M	159
Bega	15-19	Did not go to school	F	3
Bega	15-19	Year 8 or below	F	11
Bega	15-19	Year 8 or below	M	25
Bega	15-19	Year 9	F	45
Bega	15-19	Year 9	M	72
Bega	15-19	Year 10	F	165
Bega	15-19	Year 10	M	294
Bega	15-19	Year 11	F	95
Bega	15-19	Year 11	M	134
Bega	15-19	Year 12	F	302
Bega	15-19	Year 12	M	224
Bega	20-24		F	102
Bega	20-24		M	125
Bega	20-24	Did not go to school	F	5
Bega	20-24	Did not go to school	M	8
Bega	20-24	Year 8 or below	F	8
Bega	20-24	Year 8 or below	M	12
Bega	20-24	Year 9	F	23
Bega	20-24	Year 9	M	52
Bega	20-24	Year 10	F	211
Bega	20-24	Year 10	M	272
Bega	20-24	Year 11	F	127
Bega	20-24	Year 11	M	202
Bega	20-24	Year 12	F	762
Bega	20-24	Year 12	M	715
Bega	25-34		F	256
Bega	25-34		M	255
Bega	25-34	Did not go to school	F	4
Bega	25-34	Did not go to school	M	11
Bega	25-34	Year 8 or below	F	19
Bega	25-34	Year 8 or below	M	44
Bega	25-34	Year 9	F	89
Bega	25-34	Year 9	M	124
Bega	25-34	Year 10	F	525
Bega	25-34	Year 10	M	722
Bega	25-34	Year 11	F	250
Bega	25-34	Year 11	M	317
Bega	25-34	Year 12	F	2044
Bega	25-34	Year 12	M	1556
Bega	35-44		F	271
Bega	35-44		M	257
Bega	35-44	Did not go to school	F	3
Bega	35-44	Did not go to school	M	9
Bega	35-44	Year 8 or below	F	43
Bega	35-44	Year 8 or below	M	76
Bega	35-44	Year 9	F	124
Bega	35-44	Year 9	M	134
Bega	35-44	Year 10	F	621
Bega	35-44	Year 10	M	842
Bega	35-44	Year 11	F	263
Bega	35-44	Year 11	M	277
Bega	35-44	Year 12	F	2279
Bega	35-44	Year 12	M	1665
Bega	45-54		F	341
Bega	45-54		M	366
Bega	45-54	Did not go to school	F	8
Bega	45-54	Did not go to school	M	10
Bega	45-54	Year 8 or below	F	53
Bega	45-54	Year 8 or below	M	124
Bega	45-54	Year 9	F	178
Bega	45-54	Year 9	M	236
Bega	45-54	Year 10	F	1348
Bega	45-54	Year 10	M	1418
Bega	45-54	Year 11	F	399
Bega	45-54	Year 11	M	416
Bega	45-54	Year 12	F	2437
Bega	45-54	Year 12	M	1767
Bega	55-64		F	474
Bega	55-64		M	493
Bega	55-64	Did not go to school	F	14
Bega	55-64	Did not go to school	M	14
Bega	55-64	Year 8 or below	F	157
Bega	55-64	Year 8 or below	M	212
Bega	55-64	Year 9	F	374
Bega	55-64	Year 9	M	420
Bega	55-64	Year 10	F	2397
Bega	55-64	Year 10	M	2351
Bega	55-64	Year 11	F	593
Bega	55-64	Year 11	M	538
Bega	55-64	Year 12	F	3025
Bega	55-64	Year 12	M	2192
Bega	65-74		F	508
Bega	65-74		M	551
Bega	65-74	Did not go to school	F	15
Bega	65-74	Did not go to school	M	32
Bega	65-74	Year 8 or below	F	366
Bega	65-74	Year 8 or below	M	429
Bega	65-74	Year 9	F	675
Bega	65-74	Year 9	M	690
Bega	65-74	Year 10	F	2219
Bega	65-74	Year 10	M	2003
Bega	65-74	Year 11	F	517
Bega	65-74	Year 11	M	466
Bega	65-74	Year 12	F	2651
Bega	65-74	Year 12	M	2930
Bega	75-84		F	408
Bega	75-84		M	352
Bega	75-84	Did not go to school	F	16
Bega	75-84	Did not go to school	M	15
Bega	75-84	Year 8 or below	F	352
Bega	75-84	Year 8 or below	M	386
Bega	75-84	Year 9	F	462
Bega	75-84	Year 9	M	448
Bega	75-84	Year 10	F	1132
Bega	75-84	Year 10	M	919
Bega	75-84	Year 11	F	238
Bega	75-84	Year 11	M	172
Bega	75-84	Year 12	F	1000
Bega	75-84	Year 12	M	1192
Bega	85+		F	279
Bega	85+		M	193
Bega	85+	Did not go to school	F	5
Bega	85+	Did not go to school	M	9
Bega	85+	Year 8 or below	F	250
Bega	85+	Year 8 or below	M	147
Bega	85+	Year 9	F	245
Bega	85+	Year 9	M	122
Bega	85+	Year 10	F	354
Bega	85+	Year 10	M	227
Bega	85+	Year 11	F	69
Bega	85+	Year 11	M	45
Bega	85+	Year 12	F	324
Bega	85+	Year 12	M	304
Blacktown	15-19		F	152
Blacktown	15-19		M	177
Blacktown	15-19	Did not go to school	F	3
Blacktown	15-19	Year 8 or below	F	6
Blacktown	15-19	Year 8 or below	M	16
Blacktown	15-19	Year 9	F	37
Blacktown	15-19	Year 9	M	52
Blacktown	15-19	Year 10	F	118
Blacktown	15-19	Year 10	M	181
Blacktown	15-19	Year 11	F	77
Blacktown	15-19	Year 11	M	109
Blacktown	15-19	Year 12	F	700
Blacktown	15-19	Year 12	M	658
Blacktown	20-24		F	230
Blacktown	20-24		M	279
Blacktown	20-24	Did not go to school	F	10
Blacktown	20-24	Did not go to school	M	21
Blacktown	20-24	Year 8 or below	F	14
Blacktown	20-24	Year 8 or below	M	23
Blacktown	20-24	Year 9	F	29
Blacktown	20-24	Year 9	M	54
Blacktown	20-24	Year 10	F	181
Blacktown	20-24	Year 10	M	249
Blacktown	20-24	Year 11	F	127
Blacktown	20-24	Year 11	M	190
Blacktown	20-24	Year 12	F	2579
Blacktown	20-24	Year 12	M	2830
Blacktown	25-34		F	538
Blacktown	25-34		M	649
Blacktown	25-34	Did not go to school	F	60
Blacktown	25-34	Did not go to school	M	62
Blacktown	25-34	Year 8 or below	F	38
Blacktown	25-34	Year 8 or below	M	74
Blacktown	25-34	Year 9	F	90
Blacktown	25-34	Year 9	M	135
Blacktown	25-34	Year 10	F	517
Blacktown	25-34	Year 10	M	799
Blacktown	25-34	Year 11	F	228
Blacktown	25-34	Year 11	M	295
Blacktown	25-34	Year 12	F	6116
Blacktown	25-34	Year 12	M	5760
Blacktown	35-44		F	483
Blacktown	35-44		M	476
Blacktown	35-44	Did not go to school	F	67
Blacktown	35-44	Did not go to school	M	53
Blacktown	35-44	Year 8 or below	F	94
Blacktown	35-44	Year 8 or below	M	103
Blacktown	35-44	Year 9	F	118
Blacktown	35-44	Year 9	M	177
Blacktown	35-44	Year 10	F	625
Blacktown	35-44	Year 10	M	830
Blacktown	35-44	Year 11	F	252
Blacktown	35-44	Year 11	M	279
Blacktown	35-44	Year 12	F	5448
Blacktown	35-44	Year 12	M	5443
Blacktown	45-54		F	341
Blacktown	45-54		M	358
Blacktown	45-54	Did not go to school	F	116
Blacktown	45-54	Did not go to school	M	101
Blacktown	45-54	Year 8 or below	F	136
Blacktown	45-54	Year 8 or below	M	140
Blacktown	45-54	Year 9	F	178
Blacktown	45-54	Year 9	M	254
Blacktown	45-54	Year 10	F	1027
Blacktown	45-54	Year 10	M	1219
Blacktown	45-54	Year 11	F	265
Blacktown	45-54	Year 11	M	251
Blacktown	45-54	Year 12	F	3237
Blacktown	45-54	Year 12	M	2995
Blacktown	55-64		F	281
Blacktown	55-64		M	315
Blacktown	55-64	Did not go to school	F	135
Blacktown	55-64	Did not go to school	M	78
Blacktown	55-64	Year 8 or below	F	291
Blacktown	55-64	Year 8 or below	M	234
Blacktown	55-64	Year 9	F	310
Blacktown	55-64	Year 9	M	285
Blacktown	55-64	Year 10	F	1355
Blacktown	55-64	Year 10	M	1363
Blacktown	55-64	Year 11	F	181
Blacktown	55-64	Year 11	M	199
Blacktown	55-64	Year 12	F	2271
Blacktown	55-64	Year 12	M	2281
Blacktown	65-74		F	279
Blacktown	65-74		M	249
Blacktown	65-74	Did not go to school	F	142
Blacktown	65-74	Did not go to school	M	94
Blacktown	65-74	Year 8 or below	F	494
Blacktown	65-74	Year 8 or below	M	351
Blacktown	65-74	Year 9	F	400
Blacktown	65-74	Year 9	M	336
Blacktown	65-74	Year 10	F	1014
Blacktown	65-74	Year 10	M	799
Blacktown	65-74	Year 11	F	99
Blacktown	65-74	Year 11	M	128
Blacktown	65-74	Year 12	F	1373
Blacktown	65-74	Year 12	M	1480
Blacktown	75-84		F	214
Blacktown	75-84		M	183
Blacktown	75-84	Did not go to school	F	109
Blacktown	75-84	Did not go to school	M	62
Blacktown	75-84	Year 8 or below	F	402
Blacktown	75-84	Year 8 or below	M	280
Blacktown	75-84	Year 9	F	207
Blacktown	75-84	Year 9	M	163
Blacktown	75-84	Year 10	F	483
Blacktown	75-84	Year 10	M	358
Blacktown	75-84	Year 11	F	54
Blacktown	75-84	Year 11	M	42
Blacktown	75-84	Year 12	F	459
Blacktown	75-84	Year 12	M	545
Blacktown	85+		F	108
Blacktown	85+		M	80
Blacktown	85+	Did not go to school	F	52
Blacktown	85+	Did not go to school	M	34
Blacktown	85+	Year 8 or below	F	252
Blacktown	85+	Year 8 or below	M	105
Blacktown	85+	Year 9	F	108
Blacktown	85+	Year 9	M	50
Blacktown	85+	Year 10	F	201
Blacktown	85+	Year 10	M	119
Blacktown	85+	Year 11	F	22
Blacktown	85+	Year 11	M	11
Blacktown	85+	Year 12	F	140
Blacktown	85+	Year 12	M	114
Blue Mountains	15-19		F	64
Blue Mountains	15-19		M	74
Blue Mountains	15-19	Did not go to school	F	6
Blue Mountains	15-19	Year 8 or below	F	4
Blue Mountains	15-19	Year 8 or below	M	12
Blue Mountains	15-19	Year 9	F	27
Blue Mountains	15-19	Year 9	M	30
Blue Mountains	15-19	Year 10	F	145
Blue Mountains	15-19	Year 10	M	258
Blue Mountains	15-19	Year 11	F	60
Blue Mountains	15-19	Year 11	M	99
Blue Mountains	15-19	Year 12	F	421
Blue Mountains	15-19	Year 12	M	412
Blue Mountains	20-24		F	40
Blue Mountains	20-24		M	54
Blue Mountains	20-24	Did not go to school	F	4
Blue Mountains	20-24	Year 9	F	21
Blue Mountains	20-24	Year 9	M	24
Blue Mountains	20-24	Year 10	F	133
Blue Mountains	20-24	Year 10	M	251
Blue Mountains	20-24	Year 11	F	83
Blue Mountains	20-24	Year 11	M	113
Blue Mountains	20-24	Year 12	F	1164
Blue Mountains	20-24	Year 12	M	1220
Blue Mountains	25-34		F	125
Blue Mountains	25-34		M	121
Blue Mountains	25-34	Did not go to school	F	8
Blue Mountains	25-34	Did not go to school	M	11
Blue Mountains	25-34	Year 8 or below	F	20
Blue Mountains	25-34	Year 8 or below	M	20
Blue Mountains	25-34	Year 9	F	40
Blue Mountains	25-34	Year 9	M	57
Blue Mountains	25-34	Year 10	F	385
Blue Mountains	25-34	Year 10	M	602
Blue Mountains	25-34	Year 11	F	174
Blue Mountains	25-34	Year 11	M	194
Blue Mountains	25-34	Year 12	F	2663
Blue Mountains	25-34	Year 12	M	2275
Blue Mountains	35-44		F	155
Blue Mountains	35-44		M	156
Blue Mountains	35-44	Did not go to school	F	9
Blue Mountains	35-44	Did not go to school	M	11
Blue Mountains	35-44	Year 8 or below	F	15
Blue Mountains	35-44	Year 8 or below	M	27
Blue Mountains	35-44	Year 9	F	55
Blue Mountains	35-44	Year 9	M	80
Blue Mountains	35-44	Year 10	F	485
Blue Mountains	35-44	Year 10	M	764
Blue Mountains	35-44	Year 11	F	203
Blue Mountains	35-44	Year 11	M	263
Blue Mountains	35-44	Year 12	F	3720
Blue Mountains	35-44	Year 12	M	2955
Blue Mountains	45-54		F	173
Blue Mountains	45-54		M	158
Blue Mountains	45-54	Did not go to school	F	8
Blue Mountains	45-54	Did not go to school	M	20
Blue Mountains	45-54	Year 8 or below	F	33
Blue Mountains	45-54	Year 8 or below	M	53
Blue Mountains	45-54	Year 9	F	81
Blue Mountains	45-54	Year 9	M	143
Blue Mountains	45-54	Year 10	F	979
Blue Mountains	45-54	Year 10	M	1150
Blue Mountains	45-54	Year 11	F	264
Blue Mountains	45-54	Year 11	M	270
Blue Mountains	45-54	Year 12	F	3696
Blue Mountains	45-54	Year 12	M	3037
Blue Mountains	55-64		F	167
Blue Mountains	55-64		M	175
Blue Mountains	55-64	Did not go to school	F	11
Blue Mountains	55-64	Did not go to school	M	11
Blue Mountains	55-64	Year 8 or below	F	67
Blue Mountains	55-64	Year 8 or below	M	86
Blue Mountains	55-64	Year 9	F	177
Blue Mountains	55-64	Year 9	M	161
Blue Mountains	55-64	Year 10	F	1607
Blue Mountains	55-64	Year 10	M	1439
Blue Mountains	55-64	Year 11	F	271
Blue Mountains	55-64	Year 11	M	289
Blue Mountains	55-64	Year 12	F	3223
Blue Mountains	55-64	Year 12	M	2667
Blue Mountains	65-74		F	197
Blue Mountains	65-74		M	177
Blue Mountains	65-74	Did not go to school	F	10
Blue Mountains	65-74	Did not go to school	M	13
Blue Mountains	65-74	Year 8 or below	F	129
Blue Mountains	65-74	Year 8 or below	M	155
Blue Mountains	65-74	Year 9	F	373
Blue Mountains	65-74	Year 9	M	302
Blue Mountains	65-74	Year 10	F	1542
Blue Mountains	65-74	Year 10	M	1122
Blue Mountains	65-74	Year 11	F	227
Blue Mountains	65-74	Year 11	M	224
Blue Mountains	65-74	Year 12	F	2675
Blue Mountains	65-74	Year 12	M	2661
Blue Mountains	75-84		F	218
Blue Mountains	75-84		M	157
Blue Mountains	75-84	Did not go to school	F	9
Blue Mountains	75-84	Did not go to school	M	7
Blue Mountains	75-84	Year 8 or below	F	138
Blue Mountains	75-84	Year 8 or below	M	109
Blue Mountains	75-84	Year 9	F	283
Blue Mountains	75-84	Year 9	M	215
Blue Mountains	75-84	Year 10	F	878
Blue Mountains	75-84	Year 10	M	555
Blue Mountains	75-84	Year 11	F	124
Blue Mountains	75-84	Year 11	M	106
Blue Mountains	75-84	Year 12	F	1058
Blue Mountains	75-84	Year 12	M	1024
Blue Mountains	85+		F	172
Blue Mountains	85+		M	71
Blue Mountains	85+	Did not go to school	F	10
Blue Mountains	85+	Did not go to school	M	3
Blue Mountains	85+	Year 8 or below	F	127
Blue Mountains	85+	Year 8 or below	M	50
Blue Mountains	85+	Year 9	F	112
Blue Mountains	85+	Year 9	M	66
Blue Mountains	85+	Year 10	F	294
Blue Mountains	85+	Year 10	M	146
Blue Mountains	85+	Year 11	F	44
Blue Mountains	85+	Year 11	M	33
Blue Mountains	85+	Year 12	F	280
Blue Mountains	85+	Year 12	M	235
Cabramatta	15-19		F	155
Cabramatta	15-19		M	177
Cabramatta	15-19	Did not go to school	F	5
Cabramatta	15-19	Did not go to school	M	8
Cabramatta	15-19	Year 8 or below	F	4
Cabramatta	15-19	Year 8 or below	M	8
Cabramatta	15-19	Year 9	F	17
Cabramatta	15-19	Year 9	M	30
Cabramatta	15-19	Year 10	F	63
Cabramatta	15-19	Year 10	M	120
Cabramatta	15-19	Year 11	F	68
Cabramatta	15-19	Year 11	M	107
Cabramatta	15-19	Year 12	F	912
Cabramatta	15-19	Year 12	M	906
Cabramatta	20-24		F	148
Cabramatta	20-24		M	160
Cabramatta	20-24	Did not go to school	F	25
Cabramatta	20-24	Did not go to school	M	38
Cabramatta	20-24	Year 8 or below	F	10
Cabramatta	20-24	Year 8 or below	M	30
Cabramatta	20-24	Year 9	F	18
Cabramatta	20-24	Year 9	M	39
Cabramatta	20-24	Year 10	F	106
Cabramatta	20-24	Year 10	M	164
Cabramatta	20-24	Year 11	F	94
Cabramatta	20-24	Year 11	M	161
Cabramatta	20-24	Year 12	F	2627
Cabramatta	20-24	Year 12	M	2539
Cabramatta	25-34		F	361
Cabramatta	25-34		M	374
Cabramatta	25-34	Did not go to school	F	143
Cabramatta	25-34	Did not go to school	M	167
Cabramatta	25-34	Year 8 or below	F	116
Cabramatta	25-34	Year 8 or below	M	120
Cabramatta	25-34	Year 9	F	131
Cabramatta	25-34	Year 9	M	132
Cabramatta	25-34	Year 10	F	349
Cabramatta	25-34	Year 10	M	538
Cabramatta	25-34	Year 11	F	203
Cabramatta	25-34	Year 11	M	272
Cabramatta	25-34	Year 12	F	4122
Cabramatta	25-34	Year 12	M	4024
Cabramatta	35-44		F	342
Cabramatta	35-44		M	305
Cabramatta	35-44	Did not go to school	F	243
Cabramatta	35-44	Did not go to school	M	152
Cabramatta	35-44	Year 8 or below	F	343
Cabramatta	35-44	Year 8 or below	M	209
Cabramatta	35-44	Year 9	F	239
Cabramatta	35-44	Year 9	M	207
Cabramatta	35-44	Year 10	F	511
Cabramatta	35-44	Year 10	M	598
Cabramatta	35-44	Year 11	F	234
Cabramatta	35-44	Year 11	M	242
Cabramatta	35-44	Year 12	F	3460
Cabramatta	35-44	Year 12	M	2874
Cabramatta	45-54		F	324
Cabramatta	45-54		M	343
Cabramatta	45-54	Did not go to school	F	580
Cabramatta	45-54	Did not go to school	M	362
Cabramatta	45-54	Year 8 or below	F	532
Cabramatta	45-54	Year 8 or below	M	400
Cabramatta	45-54	Year 9	F	388
Cabramatta	45-54	Year 9	M	287
Cabramatta	45-54	Year 10	F	939
Cabramatta	45-54	Year 10	M	876
Cabramatta	45-54	Year 11	F	272
Cabramatta	45-54	Year 11	M	298
Cabramatta	45-54	Year 12	F	2886
Cabramatta	45-54	Year 12	M	2653
Cabramatta	55-64		F	342
Cabramatta	55-64		M	386
Cabramatta	55-64	Did not go to school	F	878
Cabramatta	55-64	Did not go to school	M	716
Cabramatta	55-64	Year 8 or below	F	895
Cabramatta	55-64	Year 8 or below	M	697
Cabramatta	55-64	Year 9	F	389
Cabramatta	55-64	Year 9	M	394
Cabramatta	55-64	Year 10	F	1172
Cabramatta	55-64	Year 10	M	1242
Cabramatta	55-64	Year 11	F	198
Cabramatta	55-64	Year 11	M	245
Cabramatta	55-64	Year 12	F	1967
Cabramatta	55-64	Year 12	M	2110
Cabramatta	65-74		F	295
Cabramatta	65-74		M	272
Cabramatta	65-74	Did not go to school	F	725
Cabramatta	65-74	Did not go to school	M	459
Cabramatta	65-74	Year 8 or below	F	830
Cabramatta	65-74	Year 8 or below	M	593
Cabramatta	65-74	Year 9	F	296
Cabramatta	65-74	Year 9	M	259
Cabramatta	65-74	Year 10	F	762
Cabramatta	65-74	Year 10	M	686
Cabramatta	65-74	Year 11	F	66
Cabramatta	65-74	Year 11	M	111
Cabramatta	65-74	Year 12	F	1309
Cabramatta	65-74	Year 12	M	1590
Cabramatta	75-84		F	236
Cabramatta	75-84		M	185
Cabramatta	75-84	Did not go to school	F	416
Cabramatta	75-84	Did not go to school	M	198
Cabramatta	75-84	Year 8 or below	F	498
Cabramatta	75-84	Year 8 or below	M	386
Cabramatta	75-84	Year 9	F	123
