SED_NAME21	Age5yr	Indigenous	persons
Fremantle (South Metropolitan)	10-14	1	87
Fremantle (South Metropolitan)	15-19		92
Fremantle (South Metropolitan)	15-19	0	1799
Fremantle (South Metropolitan)	15-19	1	81
Fremantle (South Metropolitan)	20-24		159
Fremantle (South Metropolitan)	20-24	0	2329
Fremantle (South Metropolitan)	20-24	1	66
Fremantle (South Metropolitan)	25-29		212
Fremantle (South Metropolitan)	25-29	0	2770
Fremantle (South Metropolitan)	25-29	1	60
Fremantle (South Metropolitan)	30-34		255
Fremantle (South Metropolitan)	30-34	0	3236
Fremantle (South Metropolitan)	30-34	1	76
Fremantle (South Metropolitan)	35-39		195
Fremantle (South Metropolitan)	35-39	0	3133
Fremantle (South Metropolitan)	35-39	1	60
Fremantle (South Metropolitan)	40-44		163
Fremantle (South Metropolitan)	40-44	0	2657
Fremantle (South Metropolitan)	40-44	1	44
Fremantle (South Metropolitan)	45-49		176
Fremantle (South Metropolitan)	45-49	0	2719
Fremantle (South Metropolitan)	45-49	1	51
Fremantle (South Metropolitan)	50-54		183
Fremantle (South Metropolitan)	50-54	0	2876
Fremantle (South Metropolitan)	50-54	1	44
Fremantle (South Metropolitan)	55-59		159
Fremantle (South Metropolitan)	55-59	0	2871
Fremantle (South Metropolitan)	55-59	1	46
Fremantle (South Metropolitan)	60-64		126
Fremantle (South Metropolitan)	60-64	0	2544
Fremantle (South Metropolitan)	60-64	1	38
Fremantle (South Metropolitan)	65+		440
Fremantle (South Metropolitan)	65+	0	7753
Fremantle (South Metropolitan)	65+	1	72
Geraldton (Agricultural)	0-4		203
Geraldton (Agricultural)	0-4	0	1748
Geraldton (Agricultural)	0-4	1	365
Geraldton (Agricultural)	5-9		260
Geraldton (Agricultural)	5-9	0	1983
Geraldton (Agricultural)	5-9	1	416
Geraldton (Agricultural)	10-14		228
Geraldton (Agricultural)	10-14	0	2094
Geraldton (Agricultural)	10-14	1	438
Geraldton (Agricultural)	15-19		194
Geraldton (Agricultural)	15-19	0	1914
Geraldton (Agricultural)	15-19	1	363
Geraldton (Agricultural)	20-24		174
Geraldton (Agricultural)	20-24	0	1591
Geraldton (Agricultural)	20-24	1	291
Geraldton (Agricultural)	25-29		213
Geraldton (Agricultural)	25-29	0	1813
Geraldton (Agricultural)	25-29	1	262
Geraldton (Agricultural)	30-34		220
Geraldton (Agricultural)	30-34	0	1903
Geraldton (Agricultural)	30-34	1	217
Geraldton (Agricultural)	35-39		251
Geraldton (Agricultural)	35-39	0	1962
Geraldton (Agricultural)	35-39	1	204
Geraldton (Agricultural)	40-44		232
Geraldton (Agricultural)	40-44	0	1936
Geraldton (Agricultural)	40-44	1	199
Geraldton (Agricultural)	45-49		221
Geraldton (Agricultural)	45-49	0	2147
Geraldton (Agricultural)	45-49	1	196
Geraldton (Agricultural)	50-54		222
Geraldton (Agricultural)	50-54	0	2329
Geraldton (Agricultural)	50-54	1	183
Geraldton (Agricultural)	55-59		206
Geraldton (Agricultural)	55-59	0	2210
Geraldton (Agricultural)	55-59	1	163
Geraldton (Agricultural)	60-64		179
Geraldton (Agricultural)	60-64	0	2172
Geraldton (Agricultural)	60-64	1	152
Geraldton (Agricultural)	65+		520
Geraldton (Agricultural)	65+	0	6097
Geraldton (Agricultural)	65+	1	261
Hillarys (North Metropolitan)	0-4		52
Hillarys (North Metropolitan)	0-4	0	2449
Hillarys (North Metropolitan)	0-4	1	41
Hillarys (North Metropolitan)	5-9		53
Hillarys (North Metropolitan)	5-9	0	2541
Hillarys (North Metropolitan)	5-9	1	41
Hillarys (North Metropolitan)	10-14		48
Hillarys (North Metropolitan)	10-14	0	2770
Hillarys (North Metropolitan)	10-14	1	45
Hillarys (North Metropolitan)	15-19		60
Hillarys (North Metropolitan)	15-19	0	2493
Hillarys (North Metropolitan)	15-19	1	30
Hillarys (North Metropolitan)	20-24		61
Hillarys (North Metropolitan)	20-24	0	2063
Hillarys (North Metropolitan)	20-24	1	33
Hillarys (North Metropolitan)	25-29		79
Hillarys (North Metropolitan)	25-29	0	2091
Hillarys (North Metropolitan)	25-29	1	19
Hillarys (North Metropolitan)	30-34		96
Hillarys (North Metropolitan)	30-34	0	2568
Hillarys (North Metropolitan)	30-34	1	41
Hillarys (North Metropolitan)	35-39		97
Hillarys (North Metropolitan)	35-39	0	2927
Hillarys (North Metropolitan)	35-39	1	19
Hillarys (North Metropolitan)	40-44		96
Hillarys (North Metropolitan)	40-44	0	2743
Hillarys (North Metropolitan)	40-44	1	30
Hillarys (North Metropolitan)	45-49		73
Hillarys (North Metropolitan)	45-49	0	2806
Hillarys (North Metropolitan)	45-49	1	20
Hillarys (North Metropolitan)	50-54		83
Hillarys (North Metropolitan)	50-54	0	2661
Hillarys (North Metropolitan)	50-54	1	20
Hillarys (North Metropolitan)	55-59		81
Hillarys (North Metropolitan)	55-59	0	2667
Hillarys (North Metropolitan)	55-59	1	17
Hillarys (North Metropolitan)	60-64		79
Hillarys (North Metropolitan)	60-64	0	2603
Hillarys (North Metropolitan)	60-64	1	11
Hillarys (North Metropolitan)	65+		202
Hillarys (North Metropolitan)	65+	0	6928
Hillarys (North Metropolitan)	65+	1	22
Jandakot (South Metropolitan)	0-4		44
Jandakot (South Metropolitan)	0-4	0	4504
Jandakot (South Metropolitan)	0-4	1	54
Jandakot (South Metropolitan)	5-9		72
Jandakot (South Metropolitan)	5-9	0	4472
Jandakot (South Metropolitan)	5-9	1	59
Jandakot (South Metropolitan)	10-14		83
Jandakot (South Metropolitan)	10-14	0	3934
Jandakot (South Metropolitan)	10-14	1	60
Jandakot (South Metropolitan)	15-19		61
Jandakot (South Metropolitan)	15-19	0	3161
Jandakot (South Metropolitan)	15-19	1	67
Jandakot (South Metropolitan)	20-24		63
Jandakot (South Metropolitan)	20-24	0	3061
Jandakot (South Metropolitan)	20-24	1	95
Jandakot (South Metropolitan)	25-29		95
Jandakot (South Metropolitan)	25-29	0	3527
Jandakot (South Metropolitan)	25-29	1	140
Jandakot (South Metropolitan)	30-34		122
Jandakot (South Metropolitan)	30-34	0	4975
Jandakot (South Metropolitan)	30-34	1	134
Jandakot (South Metropolitan)	35-39		163
Jandakot (South Metropolitan)	35-39	0	5704
Jandakot (South Metropolitan)	35-39	1	95
Jandakot (South Metropolitan)	40-44		109
Jandakot (South Metropolitan)	40-44	0	4436
Jandakot (South Metropolitan)	40-44	1	63
Jandakot (South Metropolitan)	45-49		93
Jandakot (South Metropolitan)	45-49	0	3422
Jandakot (South Metropolitan)	45-49	1	43
Jandakot (South Metropolitan)	50-54		79
Jandakot (South Metropolitan)	50-54	0	3006
Jandakot (South Metropolitan)	50-54	1	26
Jandakot (South Metropolitan)	55-59		83
Jandakot (South Metropolitan)	55-59	0	2828
Jandakot (South Metropolitan)	55-59	1	22
Jandakot (South Metropolitan)	60-64		61
Jandakot (South Metropolitan)	60-64	0	2522
Jandakot (South Metropolitan)	60-64	1	12
Jandakot (South Metropolitan)	65+		129
Jandakot (South Metropolitan)	65+	0	5521
Jandakot (South Metropolitan)	65+	1	17
Joondalup (North Metropolitan)	0-4		33
Joondalup (North Metropolitan)	0-4	0	1882
Joondalup (North Metropolitan)	0-4	1	46
Joondalup (North Metropolitan)	5-9		61
Joondalup (North Metropolitan)	5-9	0	2252
Joondalup (North Metropolitan)	5-9	1	47
Joondalup (North Metropolitan)	10-14		60
Joondalup (North Metropolitan)	10-14	0	2456
Joondalup (North Metropolitan)	10-14	1	46
Joondalup (North Metropolitan)	15-19		65
Joondalup (North Metropolitan)	15-19	0	2557
Joondalup (North Metropolitan)	15-19	1	48
Joondalup (North Metropolitan)	20-24		98
Joondalup (North Metropolitan)	20-24	0	2723
Joondalup (North Metropolitan)	20-24	1	20
Joondalup (North Metropolitan)	25-29		107
Joondalup (North Metropolitan)	25-29	0	2144
Joondalup (North Metropolitan)	25-29	1	24
Joondalup (North Metropolitan)	30-34		100
Joondalup (North Metropolitan)	30-34	0	2254
Joondalup (North Metropolitan)	30-34	1	25
Joondalup (North Metropolitan)	35-39		109
Joondalup (North Metropolitan)	35-39	0	2408
Joondalup (North Metropolitan)	35-39	1	24
Joondalup (North Metropolitan)	40-44		93
Joondalup (North Metropolitan)	40-44	0	2482
Joondalup (North Metropolitan)	40-44	1	20
Joondalup (North Metropolitan)	45-49		115
Joondalup (North Metropolitan)	45-49	0	2649
Joondalup (North Metropolitan)	45-49	1	23
Joondalup (North Metropolitan)	50-54		119
Joondalup (North Metropolitan)	50-54	0	3072
Joondalup (North Metropolitan)	50-54	1	15
Joondalup (North Metropolitan)	55-59		134
Joondalup (North Metropolitan)	55-59	0	3076
Joondalup (North Metropolitan)	55-59	1	18
Joondalup (North Metropolitan)	60-64		93
Joondalup (North Metropolitan)	60-64	0	2876
Joondalup (North Metropolitan)	60-64	1	18
Joondalup (North Metropolitan)	65+		297
Joondalup (North Metropolitan)	65+	0	6429
Joondalup (North Metropolitan)	65+	1	20
Kalamunda (East Metropolitan)	0-4		35
Kalamunda (East Metropolitan)	0-4	0	1626
Kalamunda (East Metropolitan)	0-4	1	62
Kalamunda (East Metropolitan)	5-9		51
Kalamunda (East Metropolitan)	5-9	0	2233
Kalamunda (East Metropolitan)	5-9	1	42
Kalamunda (East Metropolitan)	10-14		75
Kalamunda (East Metropolitan)	10-14	0	2826
Kalamunda (East Metropolitan)	10-14	1	88
Kalamunda (East Metropolitan)	15-19		55
Kalamunda (East Metropolitan)	15-19	0	2467
Kalamunda (East Metropolitan)	15-19	1	80
Kalamunda (East Metropolitan)	20-24		52
Kalamunda (East Metropolitan)	20-24	0	1776
Kalamunda (East Metropolitan)	20-24	1	31
Kalamunda (East Metropolitan)	25-29		60
Kalamunda (East Metropolitan)	25-29	0	1240
Kalamunda (East Metropolitan)	25-29	1	21
Kalamunda (East Metropolitan)	30-34		76
Kalamunda (East Metropolitan)	30-34	0	1529
Kalamunda (East Metropolitan)	30-34	1	22
Kalamunda (East Metropolitan)	35-39		69
Kalamunda (East Metropolitan)	35-39	0	1898
Kalamunda (East Metropolitan)	35-39	1	19
Kalamunda (East Metropolitan)	40-44		104
Kalamunda (East Metropolitan)	40-44	0	2343
Kalamunda (East Metropolitan)	40-44	1	21
Kalamunda (East Metropolitan)	45-49		88
Kalamunda (East Metropolitan)	45-49	0	2629
Kalamunda (East Metropolitan)	45-49	1	31
Kalamunda (East Metropolitan)	50-54		106
Kalamunda (East Metropolitan)	50-54	0	2958
Kalamunda (East Metropolitan)	50-54	1	35
Kalamunda (East Metropolitan)	55-59		122
Kalamunda (East Metropolitan)	55-59	0	2779
Kalamunda (East Metropolitan)	55-59	1	27
Kalamunda (East Metropolitan)	60-64		84
Kalamunda (East Metropolitan)	60-64	0	2583
Kalamunda (East Metropolitan)	60-64	1	18
Kalamunda (East Metropolitan)	65+		297
Kalamunda (East Metropolitan)	65+	0	8781
Kalamunda (East Metropolitan)	65+	1	25
Kalgoorlie (Mining and Pastoral)	0-4		234
Kalgoorlie (Mining and Pastoral)	0-4	0	2082
Kalgoorlie (Mining and Pastoral)	0-4	1	341
Kalgoorlie (Mining and Pastoral)	5-9		266
Kalgoorlie (Mining and Pastoral)	5-9	0	2054
Kalgoorlie (Mining and Pastoral)	5-9	1	303
Kalgoorlie (Mining and Pastoral)	10-14		264
Kalgoorlie (Mining and Pastoral)	10-14	0	1792
Kalgoorlie (Mining and Pastoral)	10-14	1	353
Kalgoorlie (Mining and Pastoral)	15-19		189
Kalgoorlie (Mining and Pastoral)	15-19	0	1490
Kalgoorlie (Mining and Pastoral)	15-19	1	278
Kalgoorlie (Mining and Pastoral)	20-24		378
Kalgoorlie (Mining and Pastoral)	20-24	0	1889
Kalgoorlie (Mining and Pastoral)	20-24	1	262
Kalgoorlie (Mining and Pastoral)	25-29		498
Kalgoorlie (Mining and Pastoral)	25-29	0	2343
Kalgoorlie (Mining and Pastoral)	25-29	1	270
Kalgoorlie (Mining and Pastoral)	30-34		421
Kalgoorlie (Mining and Pastoral)	30-34	0	2391
Kalgoorlie (Mining and Pastoral)	30-34	1	231
Kalgoorlie (Mining and Pastoral)	35-39		401
Kalgoorlie (Mining and Pastoral)	35-39	0	2375
Kalgoorlie (Mining and Pastoral)	35-39	1	197
Kalgoorlie (Mining and Pastoral)	40-44		368
Kalgoorlie (Mining and Pastoral)	40-44	0	2009
Kalgoorlie (Mining and Pastoral)	40-44	1	188
Kalgoorlie (Mining and Pastoral)	45-49		306
Kalgoorlie (Mining and Pastoral)	45-49	0	2008
Kalgoorlie (Mining and Pastoral)	45-49	1	192
Kalgoorlie (Mining and Pastoral)	50-54		357
Kalgoorlie (Mining and Pastoral)	50-54	0	2045
Kalgoorlie (Mining and Pastoral)	50-54	1	172
Kalgoorlie (Mining and Pastoral)	55-59		308
Kalgoorlie (Mining and Pastoral)	55-59	0	1981
Kalgoorlie (Mining and Pastoral)	55-59	1	140
Kalgoorlie (Mining and Pastoral)	60-64		278
Kalgoorlie (Mining and Pastoral)	60-64	0	1694
Kalgoorlie (Mining and Pastoral)	60-64	1	125
Kalgoorlie (Mining and Pastoral)	65+		420
Kalgoorlie (Mining and Pastoral)	65+	0	2824
Kalgoorlie (Mining and Pastoral)	65+	1	190
Kimberley (Mining and Pastoral)	0-4		286
Kimberley (Mining and Pastoral)	0-4	0	952
Kimberley (Mining and Pastoral)	0-4	1	1424
Kimberley (Mining and Pastoral)	5-9		379
Kimberley (Mining and Pastoral)	5-9	0	1010
Kimberley (Mining and Pastoral)	5-9	1	1517
Kimberley (Mining and Pastoral)	10-14		330
Kimberley (Mining and Pastoral)	10-14	0	867
Kimberley (Mining and Pastoral)	10-14	1	1503
Kimberley (Mining and Pastoral)	15-19		235
Kimberley (Mining and Pastoral)	15-19	0	626
Kimberley (Mining and Pastoral)	15-19	1	1338
Kimberley (Mining and Pastoral)	20-24		274
Kimberley (Mining and Pastoral)	20-24	0	790
Kimberley (Mining and Pastoral)	20-24	1	1187
Kimberley (Mining and Pastoral)	25-29		351
Kimberley (Mining and Pastoral)	25-29	0	1377
Kimberley (Mining and Pastoral)	25-29	1	1111
Kimberley (Mining and Pastoral)	30-34		459
Kimberley (Mining and Pastoral)	30-34	0	1630
Kimberley (Mining and Pastoral)	30-34	1	1179
Kimberley (Mining and Pastoral)	35-39		356
Kimberley (Mining and Pastoral)	35-39	0	1493
Kimberley (Mining and Pastoral)	35-39	1	1040
Kimberley (Mining and Pastoral)	40-44		278
Kimberley (Mining and Pastoral)	40-44	0	1199
Kimberley (Mining and Pastoral)	40-44	1	950
Kimberley (Mining and Pastoral)	45-49		344
Kimberley (Mining and Pastoral)	45-49	0	1195
Kimberley (Mining and Pastoral)	45-49	1	779
Kimberley (Mining and Pastoral)	50-54		344
Kimberley (Mining and Pastoral)	50-54	0	1254
Kimberley (Mining and Pastoral)	50-54	1	768
Kimberley (Mining and Pastoral)	55-59		305
Kimberley (Mining and Pastoral)	55-59	0	1157
Kimberley (Mining and Pastoral)	55-59	1	587
Kimberley (Mining and Pastoral)	60-64		244
Kimberley (Mining and Pastoral)	60-64	0	1011
Kimberley (Mining and Pastoral)	60-64	1	503
Kimberley (Mining and Pastoral)	65+		412
Kimberley (Mining and Pastoral)	65+	0	1545
Kimberley (Mining and Pastoral)	65+	1	769
Kingsley (North Metropolitan)	0-4		28
Kingsley (North Metropolitan)	0-4	0	2256
Kingsley (North Metropolitan)	0-4	1	37
Kingsley (North Metropolitan)	5-9		48
Kingsley (North Metropolitan)	5-9	0	2564
Kingsley (North Metropolitan)	5-9	1	49
Kingsley (North Metropolitan)	10-14		52
Kingsley (North Metropolitan)	10-14	0	2694
Kingsley (North Metropolitan)	10-14	1	51
Kingsley (North Metropolitan)	15-19		38
Kingsley (North Metropolitan)	15-19	0	2422
Kingsley (North Metropolitan)	15-19	1	44
Kingsley (North Metropolitan)	20-24		45
Kingsley (North Metropolitan)	20-24	0	2016
Kingsley (North Metropolitan)	20-24	1	21
Kingsley (North Metropolitan)	25-29		40
Kingsley (North Metropolitan)	25-29	0	1689
Kingsley (North Metropolitan)	25-29	1	22
Kingsley (North Metropolitan)	30-34		84
Kingsley (North Metropolitan)	30-34	0	2230
Kingsley (North Metropolitan)	30-34	1	20
Kingsley (North Metropolitan)	35-39		80
Kingsley (North Metropolitan)	35-39	0	2900
Kingsley (North Metropolitan)	35-39	1	25
Kingsley (North Metropolitan)	40-44		82
Kingsley (North Metropolitan)	40-44	0	2661
Kingsley (North Metropolitan)	40-44	1	24
Kingsley (North Metropolitan)	45-49		86
Kingsley (North Metropolitan)	45-49	0	2677
Kingsley (North Metropolitan)	45-49	1	17
Kingsley (North Metropolitan)	50-54		71
Kingsley (North Metropolitan)	50-54	0	2606
Kingsley (North Metropolitan)	50-54	1	15
Kingsley (North Metropolitan)	55-59		64
Kingsley (North Metropolitan)	55-59	0	2538
Kingsley (North Metropolitan)	55-59	1	14
Kingsley (North Metropolitan)	60-64		60
Kingsley (North Metropolitan)	60-64	0	2617
Kingsley (North Metropolitan)	60-64	1	11
Kingsley (North Metropolitan)	65+		246
Kingsley (North Metropolitan)	65+	0	8415
Kingsley (North Metropolitan)	65+	1	24
Kwinana (South Metropolitan)	0-4		136
Kwinana (South Metropolitan)	0-4	0	3643
Kwinana (South Metropolitan)	0-4	1	173
Kwinana (South Metropolitan)	5-9		150
Kwinana (South Metropolitan)	5-9	0	3694
Kwinana (South Metropolitan)	5-9	1	192
Kwinana (South Metropolitan)	10-14		136
Kwinana (South Metropolitan)	10-14	0	3230
Kwinana (South Metropolitan)	10-14	1	171
Kwinana (South Metropolitan)	15-19		128
Kwinana (South Metropolitan)	15-19	0	2475
Kwinana (South Metropolitan)	15-19	1	169
Kwinana (South Metropolitan)	20-24		117
Kwinana (South Metropolitan)	20-24	0	2773
Kwinana (South Metropolitan)	20-24	1	212
Kwinana (South Metropolitan)	25-29		182
Kwinana (South Metropolitan)	25-29	0	3349
Kwinana (South Metropolitan)	25-29	1	231
Kwinana (South Metropolitan)	30-34		219
Kwinana (South Metropolitan)	30-34	0	3885
Kwinana (South Metropolitan)	30-34	1	197
Kwinana (South Metropolitan)	35-39		216
Kwinana (South Metropolitan)	35-39	0	4403
Kwinana (South Metropolitan)	35-39	1	148
Kwinana (South Metropolitan)	40-44		151
Kwinana (South Metropolitan)	40-44	0	3645
Kwinana (South Metropolitan)	40-44	1	116
Kwinana (South Metropolitan)	45-49		144
Kwinana (South Metropolitan)	45-49	0	3011
Kwinana (South Metropolitan)	45-49	1	107
Kwinana (South Metropolitan)	50-54		120
Kwinana (South Metropolitan)	50-54	0	2702
Kwinana (South Metropolitan)	50-54	1	69
Kwinana (South Metropolitan)	55-59		114
Kwinana (South Metropolitan)	55-59	0	2293
Kwinana (South Metropolitan)	55-59	1	47
Kwinana (South Metropolitan)	60-64		93
Kwinana (South Metropolitan)	60-64	0	1894
Kwinana (South Metropolitan)	60-64	1	27
Kwinana (South Metropolitan)	65+		192
Kwinana (South Metropolitan)	65+	0	4708
Kwinana (South Metropolitan)	65+	1	65
Landsdale (North Metropolitan)	0-4		67
Landsdale (North Metropolitan)	0-4	0	3349
Landsdale (North Metropolitan)	0-4	1	70
Landsdale (North Metropolitan)	5-9		70
Landsdale (North Metropolitan)	5-9	0	3713
Landsdale (North Metropolitan)	5-9	1	64
Landsdale (North Metropolitan)	10-14		61
Landsdale (North Metropolitan)	10-14	0	3546
Landsdale (North Metropolitan)	10-14	1	59
Landsdale (North Metropolitan)	15-19		58
Landsdale (North Metropolitan)	15-19	0	3222
Landsdale (North Metropolitan)	15-19	1	56
Landsdale (North Metropolitan)	20-24		80
Landsdale (North Metropolitan)	20-24	0	2956
Landsdale (North Metropolitan)	20-24	1	46
Landsdale (North Metropolitan)	25-29		82
Landsdale (North Metropolitan)	25-29	0	2707
Landsdale (North Metropolitan)	25-29	1	48
Landsdale (North Metropolitan)	30-34		116
Landsdale (North Metropolitan)	30-34	0	3461
Landsdale (North Metropolitan)	30-34	1	31
Landsdale (North Metropolitan)	35-39		90
Landsdale (North Metropolitan)	35-39	0	4008
Landsdale (North Metropolitan)	35-39	1	31
Landsdale (North Metropolitan)	40-44		95
Landsdale (North Metropolitan)	40-44	0	3638
Landsdale (North Metropolitan)	40-44	1	25
Landsdale (North Metropolitan)	45-49		83
Landsdale (North Metropolitan)	45-49	0	3473
Landsdale (North Metropolitan)	45-49	1	19
Landsdale (North Metropolitan)	50-54		97
Landsdale (North Metropolitan)	50-54	0	3141
Landsdale (North Metropolitan)	50-54	1	16
Landsdale (North Metropolitan)	55-59		59
Landsdale (North Metropolitan)	55-59	0	2648
Landsdale (North Metropolitan)	55-59	1	16
Landsdale (North Metropolitan)	60-64		60
Landsdale (North Metropolitan)	60-64	0	2200
Landsdale (North Metropolitan)	60-64	1	17
Landsdale (North Metropolitan)	65+		155
Landsdale (North Metropolitan)	65+	0	4871
Landsdale (North Metropolitan)	65+	1	16
Mandurah (South West)	0-4		145
Mandurah (South West)	0-4	0	2389
Mandurah (South West)	0-4	1	205
Mandurah (South West)	5-9		143
Mandurah (South West)	5-9	0	2499
Mandurah (South West)	5-9	1	218
Mandurah (South West)	10-14		183
Mandurah (South West)	10-14	0	2566
Mandurah (South West)	10-14	1	217
Mandurah (South West)	15-19		126
Mandurah (South West)	15-19	0	2225
Mandurah (South West)	15-19	1	187
Mandurah (South West)	20-24		179
Mandurah (South West)	20-24	0	2263
Mandurah (South West)	20-24	1	133
Mandurah (South West)	25-29		161
Mandurah (South West)	25-29	0	2266
Mandurah (South West)	25-29	1	108
Mandurah (South West)	30-34		186
Mandurah (South West)	30-34	0	2512
Mandurah (South West)	30-34	1	109
Mandurah (South West)	35-39		204
Mandurah (South West)	35-39	0	2609
Mandurah (South West)	35-39	1	101
Mandurah (South West)	40-44		158
Mandurah (South West)	40-44	0	2255
Mandurah (South West)	40-44	1	66
Mandurah (South West)	45-49		192
Mandurah (South West)	45-49	0	2370
Mandurah (South West)	45-49	1	57
Mandurah (South West)	50-54		186
Mandurah (South West)	50-54	0	2599
Mandurah (South West)	50-54	1	62
Mandurah (South West)	55-59		182
Mandurah (South West)	55-59	0	2593
Mandurah (South West)	55-59	1	58
Mandurah (South West)	60-64		139
Mandurah (South West)	60-64	0	2584
Mandurah (South West)	60-64	1	44
Mandurah (South West)	65+		529
Mandurah (South West)	65+	0	10121
Mandurah (South West)	65+	1	81
Maylands (East Metropolitan)	0-4		62
Maylands (East Metropolitan)	0-4	0	2462
Maylands (East Metropolitan)	0-4	1	42
Maylands (East Metropolitan)	5-9		88
Maylands (East Metropolitan)	5-9	0	2099
Maylands (East Metropolitan)	5-9	1	46
Maylands (East Metropolitan)	10-14		74
Maylands (East Metropolitan)	10-14	0	1994
Maylands (East Metropolitan)	10-14	1	45
Maylands (East Metropolitan)	15-19		75
Maylands (East Metropolitan)	15-19	0	1699
Maylands (East Metropolitan)	15-19	1	52
Maylands (East Metropolitan)	20-24		115
Maylands (East Metropolitan)	20-24	0	2423
Maylands (East Metropolitan)	20-24	1	75
Maylands (East Metropolitan)	25-29		175
Maylands (East Metropolitan)	25-29	0	3305
Maylands (East Metropolitan)	25-29	1	58
Maylands (East Metropolitan)	30-34		190
Maylands (East Metropolitan)	30-34	0	3992
Maylands (East Metropolitan)	30-34	1	53
Maylands (East Metropolitan)	35-39		196
Maylands (East Metropolitan)	35-39	0	3775
Maylands (East Metropolitan)	35-39	1	41
Maylands (East Metropolitan)	40-44		122
Maylands (East Metropolitan)	40-44	0	3159
Maylands (East Metropolitan)	40-44	1	27
Maylands (East Metropolitan)	45-49		135
Maylands (East Metropolitan)	45-49	0	2817
Maylands (East Metropolitan)	45-49	1	40
Maylands (East Metropolitan)	50-54		100
Maylands (East Metropolitan)	50-54	0	2620
Maylands (East Metropolitan)	50-54	1	33
Maylands (East Metropolitan)	55-59		104
Maylands (East Metropolitan)	55-59	0	2393
Maylands (East Metropolitan)	55-59	1	38
Maylands (East Metropolitan)	60-64		84
Maylands (East Metropolitan)	60-64	0	2156
Maylands (East Metropolitan)	60-64	1	23
Maylands (East Metropolitan)	65+		283
Maylands (East Metropolitan)	65+	0	6127
Maylands (East Metropolitan)	65+	1	42
Midland (East Metropolitan)	0-4		81
Midland (East Metropolitan)	0-4	0	2555
Midland (East Metropolitan)	0-4	1	262
Midland (East Metropolitan)	5-9		128
Midland (East Metropolitan)	5-9	0	2468
Midland (East Metropolitan)	5-9	1	242
Midland (East Metropolitan)	10-14		126
Midland (East Metropolitan)	10-14	0	2334
Midland (East Metropolitan)	10-14	1	218
Midland (East Metropolitan)	15-19		104
Midland (East Metropolitan)	15-19	0	2282
Midland (East Metropolitan)	15-19	1	211
Midland (East Metropolitan)	20-24		173
Midland (East Metropolitan)	20-24	0	2601
Midland (East Metropolitan)	20-24	1	190
Midland (East Metropolitan)	25-29		196
Midland (East Metropolitan)	25-29	0	2818
Midland (East Metropolitan)	25-29	1	173
Midland (East Metropolitan)	30-34		192
Midland (East Metropolitan)	30-34	0	3271
Midland (East Metropolitan)	30-34	1	138
Midland (East Metropolitan)	35-39		188
Midland (East Metropolitan)	35-39	0	3080
Midland (East Metropolitan)	35-39	1	115
Midland (East Metropolitan)	40-44		153
Midland (East Metropolitan)	40-44	0	2749
Midland (East Metropolitan)	40-44	1	96
Midland (East Metropolitan)	45-49		184
Midland (East Metropolitan)	45-49	0	2700
Midland (East Metropolitan)	45-49	1	95
Midland (East Metropolitan)	50-54		170
Midland (East Metropolitan)	50-54	0	2833
Midland (East Metropolitan)	50-54	1	109
Midland (East Metropolitan)	55-59		150
Midland (East Metropolitan)	55-59	0	2766
Midland (East Metropolitan)	55-59	1	79
Midland (East Metropolitan)	60-64		135
Midland (East Metropolitan)	60-64	0	2540
Midland (East Metropolitan)	60-64	1	66
Midland (East Metropolitan)	65+		401
Midland (East Metropolitan)	65+	0	7422
Midland (East Metropolitan)	65+	1	118
Mirrabooka (East Metropolitan)	0-4		186
Mirrabooka (East Metropolitan)	0-4	0	2831
Mirrabooka (East Metropolitan)	0-4	1	181
Mirrabooka (East Metropolitan)	5-9		207
Mirrabooka (East Metropolitan)	5-9	0	2908
Mirrabooka (East Metropolitan)	5-9	1	146
Mirrabooka (East Metropolitan)	10-14		177
Mirrabooka (East Metropolitan)	10-14	0	2673
Mirrabooka (East Metropolitan)	10-14	1	135
Mirrabooka (East Metropolitan)	15-19		137
Mirrabooka (East Metropolitan)	15-19	0	2565
Mirrabooka (East Metropolitan)	15-19	1	168
Mirrabooka (East Metropolitan)	20-24		192
Mirrabooka (East Metropolitan)	20-24	0	3151
Mirrabooka (East Metropolitan)	20-24	1	142
Mirrabooka (East Metropolitan)	25-29		206
Mirrabooka (East Metropolitan)	25-29	0	3360
Mirrabooka (East Metropolitan)	25-29	1	106
Mirrabooka (East Metropolitan)	30-34		202
Mirrabooka (East Metropolitan)	30-34	0	3491
Mirrabooka (East Metropolitan)	30-34	1	84
Mirrabooka (East Metropolitan)	35-39		247
Mirrabooka (East Metropolitan)	35-39	0	3280
Mirrabooka (East Metropolitan)	35-39	1	81
Mirrabooka (East Metropolitan)	40-44		180
Mirrabooka (East Metropolitan)	40-44	0	2793
Mirrabooka (East Metropolitan)	40-44	1	66
Mirrabooka (East Metropolitan)	45-49		185
Mirrabooka (East Metropolitan)	45-49	0	2690
Mirrabooka (East Metropolitan)	45-49	1	55
Mirrabooka (East Metropolitan)	50-54		121
Mirrabooka (East Metropolitan)	50-54	0	2656
Mirrabooka (East Metropolitan)	50-54	1	64
Mirrabooka (East Metropolitan)	55-59		112
Mirrabooka (East Metropolitan)	55-59	0	2566
Mirrabooka (East Metropolitan)	55-59	1	76
Mirrabooka (East Metropolitan)	60-64		96
Mirrabooka (East Metropolitan)	60-64	0	2416
