SED_NAME16	Age	MaritalStatus	Sex	responses
Dandenong (South-Eastern Metropolitan)	65-74	Married	F	1691
Dandenong (South-Eastern Metropolitan)	65-74	Married	M	1959
Dandenong (South-Eastern Metropolitan)	65-74	Separated	F	147
Dandenong (South-Eastern Metropolitan)	65-74	Separated	M	176
Dandenong (South-Eastern Metropolitan)	65-74	Widowed	F	635
Dandenong (South-Eastern Metropolitan)	65-74	Widowed	M	147
Dandenong (South-Eastern Metropolitan)	75-84	Divorced	F	231
Dandenong (South-Eastern Metropolitan)	75-84	Divorced	M	211
Dandenong (South-Eastern Metropolitan)	75-84	Married	F	795
Dandenong (South-Eastern Metropolitan)	75-84	Married	M	1151
Dandenong (South-Eastern Metropolitan)	75-84	Separated	F	47
Dandenong (South-Eastern Metropolitan)	75-84	Separated	M	66
Dandenong (South-Eastern Metropolitan)	75-84	Widowed	F	827
Dandenong (South-Eastern Metropolitan)	75-84	Widowed	M	219
Dandenong (South-Eastern Metropolitan)	85+	Divorced	F	70
Dandenong (South-Eastern Metropolitan)	85+	Divorced	M	39
Dandenong (South-Eastern Metropolitan)	85+	Married	F	182
Dandenong (South-Eastern Metropolitan)	85+	Married	M	349
Dandenong (South-Eastern Metropolitan)	85+	Separated	F	14
Dandenong (South-Eastern Metropolitan)	85+	Separated	M	16
Dandenong (South-Eastern Metropolitan)	85+	Widowed	F	651
Dandenong (South-Eastern Metropolitan)	85+	Widowed	M	159
Eildon (Northern Victoria)	15-19	Widowed	F	4
Eildon (Northern Victoria)	20-24	Divorced	F	3
Eildon (Northern Victoria)	20-24	Married	F	25
Eildon (Northern Victoria)	20-24	Married	M	18
Eildon (Northern Victoria)	20-24	Separated	M	4
Eildon (Northern Victoria)	25-34	Divorced	F	49
Eildon (Northern Victoria)	25-34	Divorced	M	35
Eildon (Northern Victoria)	25-34	Married	F	1003
Eildon (Northern Victoria)	25-34	Married	M	754
Eildon (Northern Victoria)	25-34	Separated	F	64
Eildon (Northern Victoria)	25-34	Separated	M	39
Eildon (Northern Victoria)	25-34	Widowed	F	5
Eildon (Northern Victoria)	25-34	Widowed	M	4
Eildon (Northern Victoria)	35-44	Divorced	F	247
Eildon (Northern Victoria)	35-44	Divorced	M	165
Eildon (Northern Victoria)	35-44	Married	F	2014
Eildon (Northern Victoria)	35-44	Married	M	1791
Eildon (Northern Victoria)	35-44	Separated	F	156
Eildon (Northern Victoria)	35-44	Separated	M	102
Eildon (Northern Victoria)	35-44	Widowed	F	19
Eildon (Northern Victoria)	35-44	Widowed	M	4
Eildon (Northern Victoria)	45-54	Divorced	F	656
Eildon (Northern Victoria)	45-54	Divorced	M	518
Eildon (Northern Victoria)	45-54	Married	F	2360
Eildon (Northern Victoria)	45-54	Married	M	2268
Eildon (Northern Victoria)	45-54	Separated	F	269
Eildon (Northern Victoria)	45-54	Separated	M	258
Eildon (Northern Victoria)	45-54	Widowed	F	71
Eildon (Northern Victoria)	45-54	Widowed	M	30
Eildon (Northern Victoria)	55-64	Divorced	F	961
Eildon (Northern Victoria)	55-64	Divorced	M	828
Eildon (Northern Victoria)	55-64	Married	F	3053
Eildon (Northern Victoria)	55-64	Married	M	2888
Eildon (Northern Victoria)	55-64	Separated	F	217
Eildon (Northern Victoria)	55-64	Separated	M	243
Eildon (Northern Victoria)	55-64	Widowed	F	213
Eildon (Northern Victoria)	55-64	Widowed	M	96
Eildon (Northern Victoria)	65-74	Divorced	F	799
Eildon (Northern Victoria)	65-74	Divorced	M	709
Eildon (Northern Victoria)	65-74	Married	F	2668
Eildon (Northern Victoria)	65-74	Married	M	2860
Eildon (Northern Victoria)	65-74	Separated	F	123
Eildon (Northern Victoria)	65-74	Separated	M	192
Eildon (Northern Victoria)	65-74	Widowed	F	460
Eildon (Northern Victoria)	65-74	Widowed	M	200
Eildon (Northern Victoria)	75-84	Divorced	F	264
Eildon (Northern Victoria)	75-84	Divorced	M	295
Eildon (Northern Victoria)	75-84	Married	F	1024
Eildon (Northern Victoria)	75-84	Married	M	1453
Eildon (Northern Victoria)	75-84	Separated	F	40
Eildon (Northern Victoria)	75-84	Separated	M	72
Eildon (Northern Victoria)	75-84	Widowed	F	627
Eildon (Northern Victoria)	75-84	Widowed	M	225
Eildon (Northern Victoria)	85+	Divorced	F	53
Eildon (Northern Victoria)	85+	Divorced	M	45
Eildon (Northern Victoria)	85+	Married	F	139
Eildon (Northern Victoria)	85+	Married	M	298
Eildon (Northern Victoria)	85+	Separated	F	10
Eildon (Northern Victoria)	85+	Separated	M	10
Eildon (Northern Victoria)	85+	Widowed	F	542
Eildon (Northern Victoria)	85+	Widowed	M	180
Eltham (Eastern Metropolitan)	20-24	Married	F	14
Eltham (Eastern Metropolitan)	20-24	Married	M	8
Eltham (Eastern Metropolitan)	25-34	Divorced	F	29
Eltham (Eastern Metropolitan)	25-34	Divorced	M	15
Eltham (Eastern Metropolitan)	25-34	Married	F	994
Eltham (Eastern Metropolitan)	25-34	Married	M	680
Eltham (Eastern Metropolitan)	25-34	Separated	F	33
Eltham (Eastern Metropolitan)	25-34	Separated	M	13
Eltham (Eastern Metropolitan)	25-34	Widowed	F	6
Eltham (Eastern Metropolitan)	35-44	Divorced	F	240
Eltham (Eastern Metropolitan)	35-44	Divorced	M	141
Eltham (Eastern Metropolitan)	35-44	Married	F	2944
Eltham (Eastern Metropolitan)	35-44	Married	M	2642
Eltham (Eastern Metropolitan)	35-44	Separated	F	147
Eltham (Eastern Metropolitan)	35-44	Separated	M	83
Eltham (Eastern Metropolitan)	35-44	Widowed	F	15
Eltham (Eastern Metropolitan)	35-44	Widowed	M	5
Eltham (Eastern Metropolitan)	45-54	Divorced	F	527
Eltham (Eastern Metropolitan)	45-54	Divorced	M	342
Eltham (Eastern Metropolitan)	45-54	Married	F	3089
Eltham (Eastern Metropolitan)	45-54	Married	M	3077
Eltham (Eastern Metropolitan)	45-54	Separated	F	212
Eltham (Eastern Metropolitan)	45-54	Separated	M	173
Eltham (Eastern Metropolitan)	45-54	Widowed	F	56
Eltham (Eastern Metropolitan)	45-54	Widowed	M	25
Eltham (Eastern Metropolitan)	55-64	Divorced	F	678
Eltham (Eastern Metropolitan)	55-64	Divorced	M	395
Eltham (Eastern Metropolitan)	55-64	Married	F	3017
Eltham (Eastern Metropolitan)	55-64	Married	M	2909
Eltham (Eastern Metropolitan)	55-64	Separated	F	151
Eltham (Eastern Metropolitan)	55-64	Separated	M	131
Eltham (Eastern Metropolitan)	55-64	Widowed	F	156
Eltham (Eastern Metropolitan)	55-64	Widowed	M	52
Eltham (Eastern Metropolitan)	65-74	Divorced	F	591
Eltham (Eastern Metropolitan)	65-74	Divorced	M	318
Eltham (Eastern Metropolitan)	65-74	Married	F	2457
Eltham (Eastern Metropolitan)	65-74	Married	M	2662
Eltham (Eastern Metropolitan)	65-74	Separated	F	87
Eltham (Eastern Metropolitan)	65-74	Separated	M	65
Eltham (Eastern Metropolitan)	65-74	Widowed	F	357
Eltham (Eastern Metropolitan)	65-74	Widowed	M	109
Eltham (Eastern Metropolitan)	75-84	Divorced	F	242
Eltham (Eastern Metropolitan)	75-84	Divorced	M	119
Eltham (Eastern Metropolitan)	75-84	Married	F	910
Eltham (Eastern Metropolitan)	75-84	Married	M	1257
Eltham (Eastern Metropolitan)	75-84	Separated	F	39
Eltham (Eastern Metropolitan)	75-84	Separated	M	36
Eltham (Eastern Metropolitan)	75-84	Widowed	F	515
Eltham (Eastern Metropolitan)	75-84	Widowed	M	143
Eltham (Eastern Metropolitan)	85+	Divorced	F	41
Eltham (Eastern Metropolitan)	85+	Divorced	M	20
Eltham (Eastern Metropolitan)	85+	Married	F	126
Eltham (Eastern Metropolitan)	85+	Married	M	246
Eltham (Eastern Metropolitan)	85+	Separated	M	4
Eltham (Eastern Metropolitan)	85+	Widowed	F	457
Eltham (Eastern Metropolitan)	85+	Widowed	M	129
Essendon (Western Metropolitan)	20-24	Divorced	M	6
Essendon (Western Metropolitan)	20-24	Married	F	102
Essendon (Western Metropolitan)	20-24	Married	M	48
Essendon (Western Metropolitan)	20-24	Separated	F	11
Essendon (Western Metropolitan)	20-24	Separated	M	7
Essendon (Western Metropolitan)	25-34	Divorced	F	161
Essendon (Western Metropolitan)	25-34	Divorced	M	66
Essendon (Western Metropolitan)	25-34	Married	F	1607
Essendon (Western Metropolitan)	25-34	Married	M	1231
Essendon (Western Metropolitan)	25-34	Separated	F	103
Essendon (Western Metropolitan)	25-34	Separated	M	51
Essendon (Western Metropolitan)	25-34	Widowed	F	5
Essendon (Western Metropolitan)	25-34	Widowed	M	5
Essendon (Western Metropolitan)	35-44	Divorced	F	371
Essendon (Western Metropolitan)	35-44	Divorced	M	265
Essendon (Western Metropolitan)	35-44	Married	F	3024
Essendon (Western Metropolitan)	35-44	Married	M	2829
Essendon (Western Metropolitan)	35-44	Separated	F	202
Essendon (Western Metropolitan)	35-44	Separated	M	162
Essendon (Western Metropolitan)	35-44	Widowed	F	20
Essendon (Western Metropolitan)	35-44	Widowed	M	6
Essendon (Western Metropolitan)	45-54	Divorced	F	658
Essendon (Western Metropolitan)	45-54	Divorced	M	442
Essendon (Western Metropolitan)	45-54	Married	F	2951
Essendon (Western Metropolitan)	45-54	Married	M	2924
Essendon (Western Metropolitan)	45-54	Separated	F	250
Essendon (Western Metropolitan)	45-54	Separated	M	214
Essendon (Western Metropolitan)	45-54	Widowed	F	66
Essendon (Western Metropolitan)	45-54	Widowed	M	17
Essendon (Western Metropolitan)	55-64	Divorced	F	754
Essendon (Western Metropolitan)	55-64	Divorced	M	518
Essendon (Western Metropolitan)	55-64	Married	F	2393
Essendon (Western Metropolitan)	55-64	Married	M	2476
Essendon (Western Metropolitan)	55-64	Separated	F	191
Essendon (Western Metropolitan)	55-64	Separated	M	176
Essendon (Western Metropolitan)	55-64	Widowed	F	173
Essendon (Western Metropolitan)	55-64	Widowed	M	50
Essendon (Western Metropolitan)	65-74	Divorced	F	516
Essendon (Western Metropolitan)	65-74	Divorced	M	375
Essendon (Western Metropolitan)	65-74	Married	F	1643
Essendon (Western Metropolitan)	65-74	Married	M	1794
Essendon (Western Metropolitan)	65-74	Separated	F	120
Essendon (Western Metropolitan)	65-74	Separated	M	106
Essendon (Western Metropolitan)	65-74	Widowed	F	384
Essendon (Western Metropolitan)	65-74	Widowed	M	121
Essendon (Western Metropolitan)	75-84	Divorced	F	190
Essendon (Western Metropolitan)	75-84	Divorced	M	141
Essendon (Western Metropolitan)	75-84	Married	F	654
Essendon (Western Metropolitan)	75-84	Married	M	862
Essendon (Western Metropolitan)	75-84	Separated	F	34
Essendon (Western Metropolitan)	75-84	Separated	M	47
Essendon (Western Metropolitan)	75-84	Widowed	F	602
Essendon (Western Metropolitan)	75-84	Widowed	M	119
Essendon (Western Metropolitan)	85+	Divorced	F	42
Essendon (Western Metropolitan)	85+	Divorced	M	21
Essendon (Western Metropolitan)	85+	Married	F	141
Essendon (Western Metropolitan)	85+	Married	M	288
Essendon (Western Metropolitan)	85+	Separated	F	9
Essendon (Western Metropolitan)	85+	Separated	M	7
Essendon (Western Metropolitan)	85+	Widowed	F	704
Essendon (Western Metropolitan)	85+	Widowed	M	169
Euroa (Northern Victoria)	20-24	Married	F	52
Euroa (Northern Victoria)	20-24	Married	M	14
Euroa (Northern Victoria)	20-24	Separated	F	5
Euroa (Northern Victoria)	20-24	Separated	M	5
Euroa (Northern Victoria)	25-34	Divorced	F	78
Euroa (Northern Victoria)	25-34	Divorced	M	48
Euroa (Northern Victoria)	25-34	Married	F	1144
Euroa (Northern Victoria)	25-34	Married	M	896
Euroa (Northern Victoria)	25-34	Separated	F	82
Euroa (Northern Victoria)	25-34	Separated	M	51
Euroa (Northern Victoria)	25-34	Widowed	F	8
Euroa (Northern Victoria)	25-34	Widowed	M	4
Euroa (Northern Victoria)	35-44	Divorced	F	301
Euroa (Northern Victoria)	35-44	Divorced	M	223
Euroa (Northern Victoria)	35-44	Married	F	1921
Euroa (Northern Victoria)	35-44	Married	M	1760
Euroa (Northern Victoria)	35-44	Separated	F	185
Euroa (Northern Victoria)	35-44	Separated	M	155
Euroa (Northern Victoria)	35-44	Widowed	F	23
Euroa (Northern Victoria)	35-44	Widowed	M	8
Euroa (Northern Victoria)	45-54	Divorced	F	645
Euroa (Northern Victoria)	45-54	Divorced	M	581
Euroa (Northern Victoria)	45-54	Married	F	2510
Euroa (Northern Victoria)	45-54	Married	M	2300
Euroa (Northern Victoria)	45-54	Separated	F	308
Euroa (Northern Victoria)	45-54	Separated	M	265
Euroa (Northern Victoria)	45-54	Widowed	F	91
Euroa (Northern Victoria)	45-54	Widowed	M	21
Euroa (Northern Victoria)	55-64	Divorced	F	1008
Euroa (Northern Victoria)	55-64	Divorced	M	917
Euroa (Northern Victoria)	55-64	Married	F	3125
Euroa (Northern Victoria)	55-64	Married	M	2981
Euroa (Northern Victoria)	55-64	Separated	F	314
Euroa (Northern Victoria)	55-64	Separated	M	318
Euroa (Northern Victoria)	55-64	Widowed	F	285
Euroa (Northern Victoria)	55-64	Widowed	M	114
Euroa (Northern Victoria)	65-74	Divorced	F	876
Euroa (Northern Victoria)	65-74	Divorced	M	893
Euroa (Northern Victoria)	65-74	Married	F	2797
Euroa (Northern Victoria)	65-74	Married	M	3184
Euroa (Northern Victoria)	65-74	Separated	F	195
Euroa (Northern Victoria)	65-74	Separated	M	254
Euroa (Northern Victoria)	65-74	Widowed	F	660
Euroa (Northern Victoria)	65-74	Widowed	M	250
Euroa (Northern Victoria)	75-84	Divorced	F	312
Euroa (Northern Victoria)	75-84	Divorced	M	390
Euroa (Northern Victoria)	75-84	Married	F	1313
Euroa (Northern Victoria)	75-84	Married	M	1712
Euroa (Northern Victoria)	75-84	Separated	F	58
Euroa (Northern Victoria)	75-84	Separated	M	114
Euroa (Northern Victoria)	75-84	Widowed	F	894
Euroa (Northern Victoria)	75-84	Widowed	M	342
Euroa (Northern Victoria)	85+	Divorced	F	64
Euroa (Northern Victoria)	85+	Divorced	M	57
Euroa (Northern Victoria)	85+	Married	F	212
Euroa (Northern Victoria)	85+	Married	M	413
Euroa (Northern Victoria)	85+	Separated	F	6
Euroa (Northern Victoria)	85+	Separated	M	12
Euroa (Northern Victoria)	85+	Widowed	F	864
Euroa (Northern Victoria)	85+	Widowed	M	246
Evelyn (Eastern Victoria)	20-24	Divorced	M	3
Evelyn (Eastern Victoria)	20-24	Married	F	47
Evelyn (Eastern Victoria)	20-24	Married	M	24
Evelyn (Eastern Victoria)	25-34	Divorced	F	58
Evelyn (Eastern Victoria)	25-34	Divorced	M	35
Evelyn (Eastern Victoria)	25-34	Married	F	1719
Evelyn (Eastern Victoria)	25-34	Married	M	1355
Evelyn (Eastern Victoria)	25-34	Separated	F	72
Evelyn (Eastern Victoria)	25-34	Separated	M	38
Evelyn (Eastern Victoria)	25-34	Widowed	F	9
Evelyn (Eastern Victoria)	25-34	Widowed	M	6
Evelyn (Eastern Victoria)	35-44	Divorced	F	295
Evelyn (Eastern Victoria)	35-44	Divorced	M	193
Evelyn (Eastern Victoria)	35-44	Married	F	2673
Evelyn (Eastern Victoria)	35-44	Married	M	2561
Evelyn (Eastern Victoria)	35-44	Separated	F	164
Evelyn (Eastern Victoria)	35-44	Separated	M	134
Evelyn (Eastern Victoria)	35-44	Widowed	F	20
Evelyn (Eastern Victoria)	35-44	Widowed	M	8
Evelyn (Eastern Victoria)	45-54	Divorced	F	652
Evelyn (Eastern Victoria)	45-54	Divorced	M	392
Evelyn (Eastern Victoria)	45-54	Married	F	2610
Evelyn (Eastern Victoria)	45-54	Married	M	2508
Evelyn (Eastern Victoria)	45-54	Separated	F	269
Evelyn (Eastern Victoria)	45-54	Separated	M	197
Evelyn (Eastern Victoria)	45-54	Widowed	F	59
Evelyn (Eastern Victoria)	45-54	Widowed	M	14
Evelyn (Eastern Victoria)	55-64	Divorced	F	773
Evelyn (Eastern Victoria)	55-64	Divorced	M	487
Evelyn (Eastern Victoria)	55-64	Married	F	2414
Evelyn (Eastern Victoria)	55-64	Married	M	2476
Evelyn (Eastern Victoria)	55-64	Separated	F	192
Evelyn (Eastern Victoria)	55-64	Separated	M	146
Evelyn (Eastern Victoria)	55-64	Widowed	F	164
Evelyn (Eastern Victoria)	55-64	Widowed	M	60
Evelyn (Eastern Victoria)	65-74	Divorced	F	517
Evelyn (Eastern Victoria)	65-74	Divorced	M	334
Evelyn (Eastern Victoria)	65-74	Married	F	1993
Evelyn (Eastern Victoria)	65-74	Married	M	2055
Evelyn (Eastern Victoria)	65-74	Separated	F	100
Evelyn (Eastern Victoria)	65-74	Separated	M	108
Evelyn (Eastern Victoria)	65-74	Widowed	F	432
Evelyn (Eastern Victoria)	65-74	Widowed	M	97
Evelyn (Eastern Victoria)	75-84	Divorced	F	190
Evelyn (Eastern Victoria)	75-84	Divorced	M	139
Evelyn (Eastern Victoria)	75-84	Married	F	882
Evelyn (Eastern Victoria)	75-84	Married	M	1208
Evelyn (Eastern Victoria)	75-84	Separated	F	40
Evelyn (Eastern Victoria)	75-84	Separated	M	36
Evelyn (Eastern Victoria)	75-84	Widowed	F	584
Evelyn (Eastern Victoria)	75-84	Widowed	M	182
Evelyn (Eastern Victoria)	85+	Divorced	F	27
Evelyn (Eastern Victoria)	85+	Divorced	M	20
Evelyn (Eastern Victoria)	85+	Married	F	117
Evelyn (Eastern Victoria)	85+	Married	M	247
Evelyn (Eastern Victoria)	85+	Separated	M	3
Evelyn (Eastern Victoria)	85+	Widowed	F	417
Evelyn (Eastern Victoria)	85+	Widowed	M	109
Ferntree Gully (Eastern Metropolitan)	20-24	Married	F	35
Ferntree Gully (Eastern Metropolitan)	20-24	Married	M	20
Ferntree Gully (Eastern Metropolitan)	25-34	Divorced	F	74
Ferntree Gully (Eastern Metropolitan)	25-34	Divorced	M	40
Ferntree Gully (Eastern Metropolitan)	25-34	Married	F	1424
Ferntree Gully (Eastern Metropolitan)	25-34	Married	M	1073
Ferntree Gully (Eastern Metropolitan)	25-34	Separated	F	55
Ferntree Gully (Eastern Metropolitan)	25-34	Separated	M	29
Ferntree Gully (Eastern Metropolitan)	35-44	Divorced	F	275
Ferntree Gully (Eastern Metropolitan)	35-44	Divorced	M	161
Ferntree Gully (Eastern Metropolitan)	35-44	Married	F	3064
Ferntree Gully (Eastern Metropolitan)	35-44	Married	M	2825
Ferntree Gully (Eastern Metropolitan)	35-44	Separated	F	168
Ferntree Gully (Eastern Metropolitan)	35-44	Separated	M	104
Ferntree Gully (Eastern Metropolitan)	35-44	Widowed	F	13
Ferntree Gully (Eastern Metropolitan)	35-44	Widowed	M	7
Ferntree Gully (Eastern Metropolitan)	45-54	Divorced	F	520
Ferntree Gully (Eastern Metropolitan)	45-54	Divorced	M	311
Ferntree Gully (Eastern Metropolitan)	45-54	Married	F	2537
Ferntree Gully (Eastern Metropolitan)	45-54	Married	M	2487
Ferntree Gully (Eastern Metropolitan)	45-54	Separated	F	220
Ferntree Gully (Eastern Metropolitan)	45-54	Separated	M	169
Ferntree Gully (Eastern Metropolitan)	45-54	Widowed	F	44
Ferntree Gully (Eastern Metropolitan)	45-54	Widowed	M	21
Ferntree Gully (Eastern Metropolitan)	55-64	Divorced	F	674
Ferntree Gully (Eastern Metropolitan)	55-64	Divorced	M	405
Ferntree Gully (Eastern Metropolitan)	55-64	Married	F	2674
Ferntree Gully (Eastern Metropolitan)	55-64	Married	M	2536
Ferntree Gully (Eastern Metropolitan)	55-64	Separated	F	189
Ferntree Gully (Eastern Metropolitan)	55-64	Separated	M	126
Ferntree Gully (Eastern Metropolitan)	55-64	Widowed	F	164
Ferntree Gully (Eastern Metropolitan)	55-64	Widowed	M	42
Ferntree Gully (Eastern Metropolitan)	65-74	Divorced	F	597
Ferntree Gully (Eastern Metropolitan)	65-74	Divorced	M	312
Ferntree Gully (Eastern Metropolitan)	65-74	Married	F	2261
Ferntree Gully (Eastern Metropolitan)	65-74	Married	M	2472
Ferntree Gully (Eastern Metropolitan)	65-74	Separated	F	121
Ferntree Gully (Eastern Metropolitan)	65-74	Separated	M	91
Ferntree Gully (Eastern Metropolitan)	65-74	Widowed	F	464
Ferntree Gully (Eastern Metropolitan)	65-74	Widowed	M	136
Ferntree Gully (Eastern Metropolitan)	75-84	Divorced	F	265
Ferntree Gully (Eastern Metropolitan)	75-84	Divorced	M	136
Ferntree Gully (Eastern Metropolitan)	75-84	Married	F	947
Ferntree Gully (Eastern Metropolitan)	75-84	Married	M	1211
Ferntree Gully (Eastern Metropolitan)	75-84	Separated	F	29
Ferntree Gully (Eastern Metropolitan)	75-84	Separated	M	27
Ferntree Gully (Eastern Metropolitan)	75-84	Widowed	F	716
Ferntree Gully (Eastern Metropolitan)	75-84	Widowed	M	190
Ferntree Gully (Eastern Metropolitan)	85+	Divorced	F	45
Ferntree Gully (Eastern Metropolitan)	85+	Divorced	M	26
Ferntree Gully (Eastern Metropolitan)	85+	Married	F	175
Ferntree Gully (Eastern Metropolitan)	85+	Married	M	313
Ferntree Gully (Eastern Metropolitan)	85+	Separated	F	6
Ferntree Gully (Eastern Metropolitan)	85+	Separated	M	9
Ferntree Gully (Eastern Metropolitan)	85+	Widowed	F	781
Ferntree Gully (Eastern Metropolitan)	85+	Widowed	M	214
Footscray (Western Metropolitan)	15-19	Married	F	4
Footscray (Western Metropolitan)	15-19	Married	M	4
Footscray (Western Metropolitan)	20-24	Divorced	F	9
Footscray (Western Metropolitan)	20-24	Married	F	185
Footscray (Western Metropolitan)	20-24	Married	M	68
Footscray (Western Metropolitan)	20-24	Separated	F	12
Footscray (Western Metropolitan)	20-24	Separated	M	3
Footscray (Western Metropolitan)	25-34	Divorced	F	243
Footscray (Western Metropolitan)	25-34	Divorced	M	149
Footscray (Western Metropolitan)	25-34	Married	F	2844
Footscray (Western Metropolitan)	25-34	Married	M	2266
Footscray (Western Metropolitan)	25-34	Separated	F	154
Footscray (Western Metropolitan)	25-34	Separated	M	101
Footscray (Western Metropolitan)	25-34	Widowed	F	9
