SED_NAME16	EduInstitutionType	Sex	students
Kalamunda (East Metropolitan)		M	950
Kalamunda (East Metropolitan)	Infants/Primary	F	1605
Kalamunda (East Metropolitan)	Infants/Primary	M	1678
Kalamunda (East Metropolitan)	Pre-school	F	289
Kalamunda (East Metropolitan)	Pre-school	M	284
Kalamunda (East Metropolitan)	Secondary	F	1532
Kalamunda (East Metropolitan)	Secondary	M	1685
Kalamunda (East Metropolitan)	Technical or Further Educational Institution	F	348
Kalamunda (East Metropolitan)	Technical or Further Educational Institution	M	390
Kalamunda (East Metropolitan)	University or other tertiary	F	893
Kalamunda (East Metropolitan)	University or other tertiary	M	594
Kalgoorlie (Mining and Pastoral)		F	2145
Kalgoorlie (Mining and Pastoral)		M	3329
Kalgoorlie (Mining and Pastoral)	Infants/Primary	F	1468
Kalgoorlie (Mining and Pastoral)	Infants/Primary	M	1591
Kalgoorlie (Mining and Pastoral)	Pre-school	F	351
Kalgoorlie (Mining and Pastoral)	Pre-school	M	325
Kalgoorlie (Mining and Pastoral)	Secondary	F	1012
Kalgoorlie (Mining and Pastoral)	Secondary	M	1010
Kalgoorlie (Mining and Pastoral)	Technical or Further Educational Institution	F	448
Kalgoorlie (Mining and Pastoral)	Technical or Further Educational Institution	M	418
Kalgoorlie (Mining and Pastoral)	University or other tertiary	F	367
Kalgoorlie (Mining and Pastoral)	University or other tertiary	M	275
Kimberley (Mining and Pastoral)		F	2805
Kimberley (Mining and Pastoral)		M	2964
Kimberley (Mining and Pastoral)	Infants/Primary	F	1603
Kimberley (Mining and Pastoral)	Infants/Primary	M	1744
Kimberley (Mining and Pastoral)	Pre-school	F	251
Kimberley (Mining and Pastoral)	Pre-school	M	302
Kimberley (Mining and Pastoral)	Secondary	F	1005
Kimberley (Mining and Pastoral)	Secondary	M	908
Kimberley (Mining and Pastoral)	Technical or Further Educational Institution	F	318
Kimberley (Mining and Pastoral)	Technical or Further Educational Institution	M	203
Kimberley (Mining and Pastoral)	University or other tertiary	F	403
Kimberley (Mining and Pastoral)	University or other tertiary	M	141
Kingsley (North Metropolitan)		F	676
Kingsley (North Metropolitan)		M	794
Kingsley (North Metropolitan)	Infants/Primary	F	1801
Kingsley (North Metropolitan)	Infants/Primary	M	1879
Kingsley (North Metropolitan)	Pre-school	F	335
Kingsley (North Metropolitan)	Pre-school	M	371
Kingsley (North Metropolitan)	Secondary	F	1497
Kingsley (North Metropolitan)	Secondary	M	1535
Kingsley (North Metropolitan)	Technical or Further Educational Institution	F	383
Kingsley (North Metropolitan)	Technical or Further Educational Institution	M	385
Kingsley (North Metropolitan)	University or other tertiary	F	991
Kingsley (North Metropolitan)	University or other tertiary	M	710
Kwinana (South Metropolitan)		F	1315
Kwinana (South Metropolitan)		M	2720
Kwinana (South Metropolitan)	Infants/Primary	F	2464
Kwinana (South Metropolitan)	Infants/Primary	M	2672
Kwinana (South Metropolitan)	Pre-school	F	543
Kwinana (South Metropolitan)	Pre-school	M	561
Kwinana (South Metropolitan)	Secondary	F	1572
Kwinana (South Metropolitan)	Secondary	M	1727
Kwinana (South Metropolitan)	Technical or Further Educational Institution	F	699
Kwinana (South Metropolitan)	Technical or Further Educational Institution	M	523
Kwinana (South Metropolitan)	University or other tertiary	F	1013
Kwinana (South Metropolitan)	University or other tertiary	M	641
Landsdale (North Metropolitan)		F	886
Landsdale (North Metropolitan)		M	1007
Landsdale (North Metropolitan)	Infants/Primary	F	2461
Landsdale (North Metropolitan)	Infants/Primary	M	2584
Landsdale (North Metropolitan)	Pre-school	F	471
Landsdale (North Metropolitan)	Pre-school	M	527
Landsdale (North Metropolitan)	Secondary	F	2035
Landsdale (North Metropolitan)	Secondary	M	2041
Landsdale (North Metropolitan)	Technical or Further Educational Institution	F	558
Landsdale (North Metropolitan)	Technical or Further Educational Institution	M	482
Landsdale (North Metropolitan)	University or other tertiary	F	1277
Landsdale (North Metropolitan)	University or other tertiary	M	904
Mandurah (South West)		F	1858
Mandurah (South West)		M	1851
Mandurah (South West)	Infants/Primary	F	1876
Mandurah (South West)	Infants/Primary	M	1838
Mandurah (South West)	Pre-school	F	358
Mandurah (South West)	Pre-school	M	376
Mandurah (South West)	Secondary	F	1383
Mandurah (South West)	Secondary	M	1450
Mandurah (South West)	Technical or Further Educational Institution	F	605
Mandurah (South West)	Technical or Further Educational Institution	M	399
Mandurah (South West)	University or other tertiary	F	744
Mandurah (South West)	University or other tertiary	M	351
Maylands (East Metropolitan)		F	1194
Maylands (East Metropolitan)		M	1264
Maylands (East Metropolitan)	Infants/Primary	F	1396
Maylands (East Metropolitan)	Infants/Primary	M	1445
Maylands (East Metropolitan)	Pre-school	F	371
Maylands (East Metropolitan)	Pre-school	M	397
Maylands (East Metropolitan)	Secondary	F	1042
Maylands (East Metropolitan)	Secondary	M	1169
Maylands (East Metropolitan)	Technical or Further Educational Institution	F	588
Maylands (East Metropolitan)	Technical or Further Educational Institution	M	499
Maylands (East Metropolitan)	University or other tertiary	F	1492
Maylands (East Metropolitan)	University or other tertiary	M	1139
Midland (East Metropolitan)		F	1554
Midland (East Metropolitan)		M	1698
Midland (East Metropolitan)	Infants/Primary	F	1760
Midland (East Metropolitan)	Infants/Primary	M	1832
Midland (East Metropolitan)	Pre-school	F	379
Midland (East Metropolitan)	Pre-school	M	424
Midland (East Metropolitan)	Secondary	F	1312
Midland (East Metropolitan)	Secondary	M	1466
Midland (East Metropolitan)	Technical or Further Educational Institution	F	610
Midland (East Metropolitan)	Technical or Further Educational Institution	M	485
Midland (East Metropolitan)	University or other tertiary	F	939
Midland (East Metropolitan)	University or other tertiary	M	557
Mirrabooka (East Metropolitan)		F	1926
Mirrabooka (East Metropolitan)		M	2004
Mirrabooka (East Metropolitan)	Infants/Primary	F	1860
Mirrabooka (East Metropolitan)	Infants/Primary	M	2071
Mirrabooka (East Metropolitan)	Pre-school	F	382
Mirrabooka (East Metropolitan)	Pre-school	M	422
Mirrabooka (East Metropolitan)	Secondary	F	1557
Mirrabooka (East Metropolitan)	Secondary	M	1641
Mirrabooka (East Metropolitan)	Technical or Further Educational Institution	F	926
Mirrabooka (East Metropolitan)	Technical or Further Educational Institution	M	666
Mirrabooka (East Metropolitan)	University or other tertiary	F	1131
Mirrabooka (East Metropolitan)	University or other tertiary	M	895
Moore (Agricultural)		F	2046
Moore (Agricultural)		M	2505
Moore (Agricultural)	Infants/Primary	F	1337
Moore (Agricultural)	Infants/Primary	M	1410
Moore (Agricultural)	Pre-school	F	234
Moore (Agricultural)	Pre-school	M	224
Moore (Agricultural)	Secondary	F	986
Moore (Agricultural)	Secondary	M	1025
Moore (Agricultural)	Technical or Further Educational Institution	F	315
Moore (Agricultural)	Technical or Further Educational Institution	M	230
Moore (Agricultural)	University or other tertiary	F	325
Moore (Agricultural)	University or other tertiary	M	103
Morley (East Metropolitan)		F	1244
Morley (East Metropolitan)		M	1348
Morley (East Metropolitan)	Infants/Primary	F	1513
Morley (East Metropolitan)	Infants/Primary	M	1653
Morley (East Metropolitan)	Pre-school	F	370
Morley (East Metropolitan)	Pre-school	M	388
Morley (East Metropolitan)	Secondary	F	1188
Morley (East Metropolitan)	Secondary	M	1323
Morley (East Metropolitan)	Technical or Further Educational Institution	F	647
Morley (East Metropolitan)	Technical or Further Educational Institution	M	563
Morley (East Metropolitan)	University or other tertiary	F	1141
Morley (East Metropolitan)	University or other tertiary	M	1011
Mount Lawley (East Metropolitan)		F	1140
Mount Lawley (East Metropolitan)		M	1141
Mount Lawley (East Metropolitan)	Infants/Primary	F	1283
Mount Lawley (East Metropolitan)	Infants/Primary	M	1328
Mount Lawley (East Metropolitan)	Pre-school	F	292
Mount Lawley (East Metropolitan)	Pre-school	M	330
Mount Lawley (East Metropolitan)	Secondary	F	1166
Mount Lawley (East Metropolitan)	Secondary	M	1100
Mount Lawley (East Metropolitan)	Technical or Further Educational Institution	F	529
Mount Lawley (East Metropolitan)	Technical or Further Educational Institution	M	401
Mount Lawley (East Metropolitan)	University or other tertiary	F	1638
Mount Lawley (East Metropolitan)	University or other tertiary	M	1250
Murray-Wellington (South West)		F	1391
Murray-Wellington (South West)		M	1715
Murray-Wellington (South West)	Infants/Primary	F	1740
Murray-Wellington (South West)	Infants/Primary	M	1931
Murray-Wellington (South West)	Pre-school	F	300
Murray-Wellington (South West)	Pre-school	M	334
Murray-Wellington (South West)	Secondary	F	1608
Murray-Wellington (South West)	Secondary	M	1539
Murray-Wellington (South West)	Technical or Further Educational Institution	F	511
Murray-Wellington (South West)	Technical or Further Educational Institution	M	377
Murray-Wellington (South West)	University or other tertiary	F	500
Murray-Wellington (South West)	University or other tertiary	M	166
Nedlands (North Metropolitan)		F	1175
Nedlands (North Metropolitan)		M	1203
Nedlands (North Metropolitan)	Infants/Primary	F	1677
Nedlands (North Metropolitan)	Infants/Primary	M	1732
Nedlands (North Metropolitan)	Pre-school	F	339
Nedlands (North Metropolitan)	Pre-school	M	369
Nedlands (North Metropolitan)	Secondary	F	1431
Nedlands (North Metropolitan)	Secondary	M	1596
Nedlands (North Metropolitan)	Technical or Further Educational Institution	F	380
Nedlands (North Metropolitan)	Technical or Further Educational Institution	M	239
Nedlands (North Metropolitan)	University or other tertiary	F	2963
Nedlands (North Metropolitan)	University or other tertiary	M	2646
North West Central (Mining and Pastoral)		F	1690
North West Central (Mining and Pastoral)		M	2524
North West Central (Mining and Pastoral)	Infants/Primary	F	816
North West Central (Mining and Pastoral)	Infants/Primary	M	926
North West Central (Mining and Pastoral)	Pre-school	F	181
North West Central (Mining and Pastoral)	Pre-school	M	173
North West Central (Mining and Pastoral)	Secondary	F	408
North West Central (Mining and Pastoral)	Secondary	M	451
North West Central (Mining and Pastoral)	Technical or Further Educational Institution	F	166
North West Central (Mining and Pastoral)	Technical or Further Educational Institution	M	125
North West Central (Mining and Pastoral)	University or other tertiary	F	194
North West Central (Mining and Pastoral)	University or other tertiary	M	73
Perth (North Metropolitan)		F	2056
Perth (North Metropolitan)		M	2660
Perth (North Metropolitan)	Infants/Primary	F	1213
Perth (North Metropolitan)	Infants/Primary	M	1228
Perth (North Metropolitan)	Pre-school	F	288
Perth (North Metropolitan)	Pre-school	M	375
Perth (North Metropolitan)	Secondary	F	876
Perth (North Metropolitan)	Secondary	M	921
Perth (North Metropolitan)	Technical or Further Educational Institution	F	985
Perth (North Metropolitan)	Technical or Further Educational Institution	M	781
Perth (North Metropolitan)	University or other tertiary	F	2400
Perth (North Metropolitan)	University or other tertiary	M	1983
Pilbara (Mining and Pastoral)		F	3329
Pilbara (Mining and Pastoral)		M	5455
Pilbara (Mining and Pastoral)	Infants/Primary	F	2168
Pilbara (Mining and Pastoral)	Infants/Primary	M	2277
Pilbara (Mining and Pastoral)	Pre-school	F	412
Pilbara (Mining and Pastoral)	Pre-school	M	462
Pilbara (Mining and Pastoral)	Secondary	F	1245
Pilbara (Mining and Pastoral)	Secondary	M	1353
Pilbara (Mining and Pastoral)	Technical or Further Educational Institution	F	579
Pilbara (Mining and Pastoral)	Technical or Further Educational Institution	M	471
Pilbara (Mining and Pastoral)	University or other tertiary	F	435
Pilbara (Mining and Pastoral)	University or other tertiary	M	231
Riverton (South Metropolitan)		F	757
Riverton (South Metropolitan)		M	759
Riverton (South Metropolitan)	Infants/Primary	F	2270
Riverton (South Metropolitan)	Infants/Primary	M	2473
Riverton (South Metropolitan)	Pre-school	F	359
Riverton (South Metropolitan)	Pre-school	M	380
Riverton (South Metropolitan)	Secondary	F	2165
Riverton (South Metropolitan)	Secondary	M	2352
Riverton (South Metropolitan)	Technical or Further Educational Institution	F	440
Riverton (South Metropolitan)	Technical or Further Educational Institution	M	353
Riverton (South Metropolitan)	University or other tertiary	F	1615
Riverton (South Metropolitan)	University or other tertiary	M	1360
Rockingham (South Metropolitan)		F	1526
Rockingham (South Metropolitan)		M	1935
Rockingham (South Metropolitan)	Infants/Primary	F	1328
Rockingham (South Metropolitan)	Infants/Primary	M	1421
Rockingham (South Metropolitan)	Pre-school	F	235
Rockingham (South Metropolitan)	Pre-school	M	244
Rockingham (South Metropolitan)	Secondary	F	1059
Rockingham (South Metropolitan)	Secondary	M	1153
Rockingham (South Metropolitan)	Technical or Further Educational Institution	F	520
Rockingham (South Metropolitan)	Technical or Further Educational Institution	M	400
Rockingham (South Metropolitan)	University or other tertiary	F	636
Rockingham (South Metropolitan)	University or other tertiary	M	362
Roe (Agricultural)		F	1984
Roe (Agricultural)		M	2170
Roe (Agricultural)	Infants/Primary	F	1519
Roe (Agricultural)	Infants/Primary	M	1550
Roe (Agricultural)	Pre-school	F	294
Roe (Agricultural)	Pre-school	M	299
Roe (Agricultural)	Secondary	F	1048
Roe (Agricultural)	Secondary	M	1053
Roe (Agricultural)	Technical or Further Educational Institution	F	399
Roe (Agricultural)	Technical or Further Educational Institution	M	248
Roe (Agricultural)	University or other tertiary	F	305
Roe (Agricultural)	University or other tertiary	M	111
Scarborough (North Metropolitan)		F	1419
Scarborough (North Metropolitan)		M	1468
Scarborough (North Metropolitan)	Infants/Primary	F	1522
Scarborough (North Metropolitan)	Infants/Primary	M	1589
Scarborough (North Metropolitan)	Pre-school	F	367
Scarborough (North Metropolitan)	Pre-school	M	437
Scarborough (North Metropolitan)	Secondary	F	1345
Scarborough (North Metropolitan)	Secondary	M	1219
Scarborough (North Metropolitan)	Technical or Further Educational Institution	F	486
Scarborough (North Metropolitan)	Technical or Further Educational Institution	M	412
Scarborough (North Metropolitan)	University or other tertiary	F	1447
Scarborough (North Metropolitan)	University or other tertiary	M	988
South Perth (South Metropolitan)		F	1276
South Perth (South Metropolitan)		M	1221
South Perth (South Metropolitan)	Infants/Primary	F	1186
South Perth (South Metropolitan)	Infants/Primary	M	1373
South Perth (South Metropolitan)	Pre-school	F	316
South Perth (South Metropolitan)	Pre-school	M	351
South Perth (South Metropolitan)	Secondary	F	1167
South Perth (South Metropolitan)	Secondary	M	1497
South Perth (South Metropolitan)	Technical or Further Educational Institution	F	462
South Perth (South Metropolitan)	Technical or Further Educational Institution	M	404
South Perth (South Metropolitan)	University or other tertiary	F	1982
South Perth (South Metropolitan)	University or other tertiary	M	1765
Southern River (South Metropolitan)		F	1217
Southern River (South Metropolitan)		M	1303
Southern River (South Metropolitan)	Infants/Primary	F	2737
Southern River (South Metropolitan)	Infants/Primary	M	2833
Southern River (South Metropolitan)	Pre-school	F	515
Southern River (South Metropolitan)	Pre-school	M	494
Southern River (South Metropolitan)	Secondary	F	1993
Southern River (South Metropolitan)	Secondary	M	2098
Southern River (South Metropolitan)	Technical or Further Educational Institution	F	693
Southern River (South Metropolitan)	Technical or Further Educational Institution	M	582
Southern River (South Metropolitan)	University or other tertiary	F	1349
Southern River (South Metropolitan)	University or other tertiary	M	1020
Swan Hills (East Metropolitan)		F	1354
Swan Hills (East Metropolitan)		M	3444
Swan Hills (East Metropolitan)	Infants/Primary	F	2497
Swan Hills (East Metropolitan)	Infants/Primary	M	2645
Swan Hills (East Metropolitan)	Pre-school	F	444
Swan Hills (East Metropolitan)	Pre-school	M	544
Swan Hills (East Metropolitan)	Secondary	F	1895
Swan Hills (East Metropolitan)	Secondary	M	2031
Swan Hills (East Metropolitan)	Technical or Further Educational Institution	F	606
Swan Hills (East Metropolitan)	Technical or Further Educational Institution	M	457
Swan Hills (East Metropolitan)	University or other tertiary	F	929
Swan Hills (East Metropolitan)	University or other tertiary	M	518
Thornlie (East Metropolitan)		F	1689
Thornlie (East Metropolitan)		M	1778
Thornlie (East Metropolitan)	Infants/Primary	F	2044
Thornlie (East Metropolitan)	Infants/Primary	M	2071
Thornlie (East Metropolitan)	Pre-school	F	408
Thornlie (East Metropolitan)	Pre-school	M	404
Thornlie (East Metropolitan)	Secondary	F	1559
Thornlie (East Metropolitan)	Secondary	M	1586
Thornlie (East Metropolitan)	Technical or Further Educational Institution	F	872
Thornlie (East Metropolitan)	Technical or Further Educational Institution	M	613
Thornlie (East Metropolitan)	University or other tertiary	F	1026
Thornlie (East Metropolitan)	University or other tertiary	M	745
Vasse (South West)		F	1498
Vasse (South West)		M	1593
Vasse (South West)	Infants/Primary	F	1845
Vasse (South West)	Infants/Primary	M	2016
Vasse (South West)	Pre-school	F	374
Vasse (South West)	Pre-school	M	353
Vasse (South West)	Secondary	F	1547
Vasse (South West)	Secondary	M	1584
Vasse (South West)	Technical or Further Educational Institution	F	472
Vasse (South West)	Technical or Further Educational Institution	M	389
Vasse (South West)	University or other tertiary	F	540
Vasse (South West)	University or other tertiary	M	169
Victoria Park (South Metropolitan)		F	1961
Victoria Park (South Metropolitan)		M	2042
Victoria Park (South Metropolitan)	Infants/Primary	F	1347
Victoria Park (South Metropolitan)	Infants/Primary	M	1454
Victoria Park (South Metropolitan)	Pre-school	F	349
Victoria Park (South Metropolitan)	Pre-school	M	337
Victoria Park (South Metropolitan)	Secondary	F	970
Victoria Park (South Metropolitan)	Secondary	M	983
Victoria Park (South Metropolitan)	Technical or Further Educational Institution	F	822
Victoria Park (South Metropolitan)	Technical or Further Educational Institution	M	845
Victoria Park (South Metropolitan)	University or other tertiary	F	2524
Victoria Park (South Metropolitan)	University or other tertiary	M	2397
Wanneroo (North Metropolitan)		F	1143
Wanneroo (North Metropolitan)		M	1328
Wanneroo (North Metropolitan)	Infants/Primary	F	2525
Wanneroo (North Metropolitan)	Infants/Primary	M	2607
Wanneroo (North Metropolitan)	Pre-school	F	506
Wanneroo (North Metropolitan)	Pre-school	M	504
Wanneroo (North Metropolitan)	Secondary	F	1888
Wanneroo (North Metropolitan)	Secondary	M	1924
Wanneroo (North Metropolitan)	Technical or Further Educational Institution	F	592
Wanneroo (North Metropolitan)	Technical or Further Educational Institution	M	514
Wanneroo (North Metropolitan)	University or other tertiary	F	1247
Wanneroo (North Metropolitan)	University or other tertiary	M	723
Warnbro (South Metropolitan)		F	1259
Warnbro (South Metropolitan)		M	1632
Warnbro (South Metropolitan)	Infants/Primary	F	2487
Warnbro (South Metropolitan)	Infants/Primary	M	2617
Warnbro (South Metropolitan)	Pre-school	F	419
Warnbro (South Metropolitan)	Pre-school	M	468
Warnbro (South Metropolitan)	Secondary	F	2141
Warnbro (South Metropolitan)	Secondary	M	2175
Warnbro (South Metropolitan)	Technical or Further Educational Institution	F	686
Warnbro (South Metropolitan)	Technical or Further Educational Institution	M	579
Warnbro (South Metropolitan)	University or other tertiary	F	1009
Warnbro (South Metropolitan)	University or other tertiary	M	527
Warren-Blackwood (South West)		F	1919
Warren-Blackwood (South West)		M	2166
Warren-Blackwood (South West)	Infants/Primary	F	1552
Warren-Blackwood (South West)	Infants/Primary	M	1703
Warren-Blackwood (South West)	Pre-school	F	312
Warren-Blackwood (South West)	Pre-school	M	310
Warren-Blackwood (South West)	Secondary	F	1349
Warren-Blackwood (South West)	Secondary	M	1337
Warren-Blackwood (South West)	Technical or Further Educational Institution	F	466
Warren-Blackwood (South West)	Technical or Further Educational Institution	M	321
Warren-Blackwood (South West)	University or other tertiary	F	352
Warren-Blackwood (South West)	University or other tertiary	M	118
West Swan (East Metropolitan)		F	1546
West Swan (East Metropolitan)		M	1405
West Swan (East Metropolitan)	Infants/Primary	F	2438
West Swan (East Metropolitan)	Infants/Primary	M	2552
West Swan (East Metropolitan)	Pre-school	F	545
West Swan (East Metropolitan)	Pre-school	M	574
West Swan (East Metropolitan)	Secondary	F	1794
West Swan (East Metropolitan)	Secondary	M	1920
West Swan (East Metropolitan)	Technical or Further Educational Institution	F	799
West Swan (East Metropolitan)	Technical or Further Educational Institution	M	601
West Swan (East Metropolitan)	University or other tertiary	F	1217
West Swan (East Metropolitan)	University or other tertiary	M	843
Willagee (South Metropolitan)		F	1217
Willagee (South Metropolitan)		M	1213
Willagee (South Metropolitan)	Infants/Primary	F	1374
Willagee (South Metropolitan)	Infants/Primary	M	1373
Willagee (South Metropolitan)	Pre-school	F	268
Willagee (South Metropolitan)	Pre-school	M	339
Willagee (South Metropolitan)	Secondary	F	1128
Willagee (South Metropolitan)	Secondary	M	1138
Willagee (South Metropolitan)	Technical or Further Educational Institution	F	428
Willagee (South Metropolitan)	Technical or Further Educational Institution	M	413
Willagee (South Metropolitan)	University or other tertiary	F	1437
Willagee (South Metropolitan)	University or other tertiary	M	877
No usual address (WA)		F	1292
No usual address (WA)		M	2250
No usual address (WA)	Infants/Primary	F	116
No usual address (WA)	Infants/Primary	M	130
No usual address (WA)	Pre-school	F	18
No usual address (WA)	Pre-school	M	22
No usual address (WA)	Secondary	F	54
No usual address (WA)	Secondary	M	52
No usual address (WA)	Technical or Further Educational Institution	F	60
No usual address (WA)	Technical or Further Educational Institution	M	40
No usual address (WA)	University or other tertiary	F	70
No usual address (WA)	University or other tertiary	M	45
Migratory - Offshore - Shipping (WA)		F	20
Migratory - Offshore - Shipping (WA)		M	193
Migratory - Offshore - Shipping (WA)	Technical or Further Educational Institution	M	7
Migratory - Offshore - Shipping (WA)	University or other tertiary	M	3
Bass (Launceston)		F	626
Bass (Launceston)		M	639
Bass (Launceston)	Infants/Primary	F	985
Bass (Launceston)	Infants/Primary	M	969
Bass (Launceston)	Pre-school	F	155
Bass (Launceston)	Pre-school	M	155
Bass (Launceston)	Secondary	F	771
Bass (Launceston)	Secondary	M	781
Bass (Launceston)	Technical or Further Educational Institution	F	304
Bass (Launceston)	Technical or Further Educational Institution	M	329
Bass (Launceston)	University or other tertiary	F	574
Bass (Launceston)	University or other tertiary	M	370
Bass (McIntyre)		F	356
Bass (McIntyre)		M	313
Bass (McIntyre)	Infants/Primary	F	295
Bass (McIntyre)	Infants/Primary	M	299
Bass (McIntyre)	Pre-school	F	28
Bass (McIntyre)	Pre-school	M	36
Bass (McIntyre)	Secondary	F	203
Bass (McIntyre)	Secondary	M	219
Bass (McIntyre)	Technical or Further Educational Institution	F	78
Bass (McIntyre)	Technical or Further Educational Institution	M	69
Bass (McIntyre)	University or other tertiary	F	53
Bass (McIntyre)	University or other tertiary	M	20
Bass (Rosevears)		F	1010
Bass (Rosevears)		M	983
Bass (Rosevears)	Infants/Primary	F	1479
Bass (Rosevears)	Infants/Primary	M	1641
Bass (Rosevears)	Pre-school	F	225
Bass (Rosevears)	Pre-school	M	216
Bass (Rosevears)	Secondary	F	1182
Bass (Rosevears)	Secondary	M	1215
Bass (Rosevears)	Technical or Further Educational Institution	F	470
Bass (Rosevears)	Technical or Further Educational Institution	M	438
Bass (Rosevears)	University or other tertiary	F	750
Bass (Rosevears)	University or other tertiary	M	465
Bass (Windermere)		F	1485
Bass (Windermere)		M	1624
Bass (Windermere)	Infants/Primary	F	1598
Bass (Windermere)	Infants/Primary	M	1710
Bass (Windermere)	Pre-school	F	248
Bass (Windermere)	Pre-school	M	241
Bass (Windermere)	Secondary	F	1100
Bass (Windermere)	Secondary	M	1123
Bass (Windermere)	Technical or Further Educational Institution	F	560
Bass (Windermere)	Technical or Further Educational Institution	M	564
Bass (Windermere)	University or other tertiary	F	877
Bass (Windermere)	University or other tertiary	M	742
Braddon (Mersey)		F	1182
Braddon (Mersey)		M	1141
Braddon (Mersey)	Infants/Primary	F	1522
Braddon (Mersey)	Infants/Primary	M	1579
Braddon (Mersey)	Pre-school	F	188
Braddon (Mersey)	Pre-school	M	209
Braddon (Mersey)	Secondary	F	1107
Braddon (Mersey)	Secondary	M	1136
Braddon (Mersey)	Technical or Further Educational Institution	F	497
Braddon (Mersey)	Technical or Further Educational Institution	M	451
Braddon (Mersey)	University or other tertiary	F	476
Braddon (Mersey)	University or other tertiary	M	220
Braddon (Montgomery)		F	1075
Braddon (Montgomery)		M	1041
Braddon (Montgomery)	Infants/Primary	F	1297
Braddon (Montgomery)	Infants/Primary	M	1321
Braddon (Montgomery)	Pre-school	F	148
Braddon (Montgomery)	Pre-school	M	159
Braddon (Montgomery)	Secondary	F	930
Braddon (Montgomery)	Secondary	M	968
Braddon (Montgomery)	Technical or Further Educational Institution	F	377
Braddon (Montgomery)	Technical or Further Educational Institution	M	347
Braddon (Montgomery)	University or other tertiary	F	455
Braddon (Montgomery)	University or other tertiary	M	196
Braddon (Murchison)		F	1476
Braddon (Murchison)		M	1537
Braddon (Murchison)	Infants/Primary	F	1598
Braddon (Murchison)	Infants/Primary	M	1665
Braddon (Murchison)	Pre-school	F	178
Braddon (Murchison)	Pre-school	M	201
Braddon (Murchison)	Secondary	F	1119
Braddon (Murchison)	Secondary	M	1052
Braddon (Murchison)	Technical or Further Educational Institution	F	389
Braddon (Murchison)	Technical or Further Educational Institution	M	363
Braddon (Murchison)	University or other tertiary	F	524
Braddon (Murchison)	University or other tertiary	M	276
Clark (Derwent)		F	497
Clark (Derwent)		M	465
Clark (Derwent)	Infants/Primary	F	699
Clark (Derwent)	Infants/Primary	M	771
Clark (Derwent)	Pre-school	F	73
Clark (Derwent)	Pre-school	M	109
Clark (Derwent)	Secondary	F	487
Clark (Derwent)	Secondary	M	513
Clark (Derwent)	Technical or Further Educational Institution	F	236
Clark (Derwent)	Technical or Further Educational Institution	M	258
Clark (Derwent)	University or other tertiary	F	241
Clark (Derwent)	University or other tertiary	M	169
Clark (Elwick)		F	1196
Clark (Elwick)		M	1150
Clark (Elwick)	Infants/Primary	F	1312
Clark (Elwick)	Infants/Primary	M	1373
Clark (Elwick)	Pre-school	F	220
Clark (Elwick)	Pre-school	M	193
Clark (Elwick)	Secondary	F	965
Clark (Elwick)	Secondary	M	935
Clark (Elwick)	Technical or Further Educational Institution	F	756
Clark (Elwick)	Technical or Further Educational Institution	M	913
Clark (Elwick)	University or other tertiary	F	911
Clark (Elwick)	University or other tertiary	M	682
Clark (Hobart)		F	1052
Clark (Hobart)		M	1021
Clark (Hobart)	Infants/Primary	F	1201
Clark (Hobart)	Infants/Primary	M	1234
Clark (Hobart)	Pre-school	F	203
Clark (Hobart)	Pre-school	M	231
Clark (Hobart)	Secondary	F	1003
Clark (Hobart)	Secondary	M	1041
Clark (Hobart)	Technical or Further Educational Institution	F	671
Clark (Hobart)	Technical or Further Educational Institution	M	613
Clark (Hobart)	University or other tertiary	F	1922
Clark (Hobart)	University or other tertiary	M	1509
Clark (Huon)		F	13
Clark (Huon)		M	5
Clark (Huon)	Infants/Primary	F	17
Clark (Huon)	Infants/Primary	M	17
Clark (Huon)	Secondary	F	16
Clark (Huon)	Secondary	M	13
Clark (Huon)	Technical or Further Educational Institution	F	4
Clark (Huon)	Technical or Further Educational Institution	M	12
Clark (Huon)	University or other tertiary	F	8
Clark (Huon)	University or other tertiary	M	5
Clark (Nelson)		F	513
Clark (Nelson)		M	449
Clark (Nelson)	Infants/Primary	F	706
Clark (Nelson)	Infants/Primary	M	821
Clark (Nelson)	Pre-school	F	141
Clark (Nelson)	Pre-school	M	137
Clark (Nelson)	Secondary	F	667
Clark (Nelson)	Secondary	M	742
Clark (Nelson)	Technical or Further Educational Institution	F	318
Clark (Nelson)	Technical or Further Educational Institution	M	352
Clark (Nelson)	University or other tertiary	F	1143
Clark (Nelson)	University or other tertiary	M	991
Franklin (Huon)		F	1146
Franklin (Huon)		M	1153
Franklin (Huon)	Infants/Primary	F	1657
Franklin (Huon)	Infants/Primary	M	1642
Franklin (Huon)	Pre-school	F	227
Franklin (Huon)	Pre-school	M	242
Franklin (Huon)	Secondary	F	1095
Franklin (Huon)	Secondary	M	1164
Franklin (Huon)	Technical or Further Educational Institution	F	373
Franklin (Huon)	Technical or Further Educational Institution	M	410
Franklin (Huon)	University or other tertiary	F	645
Franklin (Huon)	University or other tertiary	M	361
Franklin (Nelson)		F	354
Franklin (Nelson)		M	282
Franklin (Nelson)	Infants/Primary	F	630
Franklin (Nelson)	Infants/Primary	M	635
Franklin (Nelson)	Pre-school	F	117
Franklin (Nelson)	Pre-school	M	115
Franklin (Nelson)	Secondary	F	476
Franklin (Nelson)	Secondary	M	507
