SED_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Mordialloc (South-Eastern Metropolitan)	German			10
Mordialloc (South-Eastern Metropolitan)	German	0	0	812
Mordialloc (South-Eastern Metropolitan)	German	0	1	227
Mordialloc (South-Eastern Metropolitan)	German	1	0	179
Mordialloc (South-Eastern Metropolitan)	German	1	1	1199
Mordialloc (South-Eastern Metropolitan)	Greek			10
Mordialloc (South-Eastern Metropolitan)	Greek	0	0	1682
Mordialloc (South-Eastern Metropolitan)	Greek	0	1	284
Mordialloc (South-Eastern Metropolitan)	Greek	1	0	153
Mordialloc (South-Eastern Metropolitan)	Greek	1	1	790
Mordialloc (South-Eastern Metropolitan)	Hungarian	0	0	169
Mordialloc (South-Eastern Metropolitan)	Hungarian	0	1	53
Mordialloc (South-Eastern Metropolitan)	Hungarian	1	0	29
Mordialloc (South-Eastern Metropolitan)	Hungarian	1	1	87
Mordialloc (South-Eastern Metropolitan)	Indian			7
Mordialloc (South-Eastern Metropolitan)	Indian	0	0	1339
Mordialloc (South-Eastern Metropolitan)	Indian	0	1	67
Mordialloc (South-Eastern Metropolitan)	Indian	1	0	63
Mordialloc (South-Eastern Metropolitan)	Indian	1	1	46
Mordialloc (South-Eastern Metropolitan)	Irish			39
Mordialloc (South-Eastern Metropolitan)	Irish	0	0	1621
Mordialloc (South-Eastern Metropolitan)	Irish	0	1	670
Mordialloc (South-Eastern Metropolitan)	Irish	1	0	443
Mordialloc (South-Eastern Metropolitan)	Irish	1	1	5866
Mordialloc (South-Eastern Metropolitan)	Italian			18
Mordialloc (South-Eastern Metropolitan)	Italian	0	0	1552
Mordialloc (South-Eastern Metropolitan)	Italian	0	1	483
Mordialloc (South-Eastern Metropolitan)	Italian	1	0	225
Mordialloc (South-Eastern Metropolitan)	Italian	1	1	1570
Mordialloc (South-Eastern Metropolitan)	Korean	0	0	78
Mordialloc (South-Eastern Metropolitan)	Korean	0	1	3
Mordialloc (South-Eastern Metropolitan)	Korean	1	0	8
Mordialloc (South-Eastern Metropolitan)	Korean	1	1	3
Mordialloc (South-Eastern Metropolitan)	Lebanese			5
Mordialloc (South-Eastern Metropolitan)	Lebanese	0	0	146
Mordialloc (South-Eastern Metropolitan)	Lebanese	0	1	46
Mordialloc (South-Eastern Metropolitan)	Lebanese	1	0	16
Mordialloc (South-Eastern Metropolitan)	Lebanese	1	1	65
Mordialloc (South-Eastern Metropolitan)	Macedonian	0	0	60
Mordialloc (South-Eastern Metropolitan)	Macedonian	0	1	27
Mordialloc (South-Eastern Metropolitan)	Macedonian	1	0	11
Mordialloc (South-Eastern Metropolitan)	Macedonian	1	1	24
Mordialloc (South-Eastern Metropolitan)	Maltese	0	0	183
Mordialloc (South-Eastern Metropolitan)	Maltese	0	1	51
Mordialloc (South-Eastern Metropolitan)	Maltese	1	0	48
Mordialloc (South-Eastern Metropolitan)	Maltese	1	1	160
Mordialloc (South-Eastern Metropolitan)	Maori			6
Mordialloc (South-Eastern Metropolitan)	Maori	0	0	158
Mordialloc (South-Eastern Metropolitan)	Maori	0	1	38
Mordialloc (South-Eastern Metropolitan)	Maori	1	0	28
Mordialloc (South-Eastern Metropolitan)	Maori	1	1	10
Mordialloc (South-Eastern Metropolitan)	NZ	0	0	299
Mordialloc (South-Eastern Metropolitan)	NZ	0	1	166
Mordialloc (South-Eastern Metropolitan)	NZ	1	0	122
Mordialloc (South-Eastern Metropolitan)	NZ	1	1	50
Mordialloc (South-Eastern Metropolitan)	(Other)			39
Mordialloc (South-Eastern Metropolitan)	(Other)	0	0	5052
Mordialloc (South-Eastern Metropolitan)	(Other)	0	1	728
Mordialloc (South-Eastern Metropolitan)	(Other)	1	0	650
Mordialloc (South-Eastern Metropolitan)	(Other)	1	1	984
Mordialloc (South-Eastern Metropolitan)	Polish			4
Mordialloc (South-Eastern Metropolitan)	Polish	0	0	547
Mordialloc (South-Eastern Metropolitan)	Polish	0	1	90
Mordialloc (South-Eastern Metropolitan)	Polish	1	0	72
Mordialloc (South-Eastern Metropolitan)	Polish	1	1	179
Mordialloc (South-Eastern Metropolitan)	Russian	0	0	565
Mordialloc (South-Eastern Metropolitan)	Russian	0	1	30
Mordialloc (South-Eastern Metropolitan)	Russian	1	0	51
Mordialloc (South-Eastern Metropolitan)	Russian	1	1	33
Mordialloc (South-Eastern Metropolitan)	Samoan	0	0	42
Mordialloc (South-Eastern Metropolitan)	Samoan	0	1	9
Mordialloc (South-Eastern Metropolitan)	Scottish			33
Mordialloc (South-Eastern Metropolitan)	Scottish	0	0	1549
Mordialloc (South-Eastern Metropolitan)	Scottish	0	1	562
Mordialloc (South-Eastern Metropolitan)	Scottish	1	0	475
Mordialloc (South-Eastern Metropolitan)	Scottish	1	1	4151
Mordialloc (South-Eastern Metropolitan)	Serbian	0	0	285
Mordialloc (South-Eastern Metropolitan)	Serbian	0	1	37
Mordialloc (South-Eastern Metropolitan)	Serbian	1	0	21
Mordialloc (South-Eastern Metropolitan)	Serbian	1	1	46
Mordialloc (South-Eastern Metropolitan)	South African	0	0	366
Mordialloc (South-Eastern Metropolitan)	South African	0	1	65
Mordialloc (South-Eastern Metropolitan)	South African	1	0	49
Mordialloc (South-Eastern Metropolitan)	South African	1	1	24
Mordialloc (South-Eastern Metropolitan)	Spanish	0	0	227
Mordialloc (South-Eastern Metropolitan)	Spanish	0	1	18
Mordialloc (South-Eastern Metropolitan)	Spanish	1	0	25
Mordialloc (South-Eastern Metropolitan)	Spanish	1	1	50
Mordialloc (South-Eastern Metropolitan)	Sri Lankan	0	0	327
Mordialloc (South-Eastern Metropolitan)	Sri Lankan	0	1	52
Mordialloc (South-Eastern Metropolitan)	Sri Lankan	1	0	52
Mordialloc (South-Eastern Metropolitan)	Sri Lankan	1	1	67
Mordialloc (South-Eastern Metropolitan)	Vietnamese			3
Mordialloc (South-Eastern Metropolitan)	Vietnamese	0	0	308
Mordialloc (South-Eastern Metropolitan)	Vietnamese	0	1	18
Mordialloc (South-Eastern Metropolitan)	Vietnamese	1	0	30
Mordialloc (South-Eastern Metropolitan)	Vietnamese	1	1	13
Mordialloc (South-Eastern Metropolitan)	Welsh	0	0	191
Mordialloc (South-Eastern Metropolitan)	Welsh	0	1	41
Mordialloc (South-Eastern Metropolitan)	Welsh	1	0	47
Mordialloc (South-Eastern Metropolitan)	Welsh	1	1	165
Mornington (Eastern Victoria)				2211
Mornington (Eastern Victoria)		0	0	125
Mornington (Eastern Victoria)		0	1	35
Mornington (Eastern Victoria)		1	0	40
Mornington (Eastern Victoria)		1	1	319
Mornington (Eastern Victoria)	Australian			224
Mornington (Eastern Victoria)	Australian		1	17133
Mornington (Eastern Victoria)	Australian	0	0	454
Mornington (Eastern Victoria)	Australian	0	1	3155
Mornington (Eastern Victoria)	Australian	1	0	2460
Mornington (Eastern Victoria)	Australian Aboriginal			4
Mornington (Eastern Victoria)	Australian Aboriginal	0	0	4
Mornington (Eastern Victoria)	Australian Aboriginal	0	1	38
Mornington (Eastern Victoria)	Australian Aboriginal	1	0	18
Mornington (Eastern Victoria)	Australian Aboriginal	1	1	324
Mornington (Eastern Victoria)	Chinese	0	0	508
Mornington (Eastern Victoria)	Chinese	0	1	54
Mornington (Eastern Victoria)	Chinese	1	0	64
Mornington (Eastern Victoria)	Chinese	1	1	112
Mornington (Eastern Victoria)	Croatian	0	0	220
Mornington (Eastern Victoria)	Croatian	0	1	43
Mornington (Eastern Victoria)	Croatian	1	0	24
Mornington (Eastern Victoria)	Croatian	1	1	84
Mornington (Eastern Victoria)	Dutch			17
Mornington (Eastern Victoria)	Dutch	0	0	784
Mornington (Eastern Victoria)	Dutch	0	1	229
Mornington (Eastern Victoria)	Dutch	1	0	152
Mornington (Eastern Victoria)	Dutch	1	1	460
Mornington (Eastern Victoria)	English			234
Mornington (Eastern Victoria)	English	0	0	8356
Mornington (Eastern Victoria)	English	0	1	3053
Mornington (Eastern Victoria)	English	1	0	2320
Mornington (Eastern Victoria)	English	1	1	16598
Mornington (Eastern Victoria)	Filipino	0	0	192
Mornington (Eastern Victoria)	Filipino	0	1	6
Mornington (Eastern Victoria)	Filipino	1	0	53
Mornington (Eastern Victoria)	Filipino	1	1	3
Mornington (Eastern Victoria)	French			6
Mornington (Eastern Victoria)	French	0	0	213
Mornington (Eastern Victoria)	French	0	1	46
Mornington (Eastern Victoria)	French	1	0	37
Mornington (Eastern Victoria)	French	1	1	168
Mornington (Eastern Victoria)	German			13
Mornington (Eastern Victoria)	German	0	0	785
Mornington (Eastern Victoria)	German	0	1	263
Mornington (Eastern Victoria)	German	1	0	196
Mornington (Eastern Victoria)	German	1	1	1304
Mornington (Eastern Victoria)	Greek			10
Mornington (Eastern Victoria)	Greek	0	0	500
Mornington (Eastern Victoria)	Greek	0	1	125
Mornington (Eastern Victoria)	Greek	1	0	68
Mornington (Eastern Victoria)	Greek	1	1	283
Mornington (Eastern Victoria)	Hungarian	0	0	124
Mornington (Eastern Victoria)	Hungarian	0	1	37
Mornington (Eastern Victoria)	Hungarian	1	0	15
Mornington (Eastern Victoria)	Hungarian	1	1	51
Mornington (Eastern Victoria)	Indian	0	0	278
Mornington (Eastern Victoria)	Indian	0	1	39
Mornington (Eastern Victoria)	Indian	1	0	36
Mornington (Eastern Victoria)	Indian	1	1	38
Mornington (Eastern Victoria)	Irish			61
Mornington (Eastern Victoria)	Irish	0	0	1816
Mornington (Eastern Victoria)	Irish	0	1	679
Mornington (Eastern Victoria)	Irish	1	0	437
Mornington (Eastern Victoria)	Irish	1	1	5576
Mornington (Eastern Victoria)	Italian			21
Mornington (Eastern Victoria)	Italian	0	0	1084
Mornington (Eastern Victoria)	Italian	0	1	357
Mornington (Eastern Victoria)	Italian	1	0	174
Mornington (Eastern Victoria)	Italian	1	1	1303
Mornington (Eastern Victoria)	Korean	0	0	25
Mornington (Eastern Victoria)	Korean	1	0	8
Mornington (Eastern Victoria)	Lebanese	0	0	60
Mornington (Eastern Victoria)	Lebanese	0	1	17
Mornington (Eastern Victoria)	Lebanese	1	0	3
Mornington (Eastern Victoria)	Lebanese	1	1	36
Mornington (Eastern Victoria)	Macedonian	0	0	54
Mornington (Eastern Victoria)	Macedonian	0	1	14
Mornington (Eastern Victoria)	Macedonian	1	0	4
Mornington (Eastern Victoria)	Macedonian	1	1	33
Mornington (Eastern Victoria)	Maltese			4
Mornington (Eastern Victoria)	Maltese	0	0	166
Mornington (Eastern Victoria)	Maltese	0	1	56
Mornington (Eastern Victoria)	Maltese	1	0	40
Mornington (Eastern Victoria)	Maltese	1	1	135
Mornington (Eastern Victoria)	Maori	0	0	79
Mornington (Eastern Victoria)	Maori	0	1	35
Mornington (Eastern Victoria)	Maori	1	0	19
Mornington (Eastern Victoria)	Maori	1	1	21
Mornington (Eastern Victoria)	NZ			3
Mornington (Eastern Victoria)	NZ	0	0	233
Mornington (Eastern Victoria)	NZ	0	1	165
Mornington (Eastern Victoria)	NZ	1	0	104
Mornington (Eastern Victoria)	NZ	1	1	43
Mornington (Eastern Victoria)	(Other)			41
Mornington (Eastern Victoria)	(Other)	0	0	2299
Mornington (Eastern Victoria)	(Other)	0	1	650
Mornington (Eastern Victoria)	(Other)	1	0	526
Mornington (Eastern Victoria)	(Other)	1	1	809
Mornington (Eastern Victoria)	Polish			8
Mornington (Eastern Victoria)	Polish	0	0	331
Mornington (Eastern Victoria)	Polish	0	1	64
Mornington (Eastern Victoria)	Polish	1	0	58
Mornington (Eastern Victoria)	Polish	1	1	112
Mornington (Eastern Victoria)	Russian	0	0	149
Mornington (Eastern Victoria)	Russian	0	1	15
Mornington (Eastern Victoria)	Russian	1	0	25
Mornington (Eastern Victoria)	Russian	1	1	37
Mornington (Eastern Victoria)	Samoan	0	0	22
Mornington (Eastern Victoria)	Samoan	0	1	8
Mornington (Eastern Victoria)	Samoan	1	0	5
Mornington (Eastern Victoria)	Scottish			47
Mornington (Eastern Victoria)	Scottish	0	0	2032
Mornington (Eastern Victoria)	Scottish	0	1	749
Mornington (Eastern Victoria)	Scottish	1	0	541
Mornington (Eastern Victoria)	Scottish	1	1	5046
Mornington (Eastern Victoria)	Serbian	0	0	75
Mornington (Eastern Victoria)	Serbian	0	1	15
Mornington (Eastern Victoria)	Serbian	1	0	11
Mornington (Eastern Victoria)	Serbian	1	1	18
Mornington (Eastern Victoria)	South African			3
Mornington (Eastern Victoria)	South African	0	0	271
Mornington (Eastern Victoria)	South African	0	1	52
Mornington (Eastern Victoria)	South African	1	0	33
Mornington (Eastern Victoria)	South African	1	1	14
Mornington (Eastern Victoria)	Spanish	0	0	124
Mornington (Eastern Victoria)	Spanish	0	1	23
Mornington (Eastern Victoria)	Spanish	1	0	20
Mornington (Eastern Victoria)	Spanish	1	1	81
Mornington (Eastern Victoria)	Sri Lankan			3
Mornington (Eastern Victoria)	Sri Lankan	0	0	105
Mornington (Eastern Victoria)	Sri Lankan	0	1	44
Mornington (Eastern Victoria)	Sri Lankan	1	0	26
Mornington (Eastern Victoria)	Sri Lankan	1	1	51
Mornington (Eastern Victoria)	Vietnamese	0	0	77
Mornington (Eastern Victoria)	Vietnamese	0	1	4
Mornington (Eastern Victoria)	Welsh			4
Mornington (Eastern Victoria)	Welsh	0	0	341
Mornington (Eastern Victoria)	Welsh	0	1	61
Mornington (Eastern Victoria)	Welsh	1	0	53
Mornington (Eastern Victoria)	Welsh	1	1	192
Morwell (Eastern Victoria)				4647
Morwell (Eastern Victoria)		0	0	162
Morwell (Eastern Victoria)		0	1	45
Morwell (Eastern Victoria)		1	0	35
Morwell (Eastern Victoria)		1	1	647
Morwell (Eastern Victoria)	Australian			369
Morwell (Eastern Victoria)	Australian		1	22442
Morwell (Eastern Victoria)	Australian	0	0	477
Morwell (Eastern Victoria)	Australian	0	1	2173
Morwell (Eastern Victoria)	Australian	1	0	1639
Morwell (Eastern Victoria)	Australian Aboriginal			26
Morwell (Eastern Victoria)	Australian Aboriginal	0	0	7
Morwell (Eastern Victoria)	Australian Aboriginal	0	1	40
Morwell (Eastern Victoria)	Australian Aboriginal	1	0	27
Morwell (Eastern Victoria)	Australian Aboriginal	1	1	1183
Morwell (Eastern Victoria)	Chinese			3
Morwell (Eastern Victoria)	Chinese	0	0	446
Morwell (Eastern Victoria)	Chinese	0	1	20
Morwell (Eastern Victoria)	Chinese	1	0	21
Morwell (Eastern Victoria)	Chinese	1	1	83
Morwell (Eastern Victoria)	Croatian	0	0	135
Morwell (Eastern Victoria)	Croatian	0	1	25
Morwell (Eastern Victoria)	Croatian	1	0	10
Morwell (Eastern Victoria)	Croatian	1	1	61
Morwell (Eastern Victoria)	Dutch			14
Morwell (Eastern Victoria)	Dutch	0	0	986
Morwell (Eastern Victoria)	Dutch	0	1	364
Morwell (Eastern Victoria)	Dutch	1	0	253
Morwell (Eastern Victoria)	Dutch	1	1	920
Morwell (Eastern Victoria)	English			412
Morwell (Eastern Victoria)	English	0	0	3364
Morwell (Eastern Victoria)	English	0	1	2081
Morwell (Eastern Victoria)	English	1	0	1538
Morwell (Eastern Victoria)	English	1	1	19469
Morwell (Eastern Victoria)	Filipino			4
Morwell (Eastern Victoria)	Filipino	0	0	544
Morwell (Eastern Victoria)	Filipino	0	1	34
Morwell (Eastern Victoria)	Filipino	1	0	136
Morwell (Eastern Victoria)	Filipino	1	1	38
Morwell (Eastern Victoria)	French	0	0	77
Morwell (Eastern Victoria)	French	0	1	8
Morwell (Eastern Victoria)	French	1	0	14
Morwell (Eastern Victoria)	French	1	1	109
Morwell (Eastern Victoria)	German			36
Morwell (Eastern Victoria)	German	0	0	690
Morwell (Eastern Victoria)	German	0	1	238
Morwell (Eastern Victoria)	German	1	0	185
Morwell (Eastern Victoria)	German	1	1	1722
Morwell (Eastern Victoria)	Greek	0	0	232
Morwell (Eastern Victoria)	Greek	0	1	56
Morwell (Eastern Victoria)	Greek	1	0	22
Morwell (Eastern Victoria)	Greek	1	1	170
Morwell (Eastern Victoria)	Hungarian	0	0	100
Morwell (Eastern Victoria)	Hungarian	0	1	34
Morwell (Eastern Victoria)	Hungarian	1	0	3
Morwell (Eastern Victoria)	Hungarian	1	1	66
Morwell (Eastern Victoria)	Indian			4
Morwell (Eastern Victoria)	Indian	0	0	514
Morwell (Eastern Victoria)	Indian	0	1	13
Morwell (Eastern Victoria)	Indian	1	0	8
Morwell (Eastern Victoria)	Indian	1	1	24
Morwell (Eastern Victoria)	Irish			79
Morwell (Eastern Victoria)	Irish	0	0	702
Morwell (Eastern Victoria)	Irish	0	1	470
Morwell (Eastern Victoria)	Irish	1	0	272
Morwell (Eastern Victoria)	Irish	1	1	5121
Morwell (Eastern Victoria)	Italian			42
Morwell (Eastern Victoria)	Italian	0	0	1184
Morwell (Eastern Victoria)	Italian	0	1	308
Morwell (Eastern Victoria)	Italian	1	0	116
Morwell (Eastern Victoria)	Italian	1	1	1541
Morwell (Eastern Victoria)	Korean	0	0	17
Morwell (Eastern Victoria)	Lebanese	0	0	17
Morwell (Eastern Victoria)	Lebanese	0	1	5
Morwell (Eastern Victoria)	Lebanese	1	0	3
Morwell (Eastern Victoria)	Lebanese	1	1	9
Morwell (Eastern Victoria)	Macedonian	0	0	9
Morwell (Eastern Victoria)	Macedonian	0	1	3
Morwell (Eastern Victoria)	Macedonian	1	1	9
Morwell (Eastern Victoria)	Maltese			4
Morwell (Eastern Victoria)	Maltese	0	0	545
Morwell (Eastern Victoria)	Maltese	0	1	150
Morwell (Eastern Victoria)	Maltese	1	0	64
Morwell (Eastern Victoria)	Maltese	1	1	582
Morwell (Eastern Victoria)	Maori			4
Morwell (Eastern Victoria)	Maori	0	0	126
Morwell (Eastern Victoria)	Maori	0	1	38
Morwell (Eastern Victoria)	Maori	1	0	39
Morwell (Eastern Victoria)	Maori	1	1	44
Morwell (Eastern Victoria)	NZ			3
Morwell (Eastern Victoria)	NZ	0	0	144
Morwell (Eastern Victoria)	NZ	0	1	98
Morwell (Eastern Victoria)	NZ	1	0	63
Morwell (Eastern Victoria)	NZ	1	1	70
Morwell (Eastern Victoria)	(Other)			59
Morwell (Eastern Victoria)	(Other)	0	0	2460
Morwell (Eastern Victoria)	(Other)	0	1	326
Morwell (Eastern Victoria)	(Other)	1	0	248
Morwell (Eastern Victoria)	(Other)	1	1	851
Morwell (Eastern Victoria)	Polish			5
Morwell (Eastern Victoria)	Polish	0	0	335
Morwell (Eastern Victoria)	Polish	0	1	64
Morwell (Eastern Victoria)	Polish	1	0	26
Morwell (Eastern Victoria)	Polish	1	1	199
Morwell (Eastern Victoria)	Russian			4
Morwell (Eastern Victoria)	Russian	0	0	81
Morwell (Eastern Victoria)	Russian	0	1	19
Morwell (Eastern Victoria)	Russian	1	0	19
Morwell (Eastern Victoria)	Russian	1	1	44
Morwell (Eastern Victoria)	Samoan	0	0	39
Morwell (Eastern Victoria)	Samoan	0	1	12
Morwell (Eastern Victoria)	Samoan	1	0	3
Morwell (Eastern Victoria)	Samoan	1	1	4
Morwell (Eastern Victoria)	Scottish			67
Morwell (Eastern Victoria)	Scottish	0	0	1124
Morwell (Eastern Victoria)	Scottish	0	1	580
Morwell (Eastern Victoria)	Scottish	1	0	480
Morwell (Eastern Victoria)	Scottish	1	1	5158
Morwell (Eastern Victoria)	Serbian			5
Morwell (Eastern Victoria)	Serbian	0	0	69
Morwell (Eastern Victoria)	Serbian	0	1	12
Morwell (Eastern Victoria)	Serbian	1	0	7
Morwell (Eastern Victoria)	Serbian	1	1	29
Morwell (Eastern Victoria)	South African			5
Morwell (Eastern Victoria)	South African	0	0	70
Morwell (Eastern Victoria)	South African	0	1	21
Morwell (Eastern Victoria)	South African	1	0	21
Morwell (Eastern Victoria)	South African	1	1	11
Morwell (Eastern Victoria)	Spanish			7
Morwell (Eastern Victoria)	Spanish	0	0	132
Morwell (Eastern Victoria)	Spanish	0	1	15
Morwell (Eastern Victoria)	Spanish	1	0	15
Morwell (Eastern Victoria)	Spanish	1	1	75
Morwell (Eastern Victoria)	Sri Lankan	0	0	88
Morwell (Eastern Victoria)	Sri Lankan	0	1	15
Morwell (Eastern Victoria)	Sri Lankan	1	0	9
Morwell (Eastern Victoria)	Sri Lankan	1	1	13
Morwell (Eastern Victoria)	Vietnamese	0	0	89
Morwell (Eastern Victoria)	Vietnamese	1	0	9
Morwell (Eastern Victoria)	Vietnamese	1	1	3
Morwell (Eastern Victoria)	Welsh			4
Morwell (Eastern Victoria)	Welsh	0	0	104
Morwell (Eastern Victoria)	Welsh	0	1	38
Morwell (Eastern Victoria)	Welsh	1	0	30
Morwell (Eastern Victoria)	Welsh	1	1	145
Mount Waverley (Eastern Metropolitan)				2062
Mount Waverley (Eastern Metropolitan)		0	0	376
Mount Waverley (Eastern Metropolitan)		0	1	5
Mount Waverley (Eastern Metropolitan)		1	0	18
Mount Waverley (Eastern Metropolitan)		1	1	68
Mount Waverley (Eastern Metropolitan)	Australian			78
Mount Waverley (Eastern Metropolitan)	Australian		1	5585
Mount Waverley (Eastern Metropolitan)	Australian	0	0	743
Mount Waverley (Eastern Metropolitan)	Australian	0	1	1112
Mount Waverley (Eastern Metropolitan)	Australian	1	0	986
Mount Waverley (Eastern Metropolitan)	Australian Aboriginal			6
Mount Waverley (Eastern Metropolitan)	Australian Aboriginal	0	0	12
Mount Waverley (Eastern Metropolitan)	Australian Aboriginal	0	1	9
Mount Waverley (Eastern Metropolitan)	Australian Aboriginal	1	0	13
Mount Waverley (Eastern Metropolitan)	Australian Aboriginal	1	1	109
Mount Waverley (Eastern Metropolitan)	Chinese			89
Mount Waverley (Eastern Metropolitan)	Chinese	0	0	21342
Mount Waverley (Eastern Metropolitan)	Chinese	0	1	139
Mount Waverley (Eastern Metropolitan)	Chinese	1	0	335
Mount Waverley (Eastern Metropolitan)	Chinese	1	1	116
Mount Waverley (Eastern Metropolitan)	Croatian	0	0	146
Mount Waverley (Eastern Metropolitan)	Croatian	0	1	22
Mount Waverley (Eastern Metropolitan)	Croatian	1	0	12
Mount Waverley (Eastern Metropolitan)	Croatian	1	1	45
Mount Waverley (Eastern Metropolitan)	Dutch			3
Mount Waverley (Eastern Metropolitan)	Dutch	0	0	330
Mount Waverley (Eastern Metropolitan)	Dutch	0	1	76
Mount Waverley (Eastern Metropolitan)	Dutch	1	0	25
Mount Waverley (Eastern Metropolitan)	Dutch	1	1	156
Mount Waverley (Eastern Metropolitan)	English			90
Mount Waverley (Eastern Metropolitan)	English	0	0	2938
Mount Waverley (Eastern Metropolitan)	English	0	1	922
Mount Waverley (Eastern Metropolitan)	English	1	0	651
Mount Waverley (Eastern Metropolitan)	English	1	1	5936
Mount Waverley (Eastern Metropolitan)	Filipino	0	0	391
Mount Waverley (Eastern Metropolitan)	Filipino	0	1	14
Mount Waverley (Eastern Metropolitan)	Filipino	1	0	46
Mount Waverley (Eastern Metropolitan)	French			3
Mount Waverley (Eastern Metropolitan)	French	0	0	148
Mount Waverley (Eastern Metropolitan)	French	0	1	13
Mount Waverley (Eastern Metropolitan)	French	1	0	10
Mount Waverley (Eastern Metropolitan)	French	1	1	65
Mount Waverley (Eastern Metropolitan)	German			5
Mount Waverley (Eastern Metropolitan)	German	0	0	471
Mount Waverley (Eastern Metropolitan)	German	0	1	105
Mount Waverley (Eastern Metropolitan)	German	1	0	66
Mount Waverley (Eastern Metropolitan)	German	1	1	553
Mount Waverley (Eastern Metropolitan)	Greek			11
Mount Waverley (Eastern Metropolitan)	Greek	0	0	1597
Mount Waverley (Eastern Metropolitan)	Greek	0	1	169
Mount Waverley (Eastern Metropolitan)	Greek	1	0	115
Mount Waverley (Eastern Metropolitan)	Greek	1	1	582
Mount Waverley (Eastern Metropolitan)	Hungarian	0	0	185
Mount Waverley (Eastern Metropolitan)	Hungarian	0	1	16
Mount Waverley (Eastern Metropolitan)	Hungarian	1	0	14
Mount Waverley (Eastern Metropolitan)	Hungarian	1	1	29
Mount Waverley (Eastern Metropolitan)	Indian			3
Mount Waverley (Eastern Metropolitan)	Indian	0	0	5700
Mount Waverley (Eastern Metropolitan)	Indian	0	1	39
Mount Waverley (Eastern Metropolitan)	Indian	1	0	46
Mount Waverley (Eastern Metropolitan)	Indian	1	1	16
Mount Waverley (Eastern Metropolitan)	Irish			24
Mount Waverley (Eastern Metropolitan)	Irish	0	0	509
Mount Waverley (Eastern Metropolitan)	Irish	0	1	254
Mount Waverley (Eastern Metropolitan)	Irish	1	0	145
Mount Waverley (Eastern Metropolitan)	Irish	1	1	2242
Mount Waverley (Eastern Metropolitan)	Italian			9
Mount Waverley (Eastern Metropolitan)	Italian	0	0	940
Mount Waverley (Eastern Metropolitan)	Italian	0	1	217
Mount Waverley (Eastern Metropolitan)	Italian	1	0	86
Mount Waverley (Eastern Metropolitan)	Italian	1	1	657
Mount Waverley (Eastern Metropolitan)	Korean			3
Mount Waverley (Eastern Metropolitan)	Korean	0	0	978
Mount Waverley (Eastern Metropolitan)	Korean	1	0	35
Mount Waverley (Eastern Metropolitan)	Lebanese	0	0	69
Mount Waverley (Eastern Metropolitan)	Lebanese	0	1	16
Mount Waverley (Eastern Metropolitan)	Lebanese	1	0	9
Mount Waverley (Eastern Metropolitan)	Lebanese	1	1	8
Mount Waverley (Eastern Metropolitan)	Macedonian	0	0	59
Mount Waverley (Eastern Metropolitan)	Macedonian	0	1	5
Mount Waverley (Eastern Metropolitan)	Macedonian	1	0	9
Mount Waverley (Eastern Metropolitan)	Macedonian	1	1	11
Mount Waverley (Eastern Metropolitan)	Maltese	0	0	88
Mount Waverley (Eastern Metropolitan)	Maltese	0	1	29
Mount Waverley (Eastern Metropolitan)	Maltese	1	0	8
Mount Waverley (Eastern Metropolitan)	Maltese	1	1	60
Mount Waverley (Eastern Metropolitan)	Maori	0	0	54
Mount Waverley (Eastern Metropolitan)	Maori	0	1	4
Mount Waverley (Eastern Metropolitan)	Maori	1	0	13
Mount Waverley (Eastern Metropolitan)	NZ	0	0	106
Mount Waverley (Eastern Metropolitan)	NZ	0	1	40
Mount Waverley (Eastern Metropolitan)	NZ	1	0	19
Mount Waverley (Eastern Metropolitan)	NZ	1	1	18
Mount Waverley (Eastern Metropolitan)	(Other)			40
Mount Waverley (Eastern Metropolitan)	(Other)	0	0	8838
Mount Waverley (Eastern Metropolitan)	(Other)	0	1	361
Mount Waverley (Eastern Metropolitan)	(Other)	1	0	401
Mount Waverley (Eastern Metropolitan)	(Other)	1	1	418
Mount Waverley (Eastern Metropolitan)	Polish			8
Mount Waverley (Eastern Metropolitan)	Polish	0	0	355
Mount Waverley (Eastern Metropolitan)	Polish	0	1	42
Mount Waverley (Eastern Metropolitan)	Polish	1	0	19
Mount Waverley (Eastern Metropolitan)	Polish	1	1	63
Mount Waverley (Eastern Metropolitan)	Russian			5
Mount Waverley (Eastern Metropolitan)	Russian	0	0	251
Mount Waverley (Eastern Metropolitan)	Russian	0	1	19
Mount Waverley (Eastern Metropolitan)	Russian	1	0	13
Mount Waverley (Eastern Metropolitan)	Russian	1	1	11
Mount Waverley (Eastern Metropolitan)	Samoan	0	0	25
Mount Waverley (Eastern Metropolitan)	Samoan	0	1	3
Mount Waverley (Eastern Metropolitan)	Scottish			12
Mount Waverley (Eastern Metropolitan)	Scottish	0	0	579
Mount Waverley (Eastern Metropolitan)	Scottish	0	1	264
Mount Waverley (Eastern Metropolitan)	Scottish	1	0	196
Mount Waverley (Eastern Metropolitan)	Scottish	1	1	2050
Mount Waverley (Eastern Metropolitan)	Serbian	0	0	131
Mount Waverley (Eastern Metropolitan)	Serbian	0	1	13
Mount Waverley (Eastern Metropolitan)	Serbian	1	0	14
Mount Waverley (Eastern Metropolitan)	Serbian	1	1	23
Mount Waverley (Eastern Metropolitan)	South African	0	0	164
Mount Waverley (Eastern Metropolitan)	South African	0	1	30
