SED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Sandringham (Southern Metropolitan)	45-54	1	F	1155
Sandringham (Southern Metropolitan)	45-54	1	M	687
Sandringham (Southern Metropolitan)	55-64		F	128
Sandringham (Southern Metropolitan)	55-64		M	105
Sandringham (Southern Metropolitan)	55-64	0	F	3081
Sandringham (Southern Metropolitan)	55-64	0	M	3140
Sandringham (Southern Metropolitan)	55-64	1	F	1284
Sandringham (Southern Metropolitan)	55-64	1	M	833
Sandringham (Southern Metropolitan)	65-74		F	143
Sandringham (Southern Metropolitan)	65-74		M	113
Sandringham (Southern Metropolitan)	65-74	0	F	2868
Sandringham (Southern Metropolitan)	65-74	0	M	2596
Sandringham (Southern Metropolitan)	65-74	1	F	715
Sandringham (Southern Metropolitan)	65-74	1	M	485
Sandringham (Southern Metropolitan)	75-84		F	130
Sandringham (Southern Metropolitan)	75-84		M	109
Sandringham (Southern Metropolitan)	75-84	0	F	1843
Sandringham (Southern Metropolitan)	75-84	0	M	1544
Sandringham (Southern Metropolitan)	75-84	1	F	321
Sandringham (Southern Metropolitan)	75-84	1	M	246
Sandringham (Southern Metropolitan)	85+		F	133
Sandringham (Southern Metropolitan)	85+		M	59
Sandringham (Southern Metropolitan)	85+	0	F	1049
Sandringham (Southern Metropolitan)	85+	0	M	559
Sandringham (Southern Metropolitan)	85+	1	F	62
Sandringham (Southern Metropolitan)	85+	1	M	81
Shepparton (Northern Victoria)	15-19		F	210
Shepparton (Northern Victoria)	15-19		M	243
Shepparton (Northern Victoria)	15-19	0	F	1803
Shepparton (Northern Victoria)	15-19	0	M	2014
Shepparton (Northern Victoria)	15-19	1	F	134
Shepparton (Northern Victoria)	15-19	1	M	101
Shepparton (Northern Victoria)	20-24		F	170
Shepparton (Northern Victoria)	20-24		M	194
Shepparton (Northern Victoria)	20-24	0	F	1690
Shepparton (Northern Victoria)	20-24	0	M	1787
Shepparton (Northern Victoria)	20-24	1	F	171
Shepparton (Northern Victoria)	20-24	1	M	129
Shepparton (Northern Victoria)	25-34		F	436
Shepparton (Northern Victoria)	25-34		M	424
Shepparton (Northern Victoria)	25-34	0	F	3905
Shepparton (Northern Victoria)	25-34	0	M	3865
Shepparton (Northern Victoria)	25-34	1	F	584
Shepparton (Northern Victoria)	25-34	1	M	325
Shepparton (Northern Victoria)	35-44		F	384
Shepparton (Northern Victoria)	35-44		M	375
Shepparton (Northern Victoria)	35-44	0	F	3309
Shepparton (Northern Victoria)	35-44	0	M	3407
Shepparton (Northern Victoria)	35-44	1	F	822
Shepparton (Northern Victoria)	35-44	1	M	465
Shepparton (Northern Victoria)	45-54		F	330
Shepparton (Northern Victoria)	45-54		M	384
Shepparton (Northern Victoria)	45-54	0	F	3136
Shepparton (Northern Victoria)	45-54	0	M	3537
Shepparton (Northern Victoria)	45-54	1	F	1109
Shepparton (Northern Victoria)	45-54	1	M	648
Shepparton (Northern Victoria)	55-64		F	346
Shepparton (Northern Victoria)	55-64		M	379
Shepparton (Northern Victoria)	55-64	0	F	3294
Shepparton (Northern Victoria)	55-64	0	M	3484
Shepparton (Northern Victoria)	55-64	1	F	1171
Shepparton (Northern Victoria)	55-64	1	M	706
Shepparton (Northern Victoria)	65-74		F	283
Shepparton (Northern Victoria)	65-74		M	320
Shepparton (Northern Victoria)	65-74	0	F	3050
Shepparton (Northern Victoria)	65-74	0	M	3141
Shepparton (Northern Victoria)	65-74	1	F	766
Shepparton (Northern Victoria)	65-74	1	M	488
Shepparton (Northern Victoria)	75-84		F	295
Shepparton (Northern Victoria)	75-84		M	223
Shepparton (Northern Victoria)	75-84	0	F	1951
Shepparton (Northern Victoria)	75-84	0	M	1818
Shepparton (Northern Victoria)	75-84	1	F	271
Shepparton (Northern Victoria)	75-84	1	M	256
Shepparton (Northern Victoria)	85+		F	147
Shepparton (Northern Victoria)	85+		M	92
Shepparton (Northern Victoria)	85+	0	F	976
Shepparton (Northern Victoria)	85+	0	M	592
Shepparton (Northern Victoria)	85+	1	F	54
Shepparton (Northern Victoria)	85+	1	M	65
South Barwon (Western Victoria)	15-19		F	143
South Barwon (Western Victoria)	15-19		M	121
South Barwon (Western Victoria)	15-19	0	F	2501
South Barwon (Western Victoria)	15-19	0	M	2516
South Barwon (Western Victoria)	15-19	1	F	116
South Barwon (Western Victoria)	15-19	1	M	100
South Barwon (Western Victoria)	20-24		F	156
South Barwon (Western Victoria)	20-24		M	210
South Barwon (Western Victoria)	20-24	0	F	2843
South Barwon (Western Victoria)	20-24	0	M	2927
South Barwon (Western Victoria)	20-24	1	F	190
South Barwon (Western Victoria)	20-24	1	M	118
South Barwon (Western Victoria)	25-34		F	254
South Barwon (Western Victoria)	25-34		M	341
South Barwon (Western Victoria)	25-34	0	F	5766
South Barwon (Western Victoria)	25-34	0	M	5820
South Barwon (Western Victoria)	25-34	1	F	604
South Barwon (Western Victoria)	25-34	1	M	353
South Barwon (Western Victoria)	35-44		F	250
South Barwon (Western Victoria)	35-44		M	237
South Barwon (Western Victoria)	35-44	0	F	5602
South Barwon (Western Victoria)	35-44	0	M	5495
South Barwon (Western Victoria)	35-44	1	F	1031
South Barwon (Western Victoria)	35-44	1	M	600
South Barwon (Western Victoria)	45-54		F	196
South Barwon (Western Victoria)	45-54		M	202
South Barwon (Western Victoria)	45-54	0	F	4232
South Barwon (Western Victoria)	45-54	0	M	4390
South Barwon (Western Victoria)	45-54	1	F	1310
South Barwon (Western Victoria)	45-54	1	M	772
South Barwon (Western Victoria)	55-64		F	161
South Barwon (Western Victoria)	55-64		M	164
South Barwon (Western Victoria)	55-64	0	F	3438
South Barwon (Western Victoria)	55-64	0	M	3446
South Barwon (Western Victoria)	55-64	1	F	1394
South Barwon (Western Victoria)	55-64	1	M	769
South Barwon (Western Victoria)	65-74		F	213
South Barwon (Western Victoria)	65-74		M	181
South Barwon (Western Victoria)	65-74	0	F	3396
South Barwon (Western Victoria)	65-74	0	M	3152
South Barwon (Western Victoria)	65-74	1	F	793
South Barwon (Western Victoria)	65-74	1	M	586
South Barwon (Western Victoria)	75-84		F	162
South Barwon (Western Victoria)	75-84		M	123
South Barwon (Western Victoria)	75-84	0	F	2049
South Barwon (Western Victoria)	75-84	0	M	1807
South Barwon (Western Victoria)	75-84	1	F	318
South Barwon (Western Victoria)	75-84	1	M	248
South Barwon (Western Victoria)	85+		F	121
South Barwon (Western Victoria)	85+		M	76
South Barwon (Western Victoria)	85+	0	F	1123
South Barwon (Western Victoria)	85+	0	M	602
South Barwon (Western Victoria)	85+	1	F	53
South Barwon (Western Victoria)	85+	1	M	81
South-West Coast (Western Victoria)	15-19		F	158
South-West Coast (Western Victoria)	15-19		M	198
South-West Coast (Western Victoria)	15-19	0	F	1637
South-West Coast (Western Victoria)	15-19	0	M	1714
South-West Coast (Western Victoria)	15-19	1	F	100
South-West Coast (Western Victoria)	15-19	1	M	80
South-West Coast (Western Victoria)	20-24		F	81
South-West Coast (Western Victoria)	20-24		M	128
South-West Coast (Western Victoria)	20-24	0	F	1312
South-West Coast (Western Victoria)	20-24	0	M	1382
South-West Coast (Western Victoria)	20-24	1	F	140
South-West Coast (Western Victoria)	20-24	1	M	85
South-West Coast (Western Victoria)	25-34		F	236
South-West Coast (Western Victoria)	25-34		M	250
South-West Coast (Western Victoria)	25-34	0	F	3115
South-West Coast (Western Victoria)	25-34	0	M	3129
South-West Coast (Western Victoria)	25-34	1	F	447
South-West Coast (Western Victoria)	25-34	1	M	245
South-West Coast (Western Victoria)	35-44		F	279
South-West Coast (Western Victoria)	35-44		M	277
South-West Coast (Western Victoria)	35-44	0	F	2905
South-West Coast (Western Victoria)	35-44	0	M	2950
South-West Coast (Western Victoria)	35-44	1	F	750
South-West Coast (Western Victoria)	35-44	1	M	408
South-West Coast (Western Victoria)	45-54		F	224
South-West Coast (Western Victoria)	45-54		M	274
South-West Coast (Western Victoria)	45-54	0	F	3166
South-West Coast (Western Victoria)	45-54	0	M	3198
South-West Coast (Western Victoria)	45-54	1	F	1059
South-West Coast (Western Victoria)	45-54	1	M	604
South-West Coast (Western Victoria)	55-64		F	236
South-West Coast (Western Victoria)	55-64		M	240
South-West Coast (Western Victoria)	55-64	0	F	3332
South-West Coast (Western Victoria)	55-64	0	M	3440
South-West Coast (Western Victoria)	55-64	1	F	1285
South-West Coast (Western Victoria)	55-64	1	M	743
South-West Coast (Western Victoria)	65-74		F	253
South-West Coast (Western Victoria)	65-74		M	261
South-West Coast (Western Victoria)	65-74	0	F	3261
South-West Coast (Western Victoria)	65-74	0	M	3384
South-West Coast (Western Victoria)	65-74	1	F	767
South-West Coast (Western Victoria)	65-74	1	M	520
South-West Coast (Western Victoria)	75-84		F	229
South-West Coast (Western Victoria)	75-84		M	188
South-West Coast (Western Victoria)	75-84	0	F	1809
South-West Coast (Western Victoria)	75-84	0	M	1611
South-West Coast (Western Victoria)	75-84	1	F	281
South-West Coast (Western Victoria)	75-84	1	M	226
South-West Coast (Western Victoria)	85+		F	188
South-West Coast (Western Victoria)	85+		M	83
South-West Coast (Western Victoria)	85+	0	F	905
South-West Coast (Western Victoria)	85+	0	M	524
South-West Coast (Western Victoria)	85+	1	F	51
South-West Coast (Western Victoria)	85+	1	M	61
St Albans (Western Metropolitan)	15-19		F	183
St Albans (Western Metropolitan)	15-19		M	197
St Albans (Western Metropolitan)	15-19	0	F	1607
St Albans (Western Metropolitan)	15-19	0	M	1714
St Albans (Western Metropolitan)	15-19	1	F	102
St Albans (Western Metropolitan)	15-19	1	M	65
St Albans (Western Metropolitan)	20-24		F	232
St Albans (Western Metropolitan)	20-24		M	299
St Albans (Western Metropolitan)	20-24	0	F	2173
St Albans (Western Metropolitan)	20-24	0	M	2414
St Albans (Western Metropolitan)	20-24	1	F	151
St Albans (Western Metropolitan)	20-24	1	M	149
St Albans (Western Metropolitan)	25-34		F	628
St Albans (Western Metropolitan)	25-34		M	805
St Albans (Western Metropolitan)	25-34	0	F	5103
St Albans (Western Metropolitan)	25-34	0	M	5677
St Albans (Western Metropolitan)	25-34	1	F	537
St Albans (Western Metropolitan)	25-34	1	M	397
St Albans (Western Metropolitan)	35-44		F	449
St Albans (Western Metropolitan)	35-44		M	570
St Albans (Western Metropolitan)	35-44	0	F	3820
St Albans (Western Metropolitan)	35-44	0	M	4045
St Albans (Western Metropolitan)	35-44	1	F	686
St Albans (Western Metropolitan)	35-44	1	M	497
St Albans (Western Metropolitan)	45-54		F	344
St Albans (Western Metropolitan)	45-54		M	394
St Albans (Western Metropolitan)	45-54	0	F	3306
St Albans (Western Metropolitan)	45-54	0	M	3354
St Albans (Western Metropolitan)	45-54	1	F	821
St Albans (Western Metropolitan)	45-54	1	M	554
St Albans (Western Metropolitan)	55-64		F	295
St Albans (Western Metropolitan)	55-64		M	320
St Albans (Western Metropolitan)	55-64	0	F	3193
St Albans (Western Metropolitan)	55-64	0	M	3400
St Albans (Western Metropolitan)	55-64	1	F	841
St Albans (Western Metropolitan)	55-64	1	M	556
St Albans (Western Metropolitan)	65-74		F	256
St Albans (Western Metropolitan)	65-74		M	288
St Albans (Western Metropolitan)	65-74	0	F	2896
St Albans (Western Metropolitan)	65-74	0	M	2883
St Albans (Western Metropolitan)	65-74	1	F	632
St Albans (Western Metropolitan)	65-74	1	M	405
St Albans (Western Metropolitan)	75-84		F	204
St Albans (Western Metropolitan)	75-84		M	228
St Albans (Western Metropolitan)	75-84	0	F	1709
St Albans (Western Metropolitan)	75-84	0	M	1549
St Albans (Western Metropolitan)	75-84	1	F	260
St Albans (Western Metropolitan)	75-84	1	M	199
St Albans (Western Metropolitan)	85+		F	214
St Albans (Western Metropolitan)	85+		M	105
St Albans (Western Metropolitan)	85+	0	F	866
St Albans (Western Metropolitan)	85+	0	M	495
St Albans (Western Metropolitan)	85+	1	F	39
St Albans (Western Metropolitan)	85+	1	M	74
Sunbury (Western Metropolitan)	15-19		F	94
Sunbury (Western Metropolitan)	15-19		M	114
Sunbury (Western Metropolitan)	15-19	0	F	1586
Sunbury (Western Metropolitan)	15-19	0	M	1775
Sunbury (Western Metropolitan)	15-19	1	F	99
Sunbury (Western Metropolitan)	15-19	1	M	80
Sunbury (Western Metropolitan)	20-24		F	92
Sunbury (Western Metropolitan)	20-24		M	108
Sunbury (Western Metropolitan)	20-24	0	F	1557
Sunbury (Western Metropolitan)	20-24	0	M	1786
Sunbury (Western Metropolitan)	20-24	1	F	156
Sunbury (Western Metropolitan)	20-24	1	M	120
Sunbury (Western Metropolitan)	25-34		F	234
Sunbury (Western Metropolitan)	25-34		M	304
Sunbury (Western Metropolitan)	25-34	0	F	4161
Sunbury (Western Metropolitan)	25-34	0	M	4278
Sunbury (Western Metropolitan)	25-34	1	F	559
Sunbury (Western Metropolitan)	25-34	1	M	376
Sunbury (Western Metropolitan)	35-44		F	208
Sunbury (Western Metropolitan)	35-44		M	253
Sunbury (Western Metropolitan)	35-44	0	F	3561
Sunbury (Western Metropolitan)	35-44	0	M	3688
Sunbury (Western Metropolitan)	35-44	1	F	882
Sunbury (Western Metropolitan)	35-44	1	M	541
Sunbury (Western Metropolitan)	45-54		F	212
Sunbury (Western Metropolitan)	45-54		M	199
Sunbury (Western Metropolitan)	45-54	0	F	3157
Sunbury (Western Metropolitan)	45-54	0	M	3322
Sunbury (Western Metropolitan)	45-54	1	F	1089
Sunbury (Western Metropolitan)	45-54	1	M	611
Sunbury (Western Metropolitan)	55-64		F	147
Sunbury (Western Metropolitan)	55-64		M	169
Sunbury (Western Metropolitan)	55-64	0	F	2913
Sunbury (Western Metropolitan)	55-64	0	M	3028
Sunbury (Western Metropolitan)	55-64	1	F	1124
Sunbury (Western Metropolitan)	55-64	1	M	618
Sunbury (Western Metropolitan)	65-74		F	146
Sunbury (Western Metropolitan)	65-74		M	138
Sunbury (Western Metropolitan)	65-74	0	F	2686
Sunbury (Western Metropolitan)	65-74	0	M	2432
Sunbury (Western Metropolitan)	65-74	1	F	630
Sunbury (Western Metropolitan)	65-74	1	M	444
Sunbury (Western Metropolitan)	75-84		F	134
Sunbury (Western Metropolitan)	75-84		M	102
Sunbury (Western Metropolitan)	75-84	0	F	1440
Sunbury (Western Metropolitan)	75-84	0	M	1254
Sunbury (Western Metropolitan)	75-84	1	F	227
Sunbury (Western Metropolitan)	75-84	1	M	221
Sunbury (Western Metropolitan)	85+		F	59
Sunbury (Western Metropolitan)	85+		M	47
Sunbury (Western Metropolitan)	85+	0	F	566
Sunbury (Western Metropolitan)	85+	0	M	363
Sunbury (Western Metropolitan)	85+	1	F	32
Sunbury (Western Metropolitan)	85+	1	M	49
Sydenham (Western Metropolitan)	15-19		F	123
Sydenham (Western Metropolitan)	15-19		M	133
Sydenham (Western Metropolitan)	15-19	0	F	2658
Sydenham (Western Metropolitan)	15-19	0	M	2782
Sydenham (Western Metropolitan)	15-19	1	F	127
Sydenham (Western Metropolitan)	15-19	1	M	119
Sydenham (Western Metropolitan)	20-24		F	104
Sydenham (Western Metropolitan)	20-24		M	159
Sydenham (Western Metropolitan)	20-24	0	F	2327
Sydenham (Western Metropolitan)	20-24	0	M	2637
Sydenham (Western Metropolitan)	20-24	1	F	199
Sydenham (Western Metropolitan)	20-24	1	M	147
Sydenham (Western Metropolitan)	25-34		F	300
Sydenham (Western Metropolitan)	25-34		M	309
Sydenham (Western Metropolitan)	25-34	0	F	4453
Sydenham (Western Metropolitan)	25-34	0	M	4648
Sydenham (Western Metropolitan)	25-34	1	F	563
Sydenham (Western Metropolitan)	25-34	1	M	373
Sydenham (Western Metropolitan)	35-44		F	306
Sydenham (Western Metropolitan)	35-44		M	292
Sydenham (Western Metropolitan)	35-44	0	F	4778
Sydenham (Western Metropolitan)	35-44	0	M	4725
Sydenham (Western Metropolitan)	35-44	1	F	1006
Sydenham (Western Metropolitan)	35-44	1	M	583
Sydenham (Western Metropolitan)	45-54		F	220
Sydenham (Western Metropolitan)	45-54		M	241
Sydenham (Western Metropolitan)	45-54	0	F	4543
Sydenham (Western Metropolitan)	45-54	0	M	4652
Sydenham (Western Metropolitan)	45-54	1	F	1441
Sydenham (Western Metropolitan)	45-54	1	M	852
Sydenham (Western Metropolitan)	55-64		F	174
Sydenham (Western Metropolitan)	55-64		M	183
Sydenham (Western Metropolitan)	55-64	0	F	3513
Sydenham (Western Metropolitan)	55-64	0	M	3690
Sydenham (Western Metropolitan)	55-64	1	F	1148
Sydenham (Western Metropolitan)	55-64	1	M	692
Sydenham (Western Metropolitan)	65-74		F	118
Sydenham (Western Metropolitan)	65-74		M	91
Sydenham (Western Metropolitan)	65-74	0	F	2232
Sydenham (Western Metropolitan)	65-74	0	M	2306
Sydenham (Western Metropolitan)	65-74	1	F	486
Sydenham (Western Metropolitan)	65-74	1	M	388
Sydenham (Western Metropolitan)	75-84		F	57
Sydenham (Western Metropolitan)	75-84		M	60
Sydenham (Western Metropolitan)	75-84	0	F	1056
Sydenham (Western Metropolitan)	75-84	0	M	978
Sydenham (Western Metropolitan)	75-84	1	F	153
Sydenham (Western Metropolitan)	75-84	1	M	153
Sydenham (Western Metropolitan)	85+		F	31
Sydenham (Western Metropolitan)	85+		M	14
Sydenham (Western Metropolitan)	85+	0	F	476
Sydenham (Western Metropolitan)	85+	0	M	239
Sydenham (Western Metropolitan)	85+	1	F	19
Sydenham (Western Metropolitan)	85+	1	M	32
Tarneit (Western Metropolitan)	15-19		F	246
Tarneit (Western Metropolitan)	15-19		M	321
Tarneit (Western Metropolitan)	15-19	0	F	2969
Tarneit (Western Metropolitan)	15-19	0	M	3177
Tarneit (Western Metropolitan)	15-19	1	F	160
Tarneit (Western Metropolitan)	15-19	1	M	153
Tarneit (Western Metropolitan)	20-24		F	325
Tarneit (Western Metropolitan)	20-24		M	596
Tarneit (Western Metropolitan)	20-24	0	F	3226
Tarneit (Western Metropolitan)	20-24	0	M	4264
Tarneit (Western Metropolitan)	20-24	1	F	246
Tarneit (Western Metropolitan)	20-24	1	M	191
Tarneit (Western Metropolitan)	25-34		F	1067
Tarneit (Western Metropolitan)	25-34		M	1592
Tarneit (Western Metropolitan)	25-34	0	F	10742
Tarneit (Western Metropolitan)	25-34	0	M	10460
Tarneit (Western Metropolitan)	25-34	1	F	1164
Tarneit (Western Metropolitan)	25-34	1	M	651
Tarneit (Western Metropolitan)	35-44		F	864
Tarneit (Western Metropolitan)	35-44		M	1276
Tarneit (Western Metropolitan)	35-44	0	F	10251
Tarneit (Western Metropolitan)	35-44	0	M	11762
Tarneit (Western Metropolitan)	35-44	1	F	1605
Tarneit (Western Metropolitan)	35-44	1	M	1247
Tarneit (Western Metropolitan)	45-54		F	349
Tarneit (Western Metropolitan)	45-54		M	518
Tarneit (Western Metropolitan)	45-54	0	F	4688
Tarneit (Western Metropolitan)	45-54	0	M	5468
Tarneit (Western Metropolitan)	45-54	1	F	1043
Tarneit (Western Metropolitan)	45-54	1	M	709
Tarneit (Western Metropolitan)	55-64		F	250
Tarneit (Western Metropolitan)	55-64		M	273
Tarneit (Western Metropolitan)	55-64	0	F	3689
Tarneit (Western Metropolitan)	55-64	0	M	3598
Tarneit (Western Metropolitan)	55-64	1	F	900
Tarneit (Western Metropolitan)	55-64	1	M	559
Tarneit (Western Metropolitan)	65-74		F	175
Tarneit (Western Metropolitan)	65-74		M	162
Tarneit (Western Metropolitan)	65-74	0	F	2340
Tarneit (Western Metropolitan)	65-74	0	M	2249
Tarneit (Western Metropolitan)	65-74	1	F	455
Tarneit (Western Metropolitan)	65-74	1	M	317
Tarneit (Western Metropolitan)	75-84		F	69
Tarneit (Western Metropolitan)	75-84		M	82
Tarneit (Western Metropolitan)	75-84	0	F	930
Tarneit (Western Metropolitan)	75-84	0	M	869
Tarneit (Western Metropolitan)	75-84	1	F	112
Tarneit (Western Metropolitan)	75-84	1	M	126
Tarneit (Western Metropolitan)	85+		F	25
Tarneit (Western Metropolitan)	85+		M	23
Tarneit (Western Metropolitan)	85+	0	F	274
Tarneit (Western Metropolitan)	85+	0	M	168
Tarneit (Western Metropolitan)	85+	1	F	21
Tarneit (Western Metropolitan)	85+	1	M	17
Thomastown (Northern Metropolitan)	15-19		F	142
Thomastown (Northern Metropolitan)	15-19		M	144
Thomastown (Northern Metropolitan)	15-19	0	F	1724
Thomastown (Northern Metropolitan)	15-19	0	M	1861
Thomastown (Northern Metropolitan)	15-19	1	F	131
Thomastown (Northern Metropolitan)	15-19	1	M	108
Thomastown (Northern Metropolitan)	20-24		F	164
Thomastown (Northern Metropolitan)	20-24		M	212
Thomastown (Northern Metropolitan)	20-24	0	F	2056
Thomastown (Northern Metropolitan)	20-24	0	M	2382
Thomastown (Northern Metropolitan)	20-24	1	F	207
Thomastown (Northern Metropolitan)	20-24	1	M	174
Thomastown (Northern Metropolitan)	25-34		F	454
Thomastown (Northern Metropolitan)	25-34		M	515
Thomastown (Northern Metropolitan)	25-34	0	F	5815
Thomastown (Northern Metropolitan)	25-34	0	M	5832
Thomastown (Northern Metropolitan)	25-34	1	F	695
Thomastown (Northern Metropolitan)	25-34	1	M	472
Thomastown (Northern Metropolitan)	35-44		F	362
Thomastown (Northern Metropolitan)	35-44		M	415
Thomastown (Northern Metropolitan)	35-44	0	F	5271
Thomastown (Northern Metropolitan)	35-44	0	M	5824
Thomastown (Northern Metropolitan)	35-44	1	F	992
Thomastown (Northern Metropolitan)	35-44	1	M	716
Thomastown (Northern Metropolitan)	45-54		F	239
Thomastown (Northern Metropolitan)	45-54		M	303
Thomastown (Northern Metropolitan)	45-54	0	F	3125
Thomastown (Northern Metropolitan)	45-54	0	M	3656
Thomastown (Northern Metropolitan)	45-54	1	F	939
Thomastown (Northern Metropolitan)	45-54	1	M	617
Thomastown (Northern Metropolitan)	55-64		F	189
Thomastown (Northern Metropolitan)	55-64		M	218
Thomastown (Northern Metropolitan)	55-64	0	F	2749
Thomastown (Northern Metropolitan)	55-64	0	M	2790
Thomastown (Northern Metropolitan)	55-64	1	F	873
Thomastown (Northern Metropolitan)	55-64	1	M	520
Thomastown (Northern Metropolitan)	65-74		F	209
Thomastown (Northern Metropolitan)	65-74		M	157
Thomastown (Northern Metropolitan)	65-74	0	F	2783
Thomastown (Northern Metropolitan)	65-74	0	M	2484
Thomastown (Northern Metropolitan)	65-74	1	F	617
Thomastown (Northern Metropolitan)	65-74	1	M	357
Thomastown (Northern Metropolitan)	75-84		F	129
Thomastown (Northern Metropolitan)	75-84		M	116
Thomastown (Northern Metropolitan)	75-84	0	F	1877
Thomastown (Northern Metropolitan)	75-84	0	M	1595
Thomastown (Northern Metropolitan)	75-84	1	F	273
Thomastown (Northern Metropolitan)	75-84	1	M	269
Thomastown (Northern Metropolitan)	85+		F	58
Thomastown (Northern Metropolitan)	85+		M	56
Thomastown (Northern Metropolitan)	85+	0	F	788
Thomastown (Northern Metropolitan)	85+	0	M	529
Thomastown (Northern Metropolitan)	85+	1	F	38
Thomastown (Northern Metropolitan)	85+	1	M	102
Warrandyte (Eastern Metropolitan)	15-19		F	53
Warrandyte (Eastern Metropolitan)	15-19		M	69
Warrandyte (Eastern Metropolitan)	15-19	0	F	1862
Warrandyte (Eastern Metropolitan)	15-19	0	M	2070
Warrandyte (Eastern Metropolitan)	15-19	1	F	96
Warrandyte (Eastern Metropolitan)	15-19	1	M	93
Warrandyte (Eastern Metropolitan)	20-24		F	44
Warrandyte (Eastern Metropolitan)	20-24		M	67
Warrandyte (Eastern Metropolitan)	20-24	0	F	1618
Warrandyte (Eastern Metropolitan)	20-24	0	M	1851
Warrandyte (Eastern Metropolitan)	20-24	1	F	145
Warrandyte (Eastern Metropolitan)	20-24	1	M	118
Warrandyte (Eastern Metropolitan)	25-34		F	115
Warrandyte (Eastern Metropolitan)	25-34		M	110
Warrandyte (Eastern Metropolitan)	25-34	0	F	2507
Warrandyte (Eastern Metropolitan)	25-34	0	M	2523
Warrandyte (Eastern Metropolitan)	25-34	1	F	260
Warrandyte (Eastern Metropolitan)	25-34	1	M	207
Warrandyte (Eastern Metropolitan)	35-44		F	140
Warrandyte (Eastern Metropolitan)	35-44		M	124
Warrandyte (Eastern Metropolitan)	35-44	0	F	3516
Warrandyte (Eastern Metropolitan)	35-44	0	M	3205
Warrandyte (Eastern Metropolitan)	35-44	1	F	648
Warrandyte (Eastern Metropolitan)	35-44	1	M	392
Warrandyte (Eastern Metropolitan)	45-54		F	138
Warrandyte (Eastern Metropolitan)	45-54		M	170
Warrandyte (Eastern Metropolitan)	45-54	0	F	3514
Warrandyte (Eastern Metropolitan)	45-54	0	M	3474
Warrandyte (Eastern Metropolitan)	45-54	1	F	1117
Warrandyte (Eastern Metropolitan)	45-54	1	M	764
Warrandyte (Eastern Metropolitan)	55-64		F	130
Warrandyte (Eastern Metropolitan)	55-64		M	98
Warrandyte (Eastern Metropolitan)	55-64	0	F	3125
Warrandyte (Eastern Metropolitan)	55-64	0	M	3139
Warrandyte (Eastern Metropolitan)	55-64	1	F	1199
Warrandyte (Eastern Metropolitan)	55-64	1	M	793
Warrandyte (Eastern Metropolitan)	65-74		F	108
Warrandyte (Eastern Metropolitan)	65-74		M	107
Warrandyte (Eastern Metropolitan)	65-74	0	F	2652
Warrandyte (Eastern Metropolitan)	65-74	0	M	2484
Warrandyte (Eastern Metropolitan)	65-74	1	F	679
Warrandyte (Eastern Metropolitan)	65-74	1	M	472
Warrandyte (Eastern Metropolitan)	75-84		F	113
Warrandyte (Eastern Metropolitan)	75-84		M	88
Warrandyte (Eastern Metropolitan)	75-84	0	F	1940
Warrandyte (Eastern Metropolitan)	75-84	0	M	1643
Warrandyte (Eastern Metropolitan)	75-84	1	F	296
Warrandyte (Eastern Metropolitan)	75-84	1	M	254
Warrandyte (Eastern Metropolitan)	85+		F	74
Warrandyte (Eastern Metropolitan)	85+		M	54
Warrandyte (Eastern Metropolitan)	85+	0	F	891
Warrandyte (Eastern Metropolitan)	85+	0	M	607
Warrandyte (Eastern Metropolitan)	85+	1	F	62
Warrandyte (Eastern Metropolitan)	85+	1	M	77
Wendouree (Western Victoria)	15-19		F	112
Wendouree (Western Victoria)	15-19		M	101
Wendouree (Western Victoria)	15-19	0	F	1700
Wendouree (Western Victoria)	15-19	0	M	1786
Wendouree (Western Victoria)	15-19	1	F	111
Wendouree (Western Victoria)	15-19	1	M	88
Wendouree (Western Victoria)	20-24		F	119
Wendouree (Western Victoria)	20-24		M	122
Wendouree (Western Victoria)	20-24	0	F	1758
Wendouree (Western Victoria)	20-24	0	M	1640
Wendouree (Western Victoria)	20-24	1	F	150
Wendouree (Western Victoria)	20-24	1	M	107
Wendouree (Western Victoria)	25-34		F	240
Wendouree (Western Victoria)	25-34		M	249
Wendouree (Western Victoria)	25-34	0	F	3460
Wendouree (Western Victoria)	25-34	0	M	3632
Wendouree (Western Victoria)	25-34	1	F	492
Wendouree (Western Victoria)	25-34	1	M	311
Wendouree (Western Victoria)	35-44		F	203
Wendouree (Western Victoria)	35-44		M	200
Wendouree (Western Victoria)	35-44	0	F	3146
Wendouree (Western Victoria)	35-44	0	M	2911
Wendouree (Western Victoria)	35-44	1	F	696
Wendouree (Western Victoria)	35-44	1	M	385
Wendouree (Western Victoria)	45-54		F	156
Wendouree (Western Victoria)	45-54		M	208
Wendouree (Western Victoria)	45-54	0	F	2843
Wendouree (Western Victoria)	45-54	0	M	2898
Wendouree (Western Victoria)	45-54	1	F	1036
Wendouree (Western Victoria)	45-54	1	M	559
Wendouree (Western Victoria)	55-64		F	187
Wendouree (Western Victoria)	55-64		M	184
Wendouree (Western Victoria)	55-64	0	F	2784
Wendouree (Western Victoria)	55-64	0	M	2736
Wendouree (Western Victoria)	55-64	1	F	1080
Wendouree (Western Victoria)	55-64	1	M	613
Wendouree (Western Victoria)	65-74		F	178
Wendouree (Western Victoria)	65-74		M	161
