SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Blacktown	65-74	1	0	1	F	369
Blacktown	65-74	1	0	1	M	203
Blacktown	65-74	1	1	0	F	47
Blacktown	65-74	1	1	0	M	65
Blacktown	65-74	1	1	1	F	5
Blacktown	75-84				F	144
Blacktown	75-84				M	123
Blacktown	75-84	0			F	1721
Blacktown	75-84	0			M	1452
Blacktown	75-84	1	0	1	F	52
Blacktown	75-84	1	0	1	M	45
Blacktown	75-84	1	1	0	F	7
Blacktown	75-84	1	1	0	M	10
Blacktown	85+				F	73
Blacktown	85+				M	58
Blacktown	85+	0			F	807
Blacktown	85+	0			M	452
Blacktown	85+	1	0	1	F	3
Blacktown	85+	1	0	1	M	3
Blue Mountains	15-19				F	81
Blue Mountains	15-19				M	92
Blue Mountains	15-19	0			F	1758
Blue Mountains	15-19	0			M	2055
Blue Mountains	15-19	1	0	1	F	143
Blue Mountains	15-19	1	0	1	M	99
Blue Mountains	15-19	1	1	0	F	12
Blue Mountains	15-19	1	1	0	M	3
Blue Mountains	20-24				F	44
Blue Mountains	20-24				M	56
Blue Mountains	20-24	0			F	1234
Blue Mountains	20-24	0			M	1504
Blue Mountains	20-24	1	0	1	F	85
Blue Mountains	20-24	1	0	1	M	57
Blue Mountains	20-24	1	1	0	F	76
Blue Mountains	20-24	1	1	0	M	51
Blue Mountains	20-24	1	1	1	M	3
Blue Mountains	25-34				F	126
Blue Mountains	25-34				M	137
Blue Mountains	25-34	0			F	1722
Blue Mountains	25-34	0			M	2130
Blue Mountains	25-34	1	0	1	F	96
Blue Mountains	25-34	1	0	1	M	57
Blue Mountains	25-34	1	1	0	F	1416
Blue Mountains	25-34	1	1	0	M	946
Blue Mountains	25-34	1	1	1	F	54
Blue Mountains	25-34	1	1	1	M	13
Blue Mountains	35-44				F	145
Blue Mountains	35-44				M	165
Blue Mountains	35-44	0			F	1250
Blue Mountains	35-44	0			M	1544
Blue Mountains	35-44	1	0	1	F	75
Blue Mountains	35-44	1	0	1	M	68
Blue Mountains	35-44	1	1	0	F	3109
Blue Mountains	35-44	1	1	0	M	2436
Blue Mountains	35-44	1	1	1	F	72
Blue Mountains	35-44	1	1	1	M	39
Blue Mountains	45-54				F	177
Blue Mountains	45-54				M	163
Blue Mountains	45-54	0			F	2885
Blue Mountains	45-54	0			M	2769
Blue Mountains	45-54	1	0	1	F	209
Blue Mountains	45-54	1	0	1	M	109
Blue Mountains	45-54	1	1	0	F	1918
Blue Mountains	45-54	1	1	0	M	1762
Blue Mountains	45-54	1	1	1	F	37
Blue Mountains	45-54	1	1	1	M	26
Blue Mountains	55-64				F	161
Blue Mountains	55-64				M	156
Blue Mountains	55-64	0			F	4555
Blue Mountains	55-64	0			M	3991
Blue Mountains	55-64	1	0	1	F	638
Blue Mountains	55-64	1	0	1	M	267
Blue Mountains	55-64	1	1	0	F	155
Blue Mountains	55-64	1	1	0	M	397
Blue Mountains	55-64	1	1	1	F	11
Blue Mountains	55-64	1	1	1	M	12
Blue Mountains	65-74				F	170
Blue Mountains	65-74				M	170
Blue Mountains	65-74	0			F	4342
Blue Mountains	65-74	0			M	4050
Blue Mountains	65-74	1	0	1	F	612
Blue Mountains	65-74	1	0	1	M	373
Blue Mountains	65-74	1	1	0	F	35
Blue Mountains	65-74	1	1	0	M	64
Blue Mountains	65-74	1	1	1	F	3
Blue Mountains	75-84				F	147
Blue Mountains	75-84				M	120
Blue Mountains	75-84	0			F	2454
Blue Mountains	75-84	0			M	1980
Blue Mountains	75-84	1	0	1	F	99
Blue Mountains	75-84	1	0	1	M	68
Blue Mountains	75-84	1	1	0	F	7
Blue Mountains	75-84	1	1	0	M	8
Blue Mountains	85+				F	151
Blue Mountains	85+				M	35
Blue Mountains	85+	0			F	882
Blue Mountains	85+	0			M	566
Blue Mountains	85+	1	0	1	F	3
Blue Mountains	85+	1	0	1	M	5
Blue Mountains	85+	1	1	0	F	4
Cabramatta	15-19				F	190
Cabramatta	15-19				M	227
Cabramatta	15-19	0			F	2563
Cabramatta	15-19	0			M	2736
Cabramatta	15-19	1	0	1	F	117
Cabramatta	15-19	1	0	1	M	53
Cabramatta	15-19	1	1	0	F	9
Cabramatta	15-19	1	1	0	M	11
Cabramatta	15-19	1	1	1	F	4
Cabramatta	20-24				F	168
Cabramatta	20-24				M	192
Cabramatta	20-24	0			F	2628
Cabramatta	20-24	0			M	2859
Cabramatta	20-24	1	0	1	F	112
Cabramatta	20-24	1	0	1	M	66
Cabramatta	20-24	1	1	0	F	129
Cabramatta	20-24	1	1	0	M	38
Cabramatta	20-24	1	1	1	F	8
Cabramatta	20-24	1	1	1	M	3
Cabramatta	25-34				F	378
Cabramatta	25-34				M	416
Cabramatta	25-34	0			F	3296
Cabramatta	25-34	0			M	4365
Cabramatta	25-34	1	0	1	F	119
Cabramatta	25-34	1	0	1	M	95
Cabramatta	25-34	1	1	0	F	1630
Cabramatta	25-34	1	1	0	M	765
Cabramatta	25-34	1	1	1	F	30
Cabramatta	25-34	1	1	1	M	5
Cabramatta	35-44				F	335
Cabramatta	35-44				M	331
Cabramatta	35-44	0			F	2123
Cabramatta	35-44	0			M	2505
Cabramatta	35-44	1	0	1	F	85
Cabramatta	35-44	1	0	1	M	50
Cabramatta	35-44	1	1	0	F	2843
Cabramatta	35-44	1	1	0	M	1711
Cabramatta	35-44	1	1	1	F	31
Cabramatta	35-44	1	1	1	M	15
Cabramatta	45-54				F	312
Cabramatta	45-54				M	349
Cabramatta	45-54	0			F	3886
Cabramatta	45-54	0			M	3445
Cabramatta	45-54	1	0	1	F	138
Cabramatta	45-54	1	0	1	M	61
Cabramatta	45-54	1	1	0	F	1589
Cabramatta	45-54	1	1	0	M	1396
Cabramatta	45-54	1	1	1	F	14
Cabramatta	45-54	1	1	1	M	11
Cabramatta	55-64				F	319
Cabramatta	55-64				M	360
Cabramatta	55-64	0			F	4817
Cabramatta	55-64	0			M	4771
Cabramatta	55-64	1	0	1	F	482
Cabramatta	55-64	1	0	1	M	174
Cabramatta	55-64	1	1	0	F	233
Cabramatta	55-64	1	1	0	M	500
Cabramatta	55-64	1	1	1	F	9
Cabramatta	55-64	1	1	1	M	9
Cabramatta	65-74				F	233
Cabramatta	65-74				M	225
Cabramatta	65-74	0			F	3632
Cabramatta	65-74	0			M	3460
Cabramatta	65-74	1	0	1	F	363
Cabramatta	65-74	1	0	1	M	194
Cabramatta	65-74	1	1	0	F	54
Cabramatta	65-74	1	1	0	M	98
Cabramatta	65-74	1	1	1	F	7
Cabramatta	65-74	1	1	1	M	6
Cabramatta	75-84				F	231
Cabramatta	75-84				M	172
Cabramatta	75-84	0			F	1679
Cabramatta	75-84	0			M	1512
Cabramatta	75-84	1	0	1	F	42
Cabramatta	75-84	1	0	1	M	34
Cabramatta	75-84	1	1	0	F	4
Cabramatta	75-84	1	1	0	M	12
Cabramatta	75-84	1	1	1	M	5
Cabramatta	85+				F	293
Cabramatta	85+				M	154
Cabramatta	85+	0			F	775
Cabramatta	85+	0			M	518
Cabramatta	85+	1	0	1	F	4
Cabramatta	85+	1	0	1	M	6
Cabramatta	85+	1	1	0	F	3
Camden	15-19				F	185
Camden	15-19				M	163
Camden	15-19	0			F	3652
Camden	15-19	0			M	3903
Camden	15-19	1	0	1	F	245
Camden	15-19	1	0	1	M	128
Camden	15-19	1	1	0	F	19
Camden	15-19	1	1	0	M	7
Camden	20-24				F	192
Camden	20-24				M	157
Camden	20-24	0			F	3220
Camden	20-24	0			M	3465
Camden	20-24	1	0	1	F	202
Camden	20-24	1	0	1	M	110
Camden	20-24	1	1	0	F	297
Camden	20-24	1	1	0	M	109
Camden	20-24	1	1	1	F	13
Camden	25-34				F	464
Camden	25-34				M	463
Camden	25-34	0			F	4928
Camden	25-34	0			M	5827
Camden	25-34	1	0	1	F	289
Camden	25-34	1	0	1	M	151
Camden	25-34	1	1	0	F	5394
Camden	25-34	1	1	0	M	3493
Camden	25-34	1	1	1	F	132
Camden	25-34	1	1	1	M	41
Camden	35-44				F	405
Camden	35-44				M	432
Camden	35-44	0			F	2314
Camden	35-44	0			M	3240
Camden	35-44	1	0	1	F	147
Camden	35-44	1	0	1	M	106
Camden	35-44	1	1	0	F	7359
Camden	35-44	1	1	0	M	6269
Camden	35-44	1	1	1	F	126
Camden	35-44	1	1	1	M	99
Camden	45-54				F	250
Camden	45-54				M	282
Camden	45-54	0			F	4613
Camden	45-54	0			M	4544
Camden	45-54	1	0	1	F	387
Camden	45-54	1	0	1	M	165
Camden	45-54	1	1	0	F	2614
Camden	45-54	1	1	0	M	2835
Camden	45-54	1	1	1	F	42
Camden	45-54	1	1	1	M	46
Camden	55-64				F	207
Camden	55-64				M	225
Camden	55-64	0			F	4618
Camden	55-64	0			M	4536
Camden	55-64	1	0	1	F	1014
Camden	55-64	1	0	1	M	385
Camden	55-64	1	1	0	F	159
Camden	55-64	1	1	0	M	361
Camden	55-64	1	1	1	F	10
Camden	55-64	1	1	1	M	10
Camden	65-74				F	175
Camden	65-74				M	178
Camden	65-74	0			F	3440
Camden	65-74	0			M	3297
Camden	65-74	1	0	1	F	629
Camden	65-74	1	0	1	M	369
Camden	65-74	1	1	0	F	28
Camden	65-74	1	1	0	M	54
Camden	65-74	1	1	1	F	9
Camden	65-74	1	1	1	M	5
Camden	75-84				F	148
Camden	75-84				M	163
Camden	75-84	0			F	1828
Camden	75-84	0			M	1629
Camden	75-84	1	0	1	F	69
Camden	75-84	1	0	1	M	66
Camden	75-84	1	1	0	F	6
Camden	75-84	1	1	0	M	10
Camden	85+				F	141
Camden	85+				M	136
Camden	85+	0			F	728
Camden	85+	0			M	433
Campbelltown	15-19				F	193
Campbelltown	15-19				M	215
Campbelltown	15-19	0			F	2276
Campbelltown	15-19	0			M	2424
Campbelltown	15-19	1	0	1	F	142
Campbelltown	15-19	1	0	1	M	103
Campbelltown	15-19	1	1	0	F	30
Campbelltown	15-19	1	1	0	M	15
Campbelltown	15-19	1	1	1	F	8
Campbelltown	20-24				F	194
Campbelltown	20-24				M	214
Campbelltown	20-24	0			F	2125
Campbelltown	20-24	0			M	2473
Campbelltown	20-24	1	0	1	F	162
Campbelltown	20-24	1	0	1	M	98
Campbelltown	20-24	1	1	0	F	317
Campbelltown	20-24	1	1	0	M	149
Campbelltown	20-24	1	1	1	F	4
Campbelltown	25-34				F	463
Campbelltown	25-34				M	421
Campbelltown	25-34	0			F	3028
Campbelltown	25-34	0			M	3705
Campbelltown	25-34	1	0	1	F	158
Campbelltown	25-34	1	0	1	M	128
Campbelltown	25-34	1	1	0	F	2632
Campbelltown	25-34	1	1	0	M	1594
Campbelltown	25-34	1	1	1	F	75
Campbelltown	25-34	1	1	1	M	17
Campbelltown	35-44				F	401
Campbelltown	35-44				M	458
Campbelltown	35-44	0			F	1873
Campbelltown	35-44	0			M	2459
Campbelltown	35-44	1	0	1	F	101
Campbelltown	35-44	1	0	1	M	79
Campbelltown	35-44	1	1	0	F	3445
Campbelltown	35-44	1	1	0	M	2712
Campbelltown	35-44	1	1	1	F	67
Campbelltown	35-44	1	1	1	M	45
Campbelltown	45-54				F	284
Campbelltown	45-54				M	339
Campbelltown	45-54	0			F	3048
Campbelltown	45-54	0			M	2870
Campbelltown	45-54	1	0	1	F	256
Campbelltown	45-54	1	0	1	M	112
Campbelltown	45-54	1	1	0	F	1300
Campbelltown	45-54	1	1	0	M	1325
Campbelltown	45-54	1	1	1	F	40
Campbelltown	45-54	1	1	1	M	21
Campbelltown	55-64				F	260
Campbelltown	55-64				M	265
Campbelltown	55-64	0			F	3857
Campbelltown	55-64	0			M	3640
Campbelltown	55-64	1	0	1	F	624
Campbelltown	55-64	1	0	1	M	243
Campbelltown	55-64	1	1	0	F	125
Campbelltown	55-64	1	1	0	M	264
Campbelltown	55-64	1	1	1	F	17
Campbelltown	55-64	1	1	1	M	14
Campbelltown	65-74				F	255
Campbelltown	65-74				M	176
Campbelltown	65-74	0			F	3377
Campbelltown	65-74	0			M	3091
Campbelltown	65-74	1	0	1	F	431
Campbelltown	65-74	1	0	1	M	240
Campbelltown	65-74	1	1	0	F	28
Campbelltown	65-74	1	1	0	M	47
Campbelltown	65-74	1	1	1	F	11
Campbelltown	75-84				F	193
Campbelltown	75-84				M	155
Campbelltown	75-84	0			F	1679
Campbelltown	75-84	0			M	1524
Campbelltown	75-84	1	0	1	F	47
Campbelltown	75-84	1	0	1	M	41
Campbelltown	75-84	1	1	0	F	5
Campbelltown	75-84	1	1	0	M	4
Campbelltown	85+				F	118
Campbelltown	85+				M	46
Campbelltown	85+	0			F	498
Campbelltown	85+	0			M	296
Canterbury	15-19				F	115
Canterbury	15-19				M	127
Canterbury	15-19	0			F	2046
Canterbury	15-19	0			M	2307
Canterbury	15-19	1	0	1	F	106
Canterbury	15-19	1	0	1	M	64
Canterbury	15-19	1	1	0	F	6
Canterbury	15-19	1	1	0	M	9
Canterbury	20-24				F	244
Canterbury	20-24				M	281
Canterbury	20-24	0			F	2616
Canterbury	20-24	0			M	3004
Canterbury	20-24	1	0	1	F	90
Canterbury	20-24	1	0	1	M	57
Canterbury	20-24	1	1	0	F	88
Canterbury	20-24	1	1	0	M	20
Canterbury	20-24	1	1	1	F	5
Canterbury	25-34				F	582
Canterbury	25-34				M	716
Canterbury	25-34	0			F	4719
Canterbury	25-34	0			M	5913
Canterbury	25-34	1	0	1	F	114
Canterbury	25-34	1	0	1	M	70
Canterbury	25-34	1	1	0	F	1832
Canterbury	25-34	1	1	0	M	1099
Canterbury	25-34	1	1	1	F	16
Canterbury	25-34	1	1	1	M	6
Canterbury	35-44				F	475
Canterbury	35-44				M	549
Canterbury	35-44	0			F	2499
Canterbury	35-44	0			M	3350
Canterbury	35-44	1	0	1	F	75
Canterbury	35-44	1	0	1	M	51
Canterbury	35-44	1	1	0	F	3709
Canterbury	35-44	1	1	0	M	2896
Canterbury	35-44	1	1	1	F	31
Canterbury	35-44	1	1	1	M	18
Canterbury	45-54				F	374
Canterbury	45-54				M	390
Canterbury	45-54	0			F	3889
Canterbury	45-54	0			M	3830
Canterbury	45-54	1	0	1	F	128
Canterbury	45-54	1	0	1	M	52
Canterbury	45-54	1	1	0	F	2141
Canterbury	45-54	1	1	0	M	2035
Canterbury	45-54	1	1	1	F	25
Canterbury	45-54	1	1	1	M	13
Canterbury	55-64				F	331
Canterbury	55-64				M	314
Canterbury	55-64	0			F	4604
Canterbury	55-64	0			M	4510
Canterbury	55-64	1	0	1	F	412
Canterbury	55-64	1	0	1	M	123
Canterbury	55-64	1	1	0	F	240
Canterbury	55-64	1	1	0	M	469
Canterbury	55-64	1	1	1	F	15
Canterbury	55-64	1	1	1	M	10
Canterbury	65-74				F	231
Canterbury	65-74				M	224
Canterbury	65-74	0			F	3498
Canterbury	65-74	0			M	3117
Canterbury	65-74	1	0	1	F	353
Canterbury	65-74	1	0	1	M	196
Canterbury	65-74	1	1	0	F	50
Canterbury	65-74	1	1	0	M	75
Canterbury	65-74	1	1	1	F	8
Canterbury	75-84				F	223
Canterbury	75-84				M	219
Canterbury	75-84	0			F	2448
Canterbury	75-84	0			M	2078
Canterbury	75-84	1	0	1	F	83
Canterbury	75-84	1	0	1	M	66
Canterbury	75-84	1	1	0	F	18
Canterbury	75-84	1	1	0	M	11
Canterbury	85+				F	240
Canterbury	85+				M	122
Canterbury	85+	0			F	1094
Canterbury	85+	0			M	874
Canterbury	85+	1	0	1	F	9
Canterbury	85+	1	0	1	M	9
Canterbury	85+	1	1	0	M	3
Castle Hill	15-19				F	87
Castle Hill	15-19				M	99
Castle Hill	15-19	0			F	3426
Castle Hill	15-19	0			M	3649
Castle Hill	15-19	1	0	1	F	173
Castle Hill	15-19	1	0	1	M	97
Castle Hill	15-19	1	1	0	F	10
Castle Hill	15-19	1	1	0	M	7
Castle Hill	20-24				F	97
Castle Hill	20-24				M	94
Castle Hill	20-24	0			F	2730
Castle Hill	20-24	0			M	3107
Castle Hill	20-24	1	0	1	F	124
Castle Hill	20-24	1	0	1	M	68
Castle Hill	20-24	1	1	0	F	77
Castle Hill	20-24	1	1	0	M	29
Castle Hill	20-24	1	1	1	F	4
Castle Hill	25-34				F	195
Castle Hill	25-34				M	166
Castle Hill	25-34	0			F	3189
Castle Hill	25-34	0			M	3682
Castle Hill	25-34	1	0	1	F	124
Castle Hill	25-34	1	0	1	M	81
Castle Hill	25-34	1	1	0	F	2160
Castle Hill	25-34	1	1	0	M	1211
Castle Hill	25-34	1	1	1	F	25
Castle Hill	25-34	1	1	1	M	9
Castle Hill	35-44				F	249
Castle Hill	35-44				M	233
Castle Hill	35-44	0			F	1907
Castle Hill	35-44	0			M	2406
Castle Hill	35-44	1	0	1	F	89
Castle Hill	35-44	1	0	1	M	64
Castle Hill	35-44	1	1	0	F	6619
Castle Hill	35-44	1	1	0	M	5422
Castle Hill	35-44	1	1	1	F	72
Castle Hill	35-44	1	1	1	M	38
Castle Hill	45-54				F	190
Castle Hill	45-54				M	192
Castle Hill	45-54	0			F	4257
Castle Hill	45-54	0			M	3740
Castle Hill	45-54	1	0	1	F	174
Castle Hill	45-54	1	0	1	M	67
Castle Hill	45-54	1	1	0	F	3025
Castle Hill	45-54	1	1	0	M	3267
Castle Hill	45-54	1	1	1	F	32
Castle Hill	45-54	1	1	1	M	25
Castle Hill	55-64				F	123
Castle Hill	55-64				M	107
Castle Hill	55-64	0			F	4378
Castle Hill	55-64	0			M	4452
Castle Hill	55-64	1	0	1	F	730
Castle Hill	55-64	1	0	1	M	255
Castle Hill	55-64	1	1	0	F	244
Castle Hill	55-64	1	1	0	M	429
Castle Hill	55-64	1	1	1	F	14
Castle Hill	55-64	1	1	1	M	7
Castle Hill	65-74				F	88
Castle Hill	65-74				M	110
Castle Hill	65-74	0			F	3271
Castle Hill	65-74	0			M	3184
Castle Hill	65-74	1	0	1	F	773
Castle Hill	65-74	1	0	1	M	451
Castle Hill	65-74	1	1	0	F	80
Castle Hill	65-74	1	1	0	M	97
Castle Hill	65-74	1	1	1	F	11
Castle Hill	65-74	1	1	1	M	10
Castle Hill	75-84				F	83
Castle Hill	75-84				M	93
Castle Hill	75-84	0			F	1935
Castle Hill	75-84	0			M	1776
Castle Hill	75-84	1	0	1	F	106
Castle Hill	75-84	1	0	1	M	94
Castle Hill	75-84	1	1	0	F	13
Castle Hill	75-84	1	1	0	M	16
Castle Hill	75-84	1	1	1	F	3
Castle Hill	85+				F	50
Castle Hill	85+				M	101
Castle Hill	85+	0			F	673
Castle Hill	85+	0			M	460
Castle Hill	85+	1	0	1	F	5
Castle Hill	85+	1	1	0	M	6
Cessnock	15-19				F	148
Cessnock	15-19				M	149
Cessnock	15-19	0			F	2186
Cessnock	15-19	0			M	2413
Cessnock	15-19	1	0	1	F	197
Cessnock	15-19	1	0	1	M	108
Cessnock	15-19	1	1	0	F	28
Cessnock	15-19	1	1	0	M	4
Cessnock	15-19	1	1	1	F	3
Cessnock	20-24				F	151
Cessnock	20-24				M	267
Cessnock	20-24	0			F	1888
Cessnock	20-24	0			M	2129
Cessnock	20-24	1	0	1	F	177
Cessnock	20-24	1	0	1	M	88
Cessnock	20-24	1	1	0	F	372
Cessnock	20-24	1	1	0	M	159
Cessnock	20-24	1	1	1	F	21
Cessnock	20-24	1	1	1	M	5
Cessnock	25-34				F	282
Cessnock	25-34				M	769
Cessnock	25-34	0			F	2516
Cessnock	25-34	0			M	3227
Cessnock	25-34	1	0	1	F	274
Cessnock	25-34	1	0	1	M	142
Cessnock	25-34	1	1	0	F	3015
Cessnock	25-34	1	1	0	M	2095
Cessnock	25-34	1	1	1	F	166
Cessnock	25-34	1	1	1	M	47
Cessnock	35-44				F	236
Cessnock	35-44				M	656
Cessnock	35-44	0			F	1484
Cessnock	35-44	0			M	1805
Cessnock	35-44	1	0	1	F	170
Cessnock	35-44	1	0	1	M	131
Cessnock	35-44	1	1	0	F	3614
Cessnock	35-44	1	1	0	M	3019
Cessnock	35-44	1	1	1	F	149
Cessnock	35-44	1	1	1	M	100
Cessnock	45-54				F	229
Cessnock	45-54				M	514
Cessnock	45-54	0			F	3267
Cessnock	45-54	0			M	3239
Cessnock	45-54	1	0	1	F	550
Cessnock	45-54	1	0	1	M	229
Cessnock	45-54	1	1	0	F	1281
Cessnock	45-54	1	1	0	M	1382
Cessnock	45-54	1	1	1	F	52
Cessnock	45-54	1	1	1	M	30
Cessnock	55-64				F	198
Cessnock	55-64				M	359
Cessnock	55-64	0			F	3614
Cessnock	55-64	0			M	3891
Cessnock	55-64	1	0	1	F	1227
Cessnock	55-64	1	0	1	M	530
Cessnock	55-64	1	1	0	F	105
Cessnock	55-64	1	1	0	M	219
Cessnock	55-64	1	1	1	F	15
Cessnock	55-64	1	1	1	M	8
Cessnock	65-74				F	202
Cessnock	65-74				M	313
Cessnock	65-74	0			F	3413
Cessnock	65-74	0			M	3417
Cessnock	65-74	1	0	1	F	753
Cessnock	65-74	1	0	1	M	564
Cessnock	65-74	1	1	0	F	27
Cessnock	65-74	1	1	0	M	36
Cessnock	65-74	1	1	1	F	5
Cessnock	75-84				F	193
Cessnock	75-84				M	190
Cessnock	75-84	0			F	1854
Cessnock	75-84	0			M	1714
Cessnock	75-84	1	0	1	F	105
Cessnock	75-84	1	0	1	M	82
Cessnock	75-84	1	1	0	F	6
Cessnock	75-84	1	1	0	M	7
Cessnock	85+				F	146
Cessnock	85+				M	80
Cessnock	85+	0			F	846
Cessnock	85+	0			M	483
Cessnock	85+	1	0	1	F	3
Charlestown	15-19				F	79
Charlestown	15-19				M	103
Charlestown	15-19	0			F	1916
Charlestown	15-19	0			M	2158
Charlestown	15-19	1	0	1	F	137
Charlestown	15-19	1	0	1	M	97
Charlestown	15-19	1	1	0	F	10
Charlestown	15-19	1	1	0	M	8
Charlestown	20-24				F	84
Charlestown	20-24				M	81
Charlestown	20-24	0			F	1787
Charlestown	20-24	0			M	2050
Charlestown	20-24	1	0	1	F	105
Charlestown	20-24	1	0	1	M	59
Charlestown	20-24	1	1	0	F	94
Charlestown	20-24	1	1	0	M	45
Charlestown	20-24	1	1	1	F	6
Charlestown	20-24	1	1	1	M	6
Charlestown	25-34				F	201
Charlestown	25-34				M	238
Charlestown	25-34	0			F	2581
Charlestown	25-34	0			M	3023
Charlestown	25-34	1	0	1	F	183
Charlestown	25-34	1	0	1	M	96
Charlestown	25-34	1	1	0	F	1646
Charlestown	25-34	1	1	0	M	1060
Charlestown	25-34	1	1	1	F	68
Charlestown	25-34	1	1	1	M	24
Charlestown	35-44				F	162
Charlestown	35-44				M	171
Charlestown	35-44	0			F	1115
Charlestown	35-44	0			M	1459
Charlestown	35-44	1	0	1	F	146
Charlestown	35-44	1	0	1	M	76
Charlestown	35-44	1	1	0	F	3563
Charlestown	35-44	1	1	0	M	2992
Charlestown	35-44	1	1	1	F	171
Charlestown	35-44	1	1	1	M	70
Charlestown	45-54				F	152
Charlestown	45-54				M	190
Charlestown	45-54	0			F	2798
Charlestown	45-54	0			M	2657
Charlestown	45-54	1	0	1	F	250
Charlestown	45-54	1	0	1	M	110
Charlestown	45-54	1	1	0	F	1795
Charlestown	45-54	1	1	0	M	1846
Charlestown	45-54	1	1	1	F	51
Charlestown	45-54	1	1	1	M	38
Charlestown	55-64				F	142
Charlestown	55-64				M	153
Charlestown	55-64	0			F	3343
Charlestown	55-64	0			M	3421
Charlestown	55-64	1	0	1	F	1041
Charlestown	55-64	1	0	1	M	437
Charlestown	55-64	1	1	0	F	135
Charlestown	55-64	1	1	0	M	286
Charlestown	55-64	1	1	1	F	5
Charlestown	55-64	1	1	1	M	5
Charlestown	65-74				F	141
Charlestown	65-74				M	129
Charlestown	65-74	0			F	2801
Charlestown	65-74	0			M	2654
Charlestown	65-74	1	0	1	F	998
Charlestown	65-74	1	0	1	M	643
Charlestown	65-74	1	1	0	F	49
Charlestown	65-74	1	1	0	M	48
Charlestown	65-74	1	1	1	F	4
Charlestown	75-84				F	182
Charlestown	75-84				M	107
Charlestown	75-84	0			F	2492
Charlestown	75-84	0			M	1943
Charlestown	75-84	1	0	1	F	199
Charlestown	75-84	1	0	1	M	155
Charlestown	75-84	1	1	0	F	14
Charlestown	75-84	1	1	0	M	13
Charlestown	85+				F	163
Charlestown	85+				M	93
Charlestown	85+	0			F	1229
Charlestown	85+	0			M	720
Charlestown	85+	1	0	1	F	10
Charlestown	85+	1	0	1	M	5
Clarence	15-19				F	212
Clarence	15-19				M	257
Clarence	15-19	0			F	1523
Clarence	15-19	0			M	1829
Clarence	15-19	1	0	1	F	151
Clarence	15-19	1	0	1	M	90
Clarence	15-19	1	1	0	F	19
Clarence	15-19	1	1	0	M	10
Clarence	20-24				F	159
Clarence	20-24				M	287
Clarence	20-24	0			F	1176
Clarence	20-24	0			M	1348
Clarence	20-24	1	0	1	F	115
Clarence	20-24	1	0	1	M	72
Clarence	20-24	1	1	0	F	262
Clarence	20-24	1	1	0	M	133
Clarence	20-24	1	1	1	F	13
Clarence	20-24	1	1	1	M	3
Clarence	25-34				F	378
Clarence	25-34				M	677
Clarence	25-34	0			F	1341
Clarence	25-34	0			M	1858
Clarence	25-34	1	0	1	F	153
Clarence	25-34	1	0	1	M	108
Clarence	25-34	1	1	0	F	1759
Clarence	25-34	1	1	0	M	1068
Clarence	25-34	1	1	1	F	119
Clarence	25-34	1	1	1	M	45
Clarence	35-44				F	401
Clarence	35-44				M	630
Clarence	35-44	0			F	1039
Clarence	35-44	0			M	1307
Clarence	35-44	1	0	1	F	146
Clarence	35-44	1	0	1	M	90
Clarence	35-44	1	1	0	F	2171
Clarence	35-44	1	1	0	M	1719
Clarence	35-44	1	1	1	F	155
Clarence	35-44	1	1	1	M	75
Clarence	45-54				F	358
Clarence	45-54				M	531
Clarence	45-54	0			F	2877
Clarence	45-54	0			M	2754
Clarence	45-54	1	0	1	F	419
Clarence	45-54	1	0	1	M	170
Clarence	45-54	1	1	0	F	1060
Clarence	45-54	1	1	0	M	1075
Clarence	45-54	1	1	1	F	55
Clarence	45-54	1	1	1	M	27
Clarence	55-64				F	368
Clarence	55-64				M	503
Clarence	55-64	0			F	4484
Clarence	55-64	0			M	4583
Clarence	55-64	1	0	1	F	975
Clarence	55-64	1	0	1	M	449
Clarence	55-64	1	1	0	F	106
Clarence	55-64	1	1	0	M	250
Clarence	55-64	1	1	1	F	8
Clarence	55-64	1	1	1	M	13
Clarence	65-74				F	358
Clarence	65-74				M	403
Clarence	65-74	0			F	4716
Clarence	65-74	0			M	4993
Clarence	65-74	1	0	1	F	664
Clarence	65-74	1	0	1	M	439
Clarence	65-74	1	1	0	F	27
Clarence	65-74	1	1	0	M	52
Clarence	75-84				F	304
Clarence	75-84				M	266
Clarence	75-84	0			F	2918
Clarence	75-84	0			M	2851
Clarence	75-84	1	0	1	F	123
Clarence	75-84	1	0	1	M	99
Clarence	75-84	1	1	0	F	9
Clarence	75-84	1	1	0	M	14
Clarence	85+				F	216
Clarence	85+				M	117
Clarence	85+	0			F	1311
Clarence	85+	0			M	863
Clarence	85+	1	0	1	F	6
Clarence	85+	1	0	1	M	12
Coffs Harbour	15-19				F	150
Coffs Harbour	15-19				M	172
Coffs Harbour	15-19	0			F	1888
Coffs Harbour	15-19	0			M	1993
Coffs Harbour	15-19	1	0	1	F	177
Coffs Harbour	15-19	1	0	1	M	90
Coffs Harbour	15-19	1	1	0	F	20
Coffs Harbour	15-19	1	1	0	M	14
Coffs Harbour	20-24				F	121
Coffs Harbour	20-24				M	130
Coffs Harbour	20-24	0			F	1353
Coffs Harbour	20-24	0			M	1570
Coffs Harbour	20-24	1	0	1	F	104
Coffs Harbour	20-24	1	0	1	M	59
Coffs Harbour	20-24	1	1	0	F	177
Coffs Harbour	20-24	1	1	0	M	80
