SED_NAME16	Age	NeedsAssistance	Sex	persons
Campbelltown	65-74	1	F	611
Campbelltown	65-74	1	M	466
Campbelltown	75-84		F	173
Campbelltown	75-84		M	153
Campbelltown	75-84	0	F	1209
Campbelltown	75-84	0	M	1182
Campbelltown	75-84	1	F	558
Campbelltown	75-84	1	M	398
Campbelltown	85+		F	97
Campbelltown	85+		M	33
Campbelltown	85+	0	F	227
Campbelltown	85+	0	M	151
Campbelltown	85+	1	F	295
Campbelltown	85+	1	M	148
Canterbury	0-4		F	157
Canterbury	0-4		M	168
Canterbury	0-4	0	F	2274
Canterbury	0-4	0	M	2485
Canterbury	0-4	1	F	13
Canterbury	0-4	1	M	35
Canterbury	5-14		F	259
Canterbury	5-14		M	321
Canterbury	5-14	0	F	4367
Canterbury	5-14	0	M	4636
Canterbury	5-14	1	F	74
Canterbury	5-14	1	M	210
Canterbury	15-19		F	104
Canterbury	15-19		M	123
Canterbury	15-19	0	F	2127
Canterbury	15-19	0	M	2300
Canterbury	15-19	1	F	39
Canterbury	15-19	1	M	83
Canterbury	20-24		F	233
Canterbury	20-24		M	245
Canterbury	20-24	0	F	2772
Canterbury	20-24	0	M	3058
Canterbury	20-24	1	F	44
Canterbury	20-24	1	M	43
Canterbury	25-34		F	545
Canterbury	25-34		M	633
Canterbury	25-34	0	F	6635
Canterbury	25-34	0	M	7068
Canterbury	25-34	1	F	79
Canterbury	25-34	1	M	109
Canterbury	35-44		F	457
Canterbury	35-44		M	491
Canterbury	35-44	0	F	6242
Canterbury	35-44	0	M	6283
Canterbury	35-44	1	F	92
Canterbury	35-44	1	M	98
Canterbury	45-54		F	371
Canterbury	45-54		M	358
Canterbury	45-54	0	F	6003
Canterbury	45-54	0	M	5815
Canterbury	45-54	1	F	188
Canterbury	45-54	1	M	148
Canterbury	55-64		F	309
Canterbury	55-64		M	300
Canterbury	55-64	0	F	4921
Canterbury	55-64	0	M	4839
Canterbury	55-64	1	F	366
Canterbury	55-64	1	M	296
Canterbury	65-74		F	220
Canterbury	65-74		M	202
Canterbury	65-74	0	F	3296
Canterbury	65-74	0	M	2993
Canterbury	65-74	1	F	619
Canterbury	65-74	1	M	425
Canterbury	75-84		F	193
Canterbury	75-84		M	194
Canterbury	75-84	0	F	1568
Canterbury	75-84	0	M	1523
Canterbury	75-84	1	F	1012
Canterbury	75-84	1	M	654
Canterbury	85+		F	221
Canterbury	85+		M	113
Canterbury	85+	0	F	371
Canterbury	85+	0	M	369
Canterbury	85+	1	F	755
Canterbury	85+	1	M	533
Castle Hill	0-4		F	85
Castle Hill	0-4		M	84
Castle Hill	0-4	0	F	3016
Castle Hill	0-4	0	M	3119
Castle Hill	0-4	1	F	28
Castle Hill	0-4	1	M	47
Castle Hill	5-14		F	198
Castle Hill	5-14		M	267
Castle Hill	5-14	0	F	7650
Castle Hill	5-14	0	M	7991
Castle Hill	5-14	1	F	134
Castle Hill	5-14	1	M	276
Castle Hill	15-19		F	79
Castle Hill	15-19		M	103
Castle Hill	15-19	0	F	3569
Castle Hill	15-19	0	M	3650
Castle Hill	15-19	1	F	51
Castle Hill	15-19	1	M	97
Castle Hill	20-24		F	80
Castle Hill	20-24		M	96
Castle Hill	20-24	0	F	2900
Castle Hill	20-24	0	M	3143
Castle Hill	20-24	1	F	48
Castle Hill	20-24	1	M	61
Castle Hill	25-34		F	188
Castle Hill	25-34		M	142
Castle Hill	25-34	0	F	5447
Castle Hill	25-34	0	M	4915
Castle Hill	25-34	1	F	61
Castle Hill	25-34	1	M	87
Castle Hill	35-44		F	234
Castle Hill	35-44		M	203
Castle Hill	35-44	0	F	8601
Castle Hill	35-44	0	M	7889
Castle Hill	35-44	1	F	94
Castle Hill	35-44	1	M	71
Castle Hill	45-54		F	178
Castle Hill	45-54		M	188
Castle Hill	45-54	0	F	7376
Castle Hill	45-54	0	M	7033
Castle Hill	45-54	1	F	114
Castle Hill	45-54	1	M	66
Castle Hill	55-64		F	132
Castle Hill	55-64		M	112
Castle Hill	55-64	0	F	5185
Castle Hill	55-64	0	M	5039
Castle Hill	55-64	1	F	167
Castle Hill	55-64	1	M	107
Castle Hill	65-74		F	94
Castle Hill	65-74		M	113
Castle Hill	65-74	0	F	3824
Castle Hill	65-74	0	M	3495
Castle Hill	65-74	1	F	318
Castle Hill	65-74	1	M	233
Castle Hill	75-84		F	50
Castle Hill	75-84		M	78
Castle Hill	75-84	0	F	1638
Castle Hill	75-84	0	M	1595
Castle Hill	75-84	1	F	452
Castle Hill	75-84	1	M	299
Castle Hill	85+		F	27
Castle Hill	85+		M	88
Castle Hill	85+	0	F	270
Castle Hill	85+	0	M	234
Castle Hill	85+	1	F	438
Castle Hill	85+	1	M	244
Cessnock	0-4		F	156
Cessnock	0-4		M	153
Cessnock	0-4	0	F	2698
Cessnock	0-4	0	M	2814
Cessnock	0-4	1	F	51
Cessnock	0-4	1	M	73
Cessnock	5-14		F	276
Cessnock	5-14		M	313
Cessnock	5-14	0	F	5337
Cessnock	5-14	0	M	5263
Cessnock	5-14	1	F	274
Cessnock	5-14	1	M	577
Cessnock	15-19		F	120
Cessnock	15-19		M	131
Cessnock	15-19	0	F	2354
Cessnock	15-19	0	M	2331
Cessnock	15-19	1	F	85
Cessnock	15-19	1	M	213
Cessnock	20-24		F	132
Cessnock	20-24		M	261
Cessnock	20-24	0	F	2406
Cessnock	20-24	0	M	2254
Cessnock	20-24	1	F	64
Cessnock	20-24	1	M	135
Cessnock	25-34		F	279
Cessnock	25-34		M	741
Cessnock	25-34	0	F	5832
Cessnock	25-34	0	M	5361
Cessnock	25-34	1	F	151
Cessnock	25-34	1	M	179
Cessnock	35-44		F	223
Cessnock	35-44		M	643
Cessnock	35-44	0	F	5248
Cessnock	35-44	0	M	4899
Cessnock	35-44	1	F	182
Cessnock	35-44	1	M	160
Cessnock	45-54		F	226
Cessnock	45-54		M	497
Cessnock	45-54	0	F	4855
Cessnock	45-54	0	M	4635
Cessnock	45-54	1	F	285
Cessnock	45-54	1	M	257
Cessnock	55-64		F	203
Cessnock	55-64		M	368
Cessnock	55-64	0	F	4487
Cessnock	55-64	0	M	4249
Cessnock	55-64	1	F	463
Cessnock	55-64	1	M	395
Cessnock	65-74		F	176
Cessnock	65-74		M	281
Cessnock	65-74	0	F	3655
Cessnock	65-74	0	M	3469
Cessnock	65-74	1	F	563
Cessnock	65-74	1	M	576
Cessnock	75-84		F	133
Cessnock	75-84		M	154
Cessnock	75-84	0	F	1411
Cessnock	75-84	0	M	1389
Cessnock	75-84	1	F	610
Cessnock	75-84	1	M	454
Cessnock	85+		F	95
Cessnock	85+		M	59
Cessnock	85+	0	F	321
Cessnock	85+	0	M	243
Cessnock	85+	1	F	582
Cessnock	85+	1	M	263
Charlestown	0-4		F	69
Charlestown	0-4		M	61
Charlestown	0-4	0	F	1969
Charlestown	0-4	0	M	2154
Charlestown	0-4	1	F	18
Charlestown	0-4	1	M	53
Charlestown	5-14		F	210
Charlestown	5-14		M	195
Charlestown	5-14	0	F	4561
Charlestown	5-14	0	M	4744
Charlestown	5-14	1	F	147
Charlestown	5-14	1	M	292
Charlestown	15-19		F	66
Charlestown	15-19		M	96
Charlestown	15-19	0	F	2016
Charlestown	15-19	0	M	2137
Charlestown	15-19	1	F	64
Charlestown	15-19	1	M	141
Charlestown	20-24		F	68
Charlestown	20-24		M	79
Charlestown	20-24	0	F	1950
Charlestown	20-24	0	M	2073
Charlestown	20-24	1	F	59
Charlestown	20-24	1	M	78
Charlestown	25-34		F	191
Charlestown	25-34		M	222
Charlestown	25-34	0	F	4384
Charlestown	25-34	0	M	4097
Charlestown	25-34	1	F	106
Charlestown	25-34	1	M	118
Charlestown	35-44		F	172
Charlestown	35-44		M	167
Charlestown	35-44	0	F	4870
Charlestown	35-44	0	M	4497
Charlestown	35-44	1	F	119
Charlestown	35-44	1	M	99
Charlestown	45-54		F	156
Charlestown	45-54		M	196
Charlestown	45-54	0	F	4713
Charlestown	45-54	0	M	4494
Charlestown	45-54	1	F	172
Charlestown	45-54	1	M	156
Charlestown	55-64		F	154
Charlestown	55-64		M	158
Charlestown	55-64	0	F	4282
Charlestown	55-64	0	M	3893
Charlestown	55-64	1	F	239
Charlestown	55-64	1	M	255
Charlestown	65-74		F	129
Charlestown	65-74		M	134
Charlestown	65-74	0	F	3502
Charlestown	65-74	0	M	3029
Charlestown	65-74	1	F	361
Charlestown	65-74	1	M	327
Charlestown	75-84		F	125
Charlestown	75-84		M	86
Charlestown	75-84	0	F	2167
Charlestown	75-84	0	M	1743
Charlestown	75-84	1	F	591
Charlestown	75-84	1	M	382
Charlestown	85+		F	78
Charlestown	85+		M	55
Charlestown	85+	0	F	603
Charlestown	85+	0	M	400
Charlestown	85+	1	F	721
Charlestown	85+	1	M	365
Clarence	0-4		F	164
Clarence	0-4		M	172
Clarence	0-4	0	F	1689
Clarence	0-4	0	M	1691
Clarence	0-4	1	F	17
Clarence	0-4	1	M	32
Clarence	5-14		F	417
Clarence	5-14		M	422
Clarence	5-14	0	F	3880
Clarence	5-14	0	M	3957
Clarence	5-14	1	F	168
Clarence	5-14	1	M	359
Clarence	15-19		F	164
Clarence	15-19		M	184
Clarence	15-19	0	F	1661
Clarence	15-19	0	M	1862
Clarence	15-19	1	F	80
Clarence	15-19	1	M	140
Clarence	20-24		F	153
Clarence	20-24		M	277
Clarence	20-24	0	F	1521
Clarence	20-24	0	M	1483
Clarence	20-24	1	F	54
Clarence	20-24	1	M	88
Clarence	25-34		F	383
Clarence	25-34		M	666
Clarence	25-34	0	F	3266
Clarence	25-34	0	M	2945
Clarence	25-34	1	F	104
Clarence	25-34	1	M	140
Clarence	35-44		F	389
Clarence	35-44		M	614
Clarence	35-44	0	F	3395
Clarence	35-44	0	M	3070
Clarence	35-44	1	F	127
Clarence	35-44	1	M	137
Clarence	45-54		F	355
Clarence	45-54		M	524
Clarence	45-54	0	F	4157
Clarence	45-54	0	M	3787
Clarence	45-54	1	F	263
Clarence	45-54	1	M	249
Clarence	55-64		F	337
Clarence	55-64		M	492
Clarence	55-64	0	F	5201
Clarence	55-64	0	M	4853
Clarence	55-64	1	F	399
Clarence	55-64	1	M	448
Clarence	65-74		F	312
Clarence	65-74		M	357
Clarence	65-74	0	F	4910
Clarence	65-74	0	M	4889
Clarence	65-74	1	F	534
Clarence	65-74	1	M	639
Clarence	75-84		F	214
Clarence	75-84		M	200
Clarence	75-84	0	F	2471
Clarence	75-84	0	M	2426
Clarence	75-84	1	F	665
Clarence	75-84	1	M	592
Clarence	85+		F	125
Clarence	85+		M	75
Clarence	85+	0	F	605
Clarence	85+	0	M	513
Clarence	85+	1	F	794
Clarence	85+	1	M	403
Coffs Harbour	0-4		F	131
Coffs Harbour	0-4		M	124
Coffs Harbour	0-4	0	F	1871
Coffs Harbour	0-4	0	M	1866
Coffs Harbour	0-4	1	F	18
Coffs Harbour	0-4	1	M	45
Coffs Harbour	5-14		F	306
Coffs Harbour	5-14		M	309
Coffs Harbour	5-14	0	F	4411
Coffs Harbour	5-14	0	M	4374
Coffs Harbour	5-14	1	F	159
Coffs Harbour	5-14	1	M	343
Coffs Harbour	15-19		F	146
Coffs Harbour	15-19		M	143
Coffs Harbour	15-19	0	F	2025
Coffs Harbour	15-19	0	M	1999
Coffs Harbour	15-19	1	F	67
Coffs Harbour	15-19	1	M	129
Coffs Harbour	20-24		F	106
Coffs Harbour	20-24		M	119
Coffs Harbour	20-24	0	F	1618
Coffs Harbour	20-24	0	M	1635
Coffs Harbour	20-24	1	F	42
Coffs Harbour	20-24	1	M	87
Coffs Harbour	25-34		F	310
Coffs Harbour	25-34		M	329
Coffs Harbour	25-34	0	F	4091
Coffs Harbour	25-34	0	M	3801
Coffs Harbour	25-34	1	F	112
Coffs Harbour	25-34	1	M	134
Coffs Harbour	35-44		F	293
Coffs Harbour	35-44		M	309
Coffs Harbour	35-44	0	F	4426
Coffs Harbour	35-44	0	M	3953
Coffs Harbour	35-44	1	F	147
Coffs Harbour	35-44	1	M	146
Coffs Harbour	45-54		F	279
Coffs Harbour	45-54		M	316
Coffs Harbour	45-54	0	F	4654
Coffs Harbour	45-54	0	M	4185
Coffs Harbour	45-54	1	F	203
Coffs Harbour	45-54	1	M	187
Coffs Harbour	55-64		F	266
Coffs Harbour	55-64		M	275
Coffs Harbour	55-64	0	F	5006
Coffs Harbour	55-64	0	M	4381
Coffs Harbour	55-64	1	F	316
Coffs Harbour	55-64	1	M	343
Coffs Harbour	65-74		F	238
Coffs Harbour	65-74		M	229
Coffs Harbour	65-74	0	F	4570
Coffs Harbour	65-74	0	M	4260
Coffs Harbour	65-74	1	F	446
Coffs Harbour	65-74	1	M	439
Coffs Harbour	75-84		F	251
Coffs Harbour	75-84		M	177
Coffs Harbour	75-84	0	F	2249
Coffs Harbour	75-84	0	M	2014
Coffs Harbour	75-84	1	F	589
Coffs Harbour	75-84	1	M	442
Coffs Harbour	85+		F	221
Coffs Harbour	85+		M	118
Coffs Harbour	85+	0	F	500
Coffs Harbour	85+	0	M	463
Coffs Harbour	85+	1	F	683
Coffs Harbour	85+	1	M	338
Coogee	0-4		F	115
Coogee	0-4		M	115
Coogee	0-4	0	F	2051
Coogee	0-4	0	M	2172
Coogee	0-4	1	F	14
Coogee	0-4	1	M	20
Coogee	5-14		F	168
Coogee	5-14		M	173
Coogee	5-14	0	F	3913
Coogee	5-14	0	M	4043
Coogee	5-14	1	F	64
Coogee	5-14	1	M	96
Coogee	15-19		F	77
Coogee	15-19		M	74
Coogee	15-19	0	F	1603
Coogee	15-19	0	M	1601
Coogee	15-19	1	F	31
Coogee	15-19	1	M	29
Coogee	20-24		F	109
Coogee	20-24		M	106
Coogee	20-24	0	F	2194
Coogee	20-24	0	M	1808
Coogee	20-24	1	F	15
Coogee	20-24	1	M	29
Coogee	25-34		F	576
Coogee	25-34		M	570
Coogee	25-34	0	F	9187
Coogee	25-34	0	M	7665
Coogee	25-34	1	F	59
Coogee	25-34	1	M	34
Coogee	35-44		F	351
Coogee	35-44		M	367
Coogee	35-44	0	F	6573
Coogee	35-44	0	M	6122
Coogee	35-44	1	F	72
Coogee	35-44	1	M	56
Coogee	45-54		F	228
Coogee	45-54		M	252
Coogee	45-54	0	F	5306
Coogee	45-54	0	M	4872
Coogee	45-54	1	F	79
Coogee	45-54	1	M	73
Coogee	55-64		F	164
Coogee	55-64		M	189
Coogee	55-64	0	F	3854
Coogee	55-64	0	M	3627
Coogee	55-64	1	F	125
Coogee	55-64	1	M	80
Coogee	65-74		F	177
Coogee	65-74		M	161
Coogee	65-74	0	F	2792
Coogee	65-74	0	M	2402
Coogee	65-74	1	F	197
Coogee	65-74	1	M	146
Coogee	75-84		F	205
Coogee	75-84		M	127
Coogee	75-84	0	F	1444
Coogee	75-84	0	M	1286
Coogee	75-84	1	F	372
Coogee	75-84	1	M	260
Coogee	85+		F	352
Coogee	85+		M	198
Coogee	85+	0	F	358
Coogee	85+	0	M	323
Coogee	85+	1	F	485
Coogee	85+	1	M	238
Cootamundra	0-4		F	144
Cootamundra	0-4		M	147
Cootamundra	0-4	0	F	1753
Cootamundra	0-4	0	M	1885
Cootamundra	0-4	1	F	17
Cootamundra	0-4	1	M	38
Cootamundra	5-14		F	397
Cootamundra	5-14		M	373
Cootamundra	5-14	0	F	3956
Cootamundra	5-14	0	M	4014
Cootamundra	5-14	1	F	145
Cootamundra	5-14	1	M	269
Cootamundra	15-19		F	142
Cootamundra	15-19		M	169
Cootamundra	15-19	0	F	1798
Cootamundra	15-19	0	M	1898
Cootamundra	15-19	1	F	53
Cootamundra	15-19	1	M	89
Cootamundra	20-24		F	134
Cootamundra	20-24		M	226
Cootamundra	20-24	0	F	1418
Cootamundra	20-24	0	M	1469
Cootamundra	20-24	1	F	53
Cootamundra	20-24	1	M	65
Cootamundra	25-34		F	282
Cootamundra	25-34		M	530
Cootamundra	25-34	0	F	3197
Cootamundra	25-34	0	M	3062
Cootamundra	25-34	1	F	77
Cootamundra	25-34	1	M	121
Cootamundra	35-44		F	283
Cootamundra	35-44		M	522
Cootamundra	35-44	0	F	3321
Cootamundra	35-44	0	M	3105
Cootamundra	35-44	1	F	117
Cootamundra	35-44	1	M	116
Cootamundra	45-54		F	266
Cootamundra	45-54		M	467
Cootamundra	45-54	0	F	3879
Cootamundra	45-54	0	M	3636
Cootamundra	45-54	1	F	236
Cootamundra	45-54	1	M	176
Cootamundra	55-64		F	310
Cootamundra	55-64		M	454
Cootamundra	55-64	0	F	4449
Cootamundra	55-64	0	M	4383
Cootamundra	55-64	1	F	334
Cootamundra	55-64	1	M	342
Cootamundra	65-74		F	298
Cootamundra	65-74		M	365
Cootamundra	65-74	0	F	4197
Cootamundra	65-74	0	M	4142
Cootamundra	65-74	1	F	451
Cootamundra	65-74	1	M	476
Cootamundra	75-84		F	224
Cootamundra	75-84		M	214
Cootamundra	75-84	0	F	2261
Cootamundra	75-84	0	M	2218
Cootamundra	75-84	1	F	561
Cootamundra	75-84	1	M	446
Cootamundra	85+		F	102
Cootamundra	85+		M	70
Cootamundra	85+	0	F	562
Cootamundra	85+	0	M	468
Cootamundra	85+	1	F	722
Cootamundra	85+	1	M	346
Cronulla	0-4		F	84
Cronulla	0-4		M	87
Cronulla	0-4	0	F	2015
Cronulla	0-4	0	M	2220
Cronulla	0-4	1	F	11
Cronulla	0-4	1	M	17
Cronulla	5-14		F	138
Cronulla	5-14		M	190
Cronulla	5-14	0	F	4403
Cronulla	5-14	0	M	4729
Cronulla	5-14	1	F	78
Cronulla	5-14	1	M	153
Cronulla	15-19		F	64
Cronulla	15-19		M	65
Cronulla	15-19	0	F	2227
Cronulla	15-19	0	M	2408
Cronulla	15-19	1	F	38
Cronulla	15-19	1	M	57
Cronulla	20-24		F	64
Cronulla	20-24		M	61
Cronulla	20-24	0	F	2205
Cronulla	20-24	0	M	2119
Cronulla	20-24	1	F	20
Cronulla	20-24	1	M	48
Cronulla	25-34		F	203
Cronulla	25-34		M	214
Cronulla	25-34	0	F	4425
Cronulla	25-34	0	M	4172
Cronulla	25-34	1	F	53
Cronulla	25-34	1	M	46
Cronulla	35-44		F	174
Cronulla	35-44		M	190
Cronulla	35-44	0	F	4933
Cronulla	35-44	0	M	4557
Cronulla	35-44	1	F	57
Cronulla	35-44	1	M	51
Cronulla	45-54		F	173
Cronulla	45-54		M	192
Cronulla	45-54	0	F	5379
Cronulla	45-54	0	M	5159
Cronulla	45-54	1	F	76
Cronulla	45-54	1	M	67
Cronulla	55-64		F	140
Cronulla	55-64		M	163
Cronulla	55-64	0	F	4898
Cronulla	55-64	0	M	4650
Cronulla	55-64	1	F	143
Cronulla	55-64	1	M	139
Cronulla	65-74		F	141
Cronulla	65-74		M	123
Cronulla	65-74	0	F	3846
Cronulla	65-74	0	M	3575
Cronulla	65-74	1	F	210
Cronulla	65-74	1	M	166
Cronulla	75-84		F	127
Cronulla	75-84		M	91
Cronulla	75-84	0	F	1897
Cronulla	75-84	0	M	1747
Cronulla	75-84	1	F	352
Cronulla	75-84	1	M	248
Cronulla	85+		F	153
Cronulla	85+		M	60
Cronulla	85+	0	F	594
Cronulla	85+	0	M	474
Cronulla	85+	1	F	536
Cronulla	85+	1	M	291
Davidson	0-4		F	73
Davidson	0-4		M	65
Davidson	0-4	0	F	1671
Davidson	0-4	0	M	1823
Davidson	0-4	1	F	6
Davidson	0-4	1	M	15
Davidson	5-14		F	129
Davidson	5-14		M	147
Davidson	5-14	0	F	5923
Davidson	5-14	0	M	6321
Davidson	5-14	1	F	75
Davidson	5-14	1	M	177
Davidson	15-19		F	56
Davidson	15-19		M	69
Davidson	15-19	0	F	2766
Davidson	15-19	0	M	2958
Davidson	15-19	1	F	30
Davidson	15-19	1	M	67
Davidson	20-24		F	51
Davidson	20-24		M	51
Davidson	20-24	0	F	2007
Davidson	20-24	0	M	2277
Davidson	20-24	1	F	38
Davidson	20-24	1	M	44
Davidson	25-34		F	82
Davidson	25-34		M	69
Davidson	25-34	0	F	2669
Davidson	25-34	0	M	2461
Davidson	25-34	1	F	34
Davidson	25-34	1	M	54
Davidson	35-44		F	140
Davidson	35-44		M	114
Davidson	35-44	0	F	5524
Davidson	35-44	0	M	4513
Davidson	35-44	1	F	39
Davidson	35-44	1	M	43
Davidson	45-54		F	134
Davidson	45-54		M	138
Davidson	45-54	0	F	6426
Davidson	45-54	0	M	5847
Davidson	45-54	1	F	80
Davidson	45-54	1	M	63
Davidson	55-64		F	112
Davidson	55-64		M	119
Davidson	55-64	0	F	4737
Davidson	55-64	0	M	4608
Davidson	55-64	1	F	113
Davidson	55-64	1	M	72
Davidson	65-74		F	118
Davidson	65-74		M	96
Davidson	65-74	0	F	3769
Davidson	65-74	0	M	3364
Davidson	65-74	1	F	235
Davidson	65-74	1	M	167
Davidson	75-84		F	118
Davidson	75-84		M	82
Davidson	75-84	0	F	2535
Davidson	75-84	0	M	2238
Davidson	75-84	1	F	514
Davidson	75-84	1	M	344
Davidson	85+		F	138
Davidson	85+		M	65
Davidson	85+	0	F	679
Davidson	85+	0	M	591
Davidson	85+	1	F	665
Davidson	85+	1	M	345
Drummoyne	0-4		F	76
Drummoyne	0-4		M	98
Drummoyne	0-4	0	F	1990
Drummoyne	0-4	0	M	2265
Drummoyne	0-4	1	F	10
Drummoyne	0-4	1	M	28
Drummoyne	5-14		F	173
Drummoyne	5-14		M	173
Drummoyne	5-14	0	F	4078
Drummoyne	5-14	0	M	4049
Drummoyne	5-14	1	F	74
Drummoyne	5-14	1	M	120
Drummoyne	15-19		F	52
Drummoyne	15-19		M	64
Drummoyne	15-19	0	F	1851
Drummoyne	15-19	0	M	1794
Drummoyne	15-19	1	F	35
Drummoyne	15-19	1	M	53
Drummoyne	20-24		F	85
Drummoyne	20-24		M	116
Drummoyne	20-24	0	F	2021
Drummoyne	20-24	0	M	2003
Drummoyne	20-24	1	F	27
Drummoyne	20-24	1	M	29
Drummoyne	25-34		F	331
Drummoyne	25-34		M	302
Drummoyne	25-34	0	F	6381
Drummoyne	25-34	0	M	5769
Drummoyne	25-34	1	F	49
Drummoyne	25-34	1	M	58
Drummoyne	35-44		F	241
Drummoyne	35-44		M	256
Drummoyne	35-44	0	F	6102
Drummoyne	35-44	0	M	5840
Drummoyne	35-44	1	F	80
Drummoyne	35-44	1	M	59
Drummoyne	45-54		F	176
Drummoyne	45-54		M	171
Drummoyne	45-54	0	F	5587
Drummoyne	45-54	0	M	4863
Drummoyne	45-54	1	F	90
Drummoyne	45-54	1	M	79
Drummoyne	55-64		F	163
Drummoyne	55-64		M	148
Drummoyne	55-64	0	F	4874
Drummoyne	55-64	0	M	4200
Drummoyne	55-64	1	F	172
Drummoyne	55-64	1	M	114
Drummoyne	65-74		F	150
Drummoyne	65-74		M	162
Drummoyne	65-74	0	F	3715
Drummoyne	65-74	0	M	3197
Drummoyne	65-74	1	F	317
Drummoyne	65-74	1	M	215
Drummoyne	75-84		F	136
Drummoyne	75-84		M	107
Drummoyne	75-84	0	F	1738
Drummoyne	75-84	0	M	1613
Drummoyne	75-84	1	F	621
Drummoyne	75-84	1	M	355
Drummoyne	85+		F	241
Drummoyne	85+		M	78
Drummoyne	85+	0	F	414
Drummoyne	85+	0	M	333
Drummoyne	85+	1	F	684
Drummoyne	85+	1	M	393
Dubbo	0-4		F	263
Dubbo	0-4		M	266
Dubbo	0-4	0	F	2494
Dubbo	0-4	0	M	2548
Dubbo	0-4	1	F	24
Dubbo	0-4	1	M	43
Dubbo	5-14		F	517
Dubbo	5-14		M	629
Dubbo	5-14	0	F	4933
Dubbo	5-14	0	M	5021
Dubbo	5-14	1	F	169
Dubbo	5-14	1	M	372
Dubbo	15-19		F	190
Dubbo	15-19		M	256
Dubbo	15-19	0	F	1966
Dubbo	15-19	0	M	2127
Dubbo	15-19	1	F	70
Dubbo	15-19	1	M	110
Dubbo	20-24		F	185
Dubbo	20-24		M	277
Dubbo	20-24	0	F	1903
Dubbo	20-24	0	M	1822
Dubbo	20-24	1	F	50
Dubbo	20-24	1	M	84
Dubbo	25-34		F	550
Dubbo	25-34		M	776
Dubbo	25-34	0	F	5203
Dubbo	25-34	0	M	4869
Dubbo	25-34	1	F	115
Dubbo	25-34	1	M	129
Dubbo	35-44		F	469
Dubbo	35-44		M	663
Dubbo	35-44	0	F	4439
Dubbo	35-44	0	M	4155
Dubbo	35-44	1	F	91
Dubbo	35-44	1	M	111
Dubbo	45-54		F	404
Dubbo	45-54		M	523
Dubbo	45-54	0	F	4313
Dubbo	45-54	0	M	4039
Dubbo	45-54	1	F	204
Dubbo	45-54	1	M	182
Dubbo	55-64		F	374
Dubbo	55-64		M	437
Dubbo	55-64	0	F	4431
Dubbo	55-64	0	M	4216
Dubbo	55-64	1	F	268
Dubbo	55-64	1	M	283
Dubbo	65-74		F	271
Dubbo	65-74		M	333
Dubbo	65-74	0	F	3511
Dubbo	65-74	0	M	3322
Dubbo	65-74	1	F	339
Dubbo	65-74	1	M	368
Dubbo	75-84		F	237
Dubbo	75-84		M	195
Dubbo	75-84	0	F	1911
Dubbo	75-84	0	M	1683
Dubbo	75-84	1	F	509
Dubbo	75-84	1	M	433
Dubbo	85+		F	143
Dubbo	85+		M	96
Dubbo	85+	0	F	431
Dubbo	85+	0	M	360
Dubbo	85+	1	F	547
Dubbo	85+	1	M	261
East Hills	0-4		F	129
East Hills	0-4		M	175
East Hills	0-4	0	F	2310
East Hills	0-4	0	M	2504
East Hills	0-4	1	F	18
East Hills	0-4	1	M	55
East Hills	5-14		F	312
East Hills	5-14		M	345
East Hills	5-14	0	F	5088
East Hills	5-14	0	M	5152
East Hills	5-14	1	F	110
East Hills	5-14	1	M	265
East Hills	15-19		F	121
East Hills	15-19		M	139
East Hills	15-19	0	F	2390
East Hills	15-19	0	M	2614
East Hills	15-19	1	F	44
East Hills	15-19	1	M	126
East Hills	20-24		F	105
East Hills	20-24		M	126
East Hills	20-24	0	F	2370
East Hills	20-24	0	M	2459
East Hills	20-24	1	F	35
East Hills	20-24	1	M	79
East Hills	25-34		F	316
East Hills	25-34		M	317
East Hills	25-34	0	F	4953
East Hills	25-34	0	M	4571
East Hills	25-34	1	F	78
East Hills	25-34	1	M	124
East Hills	35-44		F	305
East Hills	35-44		M	286
East Hills	35-44	0	F	5409
East Hills	35-44	0	M	5011
East Hills	35-44	1	F	125
East Hills	35-44	1	M	110
East Hills	45-54		F	244
East Hills	45-54		M	212
East Hills	45-54	0	F	5032
East Hills	45-54	0	M	4763
East Hills	45-54	1	F	191
East Hills	45-54	1	M	164
East Hills	55-64		F	184
East Hills	55-64		M	227
East Hills	55-64	0	F	4529
East Hills	55-64	0	M	4342
East Hills	55-64	1	F	363
East Hills	55-64	1	M	325
East Hills	65-74		F	160
East Hills	65-74		M	181
East Hills	65-74	0	F	3083
East Hills	65-74	0	M	2944
East Hills	65-74	1	F	494
East Hills	65-74	1	M	393
East Hills	75-84		F	179
East Hills	75-84		M	158
East Hills	75-84	0	F	1437
East Hills	75-84	0	M	1377
East Hills	75-84	1	F	697
East Hills	75-84	1	M	418
East Hills	85+		F	252
East Hills	85+		M	165
East Hills	85+	0	F	409
East Hills	85+	0	M	384
East Hills	85+	1	F	665
East Hills	85+	1	M	360
Epping	0-4		F	49
Epping	0-4		M	77
Epping	0-4	0	F	1841
Epping	0-4	0	M	1901
Epping	0-4	1	F	6
Epping	0-4	1	M	24
Epping	5-14		F	179
Epping	5-14		M	168
Epping	5-14	0	F	5936
Epping	5-14	0	M	6145
Epping	5-14	1	F	69
Epping	5-14	1	M	151
Epping	15-19		F	58
Epping	15-19		M	75
Epping	15-19	0	F	2630
Epping	15-19	0	M	2745
Epping	15-19	1	F	37
Epping	15-19	1	M	59
Epping	20-24		F	73
Epping	20-24		M	77
