SED_NAME16	Age	HoursHousekeeping	Sex	adults
Baulkham Hills	75-84	30+	M	189
Baulkham Hills	85+		F	156
Baulkham Hills	85+		M	78
Baulkham Hills	85+	0	F	452
Baulkham Hills	85+	0	M	302
Baulkham Hills	85+	<5	F	90
Baulkham Hills	85+	<5	M	71
Baulkham Hills	85+	5-14	F	116
Baulkham Hills	85+	5-14	M	102
Baulkham Hills	85+	15-29	F	63
Baulkham Hills	85+	15-29	M	41
Baulkham Hills	85+	30+	F	36
Baulkham Hills	85+	30+	M	31
Bega	15-19		F	187
Bega	15-19		M	234
Bega	15-19	0	F	479
Bega	15-19	0	M	678
Bega	15-19	<5	F	802
Bega	15-19	<5	M	860
Bega	15-19	5-14	F	207
Bega	15-19	5-14	M	159
Bega	15-19	15-29	F	23
Bega	15-19	15-29	M	20
Bega	15-19	30+	F	12
Bega	15-19	30+	M	7
Bega	20-24		F	115
Bega	20-24		M	130
Bega	20-24	0	F	277
Bega	20-24	0	M	427
Bega	20-24	<5	F	332
Bega	20-24	<5	M	474
Bega	20-24	5-14	F	344
Bega	20-24	5-14	M	273
Bega	20-24	15-29	F	101
Bega	20-24	15-29	M	54
Bega	20-24	30+	F	76
Bega	20-24	30+	M	26
Bega	25-34		F	249
Bega	25-34		M	266
Bega	25-34	0	F	413
Bega	25-34	0	M	704
Bega	25-34	<5	F	432
Bega	25-34	<5	M	877
Bega	25-34	5-14	F	1014
Bega	25-34	5-14	M	841
Bega	25-34	15-29	F	538
Bega	25-34	15-29	M	241
Bega	25-34	30+	F	536
Bega	25-34	30+	M	97
Bega	35-44		F	282
Bega	35-44		M	252
Bega	35-44	0	F	313
Bega	35-44	0	M	552
Bega	35-44	<5	F	336
Bega	35-44	<5	M	724
Bega	35-44	5-14	F	1162
Bega	35-44	5-14	M	1121
Bega	35-44	15-29	F	833
Bega	35-44	15-29	M	416
Bega	35-44	30+	F	693
Bega	35-44	30+	M	209
Bega	45-54		F	327
Bega	45-54		M	358
Bega	45-54	0	F	466
Bega	45-54	0	M	805
Bega	45-54	<5	F	496
Bega	45-54	<5	M	1014
Bega	45-54	5-14	F	1857
Bega	45-54	5-14	M	1489
Bega	45-54	15-29	F	1017
Bega	45-54	15-29	M	472
Bega	45-54	30+	F	596
Bega	45-54	30+	M	211
Bega	55-64		F	426
Bega	55-64		M	470
Bega	55-64	0	F	903
Bega	55-64	0	M	1171
Bega	55-64	<5	F	786
Bega	55-64	<5	M	1321
Bega	55-64	5-14	F	2353
Bega	55-64	5-14	M	2029
Bega	55-64	15-29	F	1598
Bega	55-64	15-29	M	814
Bega	55-64	30+	F	970
Bega	55-64	30+	M	439
Bega	65-74		F	435
Bega	65-74		M	483
Bega	65-74	0	F	1339
Bega	65-74	0	M	1567
Bega	65-74	<5	F	484
Bega	65-74	<5	M	1071
Bega	65-74	5-14	F	1686
Bega	65-74	5-14	M	2121
Bega	65-74	15-29	F	1620
Bega	65-74	15-29	M	1136
Bega	65-74	30+	F	1384
Bega	65-74	30+	M	721
Bega	75-84		F	340
Bega	75-84		M	300
Bega	75-84	0	F	1052
Bega	75-84	0	M	1018
Bega	75-84	<5	F	278
Bega	75-84	<5	M	466
Bega	75-84	5-14	F	671
Bega	75-84	5-14	M	815
Bega	75-84	15-29	F	631
Bega	75-84	15-29	M	517
Bega	75-84	30+	F	634
Bega	75-84	30+	M	372
Bega	85+		F	240
Bega	85+		M	129
Bega	85+	0	F	752
Bega	85+	0	M	458
Bega	85+	<5	F	147
Bega	85+	<5	M	116
Bega	85+	5-14	F	183
Bega	85+	5-14	M	159
Bega	85+	15-29	F	116
Bega	85+	15-29	M	109
Bega	85+	30+	F	89
Bega	85+	30+	M	76
Blacktown	15-19		F	188
Blacktown	15-19		M	199
Blacktown	15-19	0	F	994
Blacktown	15-19	0	M	1274
Blacktown	15-19	<5	F	801
Blacktown	15-19	<5	M	870
Blacktown	15-19	5-14	F	321
Blacktown	15-19	5-14	M	283
Blacktown	15-19	15-29	F	76
Blacktown	15-19	15-29	M	29
Blacktown	15-19	30+	F	26
Blacktown	15-19	30+	M	13
Blacktown	20-24		F	245
Blacktown	20-24		M	300
Blacktown	20-24	0	F	1270
Blacktown	20-24	0	M	1842
Blacktown	20-24	<5	F	675
Blacktown	20-24	<5	M	877
Blacktown	20-24	5-14	F	661
Blacktown	20-24	5-14	M	513
Blacktown	20-24	15-29	F	207
Blacktown	20-24	15-29	M	102
Blacktown	20-24	30+	F	123
Blacktown	20-24	30+	M	36
Blacktown	25-34		F	583
Blacktown	25-34		M	710
Blacktown	25-34	0	F	2463
Blacktown	25-34	0	M	3326
Blacktown	25-34	<5	F	943
Blacktown	25-34	<5	M	1615
Blacktown	25-34	5-14	F	1649
Blacktown	25-34	5-14	M	1532
Blacktown	25-34	15-29	F	878
Blacktown	25-34	15-29	M	396
Blacktown	25-34	30+	F	1089
Blacktown	25-34	30+	M	220
Blacktown	35-44		F	542
Blacktown	35-44		M	503
Blacktown	35-44	0	F	1742
Blacktown	35-44	0	M	2437
Blacktown	35-44	<5	F	487
Blacktown	35-44	<5	M	1324
Blacktown	35-44	5-14	F	1521
Blacktown	35-44	5-14	M	1954
Blacktown	35-44	15-29	F	1257
Blacktown	35-44	15-29	M	727
Blacktown	35-44	30+	F	1546
Blacktown	35-44	30+	M	417
Blacktown	45-54		F	340
Blacktown	45-54		M	369
Blacktown	45-54	0	F	1372
Blacktown	45-54	0	M	1781
Blacktown	45-54	<5	F	442
Blacktown	45-54	<5	M	1011
Blacktown	45-54	5-14	F	1344
Blacktown	45-54	5-14	M	1427
Blacktown	45-54	15-29	F	926
Blacktown	45-54	15-29	M	466
Blacktown	45-54	30+	F	898
Blacktown	45-54	30+	M	280
Blacktown	55-64		F	249
Blacktown	55-64		M	300
Blacktown	55-64	0	F	1438
Blacktown	55-64	0	M	1640
Blacktown	55-64	<5	F	415
Blacktown	55-64	<5	M	882
Blacktown	55-64	5-14	F	1097
Blacktown	55-64	5-14	M	1269
Blacktown	55-64	15-29	F	841
Blacktown	55-64	15-29	M	413
Blacktown	55-64	30+	F	792
Blacktown	55-64	30+	M	249
Blacktown	65-74		F	229
Blacktown	65-74		M	211
Blacktown	65-74	0	F	1388
Blacktown	65-74	0	M	1402
Blacktown	65-74	<5	F	304
Blacktown	65-74	<5	M	514
Blacktown	65-74	5-14	F	693
Blacktown	65-74	5-14	M	741
Blacktown	65-74	15-29	F	592
Blacktown	65-74	15-29	M	367
Blacktown	65-74	30+	F	606
Blacktown	65-74	30+	M	222
Blacktown	75-84		F	159
Blacktown	75-84		M	129
Blacktown	75-84	0	F	854
Blacktown	75-84	0	M	764
Blacktown	75-84	<5	F	204
Blacktown	75-84	<5	M	218
Blacktown	75-84	5-14	F	301
Blacktown	75-84	5-14	M	292
Blacktown	75-84	15-29	F	222
Blacktown	75-84	15-29	M	117
Blacktown	75-84	30+	F	189
Blacktown	75-84	30+	M	108
Blacktown	85+		F	82
Blacktown	85+		M	58
Blacktown	85+	0	F	545
Blacktown	85+	0	M	284
Blacktown	85+	<5	F	78
Blacktown	85+	<5	M	72
Blacktown	85+	5-14	F	82
Blacktown	85+	5-14	M	50
Blacktown	85+	15-29	F	58
Blacktown	85+	15-29	M	29
Blacktown	85+	30+	F	38
Blacktown	85+	30+	M	28
Blue Mountains	15-19		F	82
Blue Mountains	15-19		M	90
Blue Mountains	15-19	0	F	537
Blue Mountains	15-19	0	M	671
Blue Mountains	15-19	<5	F	1065
Blue Mountains	15-19	<5	M	1216
Blue Mountains	15-19	5-14	F	280
Blue Mountains	15-19	5-14	M	242
Blue Mountains	15-19	15-29	F	31
Blue Mountains	15-19	15-29	M	15
Blue Mountains	15-19	30+	F	7
Blue Mountains	15-19	30+	M	8
Blue Mountains	20-24		F	38
Blue Mountains	20-24		M	58
Blue Mountains	20-24	0	F	269
Blue Mountains	20-24	0	M	460
Blue Mountains	20-24	<5	F	571
Blue Mountains	20-24	<5	M	751
Blue Mountains	20-24	5-14	F	425
Blue Mountains	20-24	5-14	M	328
Blue Mountains	20-24	15-29	F	84
Blue Mountains	20-24	15-29	M	42
Blue Mountains	20-24	30+	F	55
Blue Mountains	20-24	30+	M	21
Blue Mountains	25-34		F	131
Blue Mountains	25-34		M	136
Blue Mountains	25-34	0	F	343
Blue Mountains	25-34	0	M	624
Blue Mountains	25-34	<5	F	541
Blue Mountains	25-34	<5	M	885
Blue Mountains	25-34	5-14	F	1199
Blue Mountains	25-34	5-14	M	1195
Blue Mountains	25-34	15-29	F	567
Blue Mountains	25-34	15-29	M	307
Blue Mountains	25-34	30+	F	626
Blue Mountains	25-34	30+	M	142
Blue Mountains	35-44		F	146
Blue Mountains	35-44		M	182
Blue Mountains	35-44	0	F	317
Blue Mountains	35-44	0	M	491
Blue Mountains	35-44	<5	F	423
Blue Mountains	35-44	<5	M	890
Blue Mountains	35-44	5-14	F	1477
Blue Mountains	35-44	5-14	M	1746
Blue Mountains	35-44	15-29	F	1178
Blue Mountains	35-44	15-29	M	659
Blue Mountains	35-44	30+	F	1101
Blue Mountains	35-44	30+	M	286
Blue Mountains	45-54		F	184
Blue Mountains	45-54		M	163
Blue Mountains	45-54	0	F	371
Blue Mountains	45-54	0	M	592
Blue Mountains	45-54	<5	F	520
Blue Mountains	45-54	<5	M	1056
Blue Mountains	45-54	5-14	F	2033
Blue Mountains	45-54	5-14	M	2015
Blue Mountains	45-54	15-29	F	1317
Blue Mountains	45-54	15-29	M	739
Blue Mountains	45-54	30+	F	811
Blue Mountains	45-54	30+	M	260
Blue Mountains	55-64		F	148
Blue Mountains	55-64		M	163
Blue Mountains	55-64	0	F	564
Blue Mountains	55-64	0	M	687
Blue Mountains	55-64	<5	F	596
Blue Mountains	55-64	<5	M	983
Blue Mountains	55-64	5-14	F	2096
Blue Mountains	55-64	5-14	M	1940
Blue Mountains	55-64	15-29	F	1323
Blue Mountains	55-64	15-29	M	714
Blue Mountains	55-64	30+	F	794
Blue Mountains	55-64	30+	M	336
Blue Mountains	65-74		F	176
Blue Mountains	65-74		M	169
Blue Mountains	65-74	0	F	859
Blue Mountains	65-74	0	M	884
Blue Mountains	65-74	<5	F	406
Blue Mountains	65-74	<5	M	707
Blue Mountains	65-74	5-14	F	1442
Blue Mountains	65-74	5-14	M	1603
Blue Mountains	65-74	15-29	F	1286
Blue Mountains	65-74	15-29	M	847
Blue Mountains	65-74	30+	F	986
Blue Mountains	65-74	30+	M	449
Blue Mountains	75-84		F	149
Blue Mountains	75-84		M	134
Blue Mountains	75-84	0	F	758
Blue Mountains	75-84	0	M	576
Blue Mountains	75-84	<5	F	223
Blue Mountains	75-84	<5	M	303
Blue Mountains	75-84	5-14	F	587
Blue Mountains	75-84	5-14	M	639
Blue Mountains	75-84	15-29	F	516
Blue Mountains	75-84	15-29	M	323
Blue Mountains	75-84	30+	F	467
Blue Mountains	75-84	30+	M	201
Blue Mountains	85+		F	153
Blue Mountains	85+		M	40
Blue Mountains	85+	0	F	504
Blue Mountains	85+	0	M	261
Blue Mountains	85+	<5	F	112
Blue Mountains	85+	<5	M	81
Blue Mountains	85+	5-14	F	111
Blue Mountains	85+	5-14	M	121
Blue Mountains	85+	15-29	F	81
Blue Mountains	85+	15-29	M	64
Blue Mountains	85+	30+	F	69
Blue Mountains	85+	30+	M	47
Cabramatta	15-19		F	198
Cabramatta	15-19		M	233
Cabramatta	15-19	0	F	1472
Cabramatta	15-19	0	M	1755
Cabramatta	15-19	<5	F	815
Cabramatta	15-19	<5	M	737
Cabramatta	15-19	5-14	F	326
Cabramatta	15-19	5-14	M	248
Cabramatta	15-19	15-29	F	53
Cabramatta	15-19	15-29	M	33
Cabramatta	15-19	30+	F	16
Cabramatta	15-19	30+	M	24
Cabramatta	20-24		F	170
Cabramatta	20-24		M	202
Cabramatta	20-24	0	F	1337
Cabramatta	20-24	0	M	1724
Cabramatta	20-24	<5	F	716
Cabramatta	20-24	<5	M	738
Cabramatta	20-24	5-14	F	597
Cabramatta	20-24	5-14	M	390
Cabramatta	20-24	15-29	F	148
Cabramatta	20-24	15-29	M	63
Cabramatta	20-24	30+	F	68
Cabramatta	20-24	30+	M	37
Cabramatta	25-34		F	386
Cabramatta	25-34		M	427
Cabramatta	25-34	0	F	2176
Cabramatta	25-34	0	M	2834
Cabramatta	25-34	<5	F	831
Cabramatta	25-34	<5	M	1159
Cabramatta	25-34	5-14	F	1011
Cabramatta	25-34	5-14	M	926
Cabramatta	25-34	15-29	F	454
Cabramatta	25-34	15-29	M	191
Cabramatta	25-34	30+	F	581
Cabramatta	25-34	30+	M	121
Cabramatta	35-44		F	361
Cabramatta	35-44		M	337
Cabramatta	35-44	0	F	2193
Cabramatta	35-44	0	M	2138
Cabramatta	35-44	<5	F	401
Cabramatta	35-44	<5	M	773
Cabramatta	35-44	5-14	F	893
Cabramatta	35-44	5-14	M	862
Cabramatta	35-44	15-29	F	668
Cabramatta	35-44	15-29	M	305
Cabramatta	35-44	30+	F	890
Cabramatta	35-44	30+	M	197
Cabramatta	45-54		F	334
Cabramatta	45-54		M	355
Cabramatta	45-54	0	F	2210
Cabramatta	45-54	0	M	2552
Cabramatta	45-54	<5	F	436
Cabramatta	45-54	<5	M	826
Cabramatta	45-54	5-14	F	1047
Cabramatta	45-54	5-14	M	961
Cabramatta	45-54	15-29	F	876
Cabramatta	45-54	15-29	M	335
Cabramatta	45-54	30+	F	1044
Cabramatta	45-54	30+	M	227
Cabramatta	55-64		F	338
Cabramatta	55-64		M	372
Cabramatta	55-64	0	F	2090
Cabramatta	55-64	0	M	2654
Cabramatta	55-64	<5	F	394
Cabramatta	55-64	<5	M	932
Cabramatta	55-64	5-14	F	1061
Cabramatta	55-64	5-14	M	1139
Cabramatta	55-64	15-29	F	911
Cabramatta	55-64	15-29	M	440
Cabramatta	55-64	30+	F	1072
Cabramatta	55-64	30+	M	285
Cabramatta	65-74		F	234
Cabramatta	65-74		M	231
Cabramatta	65-74	0	F	1762
Cabramatta	65-74	0	M	1828
Cabramatta	65-74	<5	F	346
Cabramatta	65-74	<5	M	586
Cabramatta	65-74	5-14	F	691
Cabramatta	65-74	5-14	M	790
Cabramatta	65-74	15-29	F	598
Cabramatta	65-74	15-29	M	334
Cabramatta	65-74	30+	F	662
Cabramatta	65-74	30+	M	212
Cabramatta	75-84		F	235
Cabramatta	75-84		M	162
Cabramatta	75-84	0	F	860
Cabramatta	75-84	0	M	865
Cabramatta	75-84	<5	F	171
Cabramatta	75-84	<5	M	233
Cabramatta	75-84	5-14	F	303
Cabramatta	75-84	5-14	M	261
Cabramatta	75-84	15-29	F	196
Cabramatta	75-84	15-29	M	114
Cabramatta	75-84	30+	F	192
Cabramatta	75-84	30+	M	89
Cabramatta	85+		F	288
Cabramatta	85+		M	151
Cabramatta	85+	0	F	554
Cabramatta	85+	0	M	344
Cabramatta	85+	<5	F	83
Cabramatta	85+	<5	M	69
Cabramatta	85+	5-14	F	79
Cabramatta	85+	5-14	M	66
Cabramatta	85+	15-29	F	27
Cabramatta	85+	15-29	M	29
Cabramatta	85+	30+	F	35
Cabramatta	85+	30+	M	15
Camden	15-19		F	176
Camden	15-19		M	162
Camden	15-19	0	F	1482
Camden	15-19	0	M	1863
Camden	15-19	<5	F	1776
Camden	15-19	<5	M	1724
Camden	15-19	5-14	F	588
Camden	15-19	5-14	M	398
Camden	15-19	15-29	F	57
Camden	15-19	15-29	M	46
Camden	15-19	30+	F	17
Camden	15-19	30+	M	9
Camden	20-24		F	194
Camden	20-24		M	157
Camden	20-24	0	F	1176
Camden	20-24	0	M	1702
Camden	20-24	<5	F	1243
Camden	20-24	<5	M	1323
Camden	20-24	5-14	F	931
Camden	20-24	5-14	M	548
Camden	20-24	15-29	F	253
Camden	20-24	15-29	M	83
Camden	20-24	30+	F	125
Camden	20-24	30+	M	27
Camden	25-34		F	478
Camden	25-34		M	467
Camden	25-34	0	F	2248
Camden	25-34	0	M	2949
Camden	25-34	<5	F	1321
Camden	25-34	<5	M	2668
Camden	25-34	5-14	F	3253
Camden	25-34	5-14	M	2841
Camden	25-34	15-29	F	1727
Camden	25-34	15-29	M	703
Camden	25-34	30+	F	2170
Camden	25-34	30+	M	346
Camden	35-44		F	423
Camden	35-44		M	457
Camden	35-44	0	F	1592
Camden	35-44	0	M	2469
Camden	35-44	<5	F	702
Camden	35-44	<5	M	2289
Camden	35-44	5-14	F	2901
Camden	35-44	5-14	M	3335
Camden	35-44	15-29	F	2276
Camden	35-44	15-29	M	1067
Camden	35-44	30+	F	2455
Camden	35-44	30+	M	526
Camden	45-54		F	270
Camden	45-54		M	293
Camden	45-54	0	F	1219
Camden	45-54	0	M	1851
Camden	45-54	<5	F	693
Camden	45-54	<5	M	1853
Camden	45-54	5-14	F	2589
Camden	45-54	5-14	M	2768
Camden	45-54	15-29	F	1779
Camden	45-54	15-29	M	771
Camden	45-54	30+	F	1368
Camden	45-54	30+	M	325
Camden	55-64		F	220
Camden	55-64		M	234
Camden	55-64	0	F	1250
Camden	55-64	0	M	1483
Camden	55-64	<5	F	569
Camden	55-64	<5	M	1226
Camden	55-64	5-14	F	1762
Camden	55-64	5-14	M	1770
Camden	55-64	15-29	F	1223
Camden	55-64	15-29	M	545
Camden	55-64	30+	F	983
Camden	55-64	30+	M	263
Camden	65-74		F	189
Camden	65-74		M	189
Camden	65-74	0	F	1219
Camden	65-74	0	M	1209
Camden	65-74	<5	F	312
Camden	65-74	<5	M	661
Camden	65-74	5-14	F	935
Camden	65-74	5-14	M	1062
Camden	65-74	15-29	F	841
Camden	65-74	15-29	M	492
Camden	65-74	30+	F	786
Camden	65-74	30+	M	292
Camden	75-84		F	157
Camden	75-84		M	169
Camden	75-84	0	F	755
Camden	75-84	0	M	666
Camden	75-84	<5	F	201
Camden	75-84	<5	M	275
Camden	75-84	5-14	F	342
Camden	75-84	5-14	M	388
Camden	75-84	15-29	F	313
Camden	75-84	15-29	M	220
Camden	75-84	30+	F	285
Camden	75-84	30+	M	148
Camden	85+		F	150
Camden	85+		M	145
Camden	85+	0	F	454
Camden	85+	0	M	247
Camden	85+	<5	F	100
Camden	85+	<5	M	83
Camden	85+	5-14	F	100
Camden	85+	5-14	M	59
Camden	85+	15-29	F	33
Camden	85+	15-29	M	25
Camden	85+	30+	F	39
Camden	85+	30+	M	25
Campbelltown	15-19		F	199
Campbelltown	15-19		M	232
Campbelltown	15-19	0	F	1115
Campbelltown	15-19	0	M	1291
Campbelltown	15-19	<5	F	912
Campbelltown	15-19	<5	M	893
Campbelltown	15-19	5-14	F	328
Campbelltown	15-19	5-14	M	288
Campbelltown	15-19	15-29	F	59
Campbelltown	15-19	15-29	M	36
Campbelltown	15-19	30+	F	29
Campbelltown	15-19	30+	M	18
Campbelltown	20-24		F	192
Campbelltown	20-24		M	212
Campbelltown	20-24	0	F	921
Campbelltown	20-24	0	M	1289
Campbelltown	20-24	<5	F	689
Campbelltown	20-24	<5	M	814
Campbelltown	20-24	5-14	F	675
Campbelltown	20-24	5-14	M	475
Campbelltown	20-24	15-29	F	183
Campbelltown	20-24	15-29	M	84
Campbelltown	20-24	30+	F	144
Campbelltown	20-24	30+	M	58
Campbelltown	25-34		F	489
Campbelltown	25-34		M	433
Campbelltown	25-34	0	F	1600
Campbelltown	25-34	0	M	2000
Campbelltown	25-34	<5	F	777
Campbelltown	25-34	<5	M	1405
Campbelltown	25-34	5-14	F	1642
Campbelltown	25-34	5-14	M	1415
Campbelltown	25-34	15-29	F	762
Campbelltown	25-34	15-29	M	404
Campbelltown	25-34	30+	F	1094
Campbelltown	25-34	30+	M	209
Campbelltown	35-44		F	418
Campbelltown	35-44		M	473
Campbelltown	35-44	0	F	1258
Campbelltown	35-44	0	M	1694
Campbelltown	35-44	<5	F	426
Campbelltown	35-44	<5	M	1133
Campbelltown	35-44	5-14	F	1409
Campbelltown	35-44	5-14	M	1585
Campbelltown	35-44	15-29	F	1014
Campbelltown	35-44	15-29	M	532
Campbelltown	35-44	30+	F	1363
Campbelltown	35-44	30+	M	333
Campbelltown	45-54		F	287
Campbelltown	45-54		M	351
Campbelltown	45-54	0	F	1121
Campbelltown	45-54	0	M	1451
Campbelltown	45-54	<5	F	462
Campbelltown	45-54	<5	M	937
Campbelltown	45-54	5-14	F	1383
Campbelltown	45-54	5-14	M	1280
Campbelltown	45-54	15-29	F	880
Campbelltown	45-54	15-29	M	383
Campbelltown	45-54	30+	F	792
Campbelltown	45-54	30+	M	262
Campbelltown	55-64		F	263
Campbelltown	55-64		M	267
Campbelltown	55-64	0	F	1301
Campbelltown	55-64	0	M	1468
Campbelltown	55-64	<5	F	438
Campbelltown	55-64	<5	M	839
Campbelltown	55-64	5-14	F	1280
Campbelltown	55-64	5-14	M	1206
Campbelltown	55-64	15-29	F	825
Campbelltown	55-64	15-29	M	406
Campbelltown	55-64	30+	F	774
Campbelltown	55-64	30+	M	236
Campbelltown	65-74		F	269
Campbelltown	65-74		M	195
Campbelltown	65-74	0	F	1320
Campbelltown	65-74	0	M	1279
Campbelltown	65-74	<5	F	339
Campbelltown	65-74	<5	M	559
Campbelltown	65-74	5-14	F	813
Campbelltown	65-74	5-14	M	893
Campbelltown	65-74	15-29	F	710
Campbelltown	65-74	15-29	M	402
Campbelltown	65-74	30+	F	640
Campbelltown	65-74	30+	M	232
Campbelltown	75-84		F	210
Campbelltown	75-84		M	161
Campbelltown	75-84	0	F	734
Campbelltown	75-84	0	M	682
Campbelltown	75-84	<5	F	193
Campbelltown	75-84	<5	M	227
Campbelltown	75-84	5-14	F	331
Campbelltown	75-84	5-14	M	340
Campbelltown	75-84	15-29	F	247
Campbelltown	75-84	15-29	M	195
Campbelltown	75-84	30+	F	223
Campbelltown	75-84	30+	M	125
Campbelltown	85+		F	126
Campbelltown	85+		M	43
Campbelltown	85+	0	F	297
Campbelltown	85+	0	M	168
Campbelltown	85+	<5	F	56
Campbelltown	85+	<5	M	50
Campbelltown	85+	5-14	F	80
Campbelltown	85+	5-14	M	46
Campbelltown	85+	15-29	F	33
Campbelltown	85+	15-29	M	22
Campbelltown	85+	30+	F	26
Campbelltown	85+	30+	M	11
Canterbury	15-19		F	117
Canterbury	15-19		M	130
Canterbury	15-19	0	F	893
Canterbury	15-19	0	M	1209
Canterbury	15-19	<5	F	890
Canterbury	15-19	<5	M	899
Canterbury	15-19	5-14	F	306
Canterbury	15-19	5-14	M	227
Canterbury	15-19	15-29	F	39
Canterbury	15-19	15-29	M	25
Canterbury	15-19	30+	F	15
Canterbury	15-19	30+	M	14
Canterbury	20-24		F	252
Canterbury	20-24		M	271
Canterbury	20-24	0	F	1129
Canterbury	20-24	0	M	1651
Canterbury	20-24	<5	F	764
Canterbury	20-24	<5	M	864
Canterbury	20-24	5-14	F	651
Canterbury	20-24	5-14	M	438
Canterbury	20-24	15-29	F	176
Canterbury	20-24	15-29	M	82
Canterbury	20-24	30+	F	74
Canterbury	20-24	30+	M	44
Canterbury	25-34		F	585
Canterbury	25-34		M	725
Canterbury	25-34	0	F	2322
Canterbury	25-34	0	M	3230
Canterbury	25-34	<5	F	1124
Canterbury	25-34	<5	M	1693
Canterbury	25-34	5-14	F	1842
Canterbury	25-34	5-14	M	1553
Canterbury	25-34	15-29	F	674
Canterbury	25-34	15-29	M	403
Canterbury	25-34	30+	F	714
Canterbury	25-34	30+	M	203
Canterbury	35-44		F	490
Canterbury	35-44		M	547
Canterbury	35-44	0	F	1602
Canterbury	35-44	0	M	2214
Canterbury	35-44	<5	F	653
Canterbury	35-44	<5	M	1337
Canterbury	35-44	5-14	F	1619
Canterbury	35-44	5-14	M	1856
Canterbury	35-44	15-29	F	1167
Canterbury	35-44	15-29	M	586
Canterbury	35-44	30+	F	1264
Canterbury	35-44	30+	M	323
Canterbury	45-54		F	382
Canterbury	45-54		M	405
Canterbury	45-54	0	F	1541
Canterbury	45-54	0	M	2007
Canterbury	45-54	<5	F	570
Canterbury	45-54	<5	M	1311
Canterbury	45-54	5-14	F	1734
Canterbury	45-54	5-14	M	1732
Canterbury	45-54	15-29	F	1249
Canterbury	45-54	15-29	M	587
Canterbury	45-54	30+	F	1086
Canterbury	45-54	30+	M	268
Canterbury	55-64		F	333
Canterbury	55-64		M	318
Canterbury	55-64	0	F	1548
Canterbury	55-64	0	M	1927
Canterbury	55-64	<5	F	470
Canterbury	55-64	<5	M	995
Canterbury	55-64	5-14	F	1303
Canterbury	55-64	5-14	M	1415
Canterbury	55-64	15-29	F	1061
Canterbury	55-64	15-29	M	503
Canterbury	55-64	30+	F	885
Canterbury	55-64	30+	M	267
Canterbury	65-74		F	254
Canterbury	65-74		M	236
Canterbury	65-74	0	F	1277
Canterbury	65-74	0	M	1390
Canterbury	65-74	<5	F	355
Canterbury	65-74	<5	M	607
Canterbury	65-74	5-14	F	851
Canterbury	65-74	5-14	M	822
Canterbury	65-74	15-29	F	755
Canterbury	65-74	15-29	M	361
Canterbury	65-74	30+	F	648
Canterbury	65-74	30+	M	194
Canterbury	75-84		F	237
Canterbury	75-84		M	236
Canterbury	75-84	0	F	951
Canterbury	75-84	0	M	1010
Canterbury	75-84	<5	F	318
Canterbury	75-84	<5	M	387
Canterbury	75-84	5-14	F	526
Canterbury	75-84	5-14	M	425
Canterbury	75-84	15-29	F	393
Canterbury	75-84	15-29	M	208
Canterbury	75-84	30+	F	344
Canterbury	75-84	30+	M	115
Canterbury	85+		F	246
Canterbury	85+		M	118
Canterbury	85+	0	F	614
Canterbury	85+	0	M	507
Canterbury	85+	<5	F	163
Canterbury	85+	<5	M	140
Canterbury	85+	5-14	F	173
Canterbury	85+	5-14	M	151
Canterbury	85+	15-29	F	103
Canterbury	85+	15-29	M	52
Canterbury	85+	30+	F	53
Canterbury	85+	30+	M	32
Castle Hill	15-19		F	77
Castle Hill	15-19		M	111
Castle Hill	15-19	0	F	1213
Castle Hill	15-19	0	M	1522
Castle Hill	15-19	<5	F	1870
Castle Hill	15-19	<5	M	1832
Castle Hill	15-19	5-14	F	483
Castle Hill	15-19	5-14	M	352
Castle Hill	15-19	15-29	F	40
Castle Hill	15-19	15-29	M	28
Castle Hill	15-19	30+	F	14
Castle Hill	15-19	30+	M	6
Castle Hill	20-24		F	103
Castle Hill	20-24		M	99
Castle Hill	20-24	0	F	819
Castle Hill	20-24	0	M	1240
Castle Hill	20-24	<5	F	1219
Castle Hill	20-24	<5	M	1413
Castle Hill	20-24	5-14	F	713
Castle Hill	20-24	5-14	M	469
Castle Hill	20-24	15-29	F	122
Castle Hill	20-24	15-29	M	55
Castle Hill	20-24	30+	F	51
Castle Hill	20-24	30+	M	17
Castle Hill	25-34		F	207
Castle Hill	25-34		M	174
Castle Hill	25-34	0	F	1166
Castle Hill	25-34	0	M	1535
Castle Hill	25-34	<5	F	978
Castle Hill	25-34	<5	M	1551
Castle Hill	25-34	5-14	F	1781
Castle Hill	25-34	5-14	M	1430
Castle Hill	25-34	15-29	F	779
Castle Hill	25-34	15-29	M	322
Castle Hill	25-34	30+	F	789
Castle Hill	25-34	30+	M	137
Castle Hill	35-44		F	267
Castle Hill	35-44		M	248
Castle Hill	35-44	0	F	1472
Castle Hill	35-44	0	M	1795
Castle Hill	35-44	<5	F	613
Castle Hill	35-44	<5	M	1689
Castle Hill	35-44	5-14	F	2494
Castle Hill	35-44	5-14	M	3016
Castle Hill	35-44	15-29	F	2020
Castle Hill	35-44	15-29	M	992
Castle Hill	35-44	30+	F	2064
Castle Hill	35-44	30+	M	419
Castle Hill	45-54		F	187
Castle Hill	45-54		M	209
Castle Hill	45-54	0	F	905
Castle Hill	45-54	0	M	1251
Castle Hill	45-54	<5	F	592
Castle Hill	45-54	<5	M	1787
Castle Hill	45-54	5-14	F	2565
Castle Hill	45-54	5-14	M	2827
