SED_NAME21	MaxSchoolingCompleted	Sex	persons
Mansfield	Year 12	M	15822
Maroochydore	Did not go to school	F	44
Maroochydore	Did not go to school	M	54
Maroochydore	Year 8	F	607
Maroochydore	Year 8	M	511
Maroochydore	Year 9	F	879
Maroochydore	Year 9	M	864
Maroochydore	Year 10	F	4989
Maroochydore	Year 10	M	4496
Maroochydore	Year 11	F	1737
Maroochydore	Year 11	M	1795
Maroochydore	Year 12	F	13101
Maroochydore	Year 12	M	11472
Maryborough	Did not go to school	F	73
Maryborough	Did not go to school	M	100
Maryborough	Year 8	F	1322
Maryborough	Year 8	M	1678
Maryborough	Year 9	F	1694
Maryborough	Year 9	M	1835
Maryborough	Year 10	F	7393
Maryborough	Year 10	M	7905
Maryborough	Year 11	F	1878
Maryborough	Year 11	M	1826
Maryborough	Year 12	F	8382
Maryborough	Year 12	M	7272
McConnel	Did not go to school	F	130
McConnel	Did not go to school	M	130
McConnel	Year 8	F	318
McConnel	Year 8	M	338
McConnel	Year 9	F	408
McConnel	Year 9	M	493
McConnel	Year 10	F	2050
McConnel	Year 10	M	2193
McConnel	Year 11	F	1304
McConnel	Year 11	M	1511
McConnel	Year 12	F	24713
McConnel	Year 12	M	24855
Mermaid Beach	Did not go to school	F	85
Mermaid Beach	Did not go to school	M	83
Mermaid Beach	Year 8	F	513
Mermaid Beach	Year 8	M	410
Mermaid Beach	Year 9	F	851
Mermaid Beach	Year 9	M	755
Mermaid Beach	Year 10	F	3959
Mermaid Beach	Year 10	M	3512
Mermaid Beach	Year 11	F	1656
Mermaid Beach	Year 11	M	1639
Mermaid Beach	Year 12	F	15413
Mermaid Beach	Year 12	M	13585
Miller	Did not go to school	F	78
Miller	Did not go to school	M	93
Miller	Year 8	F	458
Miller	Year 8	M	361
Miller	Year 9	F	492
Miller	Year 9	M	501
Miller	Year 10	F	2294
Miller	Year 10	M	1904
Miller	Year 11	F	877
Miller	Year 11	M	999
Miller	Year 12	F	16251
Miller	Year 12	M	15392
Mirani	Did not go to school	F	44
Mirani	Did not go to school	M	77
Mirani	Year 8	F	880
Mirani	Year 8	M	1361
Mirani	Year 9	F	1086
Mirani	Year 9	M	1451
Mirani	Year 10	F	5296
Mirani	Year 10	M	6783
Mirani	Year 11	F	1538
Mirani	Year 11	M	1695
Mirani	Year 12	F	8434
Mirani	Year 12	M	6799
Moggill	Did not go to school	F	39
Moggill	Did not go to school	M	35
Moggill	Year 8	F	307
Moggill	Year 8	M	269
Moggill	Year 9	F	531
Moggill	Year 9	M	565
Moggill	Year 10	F	2379
Moggill	Year 10	M	2129
Moggill	Year 11	F	1104
Moggill	Year 11	M	1110
Moggill	Year 12	F	15520
Moggill	Year 12	M	14779
Morayfield	Did not go to school	F	135
Morayfield	Did not go to school	M	146
Morayfield	Year 8	F	1268
Morayfield	Year 8	M	1207
Morayfield	Year 9	F	1627
Morayfield	Year 9	M	1680
Morayfield	Year 10	F	6435
Morayfield	Year 10	M	6030
Morayfield	Year 11	F	2143
Morayfield	Year 11	M	2057
Morayfield	Year 12	F	11025
Morayfield	Year 12	M	9294
Mount Ommaney	Did not go to school	F	166
Mount Ommaney	Did not go to school	M	137
Mount Ommaney	Year 8	F	619
Mount Ommaney	Year 8	M	433
Mount Ommaney	Year 9	F	582
Mount Ommaney	Year 9	M	620
Mount Ommaney	Year 10	F	3015
Mount Ommaney	Year 10	M	2543
Mount Ommaney	Year 11	F	1136
Mount Ommaney	Year 11	M	1236
Mount Ommaney	Year 12	F	15319
Mount Ommaney	Year 12	M	14488
Mudgeeraba	Did not go to school	F	66
Mudgeeraba	Did not go to school	M	51
Mudgeeraba	Year 8	F	546
Mudgeeraba	Year 8	M	568
Mudgeeraba	Year 9	F	1045
Mudgeeraba	Year 9	M	1108
Mudgeeraba	Year 10	F	4913
Mudgeeraba	Year 10	M	4723
Mudgeeraba	Year 11	F	1987
Mudgeeraba	Year 11	M	1974
Mudgeeraba	Year 12	F	14720
Mudgeeraba	Year 12	M	12626
Mulgrave	Did not go to school	F	199
Mulgrave	Did not go to school	M	147
Mulgrave	Year 8	F	786
Mulgrave	Year 8	M	797
Mulgrave	Year 9	F	1123
Mulgrave	Year 9	M	1191
Mulgrave	Year 10	F	4960
Mulgrave	Year 10	M	5294
Mulgrave	Year 11	F	2012
Mulgrave	Year 11	M	2145
Mulgrave	Year 12	F	11237
Mulgrave	Year 12	M	9466
Mundingburra	Did not go to school	F	131
Mundingburra	Did not go to school	M	121
Mundingburra	Year 8	F	839
Mundingburra	Year 8	M	765
Mundingburra	Year 9	F	858
Mundingburra	Year 9	M	908
Mundingburra	Year 10	F	4309
Mundingburra	Year 10	M	4529
Mundingburra	Year 11	F	1378
Mundingburra	Year 11	M	1556
Mundingburra	Year 12	F	11891
Mundingburra	Year 12	M	11183
Murrumba	Did not go to school	F	131
Murrumba	Did not go to school	M	121
Murrumba	Year 8	F	922
Murrumba	Year 8	M	801
Murrumba	Year 9	F	1238
Murrumba	Year 9	M	1236
Murrumba	Year 10	F	5864
Murrumba	Year 10	M	5350
Murrumba	Year 11	F	2162
Murrumba	Year 11	M	2181
Murrumba	Year 12	F	16172
Murrumba	Year 12	M	13874
Nanango	Did not go to school	F	82
Nanango	Did not go to school	M	100
Nanango	Year 8	F	1556
Nanango	Year 8	M	1882
Nanango	Year 9	F	1530
Nanango	Year 9	M	2046
Nanango	Year 10	F	6516
Nanango	Year 10	M	6915
Nanango	Year 11	F	1726
Nanango	Year 11	M	1648
Nanango	Year 12	F	8325
Nanango	Year 12	M	6801
Nicklin	Did not go to school	F	68
Nicklin	Did not go to school	M	86
Nicklin	Year 8	F	767
Nicklin	Year 8	M	834
Nicklin	Year 9	F	1002
Nicklin	Year 9	M	1140
Nicklin	Year 10	F	5340
Nicklin	Year 10	M	5083
Nicklin	Year 11	F	1807
Nicklin	Year 11	M	1846
Nicklin	Year 12	F	10975
Nicklin	Year 12	M	9229
Ninderry	Did not go to school	F	38
Ninderry	Did not go to school	M	47
Ninderry	Year 8	F	591
Ninderry	Year 8	M	600
Ninderry	Year 9	F	1006
Ninderry	Year 9	M	1114
Ninderry	Year 10	F	5189
Ninderry	Year 10	M	5002
Ninderry	Year 11	F	1956
Ninderry	Year 11	M	2019
Ninderry	Year 12	F	13658
Ninderry	Year 12	M	11832
Noosa	Did not go to school	F	43
Noosa	Did not go to school	M	35
Noosa	Year 8	F	519
Noosa	Year 8	M	485
Noosa	Year 9	F	884
Noosa	Year 9	M	922
Noosa	Year 10	F	4567
Noosa	Year 10	M	4294
Noosa	Year 11	F	1917
Noosa	Year 11	M	1819
Noosa	Year 12	F	12323
Noosa	Year 12	M	11208
Nudgee	Did not go to school	F	145
Nudgee	Did not go to school	M	127
Nudgee	Year 8	F	853
Nudgee	Year 8	M	648
Nudgee	Year 9	F	665
Nudgee	Year 9	M	774
Nudgee	Year 10	F	3661
Nudgee	Year 10	M	3437
Nudgee	Year 11	F	1274
Nudgee	Year 11	M	1434
Nudgee	Year 12	F	16041
Nudgee	Year 12	M	15212
Oodgeroo	Did not go to school	F	54
Oodgeroo	Did not go to school	M	42
Oodgeroo	Year 8	F	673
Oodgeroo	Year 8	M	574
Oodgeroo	Year 9	F	848
Oodgeroo	Year 9	M	818
Oodgeroo	Year 10	F	4801
Oodgeroo	Year 10	M	3889
Oodgeroo	Year 11	F	1483
Oodgeroo	Year 11	M	1520
Oodgeroo	Year 12	F	11068
Oodgeroo	Year 12	M	10215
Pine Rivers	Did not go to school	F	86
Pine Rivers	Did not go to school	M	86
Pine Rivers	Year 8	F	644
Pine Rivers	Year 8	M	612
Pine Rivers	Year 9	F	851
Pine Rivers	Year 9	M	897
Pine Rivers	Year 10	F	4504
Pine Rivers	Year 10	M	4508
Pine Rivers	Year 11	F	1555
Pine Rivers	Year 11	M	1747
Pine Rivers	Year 12	F	13903
Pine Rivers	Year 12	M	12873
Pumicestone	Did not go to school	F	72
Pumicestone	Did not go to school	M	66
Pumicestone	Year 8	F	1242
Pumicestone	Year 8	M	1257
Pumicestone	Year 9	F	1542
Pumicestone	Year 9	M	1679
Pumicestone	Year 10	F	7279
Pumicestone	Year 10	M	6753
Pumicestone	Year 11	F	1974
Pumicestone	Year 11	M	1902
Pumicestone	Year 12	F	9668
Pumicestone	Year 12	M	8346
Redcliffe	Did not go to school	F	88
Redcliffe	Did not go to school	M	88
Redcliffe	Year 8	F	1137
Redcliffe	Year 8	M	982
Redcliffe	Year 9	F	1262
Redcliffe	Year 9	M	1300
Redcliffe	Year 10	F	6225
Redcliffe	Year 10	M	5497
Redcliffe	Year 11	F	1849
Redcliffe	Year 11	M	1863
Redcliffe	Year 12	F	11698
Redcliffe	Year 12	M	10262
Redlands	Did not go to school	F	55
Redlands	Did not go to school	M	55
Redlands	Year 8	F	909
Redlands	Year 8	M	898
Redlands	Year 9	F	1139
Redlands	Year 9	M	1292
Redlands	Year 10	F	6093
Redlands	Year 10	M	5931
Redlands	Year 11	F	1793
Redlands	Year 11	M	1858
Redlands	Year 12	F	11944
Redlands	Year 12	M	10452
Rockhampton	Did not go to school	F	106
Rockhampton	Did not go to school	M	133
Rockhampton	Year 8	F	1406
Rockhampton	Year 8	M	1356
Rockhampton	Year 9	F	1166
Rockhampton	Year 9	M	1386
Rockhampton	Year 10	F	5561
Rockhampton	Year 10	M	5495
Rockhampton	Year 11	F	1647
Rockhampton	Year 11	M	1661
Rockhampton	Year 12	F	10302
Rockhampton	Year 12	M	8737
Sandgate	Did not go to school	F	131
Sandgate	Did not go to school	M	114
Sandgate	Year 8	F	1079
Sandgate	Year 8	M	791
Sandgate	Year 9	F	896
Sandgate	Year 9	M	923
Sandgate	Year 10	F	4688
Sandgate	Year 10	M	4119
Sandgate	Year 11	F	1403
Sandgate	Year 11	M	1518
Sandgate	Year 12	F	13899
Sandgate	Year 12	M	12535
Scenic Rim	Did not go to school	F	59
Scenic Rim	Did not go to school	M	71
Scenic Rim	Year 8	F	1072
Scenic Rim	Year 8	M	1235
Scenic Rim	Year 9	F	1184
Scenic Rim	Year 9	M	1559
Scenic Rim	Year 10	F	5674
Scenic Rim	Year 10	M	6152
Scenic Rim	Year 11	F	1780
Scenic Rim	Year 11	M	1814
Scenic Rim	Year 12	F	11135
Scenic Rim	Year 12	M	9335
South Brisbane	Did not go to school	F	186
South Brisbane	Did not go to school	M	139
South Brisbane	Year 8	F	488
South Brisbane	Year 8	M	453
South Brisbane	Year 9	F	470
South Brisbane	Year 9	M	576
South Brisbane	Year 10	F	2102
South Brisbane	Year 10	M	2126
South Brisbane	Year 11	F	1101
South Brisbane	Year 11	M	1265
South Brisbane	Year 12	F	23215
South Brisbane	Year 12	M	22386
Southern Downs	Did not go to school	F	92
Southern Downs	Did not go to school	M	119
Southern Downs	Year 8	F	1289
Southern Downs	Year 8	M	1539
Southern Downs	Year 9	F	1317
Southern Downs	Year 9	M	1537
Southern Downs	Year 10	F	5915
Southern Downs	Year 10	M	6079
Southern Downs	Year 11	F	1520
Southern Downs	Year 11	M	1452
Southern Downs	Year 12	F	8793
Southern Downs	Year 12	M	7370
Southport	Did not go to school	F	124
Southport	Did not go to school	M	96
Southport	Year 8	F	702
Southport	Year 8	M	656
Southport	Year 9	F	999
Southport	Year 9	M	1049
Southport	Year 10	F	4418
Southport	Year 10	M	3884
Southport	Year 11	F	1828
Southport	Year 11	M	1850
Southport	Year 12	F	15214
Southport	Year 12	M	13817
Springwood	Did not go to school	F	80
Springwood	Did not go to school	M	102
Springwood	Year 8	F	583
Springwood	Year 8	M	537
Springwood	Year 9	F	766
Springwood	Year 9	M	876
Springwood	Year 10	F	4269
Springwood	Year 10	M	4053
Springwood	Year 11	F	1471
Springwood	Year 11	M	1636
Springwood	Year 12	F	13571
Springwood	Year 12	M	12596
Stafford	Did not go to school	F	109
Stafford	Did not go to school	M	114
Stafford	Year 8	F	813
Stafford	Year 8	M	567
Stafford	Year 9	F	700
Stafford	Year 9	M	636
Stafford	Year 10	F	3301
Stafford	Year 10	M	2807
Stafford	Year 11	F	1200
Stafford	Year 11	M	1288
Stafford	Year 12	F	17031
Stafford	Year 12	M	15989
Stretton	Did not go to school	F	469
Stretton	Did not go to school	M	337
Stretton	Year 8	F	1040
Stretton	Year 8	M	733
Stretton	Year 9	F	780
Stretton	Year 9	M	781
Stretton	Year 10	F	2886
Stretton	Year 10	M	2649
Stretton	Year 11	F	1088
Stretton	Year 11	M	1135
Stretton	Year 12	F	16955
Stretton	Year 12	M	16620
Surfers Paradise	Did not go to school	F	98
Surfers Paradise	Did not go to school	M	105
Surfers Paradise	Year 8	F	567
Surfers Paradise	Year 8	M	510
Surfers Paradise	Year 9	F	871
Surfers Paradise	Year 9	M	822
Surfers Paradise	Year 10	F	4105
Surfers Paradise	Year 10	M	3843
Surfers Paradise	Year 11	F	1693
Surfers Paradise	Year 11	M	1853
Surfers Paradise	Year 12	F	15101
Surfers Paradise	Year 12	M	14934
Theodore	Did not go to school	F	101
Theodore	Did not go to school	M	75
Theodore	Year 8	F	534
Theodore	Year 8	M	562
Theodore	Year 9	F	1210
Theodore	Year 9	M	1244
Theodore	Year 10	F	5105
Theodore	Year 10	M	5063
Theodore	Year 11	F	2092
Theodore	Year 11	M	2150
Theodore	Year 12	F	13844
Theodore	Year 12	M	12048
Thuringowa	Did not go to school	F	118
Thuringowa	Did not go to school	M	123
Thuringowa	Year 8	F	913
Thuringowa	Year 8	M	847
Thuringowa	Year 9	F	1209
Thuringowa	Year 9	M	1187
Thuringowa	Year 10	F	5380
Thuringowa	Year 10	M	4901
Thuringowa	Year 11	F	1798
Thuringowa	Year 11	M	1901
Thuringowa	Year 12	F	10525
Thuringowa	Year 12	M	9003
Toohey	Did not go to school	F	367
Toohey	Did not go to school	M	286
Toohey	Year 8	F	962
Toohey	Year 8	M	720
Toohey	Year 9	F	731
Toohey	Year 9	M	722
Toohey	Year 10	F	2880
Toohey	Year 10	M	2640
Toohey	Year 11	F	967
Toohey	Year 11	M	1147
Toohey	Year 12	F	16872
Toohey	Year 12	M	17346
Toowoomba North	Did not go to school	F	341
Toowoomba North	Did not go to school	M	218
Toowoomba North	Year 8	F	1309
Toowoomba North	Year 8	M	1253
Toowoomba North	Year 9	F	1178
Toowoomba North	Year 9	M	1252
Toowoomba North	Year 10	F	5523
Toowoomba North	Year 10	M	5079
Toowoomba North	Year 11	F	1668
Toowoomba North	Year 11	M	1574
Toowoomba North	Year 12	F	11842
Toowoomba North	Year 12	M	10362
Toowoomba South	Did not go to school	F	338
Toowoomba South	Did not go to school	M	187
Toowoomba South	Year 8	F	1504
Toowoomba South	Year 8	M	1230
Toowoomba South	Year 9	F	1205
Toowoomba South	Year 9	M	1074
Toowoomba South	Year 10	F	5665
Toowoomba South	Year 10	M	4638
Toowoomba South	Year 11	F	1588
Toowoomba South	Year 11	M	1429
Toowoomba South	Year 12	F	13479
Toowoomba South	Year 12	M	11620
Townsville	Did not go to school	F	78
Townsville	Did not go to school	M	101
Townsville	Year 8	F	752
Townsville	Year 8	M	801
Townsville	Year 9	F	954
Townsville	Year 9	M	976
Townsville	Year 10	F	4137
Townsville	Year 10	M	4109
Townsville	Year 11	F	1624
Townsville	Year 11	M	1713
Townsville	Year 12	F	12111
Townsville	Year 12	M	11006
Traeger	Did not go to school	F	111
Traeger	Did not go to school	M	141
Traeger	Year 8	F	839
Traeger	Year 8	M	1219
Traeger	Year 9	F	875
Traeger	Year 9	M	1170
Traeger	Year 10	F	3847
Traeger	Year 10	M	4575
Traeger	Year 11	F	1320
Traeger	Year 11	M	1359
Traeger	Year 12	F	7386
Traeger	Year 12	M	6287
Warrego	Did not go to school	F	80
Warrego	Did not go to school	M	96
Warrego	Year 8	F	973
Warrego	Year 8	M	1321
Warrego	Year 9	F	895
Warrego	Year 9	M	1313
Warrego	Year 10	F	4365
Warrego	Year 10	M	5072
Warrego	Year 11	F	1228
Warrego	Year 11	M	1205
Warrego	Year 12	F	7760
Warrego	Year 12	M	6029
Waterford	Did not go to school	F	402
Waterford	Did not go to school	M	372
Waterford	Year 8	F	1254
Waterford	Year 8	M	1044
Waterford	Year 9	F	1296
Waterford	Year 9	M	1326
Waterford	Year 10	F	5007
Waterford	Year 10	M	4771
Waterford	Year 11	F	1787
Waterford	Year 11	M	1854
Waterford	Year 12	F	12649
Waterford	Year 12	M	11589
Whitsunday	Did not go to school	F	50
Whitsunday	Did not go to school	M	47
Whitsunday	Year 8	F	563
Whitsunday	Year 8	M	778
Whitsunday	Year 9	F	1005
Whitsunday	Year 9	M	1264
Whitsunday	Year 10	F	4934
Whitsunday	Year 10	M	5932
Whitsunday	Year 11	F	1874
Whitsunday	Year 11	M	2144
Whitsunday	Year 12	F	11068
Whitsunday	Year 12	M	9150
Woodridge	Did not go to school	F	957
Woodridge	Did not go to school	M	837
Woodridge	Year 8	F	1612
Woodridge	Year 8	M	1553
Woodridge	Year 9	F	1575
Woodridge	Year 9	M	1760
Woodridge	Year 10	F	5587
Woodridge	Year 10	M	5613
Woodridge	Year 11	F	2206
Woodridge	Year 11	M	2359
Woodridge	Year 12	F	12447
Woodridge	Year 12	M	11520
No usual address (Qld)	Did not go to school	F	27
No usual address (Qld)	Did not go to school	M	42
No usual address (Qld)	Year 8	F	151
No usual address (Qld)	Year 8	M	278
No usual address (Qld)	Year 9	F	304
No usual address (Qld)	Year 9	M	441
No usual address (Qld)	Year 10	F	1272
No usual address (Qld)	Year 10	M	1513
No usual address (Qld)	Year 11	F	494
No usual address (Qld)	Year 11	M	535
No usual address (Qld)	Year 12	F	2483
No usual address (Qld)	Year 12	M	2202
Migratory - Offshore - Shipping (Qld)	Year 10	M	18
Migratory - Offshore - Shipping (Qld)	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	Year 12	M	23
Adelaide	Did not go to school	F	127
Adelaide	Did not go to school	M	100
Adelaide	Year 8	F	423
Adelaide	Year 8	M	330
Adelaide	Year 9	F	432
Adelaide	Year 9	M	393
Adelaide	Year 10	F	1268
Adelaide	Year 10	M	1366
Adelaide	Year 11	F	1767
Adelaide	Year 11	M	1767
Adelaide	Year 12	F	14755
Adelaide	Year 12	M	14638
Badcoe	Did not go to school	F	158
Badcoe	Did not go to school	M	109
Badcoe	Year 8	F	757
Badcoe	Year 8	M	510
Badcoe	Year 9	F	596
Badcoe	Year 9	M	547
Badcoe	Year 10	F	1866
Badcoe	Year 10	M	1614
Badcoe	Year 11	F	2042
Badcoe	Year 11	M	2159
Badcoe	Year 12	F	11806
Badcoe	Year 12	M	11101
Black	Did not go to school	F	46
Black	Did not go to school	M	44
Black	Year 8	F	307
Black	Year 8	M	280
Black	Year 9	F	518
Black	Year 9	M	556
Black	Year 10	F	1954
Black	Year 10	M	2032
Black	Year 11	F	2496
Black	Year 11	M	2622
Black	Year 12	F	9307
Black	Year 12	M	8274
Bragg	Did not go to school	F	73
Bragg	Did not go to school	M	49
Bragg	Year 8	F	366
Bragg	Year 8	M	230
Bragg	Year 9	F	478
Bragg	Year 9	M	429
Bragg	Year 10	F	1424
Bragg	Year 10	M	1031
Bragg	Year 11	F	1746
Bragg	Year 11	M	1475
Bragg	Year 12	F	12001
Bragg	Year 12	M	11168
Chaffey	Did not go to school	F	107
Chaffey	Did not go to school	M	129
Chaffey	Year 8	F	1052
Chaffey	Year 8	M	1201
Chaffey	Year 9	F	1014
Chaffey	Year 9	M	1328
Chaffey	Year 10	F	2843
Chaffey	Year 10	M	3535
Chaffey	Year 11	F	2980
Chaffey	Year 11	M	3249
Chaffey	Year 12	F	5909
Chaffey	Year 12	M	4959
Cheltenham	Did not go to school	F	342
Cheltenham	Did not go to school	M	203
Cheltenham	Year 8	F	1029
Cheltenham	Year 8	M	765
Cheltenham	Year 9	F	722
Cheltenham	Year 9	M	726
Cheltenham	Year 10	F	1893
Cheltenham	Year 10	M	2027
Cheltenham	Year 11	F	2125
Cheltenham	Year 11	M	2425
Cheltenham	Year 12	F	9894
Cheltenham	Year 12	M	9148
Colton	Did not go to school	F	118
Colton	Did not go to school	M	76
Colton	Year 8	F	802
Colton	Year 8	M	628
Colton	Year 9	F	592
Colton	Year 9	M	526
Colton	Year 10	F	2074
Colton	Year 10	M	1802
Colton	Year 11	F	2327
Colton	Year 11	M	2336
Colton	Year 12	F	9767
Colton	Year 12	M	9135
Croydon	Did not go to school	F	665
Croydon	Did not go to school	M	497
Croydon	Year 8	F	1385
Croydon	Year 8	M	1068
Croydon	Year 9	F	831
Croydon	Year 9	M	714
Croydon	Year 10	F	1648
Croydon	Year 10	M	1882
Croydon	Year 11	F	1716
Croydon	Year 11	M	2022
Croydon	Year 12	F	10750
Croydon	Year 12	M	10890
Davenport	Did not go to school	F	36
Davenport	Did not go to school	M	30
Davenport	Year 8	F	378
Davenport	Year 8	M	326
Davenport	Year 9	F	547
Davenport	Year 9	M	586
Davenport	Year 10	F	2134
Davenport	Year 10	M	2031
Davenport	Year 11	F	2567
Davenport	Year 11	M	2768
Davenport	Year 12	F	9499
Davenport	Year 12	M	8457
Dunstan	Did not go to school	F	163
Dunstan	Did not go to school	M	80
Dunstan	Year 8	F	640
Dunstan	Year 8	M	461
Dunstan	Year 9	F	458
Dunstan	Year 9	M	442
Dunstan	Year 10	F	1417
Dunstan	Year 10	M	1179
Dunstan	Year 11	F	1800
Dunstan	Year 11	M	1695
Dunstan	Year 12	F	11959
Dunstan	Year 12	M	11269
Elder	Did not go to school	F	152
Elder	Did not go to school	M	125
Elder	Year 8	F	716
Elder	Year 8	M	520
Elder	Year 9	F	676
Elder	Year 9	M	590
Elder	Year 10	F	1869
Elder	Year 10	M	1560
Elder	Year 11	F	1932
Elder	Year 11	M	2136
Elder	Year 12	F	10990
Elder	Year 12	M	9997
Elizabeth	Did not go to school	F	390
Elizabeth	Did not go to school	M	289
Elizabeth	Year 8	F	890
Elizabeth	Year 8	M	844
Elizabeth	Year 9	F	1153
Elizabeth	Year 9	M	1107
Elizabeth	Year 10	F	3166
Elizabeth	Year 10	M	3223
Elizabeth	Year 11	F	2874
Elizabeth	Year 11	M	3190
Elizabeth	Year 12	F	6377
Elizabeth	Year 12	M	5633
Enfield	Did not go to school	F	440
Enfield	Did not go to school	M	483
Enfield	Year 8	F	862
Enfield	Year 8	M	765
Enfield	Year 9	F	742
Enfield	Year 9	M	588
Enfield	Year 10	F	1965
Enfield	Year 10	M	2212
Enfield	Year 11	F	1971
Enfield	Year 11	M	2102
Enfield	Year 12	F	11192
Enfield	Year 12	M	11017
Finniss	Did not go to school	F	34
Finniss	Did not go to school	M	39
Finniss	Year 8	F	605
Finniss	Year 8	M	666
Finniss	Year 9	F	981
Finniss	Year 9	M	967
Finniss	Year 10	F	3350
Finniss	Year 10	M	3033
Finniss	Year 11	F	3228
Finniss	Year 11	M	3015
Finniss	Year 12	F	6518
Finniss	Year 12	M	5653
Flinders	Did not go to school	F	30
Flinders	Did not go to school	M	40
Flinders	Year 8	F	751
Flinders	Year 8	M	885
Flinders	Year 9	F	790
Flinders	Year 9	M	1012
Flinders	Year 10	F	2461
Flinders	Year 10	M	3145
Flinders	Year 11	F	2873
Flinders	Year 11	M	3304
Flinders	Year 12	F	6282
Flinders	Year 12	M	4874
Florey	Did not go to school	F	378
Florey	Did not go to school	M	303
Florey	Year 8	F	830
Florey	Year 8	M	724
Florey	Year 9	F	837
Florey	Year 9	M	789
Florey	Year 10	F	2343
Florey	Year 10	M	2378
Florey	Year 11	F	2354
Florey	Year 11	M	2666
Florey	Year 12	F	8364
Florey	Year 12	M	8213
Frome	Did not go to school	F	49
Frome	Did not go to school	M	48
Frome	Year 8	F	675
Frome	Year 8	M	874
Frome	Year 9	F	935
Frome	Year 9	M	1224
Frome	Year 10	F	2810
Frome	Year 10	M	3238
Frome	Year 11	F	3172
Frome	Year 11	M	3652
Frome	Year 12	F	6921
Frome	Year 12	M	5369
Gibson	Did not go to school	F	126
Gibson	Did not go to school	M	105
Gibson	Year 8	F	633
Gibson	Year 8	M	550
Gibson	Year 9	F	796
Gibson	Year 9	M	653
Gibson	Year 10	F	2462
Gibson	Year 10	M	1905
Gibson	Year 11	F	2488
Gibson	Year 11	M	2290
Gibson	Year 12	F	10378
Gibson	Year 12	M	8940
Giles	Did not go to school	F	75
Giles	Did not go to school	M	79
Giles	Year 8	F	756
Giles	Year 8	M	854
Giles	Year 9	F	849
Giles	Year 9	M	1003
Giles	Year 10	F	2624
Giles	Year 10	M	2924
Giles	Year 11	F	2923
Giles	Year 11	M	3505
Giles	Year 12	F	5788
Giles	Year 12	M	5072
Hammond	Did not go to school	F	60
Hammond	Did not go to school	M	77
Hammond	Year 8	F	960
Hammond	Year 8	M	991
Hammond	Year 9	F	1079
Hammond	Year 9	M	1239
Hammond	Year 10	F	2917
Hammond	Year 10	M	3585
Hammond	Year 11	F	2995
Hammond	Year 11	M	3051
Hammond	Year 12	F	6455
Hammond	Year 12	M	5151
Hartley	Did not go to school	F	252
Hartley	Did not go to school	M	159
Hartley	Year 8	F	1215
Hartley	Year 8	M	816
Hartley	Year 9	F	656
Hartley	Year 9	M	545
Hartley	Year 10	F	1841
Hartley	Year 10	M	1696
Hartley	Year 11	F	2043
Hartley	Year 11	M	2052
Hartley	Year 12	F	10865
Hartley	Year 12	M	9901
Heysen	Did not go to school	F	16
Heysen	Did not go to school	M	23
Heysen	Year 8	F	254
Heysen	Year 8	M	292
Heysen	Year 9	F	473
Heysen	Year 9	M	545
Heysen	Year 10	F	1600
Heysen	Year 10	M	1711
Heysen	Year 11	F	2086
Heysen	Year 11	M	2441
Heysen	Year 12	F	9609
Heysen	Year 12	M	8541
Hurtle Vale	Did not go to school	F	37
Hurtle Vale	Did not go to school	M	31
Hurtle Vale	Year 8	F	538
Hurtle Vale	Year 8	M	489
Hurtle Vale	Year 9	F	903
Hurtle Vale	Year 9	M	840
Hurtle Vale	Year 10	F	2818
Hurtle Vale	Year 10	M	2769
Hurtle Vale	Year 11	F	2866
Hurtle Vale	Year 11	M	3151
Hurtle Vale	Year 12	F	7130
Hurtle Vale	Year 12	M	5957
Kaurna	Did not go to school	F	44
Kaurna	Did not go to school	M	67
Kaurna	Year 8	F	515
Kaurna	Year 8	M	466
Kaurna	Year 9	F	831
Kaurna	Year 9	M	882
Kaurna	Year 10	F	3027
Kaurna	Year 10	M	2870
Kaurna	Year 11	F	3074
Kaurna	Year 11	M	3279
Kaurna	Year 12	F	8443
Kaurna	Year 12	M	7085
Kavel	Did not go to school	F	28
Kavel	Did not go to school	M	34
Kavel	Year 8	F	410
Kavel	Year 8	M	436
Kavel	Year 9	F	691
Kavel	Year 9	M	686
Kavel	Year 10	F	2220
Kavel	Year 10	M	2235
Kavel	Year 11	F	2641
Kavel	Year 11	M	2841
Kavel	Year 12	F	9347
Kavel	Year 12	M	7695
King	Did not go to school	F	126
King	Did not go to school	M	99
King	Year 8	F	467
King	Year 8	M	424
King	Year 9	F	800
King	Year 9	M	779
King	Year 10	F	2651
King	Year 10	M	2414
King	Year 11	F	2979
King	Year 11	M	3111
King	Year 12	F	7940
King	Year 12	M	7124
Lee	Did not go to school	F	196
Lee	Did not go to school	M	122
Lee	Year 8	F	1006
Lee	Year 8	M	655
Lee	Year 9	F	788
Lee	Year 9	M	634
Lee	Year 10	F	2264
Lee	Year 10	M	1914
Lee	Year 11	F	2345
Lee	Year 11	M	2418
Lee	Year 12	F	7836
Lee	Year 12	M	7176
Light	Did not go to school	F	75
Light	Did not go to school	M	61
Light	Year 8	F	667
Light	Year 8	M	607
Light	Year 9	F	905
Light	Year 9	M	884
Light	Year 10	F	2767
Light	Year 10	M	2700
Light	Year 11	F	2895
Light	Year 11	M	3040
Light	Year 12	F	7131
Light	Year 12	M	5970
Mackillop	Did not go to school	F	88
Mackillop	Did not go to school	M	200
