SED_NAME16	OnlyEnglishSpokenHome	Sex	persons
Fannie Bay	1	F	2900
Fannie Bay	1	M	2803
Fong Lim	0	F	1154
Fong Lim	0	M	1063
Fong Lim	1	F	2526
Fong Lim	1	M	2655
Goyder	0	F	401
Goyder	0	M	299
Goyder	1	F	3653
Goyder	1	M	4057
Gwoja	0	F	2998
Gwoja	0	M	2803
Gwoja	1	F	742
Gwoja	1	M	794
Johnston	0	F	1533
Johnston	0	M	1306
Johnston	1	F	2600
Johnston	1	M	2542
Karama	0	F	1396
Karama	0	M	1257
Karama	1	F	2506
Karama	1	M	2461
Katherine	0	F	902
Katherine	0	M	813
Katherine	1	F	2671
Katherine	1	M	2809
Mulka	0	F	3036
Mulka	0	M	2946
Mulka	1	F	1236
Mulka	1	M	1271
Namatjira	0	F	1862
Namatjira	0	M	1627
Namatjira	1	F	2665
Namatjira	1	M	2714
Nelson	0	F	337
Nelson	0	M	310
Nelson	1	F	3533
Nelson	1	M	4031
Nightcliff	0	F	1345
Nightcliff	0	M	1355
Nightcliff	1	F	2815
Nightcliff	1	M	2658
Port Darwin	0	F	1841
Port Darwin	0	M	1812
Port Darwin	1	F	2782
Port Darwin	1	M	3326
Sanderson	0	F	1130
Sanderson	0	M	1001
Sanderson	1	F	2642
Sanderson	1	M	2750
Spillett	0	F	1427
Spillett	0	M	1298
Spillett	1	F	4009
Spillett	1	M	3930
Wanguri	0	F	1729
Wanguri	0	M	1602
Wanguri	1	F	2820
Wanguri	1	M	2955
No usual address (NT)	0	F	298
No usual address (NT)	0	M	253
No usual address (NT)	1	F	745
No usual address (NT)	1	M	861
Migratory - Offshore - Shipping (NT)	0	M	10
Migratory - Offshore - Shipping (NT)	1	F	5
Migratory - Offshore - Shipping (NT)	1	M	53
Brindabella	0	F	6954
Brindabella	0	M	6276
Brindabella	1	F	33908
Brindabella	1	M	33248
Ginninderra	0	F	11807
Ginninderra	0	M	11012
Ginninderra	1	F	34582
Ginninderra	1	M	34106
Kurrajong	0	F	9724
Kurrajong	0	M	8711
Kurrajong	1	F	32267
Kurrajong	1	M	31760
Murrumbidgee	0	F	10914
Murrumbidgee	0	M	9858
Murrumbidgee	1	F	32976
Murrumbidgee	1	M	31687
Yerrabi	0	F	18190
Yerrabi	0	M	18131
Yerrabi	1	F	29499
Yerrabi	1	M	29432
No usual address (ACT)	0	F	43
No usual address (ACT)	0	M	35
No usual address (ACT)	1	F	196
No usual address (ACT)	1	M	201
Unclassified (OT)	0	F	966
Unclassified (OT)	0	M	979
Unclassified (OT)	1	F	980
Unclassified (OT)	1	M	969
No usual address (OT)	0	F	3
No usual address (OT)	0	M	3
No usual address (OT)	1	M	5
