SED_NAME21	Age	persons
Willagee (South Metropolitan)	45-54	5098
Willagee (South Metropolitan)	55-64	5089
Willagee (South Metropolitan)	65-74	4092
Willagee (South Metropolitan)	75-84	2638
Willagee (South Metropolitan)	85+	1222
No usual address (WA)	0-4	300
No usual address (WA)	5-14	473
No usual address (WA)	15-19	261
No usual address (WA)	20-24	562
No usual address (WA)	25-34	1512
No usual address (WA)	35-44	1543
No usual address (WA)	45-54	1313
No usual address (WA)	55-64	1144
No usual address (WA)	65-74	758
No usual address (WA)	75-84	155
No usual address (WA)	85+	30
Migratory - Offshore - Shipping (WA)	15-19	6
Migratory - Offshore - Shipping (WA)	20-24	31
Migratory - Offshore - Shipping (WA)	25-34	116
Migratory - Offshore - Shipping (WA)	35-44	170
Migratory - Offshore - Shipping (WA)	45-54	109
Migratory - Offshore - Shipping (WA)	55-64	62
Migratory - Offshore - Shipping (WA)	65-74	18
Bass (Launceston)	0-4	1223
Bass (Launceston)	5-14	2751
Bass (Launceston)	15-19	1357
Bass (Launceston)	20-24	1507
Bass (Launceston)	25-34	3665
Bass (Launceston)	35-44	2907
Bass (Launceston)	45-54	2973
Bass (Launceston)	55-64	2726
Bass (Launceston)	65-74	2568
Bass (Launceston)	75-84	1792
Bass (Launceston)	85+	917
Bass (McIntyre)	0-4	338
Bass (McIntyre)	5-14	892
Bass (McIntyre)	15-19	371
Bass (McIntyre)	20-24	318
Bass (McIntyre)	25-34	756
Bass (McIntyre)	35-44	761
Bass (McIntyre)	45-54	915
Bass (McIntyre)	55-64	1314
Bass (McIntyre)	65-74	1209
Bass (McIntyre)	75-84	636
Bass (McIntyre)	85+	238
Bass (Rosevears)	0-4	1836
Bass (Rosevears)	5-14	4401
Bass (Rosevears)	15-19	2213
Bass (Rosevears)	20-24	1908
Bass (Rosevears)	25-34	4418
Bass (Rosevears)	35-44	4362
Bass (Rosevears)	45-54	4937
Bass (Rosevears)	55-64	5382
Bass (Rosevears)	65-74	4778
Bass (Rosevears)	75-84	2563
Bass (Rosevears)	85+	815
Bass (Windermere)	0-4	2239
Bass (Windermere)	5-14	4752
Bass (Windermere)	15-19	2274
Bass (Windermere)	20-24	2818
Bass (Windermere)	25-34	6124
Bass (Windermere)	35-44	4675
Bass (Windermere)	45-54	4831
Bass (Windermere)	55-64	5039
Bass (Windermere)	65-74	4288
Bass (Windermere)	75-84	2378
Bass (Windermere)	85+	799
Braddon (Mersey)	0-4	1921
Braddon (Mersey)	5-14	4436
Braddon (Mersey)	15-19	2062
Braddon (Mersey)	20-24	1953
Braddon (Mersey)	25-34	4706
Braddon (Mersey)	35-44	4054
Braddon (Mersey)	45-54	4826
Braddon (Mersey)	55-64	5219
Braddon (Mersey)	65-74	5231
Braddon (Mersey)	75-84	3042
Braddon (Mersey)	85+	1057
Braddon (Montgomery)	0-4	1577
Braddon (Montgomery)	5-14	3728
Braddon (Montgomery)	15-19	1873
Braddon (Montgomery)	20-24	1683
Braddon (Montgomery)	25-34	3614
Braddon (Montgomery)	35-44	3437
Braddon (Montgomery)	45-54	4192
Braddon (Montgomery)	55-64	4952
Braddon (Montgomery)	65-74	4215
Braddon (Montgomery)	75-84	2427
Braddon (Montgomery)	85+	801
Braddon (Murchison)	0-4	2095
Braddon (Murchison)	5-14	4702
Braddon (Murchison)	15-19	2053
Braddon (Murchison)	20-24	1933
Braddon (Murchison)	25-34	4404
Braddon (Murchison)	35-44	4270
Braddon (Murchison)	45-54	4941
Braddon (Murchison)	55-64	5667
Braddon (Murchison)	65-74	4889
Braddon (Murchison)	75-84	2667
Braddon (Murchison)	85+	925
Clark (Derwent)	0-4	854
Clark (Derwent)	5-14	2077
Clark (Derwent)	15-19	950
Clark (Derwent)	20-24	917
Clark (Derwent)	25-34	2613
Clark (Derwent)	35-44	2066
Clark (Derwent)	45-54	1923
Clark (Derwent)	55-64	1986
Clark (Derwent)	65-74	1469
Clark (Derwent)	75-84	1085
Clark (Derwent)	85+	410
Clark (Elwick)	0-4	2023
Clark (Elwick)	5-14	3797
Clark (Elwick)	15-19	1777
Clark (Elwick)	20-24	2302
Clark (Elwick)	25-34	7714
Clark (Elwick)	35-44	4921
Clark (Elwick)	45-54	4035
Clark (Elwick)	55-64	4195
Clark (Elwick)	65-74	3493
Clark (Elwick)	75-84	2081
Clark (Elwick)	85+	947
Clark (Hobart)	0-4	1484
Clark (Hobart)	5-14	3415
Clark (Hobart)	15-19	1917
Clark (Hobart)	20-24	2755
Clark (Hobart)	25-34	7263
Clark (Hobart)	35-44	4835
Clark (Hobart)	45-54	4636
Clark (Hobart)	55-64	4242
Clark (Hobart)	65-74	3553
Clark (Hobart)	75-84	1759
Clark (Hobart)	85+	725
Clark (Huon)	0-4	11
Clark (Huon)	5-14	50
Clark (Huon)	15-19	22
Clark (Huon)	20-24	11
Clark (Huon)	25-34	42
Clark (Huon)	35-44	43
Clark (Huon)	45-54	63
Clark (Huon)	55-64	52
Clark (Huon)	65-74	39
Clark (Huon)	75-84	16
Clark (Nelson)	0-4	793
Clark (Nelson)	5-14	2219
Clark (Nelson)	15-19	1270
Clark (Nelson)	20-24	1530
Clark (Nelson)	25-34	3414
Clark (Nelson)	35-44	2410
Clark (Nelson)	45-54	2546
Clark (Nelson)	55-64	2498
Clark (Nelson)	65-74	2528
Clark (Nelson)	75-84	1367
Clark (Nelson)	85+	604
Franklin (Huon)	0-4	1889
Franklin (Huon)	5-14	4732
Franklin (Huon)	15-19	1998
Franklin (Huon)	20-24	1525
Franklin (Huon)	25-34	3563
Franklin (Huon)	35-44	4510
Franklin (Huon)	45-54	4865
Franklin (Huon)	55-64	5450
Franklin (Huon)	65-74	4833
Franklin (Huon)	75-84	2239
Franklin (Huon)	85+	612
Franklin (Nelson)	0-4	859
Franklin (Nelson)	5-14	1776
Franklin (Nelson)	15-19	871
Franklin (Nelson)	20-24	908
Franklin (Nelson)	25-34	2616
Franklin (Nelson)	35-44	2126
Franklin (Nelson)	45-54	1802
Franklin (Nelson)	55-64	1653
Franklin (Nelson)	65-74	1718
Franklin (Nelson)	75-84	1131
Franklin (Nelson)	85+	400
Franklin (Pembroke)	0-4	1554
Franklin (Pembroke)	5-14	3390
Franklin (Pembroke)	15-19	1525
Franklin (Pembroke)	20-24	1606
Franklin (Pembroke)	25-34	4490
Franklin (Pembroke)	35-44	3951
Franklin (Pembroke)	45-54	3730
Franklin (Pembroke)	55-64	3985
Franklin (Pembroke)	65-74	3972
Franklin (Pembroke)	75-84	2727
Franklin (Pembroke)	85+	1331
Franklin (Rumney)	0-4	1668
Franklin (Rumney)	5-14	3680
Franklin (Rumney)	15-19	1554
Franklin (Rumney)	20-24	1527
Franklin (Rumney)	25-34	3980
Franklin (Rumney)	35-44	3715
Franklin (Rumney)	45-54	3407
Franklin (Rumney)	55-64	3551
Franklin (Rumney)	65-74	2809
Franklin (Rumney)	75-84	1294
Franklin (Rumney)	85+	311
Lyons (Derwent)	0-4	1354
Lyons (Derwent)	5-14	3198
Lyons (Derwent)	15-19	1392
Lyons (Derwent)	20-24	1376
Lyons (Derwent)	25-34	2718
Lyons (Derwent)	35-44	2682
Lyons (Derwent)	45-54	2751
Lyons (Derwent)	55-64	2938
Lyons (Derwent)	65-74	2417
Lyons (Derwent)	75-84	1058
Lyons (Derwent)	85+	265
Lyons (Launceston)	0-4	476
Lyons (Launceston)	5-14	1274
Lyons (Launceston)	15-19	556
Lyons (Launceston)	20-24	539
Lyons (Launceston)	25-34	1141
Lyons (Launceston)	35-44	1153
Lyons (Launceston)	45-54	1437
Lyons (Launceston)	55-64	1490
Lyons (Launceston)	65-74	1245
Lyons (Launceston)	75-84	773
Lyons (Launceston)	85+	261
Lyons (McIntyre)	0-4	1493
Lyons (McIntyre)	5-14	3377
Lyons (McIntyre)	15-19	1475
Lyons (McIntyre)	20-24	1393
Lyons (McIntyre)	25-34	3191
Lyons (McIntyre)	35-44	3154
Lyons (McIntyre)	45-54	3842
Lyons (McIntyre)	55-64	4999
Lyons (McIntyre)	65-74	4739
Lyons (McIntyre)	75-84	2423
Lyons (McIntyre)	85+	682
Lyons (Montgomery)	0-4	205
Lyons (Montgomery)	5-14	561
Lyons (Montgomery)	15-19	271
Lyons (Montgomery)	20-24	214
Lyons (Montgomery)	25-34	505
Lyons (Montgomery)	35-44	544
Lyons (Montgomery)	45-54	760
Lyons (Montgomery)	55-64	981
Lyons (Montgomery)	65-74	750
Lyons (Montgomery)	75-84	324
Lyons (Montgomery)	85+	89
Lyons (Prosser)	0-4	1761
Lyons (Prosser)	5-14	3838
Lyons (Prosser)	15-19	1737
Lyons (Prosser)	20-24	1631
Lyons (Prosser)	25-34	4181
Lyons (Prosser)	35-44	3847
Lyons (Prosser)	45-54	4346
Lyons (Prosser)	55-64	5522
Lyons (Prosser)	65-74	4875
Lyons (Prosser)	75-84	2233
Lyons (Prosser)	85+	622
Lyons (Rumney)	0-4	574
Lyons (Rumney)	5-14	1226
Lyons (Rumney)	15-19	453
Lyons (Rumney)	20-24	528
Lyons (Rumney)	25-34	1305
Lyons (Rumney)	35-44	1329
Lyons (Rumney)	45-54	1246
Lyons (Rumney)	55-64	1352
Lyons (Rumney)	65-74	1212
Lyons (Rumney)	75-84	603
Lyons (Rumney)	85+	172
No usual address (Tas.)	0-4	42
No usual address (Tas.)	5-14	92
No usual address (Tas.)	15-19	95
No usual address (Tas.)	20-24	119
No usual address (Tas.)	25-34	228
No usual address (Tas.)	35-44	198
No usual address (Tas.)	45-54	203
No usual address (Tas.)	55-64	199
No usual address (Tas.)	65-74	163
No usual address (Tas.)	75-84	31
No usual address (Tas.)	85+	3
Migratory - Offshore - Shipping (Tas.)	25-34	4
Migratory - Offshore - Shipping (Tas.)	35-44	4
Migratory - Offshore - Shipping (Tas.)	45-54	7
Arafura	0-4	598
Arafura	5-14	1457
Arafura	15-19	769
Arafura	20-24	754
Arafura	25-34	1645
Arafura	35-44	1280
Arafura	45-54	1105
Arafura	55-64	707
Arafura	65-74	261
Arafura	75-84	55
Arafura	85+	9
Araluen	0-4	730
Araluen	5-14	1386
Araluen	15-19	570
Araluen	20-24	505
Araluen	25-34	1989
Araluen	35-44	1646
Araluen	45-54	1281
Araluen	55-64	1055
Araluen	65-74	552
Araluen	75-84	198
Araluen	85+	48
Arnhem	0-4	713
Arnhem	5-14	1505
Arnhem	15-19	799
Arnhem	20-24	877
Arnhem	25-34	1858
Arnhem	35-44	1425
Arnhem	45-54	1023
Arnhem	55-64	671
Arnhem	65-74	288
Arnhem	75-84	59
Arnhem	85+	8
Barkly	0-4	686
Barkly	5-14	1304
Barkly	15-19	618
Barkly	20-24	698
Barkly	25-34	1480
Barkly	35-44	1107
Barkly	45-54	997
Barkly	55-64	879
Barkly	65-74	494
Barkly	75-84	151
Barkly	85+	21
Blain	0-4	734
Blain	5-14	1445
Blain	15-19	562
Blain	20-24	595
Blain	25-34	1625
Blain	35-44	1321
Blain	45-54	1121
Blain	55-64	716
Blain	65-74	411
Blain	75-84	137
Blain	85+	32
Braitling	0-4	611
Braitling	5-14	1169
Braitling	15-19	499
Braitling	20-24	398
Braitling	25-34	1776
Braitling	35-44	1327
Braitling	45-54	1047
Braitling	55-64	1085
Braitling	65-74	637
Braitling	75-84	185
Braitling	85+	41
Brennan	0-4	780
Brennan	5-14	1466
Brennan	15-19	581
Brennan	20-24	570
Brennan	25-34	1548
Brennan	35-44	1470
Brennan	45-54	1176
Brennan	55-64	734
Brennan	65-74	378
Brennan	75-84	141
Brennan	85+	65
Casuarina	0-4	624
Casuarina	5-14	1382
Casuarina	15-19	490
Casuarina	20-24	646
Casuarina	25-34	1751
Casuarina	35-44	1505
Casuarina	45-54	1161
Casuarina	55-64	874
Casuarina	65-74	717
Casuarina	75-84	371
Casuarina	85+	138
Daly	0-4	558
Daly	5-14	1478
Daly	15-19	676
Daly	20-24	595
Daly	25-34	1346
Daly	35-44	1231
Daly	45-54	1287
Daly	55-64	1283
Daly	65-74	955
Daly	75-84	270
Daly	85+	30
Drysdale	0-4	648
Drysdale	5-14	1375
Drysdale	15-19	532
Drysdale	20-24	556
Drysdale	25-34	1389
Drysdale	35-44	1272
Drysdale	45-54	1138
Drysdale	55-64	915
Drysdale	65-74	557
Drysdale	75-84	167
Drysdale	85+	44
Fannie Bay	0-4	465
Fannie Bay	5-14	870
Fannie Bay	15-19	376
Fannie Bay	20-24	411
Fannie Bay	25-34	1628
Fannie Bay	35-44	1220
Fannie Bay	45-54	1027
Fannie Bay	55-64	924
Fannie Bay	65-74	710
Fannie Bay	75-84	343
Fannie Bay	85+	111
Fong Lim	0-4	414
Fong Lim	5-14	846
Fong Lim	15-19	379
Fong Lim	20-24	571
Fong Lim	25-34	1878
Fong Lim	35-44	1325
Fong Lim	45-54	1102
Fong Lim	55-64	891
Fong Lim	65-74	456
Fong Lim	75-84	173
Fong Lim	85+	36
Goyder	0-4	527
Goyder	5-14	1294
Goyder	15-19	589
Goyder	20-24	431
Goyder	25-34	1084
Goyder	35-44	1293
Goyder	45-54	1545
Goyder	55-64	1426
Goyder	65-74	936
Goyder	75-84	275
Goyder	85+	42
Gwoja	0-4	669
Gwoja	5-14	1273
Gwoja	15-19	654
Gwoja	20-24	791
Gwoja	25-34	1545
Gwoja	35-44	1089
Gwoja	45-54	879
Gwoja	55-64	697
Gwoja	65-74	299
Gwoja	75-84	75
Gwoja	85+	23
Johnston	0-4	614
Johnston	5-14	1109
Johnston	15-19	459
Johnston	20-24	506
Johnston	25-34	1476
Johnston	35-44	1408
Johnston	45-54	1135
Johnston	55-64	886
Johnston	65-74	693
Johnston	75-84	338
Johnston	85+	56
Karama	0-4	586
Karama	5-14	1324
Karama	15-19	628
Karama	20-24	515
Karama	25-34	1156
Karama	35-44	1198
Karama	45-54	1086
Karama	55-64	1052
Karama	65-74	654
Karama	75-84	220
Karama	85+	45
Katherine	0-4	611
Katherine	5-14	1305
Katherine	15-19	479
Katherine	20-24	572
Katherine	25-34	1548
Katherine	35-44	1181
Katherine	45-54	1096
Katherine	55-64	996
Katherine	65-74	573
Katherine	75-84	220
Katherine	85+	43
Mulka	0-4	713
Mulka	5-14	1695
Mulka	15-19	842
Mulka	20-24	765
Mulka	25-34	1589
Mulka	35-44	1548
Mulka	45-54	1141
Mulka	55-64	782
Mulka	65-74	310
Mulka	75-84	80
Mulka	85+	15
Namatjira	0-4	736
Namatjira	5-14	1407
Namatjira	15-19	619
Namatjira	20-24	686
Namatjira	25-34	1731
Namatjira	35-44	1591
Namatjira	45-54	1399
Namatjira	55-64	1160
Namatjira	65-74	634
Namatjira	75-84	257
Namatjira	85+	91
Nelson	0-4	479
Nelson	5-14	1140
Nelson	15-19	610
Nelson	20-24	872
Nelson	25-34	1571
Nelson	35-44	1481
Nelson	45-54	1593
Nelson	55-64	1211
Nelson	65-74	698
Nelson	75-84	269
Nelson	85+	50
Nightcliff	0-4	579
Nightcliff	5-14	918
Nightcliff	15-19	354
Nightcliff	20-24	444
Nightcliff	25-34	2053
Nightcliff	35-44	1438
Nightcliff	45-54	1051
Nightcliff	55-64	907
Nightcliff	65-74	691
Nightcliff	75-84	252
Nightcliff	85+	55
Port Darwin	0-4	473
Port Darwin	5-14	668
Port Darwin	15-19	301
Port Darwin	20-24	1056
Port Darwin	25-34	3449
Port Darwin	35-44	1926
Port Darwin	45-54	1261
Port Darwin	55-64	1101
Port Darwin	65-74	629
Port Darwin	75-84	188
Port Darwin	85+	35
Sanderson	0-4	588
Sanderson	5-14	1202
Sanderson	15-19	527
Sanderson	20-24	398
Sanderson	25-34	1068
Sanderson	35-44	1221
Sanderson	45-54	1214
Sanderson	55-64	953
Sanderson	65-74	708
Sanderson	75-84	295
Sanderson	85+	54
Spillett	0-4	1192
Spillett	5-14	1861
Spillett	15-19	635
Spillett	20-24	814
Spillett	25-34	2396
Spillett	35-44	2106
Spillett	45-54	1219
Spillett	55-64	728
Spillett	65-74	341
Spillett	75-84	110
Spillett	85+	21
Wanguri	0-4	734
Wanguri	5-14	1529
Wanguri	15-19	533
Wanguri	20-24	569
Wanguri	25-34	1642
Wanguri	35-44	1615
Wanguri	45-54	1276
Wanguri	55-64	998
Wanguri	65-74	612
Wanguri	75-84	267
Wanguri	85+	53
No usual address (NT)	0-4	164
No usual address (NT)	5-14	285
No usual address (NT)	15-19	95
No usual address (NT)	20-24	183
No usual address (NT)	25-34	661
No usual address (NT)	35-44	573
No usual address (NT)	45-54	591
No usual address (NT)	55-64	579
No usual address (NT)	65-74	318
No usual address (NT)	75-84	49
No usual address (NT)	85+	7
Migratory - Offshore - Shipping (NT)	15-19	4
Migratory - Offshore - Shipping (NT)	20-24	6
Migratory - Offshore - Shipping (NT)	25-34	23
Migratory - Offshore - Shipping (NT)	35-44	22
Migratory - Offshore - Shipping (NT)	45-54	19
Migratory - Offshore - Shipping (NT)	55-64	17
Brindabella	0-4	5068
Brindabella	5-14	10890
Brindabella	15-19	4842
Brindabella	20-24	4915
Brindabella	25-34	11390
Brindabella	35-44	11267
Brindabella	45-54	10882
Brindabella	55-64	11043
Brindabella	65-74	8015
Brindabella	75-84	3441
Brindabella	85+	1202
Ginninderra	0-4	5647
Ginninderra	5-14	11529
Ginninderra	15-19	5187
Ginninderra	20-24	7456
Ginninderra	25-34	16932
Ginninderra	35-44	14313
Ginninderra	45-54	11271
Ginninderra	55-64	8826
Ginninderra	65-74	7836
Ginninderra	75-84	4511
Ginninderra	85+	1511
Kurrajong	0-4	3385
Kurrajong	5-14	7423
Kurrajong	15-19	6043
Kurrajong	20-24	10540
Kurrajong	25-34	18602
Kurrajong	35-44	12288
Kurrajong	45-54	10194
Kurrajong	55-64	8607
Kurrajong	65-74	6288
Kurrajong	75-84	3397
Kurrajong	85+	1696
Murrumbidgee	0-4	5095
Murrumbidgee	5-14	11540
Murrumbidgee	15-19	4667
Murrumbidgee	20-24	4912
Murrumbidgee	25-34	12923
Murrumbidgee	35-44	13270
Murrumbidgee	45-54	11359
Murrumbidgee	55-64	9139
Murrumbidgee	65-74	7958
Murrumbidgee	75-84	5631
Murrumbidgee	85+	2236
Yerrabi	0-4	7464
Yerrabi	5-14	14849
Yerrabi	15-19	5545
Yerrabi	20-24	6355
Yerrabi	25-34	17784
Yerrabi	35-44	18143
Yerrabi	45-54	12426
Yerrabi	55-64	7717
Yerrabi	65-74	5541
Yerrabi	75-84	2358
Yerrabi	85+	535
No usual address (ACT)	0-4	19
No usual address (ACT)	5-14	25
No usual address (ACT)	15-19	58
No usual address (ACT)	20-24	82
No usual address (ACT)	25-34	108
No usual address (ACT)	35-44	104
No usual address (ACT)	45-54	77
No usual address (ACT)	55-64	78
No usual address (ACT)	65-74	34
No usual address (ACT)	75-84	10
No usual address (ACT)	85+	4
Unclassified (OT)	0-4	243
Unclassified (OT)	5-14	587
Unclassified (OT)	15-19	189
Unclassified (OT)	20-24	218
Unclassified (OT)	25-34	577
Unclassified (OT)	35-44	638
Unclassified (OT)	45-54	665
Unclassified (OT)	55-64	765
Unclassified (OT)	65-74	587
Unclassified (OT)	75-84	257
Unclassified (OT)	85+	62
No usual address (OT)	25-34	4
No usual address (OT)	55-64	3
