SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Coomera	0	1	1	0	1263
Coomera	0	1	1	1	415
Coomera	1	0	0	1	5012
Coomera	1	0	1	0	2652
Coomera	1	0	1	1	1921
Coomera	1	1	0	0	27329
Coomera	1	1	0	1	2126
Coomera	1	1	1	0	5506
Coomera	1	1	1	1	1356
Cooper					548
Cooper	0	0	0	1	1099
Cooper	0	0	1	0	676
Cooper	0	0	1	1	262
Cooper	0	1	0	0	1408
Cooper	0	1	0	1	94
Cooper	0	1	1	0	469
Cooper	0	1	1	1	26
Cooper	1	0	0	1	2662
Cooper	1	0	1	0	3127
Cooper	1	0	1	1	1361
Cooper	1	1	0	0	14703
Cooper	1	1	0	1	270
Cooper	1	1	1	0	3917
Cooper	1	1	1	1	339
Currumbin					356
Currumbin	0	0	0	1	1751
Currumbin	0	0	1	0	492
Currumbin	0	0	1	1	254
Currumbin	0	1	0	0	1953
Currumbin	0	1	0	1	269
Currumbin	0	1	1	0	431
Currumbin	0	1	1	1	107
Currumbin	1	0	0	1	3174
Currumbin	1	0	1	0	1431
Currumbin	1	0	1	1	1029
Currumbin	1	1	0	0	11383
Currumbin	1	1	0	1	646
Currumbin	1	1	1	0	2236
Currumbin	1	1	1	1	372
Everton					427
Everton	0	0	0	1	1581
Everton	0	0	1	0	585
Everton	0	0	1	1	325
Everton	0	1	0	0	2030
Everton	0	1	0	1	153
Everton	0	1	1	0	513
Everton	0	1	1	1	91
Everton	1	0	0	1	3699
Everton	1	0	1	0	2609
Everton	1	0	1	1	1704
Everton	1	1	0	0	15610
Everton	1	1	0	1	588
Everton	1	1	1	0	3673
Everton	1	1	1	1	514
Ferny Grove					432
Ferny Grove	0	0	0	1	1454
Ferny Grove	0	0	1	0	561
Ferny Grove	0	0	1	1	354
Ferny Grove	0	1	0	0	2033
Ferny Grove	0	1	0	1	187
Ferny Grove	0	1	1	0	572
Ferny Grove	0	1	1	1	149
Ferny Grove	1	0	0	1	2999
Ferny Grove	1	0	1	0	2176
Ferny Grove	1	0	1	1	1393
Ferny Grove	1	1	0	0	15999
Ferny Grove	1	1	0	1	558
Ferny Grove	1	1	1	0	3433
Ferny Grove	1	1	1	1	494
Gaven					408
Gaven	0	0	0	1	2306
Gaven	0	0	1	0	461
Gaven	0	0	1	1	383
Gaven	0	1	0	0	2524
Gaven	0	1	0	1	381
Gaven	0	1	1	0	604
Gaven	0	1	1	1	189
Gaven	1	0	0	1	3945
Gaven	1	0	1	0	1603
Gaven	1	0	1	1	1092
Gaven	1	1	0	0	12515
Gaven	1	1	0	1	819
Gaven	1	1	1	0	2667
Gaven	1	1	1	1	562
Gladstone					336
Gladstone	0	0	0	1	1287
Gladstone	0	0	1	0	386
Gladstone	0	0	1	1	175
Gladstone	0	1	0	0	3212
Gladstone	0	1	0	1	351
Gladstone	0	1	1	0	682
Gladstone	0	1	1	1	168
Gladstone	1	0	0	1	2383
Gladstone	1	0	1	0	1413
Gladstone	1	0	1	1	822
Gladstone	1	1	0	0	12875
Gladstone	1	1	0	1	818
Gladstone	1	1	1	0	2904
Gladstone	1	1	1	1	621
Glass House					256
Glass House	0	0	0	1	1559
Glass House	0	0	1	0	284
Glass House	0	0	1	1	156
Glass House	0	1	0	0	1884
Glass House	0	1	0	1	288
Glass House	0	1	1	0	361
Glass House	0	1	1	1	104
Glass House	1	0	0	1	3934
Glass House	1	0	1	0	1381
Glass House	1	0	1	1	1076
Glass House	1	1	0	0	10663
Glass House	1	1	0	1	900
Glass House	1	1	1	0	2640
Glass House	1	1	1	1	529
Greenslopes					844
Greenslopes	0	0	0	1	1328
Greenslopes	0	0	1	0	540
Greenslopes	0	0	1	1	261
Greenslopes	0	1	0	0	1603
Greenslopes	0	1	0	1	111
Greenslopes	0	1	1	0	307
Greenslopes	0	1	1	1	59
Greenslopes	1	0	0	1	2028
Greenslopes	1	0	1	0	2468
Greenslopes	1	0	1	1	1241
Greenslopes	1	1	0	0	14460
Greenslopes	1	1	0	1	334
Greenslopes	1	1	1	0	2617
Greenslopes	1	1	1	1	240
Gregory					296
Gregory	0	0	0	1	807
Gregory	0	0	1	0	186
Gregory	0	0	1	1	88
Gregory	0	1	0	0	2021
Gregory	0	1	0	1	307
Gregory	0	1	1	0	363
Gregory	0	1	1	1	92
Gregory	1	0	0	1	1696
Gregory	1	0	1	0	706
Gregory	1	0	1	1	438
Gregory	1	1	0	0	10402
Gregory	1	1	0	1	578
Gregory	1	1	1	0	1924
Gregory	1	1	1	1	293
Gympie					368
Gympie	0	0	0	1	2111
Gympie	0	0	1	0	396
Gympie	0	0	1	1	187
Gympie	0	1	0	0	2791
Gympie	0	1	0	1	388
Gympie	0	1	1	0	641
Gympie	0	1	1	1	187
Gympie	1	0	0	1	3461
Gympie	1	0	1	0	1031
Gympie	1	0	1	1	694
Gympie	1	1	0	0	9589
Gympie	1	1	0	1	1017
Gympie	1	1	1	0	2278
Gympie	1	1	1	1	678
Hervey Bay					441
Hervey Bay	0	0	0	1	2135
Hervey Bay	0	0	1	0	454
Hervey Bay	0	0	1	1	184
Hervey Bay	0	1	0	0	3239
Hervey Bay	0	1	0	1	523
Hervey Bay	0	1	1	0	741
Hervey Bay	0	1	1	1	219
Hervey Bay	1	0	0	1	2889
Hervey Bay	1	0	1	0	871
Hervey Bay	1	0	1	1	658
Hervey Bay	1	1	0	0	8300
Hervey Bay	1	1	0	1	879
Hervey Bay	1	1	1	0	2058
Hervey Bay	1	1	1	1	508
Hill					478
Hill	0	0	0	1	1772
Hill	0	0	1	0	396
Hill	0	0	1	1	169
Hill	0	1	0	0	2734
Hill	0	1	0	1	468
Hill	0	1	1	0	680
Hill	0	1	1	1	198
Hill	1	0	0	1	3078
Hill	1	0	1	0	1031
Hill	1	0	1	1	608
Hill	1	1	0	0	10406
Hill	1	1	0	1	840
Hill	1	1	1	0	2308
Hill	1	1	1	1	612
Hinchinbrook					309
Hinchinbrook	0	0	0	1	1302
Hinchinbrook	0	0	1	0	265
Hinchinbrook	0	0	1	1	235
Hinchinbrook	0	1	0	0	2717
Hinchinbrook	0	1	0	1	340
Hinchinbrook	0	1	1	0	575
Hinchinbrook	0	1	1	1	116
Hinchinbrook	1	0	0	1	2778
Hinchinbrook	1	0	1	0	1241
Hinchinbrook	1	0	1	1	804
Hinchinbrook	1	1	0	0	14080
Hinchinbrook	1	1	0	1	939
Hinchinbrook	1	1	1	0	2550
Hinchinbrook	1	1	1	1	508
Inala					816
Inala	0	0	0	1	2935
Inala	0	0	1	0	741
Inala	0	0	1	1	628
Inala	0	1	0	0	4030
Inala	0	1	0	1	615
Inala	0	1	1	0	1133
Inala	0	1	1	1	458
Inala	1	0	0	1	4154
Inala	1	0	1	0	2094
Inala	1	0	1	1	1749
Inala	1	1	0	0	15636
Inala	1	1	0	1	1179
Inala	1	1	1	0	3463
Inala	1	1	1	1	1414
Ipswich					534
Ipswich	0	0	0	1	2127
Ipswich	0	0	1	0	493
Ipswich	0	0	1	1	237
Ipswich	0	1	0	0	3663
Ipswich	0	1	0	1	527
Ipswich	0	1	1	0	752
Ipswich	0	1	1	1	163
Ipswich	1	0	0	1	3122
Ipswich	1	0	1	0	1092
Ipswich	1	0	1	1	886
Ipswich	1	1	0	0	12128
Ipswich	1	1	0	1	877
Ipswich	1	1	1	0	2387
Ipswich	1	1	1	1	607
Ipswich West					425
Ipswich West	0	0	0	1	2178
Ipswich West	0	0	1	0	460
Ipswich West	0	0	1	1	271
Ipswich West	0	1	0	0	3774
Ipswich West	0	1	0	1	625
Ipswich West	0	1	1	0	817
Ipswich West	0	1	1	1	304
Ipswich West	1	0	0	1	3559
Ipswich West	1	0	1	0	1453
Ipswich West	1	0	1	1	1125
Ipswich West	1	1	0	0	12451
Ipswich West	1	1	0	1	966
Ipswich West	1	1	1	0	2633
Ipswich West	1	1	1	1	727
Jordan					419
Jordan	0	0	0	1	1640
Jordan	0	0	1	0	538
Jordan	0	0	1	1	428
Jordan	0	1	0	0	3687
Jordan	0	1	0	1	501
Jordan	0	1	1	0	930
Jordan	0	1	1	1	281
Jordan	1	0	0	1	4589
Jordan	1	0	1	0	2531
Jordan	1	0	1	1	1848
Jordan	1	1	0	0	24575
Jordan	1	1	0	1	1582
Jordan	1	1	1	0	5139
Jordan	1	1	1	1	1308
Kawana					328
Kawana	0	0	0	1	1775
Kawana	0	0	1	0	517
Kawana	0	0	1	1	252
Kawana	0	1	0	0	2186
Kawana	0	1	0	1	284
Kawana	0	1	1	0	640
Kawana	0	1	1	1	148
Kawana	1	0	0	1	3163
Kawana	1	0	1	0	1671
Kawana	1	0	1	1	1227
Kawana	1	1	0	0	11836
Kawana	1	1	0	1	722
Kawana	1	1	1	0	2793
Kawana	1	1	1	1	562
Keppel					373
Keppel	0	0	0	1	1568
Keppel	0	0	1	0	362
Keppel	0	0	1	1	235
Keppel	0	1	0	0	2569
Keppel	0	1	0	1	317
Keppel	0	1	1	0	614
Keppel	0	1	1	1	214
Keppel	1	0	0	1	3096
Keppel	1	0	1	0	1165
Keppel	1	0	1	1	973
Keppel	1	1	0	0	12321
Keppel	1	1	0	1	1056
Keppel	1	1	1	0	2704
Keppel	1	1	1	1	609
Kurwongbah					376
Kurwongbah	0	0	0	1	1987
Kurwongbah	0	0	1	0	541
Kurwongbah	0	0	1	1	373
Kurwongbah	0	1	0	0	3252
Kurwongbah	0	1	0	1	530
Kurwongbah	0	1	1	0	751
Kurwongbah	0	1	1	1	247
Kurwongbah	1	0	0	1	4083
Kurwongbah	1	0	1	0	1745
Kurwongbah	1	0	1	1	1646
Kurwongbah	1	1	0	0	15901
Kurwongbah	1	1	0	1	1219
Kurwongbah	1	1	1	0	3808
Kurwongbah	1	1	1	1	952
Lockyer					426
Lockyer	0	0	0	1	1841
Lockyer	0	0	1	0	333
Lockyer	0	0	1	1	259
Lockyer	0	1	0	0	2822
Lockyer	0	1	0	1	495
Lockyer	0	1	1	0	716
Lockyer	0	1	1	1	202
Lockyer	1	0	0	1	3575
Lockyer	1	0	1	0	1175
Lockyer	1	0	1	1	953
Lockyer	1	1	0	0	11947
Lockyer	1	1	0	1	1145
Lockyer	1	1	1	0	2939
Lockyer	1	1	1	1	789
Logan					425
Logan	0	0	0	1	2262
Logan	0	0	1	0	436
Logan	0	0	1	1	300
Logan	0	1	0	0	4497
Logan	0	1	0	1	591
Logan	0	1	1	0	783
Logan	0	1	1	1	276
Logan	1	0	0	1	5120
Logan	1	0	1	0	1595
Logan	1	0	1	1	1608
Logan	1	1	0	0	17652
Logan	1	1	0	1	1446
Logan	1	1	1	0	3551
Logan	1	1	1	1	1191
Lytton					519
Lytton	0	0	0	1	2098
Lytton	0	0	1	0	559
Lytton	0	0	1	1	329
Lytton	0	1	0	0	2714
Lytton	0	1	0	1	199
Lytton	0	1	1	0	605
Lytton	0	1	1	1	82
Lytton	1	0	0	1	3609
Lytton	1	0	1	0	2220
Lytton	1	0	1	1	1226
Lytton	1	1	0	0	14618
Lytton	1	1	0	1	660
Lytton	1	1	1	0	2852
Lytton	1	1	1	1	473
Macalister					573
Macalister	0	0	0	1	2549
Macalister	0	0	1	0	504
Macalister	0	0	1	1	405
Macalister	0	1	0	0	4186
Macalister	0	1	0	1	628
Macalister	0	1	1	0	848
Macalister	0	1	1	1	284
Macalister	1	0	0	1	3905
Macalister	1	0	1	0	1366
Macalister	1	0	1	1	1089
Macalister	1	1	0	0	14366
Macalister	1	1	0	1	1072
Macalister	1	1	1	0	2964
Macalister	1	1	1	1	997
Mackay					550
Mackay	0	0	0	1	1872
Mackay	0	0	1	0	439
Mackay	0	0	1	1	235
Mackay	0	1	0	0	3300
Mackay	0	1	0	1	325
Mackay	0	1	1	0	593
Mackay	0	1	1	1	132
Mackay	1	0	0	1	3085
Mackay	1	0	1	0	1176
Mackay	1	0	1	1	898
Mackay	1	1	0	0	11829
Mackay	1	1	0	1	1020
Mackay	1	1	1	0	2354
Mackay	1	1	1	1	535
Maiwar					1124
Maiwar	0	0	0	1	915
Maiwar	0	0	1	0	830
Maiwar	0	0	1	1	257
Maiwar	0	1	0	0	1590
Maiwar	0	1	0	1	87
Maiwar	0	1	1	0	453
Maiwar	0	1	1	1	38
Maiwar	1	0	0	1	1981
Maiwar	1	0	1	0	2803
Maiwar	1	0	1	1	1046
Maiwar	1	1	0	0	14214
Maiwar	1	1	0	1	188
Maiwar	1	1	1	0	3241
Maiwar	1	1	1	1	170
Mansfield					648
Mansfield	0	0	0	1	1714
Mansfield	0	0	1	0	677
Mansfield	0	0	1	1	385
Mansfield	0	1	0	0	2092
Mansfield	0	1	0	1	190
Mansfield	0	1	1	0	618
Mansfield	0	1	1	1	130
Mansfield	1	0	0	1	3650
Mansfield	1	0	1	0	2782
Mansfield	1	0	1	1	1592
Mansfield	1	1	0	0	16940
Mansfield	1	1	0	1	501
Mansfield	1	1	1	0	4439
Mansfield	1	1	1	1	563
Maroochydore					393
Maroochydore	0	0	0	1	1718
Maroochydore	0	0	1	0	568
Maroochydore	0	0	1	1	187
Maroochydore	0	1	0	0	1869
Maroochydore	0	1	0	1	176
Maroochydore	0	1	1	0	357
Maroochydore	0	1	1	1	58
Maroochydore	1	0	0	1	2161
Maroochydore	1	0	1	0	1231
Maroochydore	1	0	1	1	701
Maroochydore	1	1	0	0	8921
Maroochydore	1	1	0	1	423
Maroochydore	1	1	1	0	1536
Maroochydore	1	1	1	1	257
Maryborough					390
Maryborough	0	0	0	1	2028
Maryborough	0	0	1	0	323
Maryborough	0	0	1	1	167
Maryborough	0	1	0	0	2816
Maryborough	0	1	0	1	445
Maryborough	0	1	1	0	554
Maryborough	0	1	1	1	196
Maryborough	1	0	0	1	3394
Maryborough	1	0	1	0	981
Maryborough	1	0	1	1	698
Maryborough	1	1	0	0	8847
Maryborough	1	1	0	1	993
Maryborough	1	1	1	0	2150
Maryborough	1	1	1	1	491
McConnel					996
McConnel	0	0	0	1	963
McConnel	0	0	1	0	605
McConnel	0	0	1	1	97
McConnel	0	1	0	0	1349
McConnel	0	1	0	1	52
McConnel	0	1	1	0	225
McConnel	0	1	1	1	4
McConnel	1	0	0	1	1103
McConnel	1	0	1	0	1175
McConnel	1	0	1	1	337
McConnel	1	1	0	0	7898
McConnel	1	1	0	1	109
McConnel	1	1	1	0	1083
McConnel	1	1	1	1	51
Mermaid Beach					473
Mermaid Beach	0	0	0	1	1837
Mermaid Beach	0	0	1	0	685
Mermaid Beach	0	0	1	1	305
Mermaid Beach	0	1	0	0	2154
Mermaid Beach	0	1	0	1	169
Mermaid Beach	0	1	1	0	510
Mermaid Beach	0	1	1	1	77
Mermaid Beach	1	0	0	1	3032
Mermaid Beach	1	0	1	0	1822
Mermaid Beach	1	0	1	1	1129
Mermaid Beach	1	1	0	0	12123
Mermaid Beach	1	1	0	1	538
Mermaid Beach	1	1	1	0	2305
Mermaid Beach	1	1	1	1	300
Miller					634
Miller	0	0	0	1	1164
Miller	0	0	1	0	507
Miller	0	0	1	1	196
Miller	0	1	0	0	1429
Miller	0	1	0	1	99
Miller	0	1	1	0	387
Miller	0	1	1	1	55
Miller	1	0	0	1	2316
Miller	1	0	1	0	2686
Miller	1	0	1	1	1352
Miller	1	1	0	0	14077
Miller	1	1	0	1	269
Miller	1	1	1	0	3142
Miller	1	1	1	1	310
Mirani					323
Mirani	0	0	0	1	1193
Mirani	0	0	1	0	215
Mirani	0	0	1	1	180
Mirani	0	1	0	0	1833
Mirani	0	1	0	1	274
Mirani	0	1	1	0	436
Mirani	0	1	1	1	84
Mirani	1	0	0	1	3574
Mirani	1	0	1	0	1094
Mirani	1	0	1	1	978
Mirani	1	1	0	0	12154
Mirani	1	1	0	1	969
Mirani	1	1	1	0	2404
Mirani	1	1	1	1	608
Moggill					257
Moggill	0	0	0	1	1056
Moggill	0	0	1	0	608
Moggill	0	0	1	1	235
Moggill	0	1	0	0	1354
Moggill	0	1	0	1	119
Moggill	0	1	1	0	567
Moggill	0	1	1	1	92
Moggill	1	0	0	1	3682
Moggill	1	0	1	0	3584
Moggill	1	0	1	1	1803
Moggill	1	1	0	0	15758
Moggill	1	1	0	1	465
Moggill	1	1	1	0	4631
Moggill	1	1	1	1	428
Morayfield					568
Morayfield	0	0	0	1	2741
Morayfield	0	0	1	0	596
Morayfield	0	0	1	1	382
Morayfield	0	1	0	0	4927
Morayfield	0	1	0	1	729
Morayfield	0	1	1	0	922
Morayfield	0	1	1	1	398
Morayfield	1	0	0	1	3899
Morayfield	1	0	1	0	1196
Morayfield	1	0	1	1	979
Morayfield	1	1	0	0	12206
Morayfield	1	1	0	1	1302
Morayfield	1	1	1	0	2603
Morayfield	1	1	1	1	920
Mount Ommaney					444
Mount Ommaney	0	0	0	1	1614
Mount Ommaney	0	0	1	0	627
Mount Ommaney	0	0	1	1	323
Mount Ommaney	0	1	0	0	1672
Mount Ommaney	0	1	0	1	166
Mount Ommaney	0	1	1	0	520
Mount Ommaney	0	1	1	1	95
Mount Ommaney	1	0	0	1	3707
Mount Ommaney	1	0	1	0	2872
Mount Ommaney	1	0	1	1	1504
Mount Ommaney	1	1	0	0	15085
Mount Ommaney	1	1	0	1	467
Mount Ommaney	1	1	1	0	3421
Mount Ommaney	1	1	1	1	454
Mudgeeraba					346
Mudgeeraba	0	0	0	1	1972
Mudgeeraba	0	0	1	0	718
Mudgeeraba	0	0	1	1	395
Mudgeeraba	0	1	0	0	2688
Mudgeeraba	0	1	0	1	260
Mudgeeraba	0	1	1	0	750
Mudgeeraba	0	1	1	1	134
Mudgeeraba	1	0	0	1	4411
Mudgeeraba	1	0	1	0	2474
Mudgeeraba	1	0	1	1	1484
Mudgeeraba	1	1	0	0	15832
Mudgeeraba	1	1	0	1	839
Mudgeeraba	1	1	1	0	3791
Mudgeeraba	1	1	1	1	594
Mulgrave					532
Mulgrave	0	0	0	1	2104
Mulgrave	0	0	1	0	532
Mulgrave	0	0	1	1	323
Mulgrave	0	1	0	0	4088
Mulgrave	0	1	0	1	731
Mulgrave	0	1	1	0	871
Mulgrave	0	1	1	1	391
Mulgrave	1	0	0	1	3189
Mulgrave	1	0	1	0	1317
Mulgrave	1	0	1	1	977
Mulgrave	1	1	0	0	13427
Mulgrave	1	1	0	1	1281
Mulgrave	1	1	1	0	2881
Mulgrave	1	1	1	1	841
Mundingburra					605
Mundingburra	0	0	0	1	1616
Mundingburra	0	0	1	0	449
Mundingburra	0	0	1	1	289
Mundingburra	0	1	0	0	2517
Mundingburra	0	1	0	1	347
Mundingburra	0	1	1	0	616
Mundingburra	0	1	1	1	241
Mundingburra	1	0	0	1	2583
Mundingburra	1	0	1	0	1504
Mundingburra	1	0	1	1	849
Mundingburra	1	1	0	0	9694
Mundingburra	1	1	0	1	649
Mundingburra	1	1	1	0	2645
Mundingburra	1	1	1	1	670
Murrumba					555
Murrumba	0	0	0	1	2346
Murrumba	0	0	1	0	672
Murrumba	0	0	1	1	411
Murrumba	0	1	0	0	4778
Murrumba	0	1	0	1	584
Murrumba	0	1	1	0	1032
Murrumba	0	1	1	1	290
Murrumba	1	0	0	1	3650
Murrumba	1	0	1	0	1770
Murrumba	1	0	1	1	1408
Murrumba	1	1	0	0	20747
Murrumba	1	1	0	1	1210
Murrumba	1	1	1	0	3664
Murrumba	1	1	1	1	827
Nanango					502
Nanango	0	0	0	1	1912
Nanango	0	0	1	0	380
Nanango	0	0	1	1	127
Nanango	0	1	0	0	2813
Nanango	0	1	0	1	523
Nanango	0	1	1	0	571
Nanango	0	1	1	1	171
Nanango	1	0	0	1	3013
Nanango	1	0	1	0	987
Nanango	1	0	1	1	639
Nanango	1	1	0	0	8893
Nanango	1	1	0	1	1003
Nanango	1	1	1	0	2212
Nanango	1	1	1	1	568
Nicklin					332
Nicklin	0	0	0	1	1851
Nicklin	0	0	1	0	450
Nicklin	0	0	1	1	255
Nicklin	0	1	0	0	2313
Nicklin	0	1	0	1	315
Nicklin	0	1	1	0	579
Nicklin	0	1	1	1	77
Nicklin	1	0	0	1	3505
Nicklin	1	0	1	0	1274
Nicklin	1	0	1	1	927
Nicklin	1	1	0	0	11299
Nicklin	1	1	0	1	875
Nicklin	1	1	1	0	2302
Nicklin	1	1	1	1	549
Ninderry					248
Ninderry	0	0	0	1	1518
Ninderry	0	0	1	0	479
Ninderry	0	0	1	1	255
Ninderry	0	1	0	0	2404
Ninderry	0	1	0	1	219
Ninderry	0	1	1	0	485
Ninderry	0	1	1	1	89
Ninderry	1	0	0	1	3531
Ninderry	1	0	1	0	1737
Ninderry	1	0	1	1	1119
Ninderry	1	1	0	0	15704
Ninderry	1	1	0	1	879
Ninderry	1	1	1	0	3329
Ninderry	1	1	1	1	519
Noosa					213
Noosa	0	0	0	1	1630
Noosa	0	0	1	0	473
Noosa	0	0	1	1	207
Noosa	0	1	0	0	1592
Noosa	0	1	0	1	186
Noosa	0	1	1	0	492
Noosa	0	1	1	1	68
Noosa	1	0	0	1	2819
Noosa	1	0	1	0	1484
Noosa	1	0	1	1	875
Noosa	1	1	0	0	9521
Noosa	1	1	0	1	505
Noosa	1	1	1	0	2369
Noosa	1	1	1	1	350
Nudgee					827
Nudgee	0	0	0	1	1824
Nudgee	0	0	1	0	635
Nudgee	0	0	1	1	254
Nudgee	0	1	0	0	2196
Nudgee	0	1	0	1	183
Nudgee	0	1	1	0	452
Nudgee	0	1	1	1	140
Nudgee	1	0	0	1	2719
Nudgee	1	0	1	0	1728
Nudgee	1	0	1	1	1128
Nudgee	1	1	0	0	14918
Nudgee	1	1	0	1	419
Nudgee	1	1	1	0	2292
Nudgee	1	1	1	1	340
Oodgeroo					309
Oodgeroo	0	0	0	1	1389
Oodgeroo	0	0	1	0	502
Oodgeroo	0	0	1	1	275
Oodgeroo	0	1	0	0	1629
Oodgeroo	0	1	0	1	184
Oodgeroo	0	1	1	0	540
Oodgeroo	0	1	1	1	94
Oodgeroo	1	0	0	1	3659
Oodgeroo	1	0	1	0	2198
Oodgeroo	1	0	1	1	1543
Oodgeroo	1	1	0	0	9424
Oodgeroo	1	1	0	1	598
Oodgeroo	1	1	1	0	2894
Oodgeroo	1	1	1	1	525
Pine Rivers					444
Pine Rivers	0	0	0	1	1688
Pine Rivers	0	0	1	0	457
Pine Rivers	0	0	1	1	296
Pine Rivers	0	1	0	0	2350
Pine Rivers	0	1	0	1	262
Pine Rivers	0	1	1	0	562
Pine Rivers	0	1	1	1	98
Pine Rivers	1	0	0	1	4608
Pine Rivers	1	0	1	0	2277
Pine Rivers	1	0	1	1	1833
Pine Rivers	1	1	0	0	15868
Pine Rivers	1	1	0	1	904
Pine Rivers	1	1	1	0	3629
Pine Rivers	1	1	1	1	785
Pumicestone					335
Pumicestone	0	0	0	1	1890
Pumicestone	0	0	1	0	425
Pumicestone	0	0	1	1	202
Pumicestone	0	1	0	0	2577
Pumicestone	0	1	0	1	375
Pumicestone	0	1	1	0	585
Pumicestone	0	1	1	1	139
Pumicestone	1	0	0	1	3160
Pumicestone	1	0	1	0	1008
Pumicestone	1	0	1	1	763
Pumicestone	1	1	0	0	8684
Pumicestone	1	1	0	1	978
Pumicestone	1	1	1	0	1904
Pumicestone	1	1	1	1	481
Redcliffe					451
Redcliffe	0	0	0	1	2491
Redcliffe	0	0	1	0	584
Redcliffe	0	0	1	1	267
Redcliffe	0	1	0	0	2708
Redcliffe	0	1	0	1	329
Redcliffe	0	1	1	0	557
Redcliffe	0	1	1	1	215
Redcliffe	1	0	0	1	3368
Redcliffe	1	0	1	0	1255
Redcliffe	1	0	1	1	805
Redcliffe	1	1	0	0	9201
Redcliffe	1	1	0	1	656
Redcliffe	1	1	1	0	2050
Redcliffe	1	1	1	1	506
Redlands					344
Redlands	0	0	0	1	1894
Redlands	0	0	1	0	449
Redlands	0	0	1	1	347
Redlands	0	1	0	0	2322
Redlands	0	1	0	1	355
Redlands	0	1	1	0	561
Redlands	0	1	1	1	163
Redlands	1	0	0	1	4099
Redlands	1	0	1	0	1845
Redlands	1	0	1	1	1380
Redlands	1	1	0	0	12378
Redlands	1	1	0	1	827
Redlands	1	1	1	0	2636
Redlands	1	1	1	1	687
Rockhampton					617
Rockhampton	0	0	0	1	2223
Rockhampton	0	0	1	0	425
Rockhampton	0	0	1	1	224
Rockhampton	0	1	0	0	3994
Rockhampton	0	1	0	1	653
Rockhampton	0	1	1	0	774
Rockhampton	0	1	1	1	219
Rockhampton	1	0	0	1	2774
Rockhampton	1	0	1	0	1044
Rockhampton	1	0	1	1	734
Rockhampton	1	1	0	0	11696
Rockhampton	1	1	0	1	924
Rockhampton	1	1	1	0	2260
Rockhampton	1	1	1	1	497
Sandgate					532
Sandgate	0	0	0	1	2088
Sandgate	0	0	1	0	549
Sandgate	0	0	1	1	286
Sandgate	0	1	0	0	2440
Sandgate	0	1	0	1	282
Sandgate	0	1	1	0	630
Sandgate	0	1	1	1	159
Sandgate	1	0	0	1	3487
Sandgate	1	0	1	0	2086
Sandgate	1	0	1	1	1234
Sandgate	1	1	0	0	15459
Sandgate	1	1	0	1	585
Sandgate	1	1	1	0	2932
Sandgate	1	1	1	1	535
Scenic Rim					304
Scenic Rim	0	0	0	1	1802
Scenic Rim	0	0	1	0	340
Scenic Rim	0	0	1	1	229
Scenic Rim	0	1	0	0	2353
Scenic Rim	0	1	0	1	350
Scenic Rim	0	1	1	0	581
Scenic Rim	0	1	1	1	154
Scenic Rim	1	0	0	1	4100
Scenic Rim	1	0	1	0	1623
Scenic Rim	1	0	1	1	1207
Scenic Rim	1	1	0	0	12199
Scenic Rim	1	1	0	1	1129
Scenic Rim	1	1	1	0	3007
Scenic Rim	1	1	1	1	830
South Brisbane					1025
South Brisbane	0	0	0	1	1077
South Brisbane	0	0	1	0	750
South Brisbane	0	0	1	1	192
South Brisbane	0	1	0	0	1761
South Brisbane	0	1	0	1	86
South Brisbane	0	1	1	0	459
South Brisbane	0	1	1	1	31
South Brisbane	1	0	0	1	1542
South Brisbane	1	0	1	0	1966
South Brisbane	1	0	1	1	649
South Brisbane	1	1	0	0	9263
South Brisbane	1	1	0	1	185
South Brisbane	1	1	1	0	2045
South Brisbane	1	1	1	1	159
Southern Downs					365
Southern Downs	0	0	0	1	1507
Southern Downs	0	0	1	0	286
Southern Downs	0	0	1	1	163
Southern Downs	0	1	0	0	2577
Southern Downs	0	1	0	1	409
Southern Downs	0	1	1	0	542
Southern Downs	0	1	1	1	75
Southern Downs	1	0	0	1	2802
Southern Downs	1	0	1	0	919
Southern Downs	1	0	1	1	670
Southern Downs	1	1	0	0	9670
Southern Downs	1	1	0	1	777
Southern Downs	1	1	1	0	2313
Southern Downs	1	1	1	1	537
Southport					592
Southport	0	0	0	1	2284
Southport	0	0	1	0	804
Southport	0	0	1	1	371
Southport	0	1	0	0	2612
Southport	0	1	0	1	268
Southport	0	1	1	0	609
Southport	0	1	1	1	85
Southport	1	0	0	1	2842
Southport	1	0	1	0	1801
Southport	1	0	1	1	912
Southport	1	1	0	0	10516
Southport	1	1	0	1	489
Southport	1	1	1	0	2294
Southport	1	1	1	1	356
Springwood					302
Springwood	0	0	0	1	1878
Springwood	0	0	1	0	494
Springwood	0	0	1	1	237
Springwood	0	1	0	0	2193
Springwood	0	1	0	1	283
Springwood	0	1	1	0	518
Springwood	0	1	1	1	97
Springwood	1	0	0	1	4145
Springwood	1	0	1	0	2153
Springwood	1	0	1	1	1653
Springwood	1	1	0	0	15751
Springwood	1	1	0	1	821
Springwood	1	1	1	0	3422
Springwood	1	1	1	1	698
Stafford					841
Stafford	0	0	0	1	1714
Stafford	0	0	1	0	589
Stafford	0	0	1	1	276
Stafford	0	1	0	0	2040
Stafford	0	1	0	1	206
Stafford	0	1	1	0	487
Stafford	0	1	1	1	125
Stafford	1	0	0	1	2292
