SED_NAME21	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Collie-Preston (South West)	0	5	3
Collie-Preston (South West)	0	6	5
Collie-Preston (South West)	1	2	5840
Collie-Preston (South West)	1	3	2323
Collie-Preston (South West)	1	4	2412
Collie-Preston (South West)	1	5	1043
Collie-Preston (South West)	1	6	447
Cottesloe (North Metropolitan)	0	1	4771
Cottesloe (North Metropolitan)	0	2	352
Cottesloe (North Metropolitan)	0	3	121
Cottesloe (North Metropolitan)	0	4	67
Cottesloe (North Metropolitan)	0	5	16
Cottesloe (North Metropolitan)	0	6	4
Cottesloe (North Metropolitan)	1	2	5226
Cottesloe (North Metropolitan)	1	3	2171
Cottesloe (North Metropolitan)	1	4	2534
Cottesloe (North Metropolitan)	1	5	1098
Cottesloe (North Metropolitan)	1	6	272
Darling Range (East Metropolitan)	0	1	2446
Darling Range (East Metropolitan)	0	2	244
Darling Range (East Metropolitan)	0	3	35
Darling Range (East Metropolitan)	0	4	5
Darling Range (East Metropolitan)	0	5	7
Darling Range (East Metropolitan)	1	2	5046
Darling Range (East Metropolitan)	1	3	2628
Darling Range (East Metropolitan)	1	4	3003
Darling Range (East Metropolitan)	1	5	1426
Darling Range (East Metropolitan)	1	6	804
Dawesville (South West)	0	1	4086
Dawesville (South West)	0	2	286
Dawesville (South West)	0	3	36
Dawesville (South West)	0	4	9
Dawesville (South West)	0	5	11
Dawesville (South West)	1	2	6742
Dawesville (South West)	1	3	2176
Dawesville (South West)	1	4	2068
Dawesville (South West)	1	5	862
Dawesville (South West)	1	6	341
Forrestfield (East Metropolitan)	0	1	3588
Forrestfield (East Metropolitan)	0	2	356
Forrestfield (East Metropolitan)	0	3	65
Forrestfield (East Metropolitan)	0	4	20
Forrestfield (East Metropolitan)	0	5	3
Forrestfield (East Metropolitan)	0	6	4
Forrestfield (East Metropolitan)	1	2	4652
Forrestfield (East Metropolitan)	1	3	2522
Forrestfield (East Metropolitan)	1	4	2467
Forrestfield (East Metropolitan)	1	5	1091
Forrestfield (East Metropolitan)	1	6	537
Fremantle (South Metropolitan)	0	1	5979
Fremantle (South Metropolitan)	0	2	679
Fremantle (South Metropolitan)	0	3	210
Fremantle (South Metropolitan)	0	4	74
Fremantle (South Metropolitan)	0	5	8
Fremantle (South Metropolitan)	0	6	10
Fremantle (South Metropolitan)	1	2	5808
Fremantle (South Metropolitan)	1	3	2489
Fremantle (South Metropolitan)	1	4	2069
Fremantle (South Metropolitan)	1	5	608
Fremantle (South Metropolitan)	1	6	215
Geraldton (Agricultural)	0	1	3962
Geraldton (Agricultural)	0	2	335
Geraldton (Agricultural)	0	3	50
Geraldton (Agricultural)	0	4	4
Geraldton (Agricultural)	1	2	4704
Geraldton (Agricultural)	1	3	2023
Geraldton (Agricultural)	1	4	1842
Geraldton (Agricultural)	1	5	817
Geraldton (Agricultural)	1	6	420
Hillarys (North Metropolitan)	0	1	2951
Hillarys (North Metropolitan)	0	2	266
Hillarys (North Metropolitan)	0	3	65
Hillarys (North Metropolitan)	0	4	17
Hillarys (North Metropolitan)	0	5	3
Hillarys (North Metropolitan)	1	2	5240
Hillarys (North Metropolitan)	1	3	2620
Hillarys (North Metropolitan)	1	4	2978
Hillarys (North Metropolitan)	1	5	995
Hillarys (North Metropolitan)	1	6	278
Jandakot (South Metropolitan)	0	1	2182
Jandakot (South Metropolitan)	0	2	215
Jandakot (South Metropolitan)	0	3	61
Jandakot (South Metropolitan)	0	4	23
Jandakot (South Metropolitan)	0	5	5
Jandakot (South Metropolitan)	0	6	3
Jandakot (South Metropolitan)	1	2	4882
Jandakot (South Metropolitan)	1	3	3645
Jandakot (South Metropolitan)	1	4	4622
Jandakot (South Metropolitan)	1	5	1666
Jandakot (South Metropolitan)	1	6	714
Joondalup (North Metropolitan)	0	1	2871
Joondalup (North Metropolitan)	0	2	319
Joondalup (North Metropolitan)	0	3	67
Joondalup (North Metropolitan)	0	4	34
Joondalup (North Metropolitan)	0	5	7
Joondalup (North Metropolitan)	0	6	11
Joondalup (North Metropolitan)	1	2	5013
Joondalup (North Metropolitan)	1	3	2478
Joondalup (North Metropolitan)	1	4	2675
Joondalup (North Metropolitan)	1	5	997
Joondalup (North Metropolitan)	1	6	338
Kalamunda (East Metropolitan)	0	1	2693
Kalamunda (East Metropolitan)	0	2	155
Kalamunda (East Metropolitan)	0	3	21
Kalamunda (East Metropolitan)	0	4	6
Kalamunda (East Metropolitan)	1	2	5094
Kalamunda (East Metropolitan)	1	3	2187
Kalamunda (East Metropolitan)	1	4	2416
Kalamunda (East Metropolitan)	1	5	1101
Kalamunda (East Metropolitan)	1	6	400
Kalgoorlie (Mining and Pastoral)	0	1	3404
Kalgoorlie (Mining and Pastoral)	0	2	328
Kalgoorlie (Mining and Pastoral)	0	3	65
Kalgoorlie (Mining and Pastoral)	0	4	12
Kalgoorlie (Mining and Pastoral)	0	5	9
Kalgoorlie (Mining and Pastoral)	0	6	3
Kalgoorlie (Mining and Pastoral)	1	2	3437
Kalgoorlie (Mining and Pastoral)	1	3	1767
Kalgoorlie (Mining and Pastoral)	1	4	1695
Kalgoorlie (Mining and Pastoral)	1	5	794
Kalgoorlie (Mining and Pastoral)	1	6	426
Kimberley (Mining and Pastoral)	0	1	2613
Kimberley (Mining and Pastoral)	0	2	277
Kimberley (Mining and Pastoral)	0	3	83
Kimberley (Mining and Pastoral)	0	4	29
Kimberley (Mining and Pastoral)	0	5	9
Kimberley (Mining and Pastoral)	0	6	6
Kimberley (Mining and Pastoral)	1	2	2634
Kimberley (Mining and Pastoral)	1	3	1415
Kimberley (Mining and Pastoral)	1	4	1437
Kimberley (Mining and Pastoral)	1	5	798
Kimberley (Mining and Pastoral)	1	6	792
Kingsley (North Metropolitan)	0	1	3102
Kingsley (North Metropolitan)	0	2	208
Kingsley (North Metropolitan)	0	3	30
Kingsley (North Metropolitan)	0	4	16
Kingsley (North Metropolitan)	0	5	3
Kingsley (North Metropolitan)	0	6	3
Kingsley (North Metropolitan)	1	2	5190
Kingsley (North Metropolitan)	1	3	2585
Kingsley (North Metropolitan)	1	4	2890
Kingsley (North Metropolitan)	1	5	1005
Kingsley (North Metropolitan)	1	6	314
Kwinana (South Metropolitan)	0	1	3692
Kwinana (South Metropolitan)	0	2	423
Kwinana (South Metropolitan)	0	3	74
Kwinana (South Metropolitan)	0	4	19
Kwinana (South Metropolitan)	0	5	9
Kwinana (South Metropolitan)	0	6	3
Kwinana (South Metropolitan)	1	2	4611
Kwinana (South Metropolitan)	1	3	2977
Kwinana (South Metropolitan)	1	4	3171
Kwinana (South Metropolitan)	1	5	1275
Kwinana (South Metropolitan)	1	6	662
Landsdale (North Metropolitan)	0	1	2312
Landsdale (North Metropolitan)	0	2	187
Landsdale (North Metropolitan)	0	3	33
Landsdale (North Metropolitan)	0	4	13
Landsdale (North Metropolitan)	0	5	3
Landsdale (North Metropolitan)	0	6	4
Landsdale (North Metropolitan)	1	2	4145
Landsdale (North Metropolitan)	1	3	2992
Landsdale (North Metropolitan)	1	4	3869
Landsdale (North Metropolitan)	1	5	1444
Landsdale (North Metropolitan)	1	6	707
Mandurah (South West)	0	1	5692
Mandurah (South West)	0	2	395
Mandurah (South West)	0	3	64
Mandurah (South West)	0	4	8
Mandurah (South West)	0	5	3
Mandurah (South West)	1	2	5937
Mandurah (South West)	1	3	2432
Mandurah (South West)	1	4	2230
Mandurah (South West)	1	5	943
Mandurah (South West)	1	6	474
Maylands (East Metropolitan)	0	1	6207
Maylands (East Metropolitan)	0	2	696
Maylands (East Metropolitan)	0	3	188
Maylands (East Metropolitan)	0	4	51
Maylands (East Metropolitan)	0	5	20
Maylands (East Metropolitan)	0	6	10
Maylands (East Metropolitan)	1	2	5501
Maylands (East Metropolitan)	1	3	2598
Maylands (East Metropolitan)	1	4	2314
Maylands (East Metropolitan)	1	5	614
Maylands (East Metropolitan)	1	6	199
Midland (East Metropolitan)	0	1	5217
Midland (East Metropolitan)	0	2	474
Midland (East Metropolitan)	0	3	89
Midland (East Metropolitan)	0	4	16
Midland (East Metropolitan)	0	5	3
Midland (East Metropolitan)	1	2	5480
Midland (East Metropolitan)	1	3	2764
Midland (East Metropolitan)	1	4	2475
Midland (East Metropolitan)	1	5	947
Midland (East Metropolitan)	1	6	504
Mirrabooka (East Metropolitan)	0	1	4504
Mirrabooka (East Metropolitan)	0	2	483
Mirrabooka (East Metropolitan)	0	3	144
Mirrabooka (East Metropolitan)	0	4	46
Mirrabooka (East Metropolitan)	0	5	25
Mirrabooka (East Metropolitan)	0	6	3
Mirrabooka (East Metropolitan)	1	2	4403
Mirrabooka (East Metropolitan)	1	3	2712
Mirrabooka (East Metropolitan)	1	4	2391
Mirrabooka (East Metropolitan)	1	5	1173
Mirrabooka (East Metropolitan)	1	6	972
Moore (Agricultural)	0	1	3751
Moore (Agricultural)	0	2	253
Moore (Agricultural)	0	3	22
Moore (Agricultural)	0	4	9
Moore (Agricultural)	0	5	3
Moore (Agricultural)	1	2	5400
Moore (Agricultural)	1	3	1608
Moore (Agricultural)	1	4	1531
Moore (Agricultural)	1	5	818
Moore (Agricultural)	1	6	390
Morley (East Metropolitan)	0	1	4782
Morley (East Metropolitan)	0	2	481
Morley (East Metropolitan)	0	3	149
Morley (East Metropolitan)	0	4	47
Morley (East Metropolitan)	0	5	12
Morley (East Metropolitan)	0	6	13
Morley (East Metropolitan)	1	2	5524
Morley (East Metropolitan)	1	3	2823
Morley (East Metropolitan)	1	4	2450
Morley (East Metropolitan)	1	5	949
Morley (East Metropolitan)	1	6	465
Mount Lawley (East Metropolitan)	0	1	6174
Mount Lawley (East Metropolitan)	0	2	560
Mount Lawley (East Metropolitan)	0	3	167
Mount Lawley (East Metropolitan)	0	4	71
Mount Lawley (East Metropolitan)	0	5	18
Mount Lawley (East Metropolitan)	0	6	8
Mount Lawley (East Metropolitan)	1	2	5383
Mount Lawley (East Metropolitan)	1	3	2353
Mount Lawley (East Metropolitan)	1	4	2152
Mount Lawley (East Metropolitan)	1	5	674
Mount Lawley (East Metropolitan)	1	6	227
Murray-Wellington (South West)	0	1	3600
Murray-Wellington (South West)	0	2	273
Murray-Wellington (South West)	0	3	35
Murray-Wellington (South West)	0	4	10
Murray-Wellington (South West)	0	5	3
Murray-Wellington (South West)	0	6	7
Murray-Wellington (South West)	1	2	5798
Murray-Wellington (South West)	1	3	2166
Murray-Wellington (South West)	1	4	2237
Murray-Wellington (South West)	1	5	1040
Murray-Wellington (South West)	1	6	545
Nedlands (North Metropolitan)	0	1	5884
Nedlands (North Metropolitan)	0	2	601
Nedlands (North Metropolitan)	0	3	212
Nedlands (North Metropolitan)	0	4	96
Nedlands (North Metropolitan)	0	5	21
Nedlands (North Metropolitan)	0	6	9
Nedlands (North Metropolitan)	1	2	5578
Nedlands (North Metropolitan)	1	3	2206
Nedlands (North Metropolitan)	1	4	2462
Nedlands (North Metropolitan)	1	5	964
Nedlands (North Metropolitan)	1	6	214
North West Central (Mining and Pastoral)	0	1	1937
North West Central (Mining and Pastoral)	0	2	152
North West Central (Mining and Pastoral)	0	3	37
North West Central (Mining and Pastoral)	0	4	20
North West Central (Mining and Pastoral)	0	5	15
North West Central (Mining and Pastoral)	0	6	5
North West Central (Mining and Pastoral)	1	2	2019
North West Central (Mining and Pastoral)	1	3	776
North West Central (Mining and Pastoral)	1	4	842
North West Central (Mining and Pastoral)	1	5	393
North West Central (Mining and Pastoral)	1	6	254
Perth (North Metropolitan)	0	1	8760
Perth (North Metropolitan)	0	2	1358
Perth (North Metropolitan)	0	3	479
Perth (North Metropolitan)	0	4	120
Perth (North Metropolitan)	0	5	21
Perth (North Metropolitan)	0	6	10
Perth (North Metropolitan)	1	2	7445
Perth (North Metropolitan)	1	3	2478
Perth (North Metropolitan)	1	4	2004
Perth (North Metropolitan)	1	5	510
Perth (North Metropolitan)	1	6	111
Pilbara (Mining and Pastoral)	0	1	3047
Pilbara (Mining and Pastoral)	0	2	321
Pilbara (Mining and Pastoral)	0	3	74
Pilbara (Mining and Pastoral)	0	4	16
Pilbara (Mining and Pastoral)	0	6	8
Pilbara (Mining and Pastoral)	1	2	3329
Pilbara (Mining and Pastoral)	1	3	1987
Pilbara (Mining and Pastoral)	1	4	2293
Pilbara (Mining and Pastoral)	1	5	1116
Pilbara (Mining and Pastoral)	1	6	577
Riverton (South Metropolitan)	0	1	2771
Riverton (South Metropolitan)	0	2	173
Riverton (South Metropolitan)	0	3	54
Riverton (South Metropolitan)	0	4	19
Riverton (South Metropolitan)	0	5	11
Riverton (South Metropolitan)	1	2	4250
Riverton (South Metropolitan)	1	3	2670
Riverton (South Metropolitan)	1	4	3607
Riverton (South Metropolitan)	1	5	1403
Riverton (South Metropolitan)	1	6	526
Rockingham (South Metropolitan)	0	1	5639
Rockingham (South Metropolitan)	0	2	393
Rockingham (South Metropolitan)	0	3	50
Rockingham (South Metropolitan)	0	4	5
Rockingham (South Metropolitan)	0	5	3
Rockingham (South Metropolitan)	1	2	5622
Rockingham (South Metropolitan)	1	3	2192
Rockingham (South Metropolitan)	1	4	1754
Rockingham (South Metropolitan)	1	5	714
Rockingham (South Metropolitan)	1	6	323
Roe (Agricultural)	0	1	4219
Roe (Agricultural)	0	2	298
Roe (Agricultural)	0	3	42
Roe (Agricultural)	0	4	7
Roe (Agricultural)	0	5	7
Roe (Agricultural)	0	6	7
Roe (Agricultural)	1	2	4765
Roe (Agricultural)	1	3	1596
Roe (Agricultural)	1	4	1656
Roe (Agricultural)	1	5	809
Roe (Agricultural)	1	6	390
Scarborough (North Metropolitan)	0	1	5744
Scarborough (North Metropolitan)	0	2	740
Scarborough (North Metropolitan)	0	3	269
Scarborough (North Metropolitan)	0	4	64
Scarborough (North Metropolitan)	0	5	9
Scarborough (North Metropolitan)	0	6	9
Scarborough (North Metropolitan)	1	2	5765
Scarborough (North Metropolitan)	1	3	2584
Scarborough (North Metropolitan)	1	4	2582
Scarborough (North Metropolitan)	1	5	690
Scarborough (North Metropolitan)	1	6	153
South Perth (South Metropolitan)	0	1	5624
South Perth (South Metropolitan)	0	2	632
South Perth (South Metropolitan)	0	3	243
South Perth (South Metropolitan)	0	4	57
South Perth (South Metropolitan)	0	5	19
South Perth (South Metropolitan)	0	6	9
South Perth (South Metropolitan)	1	2	5725
South Perth (South Metropolitan)	1	3	2276
South Perth (South Metropolitan)	1	4	2162
South Perth (South Metropolitan)	1	5	698
South Perth (South Metropolitan)	1	6	189
Southern River (South Metropolitan)	0	1	2696
Southern River (South Metropolitan)	0	2	257
Southern River (South Metropolitan)	0	3	56
Southern River (South Metropolitan)	0	4	26
Southern River (South Metropolitan)	0	5	17
Southern River (South Metropolitan)	1	2	4106
Southern River (South Metropolitan)	1	3	3002
Southern River (South Metropolitan)	1	4	3760
Southern River (South Metropolitan)	1	5	1580
Southern River (South Metropolitan)	1	6	886
Swan Hills (East Metropolitan)	0	1	2604
Swan Hills (East Metropolitan)	0	2	254
Swan Hills (East Metropolitan)	0	3	32
Swan Hills (East Metropolitan)	0	4	6
Swan Hills (East Metropolitan)	1	2	4811
Swan Hills (East Metropolitan)	1	3	2741
Swan Hills (East Metropolitan)	1	4	3112
Swan Hills (East Metropolitan)	1	5	1390
Swan Hills (East Metropolitan)	1	6	778
Thornlie (East Metropolitan)	0	1	4557
Thornlie (East Metropolitan)	0	2	457
Thornlie (East Metropolitan)	0	3	102
Thornlie (East Metropolitan)	0	4	38
Thornlie (East Metropolitan)	0	5	9
Thornlie (East Metropolitan)	0	6	6
Thornlie (East Metropolitan)	1	2	4961
Thornlie (East Metropolitan)	1	3	2718
Thornlie (East Metropolitan)	1	4	2538
Thornlie (East Metropolitan)	1	5	1219
Thornlie (East Metropolitan)	1	6	828
Vasse (South West)	0	1	3968
Vasse (South West)	0	2	330
Vasse (South West)	0	3	72
Vasse (South West)	0	4	24
Vasse (South West)	0	5	4
Vasse (South West)	0	6	3
Vasse (South West)	1	2	5887
Vasse (South West)	1	3	2185
Vasse (South West)	1	4	2391
Vasse (South West)	1	5	961
Vasse (South West)	1	6	350
Victoria Park (South Metropolitan)	0	1	6525
Victoria Park (South Metropolitan)	0	2	950
Victoria Park (South Metropolitan)	0	3	504
Victoria Park (South Metropolitan)	0	4	253
Victoria Park (South Metropolitan)	0	5	113
Victoria Park (South Metropolitan)	0	6	65
Victoria Park (South Metropolitan)	1	2	5421
Victoria Park (South Metropolitan)	1	3	2576
Victoria Park (South Metropolitan)	1	4	2186
Victoria Park (South Metropolitan)	1	5	669
Victoria Park (South Metropolitan)	1	6	311
Wanneroo (North Metropolitan)	0	1	3219
Wanneroo (North Metropolitan)	0	2	275
Wanneroo (North Metropolitan)	0	3	66
Wanneroo (North Metropolitan)	0	4	13
Wanneroo (North Metropolitan)	0	5	6
Wanneroo (North Metropolitan)	0	6	4
Wanneroo (North Metropolitan)	1	2	4812
Wanneroo (North Metropolitan)	1	3	3120
Wanneroo (North Metropolitan)	1	4	3406
Wanneroo (North Metropolitan)	1	5	1372
Wanneroo (North Metropolitan)	1	6	683
Warnbro (South Metropolitan)	0	1	2830
Warnbro (South Metropolitan)	0	2	296
Warnbro (South Metropolitan)	0	3	41
Warnbro (South Metropolitan)	0	4	8
Warnbro (South Metropolitan)	0	5	7
Warnbro (South Metropolitan)	1	2	4875
Warnbro (South Metropolitan)	1	3	3025
Warnbro (South Metropolitan)	1	4	3258
Warnbro (South Metropolitan)	1	5	1439
Warnbro (South Metropolitan)	1	6	680
Warren-Blackwood (South West)	0	1	4634
Warren-Blackwood (South West)	0	2	345
Warren-Blackwood (South West)	0	3	66
Warren-Blackwood (South West)	0	4	35
Warren-Blackwood (South West)	0	5	4
Warren-Blackwood (South West)	0	6	6
Warren-Blackwood (South West)	1	2	6142
Warren-Blackwood (South West)	1	3	2008
Warren-Blackwood (South West)	1	4	1877
Warren-Blackwood (South West)	1	5	845
Warren-Blackwood (South West)	1	6	337
West Swan (East Metropolitan)	0	1	3096
West Swan (East Metropolitan)	0	2	344
West Swan (East Metropolitan)	0	3	67
West Swan (East Metropolitan)	0	4	19
West Swan (East Metropolitan)	0	5	10
West Swan (East Metropolitan)	1	2	4912
West Swan (East Metropolitan)	1	3	3407
West Swan (East Metropolitan)	1	4	3473
West Swan (East Metropolitan)	1	5	1441
West Swan (East Metropolitan)	1	6	832
Willagee (South Metropolitan)	0	1	4341
Willagee (South Metropolitan)	0	2	405
Willagee (South Metropolitan)	0	3	122
Willagee (South Metropolitan)	0	4	49
Willagee (South Metropolitan)	0	5	21
Willagee (South Metropolitan)	0	6	3
Willagee (South Metropolitan)	1	2	4980
Willagee (South Metropolitan)	1	3	2473
Willagee (South Metropolitan)	1	4	2231
Willagee (South Metropolitan)	1	5	747
Willagee (South Metropolitan)	1	6	287
Bass (Launceston)	0	1	3237
Bass (Launceston)	0	2	280
Bass (Launceston)	0	3	83
Bass (Launceston)	0	4	25
Bass (Launceston)	0	5	4
Bass (Launceston)	0	6	5
Bass (Launceston)	1	2	3173
Bass (Launceston)	1	3	1317
Bass (Launceston)	1	4	1188
Bass (Launceston)	1	5	463
Bass (Launceston)	1	6	160
Bass (McIntyre)	0	1	1038
Bass (McIntyre)	0	2	76
Bass (McIntyre)	0	3	7
Bass (McIntyre)	1	2	1232
Bass (McIntyre)	1	3	326
Bass (McIntyre)	1	4	294
Bass (McIntyre)	1	5	138
Bass (McIntyre)	1	6	74
Bass (Rosevears)	0	1	4211
Bass (Rosevears)	0	2	329
Bass (Rosevears)	0	3	61
Bass (Rosevears)	0	4	32
Bass (Rosevears)	0	5	4
Bass (Rosevears)	1	2	5293
Bass (Rosevears)	1	3	2074
Bass (Rosevears)	1	4	1913
Bass (Rosevears)	1	5	749
Bass (Rosevears)	1	6	312
Bass (Windermere)	0	1	4703
Bass (Windermere)	0	2	465
Bass (Windermere)	0	3	121
Bass (Windermere)	0	4	60
Bass (Windermere)	0	5	23
Bass (Windermere)	0	6	5
Bass (Windermere)	1	2	4944
Bass (Windermere)	1	3	2200
Bass (Windermere)	1	4	1747
Bass (Windermere)	1	5	761
Bass (Windermere)	1	6	473
Braddon (Mersey)	0	1	4748
Braddon (Mersey)	0	2	355
Braddon (Mersey)	0	3	49
Braddon (Mersey)	0	4	14
Braddon (Mersey)	0	5	3
Braddon (Mersey)	0	6	7
Braddon (Mersey)	1	2	5615
Braddon (Mersey)	1	3	2143
Braddon (Mersey)	1	4	1721
Braddon (Mersey)	1	5	692
Braddon (Mersey)	1	6	330
Braddon (Montgomery)	0	1	3926
Braddon (Montgomery)	0	2	221
Braddon (Montgomery)	0	3	26
Braddon (Montgomery)	0	4	10
Braddon (Montgomery)	0	5	6
Braddon (Montgomery)	0	6	4
Braddon (Montgomery)	1	2	4807
Braddon (Montgomery)	1	3	1772
Braddon (Montgomery)	1	4	1540
Braddon (Montgomery)	1	5	606
Braddon (Montgomery)	1	6	289
Braddon (Murchison)	0	1	5113
Braddon (Murchison)	0	2	325
Braddon (Murchison)	0	3	40
Braddon (Murchison)	0	4	8
Braddon (Murchison)	0	5	13
Braddon (Murchison)	1	2	5465
Braddon (Murchison)	1	3	1839
Braddon (Murchison)	1	4	1691
Braddon (Murchison)	1	5	718
Braddon (Murchison)	1	6	364
Clark (Derwent)	0	1	1966
Clark (Derwent)	0	2	137
Clark (Derwent)	0	3	43
Clark (Derwent)	0	4	14
Clark (Derwent)	0	5	6
Clark (Derwent)	1	2	1891
Clark (Derwent)	1	3	1046
Clark (Derwent)	1	4	823
Clark (Derwent)	1	5	348
Clark (Derwent)	1	6	182
Clark (Elwick)	0	1	4652
Clark (Elwick)	0	2	423
Clark (Elwick)	0	3	154
Clark (Elwick)	0	4	76
Clark (Elwick)	0	5	35
Clark (Elwick)	0	6	17
Clark (Elwick)	1	2	4198
Clark (Elwick)	1	3	2136
Clark (Elwick)	1	4	1712
Clark (Elwick)	1	5	761
Clark (Elwick)	1	6	487
Clark (Hobart)	0	1	4512
Clark (Hobart)	0	2	570
Clark (Hobart)	0	3	376
Clark (Hobart)	0	4	170
Clark (Hobart)	0	5	46
Clark (Hobart)	0	6	26
Clark (Hobart)	1	2	4358
Clark (Hobart)	1	3	1853
Clark (Hobart)	1	4	1736
Clark (Hobart)	1	5	581
Clark (Hobart)	1	6	218
Clark (Huon)	0	1	19
Clark (Huon)	0	2	4
Clark (Huon)	1	2	50
Clark (Huon)	1	3	19
Clark (Huon)	1	4	23
Clark (Huon)	1	5	3
Clark (Huon)	1	6	5
Clark (Nelson)	0	1	2061
Clark (Nelson)	0	2	235
Clark (Nelson)	0	3	120
Clark (Nelson)	0	4	97
Clark (Nelson)	0	5	54
Clark (Nelson)	0	6	19
Clark (Nelson)	1	2	2603
Clark (Nelson)	1	3	1044
Clark (Nelson)	1	4	1071
Clark (Nelson)	1	5	422
Clark (Nelson)	1	6	190
Franklin (Huon)	0	1	3204
Franklin (Huon)	0	2	231
Franklin (Huon)	0	3	35
Franklin (Huon)	0	6	3
Franklin (Huon)	1	2	4985
Franklin (Huon)	1	3	1957
Franklin (Huon)	1	4	1865
Franklin (Huon)	1	5	826
Franklin (Huon)	1	6	424
Franklin (Nelson)	0	1	1736
Franklin (Nelson)	0	2	158
Franklin (Nelson)	0	3	64
Franklin (Nelson)	0	4	24
Franklin (Nelson)	0	5	10
Franklin (Nelson)	0	6	6
Franklin (Nelson)	1	2	1984
Franklin (Nelson)	1	3	930
Franklin (Nelson)	1	4	888
Franklin (Nelson)	1	5	330
Franklin (Nelson)	1	6	133
Franklin (Pembroke)	0	1	3784
Franklin (Pembroke)	0	2	264
Franklin (Pembroke)	0	3	85
Franklin (Pembroke)	0	4	40
Franklin (Pembroke)	0	5	11
Franklin (Pembroke)	0	6	5
Franklin (Pembroke)	1	2	4364
Franklin (Pembroke)	1	3	1874
Franklin (Pembroke)	1	4	1668
Franklin (Pembroke)	1	5	607
Franklin (Pembroke)	1	6	220
Franklin (Rumney)	0	1	2251
Franklin (Rumney)	0	2	183
Franklin (Rumney)	0	3	44
Franklin (Rumney)	0	4	6
Franklin (Rumney)	0	5	3
Franklin (Rumney)	1	2	3305
Franklin (Rumney)	1	3	1667
Franklin (Rumney)	1	4	1544
Franklin (Rumney)	1	5	657
Franklin (Rumney)	1	6	294
Lyons (Derwent)	0	1	2244
Lyons (Derwent)	0	2	164
Lyons (Derwent)	0	3	20
Lyons (Derwent)	0	4	10
Lyons (Derwent)	0	5	3
Lyons (Derwent)	1	2	2600
Lyons (Derwent)	1	3	1285
Lyons (Derwent)	1	4	1068
Lyons (Derwent)	1	5	470
Lyons (Derwent)	1	6	320
Lyons (Launceston)	0	1	1087
Lyons (Launceston)	0	2	67
Lyons (Launceston)	0	3	10
Lyons (Launceston)	1	2	1462
Lyons (Launceston)	1	3	659
Lyons (Launceston)	1	4	565
Lyons (Launceston)	1	5	187
Lyons (Launceston)	1	6	88
Lyons (McIntyre)	0	1	3770
Lyons (McIntyre)	0	2	245
Lyons (McIntyre)	0	3	26
Lyons (McIntyre)	0	4	7
Lyons (McIntyre)	0	5	4
Lyons (McIntyre)	1	2	4732
Lyons (McIntyre)	1	3	1583
Lyons (McIntyre)	1	4	1253
Lyons (McIntyre)	1	5	587
Lyons (McIntyre)	1	6	281
Lyons (Montgomery)	0	1	486
Lyons (Montgomery)	0	2	41
Lyons (Montgomery)	1	2	759
Lyons (Montgomery)	1	3	251
Lyons (Montgomery)	1	4	223
Lyons (Montgomery)	1	5	103
Lyons (Montgomery)	1	6	45
Lyons (Prosser)	0	1	3770
Lyons (Prosser)	0	2	272
Lyons (Prosser)	0	3	16
Lyons (Prosser)	0	4	5
Lyons (Prosser)	0	6	5
Lyons (Prosser)	1	2	5024
Lyons (Prosser)	1	3	1937
Lyons (Prosser)	1	4	1614
Lyons (Prosser)	1	5	605
Lyons (Prosser)	1	6	309
Lyons (Rumney)	0	1	845
Lyons (Rumney)	0	2	65
Lyons (Rumney)	0	3	15
Lyons (Rumney)	0	4	5
Lyons (Rumney)	1	2	1398
Lyons (Rumney)	1	3	641
Lyons (Rumney)	1	4	557
Lyons (Rumney)	1	5	211
Lyons (Rumney)	1	6	83
Arafura	0	1	333
Arafura	0	2	24
Arafura	0	3	3
Arafura	1	2	329
Arafura	1	3	218
Arafura	1	4	212
Arafura	1	5	176
Arafura	1	6	514
Araluen	0	1	840
Araluen	0	2	131
Araluen	0	3	54
Araluen	0	4	18
Araluen	0	5	3
Araluen	1	2	890
Araluen	1	3	578
Araluen	1	4	511
Araluen	1	5	233
Araluen	1	6	150
Arnhem	0	1	258
Arnhem	0	2	17
Arnhem	0	3	4
Arnhem	0	6	3
Arnhem	1	2	326
Arnhem	1	3	218
Arnhem	1	4	272
Arnhem	1	5	208
Arnhem	1	6	489
Barkly	0	1	565
Barkly	0	2	51
Barkly	0	3	7
Barkly	1	2	460
Barkly	1	3	217
Barkly	1	4	220
Barkly	1	5	169
Barkly	1	6	375
Blain	0	1	617
Blain	0	2	86
Blain	0	3	20
Blain	0	4	10
Blain	1	2	747
Blain	1	3	517
Blain	1	4	485
Blain	1	5	228
Blain	1	6	122
Braitling	0	1	889
Braitling	0	2	125
Braitling	0	3	50
Braitling	0	4	18
Braitling	0	5	6
Braitling	0	6	5
Braitling	1	2	819
Braitling	1	3	492
Braitling	1	4	416
Braitling	1	5	172
Braitling	1	6	124
Brennan	0	1	551
Brennan	0	2	90
Brennan	0	3	23
Brennan	0	4	6
Brennan	1	2	808
Brennan	1	3	566
Brennan	1	4	566
Brennan	1	5	238
Brennan	1	6	112
Casuarina	0	1	557
Casuarina	0	2	74
Casuarina	0	3	37
Casuarina	0	4	19
Casuarina	0	5	7
Casuarina	0	6	4
Casuarina	1	2	769
Casuarina	1	3	496
Casuarina	1	4	554
Casuarina	1	5	235
