SED_NAME16	AgeStudent	Sex	students
Armadale (East Metropolitan)	15-19	F	1031
Armadale (East Metropolitan)	15-19	M	981
Armadale (East Metropolitan)	20-24	F	480
Armadale (East Metropolitan)	20-24	M	350
Armadale (East Metropolitan)	25+	F	1146
Armadale (East Metropolitan)	25+	M	617
Balcatta (North Metropolitan)	0-4	F	358
Balcatta (North Metropolitan)	0-4	M	351
Balcatta (North Metropolitan)	5-14	F	1986
Balcatta (North Metropolitan)	5-14	M	1945
Balcatta (North Metropolitan)	15-19	F	725
Balcatta (North Metropolitan)	15-19	M	714
Balcatta (North Metropolitan)	20-24	F	629
Balcatta (North Metropolitan)	20-24	M	490
Balcatta (North Metropolitan)	25+	F	1476
Balcatta (North Metropolitan)	25+	M	986
Baldivis (South Metropolitan)	0-4	F	661
Baldivis (South Metropolitan)	0-4	M	726
Baldivis (South Metropolitan)	5-14	F	4501
Baldivis (South Metropolitan)	5-14	M	4635
Baldivis (South Metropolitan)	15-19	F	1360
Baldivis (South Metropolitan)	15-19	M	1306
Baldivis (South Metropolitan)	20-24	F	537
Baldivis (South Metropolitan)	20-24	M	402
Baldivis (South Metropolitan)	25+	F	1527
Baldivis (South Metropolitan)	25+	M	706
Bassendean (East Metropolitan)	0-4	F	329
Bassendean (East Metropolitan)	0-4	M	404
Bassendean (East Metropolitan)	5-14	F	2359
Bassendean (East Metropolitan)	5-14	M	2704
Bassendean (East Metropolitan)	15-19	F	900
Bassendean (East Metropolitan)	15-19	M	896
Bassendean (East Metropolitan)	20-24	F	459
Bassendean (East Metropolitan)	20-24	M	455
Bassendean (East Metropolitan)	25+	F	1018
Bassendean (East Metropolitan)	25+	M	640
Bateman (South Metropolitan)	0-4	F	329
Bateman (South Metropolitan)	0-4	M	349
Bateman (South Metropolitan)	5-14	F	2657
Bateman (South Metropolitan)	5-14	M	2771
Bateman (South Metropolitan)	15-19	F	1187
Bateman (South Metropolitan)	15-19	M	1242
Bateman (South Metropolitan)	20-24	F	756
Bateman (South Metropolitan)	20-24	M	801
Bateman (South Metropolitan)	25+	F	953
Bateman (South Metropolitan)	25+	M	723
Belmont (East Metropolitan)	0-4	F	321
Belmont (East Metropolitan)	0-4	M	344
Belmont (East Metropolitan)	5-14	F	2186
Belmont (East Metropolitan)	5-14	M	2364
Belmont (East Metropolitan)	15-19	F	766
Belmont (East Metropolitan)	15-19	M	787
Belmont (East Metropolitan)	20-24	F	642
Belmont (East Metropolitan)	20-24	M	638
Belmont (East Metropolitan)	25+	F	1533
Belmont (East Metropolitan)	25+	M	1065
Bicton (South Metropolitan)	0-4	F	323
Bicton (South Metropolitan)	0-4	M	306
Bicton (South Metropolitan)	5-14	F	2382
Bicton (South Metropolitan)	5-14	M	2324
Bicton (South Metropolitan)	15-19	F	1160
Bicton (South Metropolitan)	15-19	M	999
Bicton (South Metropolitan)	20-24	F	605
Bicton (South Metropolitan)	20-24	M	511
Bicton (South Metropolitan)	25+	F	868
Bicton (South Metropolitan)	25+	M	524
Bunbury (South West)	0-4	F	303
Bunbury (South West)	0-4	M	338
Bunbury (South West)	5-14	F	2580
Bunbury (South West)	5-14	M	2755
Bunbury (South West)	15-19	F	947
Bunbury (South West)	15-19	M	911
Bunbury (South West)	20-24	F	293
Bunbury (South West)	20-24	M	188
Bunbury (South West)	25+	F	894
Bunbury (South West)	25+	M	390
Burns Beach (North Metropolitan)	0-4	F	401
Burns Beach (North Metropolitan)	0-4	M	413
Burns Beach (North Metropolitan)	5-14	F	2864
Burns Beach (North Metropolitan)	5-14	M	3185
Burns Beach (North Metropolitan)	15-19	F	1216
Burns Beach (North Metropolitan)	15-19	M	1253
Burns Beach (North Metropolitan)	20-24	F	615
Burns Beach (North Metropolitan)	20-24	M	536
Burns Beach (North Metropolitan)	25+	F	1028
Burns Beach (North Metropolitan)	25+	M	516
Butler (North Metropolitan)	0-4	F	627
Butler (North Metropolitan)	0-4	M	663
Butler (North Metropolitan)	5-14	F	4068
Butler (North Metropolitan)	5-14	M	4356
Butler (North Metropolitan)	15-19	F	1306
Butler (North Metropolitan)	15-19	M	1307
Butler (North Metropolitan)	20-24	F	545
Butler (North Metropolitan)	20-24	M	448
Butler (North Metropolitan)	25+	F	1391
Butler (North Metropolitan)	25+	M	663
Cannington (South Metropolitan)	0-4	F	429
Cannington (South Metropolitan)	0-4	M	500
Cannington (South Metropolitan)	5-14	F	2683
Cannington (South Metropolitan)	5-14	M	2812
Cannington (South Metropolitan)	15-19	F	915
Cannington (South Metropolitan)	15-19	M	1028
Cannington (South Metropolitan)	20-24	F	976
Cannington (South Metropolitan)	20-24	M	1030
Cannington (South Metropolitan)	25+	F	1933
Cannington (South Metropolitan)	25+	M	1349
Carine (North Metropolitan)	0-4	F	392
Carine (North Metropolitan)	0-4	M	398
Carine (North Metropolitan)	5-14	F	3026
Carine (North Metropolitan)	5-14	M	3097
Carine (North Metropolitan)	15-19	F	1103
Carine (North Metropolitan)	15-19	M	1200
Carine (North Metropolitan)	20-24	F	491
Carine (North Metropolitan)	20-24	M	473
Carine (North Metropolitan)	25+	F	686
Carine (North Metropolitan)	25+	M	456
Central Wheatbelt (Agricultural)	0-4	F	218
Central Wheatbelt (Agricultural)	0-4	M	214
Central Wheatbelt (Agricultural)	5-14	F	1919
Central Wheatbelt (Agricultural)	5-14	M	1985
Central Wheatbelt (Agricultural)	15-19	F	539
Central Wheatbelt (Agricultural)	15-19	M	520
Central Wheatbelt (Agricultural)	20-24	F	120
Central Wheatbelt (Agricultural)	20-24	M	89
Central Wheatbelt (Agricultural)	25+	F	474
Central Wheatbelt (Agricultural)	25+	M	166
Churchlands (North Metropolitan)	0-4	F	384
Churchlands (North Metropolitan)	0-4	M	395
Churchlands (North Metropolitan)	5-14	F	2918
Churchlands (North Metropolitan)	5-14	M	3351
Churchlands (North Metropolitan)	15-19	F	1273
Churchlands (North Metropolitan)	15-19	M	1429
Churchlands (North Metropolitan)	20-24	F	688
Churchlands (North Metropolitan)	20-24	M	679
Churchlands (North Metropolitan)	25+	F	1163
Churchlands (North Metropolitan)	25+	M	796
Cockburn (South Metropolitan)	0-4	F	490
Cockburn (South Metropolitan)	0-4	M	522
Cockburn (South Metropolitan)	5-14	F	3197
Cockburn (South Metropolitan)	5-14	M	3273
Cockburn (South Metropolitan)	15-19	F	1193
Cockburn (South Metropolitan)	15-19	M	1192
Cockburn (South Metropolitan)	20-24	F	663
Cockburn (South Metropolitan)	20-24	M	535
Cockburn (South Metropolitan)	25+	F	1148
Cockburn (South Metropolitan)	25+	M	702
Collie-Preston (South West)	0-4	F	351
Collie-Preston (South West)	0-4	M	346
Collie-Preston (South West)	5-14	F	2746
Collie-Preston (South West)	5-14	M	2944
Collie-Preston (South West)	15-19	F	868
Collie-Preston (South West)	15-19	M	873
Collie-Preston (South West)	20-24	F	178
Collie-Preston (South West)	20-24	M	156
Collie-Preston (South West)	25+	F	770
Collie-Preston (South West)	25+	M	287
Cottesloe (North Metropolitan)	0-4	F	312
Cottesloe (North Metropolitan)	0-4	M	326
Cottesloe (North Metropolitan)	5-14	F	2554
Cottesloe (North Metropolitan)	5-14	M	2603
Cottesloe (North Metropolitan)	15-19	F	1509
Cottesloe (North Metropolitan)	15-19	M	1438
Cottesloe (North Metropolitan)	20-24	F	789
Cottesloe (North Metropolitan)	20-24	M	731
Cottesloe (North Metropolitan)	25+	F	1009
Cottesloe (North Metropolitan)	25+	M	677
Darling Range (East Metropolitan)	0-4	F	442
Darling Range (East Metropolitan)	0-4	M	500
Darling Range (East Metropolitan)	5-14	F	3351
Darling Range (East Metropolitan)	5-14	M	3563
Darling Range (East Metropolitan)	15-19	F	1135
Darling Range (East Metropolitan)	15-19	M	1040
Darling Range (East Metropolitan)	20-24	F	398
Darling Range (East Metropolitan)	20-24	M	318
Darling Range (East Metropolitan)	25+	F	947
Darling Range (East Metropolitan)	25+	M	447
Dawesville (South West)	0-4	F	301
Dawesville (South West)	0-4	M	304
Dawesville (South West)	5-14	F	2337
Dawesville (South West)	5-14	M	2368
Dawesville (South West)	15-19	F	901
Dawesville (South West)	15-19	M	856
Dawesville (South West)	20-24	F	320
Dawesville (South West)	20-24	M	231
Dawesville (South West)	25+	F	761
Dawesville (South West)	25+	M	331
Forrestfield (East Metropolitan)	0-4	F	368
Forrestfield (East Metropolitan)	0-4	M	421
Forrestfield (East Metropolitan)	5-14	F	2630
Forrestfield (East Metropolitan)	5-14	M	2774
Forrestfield (East Metropolitan)	15-19	F	910
Forrestfield (East Metropolitan)	15-19	M	889
Forrestfield (East Metropolitan)	20-24	F	413
Forrestfield (East Metropolitan)	20-24	M	372
Forrestfield (East Metropolitan)	25+	F	886
Forrestfield (East Metropolitan)	25+	M	488
Fremantle (South Metropolitan)	0-4	F	298
Fremantle (South Metropolitan)	0-4	M	352
Fremantle (South Metropolitan)	5-14	F	1874
Fremantle (South Metropolitan)	5-14	M	1893
Fremantle (South Metropolitan)	15-19	F	762
Fremantle (South Metropolitan)	15-19	M	730
Fremantle (South Metropolitan)	20-24	F	600
Fremantle (South Metropolitan)	20-24	M	444
Fremantle (South Metropolitan)	25+	F	1339
Fremantle (South Metropolitan)	25+	M	748
Geraldton (Agricultural)	0-4	F	282
Geraldton (Agricultural)	0-4	M	272
Geraldton (Agricultural)	5-14	F	2354
Geraldton (Agricultural)	5-14	M	2470
Geraldton (Agricultural)	15-19	F	796
Geraldton (Agricultural)	15-19	M	751
Geraldton (Agricultural)	20-24	F	217
Geraldton (Agricultural)	20-24	M	138
Geraldton (Agricultural)	25+	F	821
Geraldton (Agricultural)	25+	M	342
Hillarys (North Metropolitan)	0-4	F	385
Hillarys (North Metropolitan)	0-4	M	413
Hillarys (North Metropolitan)	5-14	F	2556
Hillarys (North Metropolitan)	5-14	M	2759
Hillarys (North Metropolitan)	15-19	F	1064
Hillarys (North Metropolitan)	15-19	M	1044
Hillarys (North Metropolitan)	20-24	F	486
Hillarys (North Metropolitan)	20-24	M	452
Hillarys (North Metropolitan)	25+	F	855
Hillarys (North Metropolitan)	25+	M	473
Jandakot (South Metropolitan)	0-4	F	668
Jandakot (South Metropolitan)	0-4	M	735
Jandakot (South Metropolitan)	5-14	F	4159
Jandakot (South Metropolitan)	5-14	M	4229
Jandakot (South Metropolitan)	15-19	F	1414
Jandakot (South Metropolitan)	15-19	M	1349
Jandakot (South Metropolitan)	20-24	F	734
Jandakot (South Metropolitan)	20-24	M	698
Jandakot (South Metropolitan)	25+	F	1404
Jandakot (South Metropolitan)	25+	M	874
Joondalup (North Metropolitan)	0-4	F	284
Joondalup (North Metropolitan)	0-4	M	341
Joondalup (North Metropolitan)	5-14	F	2270
Joondalup (North Metropolitan)	5-14	M	2460
Joondalup (North Metropolitan)	15-19	F	1058
Joondalup (North Metropolitan)	15-19	M	1071
Joondalup (North Metropolitan)	20-24	F	628
Joondalup (North Metropolitan)	20-24	M	642
Joondalup (North Metropolitan)	25+	F	970
Joondalup (North Metropolitan)	25+	M	647
Kalamunda (East Metropolitan)	0-4	F	264
Kalamunda (East Metropolitan)	0-4	M	232
Kalamunda (East Metropolitan)	5-14	F	2475
Kalamunda (East Metropolitan)	5-14	M	2651
Kalamunda (East Metropolitan)	15-19	F	1004
Kalamunda (East Metropolitan)	15-19	M	1051
Kalamunda (East Metropolitan)	20-24	F	383
Kalamunda (East Metropolitan)	20-24	M	397
Kalamunda (East Metropolitan)	25+	F	738
Kalamunda (East Metropolitan)	25+	M	405
Kalgoorlie (Mining and Pastoral)	0-4	F	329
Kalgoorlie (Mining and Pastoral)	0-4	M	297
Kalgoorlie (Mining and Pastoral)	5-14	F	2105
Kalgoorlie (Mining and Pastoral)	5-14	M	2235
Kalgoorlie (Mining and Pastoral)	15-19	F	515
Kalgoorlie (Mining and Pastoral)	15-19	M	560
Kalgoorlie (Mining and Pastoral)	20-24	F	165
Kalgoorlie (Mining and Pastoral)	20-24	M	167
Kalgoorlie (Mining and Pastoral)	25+	F	684
Kalgoorlie (Mining and Pastoral)	25+	M	470
Kimberley (Mining and Pastoral)	0-4	F	247
Kimberley (Mining and Pastoral)	0-4	M	274
Kimberley (Mining and Pastoral)	5-14	F	2214
Kimberley (Mining and Pastoral)	5-14	M	2312
Kimberley (Mining and Pastoral)	15-19	F	505
Kimberley (Mining and Pastoral)	15-19	M	441
Kimberley (Mining and Pastoral)	20-24	F	106
Kimberley (Mining and Pastoral)	20-24	M	69
Kimberley (Mining and Pastoral)	25+	F	607
Kimberley (Mining and Pastoral)	25+	M	271
Kingsley (North Metropolitan)	0-4	F	381
Kingsley (North Metropolitan)	0-4	M	378
Kingsley (North Metropolitan)	5-14	F	2582
Kingsley (North Metropolitan)	5-14	M	2705
Kingsley (North Metropolitan)	15-19	F	1038
Kingsley (North Metropolitan)	15-19	M	1021
Kingsley (North Metropolitan)	20-24	F	431
Kingsley (North Metropolitan)	20-24	M	458
Kingsley (North Metropolitan)	25+	F	743
Kingsley (North Metropolitan)	25+	M	456
Kwinana (South Metropolitan)	0-4	F	567
Kwinana (South Metropolitan)	0-4	M	588
Kwinana (South Metropolitan)	5-14	F	3397
Kwinana (South Metropolitan)	5-14	M	3730
Kwinana (South Metropolitan)	15-19	F	974
Kwinana (South Metropolitan)	15-19	M	1000
Kwinana (South Metropolitan)	20-24	F	457
Kwinana (South Metropolitan)	20-24	M	411
Kwinana (South Metropolitan)	25+	F	1199
Kwinana (South Metropolitan)	25+	M	618
Landsdale (North Metropolitan)	0-4	F	495
Landsdale (North Metropolitan)	0-4	M	546
Landsdale (North Metropolitan)	5-14	F	3538
Landsdale (North Metropolitan)	5-14	M	3694
Landsdale (North Metropolitan)	15-19	F	1373
Landsdale (North Metropolitan)	15-19	M	1347
Landsdale (North Metropolitan)	20-24	F	662
Landsdale (North Metropolitan)	20-24	M	609
Landsdale (North Metropolitan)	25+	F	1016
Landsdale (North Metropolitan)	25+	M	542
Mandurah (South West)	0-4	F	356
Mandurah (South West)	0-4	M	374
Mandurah (South West)	5-14	F	2706
Mandurah (South West)	5-14	M	2699
Mandurah (South West)	15-19	F	877
Mandurah (South West)	15-19	M	854
Mandurah (South West)	20-24	F	376
Mandurah (South West)	20-24	M	249
Mandurah (South West)	25+	F	894
Mandurah (South West)	25+	M	383
Maylands (East Metropolitan)	0-4	F	376
Maylands (East Metropolitan)	0-4	M	382
Maylands (East Metropolitan)	5-14	F	1964
Maylands (East Metropolitan)	5-14	M	2166
Maylands (East Metropolitan)	15-19	F	752
Maylands (East Metropolitan)	15-19	M	738
Maylands (East Metropolitan)	20-24	F	618
Maylands (East Metropolitan)	20-24	M	543
Maylands (East Metropolitan)	25+	F	1438
Maylands (East Metropolitan)	25+	M	993
Midland (East Metropolitan)	0-4	F	389
Midland (East Metropolitan)	0-4	M	424
Midland (East Metropolitan)	5-14	F	2509
Midland (East Metropolitan)	5-14	M	2643
Midland (East Metropolitan)	15-19	F	855
Midland (East Metropolitan)	15-19	M	960
Midland (East Metropolitan)	20-24	F	471
Midland (East Metropolitan)	20-24	M	356
Midland (East Metropolitan)	25+	F	1026
Midland (East Metropolitan)	25+	M	554
Mirrabooka (East Metropolitan)	0-4	F	367
Mirrabooka (East Metropolitan)	0-4	M	380
Mirrabooka (East Metropolitan)	5-14	F	2670
Mirrabooka (East Metropolitan)	5-14	M	2942
Mirrabooka (East Metropolitan)	15-19	F	1095
Mirrabooka (East Metropolitan)	15-19	M	1085
Mirrabooka (East Metropolitan)	20-24	F	703
Mirrabooka (East Metropolitan)	20-24	M	645
Mirrabooka (East Metropolitan)	25+	F	1394
Mirrabooka (East Metropolitan)	25+	M	913
Moore (Agricultural)	0-4	F	218
Moore (Agricultural)	0-4	M	203
Moore (Agricultural)	5-14	F	1923
Moore (Agricultural)	5-14	M	2020
Moore (Agricultural)	15-19	F	545
Moore (Agricultural)	15-19	M	588
Moore (Agricultural)	20-24	F	113
Moore (Agricultural)	20-24	M	96
Moore (Agricultural)	25+	F	502
Moore (Agricultural)	25+	M	154
Morley (East Metropolitan)	0-4	F	370
Morley (East Metropolitan)	0-4	M	365
Morley (East Metropolitan)	5-14	F	2138
Morley (East Metropolitan)	5-14	M	2380
Morley (East Metropolitan)	15-19	F	879
Morley (East Metropolitan)	15-19	M	938
Morley (East Metropolitan)	20-24	F	565
Morley (East Metropolitan)	20-24	M	636
Morley (East Metropolitan)	25+	F	1178
Morley (East Metropolitan)	25+	M	859
Mount Lawley (East Metropolitan)	0-4	F	273
Mount Lawley (East Metropolitan)	0-4	M	335
Mount Lawley (East Metropolitan)	5-14	F	1930
Mount Lawley (East Metropolitan)	5-14	M	1919
Mount Lawley (East Metropolitan)	15-19	F	893
Mount Lawley (East Metropolitan)	15-19	M	819
Mount Lawley (East Metropolitan)	20-24	F	780
Mount Lawley (East Metropolitan)	20-24	M	625
Mount Lawley (East Metropolitan)	25+	F	1267
Mount Lawley (East Metropolitan)	25+	M	900
Murray-Wellington (South West)	0-4	F	277
Murray-Wellington (South West)	0-4	M	314
Murray-Wellington (South West)	5-14	F	2651
Murray-Wellington (South West)	5-14	M	2860
Murray-Wellington (South West)	15-19	F	963
Murray-Wellington (South West)	15-19	M	898
Murray-Wellington (South West)	20-24	F	198
Murray-Wellington (South West)	20-24	M	161
Murray-Wellington (South West)	25+	F	713
Murray-Wellington (South West)	25+	M	249
Nedlands (North Metropolitan)	0-4	F	323
Nedlands (North Metropolitan)	0-4	M	358
Nedlands (North Metropolitan)	5-14	F	2491
Nedlands (North Metropolitan)	5-14	M	2603
Nedlands (North Metropolitan)	15-19	F	1362
Nedlands (North Metropolitan)	15-19	M	1396
Nedlands (North Metropolitan)	20-24	F	1363
Nedlands (North Metropolitan)	20-24	M	1226
Nedlands (North Metropolitan)	25+	F	1487
Nedlands (North Metropolitan)	25+	M	1171
North West Central (Mining and Pastoral)	0-4	F	156
North West Central (Mining and Pastoral)	0-4	M	148
North West Central (Mining and Pastoral)	5-14	F	1083
North West Central (Mining and Pastoral)	5-14	M	1218
North West Central (Mining and Pastoral)	15-19	F	204
North West Central (Mining and Pastoral)	15-19	M	231
North West Central (Mining and Pastoral)	20-24	F	57
North West Central (Mining and Pastoral)	20-24	M	46
North West Central (Mining and Pastoral)	25+	F	326
North West Central (Mining and Pastoral)	25+	M	156
Perth (North Metropolitan)	0-4	F	274
Perth (North Metropolitan)	0-4	M	372
Perth (North Metropolitan)	5-14	F	1744
Perth (North Metropolitan)	5-14	M	1783
Perth (North Metropolitan)	15-19	F	688
Perth (North Metropolitan)	15-19	M	664
Perth (North Metropolitan)	20-24	F	1194
Perth (North Metropolitan)	20-24	M	994
Perth (North Metropolitan)	25+	F	2295
Perth (North Metropolitan)	25+	M	1812
Pilbara (Mining and Pastoral)	0-4	F	417
Pilbara (Mining and Pastoral)	0-4	M	474
Pilbara (Mining and Pastoral)	5-14	F	2970
Pilbara (Mining and Pastoral)	5-14	M	3085
Pilbara (Mining and Pastoral)	15-19	F	600
Pilbara (Mining and Pastoral)	15-19	M	688
Pilbara (Mining and Pastoral)	20-24	F	143
Pilbara (Mining and Pastoral)	20-24	M	134
Pilbara (Mining and Pastoral)	25+	F	950
Pilbara (Mining and Pastoral)	25+	M	540
Riverton (South Metropolitan)	0-4	F	342
Riverton (South Metropolitan)	0-4	M	367
Riverton (South Metropolitan)	5-14	F	3394
Riverton (South Metropolitan)	5-14	M	3738
Riverton (South Metropolitan)	15-19	F	1571
Riverton (South Metropolitan)	15-19	M	1555
Riverton (South Metropolitan)	20-24	F	751
Riverton (South Metropolitan)	20-24	M	759
Riverton (South Metropolitan)	25+	F	989
Riverton (South Metropolitan)	25+	M	634
Rockingham (South Metropolitan)	0-4	F	231
Rockingham (South Metropolitan)	0-4	M	262
Rockingham (South Metropolitan)	5-14	F	1948
Rockingham (South Metropolitan)	5-14	M	2098
Rockingham (South Metropolitan)	15-19	F	670
Rockingham (South Metropolitan)	15-19	M	726
Rockingham (South Metropolitan)	20-24	F	317
Rockingham (South Metropolitan)	20-24	M	221
Rockingham (South Metropolitan)	25+	F	792
Rockingham (South Metropolitan)	25+	M	422
Roe (Agricultural)	0-4	F	260
Roe (Agricultural)	0-4	M	243
Roe (Agricultural)	5-14	F	2120
Roe (Agricultural)	5-14	M	2196
Roe (Agricultural)	15-19	F	588
Roe (Agricultural)	15-19	M	578
Roe (Agricultural)	20-24	F	166
Roe (Agricultural)	20-24	M	107
Roe (Agricultural)	25+	F	545
Roe (Agricultural)	25+	M	181
Scarborough (North Metropolitan)	0-4	F	395
Scarborough (North Metropolitan)	0-4	M	415
Scarborough (North Metropolitan)	5-14	F	2209
Scarborough (North Metropolitan)	5-14	M	2267
Scarborough (North Metropolitan)	15-19	F	928
Scarborough (North Metropolitan)	15-19	M	866
Scarborough (North Metropolitan)	20-24	F	626
Scarborough (North Metropolitan)	20-24	M	444
Scarborough (North Metropolitan)	25+	F	1271
Scarborough (North Metropolitan)	25+	M	810
South Perth (South Metropolitan)	0-4	F	307
South Perth (South Metropolitan)	0-4	M	328
South Perth (South Metropolitan)	5-14	F	1817
South Perth (South Metropolitan)	5-14	M	2140
South Perth (South Metropolitan)	15-19	F	955
South Perth (South Metropolitan)	15-19	M	1153
South Perth (South Metropolitan)	20-24	F	977
South Perth (South Metropolitan)	20-24	M	964
South Perth (South Metropolitan)	25+	F	1231
South Perth (South Metropolitan)	25+	M	958
Southern River (South Metropolitan)	0-4	F	532
Southern River (South Metropolitan)	0-4	M	519
Southern River (South Metropolitan)	5-14	F	3783
Southern River (South Metropolitan)	5-14	M	3960
Southern River (South Metropolitan)	15-19	F	1380
Southern River (South Metropolitan)	15-19	M	1402
Southern River (South Metropolitan)	20-24	F	763
Southern River (South Metropolitan)	20-24	M	667
Southern River (South Metropolitan)	25+	F	1138
Southern River (South Metropolitan)	25+	M	728
Swan Hills (East Metropolitan)	0-4	F	452
Swan Hills (East Metropolitan)	0-4	M	544
Swan Hills (East Metropolitan)	5-14	F	3581
Swan Hills (East Metropolitan)	5-14	M	3799
Swan Hills (East Metropolitan)	15-19	F	1213
Swan Hills (East Metropolitan)	15-19	M	1238
Swan Hills (East Metropolitan)	20-24	F	400
Swan Hills (East Metropolitan)	20-24	M	339
Swan Hills (East Metropolitan)	25+	F	1004
Swan Hills (East Metropolitan)	25+	M	455
Thornlie (East Metropolitan)	0-4	F	420
Thornlie (East Metropolitan)	0-4	M	373
Thornlie (East Metropolitan)	5-14	F	2883
Thornlie (East Metropolitan)	5-14	M	2988
Thornlie (East Metropolitan)	15-19	F	1087
Thornlie (East Metropolitan)	15-19	M	1020
Thornlie (East Metropolitan)	20-24	F	606
Thornlie (East Metropolitan)	20-24	M	541
Thornlie (East Metropolitan)	25+	F	1228
Thornlie (East Metropolitan)	25+	M	739
Vasse (South West)	0-4	F	306
Vasse (South West)	0-4	M	301
Vasse (South West)	5-14	F	2786
Vasse (South West)	5-14	M	2981
Vasse (South West)	15-19	F	840
Vasse (South West)	15-19	M	891
Vasse (South West)	20-24	F	162
Vasse (South West)	20-24	M	146
Vasse (South West)	25+	F	889
Vasse (South West)	25+	M	322
Victoria Park (South Metropolitan)	0-4	F	343
Victoria Park (South Metropolitan)	0-4	M	348
Victoria Park (South Metropolitan)	5-14	F	1882
Victoria Park (South Metropolitan)	5-14	M	2026
Victoria Park (South Metropolitan)	15-19	F	872
Victoria Park (South Metropolitan)	15-19	M	782
Victoria Park (South Metropolitan)	20-24	F	1313
Victoria Park (South Metropolitan)	20-24	M	1402
Victoria Park (South Metropolitan)	25+	F	1932
Victoria Park (South Metropolitan)	25+	M	1751
Wanneroo (North Metropolitan)	0-4	F	532
Wanneroo (North Metropolitan)	0-4	M	541
Wanneroo (North Metropolitan)	5-14	F	3622
Wanneroo (North Metropolitan)	5-14	M	3699
Wanneroo (North Metropolitan)	15-19	F	1204
Wanneroo (North Metropolitan)	15-19	M	1219
Wanneroo (North Metropolitan)	20-24	F	555
Wanneroo (North Metropolitan)	20-24	M	468
Wanneroo (North Metropolitan)	25+	F	1127
Wanneroo (North Metropolitan)	25+	M	544
Warnbro (South Metropolitan)	0-4	F	424
Warnbro (South Metropolitan)	0-4	M	535
Warnbro (South Metropolitan)	5-14	F	3719
Warnbro (South Metropolitan)	5-14	M	3856
Warnbro (South Metropolitan)	15-19	F	1345
Warnbro (South Metropolitan)	15-19	M	1349
Warnbro (South Metropolitan)	20-24	F	453
Warnbro (South Metropolitan)	20-24	M	380
Warnbro (South Metropolitan)	25+	F	1069
Warnbro (South Metropolitan)	25+	M	457
Warren-Blackwood (South West)	0-4	F	255
Warren-Blackwood (South West)	0-4	M	271
Warren-Blackwood (South West)	5-14	F	2342
Warren-Blackwood (South West)	5-14	M	2508
Warren-Blackwood (South West)	15-19	F	779
Warren-Blackwood (South West)	15-19	M	779
Warren-Blackwood (South West)	20-24	F	107
Warren-Blackwood (South West)	20-24	M	85
Warren-Blackwood (South West)	25+	F	734
Warren-Blackwood (South West)	25+	M	272
West Swan (East Metropolitan)	0-4	F	570
West Swan (East Metropolitan)	0-4	M	617
West Swan (East Metropolitan)	5-14	F	3385
West Swan (East Metropolitan)	5-14	M	3599
West Swan (East Metropolitan)	15-19	F	1249
West Swan (East Metropolitan)	15-19	M	1237
West Swan (East Metropolitan)	20-24	F	633
West Swan (East Metropolitan)	20-24	M	542
West Swan (East Metropolitan)	25+	F	1310
West Swan (East Metropolitan)	25+	M	742
Willagee (South Metropolitan)	0-4	F	291
Willagee (South Metropolitan)	0-4	M	333
Willagee (South Metropolitan)	5-14	F	1949
Willagee (South Metropolitan)	5-14	M	2035
Willagee (South Metropolitan)	15-19	F	934
Willagee (South Metropolitan)	15-19	M	780
Willagee (South Metropolitan)	20-24	F	695
Willagee (South Metropolitan)	20-24	M	546
Willagee (South Metropolitan)	25+	F	987
Willagee (South Metropolitan)	25+	M	608
No usual address (WA)	0-4	F	17
No usual address (WA)	0-4	M	22
No usual address (WA)	5-14	F	164
No usual address (WA)	5-14	M	163
No usual address (WA)	15-19	F	44
No usual address (WA)	15-19	M	38
No usual address (WA)	20-24	F	33
No usual address (WA)	20-24	M	26
No usual address (WA)	25+	F	106
No usual address (WA)	25+	M	63
Migratory - Offshore - Shipping (WA)	25+	M	15
Bass (Launceston)	0-4	F	175
Bass (Launceston)	0-4	M	174
Bass (Launceston)	5-14	F	1294
Bass (Launceston)	5-14	M	1315
Bass (Launceston)	15-19	F	541
Bass (Launceston)	15-19	M	525
Bass (Launceston)	20-24	F	266
Bass (Launceston)	20-24	M	225
Bass (Launceston)	25+	F	668
Bass (Launceston)	25+	M	480
Bass (McIntyre)	0-4	F	29
Bass (McIntyre)	0-4	M	47
Bass (McIntyre)	5-14	F	409
Bass (McIntyre)	5-14	M	414
Bass (McIntyre)	15-19	F	120
Bass (McIntyre)	15-19	M	117
Bass (McIntyre)	20-24	F	37
Bass (McIntyre)	20-24	M	19
Bass (McIntyre)	25+	F	103
Bass (McIntyre)	25+	M	55
Bass (Rosevears)	0-4	F	244
Bass (Rosevears)	0-4	M	234
Bass (Rosevears)	5-14	F	1984
Bass (Rosevears)	5-14	M	2187
Bass (Rosevears)	15-19	F	866
Bass (Rosevears)	15-19	M	842
Bass (Rosevears)	20-24	F	303
Bass (Rosevears)	20-24	M	234
Bass (Rosevears)	25+	F	897
Bass (Rosevears)	25+	M	593
Bass (Windermere)	0-4	F	272
Bass (Windermere)	0-4	M	269
Bass (Windermere)	5-14	F	2110
Bass (Windermere)	5-14	M	2230
Bass (Windermere)	15-19	F	784
Bass (Windermere)	15-19	M	786
Bass (Windermere)	20-24	F	405
Bass (Windermere)	20-24	M	429
Bass (Windermere)	25+	F	1007
Bass (Windermere)	25+	M	835
Braddon (Mersey)	0-4	F	236
Braddon (Mersey)	0-4	M	259
