SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Nepean (Eastern Victoria)	0	0	0	1	1117
Nepean (Eastern Victoria)	0	0	1	0	296
Nepean (Eastern Victoria)	0	0	1	1	103
Nepean (Eastern Victoria)	0	1	0	0	962
Nepean (Eastern Victoria)	0	1	0	1	88
Nepean (Eastern Victoria)	0	1	1	0	166
Nepean (Eastern Victoria)	0	1	1	1	30
Nepean (Eastern Victoria)	1	0	0	1	1283
Nepean (Eastern Victoria)	1	0	1	0	499
Nepean (Eastern Victoria)	1	0	1	1	286
Nepean (Eastern Victoria)	1	1	0	0	3072
Nepean (Eastern Victoria)	1	1	0	1	138
Nepean (Eastern Victoria)	1	1	1	0	552
Nepean (Eastern Victoria)	1	1	1	1	86
Niddrie (Western Metropolitan)					276
Niddrie (Western Metropolitan)	0	0	0	1	1289
Niddrie (Western Metropolitan)	0	0	1	0	298
Niddrie (Western Metropolitan)	0	0	1	1	160
Niddrie (Western Metropolitan)	0	1	0	0	697
Niddrie (Western Metropolitan)	0	1	0	1	63
Niddrie (Western Metropolitan)	0	1	1	0	179
Niddrie (Western Metropolitan)	0	1	1	1	27
Niddrie (Western Metropolitan)	1	0	0	1	1837
Niddrie (Western Metropolitan)	1	0	1	0	851
Niddrie (Western Metropolitan)	1	0	1	1	581
Niddrie (Western Metropolitan)	1	1	0	0	4130
Niddrie (Western Metropolitan)	1	1	0	1	99
Niddrie (Western Metropolitan)	1	1	1	0	812
Niddrie (Western Metropolitan)	1	1	1	1	80
Northcote (Northern Metropolitan)					324
Northcote (Northern Metropolitan)	0	0	0	1	903
Northcote (Northern Metropolitan)	0	0	1	0	323
Northcote (Northern Metropolitan)	0	0	1	1	79
Northcote (Northern Metropolitan)	0	1	0	0	735
Northcote (Northern Metropolitan)	0	1	0	1	18
Northcote (Northern Metropolitan)	0	1	1	0	156
Northcote (Northern Metropolitan)	0	1	1	1	13
Northcote (Northern Metropolitan)	1	0	0	1	1012
Northcote (Northern Metropolitan)	1	0	1	0	868
Northcote (Northern Metropolitan)	1	0	1	1	354
Northcote (Northern Metropolitan)	1	1	0	0	4371
Northcote (Northern Metropolitan)	1	1	0	1	52
Northcote (Northern Metropolitan)	1	1	1	0	702
Northcote (Northern Metropolitan)	1	1	1	1	48
Oakleigh (Southern Metropolitan)					524
Oakleigh (Southern Metropolitan)	0	0	0	1	1043
Oakleigh (Southern Metropolitan)	0	0	1	0	360
Oakleigh (Southern Metropolitan)	0	0	1	1	106
Oakleigh (Southern Metropolitan)	0	1	0	0	702
Oakleigh (Southern Metropolitan)	0	1	0	1	25
Oakleigh (Southern Metropolitan)	0	1	1	0	157
Oakleigh (Southern Metropolitan)	0	1	1	1	9
Oakleigh (Southern Metropolitan)	1	0	0	1	1208
Oakleigh (Southern Metropolitan)	1	0	1	0	920
Oakleigh (Southern Metropolitan)	1	0	1	1	393
Oakleigh (Southern Metropolitan)	1	1	0	0	4738
Oakleigh (Southern Metropolitan)	1	1	0	1	67
Oakleigh (Southern Metropolitan)	1	1	1	0	693
Oakleigh (Southern Metropolitan)	1	1	1	1	44
Ovens Valley (Northern Victoria)					170
Ovens Valley (Northern Victoria)	0	0	0	1	881
Ovens Valley (Northern Victoria)	0	0	1	0	195
Ovens Valley (Northern Victoria)	0	0	1	1	58
Ovens Valley (Northern Victoria)	0	1	0	0	980
Ovens Valley (Northern Victoria)	0	1	0	1	96
Ovens Valley (Northern Victoria)	0	1	1	0	181
Ovens Valley (Northern Victoria)	0	1	1	1	35
Ovens Valley (Northern Victoria)	1	0	0	1	1084
Ovens Valley (Northern Victoria)	1	0	1	0	435
Ovens Valley (Northern Victoria)	1	0	1	1	286
Ovens Valley (Northern Victoria)	1	1	0	0	3066
Ovens Valley (Northern Victoria)	1	1	0	1	157
Ovens Valley (Northern Victoria)	1	1	1	0	602
Ovens Valley (Northern Victoria)	1	1	1	1	103
Pascoe Vale (Northern Metropolitan)					491
Pascoe Vale (Northern Metropolitan)	0	0	0	1	1382
Pascoe Vale (Northern Metropolitan)	0	0	1	0	355
Pascoe Vale (Northern Metropolitan)	0	0	1	1	166
Pascoe Vale (Northern Metropolitan)	0	1	0	0	991
Pascoe Vale (Northern Metropolitan)	0	1	0	1	55
Pascoe Vale (Northern Metropolitan)	0	1	1	0	184
Pascoe Vale (Northern Metropolitan)	0	1	1	1	31
Pascoe Vale (Northern Metropolitan)	1	0	0	1	1523
Pascoe Vale (Northern Metropolitan)	1	0	1	0	712
Pascoe Vale (Northern Metropolitan)	1	0	1	1	491
Pascoe Vale (Northern Metropolitan)	1	1	0	0	5760
Pascoe Vale (Northern Metropolitan)	1	1	0	1	104
Pascoe Vale (Northern Metropolitan)	1	1	1	0	791
Pascoe Vale (Northern Metropolitan)	1	1	1	1	129
Polwarth (Western Victoria)					220
Polwarth (Western Victoria)	0	0	0	1	903
Polwarth (Western Victoria)	0	0	1	0	193
Polwarth (Western Victoria)	0	0	1	1	96
Polwarth (Western Victoria)	0	1	0	0	813
Polwarth (Western Victoria)	0	1	0	1	67
Polwarth (Western Victoria)	0	1	1	0	139
Polwarth (Western Victoria)	0	1	1	1	44
Polwarth (Western Victoria)	1	0	0	1	1307
Polwarth (Western Victoria)	1	0	1	0	559
Polwarth (Western Victoria)	1	0	1	1	378
Polwarth (Western Victoria)	1	1	0	0	3712
Polwarth (Western Victoria)	1	1	0	1	174
Polwarth (Western Victoria)	1	1	1	0	760
Polwarth (Western Victoria)	1	1	1	1	161
Prahran (Southern Metropolitan)					551
Prahran (Southern Metropolitan)	0	0	0	1	653
Prahran (Southern Metropolitan)	0	0	1	0	317
Prahran (Southern Metropolitan)	0	0	1	1	55
Prahran (Southern Metropolitan)	0	1	0	0	613
Prahran (Southern Metropolitan)	0	1	0	1	14
Prahran (Southern Metropolitan)	0	1	1	0	106
Prahran (Southern Metropolitan)	0	1	1	1	12
Prahran (Southern Metropolitan)	1	0	0	1	446
Prahran (Southern Metropolitan)	1	0	1	0	454
Prahran (Southern Metropolitan)	1	0	1	1	139
Prahran (Southern Metropolitan)	1	1	0	0	2706
Prahran (Southern Metropolitan)	1	1	0	1	18
Prahran (Southern Metropolitan)	1	1	1	0	246
Prahran (Southern Metropolitan)	1	1	1	1	22
Preston (Northern Metropolitan)					547
Preston (Northern Metropolitan)	0	0	0	1	1460
Preston (Northern Metropolitan)	0	0	1	0	313
Preston (Northern Metropolitan)	0	0	1	1	125
Preston (Northern Metropolitan)	0	1	0	0	938
Preston (Northern Metropolitan)	0	1	0	1	58
Preston (Northern Metropolitan)	0	1	1	0	150
Preston (Northern Metropolitan)	0	1	1	1	28
Preston (Northern Metropolitan)	1	0	0	1	1245
Preston (Northern Metropolitan)	1	0	1	0	564
Preston (Northern Metropolitan)	1	0	1	1	376
Preston (Northern Metropolitan)	1	1	0	0	4436
Preston (Northern Metropolitan)	1	1	0	1	101
Preston (Northern Metropolitan)	1	1	1	0	577
Preston (Northern Metropolitan)	1	1	1	1	78
Richmond (Northern Metropolitan)					525
Richmond (Northern Metropolitan)	0	0	0	1	833
Richmond (Northern Metropolitan)	0	0	1	0	315
Richmond (Northern Metropolitan)	0	0	1	1	66
Richmond (Northern Metropolitan)	0	1	0	0	783
Richmond (Northern Metropolitan)	0	1	0	1	36
Richmond (Northern Metropolitan)	0	1	1	0	138
Richmond (Northern Metropolitan)	0	1	1	1	11
Richmond (Northern Metropolitan)	1	0	0	1	597
Richmond (Northern Metropolitan)	1	0	1	0	552
Richmond (Northern Metropolitan)	1	0	1	1	169
Richmond (Northern Metropolitan)	1	1	0	0	3287
Richmond (Northern Metropolitan)	1	1	0	1	44
Richmond (Northern Metropolitan)	1	1	1	0	343
Richmond (Northern Metropolitan)	1	1	1	1	16
Ringwood (Eastern Metropolitan)					271
Ringwood (Eastern Metropolitan)	0	0	0	1	1031
Ringwood (Eastern Metropolitan)	0	0	1	0	390
Ringwood (Eastern Metropolitan)	0	0	1	1	151
Ringwood (Eastern Metropolitan)	0	1	0	0	747
Ringwood (Eastern Metropolitan)	0	1	0	1	37
Ringwood (Eastern Metropolitan)	0	1	1	0	164
Ringwood (Eastern Metropolitan)	0	1	1	1	15
Ringwood (Eastern Metropolitan)	1	0	0	1	1244
Ringwood (Eastern Metropolitan)	1	0	1	0	775
Ringwood (Eastern Metropolitan)	1	0	1	1	440
Ringwood (Eastern Metropolitan)	1	1	0	0	5137
Ringwood (Eastern Metropolitan)	1	1	0	1	112
Ringwood (Eastern Metropolitan)	1	1	1	0	805
Ringwood (Eastern Metropolitan)	1	1	1	1	100
Ripon (Western Victoria)					269
Ripon (Western Victoria)	0	0	0	1	1085
Ripon (Western Victoria)	0	0	1	0	195
Ripon (Western Victoria)	0	0	1	1	86
Ripon (Western Victoria)	0	1	0	0	1090
Ripon (Western Victoria)	0	1	0	1	111
Ripon (Western Victoria)	0	1	1	0	174
Ripon (Western Victoria)	0	1	1	1	33
Ripon (Western Victoria)	1	0	0	1	1296
Ripon (Western Victoria)	1	0	1	0	441
Ripon (Western Victoria)	1	0	1	1	267
Ripon (Western Victoria)	1	1	0	0	3306
Ripon (Western Victoria)	1	1	0	1	188
Ripon (Western Victoria)	1	1	1	0	654
Ripon (Western Victoria)	1	1	1	1	104
Rowville (South-Eastern Metropolitan)					163
Rowville (South-Eastern Metropolitan)	0	0	0	1	877
Rowville (South-Eastern Metropolitan)	0	0	1	0	255
Rowville (South-Eastern Metropolitan)	0	0	1	1	128
Rowville (South-Eastern Metropolitan)	0	1	0	0	532
Rowville (South-Eastern Metropolitan)	0	1	0	1	39
Rowville (South-Eastern Metropolitan)	0	1	1	0	160
Rowville (South-Eastern Metropolitan)	0	1	1	1	19
Rowville (South-Eastern Metropolitan)	1	0	0	1	2137
Rowville (South-Eastern Metropolitan)	1	0	1	0	1018
Rowville (South-Eastern Metropolitan)	1	0	1	1	737
Rowville (South-Eastern Metropolitan)	1	1	0	0	3696
Rowville (South-Eastern Metropolitan)	1	1	0	1	149
Rowville (South-Eastern Metropolitan)	1	1	1	0	802
Rowville (South-Eastern Metropolitan)	1	1	1	1	118
Sandringham (Southern Metropolitan)					172
Sandringham (Southern Metropolitan)	0	0	0	1	792
Sandringham (Southern Metropolitan)	0	0	1	0	407
Sandringham (Southern Metropolitan)	0	0	1	1	124
Sandringham (Southern Metropolitan)	0	1	0	0	689
Sandringham (Southern Metropolitan)	0	1	0	1	24
Sandringham (Southern Metropolitan)	0	1	1	0	194
Sandringham (Southern Metropolitan)	0	1	1	1	16
Sandringham (Southern Metropolitan)	1	0	0	1	1251
Sandringham (Southern Metropolitan)	1	0	1	0	1213
Sandringham (Southern Metropolitan)	1	0	1	1	482
Sandringham (Southern Metropolitan)	1	1	0	0	4268
Sandringham (Southern Metropolitan)	1	1	0	1	65
Sandringham (Southern Metropolitan)	1	1	1	0	925
Sandringham (Southern Metropolitan)	1	1	1	1	74
Shepparton (Northern Victoria)					270
Shepparton (Northern Victoria)	0	0	0	1	1153
Shepparton (Northern Victoria)	0	0	1	0	242
Shepparton (Northern Victoria)	0	0	1	1	132
Shepparton (Northern Victoria)	0	1	0	0	1361
Shepparton (Northern Victoria)	0	1	0	1	156
Shepparton (Northern Victoria)	0	1	1	0	271
Shepparton (Northern Victoria)	0	1	1	1	57
Shepparton (Northern Victoria)	1	0	0	1	1479
Shepparton (Northern Victoria)	1	0	1	0	508
Shepparton (Northern Victoria)	1	0	1	1	396
Shepparton (Northern Victoria)	1	1	0	0	4171
Shepparton (Northern Victoria)	1	1	0	1	235
Shepparton (Northern Victoria)	1	1	1	0	803
Shepparton (Northern Victoria)	1	1	1	1	177
South Barwon (Western Victoria)					273
South Barwon (Western Victoria)	0	0	0	1	970
South Barwon (Western Victoria)	0	0	1	0	355
South Barwon (Western Victoria)	0	0	1	1	133
South Barwon (Western Victoria)	0	1	0	0	1160
South Barwon (Western Victoria)	0	1	0	1	87
South Barwon (Western Victoria)	0	1	1	0	298
South Barwon (Western Victoria)	0	1	1	1	47
South Barwon (Western Victoria)	1	0	0	1	1571
South Barwon (Western Victoria)	1	0	1	0	1035
South Barwon (Western Victoria)	1	0	1	1	523
South Barwon (Western Victoria)	1	1	0	0	7152
South Barwon (Western Victoria)	1	1	0	1	234
South Barwon (Western Victoria)	1	1	1	0	1158
South Barwon (Western Victoria)	1	1	1	1	128
South-West Coast (Western Victoria)					257
South-West Coast (Western Victoria)	0	0	0	1	1021
South-West Coast (Western Victoria)	0	0	1	0	228
South-West Coast (Western Victoria)	0	0	1	1	93
South-West Coast (Western Victoria)	0	1	0	0	1128
South-West Coast (Western Victoria)	0	1	0	1	103
South-West Coast (Western Victoria)	0	1	1	0	209
South-West Coast (Western Victoria)	0	1	1	1	35
South-West Coast (Western Victoria)	1	0	0	1	1359
South-West Coast (Western Victoria)	1	0	1	0	547
South-West Coast (Western Victoria)	1	0	1	1	310
South-West Coast (Western Victoria)	1	1	0	0	3625
South-West Coast (Western Victoria)	1	1	0	1	195
South-West Coast (Western Victoria)	1	1	1	0	646
South-West Coast (Western Victoria)	1	1	1	1	138
St Albans (Western Metropolitan)					579
St Albans (Western Metropolitan)	0	0	0	1	1879
St Albans (Western Metropolitan)	0	0	1	0	434
St Albans (Western Metropolitan)	0	0	1	1	244
St Albans (Western Metropolitan)	0	1	0	0	1298
St Albans (Western Metropolitan)	0	1	0	1	138
St Albans (Western Metropolitan)	0	1	1	0	303
St Albans (Western Metropolitan)	0	1	1	1	83
St Albans (Western Metropolitan)	1	0	0	1	1993
St Albans (Western Metropolitan)	1	0	1	0	621
St Albans (Western Metropolitan)	1	0	1	1	479
St Albans (Western Metropolitan)	1	1	0	0	3936
St Albans (Western Metropolitan)	1	1	0	1	191
St Albans (Western Metropolitan)	1	1	1	0	696
St Albans (Western Metropolitan)	1	1	1	1	129
Sunbury (Western Metropolitan)					276
Sunbury (Western Metropolitan)	0	0	0	1	1365
Sunbury (Western Metropolitan)	0	0	1	0	302
Sunbury (Western Metropolitan)	0	0	1	1	177
Sunbury (Western Metropolitan)	0	1	0	0	1024
Sunbury (Western Metropolitan)	0	1	0	1	86
Sunbury (Western Metropolitan)	0	1	1	0	192
Sunbury (Western Metropolitan)	0	1	1	1	50
Sunbury (Western Metropolitan)	1	0	0	1	1843
Sunbury (Western Metropolitan)	1	0	1	0	639
Sunbury (Western Metropolitan)	1	0	1	1	524
Sunbury (Western Metropolitan)	1	1	0	0	4526
Sunbury (Western Metropolitan)	1	1	0	1	185
Sunbury (Western Metropolitan)	1	1	1	0	761
Sunbury (Western Metropolitan)	1	1	1	1	127
Sydenham (Western Metropolitan)					249
Sydenham (Western Metropolitan)	0	0	0	1	1291
Sydenham (Western Metropolitan)	0	0	1	0	369
Sydenham (Western Metropolitan)	0	0	1	1	249
Sydenham (Western Metropolitan)	0	1	0	0	997
Sydenham (Western Metropolitan)	0	1	0	1	99
Sydenham (Western Metropolitan)	0	1	1	0	247
Sydenham (Western Metropolitan)	0	1	1	1	69
Sydenham (Western Metropolitan)	1	0	0	1	2807
Sydenham (Western Metropolitan)	1	0	1	0	1256
Sydenham (Western Metropolitan)	1	0	1	1	1000
Sydenham (Western Metropolitan)	1	1	0	0	5728
Sydenham (Western Metropolitan)	1	1	0	1	267
Sydenham (Western Metropolitan)	1	1	1	0	1460
Sydenham (Western Metropolitan)	1	1	1	1	245
Tarneit (Western Metropolitan)					595
Tarneit (Western Metropolitan)	0	0	0	1	1314
Tarneit (Western Metropolitan)	0	0	1	0	400
Tarneit (Western Metropolitan)	0	0	1	1	234
Tarneit (Western Metropolitan)	0	1	0	0	1732
Tarneit (Western Metropolitan)	0	1	0	1	118
Tarneit (Western Metropolitan)	0	1	1	0	369
Tarneit (Western Metropolitan)	0	1	1	1	107
Tarneit (Western Metropolitan)	1	0	0	1	2038
Tarneit (Western Metropolitan)	1	0	1	0	1237
Tarneit (Western Metropolitan)	1	0	1	1	694
Tarneit (Western Metropolitan)	1	1	0	0	14362
Tarneit (Western Metropolitan)	1	1	0	1	313
Tarneit (Western Metropolitan)	1	1	1	0	1816
Tarneit (Western Metropolitan)	1	1	1	1	357
Thomastown (Northern Metropolitan)					441
Thomastown (Northern Metropolitan)	0	0	0	1	1782
Thomastown (Northern Metropolitan)	0	0	1	0	312
Thomastown (Northern Metropolitan)	0	0	1	1	195
Thomastown (Northern Metropolitan)	0	1	0	0	1134
Thomastown (Northern Metropolitan)	0	1	0	1	121
Thomastown (Northern Metropolitan)	0	1	1	0	221
Thomastown (Northern Metropolitan)	0	1	1	1	58
Thomastown (Northern Metropolitan)	1	0	0	1	2037
Thomastown (Northern Metropolitan)	1	0	1	0	642
Thomastown (Northern Metropolitan)	1	0	1	1	550
Thomastown (Northern Metropolitan)	1	1	0	0	6614
Thomastown (Northern Metropolitan)	1	1	0	1	213
Thomastown (Northern Metropolitan)	1	1	1	0	986
Thomastown (Northern Metropolitan)	1	1	1	1	205
Warrandyte (Eastern Metropolitan)					173
Warrandyte (Eastern Metropolitan)	0	0	0	1	860
Warrandyte (Eastern Metropolitan)	0	0	1	0	325
Warrandyte (Eastern Metropolitan)	0	0	1	1	145
Warrandyte (Eastern Metropolitan)	0	1	0	0	572
Warrandyte (Eastern Metropolitan)	0	1	0	1	54
Warrandyte (Eastern Metropolitan)	0	1	1	0	181
Warrandyte (Eastern Metropolitan)	0	1	1	1	11
Warrandyte (Eastern Metropolitan)	1	0	0	1	1975
Warrandyte (Eastern Metropolitan)	1	0	1	0	1229
Warrandyte (Eastern Metropolitan)	1	0	1	1	712
Warrandyte (Eastern Metropolitan)	1	1	0	0	4437
Warrandyte (Eastern Metropolitan)	1	1	0	1	111
Warrandyte (Eastern Metropolitan)	1	1	1	0	1033
Warrandyte (Eastern Metropolitan)	1	1	1	1	101
Wendouree (Western Victoria)					266
Wendouree (Western Victoria)	0	0	0	1	1125
Wendouree (Western Victoria)	0	0	1	0	322
Wendouree (Western Victoria)	0	0	1	1	105
Wendouree (Western Victoria)	0	1	0	0	1306
Wendouree (Western Victoria)	0	1	0	1	109
Wendouree (Western Victoria)	0	1	1	0	236
Wendouree (Western Victoria)	0	1	1	1	42
Wendouree (Western Victoria)	1	0	0	1	1038
Wendouree (Western Victoria)	1	0	1	0	569
Wendouree (Western Victoria)	1	0	1	1	251
Wendouree (Western Victoria)	1	1	0	0	3527
Wendouree (Western Victoria)	1	1	0	1	152
Wendouree (Western Victoria)	1	1	1	0	648
Wendouree (Western Victoria)	1	1	1	1	93
Werribee (Western Metropolitan)					443
Werribee (Western Metropolitan)	0	0	0	1	1543
Werribee (Western Metropolitan)	0	0	1	0	376
Werribee (Western Metropolitan)	0	0	1	1	206
Werribee (Western Metropolitan)	0	1	0	0	1744
Werribee (Western Metropolitan)	0	1	0	1	167
Werribee (Western Metropolitan)	0	1	1	0	298
Werribee (Western Metropolitan)	0	1	1	1	87
Werribee (Western Metropolitan)	1	0	0	1	1717
Werribee (Western Metropolitan)	1	0	1	0	741
Werribee (Western Metropolitan)	1	0	1	1	518
Werribee (Western Metropolitan)	1	1	0	0	7589
Werribee (Western Metropolitan)	1	1	0	1	244
Werribee (Western Metropolitan)	1	1	1	0	1009
Werribee (Western Metropolitan)	1	1	1	1	229
Williamstown (Western Metropolitan)					396
Williamstown (Western Metropolitan)	0	0	0	1	1116
Williamstown (Western Metropolitan)	0	0	1	0	323
Williamstown (Western Metropolitan)	0	0	1	1	131
Williamstown (Western Metropolitan)	0	1	0	0	911
Williamstown (Western Metropolitan)	0	1	0	1	60
Williamstown (Western Metropolitan)	0	1	1	0	196
Williamstown (Western Metropolitan)	0	1	1	1	25
Williamstown (Western Metropolitan)	1	0	0	1	1240
Williamstown (Western Metropolitan)	1	0	1	0	886
Williamstown (Western Metropolitan)	1	0	1	1	430
Williamstown (Western Metropolitan)	1	1	0	0	6113
Williamstown (Western Metropolitan)	1	1	0	1	104
Williamstown (Western Metropolitan)	1	1	1	0	847
Williamstown (Western Metropolitan)	1	1	1	1	88
Yan Yean (Northern Victoria)					274
Yan Yean (Northern Victoria)	0	0	0	1	1459
Yan Yean (Northern Victoria)	0	0	1	0	427
Yan Yean (Northern Victoria)	0	0	1	1	246
Yan Yean (Northern Victoria)	0	1	0	0	1599
Yan Yean (Northern Victoria)	0	1	0	1	159
Yan Yean (Northern Victoria)	0	1	1	0	372
Yan Yean (Northern Victoria)	0	1	1	1	60
Yan Yean (Northern Victoria)	1	0	0	1	2347
Yan Yean (Northern Victoria)	1	0	1	0	1013
Yan Yean (Northern Victoria)	1	0	1	1	817
Yan Yean (Northern Victoria)	1	1	0	0	9321
Yan Yean (Northern Victoria)	1	1	0	1	365
Yan Yean (Northern Victoria)	1	1	1	0	1540
Yan Yean (Northern Victoria)	1	1	1	1	264
Yuroke (Northern Metropolitan)					423
Yuroke (Northern Metropolitan)	0	0	0	1	1826
Yuroke (Northern Metropolitan)	0	0	1	0	397
Yuroke (Northern Metropolitan)	0	0	1	1	316
Yuroke (Northern Metropolitan)	0	1	0	0	1669
Yuroke (Northern Metropolitan)	0	1	0	1	175
Yuroke (Northern Metropolitan)	0	1	1	0	373
Yuroke (Northern Metropolitan)	0	1	1	1	115
Yuroke (Northern Metropolitan)	1	0	0	1	3160
Yuroke (Northern Metropolitan)	1	0	1	0	1228
Yuroke (Northern Metropolitan)	1	0	1	1	1254
Yuroke (Northern Metropolitan)	1	1	0	0	12282
Yuroke (Northern Metropolitan)	1	1	0	1	480
Yuroke (Northern Metropolitan)	1	1	1	0	2119
Yuroke (Northern Metropolitan)	1	1	1	1	529
Algester					288
Algester	0	0	0	1	1021
Algester	0	0	1	0	265
Algester	0	0	1	1	116
Algester	0	1	0	0	1199
Algester	0	1	0	1	118
Algester	0	1	1	0	211
Algester	0	1	1	1	62
Algester	1	0	0	1	1434
Algester	1	0	1	0	581
Algester	1	0	1	1	349
Algester	1	1	0	0	5026
Algester	1	1	0	1	210
Algester	1	1	1	0	774
Algester	1	1	1	1	149
Aspley					252
Aspley	0	0	0	1	815
Aspley	0	0	1	0	239
Aspley	0	0	1	1	101
Aspley	0	1	0	0	709
Aspley	0	1	0	1	54
Aspley	0	1	1	0	139
Aspley	0	1	1	1	23
Aspley	1	0	0	1	1219
Aspley	1	0	1	0	753
Aspley	1	0	1	1	432
Aspley	1	1	0	0	3992
Aspley	1	1	0	1	121
Aspley	1	1	1	0	753
Aspley	1	1	1	1	116
Bancroft					220
Bancroft	0	0	0	1	949
Bancroft	0	0	1	0	300
Bancroft	0	0	1	1	110
Bancroft	0	1	0	0	1395
Bancroft	0	1	0	1	130
Bancroft	0	1	1	0	275
Bancroft	0	1	1	1	57
Bancroft	1	0	0	1	1200
Bancroft	1	0	1	0	557
Bancroft	1	0	1	1	317
Bancroft	1	1	0	0	3978
Bancroft	1	1	0	1	251
Bancroft	1	1	1	0	771
Bancroft	1	1	1	1	167
Barron River					183
Barron River	0	0	0	1	767
Barron River	0	0	1	0	243
Barron River	0	0	1	1	75
Barron River	0	1	0	0	1120
Barron River	0	1	0	1	96
Barron River	0	1	1	0	228
Barron River	0	1	1	1	36
Barron River	1	0	0	1	856
Barron River	1	0	1	0	516
Barron River	1	0	1	1	234
Barron River	1	1	0	0	3653
Barron River	1	1	0	1	176
Barron River	1	1	1	0	665
Barron River	1	1	1	1	99
Bonney					358
Bonney	0	0	0	1	1144
Bonney	0	0	1	0	334
Bonney	0	0	1	1	100
Bonney	0	1	0	0	1114
Bonney	0	1	0	1	109
Bonney	0	1	1	0	160
Bonney	0	1	1	1	32
Bonney	1	0	0	1	928
Bonney	1	0	1	0	444
Bonney	1	0	1	1	226
Bonney	1	1	0	0	2728
Bonney	1	1	0	1	139
Bonney	1	1	1	0	367
Bonney	1	1	1	1	61
Broadwater					159
Broadwater	0	0	0	1	812
Broadwater	0	0	1	0	196
Broadwater	0	0	1	1	64
Broadwater	0	1	0	0	659
Broadwater	0	1	0	1	51
Broadwater	0	1	1	0	126
Broadwater	0	1	1	1	20
Broadwater	1	0	0	1	1065
Broadwater	1	0	1	0	555
Broadwater	1	0	1	1	255
Broadwater	1	1	0	0	2407
Broadwater	1	1	0	1	113
Broadwater	1	1	1	0	473
Broadwater	1	1	1	1	55
Buderim					165
Buderim	0	0	0	1	699
Buderim	0	0	1	0	272
Buderim	0	0	1	1	106
Buderim	0	1	0	0	1008
Buderim	0	1	0	1	80
Buderim	0	1	1	0	241
Buderim	0	1	1	1	30
Buderim	1	0	0	1	983
Buderim	1	0	1	0	636
Buderim	1	0	1	1	284
Buderim	1	1	0	0	3611
Buderim	1	1	0	1	169
Buderim	1	1	1	0	734
Buderim	1	1	1	1	86
Bulimba					329
Bulimba	0	0	0	1	697
Bulimba	0	0	1	0	294
Bulimba	0	0	1	1	82
Bulimba	0	1	0	0	886
Bulimba	0	1	0	1	34
Bulimba	0	1	1	0	171
Bulimba	0	1	1	1	10
Bulimba	1	0	0	1	776
Bulimba	1	0	1	0	794
Bulimba	1	0	1	1	281
Bulimba	1	1	0	0	4460
Bulimba	1	1	0	1	65
Bulimba	1	1	1	0	660
Bulimba	1	1	1	1	51
Bundaberg					256
Bundaberg	0	0	0	1	1025
Bundaberg	0	0	1	0	184
Bundaberg	0	0	1	1	87
Bundaberg	0	1	0	0	1238
Bundaberg	0	1	0	1	158
Bundaberg	0	1	1	0	187
Bundaberg	0	1	1	1	50
Bundaberg	1	0	0	1	854
Bundaberg	1	0	1	0	285
Bundaberg	1	0	1	1	145
Bundaberg	1	1	0	0	2305
Bundaberg	1	1	0	1	209
Bundaberg	1	1	1	0	429
Bundaberg	1	1	1	1	85
Bundamba					375
Bundamba	0	0	0	1	1282
Bundamba	0	0	1	0	235
Bundamba	0	0	1	1	143
Bundamba	0	1	0	0	2197
Bundamba	0	1	0	1	233
Bundamba	0	1	1	0	328
Bundamba	0	1	1	1	112
Bundamba	1	0	0	1	1146
Bundamba	1	0	1	0	335
Bundamba	1	0	1	1	278
Bundamba	1	1	0	0	4757
Bundamba	1	1	0	1	394
Bundamba	1	1	1	0	711
Bundamba	1	1	1	1	272
Burdekin					174
Burdekin	0	0	0	1	568
Burdekin	0	0	1	0	108
