SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Midland (East Metropolitan)	0-4	0	Mother only	58
Midland (East Metropolitan)	0-4	0	Neither	44
Midland (East Metropolitan)	0-4	1		6
Midland (East Metropolitan)	0-4	1	Both	1179
Midland (East Metropolitan)	0-4	1	Father only	287
Midland (East Metropolitan)	0-4	1	Mother only	249
Midland (East Metropolitan)	0-4	1	Neither	592
Midland (East Metropolitan)	5-9	0		20
Midland (East Metropolitan)	5-9	0	Both	383
Midland (East Metropolitan)	5-9	0	Father only	45
Midland (East Metropolitan)	5-9	0	Mother only	82
Midland (East Metropolitan)	5-9	0	Neither	62
Midland (East Metropolitan)	5-9	1		10
Midland (East Metropolitan)	5-9	1	Both	996
Midland (East Metropolitan)	5-9	1	Father only	232
Midland (East Metropolitan)	5-9	1	Mother only	215
Midland (East Metropolitan)	5-9	1	Neither	623
Midland (East Metropolitan)	10-12	0		16
Midland (East Metropolitan)	10-12	0	Both	244
Midland (East Metropolitan)	10-12	0	Father only	28
Midland (East Metropolitan)	10-12	0	Mother only	47
Midland (East Metropolitan)	10-12	0	Neither	56
Midland (East Metropolitan)	10-12	1		9
Midland (East Metropolitan)	10-12	1	Both	549
Midland (East Metropolitan)	10-12	1	Father only	101
Midland (East Metropolitan)	10-12	1	Mother only	121
Midland (East Metropolitan)	10-12	1	Neither	314
Midland (East Metropolitan)	13-14	0	Both	187
Midland (East Metropolitan)	13-14	0	Father only	24
Midland (East Metropolitan)	13-14	0	Mother only	26
Midland (East Metropolitan)	13-14	0	Neither	39
Midland (East Metropolitan)	13-14	1		6
Midland (East Metropolitan)	13-14	1	Both	362
Midland (East Metropolitan)	13-14	1	Father only	62
Midland (East Metropolitan)	13-14	1	Mother only	94
Midland (East Metropolitan)	13-14	1	Neither	203
Midland (East Metropolitan)	15-17	0	Both	233
Midland (East Metropolitan)	15-17	0	Father only	40
Midland (East Metropolitan)	15-17	0	Mother only	41
Midland (East Metropolitan)	15-17	0	Neither	58
Midland (East Metropolitan)	15-17	1	Both	422
Midland (East Metropolitan)	15-17	1	Father only	67
Midland (East Metropolitan)	15-17	1	Mother only	97
Midland (East Metropolitan)	15-17	1	Neither	251
Midland (East Metropolitan)	18-20	0	Both	55
Midland (East Metropolitan)	18-20	0	Father only	12
Midland (East Metropolitan)	18-20	0	Mother only	12
Midland (East Metropolitan)	18-20	0	Neither	25
Midland (East Metropolitan)	18-20	1		3
Midland (East Metropolitan)	18-20	1	Both	111
Midland (East Metropolitan)	18-20	1	Father only	22
Midland (East Metropolitan)	18-20	1	Mother only	33
Midland (East Metropolitan)	18-20	1	Neither	145
Midland (East Metropolitan)	21-24	0	Both	23
Midland (East Metropolitan)	21-24	0	Father only	9
Midland (East Metropolitan)	21-24	0	Mother only	7
Midland (East Metropolitan)	21-24	0	Neither	15
Midland (East Metropolitan)	21-24	1	Both	65
Midland (East Metropolitan)	21-24	1	Father only	21
Midland (East Metropolitan)	21-24	1	Mother only	16
Midland (East Metropolitan)	21-24	1	Neither	53
Mirrabooka (East Metropolitan)	0-4	0		25
Mirrabooka (East Metropolitan)	0-4	0	Both	250
Mirrabooka (East Metropolitan)	0-4	0	Father only	34
Mirrabooka (East Metropolitan)	0-4	0	Mother only	45
Mirrabooka (East Metropolitan)	0-4	0	Neither	194
Mirrabooka (East Metropolitan)	0-4	1		28
Mirrabooka (East Metropolitan)	0-4	1	Both	528
Mirrabooka (East Metropolitan)	0-4	1	Father only	177
Mirrabooka (East Metropolitan)	0-4	1	Mother only	205
Mirrabooka (East Metropolitan)	0-4	1	Neither	1499
Mirrabooka (East Metropolitan)	5-9	0		30
Mirrabooka (East Metropolitan)	5-9	0	Both	299
Mirrabooka (East Metropolitan)	5-9	0	Father only	51
Mirrabooka (East Metropolitan)	5-9	0	Mother only	71
Mirrabooka (East Metropolitan)	5-9	0	Neither	287
Mirrabooka (East Metropolitan)	5-9	1		28
Mirrabooka (East Metropolitan)	5-9	1	Both	399
Mirrabooka (East Metropolitan)	5-9	1	Father only	129
Mirrabooka (East Metropolitan)	5-9	1	Mother only	170
Mirrabooka (East Metropolitan)	5-9	1	Neither	1553
Mirrabooka (East Metropolitan)	10-12	0		27
Mirrabooka (East Metropolitan)	10-12	0	Both	205
Mirrabooka (East Metropolitan)	10-12	0	Father only	37
Mirrabooka (East Metropolitan)	10-12	0	Mother only	29
Mirrabooka (East Metropolitan)	10-12	0	Neither	184
Mirrabooka (East Metropolitan)	10-12	1		7
Mirrabooka (East Metropolitan)	10-12	1	Both	220
Mirrabooka (East Metropolitan)	10-12	1	Father only	65
Mirrabooka (East Metropolitan)	10-12	1	Mother only	85
Mirrabooka (East Metropolitan)	10-12	1	Neither	836
Mirrabooka (East Metropolitan)	13-14	0		5
Mirrabooka (East Metropolitan)	13-14	0	Both	119
Mirrabooka (East Metropolitan)	13-14	0	Father only	24
Mirrabooka (East Metropolitan)	13-14	0	Mother only	31
Mirrabooka (East Metropolitan)	13-14	0	Neither	162
Mirrabooka (East Metropolitan)	13-14	1		3
Mirrabooka (East Metropolitan)	13-14	1	Both	147
Mirrabooka (East Metropolitan)	13-14	1	Father only	38
Mirrabooka (East Metropolitan)	13-14	1	Mother only	61
Mirrabooka (East Metropolitan)	13-14	1	Neither	484
Mirrabooka (East Metropolitan)	15-17	0		6
Mirrabooka (East Metropolitan)	15-17	0	Both	148
Mirrabooka (East Metropolitan)	15-17	0	Father only	28
Mirrabooka (East Metropolitan)	15-17	0	Mother only	48
Mirrabooka (East Metropolitan)	15-17	0	Neither	199
Mirrabooka (East Metropolitan)	15-17	1	Both	194
Mirrabooka (East Metropolitan)	15-17	1	Father only	55
Mirrabooka (East Metropolitan)	15-17	1	Mother only	62
Mirrabooka (East Metropolitan)	15-17	1	Neither	692
Mirrabooka (East Metropolitan)	18-20	0	Both	28
Mirrabooka (East Metropolitan)	18-20	0	Father only	12
Mirrabooka (East Metropolitan)	18-20	0	Mother only	11
Mirrabooka (East Metropolitan)	18-20	0	Neither	118
Mirrabooka (East Metropolitan)	18-20	1	Both	70
Mirrabooka (East Metropolitan)	18-20	1	Father only	13
Mirrabooka (East Metropolitan)	18-20	1	Mother only	23
Mirrabooka (East Metropolitan)	18-20	1	Neither	406
Mirrabooka (East Metropolitan)	21-24	0	Both	16
Mirrabooka (East Metropolitan)	21-24	0	Mother only	7
Mirrabooka (East Metropolitan)	21-24	0	Neither	74
Mirrabooka (East Metropolitan)	21-24	1	Both	42
Mirrabooka (East Metropolitan)	21-24	1	Father only	13
Mirrabooka (East Metropolitan)	21-24	1	Mother only	17
Mirrabooka (East Metropolitan)	21-24	1	Neither	272
Moore (Agricultural)	0-4	0		12
Moore (Agricultural)	0-4	0	Both	168
Moore (Agricultural)	0-4	0	Father only	18
Moore (Agricultural)	0-4	0	Mother only	20
Moore (Agricultural)	0-4	0	Neither	4
Moore (Agricultural)	0-4	1		4
Moore (Agricultural)	0-4	1	Both	992
Moore (Agricultural)	0-4	1	Father only	175
Moore (Agricultural)	0-4	1	Mother only	102
Moore (Agricultural)	0-4	1	Neither	107
Moore (Agricultural)	5-9	0		15
Moore (Agricultural)	5-9	0	Both	228
Moore (Agricultural)	5-9	0	Father only	19
Moore (Agricultural)	5-9	0	Mother only	38
Moore (Agricultural)	5-9	0	Neither	12
Moore (Agricultural)	5-9	1		6
Moore (Agricultural)	5-9	1	Both	1189
Moore (Agricultural)	5-9	1	Father only	155
Moore (Agricultural)	5-9	1	Mother only	111
Moore (Agricultural)	5-9	1	Neither	119
Moore (Agricultural)	10-12	0		9
Moore (Agricultural)	10-12	0	Both	187
Moore (Agricultural)	10-12	0	Father only	21
Moore (Agricultural)	10-12	0	Mother only	21
Moore (Agricultural)	10-12	0	Neither	11
Moore (Agricultural)	10-12	1		9
Moore (Agricultural)	10-12	1	Both	713
Moore (Agricultural)	10-12	1	Father only	102
Moore (Agricultural)	10-12	1	Mother only	65
Moore (Agricultural)	10-12	1	Neither	94
Moore (Agricultural)	13-14	0		7
Moore (Agricultural)	13-14	0	Both	117
Moore (Agricultural)	13-14	0	Father only	16
Moore (Agricultural)	13-14	0	Mother only	16
Moore (Agricultural)	13-14	0	Neither	5
Moore (Agricultural)	13-14	1		4
Moore (Agricultural)	13-14	1	Both	383
Moore (Agricultural)	13-14	1	Father only	61
Moore (Agricultural)	13-14	1	Mother only	54
Moore (Agricultural)	13-14	1	Neither	73
Moore (Agricultural)	15-17	0		4
Moore (Agricultural)	15-17	0	Both	124
Moore (Agricultural)	15-17	0	Father only	17
Moore (Agricultural)	15-17	0	Mother only	13
Moore (Agricultural)	15-17	0	Neither	6
Moore (Agricultural)	15-17	1	Both	387
Moore (Agricultural)	15-17	1	Father only	49
Moore (Agricultural)	15-17	1	Mother only	55
Moore (Agricultural)	15-17	1	Neither	91
Moore (Agricultural)	18-20	0	Both	8
Moore (Agricultural)	18-20	1	Both	54
Moore (Agricultural)	18-20	1	Father only	4
Moore (Agricultural)	18-20	1	Mother only	9
Moore (Agricultural)	18-20	1	Neither	16
Moore (Agricultural)	21-24	0	Both	3
Moore (Agricultural)	21-24	0	Neither	6
Moore (Agricultural)	21-24	1	Both	8
Moore (Agricultural)	21-24	1	Mother only	10
Moore (Agricultural)	21-24	1	Neither	10
Morley (East Metropolitan)	0-4	0		15
Morley (East Metropolitan)	0-4	0	Both	128
Morley (East Metropolitan)	0-4	0	Father only	37
Morley (East Metropolitan)	0-4	0	Mother only	46
Morley (East Metropolitan)	0-4	0	Neither	100
Morley (East Metropolitan)	0-4	1		4
Morley (East Metropolitan)	0-4	1	Both	689
Morley (East Metropolitan)	0-4	1	Father only	237
Morley (East Metropolitan)	0-4	1	Mother only	213
Morley (East Metropolitan)	0-4	1	Neither	1165
Morley (East Metropolitan)	5-9	0		19
Morley (East Metropolitan)	5-9	0	Both	172
Morley (East Metropolitan)	5-9	0	Father only	48
Morley (East Metropolitan)	5-9	0	Mother only	58
Morley (East Metropolitan)	5-9	0	Neither	156
Morley (East Metropolitan)	5-9	1		10
Morley (East Metropolitan)	5-9	1	Both	532
Morley (East Metropolitan)	5-9	1	Father only	201
Morley (East Metropolitan)	5-9	1	Mother only	183
Morley (East Metropolitan)	5-9	1	Neither	1011
Morley (East Metropolitan)	10-12	0		6
Morley (East Metropolitan)	10-12	0	Both	142
Morley (East Metropolitan)	10-12	0	Father only	46
Morley (East Metropolitan)	10-12	0	Mother only	43
Morley (East Metropolitan)	10-12	0	Neither	86
Morley (East Metropolitan)	10-12	1		3
Morley (East Metropolitan)	10-12	1	Both	340
Morley (East Metropolitan)	10-12	1	Father only	102
Morley (East Metropolitan)	10-12	1	Mother only	87
Morley (East Metropolitan)	10-12	1	Neither	471
Morley (East Metropolitan)	13-14	0		6
Morley (East Metropolitan)	13-14	0	Both	95
Morley (East Metropolitan)	13-14	0	Father only	24
Morley (East Metropolitan)	13-14	0	Mother only	37
Morley (East Metropolitan)	13-14	0	Neither	63
Morley (East Metropolitan)	13-14	1		4
Morley (East Metropolitan)	13-14	1	Both	216
Morley (East Metropolitan)	13-14	1	Father only	56
Morley (East Metropolitan)	13-14	1	Mother only	71
Morley (East Metropolitan)	13-14	1	Neither	313
Morley (East Metropolitan)	15-17	0		4
Morley (East Metropolitan)	15-17	0	Both	126
Morley (East Metropolitan)	15-17	0	Father only	25
Morley (East Metropolitan)	15-17	0	Mother only	37
Morley (East Metropolitan)	15-17	0	Neither	91
Morley (East Metropolitan)	15-17	1	Both	309
Morley (East Metropolitan)	15-17	1	Father only	80
Morley (East Metropolitan)	15-17	1	Mother only	84
Morley (East Metropolitan)	15-17	1	Neither	420
Morley (East Metropolitan)	18-20	0		3
Morley (East Metropolitan)	18-20	0	Both	41
Morley (East Metropolitan)	18-20	0	Father only	18
Morley (East Metropolitan)	18-20	0	Mother only	20
Morley (East Metropolitan)	18-20	0	Neither	52
Morley (East Metropolitan)	18-20	1	Both	114
Morley (East Metropolitan)	18-20	1	Father only	32
Morley (East Metropolitan)	18-20	1	Mother only	51
Morley (East Metropolitan)	18-20	1	Neither	278
Morley (East Metropolitan)	21-24	0	Both	23
Morley (East Metropolitan)	21-24	0	Father only	10
Morley (East Metropolitan)	21-24	0	Mother only	7
Morley (East Metropolitan)	21-24	0	Neither	36
Morley (East Metropolitan)	21-24	1	Both	62
Morley (East Metropolitan)	21-24	1	Father only	16
Morley (East Metropolitan)	21-24	1	Mother only	22
Morley (East Metropolitan)	21-24	1	Neither	158
Mount Lawley (East Metropolitan)	0-4	0		8
Mount Lawley (East Metropolitan)	0-4	0	Both	62
Mount Lawley (East Metropolitan)	0-4	0	Father only	16
Mount Lawley (East Metropolitan)	0-4	0	Mother only	35
Mount Lawley (East Metropolitan)	0-4	0	Neither	44
Mount Lawley (East Metropolitan)	0-4	1		9
Mount Lawley (East Metropolitan)	0-4	1	Both	687
Mount Lawley (East Metropolitan)	0-4	1	Father only	260
Mount Lawley (East Metropolitan)	0-4	1	Mother only	240
Mount Lawley (East Metropolitan)	0-4	1	Neither	666
Mount Lawley (East Metropolitan)	5-9	0		12
Mount Lawley (East Metropolitan)	5-9	0	Both	114
Mount Lawley (East Metropolitan)	5-9	0	Father only	33
Mount Lawley (East Metropolitan)	5-9	0	Mother only	54
Mount Lawley (East Metropolitan)	5-9	0	Neither	91
Mount Lawley (East Metropolitan)	5-9	1		11
Mount Lawley (East Metropolitan)	5-9	1	Both	606
Mount Lawley (East Metropolitan)	5-9	1	Father only	239
Mount Lawley (East Metropolitan)	5-9	1	Mother only	202
Mount Lawley (East Metropolitan)	5-9	1	Neither	607
Mount Lawley (East Metropolitan)	10-12	0		5
Mount Lawley (East Metropolitan)	10-12	0	Both	90
Mount Lawley (East Metropolitan)	10-12	0	Father only	35
Mount Lawley (East Metropolitan)	10-12	0	Mother only	46
Mount Lawley (East Metropolitan)	10-12	0	Neither	68
Mount Lawley (East Metropolitan)	10-12	1		3
Mount Lawley (East Metropolitan)	10-12	1	Both	377
Mount Lawley (East Metropolitan)	10-12	1	Father only	103
Mount Lawley (East Metropolitan)	10-12	1	Mother only	119
Mount Lawley (East Metropolitan)	10-12	1	Neither	289
Mount Lawley (East Metropolitan)	13-14	0	Both	60
Mount Lawley (East Metropolitan)	13-14	0	Father only	26
Mount Lawley (East Metropolitan)	13-14	0	Mother only	30
Mount Lawley (East Metropolitan)	13-14	0	Neither	45
Mount Lawley (East Metropolitan)	13-14	1		3
Mount Lawley (East Metropolitan)	13-14	1	Both	258
Mount Lawley (East Metropolitan)	13-14	1	Father only	71
Mount Lawley (East Metropolitan)	13-14	1	Mother only	67
Mount Lawley (East Metropolitan)	13-14	1	Neither	194
Mount Lawley (East Metropolitan)	15-17	0		3
Mount Lawley (East Metropolitan)	15-17	0	Both	98
Mount Lawley (East Metropolitan)	15-17	0	Father only	18
Mount Lawley (East Metropolitan)	15-17	0	Mother only	29
Mount Lawley (East Metropolitan)	15-17	0	Neither	57
Mount Lawley (East Metropolitan)	15-17	1	Both	358
Mount Lawley (East Metropolitan)	15-17	1	Father only	92
Mount Lawley (East Metropolitan)	15-17	1	Mother only	89
Mount Lawley (East Metropolitan)	15-17	1	Neither	276
Mount Lawley (East Metropolitan)	18-20	0	Both	37
Mount Lawley (East Metropolitan)	18-20	0	Father only	20
Mount Lawley (East Metropolitan)	18-20	0	Mother only	20
Mount Lawley (East Metropolitan)	18-20	0	Neither	36
Mount Lawley (East Metropolitan)	18-20	1	Both	184
Mount Lawley (East Metropolitan)	18-20	1	Father only	49
Mount Lawley (East Metropolitan)	18-20	1	Mother only	52
Mount Lawley (East Metropolitan)	18-20	1	Neither	182
Mount Lawley (East Metropolitan)	21-24	0	Both	27
Mount Lawley (East Metropolitan)	21-24	0	Father only	9
Mount Lawley (East Metropolitan)	21-24	0	Mother only	9
Mount Lawley (East Metropolitan)	21-24	0	Neither	42
Mount Lawley (East Metropolitan)	21-24	1	Both	101
Mount Lawley (East Metropolitan)	21-24	1	Father only	30
Mount Lawley (East Metropolitan)	21-24	1	Mother only	26
Mount Lawley (East Metropolitan)	21-24	1	Neither	116
Murray-Wellington (South West)	0-4	0		12
Murray-Wellington (South West)	0-4	0	Both	237
Murray-Wellington (South West)	0-4	0	Father only	29
Murray-Wellington (South West)	0-4	0	Mother only	41
Murray-Wellington (South West)	0-4	0	Neither	9
Murray-Wellington (South West)	0-4	1		10
Murray-Wellington (South West)	0-4	1	Both	1296
Murray-Wellington (South West)	0-4	1	Father only	179
Murray-Wellington (South West)	0-4	1	Mother only	127
Murray-Wellington (South West)	0-4	1	Neither	176
Murray-Wellington (South West)	5-9	0		9
Murray-Wellington (South West)	5-9	0	Both	371
Murray-Wellington (South West)	5-9	0	Father only	32
Murray-Wellington (South West)	5-9	0	Mother only	53
Murray-Wellington (South West)	5-9	0	Neither	29
Murray-Wellington (South West)	5-9	1		10
Murray-Wellington (South West)	5-9	1	Both	1492
Murray-Wellington (South West)	5-9	1	Father only	180
Murray-Wellington (South West)	5-9	1	Mother only	162
Murray-Wellington (South West)	5-9	1	Neither	227
Murray-Wellington (South West)	10-12	0		7
Murray-Wellington (South West)	10-12	0	Both	278
Murray-Wellington (South West)	10-12	0	Father only	18
Murray-Wellington (South West)	10-12	0	Mother only	33
Murray-Wellington (South West)	10-12	0	Neither	20
Murray-Wellington (South West)	10-12	1		6
Murray-Wellington (South West)	10-12	1	Both	972
Murray-Wellington (South West)	10-12	1	Father only	110
Murray-Wellington (South West)	10-12	1	Mother only	113
Murray-Wellington (South West)	10-12	1	Neither	173
Murray-Wellington (South West)	13-14	0		5
Murray-Wellington (South West)	13-14	0	Both	203
Murray-Wellington (South West)	13-14	0	Father only	19
Murray-Wellington (South West)	13-14	0	Mother only	28
Murray-Wellington (South West)	13-14	0	Neither	19
Murray-Wellington (South West)	13-14	1		14
Murray-Wellington (South West)	13-14	1	Both	658
Murray-Wellington (South West)	13-14	1	Father only	73
Murray-Wellington (South West)	13-14	1	Mother only	85
Murray-Wellington (South West)	13-14	1	Neither	109
Murray-Wellington (South West)	15-17	0	Both	203
Murray-Wellington (South West)	15-17	0	Father only	22
Murray-Wellington (South West)	15-17	0	Mother only	33
Murray-Wellington (South West)	15-17	0	Neither	27
Murray-Wellington (South West)	15-17	1	Both	718
Murray-Wellington (South West)	15-17	1	Father only	101
Murray-Wellington (South West)	15-17	1	Mother only	78
Murray-Wellington (South West)	15-17	1	Neither	163
Murray-Wellington (South West)	18-20	0	Both	28
Murray-Wellington (South West)	18-20	0	Father only	4
Murray-Wellington (South West)	18-20	0	Mother only	3
Murray-Wellington (South West)	18-20	0	Neither	3
Murray-Wellington (South West)	18-20	1	Both	105
Murray-Wellington (South West)	18-20	1	Father only	11
Murray-Wellington (South West)	18-20	1	Mother only	17
Murray-Wellington (South West)	18-20	1	Neither	25
Murray-Wellington (South West)	21-24	0	Both	12
Murray-Wellington (South West)	21-24	1	Both	32
Murray-Wellington (South West)	21-24	1	Father only	5
Murray-Wellington (South West)	21-24	1	Mother only	4
Murray-Wellington (South West)	21-24	1	Neither	16
Nedlands (North Metropolitan)	0-4	0		3
Nedlands (North Metropolitan)	0-4	0	Both	39
Nedlands (North Metropolitan)	0-4	0	Father only	7
Nedlands (North Metropolitan)	0-4	0	Mother only	18
Nedlands (North Metropolitan)	0-4	0	Neither	22
Nedlands (North Metropolitan)	0-4	1		9
Nedlands (North Metropolitan)	0-4	1	Both	701
Nedlands (North Metropolitan)	0-4	1	Father only	228
Nedlands (North Metropolitan)	0-4	1	Mother only	212
Nedlands (North Metropolitan)	0-4	1	Neither	610
Nedlands (North Metropolitan)	5-9	0	Both	90
Nedlands (North Metropolitan)	5-9	0	Father only	40
Nedlands (North Metropolitan)	5-9	0	Mother only	35
Nedlands (North Metropolitan)	5-9	0	Neither	79
Nedlands (North Metropolitan)	5-9	1		7
Nedlands (North Metropolitan)	5-9	1	Both	782
Nedlands (North Metropolitan)	5-9	1	Father only	310
Nedlands (North Metropolitan)	5-9	1	Mother only	274
Nedlands (North Metropolitan)	5-9	1	Neither	801
Nedlands (North Metropolitan)	10-12	0		5
Nedlands (North Metropolitan)	10-12	0	Both	69
Nedlands (North Metropolitan)	10-12	0	Father only	29
Nedlands (North Metropolitan)	10-12	0	Mother only	35
Nedlands (North Metropolitan)	10-12	0	Neither	78
Nedlands (North Metropolitan)	10-12	1		6
Nedlands (North Metropolitan)	10-12	1	Both	486
Nedlands (North Metropolitan)	10-12	1	Father only	192
Nedlands (North Metropolitan)	10-12	1	Mother only	177
Nedlands (North Metropolitan)	10-12	1	Neither	512
Nedlands (North Metropolitan)	13-14	0	Both	68
Nedlands (North Metropolitan)	13-14	0	Father only	18
Nedlands (North Metropolitan)	13-14	0	Mother only	26
Nedlands (North Metropolitan)	13-14	0	Neither	64
Nedlands (North Metropolitan)	13-14	1	Both	321
Nedlands (North Metropolitan)	13-14	1	Father only	120
Nedlands (North Metropolitan)	13-14	1	Mother only	106
Nedlands (North Metropolitan)	13-14	1	Neither	319
Nedlands (North Metropolitan)	15-17	0	Both	101
Nedlands (North Metropolitan)	15-17	0	Father only	35
Nedlands (North Metropolitan)	15-17	0	Mother only	42
Nedlands (North Metropolitan)	15-17	0	Neither	67
Nedlands (North Metropolitan)	15-17	1	Both	455
Nedlands (North Metropolitan)	15-17	1	Father only	150
Nedlands (North Metropolitan)	15-17	1	Mother only	135
Nedlands (North Metropolitan)	15-17	1	Neither	376
Nedlands (North Metropolitan)	18-20	0	Both	59
Nedlands (North Metropolitan)	18-20	0	Father only	11
Nedlands (North Metropolitan)	18-20	0	Mother only	30
Nedlands (North Metropolitan)	18-20	0	Neither	47
Nedlands (North Metropolitan)	18-20	1	Both	306
Nedlands (North Metropolitan)	18-20	1	Father only	85
Nedlands (North Metropolitan)	18-20	1	Mother only	105
Nedlands (North Metropolitan)	18-20	1	Neither	236
Nedlands (North Metropolitan)	21-24	0	Both	49
Nedlands (North Metropolitan)	21-24	0	Father only	12
Nedlands (North Metropolitan)	21-24	0	Mother only	13
Nedlands (North Metropolitan)	21-24	0	Neither	36
Nedlands (North Metropolitan)	21-24	1	Both	104
Nedlands (North Metropolitan)	21-24	1	Father only	33
Nedlands (North Metropolitan)	21-24	1	Mother only	44
Nedlands (North Metropolitan)	21-24	1	Neither	119
North West Central (Mining and Pastoral)	0-4	0		4
North West Central (Mining and Pastoral)	0-4	0	Both	153
North West Central (Mining and Pastoral)	0-4	0	Father only	3
North West Central (Mining and Pastoral)	0-4	0	Mother only	4
North West Central (Mining and Pastoral)	0-4	0	Neither	5
North West Central (Mining and Pastoral)	0-4	1		4
North West Central (Mining and Pastoral)	0-4	1	Both	655
North West Central (Mining and Pastoral)	0-4	1	Father only	143
North West Central (Mining and Pastoral)	0-4	1	Mother only	73
North West Central (Mining and Pastoral)	0-4	1	Neither	120
North West Central (Mining and Pastoral)	5-9	0		9
North West Central (Mining and Pastoral)	5-9	0	Both	201
North West Central (Mining and Pastoral)	5-9	0	Father only	8
North West Central (Mining and Pastoral)	5-9	0	Mother only	6
North West Central (Mining and Pastoral)	5-9	0	Neither	9
North West Central (Mining and Pastoral)	5-9	1		6
North West Central (Mining and Pastoral)	5-9	1	Both	722
North West Central (Mining and Pastoral)	5-9	1	Father only	95
North West Central (Mining and Pastoral)	5-9	1	Mother only	55
North West Central (Mining and Pastoral)	5-9	1	Neither	101
North West Central (Mining and Pastoral)	10-12	0		3
North West Central (Mining and Pastoral)	10-12	0	Both	138
North West Central (Mining and Pastoral)	10-12	0	Father only	9
North West Central (Mining and Pastoral)	10-12	0	Mother only	5
North West Central (Mining and Pastoral)	10-12	0	Neither	12
North West Central (Mining and Pastoral)	10-12	1		7
North West Central (Mining and Pastoral)	10-12	1	Both	352
North West Central (Mining and Pastoral)	10-12	1	Father only	39
North West Central (Mining and Pastoral)	10-12	1	Mother only	23
North West Central (Mining and Pastoral)	10-12	1	Neither	44
North West Central (Mining and Pastoral)	13-14	0	Both	67
North West Central (Mining and Pastoral)	13-14	0	Father only	7
North West Central (Mining and Pastoral)	13-14	0	Neither	3
North West Central (Mining and Pastoral)	13-14	1		4
North West Central (Mining and Pastoral)	13-14	1	Both	181
North West Central (Mining and Pastoral)	13-14	1	Father only	18
North West Central (Mining and Pastoral)	13-14	1	Mother only	10
North West Central (Mining and Pastoral)	13-14	1	Neither	28
North West Central (Mining and Pastoral)	15-17	0	Both	78
North West Central (Mining and Pastoral)	15-17	0	Mother only	4
North West Central (Mining and Pastoral)	15-17	0	Neither	8
North West Central (Mining and Pastoral)	15-17	1	Both	152
North West Central (Mining and Pastoral)	15-17	1	Father only	12
North West Central (Mining and Pastoral)	15-17	1	Mother only	20
North West Central (Mining and Pastoral)	15-17	1	Neither	25
North West Central (Mining and Pastoral)	18-20	0	Both	5
North West Central (Mining and Pastoral)	18-20	1	Both	11
North West Central (Mining and Pastoral)	21-24	0	Both	4
North West Central (Mining and Pastoral)	21-24	1	Both	3
Perth (North Metropolitan)	0-4	0		4
Perth (North Metropolitan)	0-4	0	Both	46
Perth (North Metropolitan)	0-4	0	Father only	18
Perth (North Metropolitan)	0-4	0	Mother only	27
Perth (North Metropolitan)	0-4	0	Neither	41
Perth (North Metropolitan)	0-4	1		5
Perth (North Metropolitan)	0-4	1	Both	789
Perth (North Metropolitan)	0-4	1	Father only	312
Perth (North Metropolitan)	0-4	1	Mother only	232
Perth (North Metropolitan)	0-4	1	Neither	770
Perth (North Metropolitan)	5-9	0		7
Perth (North Metropolitan)	5-9	0	Both	108
Perth (North Metropolitan)	5-9	0	Father only	27
Perth (North Metropolitan)	5-9	0	Mother only	46
Perth (North Metropolitan)	5-9	0	Neither	71
Perth (North Metropolitan)	5-9	1	Both	617
Perth (North Metropolitan)	5-9	1	Father only	233
Perth (North Metropolitan)	5-9	1	Mother only	197
Perth (North Metropolitan)	5-9	1	Neither	516
Perth (North Metropolitan)	10-12	0		3
Perth (North Metropolitan)	10-12	0	Both	73
Perth (North Metropolitan)	10-12	0	Father only	17
Perth (North Metropolitan)	10-12	0	Mother only	28
Perth (North Metropolitan)	10-12	0	Neither	49
Perth (North Metropolitan)	10-12	1		4
Perth (North Metropolitan)	10-12	1	Both	418
Perth (North Metropolitan)	10-12	1	Father only	102
Perth (North Metropolitan)	10-12	1	Mother only	108
Perth (North Metropolitan)	10-12	1	Neither	258
Perth (North Metropolitan)	13-14	0	Both	51
Perth (North Metropolitan)	13-14	0	Father only	23
Perth (North Metropolitan)	13-14	0	Mother only	30
Perth (North Metropolitan)	13-14	0	Neither	50
Perth (North Metropolitan)	13-14	1		5
Perth (North Metropolitan)	13-14	1	Both	229
Perth (North Metropolitan)	13-14	1	Father only	57
Perth (North Metropolitan)	13-14	1	Mother only	77
Perth (North Metropolitan)	13-14	1	Neither	126
Perth (North Metropolitan)	15-17	0	Both	74
Perth (North Metropolitan)	15-17	0	Father only	27
Perth (North Metropolitan)	15-17	0	Mother only	42
Perth (North Metropolitan)	15-17	0	Neither	48
Perth (North Metropolitan)	15-17	1	Both	264
Perth (North Metropolitan)	15-17	1	Father only	69
Perth (North Metropolitan)	15-17	1	Mother only	83
Perth (North Metropolitan)	15-17	1	Neither	143
Perth (North Metropolitan)	18-20	0	Both	28
Perth (North Metropolitan)	18-20	0	Father only	20
Perth (North Metropolitan)	18-20	0	Mother only	19
Perth (North Metropolitan)	18-20	0	Neither	35
Perth (North Metropolitan)	18-20	1	Both	131
Perth (North Metropolitan)	18-20	1	Father only	31
Perth (North Metropolitan)	18-20	1	Mother only	48
Perth (North Metropolitan)	18-20	1	Neither	102
Perth (North Metropolitan)	21-24	0	Both	20
Perth (North Metropolitan)	21-24	0	Father only	6
Perth (North Metropolitan)	21-24	0	Mother only	5
Perth (North Metropolitan)	21-24	0	Neither	25
