SA4_NAME21	Age5yr	ChildrenEverBorn	females
Adelaide - West	20-24	2	68
Adelaide - West	20-24	3	16
Adelaide - West	20-24	4	5
Adelaide - West	25-29		508
Adelaide - West	25-29	0	7414
Adelaide - West	25-29	1	1024
Adelaide - West	25-29	2	431
Adelaide - West	25-29	3	106
Adelaide - West	25-29	4	34
Adelaide - West	25-29	6	8
Adelaide - West	30-34		461
Adelaide - West	30-34	0	4778
Adelaide - West	30-34	1	2190
Adelaide - West	30-34	2	1569
Adelaide - West	30-34	3	380
Adelaide - West	30-34	4	88
Adelaide - West	30-34	5	28
Adelaide - West	30-34	6	18
Adelaide - West	35-39		366
Adelaide - West	35-39	0	2547
Adelaide - West	35-39	1	1810
Adelaide - West	35-39	2	2913
Adelaide - West	35-39	3	889
Adelaide - West	35-39	4	213
Adelaide - West	35-39	5	52
Adelaide - West	35-39	6	52
Adelaide - West	40-44		302
Adelaide - West	40-44	0	1639
Adelaide - West	40-44	1	1328
Adelaide - West	40-44	2	2878
Adelaide - West	40-44	3	1059
Adelaide - West	40-44	4	254
Adelaide - West	40-44	5	72
Adelaide - West	40-44	6	55
Adelaide - West	45-49		303
Adelaide - West	45-49	0	1575
Adelaide - West	45-49	1	1236
Adelaide - West	45-49	2	2879
Adelaide - West	45-49	3	1070
Adelaide - West	45-49	4	319
Adelaide - West	45-49	5	108
Adelaide - West	45-49	6	88
Adelaide - West	50-54		279
Adelaide - West	50-54	0	1673
Adelaide - West	50-54	1	1317
Adelaide - West	50-54	2	3147
Adelaide - West	50-54	3	1277
Adelaide - West	50-54	4	352
Adelaide - West	50-54	5	112
Adelaide - West	50-54	6	89
Adelaide - West	55-59		281
Adelaide - West	55-59	0	1584
Adelaide - West	55-59	1	1169
Adelaide - West	55-59	2	3034
Adelaide - West	55-59	3	1360
Adelaide - West	55-59	4	397
Adelaide - West	55-59	5	122
Adelaide - West	55-59	6	76
Adelaide - West	60-64		280
Adelaide - West	60-64	0	1407
Adelaide - West	60-64	1	1076
Adelaide - West	60-64	2	2961
Adelaide - West	60-64	3	1380
Adelaide - West	60-64	4	484
Adelaide - West	60-64	5	114
Adelaide - West	60-64	6	66
Adelaide - West	65-69		278
Adelaide - West	65-69	0	1054
Adelaide - West	65-69	1	855
Adelaide - West	65-69	2	2660
Adelaide - West	65-69	3	1340
Adelaide - West	65-69	4	416
Adelaide - West	65-69	5	106
Adelaide - West	65-69	6	71
Adelaide - West	70-74		277
Adelaide - West	70-74	0	705
Adelaide - West	70-74	1	691
Adelaide - West	70-74	2	2409
Adelaide - West	70-74	3	1329
Adelaide - West	70-74	4	436
Adelaide - West	70-74	5	123
Adelaide - West	70-74	6	76
Adelaide - West	75-79		270
Adelaide - West	75-79	0	394
Adelaide - West	75-79	1	385
Adelaide - West	75-79	2	1710
Adelaide - West	75-79	3	1037
Adelaide - West	75-79	4	406
Adelaide - West	75-79	5	126
Adelaide - West	75-79	6	95
Adelaide - West	80-84		272
Adelaide - West	80-84	0	258
Adelaide - West	80-84	1	303
Adelaide - West	80-84	2	1145
Adelaide - West	80-84	3	976
Adelaide - West	80-84	4	480
Adelaide - West	80-84	5	166
Adelaide - West	80-84	6	126
Adelaide - West	85+		296
Adelaide - West	85+	0	318
Adelaide - West	85+	1	397
Adelaide - West	85+	2	1328
Adelaide - West	85+	3	1152
Adelaide - West	85+	4	622
Adelaide - West	85+	5	292
Adelaide - West	85+	6	282
Barossa - Yorke - Mid North	15-19		275
Barossa - Yorke - Mid North	15-19	0	2534
Barossa - Yorke - Mid North	15-19	1	23
Barossa - Yorke - Mid North	20-24		165
Barossa - Yorke - Mid North	20-24	0	1905
Barossa - Yorke - Mid North	20-24	1	193
Barossa - Yorke - Mid North	20-24	2	78
Barossa - Yorke - Mid North	20-24	3	13
Barossa - Yorke - Mid North	20-24	4	4
Barossa - Yorke - Mid North	25-29		197
Barossa - Yorke - Mid North	25-29	0	1343
Barossa - Yorke - Mid North	25-29	1	459
Barossa - Yorke - Mid North	25-29	2	381
Barossa - Yorke - Mid North	25-29	3	123
Barossa - Yorke - Mid North	25-29	4	34
Barossa - Yorke - Mid North	25-29	5	9
Barossa - Yorke - Mid North	30-34		163
Barossa - Yorke - Mid North	30-34	0	763
Barossa - Yorke - Mid North	30-34	1	507
Barossa - Yorke - Mid North	30-34	2	784
Barossa - Yorke - Mid North	30-34	3	409
Barossa - Yorke - Mid North	30-34	4	123
Barossa - Yorke - Mid North	30-34	5	33
Barossa - Yorke - Mid North	30-34	6	25
Barossa - Yorke - Mid North	35-39		187
Barossa - Yorke - Mid North	35-39	0	472
Barossa - Yorke - Mid North	35-39	1	413
Barossa - Yorke - Mid North	35-39	2	1037
Barossa - Yorke - Mid North	35-39	3	659
Barossa - Yorke - Mid North	35-39	4	226
Barossa - Yorke - Mid North	35-39	5	78
Barossa - Yorke - Mid North	35-39	6	40
Barossa - Yorke - Mid North	40-44		179
Barossa - Yorke - Mid North	40-44	0	353
Barossa - Yorke - Mid North	40-44	1	330
Barossa - Yorke - Mid North	40-44	2	982
Barossa - Yorke - Mid North	40-44	3	715
Barossa - Yorke - Mid North	40-44	4	266
Barossa - Yorke - Mid North	40-44	5	73
Barossa - Yorke - Mid North	40-44	6	65
Barossa - Yorke - Mid North	45-49		237
Barossa - Yorke - Mid North	45-49	0	430
Barossa - Yorke - Mid North	45-49	1	348
Barossa - Yorke - Mid North	45-49	2	1191
Barossa - Yorke - Mid North	45-49	3	733
Barossa - Yorke - Mid North	45-49	4	262
Barossa - Yorke - Mid North	45-49	5	85
Barossa - Yorke - Mid North	45-49	6	55
Barossa - Yorke - Mid North	50-54		232
Barossa - Yorke - Mid North	50-54	0	491
Barossa - Yorke - Mid North	50-54	1	417
Barossa - Yorke - Mid North	50-54	2	1359
Barossa - Yorke - Mid North	50-54	3	950
Barossa - Yorke - Mid North	50-54	4	342
Barossa - Yorke - Mid North	50-54	5	95
Barossa - Yorke - Mid North	50-54	6	77
Barossa - Yorke - Mid North	55-59		274
Barossa - Yorke - Mid North	55-59	0	552
Barossa - Yorke - Mid North	55-59	1	426
Barossa - Yorke - Mid North	55-59	2	1500
Barossa - Yorke - Mid North	55-59	3	1016
Barossa - Yorke - Mid North	55-59	4	347
Barossa - Yorke - Mid North	55-59	5	103
Barossa - Yorke - Mid North	55-59	6	82
Barossa - Yorke - Mid North	60-64		292
Barossa - Yorke - Mid North	60-64	0	533
Barossa - Yorke - Mid North	60-64	1	434
Barossa - Yorke - Mid North	60-64	2	1741
Barossa - Yorke - Mid North	60-64	3	1080
Barossa - Yorke - Mid North	60-64	4	421
Barossa - Yorke - Mid North	60-64	5	122
Barossa - Yorke - Mid North	60-64	6	71
Barossa - Yorke - Mid North	65-69		279
Barossa - Yorke - Mid North	65-69	0	449
Barossa - Yorke - Mid North	65-69	1	384
Barossa - Yorke - Mid North	65-69	2	1640
Barossa - Yorke - Mid North	65-69	3	1074
Barossa - Yorke - Mid North	65-69	4	428
Barossa - Yorke - Mid North	65-69	5	100
Barossa - Yorke - Mid North	65-69	6	49
Barossa - Yorke - Mid North	70-74		305
Barossa - Yorke - Mid North	70-74	0	318
Barossa - Yorke - Mid North	70-74	1	286
Barossa - Yorke - Mid North	70-74	2	1526
Barossa - Yorke - Mid North	70-74	3	1000
Barossa - Yorke - Mid North	70-74	4	371
Barossa - Yorke - Mid North	70-74	5	104
Barossa - Yorke - Mid North	70-74	6	61
Barossa - Yorke - Mid North	75-79		273
Barossa - Yorke - Mid North	75-79	0	216
Barossa - Yorke - Mid North	75-79	1	177
Barossa - Yorke - Mid North	75-79	2	916
Barossa - Yorke - Mid North	75-79	3	800
Barossa - Yorke - Mid North	75-79	4	350
Barossa - Yorke - Mid North	75-79	5	128
Barossa - Yorke - Mid North	75-79	6	57
Barossa - Yorke - Mid North	80-84		210
Barossa - Yorke - Mid North	80-84	0	113
Barossa - Yorke - Mid North	80-84	1	92
Barossa - Yorke - Mid North	80-84	2	437
Barossa - Yorke - Mid North	80-84	3	510
Barossa - Yorke - Mid North	80-84	4	306
Barossa - Yorke - Mid North	80-84	5	117
Barossa - Yorke - Mid North	80-84	6	102
Barossa - Yorke - Mid North	85+		247
Barossa - Yorke - Mid North	85+	0	123
Barossa - Yorke - Mid North	85+	1	98
Barossa - Yorke - Mid North	85+	2	398
Barossa - Yorke - Mid North	85+	3	435
Barossa - Yorke - Mid North	85+	4	359
Barossa - Yorke - Mid North	85+	5	180
Barossa - Yorke - Mid North	85+	6	142
South Australia - Outback	15-19		294
South Australia - Outback	15-19	0	1796
South Australia - Outback	15-19	1	30
South Australia - Outback	15-19	2	3
South Australia - Outback	20-24		205
South Australia - Outback	20-24	0	1445
South Australia - Outback	20-24	1	243
South Australia - Outback	20-24	2	115
South Australia - Outback	20-24	3	20
South Australia - Outback	20-24	4	4
South Australia - Outback	25-29		243
South Australia - Outback	25-29	0	1320
South Australia - Outback	25-29	1	432
South Australia - Outback	25-29	2	433
South Australia - Outback	25-29	3	161
South Australia - Outback	25-29	4	38
South Australia - Outback	25-29	5	12
South Australia - Outback	25-29	6	4
South Australia - Outback	30-34		244
South Australia - Outback	30-34	0	679
South Australia - Outback	30-34	1	488
South Australia - Outback	30-34	2	674
South Australia - Outback	30-34	3	395
South Australia - Outback	30-34	4	137
South Australia - Outback	30-34	5	36
South Australia - Outback	30-34	6	16
South Australia - Outback	35-39		210
South Australia - Outback	35-39	0	401
South Australia - Outback	35-39	1	348
South Australia - Outback	35-39	2	798
South Australia - Outback	35-39	3	516
South Australia - Outback	35-39	4	191
South Australia - Outback	35-39	5	61
South Australia - Outback	35-39	6	36
South Australia - Outback	40-44		186
South Australia - Outback	40-44	0	276
South Australia - Outback	40-44	1	228
South Australia - Outback	40-44	2	731
South Australia - Outback	40-44	3	453
South Australia - Outback	40-44	4	180
South Australia - Outback	40-44	5	76
South Australia - Outback	40-44	6	38
South Australia - Outback	45-49		242
South Australia - Outback	45-49	0	304
South Australia - Outback	45-49	1	297
South Australia - Outback	45-49	2	812
South Australia - Outback	45-49	3	567
South Australia - Outback	45-49	4	223
South Australia - Outback	45-49	5	66
South Australia - Outback	45-49	6	41
South Australia - Outback	50-54		211
South Australia - Outback	50-54	0	336
South Australia - Outback	50-54	1	309
South Australia - Outback	50-54	2	905
South Australia - Outback	50-54	3	589
South Australia - Outback	50-54	4	253
South Australia - Outback	50-54	5	77
South Australia - Outback	50-54	6	56
South Australia - Outback	55-59		216
South Australia - Outback	55-59	0	290
South Australia - Outback	55-59	1	245
South Australia - Outback	55-59	2	1005
South Australia - Outback	55-59	3	640
South Australia - Outback	55-59	4	236
South Australia - Outback	55-59	5	88
South Australia - Outback	55-59	6	53
South Australia - Outback	60-64		232
South Australia - Outback	60-64	0	247
South Australia - Outback	60-64	1	275
South Australia - Outback	60-64	2	945
South Australia - Outback	60-64	3	634
South Australia - Outback	60-64	4	257
South Australia - Outback	60-64	5	96
South Australia - Outback	60-64	6	56
South Australia - Outback	65-69		197
South Australia - Outback	65-69	0	198
South Australia - Outback	65-69	1	177
South Australia - Outback	65-69	2	788
South Australia - Outback	65-69	3	599
South Australia - Outback	65-69	4	230
South Australia - Outback	65-69	5	80
South Australia - Outback	65-69	6	38
South Australia - Outback	70-74		215
South Australia - Outback	70-74	0	111
South Australia - Outback	70-74	1	145
South Australia - Outback	70-74	2	725
South Australia - Outback	70-74	3	508
South Australia - Outback	70-74	4	213
South Australia - Outback	70-74	5	64
South Australia - Outback	70-74	6	36
South Australia - Outback	75-79		163
South Australia - Outback	75-79	0	87
South Australia - Outback	75-79	1	76
South Australia - Outback	75-79	2	419
South Australia - Outback	75-79	3	432
South Australia - Outback	75-79	4	221
South Australia - Outback	75-79	5	84
South Australia - Outback	75-79	6	63
South Australia - Outback	80-84		130
South Australia - Outback	80-84	0	50
South Australia - Outback	80-84	1	38
South Australia - Outback	80-84	2	226
South Australia - Outback	80-84	3	234
South Australia - Outback	80-84	4	188
South Australia - Outback	80-84	5	94
South Australia - Outback	80-84	6	54
South Australia - Outback	85+		167
South Australia - Outback	85+	0	41
South Australia - Outback	85+	1	40
South Australia - Outback	85+	2	126
South Australia - Outback	85+	3	234
South Australia - Outback	85+	4	201
South Australia - Outback	85+	5	100
South Australia - Outback	85+	6	113
South Australia - South East	15-19		537
South Australia - South East	15-19	0	4274
South Australia - South East	15-19	1	37
South Australia - South East	15-19	2	3
South Australia - South East	15-19	3	5
South Australia - South East	20-24		350
South Australia - South East	20-24	0	3153
South Australia - South East	20-24	1	373
South Australia - South East	20-24	2	151
South Australia - South East	20-24	3	27
South Australia - South East	20-24	4	6
South Australia - South East	25-29		335
South Australia - South East	25-29	0	2421
South Australia - South East	25-29	1	860
South Australia - South East	25-29	2	718
South Australia - South East	25-29	3	270
South Australia - South East	25-29	4	63
South Australia - South East	25-29	5	18
South Australia - South East	25-29	6	5
South Australia - South East	30-34		322
South Australia - South East	30-34	0	1363
South Australia - South East	30-34	1	906
South Australia - South East	30-34	2	1337
South Australia - South East	30-34	3	635
South Australia - South East	30-34	4	209
South Australia - South East	30-34	5	58
South Australia - South East	30-34	6	28
South Australia - South East	35-39		311
South Australia - South East	35-39	0	757
South Australia - South East	35-39	1	722
South Australia - South East	35-39	2	1704
South Australia - South East	35-39	3	997
South Australia - South East	35-39	4	351
South Australia - South East	35-39	5	101
South Australia - South East	35-39	6	64
South Australia - South East	40-44		308
South Australia - South East	40-44	0	630
South Australia - South East	40-44	1	622
South Australia - South East	40-44	2	1724
South Australia - South East	40-44	3	1129
South Australia - South East	40-44	4	387
South Australia - South East	40-44	5	126
South Australia - South East	40-44	6	79
South Australia - South East	45-49		388
South Australia - South East	45-49	0	714
South Australia - South East	45-49	1	641
South Australia - South East	45-49	2	2033
South Australia - South East	45-49	3	1196
South Australia - South East	45-49	4	433
South Australia - South East	45-49	5	147
South Australia - South East	45-49	6	94
South Australia - South East	50-54		401
South Australia - South East	50-54	0	849
South Australia - South East	50-54	1	708
South Australia - South East	50-54	2	2222
South Australia - South East	50-54	3	1429
South Australia - South East	50-54	4	491
South Australia - South East	50-54	5	148
South Australia - South East	50-54	6	108
South Australia - South East	55-59		434
South Australia - South East	55-59	0	967
South Australia - South East	55-59	1	763
South Australia - South East	55-59	2	2423
South Australia - South East	55-59	3	1545
South Australia - South East	55-59	4	575
South Australia - South East	55-59	5	161
South Australia - South East	55-59	6	90
South Australia - South East	60-64		487
South Australia - South East	60-64	0	904
South Australia - South East	60-64	1	739
South Australia - South East	60-64	2	2741
South Australia - South East	60-64	3	1751
South Australia - South East	60-64	4	658
South Australia - South East	60-64	5	179
South Australia - South East	60-64	6	97
South Australia - South East	65-69		491
South Australia - South East	65-69	0	810
South Australia - South East	65-69	1	655
South Australia - South East	65-69	2	2888
South Australia - South East	65-69	3	1719
South Australia - South East	65-69	4	664
South Australia - South East	65-69	5	147
South Australia - South East	65-69	6	73
South Australia - South East	70-74		523
South Australia - South East	70-74	0	629
South Australia - South East	70-74	1	572
South Australia - South East	70-74	2	2719
South Australia - South East	70-74	3	1808
South Australia - South East	70-74	4	632
South Australia - South East	70-74	5	173
South Australia - South East	70-74	6	71
South Australia - South East	75-79		430
South Australia - South East	75-79	0	391
South Australia - South East	75-79	1	292
South Australia - South East	75-79	2	1703
South Australia - South East	75-79	3	1400
South Australia - South East	75-79	4	581
South Australia - South East	75-79	5	174
South Australia - South East	75-79	6	109
South Australia - South East	80-84		391
South Australia - South East	80-84	0	210
South Australia - South East	80-84	1	175
South Australia - South East	80-84	2	798
South Australia - South East	80-84	3	980
South Australia - South East	80-84	4	554
South Australia - South East	80-84	5	196
South Australia - South East	80-84	6	128
South Australia - South East	85+		465
South Australia - South East	85+	0	196
South Australia - South East	85+	1	172
South Australia - South East	85+	2	704
South Australia - South East	85+	3	852
South Australia - South East	85+	4	589
South Australia - South East	85+	5	303
South Australia - South East	85+	6	257
No usual address (SA)	15-19		22
No usual address (SA)	15-19	0	83
No usual address (SA)	15-19	1	8
No usual address (SA)	20-24		21
No usual address (SA)	20-24	0	64
No usual address (SA)	20-24	1	4
No usual address (SA)	20-24	2	5
No usual address (SA)	25-29		36
No usual address (SA)	25-29	0	79
No usual address (SA)	25-29	1	23
No usual address (SA)	25-29	2	16
No usual address (SA)	30-34		40
No usual address (SA)	30-34	0	52
No usual address (SA)	30-34	1	21
No usual address (SA)	30-34	2	17
No usual address (SA)	30-34	3	18
No usual address (SA)	30-34	4	3
No usual address (SA)	30-34	5	3
No usual address (SA)	30-34	6	5
No usual address (SA)	35-39		51
No usual address (SA)	35-39	0	23
No usual address (SA)	35-39	1	13
No usual address (SA)	35-39	2	22
No usual address (SA)	35-39	3	13
No usual address (SA)	35-39	4	12
No usual address (SA)	40-44		42
No usual address (SA)	40-44	0	17
No usual address (SA)	40-44	1	10
No usual address (SA)	40-44	2	10
No usual address (SA)	40-44	3	12
No usual address (SA)	40-44	4	8
No usual address (SA)	40-44	5	5
No usual address (SA)	45-49		24
No usual address (SA)	45-49	0	15
No usual address (SA)	45-49	1	10
No usual address (SA)	45-49	2	7
No usual address (SA)	45-49	3	17
No usual address (SA)	45-49	4	6
No usual address (SA)	45-49	5	3
No usual address (SA)	45-49	6	4
No usual address (SA)	50-54		25
No usual address (SA)	50-54	0	20
No usual address (SA)	50-54	1	10
No usual address (SA)	50-54	2	17
No usual address (SA)	50-54	3	15
No usual address (SA)	50-54	4	4
No usual address (SA)	50-54	6	3
No usual address (SA)	55-59		16
No usual address (SA)	55-59	0	15
No usual address (SA)	55-59	1	11
No usual address (SA)	55-59	2	33
No usual address (SA)	55-59	3	16
No usual address (SA)	55-59	5	7
No usual address (SA)	60-64		16
No usual address (SA)	60-64	0	12
No usual address (SA)	60-64	1	9
No usual address (SA)	60-64	2	34
No usual address (SA)	60-64	3	29
No usual address (SA)	60-64	4	7
No usual address (SA)	65-69		9
No usual address (SA)	65-69	0	6
No usual address (SA)	65-69	1	10
No usual address (SA)	65-69	2	27
No usual address (SA)	65-69	3	18
No usual address (SA)	65-69	4	8
No usual address (SA)	70-74		9
No usual address (SA)	70-74	0	3
No usual address (SA)	70-74	2	20
No usual address (SA)	70-74	3	10
No usual address (SA)	70-74	4	8
No usual address (SA)	75-79	2	7
No usual address (SA)	80-84	3	8
No usual address (SA)	85+		5
Bunbury	15-19		502
Bunbury	15-19	0	4831
Bunbury	15-19	1	31
Bunbury	15-19	2	4
Bunbury	15-19	6	3
Bunbury	20-24		323
Bunbury	20-24	0	2911
Bunbury	20-24	1	383
Bunbury	20-24	2	128
Bunbury	20-24	3	32
Bunbury	25-29		402
Bunbury	25-29	0	2435
Bunbury	25-29	1	873
Bunbury	25-29	2	627
Bunbury	25-29	3	222
Bunbury	25-29	4	69
Bunbury	25-29	5	13
Bunbury	25-29	6	8
Bunbury	30-34		333
Bunbury	30-34	0	1679
Bunbury	30-34	1	1075
Bunbury	30-34	2	1532
Bunbury	30-34	3	663
Bunbury	30-34	4	184
Bunbury	30-34	5	62
Bunbury	30-34	6	26
Bunbury	35-39		363
Bunbury	35-39	0	1022
Bunbury	35-39	1	994
Bunbury	35-39	2	2324
Bunbury	35-39	3	1153
Bunbury	35-39	4	317
Bunbury	35-39	5	86
Bunbury	35-39	6	56
Bunbury	40-44		355
Bunbury	40-44	0	778
Bunbury	40-44	1	784
Bunbury	40-44	2	2353
Bunbury	40-44	3	1297
Bunbury	40-44	4	445
Bunbury	40-44	5	116
Bunbury	40-44	6	61
Bunbury	45-49		340
Bunbury	45-49	0	772
Bunbury	45-49	1	761
Bunbury	45-49	2	2480
Bunbury	45-49	3	1348
Bunbury	45-49	4	477
Bunbury	45-49	5	133
Bunbury	45-49	6	86
Bunbury	50-54		390
Bunbury	50-54	0	809
Bunbury	50-54	1	824
Bunbury	50-54	2	2480
Bunbury	50-54	3	1392
Bunbury	50-54	4	514
Bunbury	50-54	5	146
Bunbury	50-54	6	85
Bunbury	55-59		370
Bunbury	55-59	0	825
Bunbury	55-59	1	641
Bunbury	55-59	2	2357
Bunbury	55-59	3	1553
Bunbury	55-59	4	570
Bunbury	55-59	5	143
Bunbury	55-59	6	89
Bunbury	60-64		379
Bunbury	60-64	0	691
Bunbury	60-64	1	578
Bunbury	60-64	2	2468
Bunbury	60-64	3	1760
Bunbury	60-64	4	668
Bunbury	60-64	5	192
Bunbury	60-64	6	89
Bunbury	65-69		387
Bunbury	65-69	0	561
Bunbury	65-69	1	445
Bunbury	65-69	2	2210
Bunbury	65-69	3	1645
Bunbury	65-69	4	626
Bunbury	65-69	5	183
Bunbury	65-69	6	96
Bunbury	70-74		385
Bunbury	70-74	0	389
Bunbury	70-74	1	380
Bunbury	70-74	2	1969
Bunbury	70-74	3	1473
Bunbury	70-74	4	619
Bunbury	70-74	5	157
Bunbury	70-74	6	71
Bunbury	75-79		330
Bunbury	75-79	0	239
Bunbury	75-79	1	184
Bunbury	75-79	2	1137
Bunbury	75-79	3	1015
Bunbury	75-79	4	476
Bunbury	75-79	5	169
Bunbury	75-79	6	69
Bunbury	80-84		267
Bunbury	80-84	0	123
Bunbury	80-84	1	98
Bunbury	80-84	2	537
Bunbury	80-84	3	650
Bunbury	80-84	4	411
Bunbury	80-84	5	188
Bunbury	80-84	6	106
Bunbury	85+		338
Bunbury	85+	0	103
Bunbury	85+	1	100
Bunbury	85+	2	373
Bunbury	85+	3	564
Bunbury	85+	4	468
Bunbury	85+	5	246
Bunbury	85+	6	188
Mandurah	15-19		264
Mandurah	15-19	0	2682
Mandurah	15-19	1	23
Mandurah	15-19	2	3
Mandurah	20-24		212
Mandurah	20-24	0	2081
Mandurah	20-24	1	260
Mandurah	20-24	2	100
Mandurah	20-24	3	21
Mandurah	20-24	4	9
Mandurah	25-29		179
Mandurah	25-29	0	1298
Mandurah	25-29	1	529
Mandurah	25-29	2	469
Mandurah	25-29	3	179
Mandurah	25-29	4	33
Mandurah	25-29	5	5
Mandurah	30-34		183
Mandurah	30-34	0	741
Mandurah	30-34	1	553
Mandurah	30-34	2	930
Mandurah	30-34	3	446
Mandurah	30-34	4	109
Mandurah	30-34	5	37
Mandurah	30-34	6	18
Mandurah	35-39		190
Mandurah	35-39	0	515
Mandurah	35-39	1	514
Mandurah	35-39	2	1104
Mandurah	35-39	3	596
Mandurah	35-39	4	217
Mandurah	35-39	5	65
Mandurah	35-39	6	28
Mandurah	40-44		144
Mandurah	40-44	0	368
Mandurah	40-44	1	420
Mandurah	40-44	2	1155
Mandurah	40-44	3	594
Mandurah	40-44	4	234
Mandurah	40-44	5	66
Mandurah	40-44	6	47
Mandurah	45-49		199
Mandurah	45-49	0	409
Mandurah	45-49	1	443
Mandurah	45-49	2	1194
Mandurah	45-49	3	662
Mandurah	45-49	4	275
Mandurah	45-49	5	83
Mandurah	45-49	6	49
Mandurah	50-54		167
Mandurah	50-54	0	409
Mandurah	50-54	1	434
Mandurah	50-54	2	1346
Mandurah	50-54	3	749
Mandurah	50-54	4	257
Mandurah	50-54	5	100
Mandurah	50-54	6	54
Mandurah	55-59		183
Mandurah	55-59	0	418
Mandurah	55-59	1	407
Mandurah	55-59	2	1405
Mandurah	55-59	3	811
Mandurah	55-59	4	319
Mandurah	55-59	5	106
Mandurah	55-59	6	46
Mandurah	60-64		190
Mandurah	60-64	0	363
Mandurah	60-64	1	383
Mandurah	60-64	2	1453
Mandurah	60-64	3	969
Mandurah	60-64	4	372
Mandurah	60-64	5	96
Mandurah	60-64	6	51
Mandurah	65-69		186
Mandurah	65-69	0	354
Mandurah	65-69	1	318
Mandurah	65-69	2	1531
Mandurah	65-69	3	1012
Mandurah	65-69	4	366
Mandurah	65-69	5	107
Mandurah	65-69	6	68
Mandurah	70-74		243
Mandurah	70-74	0	259
Mandurah	70-74	1	272
Mandurah	70-74	2	1527
Mandurah	70-74	3	974
Mandurah	70-74	4	372
Mandurah	70-74	5	107
Mandurah	70-74	6	44
Mandurah	75-79		235
Mandurah	75-79	0	152
Mandurah	75-79	1	170
Mandurah	75-79	2	1016
Mandurah	75-79	3	758
Mandurah	75-79	4	316
Mandurah	75-79	5	100
Mandurah	75-79	6	43
Mandurah	80-84		228
Mandurah	80-84	0	106
Mandurah	80-84	1	97
Mandurah	80-84	2	496
Mandurah	80-84	3	513
Mandurah	80-84	4	333
Mandurah	80-84	5	105
Mandurah	80-84	6	72
Mandurah	85+		358
Mandurah	85+	0	81
Mandurah	85+	1	78
Mandurah	85+	2	343
Mandurah	85+	3	438
Mandurah	85+	4	288
Mandurah	85+	5	120
Mandurah	85+	6	92
Perth - Inner	15-19		344
Perth - Inner	15-19	0	4789
Perth - Inner	15-19	1	10
Perth - Inner	20-24		589
Perth - Inner	20-24	0	6281
Perth - Inner	20-24	1	53
Perth - Inner	20-24	2	6
Perth - Inner	25-29		635
Perth - Inner	25-29	0	6745
Perth - Inner	25-29	1	338
Perth - Inner	25-29	2	96
Perth - Inner	25-29	3	25
Perth - Inner	25-29	4	5
Perth - Inner	25-29	6	5
Perth - Inner	30-34		502
Perth - Inner	30-34	0	5123
Perth - Inner	30-34	1	1314
Perth - Inner	30-34	2	716
Perth - Inner	30-34	3	147
Perth - Inner	30-34	4	16
Perth - Inner	30-34	6	3
Perth - Inner	35-39		364
Perth - Inner	35-39	0	2545
Perth - Inner	35-39	1	1417
Perth - Inner	35-39	2	1966
Perth - Inner	35-39	3	594
Perth - Inner	35-39	4	97
Perth - Inner	35-39	5	19
Perth - Inner	35-39	6	9
Perth - Inner	40-44		251
Perth - Inner	40-44	0	1453
Perth - Inner	40-44	1	929
Perth - Inner	40-44	2	2275
Perth - Inner	40-44	3	881
Perth - Inner	40-44	4	161
Perth - Inner	40-44	5	24
Perth - Inner	40-44	6	4
Perth - Inner	45-49		223
Perth - Inner	45-49	0	1154
Perth - Inner	45-49	1	876
Perth - Inner	45-49	2	2295
Perth - Inner	45-49	3	1081
Perth - Inner	45-49	4	202
Perth - Inner	45-49	5	30
Perth - Inner	45-49	6	14
Perth - Inner	50-54		233
Perth - Inner	50-54	0	1144
Perth - Inner	50-54	1	830
Perth - Inner	50-54	2	2244
Perth - Inner	50-54	3	1139
Perth - Inner	50-54	4	244
Perth - Inner	50-54	5	48
Perth - Inner	50-54	6	16
Perth - Inner	55-59		216
Perth - Inner	55-59	0	1124
Perth - Inner	55-59	1	725
Perth - Inner	55-59	2	1992
Perth - Inner	55-59	3	981
Perth - Inner	55-59	4	253
Perth - Inner	55-59	5	34
Perth - Inner	55-59	6	22
Perth - Inner	60-64		198
Perth - Inner	60-64	0	911
Perth - Inner	60-64	1	651
Perth - Inner	60-64	2	1892
Perth - Inner	60-64	3	997
Perth - Inner	60-64	4	270
Perth - Inner	60-64	5	57
Perth - Inner	60-64	6	14
Perth - Inner	65-69		246
Perth - Inner	65-69	0	754
Perth - Inner	65-69	1	540
Perth - Inner	65-69	2	1595
Perth - Inner	65-69	3	954
Perth - Inner	65-69	4	296
Perth - Inner	65-69	5	50
Perth - Inner	65-69	6	30
Perth - Inner	70-74		194
Perth - Inner	70-74	0	532
Perth - Inner	70-74	1	485
Perth - Inner	70-74	2	1506
Perth - Inner	70-74	3	853
Perth - Inner	70-74	4	267
Perth - Inner	70-74	5	67
Perth - Inner	70-74	6	23
Perth - Inner	75-79		183
Perth - Inner	75-79	0	335
Perth - Inner	75-79	1	211
Perth - Inner	75-79	2	997
Perth - Inner	75-79	3	749
Perth - Inner	75-79	4	244
Perth - Inner	75-79	5	80
Perth - Inner	75-79	6	29
Perth - Inner	80-84		159
Perth - Inner	80-84	0	222
Perth - Inner	80-84	1	150
Perth - Inner	80-84	2	614
Perth - Inner	80-84	3	591
Perth - Inner	80-84	4	249
Perth - Inner	80-84	5	62
Perth - Inner	80-84	6	52
Perth - Inner	85+		301
Perth - Inner	85+	0	278
