SA4_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Melbourne - North West	75-84		F	748
Melbourne - North West	75-84		M	602
Melbourne - North West	75-84	0	F	8133
Melbourne - North West	75-84	0	M	6807
Melbourne - North West	75-84	1	F	1189
Melbourne - North West	75-84	1	M	1027
Melbourne - North West	85+		F	543
Melbourne - North West	85+		M	308
Melbourne - North West	85+	0	F	3960
Melbourne - North West	85+	0	M	2472
Melbourne - North West	85+	1	F	211
Melbourne - North West	85+	1	M	320
Melbourne - Outer East	15-19		F	537
Melbourne - Outer East	15-19		M	588
Melbourne - Outer East	15-19	0	F	13418
Melbourne - Outer East	15-19	0	M	14863
Melbourne - Outer East	15-19	1	F	727
Melbourne - Outer East	15-19	1	M	676
Melbourne - Outer East	20-24		F	525
Melbourne - Outer East	20-24		M	632
Melbourne - Outer East	20-24	0	F	12746
Melbourne - Outer East	20-24	0	M	14173
Melbourne - Outer East	20-24	1	F	1144
Melbourne - Outer East	20-24	1	M	863
Melbourne - Outer East	25-34		F	1301
Melbourne - Outer East	25-34		M	1462
Melbourne - Outer East	25-34	0	F	27599
Melbourne - Outer East	25-34	0	M	27852
Melbourne - Outer East	25-34	1	F	3339
Melbourne - Outer East	25-34	1	M	2090
Melbourne - Outer East	35-44		F	1325
Melbourne - Outer East	35-44		M	1361
Melbourne - Outer East	35-44	0	F	29688
Melbourne - Outer East	35-44	0	M	29490
Melbourne - Outer East	35-44	1	F	5829
Melbourne - Outer East	35-44	1	M	3686
Melbourne - Outer East	45-54		F	1115
Melbourne - Outer East	45-54		M	1359
Melbourne - Outer East	45-54	0	F	27067
Melbourne - Outer East	45-54	0	M	27755
Melbourne - Outer East	45-54	1	F	8579
Melbourne - Outer East	45-54	1	M	5189
Melbourne - Outer East	55-64		F	1052
Melbourne - Outer East	55-64		M	1040
Melbourne - Outer East	55-64	0	F	23788
Melbourne - Outer East	55-64	0	M	24763
Melbourne - Outer East	55-64	1	F	8946
Melbourne - Outer East	55-64	1	M	5460
Melbourne - Outer East	65-74		F	1070
Melbourne - Outer East	65-74		M	909
Melbourne - Outer East	65-74	0	F	21438
Melbourne - Outer East	65-74	0	M	19975
Melbourne - Outer East	65-74	1	F	5226
Melbourne - Outer East	65-74	1	M	3447
Melbourne - Outer East	75-84		F	1131
Melbourne - Outer East	75-84		M	818
Melbourne - Outer East	75-84	0	F	13249
Melbourne - Outer East	75-84	0	M	11163
Melbourne - Outer East	75-84	1	F	1992
Melbourne - Outer East	75-84	1	M	1742
Melbourne - Outer East	85+		F	1032
Melbourne - Outer East	85+		M	507
Melbourne - Outer East	85+	0	F	5936
Melbourne - Outer East	85+	0	M	3529
Melbourne - Outer East	85+	1	F	305
Melbourne - Outer East	85+	1	M	495
Melbourne - South East	15-19		F	1381
Melbourne - South East	15-19		M	1465
Melbourne - South East	15-19	0	F	22387
Melbourne - South East	15-19	0	M	23987
Melbourne - South East	15-19	1	F	1227
Melbourne - South East	15-19	1	M	1096
Melbourne - South East	20-24		F	1666
Melbourne - South East	20-24		M	2147
Melbourne - South East	20-24	0	F	25071
Melbourne - South East	20-24	0	M	28181
Melbourne - South East	20-24	1	F	2026
Melbourne - South East	20-24	1	M	1622
Melbourne - South East	25-34		F	4288
Melbourne - South East	25-34		M	5303
Melbourne - South East	25-34	0	F	55870
Melbourne - South East	25-34	0	M	59447
Melbourne - South East	25-34	1	F	6279
Melbourne - South East	25-34	1	M	4185
Melbourne - South East	35-44		F	3338
Melbourne - South East	35-44		M	3846
Melbourne - South East	35-44	0	F	51533
Melbourne - South East	35-44	0	M	54145
Melbourne - South East	35-44	1	F	9147
Melbourne - South East	35-44	1	M	6150
Melbourne - South East	45-54		F	2497
Melbourne - South East	45-54		M	2690
Melbourne - South East	45-54	0	F	40219
Melbourne - South East	45-54	0	M	42420
Melbourne - South East	45-54	1	F	10650
Melbourne - South East	45-54	1	M	6774
Melbourne - South East	55-64		F	2023
Melbourne - South East	55-64		M	2106
Melbourne - South East	55-64	0	F	32993
Melbourne - South East	55-64	0	M	34942
Melbourne - South East	55-64	1	F	9655
Melbourne - South East	55-64	1	M	6016
Melbourne - South East	65-74		F	1737
Melbourne - South East	65-74		M	1519
Melbourne - South East	65-74	0	F	26934
Melbourne - South East	65-74	0	M	25432
Melbourne - South East	65-74	1	F	5815
Melbourne - South East	65-74	1	M	3863
Melbourne - South East	75-84		F	1494
Melbourne - South East	75-84		M	1256
Melbourne - South East	75-84	0	F	16883
Melbourne - South East	75-84	0	M	14648
Melbourne - South East	75-84	1	F	2404
Melbourne - South East	75-84	1	M	2088
Melbourne - South East	85+		F	1153
Melbourne - South East	85+		M	642
Melbourne - South East	85+	0	F	8196
Melbourne - South East	85+	0	M	5030
Melbourne - South East	85+	1	F	421
Melbourne - South East	85+	1	M	657
Melbourne - West	15-19		F	1512
Melbourne - West	15-19		M	1703
Melbourne - West	15-19	0	F	20388
Melbourne - West	15-19	0	M	21541
Melbourne - West	15-19	1	F	1177
Melbourne - West	15-19	1	M	980
Melbourne - West	20-24		F	1795
Melbourne - West	20-24		M	2619
Melbourne - West	20-24	0	F	21495
Melbourne - West	20-24	0	M	24184
Melbourne - West	20-24	1	F	1816
Melbourne - West	20-24	1	M	1424
Melbourne - West	25-34		F	5500
Melbourne - West	25-34		M	7047
Melbourne - West	25-34	0	F	59912
Melbourne - West	25-34	0	M	59549
Melbourne - West	25-34	1	F	6792
Melbourne - West	25-34	1	M	4216
Melbourne - West	35-44		F	4411
Melbourne - West	35-44		M	5795
Melbourne - West	35-44	0	F	56937
Melbourne - West	35-44	0	M	60682
Melbourne - West	35-44	1	F	10283
Melbourne - West	35-44	1	M	7005
Melbourne - West	45-54		F	2806
Melbourne - West	45-54		M	3419
Melbourne - West	45-54	0	F	38788
Melbourne - West	45-54	0	M	41435
Melbourne - West	45-54	1	F	10599
Melbourne - West	45-54	1	M	6669
Melbourne - West	55-64		F	2031
Melbourne - West	55-64		M	2299
Melbourne - West	55-64	0	F	30341
Melbourne - West	55-64	0	M	31522
Melbourne - West	55-64	1	F	8832
Melbourne - West	55-64	1	M	5561
Melbourne - West	65-74		F	1623
Melbourne - West	65-74		M	1614
Melbourne - West	65-74	0	F	23450
Melbourne - West	65-74	0	M	22809
Melbourne - West	65-74	1	F	4947
Melbourne - West	65-74	1	M	3325
Melbourne - West	75-84		F	1125
Melbourne - West	75-84		M	1043
Melbourne - West	75-84	0	F	11985
Melbourne - West	75-84	0	M	10428
Melbourne - West	75-84	1	F	1589
Melbourne - West	75-84	1	M	1498
Melbourne - West	85+		F	835
Melbourne - West	85+		M	416
Melbourne - West	85+	0	F	5333
Melbourne - West	85+	0	M	3024
Melbourne - West	85+	1	F	276
Melbourne - West	85+	1	M	379
Mornington Peninsula	15-19		F	577
Mornington Peninsula	15-19		M	560
Mornington Peninsula	15-19	0	F	7273
Mornington Peninsula	15-19	0	M	8192
Mornington Peninsula	15-19	1	F	437
Mornington Peninsula	15-19	1	M	398
Mornington Peninsula	20-24		F	443
Mornington Peninsula	20-24		M	436
Mornington Peninsula	20-24	0	F	6444
Mornington Peninsula	20-24	0	M	7102
Mornington Peninsula	20-24	1	F	570
Mornington Peninsula	20-24	1	M	400
Mornington Peninsula	25-34		F	1022
Mornington Peninsula	25-34		M	1078
Mornington Peninsula	25-34	0	F	14264
Mornington Peninsula	25-34	0	M	14274
Mornington Peninsula	25-34	1	F	1877
Mornington Peninsula	25-34	1	M	1125
Mornington Peninsula	35-44		F	1068
Mornington Peninsula	35-44		M	1114
Mornington Peninsula	35-44	0	F	15100
Mornington Peninsula	35-44	0	M	14868
Mornington Peninsula	35-44	1	F	3411
Mornington Peninsula	35-44	1	M	1967
Mornington Peninsula	45-54		F	1093
Mornington Peninsula	45-54		M	1232
Mornington Peninsula	45-54	0	F	15614
Mornington Peninsula	45-54	0	M	15941
Mornington Peninsula	45-54	1	F	4899
Mornington Peninsula	45-54	1	M	2819
Mornington Peninsula	55-64		F	980
Mornington Peninsula	55-64		M	1056
Mornington Peninsula	55-64	0	F	14600
Mornington Peninsula	55-64	0	M	14875
Mornington Peninsula	55-64	1	F	5421
Mornington Peninsula	55-64	1	M	3207
Mornington Peninsula	65-74		F	1107
Mornington Peninsula	65-74		M	995
Mornington Peninsula	65-74	0	F	15015
Mornington Peninsula	65-74	0	M	14028
Mornington Peninsula	65-74	1	F	3546
Mornington Peninsula	65-74	1	M	2349
Mornington Peninsula	75-84		F	1136
Mornington Peninsula	75-84		M	864
Mornington Peninsula	75-84	0	F	9861
Mornington Peninsula	75-84	0	M	8594
Mornington Peninsula	75-84	1	F	1423
Mornington Peninsula	75-84	1	M	1198
Mornington Peninsula	85+		F	970
Mornington Peninsula	85+		M	539
Mornington Peninsula	85+	0	F	4129
Mornington Peninsula	85+	0	M	2747
Mornington Peninsula	85+	1	F	279
Mornington Peninsula	85+	1	M	384
North West	15-19		F	386
North West	15-19		M	473
North West	15-19	0	F	3326
North West	15-19	0	M	3713
North West	15-19	1	F	242
North West	15-19	1	M	203
North West	20-24		F	311
North West	20-24		M	371
North West	20-24	0	F	3116
North West	20-24	0	M	3534
North West	20-24	1	F	325
North West	20-24	1	M	237
North West	25-34		F	781
North West	25-34		M	1057
North West	25-34	0	F	7595
North West	25-34	0	M	7840
North West	25-34	1	F	1085
North West	25-34	1	M	661
North West	35-44		F	740
North West	35-44		M	947
North West	35-44	0	F	6357
North West	35-44	0	M	6638
North West	35-44	1	F	1541
North West	35-44	1	M	875
North West	45-54		F	693
North West	45-54		M	929
North West	45-54	0	F	6738
North West	45-54	0	M	6997
North West	45-54	1	F	2160
North West	45-54	1	M	1266
North West	55-64		F	748
North West	55-64		M	983
North West	55-64	0	F	7457
North West	55-64	0	M	8414
North West	55-64	1	F	2740
North West	55-64	1	M	1706
North West	65-74		F	733
North West	65-74		M	911
North West	65-74	0	F	7020
North West	65-74	0	M	7615
North West	65-74	1	F	1657
North West	65-74	1	M	1216
North West	75-84		F	686
North West	75-84		M	626
North West	75-84	0	F	4550
North West	75-84	0	M	4162
North West	75-84	1	F	686
North West	75-84	1	M	549
North West	85+		F	477
North West	85+		M	296
North West	85+	0	F	2428
North West	85+	0	M	1444
North West	85+	1	F	135
North West	85+	1	M	165
Shepparton	15-19		F	358
Shepparton	15-19		M	419
Shepparton	15-19	0	F	3157
Shepparton	15-19	0	M	3623
Shepparton	15-19	1	F	230
Shepparton	15-19	1	M	191
Shepparton	20-24		F	264
Shepparton	20-24		M	320
Shepparton	20-24	0	F	2878
Shepparton	20-24	0	M	3028
Shepparton	20-24	1	F	288
Shepparton	20-24	1	M	236
Shepparton	25-34		F	666
Shepparton	25-34		M	771
Shepparton	25-34	0	F	6454
Shepparton	25-34	0	M	6423
Shepparton	25-34	1	F	972
Shepparton	25-34	1	M	557
Shepparton	35-44		F	630
Shepparton	35-44		M	683
Shepparton	35-44	0	F	5743
Shepparton	35-44	0	M	5820
Shepparton	35-44	1	F	1429
Shepparton	35-44	1	M	795
Shepparton	45-54		F	592
Shepparton	45-54		M	710
Shepparton	45-54	0	F	5968
Shepparton	45-54	0	M	6569
Shepparton	45-54	1	F	2069
Shepparton	45-54	1	M	1198
Shepparton	55-64		F	623
Shepparton	55-64		M	693
Shepparton	55-64	0	F	6577
Shepparton	55-64	0	M	7083
Shepparton	55-64	1	F	2258
Shepparton	55-64	1	M	1378
Shepparton	65-74		F	611
Shepparton	65-74		M	647
Shepparton	65-74	0	F	6402
Shepparton	65-74	0	M	6709
Shepparton	65-74	1	F	1536
Shepparton	65-74	1	M	1025
Shepparton	75-84		F	599
Shepparton	75-84		M	529
Shepparton	75-84	0	F	4003
Shepparton	75-84	0	M	3910
Shepparton	75-84	1	F	587
Shepparton	75-84	1	M	565
Shepparton	85+		F	396
Shepparton	85+		M	230
Shepparton	85+	0	F	1886
Shepparton	85+	0	M	1243
Shepparton	85+	1	F	102
Shepparton	85+	1	M	127
Warrnambool and South West	15-19		F	324
Warrnambool and South West	15-19		M	371
Warrnambool and South West	15-19	0	F	2995
Warrnambool and South West	15-19	0	M	3290
Warrnambool and South West	15-19	1	F	215
Warrnambool and South West	15-19	1	M	160
Warrnambool and South West	20-24		F	169
Warrnambool and South West	20-24		M	228
Warrnambool and South West	20-24	0	F	2415
Warrnambool and South West	20-24	0	M	2707
Warrnambool and South West	20-24	1	F	252
Warrnambool and South West	20-24	1	M	176
Warrnambool and South West	25-34		F	437
Warrnambool and South West	25-34		M	515
Warrnambool and South West	25-34	0	F	5701
Warrnambool and South West	25-34	0	M	5939
Warrnambool and South West	25-34	1	F	822
Warrnambool and South West	25-34	1	M	497
Warrnambool and South West	35-44		F	493
Warrnambool and South West	35-44		M	502
Warrnambool and South West	35-44	0	F	5399
Warrnambool and South West	35-44	0	M	5482
Warrnambool and South West	35-44	1	F	1308
Warrnambool and South West	35-44	1	M	736
Warrnambool and South West	45-54		F	464
Warrnambool and South West	45-54		M	561
Warrnambool and South West	45-54	0	F	5950
Warrnambool and South West	45-54	0	M	6207
Warrnambool and South West	45-54	1	F	1961
Warrnambool and South West	45-54	1	M	1134
Warrnambool and South West	55-64		F	538
Warrnambool and South West	55-64		M	547
Warrnambool and South West	55-64	0	F	6611
Warrnambool and South West	55-64	0	M	6981
Warrnambool and South West	55-64	1	F	2490
Warrnambool and South West	55-64	1	M	1530
Warrnambool and South West	65-74		F	551
Warrnambool and South West	65-74		M	575
Warrnambool and South West	65-74	0	F	6517
Warrnambool and South West	65-74	0	M	6889
Warrnambool and South West	65-74	1	F	1492
Warrnambool and South West	65-74	1	M	1059
Warrnambool and South West	75-84		F	485
Warrnambool and South West	75-84		M	409
Warrnambool and South West	75-84	0	F	3846
Warrnambool and South West	75-84	0	M	3498
Warrnambool and South West	75-84	1	F	581
Warrnambool and South West	75-84	1	M	477
Warrnambool and South West	85+		F	352
Warrnambool and South West	85+		M	196
Warrnambool and South West	85+	0	F	1938
Warrnambool and South West	85+	0	M	1093
Warrnambool and South West	85+	1	F	91
Warrnambool and South West	85+	1	M	127
Migratory - Offshore - Shipping (Vic.)	35-44		M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	4
Migratory - Offshore - Shipping (Vic.)	45-54		M	3
Migratory - Offshore - Shipping (Vic.)	55-64		F	3
Migratory - Offshore - Shipping (Vic.)	55-64		M	7
Migratory - Offshore - Shipping (Vic.)	55-64	0	M	3
No usual address (Vic.)	15-19		F	91
No usual address (Vic.)	15-19		M	97
No usual address (Vic.)	15-19	0	F	127
No usual address (Vic.)	15-19	0	M	130
No usual address (Vic.)	15-19	1	F	12
No usual address (Vic.)	15-19	1	M	6
No usual address (Vic.)	20-24		F	92
No usual address (Vic.)	20-24		M	127
No usual address (Vic.)	20-24	0	F	195
No usual address (Vic.)	20-24	0	M	199
No usual address (Vic.)	20-24	1	F	34
No usual address (Vic.)	20-24	1	M	26
No usual address (Vic.)	25-34		F	310
No usual address (Vic.)	25-34		M	391
No usual address (Vic.)	25-34	0	F	485
No usual address (Vic.)	25-34	0	M	506
No usual address (Vic.)	25-34	1	F	79
No usual address (Vic.)	25-34	1	M	46
No usual address (Vic.)	35-44		F	346
No usual address (Vic.)	35-44		M	524
No usual address (Vic.)	35-44	0	F	304
No usual address (Vic.)	35-44	0	M	422
No usual address (Vic.)	35-44	1	F	82
No usual address (Vic.)	35-44	1	M	56
No usual address (Vic.)	45-54		F	181
No usual address (Vic.)	45-54		M	467
No usual address (Vic.)	45-54	0	F	220
No usual address (Vic.)	45-54	0	M	366
No usual address (Vic.)	45-54	1	F	81
No usual address (Vic.)	45-54	1	M	81
No usual address (Vic.)	55-64		F	118
No usual address (Vic.)	55-64		M	295
No usual address (Vic.)	55-64	0	F	229
No usual address (Vic.)	55-64	0	M	290
No usual address (Vic.)	55-64	1	F	79
No usual address (Vic.)	55-64	1	M	57
No usual address (Vic.)	65-74		F	62
No usual address (Vic.)	65-74		M	132
No usual address (Vic.)	65-74	0	F	133
No usual address (Vic.)	65-74	0	M	225
No usual address (Vic.)	65-74	1	F	23
No usual address (Vic.)	65-74	1	M	36
No usual address (Vic.)	75-84		F	7
No usual address (Vic.)	75-84		M	30
No usual address (Vic.)	75-84	0	F	47
No usual address (Vic.)	75-84	0	M	61
No usual address (Vic.)	75-84	1	F	5
No usual address (Vic.)	75-84	1	M	5
No usual address (Vic.)	85+		F	9
No usual address (Vic.)	85+		M	6
No usual address (Vic.)	85+	0	F	13
No usual address (Vic.)	85+	0	M	4
Brisbane - East	15-19		F	273
Brisbane - East	15-19		M	270
Brisbane - East	15-19	0	F	6539
Brisbane - East	15-19	0	M	7261
Brisbane - East	15-19	1	F	329
Brisbane - East	15-19	1	M	327
Brisbane - East	20-24		F	250
Brisbane - East	20-24		M	300
Brisbane - East	20-24	0	F	5209
Brisbane - East	20-24	0	M	5968
Brisbane - East	20-24	1	F	368
Brisbane - East	20-24	1	M	338
Brisbane - East	25-34		F	539
Brisbane - East	25-34		M	613
Brisbane - East	25-34	0	F	11218
Brisbane - East	25-34	0	M	10892
Brisbane - East	25-34	1	F	1222
Brisbane - East	25-34	1	M	725
Brisbane - East	35-44		F	604
Brisbane - East	35-44		M	648
Brisbane - East	35-44	0	F	13349
Brisbane - East	35-44	0	M	12984
Brisbane - East	35-44	1	F	2552
Brisbane - East	35-44	1	M	1372
Brisbane - East	45-54		F	609
Brisbane - East	45-54		M	722
Brisbane - East	45-54	0	F	13597
Brisbane - East	45-54	0	M	13572
Brisbane - East	45-54	1	F	3521
Brisbane - East	45-54	1	M	1932
Brisbane - East	55-64		F	542
Brisbane - East	55-64		M	611
Brisbane - East	55-64	0	F	12096
Brisbane - East	55-64	0	M	12291
Brisbane - East	55-64	1	F	3717
Brisbane - East	55-64	1	M	2207
Brisbane - East	65-74		F	555
Brisbane - East	65-74		M	568
Brisbane - East	65-74	0	F	10786
Brisbane - East	65-74	0	M	10282
Brisbane - East	65-74	1	F	2341
Brisbane - East	65-74	1	M	1620
Brisbane - East	75-84		F	615
Brisbane - East	75-84		M	448
Brisbane - East	75-84	0	F	6095
Brisbane - East	75-84	0	M	5441
Brisbane - East	75-84	1	F	919
Brisbane - East	75-84	1	M	780
Brisbane - East	85+		F	701
Brisbane - East	85+		M	347
Brisbane - East	85+	0	F	2479
Brisbane - East	85+	0	M	1500
Brisbane - East	85+	1	F	134
Brisbane - East	85+	1	M	199
Brisbane - North	15-19		F	214
Brisbane - North	15-19		M	245
Brisbane - North	15-19	0	F	5447
Brisbane - North	15-19	0	M	5755
Brisbane - North	15-19	1	F	283
Brisbane - North	15-19	1	M	262
Brisbane - North	20-24		F	329
Brisbane - North	20-24		M	399
Brisbane - North	20-24	0	F	6397
Brisbane - North	20-24	0	M	6271
Brisbane - North	20-24	1	F	426
Brisbane - North	20-24	1	M	304
Brisbane - North	25-34		F	842
Brisbane - North	25-34		M	1001
Brisbane - North	25-34	0	F	15709
Brisbane - North	25-34	0	M	15088
Brisbane - North	25-34	1	F	1294
Brisbane - North	25-34	1	M	859
Brisbane - North	35-44		F	623
Brisbane - North	35-44		M	810
Brisbane - North	35-44	0	F	14479
Brisbane - North	35-44	0	M	14677
Brisbane - North	35-44	1	F	2255
Brisbane - North	35-44	1	M	1403
Brisbane - North	45-54		F	460
Brisbane - North	45-54		M	622
Brisbane - North	45-54	0	F	11631
Brisbane - North	45-54	0	M	11887
Brisbane - North	45-54	1	F	2963
Brisbane - North	45-54	1	M	1848
Brisbane - North	55-64		F	383
Brisbane - North	55-64		M	447
Brisbane - North	55-64	0	F	9227
Brisbane - North	55-64	0	M	9321
Brisbane - North	55-64	1	F	2813
Brisbane - North	55-64	1	M	1817
Brisbane - North	65-74		F	386
Brisbane - North	65-74		M	389
Brisbane - North	65-74	0	F	7727
Brisbane - North	65-74	0	M	7222
Brisbane - North	65-74	1	F	1681
Brisbane - North	65-74	1	M	1050
Brisbane - North	75-84		F	422
Brisbane - North	75-84		M	331
Brisbane - North	75-84	0	F	5355
Brisbane - North	75-84	0	M	4002
Brisbane - North	75-84	1	F	825
Brisbane - North	75-84	1	M	602
Brisbane - North	85+		F	591
Brisbane - North	85+		M	236
Brisbane - North	85+	0	F	2931
Brisbane - North	85+	0	M	1566
Brisbane - North	85+	1	F	161
Brisbane - North	85+	1	M	178
Brisbane - South	15-19		F	410
Brisbane - South	15-19		M	436
Brisbane - South	15-19	0	F	9587
Brisbane - South	15-19	0	M	9921
Brisbane - South	15-19	1	F	489
Brisbane - South	15-19	1	M	435
Brisbane - South	20-24		F	710
Brisbane - South	20-24		M	839
Brisbane - South	20-24	0	F	12674
Brisbane - South	20-24	0	M	12988
Brisbane - South	20-24	1	F	759
Brisbane - South	20-24	1	M	608
Brisbane - South	25-34		F	1600
Brisbane - South	25-34		M	1894
Brisbane - South	25-34	0	F	27673
Brisbane - South	25-34	0	M	27770
Brisbane - South	25-34	1	F	2168
Brisbane - South	25-34	1	M	1546
Brisbane - South	35-44		F	1207
Brisbane - South	35-44		M	1383
Brisbane - South	35-44	0	F	24991
Brisbane - South	35-44	0	M	24919
Brisbane - South	35-44	1	F	3670
Brisbane - South	35-44	1	M	2388
Brisbane - South	45-54		F	810
Brisbane - South	45-54		M	1016
Brisbane - South	45-54	0	F	18277
Brisbane - South	45-54	0	M	18727
Brisbane - South	45-54	1	F	4486
Brisbane - South	45-54	1	M	2860
Brisbane - South	55-64		F	691
Brisbane - South	55-64		M	777
Brisbane - South	55-64	0	F	14249
Brisbane - South	55-64	0	M	14337
Brisbane - South	55-64	1	F	4157
Brisbane - South	55-64	1	M	2596
Brisbane - South	65-74		F	508
Brisbane - South	65-74		M	547
Brisbane - South	65-74	0	F	11402
Brisbane - South	65-74	0	M	10596
Brisbane - South	65-74	1	F	2354
Brisbane - South	65-74	1	M	1617
Brisbane - South	75-84		F	505
Brisbane - South	75-84		M	371
Brisbane - South	75-84	0	F	6799
Brisbane - South	75-84	0	M	5731
Brisbane - South	75-84	1	F	951
Brisbane - South	75-84	1	M	808
Brisbane - South	85+		F	442
Brisbane - South	85+		M	183
Brisbane - South	85+	0	F	3571
Brisbane - South	85+	0	M	1949
Brisbane - South	85+	1	F	173
Brisbane - South	85+	1	M	231
Brisbane - West	15-19		F	187
Brisbane - West	15-19		M	195
Brisbane - West	15-19	0	F	6541
Brisbane - West	15-19	0	M	6895
Brisbane - West	15-19	1	F	266
Brisbane - West	15-19	1	M	275
Brisbane - West	20-24		F	218
Brisbane - West	20-24		M	355
Brisbane - West	20-24	0	F	6067
Brisbane - West	20-24	0	M	6655
Brisbane - West	20-24	1	F	339
Brisbane - West	20-24	1	M	282
Brisbane - West	25-34		F	406
Brisbane - West	25-34		M	492
Brisbane - West	25-34	0	F	9622
Brisbane - West	25-34	0	M	9435
Brisbane - West	25-34	1	F	771
Brisbane - West	25-34	1	M	551
Brisbane - West	35-44		F	401
Brisbane - West	35-44		M	434
Brisbane - West	35-44	0	F	11969
Brisbane - West	35-44	0	M	11226
Brisbane - West	35-44	1	F	1806
Brisbane - West	35-44	1	M	1134
Brisbane - West	45-54		F	302
Brisbane - West	45-54		M	381
Brisbane - West	45-54	0	F	10840
Brisbane - West	45-54	0	M	10773
Brisbane - West	45-54	1	F	2697
Brisbane - West	45-54	1	M	1691
Brisbane - West	55-64		F	245
Brisbane - West	55-64		M	306
Brisbane - West	55-64	0	F	7593
Brisbane - West	55-64	0	M	7717
Brisbane - West	55-64	1	F	2470
Brisbane - West	55-64	1	M	1525
Brisbane - West	65-74		F	238
Brisbane - West	65-74		M	225
Brisbane - West	65-74	0	F	6866
Brisbane - West	65-74	0	M	6310
Brisbane - West	65-74	1	F	1618
Brisbane - West	65-74	1	M	1047
Brisbane - West	75-84		F	238
Brisbane - West	75-84		M	164
Brisbane - West	75-84	0	F	4223
Brisbane - West	75-84	0	M	3717
Brisbane - West	75-84	1	F	664
Brisbane - West	75-84	1	M	553
Brisbane - West	85+		F	255
Brisbane - West	85+		M	123
Brisbane - West	85+	0	F	2163
Brisbane - West	85+	0	M	1159
Brisbane - West	85+	1	F	105
Brisbane - West	85+	1	M	162
Brisbane Inner City	15-19		F	411
Brisbane Inner City	15-19		M	343
Brisbane Inner City	15-19	0	F	7303
Brisbane Inner City	15-19	0	M	7191
Brisbane Inner City	15-19	1	F	332
Brisbane Inner City	15-19	1	M	295
Brisbane Inner City	20-24		F	997
Brisbane Inner City	20-24		M	887
Brisbane Inner City	20-24	0	F	14696
Brisbane Inner City	20-24	0	M	12942
Brisbane Inner City	20-24	1	F	685
Brisbane Inner City	20-24	1	M	471
Brisbane Inner City	25-34		F	2110
Brisbane Inner City	25-34		M	2392
Brisbane Inner City	25-34	0	F	29156
Brisbane Inner City	25-34	0	M	29006
Brisbane Inner City	25-34	1	F	1551
Brisbane Inner City	25-34	1	M	1271
Brisbane Inner City	35-44		F	1184
Brisbane Inner City	35-44		M	1509
Brisbane Inner City	35-44	0	F	19000
Brisbane Inner City	35-44	0	M	20044
Brisbane Inner City	35-44	1	F	2152
Brisbane Inner City	35-44	1	M	1521
Brisbane Inner City	45-54		F	792
Brisbane Inner City	45-54		M	1095
Brisbane Inner City	45-54	0	F	14828
Brisbane Inner City	45-54	0	M	15728
Brisbane Inner City	45-54	1	F	3328
Brisbane Inner City	45-54	1	M	2152
Brisbane Inner City	55-64		F	641
Brisbane Inner City	55-64		M	778
Brisbane Inner City	55-64	0	F	10090
Brisbane Inner City	55-64	0	M	11061
Brisbane Inner City	55-64	1	F	3125
Brisbane Inner City	55-64	1	M	2104
Brisbane Inner City	65-74		F	465
Brisbane Inner City	65-74		M	552
Brisbane Inner City	65-74	0	F	7173
Brisbane Inner City	65-74	0	M	7316
Brisbane Inner City	65-74	1	F	1589
Brisbane Inner City	65-74	1	M	1079
Brisbane Inner City	75-84		F	359
Brisbane Inner City	75-84		M	344
Brisbane Inner City	75-84	0	F	3849
Brisbane Inner City	75-84	0	M	3463
Brisbane Inner City	75-84	1	F	505
Brisbane Inner City	75-84	1	M	430
Brisbane Inner City	85+		F	262
Brisbane Inner City	85+		M	154
Brisbane Inner City	85+	0	F	1864
Brisbane Inner City	85+	0	M	1040
Brisbane Inner City	85+	1	F	82
Brisbane Inner City	85+	1	M	113
Cairns	15-19		F	779
Cairns	15-19		M	913
Cairns	15-19	0	F	6110
Cairns	15-19	0	M	6579
Cairns	15-19	1	F	403
Cairns	15-19	1	M	315
Cairns	20-24		F	776
Cairns	20-24		M	851
Cairns	20-24	0	F	5114
Cairns	20-24	0	M	5378
Cairns	20-24	1	F	359
Cairns	20-24	1	M	297
Cairns	25-34		F	1938
Cairns	25-34		M	2123
Cairns	25-34	0	F	13010
Cairns	25-34	0	M	12226
Cairns	25-34	1	F	1371
Cairns	25-34	1	M	806
Cairns	35-44		F	1600
Cairns	35-44		M	1756
Cairns	35-44	0	F	13092
Cairns	35-44	0	M	12098
Cairns	35-44	1	F	2316
Cairns	35-44	1	M	1319
Cairns	45-54		F	1484
Cairns	45-54		M	1832
Cairns	45-54	0	F	13330
Cairns	45-54	0	M	13316
Cairns	45-54	1	F	3186
Cairns	45-54	1	M	1905
Cairns	55-64		F	1318
Cairns	55-64		M	1619
Cairns	55-64	0	F	12728
Cairns	55-64	0	M	13491
Cairns	55-64	1	F	3212
Cairns	55-64	1	M	2064
Cairns	65-74		F	1091
Cairns	65-74		M	1346
Cairns	65-74	0	F	10288
Cairns	65-74	0	M	11322
Cairns	65-74	1	F	2050
Cairns	65-74	1	M	1484
Cairns	75-84		F	737
Cairns	75-84		M	739
Cairns	75-84	0	F	5276
Cairns	75-84	0	M	5456
Cairns	75-84	1	F	796
Cairns	75-84	1	M	645
Cairns	85+		F	434
Cairns	85+		M	313
Cairns	85+	0	F	2010
Cairns	85+	0	M	1444
