SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Central West	GBR	2019	27
Central West	GBR	2020	18
Central West	GBR	2021	11
Central West	GRC		9
Central West	GRC	1960	29
Central West	GRC	1970	42
Central West	GRC	1980	17
Central West	GRC	2000	3
Central West	GRC	2017	3
Central West	HKG		3
Central West	HKG	1970	13
Central West	HKG	1980	9
Central West	HKG	1990	31
Central West	HKG	2000	11
Central West	HKG	2010	8
Central West	HKG	2015	9
Central West	HKG	2017	5
Central West	HKG	2020	10
Central West	HRV		8
Central West	HRV	1951	5
Central West	HRV	1960	17
Central West	HRV	1970	59
Central West	HRV	1980	23
Central West	HRV	1990	9
Central West	HRV	2000	9
Central West	HRV	2015	3
Central West	IDN		7
Central West	IDN	1960	14
Central West	IDN	1970	3
Central West	IDN	1980	7
Central West	IDN	1990	10
Central West	IDN	2000	5
Central West	IDN	2010	33
Central West	IDN	2015	29
Central West	IDN	2016	9
Central West	IDN	2017	6
Central West	IDN	2018	6
Central West	IDN	2019	7
Central West	IND		21
Central West	IND	1951	7
Central West	IND	1960	7
Central West	IND	1970	13
Central West	IND	1980	15
Central West	IND	1990	28
Central West	IND	2000	40
Central West	IND	2010	276
Central West	IND	2015	315
Central West	IND	2016	96
Central West	IND	2017	117
Central West	IND	2018	125
Central West	IND	2019	129
Central West	IND	2020	61
Central West	IND	2021	18
Central West	IRL		10
Central West	IRL	1960	23
Central West	IRL	1970	36
Central West	IRL	1980	40
Central West	IRL	1990	25
Central West	IRL	2000	26
Central West	IRL	2010	54
Central West	IRL	2015	29
Central West	IRL	2017	3
Central West	IRL	2019	11
Central West	IRN		9
Central West	IRN	1990	10
Central West	IRN	2000	9
Central West	IRN	2010	13
Central West	IRN	2015	32
Central West	IRN	2016	3
Central West	IRN	2018	5
Central West	IRN	2019	3
Central West	IRN	2020	4
Central West	IRQ		3
Central West	IRQ	2000	7
Central West	IRQ	2010	16
Central West	IRQ	2015	10
Central West	IRQ	2016	7
Central West	IRQ	2017	4
Central West	ITA		23
Central West	ITA	1951	12
Central West	ITA	1960	79
Central West	ITA	1970	103
Central West	ITA	1980	18
Central West	ITA	1990	5
Central West	ITA	2000	4
Central West	ITA	2010	10
Central West	ITA	2015	20
Central West	ITA	2016	4
Central West	ITA	2018	3
Central West	ITA	2019	5
Central West	JPN		3
Central West	JPN	1960	6
Central West	JPN	1970	6
Central West	JPN	1990	11
Central West	JPN	2000	13
Central West	JPN	2010	22
Central West	JPN	2015	10
Central West	JPN	2017	6
Central West	JPN	2018	3
Central West	KOR		9
Central West	KOR	1980	4
Central West	KOR	1990	19
Central West	KOR	2000	12
Central West	KOR	2010	36
Central West	KOR	2015	44
Central West	KOR	2016	5
Central West	KOR	2017	4
Central West	KOR	2018	10
Central West	KOR	2019	7
Central West	KOR	2020	4
Central West	LBN		14
Central West	LBN	1951	4
Central West	LBN	1960	4
Central West	LBN	1970	27
Central West	LBN	1980	20
Central West	LBN	1990	12
Central West	LBN	2000	11
Central West	LBN	2010	12
Central West	LKA		6
Central West	LKA	1960	6
Central West	LKA	1970	4
Central West	LKA	1980	10
Central West	LKA	1990	23
Central West	LKA	2000	23
Central West	LKA	2010	46
Central West	LKA	2015	48
Central West	LKA	2016	10
Central West	LKA	2017	19
Central West	LKA	2018	19
Central West	LKA	2019	21
Central West	MKD	1970	3
Central West	MKD	1980	6
Central West	MKD	1990	3
Central West	MKD	2015	3
Central West	MYS		7
Central West	MYS	1951	4
Central West	MYS	1960	3
Central West	MYS	1970	27
Central West	MYS	1980	26
Central West	MYS	1990	33
Central West	MYS	2000	8
Central West	MYS	2010	35
Central West	MYS	2015	28
Central West	MYS	2016	3
Central West	MYS	2017	11
Central West	MYS	2018	4
Central West	MYS	2019	12
Central West	MYS	2020	8
Central West	NLD		11
Central West	NLD	1951	40
Central West	NLD	1960	203
Central West	NLD	1970	78
Central West	NLD	1980	31
Central West	NLD	1990	34
Central West	NLD	2000	11
Central West	NLD	2010	5
Central West	NLD	2015	8
Central West	NLD	2018	3
Central West	NLD	2019	6
Central West	NPL		13
Central West	NPL	1990	4
Central West	NPL	2000	7
Central West	NPL	2010	108
Central West	NPL	2015	114
Central West	NPL	2016	73
Central West	NPL	2017	113
Central West	NPL	2018	82
Central West	NPL	2019	44
Central West	NPL	2020	9
Central West	NZL		123
Central West	NZL	1951	17
Central West	NZL	1960	25
Central West	NZL	1970	167
Central West	NZL	1980	360
Central West	NZL	1990	403
Central West	NZL	2000	290
Central West	NZL	2010	294
Central West	NZL	2015	123
Central West	NZL	2016	21
Central West	NZL	2017	19
Central West	NZL	2018	22
Central West	NZL	2019	14
Central West	NZL	2020	15
Central West	NZL	2021	7
Central West	PAK		6
Central West	PAK	2010	28
Central West	PAK	2015	67
Central West	PAK	2016	11
Central West	PAK	2017	12
Central West	PAK	2018	16
Central West	PAK	2019	24
Central West	PAK	2020	11
Central West	PAK	2021	3
Central West	PHL		41
Central West	PHL	1970	5
Central West	PHL	1980	31
Central West	PHL	1990	110
Central West	PHL	2000	120
Central West	PHL	2010	184
Central West	PHL	2015	262
Central West	PHL	2016	45
Central West	PHL	2017	53
Central West	PHL	2018	91
Central West	PHL	2019	126
Central West	PHL	2020	29
Central West	PHL	2021	16
Central West	POL		7
Central West	POL	1951	23
Central West	POL	1960	13
Central West	POL	1970	11
Central West	POL	1980	7
Central West	POL	1990	21
Central West	POL	2000	6
Central West	POL	2010	10
Central West	POL	2015	4
Central West	POL	2018	3
Central West	POL	2019	3
Central West	SGP		9
Central West	SGP	1970	8
Central West	SGP	1980	12
Central West	SGP	1990	6
Central West	SGP	2000	12
Central West	SGP	2010	21
Central West	SGP	2015	11
Central West	SGP	2017	6
Central West	SGP	2020	7
Central West	THA		19
Central West	THA	1990	18
Central West	THA	2000	27
Central West	THA	2010	87
Central West	THA	2015	77
Central West	THA	2016	18
Central West	THA	2017	22
Central West	THA	2018	23
Central West	THA	2019	24
Central West	THA	2020	9
Central West	TWN	1990	3
Central West	TWN	2000	10
Central West	TWN	2010	8
Central West	TWN	2015	13
Central West	TWN	2018	6
Central West	TWN	2020	7
Central West	USA		17
Central West	USA	1951	5
Central West	USA	1970	33
Central West	USA	1980	54
Central West	USA	1990	41
Central West	USA	2000	61
Central West	USA	2010	109
Central West	USA	2015	61
Central West	USA	2016	12
Central West	USA	2017	23
Central West	USA	2018	16
Central West	USA	2019	13
Central West	USA	2020	8
Central West	VNM		21
Central West	VNM	1980	10
Central West	VNM	1990	23
Central West	VNM	2000	21
Central West	VNM	2010	39
Central West	VNM	2015	44
Central West	VNM	2016	8
Central West	VNM	2017	9
Central West	VNM	2018	10
Central West	VNM	2019	15
Central West	VNM	2020	9
Central West	ZAF		12
Central West	ZAF	1960	6
Central West	ZAF	1970	16
Central West	ZAF	1980	35
Central West	ZAF	1990	61
Central West	ZAF	2000	97
Central West	ZAF	2010	210
Central West	ZAF	2015	81
Central West	ZAF	2016	29
Central West	ZAF	2017	21
Central West	ZAF	2018	34
Central West	ZAF	2019	32
Central West	ZAF	2020	21
Coffs Harbour - Grafton			164
Coffs Harbour - Grafton		1951	57
Coffs Harbour - Grafton		1960	166
Coffs Harbour - Grafton		1970	287
Coffs Harbour - Grafton		1980	285
Coffs Harbour - Grafton		1990	238
Coffs Harbour - Grafton		2000	211
Coffs Harbour - Grafton		2010	546
Coffs Harbour - Grafton		2015	440
Coffs Harbour - Grafton		2016	106
Coffs Harbour - Grafton		2017	134
Coffs Harbour - Grafton		2018	148
Coffs Harbour - Grafton		2019	277
Coffs Harbour - Grafton		2020	78
Coffs Harbour - Grafton		2021	81
Coffs Harbour - Grafton	AFG	2010	3
Coffs Harbour - Grafton	AFG	2015	32
Coffs Harbour - Grafton	AFG	2016	11
Coffs Harbour - Grafton	AFG	2017	11
Coffs Harbour - Grafton	AFG	2019	10
Coffs Harbour - Grafton	BGD	1990	3
Coffs Harbour - Grafton	BGD	2010	9
Coffs Harbour - Grafton	BGD	2015	9
Coffs Harbour - Grafton	CAN		14
Coffs Harbour - Grafton	CAN	1951	4
Coffs Harbour - Grafton	CAN	1960	8
Coffs Harbour - Grafton	CAN	1970	30
Coffs Harbour - Grafton	CAN	1980	44
Coffs Harbour - Grafton	CAN	1990	49
Coffs Harbour - Grafton	CAN	2000	31
Coffs Harbour - Grafton	CAN	2010	58
Coffs Harbour - Grafton	CAN	2015	41
Coffs Harbour - Grafton	CAN	2016	3
Coffs Harbour - Grafton	CAN	2017	7
Coffs Harbour - Grafton	CAN	2018	7
Coffs Harbour - Grafton	CAN	2019	12
Coffs Harbour - Grafton	CAN	2020	10
Coffs Harbour - Grafton	CAN	2021	3
Coffs Harbour - Grafton	CHN		25
Coffs Harbour - Grafton	CHN	1951	4
Coffs Harbour - Grafton	CHN	1960	10
Coffs Harbour - Grafton	CHN	1970	8
Coffs Harbour - Grafton	CHN	1980	8
Coffs Harbour - Grafton	CHN	1990	20
Coffs Harbour - Grafton	CHN	2000	25
Coffs Harbour - Grafton	CHN	2010	60
Coffs Harbour - Grafton	CHN	2015	43
Coffs Harbour - Grafton	CHN	2016	9
Coffs Harbour - Grafton	CHN	2017	26
Coffs Harbour - Grafton	CHN	2018	20
Coffs Harbour - Grafton	CHN	2019	34
Coffs Harbour - Grafton	DEU		19
Coffs Harbour - Grafton	DEU	1951	61
Coffs Harbour - Grafton	DEU	1960	145
Coffs Harbour - Grafton	DEU	1970	89
Coffs Harbour - Grafton	DEU	1980	62
Coffs Harbour - Grafton	DEU	1990	94
Coffs Harbour - Grafton	DEU	2000	48
Coffs Harbour - Grafton	DEU	2010	77
Coffs Harbour - Grafton	DEU	2015	34
Coffs Harbour - Grafton	DEU	2017	7
Coffs Harbour - Grafton	DEU	2020	3
Coffs Harbour - Grafton	EGY	1951	3
Coffs Harbour - Grafton	EGY	1960	10
Coffs Harbour - Grafton	EGY	1970	3
Coffs Harbour - Grafton	EGY	1980	5
Coffs Harbour - Grafton	EGY	1990	4
Coffs Harbour - Grafton	EGY	2000	3
Coffs Harbour - Grafton	EGY	2010	9
Coffs Harbour - Grafton	EGY	2015	6
Coffs Harbour - Grafton	EGY	2016	3
Coffs Harbour - Grafton	FJI		8
Coffs Harbour - Grafton	FJI	1951	3
Coffs Harbour - Grafton	FJI	1960	11
Coffs Harbour - Grafton	FJI	1970	9
Coffs Harbour - Grafton	FJI	1980	21
Coffs Harbour - Grafton	FJI	1990	22
Coffs Harbour - Grafton	FJI	2000	17
Coffs Harbour - Grafton	FJI	2010	30
Coffs Harbour - Grafton	FJI	2015	14
Coffs Harbour - Grafton	FJI	2017	3
Coffs Harbour - Grafton	FJI	2018	4
Coffs Harbour - Grafton	FJI	2019	4
Coffs Harbour - Grafton	GBR		234
Coffs Harbour - Grafton	GBR	1951	192
Coffs Harbour - Grafton	GBR	1960	630
Coffs Harbour - Grafton	GBR	1970	1527
Coffs Harbour - Grafton	GBR	1980	801
Coffs Harbour - Grafton	GBR	1990	503
Coffs Harbour - Grafton	GBR	2000	322
Coffs Harbour - Grafton	GBR	2010	576
Coffs Harbour - Grafton	GBR	2015	291
Coffs Harbour - Grafton	GBR	2016	21
Coffs Harbour - Grafton	GBR	2017	49
Coffs Harbour - Grafton	GBR	2018	37
Coffs Harbour - Grafton	GBR	2019	35
Coffs Harbour - Grafton	GBR	2020	24
Coffs Harbour - Grafton	GBR	2021	10
Coffs Harbour - Grafton	GRC	1960	11
Coffs Harbour - Grafton	GRC	1970	15
Coffs Harbour - Grafton	GRC	2018	5
Coffs Harbour - Grafton	HKG		8
Coffs Harbour - Grafton	HKG	1960	5
Coffs Harbour - Grafton	HKG	1970	14
Coffs Harbour - Grafton	HKG	1980	16
Coffs Harbour - Grafton	HKG	1990	15
Coffs Harbour - Grafton	HKG	2000	8
Coffs Harbour - Grafton	HKG	2010	14
Coffs Harbour - Grafton	HKG	2015	14
Coffs Harbour - Grafton	HKG	2017	7
Coffs Harbour - Grafton	HKG	2018	9
Coffs Harbour - Grafton	HKG	2020	5
Coffs Harbour - Grafton	HRV	1951	4
Coffs Harbour - Grafton	HRV	1960	9
Coffs Harbour - Grafton	HRV	1970	19
Coffs Harbour - Grafton	HRV	1980	4
Coffs Harbour - Grafton	HRV	1990	4
Coffs Harbour - Grafton	HRV	2010	5
Coffs Harbour - Grafton	IDN		5
Coffs Harbour - Grafton	IDN	1960	5
Coffs Harbour - Grafton	IDN	1970	3
Coffs Harbour - Grafton	IDN	1980	7
Coffs Harbour - Grafton	IDN	1990	9
Coffs Harbour - Grafton	IDN	2000	8
Coffs Harbour - Grafton	IDN	2010	17
Coffs Harbour - Grafton	IDN	2015	22
Coffs Harbour - Grafton	IDN	2016	5
Coffs Harbour - Grafton	IDN	2017	10
Coffs Harbour - Grafton	IDN	2018	3
Coffs Harbour - Grafton	IDN	2019	12
Coffs Harbour - Grafton	IDN	2020	7
Coffs Harbour - Grafton	IDN	2021	3
Coffs Harbour - Grafton	IND		44
Coffs Harbour - Grafton	IND	1951	8
Coffs Harbour - Grafton	IND	1960	26
Coffs Harbour - Grafton	IND	1970	67
Coffs Harbour - Grafton	IND	1980	58
Coffs Harbour - Grafton	IND	1990	110
Coffs Harbour - Grafton	IND	2000	87
Coffs Harbour - Grafton	IND	2010	439
Coffs Harbour - Grafton	IND	2015	298
Coffs Harbour - Grafton	IND	2016	72
Coffs Harbour - Grafton	IND	2017	72
Coffs Harbour - Grafton	IND	2018	81
Coffs Harbour - Grafton	IND	2019	125
Coffs Harbour - Grafton	IND	2020	40
Coffs Harbour - Grafton	IND	2021	3
Coffs Harbour - Grafton	IRL		10
Coffs Harbour - Grafton	IRL	1960	11
Coffs Harbour - Grafton	IRL	1970	30
Coffs Harbour - Grafton	IRL	1980	28
Coffs Harbour - Grafton	IRL	1990	13
Coffs Harbour - Grafton	IRL	2000	25
Coffs Harbour - Grafton	IRL	2010	56
Coffs Harbour - Grafton	IRL	2015	33
Coffs Harbour - Grafton	IRL	2016	3
Coffs Harbour - Grafton	IRL	2019	4
Coffs Harbour - Grafton	IRN		13
Coffs Harbour - Grafton	IRN	1990	3
Coffs Harbour - Grafton	IRN	2010	4
Coffs Harbour - Grafton	IRN	2015	7
Coffs Harbour - Grafton	IRN	2016	4
Coffs Harbour - Grafton	IRN	2021	3
Coffs Harbour - Grafton	IRQ		5
Coffs Harbour - Grafton	IRQ	2000	4
Coffs Harbour - Grafton	IRQ	2010	3
Coffs Harbour - Grafton	IRQ	2015	3
Coffs Harbour - Grafton	IRQ	2016	9
Coffs Harbour - Grafton	IRQ	2017	82
Coffs Harbour - Grafton	IRQ	2018	144
Coffs Harbour - Grafton	IRQ	2019	111
Coffs Harbour - Grafton	IRQ	2020	20
Coffs Harbour - Grafton	IRQ	2021	4
Coffs Harbour - Grafton	ITA		12
Coffs Harbour - Grafton	ITA	1951	6
Coffs Harbour - Grafton	ITA	1960	57
Coffs Harbour - Grafton	ITA	1970	37
Coffs Harbour - Grafton	ITA	1980	11
Coffs Harbour - Grafton	ITA	1990	5
Coffs Harbour - Grafton	ITA	2000	13
Coffs Harbour - Grafton	ITA	2010	19
Coffs Harbour - Grafton	ITA	2015	12
Coffs Harbour - Grafton	ITA	2016	4
Coffs Harbour - Grafton	ITA	2018	4
Coffs Harbour - Grafton	ITA	2019	6
Coffs Harbour - Grafton	JPN		5
Coffs Harbour - Grafton	JPN	1960	3
Coffs Harbour - Grafton	JPN	1990	3
Coffs Harbour - Grafton	JPN	2000	21
Coffs Harbour - Grafton	JPN	2010	43
Coffs Harbour - Grafton	JPN	2015	25
Coffs Harbour - Grafton	JPN	2016	3
Coffs Harbour - Grafton	JPN	2017	5
Coffs Harbour - Grafton	JPN	2018	12
Coffs Harbour - Grafton	JPN	2019	26
Coffs Harbour - Grafton	JPN	2020	5
Coffs Harbour - Grafton	KOR	1990	9
Coffs Harbour - Grafton	KOR	2000	9
Coffs Harbour - Grafton	KOR	2010	18
Coffs Harbour - Grafton	KOR	2015	9
Coffs Harbour - Grafton	KOR	2016	8
Coffs Harbour - Grafton	KOR	2018	8
Coffs Harbour - Grafton	KOR	2019	13
Coffs Harbour - Grafton	KOR	2020	5
Coffs Harbour - Grafton	LBN		4
Coffs Harbour - Grafton	LBN	1970	5
Coffs Harbour - Grafton	LBN	2000	4
Coffs Harbour - Grafton	LKA	1970	9
Coffs Harbour - Grafton	LKA	1980	7
Coffs Harbour - Grafton	LKA	1990	16
Coffs Harbour - Grafton	LKA	2000	3
Coffs Harbour - Grafton	LKA	2010	12
Coffs Harbour - Grafton	LKA	2015	9
Coffs Harbour - Grafton	LKA	2016	4
Coffs Harbour - Grafton	MKD		3
Coffs Harbour - Grafton	MKD	1970	4
Coffs Harbour - Grafton	MYS		29
Coffs Harbour - Grafton	MYS	1951	8
Coffs Harbour - Grafton	MYS	1960	6
Coffs Harbour - Grafton	MYS	1970	23
Coffs Harbour - Grafton	MYS	1980	27
Coffs Harbour - Grafton	MYS	1990	18
Coffs Harbour - Grafton	MYS	2000	14
Coffs Harbour - Grafton	MYS	2010	21
Coffs Harbour - Grafton	MYS	2015	38
Coffs Harbour - Grafton	MYS	2016	42
Coffs Harbour - Grafton	MYS	2017	40
Coffs Harbour - Grafton	MYS	2018	53
Coffs Harbour - Grafton	MYS	2019	80
Coffs Harbour - Grafton	MYS	2020	29
Coffs Harbour - Grafton	NLD		17
Coffs Harbour - Grafton	NLD	1951	33
Coffs Harbour - Grafton	NLD	1960	193
Coffs Harbour - Grafton	NLD	1970	54
Coffs Harbour - Grafton	NLD	1980	40
Coffs Harbour - Grafton	NLD	1990	37
Coffs Harbour - Grafton	NLD	2000	17
Coffs Harbour - Grafton	NLD	2010	35
Coffs Harbour - Grafton	NLD	2015	13
Coffs Harbour - Grafton	NLD	2019	8
Coffs Harbour - Grafton	NLD	2020	3
Coffs Harbour - Grafton	NPL	1990	4
Coffs Harbour - Grafton	NPL	2010	11
Coffs Harbour - Grafton	NPL	2015	10
Coffs Harbour - Grafton	NPL	2016	10
Coffs Harbour - Grafton	NPL	2017	32
Coffs Harbour - Grafton	NPL	2018	17
Coffs Harbour - Grafton	NPL	2019	20
Coffs Harbour - Grafton	NPL	2020	6
Coffs Harbour - Grafton	NZL		124
Coffs Harbour - Grafton	NZL	1951	8
Coffs Harbour - Grafton	NZL	1960	39
Coffs Harbour - Grafton	NZL	1970	177
Coffs Harbour - Grafton	NZL	1980	445
Coffs Harbour - Grafton	NZL	1990	463
Coffs Harbour - Grafton	NZL	2000	251
Coffs Harbour - Grafton	NZL	2010	256
Coffs Harbour - Grafton	NZL	2015	97
Coffs Harbour - Grafton	NZL	2016	24
Coffs Harbour - Grafton	NZL	2017	12
Coffs Harbour - Grafton	NZL	2018	12
Coffs Harbour - Grafton	NZL	2019	17
Coffs Harbour - Grafton	NZL	2020	8
Coffs Harbour - Grafton	NZL	2021	10
Coffs Harbour - Grafton	PAK	2010	11
Coffs Harbour - Grafton	PAK	2015	18
Coffs Harbour - Grafton	PAK	2016	12
Coffs Harbour - Grafton	PAK	2019	5
Coffs Harbour - Grafton	PHL		29
Coffs Harbour - Grafton	PHL	1970	3
Coffs Harbour - Grafton	PHL	1980	20
Coffs Harbour - Grafton	PHL	1990	94
Coffs Harbour - Grafton	PHL	2000	76
Coffs Harbour - Grafton	PHL	2010	119
Coffs Harbour - Grafton	PHL	2015	135
Coffs Harbour - Grafton	PHL	2016	54
Coffs Harbour - Grafton	PHL	2017	37
Coffs Harbour - Grafton	PHL	2018	33
Coffs Harbour - Grafton	PHL	2019	32
Coffs Harbour - Grafton	PHL	2020	14
Coffs Harbour - Grafton	PHL	2021	8
Coffs Harbour - Grafton	POL		3
Coffs Harbour - Grafton	POL	1951	4
Coffs Harbour - Grafton	POL	1960	7
Coffs Harbour - Grafton	POL	1970	8
Coffs Harbour - Grafton	POL	1980	11
Coffs Harbour - Grafton	POL	1990	33
Coffs Harbour - Grafton	POL	2000	5
Coffs Harbour - Grafton	POL	2010	13
Coffs Harbour - Grafton	POL	2016	5
Coffs Harbour - Grafton	POL	2018	4
Coffs Harbour - Grafton	SGP		7
Coffs Harbour - Grafton	SGP	1960	3
Coffs Harbour - Grafton	SGP	1970	6
Coffs Harbour - Grafton	SGP	1980	7
Coffs Harbour - Grafton	SGP	1990	7
Coffs Harbour - Grafton	SGP	2000	8
Coffs Harbour - Grafton	SGP	2010	12
Coffs Harbour - Grafton	SGP	2015	3
Coffs Harbour - Grafton	SGP	2016	3
Coffs Harbour - Grafton	THA		26
Coffs Harbour - Grafton	THA	1980	7
Coffs Harbour - Grafton	THA	1990	20
Coffs Harbour - Grafton	THA	2000	20
Coffs Harbour - Grafton	THA	2010	69
Coffs Harbour - Grafton	THA	2015	50
Coffs Harbour - Grafton	THA	2016	21
Coffs Harbour - Grafton	THA	2017	23
Coffs Harbour - Grafton	THA	2018	13
Coffs Harbour - Grafton	THA	2019	14
Coffs Harbour - Grafton	THA	2020	11
Coffs Harbour - Grafton	TWN		8
Coffs Harbour - Grafton	TWN	1990	8
Coffs Harbour - Grafton	TWN	2000	12
Coffs Harbour - Grafton	TWN	2010	11
Coffs Harbour - Grafton	TWN	2015	11
Coffs Harbour - Grafton	TWN	2016	8
Coffs Harbour - Grafton	TWN	2017	14
Coffs Harbour - Grafton	TWN	2018	18
Coffs Harbour - Grafton	TWN	2019	34
Coffs Harbour - Grafton	TWN	2020	5
Coffs Harbour - Grafton	USA		12
Coffs Harbour - Grafton	USA	1951	4
Coffs Harbour - Grafton	USA	1960	4
Coffs Harbour - Grafton	USA	1970	31
Coffs Harbour - Grafton	USA	1980	78
Coffs Harbour - Grafton	USA	1990	70
Coffs Harbour - Grafton	USA	2000	50
Coffs Harbour - Grafton	USA	2010	105
Coffs Harbour - Grafton	USA	2015	60
Coffs Harbour - Grafton	USA	2016	14
Coffs Harbour - Grafton	USA	2017	17
Coffs Harbour - Grafton	USA	2018	7
Coffs Harbour - Grafton	USA	2019	11
Coffs Harbour - Grafton	USA	2020	11
Coffs Harbour - Grafton	USA	2021	4
Coffs Harbour - Grafton	VNM		14
Coffs Harbour - Grafton	VNM	1980	9
Coffs Harbour - Grafton	VNM	1990	8
Coffs Harbour - Grafton	VNM	2000	3
Coffs Harbour - Grafton	VNM	2010	16
Coffs Harbour - Grafton	VNM	2015	24
Coffs Harbour - Grafton	VNM	2016	6
Coffs Harbour - Grafton	VNM	2017	3
Coffs Harbour - Grafton	VNM	2018	15
Coffs Harbour - Grafton	VNM	2019	14
Coffs Harbour - Grafton	VNM	2020	10
Coffs Harbour - Grafton	ZAF		7
Coffs Harbour - Grafton	ZAF	1960	6
Coffs Harbour - Grafton	ZAF	1970	36
Coffs Harbour - Grafton	ZAF	1980	64
Coffs Harbour - Grafton	ZAF	1990	74
Coffs Harbour - Grafton	ZAF	2000	75
Coffs Harbour - Grafton	ZAF	2010	201
Coffs Harbour - Grafton	ZAF	2015	35
Coffs Harbour - Grafton	ZAF	2016	33
Coffs Harbour - Grafton	ZAF	2017	4
Coffs Harbour - Grafton	ZAF	2018	13
Coffs Harbour - Grafton	ZAF	2019	17
Coffs Harbour - Grafton	ZAF	2020	23
Coffs Harbour - Grafton	ZAF	2021	8
Far West and Orana			72
Far West and Orana		1951	29
Far West and Orana		1960	74
Far West and Orana		1970	133
Far West and Orana		1980	90
Far West and Orana		1990	73
Far West and Orana		2000	62
Far West and Orana		2010	191
Far West and Orana		2015	141
Far West and Orana		2016	49
Far West and Orana		2017	26
Far West and Orana		2018	50
