SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Hunter Valley exc Newcastle	25-34	Year 8 or below	F	158
Hunter Valley exc Newcastle	25-34	Year 8 or below	M	221
Hunter Valley exc Newcastle	25-34	Year 9	F	609
Hunter Valley exc Newcastle	25-34	Year 9	M	640
Hunter Valley exc Newcastle	25-34	Year 10	F	4036
Hunter Valley exc Newcastle	25-34	Year 10	M	5112
Hunter Valley exc Newcastle	25-34	Year 11	F	1620
Hunter Valley exc Newcastle	25-34	Year 11	M	1903
Hunter Valley exc Newcastle	25-34	Year 12	F	11101
Hunter Valley exc Newcastle	25-34	Year 12	M	8560
Hunter Valley exc Newcastle	35-44		F	812
Hunter Valley exc Newcastle	35-44		M	1390
Hunter Valley exc Newcastle	35-44	Did not go to school	F	34
Hunter Valley exc Newcastle	35-44	Did not go to school	M	53
Hunter Valley exc Newcastle	35-44	Year 8 or below	F	153
Hunter Valley exc Newcastle	35-44	Year 8 or below	M	260
Hunter Valley exc Newcastle	35-44	Year 9	F	599
Hunter Valley exc Newcastle	35-44	Year 9	M	746
Hunter Valley exc Newcastle	35-44	Year 10	F	3926
Hunter Valley exc Newcastle	35-44	Year 10	M	5183
Hunter Valley exc Newcastle	35-44	Year 11	F	1514
Hunter Valley exc Newcastle	35-44	Year 11	M	1721
Hunter Valley exc Newcastle	35-44	Year 12	F	10750
Hunter Valley exc Newcastle	35-44	Year 12	M	8067
Hunter Valley exc Newcastle	45-54		F	788
Hunter Valley exc Newcastle	45-54		M	1233
Hunter Valley exc Newcastle	45-54	Did not go to school	F	49
Hunter Valley exc Newcastle	45-54	Did not go to school	M	63
Hunter Valley exc Newcastle	45-54	Year 8 or below	F	276
Hunter Valley exc Newcastle	45-54	Year 8 or below	M	405
Hunter Valley exc Newcastle	45-54	Year 9	F	1045
Hunter Valley exc Newcastle	45-54	Year 9	M	1098
Hunter Valley exc Newcastle	45-54	Year 10	F	6765
Hunter Valley exc Newcastle	45-54	Year 10	M	7429
Hunter Valley exc Newcastle	45-54	Year 11	F	1367
Hunter Valley exc Newcastle	45-54	Year 11	M	1331
Hunter Valley exc Newcastle	45-54	Year 12	F	8138
Hunter Valley exc Newcastle	45-54	Year 12	M	6200
Hunter Valley exc Newcastle	55-64		F	863
Hunter Valley exc Newcastle	55-64		M	1147
Hunter Valley exc Newcastle	55-64	Did not go to school	F	55
Hunter Valley exc Newcastle	55-64	Did not go to school	M	95
Hunter Valley exc Newcastle	55-64	Year 8 or below	F	749
Hunter Valley exc Newcastle	55-64	Year 8 or below	M	805
Hunter Valley exc Newcastle	55-64	Year 9	F	1865
Hunter Valley exc Newcastle	55-64	Year 9	M	1734
Hunter Valley exc Newcastle	55-64	Year 10	F	8602
Hunter Valley exc Newcastle	55-64	Year 10	M	8806
Hunter Valley exc Newcastle	55-64	Year 11	F	1064
Hunter Valley exc Newcastle	55-64	Year 11	M	1003
Hunter Valley exc Newcastle	55-64	Year 12	F	5661
Hunter Valley exc Newcastle	55-64	Year 12	M	4537
Hunter Valley exc Newcastle	65-74		F	1039
Hunter Valley exc Newcastle	65-74		M	1118
Hunter Valley exc Newcastle	65-74	Did not go to school	F	68
Hunter Valley exc Newcastle	65-74	Did not go to school	M	65
Hunter Valley exc Newcastle	65-74	Year 8 or below	F	1322
Hunter Valley exc Newcastle	65-74	Year 8 or below	M	1482
Hunter Valley exc Newcastle	65-74	Year 9	F	2817
Hunter Valley exc Newcastle	65-74	Year 9	M	2371
Hunter Valley exc Newcastle	65-74	Year 10	F	6685
Hunter Valley exc Newcastle	65-74	Year 10	M	5774
Hunter Valley exc Newcastle	65-74	Year 11	F	652
Hunter Valley exc Newcastle	65-74	Year 11	M	688
Hunter Valley exc Newcastle	65-74	Year 12	F	3997
Hunter Valley exc Newcastle	65-74	Year 12	M	4581
Hunter Valley exc Newcastle	75-84		F	1040
Hunter Valley exc Newcastle	75-84		M	922
Hunter Valley exc Newcastle	75-84	Did not go to school	F	51
Hunter Valley exc Newcastle	75-84	Did not go to school	M	63
Hunter Valley exc Newcastle	75-84	Year 8 or below	F	944
Hunter Valley exc Newcastle	75-84	Year 8 or below	M	1060
Hunter Valley exc Newcastle	75-84	Year 9	F	1637
Hunter Valley exc Newcastle	75-84	Year 9	M	1523
Hunter Valley exc Newcastle	75-84	Year 10	F	3461
Hunter Valley exc Newcastle	75-84	Year 10	M	2623
Hunter Valley exc Newcastle	75-84	Year 11	F	362
Hunter Valley exc Newcastle	75-84	Year 11	M	362
Hunter Valley exc Newcastle	75-84	Year 12	F	1622
Hunter Valley exc Newcastle	75-84	Year 12	M	2039
Hunter Valley exc Newcastle	85+		F	696
Hunter Valley exc Newcastle	85+		M	389
Hunter Valley exc Newcastle	85+	Did not go to school	F	38
Hunter Valley exc Newcastle	85+	Did not go to school	M	20
Hunter Valley exc Newcastle	85+	Year 8 or below	F	733
Hunter Valley exc Newcastle	85+	Year 8 or below	M	445
Hunter Valley exc Newcastle	85+	Year 9	F	723
Hunter Valley exc Newcastle	85+	Year 9	M	388
Hunter Valley exc Newcastle	85+	Year 10	F	975
Hunter Valley exc Newcastle	85+	Year 10	M	527
Hunter Valley exc Newcastle	85+	Year 11	F	88
Hunter Valley exc Newcastle	85+	Year 11	M	91
Hunter Valley exc Newcastle	85+	Year 12	F	408
Hunter Valley exc Newcastle	85+	Year 12	M	392
Illawarra	15-19		F	392
Illawarra	15-19		M	411
Illawarra	15-19	Did not go to school	F	3
Illawarra	15-19	Did not go to school	M	13
Illawarra	15-19	Year 8 or below	F	25
Illawarra	15-19	Year 8 or below	M	47
Illawarra	15-19	Year 9	F	130
Illawarra	15-19	Year 9	M	206
Illawarra	15-19	Year 10	F	695
Illawarra	15-19	Year 10	M	1140
Illawarra	15-19	Year 11	F	379
Illawarra	15-19	Year 11	M	664
Illawarra	15-19	Year 12	F	2652
Illawarra	15-19	Year 12	M	2118
Illawarra	20-24		F	444
Illawarra	20-24		M	521
Illawarra	20-24	Did not go to school	F	12
Illawarra	20-24	Did not go to school	M	19
Illawarra	20-24	Year 8 or below	F	28
Illawarra	20-24	Year 8 or below	M	43
Illawarra	20-24	Year 9	F	113
Illawarra	20-24	Year 9	M	179
Illawarra	20-24	Year 10	F	876
Illawarra	20-24	Year 10	M	1439
Illawarra	20-24	Year 11	F	656
Illawarra	20-24	Year 11	M	1006
Illawarra	20-24	Year 12	F	8342
Illawarra	20-24	Year 12	M	7609
Illawarra	25-34		F	926
Illawarra	25-34		M	971
Illawarra	25-34	Did not go to school	F	55
Illawarra	25-34	Did not go to school	M	62
Illawarra	25-34	Year 8 or below	F	103
Illawarra	25-34	Year 8 or below	M	158
Illawarra	25-34	Year 9	F	318
Illawarra	25-34	Year 9	M	431
Illawarra	25-34	Year 10	F	2583
Illawarra	25-34	Year 10	M	3746
Illawarra	25-34	Year 11	F	1045
Illawarra	25-34	Year 11	M	1449
Illawarra	25-34	Year 12	F	15052
Illawarra	25-34	Year 12	M	13078
Illawarra	35-44		F	809
Illawarra	35-44		M	844
Illawarra	35-44	Did not go to school	F	71
Illawarra	35-44	Did not go to school	M	86
Illawarra	35-44	Year 8 or below	F	169
Illawarra	35-44	Year 8 or below	M	232
Illawarra	35-44	Year 9	F	452
Illawarra	35-44	Year 9	M	532
Illawarra	35-44	Year 10	F	3064
Illawarra	35-44	Year 10	M	4103
Illawarra	35-44	Year 11	F	1117
Illawarra	35-44	Year 11	M	1322
Illawarra	35-44	Year 12	F	14084
Illawarra	35-44	Year 12	M	11657
Illawarra	45-54		F	723
Illawarra	45-54		M	830
Illawarra	45-54	Did not go to school	F	99
Illawarra	45-54	Did not go to school	M	83
Illawarra	45-54	Year 8 or below	F	270
Illawarra	45-54	Year 8 or below	M	289
Illawarra	45-54	Year 9	F	747
Illawarra	45-54	Year 9	M	778
Illawarra	45-54	Year 10	F	5986
Illawarra	45-54	Year 10	M	6365
Illawarra	45-54	Year 11	F	1336
Illawarra	45-54	Year 11	M	1374
Illawarra	45-54	Year 12	F	10990
Illawarra	45-54	Year 12	M	9376
Illawarra	55-64		F	731
Illawarra	55-64		M	796
Illawarra	55-64	Did not go to school	F	127
Illawarra	55-64	Did not go to school	M	101
Illawarra	55-64	Year 8 or below	F	744
Illawarra	55-64	Year 8 or below	M	673
Illawarra	55-64	Year 9	F	1499
Illawarra	55-64	Year 9	M	1237
Illawarra	55-64	Year 10	F	8474
Illawarra	55-64	Year 10	M	8232
Illawarra	55-64	Year 11	F	1019
Illawarra	55-64	Year 11	M	1036
Illawarra	55-64	Year 12	F	7561
Illawarra	55-64	Year 12	M	6899
Illawarra	65-74		F	944
Illawarra	65-74		M	859
Illawarra	65-74	Did not go to school	F	201
Illawarra	65-74	Did not go to school	M	176
Illawarra	65-74	Year 8 or below	F	1631
Illawarra	65-74	Year 8 or below	M	1299
Illawarra	65-74	Year 9	F	2239
Illawarra	65-74	Year 9	M	1854
Illawarra	65-74	Year 10	F	6192
Illawarra	65-74	Year 10	M	4726
Illawarra	65-74	Year 11	F	619
Illawarra	65-74	Year 11	M	663
Illawarra	65-74	Year 12	F	5003
Illawarra	65-74	Year 12	M	5880
Illawarra	75-84		F	1120
Illawarra	75-84		M	917
Illawarra	75-84	Did not go to school	F	286
Illawarra	75-84	Did not go to school	M	169
Illawarra	75-84	Year 8 or below	F	1641
Illawarra	75-84	Year 8 or below	M	1362
Illawarra	75-84	Year 9	F	1653
Illawarra	75-84	Year 9	M	1344
Illawarra	75-84	Year 10	F	3559
Illawarra	75-84	Year 10	M	2555
Illawarra	75-84	Year 11	F	333
Illawarra	75-84	Year 11	M	358
Illawarra	75-84	Year 12	F	2006
Illawarra	75-84	Year 12	M	2426
Illawarra	85+		F	1013
Illawarra	85+		M	582
Illawarra	85+	Did not go to school	F	239
Illawarra	85+	Did not go to school	M	110
Illawarra	85+	Year 8 or below	F	1110
Illawarra	85+	Year 8 or below	M	699
Illawarra	85+	Year 9	F	860
Illawarra	85+	Year 9	M	487
Illawarra	85+	Year 10	F	1138
Illawarra	85+	Year 10	M	660
Illawarra	85+	Year 11	F	104
Illawarra	85+	Year 11	M	76
Illawarra	85+	Year 12	F	584
Illawarra	85+	Year 12	M	563
Mid North Coast	15-19		F	357
Mid North Coast	15-19		M	433
Mid North Coast	15-19	Did not go to school	F	5
Mid North Coast	15-19	Year 8 or below	F	35
Mid North Coast	15-19	Year 8 or below	M	55
Mid North Coast	15-19	Year 9	F	151
Mid North Coast	15-19	Year 9	M	250
Mid North Coast	15-19	Year 10	F	594
Mid North Coast	15-19	Year 10	M	832
Mid North Coast	15-19	Year 11	F	327
Mid North Coast	15-19	Year 11	M	476
Mid North Coast	15-19	Year 12	F	1196
Mid North Coast	15-19	Year 12	M	937
Mid North Coast	20-24		F	311
Mid North Coast	20-24		M	468
Mid North Coast	20-24	Did not go to school	F	4
Mid North Coast	20-24	Did not go to school	M	10
Mid North Coast	20-24	Year 8 or below	F	15
Mid North Coast	20-24	Year 8 or below	M	41
Mid North Coast	20-24	Year 9	F	97
Mid North Coast	20-24	Year 9	M	146
Mid North Coast	20-24	Year 10	F	583
Mid North Coast	20-24	Year 10	M	927
Mid North Coast	20-24	Year 11	F	402
Mid North Coast	20-24	Year 11	M	554
Mid North Coast	20-24	Year 12	F	3117
Mid North Coast	20-24	Year 12	M	2670
Mid North Coast	25-34		F	767
Mid North Coast	25-34		M	1001
Mid North Coast	25-34	Did not go to school	F	12
Mid North Coast	25-34	Did not go to school	M	21
Mid North Coast	25-34	Year 8 or below	F	87
Mid North Coast	25-34	Year 8 or below	M	135
Mid North Coast	25-34	Year 9	F	327
Mid North Coast	25-34	Year 9	M	367
Mid North Coast	25-34	Year 10	F	1818
Mid North Coast	25-34	Year 10	M	2413
Mid North Coast	25-34	Year 11	F	757
Mid North Coast	25-34	Year 11	M	850
Mid North Coast	25-34	Year 12	F	6436
Mid North Coast	25-34	Year 12	M	4765
Mid North Coast	35-44		F	789
Mid North Coast	35-44		M	966
Mid North Coast	35-44	Did not go to school	F	14
Mid North Coast	35-44	Did not go to school	M	14
Mid North Coast	35-44	Year 8 or below	F	118
Mid North Coast	35-44	Year 8 or below	M	198
Mid North Coast	35-44	Year 9	F	403
Mid North Coast	35-44	Year 9	M	519
Mid North Coast	35-44	Year 10	F	2318
Mid North Coast	35-44	Year 10	M	2744
Mid North Coast	35-44	Year 11	F	845
Mid North Coast	35-44	Year 11	M	881
Mid North Coast	35-44	Year 12	F	6815
Mid North Coast	35-44	Year 12	M	4977
Mid North Coast	45-54		F	790
Mid North Coast	45-54		M	948
Mid North Coast	45-54	Did not go to school	F	25
Mid North Coast	45-54	Did not go to school	M	43
Mid North Coast	45-54	Year 8 or below	F	235
Mid North Coast	45-54	Year 8 or below	M	313
Mid North Coast	45-54	Year 9	F	684
Mid North Coast	45-54	Year 9	M	886
Mid North Coast	45-54	Year 10	F	4542
Mid North Coast	45-54	Year 10	M	4708
Mid North Coast	45-54	Year 11	F	1054
Mid North Coast	45-54	Year 11	M	948
Mid North Coast	45-54	Year 12	F	6663
Mid North Coast	45-54	Year 12	M	4944
Mid North Coast	55-64		F	1072
Mid North Coast	55-64		M	1197
Mid North Coast	55-64	Did not go to school	F	41
Mid North Coast	55-64	Did not go to school	M	49
Mid North Coast	55-64	Year 8 or below	F	592
Mid North Coast	55-64	Year 8 or below	M	757
Mid North Coast	55-64	Year 9	F	1462
Mid North Coast	55-64	Year 9	M	1426
Mid North Coast	55-64	Year 10	F	8179
Mid North Coast	55-64	Year 10	M	7580
Mid North Coast	55-64	Year 11	F	1114
Mid North Coast	55-64	Year 11	M	886
Mid North Coast	55-64	Year 12	F	5931
Mid North Coast	55-64	Year 12	M	4500
Mid North Coast	65-74		F	1360
Mid North Coast	65-74		M	1350
Mid North Coast	65-74	Did not go to school	F	44
Mid North Coast	65-74	Did not go to school	M	48
Mid North Coast	65-74	Year 8 or below	F	1221
Mid North Coast	65-74	Year 8 or below	M	1522
Mid North Coast	65-74	Year 9	F	2760
Mid North Coast	65-74	Year 9	M	2649
Mid North Coast	65-74	Year 10	F	7703
Mid North Coast	65-74	Year 10	M	6284
Mid North Coast	65-74	Year 11	F	879
Mid North Coast	65-74	Year 11	M	912
Mid North Coast	65-74	Year 12	F	4916
Mid North Coast	65-74	Year 12	M	5853
Mid North Coast	75-84		F	1297
Mid North Coast	75-84		M	1062
Mid North Coast	75-84	Did not go to school	F	59
Mid North Coast	75-84	Did not go to school	M	51
Mid North Coast	75-84	Year 8 or below	F	1133
Mid North Coast	75-84	Year 8 or below	M	1223
Mid North Coast	75-84	Year 9	F	1985
Mid North Coast	75-84	Year 9	M	1947
Mid North Coast	75-84	Year 10	F	4273
Mid North Coast	75-84	Year 10	M	3329
Mid North Coast	75-84	Year 11	F	542
Mid North Coast	75-84	Year 11	M	535
Mid North Coast	75-84	Year 12	F	2367
Mid North Coast	75-84	Year 12	M	2756
Mid North Coast	85+		F	952
Mid North Coast	85+		M	531
Mid North Coast	85+	Did not go to school	F	44
Mid North Coast	85+	Did not go to school	M	27
Mid North Coast	85+	Year 8 or below	F	913
Mid North Coast	85+	Year 8 or below	M	646
Mid North Coast	85+	Year 9	F	976
Mid North Coast	85+	Year 9	M	544
Mid North Coast	85+	Year 10	F	1336
Mid North Coast	85+	Year 10	M	779
Mid North Coast	85+	Year 11	F	157
Mid North Coast	85+	Year 11	M	141
Mid North Coast	85+	Year 12	F	751
Mid North Coast	85+	Year 12	M	737
Murray	15-19		F	236
Murray	15-19		M	265
Murray	15-19	Did not go to school	M	3
Murray	15-19	Year 8 or below	F	12
Murray	15-19	Year 8 or below	M	40
Murray	15-19	Year 9	F	70
Murray	15-19	Year 9	M	131
Murray	15-19	Year 10	F	249
Murray	15-19	Year 10	M	489
Murray	15-19	Year 11	F	180
Murray	15-19	Year 11	M	277
Murray	15-19	Year 12	F	662
Murray	15-19	Year 12	M	499
Murray	20-24		F	220
Murray	20-24		M	257
Murray	20-24	Did not go to school	F	9
Murray	20-24	Did not go to school	M	3
Murray	20-24	Year 8 or below	F	23
Murray	20-24	Year 8 or below	M	23
Murray	20-24	Year 9	F	58
Murray	20-24	Year 9	M	87
Murray	20-24	Year 10	F	294
Murray	20-24	Year 10	M	543
Murray	20-24	Year 11	F	304
Murray	20-24	Year 11	M	491
Murray	20-24	Year 12	F	2159
Murray	20-24	Year 12	M	1738
Murray	25-34		F	532
Murray	25-34		M	595
Murray	25-34	Did not go to school	F	29
Murray	25-34	Did not go to school	M	36
Murray	25-34	Year 8 or below	F	72
Murray	25-34	Year 8 or below	M	97
Murray	25-34	Year 9	F	133
Murray	25-34	Year 9	M	239
Murray	25-34	Year 10	F	843
Murray	25-34	Year 10	M	1412
Murray	25-34	Year 11	F	538
Murray	25-34	Year 11	M	768
Murray	25-34	Year 12	F	4792
Murray	25-34	Year 12	M	3585
Murray	35-44		F	533
Murray	35-44		M	563
Murray	35-44	Did not go to school	F	41
Murray	35-44	Did not go to school	M	29
Murray	35-44	Year 8 or below	F	112
Murray	35-44	Year 8 or below	M	152
Murray	35-44	Year 9	F	177
Murray	35-44	Year 9	M	296
Murray	35-44	Year 10	F	933
Murray	35-44	Year 10	M	1466
Murray	35-44	Year 11	F	566
Murray	35-44	Year 11	M	722
Murray	35-44	Year 12	F	4687
Murray	35-44	Year 12	M	3302
Murray	45-54		F	525
Murray	45-54		M	621
Murray	45-54	Did not go to school	F	66
Murray	45-54	Did not go to school	M	54
Murray	45-54	Year 8 or below	F	108
Murray	45-54	Year 8 or below	M	192
Murray	45-54	Year 9	F	296
Murray	45-54	Year 9	M	422
Murray	45-54	Year 10	F	1749
Murray	45-54	Year 10	M	2074
Murray	45-54	Year 11	F	1037
Murray	45-54	Year 11	M	1075
Murray	45-54	Year 12	F	3804
Murray	45-54	Year 12	M	2778
Murray	55-64		F	662
Murray	55-64		M	696
Murray	55-64	Did not go to school	F	54
Murray	55-64	Did not go to school	M	57
Murray	55-64	Year 8 or below	F	235
Murray	55-64	Year 8 or below	M	407
Murray	55-64	Year 9	F	654
Murray	55-64	Year 9	M	817
Murray	55-64	Year 10	F	2853
Murray	55-64	Year 10	M	2983
Murray	55-64	Year 11	F	1393
Murray	55-64	Year 11	M	1112
Murray	55-64	Year 12	F	2894
Murray	55-64	Year 12	M	2207
Murray	65-74		F	694
Murray	65-74		M	731
Murray	65-74	Did not go to school	F	34
Murray	65-74	Did not go to school	M	47
Murray	65-74	Year 8 or below	F	572
Murray	65-74	Year 8 or below	M	796
Murray	65-74	Year 9	F	1013
Murray	65-74	Year 9	M	1104
Murray	65-74	Year 10	F	2656
Murray	65-74	Year 10	M	2388
Murray	65-74	Year 11	F	1005
Murray	65-74	Year 11	M	913
Murray	65-74	Year 12	F	2031
Murray	65-74	Year 12	M	2168
Murray	75-84		F	655
Murray	75-84		M	498
Murray	75-84	Did not go to school	F	44
Murray	75-84	Did not go to school	M	41
Murray	75-84	Year 8 or below	F	669
Murray	75-84	Year 8 or below	M	691
Murray	75-84	Year 9	F	678
Murray	75-84	Year 9	M	743
Murray	75-84	Year 10	F	1492
Murray	75-84	Year 10	M	1143
Murray	75-84	Year 11	F	444
Murray	75-84	Year 11	M	345
Murray	75-84	Year 12	F	909
Murray	75-84	Year 12	M	927
Murray	85+		F	366
Murray	85+		M	256
Murray	85+	Did not go to school	F	18
Murray	85+	Did not go to school	M	17
Murray	85+	Year 8 or below	F	444
Murray	85+	Year 8 or below	M	316
Murray	85+	Year 9	F	320
Murray	85+	Year 9	M	222
Murray	85+	Year 10	F	494
Murray	85+	Year 10	M	253
Murray	85+	Year 11	F	107
Murray	85+	Year 11	M	82
Murray	85+	Year 12	F	285
Murray	85+	Year 12	M	237
New England and North West	15-19		F	649
New England and North West	15-19		M	585
New England and North West	15-19	Did not go to school	F	6
New England and North West	15-19	Did not go to school	M	4
New England and North West	15-19	Year 8 or below	F	29
New England and North West	15-19	Year 8 or below	M	57
New England and North West	15-19	Year 9	F	148
New England and North West	15-19	Year 9	M	200
New England and North West	15-19	Year 10	F	537
New England and North West	15-19	Year 10	M	766
New England and North West	15-19	Year 11	F	304
New England and North West	15-19	Year 11	M	374
New England and North West	15-19	Year 12	F	1161
New England and North West	15-19	Year 12	M	849
New England and North West	20-24		F	591
New England and North West	20-24		M	638
New England and North West	20-24	Did not go to school	F	16
New England and North West	20-24	Did not go to school	M	19
New England and North West	20-24	Year 8 or below	F	35
New England and North West	20-24	Year 8 or below	M	50
New England and North West	20-24	Year 9	F	105
New England and North West	20-24	Year 9	M	193
New England and North West	20-24	Year 10	F	607
New England and North West	20-24	Year 10	M	913
New England and North West	20-24	Year 11	F	452
New England and North West	20-24	Year 11	M	532
New England and North West	20-24	Year 12	F	3227
New England and North West	20-24	Year 12	M	2814
New England and North West	25-34		F	1106
New England and North West	25-34		M	1188
New England and North West	25-34	Did not go to school	F	48
New England and North West	25-34	Did not go to school	M	58
New England and North West	25-34	Year 8 or below	F	92
New England and North West	25-34	Year 8 or below	M	186
New England and North West	25-34	Year 9	F	341
New England and North West	25-34	Year 9	M	399
New England and North West	25-34	Year 10	F	1706
New England and North West	25-34	Year 10	M	2418
New England and North West	25-34	Year 11	F	739
New England and North West	25-34	Year 11	M	805
New England and North West	25-34	Year 12	F	7269
New England and North West	25-34	Year 12	M	5577
New England and North West	35-44		F	1009
New England and North West	35-44		M	1075
New England and North West	35-44	Did not go to school	F	33
