SA4_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Hunter Valley exc Newcastle	Croatian	0	1	101
Hunter Valley exc Newcastle	Croatian	1	0	39
Hunter Valley exc Newcastle	Croatian	1	1	263
Hunter Valley exc Newcastle	Dutch			15
Hunter Valley exc Newcastle	Dutch	0	0	1357
Hunter Valley exc Newcastle	Dutch	0	1	575
Hunter Valley exc Newcastle	Dutch	1	0	376
Hunter Valley exc Newcastle	Dutch	1	1	1386
Hunter Valley exc Newcastle	English			1178
Hunter Valley exc Newcastle	English	0	0	12364
Hunter Valley exc Newcastle	English	0	1	8264
Hunter Valley exc Newcastle	English	1	0	5960
Hunter Valley exc Newcastle	English	1	1	97870
Hunter Valley exc Newcastle	Filipino			14
Hunter Valley exc Newcastle	Filipino	0	0	1666
Hunter Valley exc Newcastle	Filipino	0	1	82
Hunter Valley exc Newcastle	Filipino	1	0	528
Hunter Valley exc Newcastle	Filipino	1	1	143
Hunter Valley exc Newcastle	French			10
Hunter Valley exc Newcastle	French	0	0	424
Hunter Valley exc Newcastle	French	0	1	91
Hunter Valley exc Newcastle	French	1	0	74
Hunter Valley exc Newcastle	French	1	1	608
Hunter Valley exc Newcastle	German			98
Hunter Valley exc Newcastle	German	0	0	1791
Hunter Valley exc Newcastle	German	0	1	831
Hunter Valley exc Newcastle	German	1	0	542
Hunter Valley exc Newcastle	German	1	1	9100
Hunter Valley exc Newcastle	Greek			4
Hunter Valley exc Newcastle	Greek	0	0	360
Hunter Valley exc Newcastle	Greek	0	1	173
Hunter Valley exc Newcastle	Greek	1	0	57
Hunter Valley exc Newcastle	Greek	1	1	567
Hunter Valley exc Newcastle	Hungarian			5
Hunter Valley exc Newcastle	Hungarian	0	0	227
Hunter Valley exc Newcastle	Hungarian	0	1	84
Hunter Valley exc Newcastle	Hungarian	1	0	34
Hunter Valley exc Newcastle	Hungarian	1	1	180
Hunter Valley exc Newcastle	Indian			10
Hunter Valley exc Newcastle	Indian	0	0	1493
Hunter Valley exc Newcastle	Indian	0	1	92
Hunter Valley exc Newcastle	Indian	1	0	36
Hunter Valley exc Newcastle	Indian	1	1	133
Hunter Valley exc Newcastle	Irish			220
Hunter Valley exc Newcastle	Irish	0	0	2666
Hunter Valley exc Newcastle	Irish	0	1	1472
Hunter Valley exc Newcastle	Irish	1	0	1036
Hunter Valley exc Newcastle	Irish	1	1	25425
Hunter Valley exc Newcastle	Italian			34
Hunter Valley exc Newcastle	Italian	0	0	1078
Hunter Valley exc Newcastle	Italian	0	1	574
Hunter Valley exc Newcastle	Italian	1	0	203
Hunter Valley exc Newcastle	Italian	1	1	2933
Hunter Valley exc Newcastle	Korean	0	0	192
Hunter Valley exc Newcastle	Korean	0	1	8
Hunter Valley exc Newcastle	Korean	1	0	25
Hunter Valley exc Newcastle	Korean	1	1	12
Hunter Valley exc Newcastle	Lebanese	0	0	152
Hunter Valley exc Newcastle	Lebanese	0	1	66
Hunter Valley exc Newcastle	Lebanese	1	0	28
Hunter Valley exc Newcastle	Lebanese	1	1	179
Hunter Valley exc Newcastle	Macedonian	0	0	105
Hunter Valley exc Newcastle	Macedonian	0	1	41
Hunter Valley exc Newcastle	Macedonian	1	0	3
Hunter Valley exc Newcastle	Macedonian	1	1	111
Hunter Valley exc Newcastle	Maltese			5
Hunter Valley exc Newcastle	Maltese	0	0	464
Hunter Valley exc Newcastle	Maltese	0	1	190
Hunter Valley exc Newcastle	Maltese	1	0	110
Hunter Valley exc Newcastle	Maltese	1	1	648
Hunter Valley exc Newcastle	Maori			5
Hunter Valley exc Newcastle	Maori	0	0	710
Hunter Valley exc Newcastle	Maori	0	1	267
Hunter Valley exc Newcastle	Maori	1	0	135
Hunter Valley exc Newcastle	Maori	1	1	253
Hunter Valley exc Newcastle	NZ			13
Hunter Valley exc Newcastle	NZ	0	0	717
Hunter Valley exc Newcastle	NZ	0	1	469
Hunter Valley exc Newcastle	NZ	1	0	338
Hunter Valley exc Newcastle	NZ	1	1	319
Hunter Valley exc Newcastle	(Other)			115
Hunter Valley exc Newcastle	(Other)	0	0	7091
Hunter Valley exc Newcastle	(Other)	0	1	1627
Hunter Valley exc Newcastle	(Other)	1	0	1303
Hunter Valley exc Newcastle	(Other)	1	1	3885
Hunter Valley exc Newcastle	Polish			17
Hunter Valley exc Newcastle	Polish	0	0	846
Hunter Valley exc Newcastle	Polish	0	1	197
Hunter Valley exc Newcastle	Polish	1	0	141
Hunter Valley exc Newcastle	Polish	1	1	930
Hunter Valley exc Newcastle	Russian			9
Hunter Valley exc Newcastle	Russian	0	0	265
Hunter Valley exc Newcastle	Russian	0	1	45
Hunter Valley exc Newcastle	Russian	1	0	45
Hunter Valley exc Newcastle	Russian	1	1	219
Hunter Valley exc Newcastle	Samoan			3
Hunter Valley exc Newcastle	Samoan	0	0	190
Hunter Valley exc Newcastle	Samoan	0	1	97
Hunter Valley exc Newcastle	Samoan	1	0	34
Hunter Valley exc Newcastle	Samoan	1	1	45
Hunter Valley exc Newcastle	Scottish			182
Hunter Valley exc Newcastle	Scottish	0	0	3460
Hunter Valley exc Newcastle	Scottish	0	1	2188
Hunter Valley exc Newcastle	Scottish	1	0	1545
Hunter Valley exc Newcastle	Scottish	1	1	24178
Hunter Valley exc Newcastle	Serbian			3
Hunter Valley exc Newcastle	Serbian	0	0	151
Hunter Valley exc Newcastle	Serbian	0	1	36
Hunter Valley exc Newcastle	Serbian	1	0	12
Hunter Valley exc Newcastle	Serbian	1	1	63
Hunter Valley exc Newcastle	South African			4
Hunter Valley exc Newcastle	South African	0	0	670
Hunter Valley exc Newcastle	South African	0	1	128
Hunter Valley exc Newcastle	South African	1	0	82
Hunter Valley exc Newcastle	South African	1	1	72
Hunter Valley exc Newcastle	Spanish			8
Hunter Valley exc Newcastle	Spanish	0	0	378
Hunter Valley exc Newcastle	Spanish	0	1	88
Hunter Valley exc Newcastle	Spanish	1	0	24
Hunter Valley exc Newcastle	Spanish	1	1	270
Hunter Valley exc Newcastle	Sri Lankan	0	0	71
Hunter Valley exc Newcastle	Sri Lankan	0	1	24
Hunter Valley exc Newcastle	Sri Lankan	1	0	23
Hunter Valley exc Newcastle	Sri Lankan	1	1	32
Hunter Valley exc Newcastle	Vietnamese	0	0	290
Hunter Valley exc Newcastle	Vietnamese	0	1	16
Hunter Valley exc Newcastle	Vietnamese	1	0	30
Hunter Valley exc Newcastle	Vietnamese	1	1	6
Hunter Valley exc Newcastle	Welsh			14
Hunter Valley exc Newcastle	Welsh	0	0	569
Hunter Valley exc Newcastle	Welsh	0	1	234
Hunter Valley exc Newcastle	Welsh	1	0	148
Hunter Valley exc Newcastle	Welsh	1	1	1238
Illawarra				12540
Illawarra		0	0	1113
Illawarra		0	1	177
Illawarra		1	0	132
Illawarra		1	1	1341
Illawarra	Australian			995
Illawarra	Australian		1	85480
Illawarra	Australian	0	0	2976
Illawarra	Australian	0	1	13367
Illawarra	Australian	1	0	9875
Illawarra	Australian Aboriginal			141
Illawarra	Australian Aboriginal	0	0	66
Illawarra	Australian Aboriginal	0	1	608
Illawarra	Australian Aboriginal	1	0	351
Illawarra	Australian Aboriginal	1	1	9633
Illawarra	Chinese			32
Illawarra	Chinese	0	0	4158
Illawarra	Chinese	0	1	142
Illawarra	Chinese	1	0	228
Illawarra	Chinese	1	1	538
Illawarra	Croatian			29
Illawarra	Croatian	0	0	1780
Illawarra	Croatian	0	1	332
Illawarra	Croatian	1	0	188
Illawarra	Croatian	1	1	812
Illawarra	Dutch			29
Illawarra	Dutch	0	0	2168
Illawarra	Dutch	0	1	884
Illawarra	Dutch	1	0	527
Illawarra	Dutch	1	1	2007
Illawarra	English			983
Illawarra	English	0	0	20873
Illawarra	English	0	1	11823
Illawarra	English	1	0	9000
Illawarra	English	1	1	74259
Illawarra	Filipino			19
Illawarra	Filipino	0	0	2098
Illawarra	Filipino	0	1	137
Illawarra	Filipino	1	0	545
Illawarra	Filipino	1	1	163
Illawarra	French			4
Illawarra	French	0	0	697
Illawarra	French	0	1	136
Illawarra	French	1	0	154
Illawarra	French	1	1	718
Illawarra	German			103
Illawarra	German	0	0	3497
Illawarra	German	0	1	1144
Illawarra	German	1	0	923
Illawarra	German	1	1	6543
Illawarra	Greek			29
Illawarra	Greek	0	0	2213
Illawarra	Greek	0	1	533
Illawarra	Greek	1	0	286
Illawarra	Greek	1	1	1685
Illawarra	Hungarian			7
Illawarra	Hungarian	0	0	671
Illawarra	Hungarian	0	1	177
Illawarra	Hungarian	1	0	64
Illawarra	Hungarian	1	1	359
Illawarra	Indian			8
Illawarra	Indian	0	0	3071
Illawarra	Indian	0	1	122
Illawarra	Indian	1	0	95
Illawarra	Indian	1	1	111
Illawarra	Irish			206
Illawarra	Irish	0	0	4332
Illawarra	Irish	0	1	2407
Illawarra	Irish	1	0	1672
Illawarra	Irish	1	1	23788
Illawarra	Italian			142
Illawarra	Italian	0	0	6992
Illawarra	Italian	0	1	2023
Illawarra	Italian	1	0	961
Illawarra	Italian	1	1	6947
Illawarra	Korean	0	0	455
Illawarra	Korean	0	1	24
Illawarra	Korean	1	0	48
Illawarra	Korean	1	1	31
Illawarra	Lebanese			18
Illawarra	Lebanese	0	0	1318
Illawarra	Lebanese	0	1	368
Illawarra	Lebanese	1	0	240
Illawarra	Lebanese	1	1	497
Illawarra	Macedonian			66
Illawarra	Macedonian	0	0	6499
Illawarra	Macedonian	0	1	811
Illawarra	Macedonian	1	0	433
Illawarra	Macedonian	1	1	1835
Illawarra	Maltese			28
Illawarra	Maltese	0	0	1593
Illawarra	Maltese	0	1	544
Illawarra	Maltese	1	0	279
Illawarra	Maltese	1	1	1729
Illawarra	Maori			10
Illawarra	Maori	0	0	941
Illawarra	Maori	0	1	315
Illawarra	Maori	1	0	209
Illawarra	Maori	1	1	253
Illawarra	NZ			14
Illawarra	NZ	0	0	878
Illawarra	NZ	0	1	542
Illawarra	NZ	1	0	395
Illawarra	NZ	1	1	333
Illawarra	(Other)			234
Illawarra	(Other)	0	0	19914
Illawarra	(Other)	0	1	3547
Illawarra	(Other)	1	0	2749
Illawarra	(Other)	1	1	5102
Illawarra	Polish			17
Illawarra	Polish	0	0	1383
Illawarra	Polish	0	1	315
Illawarra	Polish	1	0	210
Illawarra	Polish	1	1	834
Illawarra	Russian			6
Illawarra	Russian	0	0	431
Illawarra	Russian	0	1	71
Illawarra	Russian	1	0	70
Illawarra	Russian	1	1	242
Illawarra	Samoan			5
Illawarra	Samoan	0	0	210
Illawarra	Samoan	0	1	106
Illawarra	Samoan	1	0	25
Illawarra	Samoan	1	1	30
Illawarra	Scottish			180
Illawarra	Scottish	0	0	5594
Illawarra	Scottish	0	1	3063
Illawarra	Scottish	1	0	2202
Illawarra	Scottish	1	1	19899
Illawarra	Serbian			16
Illawarra	Serbian	0	0	2183
Illawarra	Serbian	0	1	260
Illawarra	Serbian	1	0	145
Illawarra	Serbian	1	1	375
Illawarra	South African	0	0	636
Illawarra	South African	0	1	223
Illawarra	South African	1	0	145
Illawarra	South African	1	1	65
Illawarra	Spanish			29
Illawarra	Spanish	0	0	2017
Illawarra	Spanish	0	1	308
Illawarra	Spanish	1	0	201
Illawarra	Spanish	1	1	752
Illawarra	Sri Lankan	0	0	238
Illawarra	Sri Lankan	0	1	38
Illawarra	Sri Lankan	1	0	25
Illawarra	Sri Lankan	1	1	44
Illawarra	Vietnamese			9
Illawarra	Vietnamese	0	0	1261
Illawarra	Vietnamese	0	1	47
Illawarra	Vietnamese	1	0	86
Illawarra	Vietnamese	1	1	77
Illawarra	Welsh			13
Illawarra	Welsh	0	0	1228
Illawarra	Welsh	0	1	403
Illawarra	Welsh	1	0	299
Illawarra	Welsh	1	1	1201
Mid North Coast				13283
Mid North Coast		0	0	290
Mid North Coast		0	1	76
Mid North Coast		1	0	84
Mid North Coast		1	1	1753
Mid North Coast	Australian			1534
Mid North Coast	Australian		1	81270
Mid North Coast	Australian	0	0	1008
Mid North Coast	Australian	0	1	7248
Mid North Coast	Australian	1	0	5083
Mid North Coast	Australian Aboriginal			351
Mid North Coast	Australian Aboriginal	0	0	34
Mid North Coast	Australian Aboriginal	0	1	422
Mid North Coast	Australian Aboriginal	1	0	238
Mid North Coast	Australian Aboriginal	1	1	14724
Mid North Coast	Chinese			21
Mid North Coast	Chinese	0	0	936
Mid North Coast	Chinese	0	1	90
Mid North Coast	Chinese	1	0	96
Mid North Coast	Chinese	1	1	454
Mid North Coast	Croatian			11
Mid North Coast	Croatian	0	0	251
Mid North Coast	Croatian	0	1	73
Mid North Coast	Croatian	1	0	27
Mid North Coast	Croatian	1	1	150
Mid North Coast	Dutch			22
Mid North Coast	Dutch	0	0	1401
Mid North Coast	Dutch	0	1	472
Mid North Coast	Dutch	1	0	278
Mid North Coast	Dutch	1	1	724
Mid North Coast	English			1558
Mid North Coast	English	0	0	12460
Mid North Coast	English	0	1	6980
Mid North Coast	English	1	0	4823
Mid North Coast	English	1	1	74798
Mid North Coast	Filipino			29
Mid North Coast	Filipino	0	0	1069
Mid North Coast	Filipino	0	1	51
Mid North Coast	Filipino	1	0	259
Mid North Coast	Filipino	1	1	67
Mid North Coast	French			6
Mid North Coast	French	0	0	421
Mid North Coast	French	0	1	106
Mid North Coast	French	1	0	82
Mid North Coast	French	1	1	582
Mid North Coast	German			101
Mid North Coast	German	0	0	1810
Mid North Coast	German	0	1	576
Mid North Coast	German	1	0	382
Mid North Coast	German	1	1	5878
Mid North Coast	Greek			12
Mid North Coast	Greek	0	0	283
Mid North Coast	Greek	0	1	124
Mid North Coast	Greek	1	0	35
Mid North Coast	Greek	1	1	360
Mid North Coast	Hungarian			6
Mid North Coast	Hungarian	0	0	226
Mid North Coast	Hungarian	0	1	81
Mid North Coast	Hungarian	1	0	24
Mid North Coast	Hungarian	1	1	116
Mid North Coast	Indian			3
Mid North Coast	Indian	0	0	875
Mid North Coast	Indian	0	1	70
Mid North Coast	Indian	1	0	38
Mid North Coast	Indian	1	1	77
Mid North Coast	Irish			290
Mid North Coast	Irish	0	0	2397
Mid North Coast	Irish	0	1	1460
Mid North Coast	Irish	1	0	874
Mid North Coast	Irish	1	1	21783
Mid North Coast	Italian			45
Mid North Coast	Italian	0	0	1025
Mid North Coast	Italian	0	1	490
Mid North Coast	Italian	1	0	158
Mid North Coast	Italian	1	1	2312
Mid North Coast	Korean	0	0	124
Mid North Coast	Korean	0	1	6
Mid North Coast	Korean	1	0	22
Mid North Coast	Korean	1	1	6
Mid North Coast	Lebanese	0	0	118
Mid North Coast	Lebanese	0	1	67
Mid North Coast	Lebanese	1	0	17
Mid North Coast	Lebanese	1	1	209
Mid North Coast	Macedonian	0	0	38
Mid North Coast	Macedonian	0	1	13
Mid North Coast	Macedonian	1	1	24
Mid North Coast	Maltese			11
Mid North Coast	Maltese	0	0	500
Mid North Coast	Maltese	0	1	169
Mid North Coast	Maltese	1	0	77
Mid North Coast	Maltese	1	1	494
Mid North Coast	Maori			9
Mid North Coast	Maori	0	0	298
Mid North Coast	Maori	0	1	155
Mid North Coast	Maori	1	0	88
Mid North Coast	Maori	1	1	143
Mid North Coast	NZ			14
Mid North Coast	NZ	0	0	502
Mid North Coast	NZ	0	1	316
Mid North Coast	NZ	1	0	189
Mid North Coast	NZ	1	1	254
Mid North Coast	(Other)			112
Mid North Coast	(Other)	0	0	5205
Mid North Coast	(Other)	0	1	1348
Mid North Coast	(Other)	1	0	922
Mid North Coast	(Other)	1	1	2714
Mid North Coast	Polish			10
Mid North Coast	Polish	0	0	521
Mid North Coast	Polish	0	1	120
Mid North Coast	Polish	1	0	69
Mid North Coast	Polish	1	1	285
Mid North Coast	Russian			4
Mid North Coast	Russian	0	0	201
Mid North Coast	Russian	0	1	39
Mid North Coast	Russian	1	0	35
Mid North Coast	Russian	1	1	129
Mid North Coast	Samoan	0	0	52
Mid North Coast	Samoan	0	1	30
Mid North Coast	Samoan	1	0	21
Mid North Coast	Samoan	1	1	13
Mid North Coast	Scottish			256
Mid North Coast	Scottish	0	0	2994
Mid North Coast	Scottish	0	1	1747
Mid North Coast	Scottish	1	0	1191
Mid North Coast	Scottish	1	1	18288
Mid North Coast	Serbian			4
Mid North Coast	Serbian	0	0	97
Mid North Coast	Serbian	0	1	19
Mid North Coast	Serbian	1	0	9
Mid North Coast	Serbian	1	1	31
Mid North Coast	South African			3
Mid North Coast	South African	0	0	399
Mid North Coast	South African	0	1	86
Mid North Coast	South African	1	0	49
Mid North Coast	South African	1	1	38
Mid North Coast	Spanish			3
Mid North Coast	Spanish	0	0	314
Mid North Coast	Spanish	0	1	41
Mid North Coast	Spanish	1	0	36
Mid North Coast	Spanish	1	1	200
Mid North Coast	Sri Lankan			4
Mid North Coast	Sri Lankan	0	0	84
Mid North Coast	Sri Lankan	0	1	10
Mid North Coast	Sri Lankan	1	0	12
Mid North Coast	Sri Lankan	1	1	11
Mid North Coast	Vietnamese	0	0	205
Mid North Coast	Vietnamese	0	1	8
Mid North Coast	Vietnamese	1	0	21
Mid North Coast	Vietnamese	1	1	3
Mid North Coast	Welsh			12
Mid North Coast	Welsh	0	0	461
Mid North Coast	Welsh	0	1	144
Mid North Coast	Welsh	1	0	95
Mid North Coast	Welsh	1	1	575
Murray				8397
Murray		0	0	204
Murray		0	1	40
Murray		1	0	28
Murray		1	1	1160
Murray	Australian			538
Murray	Australian		1	43200
Murray	Australian	0	0	548
Murray	Australian	0	1	3091
Murray	Australian	1	0	2196
Murray	Australian Aboriginal			79
Murray	Australian Aboriginal	0	0	11
Murray	Australian Aboriginal	0	1	147
Murray	Australian Aboriginal	1	0	71
Murray	Australian Aboriginal	1	1	4412
Murray	Chinese			3
Murray	Chinese	0	0	563
Murray	Chinese	0	1	26
Murray	Chinese	1	0	36
Murray	Chinese	1	1	202
Murray	Croatian			5
Murray	Croatian	0	0	154
Murray	Croatian	0	1	49
Murray	Croatian	1	0	24
Murray	Croatian	1	1	115
Murray	Dutch			16
Murray	Dutch	0	0	744
Murray	Dutch	0	1	263
Murray	Dutch	1	0	172
Murray	Dutch	1	1	660
Murray	English			644
Murray	English	0	0	4076
Murray	English	0	1	2811
Murray	English	1	0	2069
Murray	English	1	1	39953
Murray	Filipino			10
Murray	Filipino	0	0	782
Murray	Filipino	0	1	29
Murray	Filipino	1	0	130
Murray	Filipino	1	1	38
Murray	French			6
Murray	French	0	0	106
Murray	French	0	1	35
Murray	French	1	0	16
Murray	French	1	1	259
Murray	German			62
Murray	German	0	0	892
Murray	German	0	1	389
Murray	German	1	0	263
Murray	German	1	1	5835
Murray	Greek			4
Murray	Greek	0	0	205
Murray	Greek	0	1	67
Murray	Greek	1	0	22
Murray	Greek	1	1	231
Murray	Hungarian			6
Murray	Hungarian	0	0	127
Murray	Hungarian	0	1	38
Murray	Hungarian	1	0	12
Murray	Hungarian	1	1	85
Murray	Indian			3
Murray	Indian	0	0	1055
Murray	Indian	0	1	44
Murray	Indian	1	0	24
Murray	Indian	1	1	23
Murray	Irish			122
Murray	Irish	0	0	808
Murray	Irish	0	1	663
Murray	Irish	1	0	439
Murray	Irish	1	1	13371
Murray	Italian			29
Murray	Italian	0	0	800
Murray	Italian	0	1	341
Murray	Italian	1	0	126
Murray	Italian	1	1	2237
Murray	Korean	0	0	65
Murray	Korean	0	1	6
Murray	Korean	1	0	11
Murray	Korean	1	1	4
Murray	Lebanese	0	0	46
Murray	Lebanese	0	1	26
Murray	Lebanese	1	0	17
Murray	Lebanese	1	1	113
Murray	Macedonian	0	0	19
Murray	Macedonian	0	1	6
Murray	Macedonian	1	1	15
Murray	Maltese			5
Murray	Maltese	0	0	95
Murray	Maltese	0	1	49
Murray	Maltese	1	0	20
Murray	Maltese	1	1	153
Murray	Maori			5
Murray	Maori	0	0	218
Murray	Maori	0	1	50
Murray	Maori	1	0	30
Murray	Maori	1	1	70
Murray	NZ			6
Murray	NZ	0	0	219
Murray	NZ	0	1	137
Murray	NZ	1	0	111
Murray	NZ	1	1	112
Murray	(Other)			88
Murray	(Other)	0	0	4250
Murray	(Other)	0	1	576
Murray	(Other)	1	0	431
Murray	(Other)	1	1	1350
Murray	Polish	0	0	236
Murray	Polish	0	1	73
Murray	Polish	1	0	37
Murray	Polish	1	1	224
Murray	Russian	0	0	84
Murray	Russian	0	1	18
Murray	Russian	1	0	15
Murray	Russian	1	1	41
Murray	Samoan			9
Murray	Samoan	0	0	30
Murray	Samoan	0	1	16
Murray	Samoan	1	0	12
Murray	Samoan	1	1	3
Murray	Scottish			117
Murray	Scottish	0	0	1091
Murray	Scottish	0	1	741
Murray	Scottish	1	0	523
Murray	Scottish	1	1	11182
Murray	Serbian	0	0	97
Murray	Serbian	0	1	12
Murray	Serbian	1	0	4
Murray	Serbian	1	1	48
Murray	South African	0	0	153
Murray	South African	0	1	29
Murray	South African	1	0	20
Murray	South African	1	1	21
Murray	Spanish			3
Murray	Spanish	0	0	120
Murray	Spanish	0	1	23
Murray	Spanish	1	0	15
Murray	Spanish	1	1	116
Murray	Sri Lankan	0	0	90
Murray	Sri Lankan	0	1	8
Murray	Sri Lankan	1	0	11
Murray	Sri Lankan	1	1	10
Murray	Vietnamese	0	0	122
Murray	Vietnamese	0	1	3
Murray	Vietnamese	1	0	16
Murray	Vietnamese	1	1	4
Murray	Welsh			8
Murray	Welsh	0	0	131
Murray	Welsh	0	1	75
Murray	Welsh	1	0	23
Murray	Welsh	1	1	289
New England and North West				16361
New England and North West		0	0	270
New England and North West		0	1	39
New England and North West		1	0	28
New England and North West		1	1	1512
New England and North West	Australian			881
New England and North West	Australian		1	69344
New England and North West	Australian	0	0	515
New England and North West	Australian	0	1	3744
New England and North West	Australian	1	0	3086
New England and North West	Australian Aboriginal			355
New England and North West	Australian Aboriginal	0	0	34
New England and North West	Australian Aboriginal	0	1	426
New England and North West	Australian Aboriginal	1	0	184
New England and North West	Australian Aboriginal	1	1	19213
New England and North West	Chinese			14
New England and North West	Chinese	0	0	1179
New England and North West	Chinese	0	1	53
New England and North West	Chinese	1	0	80
New England and North West	Chinese	1	1	496
New England and North West	Croatian			4
New England and North West	Croatian	0	0	72
New England and North West	Croatian	0	1	32
New England and North West	Croatian	1	0	13
New England and North West	Croatian	1	1	60
New England and North West	Dutch			9
New England and North West	Dutch	0	0	644
