SA4_NAME21	Age	HoursHousekeeping	Sex	adults
Western Australia - Wheat Belt	85+	30+	M	102
Western Australia - Outback (North)	15-19		F	395
Western Australia - Outback (North)	15-19		M	460
Western Australia - Outback (North)	15-19	0	F	654
Western Australia - Outback (North)	15-19	0	M	966
Western Australia - Outback (North)	15-19	<5	F	819
Western Australia - Outback (North)	15-19	<5	M	774
Western Australia - Outback (North)	15-19	5-14	F	326
Western Australia - Outback (North)	15-19	5-14	M	254
Western Australia - Outback (North)	15-19	15-29	F	72
Western Australia - Outback (North)	15-19	15-29	M	46
Western Australia - Outback (North)	15-19	30+	F	39
Western Australia - Outback (North)	15-19	30+	M	26
Western Australia - Outback (North)	20-24		F	457
Western Australia - Outback (North)	20-24		M	607
Western Australia - Outback (North)	20-24	0	F	598
Western Australia - Outback (North)	20-24	0	M	870
Western Australia - Outback (North)	20-24	<5	F	577
Western Australia - Outback (North)	20-24	<5	M	689
Western Australia - Outback (North)	20-24	5-14	F	587
Western Australia - Outback (North)	20-24	5-14	M	403
Western Australia - Outback (North)	20-24	15-29	F	182
Western Australia - Outback (North)	20-24	15-29	M	109
Western Australia - Outback (North)	20-24	30+	F	137
Western Australia - Outback (North)	20-24	30+	M	48
Western Australia - Outback (North)	25-34		F	1433
Western Australia - Outback (North)	25-34		M	1990
Western Australia - Outback (North)	25-34	0	F	1434
Western Australia - Outback (North)	25-34	0	M	2331
Western Australia - Outback (North)	25-34	<5	F	1316
Western Australia - Outback (North)	25-34	<5	M	1917
Western Australia - Outback (North)	25-34	5-14	F	2194
Western Australia - Outback (North)	25-34	5-14	M	1842
Western Australia - Outback (North)	25-34	15-29	F	918
Western Australia - Outback (North)	25-34	15-29	M	408
Western Australia - Outback (North)	25-34	30+	F	1069
Western Australia - Outback (North)	25-34	30+	M	226
Western Australia - Outback (North)	35-44		F	1115
Western Australia - Outback (North)	35-44		M	1869
Western Australia - Outback (North)	35-44	0	F	943
Western Australia - Outback (North)	35-44	0	M	1821
Western Australia - Outback (North)	35-44	<5	F	790
Western Australia - Outback (North)	35-44	<5	M	1855
Western Australia - Outback (North)	35-44	5-14	F	2115
Western Australia - Outback (North)	35-44	5-14	M	2197
Western Australia - Outback (North)	35-44	15-29	F	1145
Western Australia - Outback (North)	35-44	15-29	M	629
Western Australia - Outback (North)	35-44	30+	F	1179
Western Australia - Outback (North)	35-44	30+	M	313
Western Australia - Outback (North)	45-54		F	859
Western Australia - Outback (North)	45-54		M	1523
Western Australia - Outback (North)	45-54	0	F	835
Western Australia - Outback (North)	45-54	0	M	1675
Western Australia - Outback (North)	45-54	<5	F	715
Western Australia - Outback (North)	45-54	<5	M	1434
Western Australia - Outback (North)	45-54	5-14	F	1642
Western Australia - Outback (North)	45-54	5-14	M	1674
Western Australia - Outback (North)	45-54	15-29	F	828
Western Australia - Outback (North)	45-54	15-29	M	407
Western Australia - Outback (North)	45-54	30+	F	500
Western Australia - Outback (North)	45-54	30+	M	233
Western Australia - Outback (North)	55-64		F	621
Western Australia - Outback (North)	55-64		M	1114
Western Australia - Outback (North)	55-64	0	F	747
Western Australia - Outback (North)	55-64	0	M	1348
Western Australia - Outback (North)	55-64	<5	F	537
Western Australia - Outback (North)	55-64	<5	M	1141
Western Australia - Outback (North)	55-64	5-14	F	1163
Western Australia - Outback (North)	55-64	5-14	M	1136
Western Australia - Outback (North)	55-64	15-29	F	447
Western Australia - Outback (North)	55-64	15-29	M	297
Western Australia - Outback (North)	55-64	30+	F	320
Western Australia - Outback (North)	55-64	30+	M	161
Western Australia - Outback (North)	65-74		F	247
Western Australia - Outback (North)	65-74		M	363
Western Australia - Outback (North)	65-74	0	F	371
Western Australia - Outback (North)	65-74	0	M	576
Western Australia - Outback (North)	65-74	<5	F	174
Western Australia - Outback (North)	65-74	<5	M	342
Western Australia - Outback (North)	65-74	5-14	F	350
Western Australia - Outback (North)	65-74	5-14	M	396
Western Australia - Outback (North)	65-74	15-29	F	209
Western Australia - Outback (North)	65-74	15-29	M	150
Western Australia - Outback (North)	65-74	30+	F	168
Western Australia - Outback (North)	65-74	30+	M	98
Western Australia - Outback (North)	75-84		F	85
Western Australia - Outback (North)	75-84		M	100
Western Australia - Outback (North)	75-84	0	F	136
Western Australia - Outback (North)	75-84	0	M	181
Western Australia - Outback (North)	75-84	<5	F	52
Western Australia - Outback (North)	75-84	<5	M	80
Western Australia - Outback (North)	75-84	5-14	F	80
Western Australia - Outback (North)	75-84	5-14	M	92
Western Australia - Outback (North)	75-84	15-29	F	52
Western Australia - Outback (North)	75-84	15-29	M	34
Western Australia - Outback (North)	75-84	30+	F	41
Western Australia - Outback (North)	75-84	30+	M	27
Western Australia - Outback (North)	85+		F	29
Western Australia - Outback (North)	85+		M	14
Western Australia - Outback (North)	85+	0	F	52
Western Australia - Outback (North)	85+	0	M	44
Western Australia - Outback (North)	85+	<5	F	8
Western Australia - Outback (North)	85+	<5	M	16
Western Australia - Outback (North)	85+	5-14	F	11
Western Australia - Outback (North)	85+	5-14	M	8
Western Australia - Outback (North)	85+	15-29	M	4
Western Australia - Outback (North)	85+	30+	F	3
Western Australia - Outback (South)	15-19		F	425
Western Australia - Outback (South)	15-19		M	469
Western Australia - Outback (South)	15-19	0	F	1001
Western Australia - Outback (South)	15-19	0	M	1311
Western Australia - Outback (South)	15-19	<5	F	1175
Western Australia - Outback (South)	15-19	<5	M	1309
Western Australia - Outback (South)	15-19	5-14	F	427
Western Australia - Outback (South)	15-19	5-14	M	293
Western Australia - Outback (South)	15-19	15-29	F	58
Western Australia - Outback (South)	15-19	15-29	M	47
Western Australia - Outback (South)	15-19	30+	F	32
Western Australia - Outback (South)	15-19	30+	M	13
Western Australia - Outback (South)	20-24		F	429
Western Australia - Outback (South)	20-24		M	629
Western Australia - Outback (South)	20-24	0	F	802
Western Australia - Outback (South)	20-24	0	M	1256
Western Australia - Outback (South)	20-24	<5	F	727
Western Australia - Outback (South)	20-24	<5	M	949
Western Australia - Outback (South)	20-24	5-14	F	813
Western Australia - Outback (South)	20-24	5-14	M	548
Western Australia - Outback (South)	20-24	15-29	F	215
Western Australia - Outback (South)	20-24	15-29	M	97
Western Australia - Outback (South)	20-24	30+	F	171
Western Australia - Outback (South)	20-24	30+	M	38
Western Australia - Outback (South)	25-34		F	934
Western Australia - Outback (South)	25-34		M	1578
Western Australia - Outback (South)	25-34	0	F	1185
Western Australia - Outback (South)	25-34	0	M	2160
Western Australia - Outback (South)	25-34	<5	F	1075
Western Australia - Outback (South)	25-34	<5	M	2005
Western Australia - Outback (South)	25-34	5-14	F	2084
Western Australia - Outback (South)	25-34	5-14	M	1956
Western Australia - Outback (South)	25-34	15-29	F	1056
Western Australia - Outback (South)	25-34	15-29	M	393
Western Australia - Outback (South)	25-34	30+	F	1345
Western Australia - Outback (South)	25-34	30+	M	192
Western Australia - Outback (South)	35-44		F	960
Western Australia - Outback (South)	35-44		M	1391
Western Australia - Outback (South)	35-44	0	F	902
Western Australia - Outback (South)	35-44	0	M	1630
Western Australia - Outback (South)	35-44	<5	F	639
Western Australia - Outback (South)	35-44	<5	M	1883
Western Australia - Outback (South)	35-44	5-14	F	2234
Western Australia - Outback (South)	35-44	5-14	M	2205
Western Australia - Outback (South)	35-44	15-29	F	1435
Western Australia - Outback (South)	35-44	15-29	M	579
Western Australia - Outback (South)	35-44	30+	F	1437
Western Australia - Outback (South)	35-44	30+	M	293
Western Australia - Outback (South)	45-54		F	841
Western Australia - Outback (South)	45-54		M	1368
Western Australia - Outback (South)	45-54	0	F	1064
Western Australia - Outback (South)	45-54	0	M	1938
Western Australia - Outback (South)	45-54	<5	F	821
Western Australia - Outback (South)	45-54	<5	M	1898
Western Australia - Outback (South)	45-54	5-14	F	2688
Western Australia - Outback (South)	45-54	5-14	M	2399
Western Australia - Outback (South)	45-54	15-29	F	1439
Western Australia - Outback (South)	45-54	15-29	M	616
Western Australia - Outback (South)	45-54	30+	F	907
Western Australia - Outback (South)	45-54	30+	M	271
Western Australia - Outback (South)	55-64		F	768
Western Australia - Outback (South)	55-64		M	1147
Western Australia - Outback (South)	55-64	0	F	1382
Western Australia - Outback (South)	55-64	0	M	2223
Western Australia - Outback (South)	55-64	<5	F	694
Western Australia - Outback (South)	55-64	<5	M	1803
Western Australia - Outback (South)	55-64	5-14	F	2212
Western Australia - Outback (South)	55-64	5-14	M	2289
Western Australia - Outback (South)	55-64	15-29	F	1351
Western Australia - Outback (South)	55-64	15-29	M	643
Western Australia - Outback (South)	55-64	30+	F	1084
Western Australia - Outback (South)	55-64	30+	M	350
Western Australia - Outback (South)	65-74		F	576
Western Australia - Outback (South)	65-74		M	716
Western Australia - Outback (South)	65-74	0	F	1267
Western Australia - Outback (South)	65-74	0	M	1796
Western Australia - Outback (South)	65-74	<5	F	360
Western Australia - Outback (South)	65-74	<5	M	962
Western Australia - Outback (South)	65-74	5-14	F	1101
Western Australia - Outback (South)	65-74	5-14	M	1431
Western Australia - Outback (South)	65-74	15-29	F	1004
Western Australia - Outback (South)	65-74	15-29	M	634
Western Australia - Outback (South)	65-74	30+	F	1060
Western Australia - Outback (South)	65-74	30+	M	455
Western Australia - Outback (South)	75-84		F	364
Western Australia - Outback (South)	75-84		M	412
Western Australia - Outback (South)	75-84	0	F	863
Western Australia - Outback (South)	75-84	0	M	981
Western Australia - Outback (South)	75-84	<5	F	234
Western Australia - Outback (South)	75-84	<5	M	366
Western Australia - Outback (South)	75-84	5-14	F	419
Western Australia - Outback (South)	75-84	5-14	M	531
Western Australia - Outback (South)	75-84	15-29	F	376
Western Australia - Outback (South)	75-84	15-29	M	291
Western Australia - Outback (South)	75-84	30+	F	461
Western Australia - Outback (South)	75-84	30+	M	241
Western Australia - Outback (South)	85+		F	174
Western Australia - Outback (South)	85+		M	114
Western Australia - Outback (South)	85+	0	F	452
Western Australia - Outback (South)	85+	0	M	315
Western Australia - Outback (South)	85+	<5	F	95
Western Australia - Outback (South)	85+	<5	M	89
Western Australia - Outback (South)	85+	5-14	F	143
Western Australia - Outback (South)	85+	5-14	M	97
Western Australia - Outback (South)	85+	15-29	F	70
Western Australia - Outback (South)	85+	15-29	M	61
Western Australia - Outback (South)	85+	30+	F	71
Western Australia - Outback (South)	85+	30+	M	52
Migratory - Offshore - Shipping (WA)	15-19		M	7
Migratory - Offshore - Shipping (WA)	15-19	0	M	3
Migratory - Offshore - Shipping (WA)	20-24		F	5
Migratory - Offshore - Shipping (WA)	20-24		M	13
Migratory - Offshore - Shipping (WA)	20-24	0	F	3
Migratory - Offshore - Shipping (WA)	20-24	0	M	15
Migratory - Offshore - Shipping (WA)	25-34		F	4
Migratory - Offshore - Shipping (WA)	25-34		M	44
Migratory - Offshore - Shipping (WA)	25-34	0	F	8
Migratory - Offshore - Shipping (WA)	25-34	0	M	46
Migratory - Offshore - Shipping (WA)	25-34	<5	F	3
Migratory - Offshore - Shipping (WA)	25-34	<5	M	4
Migratory - Offshore - Shipping (WA)	25-34	5-14	M	3
Migratory - Offshore - Shipping (WA)	35-44		F	3
Migratory - Offshore - Shipping (WA)	35-44		M	68
Migratory - Offshore - Shipping (WA)	35-44	0	F	3
Migratory - Offshore - Shipping (WA)	35-44	0	M	57
Migratory - Offshore - Shipping (WA)	35-44	<5	M	14
Migratory - Offshore - Shipping (WA)	35-44	5-14	M	7
Migratory - Offshore - Shipping (WA)	35-44	15-29	M	3
Migratory - Offshore - Shipping (WA)	35-44	30+	M	9
Migratory - Offshore - Shipping (WA)	45-54		F	8
Migratory - Offshore - Shipping (WA)	45-54		M	46
Migratory - Offshore - Shipping (WA)	45-54	0	F	5
Migratory - Offshore - Shipping (WA)	45-54	0	M	47
Migratory - Offshore - Shipping (WA)	45-54	<5	M	5
Migratory - Offshore - Shipping (WA)	45-54	5-14	M	4
Migratory - Offshore - Shipping (WA)	55-64		M	20
Migratory - Offshore - Shipping (WA)	55-64	0	M	23
Migratory - Offshore - Shipping (WA)	55-64	5-14	M	3
Migratory - Offshore - Shipping (WA)	55-64	15-29	F	3
Migratory - Offshore - Shipping (WA)	55-64	15-29	M	5
Migratory - Offshore - Shipping (WA)	55-64	30+	M	4
Migratory - Offshore - Shipping (WA)	65-74		M	4
Migratory - Offshore - Shipping (WA)	65-74	0	M	6
No usual address (WA)	15-19		F	59
No usual address (WA)	15-19		M	45
No usual address (WA)	15-19	0	F	38
No usual address (WA)	15-19	0	M	34
No usual address (WA)	15-19	<5	F	28
No usual address (WA)	15-19	<5	M	27
No usual address (WA)	15-19	5-14	F	17
No usual address (WA)	15-19	5-14	M	15
No usual address (WA)	15-19	15-29	F	7
No usual address (WA)	15-19	15-29	M	4
No usual address (WA)	15-19	30+	F	5
No usual address (WA)	20-24		F	105
No usual address (WA)	20-24		M	131
No usual address (WA)	20-24	0	F	45
No usual address (WA)	20-24	0	M	88
No usual address (WA)	20-24	<5	F	49
No usual address (WA)	20-24	<5	M	47
No usual address (WA)	20-24	5-14	F	39
No usual address (WA)	20-24	5-14	M	25
No usual address (WA)	20-24	15-29	F	11
No usual address (WA)	20-24	15-29	M	5
No usual address (WA)	20-24	30+	F	7
No usual address (WA)	20-24	30+	M	4
No usual address (WA)	25-34		F	268
No usual address (WA)	25-34		M	390
No usual address (WA)	25-34	0	F	145
No usual address (WA)	25-34	0	M	180
No usual address (WA)	25-34	<5	F	98
No usual address (WA)	25-34	<5	M	112
No usual address (WA)	25-34	5-14	F	94
No usual address (WA)	25-34	5-14	M	95
No usual address (WA)	25-34	15-29	F	39
No usual address (WA)	25-34	15-29	M	28
No usual address (WA)	25-34	30+	F	46
No usual address (WA)	25-34	30+	M	15
No usual address (WA)	35-44		F	279
No usual address (WA)	35-44		M	529
No usual address (WA)	35-44	0	F	71
No usual address (WA)	35-44	0	M	143
No usual address (WA)	35-44	<5	F	50
No usual address (WA)	35-44	<5	M	97
No usual address (WA)	35-44	5-14	F	97
No usual address (WA)	35-44	5-14	M	101
No usual address (WA)	35-44	15-29	F	44
No usual address (WA)	35-44	15-29	M	28
No usual address (WA)	35-44	30+	F	68
No usual address (WA)	35-44	30+	M	24
No usual address (WA)	45-54		F	228
No usual address (WA)	45-54		M	514
No usual address (WA)	45-54	0	F	73
No usual address (WA)	45-54	0	M	143
No usual address (WA)	45-54	<5	F	47
No usual address (WA)	45-54	<5	M	80
No usual address (WA)	45-54	5-14	F	63
No usual address (WA)	45-54	5-14	M	66
No usual address (WA)	45-54	15-29	F	41
No usual address (WA)	45-54	15-29	M	19
No usual address (WA)	45-54	30+	F	18
No usual address (WA)	45-54	30+	M	8
No usual address (WA)	55-64		F	160
No usual address (WA)	55-64		M	338
No usual address (WA)	55-64	0	F	77
No usual address (WA)	55-64	0	M	148
No usual address (WA)	55-64	<5	F	63
No usual address (WA)	55-64	<5	M	74
No usual address (WA)	55-64	5-14	F	112
No usual address (WA)	55-64	5-14	M	84
No usual address (WA)	55-64	15-29	F	36
No usual address (WA)	55-64	15-29	M	17
No usual address (WA)	55-64	30+	F	26
No usual address (WA)	55-64	30+	M	12
No usual address (WA)	65-74		F	89
No usual address (WA)	65-74		M	145
No usual address (WA)	65-74	0	F	87
No usual address (WA)	65-74	0	M	139
No usual address (WA)	65-74	<5	F	31
No usual address (WA)	65-74	<5	M	62
No usual address (WA)	65-74	5-14	F	64
No usual address (WA)	65-74	5-14	M	60
No usual address (WA)	65-74	15-29	F	20
No usual address (WA)	65-74	15-29	M	17
No usual address (WA)	65-74	30+	F	18
No usual address (WA)	65-74	30+	M	17
No usual address (WA)	75-84		F	14
No usual address (WA)	75-84		M	48
No usual address (WA)	75-84	0	F	15
No usual address (WA)	75-84	0	M	33
No usual address (WA)	75-84	<5	M	3
No usual address (WA)	75-84	5-14	F	4
No usual address (WA)	75-84	5-14	M	17
No usual address (WA)	75-84	15-29	F	4
No usual address (WA)	75-84	15-29	M	7
No usual address (WA)	75-84	30+	M	3
No usual address (WA)	85+		F	12
No usual address (WA)	85+		M	9
No usual address (WA)	85+	0	F	8
No usual address (WA)	85+	0	M	6
Hobart	15-19		F	355
Hobart	15-19		M	368
Hobart	15-19	0	F	2224
Hobart	15-19	0	M	2757
Hobart	15-19	<5	F	3079
Hobart	15-19	<5	M	3220
Hobart	15-19	5-14	F	672
Hobart	15-19	5-14	M	480
Hobart	15-19	15-29	F	71
Hobart	15-19	15-29	M	36
Hobart	15-19	30+	F	42
Hobart	15-19	30+	M	14
Hobart	20-24		F	352
Hobart	20-24		M	405
Hobart	20-24	0	F	1917
Hobart	20-24	0	M	2835
Hobart	20-24	<5	F	2568
Hobart	20-24	<5	M	2751
Hobart	20-24	5-14	F	1899
Hobart	20-24	5-14	M	1256
Hobart	20-24	15-29	F	393
Hobart	20-24	15-29	M	173
Hobart	20-24	30+	F	215
Hobart	20-24	30+	M	61
Hobart	25-34		F	996
Hobart	25-34		M	1240
Hobart	25-34	0	F	4456
Hobart	25-34	0	M	6194
Hobart	25-34	<5	F	3760
Hobart	25-34	<5	M	5587
Hobart	25-34	5-14	F	6096
Hobart	25-34	5-14	M	5352
Hobart	25-34	15-29	F	2409
Hobart	25-34	15-29	M	1059
Hobart	25-34	30+	F	2119
Hobart	25-34	30+	M	488
Hobart	35-44		F	711
Hobart	35-44		M	910
Hobart	35-44	0	F	1828
Hobart	35-44	0	M	2909
Hobart	35-44	<5	F	2027
Hobart	35-44	<5	M	3892
Hobart	35-44	5-14	F	5632
Hobart	35-44	5-14	M	5506
Hobart	35-44	15-29	F	3415
Hobart	35-44	15-29	M	1594
Hobart	35-44	30+	F	2642
Hobart	35-44	30+	M	601
Hobart	45-54		F	576
Hobart	45-54		M	738
Hobart	45-54	0	F	1842
Hobart	45-54	0	M	2536
Hobart	45-54	<5	F	1915
Hobart	45-54	<5	M	3619
Hobart	45-54	5-14	F	6200
Hobart	45-54	5-14	M	5432
Hobart	45-54	15-29	F	3247
Hobart	45-54	15-29	M	1406
Hobart	45-54	30+	F	1654
Hobart	45-54	30+	M	484
Hobart	55-64		F	596
Hobart	55-64		M	647
Hobart	55-64	0	F	2577
Hobart	55-64	0	M	3152
Hobart	55-64	<5	F	1941
Hobart	55-64	<5	M	3405
Hobart	55-64	5-14	F	5695
Hobart	55-64	5-14	M	4982
Hobart	55-64	15-29	F	3121
Hobart	55-64	15-29	M	1438
Hobart	55-64	30+	F	1731
Hobart	55-64	30+	M	641
Hobart	65-74		F	678
Hobart	65-74		M	613
Hobart	65-74	0	F	3055
Hobart	65-74	0	M	3219
Hobart	65-74	<5	F	1122
Hobart	65-74	<5	M	2177
Hobart	65-74	5-14	F	3587
Hobart	65-74	5-14	M	3798
Hobart	65-74	15-29	F	3135
Hobart	65-74	15-29	M	1674
Hobart	65-74	30+	F	2228
Hobart	65-74	30+	M	861
Hobart	75-84		F	578
Hobart	75-84		M	463
Hobart	75-84	0	F	2695
Hobart	75-84	0	M	2164
Hobart	75-84	<5	F	651
Hobart	75-84	<5	M	991
Hobart	75-84	5-14	F	1610
Hobart	75-84	5-14	M	1616
Hobart	75-84	15-29	F	1297
Hobart	75-84	15-29	M	787
Hobart	75-84	30+	F	1185
Hobart	75-84	30+	M	546
Hobart	85+		F	343
Hobart	85+		M	198
Hobart	85+	0	F	1807
Hobart	85+	0	M	993
Hobart	85+	<5	F	408
Hobart	85+	<5	M	270
Hobart	85+	5-14	F	484
Hobart	85+	5-14	M	375
Hobart	85+	15-29	F	260
Hobart	85+	15-29	M	163
Hobart	85+	30+	F	216
Hobart	85+	30+	M	124
Launceston and North East	15-19		F	242
Launceston and North East	15-19		M	289
Launceston and North East	15-19	0	F	1441
Launceston and North East	15-19	0	M	1808
Launceston and North East	15-19	<5	F	1788
Launceston and North East	15-19	<5	M	1755
Launceston and North East	15-19	5-14	F	455
Launceston and North East	15-19	5-14	M	321
Launceston and North East	15-19	15-29	F	53
Launceston and North East	15-19	15-29	M	35
Launceston and North East	15-19	30+	F	36
Launceston and North East	15-19	30+	M	18
Launceston and North East	20-24		F	256
Launceston and North East	20-24		M	314
Launceston and North East	20-24	0	F	1166
Launceston and North East	20-24	0	M	1698
Launceston and North East	20-24	<5	F	1224
Launceston and North East	20-24	<5	M	1441
Launceston and North East	20-24	5-14	F	1057
Launceston and North East	20-24	5-14	M	767
Launceston and North East	20-24	15-29	F	230
Launceston and North East	20-24	15-29	M	97
Launceston and North East	20-24	30+	F	195
Launceston and North East	20-24	30+	M	52
Launceston and North East	25-34		F	488
Launceston and North East	25-34		M	626
Launceston and North East	25-34	0	F	1810
Launceston and North East	25-34	0	M	2876
Launceston and North East	25-34	<5	F	1440
Launceston and North East	25-34	<5	M	2757
Launceston and North East	25-34	5-14	F	2986
Launceston and North East	25-34	5-14	M	2686
Launceston and North East	25-34	15-29	F	1377
Launceston and North East	25-34	15-29	M	574
Launceston and North East	25-34	30+	F	1439
Launceston and North East	25-34	30+	M	248
Launceston and North East	35-44		F	420
Launceston and North East	35-44		M	477
Launceston and North East	35-44	0	F	1057
Launceston and North East	35-44	0	M	1640
Launceston and North East	35-44	<5	F	871
Launceston and North East	35-44	<5	M	2103
Launceston and North East	35-44	5-14	F	2840
Launceston and North East	35-44	5-14	M	2771
Launceston and North East	35-44	15-29	F	1889
Launceston and North East	35-44	15-29	M	791
Launceston and North East	35-44	30+	F	1747
Launceston and North East	35-44	30+	M	374
Launceston and North East	45-54		F	432
Launceston and North East	45-54		M	502
Launceston and North East	45-54	0	F	1368
Launceston and North East	45-54	0	M	1933
Launceston and North East	45-54	<5	F	1091
Launceston and North East	45-54	<5	M	2276
Launceston and North East	45-54	5-14	F	3622
Launceston and North East	45-54	5-14	M	3113
Launceston and North East	45-54	15-29	F	2104
Launceston and North East	45-54	15-29	M	830
Launceston and North East	45-54	30+	F	1289
Launceston and North East	45-54	30+	M	399
Launceston and North East	55-64		F	511
Launceston and North East	55-64		M	552
Launceston and North East	55-64	0	F	1921
Launceston and North East	55-64	0	M	2577
Launceston and North East	55-64	<5	F	1083
Launceston and North East	55-64	<5	M	2329
Launceston and North East	55-64	5-14	F	3593
Launceston and North East	55-64	5-14	M	3128
Launceston and North East	55-64	15-29	F	2191
Launceston and North East	55-64	15-29	M	1022
Launceston and North East	55-64	30+	F	1516
Launceston and North East	55-64	30+	M	511
Launceston and North East	65-74		F	563
Launceston and North East	65-74		M	587
Launceston and North East	65-74	0	F	2411
Launceston and North East	65-74	0	M	2738
Launceston and North East	65-74	<5	F	647
Launceston and North East	65-74	<5	M	1475
Launceston and North East	65-74	5-14	F	2141
Launceston and North East	65-74	5-14	M	2478
Launceston and North East	65-74	15-29	F	2058
Launceston and North East	65-74	15-29	M	1273
Launceston and North East	65-74	30+	F	1821
Launceston and North East	65-74	30+	M	753
Launceston and North East	75-84		F	471
Launceston and North East	75-84		M	386
Launceston and North East	75-84	0	F	1988
Launceston and North East	75-84	0	M	1828
Launceston and North East	75-84	<5	F	375
Launceston and North East	75-84	<5	M	631
Launceston and North East	75-84	5-14	F	944
Launceston and North East	75-84	5-14	M	1082
Launceston and North East	75-84	15-29	F	863
Launceston and North East	75-84	15-29	M	603
Launceston and North East	75-84	30+	F	955
Launceston and North East	75-84	30+	M	479
Launceston and North East	85+		F	295
Launceston and North East	85+		M	181
Launceston and North East	85+	0	F	1177
Launceston and North East	85+	0	M	699
Launceston and North East	85+	<5	F	196
Launceston and North East	85+	<5	M	167
Launceston and North East	85+	5-14	F	300
Launceston and North East	85+	5-14	M	240
Launceston and North East	85+	15-29	F	177
Launceston and North East	85+	15-29	M	111
Launceston and North East	85+	30+	F	125
Launceston and North East	85+	30+	M	72
South East	15-19		F	81
South East	15-19		M	124
South East	15-19	0	F	287
South East	15-19	0	M	417
South East	15-19	<5	F	420
South East	15-19	<5	M	463
South East	15-19	5-14	F	128
South East	15-19	5-14	M	117
South East	15-19	15-29	F	12
South East	15-19	15-29	M	12
South East	15-19	30+	F	3
South East	15-19	30+	M	6
South East	20-24		F	66
South East	20-24		M	72
South East	20-24	0	F	196
South East	20-24	0	M	335
South East	20-24	<5	F	238
South East	20-24	<5	M	341
South East	20-24	5-14	F	211
South East	20-24	5-14	M	144
South East	20-24	15-29	F	44
South East	20-24	15-29	M	26
South East	20-24	30+	F	49
South East	20-24	30+	M	16
South East	25-34		F	179
South East	25-34		M	164
South East	25-34	0	F	293
South East	25-34	0	M	462
South East	25-34	<5	F	273
South East	25-34	<5	M	547
South East	25-34	5-14	F	607
South East	25-34	5-14	M	573
South East	25-34	15-29	F	367
South East	25-34	15-29	M	149
South East	25-34	30+	F	332
South East	25-34	30+	M	89
South East	35-44		F	154
South East	35-44		M	176
South East	35-44	0	F	167
South East	35-44	0	M	382
South East	35-44	<5	F	215
South East	35-44	<5	M	521
South East	35-44	5-14	F	798
South East	35-44	5-14	M	763
South East	35-44	15-29	F	534
South East	35-44	15-29	M	306
South East	35-44	30+	F	517
South East	35-44	30+	M	134
South East	45-54		F	163
South East	45-54		M	187
South East	45-54	0	F	272
South East	45-54	0	M	532
South East	45-54	<5	F	287
South East	45-54	<5	M	603
South East	45-54	5-14	F	1027
South East	45-54	5-14	M	978
South East	45-54	15-29	F	557
South East	45-54	15-29	M	313
South East	45-54	30+	F	415
South East	45-54	30+	M	146
South East	55-64		F	243
South East	55-64		M	273
South East	55-64	0	F	458
South East	55-64	0	M	740
South East	55-64	<5	F	336
South East	55-64	<5	M	737
South East	55-64	5-14	F	1158
South East	55-64	5-14	M	1135
South East	55-64	15-29	F	840
South East	55-64	15-29	M	456
South East	55-64	30+	F	579
South East	55-64	30+	M	280
South East	65-74		F	214
South East	65-74		M	294
South East	65-74	0	F	586
South East	65-74	0	M	817
South East	65-74	<5	F	197
South East	65-74	<5	M	513
South East	65-74	5-14	F	693
South East	65-74	5-14	M	975
South East	65-74	15-29	F	707
South East	65-74	15-29	M	496
South East	65-74	30+	F	640
South East	65-74	30+	M	352
South East	75-84		F	160
South East	75-84		M	155
South East	75-84	0	F	418
South East	75-84	0	M	476
South East	75-84	<5	F	105
South East	75-84	<5	M	194
South East	75-84	5-14	F	213
South East	75-84	5-14	M	354
South East	75-84	15-29	F	195
South East	75-84	15-29	M	188
South East	75-84	30+	F	216
South East	75-84	30+	M	192
South East	85+		F	72
South East	85+		M	66
South East	85+	0	F	178
South East	85+	0	M	149
South East	85+	<5	F	38
South East	85+	<5	M	31
South East	85+	5-14	F	44
South East	85+	5-14	M	42
South East	85+	15-29	F	29
South East	85+	15-29	M	24
South East	85+	30+	F	34
South East	85+	30+	M	21
West and North West	15-19		F	214
West and North West	15-19		M	260
West and North West	15-19	0	F	1078
West and North West	15-19	0	M	1412
West and North West	15-19	<5	F	1362
West and North West	15-19	<5	M	1325
West and North West	15-19	5-14	F	349
West and North West	15-19	5-14	M	215
West and North West	15-19	15-29	F	59
West and North West	15-19	15-29	M	27
West and North West	15-19	30+	F	21
West and North West	15-19	30+	M	6
West and North West	20-24		F	162
West and North West	20-24		M	187
West and North West	20-24	0	F	785
West and North West	20-24	0	M	1141
West and North West	20-24	<5	F	751
West and North West	20-24	<5	M	1002
West and North West	20-24	5-14	F	807
West and North West	20-24	5-14	M	520
West and North West	20-24	15-29	F	205
West and North West	20-24	15-29	M	72
West and North West	20-24	30+	F	181
West and North West	20-24	30+	M	37
West and North West	25-34		F	390
West and North West	25-34		M	428
West and North West	25-34	0	F	1107
West and North West	25-34	0	M	1820
West and North West	25-34	<5	F	873
West and North West	25-34	<5	M	1829
West and North West	25-34	5-14	F	2109
West and North West	25-34	5-14	M	1834
West and North West	25-34	15-29	F	1101
West and North West	25-34	15-29	M	437
West and North West	25-34	30+	F	1213
West and North West	25-34	30+	M	226
West and North West	35-44		F	365
West and North West	35-44		M	420
West and North West	35-44	0	F	716
West and North West	35-44	0	M	1159
West and North West	35-44	<5	F	547
