SA4_NAME16	FamilyHousehold	IncomeHousehold.max	households
Warrnambool and South West	1	15750	154
Warrnambool and South West	1	21000	200
Warrnambool and South West	1	26250	683
Warrnambool and South West	1	34125	738
Warrnambool and South West	1	42000	2520
Warrnambool and South West	1	52500	2329
Warrnambool and South West	1	65625	2569
Warrnambool and South West	1	78750	3061
Warrnambool and South West	1	91875	2122
Warrnambool and South West	1	105000	2300
Warrnambool and South West	1	131250	4487
Warrnambool and South West	1	157500	3134
Warrnambool and South West	1	183750	2135
Warrnambool and South West	1	210000	1213
Warrnambool and South West	1	Inf	2744
Brisbane - East	0		1017
Brisbane - East	0	0	691
Brisbane - East	0	7875	243
Brisbane - East	0	15750	677
Brisbane - East	0	21000	1461
Brisbane - East	0	26250	4053
Brisbane - East	0	34125	2430
Brisbane - East	0	42000	1505
Brisbane - East	0	52500	1754
Brisbane - East	0	65625	1850
Brisbane - East	0	78750	1375
Brisbane - East	0	91875	1164
Brisbane - East	0	105000	857
Brisbane - East	0	131250	1387
Brisbane - East	0	157500	206
Brisbane - East	0	183750	328
Brisbane - East	0	210000	60
Brisbane - East	0	Inf	403
Brisbane - East	1		4629
Brisbane - East	1	0	542
Brisbane - East	1	7875	216
Brisbane - East	1	15750	230
Brisbane - East	1	21000	247
Brisbane - East	1	26250	917
Brisbane - East	1	34125	996
Brisbane - East	1	42000	3572
Brisbane - East	1	52500	3157
Brisbane - East	1	65625	3901
Brisbane - East	1	78750	4337
Brisbane - East	1	91875	3299
Brisbane - East	1	105000	3705
Brisbane - East	1	131250	8570
Brisbane - East	1	157500	7025
Brisbane - East	1	183750	6031
Brisbane - East	1	210000	4150
Brisbane - East	1	Inf	11045
Brisbane - North	0		1293
Brisbane - North	0	0	712
Brisbane - North	0	7875	282
Brisbane - North	0	15750	693
Brisbane - North	0	21000	1486
Brisbane - North	0	26250	3653
Brisbane - North	0	34125	2634
Brisbane - North	0	42000	1780
Brisbane - North	0	52500	2144
Brisbane - North	0	65625	2363
Brisbane - North	0	78750	2239
Brisbane - North	0	91875	1844
Brisbane - North	0	105000	1498
Brisbane - North	0	131250	2542
Brisbane - North	0	157500	405
Brisbane - North	0	183750	630
Brisbane - North	0	210000	142
Brisbane - North	0	Inf	700
Brisbane - North	1		3741
Brisbane - North	1	0	389
Brisbane - North	1	7875	179
Brisbane - North	1	15750	209
Brisbane - North	1	21000	207
Brisbane - North	1	26250	674
Brisbane - North	1	34125	825
Brisbane - North	1	42000	2305
Brisbane - North	1	52500	2541
Brisbane - North	1	65625	3199
Brisbane - North	1	78750	3713
Brisbane - North	1	91875	3014
Brisbane - North	1	105000	3311
Brisbane - North	1	131250	7797
Brisbane - North	1	157500	6613
Brisbane - North	1	183750	5881
Brisbane - North	1	210000	4113
Brisbane - North	1	Inf	11212
Brisbane - South	0		1988
Brisbane - South	0	0	1191
Brisbane - South	0	7875	444
Brisbane - South	0	15750	1052
Brisbane - South	0	21000	1975
Brisbane - South	0	26250	4225
Brisbane - South	0	34125	2991
Brisbane - South	0	42000	2207
Brisbane - South	0	52500	2958
Brisbane - South	0	65625	3357
Brisbane - South	0	78750	2977
Brisbane - South	0	91875	2645
Brisbane - South	0	105000	2175
Brisbane - South	0	131250	3904
Brisbane - South	0	157500	835
Brisbane - South	0	183750	1052
Brisbane - South	0	210000	334
Brisbane - South	0	Inf	1317
Brisbane - South	1		5841
Brisbane - South	1	0	1071
Brisbane - South	1	7875	390
Brisbane - South	1	15750	407
Brisbane - South	1	21000	450
Brisbane - South	1	26250	1216
Brisbane - South	1	34125	1382
Brisbane - South	1	42000	3621
Brisbane - South	1	52500	3751
Brisbane - South	1	65625	4897
Brisbane - South	1	78750	6013
Brisbane - South	1	91875	4895
Brisbane - South	1	105000	5225
Brisbane - South	1	131250	12225
Brisbane - South	1	157500	9800
Brisbane - South	1	183750	8600
Brisbane - South	1	210000	6335
Brisbane - South	1	Inf	18524
Brisbane - West	0		766
Brisbane - West	0	0	566
Brisbane - West	0	7875	211
Brisbane - West	0	15750	483
Brisbane - West	0	21000	727
Brisbane - West	0	26250	1768
Brisbane - West	0	34125	1380
Brisbane - West	0	42000	1066
Brisbane - West	0	52500	1259
Brisbane - West	0	65625	1474
Brisbane - West	0	78750	1222
Brisbane - West	0	91875	1146
Brisbane - West	0	105000	991
Brisbane - West	0	131250	1719
Brisbane - West	0	157500	275
Brisbane - West	0	183750	429
Brisbane - West	0	210000	83
Brisbane - West	0	Inf	637
Brisbane - West	1		3168
Brisbane - West	1	0	433
Brisbane - West	1	7875	191
Brisbane - West	1	15750	194
Brisbane - West	1	21000	161
Brisbane - West	1	26250	460
Brisbane - West	1	34125	613
Brisbane - West	1	42000	1412
Brisbane - West	1	52500	1593
Brisbane - West	1	65625	2302
Brisbane - West	1	78750	2612
Brisbane - West	1	91875	2156
Brisbane - West	1	105000	2337
Brisbane - West	1	131250	5519
Brisbane - West	1	157500	4663
Brisbane - West	1	183750	4729
Brisbane - West	1	210000	3576
Brisbane - West	1	Inf	14303
Brisbane Inner City	0		2615
Brisbane Inner City	0	0	1716
Brisbane Inner City	0	7875	493
Brisbane Inner City	0	15750	1075
Brisbane Inner City	0	21000	2088
Brisbane Inner City	0	26250	3064
Brisbane Inner City	0	34125	3053
Brisbane Inner City	0	42000	2749
Brisbane Inner City	0	52500	3711
Brisbane Inner City	0	65625	4821
Brisbane Inner City	0	78750	4660
Brisbane Inner City	0	91875	4237
Brisbane Inner City	0	105000	3720
Brisbane Inner City	0	131250	7425
Brisbane Inner City	0	157500	1357
Brisbane Inner City	0	183750	2113
Brisbane Inner City	0	210000	583
Brisbane Inner City	0	Inf	3612
Brisbane Inner City	1		4137
Brisbane Inner City	1	0	650
Brisbane Inner City	1	7875	241
Brisbane Inner City	1	15750	226
Brisbane Inner City	1	21000	204
Brisbane Inner City	1	26250	561
Brisbane Inner City	1	34125	689
Brisbane Inner City	1	42000	1485
Brisbane Inner City	1	52500	1723
Brisbane Inner City	1	65625	2676
Brisbane Inner City	1	78750	3407
Brisbane Inner City	1	91875	2755
Brisbane Inner City	1	105000	3107
Brisbane Inner City	1	131250	8004
Brisbane Inner City	1	157500	6053
Brisbane Inner City	1	183750	5892
Brisbane Inner City	1	210000	4609
Brisbane Inner City	1	Inf	23032
Cairns	0		1784
Cairns	0	0	847
Cairns	0	7875	370
Cairns	0	15750	941
Cairns	0	21000	2032
Cairns	0	26250	4476
Cairns	0	34125	3178
Cairns	0	42000	2182
Cairns	0	52500	2910
Cairns	0	65625	2739
Cairns	0	78750	2071
Cairns	0	91875	1577
Cairns	0	105000	1178
Cairns	0	131250	1695
Cairns	0	157500	274
Cairns	0	183750	376
Cairns	0	210000	104
Cairns	0	Inf	541
Cairns	1		6503
Cairns	1	0	661
Cairns	1	7875	309
Cairns	1	15750	335
Cairns	1	21000	374
Cairns	1	26250	1153
Cairns	1	34125	1444
Cairns	1	42000	4018
Cairns	1	52500	3767
Cairns	1	65625	4493
Cairns	1	78750	5290
Cairns	1	91875	3904
Cairns	1	105000	4151
Cairns	1	131250	8278
Cairns	1	157500	5762
Cairns	1	183750	4373
Cairns	1	210000	2680
Cairns	1	Inf	5511
Darling Downs - Maranoa	0		850
Darling Downs - Maranoa	0	0	463
Darling Downs - Maranoa	0	7875	197
Darling Downs - Maranoa	0	15750	490
Darling Downs - Maranoa	0	21000	1027
Darling Downs - Maranoa	0	26250	2914
Darling Downs - Maranoa	0	34125	1655
Darling Downs - Maranoa	0	42000	1015
Darling Downs - Maranoa	0	52500	1340
Darling Downs - Maranoa	0	65625	1299
Darling Downs - Maranoa	0	78750	813
Darling Downs - Maranoa	0	91875	655
Darling Downs - Maranoa	0	105000	472
Darling Downs - Maranoa	0	131250	613
Darling Downs - Maranoa	0	157500	92
Darling Downs - Maranoa	0	183750	146
Darling Downs - Maranoa	0	210000	37
Darling Downs - Maranoa	0	Inf	259
Darling Downs - Maranoa	1		3839
Darling Downs - Maranoa	1	0	469
Darling Downs - Maranoa	1	7875	188
Darling Downs - Maranoa	1	15750	188
Darling Downs - Maranoa	1	21000	197
Darling Downs - Maranoa	1	26250	777
Darling Downs - Maranoa	1	34125	772
Darling Downs - Maranoa	1	42000	2954
Darling Downs - Maranoa	1	52500	2281
Darling Downs - Maranoa	1	65625	2500
Darling Downs - Maranoa	1	78750	2859
Darling Downs - Maranoa	1	91875	2009
Darling Downs - Maranoa	1	105000	2091
Darling Downs - Maranoa	1	131250	4006
Darling Downs - Maranoa	1	157500	2643
Darling Downs - Maranoa	1	183750	1830
Darling Downs - Maranoa	1	210000	1025
Darling Downs - Maranoa	1	Inf	2076
Central Queensland	0		1333
Central Queensland	0	0	799
Central Queensland	0	7875	268
Central Queensland	0	15750	812
Central Queensland	0	21000	1606
Central Queensland	0	26250	3910
Central Queensland	0	34125	2301
Central Queensland	0	42000	1537
Central Queensland	0	52500	1930
Central Queensland	0	65625	2028
Central Queensland	0	78750	1523
Central Queensland	0	91875	1368
Central Queensland	0	105000	1108
Central Queensland	0	131250	1831
Central Queensland	0	157500	219
Central Queensland	0	183750	485
Central Queensland	0	210000	63
Central Queensland	0	Inf	586
Central Queensland	1		7207
Central Queensland	1	0	587
Central Queensland	1	7875	254
Central Queensland	1	15750	267
Central Queensland	1	21000	305
Central Queensland	1	26250	1054
Central Queensland	1	34125	1241
Central Queensland	1	42000	3621
Central Queensland	1	52500	2977
Central Queensland	1	65625	3425
Central Queensland	1	78750	3883
Central Queensland	1	91875	2853
Central Queensland	1	105000	3118
Central Queensland	1	131250	7272
Central Queensland	1	157500	5379
Central Queensland	1	183750	4580
Central Queensland	1	210000	2901
Central Queensland	1	Inf	6815
Gold Coast	0		3874
Gold Coast	0	0	2472
Gold Coast	0	7875	822
Gold Coast	0	15750	1672
Gold Coast	0	21000	3679
Gold Coast	0	26250	9119
Gold Coast	0	34125	7134
Gold Coast	0	42000	4652
Gold Coast	0	52500	6029
Gold Coast	0	65625	6397
Gold Coast	0	78750	5053
Gold Coast	0	91875	3860
Gold Coast	0	105000	3081
Gold Coast	0	131250	4702
Gold Coast	0	157500	1044
Gold Coast	0	183750	1300
Gold Coast	0	210000	372
Gold Coast	0	Inf	1843
Gold Coast	1		12941
Gold Coast	1	0	1945
Gold Coast	1	7875	687
Gold Coast	1	15750	711
Gold Coast	1	21000	791
Gold Coast	1	26250	2433
Gold Coast	1	34125	2996
Gold Coast	1	42000	9004
Gold Coast	1	52500	8643
Gold Coast	1	65625	10913
Gold Coast	1	78750	13042
Gold Coast	1	91875	9844
Gold Coast	1	105000	10601
Gold Coast	1	131250	22868
Gold Coast	1	157500	16762
Gold Coast	1	183750	13131
Gold Coast	1	210000	8194
Gold Coast	1	Inf	21735
Ipswich	0		1640
Ipswich	0	0	986
Ipswich	0	7875	296
Ipswich	0	15750	845
Ipswich	0	21000	1833
Ipswich	0	26250	5048
Ipswich	0	34125	3284
Ipswich	0	42000	2138
Ipswich	0	52500	2962
Ipswich	0	65625	3243
Ipswich	0	78750	2481
Ipswich	0	91875	2010
Ipswich	0	105000	1477
Ipswich	0	131250	1862
Ipswich	0	157500	311
Ipswich	0	183750	377
Ipswich	0	210000	85
Ipswich	0	Inf	412
Ipswich	1		7281
Ipswich	1	0	844
Ipswich	1	7875	294
Ipswich	1	15750	406
Ipswich	1	21000	579
Ipswich	1	26250	1518
Ipswich	1	34125	2058
Ipswich	1	42000	5570
Ipswich	1	52500	5514
Ipswich	1	65625	6412
Ipswich	1	78750	7656
Ipswich	1	91875	6155
Ipswich	1	105000	6230
Ipswich	1	131250	13546
Ipswich	1	157500	9498
Ipswich	1	183750	7137
Ipswich	1	210000	4308
Ipswich	1	Inf	8101
Logan - Beaudesert	0		1572
Logan - Beaudesert	0	0	956
Logan - Beaudesert	0	7875	311
Logan - Beaudesert	0	15750	759
Logan - Beaudesert	0	21000	1726
Logan - Beaudesert	0	26250	4191
Logan - Beaudesert	0	34125	3338
Logan - Beaudesert	0	42000	1972
Logan - Beaudesert	0	52500	2809
Logan - Beaudesert	0	65625	3035
Logan - Beaudesert	0	78750	2199
Logan - Beaudesert	0	91875	1617
Logan - Beaudesert	0	105000	1100
Logan - Beaudesert	0	131250	1480
Logan - Beaudesert	0	157500	279
Logan - Beaudesert	0	183750	289
Logan - Beaudesert	0	210000	78
Logan - Beaudesert	0	Inf	333
Logan - Beaudesert	1		7114
Logan - Beaudesert	1	0	882
Logan - Beaudesert	1	7875	285
Logan - Beaudesert	1	15750	393
Logan - Beaudesert	1	21000	491
Logan - Beaudesert	1	26250	1463
Logan - Beaudesert	1	34125	2037
Logan - Beaudesert	1	42000	5672
Logan - Beaudesert	1	52500	5360
Logan - Beaudesert	1	65625	6286
Logan - Beaudesert	1	78750	7658
Logan - Beaudesert	1	91875	6026
Logan - Beaudesert	1	105000	6071
Logan - Beaudesert	1	131250	12789
Logan - Beaudesert	1	157500	9206
Logan - Beaudesert	1	183750	6462
Logan - Beaudesert	1	210000	4077
Logan - Beaudesert	1	Inf	7752
Mackay - Isaac - Whitsunday	0		1217
Mackay - Isaac - Whitsunday	0	0	547
Mackay - Isaac - Whitsunday	0	7875	189
Mackay - Isaac - Whitsunday	0	15750	551
Mackay - Isaac - Whitsunday	0	21000	1026
Mackay - Isaac - Whitsunday	0	26250	2391
Mackay - Isaac - Whitsunday	0	34125	1642
Mackay - Isaac - Whitsunday	0	42000	1042
Mackay - Isaac - Whitsunday	0	52500	1443
Mackay - Isaac - Whitsunday	0	65625	1458
Mackay - Isaac - Whitsunday	0	78750	1123
Mackay - Isaac - Whitsunday	0	91875	1019
Mackay - Isaac - Whitsunday	0	105000	816
Mackay - Isaac - Whitsunday	0	131250	1692
Mackay - Isaac - Whitsunday	0	157500	189
Mackay - Isaac - Whitsunday	0	183750	498
Mackay - Isaac - Whitsunday	0	210000	71
Mackay - Isaac - Whitsunday	0	Inf	538
Mackay - Isaac - Whitsunday	1		6231
Mackay - Isaac - Whitsunday	1	0	458
Mackay - Isaac - Whitsunday	1	7875	198
Mackay - Isaac - Whitsunday	1	15750	188
Mackay - Isaac - Whitsunday	1	21000	195
Mackay - Isaac - Whitsunday	1	26250	698
Mackay - Isaac - Whitsunday	1	34125	765
Mackay - Isaac - Whitsunday	1	42000	2277
Mackay - Isaac - Whitsunday	1	52500	1856
Mackay - Isaac - Whitsunday	1	65625	2235
Mackay - Isaac - Whitsunday	1	78750	2627
Mackay - Isaac - Whitsunday	1	91875	2056
Mackay - Isaac - Whitsunday	1	105000	2466
Mackay - Isaac - Whitsunday	1	131250	5378
Mackay - Isaac - Whitsunday	1	157500	4317
Mackay - Isaac - Whitsunday	1	183750	3826
Mackay - Isaac - Whitsunday	1	210000	2445
Mackay - Isaac - Whitsunday	1	Inf	6206
Moreton Bay - North	0		1503
Moreton Bay - North	0	0	817
Moreton Bay - North	0	7875	311
Moreton Bay - North	0	15750	779
Moreton Bay - North	0	21000	1959
Moreton Bay - North	0	26250	5341
Moreton Bay - North	0	34125	4015
Moreton Bay - North	0	42000	2015
Moreton Bay - North	0	52500	2534
Moreton Bay - North	0	65625	2585
Moreton Bay - North	0	78750	1686
Moreton Bay - North	0	91875	1252
Moreton Bay - North	0	105000	883
Moreton Bay - North	0	131250	1260
Moreton Bay - North	0	157500	191
Moreton Bay - North	0	183750	272
Moreton Bay - North	0	210000	55
Moreton Bay - North	0	Inf	406
Moreton Bay - North	1		5789
Moreton Bay - North	1	0	666
Moreton Bay - North	1	7875	308
Moreton Bay - North	1	15750	288
Moreton Bay - North	1	21000	405
Moreton Bay - North	1	26250	1322
Moreton Bay - North	1	34125	1679
Moreton Bay - North	1	42000	5662
Moreton Bay - North	1	52500	4970
Moreton Bay - North	1	65625	5506
Moreton Bay - North	1	78750	6113
Moreton Bay - North	1	91875	4395
Moreton Bay - North	1	105000	4462
Moreton Bay - North	1	131250	8970
Moreton Bay - North	1	157500	6316
Moreton Bay - North	1	183750	4631
Moreton Bay - North	1	210000	2819
Moreton Bay - North	1	Inf	5771
Moreton Bay - South	0		694
Moreton Bay - South	0	0	413
Moreton Bay - South	0	7875	135
Moreton Bay - South	0	15750	322
Moreton Bay - South	0	21000	764
Moreton Bay - South	0	26250	2108
Moreton Bay - South	0	34125	1498
Moreton Bay - South	0	42000	1031
Moreton Bay - South	0	52500	1436
Moreton Bay - South	0	65625	1622
Moreton Bay - South	0	78750	1337
Moreton Bay - South	0	91875	1144
Moreton Bay - South	0	105000	833
Moreton Bay - South	0	131250	1258
Moreton Bay - South	0	157500	205
Moreton Bay - South	0	183750	236
Moreton Bay - South	0	210000	53
Moreton Bay - South	0	Inf	281
Moreton Bay - South	1		4111
Moreton Bay - South	1	0	357
Moreton Bay - South	1	7875	175
Moreton Bay - South	1	15750	168
Moreton Bay - South	1	21000	172
Moreton Bay - South	1	26250	630
Moreton Bay - South	1	34125	868
Moreton Bay - South	1	42000	2507
Moreton Bay - South	1	52500	2528
Moreton Bay - South	1	65625	3414
Moreton Bay - South	1	78750	4143
Moreton Bay - South	1	91875	3436
Moreton Bay - South	1	105000	3799
Moreton Bay - South	1	131250	8558
Moreton Bay - South	1	157500	6729
Moreton Bay - South	1	183750	5642
Moreton Bay - South	1	210000	3619
Moreton Bay - South	1	Inf	8941
Queensland - Outback	0		622
Queensland - Outback	0	0	286
Queensland - Outback	0	7875	104
Queensland - Outback	0	15750	382
Queensland - Outback	0	21000	566
Queensland - Outback	0	26250	1080
Queensland - Outback	0	34125	559
Queensland - Outback	0	42000	440
Queensland - Outback	0	52500	595
Queensland - Outback	0	65625	706
Queensland - Outback	0	78750	560
Queensland - Outback	0	91875	509
Queensland - Outback	0	105000	405
Queensland - Outback	0	131250	832
Queensland - Outback	0	157500	65
Queensland - Outback	0	183750	194
Queensland - Outback	0	210000	49
Queensland - Outback	0	Inf	246
Queensland - Outback	1		2650
Queensland - Outback	1	0	183
Queensland - Outback	1	7875	83
Queensland - Outback	1	15750	116
Queensland - Outback	1	21000	148
Queensland - Outback	1	26250	477
Queensland - Outback	1	34125	412
Queensland - Outback	1	42000	913
Queensland - Outback	1	52500	876
Queensland - Outback	1	65625	989
Queensland - Outback	1	78750	1173
Queensland - Outback	1	91875	837
Queensland - Outback	1	105000	868
Queensland - Outback	1	131250	1889
Queensland - Outback	1	157500	1490
Queensland - Outback	1	183750	1297
Queensland - Outback	1	210000	830
Queensland - Outback	1	Inf	1956
Sunshine Coast	0		2328
Sunshine Coast	0	0	1187
Sunshine Coast	0	7875	510
Sunshine Coast	0	15750	1181
Sunshine Coast	0	21000	2499
Sunshine Coast	0	26250	6946
Sunshine Coast	0	34125	4986
Sunshine Coast	0	42000	3130
Sunshine Coast	0	52500	3674
Sunshine Coast	0	65625	3499
Sunshine Coast	0	78750	2694
Sunshine Coast	0	91875	2083
Sunshine Coast	0	105000	1674
Sunshine Coast	0	131250	2510
Sunshine Coast	0	157500	490
Sunshine Coast	0	183750	640
Sunshine Coast	0	210000	164
Sunshine Coast	0	Inf	1019
Sunshine Coast	1		9300
Sunshine Coast	1	0	1042
Sunshine Coast	1	7875	532
Sunshine Coast	1	15750	460
Sunshine Coast	1	21000	447
Sunshine Coast	1	26250	1708
Sunshine Coast	1	34125	2006
Sunshine Coast	1	42000	6825
Sunshine Coast	1	52500	6391
Sunshine Coast	1	65625	7762
Sunshine Coast	1	78750	9114
Sunshine Coast	1	91875	6296
Sunshine Coast	1	105000	6921
Sunshine Coast	1	131250	14113
Sunshine Coast	1	157500	10251
Sunshine Coast	1	183750	7818
Sunshine Coast	1	210000	4816
Sunshine Coast	1	Inf	12774
Toowoomba	0		857
Toowoomba	0	0	500
Toowoomba	0	7875	190
Toowoomba	0	15750	500
Toowoomba	0	21000	1081
Toowoomba	0	26250	3052
Toowoomba	0	34125	2221
Toowoomba	0	42000	1369
Toowoomba	0	52500	1738
Toowoomba	0	65625	1758
Toowoomba	0	78750	1394
Toowoomba	0	91875	1067
Toowoomba	0	105000	798
Toowoomba	0	131250	1078
Toowoomba	0	157500	186
Toowoomba	0	183750	230
Toowoomba	0	210000	59
Toowoomba	0	Inf	330
Toowoomba	1		3607
Toowoomba	1	0	365
Toowoomba	1	7875	177
Toowoomba	1	15750	161
Toowoomba	1	21000	200
Toowoomba	1	26250	704
Toowoomba	1	34125	797
Toowoomba	1	42000	2813
Toowoomba	1	52500	2488
Toowoomba	1	65625	2930
Toowoomba	1	78750	3415
Toowoomba	1	91875	2630
Toowoomba	1	105000	2715
Toowoomba	1	131250	5835
Toowoomba	1	157500	4089
Toowoomba	1	183750	2994
Toowoomba	1	210000	1845
Toowoomba	1	Inf	4068
Townsville	0		1496
Townsville	0	0	799
Townsville	0	7875	294
Townsville	0	15750	866
Townsville	0	21000	1605
Townsville	0	26250	3667
Townsville	0	34125	2616
Townsville	0	42000	1801
Townsville	0	52500	2350
Townsville	0	65625	2524
Townsville	0	78750	2099
Townsville	0	91875	1731
Townsville	0	105000	1306
Townsville	0	131250	1828
Townsville	0	157500	320
Townsville	0	183750	427
Townsville	0	210000	103
Townsville	0	Inf	502
Townsville	1		6367
Townsville	1	0	517
Townsville	1	7875	230
Townsville	1	15750	220
Townsville	1	21000	343
Townsville	1	26250	916
Townsville	1	34125	1093
Townsville	1	42000	3356
Townsville	1	52500	3020
Townsville	1	65625	3667
Townsville	1	78750	4261
Townsville	1	91875	3364
Townsville	1	105000	3717
Townsville	1	131250	7898
Townsville	1	157500	6214
Townsville	1	183750	4719
Townsville	1	210000	2903
Townsville	1	Inf	6155
Wide Bay	0		2496
Wide Bay	0	0	1166
Wide Bay	0	7875	467
Wide Bay	0	15750	1345
Wide Bay	0	21000	3075
Wide Bay	0	26250	9010
Wide Bay	0	34125	5160
Wide Bay	0	42000	2611
Wide Bay	0	52500	3319
Wide Bay	0	65625	2838
Wide Bay	0	78750	1805
Wide Bay	0	91875	1367
Wide Bay	0	105000	849
Wide Bay	0	131250	1186
Wide Bay	0	157500	173
Wide Bay	0	183750	228
Wide Bay	0	210000	49
Wide Bay	0	Inf	465
Wide Bay	1		7773
Wide Bay	1	0	1086
Wide Bay	1	7875	547
Wide Bay	1	15750	488
Wide Bay	1	21000	632
Wide Bay	1	26250	2355
Wide Bay	1	34125	2412
Wide Bay	1	42000	9798
Wide Bay	1	52500	7280
Wide Bay	1	65625	7484
Wide Bay	1	78750	7824
Wide Bay	1	91875	4935
Wide Bay	1	105000	4902
Wide Bay	1	131250	8800
Wide Bay	1	157500	5635
Wide Bay	1	183750	3868
Wide Bay	1	210000	2140
Wide Bay	1	Inf	4194
Adelaide - Central and Hills	0		1580
Adelaide - Central and Hills	0	0	1429
Adelaide - Central and Hills	0	7875	505
Adelaide - Central and Hills	0	15750	1298
Adelaide - Central and Hills	0	21000	2267
Adelaide - Central and Hills	0	26250	5458
Adelaide - Central and Hills	0	34125	4232
Adelaide - Central and Hills	0	42000	2863
Adelaide - Central and Hills	0	52500	3216
Adelaide - Central and Hills	0	65625	3725
Adelaide - Central and Hills	0	78750	2849
Adelaide - Central and Hills	0	91875	2490
Adelaide - Central and Hills	0	105000	1991
Adelaide - Central and Hills	0	131250	3321
Adelaide - Central and Hills	0	157500	472
Adelaide - Central and Hills	0	183750	856
Adelaide - Central and Hills	0	210000	177
Adelaide - Central and Hills	0	Inf	1474
Adelaide - Central and Hills	1		5583
Adelaide - Central and Hills	1	0	810
Adelaide - Central and Hills	1	7875	350
Adelaide - Central and Hills	1	15750	325
Adelaide - Central and Hills	1	21000	327
Adelaide - Central and Hills	1	26250	1002
Adelaide - Central and Hills	1	34125	1213
Adelaide - Central and Hills	1	42000	3378
Adelaide - Central and Hills	1	52500	3753
Adelaide - Central and Hills	1	65625	4752
Adelaide - Central and Hills	1	78750	5558
Adelaide - Central and Hills	1	91875	4175
Adelaide - Central and Hills	1	105000	4526
Adelaide - Central and Hills	1	131250	10107
Adelaide - Central and Hills	1	157500	7935
Adelaide - Central and Hills	1	183750	6746
Adelaide - Central and Hills	1	210000	4729
Adelaide - Central and Hills	1	Inf	17019
Adelaide - North	0		2353
Adelaide - North	0	0	1343
Adelaide - North	0	7875	516
Adelaide - North	0	15750	1651
Adelaide - North	0	21000	3688
Adelaide - North	0	26250	9080
Adelaide - North	0	34125	5192
Adelaide - North	0	42000	3351
Adelaide - North	0	52500	4626
Adelaide - North	0	65625	4772
Adelaide - North	0	78750	3458
Adelaide - North	0	91875	2614
Adelaide - North	0	105000	1773
Adelaide - North	0	131250	2427
Adelaide - North	0	157500	447
Adelaide - North	0	183750	431
Adelaide - North	0	210000	140
Adelaide - North	0	Inf	532
Adelaide - North	1		8636
Adelaide - North	1	0	1091
Adelaide - North	1	7875	401
Adelaide - North	1	15750	562
Adelaide - North	1	21000	770
Adelaide - North	1	26250	2230
Adelaide - North	1	34125	2867
Adelaide - North	1	42000	8477
Adelaide - North	1	52500	8114
Adelaide - North	1	65625	9329
Adelaide - North	1	78750	10655
Adelaide - North	1	91875	7970
Adelaide - North	1	105000	7997
Adelaide - North	1	131250	16940
Adelaide - North	1	157500	11713
Adelaide - North	1	183750	8173
Adelaide - North	1	210000	4700
Adelaide - North	1	Inf	8267
Adelaide - South	0		1919
Adelaide - South	0	0	1106
Adelaide - South	0	7875	515
Adelaide - South	0	15750	1496
Adelaide - South	0	21000	3071
Adelaide - South	0	26250	7945
Adelaide - South	0	34125	5413
Adelaide - South	0	42000	3541
Adelaide - South	0	52500	4144
Adelaide - South	0	65625	4126
Adelaide - South	0	78750	3193
Adelaide - South	0	91875	2514
Adelaide - South	0	105000	1792
Adelaide - South	0	131250	2455
Adelaide - South	0	157500	411
Adelaide - South	0	183750	521
Adelaide - South	0	210000	120
Adelaide - South	0	Inf	723
Adelaide - South	1		7286
Adelaide - South	1	0	683
Adelaide - South	1	7875	364
Adelaide - South	1	15750	374
Adelaide - South	1	21000	433
Adelaide - South	1	26250	1564
Adelaide - South	1	34125	1897
Adelaide - South	1	42000	6153
Adelaide - South	1	52500	6085
Adelaide - South	1	65625	7341
Adelaide - South	1	78750	8356
Adelaide - South	1	91875	6053
Adelaide - South	1	105000	6434
Adelaide - South	1	131250	13668
Adelaide - South	1	157500	10454
Adelaide - South	1	183750	8204
Adelaide - South	1	210000	5208
Adelaide - South	1	Inf	11956
Adelaide - West	0		1595
Adelaide - West	0	0	991
Adelaide - West	0	7875	385
Adelaide - West	0	15750	1234
Adelaide - West	0	21000	2642
Adelaide - West	0	26250	6163
Adelaide - West	0	34125	3406
Adelaide - West	0	42000	2310
Adelaide - West	0	52500	2866
Adelaide - West	0	65625	3139
Adelaide - West	0	78750	2527
Adelaide - West	0	91875	2026
Adelaide - West	0	105000	1511
Adelaide - West	0	131250	2256
Adelaide - West	0	157500	464
Adelaide - West	0	183750	526
Adelaide - West	0	210000	164
Adelaide - West	0	Inf	699
Adelaide - West	1		4201
Adelaide - West	1	0	499
Adelaide - West	1	7875	238
Adelaide - West	1	15750	264
Adelaide - West	1	21000	333
Adelaide - West	1	26250	1111
Adelaide - West	1	34125	1236
Adelaide - West	1	42000	3875
Adelaide - West	1	52500	3623
Adelaide - West	1	65625	4369
Adelaide - West	1	78750	4903
Adelaide - West	1	91875	3722
Adelaide - West	1	105000	3908
Adelaide - West	1	131250	8502
Adelaide - West	1	157500	6792
Adelaide - West	1	183750	5274
Adelaide - West	1	210000	3453
Adelaide - West	1	Inf	7546
Barossa - Yorke - Mid North	0		807
Barossa - Yorke - Mid North	0	0	431
Barossa - Yorke - Mid North	0	7875	194
Barossa - Yorke - Mid North	0	15750	588
Barossa - Yorke - Mid North	0	21000	1245
Barossa - Yorke - Mid North	0	26250	3689
Barossa - Yorke - Mid North	0	34125	1789
Barossa - Yorke - Mid North	0	42000	1147
Barossa - Yorke - Mid North	0	52500	1276
