SA4_NAME21	Age5yr	Indigenous	persons
Melbourne - Inner South	65+	1	109
Melbourne - North East	0-4		1043
Melbourne - North East	0-4	0	32780
Melbourne - North East	0-4	1	574
Melbourne - North East	5-9		1237
Melbourne - North East	5-9	0	34070
Melbourne - North East	5-9	1	581
Melbourne - North East	10-14		1169
Melbourne - North East	10-14	0	31506
Melbourne - North East	10-14	1	529
Melbourne - North East	15-19		1091
Melbourne - North East	15-19	0	28876
Melbourne - North East	15-19	1	445
Melbourne - North East	20-24		1243
Melbourne - North East	20-24	0	31560
Melbourne - North East	20-24	1	435
Melbourne - North East	25-29		1534
Melbourne - North East	25-29	0	35090
Melbourne - North East	25-29	1	405
Melbourne - North East	30-34		1522
Melbourne - North East	30-34	0	40949
Melbourne - North East	30-34	1	411
Melbourne - North East	35-39		1476
Melbourne - North East	35-39	0	42127
Melbourne - North East	35-39	1	317
Melbourne - North East	40-44		1292
Melbourne - North East	40-44	0	36734
Melbourne - North East	40-44	1	274
Melbourne - North East	45-49		1178
Melbourne - North East	45-49	0	34868
Melbourne - North East	45-49	1	229
Melbourne - North East	50-54		1115
Melbourne - North East	50-54	0	33078
Melbourne - North East	50-54	1	255
Melbourne - North East	55-59		944
Melbourne - North East	55-59	0	29676
Melbourne - North East	55-59	1	206
Melbourne - North East	60-64		907
Melbourne - North East	60-64	0	27598
Melbourne - North East	60-64	1	183
Melbourne - North East	65+		3555
Melbourne - North East	65+	0	77335
Melbourne - North East	65+	1	276
Melbourne - North West	0-4		1173
Melbourne - North West	0-4	0	28592
Melbourne - North West	0-4	1	330
Melbourne - North West	5-9		1337
Melbourne - North West	5-9	0	28708
Melbourne - North West	5-9	1	341
Melbourne - North West	10-14		1323
Melbourne - North West	10-14	0	26003
Melbourne - North West	10-14	1	302
Melbourne - North West	15-19		1072
Melbourne - North West	15-19	0	23605
Melbourne - North West	15-19	1	261
Melbourne - North West	20-24		1163
Melbourne - North West	20-24	0	25539
Melbourne - North West	20-24	1	285
Melbourne - North West	25-29		1661
Melbourne - North West	25-29	0	29239
Melbourne - North West	25-29	1	277
Melbourne - North West	30-34		1568
Melbourne - North West	30-34	0	33522
Melbourne - North West	30-34	1	218
Melbourne - North West	35-39		1524
Melbourne - North West	35-39	0	32863
Melbourne - North West	35-39	1	188
Melbourne - North West	40-44		1287
Melbourne - North West	40-44	0	27594
Melbourne - North West	40-44	1	146
Melbourne - North West	45-49		1088
Melbourne - North West	45-49	0	24976
Melbourne - North West	45-49	1	141
Melbourne - North West	50-54		1135
Melbourne - North West	50-54	0	24757
Melbourne - North West	50-54	1	150
Melbourne - North West	55-59		907
Melbourne - North West	55-59	0	22925
Melbourne - North West	55-59	1	133
Melbourne - North West	60-64		791
Melbourne - North West	60-64	0	19471
Melbourne - North West	60-64	1	82
Melbourne - North West	65+		2429
Melbourne - North West	65+	0	55068
Melbourne - North West	65+	1	167
Melbourne - Outer East	0-4		695
Melbourne - Outer East	0-4	0	27797
Melbourne - Outer East	0-4	1	336
Melbourne - Outer East	5-9		824
Melbourne - Outer East	5-9	0	30577
Melbourne - Outer East	5-9	1	371
Melbourne - Outer East	10-14		892
Melbourne - Outer East	10-14	0	30423
Melbourne - Outer East	10-14	1	383
Melbourne - Outer East	15-19		798
Melbourne - Outer East	15-19	0	29625
Melbourne - Outer East	15-19	1	394
Melbourne - Outer East	20-24		845
Melbourne - Outer East	20-24	0	28871
Melbourne - Outer East	20-24	1	378
Melbourne - Outer East	25-29		936
Melbourne - Outer East	25-29	0	28401
Melbourne - Outer East	25-29	1	273
Melbourne - Outer East	30-34		1013
Melbourne - Outer East	30-34	0	32778
Melbourne - Outer East	30-34	1	237
Melbourne - Outer East	35-39		1039
Melbourne - Outer East	35-39	0	35527
Melbourne - Outer East	35-39	1	190
Melbourne - Outer East	40-44		964
Melbourne - Outer East	40-44	0	33468
Melbourne - Outer East	40-44	1	186
Melbourne - Outer East	45-49		986
Melbourne - Outer East	45-49	0	34341
Melbourne - Outer East	45-49	1	218
Melbourne - Outer East	50-54		950
Melbourne - Outer East	50-54	0	34346
Melbourne - Outer East	50-54	1	231
Melbourne - Outer East	55-59		889
Melbourne - Outer East	55-59	0	32513
Melbourne - Outer East	55-59	1	174
Melbourne - Outer East	60-64		841
Melbourne - Outer East	60-64	0	30492
Melbourne - Outer East	60-64	1	139
Melbourne - Outer East	65+		3106
Melbourne - Outer East	65+	0	90603
Melbourne - Outer East	65+	1	261
Melbourne - South East	0-4		2208
Melbourne - South East	0-4	0	53653
Melbourne - South East	0-4	1	599
Melbourne - South East	5-9		2440
Melbourne - South East	5-9	0	56341
Melbourne - South East	5-9	1	516
Melbourne - South East	10-14		2262
Melbourne - South East	10-14	0	52640
Melbourne - South East	10-14	1	474
Melbourne - South East	15-19		1986
Melbourne - South East	15-19	0	49097
Melbourne - South East	15-19	1	459
Melbourne - South East	20-24		2668
Melbourne - South East	20-24	0	57551
Melbourne - South East	20-24	1	500
Melbourne - South East	25-29		3320
Melbourne - South East	25-29	0	63263
Melbourne - South East	25-29	1	405
Melbourne - South East	30-34		3084
Melbourne - South East	30-34	0	65016
Melbourne - South East	30-34	1	284
Melbourne - South East	35-39		2849
Melbourne - South East	35-39	0	66215
Melbourne - South East	35-39	1	255
Melbourne - South East	40-44		2241
Melbourne - South East	40-44	0	56346
Melbourne - South East	40-44	1	241
Melbourne - South East	45-49		2048
Melbourne - South East	45-49	0	51787
Melbourne - South East	45-49	1	259
Melbourne - South East	50-54		1832
Melbourne - South East	50-54	0	49107
Melbourne - South East	50-54	1	228
Melbourne - South East	55-59		1601
Melbourne - South East	55-59	0	44586
Melbourne - South East	55-59	1	158
Melbourne - South East	60-64		1462
Melbourne - South East	60-64	0	39813
Melbourne - South East	60-64	1	117
Melbourne - South East	65+		4826
Melbourne - South East	65+	0	115085
Melbourne - South East	65+	1	264
Melbourne - West	0-4		2859
Melbourne - West	0-4	0	59352
Melbourne - West	0-4	1	777
Melbourne - West	5-9		3223
Melbourne - West	5-9	0	61126
Melbourne - West	5-9	1	725
Melbourne - West	10-14		2750
Melbourne - West	10-14	0	52817
Melbourne - West	10-14	1	673
Melbourne - West	15-19		2286
Melbourne - West	15-19	0	44440
Melbourne - West	15-19	1	580
Melbourne - West	20-24		2727
Melbourne - West	20-24	0	49983
Melbourne - West	20-24	1	633
Melbourne - West	25-29		3920
Melbourne - West	25-29	0	61616
Melbourne - West	25-29	1	698
Melbourne - West	30-34		3879
Melbourne - West	30-34	0	72280
Melbourne - West	30-34	1	611
Melbourne - West	35-39		3806
Melbourne - West	35-39	0	76092
Melbourne - West	35-39	1	471
Melbourne - West	40-44		2961
Melbourne - West	40-44	0	61404
Melbourne - West	40-44	1	390
Melbourne - West	45-49		2438
Melbourne - West	45-49	0	52262
Melbourne - West	45-49	1	367
Melbourne - West	50-54		1999
Melbourne - West	50-54	0	46320
Melbourne - West	50-54	1	327
Melbourne - West	55-59		1795
Melbourne - West	55-59	0	40486
Melbourne - West	55-59	1	258
Melbourne - West	60-64		1391
Melbourne - West	60-64	0	36444
Melbourne - West	60-64	1	201
Melbourne - West	65+		4661
Melbourne - West	65+	0	90717
Melbourne - West	65+	1	312
Mornington Peninsula	0-4		706
Mornington Peninsula	0-4	0	15422
Mornington Peninsula	0-4	1	393
Mornington Peninsula	5-9		853
Mornington Peninsula	5-9	0	16894
Mornington Peninsula	5-9	1	352
Mornington Peninsula	10-14		964
Mornington Peninsula	10-14	0	17352
Mornington Peninsula	10-14	1	417
Mornington Peninsula	15-19		826
Mornington Peninsula	15-19	0	16266
Mornington Peninsula	15-19	1	347
Mornington Peninsula	20-24		730
Mornington Peninsula	20-24	0	14366
Mornington Peninsula	20-24	1	299
Mornington Peninsula	25-29		816
Mornington Peninsula	25-29	0	14581
Mornington Peninsula	25-29	1	239
Mornington Peninsula	30-34		874
Mornington Peninsula	30-34	0	16914
Mornington Peninsula	30-34	1	210
Mornington Peninsula	35-39		958
Mornington Peninsula	35-39	0	17861
Mornington Peninsula	35-39	1	177
Mornington Peninsula	40-44		913
Mornington Peninsula	40-44	0	17423
Mornington Peninsula	40-44	1	195
Mornington Peninsula	45-49		1013
Mornington Peninsula	45-49	0	19274
Mornington Peninsula	45-49	1	183
Mornington Peninsula	50-54		1027
Mornington Peninsula	50-54	0	19908
Mornington Peninsula	50-54	1	192
Mornington Peninsula	55-59		937
Mornington Peninsula	55-59	0	18987
Mornington Peninsula	55-59	1	154
Mornington Peninsula	60-64		829
Mornington Peninsula	60-64	0	19110
Mornington Peninsula	60-64	1	118
Mornington Peninsula	65+		3343
Mornington Peninsula	65+	0	65563
Mornington Peninsula	65+	1	246
North West	0-4		483
North West	0-4	0	7423
North West	0-4	1	562
North West	5-9		690
North West	5-9	0	7740
North West	5-9	1	631
North West	10-14		742
North West	10-14	0	8151
North West	10-14	1	609
North West	15-19		640
North West	15-19	0	7203
North West	15-19	1	495
North West	20-24		558
North West	20-24	0	6972
North West	20-24	1	365
North West	25-29		630
North West	25-29	0	8440
North West	25-29	1	327
North West	30-34		695
North West	30-34	0	8593
North West	30-34	1	335
North West	35-39		660
North West	35-39	0	7892
North West	35-39	1	271
North West	40-44		624
North West	40-44	0	7410
North West	40-44	1	241
North West	45-49		605
North West	45-49	0	7947
North West	45-49	1	230
North West	50-54		662
North West	50-54	0	9102
North West	50-54	1	241
North West	55-59		705
North West	55-59	0	9797
North West	55-59	1	229
North West	60-64		713
North West	60-64	0	10416
North West	60-64	1	195
North West	65+		2541
North West	65+	0	32524
North West	65+	1	291
Shepparton	0-4		465
Shepparton	0-4	0	6521
Shepparton	0-4	1	514
Shepparton	5-9		607
Shepparton	5-9	0	7397
Shepparton	5-9	1	500
Shepparton	10-14		594
Shepparton	10-14	0	7734
Shepparton	10-14	1	546
Shepparton	15-19		513
Shepparton	15-19	0	7020
Shepparton	15-19	1	449
Shepparton	20-24		462
Shepparton	20-24	0	6209
Shepparton	20-24	1	344
Shepparton	25-29		551
Shepparton	25-29	0	7035
Shepparton	25-29	1	324
Shepparton	30-34		567
Shepparton	30-34	0	7104
Shepparton	30-34	1	267
Shepparton	35-39		528
Shepparton	35-39	0	6922
Shepparton	35-39	1	212
Shepparton	40-44		526
Shepparton	40-44	0	6696
Shepparton	40-44	1	205
Shepparton	45-49		536
Shepparton	45-49	0	7441
Shepparton	45-49	1	212
Shepparton	50-54		550
Shepparton	50-54	0	8149
Shepparton	50-54	1	219
Shepparton	55-59		565
Shepparton	55-59	0	8429
Shepparton	55-59	1	199
Shepparton	60-64		568
Shepparton	60-64	0	8672
Shepparton	60-64	1	166
Shepparton	65+		2114
Shepparton	65+	0	28636
Shepparton	65+	1	348
Warrnambool and South West	0-4		392
Warrnambool and South West	0-4	0	5782
Warrnambool and South West	0-4	1	266
Warrnambool and South West	5-9		461
Warrnambool and South West	5-9	0	6527
Warrnambool and South West	5-9	1	326
Warrnambool and South West	10-14		517
Warrnambool and South West	10-14	0	7243
Warrnambool and South West	10-14	1	286
Warrnambool and South West	15-19		459
Warrnambool and South West	15-19	0	6652
Warrnambool and South West	15-19	1	249
Warrnambool and South West	20-24		331
Warrnambool and South West	20-24	0	5455
Warrnambool and South West	20-24	1	165
Warrnambool and South West	25-29		400
Warrnambool and South West	25-29	0	6386
Warrnambool and South West	25-29	1	161
Warrnambool and South West	30-34		393
Warrnambool and South West	30-34	0	6399
Warrnambool and South West	30-34	1	172
Warrnambool and South West	35-39		462
Warrnambool and South West	35-39	0	6396
Warrnambool and South West	35-39	1	120
Warrnambool and South West	40-44		407
Warrnambool and South West	40-44	0	6432
Warrnambool and South West	40-44	1	103
Warrnambool and South West	45-49		453
Warrnambool and South West	45-49	0	7180
Warrnambool and South West	45-49	1	124
Warrnambool and South West	50-54		461
Warrnambool and South West	50-54	0	7935
Warrnambool and South West	50-54	1	116
Warrnambool and South West	55-59		497
Warrnambool and South West	55-59	0	8582
Warrnambool and South West	55-59	1	127
Warrnambool and South West	60-64		467
Warrnambool and South West	60-64	0	8906
Warrnambool and South West	60-64	1	111
Warrnambool and South West	65+		1787
Warrnambool and South West	65+	0	28225
Warrnambool and South West	65+	1	164
Migratory - Offshore - Shipping (Vic.)	35-39		4
Migratory - Offshore - Shipping (Vic.)	40-44		7
Migratory - Offshore - Shipping (Vic.)	40-44	0	3
Migratory - Offshore - Shipping (Vic.)	50-54		3
Migratory - Offshore - Shipping (Vic.)	55-59		5
Migratory - Offshore - Shipping (Vic.)	55-59	0	3
Migratory - Offshore - Shipping (Vic.)	60-64		4
Migratory - Offshore - Shipping (Vic.)	60-64	0	4
No usual address (Vic.)	0-4		43
No usual address (Vic.)	0-4	0	331
No usual address (Vic.)	0-4	1	42
No usual address (Vic.)	5-9		54
No usual address (Vic.)	5-9	0	319
No usual address (Vic.)	5-9	1	25
No usual address (Vic.)	10-14		47
No usual address (Vic.)	10-14	0	261
No usual address (Vic.)	10-14	1	24
No usual address (Vic.)	15-19		52
No usual address (Vic.)	15-19	0	378
No usual address (Vic.)	15-19	1	28
No usual address (Vic.)	20-24		65
No usual address (Vic.)	20-24	0	555
No usual address (Vic.)	20-24	1	49
No usual address (Vic.)	25-29		126
No usual address (Vic.)	25-29	0	756
No usual address (Vic.)	25-29	1	40
No usual address (Vic.)	30-34		134
No usual address (Vic.)	30-34	0	713
No usual address (Vic.)	30-34	1	43
No usual address (Vic.)	35-39		174
No usual address (Vic.)	35-39	0	706
No usual address (Vic.)	35-39	1	45
No usual address (Vic.)	40-44		166
No usual address (Vic.)	40-44	0	597
No usual address (Vic.)	40-44	1	41
No usual address (Vic.)	45-49		151
No usual address (Vic.)	45-49	0	538
No usual address (Vic.)	45-49	1	36
No usual address (Vic.)	50-54		184
No usual address (Vic.)	50-54	0	453
No usual address (Vic.)	50-54	1	33
No usual address (Vic.)	55-59		115
No usual address (Vic.)	55-59	0	419
No usual address (Vic.)	55-59	1	24
No usual address (Vic.)	60-64		103
No usual address (Vic.)	60-64	0	397
No usual address (Vic.)	60-64	1	13
No usual address (Vic.)	65+		154
No usual address (Vic.)	65+	0	626
No usual address (Vic.)	65+	1	18
Brisbane - East	0-4		348
Brisbane - East	0-4	0	12029
Brisbane - East	0-4	1	707
Brisbane - East	5-9		424
Brisbane - East	5-9	0	13793
Brisbane - East	5-9	1	734
Brisbane - East	10-14		496
Brisbane - East	10-14	0	15188
Brisbane - East	10-14	1	744
Brisbane - East	15-19		372
Brisbane - East	15-19	0	13963
Brisbane - East	15-19	1	666
Brisbane - East	20-24		402
Brisbane - East	20-24	0	11505
Brisbane - East	20-24	1	517
Brisbane - East	25-29		407
Brisbane - East	25-29	0	10744
Brisbane - East	25-29	1	430
Brisbane - East	30-34		437
Brisbane - East	30-34	0	12793
Brisbane - East	30-34	1	393
Brisbane - East	35-39		521
Brisbane - East	35-39	0	14969
Brisbane - East	35-39	1	357
Brisbane - East	40-44		463
Brisbane - East	40-44	0	14840
Brisbane - East	40-44	1	358
Brisbane - East	45-49		537
Brisbane - East	45-49	0	16255
Brisbane - East	45-49	1	375
Brisbane - East	50-54		496
Brisbane - East	50-54	0	15928
Brisbane - East	50-54	1	357
Brisbane - East	55-59		476
Brisbane - East	55-59	0	15356
Brisbane - East	55-59	1	312
Brisbane - East	60-64		467
Brisbane - East	60-64	0	14587
Brisbane - East	60-64	1	268
Brisbane - East	65+		1690
Brisbane - East	65+	0	43613
Brisbane - East	65+	1	484
Brisbane - North	0-4		351
Brisbane - North	0-4	0	12585
Brisbane - North	0-4	1	573
Brisbane - North	5-9		360
Brisbane - North	5-9	0	12733
Brisbane - North	5-9	1	530
Brisbane - North	10-14		341
Brisbane - North	10-14	0	12146
Brisbane - North	10-14	1	532
Brisbane - North	15-19		320
Brisbane - North	15-19	0	11373
Brisbane - North	15-19	1	511
Brisbane - North	20-24		500
Brisbane - North	20-24	0	13102
Brisbane - North	20-24	1	521
Brisbane - North	25-29		637
Brisbane - North	25-29	0	15482
Brisbane - North	25-29	1	513
Brisbane - North	30-34		658
Brisbane - North	30-34	0	17110
Brisbane - North	30-34	1	405
Brisbane - North	35-39		592
Brisbane - North	35-39	0	17494
Brisbane - North	35-39	1	326
Brisbane - North	40-44		446
Brisbane - North	40-44	0	15117
Brisbane - North	40-44	1	276
Brisbane - North	45-49		428
Brisbane - North	45-49	0	14474
Brisbane - North	45-49	1	304
Brisbane - North	50-54		396
Brisbane - North	50-54	0	13528
Brisbane - North	50-54	1	276
Brisbane - North	55-59		339
Brisbane - North	55-59	0	12051
Brisbane - North	55-59	1	251
Brisbane - North	60-64		343
Brisbane - North	60-64	0	10833
Brisbane - North	60-64	1	188
Brisbane - North	65+		1422
Brisbane - North	65+	0	33921
Brisbane - North	65+	1	317
Brisbane - South	0-4		631
Brisbane - South	0-4	0	20844
Brisbane - South	0-4	1	528
Brisbane - South	5-9		717
Brisbane - South	5-9	0	22707
Brisbane - South	5-9	1	532
Brisbane - South	10-14		594
Brisbane - South	10-14	0	21110
Brisbane - South	10-14	1	568
Brisbane - South	15-19		598
Brisbane - South	15-19	0	20070
Brisbane - South	15-19	1	611
Brisbane - South	20-24		1064
Brisbane - South	20-24	0	26878
Brisbane - South	20-24	1	639
Brisbane - South	25-29		1279
Brisbane - South	25-29	0	29216
Brisbane - South	25-29	1	559
Brisbane - South	30-34		1139
Brisbane - South	30-34	0	30050
Brisbane - South	30-34	1	411
Brisbane - South	35-39		1028
Brisbane - South	35-39	0	30182
Brisbane - South	35-39	1	324
Brisbane - South	40-44		804
Brisbane - South	40-44	0	25946
Brisbane - South	40-44	1	278
Brisbane - South	45-49		733
Brisbane - South	45-49	0	23131
Brisbane - South	45-49	1	322
Brisbane - South	50-54		622
Brisbane - South	50-54	0	21084
Brisbane - South	50-54	1	281
Brisbane - South	55-59		592
Brisbane - South	55-59	0	18603
Brisbane - South	55-59	1	228
Brisbane - South	60-64		509
Brisbane - South	60-64	0	16702
Brisbane - South	60-64	1	173
Brisbane - South	65+		1822
Brisbane - South	65+	0	46614
Brisbane - South	65+	1	301
Brisbane - West	0-4		178
Brisbane - West	0-4	0	9249
Brisbane - West	0-4	1	192
Brisbane - West	5-9		223
Brisbane - West	5-9	0	12365
Brisbane - West	5-9	1	202
Brisbane - West	10-14		209
Brisbane - West	10-14	0	13454
Brisbane - West	10-14	1	256
Brisbane - West	15-19		281
Brisbane - West	15-19	0	13786
Brisbane - West	15-19	1	291
Brisbane - West	20-24		446
Brisbane - West	20-24	0	13190
Brisbane - West	20-24	1	279
Brisbane - West	25-29		395
Brisbane - West	25-29	0	9863
Brisbane - West	25-29	1	197
Brisbane - West	30-34		282
Brisbane - West	30-34	0	10397
Brisbane - West	30-34	1	138
Brisbane - West	35-39		320
Brisbane - West	35-39	0	12631
Brisbane - West	35-39	1	114
Brisbane - West	40-44		301
Brisbane - West	40-44	0	13474
Brisbane - West	40-44	1	127
Brisbane - West	45-49		285
Brisbane - West	45-49	0	13747
Brisbane - West	45-49	1	111
Brisbane - West	50-54		256
Brisbane - West	50-54	0	12176
Brisbane - West	50-54	1	110
Brisbane - West	55-59		247
Brisbane - West	55-59	0	10143
Brisbane - West	55-59	1	88
Brisbane - West	60-64		211
Brisbane - West	60-64	0	9103
Brisbane - West	60-64	1	72
Brisbane - West	65+		860
Brisbane - West	65+	0	28856
Brisbane - West	65+	1	109
Brisbane Inner City	0-4		370
Brisbane Inner City	0-4	0	11568
Brisbane Inner City	0-4	1	224
Brisbane Inner City	5-9		381
Brisbane Inner City	5-9	0	12145
Brisbane Inner City	5-9	1	208
Brisbane Inner City	10-14		389
Brisbane Inner City	10-14	0	12962
Brisbane Inner City	10-14	1	208
Brisbane Inner City	15-19		618
Brisbane Inner City	15-19	0	14918
Brisbane Inner City	15-19	1	333
Brisbane Inner City	20-24		1498
Brisbane Inner City	20-24	0	28509
Brisbane Inner City	20-24	1	662
Brisbane Inner City	25-29		1979
Brisbane Inner City	25-29	0	32528
Brisbane Inner City	25-29	1	569
Brisbane Inner City	30-34		1711
Brisbane Inner City	30-34	0	28285
Brisbane Inner City	30-34	1	411
Brisbane Inner City	35-39		1281
Brisbane Inner City	35-39	0	23546
Brisbane Inner City	35-39	1	278
Brisbane Inner City	40-44		961
Brisbane Inner City	40-44	0	19122
Brisbane Inner City	40-44	1	220
Brisbane Inner City	45-49		827
Brisbane Inner City	45-49	0	18506
Brisbane Inner City	45-49	1	241
Brisbane Inner City	50-54		797
Brisbane Inner City	50-54	0	17328
Brisbane Inner City	50-54	1	216
Brisbane Inner City	55-59		643
Brisbane Inner City	55-59	0	14497
Brisbane Inner City	55-59	1	168
Brisbane Inner City	60-64		584
Brisbane Inner City	60-64	0	11790
Brisbane Inner City	60-64	1	114
Brisbane Inner City	65+		1493
Brisbane Inner City	65+	0	28950
Brisbane Inner City	65+	1	189
Cairns	0-4		1036
Cairns	0-4	0	9674
Cairns	0-4	1	2729
Cairns	5-9		1298
Cairns	5-9	0	11747
Cairns	5-9	1	2962
Cairns	10-14		1382
Cairns	10-14	0	12806
Cairns	10-14	1	3343
Cairns	15-19		1270
Cairns	15-19	0	11072
Cairns	15-19	1	2759
Cairns	20-24		1390
Cairns	20-24	0	9312
Cairns	20-24	1	2078
Cairns	25-29		1807
Cairns	25-29	0	11648
Cairns	25-29	1	1856
Cairns	30-34		1728
Cairns	30-34	0	12826
Cairns	30-34	1	1607
Cairns	35-39		1450
Cairns	35-39	0	13154
Cairns	35-39	1	1503
Cairns	40-44		1475
Cairns	40-44	0	13176
Cairns	40-44	1	1428
Cairns	45-49		1524
Cairns	45-49	0	14360
Cairns	45-49	1	1464
Cairns	50-54		1461
Cairns	50-54	0	14889
Cairns	50-54	1	1358
Cairns	55-59		1414
Cairns	55-59	0	14923
Cairns	55-59	1	1199
Cairns	60-64		1230
Cairns	60-64	0	14693
Cairns	60-64	1	975
Cairns	65+		3513
Cairns	65+	0	40542
Cairns	65+	1	1678
Darling Downs - Maranoa	0-4		552
Darling Downs - Maranoa	0-4	0	5803
Darling Downs - Maranoa	0-4	1	1060
Darling Downs - Maranoa	5-9		682
Darling Downs - Maranoa	5-9	0	6606
Darling Downs - Maranoa	5-9	1	1182
Darling Downs - Maranoa	10-14		800
Darling Downs - Maranoa	10-14	0	7102
Darling Downs - Maranoa	10-14	1	1209
Darling Downs - Maranoa	15-19		634
Darling Downs - Maranoa	15-19	0	5942
Darling Downs - Maranoa	15-19	1	867
Darling Downs - Maranoa	20-24		665
Darling Downs - Maranoa	20-24	0	5214
Darling Downs - Maranoa	20-24	1	648
Darling Downs - Maranoa	25-29		740
Darling Downs - Maranoa	25-29	0	5889
Darling Downs - Maranoa	25-29	1	589
Darling Downs - Maranoa	30-34		699
Darling Downs - Maranoa	30-34	0	5786
Darling Downs - Maranoa	30-34	1	498
Darling Downs - Maranoa	35-39		615
Darling Downs - Maranoa	35-39	0	5955
Darling Downs - Maranoa	35-39	1	430
Darling Downs - Maranoa	40-44		647
Darling Downs - Maranoa	40-44	0	5842
Darling Downs - Maranoa	40-44	1	432
Darling Downs - Maranoa	45-49		697
Darling Downs - Maranoa	45-49	0	6613
Darling Downs - Maranoa	45-49	1	417
Darling Downs - Maranoa	50-54		746
Darling Downs - Maranoa	50-54	0	7402
Darling Downs - Maranoa	50-54	1	481
Darling Downs - Maranoa	55-59		738
Darling Downs - Maranoa	55-59	0	7648
Darling Downs - Maranoa	55-59	1	418
Darling Downs - Maranoa	60-64		720
Darling Downs - Maranoa	60-64	0	7933
Darling Downs - Maranoa	60-64	1	376
Darling Downs - Maranoa	65+		2255
Darling Downs - Maranoa	65+	0	24441
Darling Downs - Maranoa	65+	1	640
Central Queensland	0-4		811
Central Queensland	0-4	0	11316
Central Queensland	0-4	1	2042
Central Queensland	5-9		1054
Central Queensland	5-9	0	13153
Central Queensland	5-9	1	2033
Central Queensland	10-14		1089
Central Queensland	10-14	0	13830
Central Queensland	10-14	1	2000
Central Queensland	15-19		989
Central Queensland	15-19	0	11698
Central Queensland	15-19	1	1655
Central Queensland	20-24		1092
Central Queensland	20-24	0	10359
Central Queensland	20-24	1	1363
Central Queensland	25-29		1239
Central Queensland	25-29	0	11939
Central Queensland	25-29	1	1256
Central Queensland	30-34		1290
Central Queensland	30-34	0	12619
Central Queensland	30-34	1	1005
Central Queensland	35-39		1380
Central Queensland	35-39	0	13270
Central Queensland	35-39	1	903
Central Queensland	40-44		1281
Central Queensland	40-44	0	12147
Central Queensland	40-44	1	754
Central Queensland	45-49		1313
Central Queensland	45-49	0	12617
Central Queensland	45-49	1	792
Central Queensland	50-54		1308
Central Queensland	50-54	0	12724
Central Queensland	50-54	1	784
Central Queensland	55-59		1284
Central Queensland	55-59	0	13374
Central Queensland	55-59	1	639
Central Queensland	60-64		1076
Central Queensland	60-64	0	12843
Central Queensland	60-64	1	491
Central Queensland	65+		2590
Central Queensland	65+	0	32092
Central Queensland	65+	1	767
Gold Coast	0-4		1630
Gold Coast	0-4	0	31122
Gold Coast	0-4	1	1476
Gold Coast	5-9		1967
Gold Coast	5-9	0	35072
Gold Coast	5-9	1	1418
Gold Coast	10-14		1966
Gold Coast	10-14	0	36550
Gold Coast	10-14	1	1476
Gold Coast	15-19		1742
Gold Coast	15-19	0	34252
Gold Coast	15-19	1	1323
Gold Coast	20-24		2329
Gold Coast	20-24	0	36212
Gold Coast	20-24	1	1388
Gold Coast	25-29		3002
Gold Coast	25-29	0	39093
Gold Coast	25-29	1	1143
Gold Coast	30-34		2820
Gold Coast	30-34	0	40726
Gold Coast	30-34	1	900
Gold Coast	35-39		2565
Gold Coast	35-39	0	40937
Gold Coast	35-39	1	872
Gold Coast	40-44		2209
Gold Coast	40-44	0	39541
Gold Coast	40-44	1	739
Gold Coast	45-49		2369
Gold Coast	45-49	0	40961
Gold Coast	45-49	1	740
Gold Coast	50-54		2158
Gold Coast	50-54	0	39460
Gold Coast	50-54	1	662
Gold Coast	55-59		2011
Gold Coast	55-59	0	36536
Gold Coast	55-59	1	526
Gold Coast	60-64		1739
Gold Coast	60-64	0	34342
Gold Coast	60-64	1	462
Gold Coast	65+		6327
Gold Coast	65+	0	107244
Gold Coast	65+	1	781
Ipswich	0-4		1237
Ipswich	0-4	0	22475
Ipswich	0-4	1	2125
Ipswich	5-9		1453
Ipswich	5-9	0	24192
Ipswich	5-9	1	2131
Ipswich	10-14		1442
Ipswich	10-14	0	23555
Ipswich	10-14	1	2255
Ipswich	15-19		1201
Ipswich	15-19	0	20894
Ipswich	15-19	1	1892
Ipswich	20-24		1333
Ipswich	20-24	0	20939
Ipswich	20-24	1	1646
Ipswich	25-29		1437
Ipswich	25-29	0	23138
Ipswich	25-29	1	1559
Ipswich	30-34		1447
Ipswich	30-34	0	25227
Ipswich	30-34	1	1328
Ipswich	35-39		1396
Ipswich	35-39	0	25096
Ipswich	35-39	1	1130
Ipswich	40-44		1153
Ipswich	40-44	0	21723
Ipswich	40-44	1	895
Ipswich	45-49		1104
Ipswich	45-49	0	21460
Ipswich	45-49	1	870
Ipswich	50-54		995
Ipswich	50-54	0	20685
Ipswich	50-54	1	756
Ipswich	55-59		927
Ipswich	55-59	0	19249
Ipswich	55-59	1	630
Ipswich	60-64		772
Ipswich	60-64	0	17363
Ipswich	60-64	1	462
Ipswich	65+		2388
Ipswich	65+	0	44443
Ipswich	65+	1	735
Logan - Beaudesert	0-4		1593
Logan - Beaudesert	0-4	0	22046
Logan - Beaudesert	0-4	1	2041
Logan - Beaudesert	5-9		1917
Logan - Beaudesert	5-9	0	23325
Logan - Beaudesert	5-9	1	1998
Logan - Beaudesert	10-14		1800
Logan - Beaudesert	10-14	0	23623
Logan - Beaudesert	10-14	1	1890
Logan - Beaudesert	15-19		1478
Logan - Beaudesert	15-19	0	20929
Logan - Beaudesert	15-19	1	1636
