SA4_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Brisbane - East	13-14	0	Both	891
Brisbane - East	13-14	0	Father only	140
Brisbane - East	13-14	0	Mother only	192
Brisbane - East	13-14	0	Neither	177
Brisbane - East	13-14	1		17
Brisbane - East	13-14	1	Both	2896
Brisbane - East	13-14	1	Father only	470
Brisbane - East	13-14	1	Mother only	564
Brisbane - East	13-14	1	Neither	983
Brisbane - East	15-17	0		10
Brisbane - East	15-17	0	Both	1140
Brisbane - East	15-17	0	Father only	194
Brisbane - East	15-17	0	Mother only	227
Brisbane - East	15-17	0	Neither	240
Brisbane - East	15-17	1		11
Brisbane - East	15-17	1	Both	3553
Brisbane - East	15-17	1	Father only	610
Brisbane - East	15-17	1	Mother only	756
Brisbane - East	15-17	1	Neither	1412
Brisbane - East	18-20	0	Both	330
Brisbane - East	18-20	0	Father only	67
Brisbane - East	18-20	0	Mother only	66
Brisbane - East	18-20	0	Neither	95
Brisbane - East	18-20	1	Both	1339
Brisbane - East	18-20	1	Father only	235
Brisbane - East	18-20	1	Mother only	264
Brisbane - East	18-20	1	Neither	660
Brisbane - East	21-24	0	Both	143
Brisbane - East	21-24	0	Father only	31
Brisbane - East	21-24	0	Mother only	27
Brisbane - East	21-24	0	Neither	47
Brisbane - East	21-24	1	Both	487
Brisbane - East	21-24	1	Father only	91
Brisbane - East	21-24	1	Mother only	99
Brisbane - East	21-24	1	Neither	317
Brisbane - North	0-4	0		60
Brisbane - North	0-4	0	Both	737
Brisbane - North	0-4	0	Father only	99
Brisbane - North	0-4	0	Mother only	194
Brisbane - North	0-4	0	Neither	193
Brisbane - North	0-4	1		28
Brisbane - North	0-4	1	Both	5808
Brisbane - North	0-4	1	Father only	1353
Brisbane - North	0-4	1	Mother only	1246
Brisbane - North	0-4	1	Neither	3213
Brisbane - North	5-9	0		69
Brisbane - North	5-9	0	Both	1228
Brisbane - North	5-9	0	Father only	228
Brisbane - North	5-9	0	Mother only	343
Brisbane - North	5-9	0	Neither	350
Brisbane - North	5-9	1		30
Brisbane - North	5-9	1	Both	5426
Brisbane - North	5-9	1	Father only	1190
Brisbane - North	5-9	1	Mother only	1133
Brisbane - North	5-9	1	Neither	3131
Brisbane - North	10-12	0		29
Brisbane - North	10-12	0	Both	871
Brisbane - North	10-12	0	Father only	149
Brisbane - North	10-12	0	Mother only	218
Brisbane - North	10-12	0	Neither	264
Brisbane - North	10-12	1		10
Brisbane - North	10-12	1	Both	3174
Brisbane - North	10-12	1	Father only	593
Brisbane - North	10-12	1	Mother only	612
Brisbane - North	10-12	1	Neither	1655
Brisbane - North	13-14	0		15
Brisbane - North	13-14	0	Both	645
Brisbane - North	13-14	0	Father only	100
Brisbane - North	13-14	0	Mother only	156
Brisbane - North	13-14	0	Neither	174
Brisbane - North	13-14	1		8
Brisbane - North	13-14	1	Both	2106
Brisbane - North	13-14	1	Father only	314
Brisbane - North	13-14	1	Mother only	386
Brisbane - North	13-14	1	Neither	992
Brisbane - North	15-17	0		7
Brisbane - North	15-17	0	Both	859
Brisbane - North	15-17	0	Father only	160
Brisbane - North	15-17	0	Mother only	180
Brisbane - North	15-17	0	Neither	301
Brisbane - North	15-17	1		10
Brisbane - North	15-17	1	Both	2793
Brisbane - North	15-17	1	Father only	433
Brisbane - North	15-17	1	Mother only	517
Brisbane - North	15-17	1	Neither	1280
Brisbane - North	18-20	0		4
Brisbane - North	18-20	0	Both	325
Brisbane - North	18-20	0	Father only	65
Brisbane - North	18-20	0	Mother only	54
Brisbane - North	18-20	0	Neither	137
Brisbane - North	18-20	1	Both	1222
Brisbane - North	18-20	1	Father only	175
Brisbane - North	18-20	1	Mother only	216
Brisbane - North	18-20	1	Neither	679
Brisbane - North	21-24	0	Both	133
Brisbane - North	21-24	0	Father only	35
Brisbane - North	21-24	0	Mother only	33
Brisbane - North	21-24	0	Neither	74
Brisbane - North	21-24	1	Both	464
Brisbane - North	21-24	1	Father only	56
Brisbane - North	21-24	1	Mother only	71
Brisbane - North	21-24	1	Neither	328
Brisbane - South	0-4	0		107
Brisbane - South	0-4	0	Both	825
Brisbane - South	0-4	0	Father only	177
Brisbane - South	0-4	0	Mother only	296
Brisbane - South	0-4	0	Neither	584
Brisbane - South	0-4	1		83
Brisbane - South	0-4	1	Both	6259
Brisbane - South	0-4	1	Father only	2081
Brisbane - South	0-4	1	Mother only	1797
Brisbane - South	0-4	1	Neither	8857
Brisbane - South	5-9	0		76
Brisbane - South	5-9	0	Both	1374
Brisbane - South	5-9	0	Father only	313
Brisbane - South	5-9	0	Mother only	429
Brisbane - South	5-9	0	Neither	1084
Brisbane - South	5-9	1		81
Brisbane - South	5-9	1	Both	6380
Brisbane - South	5-9	1	Father only	1944
Brisbane - South	5-9	1	Mother only	1730
Brisbane - South	5-9	1	Neither	9603
Brisbane - South	10-12	0		43
Brisbane - South	10-12	0	Both	987
Brisbane - South	10-12	0	Father only	259
Brisbane - South	10-12	0	Mother only	309
Brisbane - South	10-12	0	Neither	779
Brisbane - South	10-12	1		41
Brisbane - South	10-12	1	Both	4036
Brisbane - South	10-12	1	Father only	992
Brisbane - South	10-12	1	Mother only	992
Brisbane - South	10-12	1	Neither	4610
Brisbane - South	13-14	0		31
Brisbane - South	13-14	0	Both	728
Brisbane - South	13-14	0	Father only	162
Brisbane - South	13-14	0	Mother only	201
Brisbane - South	13-14	0	Neither	602
Brisbane - South	13-14	1		15
Brisbane - South	13-14	1	Both	2754
Brisbane - South	13-14	1	Father only	596
Brisbane - South	13-14	1	Mother only	615
Brisbane - South	13-14	1	Neither	2704
Brisbane - South	15-17	0		27
Brisbane - South	15-17	0	Both	997
Brisbane - South	15-17	0	Father only	193
Brisbane - South	15-17	0	Mother only	265
Brisbane - South	15-17	0	Neither	826
Brisbane - South	15-17	1		16
Brisbane - South	15-17	1	Both	3687
Brisbane - South	15-17	1	Father only	709
Brisbane - South	15-17	1	Mother only	798
Brisbane - South	15-17	1	Neither	3553
Brisbane - South	18-20	0		7
Brisbane - South	18-20	0	Both	373
Brisbane - South	18-20	0	Father only	88
Brisbane - South	18-20	0	Mother only	104
Brisbane - South	18-20	0	Neither	530
Brisbane - South	18-20	1		5
Brisbane - South	18-20	1	Both	1799
Brisbane - South	18-20	1	Father only	374
Brisbane - South	18-20	1	Mother only	353
Brisbane - South	18-20	1	Neither	2077
Brisbane - South	21-24	0		4
Brisbane - South	21-24	0	Both	175
Brisbane - South	21-24	0	Father only	38
Brisbane - South	21-24	0	Mother only	47
Brisbane - South	21-24	0	Neither	294
Brisbane - South	21-24	1		3
Brisbane - South	21-24	1	Both	738
Brisbane - South	21-24	1	Father only	122
Brisbane - South	21-24	1	Mother only	154
Brisbane - South	21-24	1	Neither	1168
Brisbane - West	0-4	0		13
Brisbane - West	0-4	0	Both	318
Brisbane - West	0-4	0	Father only	61
Brisbane - West	0-4	0	Mother only	98
Brisbane - West	0-4	0	Neither	114
Brisbane - West	0-4	1		35
Brisbane - West	0-4	1	Both	4166
Brisbane - West	0-4	1	Father only	1082
Brisbane - West	0-4	1	Mother only	1060
Brisbane - West	0-4	1	Neither	2359
Brisbane - West	5-9	0		20
Brisbane - West	5-9	0	Both	632
Brisbane - West	5-9	0	Father only	158
Brisbane - West	5-9	0	Mother only	214
Brisbane - West	5-9	0	Neither	334
Brisbane - West	5-9	1		29
Brisbane - West	5-9	1	Both	4810
Brisbane - West	5-9	1	Father only	1362
Brisbane - West	5-9	1	Mother only	1328
Brisbane - West	5-9	1	Neither	3553
Brisbane - West	10-12	0		13
Brisbane - West	10-12	0	Both	615
Brisbane - West	10-12	0	Father only	151
Brisbane - West	10-12	0	Mother only	184
Brisbane - West	10-12	0	Neither	290
Brisbane - West	10-12	1		16
Brisbane - West	10-12	1	Both	3162
Brisbane - West	10-12	1	Father only	798
Brisbane - West	10-12	1	Mother only	839
Brisbane - West	10-12	1	Neither	2078
Brisbane - West	13-14	0		16
Brisbane - West	13-14	0	Both	472
Brisbane - West	13-14	0	Father only	95
Brisbane - West	13-14	0	Mother only	130
Brisbane - West	13-14	0	Neither	235
Brisbane - West	13-14	1		11
Brisbane - West	13-14	1	Both	2168
Brisbane - West	13-14	1	Father only	482
Brisbane - West	13-14	1	Mother only	564
Brisbane - West	13-14	1	Neither	1259
Brisbane - West	15-17	0		4
Brisbane - West	15-17	0	Both	693
Brisbane - West	15-17	0	Father only	134
Brisbane - West	15-17	0	Mother only	156
Brisbane - West	15-17	0	Neither	335
Brisbane - West	15-17	1		16
Brisbane - West	15-17	1	Both	2890
Brisbane - West	15-17	1	Father only	583
Brisbane - West	15-17	1	Mother only	675
Brisbane - West	15-17	1	Neither	1633
Brisbane - West	18-20	0		3
Brisbane - West	18-20	0	Both	284
Brisbane - West	18-20	0	Father only	88
Brisbane - West	18-20	0	Mother only	81
Brisbane - West	18-20	0	Neither	193
Brisbane - West	18-20	1		6
Brisbane - West	18-20	1	Both	1444
Brisbane - West	18-20	1	Father only	283
Brisbane - West	18-20	1	Mother only	327
Brisbane - West	18-20	1	Neither	921
Brisbane - West	21-24	0	Both	153
Brisbane - West	21-24	0	Father only	34
Brisbane - West	21-24	0	Mother only	35
Brisbane - West	21-24	0	Neither	100
Brisbane - West	21-24	1	Both	555
Brisbane - West	21-24	1	Father only	131
Brisbane - West	21-24	1	Mother only	102
Brisbane - West	21-24	1	Neither	432
Brisbane Inner City	0-4	0		40
Brisbane Inner City	0-4	0	Both	363
Brisbane Inner City	0-4	0	Father only	114
Brisbane Inner City	0-4	0	Mother only	161
Brisbane Inner City	0-4	0	Neither	181
Brisbane Inner City	0-4	1		33
Brisbane Inner City	0-4	1	Both	5086
Brisbane Inner City	0-4	1	Father only	1395
Brisbane Inner City	0-4	1	Mother only	1321
Brisbane Inner City	0-4	1	Neither	2772
Brisbane Inner City	5-9	0		45
Brisbane Inner City	5-9	0	Both	790
Brisbane Inner City	5-9	0	Father only	208
Brisbane Inner City	5-9	0	Mother only	254
Brisbane Inner City	5-9	0	Neither	354
Brisbane Inner City	5-9	1		45
Brisbane Inner City	5-9	1	Both	5297
Brisbane Inner City	5-9	1	Father only	1275
Brisbane Inner City	5-9	1	Mother only	1238
Brisbane Inner City	5-9	1	Neither	2634
Brisbane Inner City	10-12	0		15
Brisbane Inner City	10-12	0	Both	629
Brisbane Inner City	10-12	0	Father only	172
Brisbane Inner City	10-12	0	Mother only	197
Brisbane Inner City	10-12	0	Neither	298
Brisbane Inner City	10-12	1		14
Brisbane Inner City	10-12	1	Both	3461
Brisbane Inner City	10-12	1	Father only	767
Brisbane Inner City	10-12	1	Mother only	749
Brisbane Inner City	10-12	1	Neither	1420
Brisbane Inner City	13-14	0		8
Brisbane Inner City	13-14	0	Both	489
Brisbane Inner City	13-14	0	Father only	114
Brisbane Inner City	13-14	0	Mother only	141
Brisbane Inner City	13-14	0	Neither	226
Brisbane Inner City	13-14	1		10
Brisbane Inner City	13-14	1	Both	2267
Brisbane Inner City	13-14	1	Father only	443
Brisbane Inner City	13-14	1	Mother only	501
Brisbane Inner City	13-14	1	Neither	869
Brisbane Inner City	15-17	0		11
Brisbane Inner City	15-17	0	Both	744
Brisbane Inner City	15-17	0	Father only	133
Brisbane Inner City	15-17	0	Mother only	216
Brisbane Inner City	15-17	0	Neither	326
Brisbane Inner City	15-17	1		3
Brisbane Inner City	15-17	1	Both	3261
Brisbane Inner City	15-17	1	Father only	611
Brisbane Inner City	15-17	1	Mother only	641
Brisbane Inner City	15-17	1	Neither	1045
Brisbane Inner City	18-20	0		3
Brisbane Inner City	18-20	0	Both	411
Brisbane Inner City	18-20	0	Father only	78
Brisbane Inner City	18-20	0	Mother only	109
Brisbane Inner City	18-20	0	Neither	214
Brisbane Inner City	18-20	1	Both	1872
Brisbane Inner City	18-20	1	Father only	317
Brisbane Inner City	18-20	1	Mother only	368
Brisbane Inner City	18-20	1	Neither	512
Brisbane Inner City	21-24	0	Both	211
Brisbane Inner City	21-24	0	Father only	42
Brisbane Inner City	21-24	0	Mother only	48
Brisbane Inner City	21-24	0	Neither	97
Brisbane Inner City	21-24	1	Both	694
Brisbane Inner City	21-24	1	Father only	113
Brisbane Inner City	21-24	1	Mother only	137
Brisbane Inner City	21-24	1	Neither	251
Cairns	0-4	0		118
Cairns	0-4	0	Both	1888
Cairns	0-4	0	Father only	156
Cairns	0-4	0	Mother only	194
Cairns	0-4	0	Neither	129
Cairns	0-4	1		69
Cairns	0-4	1	Both	5895
Cairns	0-4	1	Father only	1215
Cairns	0-4	1	Mother only	725
Cairns	0-4	1	Neither	1679
Cairns	5-9	0		135
Cairns	5-9	0	Both	2786
Cairns	5-9	0	Father only	325
Cairns	5-9	0	Mother only	316
Cairns	5-9	0	Neither	283
Cairns	5-9	1		57
Cairns	5-9	1	Both	6583
Cairns	5-9	1	Father only	1241
Cairns	5-9	1	Mother only	799
Cairns	5-9	1	Neither	1903
Cairns	10-12	0		76
Cairns	10-12	0	Both	1879
Cairns	10-12	0	Father only	261
Cairns	10-12	0	Mother only	245
Cairns	10-12	0	Neither	251
Cairns	10-12	1		49
Cairns	10-12	1	Both	4234
Cairns	10-12	1	Father only	733
Cairns	10-12	1	Mother only	529
Cairns	10-12	1	Neither	1048
Cairns	13-14	0		58
Cairns	13-14	0	Both	1356
Cairns	13-14	0	Father only	195
Cairns	13-14	0	Mother only	163
Cairns	13-14	0	Neither	172
Cairns	13-14	1		25
Cairns	13-14	1	Both	2885
Cairns	13-14	1	Father only	475
Cairns	13-14	1	Mother only	365
Cairns	13-14	1	Neither	713
Cairns	15-17	0		16
Cairns	15-17	0	Both	1457
Cairns	15-17	0	Father only	208
Cairns	15-17	0	Mother only	206
Cairns	15-17	0	Neither	251
Cairns	15-17	1		19
Cairns	15-17	1	Both	3260
Cairns	15-17	1	Father only	559
Cairns	15-17	1	Mother only	423
Cairns	15-17	1	Neither	900
Cairns	18-20	0	Both	197
Cairns	18-20	0	Father only	29
Cairns	18-20	0	Mother only	27
Cairns	18-20	0	Neither	74
Cairns	18-20	1	Both	473
Cairns	18-20	1	Father only	81
Cairns	18-20	1	Mother only	71
Cairns	18-20	1	Neither	215
Cairns	21-24	0	Both	61
Cairns	21-24	0	Father only	21
Cairns	21-24	0	Mother only	15
Cairns	21-24	0	Neither	28
Cairns	21-24	1		3
Cairns	21-24	1	Both	153
Cairns	21-24	1	Father only	17
Cairns	21-24	1	Mother only	19
Cairns	21-24	1	Neither	78
Darling Downs - Maranoa	0-4	0		42
Darling Downs - Maranoa	0-4	0	Both	1177
Darling Downs - Maranoa	0-4	0	Father only	29
Darling Downs - Maranoa	0-4	0	Mother only	48
Darling Downs - Maranoa	0-4	0	Neither	29
Darling Downs - Maranoa	0-4	1		30
Darling Downs - Maranoa	0-4	1	Both	4581
Darling Downs - Maranoa	0-4	1	Father only	298
Darling Downs - Maranoa	0-4	1	Mother only	204
Darling Downs - Maranoa	0-4	1	Neither	272
Darling Downs - Maranoa	5-9	0		59
Darling Downs - Maranoa	5-9	0	Both	1617
Darling Downs - Maranoa	5-9	0	Father only	61
Darling Downs - Maranoa	5-9	0	Mother only	94
Darling Downs - Maranoa	5-9	0	Neither	40
Darling Downs - Maranoa	5-9	1		19
Darling Downs - Maranoa	5-9	1	Both	5008
Darling Downs - Maranoa	5-9	1	Father only	278
Darling Downs - Maranoa	5-9	1	Mother only	210
Darling Downs - Maranoa	5-9	1	Neither	327
Darling Downs - Maranoa	10-12	0		35
Darling Downs - Maranoa	10-12	0	Both	1036
Darling Downs - Maranoa	10-12	0	Father only	43
Darling Downs - Maranoa	10-12	0	Mother only	54
Darling Downs - Maranoa	10-12	0	Neither	27
Darling Downs - Maranoa	10-12	1		19
Darling Downs - Maranoa	10-12	1	Both	3267
Darling Downs - Maranoa	10-12	1	Father only	169
Darling Downs - Maranoa	10-12	1	Mother only	126
Darling Downs - Maranoa	10-12	1	Neither	177
Darling Downs - Maranoa	13-14	0		19
Darling Downs - Maranoa	13-14	0	Both	757
Darling Downs - Maranoa	13-14	0	Father only	27
Darling Downs - Maranoa	13-14	0	Mother only	38
Darling Downs - Maranoa	13-14	0	Neither	20
Darling Downs - Maranoa	13-14	1		12
Darling Downs - Maranoa	13-14	1	Both	2006
Darling Downs - Maranoa	13-14	1	Father only	78
Darling Downs - Maranoa	13-14	1	Mother only	87
Darling Downs - Maranoa	13-14	1	Neither	113
Darling Downs - Maranoa	15-17	0		6
Darling Downs - Maranoa	15-17	0	Both	665
Darling Downs - Maranoa	15-17	0	Father only	36
Darling Downs - Maranoa	15-17	0	Mother only	44
Darling Downs - Maranoa	15-17	0	Neither	25
Darling Downs - Maranoa	15-17	1	Both	2244
Darling Downs - Maranoa	15-17	1	Father only	97
Darling Downs - Maranoa	15-17	1	Mother only	96
Darling Downs - Maranoa	15-17	1	Neither	144
Darling Downs - Maranoa	18-20	0	Both	69
Darling Downs - Maranoa	18-20	0	Mother only	4
Darling Downs - Maranoa	18-20	0	Neither	8
Darling Downs - Maranoa	18-20	1		4
Darling Downs - Maranoa	18-20	1	Both	244
Darling Downs - Maranoa	18-20	1	Father only	14
Darling Downs - Maranoa	18-20	1	Mother only	7
Darling Downs - Maranoa	18-20	1	Neither	30
Darling Downs - Maranoa	21-24	0	Both	19
Darling Downs - Maranoa	21-24	0	Neither	3
Darling Downs - Maranoa	21-24	1	Both	58
Darling Downs - Maranoa	21-24	1	Father only	9
Darling Downs - Maranoa	21-24	1	Mother only	8
Darling Downs - Maranoa	21-24	1	Neither	8
Central Queensland	0-4	0		87
Central Queensland	0-4	0	Both	2188
Central Queensland	0-4	0	Father only	85
Central Queensland	0-4	0	Mother only	171
Central Queensland	0-4	0	Neither	48
Central Queensland	0-4	1		50
Central Queensland	0-4	1	Both	8374
Central Queensland	0-4	1	Father only	673
Central Queensland	0-4	1	Mother only	500
Central Queensland	0-4	1	Neither	865
Central Queensland	5-9	0		83
Central Queensland	5-9	0	Both	2833
Central Queensland	5-9	0	Father only	143
Central Queensland	5-9	0	Mother only	196
Central Queensland	5-9	0	Neither	94
Central Queensland	5-9	1		69
Central Queensland	5-9	1	Both	9178
Central Queensland	5-9	1	Father only	676
Central Queensland	5-9	1	Mother only	537
Central Queensland	5-9	1	Neither	1085
Central Queensland	10-12	0		55
Central Queensland	10-12	0	Both	1862
Central Queensland	10-12	0	Father only	112
Central Queensland	10-12	0	Mother only	142
Central Queensland	10-12	0	Neither	89
Central Queensland	10-12	1		52
Central Queensland	10-12	1	Both	5503
Central Queensland	10-12	1	Father only	340
Central Queensland	10-12	1	Mother only	330
Central Queensland	10-12	1	Neither	746
Central Queensland	13-14	0		31
Central Queensland	13-14	0	Both	1312
Central Queensland	13-14	0	Father only	78
Central Queensland	13-14	0	Mother only	92
Central Queensland	13-14	0	Neither	98
Central Queensland	13-14	1		26
Central Queensland	13-14	1	Both	3476
Central Queensland	13-14	1	Father only	214
Central Queensland	13-14	1	Mother only	251
Central Queensland	13-14	1	Neither	441
Central Queensland	15-17	0		21
Central Queensland	15-17	0	Both	1350
Central Queensland	15-17	0	Father only	90
Central Queensland	15-17	0	Mother only	95
Central Queensland	15-17	0	Neither	87
Central Queensland	15-17	1		7
Central Queensland	15-17	1	Both	3894
Central Queensland	15-17	1	Father only	244
Central Queensland	15-17	1	Mother only	253
Central Queensland	15-17	1	Neither	603
Central Queensland	18-20	0		4
Central Queensland	18-20	0	Both	166
Central Queensland	18-20	0	Father only	13
Central Queensland	18-20	0	Mother only	13
Central Queensland	18-20	0	Neither	15
Central Queensland	18-20	1	Both	493
Central Queensland	18-20	1	Father only	29
Central Queensland	18-20	1	Mother only	27
Central Queensland	18-20	1	Neither	141
Central Queensland	21-24	0	Both	35
Central Queensland	21-24	0	Father only	4
Central Queensland	21-24	0	Mother only	7
Central Queensland	21-24	0	Neither	5
Central Queensland	21-24	1	Both	164
Central Queensland	21-24	1	Father only	9
Central Queensland	21-24	1	Mother only	12
Central Queensland	21-24	1	Neither	35
Gold Coast	0-4	0		157
Gold Coast	0-4	0	Both	2512
Gold Coast	0-4	0	Father only	464
Gold Coast	0-4	0	Mother only	724
Gold Coast	0-4	0	Neither	563
Gold Coast	0-4	1		141
Gold Coast	0-4	1	Both	13691
Gold Coast	0-4	1	Father only	3658
Gold Coast	0-4	1	Mother only	3643
Gold Coast	0-4	1	Neither	6510
Gold Coast	5-9	0		159
Gold Coast	5-9	0	Both	3934
Gold Coast	5-9	0	Father only	849
Gold Coast	5-9	0	Mother only	1118
Gold Coast	5-9	0	Neither	1198
Gold Coast	5-9	1		138
Gold Coast	5-9	1	Both	14049
Gold Coast	5-9	1	Father only	3675
Gold Coast	5-9	1	Mother only	3540
Gold Coast	5-9	1	Neither	7396
Gold Coast	10-12	0		117
Gold Coast	10-12	0	Both	2798
Gold Coast	10-12	0	Father only	619
Gold Coast	10-12	0	Mother only	755
Gold Coast	10-12	0	Neither	963
Gold Coast	10-12	1		81
Gold Coast	10-12	1	Both	8536
Gold Coast	10-12	1	Father only	2090
Gold Coast	10-12	1	Mother only	1968
Gold Coast	10-12	1	Neither	4507
Gold Coast	13-14	0		55
Gold Coast	13-14	0	Both	2128
Gold Coast	13-14	0	Father only	395
Gold Coast	13-14	0	Mother only	511
Gold Coast	13-14	0	Neither	781
Gold Coast	13-14	1		39
Gold Coast	13-14	1	Both	5704
Gold Coast	13-14	1	Father only	1242
Gold Coast	13-14	1	Mother only	1273
Gold Coast	13-14	1	Neither	2900
Gold Coast	15-17	0		49
Gold Coast	15-17	0	Both	2566
Gold Coast	15-17	0	Father only	565
Gold Coast	15-17	0	Mother only	628
Gold Coast	15-17	0	Neither	1054
Gold Coast	15-17	1		30
Gold Coast	15-17	1	Both	7041
Gold Coast	15-17	1	Father only	1528
Gold Coast	15-17	1	Mother only	1517
Gold Coast	15-17	1	Neither	3825
Gold Coast	18-20	0		10
Gold Coast	18-20	0	Both	749
Gold Coast	18-20	0	Father only	189
Gold Coast	18-20	0	Mother only	182
Gold Coast	18-20	0	Neither	428
Gold Coast	18-20	1		12
Gold Coast	18-20	1	Both	2459
Gold Coast	18-20	1	Father only	550
Gold Coast	18-20	1	Mother only	530
Gold Coast	18-20	1	Neither	1571
Gold Coast	21-24	0		4
Gold Coast	21-24	0	Both	332
Gold Coast	21-24	0	Father only	78
Gold Coast	21-24	0	Mother only	70
Gold Coast	21-24	0	Neither	224
Gold Coast	21-24	1		3
Gold Coast	21-24	1	Both	889
Gold Coast	21-24	1	Father only	210
Gold Coast	21-24	1	Mother only	221
Gold Coast	21-24	1	Neither	849
Ipswich	0-4	0		182
Ipswich	0-4	0	Both	2991
Ipswich	0-4	0	Father only	249
Ipswich	0-4	0	Mother only	537
Ipswich	0-4	0	Neither	840
Ipswich	0-4	1		121
Ipswich	0-4	1	Both	10076
Ipswich	0-4	1	Father only	1783
Ipswich	0-4	1	Mother only	1640
Ipswich	0-4	1	Neither	5869
Ipswich	5-9	0		194
Ipswich	5-9	0	Both	4171
Ipswich	5-9	0	Father only	432
Ipswich	5-9	0	Mother only	677
Ipswich	5-9	0	Neither	1191
Ipswich	5-9	1		144
Ipswich	5-9	1	Both	10084
Ipswich	5-9	1	Father only	1565
Ipswich	5-9	1	Mother only	1476
Ipswich	5-9	1	Neither	6116
Ipswich	10-12	0		119
Ipswich	10-12	0	Both	2633
Ipswich	10-12	0	Father only	281
Ipswich	10-12	0	Mother only	390
Ipswich	10-12	0	Neither	808
Ipswich	10-12	1		76
Ipswich	10-12	1	Both	5884
Ipswich	10-12	1	Father only	836
Ipswich	10-12	1	Mother only	807
Ipswich	10-12	1	Neither	3517
Ipswich	13-14	0		76
Ipswich	13-14	0	Both	1906
Ipswich	13-14	0	Father only	199
Ipswich	13-14	0	Mother only	300
Ipswich	13-14	0	Neither	644
Ipswich	13-14	1		36
Ipswich	13-14	1	Both	3809
Ipswich	13-14	1	Father only	462
Ipswich	13-14	1	Mother only	512
Ipswich	13-14	1	Neither	2205
Ipswich	15-17	0		59
Ipswich	15-17	0	Both	1836
Ipswich	15-17	0	Father only	233
Ipswich	15-17	0	Mother only	331
Ipswich	15-17	0	Neither	847
Ipswich	15-17	1		25
Ipswich	15-17	1	Both	4314
Ipswich	15-17	1	Father only	571
Ipswich	15-17	1	Mother only	648
Ipswich	15-17	1	Neither	2749
Ipswich	18-20	0		10
Ipswich	18-20	0	Both	377
Ipswich	18-20	0	Father only	56
Ipswich	18-20	0	Mother only	75
Ipswich	18-20	0	Neither	320
Ipswich	18-20	1		8
Ipswich	18-20	1	Both	1181
Ipswich	18-20	1	Father only	158
Ipswich	18-20	1	Mother only	205
Ipswich	18-20	1	Neither	1234
Ipswich	21-24	0	Both	133
Ipswich	21-24	0	Father only	38
Ipswich	21-24	0	Mother only	25
Ipswich	21-24	0	Neither	188
Ipswich	21-24	1	Both	374
Ipswich	21-24	1	Father only	58
Ipswich	21-24	1	Mother only	70
Ipswich	21-24	1	Neither	603
Logan - Beaudesert	0-4	0		206
Logan - Beaudesert	0-4	0	Both	2997
Logan - Beaudesert	0-4	0	Father only	328
Logan - Beaudesert	0-4	0	Mother only	646
Logan - Beaudesert	0-4	0	Neither	796
Logan - Beaudesert	0-4	1		106
Logan - Beaudesert	0-4	1	Both	8852
Logan - Beaudesert	0-4	1	Father only	1848
Logan - Beaudesert	0-4	1	Mother only	1871
Logan - Beaudesert	0-4	1	Neither	6107
Logan - Beaudesert	5-9	0		178
Logan - Beaudesert	5-9	0	Both	3764
Logan - Beaudesert	5-9	0	Father only	474
Logan - Beaudesert	5-9	0	Mother only	760
Logan - Beaudesert	5-9	0	Neither	1113
Logan - Beaudesert	5-9	1		122
Logan - Beaudesert	5-9	1	Both	8892
Logan - Beaudesert	5-9	1	Father only	1696
Logan - Beaudesert	5-9	1	Mother only	1753
Logan - Beaudesert	5-9	1	Neither	6299
Logan - Beaudesert	10-12	0		92
Logan - Beaudesert	10-12	0	Both	2438
Logan - Beaudesert	10-12	0	Father only	373
Logan - Beaudesert	10-12	0	Mother only	466
Logan - Beaudesert	10-12	0	Neither	757
Logan - Beaudesert	10-12	1		65
Logan - Beaudesert	10-12	1	Both	5247
Logan - Beaudesert	10-12	1	Father only	975
Logan - Beaudesert	10-12	1	Mother only	1041
Logan - Beaudesert	10-12	1	Neither	3713
Logan - Beaudesert	13-14	0		70
Logan - Beaudesert	13-14	0	Both	1693
Logan - Beaudesert	13-14	0	Father only	248
Logan - Beaudesert	13-14	0	Mother only	310
Logan - Beaudesert	13-14	0	Neither	594
Logan - Beaudesert	13-14	1		44
Logan - Beaudesert	13-14	1	Both	3477
Logan - Beaudesert	13-14	1	Father only	565
Logan - Beaudesert	13-14	1	Mother only	674
Logan - Beaudesert	13-14	1	Neither	2371
Logan - Beaudesert	15-17	0		39
Logan - Beaudesert	15-17	0	Both	1755
Logan - Beaudesert	15-17	0	Father only	292
Logan - Beaudesert	15-17	0	Mother only	350
Logan - Beaudesert	15-17	0	Neither	765
Logan - Beaudesert	15-17	1		27
Logan - Beaudesert	15-17	1	Both	3931
Logan - Beaudesert	15-17	1	Father only	715
Logan - Beaudesert	15-17	1	Mother only	768
Logan - Beaudesert	15-17	1	Neither	2965
Logan - Beaudesert	18-20	0		8
Logan - Beaudesert	18-20	0	Both	313
Logan - Beaudesert	18-20	0	Father only	70
Logan - Beaudesert	18-20	0	Mother only	91
Logan - Beaudesert	18-20	0	Neither	255
Logan - Beaudesert	18-20	1		6
Logan - Beaudesert	18-20	1	Both	968
Logan - Beaudesert	18-20	1	Father only	184
Logan - Beaudesert	18-20	1	Mother only	220
Logan - Beaudesert	18-20	1	Neither	1207
Logan - Beaudesert	21-24	0		3
Logan - Beaudesert	21-24	0	Both	124
Logan - Beaudesert	21-24	0	Father only	20
