SA4_NAME16	CountryOfBirth	persons
Melbourne - Inner	TUR	1853
Melbourne - Inner	TWN	2161
Melbourne - Inner	USA	6065
Melbourne - Inner	VNM	8388
Melbourne - Inner	WSM	82
Melbourne - Inner	ZAF	3152
Melbourne - Inner	ZWE	572
Melbourne - Inner East		20919
Melbourne - Inner East	AFG	94
Melbourne - Inner East	AUS	214019
Melbourne - Inner East	BGD	323
Melbourne - Inner East	BIH	167
Melbourne - Inner East	BRA	295
Melbourne - Inner East	CAN	717
Melbourne - Inner East	CHL	242
Melbourne - Inner East	CHN	41719
Melbourne - Inner East	DEU	1276
Melbourne - Inner East	EGY	1157
Melbourne - Inner East	FJI	493
Melbourne - Inner East	FRA	541
Melbourne - Inner East	GBR	9774
Melbourne - Inner East	GRC	5507
Melbourne - Inner East	HKG	7049
Melbourne - Inner East	HRV	546
Melbourne - Inner East	IDN	2037
Melbourne - Inner East	IND	10381
Melbourne - Inner East	IRL	743
Melbourne - Inner East	IRN	4225
Melbourne - Inner East	IRQ	242
Melbourne - Inner East	ITA	4676
Melbourne - Inner East	JPN	870
Melbourne - Inner East	KHM	408
Melbourne - Inner East	KOR	2221
Melbourne - Inner East	LBN	612
Melbourne - Inner East	LKA	3840
Melbourne - Inner East	MKD	407
Melbourne - Inner East	MLT	300
Melbourne - Inner East	MMR	203
Melbourne - Inner East	MUS	391
Melbourne - Inner East	MYS	11772
Melbourne - Inner East	NLD	662
Melbourne - Inner East	NPL	492
Melbourne - Inner East	NZL	4398
Melbourne - Inner East	PAK	1131
Melbourne - Inner East	PHL	1975
Melbourne - Inner East	PNG	184
Melbourne - Inner East	POL	680
Melbourne - Inner East	SGP	2604
Melbourne - Inner East	THA	1028
Melbourne - Inner East	TUR	460
Melbourne - Inner East	TWN	2334
Melbourne - Inner East	USA	1929
Melbourne - Inner East	VNM	4802
Melbourne - Inner East	WSM	27
Melbourne - Inner East	ZAF	2286
Melbourne - Inner East	ZWE	319
Melbourne - Inner South		34653
Melbourne - Inner South	AFG	119
Melbourne - Inner South	AUS	278589
Melbourne - Inner South	BGD	272
Melbourne - Inner South	BIH	444
Melbourne - Inner South	BRA	750
Melbourne - Inner South	CAN	1174
Melbourne - Inner South	CHL	513
Melbourne - Inner South	CHN	13969
Melbourne - Inner South	DEU	2373
Melbourne - Inner South	EGY	876
Melbourne - Inner South	FJI	444
Melbourne - Inner South	FRA	1298
Melbourne - Inner South	GBR	19868
Melbourne - Inner South	GRC	5186
Melbourne - Inner South	HKG	1624
Melbourne - Inner South	HRV	723
Melbourne - Inner South	IDN	1189
Melbourne - Inner South	IND	11656
Melbourne - Inner South	IRL	2401
Melbourne - Inner South	IRN	712
Melbourne - Inner South	IRQ	146
Melbourne - Inner South	ITA	3048
Melbourne - Inner South	JPN	1393
Melbourne - Inner South	KHM	403
Melbourne - Inner South	KOR	1163
Melbourne - Inner South	LBN	486
Melbourne - Inner South	LKA	2601
Melbourne - Inner South	MKD	199
Melbourne - Inner South	MLT	302
Melbourne - Inner South	MMR	176
Melbourne - Inner South	MUS	867
Melbourne - Inner South	MYS	3004
Melbourne - Inner South	NLD	950
Melbourne - Inner South	NPL	888
Melbourne - Inner South	NZL	6667
Melbourne - Inner South	PAK	319
Melbourne - Inner South	PHL	2370
Melbourne - Inner South	PNG	184
Melbourne - Inner South	POL	2309
Melbourne - Inner South	SGP	1407
Melbourne - Inner South	THA	1095
Melbourne - Inner South	TUR	921
Melbourne - Inner South	TWN	532
Melbourne - Inner South	USA	2971
Melbourne - Inner South	VNM	2295
Melbourne - Inner South	WSM	49
Melbourne - Inner South	ZAF	6630
Melbourne - Inner South	ZWE	403
Melbourne - North East		39131
Melbourne - North East	AFG	427
Melbourne - North East	AUS	353639
Melbourne - North East	BGD	746
Melbourne - North East	BIH	691
Melbourne - North East	BRA	410
Melbourne - North East	CAN	747
Melbourne - North East	CHL	463
Melbourne - North East	CHN	11642
Melbourne - North East	DEU	1559
Melbourne - North East	EGY	1582
Melbourne - North East	FJI	1119
Melbourne - North East	FRA	495
Melbourne - North East	GBR	12663
Melbourne - North East	GRC	7472
Melbourne - North East	HKG	1256
Melbourne - North East	HRV	1386
Melbourne - North East	IDN	1191
Melbourne - North East	IND	24180
Melbourne - North East	IRL	1239
Melbourne - North East	IRN	3754
Melbourne - North East	IRQ	3433
Melbourne - North East	ITA	12537
Melbourne - North East	JPN	688
Melbourne - North East	KHM	461
Melbourne - North East	KOR	720
Melbourne - North East	LBN	3361
Melbourne - North East	LKA	5656
Melbourne - North East	MKD	7354
Melbourne - North East	MLT	1558
Melbourne - North East	MMR	137
Melbourne - North East	MUS	821
Melbourne - North East	MYS	3652
Melbourne - North East	NLD	732
Melbourne - North East	NPL	3076
Melbourne - North East	NZL	6609
Melbourne - North East	PAK	2217
Melbourne - North East	PHL	5019
Melbourne - North East	PNG	208
Melbourne - North East	POL	735
Melbourne - North East	SGP	1236
Melbourne - North East	THA	1285
Melbourne - North East	TUR	1366
Melbourne - North East	TWN	535
Melbourne - North East	USA	1605
Melbourne - North East	VNM	6660
Melbourne - North East	WSM	607
Melbourne - North East	ZAF	1853
Melbourne - North East	ZWE	749
Melbourne - North West		38086
Melbourne - North West	AFG	540
Melbourne - North West	AUS	254652
Melbourne - North West	BGD	960
Melbourne - North West	BIH	532
Melbourne - North West	BRA	258
Melbourne - North West	CAN	461
Melbourne - North West	CHL	437
Melbourne - North West	CHN	2790
Melbourne - North West	DEU	1199
Melbourne - North West	EGY	1786
Melbourne - North West	FJI	1438
Melbourne - North West	FRA	240
Melbourne - North West	GBR	7469
Melbourne - North West	GRC	3025
Melbourne - North West	HKG	488
Melbourne - North West	HRV	1420
Melbourne - North West	IDN	695
Melbourne - North West	IND	21045
Melbourne - North West	IRL	802
Melbourne - North West	IRN	1537
Melbourne - North West	IRQ	16093
Melbourne - North West	ITA	10054
Melbourne - North West	JPN	310
Melbourne - North West	KHM	126
Melbourne - North West	KOR	363
Melbourne - North West	LBN	6128
Melbourne - North West	LKA	5001
Melbourne - North West	MKD	828
Melbourne - North West	MLT	2296
Melbourne - North West	MMR	157
Melbourne - North West	MUS	434
Melbourne - North West	MYS	1387
Melbourne - North West	NLD	453
Melbourne - North West	NPL	5308
Melbourne - North West	NZL	5751
Melbourne - North West	PAK	6321
Melbourne - North West	PHL	4863
Melbourne - North West	PNG	142
Melbourne - North West	POL	798
Melbourne - North West	SGP	719
Melbourne - North West	THA	1005
Melbourne - North West	TUR	8860
Melbourne - North West	TWN	215
Melbourne - North West	USA	897
Melbourne - North West	VNM	3616
Melbourne - North West	WSM	1233
Melbourne - North West	ZAF	790
Melbourne - North West	ZWE	322
Melbourne - Outer East		26949
Melbourne - Outer East	AFG	333
Melbourne - Outer East	AUS	362762
Melbourne - Outer East	BGD	268
Melbourne - Outer East	BIH	238
Melbourne - Outer East	BRA	200
Melbourne - Outer East	CAN	770
Melbourne - Outer East	CHL	425
Melbourne - Outer East	CHN	21288
Melbourne - Outer East	DEU	2991
Melbourne - Outer East	EGY	982
Melbourne - Outer East	FJI	605
Melbourne - Outer East	FRA	435
Melbourne - Outer East	GBR	21933
Melbourne - Outer East	GRC	1548
Melbourne - Outer East	HKG	3944
Melbourne - Outer East	HRV	644
Melbourne - Outer East	IDN	1546
Melbourne - Outer East	IND	11519
Melbourne - Outer East	IRL	1197
Melbourne - Outer East	IRN	2829
Melbourne - Outer East	IRQ	272
Melbourne - Outer East	ITA	3272
Melbourne - Outer East	JPN	595
Melbourne - Outer East	KHM	1138
Melbourne - Outer East	KOR	1713
Melbourne - Outer East	LBN	462
Melbourne - Outer East	LKA	5981
Melbourne - Outer East	MKD	210
Melbourne - Outer East	MLT	446
Melbourne - Outer East	MMR	3430
Melbourne - Outer East	MUS	682
Melbourne - Outer East	MYS	8006
Melbourne - Outer East	NLD	2831
Melbourne - Outer East	NPL	648
Melbourne - Outer East	NZL	5933
Melbourne - Outer East	PAK	925
Melbourne - Outer East	PHL	3344
Melbourne - Outer East	PNG	278
Melbourne - Outer East	POL	1188
Melbourne - Outer East	SGP	2179
Melbourne - Outer East	THA	1429
Melbourne - Outer East	TUR	296
Melbourne - Outer East	TWN	1012
Melbourne - Outer East	USA	1681
Melbourne - Outer East	VNM	3133
Melbourne - Outer East	WSM	87
Melbourne - Outer East	ZAF	3310
Melbourne - Outer East	ZWE	400
Melbourne - South East		72614
Melbourne - South East	AFG	20193
Melbourne - South East	AUS	437878
Melbourne - South East	BGD	2297
Melbourne - South East	BIH	3018
Melbourne - South East	BRA	393
Melbourne - South East	CAN	751
Melbourne - South East	CHL	2081
Melbourne - South East	CHN	35382
Melbourne - South East	DEU	2531
Melbourne - South East	EGY	2764
Melbourne - South East	FJI	3544
Melbourne - South East	FRA	551
Melbourne - South East	GBR	20913
Melbourne - South East	GRC	8520
Melbourne - South East	HKG	4026
Melbourne - South East	HRV	2644
Melbourne - South East	IDN	3990
Melbourne - South East	IND	65787
Melbourne - South East	IRL	1421
Melbourne - South East	IRN	3633
Melbourne - South East	IRQ	1401
Melbourne - South East	ITA	6317
Melbourne - South East	JPN	1122
Melbourne - South East	KHM	12331
Melbourne - South East	KOR	3407
Melbourne - South East	LBN	1875
Melbourne - South East	LKA	31762
Melbourne - South East	MKD	1721
Melbourne - South East	MLT	861
Melbourne - South East	MMR	2024
Melbourne - South East	MUS	5789
Melbourne - South East	MYS	12731
Melbourne - South East	NLD	2301
Melbourne - South East	NPL	1733
Melbourne - South East	NZL	14131
Melbourne - South East	PAK	8441
Melbourne - South East	PHL	12925
Melbourne - South East	PNG	194
Melbourne - South East	POL	2785
Melbourne - South East	SGP	3195
Melbourne - South East	THA	3352
Melbourne - South East	TUR	2206
Melbourne - South East	TWN	1686
Melbourne - South East	USA	1852
Melbourne - South East	VNM	21264
Melbourne - South East	WSM	2217
Melbourne - South East	ZAF	4326
Melbourne - South East	ZWE	1185
Melbourne - West		88397
Melbourne - West	AFG	1398
Melbourne - West	AUS	450888
Melbourne - West	BGD	4174
Melbourne - West	BIH	2644
Melbourne - West	BRA	783
Melbourne - West	CAN	882
Melbourne - West	CHL	2138
Melbourne - West	CHN	13206
Melbourne - West	DEU	2620
Melbourne - West	EGY	2754
Melbourne - West	FJI	2851
Melbourne - West	FRA	610
Melbourne - West	GBR	17377
Melbourne - West	GRC	4763
Melbourne - West	HKG	2034
Melbourne - West	HRV	4099
Melbourne - West	IDN	3510
Melbourne - West	IND	78617
Melbourne - West	IRL	1628
Melbourne - West	IRN	1868
Melbourne - West	IRQ	2949
Melbourne - West	ITA	7233
Melbourne - West	JPN	824
Melbourne - West	KHM	812
Melbourne - West	KOR	1477
Melbourne - West	LBN	3392
Melbourne - West	LKA	6887
Melbourne - West	MKD	6424
Melbourne - West	MLT	8355
Melbourne - West	MMR	5637
Melbourne - West	MUS	1384
Melbourne - West	MYS	6061
Melbourne - West	NLD	1011
Melbourne - West	NPL	3521
Melbourne - West	NZL	19750
Melbourne - West	PAK	8518
Melbourne - West	PHL	21553
Melbourne - West	PNG	314
Melbourne - West	POL	2355
Melbourne - West	SGP	2441
Melbourne - West	THA	3826
Melbourne - West	TUR	1548
Melbourne - West	TWN	774
Melbourne - West	USA	2132
Melbourne - West	VNM	39997
Melbourne - West	WSM	2784
Melbourne - West	ZAF	2928
Melbourne - West	ZWE	918
Mornington Peninsula		22696
Mornington Peninsula	AFG	164
Mornington Peninsula	AUS	231982
Mornington Peninsula	BGD	56
Mornington Peninsula	BIH	266
Mornington Peninsula	BRA	144
Mornington Peninsula	CAN	629
Mornington Peninsula	CHL	294
Mornington Peninsula	CHN	1522
Mornington Peninsula	DEU	1661
Mornington Peninsula	EGY	348
Mornington Peninsula	FJI	360
Mornington Peninsula	FRA	345
Mornington Peninsula	GBR	22219
Mornington Peninsula	GRC	1177
Mornington Peninsula	HKG	332
Mornington Peninsula	HRV	550
Mornington Peninsula	IDN	302
Mornington Peninsula	IND	2166
Mornington Peninsula	IRL	1225
Mornington Peninsula	IRN	180
Mornington Peninsula	IRQ	69
Mornington Peninsula	ITA	1829
Mornington Peninsula	JPN	196
Mornington Peninsula	KHM	160
Mornington Peninsula	KOR	164
Mornington Peninsula	LBN	219
Mornington Peninsula	LKA	834
Mornington Peninsula	MKD	139
Mornington Peninsula	MLT	307
Mornington Peninsula	MMR	73
Mornington Peninsula	MUS	522
Mornington Peninsula	MYS	634
Mornington Peninsula	NLD	1423
Mornington Peninsula	NPL	112
Mornington Peninsula	NZL	5309
Mornington Peninsula	PAK	126
Mornington Peninsula	PHL	1850
Mornington Peninsula	PNG	191
Mornington Peninsula	POL	612
Mornington Peninsula	SGP	261
Mornington Peninsula	THA	679
Mornington Peninsula	TUR	212
Mornington Peninsula	TWN	111
Mornington Peninsula	USA	1115
Mornington Peninsula	VNM	384
Mornington Peninsula	WSM	109
Mornington Peninsula	ZAF	1783
Mornington Peninsula	ZWE	210
North West		14392
North West	AFG	369
North West	AUS	125410
North West	BGD	66
North West	BIH	15
North West	BRA	24
North West	CAN	103
North West	CHL	28
North West	CHN	481
North West	DEU	329
North West	EGY	43
North West	FJI	162
North West	FRA	61
North West	GBR	2465
North West	GRC	191
North West	HKG	101
North West	HRV	107
North West	IDN	177
North West	IND	1439
North West	IRL	115
North West	IRN	45
North West	IRQ	59
North West	ITA	837
North West	JPN	41
North West	KHM	120
North West	KOR	80
North West	LBN	25
North West	LKA	178
North West	MKD	16
North West	MLT	44
North West	MMR	227
North West	MUS	48
North West	MYS	1934
North West	NLD	335
North West	NPL	194
North West	NZL	1148
North West	PAK	152
North West	PHL	1105
North West	PNG	49
North West	POL	47
North West	SGP	40
North West	THA	537
North West	TUR	318
North West	TWN	313
North West	USA	192
North West	VNM	760
North West	WSM	177
North West	ZAF	376
North West	ZWE	97
Shepparton		12639
Shepparton	AFG	743
Shepparton	AUS	109099
Shepparton	BGD	53
Shepparton	BIH	11
Shepparton	BRA	24
Shepparton	CAN	92
Shepparton	CHL	19
Shepparton	CHN	367
Shepparton	DEU	299
Shepparton	EGY	74
Shepparton	FJI	135
Shepparton	FRA	61
Shepparton	GBR	2610
Shepparton	GRC	190
Shepparton	HKG	76
Shepparton	HRV	84
Shepparton	IDN	113
Shepparton	IND	2300
Shepparton	IRL	151
Shepparton	IRN	130
Shepparton	IRQ	535
Shepparton	ITA	1082
Shepparton	JPN	25
Shepparton	KHM	37
Shepparton	KOR	41
Shepparton	LBN	23
Shepparton	LKA	281
Shepparton	MKD	90
Shepparton	MLT	67
Shepparton	MMR	21
Shepparton	MUS	24
Shepparton	MYS	981
Shepparton	NLD	404
Shepparton	NPL	153
Shepparton	NZL	1456
Shepparton	PAK	307
Shepparton	PHL	1211
Shepparton	PNG	49
Shepparton	POL	39
Shepparton	SGP	38
Shepparton	THA	285
Shepparton	TUR	268
Shepparton	TWN	209
Shepparton	USA	178
Shepparton	VNM	141
Shepparton	WSM	137
Shepparton	ZAF	211
Shepparton	ZWE	61
Warrnambool and South West		9737
Warrnambool and South West	AFG	33
Warrnambool and South West	AUS	108095
Warrnambool and South West	BGD	24
Warrnambool and South West	BIH	3
Warrnambool and South West	BRA	23
Warrnambool and South West	CAN	121
Warrnambool and South West	CHL	16
Warrnambool and South West	CHN	482
Warrnambool and South West	DEU	295
Warrnambool and South West	EGY	50
Warrnambool and South West	FJI	44
Warrnambool and South West	FRA	70
Warrnambool and South West	GBR	2996
Warrnambool and South West	GRC	61
Warrnambool and South West	HKG	26
Warrnambool and South West	HRV	27
Warrnambool and South West	IDN	98
Warrnambool and South West	IND	479
Warrnambool and South West	IRL	223
Warrnambool and South West	IRN	22
Warrnambool and South West	IRQ	3
Warrnambool and South West	ITA	143
Warrnambool and South West	JPN	62
Warrnambool and South West	KHM	23
Warrnambool and South West	KOR	67
Warrnambool and South West	LBN	5
Warrnambool and South West	LKA	190
Warrnambool and South West	MKD	13
Warrnambool and South West	MLT	76
Warrnambool and South West	MMR	23
Warrnambool and South West	MUS	17
Warrnambool and South West	MYS	134
Warrnambool and South West	NLD	480
Warrnambool and South West	NPL	125
Warrnambool and South West	NZL	1704
Warrnambool and South West	PAK	26
Warrnambool and South West	PHL	694
Warrnambool and South West	PNG	35
Warrnambool and South West	POL	43
Warrnambool and South West	SGP	33
Warrnambool and South West	THA	199
Warrnambool and South West	TUR	21
Warrnambool and South West	TWN	218
Warrnambool and South West	USA	228
Warrnambool and South West	VNM	167
Warrnambool and South West	WSM	37
Warrnambool and South West	ZAF	311
Warrnambool and South West	ZWE	77
Migratory - Offshore - Shipping (Vic.)		27
Migratory - Offshore - Shipping (Vic.)	AUS	9
Migratory - Offshore - Shipping (Vic.)	PHL	5
No usual address (Vic.)		3649
No usual address (Vic.)	AFG	8
No usual address (Vic.)	AUS	4283
No usual address (Vic.)	BRA	7
No usual address (Vic.)	CAN	21
No usual address (Vic.)	CHL	18
No usual address (Vic.)	CHN	57
No usual address (Vic.)	DEU	33
No usual address (Vic.)	EGY	5
No usual address (Vic.)	FJI	4
No usual address (Vic.)	FRA	12
No usual address (Vic.)	GBR	202
No usual address (Vic.)	GRC	10
No usual address (Vic.)	HKG	9
No usual address (Vic.)	HRV	12
No usual address (Vic.)	IDN	15
No usual address (Vic.)	IND	90
No usual address (Vic.)	IRL	27
No usual address (Vic.)	IRN	24
No usual address (Vic.)	IRQ	11
No usual address (Vic.)	ITA	13
No usual address (Vic.)	JPN	6
No usual address (Vic.)	KHM	6
No usual address (Vic.)	KOR	10
No usual address (Vic.)	LBN	14
No usual address (Vic.)	LKA	33
No usual address (Vic.)	MKD	3
No usual address (Vic.)	MLT	5
No usual address (Vic.)	MMR	4
No usual address (Vic.)	MUS	3
No usual address (Vic.)	MYS	74
No usual address (Vic.)	NLD	22
No usual address (Vic.)	NPL	8
No usual address (Vic.)	NZL	157
No usual address (Vic.)	PAK	22
No usual address (Vic.)	PHL	46
No usual address (Vic.)	PNG	4
No usual address (Vic.)	POL	10
No usual address (Vic.)	SGP	12
No usual address (Vic.)	THA	13
No usual address (Vic.)	TUR	25
No usual address (Vic.)	TWN	15
No usual address (Vic.)	USA	36
No usual address (Vic.)	VNM	38
No usual address (Vic.)	WSM	6
No usual address (Vic.)	ZAF	28
No usual address (Vic.)	ZWE	5
Brisbane - East		13117
Brisbane - East	AFG	28
Brisbane - East	AUS	175644
Brisbane - East	BGD	15
Brisbane - East	BIH	123
Brisbane - East	BRA	267
Brisbane - East	CAN	567
Brisbane - East	CHL	109
Brisbane - East	CHN	1363
Brisbane - East	DEU	1084
Brisbane - East	EGY	102
Brisbane - East	FJI	713
Brisbane - East	FRA	347
Brisbane - East	GBR	16102
Brisbane - East	GRC	190
Brisbane - East	HKG	340
Brisbane - East	HRV	210
Brisbane - East	IDN	305
Brisbane - East	IND	1764
Brisbane - East	IRL	1131
Brisbane - East	IRN	284
Brisbane - East	IRQ	27
Brisbane - East	ITA	490
Brisbane - East	JPN	276
Brisbane - East	KHM	42
Brisbane - East	KOR	354
Brisbane - East	LBN	76
Brisbane - East	LKA	466
Brisbane - East	MKD	40
Brisbane - East	MLT	128
Brisbane - East	MMR	48
Brisbane - East	MUS	86
Brisbane - East	MYS	466
Brisbane - East	NLD	864
Brisbane - East	NPL	124
Brisbane - East	NZL	12216
Brisbane - East	PAK	94
Brisbane - East	PHL	1918
Brisbane - East	PNG	677
Brisbane - East	POL	328
Brisbane - East	SGP	268
Brisbane - East	THA	529
Brisbane - East	TUR	62
Brisbane - East	TWN	312
Brisbane - East	USA	877
Brisbane - East	VNM	478
Brisbane - East	WSM	137
Brisbane - East	ZAF	4145
Brisbane - East	ZWE	486
Brisbane - North		13265
Brisbane - North	AFG	133
Brisbane - North	AUS	159442
Brisbane - North	BGD	170
Brisbane - North	BIH	125
Brisbane - North	BRA	557
Brisbane - North	CAN	525
Brisbane - North	CHL	121
Brisbane - North	CHN	2066
Brisbane - North	DEU	728
Brisbane - North	EGY	109
Brisbane - North	FJI	1363
Brisbane - North	FRA	310
Brisbane - North	GBR	8228
Brisbane - North	GRC	143
Brisbane - North	HKG	750
Brisbane - North	HRV	110
Brisbane - North	IDN	421
Brisbane - North	IND	7883
Brisbane - North	IRL	784
Brisbane - North	IRN	712
Brisbane - North	IRQ	279
Brisbane - North	ITA	1256
Brisbane - North	JPN	545
Brisbane - North	KHM	45
Brisbane - North	KOR	703
Brisbane - North	LBN	78
Brisbane - North	LKA	827
Brisbane - North	MKD	48
Brisbane - North	MLT	79
Brisbane - North	MMR	350
Brisbane - North	MUS	70
Brisbane - North	MYS	859
Brisbane - North	NLD	415
Brisbane - North	NPL	1693
Brisbane - North	NZL	8253
Brisbane - North	PAK	242
Brisbane - North	PHL	3755
Brisbane - North	PNG	1169
Brisbane - North	POL	333
Brisbane - North	SGP	419
Brisbane - North	THA	745
Brisbane - North	TUR	68
Brisbane - North	TWN	443
Brisbane - North	USA	823
Brisbane - North	VNM	594
Brisbane - North	WSM	401
Brisbane - North	ZAF	1821
Brisbane - North	ZWE	363
Brisbane - South		27658
Brisbane - South	AFG	1117
Brisbane - South	AUS	217162
Brisbane - South	BGD	637
Brisbane - South	BIH	1060
Brisbane - South	BRA	789
Brisbane - South	CAN	894
Brisbane - South	CHL	349
Brisbane - South	CHN	21849
Brisbane - South	DEU	1112
Brisbane - South	EGY	458
Brisbane - South	FJI	2056
Brisbane - South	FRA	483
Brisbane - South	GBR	10166
Brisbane - South	GRC	914
Brisbane - South	HKG	4446
Brisbane - South	HRV	548
Brisbane - South	IDN	1376
Brisbane - South	IND	15020
Brisbane - South	IRL	1088
Brisbane - South	IRN	1320
Brisbane - South	IRQ	640
Brisbane - South	ITA	1134
Brisbane - South	JPN	1448
Brisbane - South	KHM	399
Brisbane - South	KOR	5763
Brisbane - South	LBN	325
Brisbane - South	LKA	2504
Brisbane - South	MKD	242
Brisbane - South	MLT	80
Brisbane - South	MMR	248
Brisbane - South	MUS	141
Brisbane - South	MYS	4230
Brisbane - South	NLD	570
Brisbane - South	NPL	1230
Brisbane - South	NZL	11791
Brisbane - South	PAK	1854
Brisbane - South	PHL	4703
Brisbane - South	PNG	1597
Brisbane - South	POL	562
Brisbane - South	SGP	1384
Brisbane - South	THA	1101
Brisbane - South	TUR	268
Brisbane - South	TWN	7289
Brisbane - South	USA	1437
Brisbane - South	VNM	4632
Brisbane - South	WSM	515
Brisbane - South	ZAF	3512
Brisbane - South	ZWE	911
Brisbane - West		10553
Brisbane - West	AFG	49
Brisbane - West	AUS	127375
Brisbane - West	BGD	344
Brisbane - West	BIH	63
Brisbane - West	BRA	481
Brisbane - West	CAN	802
Brisbane - West	CHL	229
Brisbane - West	CHN	4493
Brisbane - West	DEU	1030
Brisbane - West	EGY	180
Brisbane - West	FJI	570
Brisbane - West	FRA	446
Brisbane - West	GBR	10524
Brisbane - West	GRC	65
Brisbane - West	HKG	1071
Brisbane - West	HRV	95
Brisbane - West	IDN	687
Brisbane - West	IND	3735
Brisbane - West	IRL	752
Brisbane - West	IRN	1236
Brisbane - West	IRQ	124
Brisbane - West	ITA	449
Brisbane - West	JPN	766
Brisbane - West	KHM	45
Brisbane - West	KOR	1109
Brisbane - West	LBN	114
Brisbane - West	LKA	1324
Brisbane - West	MKD	80
Brisbane - West	MLT	32
Brisbane - West	MMR	120
Brisbane - West	MUS	85
Brisbane - West	MYS	1625
Brisbane - West	NLD	556
Brisbane - West	NPL	405
Brisbane - West	NZL	4898
Brisbane - West	PAK	236
Brisbane - West	PHL	1075
Brisbane - West	PNG	726
Brisbane - West	POL	346
Brisbane - West	SGP	844
Brisbane - West	THA	490
Brisbane - West	TUR	126
Brisbane - West	TWN	845
Brisbane - West	USA	1575
Brisbane - West	VNM	1565
Brisbane - West	WSM	73
Brisbane - West	ZAF	4152
Brisbane - West	ZWE	645
Brisbane Inner City		26604
Brisbane Inner City	AFG	96
Brisbane Inner City	AUS	189603
Brisbane Inner City	BGD	255
Brisbane Inner City	BIH	193
Brisbane Inner City	BRA	2400
Brisbane Inner City	CAN	1503
Brisbane Inner City	CHL	431
Brisbane Inner City	CHN	6882
Brisbane Inner City	DEU	1267
Brisbane Inner City	EGY	210
Brisbane Inner City	FJI	564
Brisbane Inner City	FRA	1035
Brisbane Inner City	GBR	13522
Brisbane Inner City	GRC	553
Brisbane Inner City	HKG	1713
Brisbane Inner City	HRV	146
Brisbane Inner City	IDN	795
Brisbane Inner City	IND	5310
Brisbane Inner City	IRL	1542
Brisbane Inner City	IRN	1139
Brisbane Inner City	IRQ	142
Brisbane Inner City	ITA	1650
Brisbane Inner City	JPN	1423
Brisbane Inner City	KHM	95
Brisbane Inner City	KOR	2299
Brisbane Inner City	LBN	114
Brisbane Inner City	LKA	909
Brisbane Inner City	MKD	73
Brisbane Inner City	MLT	64
Brisbane Inner City	MMR	155
Brisbane Inner City	MUS	121
Brisbane Inner City	MYS	1751
Brisbane Inner City	NLD	599
Brisbane Inner City	NPL	1748
Brisbane Inner City	NZL	8792
Brisbane Inner City	PAK	275
Brisbane Inner City	PHL	2570
Brisbane Inner City	PNG	1067
Brisbane Inner City	POL	479
Brisbane Inner City	SGP	1069
Brisbane Inner City	THA	1490
Brisbane Inner City	TUR	288
Brisbane Inner City	TWN	1608
Brisbane Inner City	USA	2453
Brisbane Inner City	VNM	1755
Brisbane Inner City	WSM	101
Brisbane Inner City	ZAF	2854
Brisbane Inner City	ZWE	524
Cairns		30199
Cairns	AFG	20
Cairns	AUS	179461
Cairns	BGD	39
Cairns	BIH	36
Cairns	BRA	242
Cairns	CAN	708
Cairns	CHL	217
Cairns	CHN	998
Cairns	DEU	1701
Cairns	EGY	95
Cairns	FJI	393
Cairns	FRA	528
Cairns	GBR	10467
Cairns	GRC	104
Cairns	HKG	316
Cairns	HRV	171
Cairns	IDN	580
Cairns	IND	2712
Cairns	IRL	547
Cairns	IRN	75
Cairns	IRQ	17
Cairns	ITA	1520
Cairns	JPN	1799
Cairns	KHM	69
Cairns	KOR	775
Cairns	LBN	41
Cairns	LKA	318
Cairns	MKD	15
Cairns	MLT	127
Cairns	MMR	181
Cairns	MUS	95
Cairns	MYS	462
Cairns	NLD	836
Cairns	NPL	606
Cairns	NZL	6520
Cairns	PAK	85
Cairns	PHL	2744
Cairns	PNG	2765
Cairns	POL	268
Cairns	SGP	204
Cairns	THA	1088
Cairns	TUR	65
Cairns	TWN	370
Cairns	USA	1078
Cairns	VNM	456
Cairns	WSM	180
Cairns	ZAF	1127
Cairns	ZWE	332
Darling Downs - Maranoa		13257
Darling Downs - Maranoa	AFG	5
Darling Downs - Maranoa	AUS	105677
Darling Downs - Maranoa	BGD	7
Darling Downs - Maranoa	BIH	5
Darling Downs - Maranoa	BRA	158
Darling Downs - Maranoa	CAN	133
Darling Downs - Maranoa	CHL	63
Darling Downs - Maranoa	CHN	122
Darling Downs - Maranoa	DEU	290
Darling Downs - Maranoa	EGY	13
Darling Downs - Maranoa	FJI	121
Darling Downs - Maranoa	FRA	77
Darling Downs - Maranoa	GBR	2371
Darling Downs - Maranoa	GRC	13
Darling Downs - Maranoa	HKG	40
Darling Downs - Maranoa	HRV	34
Darling Downs - Maranoa	IDN	92
Darling Downs - Maranoa	IND	346
Darling Downs - Maranoa	IRL	160
Darling Downs - Maranoa	IRN	13
Darling Downs - Maranoa	ITA	220
Darling Downs - Maranoa	JPN	35
Darling Downs - Maranoa	KHM	12
Darling Downs - Maranoa	KOR	109
Darling Downs - Maranoa	LBN	7
Darling Downs - Maranoa	LKA	42
Darling Downs - Maranoa	MKD	15
Darling Downs - Maranoa	MLT	19
Darling Downs - Maranoa	MMR	17
Darling Downs - Maranoa	MUS	9
Darling Downs - Maranoa	MYS	96
Darling Downs - Maranoa	NLD	272
Darling Downs - Maranoa	NPL	66
Darling Downs - Maranoa	NZL	1817
