SA4_NAME21	Age	UsualResidence	persons
South Australia - South East	65-74	Visitor from NSW	24
South Australia - South East	65-74	Visitor from NT	3
South Australia - South East	65-74	Visitor from QLD	27
South Australia - South East	65-74	Visitor from SA	1270
South Australia - South East	65-74	Visitor from TAS	34
South Australia - South East	65-74	Visitor from VIC	174
South Australia - South East	65-74	Visitor from WA	34
South Australia - South East	65-74	Visitor same SA2	116
South Australia - South East	75-84	Home	15615
South Australia - South East	75-84	Visitor from NSW	11
South Australia - South East	75-84	Visitor from NT	3
South Australia - South East	75-84	Visitor from QLD	10
South Australia - South East	75-84	Visitor from SA	471
South Australia - South East	75-84	Visitor from TAS	12
South Australia - South East	75-84	Visitor from VIC	29
South Australia - South East	75-84	Visitor from WA	4
South Australia - South East	75-84	Visitor same SA2	73
South Australia - South East	85+	Home	5731
South Australia - South East	85+	Visitor from NSW	4
South Australia - South East	85+	Visitor from SA	169
South Australia - South East	85+	Visitor from VIC	4
South Australia - South East	85+	Visitor same SA2	30
Migratory - Offshore - Shipping (SA)	25-34	Visitor from SA	4
Migratory - Offshore - Shipping (SA)	35-44	Home	3
Migratory - Offshore - Shipping (SA)	35-44	Visitor from NT	5
Migratory - Offshore - Shipping (SA)	35-44	Visitor from SA	12
Migratory - Offshore - Shipping (SA)	45-54	Home	5
Migratory - Offshore - Shipping (SA)	45-54	Visitor from VIC	3
Bunbury	0-14	Home	34748
Bunbury	0-14	Visitor from NSW	10
Bunbury	0-14	Visitor from QLD	8
Bunbury	0-14	Visitor from SA	11
Bunbury	0-14	Visitor from TAS	3
Bunbury	0-14	Visitor from VIC	16
Bunbury	0-14	Visitor from WA	859
Bunbury	0-14	Visitor same SA2	53
Bunbury	15-24	Home	17504
Bunbury	15-24	Visitor from ACT	3
Bunbury	15-24	Visitor from NSW	14
Bunbury	15-24	Visitor from NT	3
Bunbury	15-24	Visitor from QLD	3
Bunbury	15-24	Visitor from SA	5
Bunbury	15-24	Visitor from VIC	9
Bunbury	15-24	Visitor from WA	1127
Bunbury	15-24	Visitor same SA2	23
Bunbury	25-34	Home	18212
Bunbury	25-34	Visitor from NSW	17
Bunbury	25-34	Visitor from NT	11
Bunbury	25-34	Visitor from QLD	23
Bunbury	25-34	Visitor from SA	4
Bunbury	25-34	Visitor from VIC	31
Bunbury	25-34	Visitor from WA	1365
Bunbury	25-34	Visitor same SA2	58
Bunbury	35-44	Home	22203
Bunbury	35-44	Visitor from NSW	22
Bunbury	35-44	Visitor from NT	3
Bunbury	35-44	Visitor from QLD	20
Bunbury	35-44	Visitor from SA	10
Bunbury	35-44	Visitor from TAS	7
Bunbury	35-44	Visitor from VIC	17
Bunbury	35-44	Visitor from WA	1131
Bunbury	35-44	Visitor same SA2	42
Bunbury	45-54	Home	23365
Bunbury	45-54	Visitor from NSW	9
Bunbury	45-54	Visitor from NT	8
Bunbury	45-54	Visitor from QLD	22
Bunbury	45-54	Visitor from SA	35
Bunbury	45-54	Visitor from TAS	9
Bunbury	45-54	Visitor from VIC	20
Bunbury	45-54	Visitor from WA	1165
Bunbury	45-54	Visitor same SA2	62
Bunbury	55-64	Home	23068
Bunbury	55-64	Visitor from ACT	4
Bunbury	55-64	Visitor from NSW	36
Bunbury	55-64	Visitor from NT	9
Bunbury	55-64	Visitor from OT	3
Bunbury	55-64	Visitor from QLD	54
Bunbury	55-64	Visitor from SA	24
Bunbury	55-64	Visitor from TAS	33
Bunbury	55-64	Visitor from VIC	44
Bunbury	55-64	Visitor from WA	1641
Bunbury	55-64	Visitor same SA2	83
Bunbury	65-74	Home	20230
Bunbury	65-74	Visitor from ACT	7
Bunbury	65-74	Visitor from NSW	26
Bunbury	65-74	Visitor from OT	5
Bunbury	65-74	Visitor from QLD	56
Bunbury	65-74	Visitor from TAS	16
Bunbury	65-74	Visitor from VIC	46
Bunbury	65-74	Visitor from WA	1260
Bunbury	65-74	Visitor same SA2	119
Bunbury	75-84	Home	10612
Bunbury	75-84	Visitor from NSW	4
Bunbury	75-84	Visitor from QLD	3
Bunbury	75-84	Visitor from SA	3
Bunbury	75-84	Visitor from VIC	3
Bunbury	75-84	Visitor from WA	461
Bunbury	75-84	Visitor same SA2	75
Bunbury	85+	Home	3711
Bunbury	85+	Visitor from VIC	5
Bunbury	85+	Visitor from WA	191
Bunbury	85+	Visitor same SA2	28
Mandurah	0-14	Home	18420
Mandurah	0-14	Visitor from NSW	8
Mandurah	0-14	Visitor from VIC	7
Mandurah	0-14	Visitor from WA	392
Mandurah	0-14	Visitor same SA2	8
Mandurah	15-24	Home	10540
Mandurah	15-24	Visitor from NSW	3
Mandurah	15-24	Visitor from NT	3
Mandurah	15-24	Visitor from WA	397
Mandurah	15-24	Visitor same SA2	19
Mandurah	25-34	Home	9919
Mandurah	25-34	Visitor from NT	3
Mandurah	25-34	Visitor from QLD	5
Mandurah	25-34	Visitor from VIC	5
Mandurah	25-34	Visitor from WA	331
Mandurah	25-34	Visitor same SA2	19
Mandurah	35-44	Home	10809
Mandurah	35-44	Visitor from NSW	8
Mandurah	35-44	Visitor from QLD	3
Mandurah	35-44	Visitor from VIC	8
Mandurah	35-44	Visitor from WA	302
Mandurah	35-44	Visitor same SA2	27
Mandurah	45-54	Home	11896
Mandurah	45-54	Visitor from NT	5
Mandurah	45-54	Visitor from SA	4
Mandurah	45-54	Visitor from TAS	4
Mandurah	45-54	Visitor from VIC	13
Mandurah	45-54	Visitor from WA	342
Mandurah	45-54	Visitor same SA2	20
Mandurah	55-64	Home	12815
Mandurah	55-64	Visitor from NSW	11
Mandurah	55-64	Visitor from NT	3
Mandurah	55-64	Visitor from OT	4
Mandurah	55-64	Visitor from QLD	9
Mandurah	55-64	Visitor from SA	7
Mandurah	55-64	Visitor from VIC	9
Mandurah	55-64	Visitor from WA	355
Mandurah	55-64	Visitor same SA2	52
Mandurah	65-74	Home	13241
Mandurah	65-74	Visitor from NSW	24
Mandurah	65-74	Visitor from QLD	20
Mandurah	65-74	Visitor from SA	3
Mandurah	65-74	Visitor from TAS	9
Mandurah	65-74	Visitor from VIC	25
Mandurah	65-74	Visitor from WA	338
Mandurah	65-74	Visitor same SA2	81
Mandurah	75-84	Home	8486
Mandurah	75-84	Visitor from NT	3
Mandurah	75-84	Visitor from SA	3
Mandurah	75-84	Visitor from VIC	5
Mandurah	75-84	Visitor from WA	178
Mandurah	75-84	Visitor same SA2	47
Mandurah	85+	Home	2953
Mandurah	85+	Visitor from WA	75
Mandurah	85+	Visitor same SA2	24
Perth - Inner	0-14	Home	26796
Perth - Inner	0-14	Visitor from ACT	4
Perth - Inner	0-14	Visitor from NSW	16
Perth - Inner	0-14	Visitor from NT	7
Perth - Inner	0-14	Visitor from OT	5
Perth - Inner	0-14	Visitor from QLD	9
Perth - Inner	0-14	Visitor from TAS	3
Perth - Inner	0-14	Visitor from VIC	11
Perth - Inner	0-14	Visitor from WA	883
Perth - Inner	0-14	Visitor same SA2	34
Perth - Inner	15-24	Home	22381
Perth - Inner	15-24	Visitor from ACT	10
Perth - Inner	15-24	Visitor from NSW	66
Perth - Inner	15-24	Visitor from NT	9
Perth - Inner	15-24	Visitor from QLD	26
Perth - Inner	15-24	Visitor from SA	10
Perth - Inner	15-24	Visitor from VIC	47
Perth - Inner	15-24	Visitor from WA	1119
Perth - Inner	15-24	Visitor same SA2	33
Perth - Inner	25-34	Home	28923
Perth - Inner	25-34	Visitor from ACT	18
Perth - Inner	25-34	Visitor from NSW	82
Perth - Inner	25-34	Visitor from NT	21
Perth - Inner	25-34	Visitor from QLD	78
Perth - Inner	25-34	Visitor from SA	21
Perth - Inner	25-34	Visitor from TAS	9
Perth - Inner	25-34	Visitor from VIC	99
Perth - Inner	25-34	Visitor from WA	1491
Perth - Inner	25-34	Visitor same SA2	57
Perth - Inner	35-44	Home	24845
Perth - Inner	35-44	Visitor from ACT	19
Perth - Inner	35-44	Visitor from NSW	83
Perth - Inner	35-44	Visitor from NT	25
Perth - Inner	35-44	Visitor from QLD	69
Perth - Inner	35-44	Visitor from SA	26
Perth - Inner	35-44	Visitor from TAS	12
Perth - Inner	35-44	Visitor from VIC	66
Perth - Inner	35-44	Visitor from WA	1201
Perth - Inner	35-44	Visitor same SA2	54
Perth - Inner	45-54	Home	22168
Perth - Inner	45-54	Visitor from ACT	6
Perth - Inner	45-54	Visitor from NSW	91
Perth - Inner	45-54	Visitor from NT	20
Perth - Inner	45-54	Visitor from OT	4
Perth - Inner	45-54	Visitor from QLD	73
Perth - Inner	45-54	Visitor from SA	47
Perth - Inner	45-54	Visitor from TAS	19
Perth - Inner	45-54	Visitor from VIC	61
Perth - Inner	45-54	Visitor from WA	1134
Perth - Inner	45-54	Visitor same SA2	52
Perth - Inner	55-64	Home	19120
Perth - Inner	55-64	Visitor from ACT	6
Perth - Inner	55-64	Visitor from NSW	80
Perth - Inner	55-64	Visitor from NT	18
Perth - Inner	55-64	Visitor from QLD	76
Perth - Inner	55-64	Visitor from SA	35
Perth - Inner	55-64	Visitor from TAS	14
Perth - Inner	55-64	Visitor from VIC	74
Perth - Inner	55-64	Visitor from WA	964
Perth - Inner	55-64	Visitor same SA2	52
Perth - Inner	65-74	Home	15239
Perth - Inner	65-74	Visitor from ACT	6
Perth - Inner	65-74	Visitor from NSW	28
Perth - Inner	65-74	Visitor from NT	10
Perth - Inner	65-74	Visitor from OT	3
Perth - Inner	65-74	Visitor from QLD	19
Perth - Inner	65-74	Visitor from SA	16
Perth - Inner	65-74	Visitor from TAS	30
Perth - Inner	65-74	Visitor from VIC	40
Perth - Inner	65-74	Visitor from WA	888
Perth - Inner	65-74	Visitor same SA2	38
Perth - Inner	75-84	Home	8843
Perth - Inner	75-84	Visitor from NSW	11
Perth - Inner	75-84	Visitor from QLD	4
Perth - Inner	75-84	Visitor from SA	8
Perth - Inner	75-84	Visitor from TAS	3
Perth - Inner	75-84	Visitor from VIC	9
Perth - Inner	75-84	Visitor from WA	612
Perth - Inner	75-84	Visitor same SA2	20
Perth - Inner	85+	Home	4224
Perth - Inner	85+	Visitor from NSW	3
Perth - Inner	85+	Visitor from QLD	3
Perth - Inner	85+	Visitor from TAS	5
Perth - Inner	85+	Visitor from WA	294
Perth - Inner	85+	Visitor same SA2	10
Perth - North East	0-14	Home	52561
Perth - North East	0-14	Visitor from NSW	9
Perth - North East	0-14	Visitor from NT	9
Perth - North East	0-14	Visitor from VIC	6
Perth - North East	0-14	Visitor from WA	840
Perth - North East	0-14	Visitor same SA2	41
Perth - North East	15-24	Home	30983
Perth - North East	15-24	Visitor from NSW	9
Perth - North East	15-24	Visitor from QLD	7
Perth - North East	15-24	Visitor from VIC	12
Perth - North East	15-24	Visitor from WA	1038
Perth - North East	15-24	Visitor same SA2	32
Perth - North East	25-34	Home	38744
Perth - North East	25-34	Visitor from ACT	6
Perth - North East	25-34	Visitor from NSW	11
Perth - North East	25-34	Visitor from NT	13
Perth - North East	25-34	Visitor from QLD	4
Perth - North East	25-34	Visitor from SA	10
Perth - North East	25-34	Visitor from VIC	28
Perth - North East	25-34	Visitor from WA	1040
Perth - North East	25-34	Visitor same SA2	49
Perth - North East	35-44	Home	38579
Perth - North East	35-44	Visitor from NSW	14
Perth - North East	35-44	Visitor from NT	5
Perth - North East	35-44	Visitor from OT	4
Perth - North East	35-44	Visitor from QLD	10
Perth - North East	35-44	Visitor from SA	5
Perth - North East	35-44	Visitor from TAS	5
Perth - North East	35-44	Visitor from VIC	24
Perth - North East	35-44	Visitor from WA	871
Perth - North East	35-44	Visitor same SA2	50
Perth - North East	45-54	Home	34119
Perth - North East	45-54	Visitor from NSW	10
Perth - North East	45-54	Visitor from NT	9
Perth - North East	45-54	Visitor from QLD	9
Perth - North East	45-54	Visitor from SA	12
Perth - North East	45-54	Visitor from VIC	22
Perth - North East	45-54	Visitor from WA	748
Perth - North East	45-54	Visitor same SA2	40
Perth - North East	55-64	Home	30188
Perth - North East	55-64	Visitor from NSW	23
Perth - North East	55-64	Visitor from NT	3
Perth - North East	55-64	Visitor from QLD	15
Perth - North East	55-64	Visitor from SA	15
Perth - North East	55-64	Visitor from TAS	13
Perth - North East	55-64	Visitor from VIC	30
Perth - North East	55-64	Visitor from WA	614
Perth - North East	55-64	Visitor same SA2	70
Perth - North East	65-74	Home	22261
Perth - North East	65-74	Visitor from NSW	22
Perth - North East	65-74	Visitor from NT	5
Perth - North East	65-74	Visitor from QLD	22
Perth - North East	65-74	Visitor from SA	5
Perth - North East	65-74	Visitor from TAS	11
Perth - North East	65-74	Visitor from VIC	20
Perth - North East	65-74	Visitor from WA	468
Perth - North East	65-74	Visitor same SA2	60
Perth - North East	75-84	Home	11680
Perth - North East	75-84	Visitor from NSW	10
Perth - North East	75-84	Visitor from QLD	3
Perth - North East	75-84	Visitor from SA	3
Perth - North East	75-84	Visitor from TAS	8
Perth - North East	75-84	Visitor from VIC	12
Perth - North East	75-84	Visitor from WA	302
Perth - North East	75-84	Visitor same SA2	46
Perth - North East	85+	Home	4230
Perth - North East	85+	Visitor from WA	174
Perth - North East	85+	Visitor same SA2	18
Perth - North West	0-14	Home	109802
Perth - North West	0-14	Visitor from ACT	8
Perth - North West	0-14	Visitor from NSW	15
Perth - North West	0-14	Visitor from NT	4
Perth - North West	0-14	Visitor from OT	3
Perth - North West	0-14	Visitor from QLD	8
Perth - North West	0-14	Visitor from SA	6
Perth - North West	0-14	Visitor from TAS	3
Perth - North West	0-14	Visitor from VIC	27
Perth - North West	0-14	Visitor from WA	1375
Perth - North West	0-14	Visitor same SA2	73
Perth - North West	15-24	Home	66259
Perth - North West	15-24	Visitor from NSW	22
Perth - North West	15-24	Visitor from NT	3
Perth - North West	15-24	Visitor from QLD	13
Perth - North West	15-24	Visitor from SA	3
Perth - North West	15-24	Visitor from TAS	3
Perth - North West	15-24	Visitor from VIC	18
Perth - North West	15-24	Visitor from WA	1672
Perth - North West	15-24	Visitor same SA2	53
Perth - North West	25-34	Home	74435
Perth - North West	25-34	Visitor from ACT	10
Perth - North West	25-34	Visitor from NSW	36
Perth - North West	25-34	Visitor from NT	8
Perth - North West	25-34	Visitor from OT	3
Perth - North West	25-34	Visitor from QLD	23
Perth - North West	25-34	Visitor from SA	7
Perth - North West	25-34	Visitor from TAS	6
Perth - North West	25-34	Visitor from VIC	51
Perth - North West	25-34	Visitor from WA	1831
Perth - North West	25-34	Visitor same SA2	68
Perth - North West	35-44	Home	80055
Perth - North West	35-44	Visitor from ACT	4
Perth - North West	35-44	Visitor from NSW	35
Perth - North West	35-44	Visitor from NT	6
Perth - North West	35-44	Visitor from QLD	20
Perth - North West	35-44	Visitor from SA	10
Perth - North West	35-44	Visitor from TAS	5
Perth - North West	35-44	Visitor from VIC	30
Perth - North West	35-44	Visitor from WA	1336
Perth - North West	35-44	Visitor same SA2	68
Perth - North West	45-54	Home	73577
Perth - North West	45-54	Visitor from ACT	3
Perth - North West	45-54	Visitor from NSW	17
Perth - North West	45-54	Visitor from NT	6
Perth - North West	45-54	Visitor from QLD	25
Perth - North West	45-54	Visitor from SA	15
Perth - North West	45-54	Visitor from TAS	7
Perth - North West	45-54	Visitor from VIC	36
Perth - North West	45-54	Visitor from WA	1065
Perth - North West	45-54	Visitor same SA2	73
Perth - North West	55-64	Home	61853
Perth - North West	55-64	Visitor from ACT	4
Perth - North West	55-64	Visitor from NSW	40
Perth - North West	55-64	Visitor from NT	3
Perth - North West	55-64	Visitor from OT	5
Perth - North West	55-64	Visitor from QLD	46
Perth - North West	55-64	Visitor from SA	10
Perth - North West	55-64	Visitor from TAS	13
Perth - North West	55-64	Visitor from VIC	56
Perth - North West	55-64	Visitor from WA	1013
Perth - North West	55-64	Visitor same SA2	87
Perth - North West	65-74	Home	48485
Perth - North West	65-74	Visitor from NSW	41
Perth - North West	65-74	Visitor from NT	3
Perth - North West	65-74	Visitor from QLD	39
Perth - North West	65-74	Visitor from SA	11
Perth - North West	65-74	Visitor from TAS	25
Perth - North West	65-74	Visitor from VIC	60
Perth - North West	65-74	Visitor from WA	844
Perth - North West	65-74	Visitor same SA2	105
Perth - North West	75-84	Home	26480
Perth - North West	75-84	Visitor from NSW	10
Perth - North West	75-84	Visitor from QLD	9
Perth - North West	75-84	Visitor from SA	5
Perth - North West	75-84	Visitor from TAS	5
Perth - North West	75-84	Visitor from VIC	17
Perth - North West	75-84	Visitor from WA	489
Perth - North West	75-84	Visitor same SA2	72
Perth - North West	85+	Home	10442
Perth - North West	85+	Visitor from VIC	4
Perth - North West	85+	Visitor from WA	348
Perth - North West	85+	Visitor same SA2	38
Perth - South East	0-14	Home	101563
Perth - South East	0-14	Visitor from NSW	17
Perth - South East	0-14	Visitor from NT	5
Perth - South East	0-14	Visitor from OT	5
Perth - South East	0-14	Visitor from QLD	15
Perth - South East	0-14	Visitor from SA	6
Perth - South East	0-14	Visitor from TAS	3
Perth - South East	0-14	Visitor from VIC	13
Perth - South East	0-14	Visitor from WA	1487
Perth - South East	0-14	Visitor same SA2	81
Perth - South East	15-24	Home	63836
Perth - South East	15-24	Visitor from ACT	6
Perth - South East	15-24	Visitor from NSW	35
Perth - South East	15-24	Visitor from NT	4
Perth - South East	15-24	Visitor from OT	4
Perth - South East	15-24	Visitor from QLD	16
Perth - South East	15-24	Visitor from SA	8
Perth - South East	15-24	Visitor from TAS	4
Perth - South East	15-24	Visitor from VIC	26
Perth - South East	15-24	Visitor from WA	1997
Perth - South East	15-24	Visitor same SA2	59
Perth - South East	25-34	Home	76412
Perth - South East	25-34	Visitor from ACT	12
Perth - South East	25-34	Visitor from NSW	53
Perth - South East	25-34	Visitor from NT	9
Perth - South East	25-34	Visitor from OT	4
Perth - South East	25-34	Visitor from QLD	42
Perth - South East	25-34	Visitor from SA	26
Perth - South East	25-34	Visitor from TAS	6
Perth - South East	25-34	Visitor from VIC	46
Perth - South East	25-34	Visitor from WA	1884
Perth - South East	25-34	Visitor same SA2	91
Perth - South East	35-44	Home	76755
Perth - South East	35-44	Visitor from NSW	45
Perth - South East	35-44	Visitor from NT	8
Perth - South East	35-44	Visitor from OT	5
Perth - South East	35-44	Visitor from QLD	53
Perth - South East	35-44	Visitor from SA	30
Perth - South East	35-44	Visitor from TAS	9
Perth - South East	35-44	Visitor from VIC	51
Perth - South East	35-44	Visitor from WA	1424
Perth - South East	35-44	Visitor same SA2	91
Perth - South East	45-54	Home	61994
Perth - South East	45-54	Visitor from ACT	3
Perth - South East	45-54	Visitor from NSW	52
Perth - South East	45-54	Visitor from NT	9
Perth - South East	45-54	Visitor from OT	7
Perth - South East	45-54	Visitor from QLD	61
Perth - South East	45-54	Visitor from SA	50
Perth - South East	45-54	Visitor from TAS	14
Perth - South East	45-54	Visitor from VIC	53
Perth - South East	45-54	Visitor from WA	1330
Perth - South East	45-54	Visitor same SA2	63
Perth - South East	55-64	Home	52994
Perth - South East	55-64	Visitor from ACT	3
Perth - South East	55-64	Visitor from NSW	33
Perth - South East	55-64	Visitor from NT	11
Perth - South East	55-64	Visitor from OT	12
Perth - South East	55-64	Visitor from QLD	67
Perth - South East	55-64	Visitor from SA	31
Perth - South East	55-64	Visitor from TAS	29
Perth - South East	55-64	Visitor from VIC	54
Perth - South East	55-64	Visitor from WA	1263
Perth - South East	55-64	Visitor same SA2	102
Perth - South East	65-74	Home	42166
Perth - South East	65-74	Visitor from NSW	39
Perth - South East	65-74	Visitor from NT	8
Perth - South East	65-74	Visitor from OT	13
Perth - South East	65-74	Visitor from QLD	38
Perth - South East	65-74	Visitor from SA	16
Perth - South East	65-74	Visitor from TAS	29
Perth - South East	65-74	Visitor from VIC	50
Perth - South East	65-74	Visitor from WA	899
Perth - South East	65-74	Visitor same SA2	111
Perth - South East	75-84	Home	22301
Perth - South East	75-84	Visitor from ACT	3
Perth - South East	75-84	Visitor from NSW	13
Perth - South East	75-84	Visitor from NT	4
Perth - South East	75-84	Visitor from OT	5
Perth - South East	75-84	Visitor from QLD	8
Perth - South East	75-84	Visitor from SA	7
Perth - South East	75-84	Visitor from TAS	6
Perth - South East	75-84	Visitor from VIC	8
Perth - South East	75-84	Visitor from WA	476
Perth - South East	75-84	Visitor same SA2	79
Perth - South East	85+	Home	8836
Perth - South East	85+	Visitor from NSW	5
Perth - South East	85+	Visitor from SA	5
Perth - South East	85+	Visitor from VIC	3
Perth - South East	85+	Visitor from WA	223
Perth - South East	85+	Visitor same SA2	33
Perth - South West	0-14	Home	85196
Perth - South West	0-14	Visitor from NSW	7
Perth - South West	0-14	Visitor from NT	9
Perth - South West	0-14	Visitor from QLD	19
Perth - South West	0-14	Visitor from SA	5
Perth - South West	0-14	Visitor from TAS	11
Perth - South West	0-14	Visitor from VIC	15
Perth - South West	0-14	Visitor from WA	1225
Perth - South West	0-14	Visitor same SA2	51
Perth - South West	15-24	Home	50862
Perth - South West	15-24	Visitor from ACT	3
Perth - South West	15-24	Visitor from NSW	71
Perth - South West	15-24	Visitor from NT	10
Perth - South West	15-24	Visitor from QLD	20
Perth - South West	15-24	Visitor from SA	10
Perth - South West	15-24	Visitor from TAS	7
Perth - South West	15-24	Visitor from VIC	27
Perth - South West	15-24	Visitor from WA	1679
Perth - South West	15-24	Visitor same SA2	47
Perth - South West	25-34	Home	56170
Perth - South West	25-34	Visitor from ACT	13
Perth - South West	25-34	Visitor from NSW	135
Perth - South West	25-34	Visitor from NT	18
Perth - South West	25-34	Visitor from QLD	22
Perth - South West	25-34	Visitor from SA	13
Perth - South West	25-34	Visitor from TAS	13
Perth - South West	25-34	Visitor from VIC	47
Perth - South West	25-34	Visitor from WA	1681
Perth - South West	25-34	Visitor same SA2	53
Perth - South West	35-44	Home	59843
Perth - South West	35-44	Visitor from ACT	11
Perth - South West	35-44	Visitor from NSW	77
Perth - South West	35-44	Visitor from NT	20
Perth - South West	35-44	Visitor from QLD	33
Perth - South West	35-44	Visitor from SA	25
Perth - South West	35-44	Visitor from TAS	7
Perth - South West	35-44	Visitor from VIC	40
Perth - South West	35-44	Visitor from WA	1264
Perth - South West	35-44	Visitor same SA2	67
Perth - South West	45-54	Home	55253
Perth - South West	45-54	Visitor from ACT	11
Perth - South West	45-54	Visitor from NSW	51
Perth - South West	45-54	Visitor from NT	5
Perth - South West	45-54	Visitor from OT	4
Perth - South West	45-54	Visitor from QLD	44
Perth - South West	45-54	Visitor from SA	21
Perth - South West	45-54	Visitor from TAS	6
Perth - South West	45-54	Visitor from VIC	39
Perth - South West	45-54	Visitor from WA	1127
Perth - South West	45-54	Visitor same SA2	56
Perth - South West	55-64	Home	47702
Perth - South West	55-64	Visitor from ACT	8
Perth - South West	55-64	Visitor from NSW	36
Perth - South West	55-64	Visitor from NT	10
Perth - South West	55-64	Visitor from QLD	53
Perth - South West	55-64	Visitor from SA	29
Perth - South West	55-64	Visitor from TAS	23
Perth - South West	55-64	Visitor from VIC	66
Perth - South West	55-64	Visitor from WA	1170
Perth - South West	55-64	Visitor same SA2	79
Perth - South West	65-74	Home	36868
Perth - South West	65-74	Visitor from ACT	7
Perth - South West	65-74	Visitor from NSW	58
Perth - South West	65-74	Visitor from QLD	32
Perth - South West	65-74	Visitor from SA	21
Perth - South West	65-74	Visitor from TAS	24
Perth - South West	65-74	Visitor from VIC	59
Perth - South West	65-74	Visitor from WA	924
Perth - South West	65-74	Visitor same SA2	89
Perth - South West	75-84	Home	20394
Perth - South West	75-84	Visitor from NSW	20
Perth - South West	75-84	Visitor from QLD	7
Perth - South West	75-84	Visitor from SA	5
Perth - South West	75-84	Visitor from TAS	6
Perth - South West	75-84	Visitor from VIC	12
Perth - South West	75-84	Visitor from WA	598
Perth - South West	75-84	Visitor same SA2	81
Perth - South West	85+	Home	8484
Perth - South West	85+	Visitor from WA	303
Perth - South West	85+	Visitor same SA2	35
Western Australia - Wheat Belt	0-14	Home	23043
Western Australia - Wheat Belt	0-14	Visitor from NSW	13
Western Australia - Wheat Belt	0-14	Visitor from QLD	12
Western Australia - Wheat Belt	0-14	Visitor from SA	4
Western Australia - Wheat Belt	0-14	Visitor from VIC	16
Western Australia - Wheat Belt	0-14	Visitor from WA	645
Western Australia - Wheat Belt	0-14	Visitor same SA2	46
Western Australia - Wheat Belt	15-24	Home	11757
Western Australia - Wheat Belt	15-24	Visitor from NSW	11
Western Australia - Wheat Belt	15-24	Visitor from QLD	4
Western Australia - Wheat Belt	15-24	Visitor from SA	10
Western Australia - Wheat Belt	15-24	Visitor from TAS	10
Western Australia - Wheat Belt	15-24	Visitor from VIC	12
Western Australia - Wheat Belt	15-24	Visitor from WA	1184
Western Australia - Wheat Belt	15-24	Visitor same SA2	48
Western Australia - Wheat Belt	25-34	Home	12708
Western Australia - Wheat Belt	25-34	Visitor from NSW	12
Western Australia - Wheat Belt	25-34	Visitor from QLD	14
Western Australia - Wheat Belt	25-34	Visitor from SA	17
Western Australia - Wheat Belt	25-34	Visitor from TAS	25
Western Australia - Wheat Belt	25-34	Visitor from VIC	28
Western Australia - Wheat Belt	25-34	Visitor from WA	1342
Western Australia - Wheat Belt	25-34	Visitor same SA2	34
Western Australia - Wheat Belt	35-44	Home	14222
Western Australia - Wheat Belt	35-44	Visitor from NSW	15
Western Australia - Wheat Belt	35-44	Visitor from NT	3
Western Australia - Wheat Belt	35-44	Visitor from QLD	7
Western Australia - Wheat Belt	35-44	Visitor from SA	17
Western Australia - Wheat Belt	35-44	Visitor from TAS	15
Western Australia - Wheat Belt	35-44	Visitor from VIC	19
Western Australia - Wheat Belt	35-44	Visitor from WA	1170
Western Australia - Wheat Belt	35-44	Visitor same SA2	38
Western Australia - Wheat Belt	45-54	Home	16559
Western Australia - Wheat Belt	45-54	Visitor from NSW	11
Western Australia - Wheat Belt	45-54	Visitor from NT	3
Western Australia - Wheat Belt	45-54	Visitor from QLD	23
Western Australia - Wheat Belt	45-54	Visitor from SA	28
Western Australia - Wheat Belt	45-54	Visitor from TAS	12
Western Australia - Wheat Belt	45-54	Visitor from VIC	11
Western Australia - Wheat Belt	45-54	Visitor from WA	1435
Western Australia - Wheat Belt	45-54	Visitor same SA2	47
Western Australia - Wheat Belt	55-64	Home	19058
Western Australia - Wheat Belt	55-64	Visitor from ACT	4
Western Australia - Wheat Belt	55-64	Visitor from NSW	37
Western Australia - Wheat Belt	55-64	Visitor from NT	6
Western Australia - Wheat Belt	55-64	Visitor from QLD	44
Western Australia - Wheat Belt	55-64	Visitor from SA	35
Western Australia - Wheat Belt	55-64	Visitor from TAS	12
Western Australia - Wheat Belt	55-64	Visitor from VIC	42
Western Australia - Wheat Belt	55-64	Visitor from WA	1607
Western Australia - Wheat Belt	55-64	Visitor same SA2	83
Western Australia - Wheat Belt	65-74	Home	16675
Western Australia - Wheat Belt	65-74	Visitor from ACT	3
Western Australia - Wheat Belt	65-74	Visitor from NSW	60
Western Australia - Wheat Belt	65-74	Visitor from NT	9
Western Australia - Wheat Belt	65-74	Visitor from QLD	49
Western Australia - Wheat Belt	65-74	Visitor from SA	40
Western Australia - Wheat Belt	65-74	Visitor from TAS	24
Western Australia - Wheat Belt	65-74	Visitor from VIC	71
Western Australia - Wheat Belt	65-74	Visitor from WA	996
Western Australia - Wheat Belt	65-74	Visitor same SA2	111
Western Australia - Wheat Belt	75-84	Home	8909
Western Australia - Wheat Belt	75-84	Visitor from NSW	4
Western Australia - Wheat Belt	75-84	Visitor from QLD	10
Western Australia - Wheat Belt	75-84	Visitor from SA	13
Western Australia - Wheat Belt	75-84	Visitor from TAS	4
Western Australia - Wheat Belt	75-84	Visitor from VIC	4
Western Australia - Wheat Belt	75-84	Visitor from WA	376
Western Australia - Wheat Belt	75-84	Visitor same SA2	69
Western Australia - Wheat Belt	85+	Home	3080
Western Australia - Wheat Belt	85+	Visitor from WA	134
Western Australia - Wheat Belt	85+	Visitor same SA2	29
