SA4_NAME21	Age	NeedsAssistance	Sex	persons
Brisbane - East	35-44		F	581
Brisbane - East	35-44		M	581
Brisbane - East	35-44	0	F	15566
Brisbane - East	35-44	0	M	14108
Brisbane - East	35-44	1	F	358
Brisbane - East	35-44	1	M	317
Brisbane - East	45-54		F	576
Brisbane - East	45-54		M	665
Brisbane - East	45-54	0	F	16551
Brisbane - East	45-54	0	M	15104
Brisbane - East	45-54	1	F	592
Brisbane - East	45-54	1	M	457
Brisbane - East	55-64		F	522
Brisbane - East	55-64		M	580
Brisbane - East	55-64	0	F	15003
Brisbane - East	55-64	0	M	13773
Brisbane - East	55-64	1	F	831
Brisbane - East	55-64	1	M	757
Brisbane - East	65-74		F	471
Brisbane - East	65-74		M	528
Brisbane - East	65-74	0	F	12046
Brisbane - East	65-74	0	M	10759
Brisbane - East	65-74	1	F	1159
Brisbane - East	65-74	1	M	1183
Brisbane - East	75-84		F	377
Brisbane - East	75-84		M	324
Brisbane - East	75-84	0	F	5667
Brisbane - East	75-84	0	M	5117
Brisbane - East	75-84	1	F	1580
Brisbane - East	75-84	1	M	1226
Brisbane - East	85+		F	322
Brisbane - East	85+		M	178
Brisbane - East	85+	0	F	1215
Brisbane - East	85+	0	M	1026
Brisbane - East	85+	1	F	1768
Brisbane - East	85+	1	M	835
Brisbane - North	0-4		F	231
Brisbane - North	0-4		M	244
Brisbane - North	0-4	0	F	6255
Brisbane - North	0-4	0	M	6575
Brisbane - North	0-4	1	F	74
Brisbane - North	0-4	1	M	129
Brisbane - North	5-14		F	417
Brisbane - North	5-14		M	488
Brisbane - North	5-14	0	F	12102
Brisbane - North	5-14	0	M	12518
Brisbane - North	5-14	1	F	376
Brisbane - North	5-14	1	M	737
Brisbane - North	15-19		F	194
Brisbane - North	15-19		M	200
Brisbane - North	15-19	0	F	5588
Brisbane - North	15-19	0	M	5793
Brisbane - North	15-19	1	F	165
Brisbane - North	15-19	1	M	265
Brisbane - North	20-24		F	273
Brisbane - North	20-24		M	349
Brisbane - North	20-24	0	F	6710
Brisbane - North	20-24	0	M	6440
Brisbane - North	20-24	1	F	154
Brisbane - North	20-24	1	M	185
Brisbane - North	25-34		F	729
Brisbane - North	25-34		M	848
Brisbane - North	25-34	0	F	16812
Brisbane - North	25-34	0	M	15807
Brisbane - North	25-34	1	F	304
Brisbane - North	25-34	1	M	294
Brisbane - North	35-44		F	608
Brisbane - North	35-44		M	715
Brisbane - North	35-44	0	F	16422
Brisbane - North	35-44	0	M	15869
Brisbane - North	35-44	1	F	324
Brisbane - North	35-44	1	M	305
Brisbane - North	45-54		F	454
Brisbane - North	45-54		M	606
Brisbane - North	45-54	0	F	14132
Brisbane - North	45-54	0	M	13331
Brisbane - North	45-54	1	F	467
Brisbane - North	45-54	1	M	424
Brisbane - North	55-64		F	351
Brisbane - North	55-64		M	448
Brisbane - North	55-64	0	F	11356
Brisbane - North	55-64	0	M	10535
Brisbane - North	55-64	1	F	716
Brisbane - North	55-64	1	M	600
Brisbane - North	65-74		F	330
Brisbane - North	65-74		M	340
Brisbane - North	65-74	0	F	8561
Brisbane - North	65-74	0	M	7577
Brisbane - North	65-74	1	F	911
Brisbane - North	65-74	1	M	743
Brisbane - North	75-84		F	295
Brisbane - North	75-84		M	240
Brisbane - North	75-84	0	F	4814
Brisbane - North	75-84	0	M	3721
Brisbane - North	75-84	1	F	1487
Brisbane - North	75-84	1	M	976
Brisbane - North	85+		F	386
Brisbane - North	85+		M	155
Brisbane - North	85+	0	F	1353
Brisbane - North	85+	0	M	931
Brisbane - North	85+	1	F	1945
Brisbane - North	85+	1	M	894
Brisbane - South	0-4		F	451
Brisbane - South	0-4		M	492
Brisbane - South	0-4	0	F	10159
Brisbane - South	0-4	0	M	10629
Brisbane - South	0-4	1	F	81
Brisbane - South	0-4	1	M	190
Brisbane - South	5-14		F	856
Brisbane - South	5-14		M	880
Brisbane - South	5-14	0	F	21225
Brisbane - South	5-14	0	M	21735
Brisbane - South	5-14	1	F	519
Brisbane - South	5-14	1	M	1006
Brisbane - South	15-19		F	359
Brisbane - South	15-19		M	398
Brisbane - South	15-19	0	F	9902
Brisbane - South	15-19	0	M	10094
Brisbane - South	15-19	1	F	231
Brisbane - South	15-19	1	M	301
Brisbane - South	20-24		F	610
Brisbane - South	20-24		M	698
Brisbane - South	20-24	0	F	13274
Brisbane - South	20-24	0	M	13462
Brisbane - South	20-24	1	F	257
Brisbane - South	20-24	1	M	280
Brisbane - South	25-34		F	1379
Brisbane - South	25-34		M	1588
Brisbane - South	25-34	0	F	29590
Brisbane - South	25-34	0	M	29191
Brisbane - South	25-34	1	F	469
Brisbane - South	25-34	1	M	429
Brisbane - South	35-44		F	1093
Brisbane - South	35-44		M	1160
Brisbane - South	35-44	0	F	28268
Brisbane - South	35-44	0	M	27084
Brisbane - South	35-44	1	F	510
Brisbane - South	35-44	1	M	441
Brisbane - South	45-54		F	738
Brisbane - South	45-54		M	934
Brisbane - South	45-54	0	F	22138
Brisbane - South	45-54	0	M	21069
Brisbane - South	45-54	1	F	698
Brisbane - South	45-54	1	M	606
Brisbane - South	55-64		F	648
Brisbane - South	55-64		M	719
Brisbane - South	55-64	0	F	17469
Brisbane - South	55-64	0	M	16184
Brisbane - South	55-64	1	F	987
Brisbane - South	55-64	1	M	808
Brisbane - South	65-74		F	448
Brisbane - South	65-74		M	506
Brisbane - South	65-74	0	F	12360
Brisbane - South	65-74	0	M	11105
Brisbane - South	65-74	1	F	1456
Brisbane - South	65-74	1	M	1155
Brisbane - South	75-84		F	379
Brisbane - South	75-84		M	290
Brisbane - South	75-84	0	F	5702
Brisbane - South	75-84	0	M	5155
Brisbane - South	75-84	1	F	2175
Brisbane - South	75-84	1	M	1457
Brisbane - South	85+		F	346
Brisbane - South	85+		M	150
Brisbane - South	85+	0	F	1439
Brisbane - South	85+	0	M	1088
Brisbane - South	85+	1	F	2397
Brisbane - South	85+	1	M	1129
Brisbane - West	0-4		F	115
Brisbane - West	0-4		M	137
Brisbane - West	0-4	0	F	4443
Brisbane - West	0-4	0	M	4805
Brisbane - West	0-4	1	F	33
Brisbane - West	0-4	1	M	85
Brisbane - West	5-14		F	305
Brisbane - West	5-14		M	278
Brisbane - West	5-14	0	F	12276
Brisbane - West	5-14	0	M	12841
Brisbane - West	5-14	1	F	325
Brisbane - West	5-14	1	M	694
Brisbane - West	15-19		F	166
Brisbane - West	15-19		M	184
Brisbane - West	15-19	0	F	6684
Brisbane - West	15-19	0	M	6941
Brisbane - West	15-19	1	F	143
Brisbane - West	15-19	1	M	232
Brisbane - West	20-24		F	198
Brisbane - West	20-24		M	339
Brisbane - West	20-24	0	F	6296
Brisbane - West	20-24	0	M	6839
Brisbane - West	20-24	1	F	121
Brisbane - West	20-24	1	M	123
Brisbane - West	25-34		F	374
Brisbane - West	25-34		M	409
Brisbane - West	25-34	0	F	10210
Brisbane - West	25-34	0	M	9864
Brisbane - West	25-34	1	F	216
Brisbane - West	25-34	1	M	195
Brisbane - West	35-44		F	373
Brisbane - West	35-44		M	375
Brisbane - West	35-44	0	F	13592
Brisbane - West	35-44	0	M	12210
Brisbane - West	35-44	1	F	208
Brisbane - West	35-44	1	M	206
Brisbane - West	45-54		F	297
Brisbane - West	45-54		M	380
Brisbane - West	45-54	0	F	13244
Brisbane - West	45-54	0	M	12240
Brisbane - West	45-54	1	F	293
Brisbane - West	45-54	1	M	222
Brisbane - West	55-64		F	247
Brisbane - West	55-64		M	324
Brisbane - West	55-64	0	F	9718
Brisbane - West	55-64	0	M	8958
Brisbane - West	55-64	1	F	345
Brisbane - West	55-64	1	M	273
Brisbane - West	65-74		F	227
Brisbane - West	65-74		M	221
Brisbane - West	65-74	0	F	7885
Brisbane - West	65-74	0	M	6891
Brisbane - West	65-74	1	F	597
Brisbane - West	65-74	1	M	475
Brisbane - West	75-84		F	199
Brisbane - West	75-84		M	154
Brisbane - West	75-84	0	F	3869
Brisbane - West	75-84	0	M	3553
Brisbane - West	75-84	1	F	1055
Brisbane - West	75-84	1	M	732
Brisbane - West	85+		F	180
Brisbane - West	85+		M	107
Brisbane - West	85+	0	F	867
Brisbane - West	85+	0	M	695
Brisbane - West	85+	1	F	1480
Brisbane - West	85+	1	M	644
Brisbane Inner City	0-4		F	231
Brisbane Inner City	0-4		M	232
Brisbane Inner City	0-4	0	F	5718
Brisbane Inner City	0-4	0	M	5838
Brisbane Inner City	0-4	1	F	47
Brisbane Inner City	0-4	1	M	92
Brisbane Inner City	5-14		F	453
Brisbane Inner City	5-14		M	472
Brisbane Inner City	5-14	0	F	12381
Brisbane Inner City	5-14	0	M	12327
Brisbane Inner City	5-14	1	F	228
Brisbane Inner City	5-14	1	M	421
Brisbane Inner City	15-19		F	365
Brisbane Inner City	15-19		M	310
Brisbane Inner City	15-19	0	F	7549
Brisbane Inner City	15-19	0	M	7356
Brisbane Inner City	15-19	1	F	127
Brisbane Inner City	15-19	1	M	161
Brisbane Inner City	20-24		F	905
Brisbane Inner City	20-24		M	806
Brisbane Inner City	20-24	0	F	15291
Brisbane Inner City	20-24	0	M	13341
Brisbane Inner City	20-24	1	F	179
Brisbane Inner City	20-24	1	M	145
Brisbane Inner City	25-34		F	1988
Brisbane Inner City	25-34		M	2212
Brisbane Inner City	25-34	0	F	30506
Brisbane Inner City	25-34	0	M	30181
Brisbane Inner City	25-34	1	F	322
Brisbane Inner City	25-34	1	M	267
Brisbane Inner City	35-44		F	1111
Brisbane Inner City	35-44		M	1409
Brisbane Inner City	35-44	0	F	20912
Brisbane Inner City	35-44	0	M	21352
Brisbane Inner City	35-44	1	F	319
Brisbane Inner City	35-44	1	M	314
Brisbane Inner City	45-54		F	775
Brisbane Inner City	45-54		M	1070
Brisbane Inner City	45-54	0	F	17769
Brisbane Inner City	45-54	0	M	17488
Brisbane Inner City	45-54	1	F	408
Brisbane Inner City	45-54	1	M	416
Brisbane Inner City	55-64		F	643
Brisbane Inner City	55-64		M	771
Brisbane Inner City	55-64	0	F	12789
Brisbane Inner City	55-64	0	M	12726
Brisbane Inner City	55-64	1	F	436
Brisbane Inner City	55-64	1	M	441
Brisbane Inner City	65-74		F	466
Brisbane Inner City	65-74		M	546
Brisbane Inner City	65-74	0	F	8136
Brisbane Inner City	65-74	0	M	7823
Brisbane Inner City	65-74	1	F	623
Brisbane Inner City	65-74	1	M	576
Brisbane Inner City	75-84		F	321
Brisbane Inner City	75-84		M	304
Brisbane Inner City	75-84	0	F	3457
Brisbane Inner City	75-84	0	M	3220
Brisbane Inner City	75-84	1	F	931
Brisbane Inner City	75-84	1	M	706
Brisbane Inner City	85+		F	246
Brisbane Inner City	85+		M	155
Brisbane Inner City	85+	0	F	819
Brisbane Inner City	85+	0	M	610
Brisbane Inner City	85+	1	F	1142
Brisbane Inner City	85+	1	M	542
Cairns	0-4		F	585
Cairns	0-4		M	629
Cairns	0-4	0	F	5922
Cairns	0-4	0	M	6144
Cairns	0-4	1	F	55
Cairns	0-4	1	M	107
Cairns	5-14		F	1414
Cairns	5-14		M	1562
Cairns	5-14	0	F	14422
Cairns	5-14	0	M	14844
Cairns	5-14	1	F	401
Cairns	5-14	1	M	897
Cairns	15-19		F	639
Cairns	15-19		M	739
Cairns	15-19	0	F	6459
Cairns	15-19	0	M	6783
Cairns	15-19	1	F	190
Cairns	15-19	1	M	288
Cairns	20-24		F	711
Cairns	20-24		M	791
Cairns	20-24	0	F	5419
Cairns	20-24	0	M	5544
Cairns	20-24	1	F	120
Cairns	20-24	1	M	194
Cairns	25-34		F	1856
Cairns	25-34		M	1970
Cairns	25-34	0	F	14181
Cairns	25-34	0	M	12880
Cairns	25-34	1	F	283
Cairns	25-34	1	M	306
Cairns	35-44		F	1514
Cairns	35-44		M	1636
Cairns	35-44	0	F	15139
Cairns	35-44	0	M	13149
Cairns	35-44	1	F	362
Cairns	35-44	1	M	388
Cairns	45-54		F	1413
Cairns	45-54		M	1736
Cairns	45-54	0	F	15971
Cairns	45-54	0	M	14727
Cairns	45-54	1	F	619
Cairns	45-54	1	M	598
Cairns	55-64		F	1250
Cairns	55-64		M	1544
Cairns	55-64	0	F	15053
Cairns	55-64	0	M	14637
Cairns	55-64	1	F	958
Cairns	55-64	1	M	991
Cairns	65-74		F	958
Cairns	65-74		M	1209
Cairns	65-74	0	F	11242
Cairns	65-74	0	M	11597
Cairns	65-74	1	F	1232
Cairns	65-74	1	M	1351
Cairns	75-84		F	552
Cairns	75-84		M	598
Cairns	75-84	0	F	4720
Cairns	75-84	0	M	4984
Cairns	75-84	1	F	1547
Cairns	75-84	1	M	1267
Cairns	85+		F	302
Cairns	85+		M	238
Cairns	85+	0	F	902
Cairns	85+	0	M	892
Cairns	85+	1	F	1361
Cairns	85+	1	M	799
Darling Downs - Maranoa	0-4		F	287
Darling Downs - Maranoa	0-4		M	329
Darling Downs - Maranoa	0-4	0	F	3243
Darling Downs - Maranoa	0-4	0	M	3471
Darling Downs - Maranoa	0-4	1	F	34
Darling Downs - Maranoa	0-4	1	M	56
Darling Downs - Maranoa	5-14		F	788
Darling Downs - Maranoa	5-14		M	789
Darling Downs - Maranoa	5-14	0	F	7533
Darling Downs - Maranoa	5-14	0	M	7639
Darling Downs - Maranoa	5-14	1	F	299
Darling Downs - Maranoa	5-14	1	M	528
Darling Downs - Maranoa	15-19		F	307
Darling Downs - Maranoa	15-19		M	356
Darling Downs - Maranoa	15-19	0	F	3118
Darling Downs - Maranoa	15-19	0	M	3337
Darling Downs - Maranoa	15-19	1	F	141
Darling Downs - Maranoa	15-19	1	M	189
Darling Downs - Maranoa	20-24		F	313
Darling Downs - Maranoa	20-24		M	393
Darling Downs - Maranoa	20-24	0	F	2715
Darling Downs - Maranoa	20-24	0	M	2889
Darling Downs - Maranoa	20-24	1	F	77
Darling Downs - Maranoa	20-24	1	M	139
Darling Downs - Maranoa	25-34		F	701
Darling Downs - Maranoa	25-34		M	853
Darling Downs - Maranoa	25-34	0	F	6346
Darling Downs - Maranoa	25-34	0	M	5985
Darling Downs - Maranoa	25-34	1	F	151
Darling Downs - Maranoa	25-34	1	M	172
Darling Downs - Maranoa	35-44		F	652
Darling Downs - Maranoa	35-44		M	686
Darling Downs - Maranoa	35-44	0	F	6437
Darling Downs - Maranoa	35-44	0	M	5764
Darling Downs - Maranoa	35-44	1	F	203
Darling Downs - Maranoa	35-44	1	M	185
Darling Downs - Maranoa	45-54		F	700
Darling Downs - Maranoa	45-54		M	803
Darling Downs - Maranoa	45-54	0	F	7297
Darling Downs - Maranoa	45-54	0	M	6813
Darling Downs - Maranoa	45-54	1	F	360
Darling Downs - Maranoa	45-54	1	M	376
Darling Downs - Maranoa	55-64		F	685
Darling Downs - Maranoa	55-64		M	853
Darling Downs - Maranoa	55-64	0	F	7585
Darling Downs - Maranoa	55-64	0	M	7501
Darling Downs - Maranoa	55-64	1	F	613
Darling Downs - Maranoa	55-64	1	M	595
Darling Downs - Maranoa	65-74		F	540
Darling Downs - Maranoa	65-74		M	655
Darling Downs - Maranoa	65-74	0	F	6197
Darling Downs - Maranoa	65-74	0	M	6612
Darling Downs - Maranoa	65-74	1	F	715
Darling Downs - Maranoa	65-74	1	M	792
Darling Downs - Maranoa	75-84		F	403
Darling Downs - Maranoa	75-84		M	377
Darling Downs - Maranoa	75-84	0	F	3177
Darling Downs - Maranoa	75-84	0	M	3256
Darling Downs - Maranoa	75-84	1	F	880
Darling Downs - Maranoa	75-84	1	M	738
Darling Downs - Maranoa	85+		F	239
Darling Downs - Maranoa	85+		M	148
Darling Downs - Maranoa	85+	0	F	681
Darling Downs - Maranoa	85+	0	M	609
Darling Downs - Maranoa	85+	1	F	838
Darling Downs - Maranoa	85+	1	M	470
Central Queensland	0-4		F	474
Central Queensland	0-4		M	505
Central Queensland	0-4	0	F	6349
Central Queensland	0-4	0	M	6569
Central Queensland	0-4	1	F	99
Central Queensland	0-4	1	M	169
Central Queensland	5-14		F	1197
Central Queensland	5-14		M	1281
Central Queensland	5-14	0	F	14352
Central Queensland	5-14	0	M	14401
Central Queensland	5-14	1	F	645
Central Queensland	5-14	1	M	1277
Central Queensland	15-19		F	500
Central Queensland	15-19		M	604
Central Queensland	15-19	0	F	6113
Central Queensland	15-19	0	M	6499
Central Queensland	15-19	1	F	239
Central Queensland	15-19	1	M	402
Central Queensland	20-24		F	528
Central Queensland	20-24		M	745
Central Queensland	20-24	0	F	5593
Central Queensland	20-24	0	M	5549
Central Queensland	20-24	1	F	152
Central Queensland	20-24	1	M	241
Central Queensland	25-34		F	1144
Central Queensland	25-34		M	1860
Central Queensland	25-34	0	F	13355
Central Queensland	25-34	0	M	12393
Central Queensland	25-34	1	F	240
Central Queensland	25-34	1	M	344
Central Queensland	35-44		F	1094
Central Queensland	35-44		M	1975
Central Queensland	35-44	0	F	13383
Central Queensland	35-44	0	M	12555
Central Queensland	35-44	1	F	373
Central Queensland	35-44	1	M	368
Central Queensland	45-54		F	1068
Central Queensland	45-54		M	1777
Central Queensland	45-54	0	F	12983
Central Queensland	45-54	0	M	12602
Central Queensland	45-54	1	F	605
Central Queensland	45-54	1	M	500
Central Queensland	55-64		F	946
Central Queensland	55-64		M	1588
Central Queensland	55-64	0	F	12615
Central Queensland	55-64	0	M	12771
Central Queensland	55-64	1	F	931
Central Queensland	55-64	1	M	856
Central Queensland	65-74		F	664
Central Queensland	65-74		M	869
Central Queensland	65-74	0	F	8384
Central Queensland	65-74	0	M	9026
Central Queensland	65-74	1	F	997
Central Queensland	65-74	1	M	1077
Central Queensland	75-84		F	438
Central Queensland	75-84		M	426
Central Queensland	75-84	0	F	3826
Central Queensland	75-84	0	M	3720
Central Queensland	75-84	1	F	1355
Central Queensland	75-84	1	M	995
Central Queensland	85+		F	251
Central Queensland	85+		M	168
Central Queensland	85+	0	F	750
Central Queensland	85+	0	M	676
Central Queensland	85+	1	F	1184
Central Queensland	85+	1	M	632
Gold Coast	0-4		F	991
Gold Coast	0-4		M	1009
Gold Coast	0-4	0	F	15354
Gold Coast	0-4	0	M	16376
Gold Coast	0-4	1	F	175
Gold Coast	0-4	1	M	316
Gold Coast	5-14		F	2198
Gold Coast	5-14		M	2431
Gold Coast	5-14	0	F	34773
Gold Coast	5-14	0	M	35308
Gold Coast	5-14	1	F	1218
Gold Coast	5-14	1	M	2519
Gold Coast	15-19		F	1024
Gold Coast	15-19		M	1016
Gold Coast	15-19	0	F	16818
Gold Coast	15-19	0	M	17128
Gold Coast	15-19	1	F	527
Gold Coast	15-19	1	M	801
Gold Coast	20-24		F	1363
Gold Coast	20-24		M	1303
Gold Coast	20-24	0	F	18742
Gold Coast	20-24	0	M	17571
Gold Coast	20-24	1	F	375
Gold Coast	20-24	1	M	568
Gold Coast	25-34		F	3264
Gold Coast	25-34		M	3310
Gold Coast	25-34	0	F	41541
Gold Coast	25-34	0	M	38031
Gold Coast	25-34	1	F	705
Gold Coast	25-34	1	M	835
Gold Coast	35-44		F	2678
Gold Coast	35-44		M	2731
Gold Coast	35-44	0	F	41618
Gold Coast	35-44	0	M	38121
Gold Coast	35-44	1	F	849
Gold Coast	35-44	1	M	862
Gold Coast	45-54		F	2400
Gold Coast	45-54		M	2634
Gold Coast	45-54	0	F	40915
Gold Coast	45-54	0	M	37819
Gold Coast	45-54	1	F	1411
Gold Coast	45-54	1	M	1176
Gold Coast	55-64		F	2078
Gold Coast	55-64		M	2120
Gold Coast	55-64	0	F	35655
Gold Coast	55-64	0	M	32155
Gold Coast	55-64	1	F	1928
Gold Coast	55-64	1	M	1689
Gold Coast	65-74		F	1718
Gold Coast	65-74		M	1761
Gold Coast	65-74	0	F	29283
Gold Coast	65-74	0	M	26021
Gold Coast	65-74	1	F	2824
Gold Coast	65-74	1	M	2672
Gold Coast	75-84		F	1275
Gold Coast	75-84		M	1104
Gold Coast	75-84	0	F	13939
Gold Coast	75-84	0	M	13293
Gold Coast	75-84	1	F	4111
Gold Coast	75-84	1	M	3277
Gold Coast	85+		F	913
Gold Coast	85+		M	538
Gold Coast	85+	0	F	2819
Gold Coast	85+	0	M	2562
Gold Coast	85+	1	F	4146
Gold Coast	85+	1	M	2086
Ipswich	0-4		F	781
Ipswich	0-4		M	859
Ipswich	0-4	0	F	11467
Ipswich	0-4	0	M	12272
Ipswich	0-4	1	F	170
Ipswich	0-4	1	M	283
Ipswich	5-14		F	1672
Ipswich	5-14		M	1811
Ipswich	5-14	0	F	23861
Ipswich	5-14	0	M	24286
Ipswich	5-14	1	F	1103
Ipswich	5-14	1	M	2288
Ipswich	15-19		F	697
Ipswich	15-19		M	782
Ipswich	15-19	0	F	10630
Ipswich	15-19	0	M	10706
Ipswich	15-19	1	F	457
Ipswich	15-19	1	M	713
Ipswich	20-24		F	796
Ipswich	20-24		M	1251
Ipswich	20-24	0	F	10514
Ipswich	20-24	0	M	10492
Ipswich	20-24	1	F	349
Ipswich	20-24	1	M	518
Ipswich	25-34		F	1880
Ipswich	25-34		M	3152
Ipswich	25-34	0	F	25020
Ipswich	25-34	0	M	22613
Ipswich	25-34	1	F	693
Ipswich	25-34	1	M	777
Ipswich	35-44		F	1610
Ipswich	35-44		M	2591
Ipswich	35-44	0	F	23518
Ipswich	35-44	0	M	22003
Ipswich	35-44	1	F	850
Ipswich	35-44	1	M	814
Ipswich	45-54		F	1189
Ipswich	45-54		M	1814
Ipswich	45-54	0	F	20836
Ipswich	45-54	0	M	19704
Ipswich	45-54	1	F	1293
Ipswich	45-54	1	M	1031
Ipswich	55-64		F	934
Ipswich	55-64		M	1202
Ipswich	55-64	0	F	17222
Ipswich	55-64	0	M	16653
Ipswich	55-64	1	F	1813
Ipswich	55-64	1	M	1578
Ipswich	65-74		F	663
Ipswich	65-74		M	766
Ipswich	65-74	0	F	11800
Ipswich	65-74	0	M	11130
Ipswich	65-74	1	F	1999
Ipswich	65-74	1	M	1842
Ipswich	75-84		F	495
Ipswich	75-84		M	421
Ipswich	75-84	0	F	5272
Ipswich	75-84	0	M	4886
Ipswich	75-84	1	F	2046
Ipswich	75-84	1	M	1523
Ipswich	85+		F	312
Ipswich	85+		M	186
Ipswich	85+	0	F	1102
Ipswich	85+	0	M	893
Ipswich	85+	1	F	1463
Ipswich	85+	1	M	778
Logan - Beaudesert	0-4		F	996
Logan - Beaudesert	0-4		M	1016
Logan - Beaudesert	0-4	0	F	11438
Logan - Beaudesert	0-4	0	M	11779
Logan - Beaudesert	0-4	1	F	193
Logan - Beaudesert	0-4	1	M	263
Logan - Beaudesert	5-14		F	2051
Logan - Beaudesert	5-14		M	2256
Logan - Beaudesert	5-14	0	F	23481
Logan - Beaudesert	5-14	0	M	23543
Logan - Beaudesert	5-14	1	F	1090
Logan - Beaudesert	5-14	1	M	2132
Logan - Beaudesert	15-19		F	810
Logan - Beaudesert	15-19		M	909
Logan - Beaudesert	15-19	0	F	10340
Logan - Beaudesert	15-19	0	M	10825
Logan - Beaudesert	15-19	1	F	419
Logan - Beaudesert	15-19	1	M	742
Logan - Beaudesert	20-24		F	863
Logan - Beaudesert	20-24		M	914
Logan - Beaudesert	20-24	0	F	10391
Logan - Beaudesert	20-24	0	M	10537
Logan - Beaudesert	20-24	1	F	318
Logan - Beaudesert	20-24	1	M	481
Logan - Beaudesert	25-34		F	2017
Logan - Beaudesert	25-34		M	2019
Logan - Beaudesert	25-34	0	F	23626
Logan - Beaudesert	25-34	0	M	22272
Logan - Beaudesert	25-34	1	F	667
Logan - Beaudesert	25-34	1	M	700
Logan - Beaudesert	35-44		F	1724
Logan - Beaudesert	35-44		M	1827
Logan - Beaudesert	35-44	0	F	22477
Logan - Beaudesert	35-44	0	M	21287
Logan - Beaudesert	35-44	1	F	769
Logan - Beaudesert	35-44	1	M	713
Logan - Beaudesert	45-54		F	1347
Logan - Beaudesert	45-54		M	1533
Logan - Beaudesert	45-54	0	F	20159
Logan - Beaudesert	45-54	0	M	19326
Logan - Beaudesert	45-54	1	F	1272
Logan - Beaudesert	45-54	1	M	950
Logan - Beaudesert	55-64		F	916
Logan - Beaudesert	55-64		M	1093
Logan - Beaudesert	55-64	0	F	17016
Logan - Beaudesert	55-64	0	M	16043
Logan - Beaudesert	55-64	1	F	1656
Logan - Beaudesert	55-64	1	M	1339
Logan - Beaudesert	65-74		F	776
Logan - Beaudesert	65-74		M	727
Logan - Beaudesert	65-74	0	F	12736
Logan - Beaudesert	65-74	0	M	11617
Logan - Beaudesert	65-74	1	F	2150
Logan - Beaudesert	65-74	1	M	1948
Logan - Beaudesert	75-84		F	519
Logan - Beaudesert	75-84		M	406
Logan - Beaudesert	75-84	0	F	4991
Logan - Beaudesert	75-84	0	M	4948
Logan - Beaudesert	75-84	1	F	2210
Logan - Beaudesert	75-84	1	M	1737
Logan - Beaudesert	85+		F	323
Logan - Beaudesert	85+		M	174
Logan - Beaudesert	85+	0	F	778
Logan - Beaudesert	85+	0	M	724
Logan - Beaudesert	85+	1	F	1663
Logan - Beaudesert	85+	1	M	826
Mackay - Isaac - Whitsunday	0-4		F	414
Mackay - Isaac - Whitsunday	0-4		M	438
Mackay - Isaac - Whitsunday	0-4	0	F	4806
Mackay - Isaac - Whitsunday	0-4	0	M	5155
Mackay - Isaac - Whitsunday	0-4	1	F	67
Mackay - Isaac - Whitsunday	0-4	1	M	102
Mackay - Isaac - Whitsunday	5-14		F	987
Mackay - Isaac - Whitsunday	5-14		M	1062
Mackay - Isaac - Whitsunday	5-14	0	F	10588
Mackay - Isaac - Whitsunday	5-14	0	M	10981
Mackay - Isaac - Whitsunday	5-14	1	F	313
Mackay - Isaac - Whitsunday	5-14	1	M	662
Mackay - Isaac - Whitsunday	15-19		F	455
Mackay - Isaac - Whitsunday	15-19		M	469
Mackay - Isaac - Whitsunday	15-19	0	F	4433
Mackay - Isaac - Whitsunday	15-19	0	M	4705
Mackay - Isaac - Whitsunday	15-19	1	F	139
Mackay - Isaac - Whitsunday	15-19	1	M	201
Mackay - Isaac - Whitsunday	20-24		F	646
Mackay - Isaac - Whitsunday	20-24		M	843
Mackay - Isaac - Whitsunday	20-24	0	F	4440
Mackay - Isaac - Whitsunday	20-24	0	M	4398
Mackay - Isaac - Whitsunday	20-24	1	F	88
Mackay - Isaac - Whitsunday	20-24	1	M	129
Mackay - Isaac - Whitsunday	25-34		F	1447
Mackay - Isaac - Whitsunday	25-34		M	2247
Mackay - Isaac - Whitsunday	25-34	0	F	11050
Mackay - Isaac - Whitsunday	25-34	0	M	10137
Mackay - Isaac - Whitsunday	25-34	1	F	138
Mackay - Isaac - Whitsunday	25-34	1	M	219
Mackay - Isaac - Whitsunday	35-44		F	1143
Mackay - Isaac - Whitsunday	35-44		M	1997
Mackay - Isaac - Whitsunday	35-44	0	F	10742
Mackay - Isaac - Whitsunday	35-44	0	M	10332
Mackay - Isaac - Whitsunday	35-44	1	F	208
Mackay - Isaac - Whitsunday	35-44	1	M	209
Mackay - Isaac - Whitsunday	45-54		F	1099
Mackay - Isaac - Whitsunday	45-54		M	2013
Mackay - Isaac - Whitsunday	45-54	0	F	10390
Mackay - Isaac - Whitsunday	45-54	0	M	10439
Mackay - Isaac - Whitsunday	45-54	1	F	339
Mackay - Isaac - Whitsunday	45-54	1	M	300
Mackay - Isaac - Whitsunday	55-64		F	963
Mackay - Isaac - Whitsunday	55-64		M	1677
Mackay - Isaac - Whitsunday	55-64	0	F	9739
Mackay - Isaac - Whitsunday	55-64	0	M	10155
Mackay - Isaac - Whitsunday	55-64	1	F	569
Mackay - Isaac - Whitsunday	55-64	1	M	513
Mackay - Isaac - Whitsunday	65-74		F	560
Mackay - Isaac - Whitsunday	65-74		M	812
Mackay - Isaac - Whitsunday	65-74	0	F	6370
Mackay - Isaac - Whitsunday	65-74	0	M	6885
Mackay - Isaac - Whitsunday	65-74	1	F	632
