SA4_NAME21	CountryOfBirth	Sex	persons
South Australia - South East	AUS	M	78123
South Australia - South East	BGD	F	17
South Australia - South East	BGD	M	25
South Australia - South East	BIH	F	4
South Australia - South East	BIH	M	13
South Australia - South East	BRA	F	20
South Australia - South East	BRA	M	24
South Australia - South East	CAN	F	91
South Australia - South East	CAN	M	71
South Australia - South East	CHL	F	4
South Australia - South East	CHL	M	3
South Australia - South East	CHN	F	321
South Australia - South East	CHN	M	263
South Australia - South East	DEU	F	498
South Australia - South East	DEU	M	433
South Australia - South East	EGY	F	18
South Australia - South East	EGY	M	23
South Australia - South East	FJI	F	37
South Australia - South East	FJI	M	43
South Australia - South East	FRA	F	50
South Australia - South East	FRA	M	50
South Australia - South East	GBR	F	5313
South Australia - South East	GBR	M	4664
South Australia - South East	GRC	F	188
South Australia - South East	GRC	M	173
South Australia - South East	HKG	F	46
South Australia - South East	HKG	M	31
South Australia - South East	HRV	F	45
South Australia - South East	HRV	M	73
South Australia - South East	IDN	F	89
South Australia - South East	IDN	M	82
South Australia - South East	IND	F	495
South Australia - South East	IND	M	594
South Australia - South East	IRL	F	113
South Australia - South East	IRL	M	107
South Australia - South East	IRN	F	15
South Australia - South East	IRN	M	25
South Australia - South East	IRQ	F	22
South Australia - South East	IRQ	M	19
South Australia - South East	ITA	F	278
South Australia - South East	ITA	M	312
South Australia - South East	JPN	F	54
South Australia - South East	JPN	M	18
South Australia - South East	KHM	F	47
South Australia - South East	KHM	M	39
South Australia - South East	KOR	F	44
South Australia - South East	KOR	M	31
South Australia - South East	LBN	F	13
South Australia - South East	LBN	M	9
South Australia - South East	LKA	F	59
South Australia - South East	LKA	M	73
South Australia - South East	MKD	F	8
South Australia - South East	MKD	M	3
South Australia - South East	MLT	F	29
South Australia - South East	MLT	M	31
South Australia - South East	MMR	F	119
South Australia - South East	MMR	M	121
South Australia - South East	MUS	F	8
South Australia - South East	MUS	M	9
South Australia - South East	MYS	F	223
South Australia - South East	MYS	M	241
South Australia - South East	NLD	F	484
South Australia - South East	NLD	M	451
South Australia - South East	NPL	F	49
South Australia - South East	NPL	M	61
South Australia - South East	NZL	F	873
South Australia - South East	NZL	M	920
South Australia - South East	PAK	F	45
South Australia - South East	PAK	M	92
South Australia - South East	PHL	F	976
South Australia - South East	PHL	M	462
South Australia - South East	PNG	F	46
South Australia - South East	PNG	M	30
South Australia - South East	POL	F	71
South Australia - South East	POL	M	40
South Australia - South East	SGP	F	36
South Australia - South East	SGP	M	19
South Australia - South East	THA	F	249
South Australia - South East	THA	M	149
South Australia - South East	TUR	F	33
South Australia - South East	TUR	M	46
South Australia - South East	TWN	F	80
South Australia - South East	TWN	M	22
South Australia - South East	USA	F	221
South Australia - South East	USA	M	195
South Australia - South East	VNM	F	165
South Australia - South East	VNM	M	149
South Australia - South East	WSM	M	40
South Australia - South East	ZAF	F	325
South Australia - South East	ZAF	M	314
South Australia - South East	ZWE	F	81
South Australia - South East	ZWE	M	94
Migratory - Offshore - Shipping (SA)		M	5
No usual address (SA)		F	285
No usual address (SA)		M	389
No usual address (SA)	AUS	F	1010
No usual address (SA)	AUS	M	1248
No usual address (SA)	CHN	F	7
No usual address (SA)	CHN	M	10
No usual address (SA)	DEU	F	5
No usual address (SA)	DEU	M	8
No usual address (SA)	EGY	M	3
No usual address (SA)	FJI	F	4
No usual address (SA)	FRA	F	9
No usual address (SA)	FRA	M	4
No usual address (SA)	GBR	F	73
No usual address (SA)	GBR	M	97
No usual address (SA)	HKG	F	11
No usual address (SA)	HKG	M	4
No usual address (SA)	IDN	M	4
No usual address (SA)	IND	F	10
No usual address (SA)	IND	M	15
No usual address (SA)	IRL	F	5
No usual address (SA)	IRN	M	6
No usual address (SA)	ITA	F	9
No usual address (SA)	MYS	F	3
No usual address (SA)	MYS	M	3
No usual address (SA)	NLD	F	7
No usual address (SA)	NLD	M	10
No usual address (SA)	NPL	M	3
No usual address (SA)	NZL	F	28
No usual address (SA)	NZL	M	25
No usual address (SA)	PHL	F	3
No usual address (SA)	TWN	M	6
No usual address (SA)	USA	F	8
No usual address (SA)	USA	M	8
No usual address (SA)	VNM	M	3
No usual address (SA)	ZAF	F	3
No usual address (SA)	ZAF	M	3
Bunbury		F	6945
Bunbury		M	7821
Bunbury	AFG	F	35
Bunbury	AFG	M	86
Bunbury	AUS	F	70872
Bunbury	AUS	M	69634
Bunbury	BGD	F	19
Bunbury	BGD	M	20
Bunbury	BIH	F	7
Bunbury	BIH	M	5
Bunbury	BRA	F	64
Bunbury	BRA	M	59
Bunbury	CAN	F	245
Bunbury	CAN	M	170
Bunbury	CHL	F	30
Bunbury	CHL	M	33
Bunbury	CHN	F	228
Bunbury	CHN	M	139
Bunbury	DEU	F	527
Bunbury	DEU	M	362
Bunbury	EGY	F	19
Bunbury	EGY	M	29
Bunbury	FJI	F	31
Bunbury	FJI	M	45
Bunbury	FRA	F	149
Bunbury	FRA	M	155
Bunbury	GBR	F	7126
Bunbury	GBR	M	6466
Bunbury	GRC	F	25
Bunbury	GRC	M	27
Bunbury	HKG	F	61
Bunbury	HKG	M	36
Bunbury	HRV	F	19
Bunbury	HRV	M	29
Bunbury	IDN	F	209
Bunbury	IDN	M	85
Bunbury	IND	F	411
Bunbury	IND	M	481
Bunbury	IRL	F	358
Bunbury	IRL	M	352
Bunbury	IRN	F	22
Bunbury	IRN	M	32
Bunbury	IRQ	F	24
Bunbury	IRQ	M	27
Bunbury	ITA	F	391
Bunbury	ITA	M	472
Bunbury	JPN	F	117
Bunbury	JPN	M	47
Bunbury	KHM	F	14
Bunbury	KOR	F	115
Bunbury	KOR	M	101
Bunbury	LBN	F	22
Bunbury	LBN	M	25
Bunbury	LKA	F	69
Bunbury	LKA	M	66
Bunbury	MKD	F	17
Bunbury	MKD	M	18
Bunbury	MLT	F	19
Bunbury	MLT	M	22
Bunbury	MMR	F	55
Bunbury	MMR	M	43
Bunbury	MUS	F	47
Bunbury	MUS	M	42
Bunbury	MYS	F	208
Bunbury	MYS	M	148
Bunbury	NLD	F	358
Bunbury	NLD	M	355
Bunbury	NPL	F	41
Bunbury	NPL	M	42
Bunbury	NZL	F	2423
Bunbury	NZL	M	2578
Bunbury	PAK	F	59
Bunbury	PAK	M	82
Bunbury	PHL	F	1123
Bunbury	PHL	M	748
Bunbury	PNG	F	54
Bunbury	PNG	M	61
Bunbury	POL	F	101
Bunbury	POL	M	71
Bunbury	SGP	F	140
Bunbury	SGP	M	83
Bunbury	THA	F	297
Bunbury	THA	M	65
Bunbury	TUR	F	5
Bunbury	TUR	M	10
Bunbury	TWN	F	211
Bunbury	TWN	M	93
Bunbury	USA	F	305
Bunbury	USA	M	303
Bunbury	VNM	F	154
Bunbury	VNM	M	92
Bunbury	WSM	M	6
Bunbury	ZAF	F	1296
Bunbury	ZAF	M	1235
Bunbury	ZWE	F	386
Bunbury	ZWE	M	368
Mandurah		F	3929
Mandurah		M	4359
Mandurah	AFG	F	9
Mandurah	AFG	M	9
Mandurah	AUS	F	37662
Mandurah	AUS	M	35488
Mandurah	BGD	F	10
Mandurah	BGD	M	9
Mandurah	BIH	F	12
Mandurah	BIH	M	10
Mandurah	BRA	F	42
Mandurah	BRA	M	33
Mandurah	CAN	F	119
Mandurah	CAN	M	93
Mandurah	CHL	F	17
Mandurah	CHL	M	16
Mandurah	CHN	F	153
Mandurah	CHN	M	57
Mandurah	DEU	F	242
Mandurah	DEU	M	181
Mandurah	EGY	F	11
Mandurah	EGY	M	17
Mandurah	FJI	F	26
Mandurah	FJI	M	21
Mandurah	FRA	F	38
Mandurah	FRA	M	30
Mandurah	GBR	F	6973
Mandurah	GBR	M	6378
Mandurah	GRC	F	16
Mandurah	GRC	M	17
Mandurah	HKG	F	36
Mandurah	HKG	M	24
Mandurah	HRV	F	29
Mandurah	HRV	M	27
Mandurah	IDN	F	221
Mandurah	IDN	M	74
Mandurah	IND	F	332
Mandurah	IND	M	351
Mandurah	IRL	F	235
Mandurah	IRL	M	260
Mandurah	IRN	F	34
Mandurah	IRN	M	31
Mandurah	IRQ	F	4
Mandurah	IRQ	M	8
Mandurah	ITA	F	101
Mandurah	ITA	M	154
Mandurah	JPN	F	52
Mandurah	JPN	M	14
Mandurah	KHM	F	21
Mandurah	KHM	M	3
Mandurah	KOR	F	45
Mandurah	KOR	M	32
Mandurah	LBN	M	5
Mandurah	LKA	F	53
Mandurah	LKA	M	50
Mandurah	MKD	F	5
Mandurah	MKD	M	3
Mandurah	MLT	F	13
Mandurah	MLT	M	18
Mandurah	MMR	F	26
Mandurah	MMR	M	24
Mandurah	MUS	F	47
Mandurah	MUS	M	42
Mandurah	MYS	F	150
Mandurah	MYS	M	102
Mandurah	NLD	F	264
Mandurah	NLD	M	245
Mandurah	NPL	F	23
Mandurah	NPL	M	26
Mandurah	NZL	F	1930
Mandurah	NZL	M	1869
Mandurah	PAK	F	22
Mandurah	PAK	M	30
Mandurah	PHL	F	812
Mandurah	PHL	M	436
Mandurah	PNG	F	47
Mandurah	PNG	M	34
Mandurah	POL	F	54
Mandurah	POL	M	40
Mandurah	SGP	F	93
Mandurah	SGP	M	68
Mandurah	THA	F	319
Mandurah	THA	M	79
Mandurah	TUR	F	3
Mandurah	TUR	M	10
Mandurah	TWN	F	20
Mandurah	TWN	M	16
Mandurah	USA	F	162
Mandurah	USA	M	153
Mandurah	VNM	F	102
Mandurah	VNM	M	58
Mandurah	WSM	F	11
Mandurah	WSM	M	9
Mandurah	ZAF	F	903
Mandurah	ZAF	M	776
Mandurah	ZWE	F	214
Mandurah	ZWE	M	182
Perth - Inner		F	8681
Perth - Inner		M	9041
Perth - Inner	AFG	F	15
Perth - Inner	AFG	M	42
Perth - Inner	AUS	F	54198
Perth - Inner	AUS	M	53311
Perth - Inner	BGD	F	63
Perth - Inner	BGD	M	97
Perth - Inner	BIH	F	112
Perth - Inner	BIH	M	87
Perth - Inner	BRA	F	470
Perth - Inner	BRA	M	341
Perth - Inner	CAN	F	538
Perth - Inner	CAN	M	413
Perth - Inner	CHL	F	139
Perth - Inner	CHL	M	123
Perth - Inner	CHN	F	2327
Perth - Inner	CHN	M	1756
Perth - Inner	DEU	F	533
Perth - Inner	DEU	M	425
Perth - Inner	EGY	F	81
Perth - Inner	EGY	M	99
Perth - Inner	FJI	F	35
Perth - Inner	FJI	M	38
Perth - Inner	FRA	F	351
Perth - Inner	FRA	M	396
Perth - Inner	GBR	F	6588
Perth - Inner	GBR	M	7888
Perth - Inner	GRC	F	182
Perth - Inner	GRC	M	147
Perth - Inner	HKG	F	545
Perth - Inner	HKG	M	474
Perth - Inner	HRV	F	140
Perth - Inner	HRV	M	111
Perth - Inner	IDN	F	745
Perth - Inner	IDN	M	430
Perth - Inner	IND	F	1649
Perth - Inner	IND	M	1828
Perth - Inner	IRL	F	921
Perth - Inner	IRL	M	987
Perth - Inner	IRN	F	382
Perth - Inner	IRN	M	402
Perth - Inner	IRQ	F	22
Perth - Inner	IRQ	M	59
Perth - Inner	ITA	F	878
Perth - Inner	ITA	M	911
Perth - Inner	JPN	F	683
Perth - Inner	JPN	M	436
Perth - Inner	KHM	F	42
Perth - Inner	KHM	M	18
Perth - Inner	KOR	F	477
Perth - Inner	KOR	M	343
Perth - Inner	LBN	F	34
Perth - Inner	LBN	M	43
Perth - Inner	LKA	F	330
Perth - Inner	LKA	M	319
Perth - Inner	MKD	F	95
Perth - Inner	MKD	M	81
Perth - Inner	MLT	F	16
Perth - Inner	MLT	M	21
Perth - Inner	MMR	F	169
Perth - Inner	MMR	M	128
Perth - Inner	MUS	F	180
Perth - Inner	MUS	M	153
Perth - Inner	MYS	F	1809
Perth - Inner	MYS	M	1356
Perth - Inner	NLD	F	293
Perth - Inner	NLD	M	333
Perth - Inner	NPL	F	298
Perth - Inner	NPL	M	285
Perth - Inner	NZL	F	1439
Perth - Inner	NZL	M	1661
Perth - Inner	PAK	F	134
Perth - Inner	PAK	M	214
Perth - Inner	PHL	F	691
Perth - Inner	PHL	M	382
Perth - Inner	PNG	F	68
Perth - Inner	PNG	M	52
Perth - Inner	POL	F	321
Perth - Inner	POL	M	240
Perth - Inner	SGP	F	1080
Perth - Inner	SGP	M	900
Perth - Inner	THA	F	467
Perth - Inner	THA	M	217
Perth - Inner	TUR	F	51
Perth - Inner	TUR	M	69
Perth - Inner	TWN	F	318
Perth - Inner	TWN	M	167
Perth - Inner	USA	F	976
Perth - Inner	USA	M	826
Perth - Inner	VNM	F	800
Perth - Inner	VNM	M	554
Perth - Inner	WSM	F	13
Perth - Inner	WSM	M	3
Perth - Inner	ZAF	F	1511
Perth - Inner	ZAF	M	1485
Perth - Inner	ZWE	F	336
Perth - Inner	ZWE	M	324
Perth - North East		F	10589
Perth - North East		M	11635
Perth - North East	AFG	F	352
Perth - North East	AFG	M	496
Perth - North East	AUS	F	86004
Perth - North East	AUS	M	87146
Perth - North East	BGD	F	109
Perth - North East	BGD	M	125
Perth - North East	BIH	F	325
Perth - North East	BIH	M	317
Perth - North East	BRA	F	185
Perth - North East	BRA	M	132
Perth - North East	CAN	F	261
Perth - North East	CAN	M	237
Perth - North East	CHL	F	76
Perth - North East	CHL	M	76
Perth - North East	CHN	F	1358
Perth - North East	CHN	M	916
Perth - North East	DEU	F	634
Perth - North East	DEU	M	561
Perth - North East	EGY	F	95
Perth - North East	EGY	M	120
Perth - North East	FJI	F	74
Perth - North East	FJI	M	63
Perth - North East	FRA	F	200
Perth - North East	FRA	M	178
Perth - North East	GBR	F	9799
Perth - North East	GBR	M	9888
Perth - North East	GRC	F	153
Perth - North East	GRC	M	140
Perth - North East	HKG	F	347
Perth - North East	HKG	M	278
Perth - North East	HRV	F	339
Perth - North East	HRV	M	311
Perth - North East	IDN	F	595
Perth - North East	IDN	M	302
Perth - North East	IND	F	4319
Perth - North East	IND	M	4570
Perth - North East	IRL	F	782
Perth - North East	IRL	M	944
Perth - North East	IRN	F	310
Perth - North East	IRN	M	352
Perth - North East	IRQ	F	377
Perth - North East	IRQ	M	413
Perth - North East	ITA	F	1161
Perth - North East	ITA	M	1247
Perth - North East	JPN	F	311
Perth - North East	JPN	M	95
Perth - North East	KHM	F	153
Perth - North East	KHM	M	114
Perth - North East	KOR	F	251
Perth - North East	KOR	M	155
Perth - North East	LBN	F	57
Perth - North East	LBN	M	65
Perth - North East	LKA	F	470
Perth - North East	LKA	M	527
Perth - North East	MKD	F	225
Perth - North East	MKD	M	219
Perth - North East	MLT	F	66
Perth - North East	MLT	M	106
Perth - North East	MMR	F	833
Perth - North East	MMR	M	721
Perth - North East	MUS	F	523
Perth - North East	MUS	M	502
Perth - North East	MYS	F	1354
Perth - North East	MYS	M	1111
Perth - North East	NLD	F	412
Perth - North East	NLD	M	426
Perth - North East	NPL	F	255
Perth - North East	NPL	M	256
Perth - North East	NZL	F	4039
Perth - North East	NZL	M	4429
Perth - North East	PAK	F	248
Perth - North East	PAK	M	448
Perth - North East	PHL	F	3044
Perth - North East	PHL	M	2268
Perth - North East	PNG	F	102
Perth - North East	PNG	M	87
Perth - North East	POL	F	466
Perth - North East	POL	M	333
Perth - North East	SGP	F	680
Perth - North East	SGP	M	575
Perth - North East	THA	F	828
Perth - North East	THA	M	282
Perth - North East	TUR	F	53
Perth - North East	TUR	M	75
Perth - North East	TWN	F	242
Perth - North East	TWN	M	107
Perth - North East	USA	F	429
Perth - North East	USA	M	455
Perth - North East	VNM	F	2489
Perth - North East	VNM	M	1928
Perth - North East	WSM	F	23
Perth - North East	WSM	M	33
Perth - North East	ZAF	F	1726
Perth - North East	ZAF	M	1692
Perth - North East	ZWE	F	739
Perth - North East	ZWE	M	650
Perth - North West		F	23851
Perth - North West		M	24453
Perth - North West	AFG	F	558
Perth - North West	AFG	M	696
Perth - North West	AUS	F	167855
Perth - North West	AUS	M	163502
Perth - North West	BGD	F	131
Perth - North West	BGD	M	153
Perth - North West	BIH	F	587
Perth - North West	BIH	M	518
Perth - North West	BRA	F	1045
Perth - North West	BRA	M	806
Perth - North West	CAN	F	835
Perth - North West	CAN	M	645
Perth - North West	CHL	F	241
Perth - North West	CHL	M	202
Perth - North West	CHN	F	2891
Perth - North West	CHN	M	1985
Perth - North West	DEU	F	1467
Perth - North West	DEU	M	1177
Perth - North West	EGY	F	493
Perth - North West	EGY	M	482
Perth - North West	FJI	F	112
Perth - North West	FJI	M	103
Perth - North West	FRA	F	460
Perth - North West	FRA	M	445
Perth - North West	GBR	F	35252
Perth - North West	GBR	M	34645
Perth - North West	GRC	F	519
Perth - North West	GRC	M	499
Perth - North West	HKG	F	720
Perth - North West	HKG	M	611
Perth - North West	HRV	F	630
Perth - North West	HRV	M	583
Perth - North West	IDN	F	1208
Perth - North West	IDN	M	555
Perth - North West	IND	F	5617
Perth - North West	IND	M	6091
Perth - North West	IRL	F	3363
Perth - North West	IRL	M	3543
Perth - North West	IRN	F	1011
Perth - North West	IRN	M	1029
Perth - North West	IRQ	F	660
Perth - North West	IRQ	M	726
Perth - North West	ITA	F	2703
Perth - North West	ITA	M	2840
Perth - North West	JPN	F	840
Perth - North West	JPN	M	295
Perth - North West	KHM	F	258
Perth - North West	KHM	M	188
Perth - North West	KOR	F	487
Perth - North West	KOR	M	331
Perth - North West	LBN	F	135
Perth - North West	LBN	M	147
Perth - North West	LKA	F	599
Perth - North West	LKA	M	636
Perth - North West	MKD	F	1277
Perth - North West	MKD	M	1243
Perth - North West	MLT	F	108
Perth - North West	MLT	M	105
Perth - North West	MMR	F	1592
Perth - North West	MMR	M	1381
Perth - North West	MUS	F	700
Perth - North West	MUS	M	618
Perth - North West	MYS	F	2859
Perth - North West	MYS	M	2288
Perth - North West	NLD	F	895
Perth - North West	NLD	M	826
Perth - North West	NPL	F	261
Perth - North West	NPL	M	297
Perth - North West	NZL	F	7475
Perth - North West	NZL	M	7979
Perth - North West	PAK	F	559
Perth - North West	PAK	M	949
Perth - North West	PHL	F	3146
Perth - North West	PHL	M	2020
Perth - North West	PNG	F	164
Perth - North West	PNG	M	135
Perth - North West	POL	F	1186
Perth - North West	POL	M	832
Perth - North West	SGP	F	1464
Perth - North West	SGP	M	1184
Perth - North West	THA	F	1538
Perth - North West	THA	M	605
Perth - North West	TUR	F	160
Perth - North West	TUR	M	175
Perth - North West	TWN	F	480
Perth - North West	TWN	M	220
Perth - North West	USA	F	1118
Perth - North West	USA	M	1080
Perth - North West	VNM	F	4321
Perth - North West	VNM	M	3441
Perth - North West	WSM	F	38
Perth - North West	WSM	M	45
Perth - North West	ZAF	F	8475
Perth - North West	ZAF	M	7936
Perth - North West	ZWE	F	1883
Perth - North West	ZWE	M	1809
Perth - South East		F	21789
Perth - South East		M	23078
Perth - South East	AFG	F	1342
Perth - South East	AFG	M	1800
Perth - South East	AUS	F	146743
Perth - South East	AUS	M	148433
Perth - South East	BGD	F	785
Perth - South East	BGD	M	831
Perth - South East	BIH	F	144
Perth - South East	BIH	M	137
Perth - South East	BRA	F	361
Perth - South East	BRA	M	251
Perth - South East	CAN	F	513
Perth - South East	CAN	M	427
Perth - South East	CHL	F	245
Perth - South East	CHL	M	231
Perth - South East	CHN	F	6260
Perth - South East	CHN	M	5148
Perth - South East	DEU	F	937
Perth - South East	DEU	M	848
Perth - South East	EGY	F	285
Perth - South East	EGY	M	357
Perth - South East	FJI	F	181
Perth - South East	FJI	M	150
Perth - South East	FRA	F	294
Perth - South East	FRA	M	302
Perth - South East	GBR	F	18525
Perth - South East	GBR	M	18695
Perth - South East	GRC	F	100
Perth - South East	GRC	M	90
Perth - South East	HKG	F	1067
Perth - South East	HKG	M	983
Perth - South East	HRV	F	213
Perth - South East	HRV	M	223
Perth - South East	IDN	F	3378
Perth - South East	IDN	M	2403
Perth - South East	IND	F	12552
Perth - South East	IND	M	13716
Perth - South East	IRL	F	1281
Perth - South East	IRL	M	1434
Perth - South East	IRN	F	711
Perth - South East	IRN	M	840
Perth - South East	IRQ	F	499
Perth - South East	IRQ	M	547
Perth - South East	ITA	F	1338
Perth - South East	ITA	M	1469
Perth - South East	JPN	F	697
Perth - South East	JPN	M	248
Perth - South East	KHM	F	291
Perth - South East	KHM	M	213
Perth - South East	KOR	F	1437
Perth - South East	KOR	M	1246
Perth - South East	LBN	F	221
Perth - South East	LBN	M	271
Perth - South East	LKA	F	2143
Perth - South East	LKA	M	2377
Perth - South East	MKD	F	40
Perth - South East	MKD	M	44
Perth - South East	MLT	F	96
Perth - South East	MLT	M	78
Perth - South East	MMR	F	1855
Perth - South East	MMR	M	1685
Perth - South East	MUS	F	824
Perth - South East	MUS	M	830
Perth - South East	MYS	F	7752
Perth - South East	MYS	M	6593
Perth - South East	NLD	F	1035
Perth - South East	NLD	M	943
Perth - South East	NPL	F	1008
Perth - South East	NPL	M	1119
Perth - South East	NZL	F	6668
Perth - South East	NZL	M	7541
Perth - South East	PAK	F	1553
Perth - South East	PAK	M	2448
Perth - South East	PHL	F	5872
Perth - South East	PHL	M	4485
Perth - South East	PNG	F	293
Perth - South East	PNG	M	244
Perth - South East	POL	F	532
Perth - South East	POL	M	411
Perth - South East	SGP	F	3302
Perth - South East	SGP	M	2809
Perth - South East	THA	F	1828
Perth - South East	THA	M	759
Perth - South East	TUR	F	318
Perth - South East	TUR	M	340
Perth - South East	TWN	F	818
Perth - South East	TWN	M	469
Perth - South East	USA	F	842
Perth - South East	USA	M	882
Perth - South East	VNM	F	1467
Perth - South East	VNM	M	992
Perth - South East	WSM	F	71
Perth - South East	WSM	M	112
Perth - South East	ZAF	F	3525
Perth - South East	ZAF	M	3375
Perth - South East	ZWE	F	1279
Perth - South East	ZWE	M	1221
Perth - South West		F	16562
Perth - South West		M	17955
Perth - South West	AFG	F	35
Perth - South West	AFG	M	56
Perth - South West	AUS	F	140795
Perth - South West	AUS	M	137381
Perth - South West	BGD	F	164
Perth - South West	BGD	M	194
Perth - South West	BIH	F	340
Perth - South West	BIH	M	306
Perth - South West	BRA	F	380
Perth - South West	BRA	M	251
Perth - South West	CAN	F	701
Perth - South West	CAN	M	503
Perth - South West	CHL	F	242
Perth - South West	CHL	M	209
Perth - South West	CHN	F	2551
Perth - South West	CHN	M	1826
Perth - South West	DEU	F	1145
Perth - South West	DEU	M	896
Perth - South West	EGY	F	151
Perth - South West	EGY	M	181
Perth - South West	FJI	F	136
Perth - South West	FJI	M	130
Perth - South West	FRA	F	468
Perth - South West	FRA	M	411
Perth - South West	GBR	F	22360
Perth - South West	GBR	M	22100
Perth - South West	GRC	F	75
Perth - South West	GRC	M	77
Perth - South West	HKG	F	636
Perth - South West	HKG	M	548
Perth - South West	HRV	F	851
Perth - South West	HRV	M	846
Perth - South West	IDN	F	1904
Perth - South West	IDN	M	1203
Perth - South West	IND	F	3522
Perth - South West	IND	M	3678
Perth - South West	IRL	F	1277
Perth - South West	IRL	M	1379
Perth - South West	IRN	F	556
Perth - South West	IRN	M	564
Perth - South West	IRQ	F	108
Perth - South West	IRQ	M	112
Perth - South West	ITA	F	1823
Perth - South West	ITA	M	1891
Perth - South West	JPN	F	543
Perth - South West	JPN	M	172
Perth - South West	KHM	F	74
Perth - South West	KHM	M	24
Perth - South West	KOR	F	655
Perth - South West	KOR	M	588
Perth - South West	LBN	F	92
Perth - South West	LBN	M	81
Perth - South West	LKA	F	581
Perth - South West	LKA	M	539
Perth - South West	MKD	F	52
Perth - South West	MKD	M	45
Perth - South West	MLT	F	72
Perth - South West	MLT	M	64
Perth - South West	MMR	F	243
Perth - South West	MMR	M	202
Perth - South West	MUS	F	276
Perth - South West	MUS	M	290
Perth - South West	MYS	F	3234
Perth - South West	MYS	M	2646
Perth - South West	NLD	F	704
Perth - South West	NLD	M	701
Perth - South West	NPL	F	203
Perth - South West	NPL	M	177
Perth - South West	NZL	F	6966
Perth - South West	NZL	M	7457
Perth - South West	PAK	F	248
Perth - South West	PAK	M	367
Perth - South West	PHL	F	4348
Perth - South West	PHL	M	3309
Perth - South West	PNG	F	125
Perth - South West	PNG	M	119
Perth - South West	POL	F	458
Perth - South West	POL	M	353
Perth - South West	SGP	F	1799
Perth - South West	SGP	M	1440
Perth - South West	THA	F	1160
Perth - South West	THA	M	291
Perth - South West	TUR	F	57
Perth - South West	TUR	M	65
Perth - South West	TWN	F	361
Perth - South West	TWN	M	176
Perth - South West	USA	F	971
Perth - South West	USA	M	948
Perth - South West	VNM	F	622
Perth - South West	VNM	M	396
Perth - South West	WSM	F	50
Perth - South West	WSM	M	76
Perth - South West	ZAF	F	3764
Perth - South West	ZAF	M	3626
Perth - South West	ZWE	F	1090
Perth - South West	ZWE	M	1023
Western Australia - Wheat Belt		F	6919
Western Australia - Wheat Belt		M	7969
Western Australia - Wheat Belt	AFG	F	43
Western Australia - Wheat Belt	AFG	M	96
Western Australia - Wheat Belt	AUS	F	49037
Western Australia - Wheat Belt	AUS	M	51111
Western Australia - Wheat Belt	BGD	F	9
Western Australia - Wheat Belt	BGD	M	15
Western Australia - Wheat Belt	BIH	F	4
Western Australia - Wheat Belt	BIH	M	5
Western Australia - Wheat Belt	BRA	F	20
Western Australia - Wheat Belt	BRA	M	16
Western Australia - Wheat Belt	CAN	F	147
Western Australia - Wheat Belt	CAN	M	107
Western Australia - Wheat Belt	CHL	F	5
Western Australia - Wheat Belt	CHL	M	11
Western Australia - Wheat Belt	CHN	F	113
Western Australia - Wheat Belt	CHN	M	71
Western Australia - Wheat Belt	DEU	F	424
Western Australia - Wheat Belt	DEU	M	270
Western Australia - Wheat Belt	EGY	F	11
Western Australia - Wheat Belt	EGY	M	26
Western Australia - Wheat Belt	FJI	F	8
Western Australia - Wheat Belt	FJI	M	57
Western Australia - Wheat Belt	FRA	F	66
Western Australia - Wheat Belt	FRA	M	73
Western Australia - Wheat Belt	GBR	F	5053
Western Australia - Wheat Belt	GBR	M	4419
Western Australia - Wheat Belt	GRC	F	6
Western Australia - Wheat Belt	GRC	M	17
Western Australia - Wheat Belt	HKG	F	26
Western Australia - Wheat Belt	HKG	M	28
Western Australia - Wheat Belt	HRV	F	16
Western Australia - Wheat Belt	HRV	M	22
Western Australia - Wheat Belt	IDN	F	142
Western Australia - Wheat Belt	IDN	M	45
Western Australia - Wheat Belt	IND	F	222
Western Australia - Wheat Belt	IND	M	251
Western Australia - Wheat Belt	IRL	F	175
Western Australia - Wheat Belt	IRL	M	169
Western Australia - Wheat Belt	IRN	F	13
Western Australia - Wheat Belt	IRN	M	41
Western Australia - Wheat Belt	IRQ	F	8
Western Australia - Wheat Belt	IRQ	M	22
Western Australia - Wheat Belt	ITA	F	156
Western Australia - Wheat Belt	ITA	M	217
Western Australia - Wheat Belt	JPN	F	44
Western Australia - Wheat Belt	JPN	M	20
Western Australia - Wheat Belt	KHM	F	15
Western Australia - Wheat Belt	KHM	M	4
Western Australia - Wheat Belt	KOR	F	28
Western Australia - Wheat Belt	KOR	M	18
Western Australia - Wheat Belt	LBN	F	3
Western Australia - Wheat Belt	LBN	M	11
Western Australia - Wheat Belt	LKA	F	43
Western Australia - Wheat Belt	LKA	M	65
Western Australia - Wheat Belt	MKD	M	8
Western Australia - Wheat Belt	MLT	F	18
Western Australia - Wheat Belt	MLT	M	25
Western Australia - Wheat Belt	MMR	F	130
Western Australia - Wheat Belt	MMR	M	140
Western Australia - Wheat Belt	MUS	F	15
Western Australia - Wheat Belt	MUS	M	18
Western Australia - Wheat Belt	MYS	F	103
Western Australia - Wheat Belt	MYS	M	129
Western Australia - Wheat Belt	NLD	F	319
Western Australia - Wheat Belt	NLD	M	323
Western Australia - Wheat Belt	NPL	F	14
Western Australia - Wheat Belt	NPL	M	20
Western Australia - Wheat Belt	NZL	F	1555
Western Australia - Wheat Belt	NZL	M	1718
Western Australia - Wheat Belt	PAK	F	22
Western Australia - Wheat Belt	PAK	M	32
