SA4_NAME21	CoupleFamily	HasChild	IncomeFamily.max	families
Sydney - Ryde	0		183750	325
Sydney - Ryde	0		210000	164
Sydney - Ryde	0		Inf	522
Sydney - Ryde	1	0		2395
Sydney - Ryde	1	0	0	969
Sydney - Ryde	1	0	7875	239
Sydney - Ryde	1	0	15750	143
Sydney - Ryde	1	0	21000	111
Sydney - Ryde	1	0	26250	547
Sydney - Ryde	1	0	34125	322
Sydney - Ryde	1	0	42000	1282
Sydney - Ryde	1	0	52500	1400
Sydney - Ryde	1	0	65625	1877
Sydney - Ryde	1	0	78750	2423
Sydney - Ryde	1	0	91875	1897
Sydney - Ryde	1	0	105000	2098
Sydney - Ryde	1	0	131250	5433
Sydney - Ryde	1	0	157500	4466
Sydney - Ryde	1	0	183750	4233
Sydney - Ryde	1	0	210000	3250
Sydney - Ryde	1	0	Inf	14022
Sydney - Ryde	1	1	7875	38
Sydney - Ryde	1	1	15750	56
Sydney - Ryde	1	1	21000	40
Sydney - Ryde	1	1	26250	125
Sydney - Ryde	1	1	34125	162
Sydney - Ryde	1	1	42000	270
Sydney - South West				59
Sydney - South West			0	49
Sydney - South West			7875	26
Sydney - South West			15750	27
Sydney - South West			21000	33
Sydney - South West			26250	74
Sydney - South West			34125	54
Sydney - South West			42000	126
Sydney - South West			52500	281
Sydney - South West			65625	232
Sydney - South West			78750	242
Sydney - South West			91875	164
Sydney - South West			105000	146
Sydney - South West			131250	260
Sydney - South West			157500	164
Sydney - South West			183750	76
Sydney - South West			210000	51
Sydney - South West			Inf	66
Sydney - South West	0			1679
Sydney - South West	0		0	870
Sydney - South West	0		7875	136
Sydney - South West	0		15750	363
Sydney - South West	0		21000	678
Sydney - South West	0		26250	1100
Sydney - South West	0		34125	1556
Sydney - South West	0		42000	1846
Sydney - South West	0		52500	2379
Sydney - South West	0		65625	2522
Sydney - South West	0		78750	2293
Sydney - South West	0		91875	1669
Sydney - South West	0		105000	1454
Sydney - South West	0		131250	2355
Sydney - South West	0		157500	1292
Sydney - South West	0		183750	783
Sydney - South West	0		210000	445
Sydney - South West	0		Inf	739
Sydney - South West	1	0		5811
Sydney - South West	1	0	0	2259
Sydney - South West	1	0	7875	289
Sydney - South West	1	0	15750	227
Sydney - South West	1	0	21000	260
Sydney - South West	1	0	26250	1097
Sydney - South West	1	0	34125	747
Sydney - South West	1	0	42000	4757
Sydney - South West	1	0	52500	5005
Sydney - South West	1	0	65625	6008
Sydney - South West	1	0	78750	7077
Sydney - South West	1	0	91875	5560
Sydney - South West	1	0	105000	5860
Sydney - South West	1	0	131250	12474
Sydney - South West	1	0	157500	9773
Sydney - South West	1	0	183750	7753
Sydney - South West	1	0	210000	5169
Sydney - South West	1	0	Inf	11526
Sydney - South West	1	1	7875	103
Sydney - South West	1	1	15750	255
Sydney - South West	1	1	21000	264
Sydney - South West	1	1	26250	744
Sydney - South West	1	1	34125	940
Sydney - South West	1	1	42000	2103
Sydney - Sutherland				5
Sydney - Sutherland			0	7
Sydney - Sutherland			7875	4
Sydney - Sutherland			15750	7
Sydney - Sutherland			21000	7
Sydney - Sutherland			26250	14
Sydney - Sutherland			34125	12
Sydney - Sutherland			42000	26
Sydney - Sutherland			52500	56
Sydney - Sutherland			65625	65
Sydney - Sutherland			78750	63
Sydney - Sutherland			91875	46
Sydney - Sutherland			105000	48
Sydney - Sutherland			131250	98
Sydney - Sutherland			157500	69
Sydney - Sutherland			183750	49
Sydney - Sutherland			210000	21
Sydney - Sutherland			Inf	38
Sydney - Sutherland	0			709
Sydney - Sutherland	0		0	106
Sydney - Sutherland	0		7875	26
Sydney - Sutherland	0		15750	67
Sydney - Sutherland	0		21000	106
Sydney - Sutherland	0		26250	203
Sydney - Sutherland	0		34125	347
Sydney - Sutherland	0		42000	422
Sydney - Sutherland	0		52500	650
Sydney - Sutherland	0		65625	736
Sydney - Sutherland	0		78750	787
Sydney - Sutherland	0		91875	660
Sydney - Sutherland	0		105000	608
Sydney - Sutherland	0		131250	1177
Sydney - Sutherland	0		157500	607
Sydney - Sutherland	0		183750	439
Sydney - Sutherland	0		210000	207
Sydney - Sutherland	0		Inf	550
Sydney - Sutherland	1	0		2960
Sydney - Sutherland	1	0	0	591
Sydney - Sutherland	1	0	7875	232
Sydney - Sutherland	1	0	15750	119
Sydney - Sutherland	1	0	21000	66
Sydney - Sutherland	1	0	26250	526
Sydney - Sutherland	1	0	34125	382
Sydney - Sutherland	1	0	42000	1718
Sydney - Sutherland	1	0	52500	1549
Sydney - Sutherland	1	0	65625	2187
Sydney - Sutherland	1	0	78750	2759
Sydney - Sutherland	1	0	91875	1995
Sydney - Sutherland	1	0	105000	2392
Sydney - Sutherland	1	0	131250	6006
Sydney - Sutherland	1	0	157500	5656
Sydney - Sutherland	1	0	183750	5702
Sydney - Sutherland	1	0	210000	4449
Sydney - Sutherland	1	0	Inf	15930
Sydney - Sutherland	1	1	7875	18
Sydney - Sutherland	1	1	15750	34
Sydney - Sutherland	1	1	21000	18
Sydney - Sutherland	1	1	26250	50
Sydney - Sutherland	1	1	34125	70
Sydney - Sutherland	1	1	42000	144
Ballarat				23
Ballarat			7875	6
Ballarat			15750	7
Ballarat			21000	4
Ballarat			26250	19
Ballarat			34125	24
Ballarat			42000	38
Ballarat			52500	84
Ballarat			65625	89
Ballarat			78750	84
Ballarat			91875	47
Ballarat			105000	42
Ballarat			131250	69
Ballarat			157500	48
Ballarat			183750	17
Ballarat			210000	3
Ballarat			Inf	11
Ballarat	0			720
Ballarat	0		0	105
Ballarat	0		7875	32
Ballarat	0		15750	95
Ballarat	0		21000	184
Ballarat	0		26250	397
Ballarat	0		34125	685
Ballarat	0		42000	809
Ballarat	0		52500	1018
Ballarat	0		65625	1024
Ballarat	0		78750	849
Ballarat	0		91875	566
Ballarat	0		105000	442
Ballarat	0		131250	602
Ballarat	0		157500	238
Ballarat	0		183750	125
Ballarat	0		210000	65
Ballarat	0		Inf	128
Ballarat	1	0		2612
Ballarat	1	0	0	326
Ballarat	1	0	7875	143
Ballarat	1	0	15750	97
Ballarat	1	0	21000	95
Ballarat	1	0	26250	504
Ballarat	1	0	34125	416
Ballarat	1	0	42000	2506
Ballarat	1	0	52500	2039
Ballarat	1	0	65625	2485
Ballarat	1	0	78750	3181
Ballarat	1	0	91875	2285
Ballarat	1	0	105000	2585
Ballarat	1	0	131250	5129
Ballarat	1	0	157500	3820
Ballarat	1	0	183750	2930
Ballarat	1	0	210000	1742
Ballarat	1	0	Inf	3959
Ballarat	1	1	7875	17
Ballarat	1	1	15750	23
Ballarat	1	1	21000	19
Ballarat	1	1	26250	58
Ballarat	1	1	34125	90
Ballarat	1	1	42000	262
Bendigo				21
Bendigo			0	15
Bendigo			7875	3
Bendigo			15750	3
Bendigo			21000	3
Bendigo			26250	25
Bendigo			34125	25
Bendigo			42000	45
Bendigo			52500	95
Bendigo			65625	79
Bendigo			78750	80
Bendigo			91875	53
Bendigo			105000	41
Bendigo			131250	61
Bendigo			157500	39
Bendigo			183750	14
Bendigo			210000	12
Bendigo			Inf	9
Bendigo	0			660
Bendigo	0		0	69
Bendigo	0		7875	28
Bendigo	0		15750	69
Bendigo	0		21000	170
Bendigo	0		26250	354
Bendigo	0		34125	601
Bendigo	0		42000	732
Bendigo	0		52500	964
Bendigo	0		65625	922
Bendigo	0		78750	774
Bendigo	0		91875	595
Bendigo	0		105000	428
Bendigo	0		131250	671
Bendigo	0		157500	250
Bendigo	0		183750	149
Bendigo	0		210000	58
Bendigo	0		Inf	110
Bendigo	1	0		2550
Bendigo	1	0	0	314
Bendigo	1	0	7875	156
Bendigo	1	0	15750	99
Bendigo	1	0	21000	56
Bendigo	1	0	26250	480
Bendigo	1	0	34125	362
Bendigo	1	0	42000	2312
Bendigo	1	0	52500	1965
Bendigo	1	0	65625	2402
Bendigo	1	0	78750	3051
Bendigo	1	0	91875	2134
Bendigo	1	0	105000	2434
Bendigo	1	0	131250	5208
Bendigo	1	0	157500	3912
Bendigo	1	0	183750	3037
Bendigo	1	0	210000	1817
Bendigo	1	0	Inf	3847
Bendigo	1	1	7875	18
Bendigo	1	1	15750	28
Bendigo	1	1	21000	18
Bendigo	1	1	26250	41
Bendigo	1	1	34125	81
Bendigo	1	1	42000	219
Geelong				33
Geelong			0	13
Geelong			7875	8
Geelong			15750	14
Geelong			21000	14
Geelong			26250	23
Geelong			34125	31
Geelong			42000	72
Geelong			52500	131
Geelong			65625	137
Geelong			78750	131
Geelong			91875	80
Geelong			105000	64
Geelong			131250	172
Geelong			157500	81
Geelong			183750	49
Geelong			210000	24
Geelong			Inf	43
Geelong	0			1231
Geelong	0		0	171
Geelong	0		7875	85
Geelong	0		15750	156
Geelong	0		21000	237
Geelong	0		26250	537
Geelong	0		34125	985
Geelong	0		42000	1102
Geelong	0		52500	1506
Geelong	0		65625	1540
Geelong	0		78750	1405
Geelong	0		91875	1027
Geelong	0		105000	773
Geelong	0		131250	1300
Geelong	0		157500	539
Geelong	0		183750	339
Geelong	0		210000	140
Geelong	0		Inf	361
Geelong	1	0		4704
Geelong	1	0	0	723
Geelong	1	0	7875	288
Geelong	1	0	15750	194
Geelong	1	0	21000	157
Geelong	1	0	26250	884
Geelong	1	0	34125	659
Geelong	1	0	42000	3768
Geelong	1	0	52500	3342
Geelong	1	0	65625	4285
Geelong	1	0	78750	5250
Geelong	1	0	91875	3800
Geelong	1	0	105000	4224
Geelong	1	0	131250	9938
Geelong	1	0	157500	8229
Geelong	1	0	183750	6890
Geelong	1	0	210000	4324
Geelong	1	0	Inf	10685
Geelong	1	1	7875	26
Geelong	1	1	15750	50
Geelong	1	1	21000	40
Geelong	1	1	26250	94
Geelong	1	1	34125	174
Geelong	1	1	42000	363
Hume				25
Hume			0	3
Hume			7875	3
Hume			15750	8
Hume			21000	7
Hume			26250	23
Hume			34125	21
Hume			42000	41
Hume			52500	79
Hume			65625	78
Hume			78750	79
Hume			91875	40
Hume			105000	40
Hume			131250	64
Hume			157500	34
Hume			183750	20
Hume			210000	6
Hume			Inf	12
Hume	0			782
Hume	0		0	90
Hume	0		7875	25
Hume	0		15750	78
Hume	0		21000	183
Hume	0		26250	347
Hume	0		34125	626
Hume	0		42000	775
Hume	0		52500	964
Hume	0		65625	968
Hume	0		78750	801
Hume	0		91875	502
Hume	0		105000	441
Hume	0		131250	620
Hume	0		157500	238
Hume	0		183750	140
Hume	0		210000	54
Hume	0		Inf	134
Hume	1	0		3384
Hume	1	0	0	398
Hume	1	0	7875	183
Hume	1	0	15750	118
Hume	1	0	21000	112
Hume	1	0	26250	669
Hume	1	0	34125	430
Hume	1	0	42000	2849
Hume	1	0	52500	2295
Hume	1	0	65625	2877
Hume	1	0	78750	3543
Hume	1	0	91875	2503
Hume	1	0	105000	2827
Hume	1	0	131250	6184
Hume	1	0	157500	4278
Hume	1	0	183750	3055
Hume	1	0	210000	1789
Hume	1	0	Inf	3466
Hume	1	1	7875	28
Hume	1	1	15750	25
Hume	1	1	21000	31
Hume	1	1	26250	60
Hume	1	1	34125	93
Hume	1	1	42000	203
Latrobe - Gippsland				34
Latrobe - Gippsland			0	15
Latrobe - Gippsland			7875	10
Latrobe - Gippsland			15750	11
Latrobe - Gippsland			21000	15
Latrobe - Gippsland			26250	35
Latrobe - Gippsland			34125	27
Latrobe - Gippsland			42000	73
Latrobe - Gippsland			52500	173
Latrobe - Gippsland			65625	133
Latrobe - Gippsland			78750	96
Latrobe - Gippsland			91875	81
Latrobe - Gippsland			105000	65
Latrobe - Gippsland			131250	72
Latrobe - Gippsland			157500	55
Latrobe - Gippsland			183750	25
Latrobe - Gippsland			210000	6
Latrobe - Gippsland			Inf	16
Latrobe - Gippsland	0			1288
Latrobe - Gippsland	0		0	165
Latrobe - Gippsland	0		7875	73
Latrobe - Gippsland	0		15750	191
Latrobe - Gippsland	0		21000	359
Latrobe - Gippsland	0		26250	677
Latrobe - Gippsland	0		34125	1154
Latrobe - Gippsland	0		42000	1368
Latrobe - Gippsland	0		52500	1660
Latrobe - Gippsland	0		65625	1509
Latrobe - Gippsland	0		78750	1269
Latrobe - Gippsland	0		91875	805
Latrobe - Gippsland	0		105000	631
Latrobe - Gippsland	0		131250	904
Latrobe - Gippsland	0		157500	330
Latrobe - Gippsland	0		183750	182
Latrobe - Gippsland	0		210000	83
Latrobe - Gippsland	0		Inf	199
Latrobe - Gippsland	1	0		5440
Latrobe - Gippsland	1	0	0	900
Latrobe - Gippsland	1	0	7875	383
Latrobe - Gippsland	1	0	15750	273
Latrobe - Gippsland	1	0	21000	226
Latrobe - Gippsland	1	0	26250	1234
Latrobe - Gippsland	1	0	34125	874
Latrobe - Gippsland	1	0	42000	5339
Latrobe - Gippsland	1	0	52500	4428
Latrobe - Gippsland	1	0	65625	5055
Latrobe - Gippsland	1	0	78750	5870
Latrobe - Gippsland	1	0	91875	3823
Latrobe - Gippsland	1	0	105000	4598
Latrobe - Gippsland	1	0	131250	8829
Latrobe - Gippsland	1	0	157500	6140
Latrobe - Gippsland	1	0	183750	4533
Latrobe - Gippsland	1	0	210000	2477
Latrobe - Gippsland	1	0	Inf	5746
Latrobe - Gippsland	1	1	7875	28
Latrobe - Gippsland	1	1	15750	50
Latrobe - Gippsland	1	1	21000	25
Latrobe - Gippsland	1	1	26250	127
Latrobe - Gippsland	1	1	34125	173
Latrobe - Gippsland	1	1	42000	442
Melbourne - Inner				41
Melbourne - Inner			0	208
Melbourne - Inner			7875	63
Melbourne - Inner			15750	77
Melbourne - Inner			21000	55
Melbourne - Inner			26250	130
Melbourne - Inner			34125	137
Melbourne - Inner			42000	228
Melbourne - Inner			52500	335
Melbourne - Inner			65625	394
Melbourne - Inner			78750	461
Melbourne - Inner			91875	333
Melbourne - Inner			105000	311
Melbourne - Inner			131250	541
Melbourne - Inner			157500	432
Melbourne - Inner			183750	268
Melbourne - Inner			210000	167
Melbourne - Inner			Inf	352
Melbourne - Inner	0			1486
Melbourne - Inner	0		0	522
Melbourne - Inner	0		7875	163
Melbourne - Inner	0		15750	351
Melbourne - Inner	0		21000	443
Melbourne - Inner	0		26250	673
Melbourne - Inner	0		34125	897
Melbourne - Inner	0		42000	1023
Melbourne - Inner	0		52500	1379
Melbourne - Inner	0		65625	1536
Melbourne - Inner	0		78750	1382
Melbourne - Inner	0		91875	1190
Melbourne - Inner	0		105000	1090
Melbourne - Inner	0		131250	2075
Melbourne - Inner	0		157500	758
Melbourne - Inner	0		183750	714
Melbourne - Inner	0		210000	251
Melbourne - Inner	0		Inf	1392
Melbourne - Inner	1	0		5935
Melbourne - Inner	1	0	0	1322
Melbourne - Inner	1	0	7875	345
Melbourne - Inner	1	0	15750	274
Melbourne - Inner	1	0	21000	237
Melbourne - Inner	1	0	26250	906
Melbourne - Inner	1	0	34125	724
Melbourne - Inner	1	0	42000	2841
Melbourne - Inner	1	0	52500	2847
Melbourne - Inner	1	0	65625	4104
Melbourne - Inner	1	0	78750	5574
Melbourne - Inner	1	0	91875	4378
Melbourne - Inner	1	0	105000	5212
Melbourne - Inner	1	0	131250	13311
Melbourne - Inner	1	0	157500	12121
Melbourne - Inner	1	0	183750	11719
Melbourne - Inner	1	0	210000	9162
Melbourne - Inner	1	0	Inf	39666
Melbourne - Inner	1	1	7875	66
Melbourne - Inner	1	1	15750	91
Melbourne - Inner	1	1	21000	75
Melbourne - Inner	1	1	26250	185
Melbourne - Inner	1	1	34125	241
Melbourne - Inner	1	1	42000	455
Melbourne - Inner East				25
Melbourne - Inner East			0	61
Melbourne - Inner East			7875	31
Melbourne - Inner East			15750	33
Melbourne - Inner East			21000	14
Melbourne - Inner East			26250	41
Melbourne - Inner East			34125	54
Melbourne - Inner East			42000	84
Melbourne - Inner East			52500	149
Melbourne - Inner East			65625	151
Melbourne - Inner East			78750	213
Melbourne - Inner East			91875	142
Melbourne - Inner East			105000	101
Melbourne - Inner East			131250	246
Melbourne - Inner East			157500	166
Melbourne - Inner East			183750	94
Melbourne - Inner East			210000	42
Melbourne - Inner East			Inf	108
Melbourne - Inner East	0			1109
Melbourne - Inner East	0		0	794
Melbourne - Inner East	0		7875	184
Melbourne - Inner East	0		15750	295
Melbourne - Inner East	0		21000	316
Melbourne - Inner East	0		26250	475
Melbourne - Inner East	0		34125	603
Melbourne - Inner East	0		42000	698
Melbourne - Inner East	0		52500	896
Melbourne - Inner East	0		65625	1229
Melbourne - Inner East	0		78750	1080
Melbourne - Inner East	0		91875	869
Melbourne - Inner East	0		105000	857
Melbourne - Inner East	0		131250	1576
Melbourne - Inner East	0		157500	758
Melbourne - Inner East	0		183750	628
Melbourne - Inner East	0		210000	238
Melbourne - Inner East	0		Inf	1042
Melbourne - Inner East	1	0		5109
Melbourne - Inner East	1	0	0	1691
Melbourne - Inner East	1	0	7875	464
Melbourne - Inner East	1	0	15750	285
Melbourne - Inner East	1	0	21000	191
Melbourne - Inner East	1	0	26250	925
Melbourne - Inner East	1	0	34125	678
Melbourne - Inner East	1	0	42000	2759
Melbourne - Inner East	1	0	52500	2902
Melbourne - Inner East	1	0	65625	3723
Melbourne - Inner East	1	0	78750	4551
Melbourne - Inner East	1	0	91875	3368
Melbourne - Inner East	1	0	105000	3797
Melbourne - Inner East	1	0	131250	8553
Melbourne - Inner East	1	0	157500	7141
Melbourne - Inner East	1	0	183750	6835
Melbourne - Inner East	1	0	210000	5097
Melbourne - Inner East	1	0	Inf	26157
Melbourne - Inner East	1	1	7875	96
Melbourne - Inner East	1	1	15750	134
Melbourne - Inner East	1	1	21000	110
Melbourne - Inner East	1	1	26250	219
Melbourne - Inner East	1	1	34125	351
Melbourne - Inner East	1	1	42000	606
Melbourne - Inner South				27
Melbourne - Inner South			0	39
Melbourne - Inner South			7875	14
Melbourne - Inner South			15750	12
Melbourne - Inner South			21000	10
Melbourne - Inner South			26250	41
Melbourne - Inner South			34125	57
Melbourne - Inner South			42000	72
Melbourne - Inner South			52500	147
Melbourne - Inner South			65625	140
Melbourne - Inner South			78750	161
Melbourne - Inner South			91875	106
Melbourne - Inner South			105000	118
Melbourne - Inner South			131250	235
Melbourne - Inner South			157500	142
Melbourne - Inner South			183750	94
Melbourne - Inner South			210000	57
Melbourne - Inner South			Inf	108
Melbourne - Inner South	0			1409
Melbourne - Inner South	0		0	425
Melbourne - Inner South	0		7875	134
Melbourne - Inner South	0		15750	197
Melbourne - Inner South	0		21000	241
Melbourne - Inner South	0		26250	438
Melbourne - Inner South	0		34125	658
Melbourne - Inner South	0		42000	791
Melbourne - Inner South	0		52500	1203
Melbourne - Inner South	0		65625	1437
Melbourne - Inner South	0		78750	1350
Melbourne - Inner South	0		91875	1196
Melbourne - Inner South	0		105000	992
Melbourne - Inner South	0		131250	1968
Melbourne - Inner South	0		157500	751
Melbourne - Inner South	0		183750	737
Melbourne - Inner South	0		210000	271
Melbourne - Inner South	0		Inf	1298
Melbourne - Inner South	1	0		5513
Melbourne - Inner South	1	0	0	1048
Melbourne - Inner South	1	0	7875	327
Melbourne - Inner South	1	0	15750	244
Melbourne - Inner South	1	0	21000	143
Melbourne - Inner South	1	0	26250	779
Melbourne - Inner South	1	0	34125	569
Melbourne - Inner South	1	0	42000	2665
Melbourne - Inner South	1	0	52500	2525
Melbourne - Inner South	1	0	65625	3520
Melbourne - Inner South	1	0	78750	4474
Melbourne - Inner South	1	0	91875	3359
Melbourne - Inner South	1	0	105000	3893
Melbourne - Inner South	1	0	131250	9688
Melbourne - Inner South	1	0	157500	9225
Melbourne - Inner South	1	0	183750	8952
Melbourne - Inner South	1	0	210000	6764
Melbourne - Inner South	1	0	Inf	32794
Melbourne - Inner South	1	1	7875	46
Melbourne - Inner South	1	1	15750	77
Melbourne - Inner South	1	1	21000	63
Melbourne - Inner South	1	1	26250	146
Melbourne - Inner South	1	1	34125	174
Melbourne - Inner South	1	1	42000	320
Melbourne - North East				53
Melbourne - North East			0	42
Melbourne - North East			7875	13
Melbourne - North East			15750	23
Melbourne - North East			21000	26
Melbourne - North East			26250	51
Melbourne - North East			34125	51
Melbourne - North East			42000	134
Melbourne - North East			52500	211
Melbourne - North East			65625	229
Melbourne - North East			78750	259
Melbourne - North East			91875	195
Melbourne - North East			105000	193
Melbourne - North East			131250	330
Melbourne - North East			157500	234
Melbourne - North East			183750	115
Melbourne - North East			210000	66
Melbourne - North East			Inf	83
Melbourne - North East	0			1907
Melbourne - North East	0		0	517
Melbourne - North East	0		7875	131
Melbourne - North East	0		15750	305
Melbourne - North East	0		21000	488
Melbourne - North East	0		26250	810
Melbourne - North East	0		34125	1397
Melbourne - North East	0		42000	1556
Melbourne - North East	0		52500	2225
Melbourne - North East	0		65625	2343
Melbourne - North East	0		78750	2241
Melbourne - North East	0		91875	1775
Melbourne - North East	0		105000	1527
Melbourne - North East	0		131250	2505
Melbourne - North East	0		157500	1172
Melbourne - North East	0		183750	720
Melbourne - North East	0		210000	342
Melbourne - North East	0		Inf	744
Melbourne - North East	1	0		7057
Melbourne - North East	1	0	0	1793
Melbourne - North East	1	0	7875	468
Melbourne - North East	1	0	15750	305
Melbourne - North East	1	0	21000	256
Melbourne - North East	1	0	26250	1265
Melbourne - North East	1	0	34125	829
Melbourne - North East	1	0	42000	5024
Melbourne - North East	1	0	52500	4726
Melbourne - North East	1	0	65625	6202
Melbourne - North East	1	0	78750	7869
Melbourne - North East	1	0	91875	6434
Melbourne - North East	1	0	105000	6985
Melbourne - North East	1	0	131250	16657
Melbourne - North East	1	0	157500	13867
Melbourne - North East	1	0	183750	11749
Melbourne - North East	1	0	210000	7965
Melbourne - North East	1	0	Inf	20137
Melbourne - North East	1	1	7875	97
Melbourne - North East	1	1	15750	172
Melbourne - North East	1	1	21000	140
Melbourne - North East	1	1	26250	361
Melbourne - North East	1	1	34125	462
Melbourne - North East	1	1	42000	1112
Melbourne - North West				47
Melbourne - North West			0	34
Melbourne - North West			7875	21
Melbourne - North West			15750	16
Melbourne - North West			21000	8
Melbourne - North West			26250	46
Melbourne - North West			34125	47
Melbourne - North West			42000	82
Melbourne - North West			52500	199
Melbourne - North West			65625	176
Melbourne - North West			78750	223
Melbourne - North West			91875	126
Melbourne - North West			105000	126
Melbourne - North West			131250	243
Melbourne - North West			157500	135
Melbourne - North West			183750	96
Melbourne - North West			210000	60
Melbourne - North West			Inf	65
Melbourne - North West	0			1421
Melbourne - North West	0		0	419
Melbourne - North West	0		7875	110
Melbourne - North West	0		15750	283
Melbourne - North West	0		21000	420
Melbourne - North West	0		26250	732
Melbourne - North West	0		34125	1067
Melbourne - North West	0		42000	1358
Melbourne - North West	0		52500	1817
Melbourne - North West	0		65625	1961
Melbourne - North West	0		78750	1783
Melbourne - North West	0		91875	1420
Melbourne - North West	0		105000	1101
Melbourne - North West	0		131250	1822
Melbourne - North West	0		157500	1002
Melbourne - North West	0		183750	578
Melbourne - North West	0		210000	290
Melbourne - North West	0		Inf	517
Melbourne - North West	1	0		5699
Melbourne - North West	1	0	0	1557
Melbourne - North West	1	0	7875	309
Melbourne - North West	1	0	15750	198
Melbourne - North West	1	0	21000	179
Melbourne - North West	1	0	26250	895
Melbourne - North West	1	0	34125	652
Melbourne - North West	1	0	42000	3894
Melbourne - North West	1	0	52500	4299
Melbourne - North West	1	0	65625	5415
Melbourne - North West	1	0	78750	6670
Melbourne - North West	1	0	91875	5321
Melbourne - North West	1	0	105000	5675
Melbourne - North West	1	0	131250	12705
Melbourne - North West	1	0	157500	9998
Melbourne - North West	1	0	183750	8139
Melbourne - North West	1	0	210000	5435
Melbourne - North West	1	0	Inf	12536
Melbourne - North West	1	1	7875	89
Melbourne - North West	1	1	15750	195
Melbourne - North West	1	1	21000	179
Melbourne - North West	1	1	26250	520
Melbourne - North West	1	1	34125	759
Melbourne - North West	1	1	42000	1416
Melbourne - Outer East				31
Melbourne - Outer East			0	33
Melbourne - Outer East			7875	8
Melbourne - Outer East			15750	13
Melbourne - Outer East			21000	14
Melbourne - Outer East			26250	43
Melbourne - Outer East			34125	50
Melbourne - Outer East			42000	94
Melbourne - Outer East			52500	158
Melbourne - Outer East			65625	175
Melbourne - Outer East			78750	218
Melbourne - Outer East			91875	149
Melbourne - Outer East			105000	129
Melbourne - Outer East			131250	260
Melbourne - Outer East			157500	143
Melbourne - Outer East			183750	80
Melbourne - Outer East			210000	48
Melbourne - Outer East			Inf	59
Melbourne - Outer East	0			1844
Melbourne - Outer East	0		0	438
Melbourne - Outer East	0		7875	120
Melbourne - Outer East	0		15750	216
Melbourne - Outer East	0		21000	389
Melbourne - Outer East	0		26250	709
Melbourne - Outer East	0		34125	1097
Melbourne - Outer East	0		42000	1493
Melbourne - Outer East	0		52500	1994
Melbourne - Outer East	0		65625	2273
Melbourne - Outer East	0		78750	2184
Melbourne - Outer East	0		91875	1675
Melbourne - Outer East	0		105000	1369
Melbourne - Outer East	0		131250	2415
Melbourne - Outer East	0		157500	1220
Melbourne - Outer East	0		183750	745
Melbourne - Outer East	0		210000	351
Melbourne - Outer East	0		Inf	751
Melbourne - Outer East	1	0		7029
Melbourne - Outer East	1	0	0	1661
Melbourne - Outer East	1	0	7875	536
Melbourne - Outer East	1	0	15750	333
Melbourne - Outer East	1	0	21000	246
Melbourne - Outer East	1	0	26250	1303
Melbourne - Outer East	1	0	34125	937
Melbourne - Outer East	1	0	42000	4814
Melbourne - Outer East	1	0	52500	4897
Melbourne - Outer East	1	0	65625	6312
Melbourne - Outer East	1	0	78750	7942
Melbourne - Outer East	1	0	91875	6050
Melbourne - Outer East	1	0	105000	6856
Melbourne - Outer East	1	0	131250	16346
Melbourne - Outer East	1	0	157500	14284
Melbourne - Outer East	1	0	183750	12268
Melbourne - Outer East	1	0	210000	8170
Melbourne - Outer East	1	0	Inf	20922
Melbourne - Outer East	1	1	7875	73
Melbourne - Outer East	1	1	15750	116
Melbourne - Outer East	1	1	21000	99
Melbourne - Outer East	1	1	26250	202
Melbourne - Outer East	1	1	34125	333
Melbourne - Outer East	1	1	42000	727
Melbourne - South East				53
Melbourne - South East			0	111
Melbourne - South East			7875	23
Melbourne - South East			15750	32
Melbourne - South East			21000	33
Melbourne - South East			26250	85
Melbourne - South East			34125	81
Melbourne - South East			42000	182
Melbourne - South East			52500	341
Melbourne - South East			65625	391
Melbourne - South East			78750	482
Melbourne - South East			91875	313
Melbourne - South East			105000	325
Melbourne - South East			131250	587
Melbourne - South East			157500	329
Melbourne - South East			183750	200
Melbourne - South East			210000	72
Melbourne - South East			Inf	149
Melbourne - South East	0			2827
Melbourne - South East	0		0	1059
Melbourne - South East	0		7875	298
Melbourne - South East	0		15750	566
Melbourne - South East	0		21000	815
Melbourne - South East	0		26250	1395
Melbourne - South East	0		34125	2091
Melbourne - South East	0		42000	2621
Melbourne - South East	0		52500	3594
Melbourne - South East	0		65625	3796
Melbourne - South East	0		78750	3616
Melbourne - South East	0		91875	2573
Melbourne - South East	0		105000	2175
Melbourne - South East	0		131250	3680
Melbourne - South East	0		157500	1806
Melbourne - South East	0		183750	1095
Melbourne - South East	0		210000	485
Melbourne - South East	0		Inf	898
Melbourne - South East	1	0		11618
Melbourne - South East	1	0	0	3695
Melbourne - South East	1	0	7875	714
Melbourne - South East	1	0	15750	533
Melbourne - South East	1	0	21000	434
Melbourne - South East	1	0	26250	2087
Melbourne - South East	1	0	34125	1406
Melbourne - South East	1	0	42000	7791
Melbourne - South East	1	0	52500	8528
Melbourne - South East	1	0	65625	11064
Melbourne - South East	1	0	78750	14217
Melbourne - South East	1	0	91875	11464
Melbourne - South East	1	0	105000	12633
Melbourne - South East	1	0	131250	27851
Melbourne - South East	1	0	157500	21086
Melbourne - South East	1	0	183750	16048
Melbourne - South East	1	0	210000	9946
Melbourne - South East	1	0	Inf	22599
Melbourne - South East	1	1	7875	175
Melbourne - South East	1	1	15750	323
