SA4_NAME16	Age5yr	Indigenous	Sex	persons
Mandurah	10-14	0	M	3077
Mandurah	10-14	1	F	218
Mandurah	10-14	1	M	199
Mandurah	15-19		F	138
Mandurah	15-19		M	137
Mandurah	15-19	0	F	2653
Mandurah	15-19	0	M	2704
Mandurah	15-19	1	F	173
Mandurah	15-19	1	M	174
Mandurah	20-24		F	145
Mandurah	20-24		M	179
Mandurah	20-24	0	F	2410
Mandurah	20-24	0	M	2326
Mandurah	20-24	1	F	132
Mandurah	20-24	1	M	115
Mandurah	25-29		F	131
Mandurah	25-29		M	174
Mandurah	25-29	0	F	2469
Mandurah	25-29	0	M	2220
Mandurah	25-29	1	F	87
Mandurah	25-29	1	M	98
Mandurah	30-34		F	143
Mandurah	30-34		M	228
Mandurah	30-34	0	F	2764
Mandurah	30-34	0	M	2358
Mandurah	30-34	1	F	110
Mandurah	30-34	1	M	97
Mandurah	35-39		F	163
Mandurah	35-39		M	256
Mandurah	35-39	0	F	2983
Mandurah	35-39	0	M	2595
Mandurah	35-39	1	F	84
Mandurah	35-39	1	M	83
Mandurah	40-44		F	142
Mandurah	40-44		M	243
Mandurah	40-44	0	F	2809
Mandurah	40-44	0	M	2412
Mandurah	40-44	1	F	75
Mandurah	40-44	1	M	60
Mandurah	45-49		F	180
Mandurah	45-49		M	268
Mandurah	45-49	0	F	3065
Mandurah	45-49	0	M	2772
Mandurah	45-49	1	F	61
Mandurah	45-49	1	M	51
Mandurah	50-54		F	140
Mandurah	50-54		M	250
Mandurah	50-54	0	F	3308
Mandurah	50-54	0	M	2912
Mandurah	50-54	1	F	78
Mandurah	50-54	1	M	60
Mandurah	55-59		F	160
Mandurah	55-59		M	237
Mandurah	55-59	0	F	3465
Mandurah	55-59	0	M	3134
Mandurah	55-59	1	F	68
Mandurah	55-59	1	M	58
Mandurah	60-64		F	147
Mandurah	60-64		M	175
Mandurah	60-64	0	F	3684
Mandurah	60-64	0	M	3104
Mandurah	60-64	1	F	40
Mandurah	60-64	1	M	47
Mandurah	65+		F	600
Mandurah	65+		M	603
Mandurah	65+	0	F	13581
Mandurah	65+	0	M	12293
Mandurah	65+	1	F	93
Mandurah	65+	1	M	75
Perth - Inner	0-4		F	118
Perth - Inner	0-4		M	127
Perth - Inner	0-4	0	F	3769
Perth - Inner	0-4	0	M	4064
Perth - Inner	0-4	1	F	48
Perth - Inner	0-4	1	M	44
Perth - Inner	5-9		F	127
Perth - Inner	5-9		M	110
Perth - Inner	5-9	0	F	4276
Perth - Inner	5-9	0	M	4551
Perth - Inner	5-9	1	F	37
Perth - Inner	5-9	1	M	44
Perth - Inner	10-14		F	111
Perth - Inner	10-14		M	127
Perth - Inner	10-14	0	F	4777
Perth - Inner	10-14	0	M	4956
Perth - Inner	10-14	1	F	75
Perth - Inner	10-14	1	M	45
Perth - Inner	15-19		F	158
Perth - Inner	15-19		M	145
Perth - Inner	15-19	0	F	4891
Perth - Inner	15-19	0	M	4817
Perth - Inner	15-19	1	F	96
Perth - Inner	15-19	1	M	66
Perth - Inner	20-24		F	367
Perth - Inner	20-24		M	343
Perth - Inner	20-24	0	F	6462
Perth - Inner	20-24	0	M	5910
Perth - Inner	20-24	1	F	103
Perth - Inner	20-24	1	M	94
Perth - Inner	25-29		F	467
Perth - Inner	25-29		M	590
Perth - Inner	25-29	0	F	7292
Perth - Inner	25-29	0	M	7068
Perth - Inner	25-29	1	F	85
Perth - Inner	25-29	1	M	67
Perth - Inner	30-34		F	387
Perth - Inner	30-34		M	570
Perth - Inner	30-34	0	F	7376
Perth - Inner	30-34	0	M	7212
Perth - Inner	30-34	1	F	55
Perth - Inner	30-34	1	M	52
Perth - Inner	35-39		F	306
Perth - Inner	35-39		M	413
Perth - Inner	35-39	0	F	6662
Perth - Inner	35-39	0	M	6677
Perth - Inner	35-39	1	F	35
Perth - Inner	35-39	1	M	44
Perth - Inner	40-44		F	217
Perth - Inner	40-44		M	366
Perth - Inner	40-44	0	F	5729
Perth - Inner	40-44	0	M	5679
Perth - Inner	40-44	1	F	34
Perth - Inner	40-44	1	M	45
Perth - Inner	45-49		F	180
Perth - Inner	45-49		M	286
Perth - Inner	45-49	0	F	5651
Perth - Inner	45-49	0	M	5379
Perth - Inner	45-49	1	F	40
Perth - Inner	45-49	1	M	48
Perth - Inner	50-54		F	209
Perth - Inner	50-54		M	314
Perth - Inner	50-54	0	F	5659
Perth - Inner	50-54	0	M	5514
Perth - Inner	50-54	1	F	43
Perth - Inner	50-54	1	M	32
Perth - Inner	55-59		F	191
Perth - Inner	55-59		M	286
Perth - Inner	55-59	0	F	5109
Perth - Inner	55-59	0	M	4995
Perth - Inner	55-59	1	F	35
Perth - Inner	55-59	1	M	38
Perth - Inner	60-64		F	170
Perth - Inner	60-64		M	228
Perth - Inner	60-64	0	F	4794
Perth - Inner	60-64	0	M	4568
Perth - Inner	60-64	1	F	17
Perth - Inner	60-64	1	M	13
Perth - Inner	65+		F	754
Perth - Inner	65+		M	734
Perth - Inner	65+	0	F	15297
Perth - Inner	65+	0	M	13315
Perth - Inner	65+	1	F	42
Perth - Inner	65+	1	M	46
Perth - North East	0-4		F	261
Perth - North East	0-4		M	278
Perth - North East	0-4	0	F	8064
Perth - North East	0-4	0	M	8661
Perth - North East	0-4	1	F	412
Perth - North East	0-4	1	M	472
Perth - North East	5-9		F	312
Perth - North East	5-9		M	352
Perth - North East	5-9	0	F	8006
Perth - North East	5-9	0	M	8508
Perth - North East	5-9	1	F	385
Perth - North East	5-9	1	M	510
Perth - North East	10-14		F	285
Perth - North East	10-14		M	339
Perth - North East	10-14	0	F	7520
Perth - North East	10-14	0	M	8211
Perth - North East	10-14	1	F	470
Perth - North East	10-14	1	M	456
Perth - North East	15-19		F	276
Perth - North East	15-19		M	285
Perth - North East	15-19	0	F	6917
Perth - North East	15-19	0	M	7579
Perth - North East	15-19	1	F	374
Perth - North East	15-19	1	M	392
Perth - North East	20-24		F	294
Perth - North East	20-24		M	354
Perth - North East	20-24	0	F	7373
Perth - North East	20-24	0	M	7812
Perth - North East	20-24	1	F	328
Perth - North East	20-24	1	M	409
Perth - North East	25-29		F	415
Perth - North East	25-29		M	521
Perth - North East	25-29	0	F	8829
Perth - North East	25-29	0	M	8513
Perth - North East	25-29	1	F	356
Perth - North East	25-29	1	M	411
Perth - North East	30-34		F	417
Perth - North East	30-34		M	611
Perth - North East	30-34	0	F	10566
Perth - North East	30-34	0	M	9924
Perth - North East	30-34	1	F	307
Perth - North East	30-34	1	M	375
Perth - North East	35-39		F	402
Perth - North East	35-39		M	582
Perth - North East	35-39	0	F	10220
Perth - North East	35-39	0	M	10213
Perth - North East	35-39	1	F	228
Perth - North East	35-39	1	M	304
Perth - North East	40-44		F	312
Perth - North East	40-44		M	520
Perth - North East	40-44	0	F	8903
Perth - North East	40-44	0	M	8656
Perth - North East	40-44	1	F	178
Perth - North East	40-44	1	M	219
Perth - North East	45-49		F	347
Perth - North East	45-49		M	510
Perth - North East	45-49	0	F	8705
Perth - North East	45-49	0	M	8208
Perth - North East	45-49	1	F	209
Perth - North East	45-49	1	M	212
Perth - North East	50-54		F	302
Perth - North East	50-54		M	494
Perth - North East	50-54	0	F	8628
Perth - North East	50-54	0	M	8328
Perth - North East	50-54	1	F	175
Perth - North East	50-54	1	M	170
Perth - North East	55-59		F	262
Perth - North East	55-59		M	456
Perth - North East	55-59	0	F	8132
Perth - North East	55-59	0	M	7856
Perth - North East	55-59	1	F	145
Perth - North East	55-59	1	M	152
Perth - North East	60-64		F	252
Perth - North East	60-64		M	347
Perth - North East	60-64	0	F	7362
Perth - North East	60-64	0	M	6930
Perth - North East	60-64	1	F	125
Perth - North East	60-64	1	M	114
Perth - North East	65+		F	908
Perth - North East	65+		M	840
Perth - North East	65+	0	F	20313
Perth - North East	65+	0	M	17876
Perth - North East	65+	1	F	193
Perth - North East	65+	1	M	128
Perth - North West	0-4		F	484
Perth - North West	0-4		M	525
Perth - North West	0-4	0	F	16514
Perth - North West	0-4	0	M	17326
Perth - North West	0-4	1	F	458
Perth - North West	0-4	1	M	489
Perth - North West	5-9		F	591
Perth - North West	5-9		M	617
Perth - North West	5-9	0	F	17434
Perth - North West	5-9	0	M	18480
Perth - North West	5-9	1	F	441
Perth - North West	5-9	1	M	495
Perth - North West	10-14		F	507
Perth - North West	10-14		M	551
Perth - North West	10-14	0	F	17375
Perth - North West	10-14	0	M	18410
Perth - North West	10-14	1	F	417
Perth - North West	10-14	1	M	435
Perth - North West	15-19		F	458
Perth - North West	15-19		M	513
Perth - North West	15-19	0	F	15857
Perth - North West	15-19	0	M	16847
Perth - North West	15-19	1	F	354
Perth - North West	15-19	1	M	413
Perth - North West	20-24		F	562
Perth - North West	20-24		M	723
Perth - North West	20-24	0	F	16041
Perth - North West	20-24	0	M	16540
Perth - North West	20-24	1	F	324
Perth - North West	20-24	1	M	317
Perth - North West	25-29		F	801
Perth - North West	25-29		M	953
Perth - North West	25-29	0	F	17636
Perth - North West	25-29	0	M	16774
Perth - North West	25-29	1	F	333
Perth - North West	25-29	1	M	285
Perth - North West	30-34		F	785
Perth - North West	30-34		M	1131
Perth - North West	30-34	0	F	21137
Perth - North West	30-34	0	M	19007
Perth - North West	30-34	1	F	297
Perth - North West	30-34	1	M	266
Perth - North West	35-39		F	808
Perth - North West	35-39		M	1151
Perth - North West	35-39	0	F	21747
Perth - North West	35-39	0	M	20475
Perth - North West	35-39	1	F	255
Perth - North West	35-39	1	M	223
Perth - North West	40-44		F	583
Perth - North West	40-44		M	992
Perth - North West	40-44	0	F	19429
Perth - North West	40-44	0	M	18084
Perth - North West	40-44	1	F	208
Perth - North West	40-44	1	M	164
Perth - North West	45-49		F	581
Perth - North West	45-49		M	968
Perth - North West	45-49	0	F	19170
Perth - North West	45-49	0	M	18175
Perth - North West	45-49	1	F	202
Perth - North West	45-49	1	M	177
Perth - North West	50-54		F	524
Perth - North West	50-54		M	903
Perth - North West	50-54	0	F	18710
Perth - North West	50-54	0	M	17759
Perth - North West	50-54	1	F	201
Perth - North West	50-54	1	M	141
Perth - North West	55-59		F	493
Perth - North West	55-59		M	771
Perth - North West	55-59	0	F	17055
Perth - North West	55-59	0	M	15915
Perth - North West	55-59	1	F	172
Perth - North West	55-59	1	M	141
Perth - North West	60-64		F	452
Perth - North West	60-64		M	617
Perth - North West	60-64	0	F	15672
Perth - North West	60-64	0	M	14246
Perth - North West	60-64	1	F	133
Perth - North West	60-64	1	M	118
Perth - North West	65+		F	1815
Perth - North West	65+		M	1472
Perth - North West	65+	0	F	47007
Perth - North West	65+	0	M	39322
Perth - North West	65+	1	F	202
Perth - North West	65+	1	M	160
Perth - South East	0-4		F	548
Perth - South East	0-4		M	578
Perth - South East	0-4	0	F	15357
Perth - South East	0-4	0	M	16106
Perth - South East	0-4	1	F	655
Perth - South East	0-4	1	M	693
Perth - South East	5-9		F	646
Perth - South East	5-9		M	660
Perth - South East	5-9	0	F	15916
Perth - South East	5-9	0	M	16862
Perth - South East	5-9	1	F	690
Perth - South East	5-9	1	M	679
Perth - South East	10-14		F	586
Perth - South East	10-14		M	628
Perth - South East	10-14	0	F	15080
Perth - South East	10-14	0	M	16152
Perth - South East	10-14	1	F	650
Perth - South East	10-14	1	M	694
Perth - South East	15-19		F	522
Perth - South East	15-19		M	540
Perth - South East	15-19	0	F	13742
Perth - South East	15-19	0	M	14448
Perth - South East	15-19	1	F	581
Perth - South East	15-19	1	M	613
Perth - South East	20-24		F	714
Perth - South East	20-24		M	914
Perth - South East	20-24	0	F	16168
Perth - South East	20-24	0	M	17095
Perth - South East	20-24	1	F	530
Perth - South East	20-24	1	M	578
Perth - South East	25-29		F	937
Perth - South East	25-29		M	1097
Perth - South East	25-29	0	F	17647
Perth - South East	25-29	0	M	18119
Perth - South East	25-29	1	F	533
Perth - South East	25-29	1	M	523
Perth - South East	30-34		F	919
Perth - South East	30-34		M	1184
Perth - South East	30-34	0	F	20130
Perth - South East	30-34	0	M	18839
Perth - South East	30-34	1	F	422
Perth - South East	30-34	1	M	481
Perth - South East	35-39		F	888
Perth - South East	35-39		M	1128
Perth - South East	35-39	0	F	20493
Perth - South East	35-39	0	M	19996
Perth - South East	35-39	1	F	362
Perth - South East	35-39	1	M	352
Perth - South East	40-44		F	643
Perth - South East	40-44		M	1003
Perth - South East	40-44	0	F	17395
Perth - South East	40-44	0	M	17524
Perth - South East	40-44	1	F	300
Perth - South East	40-44	1	M	301
Perth - South East	45-49		F	595
Perth - South East	45-49		M	916
Perth - South East	45-49	0	F	15710
Perth - South East	45-49	0	M	15696
Perth - South East	45-49	1	F	288
Perth - South East	45-49	1	M	292
Perth - South East	50-54		F	583
Perth - South East	50-54		M	914
Perth - South East	50-54	0	F	14972
Perth - South East	50-54	0	M	15003
Perth - South East	50-54	1	F	308
Perth - South East	50-54	1	M	257
Perth - South East	55-59		F	529
Perth - South East	55-59		M	765
Perth - South East	55-59	0	F	14003
Perth - South East	55-59	0	M	13623
Perth - South East	55-59	1	F	247
Perth - South East	55-59	1	M	208
Perth - South East	60-64		F	445
Perth - South East	60-64		M	622
Perth - South East	60-64	0	F	13237
Perth - South East	60-64	0	M	12259
Perth - South East	60-64	1	F	176
Perth - South East	60-64	1	M	155
Perth - South East	65+		F	1571
Perth - South East	65+		M	1357
Perth - South East	65+	0	F	39284
Perth - South East	65+	0	M	34024
Perth - South East	65+	1	F	344
Perth - South East	65+	1	M	260
Perth - South West	0-4		F	432
Perth - South West	0-4		M	474
Perth - South West	0-4	0	F	12475
Perth - South West	0-4	0	M	13441
Perth - South West	0-4	1	F	506
Perth - South West	0-4	1	M	558
Perth - South West	5-9		F	481
Perth - South West	5-9		M	515
Perth - South West	5-9	0	F	13504
Perth - South West	5-9	0	M	13788
Perth - South West	5-9	1	F	505
Perth - South West	5-9	1	M	568
Perth - South West	10-14		F	495
Perth - South West	10-14		M	527
Perth - South West	10-14	0	F	13319
Perth - South West	10-14	0	M	14082
Perth - South West	10-14	1	F	516
Perth - South West	10-14	1	M	571
Perth - South West	15-19		F	418
Perth - South West	15-19		M	483
Perth - South West	15-19	0	F	12140
Perth - South West	15-19	0	M	12527
Perth - South West	15-19	1	F	434
Perth - South West	15-19	1	M	458
Perth - South West	20-24		F	540
Perth - South West	20-24		M	710
Perth - South West	20-24	0	F	12462
Perth - South West	20-24	0	M	12381
Perth - South West	20-24	1	F	400
Perth - South West	20-24	1	M	485
Perth - South West	25-29		F	659
Perth - South West	25-29		M	873
Perth - South West	25-29	0	F	13238
Perth - South West	25-29	0	M	12814
Perth - South West	25-29	1	F	379
Perth - South West	25-29	1	M	458
Perth - South West	30-34		F	659
Perth - South West	30-34		M	1003
Perth - South West	30-34	0	F	15533
Perth - South West	30-34	0	M	13983
Perth - South West	30-34	1	F	329
Perth - South West	30-34	1	M	385
Perth - South West	35-39		F	627
Perth - South West	35-39		M	1010
Perth - South West	35-39	0	F	16194
Perth - South West	35-39	0	M	14875
Perth - South West	35-39	1	F	282
Perth - South West	35-39	1	M	303
Perth - South West	40-44		F	482
Perth - South West	40-44		M	890
Perth - South West	40-44	0	F	14681
Perth - South West	40-44	0	M	13729
Perth - South West	40-44	1	F	220
Perth - South West	40-44	1	M	254
Perth - South West	45-49		F	525
Perth - South West	45-49		M	815
Perth - South West	45-49	0	F	14331
Perth - South West	45-49	0	M	13447
Perth - South West	45-49	1	F	206
Perth - South West	45-49	1	M	236
Perth - South West	50-54		F	473
Perth - South West	50-54		M	797
Perth - South West	50-54	0	F	14204
Perth - South West	50-54	0	M	13336
Perth - South West	50-54	1	F	194
Perth - South West	50-54	1	M	179
Perth - South West	55-59		F	446
Perth - South West	55-59		M	689
Perth - South West	55-59	0	F	13297
Perth - South West	55-59	0	M	12257
Perth - South West	55-59	1	F	170
Perth - South West	55-59	1	M	151
Perth - South West	60-64		F	375
Perth - South West	60-64		M	554
Perth - South West	60-64	0	F	11933
Perth - South West	60-64	0	M	11095
Perth - South West	60-64	1	F	137
Perth - South West	60-64	1	M	103
Perth - South West	65+		F	1521
Perth - South West	65+		M	1400
Perth - South West	65+	0	F	35600
Perth - South West	65+	0	M	30463
Perth - South West	65+	1	F	212
Perth - South West	65+	1	M	181
Western Australia - Wheat Belt	0-4		F	257
Western Australia - Wheat Belt	0-4		M	264
Western Australia - Wheat Belt	0-4	0	F	2926
Western Australia - Wheat Belt	0-4	0	M	3088
Western Australia - Wheat Belt	0-4	1	F	265
Western Australia - Wheat Belt	0-4	1	M	283
Western Australia - Wheat Belt	5-9		F	347
Western Australia - Wheat Belt	5-9		M	345
Western Australia - Wheat Belt	5-9	0	F	3391
Western Australia - Wheat Belt	5-9	0	M	3563
Western Australia - Wheat Belt	5-9	1	F	301
Western Australia - Wheat Belt	5-9	1	M	327
Western Australia - Wheat Belt	10-14		F	347
Western Australia - Wheat Belt	10-14		M	390
Western Australia - Wheat Belt	10-14	0	F	3464
Western Australia - Wheat Belt	10-14	0	M	3654
Western Australia - Wheat Belt	10-14	1	F	373
Western Australia - Wheat Belt	10-14	1	M	326
Western Australia - Wheat Belt	15-19		F	271
Western Australia - Wheat Belt	15-19		M	319
Western Australia - Wheat Belt	15-19	0	F	2902
Western Australia - Wheat Belt	15-19	0	M	3210
Western Australia - Wheat Belt	15-19	1	F	287
Western Australia - Wheat Belt	15-19	1	M	333
Western Australia - Wheat Belt	20-24		F	214
Western Australia - Wheat Belt	20-24		M	283
Western Australia - Wheat Belt	20-24	0	F	2218
Western Australia - Wheat Belt	20-24	0	M	2585
Western Australia - Wheat Belt	20-24	1	F	175
Western Australia - Wheat Belt	20-24	1	M	228
Western Australia - Wheat Belt	25-29		F	245
Western Australia - Wheat Belt	25-29		M	330
Western Australia - Wheat Belt	25-29	0	F	2752
Western Australia - Wheat Belt	25-29	0	M	2866
Western Australia - Wheat Belt	25-29	1	F	170
Western Australia - Wheat Belt	25-29	1	M	211
Western Australia - Wheat Belt	30-34		F	314
Western Australia - Wheat Belt	30-34		M	356
Western Australia - Wheat Belt	30-34	0	F	3139
Western Australia - Wheat Belt	30-34	0	M	3119
Western Australia - Wheat Belt	30-34	1	F	162
Western Australia - Wheat Belt	30-34	1	M	162
Western Australia - Wheat Belt	35-39		F	296
Western Australia - Wheat Belt	35-39		M	371
Western Australia - Wheat Belt	35-39	0	F	3447
Western Australia - Wheat Belt	35-39	0	M	3255
Western Australia - Wheat Belt	35-39	1	F	130
Western Australia - Wheat Belt	35-39	1	M	170
Western Australia - Wheat Belt	40-44		F	318
Western Australia - Wheat Belt	40-44		M	406
Western Australia - Wheat Belt	40-44	0	F	3357
Western Australia - Wheat Belt	40-44	0	M	3241
Western Australia - Wheat Belt	40-44	1	F	153
Western Australia - Wheat Belt	40-44	1	M	139
Western Australia - Wheat Belt	45-49		F	385
Western Australia - Wheat Belt	45-49		M	431
Western Australia - Wheat Belt	45-49	0	F	3780
Western Australia - Wheat Belt	45-49	0	M	3640
Western Australia - Wheat Belt	45-49	1	F	148
Western Australia - Wheat Belt	45-49	1	M	158
Western Australia - Wheat Belt	50-54		F	378
Western Australia - Wheat Belt	50-54		M	506
Western Australia - Wheat Belt	50-54	0	F	4228
Western Australia - Wheat Belt	50-54	0	M	4172
Western Australia - Wheat Belt	50-54	1	F	190
Western Australia - Wheat Belt	50-54	1	M	122
Western Australia - Wheat Belt	55-59		F	422
Western Australia - Wheat Belt	55-59		M	534
Western Australia - Wheat Belt	55-59	0	F	4619
Western Australia - Wheat Belt	55-59	0	M	4587
Western Australia - Wheat Belt	55-59	1	F	181
Western Australia - Wheat Belt	55-59	1	M	177
Western Australia - Wheat Belt	60-64		F	336
Western Australia - Wheat Belt	60-64		M	474
Western Australia - Wheat Belt	60-64	0	F	4816
Western Australia - Wheat Belt	60-64	0	M	4788
Western Australia - Wheat Belt	60-64	1	F	142
Western Australia - Wheat Belt	60-64	1	M	150
Western Australia - Wheat Belt	65+		F	1232
Western Australia - Wheat Belt	65+		M	1286
Western Australia - Wheat Belt	65+	0	F	14238
Western Australia - Wheat Belt	65+	0	M	14553
Western Australia - Wheat Belt	65+	1	F	261
Western Australia - Wheat Belt	65+	1	M	215
Western Australia - Outback (North)	0-4		F	327
Western Australia - Outback (North)	0-4		M	411
Western Australia - Outback (North)	0-4	0	F	2015
Western Australia - Outback (North)	0-4	0	M	2152
Western Australia - Outback (North)	0-4	1	F	1063
Western Australia - Outback (North)	0-4	1	M	1177
Western Australia - Outback (North)	5-9		F	489
Western Australia - Outback (North)	5-9		M	503
Western Australia - Outback (North)	5-9	0	F	2043
Western Australia - Outback (North)	5-9	0	M	2150
Western Australia - Outback (North)	5-9	1	F	1114
Western Australia - Outback (North)	5-9	1	M	1231
Western Australia - Outback (North)	10-14		F	405
Western Australia - Outback (North)	10-14		M	399
Western Australia - Outback (North)	10-14	0	F	1607
Western Australia - Outback (North)	10-14	0	M	1681
Western Australia - Outback (North)	10-14	1	F	1154
Western Australia - Outback (North)	10-14	1	M	1124
Western Australia - Outback (North)	15-19		F	270
Western Australia - Outback (North)	15-19		M	340
Western Australia - Outback (North)	15-19	0	F	1040
Western Australia - Outback (North)	15-19	0	M	1149
Western Australia - Outback (North)	15-19	1	F	997
Western Australia - Outback (North)	15-19	1	M	1037
Western Australia - Outback (North)	20-24		F	387
Western Australia - Outback (North)	20-24		M	481
Western Australia - Outback (North)	20-24	0	F	1260
Western Australia - Outback (North)	20-24	0	M	1342
Western Australia - Outback (North)	20-24	1	F	891
Western Australia - Outback (North)	20-24	1	M	910
Western Australia - Outback (North)	25-29		F	565
Western Australia - Outback (North)	25-29		M	774
Western Australia - Outback (North)	25-29	0	F	2351
Western Australia - Outback (North)	25-29	0	M	2278
Western Australia - Outback (North)	25-29	1	F	881
Western Australia - Outback (North)	25-29	1	M	854
Western Australia - Outback (North)	30-34		F	682
Western Australia - Outback (North)	30-34		M	900
Western Australia - Outback (North)	30-34	0	F	2993
Western Australia - Outback (North)	30-34	0	M	2960
Western Australia - Outback (North)	30-34	1	F	888
Western Australia - Outback (North)	30-34	1	M	950
Western Australia - Outback (North)	35-39		F	553
Western Australia - Outback (North)	35-39		M	879
Western Australia - Outback (North)	35-39	0	F	2813
Western Australia - Outback (North)	35-39	0	M	3025
Western Australia - Outback (North)	35-39	1	F	820
Western Australia - Outback (North)	35-39	1	M	811
Western Australia - Outback (North)	40-44		F	420
Western Australia - Outback (North)	40-44		M	719
Western Australia - Outback (North)	40-44	0	F	1973
Western Australia - Outback (North)	40-44	0	M	2531
Western Australia - Outback (North)	40-44	1	F	703
Western Australia - Outback (North)	40-44	1	M	718
Western Australia - Outback (North)	45-49		F	396
Western Australia - Outback (North)	45-49		M	697
Western Australia - Outback (North)	45-49	0	F	1789
Western Australia - Outback (North)	45-49	0	M	2298
Western Australia - Outback (North)	45-49	1	F	611
Western Australia - Outback (North)	45-49	1	M	610
Western Australia - Outback (North)	50-54		F	391
Western Australia - Outback (North)	50-54		M	634
Western Australia - Outback (North)	50-54	0	F	1596
Western Australia - Outback (North)	50-54	0	M	2138
Western Australia - Outback (North)	50-54	1	F	594
Western Australia - Outback (North)	50-54	1	M	562
Western Australia - Outback (North)	55-59		F	323
Western Australia - Outback (North)	55-59		M	587
Western Australia - Outback (North)	55-59	0	F	1329
Western Australia - Outback (North)	55-59	0	M	1953
Western Australia - Outback (North)	55-59	1	F	492
Western Australia - Outback (North)	55-59	1	M	415
Western Australia - Outback (North)	60-64		F	238
Western Australia - Outback (North)	60-64		M	426
Western Australia - Outback (North)	60-64	0	F	1085
Western Australia - Outback (North)	60-64	0	M	1461
Western Australia - Outback (North)	60-64	1	F	380
Western Australia - Outback (North)	60-64	1	M	353
Western Australia - Outback (North)	65+		F	297
Western Australia - Outback (North)	65+		M	397
Western Australia - Outback (North)	65+	0	F	1159
Western Australia - Outback (North)	65+	0	M	1642
Western Australia - Outback (North)	65+	1	F	625
Western Australia - Outback (North)	65+	1	M	472
Western Australia - Outback (South)	0-4		F	362
Western Australia - Outback (South)	0-4		M	368
Western Australia - Outback (South)	0-4	0	F	2741
Western Australia - Outback (South)	0-4	0	M	2805
Western Australia - Outback (South)	0-4	1	F	523
Western Australia - Outback (South)	0-4	1	M	603
Western Australia - Outback (South)	5-9		F	445
Western Australia - Outback (South)	5-9		M	465
Western Australia - Outback (South)	5-9	0	F	2846
Western Australia - Outback (South)	5-9	0	M	3048
Western Australia - Outback (South)	5-9	1	F	553
Western Australia - Outback (South)	5-9	1	M	594
Western Australia - Outback (South)	10-14		F	404
Western Australia - Outback (South)	10-14		M	451
Western Australia - Outback (South)	10-14	0	F	2778
Western Australia - Outback (South)	10-14	0	M	2911
Western Australia - Outback (South)	10-14	1	F	599
Western Australia - Outback (South)	10-14	1	M	636
Western Australia - Outback (South)	15-19		F	318
Western Australia - Outback (South)	15-19		M	343
Western Australia - Outback (South)	15-19	0	F	2261
Western Australia - Outback (South)	15-19	0	M	2546
Western Australia - Outback (South)	15-19	1	F	536
Western Australia - Outback (South)	15-19	1	M	549
Western Australia - Outback (South)	20-24		F	373
Western Australia - Outback (South)	20-24		M	513
Western Australia - Outback (South)	20-24	0	F	2337
Western Australia - Outback (South)	20-24	0	M	2553
Western Australia - Outback (South)	20-24	1	F	448
Western Australia - Outback (South)	20-24	1	M	445
Western Australia - Outback (South)	25-29		F	418
Western Australia - Outback (South)	25-29		M	675
Western Australia - Outback (South)	25-29	0	F	2886
Western Australia - Outback (South)	25-29	0	M	3090
Western Australia - Outback (South)	25-29	1	F	405
Western Australia - Outback (South)	25-29	1	M	433
Western Australia - Outback (South)	30-34		F	406
Western Australia - Outback (South)	30-34		M	608
Western Australia - Outback (South)	30-34	0	F	3229
Western Australia - Outback (South)	30-34	0	M	3114
Western Australia - Outback (South)	30-34	1	F	332
Western Australia - Outback (South)	30-34	1	M	357
Western Australia - Outback (South)	35-39		F	478
Western Australia - Outback (South)	35-39		M	609
Western Australia - Outback (South)	35-39	0	F	3131
Western Australia - Outback (South)	35-39	0	M	3243
Western Australia - Outback (South)	35-39	1	F	340
Western Australia - Outback (South)	35-39	1	M	319
Western Australia - Outback (South)	40-44		F	397
Western Australia - Outback (South)	40-44		M	557
Western Australia - Outback (South)	40-44	0	F	2946
Western Australia - Outback (South)	40-44	0	M	2949
Western Australia - Outback (South)	40-44	1	F	313
Western Australia - Outback (South)	40-44	1	M	304
Western Australia - Outback (South)	45-49		F	351
Western Australia - Outback (South)	45-49		M	568
Western Australia - Outback (South)	45-49	0	F	3105
Western Australia - Outback (South)	45-49	0	M	3221
Western Australia - Outback (South)	45-49	1	F	316
Western Australia - Outback (South)	45-49	1	M	317
Western Australia - Outback (South)	50-54		F	390
Western Australia - Outback (South)	50-54		M	621
Western Australia - Outback (South)	50-54	0	F	3253
Western Australia - Outback (South)	50-54	0	M	3478
Western Australia - Outback (South)	50-54	1	F	347
Western Australia - Outback (South)	50-54	1	M	291
Western Australia - Outback (South)	55-59		F	367
Western Australia - Outback (South)	55-59		M	542
Western Australia - Outback (South)	55-59	0	F	3206
Western Australia - Outback (South)	55-59	0	M	3474
Western Australia - Outback (South)	55-59	1	F	285
Western Australia - Outback (South)	55-59	1	M	266
Western Australia - Outback (South)	60-64		F	335
Western Australia - Outback (South)	60-64		M	509
Western Australia - Outback (South)	60-64	0	F	3026
Western Australia - Outback (South)	60-64	0	M	3441
Western Australia - Outback (South)	60-64	1	F	260
Western Australia - Outback (South)	60-64	1	M	217
Western Australia - Outback (South)	65+		F	870
Western Australia - Outback (South)	65+		M	1012
Western Australia - Outback (South)	65+	0	F	7775
Western Australia - Outback (South)	65+	0	M	8164
Western Australia - Outback (South)	65+	1	F	470
Western Australia - Outback (South)	65+	1	M	365
Migratory - Offshore - Shipping (WA)	15-19		M	3
