CED_NAME16	Age5yr	ChildrenEverBorn	females
Cowan	85+	5	160
Cowan	85+	6	187
Curtin	15-19		346
Curtin	15-19	0	5086
Curtin	15-19	1	3
Curtin	20-24		347
Curtin	20-24	0	5107
Curtin	20-24	1	42
Curtin	20-24	2	9
Curtin	25-29		415
Curtin	25-29	0	4971
Curtin	25-29	1	309
Curtin	25-29	2	107
Curtin	25-29	3	23
Curtin	25-29	4	9
Curtin	30-34		345
Curtin	30-34	0	3778
Curtin	30-34	1	1263
Curtin	30-34	2	805
Curtin	30-34	3	148
Curtin	30-34	4	26
Curtin	30-34	5	4
Curtin	30-34	6	8
Curtin	35-39		283
Curtin	35-39	0	1789
Curtin	35-39	1	1346
Curtin	35-39	2	2116
Curtin	35-39	3	670
Curtin	35-39	4	96
Curtin	35-39	5	14
Curtin	35-39	6	4
Curtin	40-44		200
Curtin	40-44	0	1004
Curtin	40-44	1	962
Curtin	40-44	2	2546
Curtin	40-44	3	986
Curtin	40-44	4	190
Curtin	40-44	5	21
Curtin	40-44	6	11
Curtin	45-49		175
Curtin	45-49	0	870
Curtin	45-49	1	875
Curtin	45-49	2	2577
Curtin	45-49	3	1223
Curtin	45-49	4	227
Curtin	45-49	5	42
Curtin	45-49	6	18
Curtin	50-54		194
Curtin	50-54	0	890
Curtin	50-54	1	788
Curtin	50-54	2	2468
Curtin	50-54	3	1233
Curtin	50-54	4	255
Curtin	50-54	5	52
Curtin	50-54	6	24
Curtin	55-59		156
Curtin	55-59	0	882
Curtin	55-59	1	654
Curtin	55-59	2	2107
Curtin	55-59	3	1046
Curtin	55-59	4	264
Curtin	55-59	5	44
Curtin	55-59	6	23
Curtin	60-64		178
Curtin	60-64	0	711
Curtin	60-64	1	582
Curtin	60-64	2	1946
Curtin	60-64	3	1103
Curtin	60-64	4	270
Curtin	60-64	5	46
Curtin	60-64	6	19
Curtin	65-69		213
Curtin	65-69	0	662
Curtin	65-69	1	533
Curtin	65-69	2	1683
Curtin	65-69	3	1027
Curtin	65-69	4	305
Curtin	65-69	5	66
Curtin	65-69	6	27
Curtin	70-74		200
Curtin	70-74	0	477
Curtin	70-74	1	435
Curtin	70-74	2	1676
Curtin	70-74	3	932
Curtin	70-74	4	299
Curtin	70-74	5	77
Curtin	70-74	6	25
Curtin	75-79		204
Curtin	75-79	0	354
Curtin	75-79	1	249
Curtin	75-79	2	1197
Curtin	75-79	3	878
Curtin	75-79	4	300
Curtin	75-79	5	87
Curtin	75-79	6	40
Curtin	80-84		199
Curtin	80-84	0	237
Curtin	80-84	1	150
Curtin	80-84	2	723
Curtin	80-84	3	743
Curtin	80-84	4	330
Curtin	80-84	5	86
Curtin	80-84	6	45
Curtin	85+		388
Curtin	85+	0	289
Curtin	85+	1	183
Curtin	85+	2	696
Curtin	85+	3	784
Curtin	85+	4	502
Curtin	85+	5	189
Curtin	85+	6	138
Durack	15-19		933
Durack	15-19	0	4105
Durack	15-19	1	94
Durack	15-19	2	14
Durack	20-24		871
Durack	20-24	0	3329
Durack	20-24	1	573
Durack	20-24	2	243
Durack	20-24	3	40
Durack	20-24	4	8
Durack	20-24	6	10
Durack	25-29		997
Durack	25-29	0	3375
Durack	25-29	1	984
Durack	25-29	2	888
Durack	25-29	3	327
Durack	25-29	4	95
Durack	25-29	5	21
Durack	25-29	6	6
Durack	30-34		1180
Durack	30-34	0	2366
Durack	30-34	1	1303
Durack	30-34	2	1617
Durack	30-34	3	891
Durack	30-34	4	306
Durack	30-34	5	95
Durack	30-34	6	45
Durack	35-39		1036
Durack	35-39	0	1338
Durack	35-39	1	986
Durack	35-39	2	2115
Durack	35-39	3	1278
Durack	35-39	4	489
Durack	35-39	5	171
Durack	35-39	6	112
Durack	40-44		850
Durack	40-44	0	921
Durack	40-44	1	684
Durack	40-44	2	1888
Durack	40-44	3	1177
Durack	40-44	4	525
Durack	40-44	5	164
Durack	40-44	6	170
Durack	45-49		836
Durack	45-49	0	875
Durack	45-49	1	691
Durack	45-49	2	1960
Durack	45-49	3	1182
Durack	45-49	4	473
Durack	45-49	5	204
Durack	45-49	6	157
Durack	50-54		836
Durack	50-54	0	872
Durack	50-54	1	718
Durack	50-54	2	1949
Durack	50-54	3	1222
Durack	50-54	4	525
Durack	50-54	5	218
Durack	50-54	6	190
Durack	55-59		796
Durack	55-59	0	740
Durack	55-59	1	574
Durack	55-59	2	1838
Durack	55-59	3	1334
Durack	55-59	4	585
Durack	55-59	5	230
Durack	55-59	6	157
Durack	60-64		648
Durack	60-64	0	551
Durack	60-64	1	469
Durack	60-64	2	1669
Durack	60-64	3	1364
Durack	60-64	4	640
Durack	60-64	5	197
Durack	60-64	6	144
Durack	65-69		545
Durack	65-69	0	401
Durack	65-69	1	328
Durack	65-69	2	1458
Durack	65-69	3	1097
Durack	65-69	4	525
Durack	65-69	5	150
Durack	65-69	6	106
Durack	70-74		424
Durack	70-74	0	208
Durack	70-74	1	234
Durack	70-74	2	1061
Durack	70-74	3	896
Durack	70-74	4	422
Durack	70-74	5	153
Durack	70-74	6	90
Durack	75-79		339
Durack	75-79	0	152
Durack	75-79	1	150
Durack	75-79	2	599
Durack	75-79	3	559
Durack	75-79	4	342
Durack	75-79	5	123
Durack	75-79	6	91
Durack	80-84		219
Durack	80-84	0	61
Durack	80-84	1	56
Durack	80-84	2	239
Durack	80-84	3	340
Durack	80-84	4	250
Durack	80-84	5	121
Durack	80-84	6	85
Durack	85+		243
Durack	85+	0	42
Durack	85+	1	60
Durack	85+	2	191
Durack	85+	3	242
Durack	85+	4	221
Durack	85+	5	128
Durack	85+	6	140
Forrest	15-19		383
Forrest	15-19	0	4117
Forrest	15-19	1	28
Forrest	20-24		263
Forrest	20-24	0	2498
Forrest	20-24	1	321
Forrest	20-24	2	99
Forrest	20-24	3	29
Forrest	25-29		347
Forrest	25-29	0	2123
Forrest	25-29	1	753
Forrest	25-29	2	516
Forrest	25-29	3	187
Forrest	25-29	4	58
Forrest	25-29	5	10
Forrest	25-29	6	8
Forrest	30-34		291
Forrest	30-34	0	1480
Forrest	30-34	1	943
Forrest	30-34	2	1324
Forrest	30-34	3	539
Forrest	30-34	4	144
Forrest	30-34	5	50
Forrest	30-34	6	19
Forrest	35-39		295
Forrest	35-39	0	891
Forrest	35-39	1	888
Forrest	35-39	2	2052
Forrest	35-39	3	974
Forrest	35-39	4	253
Forrest	35-39	5	69
Forrest	35-39	6	40
Forrest	40-44		270
Forrest	40-44	0	668
Forrest	40-44	1	688
Forrest	40-44	2	2073
Forrest	40-44	3	1096
Forrest	40-44	4	370
Forrest	40-44	5	93
Forrest	40-44	6	49
Forrest	45-49		265
Forrest	45-49	0	652
Forrest	45-49	1	673
Forrest	45-49	2	2140
Forrest	45-49	3	1156
Forrest	45-49	4	384
Forrest	45-49	5	108
Forrest	45-49	6	66
Forrest	50-54		295
Forrest	50-54	0	682
Forrest	50-54	1	703
Forrest	50-54	2	2120
Forrest	50-54	3	1146
Forrest	50-54	4	397
Forrest	50-54	5	111
Forrest	50-54	6	68
Forrest	55-59		285
Forrest	55-59	0	683
Forrest	55-59	1	512
Forrest	55-59	2	1941
Forrest	55-59	3	1243
Forrest	55-59	4	445
Forrest	55-59	5	108
Forrest	55-59	6	58
Forrest	60-64		282
Forrest	60-64	0	578
Forrest	60-64	1	478
Forrest	60-64	2	2053
Forrest	60-64	3	1440
Forrest	60-64	4	535
Forrest	60-64	5	149
Forrest	60-64	6	80
Forrest	65-69		288
Forrest	65-69	0	441
Forrest	65-69	1	362
Forrest	65-69	2	1808
Forrest	65-69	3	1348
Forrest	65-69	4	491
Forrest	65-69	5	138
Forrest	65-69	6	81
Forrest	70-74		311
Forrest	70-74	0	322
Forrest	70-74	1	316
Forrest	70-74	2	1642
Forrest	70-74	3	1195
Forrest	70-74	4	475
Forrest	70-74	5	118
Forrest	70-74	6	58
Forrest	75-79		235
Forrest	75-79	0	204
Forrest	75-79	1	141
Forrest	75-79	2	968
Forrest	75-79	3	820
Forrest	75-79	4	379
Forrest	75-79	5	136
Forrest	75-79	6	55
Forrest	80-84		207
Forrest	80-84	0	106
Forrest	80-84	1	93
Forrest	80-84	2	452
Forrest	80-84	3	533
Forrest	80-84	4	344
Forrest	80-84	5	149
Forrest	80-84	6	81
Forrest	85+		253
Forrest	85+	0	86
Forrest	85+	1	87
Forrest	85+	2	333
Forrest	85+	3	477
Forrest	85+	4	408
Forrest	85+	5	214
Forrest	85+	6	152
Fremantle	15-19		297
Fremantle	15-19	0	4104
Fremantle	15-19	1	16
Fremantle	20-24		389
Fremantle	20-24	0	4531
Fremantle	20-24	1	179
Fremantle	20-24	2	57
Fremantle	20-24	3	9
Fremantle	25-29		373
Fremantle	25-29	0	4371
Fremantle	25-29	1	689
Fremantle	25-29	2	330
Fremantle	25-29	3	82
Fremantle	25-29	4	19
Fremantle	25-29	5	3
Fremantle	25-29	6	3
Fremantle	30-34		377
Fremantle	30-34	0	3218
Fremantle	30-34	1	1545
Fremantle	30-34	2	1325
Fremantle	30-34	3	316
Fremantle	30-34	4	84
Fremantle	30-34	5	25
Fremantle	30-34	6	11
Fremantle	35-39		297
Fremantle	35-39	0	1713
Fremantle	35-39	1	1322
Fremantle	35-39	2	2430
Fremantle	35-39	3	786
Fremantle	35-39	4	181
Fremantle	35-39	5	51
Fremantle	35-39	6	28
Fremantle	40-44		228
Fremantle	40-44	0	1128
Fremantle	40-44	1	1064
Fremantle	40-44	2	2353
Fremantle	40-44	3	949
Fremantle	40-44	4	228
Fremantle	40-44	5	52
Fremantle	40-44	6	35
Fremantle	45-49		240
Fremantle	45-49	0	957
Fremantle	45-49	1	920
Fremantle	45-49	2	2319
Fremantle	45-49	3	986
Fremantle	45-49	4	232
Fremantle	45-49	5	50
Fremantle	45-49	6	38
Fremantle	50-54		218
Fremantle	50-54	0	906
Fremantle	50-54	1	897
Fremantle	50-54	2	2260
Fremantle	50-54	3	1004
Fremantle	50-54	4	303
Fremantle	50-54	5	73
Fremantle	50-54	6	35
Fremantle	55-59		196
Fremantle	55-59	0	832
Fremantle	55-59	1	699
Fremantle	55-59	2	2038
Fremantle	55-59	3	1021
Fremantle	55-59	4	322
Fremantle	55-59	5	59
Fremantle	55-59	6	42
Fremantle	60-64		186
Fremantle	60-64	0	620
Fremantle	60-64	1	637
Fremantle	60-64	2	1842
Fremantle	60-64	3	1050
Fremantle	60-64	4	346
Fremantle	60-64	5	95
Fremantle	60-64	6	36
Fremantle	65-69		196
Fremantle	65-69	0	455
Fremantle	65-69	1	463
Fremantle	65-69	2	1612
Fremantle	65-69	3	978
Fremantle	65-69	4	324
Fremantle	65-69	5	80
Fremantle	65-69	6	40
Fremantle	70-74		201
Fremantle	70-74	0	299
Fremantle	70-74	1	384
Fremantle	70-74	2	1315
Fremantle	70-74	3	904
Fremantle	70-74	4	338
Fremantle	70-74	5	76
Fremantle	70-74	6	35
Fremantle	75-79		162
Fremantle	75-79	0	163
Fremantle	75-79	1	167
Fremantle	75-79	2	815
Fremantle	75-79	3	646
Fremantle	75-79	4	270
Fremantle	75-79	5	64
Fremantle	75-79	6	47
Fremantle	80-84		176
Fremantle	80-84	0	90
Fremantle	80-84	1	129
Fremantle	80-84	2	475
Fremantle	80-84	3	482
Fremantle	80-84	4	247
Fremantle	80-84	5	85
Fremantle	80-84	6	55
Fremantle	85+		311
Fremantle	85+	0	96
Fremantle	85+	1	106
Fremantle	85+	2	445
Fremantle	85+	3	466
Fremantle	85+	4	293
Fremantle	85+	5	108
Fremantle	85+	6	109
Hasluck	15-19		380
Hasluck	15-19	0	4745
Hasluck	15-19	1	21
Hasluck	15-19	6	3
Hasluck	20-24		373
Hasluck	20-24	0	3991
Hasluck	20-24	1	282
Hasluck	20-24	2	121
Hasluck	20-24	3	22
Hasluck	20-24	4	6
Hasluck	25-29		372
Hasluck	25-29	0	3115
Hasluck	25-29	1	1048
Hasluck	25-29	2	706
Hasluck	25-29	3	225
Hasluck	25-29	4	58
Hasluck	25-29	5	11
Hasluck	25-29	6	5
Hasluck	30-34		355
Hasluck	30-34	0	1997
Hasluck	30-34	1	1601
Hasluck	30-34	2	1865
Hasluck	30-34	3	649
Hasluck	30-34	4	171
Hasluck	30-34	5	48
Hasluck	30-34	6	35
Hasluck	35-39		306
Hasluck	35-39	0	1188
Hasluck	35-39	1	1184
Hasluck	35-39	2	2483
Hasluck	35-39	3	966
Hasluck	35-39	4	326
Hasluck	35-39	5	77
Hasluck	35-39	6	47
Hasluck	40-44		259
Hasluck	40-44	0	945
Hasluck	40-44	1	877
Hasluck	40-44	2	2317
Hasluck	40-44	3	1079
Hasluck	40-44	4	374
Hasluck	40-44	5	123
Hasluck	40-44	6	74
Hasluck	45-49		259
Hasluck	45-49	0	788
Hasluck	45-49	1	809
Hasluck	45-49	2	2238
Hasluck	45-49	3	1168
Hasluck	45-49	4	394
Hasluck	45-49	5	117
Hasluck	45-49	6	89
Hasluck	50-54		241
Hasluck	50-54	0	822
Hasluck	50-54	1	790
Hasluck	50-54	2	2197
Hasluck	50-54	3	1217
Hasluck	50-54	4	414
Hasluck	50-54	5	120
Hasluck	50-54	6	86
Hasluck	55-59		224
Hasluck	55-59	0	610
Hasluck	55-59	1	672
Hasluck	55-59	2	1972
Hasluck	55-59	3	1160
Hasluck	55-59	4	431
Hasluck	55-59	5	132
Hasluck	55-59	6	91
Hasluck	60-64		178
Hasluck	60-64	0	512
Hasluck	60-64	1	471
Hasluck	60-64	2	1754
Hasluck	60-64	3	1115
Hasluck	60-64	4	442
Hasluck	60-64	5	135
Hasluck	60-64	6	68
Hasluck	65-69		180
Hasluck	65-69	0	331
Hasluck	65-69	1	397
Hasluck	65-69	2	1441
Hasluck	65-69	3	982
Hasluck	65-69	4	420
Hasluck	65-69	5	116
Hasluck	65-69	6	69
Hasluck	70-74		199
Hasluck	70-74	0	262
Hasluck	70-74	1	275
Hasluck	70-74	2	1431
Hasluck	70-74	3	944
Hasluck	70-74	4	369
Hasluck	70-74	5	99
Hasluck	70-74	6	52
Hasluck	75-79		184
Hasluck	75-79	0	150
Hasluck	75-79	1	163
Hasluck	75-79	2	832
Hasluck	75-79	3	710
Hasluck	75-79	4	279
Hasluck	75-79	5	90
Hasluck	75-79	6	60
Hasluck	80-84		161
Hasluck	80-84	0	82
Hasluck	80-84	1	97
Hasluck	80-84	2	466
Hasluck	80-84	3	460
Hasluck	80-84	4	280
Hasluck	80-84	5	92
Hasluck	80-84	6	67
Hasluck	85+		307
Hasluck	85+	0	73
Hasluck	85+	1	102
Hasluck	85+	2	343
Hasluck	85+	3	367
Hasluck	85+	4	249
Hasluck	85+	5	123
Hasluck	85+	6	91
Moore	15-19		252
Moore	15-19	0	4774
Moore	15-19	1	13
Moore	20-24		198
Moore	20-24	0	3982
Moore	20-24	1	96
Moore	20-24	2	22
Moore	20-24	3	5
Moore	25-29		192
Moore	25-29	0	2689
Moore	25-29	1	399
Moore	25-29	2	229
Moore	25-29	3	53
Moore	25-29	4	3
Moore	25-29	5	3
Moore	30-34		186
Moore	30-34	0	1747
Moore	30-34	1	1099
Moore	30-34	2	1167
Moore	30-34	3	294
Moore	30-34	4	49
Moore	30-34	5	14
Moore	30-34	6	3
Moore	35-39		140
Moore	35-39	0	956
Moore	35-39	1	973
Moore	35-39	2	2367
Moore	35-39	3	855
Moore	35-39	4	155
Moore	35-39	5	29
Moore	35-39	6	11
Moore	40-44		149
Moore	40-44	0	623
Moore	40-44	1	790
Moore	40-44	2	2737
Moore	40-44	3	1117
Moore	40-44	4	242
Moore	40-44	5	34
Moore	40-44	6	20
Moore	45-49		144
Moore	45-49	0	638
Moore	45-49	1	755
Moore	45-49	2	2826
Moore	45-49	3	1195
Moore	45-49	4	265
Moore	45-49	5	58
Moore	45-49	6	25
Moore	50-54		143
Moore	50-54	0	562
Moore	50-54	1	739
Moore	50-54	2	2916
Moore	50-54	3	1269
Moore	50-54	4	310
Moore	50-54	5	62
Moore	50-54	6	33
Moore	55-59		153
Moore	55-59	0	534
Moore	55-59	1	690
Moore	55-59	2	2812
Moore	55-59	3	1310
Moore	55-59	4	394
Moore	55-59	5	55
Moore	55-59	6	27
Moore	60-64		146
Moore	60-64	0	454
Moore	60-64	1	570
Moore	60-64	2	2605
Moore	60-64	3	1447
Moore	60-64	4	402
Moore	60-64	5	68
Moore	60-64	6	34
Moore	65-69		150
Moore	65-69	0	367
Moore	65-69	1	516
Moore	65-69	2	2302
Moore	65-69	3	1337
Moore	65-69	4	362
Moore	65-69	5	82
Moore	65-69	6	41
Moore	70-74		151
Moore	70-74	0	285
Moore	70-74	1	419
Moore	70-74	2	1929
Moore	70-74	3	1153
Moore	70-74	4	372
Moore	70-74	5	82
Moore	70-74	6	22
Moore	75-79		131
Moore	75-79	0	153
Moore	75-79	1	216
Moore	75-79	2	1054
Moore	75-79	3	714
Moore	75-79	4	256
Moore	75-79	5	51
Moore	75-79	6	22
Moore	80-84		133
Moore	80-84	0	90
Moore	80-84	1	112
Moore	80-84	2	524
Moore	80-84	3	484
Moore	80-84	4	230
Moore	80-84	5	78
Moore	80-84	6	33
Moore	85+		230
Moore	85+	0	106
Moore	85+	1	116
Moore	85+	2	457
Moore	85+	3	456
Moore	85+	4	298
Moore	85+	5	124
Moore	85+	6	90
O'Connor	15-19		656
O'Connor	15-19	0	3880
O'Connor	15-19	1	53
O'Connor	15-19	2	3
O'Connor	20-24		486
O'Connor	20-24	0	2746
O'Connor	20-24	1	429
O'Connor	20-24	2	179
O'Connor	20-24	3	40
O'Connor	20-24	4	4
O'Connor	20-24	6	4
O'Connor	25-29		522
O'Connor	25-29	0	2343
O'Connor	25-29	1	804
O'Connor	25-29	2	691
O'Connor	25-29	3	269
O'Connor	25-29	4	67
O'Connor	25-29	5	24
O'Connor	25-29	6	8
O'Connor	30-34		509
O'Connor	30-34	0	1328
O'Connor	30-34	1	881
O'Connor	30-34	2	1421
O'Connor	30-34	3	694
O'Connor	30-34	4	216
O'Connor	30-34	5	73
O'Connor	30-34	6	34
O'Connor	35-39		547
O'Connor	35-39	0	801
O'Connor	35-39	1	649
O'Connor	35-39	2	1744
O'Connor	35-39	3	1053
O'Connor	35-39	4	404
O'Connor	35-39	5	102
O'Connor	35-39	6	76
O'Connor	40-44		510
O'Connor	40-44	0	641
O'Connor	40-44	1	616
O'Connor	40-44	2	1636
O'Connor	40-44	3	1046
O'Connor	40-44	4	448
O'Connor	40-44	5	145
O'Connor	40-44	6	90
O'Connor	45-49		545
O'Connor	45-49	0	699
O'Connor	45-49	1	581
O'Connor	45-49	2	1821
O'Connor	45-49	3	1127
O'Connor	45-49	4	485
O'Connor	45-49	5	132
O'Connor	45-49	6	122
O'Connor	50-54		588
O'Connor	50-54	0	724
O'Connor	50-54	1	614
O'Connor	50-54	2	1930
O'Connor	50-54	3	1304
O'Connor	50-54	4	542
O'Connor	50-54	5	167
O'Connor	50-54	6	109
O'Connor	55-59		588
O'Connor	55-59	0	739
O'Connor	55-59	1	600
O'Connor	55-59	2	1933
O'Connor	55-59	3	1471
O'Connor	55-59	4	607
O'Connor	55-59	5	182
O'Connor	55-59	6	112
O'Connor	60-64		539
O'Connor	60-64	0	647
O'Connor	60-64	1	515
O'Connor	60-64	2	1973
O'Connor	60-64	3	1478
O'Connor	60-64	4	675
O'Connor	60-64	5	215
O'Connor	60-64	6	112
O'Connor	65-69		501
O'Connor	65-69	0	494
O'Connor	65-69	1	420
O'Connor	65-69	2	1717
O'Connor	65-69	3	1366
O'Connor	65-69	4	597
O'Connor	65-69	5	182
O'Connor	65-69	6	108
O'Connor	70-74		442
O'Connor	70-74	0	341
O'Connor	70-74	1	281
O'Connor	70-74	2	1452
O'Connor	70-74	3	1171
O'Connor	70-74	4	558
O'Connor	70-74	5	162
O'Connor	70-74	6	96
O'Connor	75-79		363
O'Connor	75-79	0	177
O'Connor	75-79	1	186
O'Connor	75-79	2	853
O'Connor	75-79	3	865
O'Connor	75-79	4	451
O'Connor	75-79	5	147
O'Connor	75-79	6	95
O'Connor	80-84		287
O'Connor	80-84	0	101
O'Connor	80-84	1	83
O'Connor	80-84	2	451
O'Connor	80-84	3	582
O'Connor	80-84	4	405
O'Connor	80-84	5	151
O'Connor	80-84	6	128
O'Connor	85+		330
O'Connor	85+	0	96
O'Connor	85+	1	101
O'Connor	85+	2	323
O'Connor	85+	3	462
O'Connor	85+	4	391
O'Connor	85+	5	202
O'Connor	85+	6	173
Pearce	15-19		376
Pearce	15-19	0	5403
Pearce	15-19	1	28
Pearce	20-24		342
Pearce	20-24	0	4708
Pearce	20-24	1	316
Pearce	20-24	2	132
Pearce	20-24	3	16
Pearce	20-24	6	4
Pearce	25-29		316
Pearce	25-29	0	3410
Pearce	25-29	1	1132
Pearce	25-29	2	808
Pearce	25-29	3	236
Pearce	25-29	4	65
Pearce	25-29	5	17
Pearce	25-29	6	7
Pearce	30-34		288
Pearce	30-34	0	2012
Pearce	30-34	1	1644
Pearce	30-34	2	2113
Pearce	30-34	3	731
Pearce	30-34	4	244
Pearce	30-34	5	66
Pearce	30-34	6	12
Pearce	35-39		285
Pearce	35-39	0	1168
Pearce	35-39	1	1418
Pearce	35-39	2	2913
Pearce	35-39	3	1140
Pearce	35-39	4	319
Pearce	35-39	5	101
Pearce	35-39	6	53
Pearce	40-44		215
Pearce	40-44	0	731
Pearce	40-44	1	957
Pearce	40-44	2	2685
Pearce	40-44	3	1254
Pearce	40-44	4	392
Pearce	40-44	5	128
Pearce	40-44	6	77
Pearce	45-49		221
Pearce	45-49	0	658
Pearce	45-49	1	926
Pearce	45-49	2	2705
Pearce	45-49	3	1283
Pearce	45-49	4	444
Pearce	45-49	5	110
Pearce	45-49	6	83
Pearce	50-54		236
Pearce	50-54	0	605
Pearce	50-54	1	806
Pearce	50-54	2	2605
Pearce	50-54	3	1249
Pearce	50-54	4	431
Pearce	50-54	5	136
Pearce	50-54	6	96
Pearce	55-59		190
Pearce	55-59	0	455
Pearce	55-59	1	561
Pearce	55-59	2	2023
Pearce	55-59	3	1184
Pearce	55-59	4	413
Pearce	55-59	5	126
Pearce	55-59	6	80
Pearce	60-64		137
Pearce	60-64	0	302
Pearce	60-64	1	442
Pearce	60-64	2	1594
Pearce	60-64	3	1045
Pearce	60-64	4	384
Pearce	60-64	5	135
Pearce	60-64	6	54
Pearce	65-69		132
Pearce	65-69	0	202
Pearce	65-69	1	343
Pearce	65-69	2	1374
Pearce	65-69	3	847
Pearce	65-69	4	343
Pearce	65-69	5	96
Pearce	65-69	6	65
Pearce	70-74		141
Pearce	70-74	0	141
Pearce	70-74	1	263
Pearce	70-74	2	1199
Pearce	70-74	3	687
Pearce	70-74	4	283
Pearce	70-74	5	85
Pearce	70-74	6	39
Pearce	75-79		135
Pearce	75-79	0	108
Pearce	75-79	1	168
Pearce	75-79	2	724
Pearce	75-79	3	555
Pearce	75-79	4	222
Pearce	75-79	5	66
Pearce	75-79	6	39
Pearce	80-84		120
Pearce	80-84	0	53
Pearce	80-84	1	115
Pearce	80-84	2	411
Pearce	80-84	3	408
Pearce	80-84	4	201
Pearce	80-84	5	85
Pearce	80-84	6	45
Pearce	85+		165
Pearce	85+	0	34
Pearce	85+	1	87
Pearce	85+	2	331
Pearce	85+	3	290
Pearce	85+	4	209
Pearce	85+	5	83
Pearce	85+	6	67
Perth	15-19		275
Perth	15-19	0	3249
Perth	15-19	1	10
Perth	15-19	2	4
Perth	20-24		590
Perth	20-24	0	5666
Perth	20-24	1	118
Perth	20-24	2	27
Perth	20-24	3	12
Perth	25-29		784
Perth	25-29	0	7462
Perth	25-29	1	581
Perth	25-29	2	211
Perth	25-29	3	50
Perth	25-29	4	3
Perth	25-29	6	3
Perth	30-34		600
Perth	30-34	0	6072
Perth	30-34	1	1787
Perth	30-34	2	979
Perth	30-34	3	215
Perth	30-34	4	29
Perth	30-34	5	10
Perth	30-34	6	11
Perth	35-39		460
Perth	35-39	0	3319
Perth	35-39	1	1789
Perth	35-39	2	2080
Perth	35-39	3	483
Perth	35-39	4	102
Perth	35-39	5	24
Perth	35-39	6	21
Perth	40-44		310
Perth	40-44	0	1945
Perth	40-44	1	1130
Perth	40-44	2	2060
Perth	40-44	3	654
Perth	40-44	4	124
Perth	40-44	5	30
Perth	40-44	6	18
Perth	45-49		277
Perth	45-49	0	1610
Perth	45-49	1	1012
Perth	45-49	2	1939
Perth	45-49	3	682
Perth	45-49	4	152
Perth	45-49	5	43
Perth	45-49	6	34
Perth	50-54		257
Perth	50-54	0	1506
Perth	50-54	1	885
Perth	50-54	2	1794
Perth	50-54	3	697
Perth	50-54	4	187
Perth	50-54	5	53
Perth	50-54	6	37
Perth	55-59		241
Perth	55-59	0	1293
Perth	55-59	1	782
Perth	55-59	2	1735
Perth	55-59	3	763
Perth	55-59	4	195
Perth	55-59	5	54
Perth	55-59	6	32
Perth	60-64		202
Perth	60-64	0	1035
Perth	60-64	1	668
Perth	60-64	2	1642
Perth	60-64	3	790
Perth	60-64	4	261
Perth	60-64	5	58
Perth	60-64	6	41
Perth	65-69		210
Perth	65-69	0	760
Perth	65-69	1	573
Perth	65-69	2	1461
Perth	65-69	3	788
Perth	65-69	4	278
Perth	65-69	5	60
Perth	65-69	6	35
Perth	70-74		192
Perth	70-74	0	485
Perth	70-74	1	425
Perth	70-74	2	1318
Perth	70-74	3	740
Perth	70-74	4	286
Perth	70-74	5	71
Perth	70-74	6	35
Perth	75-79		203
Perth	75-79	0	254
Perth	75-79	1	231
Perth	75-79	2	838
Perth	75-79	3	593
Perth	75-79	4	238
Perth	75-79	5	79
Perth	75-79	6	39
Perth	80-84		178
Perth	80-84	0	173
Perth	80-84	1	164
Perth	80-84	2	553
Perth	80-84	3	570
Perth	80-84	4	280
Perth	80-84	5	87
Perth	80-84	6	81
Perth	85+		273
Perth	85+	0	196
Perth	85+	1	187
Perth	85+	2	662
Perth	85+	3	684
Perth	85+	4	394
Perth	85+	5	192
Perth	85+	6	172
Swan	15-19		335
Swan	15-19	0	4101
Swan	15-19	1	17
Swan	20-24		655
Swan	20-24	0	6427
Swan	20-24	1	237
Swan	20-24	2	85
Swan	20-24	3	11
Swan	20-24	4	3
Swan	20-24	6	6
Swan	25-29		753
Swan	25-29	0	6409
Swan	25-29	1	945
Swan	25-29	2	414
Swan	25-29	3	109
Swan	25-29	4	31
Swan	25-29	5	6
Swan	25-29	6	6
Swan	30-34		607
Swan	30-34	0	4356
Swan	30-34	1	2011
Swan	30-34	2	1362
Swan	30-34	3	373
Swan	30-34	4	112
Swan	30-34	5	35
Swan	30-34	6	19
Swan	35-39		488
Swan	35-39	0	2350
Swan	35-39	1	1667
Swan	35-39	2	2296
Swan	35-39	3	740
Swan	35-39	4	188
Swan	35-39	5	67
Swan	35-39	6	53
Swan	40-44		318
Swan	40-44	0	1443
Swan	40-44	1	1086
Swan	40-44	2	2105
Swan	40-44	3	801
Swan	40-44	4	246
Swan	40-44	5	80
Swan	40-44	6	60
Swan	45-49		311
Swan	45-49	0	1209
Swan	45-49	1	907
Swan	45-49	2	1945
Swan	45-49	3	825
Swan	45-49	4	255
Swan	45-49	5	100
Swan	45-49	6	69
Swan	50-54		289
Swan	50-54	0	1088
Swan	50-54	1	864
Swan	50-54	2	1836
Swan	50-54	3	790
Swan	50-54	4	280
Swan	50-54	5	84
Swan	50-54	6	77
Swan	55-59		303
Swan	55-59	0	891
Swan	55-59	1	764
Swan	55-59	2	1807
Swan	55-59	3	935
Swan	55-59	4	288
Swan	55-59	5	72
Swan	55-59	6	60
Swan	60-64		230
Swan	60-64	0	794
Swan	60-64	1	678
Swan	60-64	2	1652
Swan	60-64	3	1044
Swan	60-64	4	371
Swan	60-64	5	85
Swan	60-64	6	48
Swan	65-69		217
Swan	65-69	0	635
Swan	65-69	1	594
