CED_NAME16	Age	HoursHousekeeping	Sex	adults
Cook	15-19	<5	M	1973
Cook	15-19	5-14	F	449
Cook	15-19	5-14	M	287
Cook	15-19	15-29	F	35
Cook	15-19	15-29	M	17
Cook	15-19	30+	F	9
Cook	15-19	30+	M	11
Cook	20-24		F	166
Cook	20-24		M	159
Cook	20-24	0	F	1104
Cook	20-24	0	M	1757
Cook	20-24	<5	F	1636
Cook	20-24	<5	M	1600
Cook	20-24	5-14	F	1003
Cook	20-24	5-14	M	559
Cook	20-24	15-29	F	138
Cook	20-24	15-29	M	81
Cook	20-24	30+	F	74
Cook	20-24	30+	M	23
Cook	25-34		F	480
Cook	25-34		M	514
Cook	25-34	0	F	1626
Cook	25-34	0	M	2467
Cook	25-34	<5	F	1845
Cook	25-34	<5	M	2779
Cook	25-34	5-14	F	3162
Cook	25-34	5-14	M	2402
Cook	25-34	15-29	F	1116
Cook	25-34	15-29	M	430
Cook	25-34	30+	F	1049
Cook	25-34	30+	M	183
Cook	35-44		F	426
Cook	35-44		M	468
Cook	35-44	0	F	1244
Cook	35-44	0	M	1851
Cook	35-44	<5	F	947
Cook	35-44	<5	M	2351
Cook	35-44	5-14	F	3076
Cook	35-44	5-14	M	3246
Cook	35-44	15-29	F	2154
Cook	35-44	15-29	M	970
Cook	35-44	30+	F	2165
Cook	35-44	30+	M	417
Cook	45-54		F	394
Cook	45-54		M	441
Cook	45-54	0	F	1355
Cook	45-54	0	M	1967
Cook	45-54	<5	F	1038
Cook	45-54	<5	M	2569
Cook	45-54	5-14	F	3597
Cook	45-54	5-14	M	3560
Cook	45-54	15-29	F	2511
Cook	45-54	15-29	M	1053
Cook	45-54	30+	F	1756
Cook	45-54	30+	M	389
Cook	55-64		F	303
Cook	55-64		M	347
Cook	55-64	0	F	1658
Cook	55-64	0	M	2056
Cook	55-64	<5	F	977
Cook	55-64	<5	M	2247
Cook	55-64	5-14	F	3179
Cook	55-64	5-14	M	3088
Cook	55-64	15-29	F	2155
Cook	55-64	15-29	M	973
Cook	55-64	30+	F	1366
Cook	55-64	30+	M	401
Cook	65-74		F	336
Cook	65-74		M	296
Cook	65-74	0	F	1836
Cook	65-74	0	M	1949
Cook	65-74	<5	F	673
Cook	65-74	<5	M	1393
Cook	65-74	5-14	F	2101
Cook	65-74	5-14	M	2201
Cook	65-74	15-29	F	1756
Cook	65-74	15-29	M	884
Cook	65-74	30+	F	1326
Cook	65-74	30+	M	380
Cook	75-84		F	384
Cook	75-84		M	279
Cook	75-84	0	F	1781
Cook	75-84	0	M	1547
Cook	75-84	<5	F	531
Cook	75-84	<5	M	718
Cook	75-84	5-14	F	1106
Cook	75-84	5-14	M	1130
Cook	75-84	15-29	F	947
Cook	75-84	15-29	M	530
Cook	75-84	30+	F	754
Cook	75-84	30+	M	289
Cook	85+		F	531
Cook	85+		M	246
Cook	85+	0	F	1354
Cook	85+	0	M	868
Cook	85+	<5	F	344
Cook	85+	<5	M	273
Cook	85+	5-14	F	473
Cook	85+	5-14	M	302
Cook	85+	15-29	F	275
Cook	85+	15-29	M	167
Cook	85+	30+	F	157
Cook	85+	30+	M	108
Cowper	15-19		F	388
Cowper	15-19		M	466
Cowper	15-19	0	F	1620
Cowper	15-19	0	M	1903
Cowper	15-19	<5	F	2081
Cowper	15-19	<5	M	2115
Cowper	15-19	5-14	F	541
Cowper	15-19	5-14	M	378
Cowper	15-19	15-29	F	73
Cowper	15-19	15-29	M	45
Cowper	15-19	30+	F	36
Cowper	15-19	30+	M	23
Cowper	20-24		F	276
Cowper	20-24		M	402
Cowper	20-24	0	F	964
Cowper	20-24	0	M	1399
Cowper	20-24	<5	F	1115
Cowper	20-24	<5	M	1313
Cowper	20-24	5-14	F	1001
Cowper	20-24	5-14	M	656
Cowper	20-24	15-29	F	262
Cowper	20-24	15-29	M	99
Cowper	20-24	30+	F	187
Cowper	20-24	30+	M	61
Cowper	25-34		F	658
Cowper	25-34		M	963
Cowper	25-34	0	F	1417
Cowper	25-34	0	M	2067
Cowper	25-34	<5	F	1215
Cowper	25-34	<5	M	2175
Cowper	25-34	5-14	F	2532
Cowper	25-34	5-14	M	2237
Cowper	25-34	15-29	F	1302
Cowper	25-34	15-29	M	522
Cowper	25-34	30+	F	1336
Cowper	25-34	30+	M	257
Cowper	35-44		F	628
Cowper	35-44		M	859
Cowper	35-44	0	F	1102
Cowper	35-44	0	M	1654
Cowper	35-44	<5	F	883
Cowper	35-44	<5	M	1927
Cowper	35-44	5-14	F	2983
Cowper	35-44	5-14	M	2792
Cowper	35-44	15-29	F	1943
Cowper	35-44	15-29	M	875
Cowper	35-44	30+	F	1765
Cowper	35-44	30+	M	443
Cowper	45-54		F	630
Cowper	45-54		M	763
Cowper	45-54	0	F	1378
Cowper	45-54	0	M	1921
Cowper	45-54	<5	F	1297
Cowper	45-54	<5	M	2277
Cowper	45-54	5-14	F	4002
Cowper	45-54	5-14	M	3266
Cowper	45-54	15-29	F	2223
Cowper	45-54	15-29	M	965
Cowper	45-54	30+	F	1347
Cowper	45-54	30+	M	501
Cowper	55-64		F	681
Cowper	55-64		M	760
Cowper	55-64	0	F	2220
Cowper	55-64	0	M	2680
Cowper	55-64	<5	F	1509
Cowper	55-64	<5	M	2436
Cowper	55-64	5-14	F	4268
Cowper	55-64	5-14	M	3565
Cowper	55-64	15-29	F	2621
Cowper	55-64	15-29	M	1271
Cowper	55-64	30+	F	1629
Cowper	55-64	30+	M	717
Cowper	65-74		F	743
Cowper	65-74		M	729
Cowper	65-74	0	F	2901
Cowper	65-74	0	M	3156
Cowper	65-74	<5	F	948
Cowper	65-74	<5	M	1931
Cowper	65-74	5-14	F	2942
Cowper	65-74	5-14	M	3381
Cowper	65-74	15-29	F	2810
Cowper	65-74	15-29	M	1746
Cowper	65-74	30+	F	2120
Cowper	65-74	30+	M	970
Cowper	75-84		F	815
Cowper	75-84		M	602
Cowper	75-84	0	F	2615
Cowper	75-84	0	M	2316
Cowper	75-84	<5	F	658
Cowper	75-84	<5	M	880
Cowper	75-84	5-14	F	1367
Cowper	75-84	5-14	M	1587
Cowper	75-84	15-29	F	1259
Cowper	75-84	15-29	M	886
Cowper	75-84	30+	F	1187
Cowper	75-84	30+	M	642
Cowper	85+		F	681
Cowper	85+		M	344
Cowper	85+	0	F	1730
Cowper	85+	0	M	1078
Cowper	85+	<5	F	366
Cowper	85+	<5	M	276
Cowper	85+	5-14	F	420
Cowper	85+	5-14	M	336
Cowper	85+	15-29	F	259
Cowper	85+	15-29	M	187
Cowper	85+	30+	F	194
Cowper	85+	30+	M	147
Cunningham	15-19		F	281
Cunningham	15-19		M	259
Cunningham	15-19	0	F	1449
Cunningham	15-19	0	M	1957
Cunningham	15-19	<5	F	2390
Cunningham	15-19	<5	M	2235
Cunningham	15-19	5-14	F	626
Cunningham	15-19	5-14	M	441
Cunningham	15-19	15-29	F	59
Cunningham	15-19	15-29	M	38
Cunningham	15-19	30+	F	19
Cunningham	15-19	30+	M	12
Cunningham	20-24		F	309
Cunningham	20-24		M	363
Cunningham	20-24	0	F	1452
Cunningham	20-24	0	M	2298
Cunningham	20-24	<5	F	2263
Cunningham	20-24	<5	M	2315
Cunningham	20-24	5-14	F	1763
Cunningham	20-24	5-14	M	1168
Cunningham	20-24	15-29	F	338
Cunningham	20-24	15-29	M	155
Cunningham	20-24	30+	F	135
Cunningham	20-24	30+	M	71
Cunningham	25-34		F	525
Cunningham	25-34		M	599
Cunningham	25-34	0	F	1810
Cunningham	25-34	0	M	3033
Cunningham	25-34	<5	F	1959
Cunningham	25-34	<5	M	3147
Cunningham	25-34	5-14	F	3637
Cunningham	25-34	5-14	M	3319
Cunningham	25-34	15-29	F	1486
Cunningham	25-34	15-29	M	682
Cunningham	25-34	30+	F	1310
Cunningham	25-34	30+	M	298
Cunningham	35-44		F	444
Cunningham	35-44		M	481
Cunningham	35-44	0	F	1106
Cunningham	35-44	0	M	1862
Cunningham	35-44	<5	F	890
Cunningham	35-44	<5	M	2134
Cunningham	35-44	5-14	F	3072
Cunningham	35-44	5-14	M	3670
Cunningham	35-44	15-29	F	2400
Cunningham	35-44	15-29	M	1132
Cunningham	35-44	30+	F	2310
Cunningham	35-44	30+	M	536
Cunningham	45-54		F	376
Cunningham	45-54		M	450
Cunningham	45-54	0	F	1213
Cunningham	45-54	0	M	1950
Cunningham	45-54	<5	F	1034
Cunningham	45-54	<5	M	2253
Cunningham	45-54	5-14	F	3697
Cunningham	45-54	5-14	M	3641
Cunningham	45-54	15-29	F	2462
Cunningham	45-54	15-29	M	1191
Cunningham	45-54	30+	F	1627
Cunningham	45-54	30+	M	483
Cunningham	55-64		F	336
Cunningham	55-64		M	389
Cunningham	55-64	0	F	1693
Cunningham	55-64	0	M	2207
Cunningham	55-64	<5	F	1005
Cunningham	55-64	<5	M	2116
Cunningham	55-64	5-14	F	3282
Cunningham	55-64	5-14	M	3337
Cunningham	55-64	15-29	F	2243
Cunningham	55-64	15-29	M	1118
Cunningham	55-64	30+	F	1508
Cunningham	55-64	30+	M	524
Cunningham	65-74		F	365
Cunningham	65-74		M	329
Cunningham	65-74	0	F	1979
Cunningham	65-74	0	M	2070
Cunningham	65-74	<5	F	628
Cunningham	65-74	<5	M	1211
Cunningham	65-74	5-14	F	1946
Cunningham	65-74	5-14	M	2234
Cunningham	65-74	15-29	F	1799
Cunningham	65-74	15-29	M	1059
Cunningham	65-74	30+	F	1408
Cunningham	65-74	30+	M	542
Cunningham	75-84		F	433
Cunningham	75-84		M	311
Cunningham	75-84	0	F	1797
Cunningham	75-84	0	M	1596
Cunningham	75-84	<5	F	463
Cunningham	75-84	<5	M	687
Cunningham	75-84	5-14	F	1040
Cunningham	75-84	5-14	M	1045
Cunningham	75-84	15-29	F	815
Cunningham	75-84	15-29	M	543
Cunningham	75-84	30+	F	788
Cunningham	75-84	30+	M	328
Cunningham	85+		F	526
Cunningham	85+		M	223
Cunningham	85+	0	F	1282
Cunningham	85+	0	M	777
Cunningham	85+	<5	F	303
Cunningham	85+	<5	M	210
Cunningham	85+	5-14	F	366
Cunningham	85+	5-14	M	239
Cunningham	85+	15-29	F	194
Cunningham	85+	15-29	M	124
Cunningham	85+	30+	F	134
Cunningham	85+	30+	M	102
Dobell	15-19		F	294
Dobell	15-19		M	306
Dobell	15-19	0	F	1681
Dobell	15-19	0	M	2144
Dobell	15-19	<5	F	2194
Dobell	15-19	<5	M	2282
Dobell	15-19	5-14	F	566
Dobell	15-19	5-14	M	410
Dobell	15-19	15-29	F	69
Dobell	15-19	15-29	M	31
Dobell	15-19	30+	F	33
Dobell	15-19	30+	M	18
Dobell	20-24		F	243
Dobell	20-24		M	250
Dobell	20-24	0	F	1271
Dobell	20-24	0	M	1835
Dobell	20-24	<5	F	1433
Dobell	20-24	<5	M	1666
Dobell	20-24	5-14	F	1061
Dobell	20-24	5-14	M	697
Dobell	20-24	15-29	F	290
Dobell	20-24	15-29	M	93
Dobell	20-24	30+	F	209
Dobell	20-24	30+	M	62
Dobell	25-34		F	597
Dobell	25-34		M	568
Dobell	25-34	0	F	1702
Dobell	25-34	0	M	2572
Dobell	25-34	<5	F	1368
Dobell	25-34	<5	M	2449
Dobell	25-34	5-14	F	3021
Dobell	25-34	5-14	M	2569
Dobell	25-34	15-29	F	1386
Dobell	25-34	15-29	M	651
Dobell	25-34	30+	F	1806
Dobell	25-34	30+	M	334
Dobell	35-44		F	520
Dobell	35-44		M	600
Dobell	35-44	0	F	1176
Dobell	35-44	0	M	1907
Dobell	35-44	<5	F	804
Dobell	35-44	<5	M	2158
Dobell	35-44	5-14	F	3041
Dobell	35-44	5-14	M	3243
Dobell	35-44	15-29	F	2224
Dobell	35-44	15-29	M	1082
Dobell	35-44	30+	F	2397
Dobell	35-44	30+	M	558
Dobell	45-54		F	511
Dobell	45-54		M	549
Dobell	45-54	0	F	1513
Dobell	45-54	0	M	2040
Dobell	45-54	<5	F	1047
Dobell	45-54	<5	M	2278
Dobell	45-54	5-14	F	3548
Dobell	45-54	5-14	M	3381
Dobell	45-54	15-29	F	2270
Dobell	45-54	15-29	M	1095
Dobell	45-54	30+	F	1734
Dobell	45-54	30+	M	486
Dobell	55-64		F	460
Dobell	55-64		M	474
Dobell	55-64	0	F	2057
Dobell	55-64	0	M	2397
Dobell	55-64	<5	F	1018
Dobell	55-64	<5	M	1948
Dobell	55-64	5-14	F	3215
Dobell	55-64	5-14	M	2989
Dobell	55-64	15-29	F	2157
Dobell	55-64	15-29	M	1071
Dobell	55-64	30+	F	1567
Dobell	55-64	30+	M	558
Dobell	65-74		F	541
Dobell	65-74		M	483
Dobell	65-74	0	F	2588
Dobell	65-74	0	M	2578
Dobell	65-74	<5	F	734
Dobell	65-74	<5	M	1310
Dobell	65-74	5-14	F	2077
Dobell	65-74	5-14	M	2207
Dobell	65-74	15-29	F	1860
Dobell	65-74	15-29	M	1138
Dobell	65-74	30+	F	1590
Dobell	65-74	30+	M	639
Dobell	75-84		F	666
Dobell	75-84		M	437
Dobell	75-84	0	F	2357
Dobell	75-84	0	M	1815
Dobell	75-84	<5	F	477
Dobell	75-84	<5	M	670
Dobell	75-84	5-14	F	928
Dobell	75-84	5-14	M	1060
Dobell	75-84	15-29	F	782
Dobell	75-84	15-29	M	565
Dobell	75-84	30+	F	794
Dobell	75-84	30+	M	402
Dobell	85+		F	729
Dobell	85+		M	338
Dobell	85+	0	F	1452
Dobell	85+	0	M	813
Dobell	85+	<5	F	262
Dobell	85+	<5	M	182
Dobell	85+	5-14	F	316
Dobell	85+	5-14	M	209
Dobell	85+	15-29	F	165
Dobell	85+	15-29	M	112
Dobell	85+	30+	F	131
Dobell	85+	30+	M	87
Eden-Monaro	15-19		F	305
Eden-Monaro	15-19		M	354
Eden-Monaro	15-19	0	F	1144
Eden-Monaro	15-19	0	M	1628
Eden-Monaro	15-19	<5	F	2139
Eden-Monaro	15-19	<5	M	2156
Eden-Monaro	15-19	5-14	F	512
Eden-Monaro	15-19	5-14	M	350
Eden-Monaro	15-19	15-29	F	59
Eden-Monaro	15-19	15-29	M	38
Eden-Monaro	15-19	30+	F	18
Eden-Monaro	15-19	30+	M	13
Eden-Monaro	20-24		F	252
Eden-Monaro	20-24		M	264
Eden-Monaro	20-24	0	F	759
Eden-Monaro	20-24	0	M	1383
Eden-Monaro	20-24	<5	F	1195
Eden-Monaro	20-24	<5	M	1476
Eden-Monaro	20-24	5-14	F	1026
Eden-Monaro	20-24	5-14	M	663
Eden-Monaro	20-24	15-29	F	209
Eden-Monaro	20-24	15-29	M	98
Eden-Monaro	20-24	30+	F	129
Eden-Monaro	20-24	30+	M	42
Eden-Monaro	25-34		F	657
Eden-Monaro	25-34		M	829
Eden-Monaro	25-34	0	F	1302
Eden-Monaro	25-34	0	M	2241
Eden-Monaro	25-34	<5	F	1508
Eden-Monaro	25-34	<5	M	2680
Eden-Monaro	25-34	5-14	F	3202
Eden-Monaro	25-34	5-14	M	2741
Eden-Monaro	25-34	15-29	F	1419
Eden-Monaro	25-34	15-29	M	616
Eden-Monaro	25-34	30+	F	1429
Eden-Monaro	25-34	30+	M	222
Eden-Monaro	35-44		F	591
Eden-Monaro	35-44		M	730
Eden-Monaro	35-44	0	F	880
Eden-Monaro	35-44	0	M	1528
Eden-Monaro	35-44	<5	F	1016
Eden-Monaro	35-44	<5	M	2261
Eden-Monaro	35-44	5-14	F	3499
Eden-Monaro	35-44	5-14	M	3383
Eden-Monaro	35-44	15-29	F	2224
Eden-Monaro	35-44	15-29	M	1034
Eden-Monaro	35-44	30+	F	1761
Eden-Monaro	35-44	30+	M	471
Eden-Monaro	45-54		F	602
Eden-Monaro	45-54		M	728
Eden-Monaro	45-54	0	F	1016
Eden-Monaro	45-54	0	M	1817
Eden-Monaro	45-54	<5	F	1274
Eden-Monaro	45-54	<5	M	2739
Eden-Monaro	45-54	5-14	F	4605
Eden-Monaro	45-54	5-14	M	3899
Eden-Monaro	45-54	15-29	F	2424
Eden-Monaro	45-54	15-29	M	1173
Eden-Monaro	45-54	30+	F	1287
Eden-Monaro	45-54	30+	M	444
Eden-Monaro	55-64		F	676
Eden-Monaro	55-64		M	820
Eden-Monaro	55-64	0	F	1473
Eden-Monaro	55-64	0	M	2278
Eden-Monaro	55-64	<5	F	1290
Eden-Monaro	55-64	<5	M	2680
Eden-Monaro	55-64	5-14	F	4126
Eden-Monaro	55-64	5-14	M	4005
Eden-Monaro	55-64	15-29	F	2546
Eden-Monaro	55-64	15-29	M	1342
Eden-Monaro	55-64	30+	F	1657
Eden-Monaro	55-64	30+	M	632
Eden-Monaro	65-74		F	618
Eden-Monaro	65-74		M	649
Eden-Monaro	65-74	0	F	1857
Eden-Monaro	65-74	0	M	2342
Eden-Monaro	65-74	<5	F	718
Eden-Monaro	65-74	<5	M	1688
Eden-Monaro	65-74	5-14	F	2357
Eden-Monaro	65-74	5-14	M	2954
Eden-Monaro	65-74	15-29	F	2202
Eden-Monaro	65-74	15-29	M	1433
Eden-Monaro	65-74	30+	F	1916
Eden-Monaro	65-74	30+	M	918
Eden-Monaro	75-84		F	457
Eden-Monaro	75-84		M	425
Eden-Monaro	75-84	0	F	1464
Eden-Monaro	75-84	0	M	1451
Eden-Monaro	75-84	<5	F	396
Eden-Monaro	75-84	<5	M	760
Eden-Monaro	75-84	5-14	F	944
Eden-Monaro	75-84	5-14	M	1165
Eden-Monaro	75-84	15-29	F	874
Eden-Monaro	75-84	15-29	M	641
Eden-Monaro	75-84	30+	F	832
Eden-Monaro	75-84	30+	M	454
Eden-Monaro	85+		F	294
Eden-Monaro	85+		M	189
Eden-Monaro	85+	0	F	1012
Eden-Monaro	85+	0	M	616
Eden-Monaro	85+	<5	F	221
Eden-Monaro	85+	<5	M	172
Eden-Monaro	85+	5-14	F	263
Eden-Monaro	85+	5-14	M	208
Eden-Monaro	85+	15-29	F	154
Eden-Monaro	85+	15-29	M	115
Eden-Monaro	85+	30+	F	117
Eden-Monaro	85+	30+	M	93
Farrer	15-19		F	445
Farrer	15-19		M	533
Farrer	15-19	0	F	1659
Farrer	15-19	0	M	2128
Farrer	15-19	<5	F	2155
Farrer	15-19	<5	M	2112
Farrer	15-19	5-14	F	650
Farrer	15-19	5-14	M	428
Farrer	15-19	15-29	F	99
Farrer	15-19	15-29	M	36
Farrer	15-19	30+	F	18
Farrer	15-19	30+	M	25
Farrer	20-24		F	378
Farrer	20-24		M	429
Farrer	20-24	0	F	1117
Farrer	20-24	0	M	1804
Farrer	20-24	<5	F	1149
Farrer	20-24	<5	M	1460
Farrer	20-24	5-14	F	1220
Farrer	20-24	5-14	M	723
Farrer	20-24	15-29	F	298
Farrer	20-24	15-29	M	110
Farrer	20-24	30+	F	209
Farrer	20-24	30+	M	48
Farrer	25-34		F	828
Farrer	25-34		M	984
Farrer	25-34	0	F	1913
Farrer	25-34	0	M	3019
Farrer	25-34	<5	F	1303
Farrer	25-34	<5	M	2661
Farrer	25-34	5-14	F	2972
Farrer	25-34	5-14	M	2662
Farrer	25-34	15-29	F	1500
Farrer	25-34	15-29	M	590
Farrer	25-34	30+	F	1697
Farrer	25-34	30+	M	247
Farrer	35-44		F	800
Farrer	35-44		M	853
Farrer	35-44	0	F	1277
Farrer	35-44	0	M	2128
Farrer	35-44	<5	F	867
Farrer	35-44	<5	M	2356
Farrer	35-44	5-14	F	2921
Farrer	35-44	5-14	M	2968
Farrer	35-44	15-29	F	2173
Farrer	35-44	15-29	M	812
Farrer	35-44	30+	F	1971
Farrer	35-44	30+	M	346
Farrer	45-54		F	774
Farrer	45-54		M	955
Farrer	45-54	0	F	1511
Farrer	45-54	0	M	2287
Farrer	45-54	<5	F	1062
Farrer	45-54	<5	M	2723
Farrer	45-54	5-14	F	3650
Farrer	45-54	5-14	M	3122
Farrer	45-54	15-29	F	2240
Farrer	45-54	15-29	M	877
Farrer	45-54	30+	F	1430
Farrer	45-54	30+	M	354
Farrer	55-64		F	862
Farrer	55-64		M	909
Farrer	55-64	0	F	2060
Farrer	55-64	0	M	3024
Farrer	55-64	<5	F	1144
Farrer	55-64	<5	M	2860
Farrer	55-64	5-14	F	3762
Farrer	55-64	5-14	M	3330
Farrer	55-64	15-29	F	2358
Farrer	55-64	15-29	M	915
Farrer	55-64	30+	F	1657
Farrer	55-64	30+	M	435
Farrer	65-74		F	817
Farrer	65-74		M	932
Farrer	65-74	0	F	2634
Farrer	65-74	0	M	3386
Farrer	65-74	<5	F	652
Farrer	65-74	<5	M	1928
Farrer	65-74	5-14	F	2235
Farrer	65-74	5-14	M	2600
Farrer	65-74	15-29	F	2100
Farrer	65-74	15-29	M	1056
Farrer	65-74	30+	F	1879
Farrer	65-74	30+	M	604
Farrer	75-84		F	730
Farrer	75-84		M	551
Farrer	75-84	0	F	2175
Farrer	75-84	0	M	2098
Farrer	75-84	<5	F	496
Farrer	75-84	<5	M	831
Farrer	75-84	5-14	F	1058
Farrer	75-84	5-14	M	1129
Farrer	75-84	15-29	F	909
Farrer	75-84	15-29	M	655
Farrer	75-84	30+	F	1050
Farrer	75-84	30+	M	441
Farrer	85+		F	423
Farrer	85+		M	277
Farrer	85+	0	F	1440
Farrer	85+	0	M	881
Farrer	85+	<5	F	258
Farrer	85+	<5	M	229
Farrer	85+	5-14	F	348
Farrer	85+	5-14	M	242
Farrer	85+	15-29	F	203
Farrer	85+	15-29	M	143
Farrer	85+	30+	F	166
Farrer	85+	30+	M	93
Fowler	15-19		F	413
Fowler	15-19		M	448
Fowler	15-19	0	F	2760
Fowler	15-19	0	M	3283
Fowler	15-19	<5	F	1542
Fowler	15-19	<5	M	1443
Fowler	15-19	5-14	F	631
Fowler	15-19	5-14	M	456
Fowler	15-19	15-29	F	123
Fowler	15-19	15-29	M	60
Fowler	15-19	30+	F	50
Fowler	15-19	30+	M	28
Fowler	20-24		F	454
Fowler	20-24		M	486
Fowler	20-24	0	F	2650
Fowler	20-24	0	M	3375
Fowler	20-24	<5	F	1424
Fowler	20-24	<5	M	1433
Fowler	20-24	5-14	F	1214
Fowler	20-24	5-14	M	765
Fowler	20-24	15-29	F	301
Fowler	20-24	15-29	M	117
Fowler	20-24	30+	F	168
Fowler	20-24	30+	M	71
Fowler	25-34		F	1120
Fowler	25-34		M	1088
Fowler	25-34	0	F	4784
Fowler	25-34	0	M	6004
Fowler	25-34	<5	F	1646
Fowler	25-34	<5	M	2467
Fowler	25-34	5-14	F	2347
Fowler	25-34	5-14	M	2103
Fowler	25-34	15-29	F	1101
Fowler	25-34	15-29	M	464
Fowler	25-34	30+	F	1399
Fowler	25-34	30+	M	323
Fowler	35-44		F	915
Fowler	35-44		M	933
Fowler	35-44	0	F	4355
Fowler	35-44	0	M	4666
Fowler	35-44	<5	F	822
Fowler	35-44	<5	M	1785
Fowler	35-44	5-14	F	2011
Fowler	35-44	5-14	M	2064
Fowler	35-44	15-29	F	1393
Fowler	35-44	15-29	M	659
Fowler	35-44	30+	F	2015
Fowler	35-44	30+	M	445
Fowler	45-54		F	766
Fowler	45-54		M	851
Fowler	45-54	0	F	4115
Fowler	45-54	0	M	4902
Fowler	45-54	<5	F	857
Fowler	45-54	<5	M	1786
Fowler	45-54	5-14	F	2130
Fowler	45-54	5-14	M	2050
Fowler	45-54	15-29	F	1595
Fowler	45-54	15-29	M	660
Fowler	45-54	30+	F	1951
Fowler	45-54	30+	M	460
Fowler	55-64		F	698
Fowler	55-64		M	766
Fowler	55-64	0	F	3960
Fowler	55-64	0	M	4990
Fowler	55-64	<5	F	810
Fowler	55-64	<5	M	1787
Fowler	55-64	5-14	F	2058
Fowler	55-64	5-14	M	2162
Fowler	55-64	15-29	F	1712
Fowler	55-64	15-29	M	790
Fowler	55-64	30+	F	1976
Fowler	55-64	30+	M	539
Fowler	65-74		F	530
Fowler	65-74		M	522
Fowler	65-74	0	F	3331
Fowler	65-74	0	M	3562
Fowler	65-74	<5	F	670
Fowler	65-74	<5	M	1152
Fowler	65-74	5-14	F	1421
Fowler	65-74	5-14	M	1492
Fowler	65-74	15-29	F	1134
Fowler	65-74	15-29	M	630
Fowler	65-74	30+	F	1243
Fowler	65-74	30+	M	404
Fowler	75-84		F	471
Fowler	75-84		M	389
Fowler	75-84	0	F	1921
Fowler	75-84	0	M	1827
Fowler	75-84	<5	F	374
Fowler	75-84	<5	M	476
Fowler	75-84	5-14	F	623
Fowler	75-84	5-14	M	578
Fowler	75-84	15-29	F	381
Fowler	75-84	15-29	M	247
Fowler	75-84	30+	F	405
Fowler	75-84	30+	M	181
Fowler	85+		F	495
Fowler	85+		M	279
Fowler	85+	0	F	1180
Fowler	85+	0	M	746
Fowler	85+	<5	F	160
Fowler	85+	<5	M	130
Fowler	85+	5-14	F	177
Fowler	85+	5-14	M	134
Fowler	85+	15-29	F	80
Fowler	85+	15-29	M	52
Fowler	85+	30+	F	66
Fowler	85+	30+	M	37
Gilmore	15-19		F	350
Gilmore	15-19		M	393
Gilmore	15-19	0	F	1285
Gilmore	15-19	0	M	1735
Gilmore	15-19	<5	F	1809
Gilmore	15-19	<5	M	1833
Gilmore	15-19	5-14	F	437
Gilmore	15-19	5-14	M	308
Gilmore	15-19	15-29	F	55
Gilmore	15-19	15-29	M	34
Gilmore	15-19	30+	F	20
Gilmore	15-19	30+	M	5
Gilmore	20-24		F	236
Gilmore	20-24		M	355
Gilmore	20-24	0	F	803
Gilmore	20-24	0	M	1280
Gilmore	20-24	<5	F	992
Gilmore	20-24	<5	M	1289
Gilmore	20-24	5-14	F	822
Gilmore	20-24	5-14	M	557
Gilmore	20-24	15-29	F	203
Gilmore	20-24	15-29	M	97
Gilmore	20-24	30+	F	166
Gilmore	20-24	30+	M	48
Gilmore	25-34		F	539
Gilmore	25-34		M	845
Gilmore	25-34	0	F	1151
Gilmore	25-34	0	M	1825
Gilmore	25-34	<5	F	1110
Gilmore	25-34	<5	M	2185
Gilmore	25-34	5-14	F	2448
Gilmore	25-34	5-14	M	2176
Gilmore	25-34	15-29	F	1164
Gilmore	25-34	15-29	M	512
Gilmore	25-34	30+	F	1393
Gilmore	25-34	30+	M	241
Gilmore	35-44		F	554
Gilmore	35-44		M	766
Gilmore	35-44	0	F	849
Gilmore	35-44	0	M	1343
Gilmore	35-44	<5	F	712
Gilmore	35-44	<5	M	1843
Gilmore	35-44	5-14	F	2670
Gilmore	35-44	5-14	M	2780
Gilmore	35-44	15-29	F	1897
Gilmore	35-44	15-29	M	904
Gilmore	35-44	30+	F	1734
Gilmore	35-44	30+	M	409
Gilmore	45-54		F	566
Gilmore	45-54		M	786
Gilmore	45-54	0	F	1135
Gilmore	45-54	0	M	1711
Gilmore	45-54	<5	F	1049
Gilmore	45-54	<5	M	2126
Gilmore	45-54	5-14	F	3621
Gilmore	45-54	5-14	M	3164
Gilmore	45-54	15-29	F	2065
Gilmore	45-54	15-29	M	937
Gilmore	45-54	30+	F	1310
Gilmore	45-54	30+	M	446
Gilmore	55-64		F	666
Gilmore	55-64		M	788
Gilmore	55-64	0	F	1924
Gilmore	55-64	0	M	2457
Gilmore	55-64	<5	F	1358
Gilmore	55-64	<5	M	2503
Gilmore	55-64	5-14	F	4356
Gilmore	55-64	5-14	M	3961
Gilmore	55-64	15-29	F	2921
Gilmore	55-64	15-29	M	1450
Gilmore	55-64	30+	F	1843
Gilmore	55-64	30+	M	755
Gilmore	65-74		F	727
Gilmore	65-74		M	798
Gilmore	65-74	0	F	2899
Gilmore	65-74	0	M	3121
Gilmore	65-74	<5	F	936
Gilmore	65-74	<5	M	1989
Gilmore	65-74	5-14	F	3283
Gilmore	65-74	5-14	M	3986
Gilmore	65-74	15-29	F	3158
Gilmore	65-74	15-29	M	2045
Gilmore	65-74	30+	F	2507
Gilmore	65-74	30+	M	1159
Gilmore	75-84		F	636
