CED_NAME16	Age	UsualResidence	persons
Monash	55-64	Visitor from WA	8
Monash	55-64	Visitor same SA2	61
Monash	65-74	Home	19691
Monash	65-74	Visitor from ACT	5
Monash	65-74	Visitor from NSW	13
Monash	65-74	Visitor from QLD	8
Monash	65-74	Visitor from SA	4
Monash	65-74	Visitor from TAS	6
Monash	65-74	Visitor from VIC	627
Monash	65-74	Visitor from WA	6
Monash	65-74	Visitor same SA2	46
Monash	75-84	Home	10631
Monash	75-84	Visitor from QLD	4
Monash	75-84	Visitor from VIC	251
Monash	75-84	Visitor same SA2	40
Monash	85+	Home	3817
Monash	85+	Visitor from NSW	5
Monash	85+	Visitor from VIC	116
Monash	85+	Visitor same SA2	14
Nicholls	0-14	Home	27970
Nicholls	0-14	Visitor from NSW	32
Nicholls	0-14	Visitor from QLD	3
Nicholls	0-14	Visitor from SA	3
Nicholls	0-14	Visitor from TAS	3
Nicholls	0-14	Visitor from VIC	438
Nicholls	0-14	Visitor from WA	3
Nicholls	0-14	Visitor same SA2	38
Nicholls	15-24	Home	16655
Nicholls	15-24	Visitor from NSW	63
Nicholls	15-24	Visitor from NT	5
Nicholls	15-24	Visitor from QLD	74
Nicholls	15-24	Visitor from SA	23
Nicholls	15-24	Visitor from TAS	3
Nicholls	15-24	Visitor from VIC	864
Nicholls	15-24	Visitor same SA2	46
Nicholls	25-34	Home	17646
Nicholls	25-34	Visitor from NSW	72
Nicholls	25-34	Visitor from NT	4
Nicholls	25-34	Visitor from QLD	41
Nicholls	25-34	Visitor from SA	14
Nicholls	25-34	Visitor from TAS	3
Nicholls	25-34	Visitor from VIC	787
Nicholls	25-34	Visitor from WA	8
Nicholls	25-34	Visitor same SA2	24
Nicholls	35-44	Home	16973
Nicholls	35-44	Visitor from NSW	28
Nicholls	35-44	Visitor from QLD	16
Nicholls	35-44	Visitor from SA	8
Nicholls	35-44	Visitor from VIC	516
Nicholls	35-44	Visitor from WA	7
Nicholls	35-44	Visitor same SA2	37
Nicholls	45-54	Home	19301
Nicholls	45-54	Visitor from NSW	31
Nicholls	45-54	Visitor from QLD	17
Nicholls	45-54	Visitor from SA	11
Nicholls	45-54	Visitor from TAS	4
Nicholls	45-54	Visitor from VIC	642
Nicholls	45-54	Visitor from WA	4
Nicholls	45-54	Visitor same SA2	37
Nicholls	55-64	Home	20816
Nicholls	55-64	Visitor from NSW	43
Nicholls	55-64	Visitor from QLD	18
Nicholls	55-64	Visitor from SA	6
Nicholls	55-64	Visitor from TAS	11
Nicholls	55-64	Visitor from VIC	675
Nicholls	55-64	Visitor from WA	3
Nicholls	55-64	Visitor same SA2	61
Nicholls	65-74	Home	18264
Nicholls	65-74	Visitor from NSW	35
Nicholls	65-74	Visitor from QLD	15
Nicholls	65-74	Visitor from TAS	10
Nicholls	65-74	Visitor from VIC	544
Nicholls	65-74	Visitor from WA	15
Nicholls	65-74	Visitor same SA2	61
Nicholls	75-84	Home	10901
Nicholls	75-84	Visitor from NSW	20
Nicholls	75-84	Visitor from QLD	11
Nicholls	75-84	Visitor from SA	3
Nicholls	75-84	Visitor from TAS	7
Nicholls	75-84	Visitor from VIC	252
Nicholls	75-84	Visitor from WA	3
Nicholls	75-84	Visitor same SA2	50
Nicholls	85+	Home	4299
Nicholls	85+	Visitor from NSW	8
Nicholls	85+	Visitor from VIC	107
Nicholls	85+	Visitor same SA2	19
Scullin	0-14	Home	33117
Scullin	0-14	Visitor from NSW	4
Scullin	0-14	Visitor from QLD	9
Scullin	0-14	Visitor from VIC	346
Scullin	0-14	Visitor same SA2	8
Scullin	15-24	Home	20504
Scullin	15-24	Visitor from NSW	12
Scullin	15-24	Visitor from NT	4
Scullin	15-24	Visitor from QLD	11
Scullin	15-24	Visitor from SA	3
Scullin	15-24	Visitor from TAS	4
Scullin	15-24	Visitor from VIC	367
Scullin	15-24	Visitor same SA2	14
Scullin	25-34	Home	25864
Scullin	25-34	Visitor from NSW	27
Scullin	25-34	Visitor from QLD	4
Scullin	25-34	Visitor from SA	8
Scullin	25-34	Visitor from TAS	3
Scullin	25-34	Visitor from VIC	498
Scullin	25-34	Visitor from WA	3
Scullin	25-34	Visitor same SA2	12
Scullin	35-44	Home	26058
Scullin	35-44	Visitor from ACT	4
Scullin	35-44	Visitor from NSW	15
Scullin	35-44	Visitor from NT	3
Scullin	35-44	Visitor from QLD	8
Scullin	35-44	Visitor from SA	4
Scullin	35-44	Visitor from TAS	5
Scullin	35-44	Visitor from VIC	344
Scullin	35-44	Visitor from WA	5
Scullin	35-44	Visitor same SA2	11
Scullin	45-54	Home	20593
Scullin	45-54	Visitor from NSW	10
Scullin	45-54	Visitor from QLD	6
Scullin	45-54	Visitor from SA	3
Scullin	45-54	Visitor from TAS	3
Scullin	45-54	Visitor from VIC	308
Scullin	45-54	Visitor from WA	4
Scullin	45-54	Visitor same SA2	17
Scullin	55-64	Home	17927
Scullin	55-64	Visitor from ACT	3
Scullin	55-64	Visitor from NSW	11
Scullin	55-64	Visitor from NT	8
Scullin	55-64	Visitor from QLD	4
Scullin	55-64	Visitor from SA	5
Scullin	55-64	Visitor from TAS	6
Scullin	55-64	Visitor from VIC	308
Scullin	55-64	Visitor from WA	5
Scullin	55-64	Visitor same SA2	23
Scullin	65-74	Home	13318
Scullin	65-74	Visitor from ACT	4
Scullin	65-74	Visitor from NSW	14
Scullin	65-74	Visitor from QLD	3
Scullin	65-74	Visitor from VIC	208
Scullin	65-74	Visitor from WA	3
Scullin	65-74	Visitor same SA2	18
Scullin	75-84	Home	7229
Scullin	75-84	Visitor from SA	3
Scullin	75-84	Visitor from VIC	151
Scullin	75-84	Visitor same SA2	18
Scullin	85+	Home	2806
Scullin	85+	Visitor from VIC	101
Scullin	85+	Visitor same SA2	11
Wannon	0-14	Home	25143
Wannon	0-14	Visitor from NSW	3
Wannon	0-14	Visitor from QLD	7
Wannon	0-14	Visitor from SA	11
Wannon	0-14	Visitor from VIC	568
Wannon	0-14	Visitor from WA	8
Wannon	0-14	Visitor same SA2	16
Wannon	15-24	Home	14871
Wannon	15-24	Visitor from NSW	17
Wannon	15-24	Visitor from QLD	6
Wannon	15-24	Visitor from SA	37
Wannon	15-24	Visitor from VIC	846
Wannon	15-24	Visitor same SA2	37
Wannon	25-34	Home	16033
Wannon	25-34	Visitor from NSW	13
Wannon	25-34	Visitor from NT	8
Wannon	25-34	Visitor from QLD	16
Wannon	25-34	Visitor from SA	16
Wannon	25-34	Visitor from TAS	3
Wannon	25-34	Visitor from VIC	918
Wannon	25-34	Visitor from WA	3
Wannon	25-34	Visitor same SA2	32
Wannon	35-44	Home	16123
Wannon	35-44	Visitor from ACT	3
Wannon	35-44	Visitor from NSW	5
Wannon	35-44	Visitor from QLD	10
Wannon	35-44	Visitor from SA	10
Wannon	35-44	Visitor from TAS	4
Wannon	35-44	Visitor from VIC	629
Wannon	35-44	Visitor from WA	6
Wannon	35-44	Visitor same SA2	34
Wannon	45-54	Home	18952
Wannon	45-54	Visitor from ACT	4
Wannon	45-54	Visitor from NSW	14
Wannon	45-54	Visitor from NT	7
Wannon	45-54	Visitor from QLD	12
Wannon	45-54	Visitor from SA	16
Wannon	45-54	Visitor from VIC	713
Wannon	45-54	Visitor from WA	4
Wannon	45-54	Visitor same SA2	46
Wannon	55-64	Home	21677
Wannon	55-64	Visitor from NSW	12
Wannon	55-64	Visitor from NT	4
Wannon	55-64	Visitor from QLD	46
Wannon	55-64	Visitor from SA	19
Wannon	55-64	Visitor from TAS	11
Wannon	55-64	Visitor from VIC	1026
Wannon	55-64	Visitor from WA	11
Wannon	55-64	Visitor same SA2	64
Wannon	65-74	Home	19437
Wannon	65-74	Visitor from NSW	23
Wannon	65-74	Visitor from NT	8
Wannon	65-74	Visitor from QLD	34
Wannon	65-74	Visitor from SA	19
Wannon	65-74	Visitor from TAS	13
Wannon	65-74	Visitor from VIC	806
Wannon	65-74	Visitor from WA	7
Wannon	65-74	Visitor same SA2	81
Wannon	75-84	Home	10573
Wannon	75-84	Visitor from NSW	3
Wannon	75-84	Visitor from QLD	7
Wannon	75-84	Visitor from SA	7
Wannon	75-84	Visitor from VIC	339
Wannon	75-84	Visitor same SA2	54
Wannon	85+	Home	4294
Wannon	85+	Visitor from SA	9
Wannon	85+	Visitor from VIC	197
Wannon	85+	Visitor same SA2	29
Wills	0-14	Home	24109
Wills	0-14	Visitor from NSW	3
Wills	0-14	Visitor from NT	4
Wills	0-14	Visitor from VIC	216
Wills	0-14	Visitor same SA2	12
Wills	15-24	Home	17691
Wills	15-24	Visitor from ACT	6
Wills	15-24	Visitor from NSW	11
Wills	15-24	Visitor from QLD	6
Wills	15-24	Visitor from SA	3
Wills	15-24	Visitor from TAS	5
Wills	15-24	Visitor from VIC	357
Wills	15-24	Visitor same SA2	5
Wills	25-34	Home	33090
Wills	25-34	Visitor from NSW	20
Wills	25-34	Visitor from NT	4
Wills	25-34	Visitor from QLD	7
Wills	25-34	Visitor from SA	14
Wills	25-34	Visitor from TAS	6
Wills	25-34	Visitor from VIC	605
Wills	25-34	Visitor from WA	8
Wills	25-34	Visitor same SA2	13
Wills	35-44	Home	25559
Wills	35-44	Visitor from NSW	10
Wills	35-44	Visitor from NT	9
Wills	35-44	Visitor from QLD	4
Wills	35-44	Visitor from SA	4
Wills	35-44	Visitor from VIC	370
Wills	35-44	Visitor same SA2	20
Wills	45-54	Home	18538
Wills	45-54	Visitor from NSW	10
Wills	45-54	Visitor from QLD	9
Wills	45-54	Visitor from SA	5
Wills	45-54	Visitor from TAS	8
Wills	45-54	Visitor from VIC	312
Wills	45-54	Visitor from WA	3
Wills	45-54	Visitor same SA2	17
Wills	55-64	Home	14187
Wills	55-64	Visitor from NSW	18
Wills	55-64	Visitor from QLD	11
Wills	55-64	Visitor from SA	5
Wills	55-64	Visitor from VIC	284
Wills	55-64	Visitor same SA2	14
Wills	65-74	Home	9518
Wills	65-74	Visitor from ACT	3
Wills	65-74	Visitor from NSW	12
Wills	65-74	Visitor from QLD	8
Wills	65-74	Visitor from SA	3
Wills	65-74	Visitor from TAS	5
Wills	65-74	Visitor from VIC	187
Wills	65-74	Visitor from WA	5
Wills	65-74	Visitor same SA2	25
Wills	75-84	Home	6880
Wills	75-84	Visitor from QLD	5
Wills	75-84	Visitor from VIC	141
Wills	75-84	Visitor from WA	5
Wills	75-84	Visitor same SA2	23
Wills	85+	Home	4306
Wills	85+	Visitor from VIC	116
Wills	85+	Visitor same SA2	16
Migratory - Offshore - Shipping (Vic.)	15-24	Visitor from TAS	4
Migratory - Offshore - Shipping (Vic.)	25-34	Home	6
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from TAS	11
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from VIC	26
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from WA	10
Migratory - Offshore - Shipping (Vic.)	35-44	Home	16
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from NSW	10
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from QLD	15
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from SA	13
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from TAS	32
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from VIC	57
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from WA	3
Migratory - Offshore - Shipping (Vic.)	45-54	Home	3
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from NSW	21
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from QLD	9
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from SA	12
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from TAS	26
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from VIC	107
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from WA	9
Migratory - Offshore - Shipping (Vic.)	55-64	Home	14
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from QLD	14
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from SA	8
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from TAS	46
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from VIC	77
Migratory - Offshore - Shipping (Vic.)	65-74	Home	5
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from TAS	4
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from VIC	12
Blair	0-14	Home	41230
Blair	0-14	Visitor from NSW	13
Blair	0-14	Visitor from QLD	661
Blair	0-14	Visitor same SA2	22
Blair	15-24	Home	23543
Blair	15-24	Visitor from NSW	28
Blair	15-24	Visitor from NT	5
Blair	15-24	Visitor from QLD	821
Blair	15-24	Visitor from SA	5
Blair	15-24	Visitor from VIC	9
Blair	15-24	Visitor from WA	6
Blair	15-24	Visitor same SA2	28
Blair	25-34	Home	26788
Blair	25-34	Visitor from ACT	5
Blair	25-34	Visitor from NSW	25
Blair	25-34	Visitor from NT	3
Blair	25-34	Visitor from QLD	760
Blair	25-34	Visitor from SA	5
Blair	25-34	Visitor from VIC	16
Blair	25-34	Visitor from WA	3
Blair	25-34	Visitor same SA2	34
Blair	35-44	Home	24885
Blair	35-44	Visitor from ACT	5
Blair	35-44	Visitor from NSW	20
Blair	35-44	Visitor from QLD	562
Blair	35-44	Visitor from SA	3
Blair	35-44	Visitor from VIC	16
Blair	35-44	Visitor from WA	4
Blair	35-44	Visitor same SA2	34
Blair	45-54	Home	22438
Blair	45-54	Visitor from ACT	6
Blair	45-54	Visitor from NSW	32
Blair	45-54	Visitor from NT	5
Blair	45-54	Visitor from QLD	525
Blair	45-54	Visitor from SA	3
Blair	45-54	Visitor from TAS	6
Blair	45-54	Visitor from VIC	4
Blair	45-54	Visitor from WA	4
Blair	45-54	Visitor same SA2	32
Blair	55-64	Home	19877
Blair	55-64	Visitor from ACT	8
Blair	55-64	Visitor from NSW	36
Blair	55-64	Visitor from QLD	556
Blair	55-64	Visitor from SA	6
Blair	55-64	Visitor from TAS	10
Blair	55-64	Visitor from VIC	26
Blair	55-64	Visitor from WA	14
Blair	55-64	Visitor same SA2	28
Blair	65-74	Home	14746
Blair	65-74	Visitor from ACT	9
Blair	65-74	Visitor from NSW	43
Blair	65-74	Visitor from QLD	472
Blair	65-74	Visitor from SA	3
Blair	65-74	Visitor from TAS	6
Blair	65-74	Visitor from VIC	26
Blair	65-74	Visitor from WA	6
Blair	65-74	Visitor same SA2	58
Blair	75-84	Home	7706
Blair	75-84	Visitor from NSW	20
Blair	75-84	Visitor from QLD	217
Blair	75-84	Visitor from SA	3
Blair	75-84	Visitor from TAS	4
Blair	75-84	Visitor from VIC	11
Blair	75-84	Visitor from WA	4
Blair	75-84	Visitor same SA2	68
Blair	85+	Home	2383
Blair	85+	Visitor from NSW	7
Blair	85+	Visitor from QLD	121
Blair	85+	Visitor same SA2	83
Bonner	0-14	Home	31274
Bonner	0-14	Visitor from NSW	13
Bonner	0-14	Visitor from NT	3
Bonner	0-14	Visitor from QLD	361
Bonner	0-14	Visitor from VIC	16
Bonner	0-14	Visitor same SA2	14
Bonner	15-24	Home	19466
Bonner	15-24	Visitor from NSW	26
Bonner	15-24	Visitor from NT	8
Bonner	15-24	Visitor from QLD	524
Bonner	15-24	Visitor from SA	5
Bonner	15-24	Visitor from TAS	4
Bonner	15-24	Visitor from VIC	7
Bonner	15-24	Visitor same SA2	12
Bonner	25-34	Home	19507
Bonner	25-34	Visitor from ACT	3
Bonner	25-34	Visitor from NSW	18
Bonner	25-34	Visitor from NT	4
Bonner	25-34	Visitor from QLD	506
Bonner	25-34	Visitor from SA	3
Bonner	25-34	Visitor from VIC	19
Bonner	25-34	Visitor same SA2	10
Bonner	35-44	Home	23851
Bonner	35-44	Visitor from NSW	23
Bonner	35-44	Visitor from NT	4
Bonner	35-44	Visitor from QLD	348
Bonner	35-44	Visitor from TAS	3
Bonner	35-44	Visitor from VIC	13
Bonner	35-44	Visitor from WA	3
Bonner	35-44	Visitor same SA2	20
Bonner	45-54	Home	22384
Bonner	45-54	Visitor from ACT	6
Bonner	45-54	Visitor from NSW	22
Bonner	45-54	Visitor from QLD	313
Bonner	45-54	Visitor from VIC	13
Bonner	45-54	Visitor same SA2	18
Bonner	55-64	Home	17497
Bonner	55-64	Visitor from NSW	56
Bonner	55-64	Visitor from NT	3
Bonner	55-64	Visitor from QLD	344
Bonner	55-64	Visitor from SA	5
Bonner	55-64	Visitor from TAS	4
Bonner	55-64	Visitor from VIC	10
Bonner	55-64	Visitor from WA	16
Bonner	55-64	Visitor same SA2	16
Bonner	65-74	Home	13235
Bonner	65-74	Visitor from NSW	54
Bonner	65-74	Visitor from QLD	246
Bonner	65-74	Visitor from SA	5
Bonner	65-74	Visitor from TAS	4
Bonner	65-74	Visitor from VIC	21
Bonner	65-74	Visitor from WA	7
Bonner	65-74	Visitor same SA2	13
Bonner	75-84	Home	7888
Bonner	75-84	Visitor from NSW	19
Bonner	75-84	Visitor from QLD	110
Bonner	75-84	Visitor from SA	3
Bonner	75-84	Visitor from TAS	3
Bonner	75-84	Visitor from VIC	18
Bonner	75-84	Visitor same SA2	21
Bonner	85+	Home	3259
Bonner	85+	Visitor from NSW	3
Bonner	85+	Visitor from QLD	41
Bonner	85+	Visitor same SA2	11
Bowman	0-14	Home	27971
Bowman	0-14	Visitor from NSW	10
Bowman	0-14	Visitor from QLD	386
Bowman	0-14	Visitor from VIC	3
Bowman	0-14	Visitor same SA2	12
Bowman	15-24	Home	17580
Bowman	15-24	Visitor from ACT	5
Bowman	15-24	Visitor from NSW	19
Bowman	15-24	Visitor from NT	3
Bowman	15-24	Visitor from QLD	552
Bowman	15-24	Visitor from VIC	6
Bowman	15-24	Visitor same SA2	18
Bowman	25-34	Home	15483
Bowman	25-34	Visitor from NSW	26
Bowman	25-34	Visitor from QLD	475
Bowman	25-34	Visitor from VIC	13
Bowman	25-34	Visitor from WA	3
Bowman	25-34	Visitor same SA2	22
Bowman	35-44	Home	19031
Bowman	35-44	Visitor from NSW	19
Bowman	35-44	Visitor from QLD	338
Bowman	35-44	Visitor from SA	4
Bowman	35-44	Visitor from VIC	8
Bowman	35-44	Visitor same SA2	12
Bowman	45-54	Home	21060
Bowman	45-54	Visitor from ACT	3
Bowman	45-54	Visitor from NSW	19
Bowman	45-54	Visitor from NT	3
Bowman	45-54	Visitor from QLD	384
Bowman	45-54	Visitor from TAS	3
Bowman	45-54	Visitor from VIC	13
Bowman	45-54	Visitor from WA	3
Bowman	45-54	Visitor same SA2	20
Bowman	55-64	Home	20760
Bowman	55-64	Visitor from ACT	13
Bowman	55-64	Visitor from NSW	29
Bowman	55-64	Visitor from NT	4
Bowman	55-64	Visitor from QLD	471
Bowman	55-64	Visitor from TAS	12
Bowman	55-64	Visitor from VIC	16
Bowman	55-64	Visitor from WA	12
Bowman	55-64	Visitor same SA2	38
Bowman	65-74	Home	18090
Bowman	65-74	Visitor from ACT	13
Bowman	65-74	Visitor from NSW	55
Bowman	65-74	Visitor from NT	5
Bowman	65-74	Visitor from QLD	325
Bowman	65-74	Visitor from SA	3
Bowman	65-74	Visitor from TAS	7
Bowman	65-74	Visitor from VIC	46
Bowman	65-74	Visitor from WA	7
Bowman	65-74	Visitor same SA2	45
Bowman	75-84	Home	10062
Bowman	75-84	Visitor from ACT	3
Bowman	75-84	Visitor from NSW	23
Bowman	75-84	Visitor from QLD	193
Bowman	75-84	Visitor from VIC	15
Bowman	75-84	Visitor same SA2	32
Bowman	85+	Home	3654
Bowman	85+	Visitor from NSW	17
Bowman	85+	Visitor from QLD	131
Bowman	85+	Visitor from SA	4
Bowman	85+	Visitor from VIC	4
Bowman	85+	Visitor same SA2	16
Brisbane	0-14	Home	22680
Brisbane	0-14	Visitor from ACT	8
Brisbane	0-14	Visitor from NSW	63
Brisbane	0-14	Visitor from NT	3
Brisbane	0-14	Visitor from QLD	604
Brisbane	0-14	Visitor from SA	3
Brisbane	0-14	Visitor from TAS	4
Brisbane	0-14	Visitor from VIC	40
Brisbane	0-14	Visitor from WA	9
Brisbane	0-14	Visitor same SA2	12
Brisbane	15-24	Home	26817
Brisbane	15-24	Visitor from ACT	5
Brisbane	15-24	Visitor from NSW	123
Brisbane	15-24	Visitor from NT	7
Brisbane	15-24	Visitor from QLD	1380
Brisbane	15-24	Visitor from SA	9
Brisbane	15-24	Visitor from TAS	3
Brisbane	15-24	Visitor from VIC	52
Brisbane	15-24	Visitor from WA	23
Brisbane	15-24	Visitor same SA2	33
Brisbane	25-34	Home	41038
Brisbane	25-34	Visitor from ACT	16
Brisbane	25-34	Visitor from NSW	298
Brisbane	25-34	Visitor from NT	19
Brisbane	25-34	Visitor from QLD	1764
Brisbane	25-34	Visitor from SA	28
Brisbane	25-34	Visitor from TAS	3
Brisbane	25-34	Visitor from VIC	190
Brisbane	25-34	Visitor from WA	31
Brisbane	25-34	Visitor same SA2	57
Brisbane	35-44	Home	27462
Brisbane	35-44	Visitor from ACT	17
Brisbane	35-44	Visitor from NSW	196
Brisbane	35-44	Visitor from NT	11
Brisbane	35-44	Visitor from QLD	1214
Brisbane	35-44	Visitor from SA	24
Brisbane	35-44	Visitor from TAS	7
Brisbane	35-44	Visitor from VIC	115
Brisbane	35-44	Visitor from WA	39
Brisbane	35-44	Visitor same SA2	36
Brisbane	45-54	Home	22707
Brisbane	45-54	Visitor from ACT	18
Brisbane	45-54	Visitor from NSW	239
Brisbane	45-54	Visitor from NT	19
Brisbane	45-54	Visitor from QLD	1225
Brisbane	45-54	Visitor from SA	10
Brisbane	45-54	Visitor from VIC	75
Brisbane	45-54	Visitor from WA	27
Brisbane	45-54	Visitor same SA2	22
Brisbane	55-64	Home	16596
Brisbane	55-64	Visitor from ACT	17
Brisbane	55-64	Visitor from NSW	223
Brisbane	55-64	Visitor from NT	5
Brisbane	55-64	Visitor from QLD	1073
Brisbane	55-64	Visitor from SA	25
Brisbane	55-64	Visitor from TAS	15
Brisbane	55-64	Visitor from VIC	105
Brisbane	55-64	Visitor from WA	24
Brisbane	55-64	Visitor same SA2	20
Brisbane	65-74	Home	10682
Brisbane	65-74	Visitor from ACT	12
Brisbane	65-74	Visitor from NSW	92
Brisbane	65-74	Visitor from NT	8
Brisbane	65-74	Visitor from OT	4
Brisbane	65-74	Visitor from QLD	588
Brisbane	65-74	Visitor from SA	16
Brisbane	65-74	Visitor from TAS	14
Brisbane	65-74	Visitor from VIC	45
Brisbane	65-74	Visitor from WA	6
Brisbane	65-74	Visitor same SA2	20
Brisbane	75-84	Home	5473
Brisbane	75-84	Visitor from ACT	7
Brisbane	75-84	Visitor from NSW	19
Brisbane	75-84	Visitor from NT	4
Brisbane	75-84	Visitor from QLD	339
Brisbane	75-84	Visitor from SA	8
Brisbane	75-84	Visitor from TAS	6
Brisbane	75-84	Visitor from VIC	11
Brisbane	75-84	Visitor same SA2	14
Brisbane	85+	Home	2152
Brisbane	85+	Visitor from NSW	12
Brisbane	85+	Visitor from QLD	118
Brisbane	85+	Visitor from VIC	6
Brisbane	85+	Visitor same SA2	4
Capricornia	0-14	Home	30794
Capricornia	0-14	Visitor from ACT	6
Capricornia	0-14	Visitor from NSW	49
Capricornia	0-14	Visitor from NT	3
Capricornia	0-14	Visitor from QLD	801
Capricornia	0-14	Visitor from TAS	3
Capricornia	0-14	Visitor from VIC	26
Capricornia	0-14	Visitor from WA	8
Capricornia	0-14	Visitor same SA2	39
Capricornia	15-24	Home	17774
Capricornia	15-24	Visitor from ACT	4
Capricornia	15-24	Visitor from NSW	66
Capricornia	15-24	Visitor from NT	7
Capricornia	15-24	Visitor from QLD	1661
Capricornia	15-24	Visitor from SA	4
Capricornia	15-24	Visitor from TAS	7
Capricornia	15-24	Visitor from VIC	33
Capricornia	15-24	Visitor from WA	12
Capricornia	15-24	Visitor same SA2	43
Capricornia	25-34	Home	20048
Capricornia	25-34	Visitor from ACT	7
Capricornia	25-34	Visitor from NSW	119
Capricornia	25-34	Visitor from NT	4
Capricornia	25-34	Visitor from QLD	3076
Capricornia	25-34	Visitor from SA	13
Capricornia	25-34	Visitor from TAS	3
Capricornia	25-34	Visitor from VIC	40
Capricornia	25-34	Visitor from WA	21
Capricornia	25-34	Visitor same SA2	28
Capricornia	35-44	Home	19476
Capricornia	35-44	Visitor from ACT	4
Capricornia	35-44	Visitor from NSW	130
Capricornia	35-44	Visitor from NT	13
Capricornia	35-44	Visitor from QLD	3252
Capricornia	35-44	Visitor from SA	13
Capricornia	35-44	Visitor from TAS	5
Capricornia	35-44	Visitor from VIC	54
Capricornia	35-44	Visitor from WA	44
Capricornia	35-44	Visitor same SA2	36
Capricornia	45-54	Home	18857
Capricornia	45-54	Visitor from NSW	143
Capricornia	45-54	Visitor from NT	7
Capricornia	45-54	Visitor from QLD	3767
Capricornia	45-54	Visitor from SA	22
Capricornia	45-54	Visitor from TAS	10
Capricornia	45-54	Visitor from VIC	64
Capricornia	45-54	Visitor from WA	44
Capricornia	45-54	Visitor same SA2	43
Capricornia	55-64	Home	18662
Capricornia	55-64	Visitor from ACT	20
Capricornia	55-64	Visitor from NSW	308
Capricornia	55-64	Visitor from NT	8
Capricornia	55-64	Visitor from QLD	3398
Capricornia	55-64	Visitor from SA	53
Capricornia	55-64	Visitor from TAS	35
Capricornia	55-64	Visitor from VIC	234
Capricornia	55-64	Visitor from WA	40
Capricornia	55-64	Visitor same SA2	40
Capricornia	65-74	Home	13744
Capricornia	65-74	Visitor from ACT	14
Capricornia	65-74	Visitor from NSW	442
Capricornia	65-74	Visitor from NT	7
Capricornia	65-74	Visitor from QLD	1539
Capricornia	65-74	Visitor from SA	99
Capricornia	65-74	Visitor from TAS	54
Capricornia	65-74	Visitor from VIC	606
Capricornia	65-74	Visitor from WA	41
Capricornia	65-74	Visitor same SA2	45
Capricornia	75-84	Home	7396
Capricornia	75-84	Visitor from ACT	9
Capricornia	75-84	Visitor from NSW	127
Capricornia	75-84	Visitor from QLD	466
Capricornia	75-84	Visitor from SA	46
Capricornia	75-84	Visitor from TAS	19
Capricornia	75-84	Visitor from VIC	294
Capricornia	75-84	Visitor from WA	4
Capricornia	75-84	Visitor same SA2	38
Capricornia	85+	Home	2622
Capricornia	85+	Visitor from NSW	8
Capricornia	85+	Visitor from QLD	158
Capricornia	85+	Visitor from TAS	5
Capricornia	85+	Visitor from VIC	24
Capricornia	85+	Visitor same SA2	24
Dawson	0-14	Home	29329
Dawson	0-14	Visitor from ACT	3
Dawson	0-14	Visitor from NSW	66
Dawson	0-14	Visitor from NT	6
Dawson	0-14	Visitor from QLD	727
Dawson	0-14	Visitor from SA	23
Dawson	0-14	Visitor from TAS	16
Dawson	0-14	Visitor from VIC	74
Dawson	0-14	Visitor from WA	12
Dawson	0-14	Visitor same SA2	65
Dawson	15-24	Home	18058
Dawson	15-24	Visitor from ACT	9
Dawson	15-24	Visitor from NSW	69
Dawson	15-24	Visitor from NT	3
Dawson	15-24	Visitor from QLD	989
Dawson	15-24	Visitor from SA	17
Dawson	15-24	Visitor from TAS	20
Dawson	15-24	Visitor from VIC	48
Dawson	15-24	Visitor from WA	19
Dawson	15-24	Visitor same SA2	130
Dawson	25-34	Home	19697
Dawson	25-34	Visitor from ACT	23
Dawson	25-34	Visitor from NSW	105
Dawson	25-34	Visitor from NT	20
Dawson	25-34	Visitor from QLD	1365
Dawson	25-34	Visitor from SA	19
Dawson	25-34	Visitor from TAS	23
Dawson	25-34	Visitor from VIC	124
Dawson	25-34	Visitor from WA	36
Dawson	25-34	Visitor same SA2	144
Dawson	35-44	Home	19358
Dawson	35-44	Visitor from ACT	3
Dawson	35-44	Visitor from NSW	100
Dawson	35-44	Visitor from NT	3
Dawson	35-44	Visitor from QLD	1029
Dawson	35-44	Visitor from SA	21
Dawson	35-44	Visitor from TAS	20
Dawson	35-44	Visitor from VIC	76
