CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Canning	Australian Aboriginal	1	0	207
Canning	Australian Aboriginal	1	1	3608
Canning	Chinese			14
Canning	Chinese	0	0	1101
Canning	Chinese	0	1	48
Canning	Chinese	1	0	96
Canning	Chinese	1	1	137
Canning	Croatian			8
Canning	Croatian	0	0	263
Canning	Croatian	0	1	127
Canning	Croatian	1	0	51
Canning	Croatian	1	1	335
Canning	Dutch			22
Canning	Dutch	0	0	2275
Canning	Dutch	0	1	624
Canning	Dutch	1	0	463
Canning	Dutch	1	1	1160
Canning	English			699
Canning	English	0	0	26676
Canning	English	0	1	7510
Canning	English	1	0	6408
Canning	English	1	1	34277
Canning	Filipino			12
Canning	Filipino	0	0	1778
Canning	Filipino	0	1	36
Canning	Filipino	1	0	217
Canning	Filipino	1	1	50
Canning	French			5
Canning	French	0	0	523
Canning	French	0	1	66
Canning	French	1	0	55
Canning	French	1	1	191
Canning	German			32
Canning	German	0	0	1641
Canning	German	0	1	414
Canning	German	1	0	373
Canning	German	1	1	2576
Canning	Greek	0	0	149
Canning	Greek	0	1	64
Canning	Greek	1	0	28
Canning	Greek	1	1	191
Canning	Hungarian			4
Canning	Hungarian	0	0	159
Canning	Hungarian	0	1	33
Canning	Hungarian	1	0	14
Canning	Hungarian	1	1	61
Canning	Indian	0	0	1615
Canning	Indian	0	1	97
Canning	Indian	1	0	69
Canning	Indian	1	1	108
Canning	Irish			107
Canning	Irish	0	0	4772
Canning	Irish	0	1	1062
Canning	Irish	1	0	810
Canning	Irish	1	1	7603
Canning	Italian			45
Canning	Italian	0	0	1842
Canning	Italian	0	1	740
Canning	Italian	1	0	425
Canning	Italian	1	1	3077
Canning	Korean	0	0	116
Canning	Korean	0	1	11
Canning	Korean	1	0	24
Canning	Korean	1	1	3
Canning	Lebanese	0	0	41
Canning	Lebanese	0	1	12
Canning	Lebanese	1	0	3
Canning	Lebanese	1	1	25
Canning	Macedonian			3
Canning	Macedonian	0	0	35
Canning	Macedonian	0	1	12
Canning	Macedonian	1	0	4
Canning	Macedonian	1	1	38
Canning	Maltese	0	0	128
Canning	Maltese	0	1	51
Canning	Maltese	1	0	19
Canning	Maltese	1	1	94
Canning	Maori			14
Canning	Maori	0	0	1696
Canning	Maori	0	1	301
Canning	Maori	1	0	172
Canning	Maori	1	1	110
Canning	NZ			12
Canning	NZ	0	0	1190
Canning	NZ	0	1	469
Canning	NZ	1	0	298
Canning	NZ	1	1	188
Canning	(Other)			72
Canning	(Other)	0	0	8025
Canning	(Other)	0	1	1141
Canning	(Other)	1	0	1013
Canning	(Other)	1	1	1465
Canning	Polish	0	0	535
Canning	Polish	0	1	92
Canning	Polish	1	0	84
Canning	Polish	1	1	325
Canning	Russian			4
Canning	Russian	0	0	190
Canning	Russian	0	1	31
Canning	Russian	1	0	28
Canning	Russian	1	1	73
Canning	Samoan			4
Canning	Samoan	0	0	163
Canning	Samoan	0	1	39
Canning	Samoan	1	0	4
Canning	Scottish			109
Canning	Scottish	0	0	5619
Canning	Scottish	0	1	1380
Canning	Scottish	1	0	1203
Canning	Scottish	1	1	7447
Canning	Serbian	0	0	110
Canning	Serbian	0	1	24
Canning	Serbian	1	0	12
Canning	Serbian	1	1	42
Canning	South African			11
Canning	South African	0	0	1505
Canning	South African	0	1	165
Canning	South African	1	0	138
Canning	South African	1	1	43
Canning	Spanish			3
Canning	Spanish	0	0	331
Canning	Spanish	0	1	41
Canning	Spanish	1	0	25
Canning	Spanish	1	1	149
Canning	Sri Lankan	0	0	118
Canning	Sri Lankan	0	1	23
Canning	Sri Lankan	1	0	13
Canning	Sri Lankan	1	1	26
Canning	Vietnamese	0	0	223
Canning	Vietnamese	1	0	33
Canning	Vietnamese	1	1	6
Canning	Welsh			9
Canning	Welsh	0	0	1022
Canning	Welsh	0	1	176
Canning	Welsh	1	0	138
Canning	Welsh	1	1	335
Cowan				7826
Cowan		0	0	2143
Cowan		0	1	96
Cowan		1	0	75
Cowan		1	1	351
Cowan	Australian			348
Cowan	Australian		1	24993
Cowan	Australian	0	0	3735
Cowan	Australian	0	1	6460
Cowan	Australian	1	0	4932
Cowan	Australian Aboriginal			54
Cowan	Australian Aboriginal	0	0	104
Cowan	Australian Aboriginal	0	1	281
Cowan	Australian Aboriginal	1	0	121
Cowan	Australian Aboriginal	1	1	3189
Cowan	Chinese			39
Cowan	Chinese	0	0	9345
Cowan	Chinese	0	1	176
Cowan	Chinese	1	0	324
Cowan	Chinese	1	1	200
Cowan	Croatian			21
Cowan	Croatian	0	0	1256
Cowan	Croatian	0	1	237
Cowan	Croatian	1	0	127
Cowan	Croatian	1	1	661
Cowan	Dutch			7
Cowan	Dutch	0	0	1152
Cowan	Dutch	0	1	333
Cowan	Dutch	1	0	215
Cowan	Dutch	1	1	609
Cowan	English			464
Cowan	English	0	0	16760
Cowan	English	0	1	5537
Cowan	English	1	0	4027
Cowan	English	1	1	20584
Cowan	Filipino			18
Cowan	Filipino	0	0	2941
Cowan	Filipino	0	1	36
Cowan	Filipino	1	0	242
Cowan	Filipino	1	1	30
Cowan	French			10
Cowan	French	0	0	722
Cowan	French	0	1	61
Cowan	French	1	0	50
Cowan	French	1	1	139
Cowan	German			31
Cowan	German	0	0	1566
Cowan	German	0	1	325
Cowan	German	1	0	285
Cowan	German	1	1	1542
Cowan	Greek			14
Cowan	Greek	0	0	1331
Cowan	Greek	0	1	335
Cowan	Greek	1	0	147
Cowan	Greek	1	1	726
Cowan	Hungarian	0	0	338
Cowan	Hungarian	0	1	52
Cowan	Hungarian	1	0	19
Cowan	Hungarian	1	1	77
Cowan	Indian			17
Cowan	Indian	0	0	6179
Cowan	Indian	0	1	191
Cowan	Indian	1	0	137
Cowan	Indian	1	1	167
Cowan	Irish			77
Cowan	Irish	0	0	4734
Cowan	Irish	0	1	1102
Cowan	Irish	1	0	661
Cowan	Irish	1	1	5561
Cowan	Italian			93
Cowan	Italian	0	0	7627
Cowan	Italian	0	1	1926
Cowan	Italian	1	0	857
Cowan	Italian	1	1	5212
Cowan	Korean	0	0	371
Cowan	Korean	0	1	6
Cowan	Korean	1	0	23
Cowan	Korean	1	1	6
Cowan	Lebanese	0	0	240
Cowan	Lebanese	0	1	40
Cowan	Lebanese	1	0	17
Cowan	Lebanese	1	1	22
Cowan	Macedonian			30
Cowan	Macedonian	0	0	3116
Cowan	Macedonian	0	1	361
Cowan	Macedonian	1	0	230
Cowan	Macedonian	1	1	572
Cowan	Maltese	0	0	224
Cowan	Maltese	0	1	61
Cowan	Maltese	1	0	34
Cowan	Maltese	1	1	113
Cowan	Maori			14
Cowan	Maori	0	0	1287
Cowan	Maori	0	1	249
Cowan	Maori	1	0	140
Cowan	Maori	1	1	78
Cowan	NZ			9
Cowan	NZ	0	0	805
Cowan	NZ	0	1	317
Cowan	NZ	1	0	190
Cowan	NZ	1	1	101
Cowan	(Other)			311
Cowan	(Other)	0	0	33328
Cowan	(Other)	0	1	1704
Cowan	(Other)	1	0	1591
Cowan	(Other)	1	1	1594
Cowan	Polish			12
Cowan	Polish	0	0	1327
Cowan	Polish	0	1	124
Cowan	Polish	1	0	134
Cowan	Polish	1	1	355
Cowan	Russian	0	0	419
Cowan	Russian	0	1	23
Cowan	Russian	1	0	55
Cowan	Russian	1	1	50
Cowan	Samoan			3
Cowan	Samoan	0	0	129
Cowan	Samoan	0	1	27
Cowan	Samoan	1	0	10
Cowan	Scottish			62
Cowan	Scottish	0	0	3779
Cowan	Scottish	0	1	1134
Cowan	Scottish	1	0	818
Cowan	Scottish	1	1	4934
Cowan	Serbian			15
Cowan	Serbian	0	0	1415
Cowan	Serbian	0	1	93
Cowan	Serbian	1	0	42
Cowan	Serbian	1	1	83
Cowan	South African			5
Cowan	South African	0	0	1141
Cowan	South African	0	1	135
Cowan	South African	1	0	73
Cowan	South African	1	1	30
Cowan	Spanish			8
Cowan	Spanish	0	0	689
Cowan	Spanish	0	1	61
Cowan	Spanish	1	0	47
Cowan	Spanish	1	1	175
Cowan	Sri Lankan	0	0	405
Cowan	Sri Lankan	0	1	46
Cowan	Sri Lankan	1	0	27
Cowan	Sri Lankan	1	1	26
Cowan	Vietnamese			32
Cowan	Vietnamese	0	0	8635
Cowan	Vietnamese	0	1	110
Cowan	Vietnamese	1	0	203
Cowan	Vietnamese	1	1	102
Cowan	Welsh	0	0	510
Cowan	Welsh	0	1	113
Cowan	Welsh	1	0	60
Cowan	Welsh	1	1	267
Curtin				6721
Curtin		0	0	542
Curtin		0	1	73
Curtin		1	0	33
Curtin		1	1	348
Curtin	Australian			282
Curtin	Australian		1	33686
Curtin	Australian	0	0	1628
Curtin	Australian	0	1	8663
Curtin	Australian	1	0	7284
Curtin	Australian Aboriginal			12
Curtin	Australian Aboriginal	0	0	27
Curtin	Australian Aboriginal	0	1	97
Curtin	Australian Aboriginal	1	0	65
Curtin	Australian Aboriginal	1	1	1057
Curtin	Chinese			48
Curtin	Chinese	0	0	9967
Curtin	Chinese	0	1	321
Curtin	Chinese	1	0	607
Curtin	Chinese	1	1	381
Curtin	Croatian			12
Curtin	Croatian	0	0	698
Curtin	Croatian	0	1	265
Curtin	Croatian	1	0	181
Curtin	Croatian	1	1	915
Curtin	Dutch			10
Curtin	Dutch	0	0	1898
Curtin	Dutch	0	1	535
Curtin	Dutch	1	0	339
Curtin	Dutch	1	1	863
Curtin	English			379
Curtin	English	0	0	22060
Curtin	English	0	1	7891
Curtin	English	1	0	5984
Curtin	English	1	1	31324
Curtin	Filipino			6
Curtin	Filipino	0	0	762
Curtin	Filipino	0	1	13
Curtin	Filipino	1	0	172
Curtin	Filipino	1	1	34
Curtin	French			5
Curtin	French	0	0	1296
Curtin	French	0	1	153
Curtin	French	1	0	140
Curtin	French	1	1	316
Curtin	German			25
Curtin	German	0	0	2605
Curtin	German	0	1	547
Curtin	German	1	0	432
Curtin	German	1	1	2503
Curtin	Greek			6
Curtin	Greek	0	0	800
Curtin	Greek	0	1	326
Curtin	Greek	1	0	161
Curtin	Greek	1	1	940
Curtin	Hungarian			3
Curtin	Hungarian	0	0	371
Curtin	Hungarian	0	1	69
Curtin	Hungarian	1	0	54
Curtin	Hungarian	1	1	87
Curtin	Indian			13
Curtin	Indian	0	0	3690
Curtin	Indian	0	1	209
Curtin	Indian	1	0	204
Curtin	Indian	1	1	177
Curtin	Irish			100
Curtin	Irish	0	0	6708
Curtin	Irish	0	1	1762
Curtin	Irish	1	0	1270
Curtin	Irish	1	1	10970
Curtin	Italian			45
Curtin	Italian	0	0	3789
Curtin	Italian	0	1	1293
Curtin	Italian	1	0	634
Curtin	Italian	1	1	3803
Curtin	Korean			4
Curtin	Korean	0	0	420
Curtin	Korean	0	1	19
Curtin	Korean	1	0	34
Curtin	Korean	1	1	19
Curtin	Lebanese	0	0	138
Curtin	Lebanese	0	1	15
Curtin	Lebanese	1	0	27
Curtin	Lebanese	1	1	67
Curtin	Macedonian			3
Curtin	Macedonian	0	0	289
Curtin	Macedonian	0	1	92
Curtin	Macedonian	1	0	70
Curtin	Macedonian	1	1	237
Curtin	Maltese	0	0	95
Curtin	Maltese	0	1	50
Curtin	Maltese	1	0	17
Curtin	Maltese	1	1	103
Curtin	Maori	0	0	395
Curtin	Maori	0	1	61
Curtin	Maori	1	0	55
Curtin	Maori	1	1	21
Curtin	NZ			3
Curtin	NZ	0	0	821
Curtin	NZ	0	1	349
Curtin	NZ	1	0	244
Curtin	NZ	1	1	111
Curtin	(Other)			102
Curtin	(Other)	0	0	16604
Curtin	(Other)	0	1	1791
Curtin	(Other)	1	0	2090
Curtin	(Other)	1	1	1904
Curtin	Polish			7
Curtin	Polish	0	0	1235
Curtin	Polish	0	1	223
Curtin	Polish	1	0	192
Curtin	Polish	1	1	421
Curtin	Russian			8
Curtin	Russian	0	0	550
Curtin	Russian	0	1	53
Curtin	Russian	1	0	74
Curtin	Russian	1	1	84
Curtin	Samoan	0	0	47
Curtin	Samoan	0	1	13
Curtin	Samoan	1	0	8
Curtin	Scottish			78
Curtin	Scottish	0	0	5793
Curtin	Scottish	0	1	1890
Curtin	Scottish	1	0	1350
Curtin	Scottish	1	1	9266
Curtin	Serbian			5
Curtin	Serbian	0	0	369
Curtin	Serbian	0	1	41
Curtin	Serbian	1	0	37
Curtin	Serbian	1	1	48
Curtin	South African			7
Curtin	South African	0	0	1920
Curtin	South African	0	1	217
Curtin	South African	1	0	250
Curtin	South African	1	1	43
Curtin	Spanish			4
Curtin	Spanish	0	0	702
Curtin	Spanish	0	1	39
Curtin	Spanish	1	0	63
Curtin	Spanish	1	1	171
Curtin	Sri Lankan			3
Curtin	Sri Lankan	0	0	451
Curtin	Sri Lankan	0	1	63
Curtin	Sri Lankan	1	0	44
Curtin	Sri Lankan	1	1	55
Curtin	Vietnamese			5
Curtin	Vietnamese	0	0	737
Curtin	Vietnamese	0	1	22
Curtin	Vietnamese	1	0	75
Curtin	Vietnamese	1	1	37
Curtin	Welsh			3
Curtin	Welsh	0	0	952
Curtin	Welsh	0	1	191
Curtin	Welsh	1	0	138
Curtin	Welsh	1	1	499
Durack				26289
Durack		0	0	539
Durack		0	1	88
Durack		1	0	80
Durack		1	1	1021
Durack	Australian			767
Durack	Australian		1	51617
Durack	Australian	0	0	1400
Durack	Australian	0	1	6803
Durack	Australian	1	0	6279
Durack	Australian Aboriginal			577
Durack	Australian Aboriginal	0	0	62
Durack	Australian Aboriginal	0	1	880
Durack	Australian Aboriginal	1	0	401
Durack	Australian Aboriginal	1	1	26445
Durack	Chinese			18
Durack	Chinese	0	0	1372
Durack	Chinese	0	1	82
Durack	Chinese	1	0	115
Durack	Chinese	1	1	375
Durack	Croatian			8
Durack	Croatian	0	0	321
Durack	Croatian	0	1	139
Durack	Croatian	1	0	72
Durack	Croatian	1	1	427
Durack	Dutch			27
Durack	Dutch	0	0	1433
Durack	Dutch	0	1	497
Durack	Dutch	1	0	318
Durack	Dutch	1	1	960
Durack	English			877
Durack	English	0	0	16223
Durack	English	0	1	6110
Durack	English	1	0	5421
Durack	English	1	1	39461
Durack	Filipino			17
Durack	Filipino	0	0	2776
Durack	Filipino	0	1	43
Durack	Filipino	1	0	292
Durack	Filipino	1	1	96
Durack	French			3
Durack	French	0	0	601
Durack	French	0	1	65
Durack	French	1	0	64
Durack	French	1	1	232
Durack	German			55
Durack	German	0	0	1700
Durack	German	0	1	445
Durack	German	1	0	446
Durack	German	1	1	3484
Durack	Greek			4
Durack	Greek	0	0	172
Durack	Greek	0	1	84
Durack	Greek	1	0	50
Durack	Greek	1	1	230
Durack	Hungarian			7
Durack	Hungarian	0	0	136
Durack	Hungarian	0	1	42
Durack	Hungarian	1	0	20
Durack	Hungarian	1	1	56
Durack	Indian			5
Durack	Indian	0	0	1384
Durack	Indian	0	1	85
Durack	Indian	1	0	43
Durack	Indian	1	1	110
Durack	Irish			158
Durack	Irish	0	0	3416
Durack	Irish	0	1	1134
Durack	Irish	1	0	889
Durack	Irish	1	1	10337
Durack	Italian			67
Durack	Italian	0	0	1419
Durack	Italian	0	1	641
Durack	Italian	1	0	358
Durack	Italian	1	1	3056
Durack	Korean	0	0	106
Durack	Korean	0	1	3
Durack	Korean	1	0	16
Durack	Lebanese	0	0	48
Durack	Lebanese	0	1	7
Durack	Lebanese	1	0	5
Durack	Lebanese	1	1	30
Durack	Macedonian			4
Durack	Macedonian	0	0	115
Durack	Macedonian	0	1	39
Durack	Macedonian	1	0	20
Durack	Macedonian	1	1	85
Durack	Maltese	0	0	116
Durack	Maltese	0	1	67
Durack	Maltese	1	0	22
Durack	Maltese	1	1	105
Durack	Maori			36
Durack	Maori	0	0	1900
Durack	Maori	0	1	244
Durack	Maori	1	0	207
Durack	Maori	1	1	138
Durack	NZ			19
Durack	NZ	0	0	1133
Durack	NZ	0	1	443
Durack	NZ	1	0	320
Durack	NZ	1	1	162
Durack	(Other)			179
Durack	(Other)	0	0	8350
Durack	(Other)	0	1	1200
Durack	(Other)	1	0	1275
Durack	(Other)	1	1	3302
Durack	Polish			5
Durack	Polish	0	0	494
Durack	Polish	0	1	114
Durack	Polish	1	0	107
Durack	Polish	1	1	349
Durack	Russian	0	0	151
Durack	Russian	0	1	27
Durack	Russian	1	0	33
Durack	Russian	1	1	92
Durack	Samoan			5
Durack	Samoan	0	0	200
Durack	Samoan	0	1	14
Durack	Samoan	1	0	16
Durack	Samoan	1	1	13
Durack	Scottish			118
Durack	Scottish	0	0	4096
Durack	Scottish	0	1	1359
Durack	Scottish	1	0	1138
Durack	Scottish	1	1	9141
Durack	Serbian	0	0	128
Durack	Serbian	0	1	25
Durack	Serbian	1	0	16
Durack	Serbian	1	1	18
Durack	South African			6
Durack	South African	0	0	1006
Durack	South African	0	1	131
Durack	South African	1	0	112
Durack	South African	1	1	62
Durack	Spanish			4
Durack	Spanish	0	0	429
Durack	Spanish	0	1	33
Durack	Spanish	1	0	26
Durack	Spanish	1	1	143
Durack	Sri Lankan	0	0	116
Durack	Sri Lankan	0	1	11
Durack	Sri Lankan	1	0	23
Durack	Sri Lankan	1	1	21
Durack	Vietnamese	0	0	483
Durack	Vietnamese	0	1	17
Durack	Vietnamese	1	0	31
Durack	Vietnamese	1	1	14
Durack	Welsh			3
Durack	Welsh	0	0	557
Durack	Welsh	0	1	134
Durack	Welsh	1	0	98
Durack	Welsh	1	1	393
Forrest				9005
Forrest		0	0	342
Forrest		0	1	94
Forrest		1	0	86
Forrest		1	1	730
Forrest	Australian			529
Forrest	Australian		1	45537
Forrest	Australian	0	0	1311
Forrest	Australian	0	1	7392
Forrest	Australian	1	0	6065
Forrest	Australian Aboriginal			64
Forrest	Australian Aboriginal	0	0	30
Forrest	Australian Aboriginal	0	1	275
Forrest	Australian Aboriginal	1	0	135
Forrest	Australian Aboriginal	1	1	3683
Forrest	Chinese			11
Forrest	Chinese	0	0	1137
Forrest	Chinese	0	1	55
Forrest	Chinese	1	0	89
Forrest	Chinese	1	1	134
Forrest	Croatian			9
Forrest	Croatian	0	0	170
Forrest	Croatian	0	1	86
Forrest	Croatian	1	0	69
Forrest	Croatian	1	1	315
Forrest	Dutch			23
Forrest	Dutch	0	0	1682
Forrest	Dutch	0	1	490
Forrest	Dutch	1	0	345
Forrest	Dutch	1	1	995
Forrest	English			668
Forrest	English	0	0	18703
Forrest	English	0	1	7392
Forrest	English	1	0	5887
Forrest	English	1	1	40381
Forrest	Filipino			14
Forrest	Filipino	0	0	1816
Forrest	Filipino	0	1	24
Forrest	Filipino	1	0	189
Forrest	Filipino	1	1	50
Forrest	French			5
Forrest	French	0	0	572
Forrest	French	0	1	81
Forrest	French	1	0	86
Forrest	French	1	1	269
Forrest	German			42
Forrest	German	0	0	1742
Forrest	German	0	1	444
Forrest	German	1	0	370
Forrest	German	1	1	2861
Forrest	Greek			3
Forrest	Greek	0	0	167
Forrest	Greek	0	1	90
Forrest	Greek	1	0	30
Forrest	Greek	1	1	341
Forrest	Hungarian	0	0	102
Forrest	Hungarian	0	1	38
Forrest	Hungarian	1	0	11
Forrest	Hungarian	1	1	74
Forrest	Indian	0	0	925
Forrest	Indian	0	1	66
Forrest	Indian	1	0	46
Forrest	Indian	1	1	107
Forrest	Irish			97
Forrest	Irish	0	0	3643
Forrest	Irish	0	1	1229
Forrest	Irish	1	0	940
Forrest	Irish	1	1	9592
Forrest	Italian			63
Forrest	Italian	0	0	2304
Forrest	Italian	0	1	986
Forrest	Italian	1	0	420
Forrest	Italian	1	1	4853
Forrest	Korean	0	0	231
Forrest	Korean	1	0	35
Forrest	Korean	1	1	3
Forrest	Lebanese	0	0	81
Forrest	Lebanese	0	1	20
Forrest	Lebanese	1	0	10
Forrest	Lebanese	1	1	16
Forrest	Macedonian	0	0	35
Forrest	Macedonian	0	1	19
Forrest	Macedonian	1	0	16
Forrest	Macedonian	1	1	78
Forrest	Maltese	0	0	74
Forrest	Maltese	0	1	42
Forrest	Maltese	1	0	28
Forrest	Maltese	1	1	79
Forrest	Maori			17
Forrest	Maori	0	0	1192
Forrest	Maori	0	1	237
Forrest	Maori	1	0	161
Forrest	Maori	1	1	70
Forrest	NZ			24
Forrest	NZ	0	0	925
Forrest	NZ	0	1	511
Forrest	NZ	1	0	274
Forrest	NZ	1	1	168
Forrest	(Other)			90
Forrest	(Other)	0	0	6065
Forrest	(Other)	0	1	992
Forrest	(Other)	1	0	999
Forrest	(Other)	1	1	1570
Forrest	Polish			8
Forrest	Polish	0	0	588
Forrest	Polish	0	1	163
Forrest	Polish	1	0	139
Forrest	Polish	1	1	376
Forrest	Russian	0	0	218
Forrest	Russian	0	1	22
Forrest	Russian	1	0	37
Forrest	Russian	1	1	77
Forrest	Samoan	0	0	58
Forrest	Samoan	0	1	10
Forrest	Samoan	1	0	6
Forrest	Scottish			104
Forrest	Scottish	0	0	4120
Forrest	Scottish	0	1	1454
Forrest	Scottish	1	0	1191
Forrest	Scottish	1	1	9073
Forrest	Serbian	0	0	79
Forrest	Serbian	0	1	10
Forrest	Serbian	1	0	11
Forrest	Serbian	1	1	28
Forrest	South African			5
Forrest	South African	0	0	1342
Forrest	South African	0	1	155
Forrest	South African	1	0	127
Forrest	South African	1	1	53
Forrest	Spanish			3
Forrest	Spanish	0	0	315
Forrest	Spanish	0	1	43
Forrest	Spanish	1	0	41
Forrest	Spanish	1	1	227
Forrest	Sri Lankan	0	0	83
Forrest	Sri Lankan	0	1	18
Forrest	Sri Lankan	1	0	14
Forrest	Sri Lankan	1	1	13
Forrest	Vietnamese			3
Forrest	Vietnamese	0	0	229
Forrest	Vietnamese	0	1	12
Forrest	Vietnamese	1	0	22
Forrest	Vietnamese	1	1	9
Forrest	Welsh			8
Forrest	Welsh	0	0	642
Forrest	Welsh	0	1	167
Forrest	Welsh	1	0	94
Forrest	Welsh	1	1	430
Fremantle				7160
Fremantle		0	0	715
Fremantle		0	1	82
Fremantle		1	0	49
Fremantle		1	1	404
Fremantle	Australian			333
Fremantle	Australian		1	31247
Fremantle	Australian	0	0	2109
Fremantle	Australian	0	1	8025
Fremantle	Australian	1	0	6595
Fremantle	Australian Aboriginal			51
Fremantle	Australian Aboriginal	0	0	28
Fremantle	Australian Aboriginal	0	1	199
Fremantle	Australian Aboriginal	1	0	138
Fremantle	Australian Aboriginal	1	1	2455
Fremantle	Chinese			33
Fremantle	Chinese	0	0	6318
Fremantle	Chinese	0	1	163
Fremantle	Chinese	1	0	306
Fremantle	Chinese	1	1	232
Fremantle	Croatian			38
Fremantle	Croatian	0	0	2381
Fremantle	Croatian	0	1	565
Fremantle	Croatian	1	0	249
Fremantle	Croatian	1	1	1280
Fremantle	Dutch			12
Fremantle	Dutch	0	0	1511
Fremantle	Dutch	0	1	440
Fremantle	Dutch	1	0	349
Fremantle	Dutch	1	1	864
Fremantle	English			423
Fremantle	English	0	0	21400
Fremantle	English	0	1	7165
Fremantle	English	1	0	5860
Fremantle	English	1	1	26938
Fremantle	Filipino			9
Fremantle	Filipino	0	0	3294
Fremantle	Filipino	0	1	21
Fremantle	Filipino	1	0	202
Fremantle	Filipino	1	1	45
Fremantle	French			10
Fremantle	French	0	0	1004
Fremantle	French	0	1	144
Fremantle	French	1	0	139
Fremantle	French	1	1	217
Fremantle	German			32
Fremantle	German	0	0	2202
Fremantle	German	0	1	498
Fremantle	German	1	0	429
Fremantle	German	1	1	2124
Fremantle	Greek			13
Fremantle	Greek	0	0	245
Fremantle	Greek	0	1	121
Fremantle	Greek	1	0	71
Fremantle	Greek	1	1	297
Fremantle	Hungarian			8
Fremantle	Hungarian	0	0	210
Fremantle	Hungarian	0	1	45
Fremantle	Hungarian	1	0	40
Fremantle	Hungarian	1	1	79
Fremantle	Indian			9
Fremantle	Indian	0	0	3460
Fremantle	Indian	0	1	188
Fremantle	Indian	1	0	115
Fremantle	Indian	1	1	124
Fremantle	Irish			75
Fremantle	Irish	0	0	5459
Fremantle	Irish	0	1	1416
Fremantle	Irish	1	0	1180
Fremantle	Irish	1	1	8173
Fremantle	Italian			104
Fremantle	Italian	0	0	6266
Fremantle	Italian	0	1	1907
Fremantle	Italian	1	0	947
Fremantle	Italian	1	1	5592
Fremantle	Korean	0	0	561
Fremantle	Korean	0	1	4
Fremantle	Korean	1	0	24
Fremantle	Korean	1	1	7
Fremantle	Lebanese	0	0	159
Fremantle	Lebanese	0	1	28
Fremantle	Lebanese	1	0	19
Fremantle	Lebanese	1	1	38
Fremantle	Macedonian			4
Fremantle	Macedonian	0	0	103
Fremantle	Macedonian	0	1	27
Fremantle	Macedonian	1	0	15
Fremantle	Macedonian	1	1	87
Fremantle	Maltese			5
Fremantle	Maltese	0	0	193
Fremantle	Maltese	0	1	60
Fremantle	Maltese	1	0	31
Fremantle	Maltese	1	1	129
Fremantle	Maori			8
Fremantle	Maori	0	0	1181
Fremantle	Maori	0	1	201
Fremantle	Maori	1	0	75
Fremantle	Maori	1	1	60
Fremantle	NZ			6
Fremantle	NZ	0	0	994
Fremantle	NZ	0	1	393
Fremantle	NZ	1	0	244
Fremantle	NZ	1	1	143
Fremantle	(Other)			152
Fremantle	(Other)	0	0	15871
Fremantle	(Other)	0	1	1881
Fremantle	(Other)	1	0	1915
Fremantle	(Other)	1	1	2183
Fremantle	Polish			11
Fremantle	Polish	0	0	896
Fremantle	Polish	0	1	166
Fremantle	Polish	1	0	145
Fremantle	Polish	1	1	321
Fremantle	Russian			3
Fremantle	Russian	0	0	410
Fremantle	Russian	0	1	31
Fremantle	Russian	1	0	55
Fremantle	Russian	1	1	65
Fremantle	Samoan	0	0	154
Fremantle	Samoan	0	1	23
Fremantle	Samoan	1	0	13
Fremantle	Scottish			70
Fremantle	Scottish	0	0	5791
Fremantle	Scottish	0	1	1676
Fremantle	Scottish	1	0	1281
Fremantle	Scottish	1	1	7302
Fremantle	Serbian			5
Fremantle	Serbian	0	0	1073
Fremantle	Serbian	0	1	63
Fremantle	Serbian	1	0	50
Fremantle	Serbian	1	1	63
Fremantle	South African			5
Fremantle	South African	0	0	1693
Fremantle	South African	0	1	210
Fremantle	South African	1	0	190
Fremantle	South African	1	1	82
Fremantle	Spanish			4
Fremantle	Spanish	0	0	865
Fremantle	Spanish	0	1	72
Fremantle	Spanish	1	0	65
Fremantle	Spanish	1	1	197
Fremantle	Sri Lankan	0	0	292
Fremantle	Sri Lankan	0	1	43
Fremantle	Sri Lankan	1	0	20
Fremantle	Sri Lankan	1	1	17
Fremantle	Vietnamese			3
Fremantle	Vietnamese	0	0	441
Fremantle	Vietnamese	0	1	24
Fremantle	Vietnamese	1	0	49
Fremantle	Vietnamese	1	1	11
Fremantle	Welsh			3
Fremantle	Welsh	0	0	914
Fremantle	Welsh	0	1	191
Fremantle	Welsh	1	0	132
Fremantle	Welsh	1	1	387
Hasluck				9232
Hasluck		0	0	914
Hasluck		0	1	84
Hasluck		1	0	90
Hasluck		1	1	534
Hasluck	Australian			447
Hasluck	Australian		1	36412
Hasluck	Australian	0	0	2562
Hasluck	Australian	0	1	8478
Hasluck	Australian	1	0	7000
Hasluck	Australian Aboriginal			78
Hasluck	Australian Aboriginal	0	0	48
Hasluck	Australian Aboriginal	0	1	326
Hasluck	Australian Aboriginal	1	0	236
Hasluck	Australian Aboriginal	1	1	4180
Hasluck	Chinese			21
Hasluck	Chinese	0	0	2370
Hasluck	Chinese	0	1	87
Hasluck	Chinese	1	0	196
Hasluck	Chinese	1	1	200
Hasluck	Croatian			13
Hasluck	Croatian	0	0	826
Hasluck	Croatian	0	1	235
Hasluck	Croatian	1	0	128
Hasluck	Croatian	1	1	752
Hasluck	Dutch			18
Hasluck	Dutch	0	0	1901
Hasluck	Dutch	0	1	501
Hasluck	Dutch	1	0	335
Hasluck	Dutch	1	1	957
Hasluck	English			576
Hasluck	English	0	0	24919
