CED_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Dickson		14437	12
Dickson		18375	13
Dickson		23625	3
Dickson	(Other)	52	3
Dickson	(Other)	5250	19
Dickson	(Other)	7875	43
Dickson	(Other)	10500	18
Dickson	(Other)	11812	395
Dickson	(Other)	14437	211
Dickson	(Other)	18375	250
Dickson	(Other)	23625	53
Dickson	(Other)	28875	12
Dickson	Co-op/church group etc	3937	4
Dickson	Co-op/church group etc	5250	16
Dickson	Co-op/church group etc	7875	5
Dickson	Co-op/church group etc	10500	21
Dickson	Co-op/church group etc	11812	23
Dickson	Co-op/church group etc	14437	59
Dickson	Co-op/church group etc	18375	16
Dickson	Person not in same household	52	3
Dickson	Person not in same household	3937	7
Dickson	Person not in same household	5250	46
Dickson	Person not in same household	7875	83
Dickson	Person not in same household	10500	100
Dickson	Person not in same household	11812	185
Dickson	Person not in same household	14437	495
Dickson	Person not in same household	18375	703
Dickson	Person not in same household	23625	231
Dickson	Person not in same household	28875	65
Dickson	Person not in same household	34125	32
Dickson	Person not in same household	39375	7
Dickson	Person not in same household	49875	8
Dickson	Real estate agent	5250	15
Dickson	Real estate agent	7875	33
Dickson	Real estate agent	10500	41
Dickson	Real estate agent	11812	292
Dickson	Real estate agent	14437	1566
Dickson	Real estate agent	18375	4141
Dickson	Real estate agent	23625	1929
Dickson	Real estate agent	28875	502
Dickson	Real estate agent	34125	180
Dickson	Real estate agent	39375	83
Dickson	Real estate agent	44625	27
Dickson	Real estate agent	49875	25
Dickson	State or territory housing authority	52	55
Dickson	State or territory housing authority	3937	67
Dickson	State or territory housing authority	5250	276
Dickson	State or territory housing authority	7875	157
Dickson	State or territory housing authority	10500	86
Dickson	State or territory housing authority	11812	89
Dickson	State or territory housing authority	14437	73
Dickson	State or territory housing authority	18375	29
Dickson	State or territory housing authority	23625	9
Fadden		5250	4
Fadden		7875	4
Fadden		10500	3
Fadden		14437	10
Fadden		18375	33
Fadden		23625	12
Fadden		28875	6
Fadden	(Other)	52	10
Fadden	(Other)	5250	16
Fadden	(Other)	7875	66
Fadden	(Other)	10500	39
Fadden	(Other)	11812	46
Fadden	(Other)	14437	152
Fadden	(Other)	18375	761
Fadden	(Other)	23625	259
Fadden	(Other)	28875	75
Fadden	(Other)	34125	21
Fadden	(Other)	39375	13
Fadden	(Other)	44625	3
Fadden	(Other)	49875	4
Fadden	Co-op/church group etc	3937	7
Fadden	Co-op/church group etc	5250	29
Fadden	Co-op/church group etc	7875	53
Fadden	Co-op/church group etc	10500	30
Fadden	Co-op/church group etc	11812	41
Fadden	Co-op/church group etc	14437	54
Fadden	Co-op/church group etc	18375	34
Fadden	Co-op/church group etc	23625	11
Fadden	Co-op/church group etc	34125	3
Fadden	Person not in same household	52	17
Fadden	Person not in same household	3937	4
Fadden	Person not in same household	5250	49
Fadden	Person not in same household	7875	107
Fadden	Person not in same household	10500	104
Fadden	Person not in same household	11812	167
Fadden	Person not in same household	14437	516
Fadden	Person not in same household	18375	1176
Fadden	Person not in same household	23625	666
Fadden	Person not in same household	28875	287
Fadden	Person not in same household	34125	111
Fadden	Person not in same household	39375	64
Fadden	Person not in same household	44625	30
Fadden	Person not in same household	49875	49
Fadden	Real estate agent	52	13
Fadden	Real estate agent	5250	12
Fadden	Real estate agent	7875	36
Fadden	Real estate agent	10500	47
Fadden	Real estate agent	11812	141
Fadden	Real estate agent	14437	1157
Fadden	Real estate agent	18375	6533
Fadden	Real estate agent	23625	6031
Fadden	Real estate agent	28875	2021
Fadden	Real estate agent	34125	816
Fadden	Real estate agent	39375	401
Fadden	Real estate agent	44625	176
Fadden	Real estate agent	49875	325
Fadden	State or territory housing authority	52	39
Fadden	State or territory housing authority	3937	94
Fadden	State or territory housing authority	5250	382
Fadden	State or territory housing authority	7875	121
Fadden	State or territory housing authority	10500	77
Fadden	State or territory housing authority	11812	56
Fadden	State or territory housing authority	14437	76
Fadden	State or territory housing authority	18375	39
Fadden	State or territory housing authority	23625	5
Fairfax		5250	3
Fairfax		7875	4
Fairfax		10500	7
Fairfax		11812	18
Fairfax		14437	10
Fairfax		18375	6
Fairfax		23625	8
Fairfax		28875	3
Fairfax	(Other)	52	9
Fairfax	(Other)	3937	9
Fairfax	(Other)	5250	21
Fairfax	(Other)	7875	66
Fairfax	(Other)	10500	50
Fairfax	(Other)	11812	93
Fairfax	(Other)	14437	103
Fairfax	(Other)	18375	154
Fairfax	(Other)	23625	105
Fairfax	(Other)	28875	30
Fairfax	(Other)	34125	14
Fairfax	(Other)	49875	9
Fairfax	Co-op/church group etc	52	3
Fairfax	Co-op/church group etc	3937	10
Fairfax	Co-op/church group etc	5250	17
Fairfax	Co-op/church group etc	7875	67
Fairfax	Co-op/church group etc	10500	18
Fairfax	Co-op/church group etc	11812	43
Fairfax	Co-op/church group etc	14437	35
Fairfax	Co-op/church group etc	18375	26
Fairfax	Co-op/church group etc	23625	7
Fairfax	Person not in same household	52	19
Fairfax	Person not in same household	3937	10
Fairfax	Person not in same household	5250	61
Fairfax	Person not in same household	7875	127
Fairfax	Person not in same household	10500	176
Fairfax	Person not in same household	11812	281
Fairfax	Person not in same household	14437	563
Fairfax	Person not in same household	18375	954
Fairfax	Person not in same household	23625	643
Fairfax	Person not in same household	28875	250
Fairfax	Person not in same household	34125	123
Fairfax	Person not in same household	39375	42
Fairfax	Person not in same household	44625	22
Fairfax	Person not in same household	49875	37
Fairfax	Real estate agent	52	4
Fairfax	Real estate agent	5250	14
Fairfax	Real estate agent	7875	49
Fairfax	Real estate agent	10500	54
Fairfax	Real estate agent	11812	321
Fairfax	Real estate agent	14437	1133
Fairfax	Real estate agent	18375	3130
Fairfax	Real estate agent	23625	3528
Fairfax	Real estate agent	28875	1907
Fairfax	Real estate agent	34125	666
Fairfax	Real estate agent	39375	252
Fairfax	Real estate agent	44625	127
Fairfax	Real estate agent	49875	110
Fairfax	State or territory housing authority	52	62
Fairfax	State or territory housing authority	3937	106
Fairfax	State or territory housing authority	5250	454
Fairfax	State or territory housing authority	7875	201
Fairfax	State or territory housing authority	10500	72
Fairfax	State or territory housing authority	11812	61
Fairfax	State or territory housing authority	14437	59
Fairfax	State or territory housing authority	18375	22
Fairfax	State or territory housing authority	23625	8
Fisher		5250	4
Fisher		10500	4
Fisher		11812	4
Fisher		14437	10
Fisher		18375	19
Fisher		23625	4
Fisher		28875	7
Fisher	(Other)	52	12
Fisher	(Other)	3937	19
Fisher	(Other)	5250	14
Fisher	(Other)	7875	67
Fisher	(Other)	10500	32
Fisher	(Other)	11812	69
Fisher	(Other)	14437	81
Fisher	(Other)	18375	149
Fisher	(Other)	23625	97
Fisher	(Other)	28875	24
Fisher	(Other)	34125	11
Fisher	(Other)	39375	3
Fisher	(Other)	49875	5
Fisher	Co-op/church group etc	52	5
Fisher	Co-op/church group etc	5250	23
Fisher	Co-op/church group etc	7875	28
Fisher	Co-op/church group etc	10500	30
Fisher	Co-op/church group etc	11812	15
Fisher	Co-op/church group etc	14437	48
Fisher	Co-op/church group etc	18375	22
Fisher	Co-op/church group etc	23625	4
Fisher	Person not in same household	52	24
Fisher	Person not in same household	3937	13
Fisher	Person not in same household	5250	53
Fisher	Person not in same household	7875	125
Fisher	Person not in same household	10500	131
Fisher	Person not in same household	11812	229
Fisher	Person not in same household	14437	594
Fisher	Person not in same household	18375	1052
Fisher	Person not in same household	23625	715
Fisher	Person not in same household	28875	219
Fisher	Person not in same household	34125	94
Fisher	Person not in same household	39375	47
Fisher	Person not in same household	44625	18
Fisher	Person not in same household	49875	35
Fisher	Real estate agent	52	11
Fisher	Real estate agent	3937	4
Fisher	Real estate agent	5250	15
Fisher	Real estate agent	7875	60
Fisher	Real estate agent	10500	53
Fisher	Real estate agent	11812	124
Fisher	Real estate agent	14437	904
Fisher	Real estate agent	18375	3612
Fisher	Real estate agent	23625	4567
Fisher	Real estate agent	28875	1685
Fisher	Real estate agent	34125	537
Fisher	Real estate agent	39375	228
Fisher	Real estate agent	44625	92
Fisher	Real estate agent	49875	89
Fisher	State or territory housing authority	52	57
Fisher	State or territory housing authority	3937	93
Fisher	State or territory housing authority	5250	457
Fisher	State or territory housing authority	7875	161
Fisher	State or territory housing authority	10500	78
Fisher	State or territory housing authority	11812	67
Fisher	State or territory housing authority	14437	71
Fisher	State or territory housing authority	18375	48
Fisher	State or territory housing authority	23625	4
Flynn		5250	13
Flynn		7875	25
Flynn		10500	10
Flynn		11812	13
Flynn		14437	10
Flynn		18375	9
Flynn	(Other)	52	505
Flynn	(Other)	3937	176
Flynn	(Other)	5250	268
Flynn	(Other)	7875	195
Flynn	(Other)	10500	122
Flynn	(Other)	11812	113
Flynn	(Other)	14437	104
Flynn	(Other)	18375	63
Flynn	(Other)	23625	22
Flynn	(Other)	28875	6
Flynn	(Other)	39375	4
Flynn	(Other)	44625	3
Flynn	(Other)	49875	5
Flynn	Co-op/church group etc	52	10
Flynn	Co-op/church group etc	3937	22
Flynn	Co-op/church group etc	5250	88
Flynn	Co-op/church group etc	7875	97
Flynn	Co-op/church group etc	10500	55
Flynn	Co-op/church group etc	11812	55
Flynn	Co-op/church group etc	14437	14
Flynn	Co-op/church group etc	18375	5
Flynn	Person not in same household	52	68
Flynn	Person not in same household	3937	47
Flynn	Person not in same household	5250	313
Flynn	Person not in same household	7875	529
Flynn	Person not in same household	10500	589
Flynn	Person not in same household	11812	663
Flynn	Person not in same household	14437	643
Flynn	Person not in same household	18375	364
Flynn	Person not in same household	23625	82
Flynn	Person not in same household	28875	18
Flynn	Person not in same household	34125	7
Flynn	Person not in same household	49875	15
Flynn	Real estate agent	52	24
Flynn	Real estate agent	3937	18
Flynn	Real estate agent	5250	160
Flynn	Real estate agent	7875	779
Flynn	Real estate agent	10500	746
Flynn	Real estate agent	11812	1681
Flynn	Real estate agent	14437	3164
Flynn	Real estate agent	18375	2664
Flynn	Real estate agent	23625	481
Flynn	Real estate agent	28875	83
Flynn	Real estate agent	34125	20
Flynn	Real estate agent	39375	6
Flynn	Real estate agent	49875	7
Flynn	State or territory housing authority	52	214
Flynn	State or territory housing authority	3937	171
Flynn	State or territory housing authority	5250	574
Flynn	State or territory housing authority	7875	314
Flynn	State or territory housing authority	10500	89
Flynn	State or territory housing authority	11812	81
Flynn	State or territory housing authority	14437	26
Flynn	State or territory housing authority	18375	4
Forde		5250	5
Forde		7875	3
Forde		10500	4
Forde		11812	4
Forde		14437	18
Forde		18375	28
Forde		23625	5
Forde	(Other)	52	6
Forde	(Other)	5250	18
Forde	(Other)	7875	95
Forde	(Other)	10500	22
Forde	(Other)	11812	135
Forde	(Other)	14437	235
Forde	(Other)	18375	334
Forde	(Other)	23625	42
Forde	(Other)	28875	8
Forde	(Other)	34125	11
Forde	(Other)	49875	12
Forde	Co-op/church group etc	52	6
Forde	Co-op/church group etc	3937	8
Forde	Co-op/church group etc	5250	9
Forde	Co-op/church group etc	7875	27
Forde	Co-op/church group etc	10500	26
Forde	Co-op/church group etc	11812	23
Forde	Co-op/church group etc	14437	38
Forde	Co-op/church group etc	18375	25
Forde	Co-op/church group etc	28875	4
Forde	Person not in same household	52	10
Forde	Person not in same household	3937	9
Forde	Person not in same household	5250	43
Forde	Person not in same household	7875	101
Forde	Person not in same household	10500	103
Forde	Person not in same household	11812	177
Forde	Person not in same household	14437	596
Forde	Person not in same household	18375	996
Forde	Person not in same household	23625	339
Forde	Person not in same household	28875	103
Forde	Person not in same household	34125	32
Forde	Person not in same household	39375	19
Forde	Person not in same household	44625	4
Forde	Person not in same household	49875	9
Forde	Real estate agent	52	15
Forde	Real estate agent	3937	6
Forde	Real estate agent	5250	25
Forde	Real estate agent	7875	71
Forde	Real estate agent	10500	99
Forde	Real estate agent	11812	665
Forde	Real estate agent	14437	3972
Forde	Real estate agent	18375	7948
Forde	Real estate agent	23625	2926
Forde	Real estate agent	28875	637
Forde	Real estate agent	34125	198
Forde	Real estate agent	39375	79
Forde	Real estate agent	44625	26
Forde	Real estate agent	49875	37
Forde	State or territory housing authority	52	94
Forde	State or territory housing authority	3937	143
Forde	State or territory housing authority	5250	536
Forde	State or territory housing authority	7875	292
Forde	State or territory housing authority	10500	135
Forde	State or territory housing authority	11812	108
Forde	State or territory housing authority	14437	93
Forde	State or territory housing authority	18375	26
Forde	State or territory housing authority	23625	14
Griffith		5250	3
Griffith		7875	3
Griffith		11812	5
Griffith		14437	6
Griffith		18375	15
Griffith		23625	11
Griffith		28875	5
Griffith		34125	4
Griffith	(Other)	52	4
Griffith	(Other)	3937	5
Griffith	(Other)	5250	11
Griffith	(Other)	7875	20
Griffith	(Other)	10500	19
Griffith	(Other)	11812	43
Griffith	(Other)	14437	80
Griffith	(Other)	18375	225
Griffith	(Other)	23625	222
Griffith	(Other)	28875	100
Griffith	(Other)	34125	26
Griffith	(Other)	39375	14
Griffith	(Other)	44625	5
Griffith	(Other)	49875	8
Griffith	Co-op/church group etc	52	8
Griffith	Co-op/church group etc	3937	17
Griffith	Co-op/church group etc	5250	43
Griffith	Co-op/church group etc	7875	62
