CED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Makin	0	0	1	1	393
Makin	0	1	0	0	2789
Makin	0	1	0	1	313
Makin	0	1	1	0	591
Makin	0	1	1	1	108
Makin	1	0	0	1	4294
Makin	1	0	1	0	1748
Makin	1	0	1	1	1228
Makin	1	1	0	0	11017
Makin	1	1	0	1	487
Makin	1	1	1	0	2076
Makin	1	1	1	1	419
Mayo					439
Mayo	0	0	0	1	2302
Mayo	0	0	1	0	688
Mayo	0	0	1	1	268
Mayo	0	1	0	0	2412
Mayo	0	1	0	1	228
Mayo	0	1	1	0	499
Mayo	0	1	1	1	73
Mayo	1	0	0	1	3788
Mayo	1	0	1	0	1845
Mayo	1	0	1	1	1059
Mayo	1	1	0	0	10257
Mayo	1	1	0	1	445
Mayo	1	1	1	0	2127
Mayo	1	1	1	1	338
Spence					902
Spence	0	0	0	1	4066
Spence	0	0	1	0	903
Spence	0	0	1	1	433
Spence	0	1	0	0	5138
Spence	0	1	0	1	592
Spence	0	1	1	0	837
Spence	0	1	1	1	234
Spence	1	0	0	1	3909
Spence	1	0	1	0	1194
Spence	1	0	1	1	952
Spence	1	1	0	0	10881
Spence	1	1	0	1	771
Spence	1	1	1	0	2025
Spence	1	1	1	1	567
Sturt					801
Sturt	0	0	0	1	2790
Sturt	0	0	1	0	1050
Sturt	0	0	1	1	379
Sturt	0	1	0	0	2276
Sturt	0	1	0	1	131
Sturt	0	1	1	0	510
Sturt	0	1	1	1	56
Sturt	1	0	0	1	3789
Sturt	1	0	1	0	2797
Sturt	1	0	1	1	1219
Sturt	1	1	0	0	12277
Sturt	1	1	0	1	280
Sturt	1	1	1	0	2454
Sturt	1	1	1	1	195
Brand					628
Brand	0	0	0	1	2714
Brand	0	0	1	0	654
Brand	0	0	1	1	330
Brand	0	1	0	0	3934
Brand	0	1	0	1	417
Brand	0	1	1	0	649
Brand	0	1	1	1	146
Brand	1	0	0	1	3633
Brand	1	0	1	0	1389
Brand	1	0	1	1	1016
Brand	1	1	0	0	12857
Brand	1	1	0	1	876
Brand	1	1	1	0	2175
Brand	1	1	1	1	483
Burt					883
Burt	0	0	0	1	3079
Burt	0	0	1	0	642
Burt	0	0	1	1	367
Burt	0	1	0	0	3446
Burt	0	1	0	1	360
Burt	0	1	1	0	575
Burt	0	1	1	1	131
Burt	1	0	0	1	3608
Burt	1	0	1	0	1434
Burt	1	0	1	1	1075
Burt	1	1	0	0	13934
Burt	1	1	0	1	734
Burt	1	1	1	0	2291
Burt	1	1	1	1	525
Canning					478
Canning	0	0	0	1	2227
Canning	0	0	1	0	504
Canning	0	0	1	1	221
Canning	0	1	0	0	3009
Canning	0	1	0	1	315
Canning	0	1	1	0	466
Canning	0	1	1	1	121
Canning	1	0	0	1	3380
Canning	1	0	1	0	1273
Canning	1	0	1	1	833
Canning	1	1	0	0	9535
Canning	1	1	0	1	685
Canning	1	1	1	0	1657
Canning	1	1	1	1	349
Cowan					1026
Cowan	0	0	0	1	3594
Cowan	0	0	1	0	834
Cowan	0	0	1	1	440
Cowan	0	1	0	0	3101
Cowan	0	1	0	1	308
Cowan	0	1	1	0	543
Cowan	0	1	1	1	155
Cowan	1	0	0	1	4471
Cowan	1	0	1	0	1636
Cowan	1	0	1	1	1247
Cowan	1	1	0	0	11231
Cowan	1	1	0	1	499
Cowan	1	1	1	0	1928
Cowan	1	1	1	1	430
Curtin					634
Curtin	0	0	0	1	1696
Curtin	0	0	1	0	934
Curtin	0	0	1	1	245
Curtin	0	1	0	0	1939
Curtin	0	1	0	1	86
Curtin	0	1	1	0	466
Curtin	0	1	1	1	49
Curtin	1	0	0	1	2453
Curtin	1	0	1	0	2831
Curtin	1	0	1	1	1067
Curtin	1	1	0	0	11692
Curtin	1	1	0	1	167
Curtin	1	1	1	0	2442
Curtin	1	1	1	1	174
Durack					754
Durack	0	0	0	1	2252
Durack	0	0	1	0	451
Durack	0	0	1	1	178
Durack	0	1	0	0	3376
Durack	0	1	0	1	482
Durack	0	1	1	0	493
Durack	0	1	1	1	123
Durack	1	0	0	1	2863
Durack	1	0	1	0	956
Durack	1	0	1	1	551
Durack	1	1	0	0	11957
Durack	1	1	0	1	767
Durack	1	1	1	0	1700
Durack	1	1	1	1	345
Forrest					428
Forrest	0	0	0	1	2024
Forrest	0	0	1	0	496
Forrest	0	0	1	1	201
Forrest	0	1	0	0	2883
Forrest	0	1	0	1	286
Forrest	0	1	1	0	520
Forrest	0	1	1	1	86
Forrest	1	0	0	1	2735
Forrest	1	0	1	0	1142
Forrest	1	0	1	1	683
Forrest	1	1	0	0	9880
Forrest	1	1	0	1	632
Forrest	1	1	1	0	1806
Forrest	1	1	1	1	302
Fremantle					664
Fremantle	0	0	0	1	2488
Fremantle	0	0	1	0	720
Fremantle	0	0	1	1	335
Fremantle	0	1	0	0	2691
Fremantle	0	1	0	1	232
Fremantle	0	1	1	0	506
Fremantle	0	1	1	1	62
Fremantle	1	0	0	1	3323
Fremantle	1	0	1	0	1753
Fremantle	1	0	1	1	1018
Fremantle	1	1	0	0	11802
Fremantle	1	1	0	1	448
Fremantle	1	1	1	0	1789
Fremantle	1	1	1	1	264
Hasluck					613
Hasluck	0	0	0	1	2473
Hasluck	0	0	1	0	620
Hasluck	0	0	1	1	310
Hasluck	0	1	0	0	2847
Hasluck	0	1	0	1	322
Hasluck	0	1	1	0	528
Hasluck	0	1	1	1	125
Hasluck	1	0	0	1	3775
Hasluck	1	0	1	0	1675
Hasluck	1	0	1	1	1144
Hasluck	1	1	0	0	12867
Hasluck	1	1	0	1	633
Hasluck	1	1	1	0	2174
Hasluck	1	1	1	1	466
Moore					449
Moore	0	0	0	1	2090
Moore	0	0	1	0	665
Moore	0	0	1	1	321
Moore	0	1	0	0	1951
Moore	0	1	0	1	140
Moore	0	1	1	0	468
Moore	0	1	1	1	60
Moore	1	0	0	1	4435
Moore	1	0	1	0	2429
Moore	1	0	1	1	1422
Moore	1	1	0	0	11746
Moore	1	1	0	1	471
Moore	1	1	1	0	2310
Moore	1	1	1	1	323
O'Connor					574
O'Connor	0	0	0	1	2119
O'Connor	0	0	1	0	443
O'Connor	0	0	1	1	161
O'Connor	0	1	0	0	2576
O'Connor	0	1	0	1	317
O'Connor	0	1	1	0	459
O'Connor	0	1	1	1	85
O'Connor	1	0	0	1	2809
O'Connor	1	0	1	0	1009
O'Connor	1	0	1	1	567
O'Connor	1	1	0	0	9839
O'Connor	1	1	0	1	656
O'Connor	1	1	1	0	1609
O'Connor	1	1	1	1	323
Pearce					570
Pearce	0	0	0	1	2453
Pearce	0	0	1	0	720
Pearce	0	0	1	1	382
Pearce	0	1	0	0	3463
Pearce	0	1	0	1	339
Pearce	0	1	1	0	603
Pearce	0	1	1	1	179
Pearce	1	0	0	1	4178
Pearce	1	0	1	0	1900
Pearce	1	0	1	1	1381
Pearce	1	1	0	0	14037
Pearce	1	1	0	1	849
Pearce	1	1	1	0	2388
Pearce	1	1	1	1	532
Perth					1036
Perth	0	0	0	1	2323
Perth	0	0	1	0	786
Perth	0	0	1	1	196
Perth	0	1	0	0	2332
Perth	0	1	0	1	117
Perth	0	1	1	0	351
Perth	0	1	1	1	46
Perth	1	0	0	1	2371
Perth	1	0	1	0	1578
Perth	1	0	1	1	725
Perth	1	1	0	0	11036
Perth	1	1	0	1	197
Perth	1	1	1	0	1392
Perth	1	1	1	1	147
Swan					1457
Swan	0	0	0	1	2627
Swan	0	0	1	0	733
Swan	0	0	1	1	290
Swan	0	1	0	0	2509
Swan	0	1	0	1	205
Swan	0	1	1	0	424
Swan	0	1	1	1	79
Swan	1	0	0	1	2765
Swan	1	0	1	0	1618
Swan	1	0	1	1	802
Swan	1	1	0	0	12239
Swan	1	1	0	1	364
Swan	1	1	1	0	1615
Swan	1	1	1	1	270
Tangney					725
Tangney	0	0	0	1	2299
Tangney	0	0	1	0	832
Tangney	0	0	1	1	378
Tangney	0	1	0	0	1954
Tangney	0	1	0	1	161
Tangney	0	1	1	0	538
Tangney	0	1	1	1	68
Tangney	1	0	0	1	4635
Tangney	1	0	1	0	3042
Tangney	1	0	1	1	1642
Tangney	1	1	0	0	12683
Tangney	1	1	0	1	466
Tangney	1	1	1	0	3084
Tangney	1	1	1	1	308
Bass					436
Bass	0	0	0	1	1805
Bass	0	0	1	0	478
Bass	0	0	1	1	168
Bass	0	1	0	0	2222
Bass	0	1	0	1	186
Bass	0	1	1	0	390
Bass	0	1	1	1	61
Bass	1	0	0	1	2019
Bass	1	0	1	0	815
Bass	1	0	1	1	441
Bass	1	1	0	0	5742
Bass	1	1	0	1	310
Bass	1	1	1	0	1107
Bass	1	1	1	1	199
Braddon					388
Braddon	0	0	0	1	1810
Braddon	0	0	1	0	429
Braddon	0	0	1	1	163
Braddon	0	1	0	0	2237
Braddon	0	1	0	1	207
Braddon	0	1	1	0	373
Braddon	0	1	1	1	68
Braddon	1	0	0	1	2075
Braddon	1	0	1	0	750
Braddon	1	0	1	1	446
Braddon	1	1	0	0	5552
Braddon	1	1	0	1	365
Braddon	1	1	1	0	1004
Braddon	1	1	1	1	184
Clark					536
Clark	0	0	0	1	1730
Clark	0	0	1	0	600
Clark	0	0	1	1	181
Clark	0	1	0	0	1849
Clark	0	1	0	1	162
Clark	0	1	1	0	360
Clark	0	1	1	1	70
Clark	1	0	0	1	1763
Clark	1	0	1	0	1006
Clark	1	0	1	1	461
Clark	1	1	0	0	6062
Clark	1	1	0	1	226
Clark	1	1	1	0	1079
Clark	1	1	1	1	153
Franklin					416
Franklin	0	0	0	1	1787
Franklin	0	0	1	0	473
Franklin	0	0	1	1	176
Franklin	0	1	0	0	1983
Franklin	0	1	0	1	178
Franklin	0	1	1	0	382
Franklin	0	1	1	1	77
Franklin	1	0	0	1	2230
Franklin	1	0	1	0	951
Franklin	1	0	1	1	566
Franklin	1	1	0	0	6882
Franklin	1	1	0	1	322
Franklin	1	1	1	0	1149
Franklin	1	1	1	1	215
Lyons					353
Lyons	0	0	0	1	1833
Lyons	0	0	1	0	361
Lyons	0	0	1	1	178
Lyons	0	1	0	0	2301
Lyons	0	1	0	1	231
Lyons	0	1	1	0	414
Lyons	0	1	1	1	64
Lyons	1	0	0	1	2575
Lyons	1	0	1	0	722
Lyons	1	0	1	1	488
Lyons	1	1	0	0	5920
Lyons	1	1	0	1	470
Lyons	1	1	1	0	970
Lyons	1	1	1	1	218
Lingiari					619
Lingiari	0	0	0	1	1622
Lingiari	0	0	1	0	224
Lingiari	0	0	1	1	98
Lingiari	0	1	0	0	2584
Lingiari	0	1	0	1	555
Lingiari	0	1	1	0	284
Lingiari	0	1	1	1	97
Lingiari	1	0	0	1	1711
Lingiari	1	0	1	0	492
Lingiari	1	0	1	1	278
Lingiari	1	1	0	0	7705
Lingiari	1	1	0	1	1021
Lingiari	1	1	1	0	957
Lingiari	1	1	1	1	316
Solomon					498
Solomon	0	0	0	1	1413
Solomon	0	0	1	0	373
Solomon	0	0	1	1	152
Solomon	0	1	0	0	2150
Solomon	0	1	0	1	198
Solomon	0	1	1	0	306
Solomon	0	1	1	1	66
Solomon	1	0	0	1	1652
Solomon	1	0	1	0	792
Solomon	1	0	1	1	381
Solomon	1	1	0	0	7628
Solomon	1	1	0	1	362
Solomon	1	1	1	0	1102
Solomon	1	1	1	1	211
Bean					575
Bean	0	0	0	1	2322
Bean	0	0	1	0	688
Bean	0	0	1	1	288
Bean	0	1	0	0	2398
Bean	0	1	0	1	190
Bean	0	1	1	0	513
Bean	0	1	1	1	83
Bean	1	0	0	1	3227
Bean	1	0	1	0	1603
Bean	1	0	1	1	896
Bean	1	1	0	0	10956
Bean	1	1	0	1	395
Bean	1	1	1	0	1841
Bean	1	1	1	1	257
Canberra					586
Canberra	0	0	0	1	1403
Canberra	0	0	1	0	605
Canberra	0	0	1	1	160
Canberra	0	1	0	0	1677
Canberra	0	1	0	1	69
Canberra	0	1	1	0	306
Canberra	0	1	1	1	36
Canberra	1	0	0	1	1721
Canberra	1	0	1	0	1577
Canberra	1	0	1	1	578
Canberra	1	1	0	0	8312
Canberra	1	1	0	1	150
Canberra	1	1	1	0	1443
Canberra	1	1	1	1	126
Fenner					624
Fenner	0	0	0	1	1899
Fenner	0	0	1	0	606
Fenner	0	0	1	1	273
Fenner	0	1	0	0	2498
Fenner	0	1	0	1	148
Fenner	0	1	1	0	476
Fenner	0	1	1	1	108
Fenner	1	0	0	1	2526
Fenner	1	0	1	0	1652
Fenner	1	0	1	1	913
Fenner	1	1	0	0	13596
Fenner	1	1	0	1	409
Fenner	1	1	1	0	2007
Fenner	1	1	1	1	280
