CED_NAME21	Age	Sex	persons
Burt	75-84	M	3248
Burt	85+	F	1437
Burt	85+	M	940
Canning	0-4	F	4638
Canning	0-4	M	4776
Canning	5-14	F	10336
Canning	5-14	M	10644
Canning	15-19	F	4599
Canning	15-19	M	4627
Canning	20-24	F	4013
Canning	20-24	M	3996
Canning	25-34	F	9309
Canning	25-34	M	8367
Canning	35-44	F	9854
Canning	35-44	M	9227
Canning	45-54	F	10309
Canning	45-54	M	9837
Canning	55-64	F	10745
Canning	55-64	M	9973
Canning	65-74	F	10067
Canning	65-74	M	9539
Canning	75-84	F	5780
Canning	75-84	M	5629
Canning	85+	F	2108
Canning	85+	M	1571
Cowan	0-4	F	5483
Cowan	0-4	M	5669
Cowan	5-14	F	10361
Cowan	5-14	M	11252
Cowan	15-19	F	4881
Cowan	15-19	M	5106
Cowan	20-24	F	5609
Cowan	20-24	M	5990
Cowan	25-34	F	13440
Cowan	25-34	M	13385
Cowan	35-44	F	12680
Cowan	35-44	M	12690
Cowan	45-54	F	11288
Cowan	45-54	M	10984
Cowan	55-64	F	11010
Cowan	55-64	M	10324
Cowan	65-74	F	9184
Cowan	65-74	M	8118
Cowan	75-84	F	5066
Cowan	75-84	M	4419
Cowan	85+	F	1937
Cowan	85+	M	1300
Curtin	0-4	F	4184
Curtin	0-4	M	4423
Curtin	5-14	F	10259
Curtin	5-14	M	10912
Curtin	15-19	F	5442
Curtin	15-19	M	5673
Curtin	20-24	F	5501
Curtin	20-24	M	5193
Curtin	25-34	F	12214
Curtin	25-34	M	11275
Curtin	35-44	F	12230
Curtin	35-44	M	11353
Curtin	45-54	F	11890
Curtin	45-54	M	11040
Curtin	55-64	F	10041
Curtin	55-64	M	9334
Curtin	65-74	F	8655
Curtin	65-74	M	7722
Curtin	75-84	F	5817
Curtin	75-84	M	4842
Curtin	85+	F	3173
Curtin	85+	M	1852
Durack	0-4	F	6343
Durack	0-4	M	6791
Durack	5-14	F	13617
Durack	5-14	M	14322
Durack	15-19	F	5151
Durack	15-19	M	5721
Durack	20-24	F	5073
Durack	20-24	M	5547
Durack	25-34	F	14497
Durack	25-34	M	14976
Durack	35-44	F	13907
Durack	35-44	M	15144
Durack	45-54	F	12916
Durack	45-54	M	14618
Durack	55-64	F	11950
Durack	55-64	M	13697
Durack	65-74	F	8100
Durack	65-74	M	9150
Durack	75-84	F	3715
Durack	75-84	M	3985
Durack	85+	F	1268
Durack	85+	M	968
Forrest	0-4	F	4271
Forrest	0-4	M	4483
Forrest	5-14	F	10479
Forrest	5-14	M	11274
Forrest	15-19	F	4525
Forrest	15-19	M	4735
Forrest	20-24	F	3212
Forrest	20-24	M	3503
Forrest	25-34	F	8785
Forrest	25-34	M	8385
Forrest	35-44	F	10762
Forrest	35-44	M	9924
Forrest	45-54	F	10969
Forrest	45-54	M	10511
Forrest	55-64	F	10861
Forrest	55-64	M	10077
Forrest	65-74	F	9404
Forrest	65-74	M	9124
Forrest	75-84	F	4893
Forrest	75-84	M	4499
Forrest	85+	F	2010
Forrest	85+	M	1301
Fremantle	0-4	F	5033
Fremantle	0-4	M	5470
Fremantle	5-14	F	9821
Fremantle	5-14	M	10124
Fremantle	15-19	F	4422
Fremantle	15-19	M	4485
Fremantle	20-24	F	5169
Fremantle	20-24	M	4935
Fremantle	25-34	F	12774
Fremantle	25-34	M	11888
Fremantle	35-44	F	12844
Fremantle	35-44	M	12463
Fremantle	45-54	F	11433
Fremantle	45-54	M	11080
Fremantle	55-64	F	10021
Fremantle	55-64	M	9362
Fremantle	65-74	F	7688
Fremantle	65-74	M	6971
Fremantle	75-84	F	4071
Fremantle	75-84	M	3603
Fremantle	85+	F	1930
Fremantle	85+	M	1208
Hasluck	0-4	F	5667
Hasluck	0-4	M	6132
Hasluck	5-14	F	11803
Hasluck	5-14	M	12564
Hasluck	15-19	F	5156
Hasluck	15-19	M	5632
Hasluck	20-24	F	4793
Hasluck	20-24	M	5180
Hasluck	25-34	F	12260
Hasluck	25-34	M	11712
Hasluck	35-44	F	12627
Hasluck	35-44	M	12749
Hasluck	45-54	F	11737
Hasluck	45-54	M	11588
Hasluck	55-64	F	9961
Hasluck	55-64	M	9746
Hasluck	65-74	F	7583
Hasluck	65-74	M	7103
Hasluck	75-84	F	4168
Hasluck	75-84	M	3821
Hasluck	85+	F	1651
Hasluck	85+	M	1127
Moore	0-4	F	4146
Moore	0-4	M	4476
Moore	5-14	F	10762
Moore	5-14	M	11377
Moore	15-19	F	5034
Moore	15-19	M	5484
Moore	20-24	F	4302
Moore	20-24	M	4894
Moore	25-34	F	8136
Moore	25-34	M	8010
Moore	35-44	F	11210
Moore	35-44	M	10551
Moore	45-54	F	11932
Moore	45-54	M	11510
Moore	55-64	F	11711
Moore	55-64	M	10774
Moore	65-74	F	9564
Moore	65-74	M	9078
Moore	75-84	F	4287
Moore	75-84	M	3892
Moore	85+	F	1868
Moore	85+	M	1131
O'Connor	0-4	F	4873
O'Connor	0-4	M	5210
O'Connor	5-14	F	10883
O'Connor	5-14	M	11507
O'Connor	15-19	F	4600
O'Connor	15-19	M	5053
O'Connor	20-24	F	3894
O'Connor	20-24	M	4579
O'Connor	25-34	F	9885
O'Connor	25-34	M	10591
O'Connor	35-44	F	10498
O'Connor	35-44	M	10745
O'Connor	45-54	F	11496
O'Connor	45-54	M	11935
O'Connor	55-64	F	12389
O'Connor	55-64	M	13055
O'Connor	65-74	F	9886
O'Connor	65-74	M	10776
O'Connor	75-84	F	5319
O'Connor	75-84	M	5315
O'Connor	85+	F	2071
O'Connor	85+	M	1533
Pearce	0-4	F	6276
Pearce	0-4	M	6521
Pearce	5-14	F	13223
Pearce	5-14	M	14042
Pearce	15-19	F	5801
Pearce	15-19	M	6111
Pearce	20-24	F	5519
Pearce	20-24	M	5688
Pearce	25-34	F	13089
Pearce	25-34	M	11763
Pearce	35-44	F	13837
Pearce	35-44	M	12835
Pearce	45-54	F	12601
Pearce	45-54	M	12053
Pearce	55-64	F	9127
Pearce	55-64	M	8778
Pearce	65-74	F	6246
Pearce	65-74	M	5571
Pearce	75-84	F	3456
Pearce	75-84	M	2861
Pearce	85+	F	1277
Pearce	85+	M	834
Perth	0-4	F	4658
Perth	0-4	M	5011
Perth	5-14	F	7804
Perth	5-14	M	8105
Perth	15-19	F	3535
Perth	15-19	M	3548
Perth	20-24	F	6410
Perth	20-24	M	5903
Perth	25-34	F	18806
Perth	25-34	M	18503
Perth	35-44	F	14561
Perth	35-44	M	15428
Perth	45-54	F	11189
Perth	45-54	M	11513
Perth	55-64	F	9785
Perth	55-64	M	9842
Perth	65-74	F	7724
Perth	65-74	M	7045
Perth	75-84	F	4545
Perth	75-84	M	3719
Perth	85+	F	2749
Perth	85+	M	1526
Swan	0-4	F	5456
Swan	0-4	M	5730
Swan	5-14	F	9418
Swan	5-14	M	10116
Swan	15-19	F	4454
Swan	15-19	M	4845
Swan	20-24	F	7425
Swan	20-24	M	7803
Swan	25-34	F	17544
Swan	25-34	M	18319
Swan	35-44	F	13997
Swan	35-44	M	14632
Swan	45-54	F	10918
Swan	45-54	M	11255
Swan	55-64	F	10034
Swan	55-64	M	9801
Swan	65-74	F	8226
Swan	65-74	M	7455
Swan	75-84	F	4645
Swan	75-84	M	3751
Swan	85+	F	2585
Swan	85+	M	1479
Tangney	0-4	F	4340
Tangney	0-4	M	4571
Tangney	5-14	F	12100
Tangney	5-14	M	12544
Tangney	15-19	F	6099
Tangney	15-19	M	6225
Tangney	20-24	F	5551
Tangney	20-24	M	6062
Tangney	25-34	F	9668
Tangney	25-34	M	9888
Tangney	35-44	F	13329
Tangney	35-44	M	12166
Tangney	45-54	F	12813
Tangney	45-54	M	12073
Tangney	55-64	F	11682
Tangney	55-64	M	10644
Tangney	65-74	F	10011
Tangney	65-74	M	9085
Tangney	75-84	F	5554
Tangney	75-84	M	4819
Tangney	85+	F	2912
Tangney	85+	M	1824
No usual address (WA)	0-4	F	153
No usual address (WA)	0-4	M	149
No usual address (WA)	5-14	F	230
No usual address (WA)	5-14	M	244
No usual address (WA)	15-19	F	147
No usual address (WA)	15-19	M	118
No usual address (WA)	20-24	F	256
No usual address (WA)	20-24	M	295
No usual address (WA)	25-34	F	692
No usual address (WA)	25-34	M	822
No usual address (WA)	35-44	F	613
No usual address (WA)	35-44	M	926
No usual address (WA)	45-54	F	468
No usual address (WA)	45-54	M	842
No usual address (WA)	55-64	F	477
No usual address (WA)	55-64	M	667
No usual address (WA)	65-74	F	316
No usual address (WA)	65-74	M	444
No usual address (WA)	75-84	F	38
No usual address (WA)	75-84	M	118
No usual address (WA)	85+	F	16
No usual address (WA)	85+	M	14
Migratory - Offshore - Shipping (WA)	15-19	F	3
Migratory - Offshore - Shipping (WA)	15-19	M	7
Migratory - Offshore - Shipping (WA)	20-24	F	11
Migratory - Offshore - Shipping (WA)	20-24	M	25
Migratory - Offshore - Shipping (WA)	25-34	F	14
Migratory - Offshore - Shipping (WA)	25-34	M	99
Migratory - Offshore - Shipping (WA)	35-44	F	11
Migratory - Offshore - Shipping (WA)	35-44	M	157
Migratory - Offshore - Shipping (WA)	45-54	F	9
Migratory - Offshore - Shipping (WA)	45-54	M	103
Migratory - Offshore - Shipping (WA)	55-64	F	3
Migratory - Offshore - Shipping (WA)	55-64	M	55
Migratory - Offshore - Shipping (WA)	65-74	F	4
Migratory - Offshore - Shipping (WA)	65-74	M	14
Bass	0-4	F	2763
Bass	0-4	M	2873
Bass	5-14	F	6212
Bass	5-14	M	6587
Bass	15-19	F	3058
Bass	15-19	M	3155
Bass	20-24	F	3144
Bass	20-24	M	3415
Bass	25-34	F	7329
Bass	25-34	M	7633
Bass	35-44	F	6593
Bass	35-44	M	6115
Bass	45-54	F	7136
Bass	45-54	M	6517
Bass	55-64	F	7501
Bass	55-64	M	6967
Bass	65-74	F	6654
Bass	65-74	M	6197
Bass	75-84	F	3935
Bass	75-84	M	3437
Bass	85+	F	1718
Bass	85+	M	1053
Braddon	0-4	F	2733
Braddon	0-4	M	2850
Braddon	5-14	F	6298
Braddon	5-14	M	6571
Braddon	15-19	F	2928
Braddon	15-19	M	3068
Braddon	20-24	F	2772
Braddon	20-24	M	2794
Braddon	25-34	F	6500
Braddon	25-34	M	6226
Braddon	35-44	F	6138
Braddon	35-44	M	5618
Braddon	45-54	F	7236
Braddon	45-54	M	6723
Braddon	55-64	F	8221
Braddon	55-64	M	7618
Braddon	65-74	F	7347
Braddon	65-74	M	6985
Braddon	75-84	F	4264
Braddon	75-84	M	3872
Braddon	85+	F	1689
Braddon	85+	M	1092
Clark	0-4	F	2524
Clark	0-4	M	2640
Clark	5-14	F	5608
Clark	5-14	M	5946
Clark	15-19	F	2932
Clark	15-19	M	3001
Clark	20-24	F	3775
Clark	20-24	M	3747
Clark	25-34	F	10293
Clark	25-34	M	10761
Clark	35-44	F	7252
Clark	35-44	M	7020
Clark	45-54	F	6815
Clark	45-54	M	6387
Clark	55-64	F	6760
Clark	55-64	M	6211
Clark	65-74	F	5870
Clark	65-74	M	5213
Clark	75-84	F	3519
Clark	75-84	M	2786
Clark	85+	F	1705
Clark	85+	M	984
Franklin	0-4	F	2882
Franklin	0-4	M	3090
Franklin	5-14	F	6633
Franklin	5-14	M	6948
Franklin	15-19	F	2822
Franklin	15-19	M	3122
Franklin	20-24	F	2664
Franklin	20-24	M	2908
Franklin	25-34	F	7396
Franklin	25-34	M	7253
Franklin	35-44	F	7409
Franklin	35-44	M	6899
Franklin	45-54	F	7173
Franklin	45-54	M	6626
Franklin	55-64	F	7720
Franklin	55-64	M	6920
Franklin	65-74	F	6962
Franklin	65-74	M	6376
Franklin	75-84	F	3953
Franklin	75-84	M	3437
Franklin	85+	F	1633
Franklin	85+	M	1023
Lyons	0-4	F	2828
Lyons	0-4	M	3041
Lyons	5-14	F	6576
Lyons	5-14	M	6891
Lyons	15-19	F	2752
Lyons	15-19	M	3137
Lyons	20-24	F	2816
Lyons	20-24	M	2867
Lyons	25-34	F	6685
Lyons	25-34	M	6361
Lyons	35-44	F	6575
Lyons	35-44	M	6137
Lyons	45-54	F	7429
Lyons	45-54	M	6950
Lyons	55-64	F	8725
Lyons	55-64	M	8544
Lyons	65-74	F	7440
Lyons	65-74	M	7797
Lyons	75-84	F	3725
Lyons	75-84	M	3690
Lyons	85+	F	1182
Lyons	85+	M	912
No usual address (Tas.)	0-4	F	19
No usual address (Tas.)	0-4	M	21
No usual address (Tas.)	5-14	F	36
No usual address (Tas.)	5-14	M	50
No usual address (Tas.)	15-19	F	48
No usual address (Tas.)	15-19	M	43
No usual address (Tas.)	20-24	F	53
No usual address (Tas.)	20-24	M	71
No usual address (Tas.)	25-34	F	92
No usual address (Tas.)	25-34	M	135
No usual address (Tas.)	35-44	F	97
No usual address (Tas.)	35-44	M	99
No usual address (Tas.)	45-54	F	78
No usual address (Tas.)	45-54	M	130
No usual address (Tas.)	55-64	F	98
No usual address (Tas.)	55-64	M	104
No usual address (Tas.)	65-74	F	72
No usual address (Tas.)	65-74	M	90
No usual address (Tas.)	75-84	F	13
No usual address (Tas.)	75-84	M	18
No usual address (Tas.)	85+	F	4
Migratory - Offshore - Shipping (Tas.)	25-34	M	4
Migratory - Offshore - Shipping (Tas.)	35-44	M	7
Migratory - Offshore - Shipping (Tas.)	45-54	M	7
Lingiari	0-4	F	4115
Lingiari	0-4	M	4561
Lingiari	5-14	F	8787
Lingiari	5-14	M	9258
Lingiari	15-19	F	3929
Lingiari	15-19	M	4343
Lingiari	20-24	F	4074
Lingiari	20-24	M	4593
Lingiari	25-34	F	10676
Lingiari	25-34	M	10633
Lingiari	35-44	F	9022
Lingiari	35-44	M	9081
Lingiari	45-54	F	7699
Lingiari	45-54	M	7786
Lingiari	55-64	F	6227
Lingiari	55-64	M	6430
Lingiari	65-74	F	3300
Lingiari	65-74	M	3763
Lingiari	75-84	F	1038
Lingiari	75-84	M	1210
Lingiari	85+	F	274
Lingiari	85+	M	198
Solomon	0-4	F	3644
Solomon	0-4	M	3860
Solomon	5-14	F	7118
Solomon	5-14	M	7524
Solomon	15-19	F	2906
Solomon	15-19	M	2978
Solomon	20-24	F	3334
Solomon	20-24	M	3706
Solomon	25-34	F	11046
Solomon	25-34	M	10236
Solomon	35-44	F	9025
Solomon	35-44	M	8447
Solomon	45-54	F	7079
Solomon	45-54	M	7111
Solomon	55-64	F	5579
Solomon	55-64	M	5712
Solomon	65-74	F	3594
Solomon	65-74	M	3760
Solomon	75-84	F	1488
Solomon	75-84	M	1434
Solomon	85+	F	389
Solomon	85+	M	303
No usual address (NT)	0-4	F	69
No usual address (NT)	0-4	M	89
No usual address (NT)	5-14	F	122
No usual address (NT)	5-14	M	166
No usual address (NT)	15-19	F	64
No usual address (NT)	15-19	M	30
No usual address (NT)	20-24	F	99
No usual address (NT)	20-24	M	84
No usual address (NT)	25-34	F	364
No usual address (NT)	25-34	M	292
No usual address (NT)	35-44	F	268
No usual address (NT)	35-44	M	305
No usual address (NT)	45-54	F	280
No usual address (NT)	45-54	M	311
No usual address (NT)	55-64	F	279
No usual address (NT)	55-64	M	300
No usual address (NT)	65-74	F	114
No usual address (NT)	65-74	M	205
No usual address (NT)	75-84	F	17
No usual address (NT)	75-84	M	33
No usual address (NT)	85+	F	4
No usual address (NT)	85+	M	6
Migratory - Offshore - Shipping (NT)	15-19	M	4
Migratory - Offshore - Shipping (NT)	20-24	F	3
Migratory - Offshore - Shipping (NT)	20-24	M	6
Migratory - Offshore - Shipping (NT)	25-34	F	4
Migratory - Offshore - Shipping (NT)	25-34	M	16
Migratory - Offshore - Shipping (NT)	35-44	M	22
Migratory - Offshore - Shipping (NT)	45-54	F	3
Migratory - Offshore - Shipping (NT)	45-54	M	18
Migratory - Offshore - Shipping (NT)	55-64	M	17
Bean	0-4	F	4419
Bean	0-4	M	4785
Bean	5-14	F	9589
Bean	5-14	M	10171
Bean	15-19	F	3939
Bean	15-19	M	4455
Bean	20-24	F	4321
Bean	20-24	M	4499
Bean	25-34	F	11299
Bean	25-34	M	11016
Bean	35-44	F	11153
Bean	35-44	M	10782
Bean	45-54	F	10085
Bean	45-54	M	9592
Bean	55-64	F	9486
Bean	55-64	M	8586
Bean	65-74	F	7512
Bean	65-74	M	6654
Bean	75-84	F	4174
Bean	75-84	M	3475
Bean	85+	F	1547
Bean	85+	M	1071
Canberra	0-4	F	3065
Canberra	0-4	M	3173
Canberra	5-14	F	6944
Canberra	5-14	M	7362
Canberra	15-19	F	4775
Canberra	15-19	M	4554
Canberra	20-24	F	7639
Canberra	20-24	M	7283
Canberra	25-34	F	13449
Canberra	25-34	M	13639
Canberra	35-44	F	10210
Canberra	35-44	M	9981
Canberra	45-54	F	8603
Canberra	45-54	M	8437
Canberra	55-64	F	7392
Canberra	55-64	M	7127
Canberra	65-74	F	6187
Canberra	65-74	M	5548
Canberra	75-84	F	3827
Canberra	75-84	M	3122
Canberra	85+	F	1970
Canberra	85+	M	1223
Fenner	0-4	F	5478
Fenner	0-4	M	5864
Fenner	5-14	F	10833
Fenner	5-14	M	11627
Fenner	15-19	F	4251
Fenner	15-19	M	4442
Fenner	20-24	F	5231
Fenner	20-24	M	5307
Fenner	25-34	F	14345
Fenner	25-34	M	14066
Fenner	35-44	F	13794
Fenner	35-44	M	13647
Fenner	45-54	F	9833
Fenner	45-54	M	9924
Fenner	55-64	F	6818
Fenner	55-64	M	6370
Fenner	65-74	F	5508
Fenner	65-74	M	4581
Fenner	75-84	F	2661
Fenner	75-84	M	2268
Fenner	85+	F	821
Fenner	85+	M	593
No usual address (ACT)	0-4	F	9
No usual address (ACT)	0-4	M	18
No usual address (ACT)	5-14	F	13
No usual address (ACT)	5-14	M	13
No usual address (ACT)	15-19	F	37
No usual address (ACT)	15-19	M	23
No usual address (ACT)	20-24	F	40
No usual address (ACT)	20-24	M	44
No usual address (ACT)	25-34	F	53
No usual address (ACT)	25-34	M	60
No usual address (ACT)	35-44	F	33
No usual address (ACT)	35-44	M	62
No usual address (ACT)	45-54	F	30
No usual address (ACT)	45-54	M	53
No usual address (ACT)	55-64	F	35
No usual address (ACT)	55-64	M	38
No usual address (ACT)	65-74	F	10
No usual address (ACT)	65-74	M	21
No usual address (ACT)	75-84	F	8
No usual address (ACT)	75-84	M	6
No usual address (OT)	25-34	M	4
No usual address (OT)	55-64	M	3
