CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Jagajaga	18-20	1		5
Jagajaga	18-20	1	Both	1547
Jagajaga	18-20	1	Father only	197
Jagajaga	18-20	1	Mother only	229
Jagajaga	18-20	1	Neither	508
Jagajaga	21-24	0		8
Jagajaga	21-24	0	Both	163
Jagajaga	21-24	0	Father only	39
Jagajaga	21-24	0	Mother only	29
Jagajaga	21-24	0	Neither	100
Jagajaga	21-24	1	Both	766
Jagajaga	21-24	1	Father only	114
Jagajaga	21-24	1	Mother only	142
Jagajaga	21-24	1	Neither	285
Kooyong	0-4	0		28
Kooyong	0-4	0	Both	112
Kooyong	0-4	0	Father only	42
Kooyong	0-4	0	Mother only	64
Kooyong	0-4	0	Neither	156
Kooyong	0-4	1		17
Kooyong	0-4	1	Both	2333
Kooyong	0-4	1	Father only	698
Kooyong	0-4	1	Mother only	572
Kooyong	0-4	1	Neither	2016
Kooyong	5-9	0		12
Kooyong	5-9	0	Both	258
Kooyong	5-9	0	Father only	91
Kooyong	5-9	0	Mother only	85
Kooyong	5-9	0	Neither	407
Kooyong	5-9	1		25
Kooyong	5-9	1	Both	2854
Kooyong	5-9	1	Father only	828
Kooyong	5-9	1	Mother only	644
Kooyong	5-9	1	Neither	2980
Kooyong	10-12	0		13
Kooyong	10-12	0	Both	302
Kooyong	10-12	0	Father only	70
Kooyong	10-12	0	Mother only	86
Kooyong	10-12	0	Neither	377
Kooyong	10-12	1		19
Kooyong	10-12	1	Both	2337
Kooyong	10-12	1	Father only	540
Kooyong	10-12	1	Mother only	472
Kooyong	10-12	1	Neither	1726
Kooyong	13-14	0		6
Kooyong	13-14	0	Both	269
Kooyong	13-14	0	Father only	55
Kooyong	13-14	0	Mother only	65
Kooyong	13-14	0	Neither	304
Kooyong	13-14	1		7
Kooyong	13-14	1	Both	1818
Kooyong	13-14	1	Father only	378
Kooyong	13-14	1	Mother only	324
Kooyong	13-14	1	Neither	1200
Kooyong	15-17	0		3
Kooyong	15-17	0	Both	392
Kooyong	15-17	0	Father only	92
Kooyong	15-17	0	Mother only	96
Kooyong	15-17	0	Neither	474
Kooyong	15-17	1		5
Kooyong	15-17	1	Both	2806
Kooyong	15-17	1	Father only	496
Kooyong	15-17	1	Mother only	485
Kooyong	15-17	1	Neither	1450
Kooyong	18-20	0		7
Kooyong	18-20	0	Both	310
Kooyong	18-20	0	Father only	62
Kooyong	18-20	0	Mother only	105
Kooyong	18-20	0	Neither	355
Kooyong	18-20	1	Both	2081
Kooyong	18-20	1	Father only	329
Kooyong	18-20	1	Mother only	339
Kooyong	18-20	1	Neither	1024
Kooyong	21-24	0		4
Kooyong	21-24	0	Both	179
Kooyong	21-24	0	Father only	41
Kooyong	21-24	0	Mother only	51
Kooyong	21-24	0	Neither	206
Kooyong	21-24	1	Both	1106
Kooyong	21-24	1	Father only	183
Kooyong	21-24	1	Mother only	186
Kooyong	21-24	1	Neither	616
La Trobe	0-4	0		47
La Trobe	0-4	0	Both	811
La Trobe	0-4	0	Father only	69
La Trobe	0-4	0	Mother only	146
La Trobe	0-4	0	Neither	233
La Trobe	0-4	1		60
La Trobe	0-4	1	Both	5329
La Trobe	0-4	1	Father only	696
La Trobe	0-4	1	Mother only	805
La Trobe	0-4	1	Neither	4583
La Trobe	5-9	0		43
La Trobe	5-9	0	Both	1194
La Trobe	5-9	0	Father only	111
La Trobe	5-9	0	Mother only	202
La Trobe	5-9	0	Neither	359
La Trobe	5-9	1		64
La Trobe	5-9	1	Both	5020
La Trobe	5-9	1	Father only	679
La Trobe	5-9	1	Mother only	781
La Trobe	5-9	1	Neither	4806
La Trobe	10-12	0		21
La Trobe	10-12	0	Both	702
La Trobe	10-12	0	Father only	87
La Trobe	10-12	0	Mother only	132
La Trobe	10-12	0	Neither	223
La Trobe	10-12	1		24
La Trobe	10-12	1	Both	2895
La Trobe	10-12	1	Father only	351
La Trobe	10-12	1	Mother only	433
La Trobe	10-12	1	Neither	2416
La Trobe	13-14	0		11
La Trobe	13-14	0	Both	520
La Trobe	13-14	0	Father only	49
La Trobe	13-14	0	Mother only	101
La Trobe	13-14	0	Neither	160
La Trobe	13-14	1		11
La Trobe	13-14	1	Both	1799
La Trobe	13-14	1	Father only	229
La Trobe	13-14	1	Mother only	288
La Trobe	13-14	1	Neither	1311
La Trobe	15-17	0		16
La Trobe	15-17	0	Both	684
La Trobe	15-17	0	Father only	87
La Trobe	15-17	0	Mother only	124
La Trobe	15-17	0	Neither	221
La Trobe	15-17	1		7
La Trobe	15-17	1	Both	2338
La Trobe	15-17	1	Father only	270
La Trobe	15-17	1	Mother only	362
La Trobe	15-17	1	Neither	1617
La Trobe	18-20	0		3
La Trobe	18-20	0	Both	254
La Trobe	18-20	0	Father only	37
La Trobe	18-20	0	Mother only	57
La Trobe	18-20	0	Neither	118
La Trobe	18-20	1	Both	862
La Trobe	18-20	1	Father only	121
La Trobe	18-20	1	Mother only	161
La Trobe	18-20	1	Neither	948
La Trobe	21-24	0	Both	132
La Trobe	21-24	0	Father only	18
La Trobe	21-24	0	Mother only	24
La Trobe	21-24	0	Neither	93
La Trobe	21-24	1		3
La Trobe	21-24	1	Both	362
La Trobe	21-24	1	Father only	54
La Trobe	21-24	1	Mother only	68
La Trobe	21-24	1	Neither	494
Lalor	0-4	0		70
Lalor	0-4	0	Both	713
Lalor	0-4	0	Father only	97
Lalor	0-4	0	Mother only	206
Lalor	0-4	0	Neither	705
Lalor	0-4	1		79
Lalor	0-4	1	Both	2608
Lalor	0-4	1	Father only	737
Lalor	0-4	1	Mother only	777
Lalor	0-4	1	Neither	10526
Lalor	5-9	0		118
Lalor	5-9	0	Both	996
Lalor	5-9	0	Father only	164
Lalor	5-9	0	Mother only	224
Lalor	5-9	0	Neither	1004
Lalor	5-9	1		95
Lalor	5-9	1	Both	2475
Lalor	5-9	1	Father only	659
Lalor	5-9	1	Mother only	745
Lalor	5-9	1	Neither	9841
Lalor	10-12	0		51
Lalor	10-12	0	Both	625
Lalor	10-12	0	Father only	85
Lalor	10-12	0	Mother only	157
Lalor	10-12	0	Neither	622
Lalor	10-12	1		31
Lalor	10-12	1	Both	1511
Lalor	10-12	1	Father only	330
Lalor	10-12	1	Mother only	379
Lalor	10-12	1	Neither	4615
Lalor	13-14	0		33
Lalor	13-14	0	Both	463
Lalor	13-14	0	Father only	93
Lalor	13-14	0	Mother only	85
Lalor	13-14	0	Neither	433
Lalor	13-14	1		20
Lalor	13-14	1	Both	1024
Lalor	13-14	1	Father only	212
Lalor	13-14	1	Mother only	225
Lalor	13-14	1	Neither	2286
Lalor	15-17	0		25
Lalor	15-17	0	Both	570
Lalor	15-17	0	Father only	94
Lalor	15-17	0	Mother only	134
Lalor	15-17	0	Neither	591
Lalor	15-17	1		13
Lalor	15-17	1	Both	1276
Lalor	15-17	1	Father only	245
Lalor	15-17	1	Mother only	282
Lalor	15-17	1	Neither	2713
Lalor	18-20	0		4
Lalor	18-20	0	Both	192
Lalor	18-20	0	Father only	35
Lalor	18-20	0	Mother only	48
Lalor	18-20	0	Neither	336
Lalor	18-20	1		10
Lalor	18-20	1	Both	577
Lalor	18-20	1	Father only	110
Lalor	18-20	1	Mother only	126
Lalor	18-20	1	Neither	1550
Lalor	21-24	0		4
Lalor	21-24	0	Both	92
Lalor	21-24	0	Father only	24
Lalor	21-24	0	Mother only	32
Lalor	21-24	0	Neither	210
Lalor	21-24	1	Both	262
Lalor	21-24	1	Father only	59
Lalor	21-24	1	Mother only	64
Lalor	21-24	1	Neither	787
Macnamara	0-4	0		27
Macnamara	0-4	0	Both	165
Macnamara	0-4	0	Father only	62
Macnamara	0-4	0	Mother only	98
Macnamara	0-4	0	Neither	159
Macnamara	0-4	1		29
Macnamara	0-4	1	Both	2462
Macnamara	0-4	1	Father only	942
Macnamara	0-4	1	Mother only	857
Macnamara	0-4	1	Neither	1821
Macnamara	5-9	0		21
Macnamara	5-9	0	Both	311
Macnamara	5-9	0	Father only	127
Macnamara	5-9	0	Mother only	129
Macnamara	5-9	0	Neither	235
Macnamara	5-9	1		32
Macnamara	5-9	1	Both	2090
Macnamara	5-9	1	Father only	776
Macnamara	5-9	1	Mother only	780
Macnamara	5-9	1	Neither	1485
Macnamara	10-12	0		7
Macnamara	10-12	0	Both	251
Macnamara	10-12	0	Father only	95
Macnamara	10-12	0	Mother only	96
Macnamara	10-12	0	Neither	159
Macnamara	10-12	1		12
Macnamara	10-12	1	Both	1333
Macnamara	10-12	1	Father only	411
Macnamara	10-12	1	Mother only	445
Macnamara	10-12	1	Neither	639
Macnamara	13-14	0		3
Macnamara	13-14	0	Both	226
Macnamara	13-14	0	Father only	52
Macnamara	13-14	0	Mother only	79
Macnamara	13-14	0	Neither	131
Macnamara	13-14	1		11
Macnamara	13-14	1	Both	877
Macnamara	13-14	1	Father only	245
Macnamara	13-14	1	Mother only	284
Macnamara	13-14	1	Neither	378
Macnamara	15-17	0		11
Macnamara	15-17	0	Both	289
Macnamara	15-17	0	Father only	75
Macnamara	15-17	0	Mother only	104
Macnamara	15-17	0	Neither	186
Macnamara	15-17	1		3
Macnamara	15-17	1	Both	1170
Macnamara	15-17	1	Father only	323
Macnamara	15-17	1	Mother only	328
Macnamara	15-17	1	Neither	424
Macnamara	18-20	0		3
Macnamara	18-20	0	Both	211
Macnamara	18-20	0	Father only	52
Macnamara	18-20	0	Mother only	76
Macnamara	18-20	0	Neither	130
Macnamara	18-20	1		3
Macnamara	18-20	1	Both	719
Macnamara	18-20	1	Father only	166
Macnamara	18-20	1	Mother only	190
Macnamara	18-20	1	Neither	273
Macnamara	21-24	0	Both	100
Macnamara	21-24	0	Father only	34
Macnamara	21-24	0	Mother only	45
Macnamara	21-24	0	Neither	96
Macnamara	21-24	1	Both	394
Macnamara	21-24	1	Father only	87
Macnamara	21-24	1	Mother only	93
Macnamara	21-24	1	Neither	181
Mallee	0-4	0		54
Mallee	0-4	0	Both	1251
Mallee	0-4	0	Father only	25
Mallee	0-4	0	Mother only	83
Mallee	0-4	0	Neither	76
Mallee	0-4	1		37
Mallee	0-4	1	Both	5387
Mallee	0-4	1	Father only	331
Mallee	0-4	1	Mother only	210
Mallee	0-4	1	Neither	725
Mallee	5-9	0		52
Mallee	5-9	0	Both	1767
Mallee	5-9	0	Father only	47
Mallee	5-9	0	Mother only	120
Mallee	5-9	0	Neither	85
Mallee	5-9	1		36
Mallee	5-9	1	Both	5450
Mallee	5-9	1	Father only	284
Mallee	5-9	1	Mother only	222
Mallee	5-9	1	Neither	708
Mallee	10-12	0		47
Mallee	10-12	0	Both	1164
Mallee	10-12	0	Father only	39
Mallee	10-12	0	Mother only	63
Mallee	10-12	0	Neither	71
Mallee	10-12	1		23
Mallee	10-12	1	Both	3527
Mallee	10-12	1	Father only	169
Mallee	10-12	1	Mother only	130
Mallee	10-12	1	Neither	360
Mallee	13-14	0		26
Mallee	13-14	0	Both	878
Mallee	13-14	0	Father only	37
Mallee	13-14	0	Mother only	54
Mallee	13-14	0	Neither	38
Mallee	13-14	1		19
Mallee	13-14	1	Both	2288
Mallee	13-14	1	Father only	101
Mallee	13-14	1	Mother only	69
Mallee	13-14	1	Neither	249
Mallee	15-17	0		11
Mallee	15-17	0	Both	888
Mallee	15-17	0	Father only	31
Mallee	15-17	0	Mother only	57
Mallee	15-17	0	Neither	55
Mallee	15-17	1		13
Mallee	15-17	1	Both	2773
Mallee	15-17	1	Father only	112
Mallee	15-17	1	Mother only	91
Mallee	15-17	1	Neither	295
Mallee	18-20	0	Both	192
Mallee	18-20	0	Father only	12
Mallee	18-20	0	Mother only	14
Mallee	18-20	0	Neither	25
Mallee	18-20	1	Both	630
Mallee	18-20	1	Father only	13
Mallee	18-20	1	Mother only	31
Mallee	18-20	1	Neither	84
Mallee	21-24	0	Both	47
Mallee	21-24	0	Father only	3
Mallee	21-24	0	Neither	8
Mallee	21-24	1	Both	168
Mallee	21-24	1	Father only	7
Mallee	21-24	1	Mother only	4
Mallee	21-24	1	Neither	25
Maribyrnong	0-4	0		26
Maribyrnong	0-4	0	Both	296
Maribyrnong	0-4	0	Father only	45
Maribyrnong	0-4	0	Mother only	78
Maribyrnong	0-4	0	Neither	199
Maribyrnong	0-4	1		20
Maribyrnong	0-4	1	Both	3847
Maribyrnong	0-4	1	Father only	864
Maribyrnong	0-4	1	Mother only	700
Maribyrnong	0-4	1	Neither	1491
Maribyrnong	5-9	0		39
Maribyrnong	5-9	0	Both	515
Maribyrnong	5-9	0	Father only	95
Maribyrnong	5-9	0	Mother only	114
Maribyrnong	5-9	0	Neither	277
Maribyrnong	5-9	1		29
Maribyrnong	5-9	1	Both	3960
Maribyrnong	5-9	1	Father only	769
Maribyrnong	5-9	1	Mother only	659
Maribyrnong	5-9	1	Neither	1556
Maribyrnong	10-12	0		25
Maribyrnong	10-12	0	Both	405
Maribyrnong	10-12	0	Father only	69
Maribyrnong	10-12	0	Mother only	100
Maribyrnong	10-12	0	Neither	196
Maribyrnong	10-12	1		13
Maribyrnong	10-12	1	Both	2318
Maribyrnong	10-12	1	Father only	346
Maribyrnong	10-12	1	Mother only	357
Maribyrnong	10-12	1	Neither	848
Maribyrnong	13-14	0		13
Maribyrnong	13-14	0	Both	335
Maribyrnong	13-14	0	Father only	67
Maribyrnong	13-14	0	Mother only	85
Maribyrnong	13-14	0	Neither	134
Maribyrnong	13-14	1		10
Maribyrnong	13-14	1	Both	1544
Maribyrnong	13-14	1	Father only	197
Maribyrnong	13-14	1	Mother only	286
Maribyrnong	13-14	1	Neither	568
Maribyrnong	15-17	0		14
Maribyrnong	15-17	0	Both	429
Maribyrnong	15-17	0	Father only	75
Maribyrnong	15-17	0	Mother only	112
Maribyrnong	15-17	0	Neither	218
Maribyrnong	15-17	1		5
Maribyrnong	15-17	1	Both	2107
Maribyrnong	15-17	1	Father only	243
Maribyrnong	15-17	1	Mother only	385
Maribyrnong	15-17	1	Neither	692
Maribyrnong	18-20	0		4
Maribyrnong	18-20	0	Both	268
Maribyrnong	18-20	0	Father only	46
Maribyrnong	18-20	0	Mother only	68
Maribyrnong	18-20	0	Neither	159
Maribyrnong	18-20	1	Both	1329
Maribyrnong	18-20	1	Father only	178
Maribyrnong	18-20	1	Mother only	251
Maribyrnong	18-20	1	Neither	543
Maribyrnong	21-24	0		3
Maribyrnong	21-24	0	Both	149
Maribyrnong	21-24	0	Father only	25
Maribyrnong	21-24	0	Mother only	31
Maribyrnong	21-24	0	Neither	102
Maribyrnong	21-24	1	Both	629
Maribyrnong	21-24	1	Father only	97
Maribyrnong	21-24	1	Mother only	125
Maribyrnong	21-24	1	Neither	316
McEwen	0-4	0		32
McEwen	0-4	0	Both	711
McEwen	0-4	0	Father only	39
McEwen	0-4	0	Mother only	91
McEwen	0-4	0	Neither	95
McEwen	0-4	1		33
McEwen	0-4	1	Both	6296
McEwen	0-4	1	Father only	678
McEwen	0-4	1	Mother only	778
McEwen	0-4	1	Neither	2407
McEwen	5-9	0		29
McEwen	5-9	0	Both	1214
McEwen	5-9	0	Father only	70
McEwen	5-9	0	Mother only	150
McEwen	5-9	0	Neither	155
McEwen	5-9	1		41
McEwen	5-9	1	Both	6584
McEwen	5-9	1	Father only	734
McEwen	5-9	1	Mother only	756
McEwen	5-9	1	Neither	2310
McEwen	10-12	0		23
McEwen	10-12	0	Both	850
McEwen	10-12	0	Father only	63
McEwen	10-12	0	Mother only	105
McEwen	10-12	0	Neither	101
McEwen	10-12	1		11
McEwen	10-12	1	Both	3755
McEwen	10-12	1	Father only	367
McEwen	10-12	1	Mother only	475
McEwen	10-12	1	Neither	1042
McEwen	13-14	0		19
McEwen	13-14	0	Both	582
McEwen	13-14	0	Father only	60
McEwen	13-14	0	Mother only	79
McEwen	13-14	0	Neither	92
McEwen	13-14	1		9
McEwen	13-14	1	Both	2402
McEwen	13-14	1	Father only	241
McEwen	13-14	1	Mother only	281
McEwen	13-14	1	Neither	567
McEwen	15-17	0		11
McEwen	15-17	0	Both	816
McEwen	15-17	0	Father only	76
McEwen	15-17	0	Mother only	117
McEwen	15-17	0	Neither	105
McEwen	15-17	1		9
McEwen	15-17	1	Both	3144
McEwen	15-17	1	Father only	279
McEwen	15-17	1	Mother only	385
McEwen	15-17	1	Neither	714
McEwen	18-20	0		3
McEwen	18-20	0	Both	258
McEwen	18-20	0	Father only	36
McEwen	18-20	0	Mother only	51
McEwen	18-20	0	Neither	74
McEwen	18-20	1		3
McEwen	18-20	1	Both	1312
McEwen	18-20	1	Father only	137
McEwen	18-20	1	Mother only	143
McEwen	18-20	1	Neither	342
McEwen	21-24	0	Both	154
McEwen	21-24	0	Father only	21
McEwen	21-24	0	Mother only	31
McEwen	21-24	0	Neither	24
McEwen	21-24	1		4
McEwen	21-24	1	Both	530
McEwen	21-24	1	Father only	74
McEwen	21-24	1	Mother only	54
McEwen	21-24	1	Neither	183
Melbourne	0-4	0		64
Melbourne	0-4	0	Both	131
Melbourne	0-4	0	Father only	56
Melbourne	0-4	0	Mother only	73
Melbourne	0-4	0	Neither	327
Melbourne	0-4	1		15
Melbourne	0-4	1	Both	1923
Melbourne	0-4	1	Father only	771
Melbourne	0-4	1	Mother only	544
Melbourne	0-4	1	Neither	2019
Melbourne	5-9	0		62
Melbourne	5-9	0	Both	237
Melbourne	5-9	0	Father only	101
Melbourne	5-9	0	Mother only	98
Melbourne	5-9	0	Neither	442
Melbourne	5-9	1		25
Melbourne	5-9	1	Both	1390
Melbourne	5-9	1	Father only	533
Melbourne	5-9	1	Mother only	368
Melbourne	5-9	1	Neither	1414
Melbourne	10-12	0		25
Melbourne	10-12	0	Both	166
Melbourne	10-12	0	Father only	56
Melbourne	10-12	0	Mother only	56
Melbourne	10-12	0	Neither	322
Melbourne	10-12	1		8
Melbourne	10-12	1	Both	794
Melbourne	10-12	1	Father only	250
Melbourne	10-12	1	Mother only	217
Melbourne	10-12	1	Neither	619
Melbourne	13-14	0		17
Melbourne	13-14	0	Both	112
Melbourne	13-14	0	Father only	31
Melbourne	13-14	0	Mother only	69
Melbourne	13-14	0	Neither	245
Melbourne	13-14	1	Both	522
Melbourne	13-14	1	Father only	133
Melbourne	13-14	1	Mother only	138
Melbourne	13-14	1	Neither	340
Melbourne	15-17	0		9
Melbourne	15-17	0	Both	169
Melbourne	15-17	0	Father only	62
Melbourne	15-17	0	Mother only	61
Melbourne	15-17	0	Neither	331
Melbourne	15-17	1		3
Melbourne	15-17	1	Both	695
Melbourne	15-17	1	Father only	139
Melbourne	15-17	1	Mother only	138
Melbourne	15-17	1	Neither	451
Melbourne	18-20	0	Both	115
Melbourne	18-20	0	Father only	39
Melbourne	18-20	0	Mother only	33
Melbourne	18-20	0	Neither	322
Melbourne	18-20	1	Both	444
Melbourne	18-20	1	Father only	87
Melbourne	18-20	1	Mother only	77
Melbourne	18-20	1	Neither	294
Melbourne	21-24	0	Both	65
Melbourne	21-24	0	Father only	9
Melbourne	21-24	0	Mother only	20
Melbourne	21-24	0	Neither	187
Melbourne	21-24	1	Both	175
Melbourne	21-24	1	Father only	41
Melbourne	21-24	1	Mother only	42
Melbourne	21-24	1	Neither	158
Menzies	0-4	0		14
Menzies	0-4	0	Both	171
Menzies	0-4	0	Father only	46
Menzies	0-4	0	Mother only	61
Menzies	0-4	0	Neither	184
Menzies	0-4	1		36
Menzies	0-4	1	Both	2213
Menzies	0-4	1	Father only	758
Menzies	0-4	1	Mother only	550
Menzies	0-4	1	Neither	3726
Menzies	5-9	0		19
Menzies	5-9	0	Both	332
Menzies	5-9	0	Father only	96
Menzies	5-9	0	Mother only	122
Menzies	5-9	0	Neither	522
Menzies	5-9	1		32
Menzies	5-9	1	Both	2927
Menzies	5-9	1	Father only	720
Menzies	5-9	1	Mother only	522
Menzies	5-9	1	Neither	4455
Menzies	10-12	0		12
Menzies	10-12	0	Both	295
Menzies	10-12	0	Father only	72
Menzies	10-12	0	Mother only	106
Menzies	10-12	0	Neither	361
Menzies	10-12	1		13
Menzies	10-12	1	Both	2122
Menzies	10-12	1	Father only	410
Menzies	10-12	1	Mother only	348
Menzies	10-12	1	Neither	2162
Menzies	13-14	0		12
Menzies	13-14	0	Both	272
Menzies	13-14	0	Father only	55
Menzies	13-14	0	Mother only	67
Menzies	13-14	0	Neither	307
Menzies	13-14	1		9
Menzies	13-14	1	Both	1545
Menzies	13-14	1	Father only	250
Menzies	13-14	1	Mother only	236
Menzies	13-14	1	Neither	1278
Menzies	15-17	0		5
Menzies	15-17	0	Both	438
Menzies	15-17	0	Father only	89
Menzies	15-17	0	Mother only	121
Menzies	15-17	0	Neither	445
Menzies	15-17	1		4
Menzies	15-17	1	Both	2236
Menzies	15-17	1	Father only	353
Menzies	15-17	1	Mother only	372
Menzies	15-17	1	Neither	1590
Menzies	18-20	0	Both	249
Menzies	18-20	0	Father only	48
Menzies	18-20	0	Mother only	70
Menzies	18-20	0	Neither	377
Menzies	18-20	1		3
Menzies	18-20	1	Both	1388
Menzies	18-20	1	Father only	241
Menzies	18-20	1	Mother only	233
Menzies	18-20	1	Neither	1230
Menzies	21-24	0	Both	130
Menzies	21-24	0	Father only	26
Menzies	21-24	0	Mother only	43
Menzies	21-24	0	Neither	272
Menzies	21-24	1		6
Menzies	21-24	1	Both	738
Menzies	21-24	1	Father only	139
Menzies	21-24	1	Mother only	145
Menzies	21-24	1	Neither	852
Monash	0-4	0		52
Monash	0-4	0	Both	937
Monash	0-4	0	Father only	34
Monash	0-4	0	Mother only	82
Monash	0-4	0	Neither	23
Monash	0-4	1		33
Monash	0-4	1	Both	4824
Monash	0-4	1	Father only	414
Monash	0-4	1	Mother only	352
Monash	0-4	1	Neither	354
Monash	5-9	0		64
Monash	5-9	0	Both	1353
Monash	5-9	0	Father only	69
Monash	5-9	0	Mother only	136
Monash	5-9	0	Neither	57
Monash	5-9	1		43
Monash	5-9	1	Both	4897
Monash	5-9	1	Father only	372
Monash	5-9	1	Mother only	413
Monash	5-9	1	Neither	396
Monash	10-12	0		40
Monash	10-12	0	Both	911
Monash	10-12	0	Father only	54
Monash	10-12	0	Mother only	96
Monash	10-12	0	Neither	51
Monash	10-12	1		35
Monash	10-12	1	Both	3008
Monash	10-12	1	Father only	220
Monash	10-12	1	Mother only	244
Monash	10-12	1	Neither	201
Monash	13-14	0		26
Monash	13-14	0	Both	710
Monash	13-14	0	Father only	46
Monash	13-14	0	Mother only	85
Monash	13-14	0	Neither	27
Monash	13-14	1		16
Monash	13-14	1	Both	2018
Monash	13-14	1	Father only	157
Monash	13-14	1	Mother only	188
Monash	13-14	1	Neither	132
Monash	15-17	0		24
Monash	15-17	0	Both	790
Monash	15-17	0	Father only	67
Monash	15-17	0	Mother only	79
Monash	15-17	0	Neither	36
Monash	15-17	1		9
Monash	15-17	1	Both	2368
Monash	15-17	1	Father only	187
Monash	15-17	1	Mother only	201
Monash	15-17	1	Neither	160
Monash	18-20	0	Both	199
Monash	18-20	0	Father only	25
Monash	18-20	0	Mother only	22
Monash	18-20	0	Neither	27
Monash	18-20	1	Both	695
Monash	18-20	1	Father only	49
Monash	18-20	1	Mother only	51
Monash	18-20	1	Neither	79
Monash	21-24	0	Both	68
Monash	21-24	0	Father only	9
Monash	21-24	0	Mother only	12
Monash	21-24	0	Neither	9
Monash	21-24	1	Both	259
Monash	21-24	1	Father only	12
Monash	21-24	1	Mother only	16
Monash	21-24	1	Neither	27
Nicholls	0-4	0		63
Nicholls	0-4	0	Both	1135
Nicholls	0-4	0	Father only	37
Nicholls	0-4	0	Mother only	108
Nicholls	0-4	0	Neither	73
Nicholls	0-4	1		42
Nicholls	0-4	1	Both	4792
Nicholls	0-4	1	Father only	336
Nicholls	0-4	1	Mother only	260
Nicholls	0-4	1	Neither	1153
Nicholls	5-9	0		72
Nicholls	5-9	0	Both	1713
Nicholls	5-9	0	Father only	68
Nicholls	5-9	0	Mother only	127
Nicholls	5-9	0	Neither	109
Nicholls	5-9	1		39
Nicholls	5-9	1	Both	5066
Nicholls	5-9	1	Father only	316
Nicholls	5-9	1	Mother only	257
Nicholls	5-9	1	Neither	1174
Nicholls	10-12	0		42
Nicholls	10-12	0	Both	1137
Nicholls	10-12	0	Father only	52
Nicholls	10-12	0	Mother only	76
Nicholls	10-12	0	Neither	84
Nicholls	10-12	1		13
Nicholls	10-12	1	Both	3221
Nicholls	10-12	1	Father only	156
Nicholls	10-12	1	Mother only	143
Nicholls	10-12	1	Neither	662
Nicholls	13-14	0		23
Nicholls	13-14	0	Both	811
Nicholls	13-14	0	Father only	46
Nicholls	13-14	0	Mother only	49
Nicholls	13-14	0	Neither	40
Nicholls	13-14	1		15
Nicholls	13-14	1	Both	2153
Nicholls	13-14	1	Father only	123
Nicholls	13-14	1	Mother only	109
Nicholls	13-14	1	Neither	391
Nicholls	15-17	0		20
Nicholls	15-17	0	Both	910
Nicholls	15-17	0	Father only	39
Nicholls	15-17	0	Mother only	64
Nicholls	15-17	0	Neither	75
Nicholls	15-17	1		12
Nicholls	15-17	1	Both	2641
Nicholls	15-17	1	Father only	116
Nicholls	15-17	1	Mother only	114
Nicholls	15-17	1	Neither	496
Nicholls	18-20	0		3
Nicholls	18-20	0	Both	194
Nicholls	18-20	0	Father only	7
Nicholls	18-20	0	Mother only	14
Nicholls	18-20	0	Neither	28
Nicholls	18-20	1	Both	709
Nicholls	18-20	1	Father only	31
Nicholls	18-20	1	Mother only	42
Nicholls	18-20	1	Neither	168
Nicholls	21-24	0	Both	56
Nicholls	21-24	0	Father only	6
Nicholls	21-24	0	Mother only	4
Nicholls	21-24	0	Neither	15
Nicholls	21-24	1	Both	197
Nicholls	21-24	1	Father only	11
Nicholls	21-24	1	Mother only	15
Nicholls	21-24	1	Neither	70
Scullin	0-4	0		39
Scullin	0-4	0	Both	525
Scullin	0-4	0	Father only	88
Scullin	0-4	0	Mother only	137
Scullin	0-4	0	Neither	264
Scullin	0-4	1		47
Scullin	0-4	1	Both	3180
Scullin	0-4	1	Father only	752
Scullin	0-4	1	Mother only	813
Scullin	0-4	1	Neither	4940
Scullin	5-9	0		47
Scullin	5-9	0	Both	771
Scullin	5-9	0	Father only	150
Scullin	5-9	0	Mother only	223
Scullin	5-9	0	Neither	479
Scullin	5-9	1		59
Scullin	5-9	1	Both	2987
Scullin	5-9	1	Father only	655
Scullin	5-9	1	Mother only	796
Scullin	5-9	1	Neither	5166
Scullin	10-12	0		24
Scullin	10-12	0	Both	556
Scullin	10-12	0	Father only	79
Scullin	10-12	0	Mother only	144
Scullin	10-12	0	Neither	335
Scullin	10-12	1		29
Scullin	10-12	1	Both	1653
Scullin	10-12	1	Father only	314
Scullin	10-12	1	Mother only	406
Scullin	10-12	1	Neither	2520
Scullin	13-14	0		18
Scullin	13-14	0	Both	397
Scullin	13-14	0	Father only	49
Scullin	13-14	0	Mother only	110
Scullin	13-14	0	Neither	267
Scullin	13-14	1		16
Scullin	13-14	1	Both	1081
Scullin	13-14	1	Father only	182
Scullin	13-14	1	Mother only	262
Scullin	13-14	1	Neither	1515
Scullin	15-17	0		10
Scullin	15-17	0	Both	548
Scullin	15-17	0	Father only	86
Scullin	15-17	0	Mother only	149
Scullin	15-17	0	Neither	398
Scullin	15-17	1		14
Scullin	15-17	1	Both	1367
Scullin	15-17	1	Father only	234
Scullin	15-17	1	Mother only	363
Scullin	15-17	1	Neither	1960
Scullin	18-20	0		3
Scullin	18-20	0	Both	249
Scullin	18-20	0	Father only	48
Scullin	18-20	0	Mother only	65
Scullin	18-20	0	Neither	258
Scullin	18-20	1	Both	673
Scullin	18-20	1	Father only	133
Scullin	18-20	1	Mother only	219
Scullin	18-20	1	Neither	1321
Scullin	21-24	0	Both	96
Scullin	21-24	0	Father only	26
Scullin	21-24	0	Mother only	47
Scullin	21-24	0	Neither	166
