CED_NAME21	Age	NeedsAssistance	Sex	persons
Fowler	15-19		F	352
Fowler	15-19		M	394
Fowler	15-19	0	F	5065
Fowler	15-19	0	M	5157
Fowler	15-19	1	F	100
Fowler	15-19	1	M	167
Fowler	20-24		F	414
Fowler	20-24		M	426
Fowler	20-24	0	F	5724
Fowler	20-24	0	M	5681
Fowler	20-24	1	F	78
Fowler	20-24	1	M	143
Fowler	25-34		F	999
Fowler	25-34		M	970
Fowler	25-34	0	F	11213
Fowler	25-34	0	M	11212
Fowler	25-34	1	F	176
Fowler	25-34	1	M	268
Fowler	35-44		F	839
Fowler	35-44		M	837
Fowler	35-44	0	F	10352
Fowler	35-44	0	M	9424
Fowler	35-44	1	F	315
Fowler	35-44	1	M	299
Fowler	45-54		F	695
Fowler	45-54		M	736
Fowler	45-54	0	F	10011
Fowler	45-54	0	M	9363
Fowler	45-54	1	F	715
Fowler	45-54	1	M	615
Fowler	55-64		F	617
Fowler	55-64		M	670
Fowler	55-64	0	F	9211
Fowler	55-64	0	M	9259
Fowler	55-64	1	F	1379
Fowler	55-64	1	M	1104
Fowler	65-74		F	470
Fowler	65-74		M	474
Fowler	65-74	0	F	6075
Fowler	65-74	0	M	5851
Fowler	65-74	1	F	1787
Fowler	65-74	1	M	1440
Fowler	75-84		F	366
Fowler	75-84		M	323
Fowler	75-84	0	F	2004
Fowler	75-84	0	M	2140
Fowler	75-84	1	F	1799
Fowler	75-84	1	M	1239
Fowler	85+		F	371
Fowler	85+		M	206
Fowler	85+	0	F	387
Fowler	85+	0	M	400
Fowler	85+	1	F	1391
Fowler	85+	1	M	767
Gilmore	0-4		F	275
Gilmore	0-4		M	293
Gilmore	0-4	0	F	3468
Gilmore	0-4	0	M	3726
Gilmore	0-4	1	F	53
Gilmore	0-4	1	M	84
Gilmore	5-14		F	603
Gilmore	5-14		M	684
Gilmore	5-14	0	F	7790
Gilmore	5-14	0	M	7782
Gilmore	5-14	1	F	260
Gilmore	5-14	1	M	648
Gilmore	15-19		F	293
Gilmore	15-19		M	315
Gilmore	15-19	0	F	3515
Gilmore	15-19	0	M	3759
Gilmore	15-19	1	F	155
Gilmore	15-19	1	M	238
Gilmore	20-24		F	213
Gilmore	20-24		M	340
Gilmore	20-24	0	F	2902
Gilmore	20-24	0	M	3113
Gilmore	20-24	1	F	110
Gilmore	20-24	1	M	164
Gilmore	25-34		F	515
Gilmore	25-34		M	811
Gilmore	25-34	0	F	7065
Gilmore	25-34	0	M	6687
Gilmore	25-34	1	F	221
Gilmore	25-34	1	M	287
Gilmore	35-44		F	562
Gilmore	35-44		M	753
Gilmore	35-44	0	F	7587
Gilmore	35-44	0	M	7027
Gilmore	35-44	1	F	267
Gilmore	35-44	1	M	270
Gilmore	45-54		F	560
Gilmore	45-54		M	758
Gilmore	45-54	0	F	8765
Gilmore	45-54	0	M	8034
Gilmore	45-54	1	F	417
Gilmore	45-54	1	M	387
Gilmore	55-64		F	628
Gilmore	55-64		M	712
Gilmore	55-64	0	F	11700
Gilmore	55-64	0	M	10416
Gilmore	55-64	1	F	744
Gilmore	55-64	1	M	783
Gilmore	65-74		F	634
Gilmore	65-74		M	697
Gilmore	65-74	0	F	11813
Gilmore	65-74	0	M	11281
Gilmore	65-74	1	F	1065
Gilmore	65-74	1	M	1127
Gilmore	75-84		F	435
Gilmore	75-84		M	427
Gilmore	75-84	0	F	5696
Gilmore	75-84	0	M	5730
Gilmore	75-84	1	F	1501
Gilmore	75-84	1	M	1181
Gilmore	85+		F	259
Gilmore	85+		M	146
Gilmore	85+	0	F	1377
Gilmore	85+	0	M	1160
Gilmore	85+	1	F	1613
Gilmore	85+	1	M	854
Grayndler	0-4		F	153
Grayndler	0-4		M	134
Grayndler	0-4	0	F	3588
Grayndler	0-4	0	M	3759
Grayndler	0-4	1	F	11
Grayndler	0-4	1	M	40
Grayndler	5-14		F	233
Grayndler	5-14		M	284
Grayndler	5-14	0	F	6846
Grayndler	5-14	0	M	6963
Grayndler	5-14	1	F	121
Grayndler	5-14	1	M	243
Grayndler	15-19		F	120
Grayndler	15-19		M	123
Grayndler	15-19	0	F	2712
Grayndler	15-19	0	M	2981
Grayndler	15-19	1	F	56
Grayndler	15-19	1	M	75
Grayndler	20-24		F	256
Grayndler	20-24		M	246
Grayndler	20-24	0	F	4427
Grayndler	20-24	0	M	4019
Grayndler	20-24	1	F	73
Grayndler	20-24	1	M	69
Grayndler	25-34		F	751
Grayndler	25-34		M	710
Grayndler	25-34	0	F	14183
Grayndler	25-34	0	M	13190
Grayndler	25-34	1	F	166
Grayndler	25-34	1	M	123
Grayndler	35-44		F	513
Grayndler	35-44		M	597
Grayndler	35-44	0	F	12377
Grayndler	35-44	0	M	11907
Grayndler	35-44	1	F	136
Grayndler	35-44	1	M	139
Grayndler	45-54		F	409
Grayndler	45-54		M	503
Grayndler	45-54	0	F	10494
Grayndler	45-54	0	M	9890
Grayndler	45-54	1	F	224
Grayndler	45-54	1	M	210
Grayndler	55-64		F	290
Grayndler	55-64		M	462
Grayndler	55-64	0	F	7600
Grayndler	55-64	0	M	7206
Grayndler	55-64	1	F	317
Grayndler	55-64	1	M	310
Grayndler	65-74		F	251
Grayndler	65-74		M	283
Grayndler	65-74	0	F	5351
Grayndler	65-74	0	M	4691
Grayndler	65-74	1	F	580
Grayndler	65-74	1	M	457
Grayndler	75-84		F	169
Grayndler	75-84		M	197
Grayndler	75-84	0	F	2149
Grayndler	75-84	0	M	1987
Grayndler	75-84	1	F	1051
Grayndler	75-84	1	M	661
Grayndler	85+		F	104
Grayndler	85+		M	93
Grayndler	85+	0	F	451
Grayndler	85+	0	M	388
Grayndler	85+	1	F	1050
Grayndler	85+	1	M	571
Greenway	0-4		F	361
Greenway	0-4		M	387
Greenway	0-4	0	F	6702
Greenway	0-4	0	M	6950
Greenway	0-4	1	F	66
Greenway	0-4	1	M	165
Greenway	5-14		F	680
Greenway	5-14		M	717
Greenway	5-14	0	F	13844
Greenway	5-14	0	M	14302
Greenway	5-14	1	F	323
Greenway	5-14	1	M	688
Greenway	15-19		F	243
Greenway	15-19		M	303
Greenway	15-19	0	F	5354
Greenway	15-19	0	M	5658
Greenway	15-19	1	F	111
Greenway	15-19	1	M	235
Greenway	20-24		F	300
Greenway	20-24		M	551
Greenway	20-24	0	F	5617
Greenway	20-24	0	M	6086
Greenway	20-24	1	F	95
Greenway	20-24	1	M	152
Greenway	25-34		F	798
Greenway	25-34		M	1374
Greenway	25-34	0	F	14106
Greenway	25-34	0	M	13056
Greenway	25-34	1	F	161
Greenway	25-34	1	M	204
Greenway	35-44		F	816
Greenway	35-44		M	1172
Greenway	35-44	0	F	17553
Greenway	35-44	0	M	17651
Greenway	35-44	1	F	253
Greenway	35-44	1	M	225
Greenway	45-54		F	491
Greenway	45-54		M	679
Greenway	45-54	0	F	11271
Greenway	45-54	0	M	11713
Greenway	45-54	1	F	411
Greenway	45-54	1	M	286
Greenway	55-64		F	349
Greenway	55-64		M	398
Greenway	55-64	0	F	8300
Greenway	55-64	0	M	8130
Greenway	55-64	1	F	619
Greenway	55-64	1	M	438
Greenway	65-74		F	263
Greenway	65-74		M	248
Greenway	65-74	0	F	5716
Greenway	65-74	0	M	5246
Greenway	65-74	1	F	929
Greenway	65-74	1	M	699
Greenway	75-84		F	164
Greenway	75-84		M	164
Greenway	75-84	0	F	2003
Greenway	75-84	0	M	2048
Greenway	75-84	1	F	1035
Greenway	75-84	1	M	701
Greenway	85+		F	97
Greenway	85+		M	75
Greenway	85+	0	F	362
Greenway	85+	0	M	319
Greenway	85+	1	F	749
Greenway	85+	1	M	387
Hughes	0-4		F	134
Hughes	0-4		M	140
Hughes	0-4	0	F	4399
Hughes	0-4	0	M	4468
Hughes	0-4	1	F	39
Hughes	0-4	1	M	74
Hughes	5-14		F	259
Hughes	5-14		M	316
Hughes	5-14	0	F	9655
Hughes	5-14	0	M	9910
Hughes	5-14	1	F	253
Hughes	5-14	1	M	531
Hughes	15-19		F	116
Hughes	15-19		M	152
Hughes	15-19	0	F	4417
Hughes	15-19	0	M	4711
Hughes	15-19	1	F	99
Hughes	15-19	1	M	196
Hughes	20-24		F	90
Hughes	20-24		M	168
Hughes	20-24	0	F	3927
Hughes	20-24	0	M	4333
Hughes	20-24	1	F	53
Hughes	20-24	1	M	118
Hughes	25-34		F	280
Hughes	25-34		M	290
Hughes	25-34	0	F	8167
Hughes	25-34	0	M	7826
Hughes	25-34	1	F	118
Hughes	25-34	1	M	151
Hughes	35-44		F	321
Hughes	35-44		M	346
Hughes	35-44	0	F	10407
Hughes	35-44	0	M	9667
Hughes	35-44	1	F	169
Hughes	35-44	1	M	157
Hughes	45-54		F	253
Hughes	45-54		M	293
Hughes	45-54	0	F	10394
Hughes	45-54	0	M	9681
Hughes	45-54	1	F	223
Hughes	45-54	1	M	173
Hughes	55-64		F	210
Hughes	55-64		M	259
Hughes	55-64	0	F	8651
Hughes	55-64	0	M	8237
Hughes	55-64	1	F	336
Hughes	55-64	1	M	242
Hughes	65-74		F	235
Hughes	65-74		M	214
Hughes	65-74	0	F	6321
Hughes	65-74	0	M	6009
Hughes	65-74	1	F	552
Hughes	65-74	1	M	460
Hughes	75-84		F	286
Hughes	75-84		M	260
Hughes	75-84	0	F	3066
Hughes	75-84	0	M	2900
Hughes	75-84	1	F	829
Hughes	75-84	1	M	543
Hughes	85+		F	471
Hughes	85+		M	211
Hughes	85+	0	F	640
Hughes	85+	0	M	555
Hughes	85+	1	F	857
Hughes	85+	1	M	452
Hume	0-4		F	266
Hume	0-4		M	302
Hume	0-4	0	F	5375
Hume	0-4	0	M	5689
Hume	0-4	1	F	81
Hume	0-4	1	M	134
Hume	5-14		F	638
Hume	5-14		M	646
Hume	5-14	0	F	10630
Hume	5-14	0	M	10956
Hume	5-14	1	F	413
Hume	5-14	1	M	839
Hume	15-19		F	233
Hume	15-19		M	275
Hume	15-19	0	F	4856
Hume	15-19	0	M	5078
Hume	15-19	1	F	177
Hume	15-19	1	M	287
Hume	20-24		F	190
Hume	20-24		M	290
Hume	20-24	0	F	4342
Hume	20-24	0	M	4486
Hume	20-24	1	F	103
Hume	20-24	1	M	171
Hume	25-34		F	506
Hume	25-34		M	687
Hume	25-34	0	F	10258
Hume	25-34	0	M	9684
Hume	25-34	1	F	204
Hume	25-34	1	M	248
Hume	35-44		F	544
Hume	35-44		M	652
Hume	35-44	0	F	10432
Hume	35-44	0	M	9761
Hume	35-44	1	F	227
Hume	35-44	1	M	232
Hume	45-54		F	481
Hume	45-54		M	621
Hume	45-54	0	F	10498
Hume	45-54	0	M	10124
Hume	45-54	1	F	380
Hume	45-54	1	M	325
Hume	55-64		F	475
Hume	55-64		M	548
Hume	55-64	0	F	9599
Hume	55-64	0	M	9148
Hume	55-64	1	F	540
Hume	55-64	1	M	439
Hume	65-74		F	402
Hume	65-74		M	435
Hume	65-74	0	F	7508
Hume	65-74	0	M	7149
Hume	65-74	1	F	812
Hume	65-74	1	M	732
Hume	75-84		F	297
Hume	75-84		M	283
Hume	75-84	0	F	3221
Hume	75-84	0	M	3249
Hume	75-84	1	F	1055
Hume	75-84	1	M	767
Hume	85+		F	230
Hume	85+		M	120
Hume	85+	0	F	642
Hume	85+	0	M	583
Hume	85+	1	F	1051
Hume	85+	1	M	475
Hunter	0-4		F	267
Hunter	0-4		M	280
Hunter	0-4	0	F	4800
Hunter	0-4	0	M	5004
Hunter	0-4	1	F	64
Hunter	0-4	1	M	140
Hunter	5-14		F	552
Hunter	5-14		M	622
Hunter	5-14	0	F	9944
Hunter	5-14	0	M	9980
Hunter	5-14	1	F	452
Hunter	5-14	1	M	1018
Hunter	15-19		F	246
Hunter	15-19		M	327
Hunter	15-19	0	F	4574
Hunter	15-19	0	M	4759
Hunter	15-19	1	F	170
Hunter	15-19	1	M	358
Hunter	20-24		F	234
Hunter	20-24		M	470
Hunter	20-24	0	F	4317
Hunter	20-24	0	M	4580
Hunter	20-24	1	F	134
Hunter	20-24	1	M	218
Hunter	25-34		F	510
Hunter	25-34		M	1129
Hunter	25-34	0	F	10307
Hunter	25-34	0	M	9735
Hunter	25-34	1	F	251
Hunter	25-34	1	M	324
Hunter	35-44		F	487
Hunter	35-44		M	1015
Hunter	35-44	0	F	9686
Hunter	35-44	0	M	9245
Hunter	35-44	1	F	310
Hunter	35-44	1	M	308
Hunter	45-54		F	471
Hunter	45-54		M	819
Hunter	45-54	0	F	9849
Hunter	45-54	0	M	9413
Hunter	45-54	1	F	532
Hunter	45-54	1	M	435
Hunter	55-64		F	445
Hunter	55-64		M	666
Hunter	55-64	0	F	9695
Hunter	55-64	0	M	9310
Hunter	55-64	1	F	790
Hunter	55-64	1	M	720
Hunter	65-74		F	439
Hunter	65-74		M	523
Hunter	65-74	0	F	8342
Hunter	65-74	0	M	7752
Hunter	65-74	1	F	1016
Hunter	65-74	1	M	1056
Hunter	75-84		F	329
Hunter	75-84		M	320
Hunter	75-84	0	F	4039
Hunter	75-84	0	M	3827
Hunter	75-84	1	F	1424
Hunter	75-84	1	M	1036
Hunter	85+		F	220
Hunter	85+		M	147
Hunter	85+	0	F	970
Hunter	85+	0	M	803
Hunter	85+	1	F	1523
Hunter	85+	1	M	714
Kingsford Smith	0-4		F	233
Kingsford Smith	0-4		M	255
Kingsford Smith	0-4	0	F	4394
Kingsford Smith	0-4	0	M	4593
Kingsford Smith	0-4	1	F	25
Kingsford Smith	0-4	1	M	62
Kingsford Smith	5-14		F	416
Kingsford Smith	5-14		M	466
Kingsford Smith	5-14	0	F	8178
Kingsford Smith	5-14	0	M	8340
Kingsford Smith	5-14	1	F	134
Kingsford Smith	5-14	1	M	316
Kingsford Smith	15-19		F	192
Kingsford Smith	15-19		M	232
Kingsford Smith	15-19	0	F	3973
Kingsford Smith	15-19	0	M	4180
Kingsford Smith	15-19	1	F	64
Kingsford Smith	15-19	1	M	112
Kingsford Smith	20-24		F	446
Kingsford Smith	20-24		M	545
Kingsford Smith	20-24	0	F	6589
Kingsford Smith	20-24	0	M	6647
Kingsford Smith	20-24	1	F	57
Kingsford Smith	20-24	1	M	105
Kingsford Smith	25-34		F	1089
Kingsford Smith	25-34		M	1395
Kingsford Smith	25-34	0	F	17385
Kingsford Smith	25-34	0	M	16556
Kingsford Smith	25-34	1	F	145
Kingsford Smith	25-34	1	M	149
Kingsford Smith	35-44		F	741
Kingsford Smith	35-44		M	1004
Kingsford Smith	35-44	0	F	13004
Kingsford Smith	35-44	0	M	12542
Kingsford Smith	35-44	1	F	169
Kingsford Smith	35-44	1	M	153
Kingsford Smith	45-54		F	504
Kingsford Smith	45-54		M	735
Kingsford Smith	45-54	0	F	10771
Kingsford Smith	45-54	0	M	10062
Kingsford Smith	45-54	1	F	246
Kingsford Smith	45-54	1	M	252
Kingsford Smith	55-64		F	398
Kingsford Smith	55-64		M	579
Kingsford Smith	55-64	0	F	8415
Kingsford Smith	55-64	0	M	8051
Kingsford Smith	55-64	1	F	440
Kingsford Smith	55-64	1	M	362
Kingsford Smith	65-74		F	368
Kingsford Smith	65-74		M	412
Kingsford Smith	65-74	0	F	6226
Kingsford Smith	65-74	0	M	5464
Kingsford Smith	65-74	1	F	680
Kingsford Smith	65-74	1	M	509
Kingsford Smith	75-84		F	311
Kingsford Smith	75-84		M	311
Kingsford Smith	75-84	0	F	3320
Kingsford Smith	75-84	0	M	2872
Kingsford Smith	75-84	1	F	1211
Kingsford Smith	75-84	1	M	748
Kingsford Smith	85+		F	381
Kingsford Smith	85+		M	193
Kingsford Smith	85+	0	F	768
Kingsford Smith	85+	0	M	689
Kingsford Smith	85+	1	F	1140
Kingsford Smith	85+	1	M	623
Lindsay	0-4		F	411
Lindsay	0-4		M	412
Lindsay	0-4	0	F	6088
Lindsay	0-4	0	M	6582
Lindsay	0-4	1	F	85
Lindsay	0-4	1	M	161
Lindsay	5-14		F	822
Lindsay	5-14		M	827
Lindsay	5-14	0	F	11574
Lindsay	5-14	0	M	11662
Lindsay	5-14	1	F	475
Lindsay	5-14	1	M	1024
Lindsay	15-19		F	309
Lindsay	15-19		M	376
Lindsay	15-19	0	F	5177
Lindsay	15-19	0	M	5202
Lindsay	15-19	1	F	180
Lindsay	15-19	1	M	272
Lindsay	20-24		F	455
Lindsay	20-24		M	469
Lindsay	20-24	0	F	5747
Lindsay	20-24	0	M	5862
Lindsay	20-24	1	F	136
Lindsay	20-24	1	M	218
Lindsay	25-34		F	1090
Lindsay	25-34		M	1131
Lindsay	25-34	0	F	13627
Lindsay	25-34	0	M	12412
Lindsay	25-34	1	F	294
Lindsay	25-34	1	M	313
Lindsay	35-44		F	918
Lindsay	35-44		M	1030
Lindsay	35-44	0	F	12817
Lindsay	35-44	0	M	12387
Lindsay	35-44	1	F	325
Lindsay	35-44	1	M	339
Lindsay	45-54		F	636
Lindsay	45-54		M	776
Lindsay	45-54	0	F	10528
Lindsay	45-54	0	M	10252
Lindsay	45-54	1	F	485
Lindsay	45-54	1	M	436
Lindsay	55-64		F	439
Lindsay	55-64		M	525
Lindsay	55-64	0	F	8737
Lindsay	55-64	0	M	8130
Lindsay	55-64	1	F	662
Lindsay	55-64	1	M	618
Lindsay	65-74		F	387
Lindsay	65-74		M	380
Lindsay	65-74	0	F	6469
Lindsay	65-74	0	M	5775
Lindsay	65-74	1	F	887
Lindsay	65-74	1	M	778
Lindsay	75-84		F	356
Lindsay	75-84		M	282
Lindsay	75-84	0	F	2512
Lindsay	75-84	0	M	2432
Lindsay	75-84	1	F	1012
Lindsay	75-84	1	M	683
Lindsay	85+		F	361
Lindsay	85+		M	151
Lindsay	85+	0	F	474
Lindsay	85+	0	M	381
Lindsay	85+	1	F	742
Lindsay	85+	1	M	338
Lyne	0-4		F	231
Lyne	0-4		M	238
Lyne	0-4	0	F	3116
Lyne	0-4	0	M	3125
Lyne	0-4	1	F	54
Lyne	0-4	1	M	77
Lyne	5-14		F	665
Lyne	5-14		M	683
Lyne	5-14	0	F	7729
Lyne	5-14	0	M	7858
Lyne	5-14	1	F	322
Lyne	5-14	1	M	667
Lyne	15-19		F	242
Lyne	15-19		M	279
Lyne	15-19	0	F	3652
Lyne	15-19	0	M	3780
Lyne	15-19	1	F	141
Lyne	15-19	1	M	242
Lyne	20-24		F	187
Lyne	20-24		M	206
Lyne	20-24	0	F	2577
Lyne	20-24	0	M	2748
Lyne	20-24	1	F	108
Lyne	20-24	1	M	163
Lyne	25-34		F	479
Lyne	25-34		M	413
Lyne	25-34	0	F	5919
Lyne	25-34	0	M	5317
Lyne	25-34	1	F	224
Lyne	25-34	1	M	250
Lyne	35-44		F	511
Lyne	35-44		M	478
Lyne	35-44	0	F	6962
Lyne	35-44	0	M	6202
Lyne	35-44	1	F	246
Lyne	35-44	1	M	268
Lyne	45-54		F	520
Lyne	45-54		M	567
Lyne	45-54	0	F	8718
Lyne	45-54	0	M	7938
Lyne	45-54	1	F	463
Lyne	45-54	1	M	431
Lyne	55-64		F	584
Lyne	55-64		M	671
Lyne	55-64	0	F	11462
Lyne	55-64	0	M	10143
Lyne	55-64	1	F	815
Lyne	55-64	1	M	826
Lyne	65-74		F	651
Lyne	65-74		M	691
Lyne	65-74	0	F	11548
Lyne	65-74	0	M	11369
Lyne	65-74	1	F	1126
Lyne	65-74	1	M	1252
Lyne	75-84		F	486
Lyne	75-84		M	445
Lyne	75-84	0	F	5931
Lyne	75-84	0	M	6021
Lyne	75-84	1	F	1493
Lyne	75-84	1	M	1298
Lyne	85+		F	269
Lyne	85+		M	178
Lyne	85+	0	F	1401
Lyne	85+	0	M	1176
Lyne	85+	1	F	1627
Lyne	85+	1	M	878
Macarthur	0-4		F	499
Macarthur	0-4		M	515
Macarthur	0-4	0	F	7706
Macarthur	0-4	0	M	8014
Macarthur	0-4	1	F	97
Macarthur	0-4	1	M	210
Macarthur	5-14		F	925
Macarthur	5-14		M	961
Macarthur	5-14	0	F	13599
Macarthur	5-14	0	M	13712
Macarthur	5-14	1	F	517
Macarthur	5-14	1	M	1129
Macarthur	15-19		F	333
Macarthur	15-19		M	369
Macarthur	15-19	0	F	5629
Macarthur	15-19	0	M	5708
Macarthur	15-19	1	F	197
Macarthur	15-19	1	M	359
Macarthur	20-24		F	365
Macarthur	20-24		M	365
Macarthur	20-24	0	F	5840
Macarthur	20-24	0	M	6003
Macarthur	20-24	1	F	162
Macarthur	20-24	1	M	205
Macarthur	25-34		F	915
Macarthur	25-34		M	792
Macarthur	25-34	0	F	15855
Macarthur	25-34	0	M	13912
Macarthur	25-34	1	F	301
Macarthur	25-34	1	M	360
Macarthur	35-44		F	816
Macarthur	35-44		M	870
Macarthur	35-44	0	F	14749
Macarthur	35-44	0	M	14641
Macarthur	35-44	1	F	356
Macarthur	35-44	1	M	348
Macarthur	45-54		F	547
Macarthur	45-54		M	629
Macarthur	45-54	0	F	10598
Macarthur	45-54	0	M	10615
Macarthur	45-54	1	F	584
Macarthur	45-54	1	M	438
Macarthur	55-64		F	469
Macarthur	55-64		M	450
Macarthur	55-64	0	F	9488
Macarthur	55-64	0	M	8828
Macarthur	55-64	1	F	910
Macarthur	55-64	1	M	673
Macarthur	65-74		F	370
Macarthur	65-74		M	312
Macarthur	65-74	0	F	6609
Macarthur	65-74	0	M	6074
Macarthur	65-74	1	F	1156
Macarthur	65-74	1	M	930
Macarthur	75-84		F	284
Macarthur	75-84		M	233
Macarthur	75-84	0	F	2190
Macarthur	75-84	0	M	2225
Macarthur	75-84	1	F	1040
Macarthur	75-84	1	M	738
Macarthur	85+		F	161
Macarthur	85+		M	69
Macarthur	85+	0	F	381
Macarthur	85+	0	M	295
Macarthur	85+	1	F	558
Macarthur	85+	1	M	301
Mackellar	0-4		F	138
Mackellar	0-4		M	133
Mackellar	0-4	0	F	3751
Mackellar	0-4	0	M	3967
Mackellar	0-4	1	F	28
Mackellar	0-4	1	M	43
Mackellar	5-14		F	318
Mackellar	5-14		M	344
Mackellar	5-14	0	F	9318
Mackellar	5-14	0	M	9741
Mackellar	5-14	1	F	144
Mackellar	5-14	1	M	336
Mackellar	15-19		F	151
Mackellar	15-19		M	172
Mackellar	15-19	0	F	4444
Mackellar	15-19	0	M	4876
Mackellar	15-19	1	F	75
Mackellar	15-19	1	M	119
Mackellar	20-24		F	147
Mackellar	20-24		M	153
Mackellar	20-24	0	F	3687
Mackellar	20-24	0	M	4125
Mackellar	20-24	1	F	51
Mackellar	20-24	1	M	92
Mackellar	25-34		F	304
Mackellar	25-34		M	306
Mackellar	25-34	0	F	6983
Mackellar	25-34	0	M	6827
Mackellar	25-34	1	F	80
Mackellar	25-34	1	M	107
Mackellar	35-44		F	362
Mackellar	35-44		M	334
Mackellar	35-44	0	F	9763
Mackellar	35-44	0	M	8802
Mackellar	35-44	1	F	111
Mackellar	35-44	1	M	100
Mackellar	45-54		F	383
Mackellar	45-54		M	374
Mackellar	45-54	0	F	11426
Mackellar	45-54	0	M	10665
Mackellar	45-54	1	F	201
Mackellar	45-54	1	M	152
Mackellar	55-64		F	321
Mackellar	55-64		M	331
Mackellar	55-64	0	F	9600
Mackellar	55-64	0	M	9163
Mackellar	55-64	1	F	236
Mackellar	55-64	1	M	222
Mackellar	65-74		F	283
Mackellar	65-74		M	271
Mackellar	65-74	0	F	7616
Mackellar	65-74	0	M	6879
Mackellar	65-74	1	F	426
Mackellar	65-74	1	M	375
Mackellar	75-84		F	332
Mackellar	75-84		M	249
Mackellar	75-84	0	F	4698
Mackellar	75-84	0	M	4197
Mackellar	75-84	1	F	978
Mackellar	75-84	1	M	700
Mackellar	85+		F	318
Mackellar	85+		M	168
Mackellar	85+	0	F	1284
Mackellar	85+	0	M	946
Mackellar	85+	1	F	1458
Mackellar	85+	1	M	692
Macquarie	0-4		F	154
Macquarie	0-4		M	169
Macquarie	0-4	0	F	3714
Macquarie	0-4	0	M	3870
Macquarie	0-4	1	F	52
Macquarie	0-4	1	M	89
Macquarie	5-14		F	361
Macquarie	5-14		M	377
Macquarie	5-14	0	F	8258
Macquarie	5-14	0	M	8437
Macquarie	5-14	1	F	322
Macquarie	5-14	1	M	690
Macquarie	15-19		F	179
Macquarie	15-19		M	194
Macquarie	15-19	0	F	3978
Macquarie	15-19	0	M	4298
Macquarie	15-19	1	F	152
Macquarie	15-19	1	M	248
Macquarie	20-24		F	134
Macquarie	20-24		M	184
Macquarie	20-24	0	F	3361
Macquarie	20-24	0	M	3719
Macquarie	20-24	1	F	114
Macquarie	20-24	1	M	159
Macquarie	25-34		F	323
Macquarie	25-34		M	374
Macquarie	25-34	0	F	7507
Macquarie	25-34	0	M	7330
Macquarie	25-34	1	F	202
Macquarie	25-34	1	M	226
Macquarie	35-44		F	344
Macquarie	35-44		M	392
Macquarie	35-44	0	F	8453
Macquarie	35-44	0	M	7900
Macquarie	35-44	1	F	234
Macquarie	35-44	1	M	176
Macquarie	45-54		F	375
Macquarie	45-54		M	407
Macquarie	45-54	0	F	9770
Macquarie	45-54	0	M	8962
Macquarie	45-54	1	F	297
Macquarie	45-54	1	M	325
Macquarie	55-64		F	351
Macquarie	55-64		M	358
Macquarie	55-64	0	F	9445
Macquarie	55-64	0	M	8822
Macquarie	55-64	1	F	508
Macquarie	55-64	1	M	363
Macquarie	65-74		F	297
Macquarie	65-74		M	311
Macquarie	65-74	0	F	7841
Macquarie	65-74	0	M	7229
Macquarie	65-74	1	F	624
Macquarie	65-74	1	M	574
Macquarie	75-84		F	264
Macquarie	75-84		M	209
Macquarie	75-84	0	F	3630
Macquarie	75-84	0	M	3154
Macquarie	75-84	1	F	897
Macquarie	75-84	1	M	657
Macquarie	85+		F	190
Macquarie	85+		M	93
Macquarie	85+	0	F	720
Macquarie	85+	0	M	593
Macquarie	85+	1	F	964
Macquarie	85+	1	M	427
McMahon	0-4		F	459
McMahon	0-4		M	476
McMahon	0-4	0	F	5133
McMahon	0-4	0	M	5240
McMahon	0-4	1	F	67
McMahon	0-4	1	M	108
McMahon	5-14		F	898
McMahon	5-14		M	955
McMahon	5-14	0	F	10714
McMahon	5-14	0	M	10808
McMahon	5-14	1	F	268
McMahon	5-14	1	M	556
McMahon	15-19		F	332
McMahon	15-19		M	380
McMahon	15-19	0	F	5026
McMahon	15-19	0	M	5429
McMahon	15-19	1	F	109
McMahon	15-19	1	M	183
McMahon	20-24		F	326
McMahon	20-24		M	436
McMahon	20-24	0	F	5142
McMahon	20-24	0	M	5451
McMahon	20-24	1	F	94
McMahon	20-24	1	M	153
McMahon	25-34		F	871
McMahon	25-34		M	913
McMahon	25-34	0	F	11138
McMahon	25-34	0	M	11394
McMahon	25-34	1	F	230
McMahon	25-34	1	M	258
McMahon	35-44		F	806
McMahon	35-44		M	895
McMahon	35-44	0	F	10789
McMahon	35-44	0	M	10504
McMahon	35-44	1	F	375
McMahon	35-44	1	M	383
McMahon	45-54		F	614
McMahon	45-54		M	646
McMahon	45-54	0	F	9658
McMahon	45-54	0	M	9375
McMahon	45-54	1	F	753
McMahon	45-54	1	M	617
McMahon	55-64		F	545
McMahon	55-64		M	548
McMahon	55-64	0	F	8864
McMahon	55-64	0	M	8474
McMahon	55-64	1	F	1197
McMahon	55-64	1	M	1029
McMahon	65-74		F	391
McMahon	65-74		M	410
McMahon	65-74	0	F	5722
McMahon	65-74	0	M	5627
McMahon	65-74	1	F	1616
McMahon	65-74	1	M	1259
McMahon	75-84		F	289
McMahon	75-84		M	263
McMahon	75-84	0	F	2306
McMahon	75-84	0	M	2342
McMahon	75-84	1	F	1610
McMahon	75-84	1	M	1176
McMahon	85+		F	242
McMahon	85+		M	119
McMahon	85+	0	F	473
McMahon	85+	0	M	416
McMahon	85+	1	F	1142
McMahon	85+	1	M	619
Mitchell	0-4		F	159
Mitchell	0-4		M	176
Mitchell	0-4	0	F	5392
