CED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Cooper	75-84	1	M	376
Cooper	85+		F	374
Cooper	85+		M	229
Cooper	85+	0	F	1984
Cooper	85+	0	M	1215
Cooper	85+	1	F	135
Cooper	85+	1	M	140
Corangamite	15-19		F	243
Corangamite	15-19		M	212
Corangamite	15-19	0	F	3759
Corangamite	15-19	0	M	3899
Corangamite	15-19	1	F	197
Corangamite	15-19	1	M	162
Corangamite	20-24		F	216
Corangamite	20-24		M	253
Corangamite	20-24	0	F	3668
Corangamite	20-24	0	M	3927
Corangamite	20-24	1	F	268
Corangamite	20-24	1	M	192
Corangamite	25-34		F	400
Corangamite	25-34		M	447
Corangamite	25-34	0	F	8020
Corangamite	25-34	0	M	7987
Corangamite	25-34	1	F	912
Corangamite	25-34	1	M	550
Corangamite	35-44		F	440
Corangamite	35-44		M	412
Corangamite	35-44	0	F	8436
Corangamite	35-44	0	M	8146
Corangamite	35-44	1	F	1589
Corangamite	35-44	1	M	902
Corangamite	45-54		F	355
Corangamite	45-54		M	411
Corangamite	45-54	0	F	7026
Corangamite	45-54	0	M	7193
Corangamite	45-54	1	F	2259
Corangamite	45-54	1	M	1284
Corangamite	55-64		F	400
Corangamite	55-64		M	395
Corangamite	55-64	0	F	6704
Corangamite	55-64	0	M	6474
Corangamite	55-64	1	F	2621
Corangamite	55-64	1	M	1440
Corangamite	65-74		F	491
Corangamite	65-74		M	484
Corangamite	65-74	0	F	7402
Corangamite	65-74	0	M	7078
Corangamite	65-74	1	F	1709
Corangamite	65-74	1	M	1198
Corangamite	75-84		F	468
Corangamite	75-84		M	369
Corangamite	75-84	0	F	4039
Corangamite	75-84	0	M	3736
Corangamite	75-84	1	F	663
Corangamite	75-84	1	M	532
Corangamite	85+		F	374
Corangamite	85+		M	204
Corangamite	85+	0	F	1896
Corangamite	85+	0	M	1126
Corangamite	85+	1	F	86
Corangamite	85+	1	M	148
Corio	15-19		F	246
Corio	15-19		M	290
Corio	15-19	0	F	3882
Corio	15-19	0	M	4189
Corio	15-19	1	F	258
Corio	15-19	1	M	201
Corio	20-24		F	284
Corio	20-24		M	434
Corio	20-24	0	F	4438
Corio	20-24	0	M	4572
Corio	20-24	1	F	379
Corio	20-24	1	M	301
Corio	25-34		F	654
Corio	25-34		M	1155
Corio	25-34	0	F	9896
Corio	25-34	0	M	10173
Corio	25-34	1	F	1160
Corio	25-34	1	M	739
Corio	35-44		F	575
Corio	35-44		M	922
Corio	35-44	0	F	8098
Corio	35-44	0	M	8063
Corio	35-44	1	F	1810
Corio	35-44	1	M	1039
Corio	45-54		F	487
Corio	45-54		M	689
Corio	45-54	0	F	7385
Corio	45-54	0	M	7604
Corio	45-54	1	F	2504
Corio	45-54	1	M	1464
Corio	55-64		F	403
Corio	55-64		M	527
Corio	55-64	0	F	6845
Corio	55-64	0	M	7052
Corio	55-64	1	F	2609
Corio	55-64	1	M	1547
Corio	65-74		F	478
Corio	65-74		M	412
Corio	65-74	0	F	6495
Corio	65-74	0	M	6019
Corio	65-74	1	F	1518
Corio	65-74	1	M	990
Corio	75-84		F	411
Corio	75-84		M	293
Corio	75-84	0	F	4084
Corio	75-84	0	M	3226
Corio	75-84	1	F	586
Corio	75-84	1	M	512
Corio	85+		F	291
Corio	85+		M	168
Corio	85+	0	F	1956
Corio	85+	0	M	1138
Corio	85+	1	F	84
Corio	85+	1	M	138
Deakin	15-19		F	119
Deakin	15-19		M	155
Deakin	15-19	0	F	4176
Deakin	15-19	0	M	4674
Deakin	15-19	1	F	227
Deakin	15-19	1	M	213
Deakin	20-24		F	137
Deakin	20-24		M	191
Deakin	20-24	0	F	4005
Deakin	20-24	0	M	4474
Deakin	20-24	1	F	344
Deakin	20-24	1	M	280
Deakin	25-34		F	425
Deakin	25-34		M	479
Deakin	25-34	0	F	9037
Deakin	25-34	0	M	9036
Deakin	25-34	1	F	1068
Deakin	25-34	1	M	643
Deakin	35-44		F	438
Deakin	35-44		M	441
Deakin	35-44	0	F	10090
Deakin	35-44	0	M	9926
Deakin	35-44	1	F	1958
Deakin	35-44	1	M	1218
Deakin	45-54		F	307
Deakin	45-54		M	395
Deakin	45-54	0	F	8635
Deakin	45-54	0	M	8691
Deakin	45-54	1	F	2720
Deakin	45-54	1	M	1705
Deakin	55-64		F	301
Deakin	55-64		M	282
Deakin	55-64	0	F	7257
Deakin	55-64	0	M	7355
Deakin	55-64	1	F	2682
Deakin	55-64	1	M	1658
Deakin	65-74		F	365
Deakin	65-74		M	287
Deakin	65-74	0	F	6816
Deakin	65-74	0	M	5976
Deakin	65-74	1	F	1661
Deakin	65-74	1	M	1052
Deakin	75-84		F	458
Deakin	75-84		M	298
Deakin	75-84	0	F	4744
Deakin	75-84	0	M	3654
Deakin	75-84	1	F	715
Deakin	75-84	1	M	621
Deakin	85+		F	617
Deakin	85+		M	247
Deakin	85+	0	F	2318
Deakin	85+	0	M	1325
Deakin	85+	1	F	130
Deakin	85+	1	M	211
Dunkley	15-19		F	286
Dunkley	15-19		M	259
Dunkley	15-19	0	F	3877
Dunkley	15-19	0	M	4368
Dunkley	15-19	1	F	219
Dunkley	15-19	1	M	203
Dunkley	20-24		F	232
Dunkley	20-24		M	240
Dunkley	20-24	0	F	3696
Dunkley	20-24	0	M	3848
Dunkley	20-24	1	F	321
Dunkley	20-24	1	M	237
Dunkley	25-34		F	605
Dunkley	25-34		M	628
Dunkley	25-34	0	F	8493
Dunkley	25-34	0	M	8472
Dunkley	25-34	1	F	1119
Dunkley	25-34	1	M	672
Dunkley	35-44		F	591
Dunkley	35-44		M	614
Dunkley	35-44	0	F	8750
Dunkley	35-44	0	M	8777
Dunkley	35-44	1	F	1954
Dunkley	35-44	1	M	1141
Dunkley	45-54		F	511
Dunkley	45-54		M	638
Dunkley	45-54	0	F	8170
Dunkley	45-54	0	M	8620
Dunkley	45-54	1	F	2523
Dunkley	45-54	1	M	1508
Dunkley	55-64		F	416
Dunkley	55-64		M	501
Dunkley	55-64	0	F	7119
Dunkley	55-64	0	M	7319
Dunkley	55-64	1	F	2487
Dunkley	55-64	1	M	1568
Dunkley	65-74		F	377
Dunkley	65-74		M	360
Dunkley	65-74	0	F	6187
Dunkley	65-74	0	M	5720
Dunkley	65-74	1	F	1472
Dunkley	65-74	1	M	1000
Dunkley	75-84		F	422
Dunkley	75-84		M	310
Dunkley	75-84	0	F	3774
Dunkley	75-84	0	M	3212
Dunkley	75-84	1	F	525
Dunkley	75-84	1	M	435
Dunkley	85+		F	395
Dunkley	85+		M	196
Dunkley	85+	0	F	1722
Dunkley	85+	0	M	1003
Dunkley	85+	1	F	102
Dunkley	85+	1	M	131
Flinders	15-19		F	291
Flinders	15-19		M	298
Flinders	15-19	0	F	3396
Flinders	15-19	0	M	3828
Flinders	15-19	1	F	213
Flinders	15-19	1	M	196
Flinders	20-24		F	208
Flinders	20-24		M	199
Flinders	20-24	0	F	2754
Flinders	20-24	0	M	3255
Flinders	20-24	1	F	252
Flinders	20-24	1	M	161
Flinders	25-34		F	413
Flinders	25-34		M	446
Flinders	25-34	0	F	5775
Flinders	25-34	0	M	5807
Flinders	25-34	1	F	758
Flinders	25-34	1	M	457
Flinders	35-44		F	484
Flinders	35-44		M	497
Flinders	35-44	0	F	6355
Flinders	35-44	0	M	6099
Flinders	35-44	1	F	1459
Flinders	35-44	1	M	827
Flinders	45-54		F	585
Flinders	45-54		M	596
Flinders	45-54	0	F	7443
Flinders	45-54	0	M	7331
Flinders	45-54	1	F	2378
Flinders	45-54	1	M	1312
Flinders	55-64		F	566
Flinders	55-64		M	552
Flinders	55-64	0	F	7491
Flinders	55-64	0	M	7569
Flinders	55-64	1	F	2935
Flinders	55-64	1	M	1640
Flinders	65-74		F	731
Flinders	65-74		M	636
Flinders	65-74	0	F	8834
Flinders	65-74	0	M	8317
Flinders	65-74	1	F	2073
Flinders	65-74	1	M	1352
Flinders	75-84		F	714
Flinders	75-84		M	553
Flinders	75-84	0	F	6084
Flinders	75-84	0	M	5386
Flinders	75-84	1	F	899
Flinders	75-84	1	M	766
Flinders	85+		F	579
Flinders	85+		M	342
Flinders	85+	0	F	2410
Flinders	85+	0	M	1739
Flinders	85+	1	F	174
Flinders	85+	1	M	252
Fraser	15-19		F	323
Fraser	15-19		M	347
Fraser	15-19	0	F	3587
Fraser	15-19	0	M	3728
Fraser	15-19	1	F	221
Fraser	15-19	1	M	151
Fraser	20-24		F	475
Fraser	20-24		M	579
Fraser	20-24	0	F	5112
Fraser	20-24	0	M	5514
Fraser	20-24	1	F	355
Fraser	20-24	1	M	312
Fraser	25-34		F	1385
Fraser	25-34		M	1756
Fraser	25-34	0	F	14265
Fraser	25-34	0	M	15578
Fraser	25-34	1	F	1419
Fraser	25-34	1	M	975
Fraser	35-44		F	921
Fraser	35-44		M	1143
Fraser	35-44	0	F	10780
Fraser	35-44	0	M	11518
Fraser	35-44	1	F	1839
Fraser	35-44	1	M	1338
Fraser	45-54		F	672
Fraser	45-54		M	811
Fraser	45-54	0	F	8167
Fraser	45-54	0	M	8570
Fraser	45-54	1	F	2138
Fraser	45-54	1	M	1420
Fraser	55-64		F	558
Fraser	55-64		M	634
Fraser	55-64	0	F	6774
Fraser	55-64	0	M	7279
Fraser	55-64	1	F	1751
Fraser	55-64	1	M	1232
Fraser	65-74		F	445
Fraser	65-74		M	493
Fraser	65-74	0	F	5497
Fraser	65-74	0	M	5335
Fraser	65-74	1	F	1144
Fraser	65-74	1	M	722
Fraser	75-84		F	397
Fraser	75-84		M	372
Fraser	75-84	0	F	3238
Fraser	75-84	0	M	2744
Fraser	75-84	1	F	433
Fraser	75-84	1	M	365
Fraser	85+		F	399
Fraser	85+		M	174
Fraser	85+	0	F	1659
Fraser	85+	0	M	972
Fraser	85+	1	F	86
Fraser	85+	1	M	126
Gellibrand	15-19		F	250
Gellibrand	15-19		M	313
Gellibrand	15-19	0	F	4142
Gellibrand	15-19	0	M	4475
Gellibrand	15-19	1	F	213
Gellibrand	15-19	1	M	173
Gellibrand	20-24		F	280
Gellibrand	20-24		M	549
Gellibrand	20-24	0	F	3914
Gellibrand	20-24	0	M	4468
Gellibrand	20-24	1	F	314
Gellibrand	20-24	1	M	283
Gellibrand	25-34		F	1003
Gellibrand	25-34		M	1475
Gellibrand	25-34	0	F	12375
Gellibrand	25-34	0	M	11787
Gellibrand	25-34	1	F	1262
Gellibrand	25-34	1	M	795
Gellibrand	35-44		F	925
Gellibrand	35-44		M	1391
Gellibrand	35-44	0	F	14725
Gellibrand	35-44	0	M	15427
Gellibrand	35-44	1	F	2311
Gellibrand	35-44	1	M	1595
Gellibrand	45-54		F	518
Gellibrand	45-54		M	711
Gellibrand	45-54	0	F	9173
Gellibrand	45-54	0	M	9773
Gellibrand	45-54	1	F	2450
Gellibrand	45-54	1	M	1611
Gellibrand	55-64		F	357
Gellibrand	55-64		M	439
Gellibrand	55-64	0	F	6389
Gellibrand	55-64	0	M	6637
Gellibrand	55-64	1	F	2011
Gellibrand	55-64	1	M	1307
Gellibrand	65-74		F	279
Gellibrand	65-74		M	274
Gellibrand	65-74	0	F	4872
Gellibrand	65-74	0	M	4676
Gellibrand	65-74	1	F	1053
Gellibrand	65-74	1	M	672
Gellibrand	75-84		F	189
Gellibrand	75-84		M	181
Gellibrand	75-84	0	F	2803
Gellibrand	75-84	0	M	2238
Gellibrand	75-84	1	F	350
Gellibrand	75-84	1	M	311
Gellibrand	85+		F	126
Gellibrand	85+		M	62
Gellibrand	85+	0	F	1364
Gellibrand	85+	0	M	784
Gellibrand	85+	1	F	75
Gellibrand	85+	1	M	109
Gippsland	15-19		F	401
Gippsland	15-19		M	445
Gippsland	15-19	0	F	3308
Gippsland	15-19	0	M	3590
Gippsland	15-19	1	F	281
Gippsland	15-19	1	M	229
Gippsland	20-24		F	320
Gippsland	20-24		M	375
Gippsland	20-24	0	F	2971
Gippsland	20-24	0	M	3178
Gippsland	20-24	1	F	297
Gippsland	20-24	1	M	227
Gippsland	25-34		F	723
Gippsland	25-34		M	1049
Gippsland	25-34	0	F	6936
Gippsland	25-34	0	M	6853
Gippsland	25-34	1	F	1041
Gippsland	25-34	1	M	623
Gippsland	35-44		F	718
Gippsland	35-44		M	976
Gippsland	35-44	0	F	6281
Gippsland	35-44	0	M	6305
Gippsland	35-44	1	F	1564
Gippsland	35-44	1	M	902
Gippsland	45-54		F	687
Gippsland	45-54		M	812
Gippsland	45-54	0	F	6690
Gippsland	45-54	0	M	6701
Gippsland	45-54	1	F	2237
Gippsland	45-54	1	M	1310
Gippsland	55-64		F	746
Gippsland	55-64		M	853
Gippsland	55-64	0	F	8119
Gippsland	55-64	0	M	8396
Gippsland	55-64	1	F	2874
Gippsland	55-64	1	M	1684
Gippsland	65-74		F	795
Gippsland	65-74		M	851
Gippsland	65-74	0	F	8312
Gippsland	65-74	0	M	8925
Gippsland	65-74	1	F	1847
Gippsland	65-74	1	M	1359
Gippsland	75-84		F	601
Gippsland	75-84		M	546
Gippsland	75-84	0	F	4644
Gippsland	75-84	0	M	4505
Gippsland	75-84	1	F	741
Gippsland	75-84	1	M	667
Gippsland	85+		F	416
Gippsland	85+		M	269
Gippsland	85+	0	F	1818
Gippsland	85+	0	M	1177
Gippsland	85+	1	F	106
Gippsland	85+	1	M	149
Goldstein	15-19		F	154
Goldstein	15-19		M	161
Goldstein	15-19	0	F	4559
Goldstein	15-19	0	M	4969
Goldstein	15-19	1	F	220
Goldstein	15-19	1	M	169
Goldstein	20-24		F	115
Goldstein	20-24		M	173
Goldstein	20-24	0	F	3512
Goldstein	20-24	0	M	3968
Goldstein	20-24	1	F	287
Goldstein	20-24	1	M	293
Goldstein	25-34		F	366
Goldstein	25-34		M	388
Goldstein	25-34	0	F	6684
Goldstein	25-34	0	M	6414
Goldstein	25-34	1	F	627
Goldstein	25-34	1	M	490
Goldstein	35-44		F	405
Goldstein	35-44		M	392
Goldstein	35-44	0	F	8699
Goldstein	35-44	0	M	7944
Goldstein	35-44	1	F	1271
Goldstein	35-44	1	M	817
Goldstein	45-54		F	417
Goldstein	45-54		M	406
Goldstein	45-54	0	F	9476
Goldstein	45-54	0	M	9209
Goldstein	45-54	1	F	2893
Goldstein	45-54	1	M	1715
Goldstein	55-64		F	308
Goldstein	55-64		M	274
Goldstein	55-64	0	F	7064
Goldstein	55-64	0	M	7502
Goldstein	55-64	1	F	3110
Goldstein	55-64	1	M	1926
Goldstein	65-74		F	362
Goldstein	65-74		M	249
Goldstein	65-74	0	F	6476
Goldstein	65-74	0	M	5970
Goldstein	65-74	1	F	1663
Goldstein	65-74	1	M	1132
Goldstein	75-84		F	371
Goldstein	75-84		M	249
Goldstein	75-84	0	F	4304
Goldstein	75-84	0	M	3476
Goldstein	75-84	1	F	667
Goldstein	75-84	1	M	512
Goldstein	85+		F	377
Goldstein	85+		M	153
Goldstein	85+	0	F	2601
Goldstein	85+	0	M	1346
Goldstein	85+	1	F	150
Goldstein	85+	1	M	185
Gorton	15-19		F	306
Gorton	15-19		M	376
Gorton	15-19	0	F	5119
Gorton	15-19	0	M	5237
Gorton	15-19	1	F	263
Gorton	15-19	1	M	243
Gorton	20-24		F	336
Gorton	20-24		M	654
Gorton	20-24	0	F	4604
Gorton	20-24	0	M	5205
Gorton	20-24	1	F	434
Gorton	20-24	1	M	292
Gorton	25-34		F	1014
Gorton	25-34		M	1614
Gorton	25-34	0	F	10633
Gorton	25-34	0	M	10734
Gorton	25-34	1	F	1312
Gorton	25-34	1	M	836
Gorton	35-44		F	870
Gorton	35-44		M	1375
Gorton	35-44	0	F	11053
Gorton	35-44	0	M	11279
Gorton	35-44	1	F	2205
Gorton	35-44	1	M	1412
Gorton	45-54		F	611
Gorton	45-54		M	826
Gorton	45-54	0	F	8856
Gorton	45-54	0	M	9198
Gorton	45-54	1	F	2581
Gorton	45-54	1	M	1548
Gorton	55-64		F	422
Gorton	55-64		M	505
Gorton	55-64	0	F	6933
Gorton	55-64	0	M	7270
Gorton	55-64	1	F	2203
Gorton	55-64	1	M	1275
Gorton	65-74		F	327
Gorton	65-74		M	329
Gorton	65-74	0	F	5336
Gorton	65-74	0	M	5238
Gorton	65-74	1	F	1171
Gorton	65-74	1	M	842
Gorton	75-84		F	179
Gorton	75-84		M	190
Gorton	75-84	0	F	2465
Gorton	75-84	0	M	2393
Gorton	75-84	1	F	364
Gorton	75-84	1	M	352
Gorton	85+		F	102
Gorton	85+		M	64
Gorton	85+	0	F	980
Gorton	85+	0	M	567
Gorton	85+	1	F	47
Gorton	85+	1	M	83
Hawke	15-19		F	333
Hawke	15-19		M	352
Hawke	15-19	0	F	4241
Hawke	15-19	0	M	4508
Hawke	15-19	1	F	301
Hawke	15-19	1	M	233
Hawke	20-24		F	299
Hawke	20-24		M	347
Hawke	20-24	0	F	4094
Hawke	20-24	0	M	4407
Hawke	20-24	1	F	396
Hawke	20-24	1	M	314
Hawke	25-34		F	849
Hawke	25-34		M	877
Hawke	25-34	0	F	10558
Hawke	25-34	0	M	10288
Hawke	25-34	1	F	1499
Hawke	25-34	1	M	882
Hawke	35-44		F	762
Hawke	35-44		M	802
Hawke	35-44	0	F	9340
Hawke	35-44	0	M	9878
Hawke	35-44	1	F	2273
Hawke	35-44	1	M	1370
Hawke	45-54		F	580
Hawke	45-54		M	597
Hawke	45-54	0	F	7529
Hawke	45-54	0	M	8117
Hawke	45-54	1	F	2419
Hawke	45-54	1	M	1381
Hawke	55-64		F	428
Hawke	55-64		M	447
Hawke	55-64	0	F	6401
Hawke	55-64	0	M	6567
Hawke	55-64	1	F	2128
Hawke	55-64	1	M	1229
Hawke	65-74		F	355
Hawke	65-74		M	347
Hawke	65-74	0	F	5483
Hawke	65-74	0	M	5265
Hawke	65-74	1	F	1243
Hawke	65-74	1	M	839
Hawke	75-84		F	257
Hawke	75-84		M	210
Hawke	75-84	0	F	2498
Hawke	75-84	0	M	2243
Hawke	75-84	1	F	377
Hawke	75-84	1	M	386
Hawke	85+		F	113
Hawke	85+		M	62
Hawke	85+	0	F	1038
Hawke	85+	0	M	570
Hawke	85+	1	F	51
Hawke	85+	1	M	67
Higgins	15-19		F	143
Higgins	15-19		M	143
Higgins	15-19	0	F	3395
Higgins	15-19	0	M	3316
Higgins	15-19	1	F	161
Higgins	15-19	1	M	159
Higgins	20-24		F	307
Higgins	20-24		M	226
Higgins	20-24	0	F	5567
Higgins	20-24	0	M	4891
Higgins	20-24	1	F	386
Higgins	20-24	1	M	325
Higgins	25-34		F	839
Higgins	25-34		M	842
Higgins	25-34	0	F	14546
Higgins	25-34	0	M	13762
Higgins	25-34	1	F	931
Higgins	25-34	1	M	722
Higgins	35-44		F	502
Higgins	35-44		M	548
Higgins	35-44	0	F	9498
Higgins	35-44	0	M	9627
Higgins	35-44	1	F	1266
Higgins	35-44	1	M	927
Higgins	45-54		F	395
Higgins	45-54		M	411
Higgins	45-54	0	F	7370
Higgins	45-54	0	M	7438
Higgins	45-54	1	F	2398
Higgins	45-54	1	M	1510
Higgins	55-64		F	309
Higgins	55-64		M	319
Higgins	55-64	0	F	5887
Higgins	55-64	0	M	6010
Higgins	55-64	1	F	2421
Higgins	55-64	1	M	1574
Higgins	65-74		F	349
Higgins	65-74		M	277
Higgins	65-74	0	F	5453
Higgins	65-74	0	M	4913
Higgins	65-74	1	F	1380
Higgins	65-74	1	M	820
Higgins	75-84		F	316
Higgins	75-84		M	252
Higgins	75-84	0	F	3791
Higgins	75-84	0	M	3139
Higgins	75-84	1	F	655
Higgins	75-84	1	M	450
Higgins	85+		F	368
Higgins	85+		M	156
Higgins	85+	0	F	1925
Higgins	85+	0	M	1139
Higgins	85+	1	F	124
Higgins	85+	1	M	150
Holt	15-19		F	324
Holt	15-19		M	324
Holt	15-19	0	F	5098
Holt	15-19	0	M	5256
Holt	15-19	1	F	289
Holt	15-19	1	M	259
Holt	20-24		F	357
Holt	20-24		M	414
Holt	20-24	0	F	5352
Holt	20-24	0	M	5615
Holt	20-24	1	F	470
Holt	20-24	1	M	337
Holt	25-34		F	1035
Holt	25-34		M	1080
Holt	25-34	0	F	13264
Holt	25-34	0	M	12650
Holt	25-34	1	F	1667
Holt	25-34	1	M	982
Holt	35-44		F	790
Holt	35-44		M	942
Holt	35-44	0	F	12411
Holt	35-44	0	M	13447
Holt	35-44	1	F	2218
Holt	35-44	1	M	1482
Holt	45-54		F	563
Holt	45-54		M	589
Holt	45-54	0	F	8446
Holt	45-54	0	M	9183
Holt	45-54	1	F	2003
Holt	45-54	1	M	1232
Holt	55-64		F	407
Holt	55-64		M	463
Holt	55-64	0	F	6254
Holt	55-64	0	M	6794
Holt	55-64	1	F	1627
Holt	55-64	1	M	1010
Holt	65-74		F	302
Holt	65-74		M	267
Holt	65-74	0	F	4254
Holt	65-74	0	M	4110
Holt	65-74	1	F	879
Holt	65-74	1	M	618
Holt	75-84		F	185
Holt	75-84		M	157
Holt	75-84	0	F	2112
Holt	75-84	0	M	1895
Holt	75-84	1	F	289
Holt	75-84	1	M	246
Holt	85+		F	100
Holt	85+		M	67
Holt	85+	0	F	897
Holt	85+	0	M	476
Holt	85+	1	F	36
Holt	85+	1	M	68
Hotham	15-19		F	273
Hotham	15-19		M	257
Hotham	15-19	0	F	4531
Hotham	15-19	0	M	4752
Hotham	15-19	1	F	222
Hotham	15-19	1	M	193
Hotham	20-24		F	438
Hotham	20-24		M	593
Hotham	20-24	0	F	6248
Hotham	20-24	0	M	7304
Hotham	20-24	1	F	430
Hotham	20-24	1	M	386
Hotham	25-34		F	1061
Hotham	25-34		M	1505
Hotham	25-34	0	F	13700
Hotham	25-34	0	M	15979
Hotham	25-34	1	F	1211
Hotham	25-34	1	M	973
Hotham	35-44		F	705
Hotham	35-44		M	795
Hotham	35-44	0	F	11404
Hotham	35-44	0	M	11879
Hotham	35-44	1	F	1803
Hotham	35-44	1	M	1320
Hotham	45-54		F	513
Hotham	45-54		M	566
Hotham	45-54	0	F	9146
Hotham	45-54	0	M	9465
Hotham	45-54	1	F	2496
Hotham	45-54	1	M	1669
Hotham	55-64		F	459
Hotham	55-64		M	486
Hotham	55-64	0	F	7711
Hotham	55-64	0	M	8103
Hotham	55-64	1	F	2248
Hotham	55-64	1	M	1459
Hotham	65-74		F	419
Hotham	65-74		M	377
Hotham	65-74	0	F	6791
Hotham	65-74	0	M	6311
Hotham	65-74	1	F	1465
Hotham	65-74	1	M	895
Hotham	75-84		F	370
Hotham	75-84		M	318
Hotham	75-84	0	F	4681
Hotham	75-84	0	M	3936
Hotham	75-84	1	F	660
Hotham	75-84	1	M	546
Hotham	85+		F	292
Hotham	85+		M	164
Hotham	85+	0	F	2521
Hotham	85+	0	M	1600
Hotham	85+	1	F	127
Hotham	85+	1	M	208
Indi	15-19		F	391
Indi	15-19		M	418
Indi	15-19	0	F	3635
Indi	15-19	0	M	3988
Indi	15-19	1	F	244
Indi	15-19	1	M	234
Indi	20-24		F	285
Indi	20-24		M	327
Indi	20-24	0	F	2846
Indi	20-24	0	M	3120
Indi	20-24	1	F	266
Indi	20-24	1	M	211
Indi	25-34		F	599
Indi	25-34		M	658
Indi	25-34	0	F	6680
Indi	25-34	0	M	6797
Indi	25-34	1	F	966
Indi	25-34	1	M	578
Indi	35-44		F	609
Indi	35-44		M	675
Indi	35-44	0	F	6828
Indi	35-44	0	M	6723
Indi	35-44	1	F	1694
Indi	35-44	1	M	947
Indi	45-54		F	674
Indi	45-54		M	704
Indi	45-54	0	F	7224
Indi	45-54	0	M	7508
Indi	45-54	1	F	2430
Indi	45-54	1	M	1349
Indi	55-64		F	750
Indi	55-64		M	790
Indi	55-64	0	F	8303
Indi	55-64	0	M	8592
Indi	55-64	1	F	2858
Indi	55-64	1	M	1734
Indi	65-74		F	679
Indi	65-74		M	789
Indi	65-74	0	F	8064
Indi	65-74	0	M	8626
Indi	65-74	1	F	1896
Indi	65-74	1	M	1344
Indi	75-84		F	585
Indi	75-84		M	493
Indi	75-84	0	F	4584
Indi	75-84	0	M	4450
Indi	75-84	1	F	765
Indi	75-84	1	M	654
Indi	85+		F	354
Indi	85+		M	208
Indi	85+	0	F	2097
Indi	85+	0	M	1300
Indi	85+	1	F	125
Indi	85+	1	M	162
Isaacs	15-19		F	141
Isaacs	15-19		M	167
Isaacs	15-19	0	F	4110
Isaacs	15-19	0	M	4262
Isaacs	15-19	1	F	227
Isaacs	15-19	1	M	204
Isaacs	20-24		F	147
Isaacs	20-24		M	184
Isaacs	20-24	0	F	3654
Isaacs	20-24	0	M	3935
Isaacs	20-24	1	F	317
Isaacs	20-24	1	M	252
Isaacs	25-34		F	464
Isaacs	25-34		M	533
Isaacs	25-34	0	F	8656
Isaacs	25-34	0	M	8573
Isaacs	25-34	1	F	899
Isaacs	25-34	1	M	615
Isaacs	35-44		F	487
Isaacs	35-44		M	475
Isaacs	35-44	0	F	10144
Isaacs	35-44	0	M	9864
Isaacs	35-44	1	F	1749
Isaacs	35-44	1	M	1134
Isaacs	45-54		F	367
Isaacs	45-54		M	381
Isaacs	45-54	0	F	9053
Isaacs	45-54	0	M	9142
Isaacs	45-54	1	F	2725
Isaacs	45-54	1	M	1731
Isaacs	55-64		F	309
Isaacs	55-64		M	344
Isaacs	55-64	0	F	7016
Isaacs	55-64	0	M	7328
Isaacs	55-64	1	F	2473
Isaacs	55-64	1	M	1534
Isaacs	65-74		F	369
Isaacs	65-74		M	300
Isaacs	65-74	0	F	6035
Isaacs	65-74	0	M	5516
Isaacs	65-74	1	F	1432
Isaacs	65-74	1	M	919
Isaacs	75-84		F	328
Isaacs	75-84		M	280
Isaacs	75-84	0	F	3998
Isaacs	75-84	0	M	3176
Isaacs	75-84	1	F	587
Isaacs	75-84	1	M	467
Isaacs	85+		F	231
Isaacs	85+		M	129
Isaacs	85+	0	F	2269
Isaacs	85+	0	M	1229
Isaacs	85+	1	F	121
Isaacs	85+	1	M	150
Jagajaga	15-19		F	125
Jagajaga	15-19		M	175
Jagajaga	15-19	0	F	3992
Jagajaga	15-19	0	M	4443
Jagajaga	15-19	1	F	230
Jagajaga	15-19	1	M	209
Jagajaga	20-24		F	152
Jagajaga	20-24		M	219
Jagajaga	20-24	0	F	3722
Jagajaga	20-24	0	M	4116
Jagajaga	20-24	1	F	335
Jagajaga	20-24	1	M	269
Jagajaga	25-34		F	362
Jagajaga	25-34		M	411
Jagajaga	25-34	0	F	8352
Jagajaga	25-34	0	M	8297
Jagajaga	25-34	1	F	902
Jagajaga	25-34	1	M	631
Jagajaga	35-44		F	364
Jagajaga	35-44		M	433
Jagajaga	35-44	0	F	9390
Jagajaga	35-44	0	M	9224
Jagajaga	35-44	1	F	1726
Jagajaga	35-44	1	M	1132
Jagajaga	45-54		F	323
Jagajaga	45-54		M	354
Jagajaga	45-54	0	F	8193
Jagajaga	45-54	0	M	8584
Jagajaga	45-54	1	F	2821
Jagajaga	45-54	1	M	1719
Jagajaga	55-64		F	291
Jagajaga	55-64		M	319
Jagajaga	55-64	0	F	6946
Jagajaga	55-64	0	M	7088
Jagajaga	55-64	1	F	3073
Jagajaga	55-64	1	M	1876
Jagajaga	65-74		F	338
Jagajaga	65-74		M	281
Jagajaga	65-74	0	F	6607
Jagajaga	65-74	0	M	6242
Jagajaga	65-74	1	F	1766
Jagajaga	65-74	1	M	1145
Jagajaga	75-84		F	257
Jagajaga	75-84		M	213
Jagajaga	75-84	0	F	4106
Jagajaga	75-84	0	M	3495
Jagajaga	75-84	1	F	658
Jagajaga	75-84	1	M	541
Jagajaga	85+		F	198
Jagajaga	85+		M	131
Jagajaga	85+	0	F	2066
Jagajaga	85+	0	M	1169
Jagajaga	85+	1	F	138
Jagajaga	85+	1	M	168
Kooyong	15-19		F	186
Kooyong	15-19		M	184
