CED_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Gorton	0	1	1	21600	94
Gorton	0	1	1	24000	168
Gorton	0	1	1	26400	68
Gorton	0	1	1	28800	61
Gorton	0	1	1	31200	76
Gorton	0	1	1	36000	62
Gorton	0	1	1	48000	31
Gorton	0	1	1	60000	22
Gorton	1	0	0	0	204
Gorton	1	0	0	1800	42
Gorton	1	0	0	3600	84
Gorton	1	0	0	5400	79
Gorton	1	0	0	7200	112
Gorton	1	0	0	9600	134
Gorton	1	0	0	12000	247
Gorton	1	0	0	14400	296
Gorton	1	0	0	16800	315
Gorton	1	0	0	19200	401
Gorton	1	0	0	21600	365
Gorton	1	0	0	24000	622
Gorton	1	0	0	26400	304
Gorton	1	0	0	28800	243
Gorton	1	0	0	31200	320
Gorton	1	0	0	36000	346
Gorton	1	0	0	48000	130
Gorton	1	0	0	60000	73
Gorton	1	1	0	0	218
Gorton	1	1	0	1800	67
Gorton	1	1	0	3600	106
Gorton	1	1	0	5400	96
Gorton	1	1	0	7200	113
Gorton	1	1	0	9600	186
Gorton	1	1	0	12000	249
Gorton	1	1	0	14400	301
Gorton	1	1	0	16800	333
Gorton	1	1	0	19200	334
Gorton	1	1	0	21600	244
Gorton	1	1	0	24000	546
Gorton	1	1	0	26400	192
Gorton	1	1	0	28800	146
Gorton	1	1	0	31200	293
Gorton	1	1	0	36000	391
Gorton	1	1	0	48000	139
Gorton	1	1	0	60000	104
Gorton	1	1	1	0	277
Gorton	1	1	1	1800	51
Gorton	1	1	1	3600	90
Gorton	1	1	1	5400	86
Gorton	1	1	1	7200	169
Gorton	1	1	1	9600	250
Gorton	1	1	1	12000	437
Gorton	1	1	1	14400	640
Gorton	1	1	1	16800	766
Gorton	1	1	1	19200	1068
Gorton	1	1	1	21600	992
Gorton	1	1	1	24000	1794
Gorton	1	1	1	26400	879
Gorton	1	1	1	28800	705
Gorton	1	1	1	31200	951
Gorton	1	1	1	36000	1080
Gorton	1	1	1	48000	356
Gorton	1	1	1	60000	282
Hawke		1	1	0	8
Hawke		1	1	3600	5
Hawke		1	1	5400	12
Hawke		1	1	7200	7
Hawke		1	1	9600	12
Hawke		1	1	12000	15
Hawke		1	1	14400	22
Hawke		1	1	16800	19
Hawke		1	1	19200	26
Hawke		1	1	21600	14
Hawke		1	1	24000	15
Hawke		1	1	26400	3
Hawke		1	1	31200	8
Hawke		1	1	36000	9
Hawke		1	1	60000	3
Hawke	0	1	0	0	47
Hawke	0	1	0	1800	20
Hawke	0	1	0	3600	56
Hawke	0	1	0	5400	46
Hawke	0	1	0	7200	89
Hawke	0	1	0	9600	113
Hawke	0	1	0	12000	140
Hawke	0	1	0	14400	186
Hawke	0	1	0	16800	151
Hawke	0	1	0	19200	134
Hawke	0	1	0	21600	79
Hawke	0	1	0	24000	107
Hawke	0	1	0	26400	26
Hawke	0	1	0	28800	16
Hawke	0	1	0	31200	38
Hawke	0	1	0	36000	41
Hawke	0	1	0	48000	16
Hawke	0	1	0	60000	10
Hawke	0	1	1	0	44
Hawke	0	1	1	1800	10
Hawke	0	1	1	3600	14
Hawke	0	1	1	5400	30
Hawke	0	1	1	7200	41
Hawke	0	1	1	9600	79
Hawke	0	1	1	12000	128
Hawke	0	1	1	14400	160
Hawke	0	1	1	16800	178
Hawke	0	1	1	19200	203
Hawke	0	1	1	21600	93
Hawke	0	1	1	24000	161
Hawke	0	1	1	26400	54
Hawke	0	1	1	28800	25
Hawke	0	1	1	31200	61
Hawke	0	1	1	36000	58
Hawke	0	1	1	48000	23
Hawke	0	1	1	60000	18
Hawke	1	0	0	0	210
Hawke	1	0	0	1800	75
Hawke	1	0	0	3600	116
Hawke	1	0	0	5400	94
Hawke	1	0	0	7200	148
Hawke	1	0	0	9600	243
Hawke	1	0	0	12000	326
Hawke	1	0	0	14400	490
Hawke	1	0	0	16800	532
Hawke	1	0	0	19200	684
Hawke	1	0	0	21600	557
Hawke	1	0	0	24000	743
Hawke	1	0	0	26400	299
Hawke	1	0	0	28800	196
Hawke	1	0	0	31200	307
Hawke	1	0	0	36000	336
Hawke	1	0	0	48000	101
Hawke	1	0	0	60000	70
Hawke	1	1	0	0	125
Hawke	1	1	0	1800	46
Hawke	1	1	0	3600	78
Hawke	1	1	0	5400	62
Hawke	1	1	0	7200	134
Hawke	1	1	0	9600	182
Hawke	1	1	0	12000	248
Hawke	1	1	0	14400	320
Hawke	1	1	0	16800	334
Hawke	1	1	0	19200	342
Hawke	1	1	0	21600	208
Hawke	1	1	0	24000	359
Hawke	1	1	0	26400	147
Hawke	1	1	0	28800	110
Hawke	1	1	0	31200	186
Hawke	1	1	0	36000	242
Hawke	1	1	0	48000	97
Hawke	1	1	0	60000	65
Hawke	1	1	1	0	176
Hawke	1	1	1	1800	33
Hawke	1	1	1	3600	72
Hawke	1	1	1	5400	54
Hawke	1	1	1	7200	144
Hawke	1	1	1	9600	272
Hawke	1	1	1	12000	504
Hawke	1	1	1	14400	835
Hawke	1	1	1	16800	1200
Hawke	1	1	1	19200	1515
Hawke	1	1	1	21600	1316
Hawke	1	1	1	24000	1536
Hawke	1	1	1	26400	679
Hawke	1	1	1	28800	372
Hawke	1	1	1	31200	655
Hawke	1	1	1	36000	697
Hawke	1	1	1	48000	226
Hawke	1	1	1	60000	156
Higgins		1	1	0	11
Higgins		1	1	5400	5
Higgins		1	1	7200	3
Higgins		1	1	9600	3
Higgins		1	1	14400	4
Higgins		1	1	16800	4
Higgins		1	1	19200	18
Higgins		1	1	21600	8
Higgins		1	1	24000	15
Higgins		1	1	26400	3
Higgins		1	1	28800	4
Higgins		1	1	31200	13
Higgins		1	1	36000	15
Higgins		1	1	48000	11
Higgins		1	1	60000	9
Higgins	0	1	0	0	44
Higgins	0	1	0	1800	7
Higgins	0	1	0	3600	9
Higgins	0	1	0	5400	13
Higgins	0	1	0	7200	19
Higgins	0	1	0	9600	18
Higgins	0	1	0	12000	25
Higgins	0	1	0	14400	29
Higgins	0	1	0	16800	24
Higgins	0	1	0	19200	25
Higgins	0	1	0	21600	19
Higgins	0	1	0	24000	46
Higgins	0	1	0	26400	10
Higgins	0	1	0	28800	22
Higgins	0	1	0	31200	26
Higgins	0	1	0	36000	70
Higgins	0	1	0	48000	48
Higgins	0	1	0	60000	77
Higgins	0	1	1	0	38
Higgins	0	1	1	3600	9
Higgins	0	1	1	5400	5
Higgins	0	1	1	7200	7
Higgins	0	1	1	9600	6
Higgins	0	1	1	12000	19
Higgins	0	1	1	14400	12
Higgins	0	1	1	16800	23
Higgins	0	1	1	19200	22
Higgins	0	1	1	21600	26
Higgins	0	1	1	24000	51
Higgins	0	1	1	26400	17
Higgins	0	1	1	28800	26
Higgins	0	1	1	31200	29
Higgins	0	1	1	36000	76
Higgins	0	1	1	48000	47
Higgins	0	1	1	60000	116
Higgins	1	0	0	0	233
Higgins	1	0	0	1800	27
Higgins	1	0	0	3600	30
Higgins	1	0	0	5400	37
Higgins	1	0	0	7200	65
Higgins	1	0	0	9600	84
Higgins	1	0	0	12000	118
Higgins	1	0	0	14400	155
Higgins	1	0	0	16800	170
Higgins	1	0	0	19200	189
Higgins	1	0	0	21600	208
Higgins	1	0	0	24000	339
Higgins	1	0	0	26400	179
Higgins	1	0	0	28800	184
Higgins	1	0	0	31200	258
Higgins	1	0	0	36000	580
Higgins	1	0	0	48000	365
Higgins	1	0	0	60000	549
Higgins	1	1	0	0	162
Higgins	1	1	0	1800	21
Higgins	1	1	0	3600	48
Higgins	1	1	0	5400	26
Higgins	1	1	0	7200	46
Higgins	1	1	0	9600	49
Higgins	1	1	0	12000	81
Higgins	1	1	0	14400	68
Higgins	1	1	0	16800	65
Higgins	1	1	0	19200	55
Higgins	1	1	0	21600	54
Higgins	1	1	0	24000	179
Higgins	1	1	0	26400	43
Higgins	1	1	0	28800	74
Higgins	1	1	0	31200	111
Higgins	1	1	0	36000	296
Higgins	1	1	0	48000	238
Higgins	1	1	0	60000	458
Higgins	1	1	1	0	217
Higgins	1	1	1	1800	16
Higgins	1	1	1	3600	27
Higgins	1	1	1	5400	32
Higgins	1	1	1	7200	39
Higgins	1	1	1	9600	69
Higgins	1	1	1	12000	102
Higgins	1	1	1	14400	108
Higgins	1	1	1	16800	128
Higgins	1	1	1	19200	146
Higgins	1	1	1	21600	136
Higgins	1	1	1	24000	325
Higgins	1	1	1	26400	170
Higgins	1	1	1	28800	182
Higgins	1	1	1	31200	266
Higgins	1	1	1	36000	947
Higgins	1	1	1	48000	743
Higgins	1	1	1	60000	1645
Holt		1	1	0	10
Holt		1	1	3600	5
Holt		1	1	5400	5
Holt		1	1	7200	6
Holt		1	1	9600	13
Holt		1	1	12000	16
Holt		1	1	14400	21
Holt		1	1	16800	26
Holt		1	1	19200	17
Holt		1	1	21600	29
Holt		1	1	24000	43
Holt		1	1	26400	10
Holt		1	1	28800	15
Holt		1	1	31200	13
Holt		1	1	36000	14
Holt		1	1	48000	6
Holt	0	1	0	0	65
Holt	0	1	0	1800	11
Holt	0	1	0	3600	42
Holt	0	1	0	5400	37
Holt	0	1	0	7200	61
Holt	0	1	0	9600	79
Holt	0	1	0	12000	139
Holt	0	1	0	14400	176
Holt	0	1	0	16800	166
Holt	0	1	0	19200	178
Holt	0	1	0	21600	118
Holt	0	1	0	24000	138
Holt	0	1	0	26400	51
Holt	0	1	0	28800	41
Holt	0	1	0	31200	44
Holt	0	1	0	36000	66
Holt	0	1	0	48000	13
Holt	0	1	0	60000	32
Holt	0	1	1	0	48
Holt	0	1	1	1800	10
Holt	0	1	1	3600	17
Holt	0	1	1	5400	18
Holt	0	1	1	7200	36
Holt	0	1	1	9600	59
Holt	0	1	1	12000	104
Holt	0	1	1	14400	142
Holt	0	1	1	16800	158
Holt	0	1	1	19200	179
Holt	0	1	1	21600	147
Holt	0	1	1	24000	173
Holt	0	1	1	26400	76
Holt	0	1	1	28800	41
Holt	0	1	1	31200	79
Holt	0	1	1	36000	75
Holt	0	1	1	48000	14
Holt	0	1	1	60000	15
Holt	1	0	0	0	172
Holt	1	0	0	1800	47
Holt	1	0	0	3600	97
Holt	1	0	0	5400	79
Holt	1	0	0	7200	148
Holt	1	0	0	9600	184
Holt	1	0	0	12000	258
Holt	1	0	0	14400	399
Holt	1	0	0	16800	453
Holt	1	0	0	19200	642
Holt	1	0	0	21600	607
Holt	1	0	0	24000	907
Holt	1	0	0	26400	466
Holt	1	0	0	28800	327
Holt	1	0	0	31200	382
Holt	1	0	0	36000	398
Holt	1	0	0	48000	136
Holt	1	0	0	60000	90
Holt	1	1	0	0	152
Holt	1	1	0	1800	36
Holt	1	1	0	3600	69
Holt	1	1	0	5400	76
Holt	1	1	0	7200	111
Holt	1	1	0	9600	171
Holt	1	1	0	12000	276
Holt	1	1	0	14400	326
Holt	1	1	0	16800	348
Holt	1	1	0	19200	415
Holt	1	1	0	21600	335
Holt	1	1	0	24000	623
Holt	1	1	0	26400	258
Holt	1	1	0	28800	210
Holt	1	1	0	31200	306
Holt	1	1	0	36000	342
Holt	1	1	0	48000	114
Holt	1	1	0	60000	53
Holt	1	1	1	0	239
Holt	1	1	1	1800	37
Holt	1	1	1	3600	79
Holt	1	1	1	5400	67
Holt	1	1	1	7200	130
Holt	1	1	1	9600	244
Holt	1	1	1	12000	416
Holt	1	1	1	14400	842
Holt	1	1	1	16800	1134
Holt	1	1	1	19200	1667
Holt	1	1	1	21600	1775
Holt	1	1	1	24000	2472
Holt	1	1	1	26400	1448
Holt	1	1	1	28800	1028
Holt	1	1	1	31200	1182
Holt	1	1	1	36000	1012
Holt	1	1	1	48000	310
Holt	1	1	1	60000	237
Hotham		1	1	0	22
Hotham		1	1	3600	6
Hotham		1	1	5400	5
Hotham		1	1	7200	15
Hotham		1	1	9600	19
Hotham		1	1	12000	9
Hotham		1	1	14400	6
Hotham		1	1	16800	19
Hotham		1	1	19200	23
Hotham		1	1	21600	12
Hotham		1	1	24000	21
Hotham		1	1	26400	8
Hotham		1	1	28800	12
Hotham		1	1	31200	7
Hotham		1	1	36000	24
Hotham		1	1	48000	13
Hotham		1	1	60000	5
Hotham	0	1	0	0	95
Hotham	0	1	0	1800	26
Hotham	0	1	0	3600	41
Hotham	0	1	0	5400	47
Hotham	0	1	0	7200	76
Hotham	0	1	0	9600	72
Hotham	0	1	0	12000	110
Hotham	0	1	0	14400	116
Hotham	0	1	0	16800	118
Hotham	0	1	0	19200	97
Hotham	0	1	0	21600	73
Hotham	0	1	0	24000	141
Hotham	0	1	0	26400	41
Hotham	0	1	0	28800	48
Hotham	0	1	0	31200	69
Hotham	0	1	0	36000	92
Hotham	0	1	0	48000	34
Hotham	0	1	0	60000	14
Hotham	0	1	1	0	40
Hotham	0	1	1	1800	7
Hotham	0	1	1	3600	17
Hotham	0	1	1	5400	13
Hotham	0	1	1	7200	31
Hotham	0	1	1	9600	38
Hotham	0	1	1	12000	57
Hotham	0	1	1	14400	73
Hotham	0	1	1	16800	72
Hotham	0	1	1	19200	80
Hotham	0	1	1	21600	49
Hotham	0	1	1	24000	104
Hotham	0	1	1	26400	48
Hotham	0	1	1	28800	47
Hotham	0	1	1	31200	70
Hotham	0	1	1	36000	107
Hotham	0	1	1	48000	32
Hotham	0	1	1	60000	22
Hotham	1	0	0	0	218
Hotham	1	0	0	1800	48
Hotham	1	0	0	3600	77
Hotham	1	0	0	5400	65
Hotham	1	0	0	7200	104
Hotham	1	0	0	9600	139
Hotham	1	0	0	12000	172
Hotham	1	0	0	14400	235
Hotham	1	0	0	16800	234
Hotham	1	0	0	19200	267
Hotham	1	0	0	21600	250
Hotham	1	0	0	24000	436
Hotham	1	0	0	26400	209
Hotham	1	0	0	28800	245
Hotham	1	0	0	31200	323
Hotham	1	0	0	36000	565
Hotham	1	0	0	48000	209
Hotham	1	0	0	60000	134
Hotham	1	1	0	0	242
Hotham	1	1	0	1800	59
Hotham	1	1	0	3600	89
Hotham	1	1	0	5400	67
Hotham	1	1	0	7200	103
Hotham	1	1	0	9600	143
Hotham	1	1	0	12000	205
Hotham	1	1	0	14400	200
Hotham	1	1	0	16800	217
Hotham	1	1	0	19200	186
Hotham	1	1	0	21600	139
Hotham	1	1	0	24000	327
Hotham	1	1	0	26400	113
Hotham	1	1	0	28800	142
Hotham	1	1	0	31200	201
Hotham	1	1	0	36000	351
Hotham	1	1	0	48000	155
Hotham	1	1	0	60000	84
Hotham	1	1	1	0	261
Hotham	1	1	1	1800	35
Hotham	1	1	1	3600	66
Hotham	1	1	1	5400	73
Hotham	1	1	1	7200	101
Hotham	1	1	1	9600	179
Hotham	1	1	1	12000	252
Hotham	1	1	1	14400	343
Hotham	1	1	1	16800	401
Hotham	1	1	1	19200	455
Hotham	1	1	1	21600	439
Hotham	1	1	1	24000	866
Hotham	1	1	1	26400	462
Hotham	1	1	1	28800	541
Hotham	1	1	1	31200	703
Hotham	1	1	1	36000	1427
Hotham	1	1	1	48000	632
Hotham	1	1	1	60000	440
Indi		1	1	0	4
Indi		1	1	7200	4
Indi		1	1	9600	10
Indi		1	1	12000	14
Indi		1	1	14400	11
Indi		1	1	16800	14
Indi		1	1	19200	3
Indi		1	1	21600	7
Indi		1	1	24000	5
Indi		1	1	28800	4
Indi		1	1	31200	3
Indi	0	1	0	0	21
Indi	0	1	0	1800	21
Indi	0	1	0	3600	41
Indi	0	1	0	5400	33
Indi	0	1	0	7200	89
Indi	0	1	0	9600	119
Indi	0	1	0	12000	123
Indi	0	1	0	14400	108
Indi	0	1	0	16800	84
Indi	0	1	0	19200	73
Indi	0	1	0	21600	29
Indi	0	1	0	24000	45
Indi	0	1	0	26400	11
Indi	0	1	0	28800	9
Indi	0	1	0	31200	17
Indi	0	1	0	36000	19
Indi	0	1	0	48000	9
Indi	0	1	0	60000	5
Indi	0	1	1	0	22
Indi	0	1	1	1800	5
Indi	0	1	1	3600	23
Indi	0	1	1	5400	20
Indi	0	1	1	7200	73
Indi	0	1	1	9600	142
Indi	0	1	1	12000	139
Indi	0	1	1	14400	166
Indi	0	1	1	16800	129
Indi	0	1	1	19200	108
Indi	0	1	1	21600	46
Indi	0	1	1	24000	62
Indi	0	1	1	26400	7
Indi	0	1	1	28800	6
Indi	0	1	1	31200	23
Indi	0	1	1	36000	25
Indi	0	1	1	48000	10
Indi	0	1	1	60000	5
Indi	1	0	0	0	252
Indi	1	0	0	1800	84
Indi	1	0	0	3600	181
Indi	1	0	0	5400	178
Indi	1	0	0	7200	291
Indi	1	0	0	9600	436
Indi	1	0	0	12000	510
Indi	1	0	0	14400	553
Indi	1	0	0	16800	536
Indi	1	0	0	19200	509
Indi	1	0	0	21600	248
Indi	1	0	0	24000	453
Indi	1	0	0	26400	133
Indi	1	0	0	28800	68
Indi	1	0	0	31200	212
Indi	1	0	0	36000	255
Indi	1	0	0	48000	94
Indi	1	0	0	60000	77
Indi	1	1	0	0	75
Indi	1	1	0	1800	34
Indi	1	1	0	3600	55
Indi	1	1	0	5400	52
Indi	1	1	0	7200	131
Indi	1	1	0	9600	177
Indi	1	1	0	12000	210
Indi	1	1	0	14400	256
Indi	1	1	0	16800	201
Indi	1	1	0	19200	247
Indi	1	1	0	21600	136
Indi	1	1	0	24000	228
Indi	1	1	0	26400	51
Indi	1	1	0	28800	45
Indi	1	1	0	31200	114
Indi	1	1	0	36000	108
Indi	1	1	0	48000	55
Indi	1	1	0	60000	34
Indi	1	1	1	0	112
Indi	1	1	1	1800	29
Indi	1	1	1	3600	70
Indi	1	1	1	5400	76
Indi	1	1	1	7200	222
Indi	1	1	1	9600	422
Indi	1	1	1	12000	575
Indi	1	1	1	14400	778
Indi	1	1	1	16800	777
Indi	1	1	1	19200	807
Indi	1	1	1	21600	532
Indi	1	1	1	24000	684
Indi	1	1	1	26400	248
Indi	1	1	1	28800	155
Indi	1	1	1	31200	329
Indi	1	1	1	36000	400
Indi	1	1	1	48000	130
Indi	1	1	1	60000	101
Isaacs		1	1	0	9
Isaacs		1	1	3600	5
Isaacs		1	1	5400	3
Isaacs		1	1	7200	3
Isaacs		1	1	9600	7
Isaacs		1	1	12000	7
Isaacs		1	1	14400	9
Isaacs		1	1	16800	17
Isaacs		1	1	19200	13
Isaacs		1	1	21600	5
Isaacs		1	1	24000	10
Isaacs		1	1	26400	4
Isaacs		1	1	28800	7
Isaacs		1	1	31200	15
Isaacs		1	1	36000	11
Isaacs		1	1	48000	3
Isaacs	0	1	0	0	67
Isaacs	0	1	0	1800	11
Isaacs	0	1	0	3600	38
Isaacs	0	1	0	5400	42
Isaacs	0	1	0	7200	60
Isaacs	0	1	0	9600	57
Isaacs	0	1	0	12000	96
Isaacs	0	1	0	14400	102
Isaacs	0	1	0	16800	103
Isaacs	0	1	0	19200	95
Isaacs	0	1	0	21600	72
Isaacs	0	1	0	24000	113
Isaacs	0	1	0	26400	41
Isaacs	0	1	0	28800	33
Isaacs	0	1	0	31200	60
Isaacs	0	1	0	36000	110
Isaacs	0	1	0	48000	39
Isaacs	0	1	0	60000	39
Isaacs	0	1	1	0	15
Isaacs	0	1	1	1800	8
Isaacs	0	1	1	3600	11
Isaacs	0	1	1	5400	14
Isaacs	0	1	1	7200	22
Isaacs	0	1	1	9600	36
Isaacs	0	1	1	12000	55
Isaacs	0	1	1	14400	62
Isaacs	0	1	1	16800	79
Isaacs	0	1	1	19200	92
Isaacs	0	1	1	21600	66
Isaacs	0	1	1	24000	123
Isaacs	0	1	1	26400	55
Isaacs	0	1	1	28800	49
Isaacs	0	1	1	31200	73
Isaacs	0	1	1	36000	99
Isaacs	0	1	1	48000	35
Isaacs	0	1	1	60000	39
Isaacs	1	0	0	0	235
Isaacs	1	0	0	1800	54
Isaacs	1	0	0	3600	86
Isaacs	1	0	0	5400	47
Isaacs	1	0	0	7200	132
Isaacs	1	0	0	9600	155
Isaacs	1	0	0	12000	170
Isaacs	1	0	0	14400	220
Isaacs	1	0	0	16800	245
Isaacs	1	0	0	19200	274
Isaacs	1	0	0	21600	247
Isaacs	1	0	0	24000	508
Isaacs	1	0	0	26400	292
Isaacs	1	0	0	28800	297
Isaacs	1	0	0	31200	514
Isaacs	1	0	0	36000	784
Isaacs	1	0	0	48000	277
Isaacs	1	0	0	60000	184
Isaacs	1	1	0	0	156
Isaacs	1	1	0	1800	53
Isaacs	1	1	0	3600	62
Isaacs	1	1	0	5400	56
Isaacs	1	1	0	7200	97
Isaacs	1	1	0	9600	136
Isaacs	1	1	0	12000	164
Isaacs	1	1	0	14400	197
Isaacs	1	1	0	16800	192
Isaacs	1	1	0	19200	190
Isaacs	1	1	0	21600	162
Isaacs	1	1	0	24000	342
Isaacs	1	1	0	26400	140
Isaacs	1	1	0	28800	161
Isaacs	1	1	0	31200	257
Isaacs	1	1	0	36000	491
Isaacs	1	1	0	48000	193
Isaacs	1	1	0	60000	174
Isaacs	1	1	1	0	210
Isaacs	1	1	1	1800	43
Isaacs	1	1	1	3600	61
Isaacs	1	1	1	5400	47
Isaacs	1	1	1	7200	111
Isaacs	1	1	1	9600	148
Isaacs	1	1	1	12000	275
Isaacs	1	1	1	14400	335
Isaacs	1	1	1	16800	422
Isaacs	1	1	1	19200	502
Isaacs	1	1	1	21600	475
Isaacs	1	1	1	24000	1060
Isaacs	1	1	1	26400	585
Isaacs	1	1	1	28800	646
Isaacs	1	1	1	31200	1112
Isaacs	1	1	1	36000	2080
Isaacs	1	1	1	48000	793
Isaacs	1	1	1	60000	532
Jagajaga		1	1	0	4
Jagajaga		1	1	1800	4
Jagajaga		1	1	3600	3
Jagajaga		1	1	5400	5
Jagajaga		1	1	7200	8
Jagajaga		1	1	9600	4
Jagajaga		1	1	12000	5
Jagajaga		1	1	14400	6
Jagajaga		1	1	16800	3
Jagajaga		1	1	19200	9
Jagajaga		1	1	21600	6
Jagajaga		1	1	24000	5
Jagajaga		1	1	28800	5
Jagajaga		1	1	31200	12
Jagajaga		1	1	36000	11
Jagajaga		1	1	48000	3
Jagajaga		1	1	60000	7
Jagajaga	0	1	0	0	65
Jagajaga	0	1	0	1800	16
Jagajaga	0	1	0	3600	49
Jagajaga	0	1	0	5400	25
Jagajaga	0	1	0	7200	56
Jagajaga	0	1	0	9600	62
Jagajaga	0	1	0	12000	76
Jagajaga	0	1	0	14400	84
Jagajaga	0	1	0	16800	77
Jagajaga	0	1	0	19200	87
Jagajaga	0	1	0	21600	36
Jagajaga	0	1	0	24000	95
Jagajaga	0	1	0	26400	38
Jagajaga	0	1	0	28800	31
Jagajaga	0	1	0	31200	54
Jagajaga	0	1	0	36000	65
Jagajaga	0	1	0	48000	24
Jagajaga	0	1	0	60000	33
Jagajaga	0	1	1	0	27
Jagajaga	0	1	1	1800	5
Jagajaga	0	1	1	3600	14
Jagajaga	0	1	1	5400	10
Jagajaga	0	1	1	7200	17
Jagajaga	0	1	1	9600	39
Jagajaga	0	1	1	12000	58
Jagajaga	0	1	1	14400	49
Jagajaga	0	1	1	16800	80
Jagajaga	0	1	1	19200	50
Jagajaga	0	1	1	21600	56
Jagajaga	0	1	1	24000	95
Jagajaga	0	1	1	26400	55
Jagajaga	0	1	1	28800	48
Jagajaga	0	1	1	31200	72
Jagajaga	0	1	1	36000	95
Jagajaga	0	1	1	48000	18
Jagajaga	0	1	1	60000	35
Jagajaga	1	0	0	0	229
Jagajaga	1	0	0	1800	46
Jagajaga	1	0	0	3600	74
Jagajaga	1	0	0	5400	58
Jagajaga	1	0	0	7200	87
Jagajaga	1	0	0	9600	123
Jagajaga	1	0	0	12000	158
Jagajaga	1	0	0	14400	172
Jagajaga	1	0	0	16800	222
Jagajaga	1	0	0	19200	226
Jagajaga	1	0	0	21600	196
Jagajaga	1	0	0	24000	425
Jagajaga	1	0	0	26400	223
Jagajaga	1	0	0	28800	286
Jagajaga	1	0	0	31200	443
Jagajaga	1	0	0	36000	660
Jagajaga	1	0	0	48000	231
Jagajaga	1	0	0	60000	186
Jagajaga	1	1	0	0	219
Jagajaga	1	1	0	1800	48
Jagajaga	1	1	0	3600	84
Jagajaga	1	1	0	5400	74
Jagajaga	1	1	0	7200	115
Jagajaga	1	1	0	9600	151
Jagajaga	1	1	0	12000	201
Jagajaga	1	1	0	14400	186
Jagajaga	1	1	0	16800	185
Jagajaga	1	1	0	19200	184
Jagajaga	1	1	0	21600	135
Jagajaga	1	1	0	24000	314
Jagajaga	1	1	0	26400	135
Jagajaga	1	1	0	28800	106
Jagajaga	1	1	0	31200	219
Jagajaga	1	1	0	36000	441
Jagajaga	1	1	0	48000	196
Jagajaga	1	1	0	60000	197
Jagajaga	1	1	1	0	222
Jagajaga	1	1	1	1800	45
Jagajaga	1	1	1	3600	71
Jagajaga	1	1	1	5400	70
Jagajaga	1	1	1	7200	101
Jagajaga	1	1	1	9600	160
Jagajaga	1	1	1	12000	262
Jagajaga	1	1	1	14400	302
Jagajaga	1	1	1	16800	399
Jagajaga	1	1	1	19200	469
Jagajaga	1	1	1	21600	437
Jagajaga	1	1	1	24000	873
Jagajaga	1	1	1	26400	581
Jagajaga	1	1	1	28800	614
Jagajaga	1	1	1	31200	1138
Jagajaga	1	1	1	36000	1913
Jagajaga	1	1	1	48000	688
Jagajaga	1	1	1	60000	709
Kooyong		1	1	0	9
Kooyong		1	1	12000	3
Kooyong		1	1	14400	3
Kooyong		1	1	19200	12
Kooyong		1	1	21600	4
Kooyong		1	1	24000	10
Kooyong		1	1	28800	9
Kooyong		1	1	31200	4
Kooyong		1	1	36000	10
Kooyong		1	1	48000	3
Kooyong		1	1	60000	19
Kooyong	0	1	0	0	74
Kooyong	0	1	0	1800	17
Kooyong	0	1	0	3600	9
Kooyong	0	1	0	5400	10
Kooyong	0	1	0	7200	16
Kooyong	0	1	0	9600	27
Kooyong	0	1	0	12000	27
Kooyong	0	1	0	14400	37
Kooyong	0	1	0	16800	36
Kooyong	0	1	0	19200	29
Kooyong	0	1	0	21600	22
Kooyong	0	1	0	24000	67
Kooyong	0	1	0	26400	30
Kooyong	0	1	0	28800	28
Kooyong	0	1	0	31200	41
Kooyong	0	1	0	36000	93
Kooyong	0	1	0	48000	60
Kooyong	0	1	0	60000	147
Kooyong	0	1	1	0	37
Kooyong	0	1	1	1800	7
Kooyong	0	1	1	3600	4
Kooyong	0	1	1	5400	4
Kooyong	0	1	1	7200	8
Kooyong	0	1	1	9600	11
Kooyong	0	1	1	12000	29
Kooyong	0	1	1	14400	40
Kooyong	0	1	1	16800	21
Kooyong	0	1	1	19200	28
Kooyong	0	1	1	21600	20
Kooyong	0	1	1	24000	46
Kooyong	0	1	1	26400	19
Kooyong	0	1	1	28800	29
Kooyong	0	1	1	31200	30
Kooyong	0	1	1	36000	105
Kooyong	0	1	1	48000	80
Kooyong	0	1	1	60000	240
Kooyong	1	0	0	0	276
Kooyong	1	0	0	1800	40
Kooyong	1	0	0	3600	59
Kooyong	1	0	0	5400	45
Kooyong	1	0	0	7200	36
Kooyong	1	0	0	9600	68
Kooyong	1	0	0	12000	107
Kooyong	1	0	0	14400	115
Kooyong	1	0	0	16800	132
Kooyong	1	0	0	19200	152
Kooyong	1	0	0	21600	110
Kooyong	1	0	0	24000	267
Kooyong	1	0	0	26400	122
Kooyong	1	0	0	28800	154
Kooyong	1	0	0	31200	204
Kooyong	1	0	0	36000	430
Kooyong	1	0	0	48000	288
Kooyong	1	0	0	60000	514
Kooyong	1	1	0	0	272
Kooyong	1	1	0	1800	29
Kooyong	1	1	0	3600	66
Kooyong	1	1	0	5400	38
Kooyong	1	1	0	7200	54
Kooyong	1	1	0	9600	62
Kooyong	1	1	0	12000	126
Kooyong	1	1	0	14400	97
Kooyong	1	1	0	16800	94
Kooyong	1	1	0	19200	76
Kooyong	1	1	0	21600	57
Kooyong	1	1	0	24000	249
