CED_NAME21	CountryOfBirth	persons
Ballarat	MUS	50
Ballarat	MYS	301
Ballarat	NLD	714
Ballarat	NPL	243
Ballarat	NZL	1428
Ballarat	PAK	193
Ballarat	PHL	715
Ballarat	PNG	54
Ballarat	POL	91
Ballarat	SGP	105
Ballarat	THA	204
Ballarat	TUR	26
Ballarat	TWN	61
Ballarat	USA	446
Ballarat	VNM	191
Ballarat	WSM	24
Ballarat	ZAF	359
Ballarat	ZWE	108
Bendigo		10380
Bendigo	AFG	87
Bendigo	AUS	127644
Bendigo	BGD	70
Bendigo	BIH	9
Bendigo	BRA	52
Bendigo	CAN	182
Bendigo	CHL	17
Bendigo	CHN	416
Bendigo	DEU	398
Bendigo	EGY	96
Bendigo	FJI	60
Bendigo	FRA	99
Bendigo	GBR	3965
Bendigo	GRC	105
Bendigo	HKG	80
Bendigo	HRV	90
Bendigo	IDN	120
Bendigo	IND	1343
Bendigo	IRL	199
Bendigo	IRN	63
Bendigo	IRQ	28
Bendigo	ITA	232
Bendigo	JPN	66
Bendigo	KHM	37
Bendigo	KOR	77
Bendigo	LBN	35
Bendigo	LKA	309
Bendigo	MKD	21
Bendigo	MLT	96
Bendigo	MMR	792
Bendigo	MUS	45
Bendigo	MYS	351
Bendigo	NLD	384
Bendigo	NPL	126
Bendigo	NZL	1347
Bendigo	PAK	120
Bendigo	PHL	760
Bendigo	PNG	100
Bendigo	POL	61
Bendigo	SGP	61
Bendigo	THA	805
Bendigo	TUR	30
Bendigo	TWN	132
Bendigo	USA	350
Bendigo	VNM	206
Bendigo	WSM	14
Bendigo	ZAF	387
Bendigo	ZWE	82
Bruce		19622
Bruce	AFG	8867
Bruce	AUS	87697
Bruce	BGD	427
Bruce	BIH	1484
Bruce	BRA	52
Bruce	CAN	110
Bruce	CHL	655
Bruce	CHN	4488
Bruce	DEU	597
Bruce	EGY	827
Bruce	FJI	1031
Bruce	FRA	128
Bruce	GBR	4241
Bruce	GRC	1298
Bruce	HKG	415
Bruce	HRV	1300
Bruce	IDN	725
Bruce	IND	10342
Bruce	IRL	286
Bruce	IRN	1352
Bruce	IRQ	547
Bruce	ITA	1723
Bruce	JPN	98
Bruce	KHM	1080
Bruce	KOR	552
Bruce	LBN	841
Bruce	LKA	8308
Bruce	MKD	440
Bruce	MLT	228
Bruce	MMR	228
Bruce	MUS	1406
Bruce	MYS	1589
Bruce	NLD	595
Bruce	NPL	160
Bruce	NZL	2848
Bruce	PAK	2820
Bruce	PHL	2408
Bruce	PNG	37
Bruce	POL	1126
Bruce	SGP	522
Bruce	THA	456
Bruce	TUR	605
Bruce	TWN	226
Bruce	USA	306
Bruce	VNM	2410
Bruce	WSM	502
Bruce	ZAF	974
Bruce	ZWE	145
Calwell		20602
Calwell	AFG	432
Calwell	AUS	93284
Calwell	BGD	449
Calwell	BIH	276
Calwell	BRA	48
Calwell	CAN	127
Calwell	CHL	132
Calwell	CHN	752
Calwell	DEU	263
Calwell	EGY	856
Calwell	FJI	1010
Calwell	FRA	67
Calwell	GBR	1551
Calwell	GRC	811
Calwell	HKG	132
Calwell	HRV	453
Calwell	IDN	307
Calwell	IND	15339
Calwell	IRL	132
Calwell	IRN	835
Calwell	IRQ	15291
Calwell	ITA	2428
Calwell	JPN	54
Calwell	KHM	56
Calwell	KOR	121
Calwell	LBN	3892
Calwell	LKA	3503
Calwell	MKD	380
Calwell	MLT	803
Calwell	MMR	73
Calwell	MUS	213
Calwell	MYS	455
Calwell	NLD	91
Calwell	NPL	2396
Calwell	NZL	2865
Calwell	PAK	3758
Calwell	PHL	2879
Calwell	PNG	48
Calwell	POL	243
Calwell	SGP	377
Calwell	THA	444
Calwell	TUR	7109
Calwell	TWN	71
Calwell	USA	249
Calwell	VNM	1395
Calwell	WSM	1067
Calwell	ZAF	205
Calwell	ZWE	185
Casey		8152
Casey	AFG	14
Casey	AUS	125122
Casey	BGD	25
Casey	BIH	39
Casey	BRA	39
Casey	CAN	265
Casey	CHL	78
Casey	CHN	991
Casey	DEU	975
Casey	EGY	69
Casey	FJI	85
Casey	FRA	164
Casey	GBR	8706
Casey	GRC	163
Casey	HKG	171
Casey	HRV	125
Casey	IDN	174
Casey	IND	1120
Casey	IRL	379
Casey	IRN	308
Casey	IRQ	21
Casey	ITA	834
Casey	JPN	127
Casey	KHM	51
Casey	KOR	113
Casey	LBN	68
Casey	LKA	427
Casey	MKD	53
Casey	MLT	100
Casey	MMR	1249
Casey	MUS	91
Casey	MYS	463
Casey	NLD	1391
Casey	NPL	79
Casey	NZL	1860
Casey	PAK	53
Casey	PHL	584
Casey	PNG	94
Casey	POL	288
Casey	SGP	174
Casey	THA	338
Casey	TUR	42
Casey	TWN	58
Casey	USA	557
Casey	VNM	168
Casey	WSM	18
Casey	ZAF	869
Casey	ZWE	120
Chisholm		11996
Chisholm	AFG	226
Chisholm	AUS	85493
Chisholm	BGD	458
Chisholm	BIH	100
Chisholm	BRA	129
Chisholm	CAN	255
Chisholm	CHL	127
Chisholm	CHN	26347
Chisholm	DEU	648
Chisholm	EGY	577
Chisholm	FJI	313
Chisholm	FRA	197
Chisholm	GBR	3971
Chisholm	GRC	2755
Chisholm	HKG	3115
Chisholm	HRV	295
Chisholm	IDN	1579
Chisholm	IND	10853
Chisholm	IRL	274
Chisholm	IRN	1032
Chisholm	IRQ	115
Chisholm	ITA	1630
Chisholm	JPN	589
Chisholm	KHM	471
Chisholm	KOR	1751
Chisholm	LBN	189
Chisholm	LKA	6743
Chisholm	MKD	74
Chisholm	MLT	116
Chisholm	MMR	131
Chisholm	MUS	381
Chisholm	MYS	7073
Chisholm	NLD	336
Chisholm	NPL	341
Chisholm	NZL	1885
Chisholm	PAK	721
Chisholm	PHL	1351
Chisholm	PNG	64
Chisholm	POL	513
Chisholm	SGP	1663
Chisholm	THA	627
Chisholm	TUR	319
Chisholm	TWN	1006
Chisholm	USA	682
Chisholm	VNM	2994
Chisholm	WSM	18
Chisholm	ZAF	987
Chisholm	ZWE	153
Cooper		11846
Cooper	AFG	69
Cooper	AUS	101021
Cooper	BGD	242
Cooper	BIH	173
Cooper	BRA	218
Cooper	CAN	425
Cooper	CHL	223
Cooper	CHN	4060
Cooper	DEU	528
Cooper	EGY	341
Cooper	FJI	203
Cooper	FRA	308
Cooper	GBR	4136
Cooper	GRC	4327
Cooper	HKG	363
Cooper	HRV	342
Cooper	IDN	359
Cooper	IND	3832
Cooper	IRL	495
Cooper	IRN	440
Cooper	IRQ	241
Cooper	ITA	5373
Cooper	JPN	359
Cooper	KHM	113
Cooper	KOR	208
Cooper	LBN	1260
Cooper	LKA	854
Cooper	MKD	1171
Cooper	MLT	313
Cooper	MMR	33
Cooper	MUS	180
Cooper	MYS	1085
Cooper	NLD	187
Cooper	NPL	1116
Cooper	NZL	2624
Cooper	PAK	430
Cooper	PHL	1104
Cooper	PNG	80
Cooper	POL	218
Cooper	SGP	368
Cooper	THA	429
Cooper	TUR	332
Cooper	TWN	197
Cooper	USA	881
Cooper	VNM	2566
Cooper	WSM	63
Cooper	ZAF	454
Cooper	ZWE	111
Corangamite		8686
Corangamite	AFG	30
Corangamite	AUS	124014
Corangamite	BGD	71
Corangamite	BIH	61
Corangamite	BRA	86
Corangamite	CAN	315
Corangamite	CHL	50
Corangamite	CHN	636
Corangamite	DEU	695
Corangamite	EGY	102
Corangamite	FJI	90
Corangamite	FRA	150
Corangamite	GBR	6828
Corangamite	GRC	246
Corangamite	HKG	119
Corangamite	HRV	213
Corangamite	IDN	139
Corangamite	IND	2000
Corangamite	IRL	399
Corangamite	IRN	157
Corangamite	IRQ	51
Corangamite	ITA	593
Corangamite	JPN	96
Corangamite	KHM	11
Corangamite	KOR	82
Corangamite	LBN	34
Corangamite	LKA	323
Corangamite	MKD	67
Corangamite	MLT	328
Corangamite	MMR	10
Corangamite	MUS	92
Corangamite	MYS	292
Corangamite	NLD	700
Corangamite	NPL	131
Corangamite	NZL	1750
Corangamite	PAK	157
Corangamite	PHL	731
Corangamite	PNG	64
Corangamite	POL	140
Corangamite	SGP	144
Corangamite	THA	188
Corangamite	TUR	31
Corangamite	TWN	48
Corangamite	USA	555
Corangamite	VNM	193
Corangamite	WSM	12
Corangamite	ZAF	696
Corangamite	ZWE	138
Corio		11645
Corio	AFG	582
Corio	AUS	120885
Corio	BGD	101
Corio	BIH	429
Corio	BRA	79
Corio	CAN	236
Corio	CHL	42
Corio	CHN	1090
Corio	DEU	796
Corio	EGY	142
Corio	FJI	98
Corio	FRA	129
Corio	GBR	5360
Corio	GRC	306
Corio	HKG	160
Corio	HRV	1166
Corio	IDN	215
Corio	IND	3168
Corio	IRL	409
Corio	IRN	379
Corio	IRQ	226
Corio	ITA	1145
Corio	JPN	106
Corio	KHM	58
Corio	KOR	132
Corio	LBN	107
Corio	LKA	524
Corio	MKD	650
Corio	MLT	157
Corio	MMR	547
Corio	MUS	93
Corio	MYS	441
Corio	NLD	793
Corio	NPL	222
Corio	NZL	1607
Corio	PAK	642
Corio	PHL	1328
Corio	PNG	83
Corio	POL	301
Corio	SGP	208
Corio	THA	682
Corio	TUR	148
Corio	TWN	61
Corio	USA	440
Corio	VNM	517
Corio	WSM	36
Corio	ZAF	450
Corio	ZWE	102
Deakin		8330
Deakin	AFG	61
Deakin	AUS	112961
Deakin	BGD	125
Deakin	BIH	77
Deakin	BRA	76
Deakin	CAN	277
Deakin	CHL	147
Deakin	CHN	9595
Deakin	DEU	792
Deakin	EGY	251
Deakin	FJI	189
Deakin	FRA	140
Deakin	GBR	6313
Deakin	GRC	584
Deakin	HKG	1528
Deakin	HRV	208
Deakin	IDN	553
Deakin	IND	4432
Deakin	IRL	391
Deakin	IRN	1145
Deakin	IRQ	77
Deakin	ITA	936
Deakin	JPN	238
Deakin	KHM	398
Deakin	KOR	691
Deakin	LBN	146
Deakin	LKA	1594
Deakin	MKD	48
Deakin	MLT	138
Deakin	MMR	1934
Deakin	MUS	206
Deakin	MYS	2884
Deakin	NLD	627
Deakin	NPL	228
Deakin	NZL	1800
Deakin	PAK	431
Deakin	PHL	1079
Deakin	PNG	94
Deakin	POL	342
Deakin	SGP	756
Deakin	THA	593
Deakin	TUR	92
Deakin	TWN	499
Deakin	USA	566
Deakin	VNM	1311
Deakin	WSM	13
Deakin	ZAF	1078
Deakin	ZWE	140
Dunkley		11376
Dunkley	AFG	146
Dunkley	AUS	116583
Dunkley	BGD	46
Dunkley	BIH	237
Dunkley	BRA	101
Dunkley	CAN	287
Dunkley	CHL	201
Dunkley	CHN	1233
Dunkley	DEU	849
Dunkley	EGY	162
Dunkley	FJI	283
Dunkley	FRA	177
Dunkley	GBR	10657
Dunkley	GRC	516
Dunkley	HKG	238
Dunkley	HRV	279
Dunkley	IDN	190
Dunkley	IND	1778
Dunkley	IRL	604
Dunkley	IRN	145
Dunkley	IRQ	51
Dunkley	ITA	656
Dunkley	JPN	111
Dunkley	KHM	121
Dunkley	KOR	127
Dunkley	LBN	180
Dunkley	LKA	634
Dunkley	MKD	64
Dunkley	MLT	118
Dunkley	MMR	52
Dunkley	MUS	355
Dunkley	MYS	435
Dunkley	NLD	647
Dunkley	NPL	83
Dunkley	NZL	3259
Dunkley	PAK	101
Dunkley	PHL	1331
Dunkley	PNG	98
Dunkley	POL	412
Dunkley	SGP	167
Dunkley	THA	423
Dunkley	TUR	137
Dunkley	TWN	93
Dunkley	USA	596
Dunkley	VNM	291
Dunkley	WSM	91
Dunkley	ZAF	1139
Dunkley	ZWE	150
Flinders		11337
Flinders	AFG	17
Flinders	AUS	115498
Flinders	BGD	8
Flinders	BIH	30
Flinders	BRA	41
Flinders	CAN	338
Flinders	CHL	99
Flinders	CHN	286
Flinders	DEU	819
Flinders	EGY	185
Flinders	FJI	72
Flinders	FRA	172
Flinders	GBR	11566
Flinders	GRC	660
Flinders	HKG	91
Flinders	HRV	268
Flinders	IDN	112
Flinders	IND	387
Flinders	IRL	631
Flinders	IRN	33
Flinders	IRQ	20
Flinders	ITA	1178
Flinders	JPN	89
Flinders	KHM	33
Flinders	KOR	43
Flinders	LBN	40
Flinders	LKA	200
Flinders	MKD	76
Flinders	MLT	191
Flinders	MMR	23
Flinders	MUS	161
Flinders	MYS	195
Flinders	NLD	780
Flinders	NPL	28
Flinders	NZL	2056
Flinders	PAK	18
Flinders	PHL	519
Flinders	PNG	87
Flinders	POL	192
Flinders	SGP	91
Flinders	THA	257
Flinders	TUR	73
Flinders	TWN	21
Flinders	USA	519
Flinders	VNM	95
Flinders	WSM	18
Flinders	ZAF	648
Flinders	ZWE	59
Fraser		20795
Fraser	AFG	464
Fraser	AUS	82238
Fraser	BGD	665
Fraser	BIH	820
Fraser	BRA	213
Fraser	CAN	218
Fraser	CHL	539
Fraser	CHN	2848
Fraser	DEU	693
Fraser	EGY	427
Fraser	FJI	396
Fraser	FRA	166
Fraser	GBR	2709
Fraser	GRC	1707
Fraser	HKG	663
Fraser	HRV	1193
Fraser	IDN	618
Fraser	IND	7141
Fraser	IRL	339
Fraser	IRN	420
Fraser	IRQ	747
Fraser	ITA	1706
Fraser	JPN	255
Fraser	KHM	260
Fraser	KOR	287
Fraser	LBN	374
Fraser	LKA	1033
Fraser	MKD	1575
Fraser	MLT	2463
Fraser	MMR	1194
Fraser	MUS	199
Fraser	MYS	1525
Fraser	NLD	174
Fraser	NPL	1496
Fraser	NZL	2752
Fraser	PAK	1422
Fraser	PHL	3991
Fraser	PNG	97
Fraser	POL	668
Fraser	SGP	363
Fraser	THA	622
Fraser	TUR	563
Fraser	TWN	238
Fraser	USA	447
Fraser	VNM	25832
Fraser	WSM	434
Fraser	ZAF	282
Fraser	ZWE	117
Gellibrand		16691
Gellibrand	AFG	154
Gellibrand	AUS	102974
Gellibrand	BGD	805
Gellibrand	BIH	291
Gellibrand	BRA	313
Gellibrand	CAN	294
Gellibrand	CHL	294
Gellibrand	CHN	5546
Gellibrand	DEU	654
Gellibrand	EGY	387
Gellibrand	FJI	514
Gellibrand	FRA	215
Gellibrand	GBR	5922
Gellibrand	GRC	1343
Gellibrand	HKG	562
Gellibrand	HRV	675
Gellibrand	IDN	1327
Gellibrand	IND	19858
Gellibrand	IRL	698
Gellibrand	IRN	606
Gellibrand	IRQ	205
Gellibrand	ITA	1682
Gellibrand	JPN	245
Gellibrand	KHM	249
Gellibrand	KOR	613
Gellibrand	LBN	1217
Gellibrand	LKA	1148
Gellibrand	MKD	1072
Gellibrand	MLT	1263
Gellibrand	MMR	326
Gellibrand	MUS	444
Gellibrand	MYS	1875
Gellibrand	NLD	271
Gellibrand	NPL	609
Gellibrand	NZL	5351
Gellibrand	PAK	1820
Gellibrand	PHL	3511
Gellibrand	PNG	103
Gellibrand	POL	477
Gellibrand	SGP	869
Gellibrand	THA	642
Gellibrand	TUR	193
Gellibrand	TWN	205
Gellibrand	USA	743
Gellibrand	VNM	2652
Gellibrand	WSM	430
Gellibrand	ZAF	1377
Gellibrand	ZWE	282
Gippsland		14098
Gippsland	AFG	7
Gippsland	AUS	123600
Gippsland	BGD	55
Gippsland	BIH	18
Gippsland	BRA	18
Gippsland	CAN	190
Gippsland	CHL	66
Gippsland	CHN	348
Gippsland	DEU	750
Gippsland	EGY	75
Gippsland	FJI	96
Gippsland	FRA	76
Gippsland	GBR	5600
Gippsland	GRC	134
Gippsland	HKG	54
Gippsland	HRV	113
Gippsland	IDN	119
Gippsland	IND	940
Gippsland	IRL	228
Gippsland	IRN	34
Gippsland	IRQ	23
Gippsland	ITA	753
Gippsland	JPN	52
Gippsland	KHM	35
Gippsland	KOR	41
Gippsland	LBN	21
Gippsland	LKA	272
Gippsland	MKD	14
Gippsland	MLT	274
Gippsland	MMR	100
Gippsland	MUS	75
Gippsland	MYS	323
Gippsland	NLD	1011
Gippsland	NPL	75
Gippsland	NZL	1659
Gippsland	PAK	118
Gippsland	PHL	1065
Gippsland	PNG	64
Gippsland	POL	143
Gippsland	SGP	69
Gippsland	THA	276
Gippsland	TUR	33
Gippsland	TWN	58
Gippsland	USA	346
Gippsland	VNM	336
Gippsland	WSM	9
Gippsland	ZAF	429
Gippsland	ZWE	87
Goldstein		13091
Goldstein	AFG	26
Goldstein	AUS	102484
Goldstein	BGD	52
Goldstein	BIH	123
Goldstein	BRA	274
Goldstein	CAN	477
Goldstein	CHL	186
Goldstein	CHN	4917
Goldstein	DEU	1047
Goldstein	EGY	323
Goldstein	FJI	112
Goldstein	FRA	534
Goldstein	GBR	9031
Goldstein	GRC	1275
Goldstein	HKG	557
Goldstein	HRV	248
Goldstein	IDN	350
Goldstein	IND	3066
Goldstein	IRL	983
Goldstein	IRN	258
Goldstein	IRQ	43
Goldstein	ITA	1061
Goldstein	JPN	605
Goldstein	KHM	73
Goldstein	KOR	335
Goldstein	LBN	164
Goldstein	LKA	648
Goldstein	MKD	99
Goldstein	MLT	101
Goldstein	MMR	44
Goldstein	MUS	190
Goldstein	MYS	930
Goldstein	NLD	407
Goldstein	NPL	223
Goldstein	NZL	2576
Goldstein	PAK	105
Goldstein	PHL	538
Goldstein	PNG	59
Goldstein	POL	938
Goldstein	SGP	547
Goldstein	THA	342
Goldstein	TUR	262
Goldstein	TWN	162
Goldstein	USA	1251
Goldstein	VNM	621
Goldstein	WSM	17
Goldstein	ZAF	2806
Goldstein	ZWE	174
Gorton		18598
Gorton	AFG	449
Gorton	AUS	94875
Gorton	BGD	312
Gorton	BIH	1064
Gorton	BRA	77
Gorton	CAN	112
Gorton	CHL	775
Gorton	CHN	1597
Gorton	DEU	520
Gorton	EGY	1328
Gorton	FJI	736
Gorton	FRA	95
Gorton	GBR	1975
Gorton	GRC	1100
Gorton	HKG	393
Gorton	HRV	1620
Gorton	IDN	503
Gorton	IND	12067
Gorton	IRL	184
Gorton	IRN	401
Gorton	IRQ	1598
Gorton	ITA	2064
Gorton	JPN	101
Gorton	KHM	150
Gorton	KOR	174
Gorton	LBN	758
Gorton	LKA	2028
Gorton	MKD	2893
Gorton	MLT	2821
Gorton	MMR	984
Gorton	MUS	252
Gorton	MYS	947
Gorton	NLD	125
Gorton	NPL	299
Gorton	NZL	2878
Gorton	PAK	1661
Gorton	PHL	6710
Gorton	PNG	26
Gorton	POL	683
Gorton	SGP	349
Gorton	THA	422
Gorton	TUR	528
Gorton	TWN	117
Gorton	USA	306
Gorton	VNM	9379
Gorton	WSM	581
Gorton	ZAF	356
Gorton	ZWE	151
Hawke		14520
Hawke	AFG	107
Hawke	AUS	116711
Hawke	BGD	540
Hawke	BIH	256
Hawke	BRA	65
Hawke	CAN	163
Hawke	CHL	250
Hawke	CHN	500
Hawke	DEU	630
Hawke	EGY	351
Hawke	FJI	444
Hawke	FRA	75
Hawke	GBR	5007
Hawke	GRC	309
Hawke	HKG	98
Hawke	HRV	483
Hawke	IDN	217
Hawke	IND	7548
Hawke	IRL	376
Hawke	IRN	122
Hawke	IRQ	195
Hawke	ITA	871
Hawke	JPN	87
Hawke	KHM	46
Hawke	KOR	123
Hawke	LBN	261
Hawke	LKA	836
Hawke	MKD	486
Hawke	MLT	1353
Hawke	MMR	602
Hawke	MUS	169
Hawke	MYS	462
Hawke	NLD	402
Hawke	NPL	177
Hawke	NZL	3457
Hawke	PAK	841
Hawke	PHL	2565
Hawke	PNG	61
Hawke	POL	260
Hawke	SGP	219
Hawke	THA	386
Hawke	TUR	182
Hawke	TWN	69
Hawke	USA	353
Hawke	VNM	774
Hawke	WSM	714
Hawke	ZAF	480
Hawke	ZWE	180
Higgins		12649
Higgins	AFG	68
Higgins	AUS	98440
Higgins	BGD	117
Higgins	BIH	137
Higgins	BRA	320
Higgins	CAN	512
Higgins	CHL	237
Higgins	CHN	6680
Higgins	DEU	663
Higgins	EGY	265
Higgins	FJI	130
Higgins	FRA	585
Higgins	GBR	5874
Higgins	GRC	2225
Higgins	HKG	1034
Higgins	HRV	192
Higgins	IDN	761
Higgins	IND	5239
Higgins	IRL	964
Higgins	IRN	407
Higgins	IRQ	67
Higgins	ITA	923
Higgins	JPN	571
Higgins	KHM	109
Higgins	KOR	564
Higgins	LBN	119
Higgins	LKA	1106
Higgins	MKD	75
Higgins	MLT	78
Higgins	MMR	83
Higgins	MUS	290
Higgins	MYS	2096
Higgins	NLD	281
Higgins	NPL	452
Higgins	NZL	3036
Higgins	PAK	178
Higgins	PHL	964
Higgins	PNG	65
Higgins	POL	592
Higgins	SGP	812
Higgins	THA	567
Higgins	TUR	194
Higgins	TWN	373
Higgins	USA	1307
Higgins	VNM	1135
Higgins	WSM	10
Higgins	ZAF	1361
Higgins	ZWE	141
Holt		15574
Holt	AFG	8153
Holt	AUS	99847
Holt	BGD	373
Holt	BIH	486
Holt	BRA	54
Holt	CAN	115
Holt	CHL	497
Holt	CHN	1733
Holt	DEU	420
Holt	EGY	415
Holt	FJI	1290
Holt	FRA	75
Holt	GBR	4456
Holt	GRC	397
Holt	HKG	206
Holt	HRV	339
Holt	IDN	434
Holt	IND	19760
Holt	IRL	286
Holt	IRN	822
Holt	IRQ	391
Holt	ITA	556
Holt	JPN	98
Holt	KHM	1622
Holt	KOR	208
Holt	LBN	260
Holt	LKA	6674
Holt	MKD	237
Holt	MLT	152
Holt	MMR	159
Holt	MUS	1815
Holt	MYS	829
Holt	NLD	468
Holt	NPL	520
Holt	NZL	4850
Holt	PAK	2364
Holt	PHL	4478
Holt	PNG	27
Holt	POL	378
Holt	SGP	384
Holt	THA	585
Holt	TUR	415
Holt	TWN	127
Holt	USA	337
Holt	VNM	1079
Holt	WSM	1240
Holt	ZAF	851
Holt	ZWE	412
Hotham		17494
Hotham	AFG	493
Hotham	AUS	84215
Hotham	BGD	716
Hotham	BIH	696
Hotham	BRA	165
Hotham	CAN	220
Hotham	CHL	483
Hotham	CHN	10143
Hotham	DEU	558
Hotham	EGY	540
Hotham	FJI	394
Hotham	FRA	190
Hotham	GBR	2775
Hotham	GRC	5576
Hotham	HKG	1009
Hotham	HRV	496
Hotham	IDN	1415
Hotham	IND	15330
Hotham	IRL	372
Hotham	IRN	471
Hotham	IRQ	191
Hotham	ITA	2358
Hotham	JPN	468
Hotham	KHM	7763
Hotham	KOR	1258
Hotham	LBN	428
Hotham	LKA	4847
Hotham	MKD	157
Hotham	MLT	261
Hotham	MMR	1138
Hotham	MUS	1160
Hotham	MYS	4519
Hotham	NLD	234
Hotham	NPL	765
Hotham	NZL	2171
Hotham	PAK	1116
Hotham	PHL	2849
Hotham	PNG	54
Hotham	POL	701
Hotham	SGP	692
Hotham	THA	1494
Hotham	TUR	529
Hotham	TWN	499
Hotham	USA	460
Hotham	VNM	14362
Hotham	WSM	159
Hotham	ZAF	1070
Hotham	ZWE	139
Indi		13188
Indi	AFG	16
Indi	AUS	129088
Indi	BGD	39
Indi	BIH	33
Indi	BRA	39
Indi	CAN	226
Indi	CHL	27
Indi	CHN	266
Indi	DEU	919
Indi	EGY	37
Indi	FJI	78
Indi	FRA	125
Indi	GBR	4642
Indi	GRC	91
Indi	HKG	81
Indi	HRV	182
Indi	IDN	91
Indi	IND	865
Indi	IRL	199
Indi	IRN	40
Indi	IRQ	15
Indi	ITA	735
Indi	JPN	69
Indi	KHM	48
Indi	KOR	38
Indi	LBN	23
Indi	LKA	170
Indi	MKD	36
Indi	MLT	63
Indi	MMR	43
Indi	MUS	39
Indi	MYS	225
Indi	NLD	643
Indi	NPL	251
Indi	NZL	1465
Indi	PAK	69
Indi	PHL	772
Indi	PNG	85
Indi	POL	75
Indi	SGP	67
Indi	THA	199
Indi	TUR	17
Indi	TWN	84
Indi	USA	382
Indi	VNM	259
Indi	WSM	25
Indi	ZAF	360
Indi	ZWE	88
Isaacs		11440
Isaacs	AFG	1391
Isaacs	AUS	104131
Isaacs	BGD	145
Isaacs	BIH	349
Isaacs	BRA	227
Isaacs	CAN	356
Isaacs	CHL	258
Isaacs	CHN	4372
Isaacs	DEU	763
Isaacs	EGY	303
Isaacs	FJI	398
Isaacs	FRA	259
Isaacs	GBR	7447
Isaacs	GRC	1606
Isaacs	HKG	433
Isaacs	HRV	375
Isaacs	IDN	328
Isaacs	IND	4633
Isaacs	IRL	786
Isaacs	IRN	306
Isaacs	IRQ	104
Isaacs	ITA	1187
Isaacs	JPN	303
Isaacs	KHM	1572
Isaacs	KOR	240
Isaacs	LBN	272
Isaacs	LKA	1981
Isaacs	MKD	846
Isaacs	MLT	160
Isaacs	MMR	124
Isaacs	MUS	641
Isaacs	MYS	875
Isaacs	NLD	384
Isaacs	NPL	136
Isaacs	NZL	2510
Isaacs	PAK	575
Isaacs	PHL	1355
Isaacs	PNG	81
Isaacs	POL	603
Isaacs	SGP	339
Isaacs	THA	526
Isaacs	TUR	793
Isaacs	TWN	131
Isaacs	USA	643
Isaacs	VNM	2078
Isaacs	WSM	79
Isaacs	ZAF	1536
Isaacs	ZWE	126
Jagajaga		8968
Jagajaga	AFG	33
Jagajaga	AUS	117204
Jagajaga	BGD	71
Jagajaga	BIH	116
Jagajaga	BRA	99
Jagajaga	CAN	311
Jagajaga	CHL	117
Jagajaga	CHN	4215
Jagajaga	DEU	667
Jagajaga	EGY	282
Jagajaga	FJI	114
Jagajaga	FRA	185
Jagajaga	GBR	5640
Jagajaga	GRC	1201
Jagajaga	HKG	573
Jagajaga	HRV	431
Jagajaga	IDN	356
Jagajaga	IND	2673
Jagajaga	IRL	569
Jagajaga	IRN	939
Jagajaga	IRQ	108
Jagajaga	ITA	2346
Jagajaga	JPN	295
Jagajaga	KHM	57
Jagajaga	KOR	277
Jagajaga	LBN	378
Jagajaga	LKA	1052
Jagajaga	MKD	499
Jagajaga	MLT	261
Jagajaga	MMR	42
Jagajaga	MUS	168
Jagajaga	MYS	1321
Jagajaga	NLD	338
Jagajaga	NPL	177
Jagajaga	NZL	1871
Jagajaga	PAK	197
Jagajaga	PHL	763
Jagajaga	PNG	86
Jagajaga	POL	300
Jagajaga	SGP	419
Jagajaga	THA	366
Jagajaga	TUR	152
Jagajaga	TWN	208
Jagajaga	USA	720
Jagajaga	VNM	812
Jagajaga	WSM	23
Jagajaga	ZAF	757
Jagajaga	ZWE	95
Kooyong		8508
Kooyong	AFG	15
Kooyong	AUS	104559
Kooyong	BGD	136
Kooyong	BIH	58
Kooyong	BRA	156
Kooyong	CAN	407
Kooyong	CHL	115
Kooyong	CHN	13699
Kooyong	DEU	576
Kooyong	EGY	270
Kooyong	FJI	171
Kooyong	FRA	329
Kooyong	GBR	5281
Kooyong	GRC	1522
Kooyong	HKG	2066
Kooyong	HRV	170
Kooyong	IDN	792
Kooyong	IND	3953
Kooyong	IRL	443
Kooyong	IRN	851
Kooyong	IRQ	78
Kooyong	ITA	1408
Kooyong	JPN	404
Kooyong	KHM	103
Kooyong	KOR	619
Kooyong	LBN	123
Kooyong	LKA	1372
Kooyong	MKD	104
Kooyong	MLT	91
Kooyong	MMR	80
Kooyong	MUS	168
Kooyong	MYS	3834
Kooyong	NLD	304
Kooyong	NPL	189
Kooyong	NZL	2334
Kooyong	PAK	301
Kooyong	PHL	598
Kooyong	PNG	91
Kooyong	POL	299
Kooyong	SGP	1113
Kooyong	THA	453
Kooyong	TUR	174
Kooyong	TWN	866
Kooyong	USA	1106
Kooyong	VNM	1986
Kooyong	WSM	9
Kooyong	ZAF	957
Kooyong	ZWE	119
La Trobe		12190
La Trobe	AFG	1126
La Trobe	AUS	111990
La Trobe	BGD	370
La Trobe	BIH	146
La Trobe	BRA	78
La Trobe	CAN	183
La Trobe	CHL	273
La Trobe	CHN	1619
La Trobe	DEU	533
La Trobe	EGY	558
La Trobe	FJI	469
La Trobe	FRA	77
La Trobe	GBR	6708
La Trobe	GRC	144
La Trobe	HKG	172
La Trobe	HRV	252
La Trobe	IDN	285
La Trobe	IND	11573
La Trobe	IRL	365
La Trobe	IRN	250
