CED_NAME16	Age	MaritalStatus	Registered	adults
Gippsland	85+	Never married		1745
Goldstein	15-19	Married	0	23
Goldstein	15-19	Married	1	4
Goldstein	15-19	Never married		9760
Goldstein	20-24	Married	0	422
Goldstein	20-24	Married	1	59
Goldstein	20-24	Never married		7326
Goldstein	25-34	Married	0	3944
Goldstein	25-34	Married	1	3635
Goldstein	25-34	Never married		6345
Goldstein	35-44	Married	0	2627
Goldstein	35-44	Married	1	12257
Goldstein	35-44	Never married		3619
Goldstein	45-54	Married	0	2255
Goldstein	45-54	Married	1	15962
Goldstein	45-54	Never married		4754
Goldstein	55-64	Married	0	1411
Goldstein	55-64	Married	1	12885
Goldstein	55-64	Never married		4714
Goldstein	65-74	Married	0	786
Goldstein	65-74	Married	1	9486
Goldstein	65-74	Never married		4318
Goldstein	75-84	Married	0	238
Goldstein	75-84	Married	1	4930
Goldstein	75-84	Never married		3357
Goldstein	85+	Married	0	49
Goldstein	85+	Married	1	1156
Goldstein	85+	Never married		2263
Gorton	15-19	Married	0	32
Gorton	15-19	Married	1	8
Gorton	15-19	Never married		10937
Gorton	20-24	Married	0	574
Gorton	20-24	Married	1	290
Gorton	20-24	Never married		9743
Gorton	25-34	Married	0	3486
Gorton	25-34	Married	1	9480
Gorton	25-34	Never married		10765
Gorton	35-44	Married	0	2248
Gorton	35-44	Married	1	18387
Gorton	35-44	Never married		5588
Gorton	45-54	Married	0	1582
Gorton	45-54	Married	1	15328
Gorton	45-54	Never married		5370
Gorton	55-64	Married	0	802
Gorton	55-64	Married	1	12367
Gorton	55-64	Never married		4528
Gorton	65-74	Married	0	312
Gorton	65-74	Married	1	8720
Gorton	65-74	Never married		3530
Gorton	75-84	Married	0	70
Gorton	75-84	Married	1	3324
Gorton	75-84	Never married		2078
Gorton	85+	Married	0	10
Gorton	85+	Married	1	504
Gorton	85+	Never married		878
Hawke	15-19	Married	0	49
Hawke	15-19	Married	1	6
Hawke	15-19	Never married		9240
Hawke	20-24	Married	0	1267
Hawke	20-24	Married	1	252
Hawke	20-24	Never married		7554
Hawke	25-34	Married	0	5717
Hawke	25-34	Married	1	8844
Hawke	25-34	Never married		8622
Hawke	35-44	Married	0	3284
Hawke	35-44	Married	1	14239
Hawke	35-44	Never married		5394
Hawke	45-54	Married	0	2243
Hawke	45-54	Married	1	11634
Hawke	45-54	Never married		5462
Hawke	55-64	Married	0	1221
Hawke	55-64	Married	1	10082
Hawke	55-64	Never married		4838
Hawke	65-74	Married	0	480
Hawke	65-74	Married	1	7912
Hawke	65-74	Never married		4113
Hawke	75-84	Married	0	130
Hawke	75-84	Married	1	2907
Hawke	75-84	Never married		2308
Hawke	85+	Married	0	10
Hawke	85+	Married	1	457
Hawke	85+	Never married		925
Higgins	15-19	Married	0	47
Higgins	15-19	Never married		6778
Higgins	20-24	Married	0	1245
Higgins	20-24	Married	1	110
Higgins	20-24	Never married		9217
Higgins	25-34	Married	0	9001
Higgins	25-34	Married	1	5464
Higgins	25-34	Never married		14631
Higgins	35-44	Married	0	3233
Higgins	35-44	Married	1	11145
Higgins	35-44	Never married		6474
Higgins	45-54	Married	0	1763
Higgins	45-54	Married	1	11074
Higgins	45-54	Never married		5357
Higgins	55-64	Married	0	1108
Higgins	55-64	Married	1	9243
Higgins	55-64	Never married		4868
Higgins	65-74	Married	0	616
Higgins	65-74	Married	1	7049
Higgins	65-74	Never married		4292
Higgins	75-84	Married	0	174
Higgins	75-84	Married	1	4155
Higgins	75-84	Never married		3277
Higgins	85+	Married	0	29
Higgins	85+	Married	1	982
Higgins	85+	Never married		1771
Holt	15-19	Married	0	75
Holt	15-19	Married	1	8
Holt	15-19	Never married		10871
Holt	20-24	Married	0	1298
Holt	20-24	Married	1	542
Holt	20-24	Never married		9875
Holt	25-34	Married	0	5367
Holt	25-34	Married	1	12924
Holt	25-34	Never married		10510
Holt	35-44	Married	0	2854
Holt	35-44	Married	1	21495
Holt	35-44	Never married		5421
Holt	45-54	Married	0	1854
Holt	45-54	Married	1	14057
Holt	45-54	Never married		5011
Holt	55-64	Married	0	1080
Holt	55-64	Married	1	10022
Holt	55-64	Never married		4520
Holt	65-74	Married	0	385
Holt	65-74	Married	1	6051
Holt	65-74	Never married		3271
Holt	75-84	Married	0	109
Holt	75-84	Married	1	2426
Holt	75-84	Never married		1849
Holt	85+	Married	0	10
Holt	85+	Married	1	452
Holt	85+	Never married		727
Hotham	15-19	Married	0	63
Hotham	15-19	Married	1	23
Hotham	15-19	Never married		9503
Hotham	20-24	Married	0	978
Hotham	20-24	Married	1	560
Hotham	20-24	Never married		12668
Hotham	25-34	Married	0	4641
Hotham	25-34	Married	1	10736
Hotham	25-34	Never married		16814
Hotham	35-44	Married	0	2294
Hotham	35-44	Married	1	16706
Hotham	35-44	Never married		7452
Hotham	45-54	Married	0	1524
Hotham	45-54	Married	1	13808
Hotham	45-54	Never married		7352
Hotham	55-64	Married	0	1017
Hotham	55-64	Married	1	11553
Hotham	55-64	Never married		6815
Hotham	65-74	Married	0	437
Hotham	65-74	Married	1	9479
Hotham	65-74	Never married		5351
Hotham	75-84	Married	0	128
Hotham	75-84	Married	1	5473
Hotham	75-84	Never married		3903
Hotham	85+	Married	0	24
Hotham	85+	Married	1	1362
Hotham	85+	Never married		2307
Indi	15-19	Married	0	124
Indi	15-19	Married	1	3
Indi	15-19	Never married		7600
Indi	20-24	Married	0	1266
Indi	20-24	Married	1	178
Indi	20-24	Never married		4323
Indi	25-34	Married	0	4319
Indi	25-34	Married	1	4506
Indi	25-34	Never married		5478
Indi	35-44	Married	0	2865
Indi	35-44	Married	1	8765
Indi	35-44	Never married		4056
Indi	45-54	Married	0	2680
Indi	45-54	Married	1	10029
Indi	45-54	Never married		5283
Indi	55-64	Married	0	2127
Indi	55-64	Married	1	12283
Indi	55-64	Never married		6230
Indi	65-74	Married	0	1103
Indi	65-74	Married	1	11920
Indi	65-74	Never married		5833
Indi	75-84	Married	0	316
Indi	75-84	Married	1	5777
Indi	75-84	Never married		3885
Indi	85+	Married	0	39
Indi	85+	Married	1	1054
Indi	85+	Never married		1843
Isaacs	15-19	Married	0	26
Isaacs	15-19	Married	1	11
Isaacs	15-19	Never married		8768
Isaacs	20-24	Married	0	562
Isaacs	20-24	Married	1	179
Isaacs	20-24	Never married		7278
Isaacs	25-34	Married	0	4929
Isaacs	25-34	Married	1	5847
Isaacs	25-34	Never married		7826
Isaacs	35-44	Married	0	3105
Isaacs	35-44	Married	1	14836
Isaacs	35-44	Never married		4859
Isaacs	45-54	Married	0	2229
Isaacs	45-54	Married	1	14407
Isaacs	45-54	Never married		5847
Isaacs	55-64	Married	0	1276
Isaacs	55-64	Married	1	11108
Isaacs	55-64	Never married		5664
Isaacs	65-74	Married	0	576
Isaacs	65-74	Married	1	8247
Isaacs	65-74	Never married		4674
Isaacs	75-84	Married	0	175
Isaacs	75-84	Married	1	4316
Isaacs	75-84	Never married		3495
Isaacs	85+	Married	0	30
Isaacs	85+	Married	1	1022
Isaacs	85+	Never married		1999
Jagajaga	15-19	Married	0	25
Jagajaga	15-19	Married	1	5
Jagajaga	15-19	Never married		8723
Jagajaga	20-24	Married	0	520
Jagajaga	20-24	Married	1	80
Jagajaga	20-24	Never married		7548
Jagajaga	25-34	Married	0	4860
Jagajaga	25-34	Married	1	5221
Jagajaga	25-34	Never married		7691
Jagajaga	35-44	Married	0	2963
Jagajaga	35-44	Married	1	13953
Jagajaga	35-44	Never married		4279
Jagajaga	45-54	Married	0	2130
Jagajaga	45-54	Married	1	13834
Jagajaga	45-54	Never married		5054
Jagajaga	55-64	Married	0	1338
Jagajaga	55-64	Married	1	12026
Jagajaga	55-64	Never married		5128
Jagajaga	65-74	Married	0	677
Jagajaga	65-74	Married	1	10139
Jagajaga	65-74	Never married		4356
Jagajaga	75-84	Married	0	151
Jagajaga	75-84	Married	1	5144
Jagajaga	75-84	Never married		3148
Jagajaga	85+	Married	0	21
Jagajaga	85+	Married	1	1062
Jagajaga	85+	Never married		1686
Kooyong	15-19	Married	0	23
Kooyong	15-19	Never married		10677
Kooyong	20-24	Married	0	823
Kooyong	20-24	Married	1	80
Kooyong	20-24	Never married		10087
Kooyong	25-34	Married	0	5113
Kooyong	25-34	Married	1	4337
Kooyong	25-34	Never married		9965
Kooyong	35-44	Married	0	2138
Kooyong	35-44	Married	1	12281
Kooyong	35-44	Never married		4396
Kooyong	45-54	Married	0	1455
Kooyong	45-54	Married	1	15552
Kooyong	45-54	Never married		4728
Kooyong	55-64	Married	0	995
Kooyong	55-64	Married	1	13342
Kooyong	55-64	Never married		4497
Kooyong	65-74	Married	0	534
Kooyong	65-74	Married	1	10035
Kooyong	65-74	Never married		3978
Kooyong	75-84	Married	0	177
Kooyong	75-84	Married	1	5185
Kooyong	75-84	Never married		3202
Kooyong	85+	Married	0	38
Kooyong	85+	Married	1	1256
Kooyong	85+	Never married		2196
La Trobe	15-19	Married	0	50
La Trobe	15-19	Never married		9950
La Trobe	20-24	Married	0	1363
La Trobe	20-24	Married	1	285
La Trobe	20-24	Never married		7665
La Trobe	25-34	Married	0	5974
La Trobe	25-34	Married	1	10719
La Trobe	25-34	Never married		7831
La Trobe	35-44	Married	0	2742
La Trobe	35-44	Married	1	18450
La Trobe	35-44	Never married		4227
La Trobe	45-54	Married	0	2038
La Trobe	45-54	Married	1	13348
La Trobe	45-54	Never married		4403
La Trobe	55-64	Married	0	1217
La Trobe	55-64	Married	1	9485
La Trobe	55-64	Never married		3930
La Trobe	65-74	Married	0	438
La Trobe	65-74	Married	1	6877
La Trobe	65-74	Never married		3181
La Trobe	75-84	Married	0	164
La Trobe	75-84	Married	1	3368
La Trobe	75-84	Never married		2154
La Trobe	85+	Married	0	23
La Trobe	85+	Married	1	579
La Trobe	85+	Never married		925
Lalor	15-19	Married	0	88
Lalor	15-19	Married	1	12
Lalor	15-19	Never married		10477
Lalor	20-24	Married	0	1228
Lalor	20-24	Married	1	518
Lalor	20-24	Never married		10373
Lalor	25-34	Married	0	4972
Lalor	25-34	Married	1	15774
Lalor	25-34	Never married		12686
Lalor	35-44	Married	0	2717
Lalor	35-44	Married	1	25342
Lalor	35-44	Never married		6357
Lalor	45-54	Married	0	1742
Lalor	45-54	Married	1	12933
Lalor	45-54	Never married		5446
Lalor	55-64	Married	0	1032
Lalor	55-64	Married	1	9883
Lalor	55-64	Never married		4951
Lalor	65-74	Married	0	402
Lalor	65-74	Married	1	6451
Lalor	65-74	Never married		3506
Lalor	75-84	Married	0	74
Lalor	75-84	Married	1	2354
Lalor	75-84	Never married		1886
Lalor	85+	Married	0	10
Lalor	85+	Married	1	349
Lalor	85+	Never married		786
Macnamara	15-19	Married	0	56
Macnamara	15-19	Married	1	3
Macnamara	15-19	Never married		5250
Macnamara	20-24	Married	0	1679
Macnamara	20-24	Married	1	219
Macnamara	20-24	Never married		8269
Macnamara	25-34	Married	0	12005
Macnamara	25-34	Married	1	6702
Macnamara	25-34	Never married		18195
Macnamara	35-44	Married	0	5297
Macnamara	35-44	Married	1	11014
Macnamara	35-44	Never married		9677
Macnamara	45-54	Married	0	2867
Macnamara	45-54	Married	1	8948
Macnamara	45-54	Never married		7669
Macnamara	55-64	Married	0	1670
Macnamara	55-64	Married	1	7452
Macnamara	55-64	Never married		6310
Macnamara	65-74	Married	0	836
Macnamara	65-74	Married	1	6119
Macnamara	65-74	Never married		4735
Macnamara	75-84	Married	0	239
Macnamara	75-84	Married	1	2972
Macnamara	75-84	Never married		2628
Macnamara	85+	Married	0	33
Macnamara	85+	Married	1	649
Macnamara	85+	Never married		1208
Mallee	15-19	Married	0	153
Mallee	15-19	Married	1	12
Mallee	15-19	Never married		7826
Mallee	20-24	Married	0	1470
Mallee	20-24	Married	1	234
Mallee	20-24	Never married		5484
Mallee	25-34	Married	0	4462
Mallee	25-34	Married	1	5468
Mallee	25-34	Never married		7483
Mallee	35-44	Married	0	2486
Mallee	35-44	Married	1	8716
Mallee	35-44	Never married		4777
Mallee	45-54	Married	0	2271
Mallee	45-54	Married	1	10160
Mallee	45-54	Never married		5839
Mallee	55-64	Married	0	1847
Mallee	55-64	Married	1	12836
Mallee	55-64	Never married		7027
Mallee	65-74	Married	0	971
Mallee	65-74	Married	1	11742
Mallee	65-74	Never married		6354
Mallee	75-84	Married	0	258
Mallee	75-84	Married	1	6282
Mallee	75-84	Never married		4543
Mallee	85+	Married	0	30
Mallee	85+	Married	1	1305
Mallee	85+	Never married		2453
Maribyrnong	15-19	Married	0	33
Maribyrnong	15-19	Married	1	5
Maribyrnong	15-19	Never married		7530
Maribyrnong	20-24	Married	0	764
Maribyrnong	20-24	Married	1	153
Maribyrnong	20-24	Never married		8039
Maribyrnong	25-34	Married	0	5882
Maribyrnong	25-34	Married	1	5598
Maribyrnong	25-34	Never married		10754
Maribyrnong	35-44	Married	0	3130
Maribyrnong	35-44	Married	1	12484
Maribyrnong	35-44	Never married		5627
Maribyrnong	45-54	Married	0	1838
Maribyrnong	45-54	Married	1	11961
Maribyrnong	45-54	Never married		5916
Maribyrnong	55-64	Married	0	1101
Maribyrnong	55-64	Married	1	9863
Maribyrnong	55-64	Never married		5328
Maribyrnong	65-74	Married	0	459
Maribyrnong	65-74	Married	1	8150
Maribyrnong	65-74	Never married		4343
Maribyrnong	75-84	Married	0	126
Maribyrnong	75-84	Married	1	4699
Maribyrnong	75-84	Never married		3220
Maribyrnong	85+	Married	0	16
Maribyrnong	85+	Married	1	1081
Maribyrnong	85+	Never married		1851
McEwen	15-19	Married	0	51
McEwen	15-19	Never married		9604
McEwen	20-24	Married	0	915
McEwen	20-24	Married	1	176
McEwen	20-24	Never married		6773
McEwen	25-34	Married	0	4922
McEwen	25-34	Married	1	8178
McEwen	25-34	Never married		6170
McEwen	35-44	Married	0	3327
McEwen	35-44	Married	1	15814
McEwen	35-44	Never married		3717
McEwen	45-54	Married	0	2597
McEwen	45-54	Married	1	13453
McEwen	45-54	Never married		4392
McEwen	55-64	Married	0	1452
McEwen	55-64	Married	1	10971
McEwen	55-64	Never married		3958
McEwen	65-74	Married	0	581
McEwen	65-74	Married	1	8254
McEwen	65-74	Never married		3281
McEwen	75-84	Married	0	153
McEwen	75-84	Married	1	3502
McEwen	75-84	Never married		1879
McEwen	85+	Married	0	12
McEwen	85+	Married	1	413
McEwen	85+	Never married		710
Melbourne	15-19	Married	0	183
Melbourne	15-19	Married	1	23
Melbourne	15-19	Never married		5251
Melbourne	20-24	Married	0	3595
Melbourne	20-24	Married	1	323
Melbourne	20-24	Never married		18750
Melbourne	25-34	Married	0	17528
Melbourne	25-34	Married	1	8456
Melbourne	25-34	Never married		33343
Melbourne	35-44	Married	0	6079
Melbourne	35-44	Married	1	9936
Melbourne	35-44	Never married		11597
Melbourne	45-54	Married	0	2482
Melbourne	45-54	Married	1	6599
Melbourne	45-54	Never married		6845
Melbourne	55-64	Married	0	1453
Melbourne	55-64	Married	1	5483
Melbourne	55-64	Never married		5543
Melbourne	65-74	Married	0	699
Melbourne	65-74	Married	1	4239
Melbourne	65-74	Never married		3880
Melbourne	75-84	Married	0	182
Melbourne	75-84	Married	1	1990
Melbourne	75-84	Never married		2139
Melbourne	85+	Married	0	11
Melbourne	85+	Married	1	435
Melbourne	85+	Never married		962
Menzies	15-19	Married	0	22
Menzies	15-19	Never married		9781
Menzies	20-24	Married	0	673
Menzies	20-24	Married	1	150
Menzies	20-24	Never married		9386
Menzies	25-34	Married	0	3458
Menzies	25-34	Married	1	6522
Menzies	25-34	Never married		9513
Menzies	35-44	Married	0	1857
Menzies	35-44	Married	1	15620
Menzies	35-44	Never married		4755
Menzies	45-54	Married	0	1459
Menzies	45-54	Married	1	15577
Menzies	45-54	Never married		5408
Menzies	55-64	Married	0	941
Menzies	55-64	Married	1	14350
Menzies	55-64	Never married		4933
Menzies	65-74	Married	0	436
Menzies	65-74	Married	1	11360
Menzies	65-74	Never married		3980
Menzies	75-84	Married	0	163
Menzies	75-84	Married	1	7417
Menzies	75-84	Never married		3836
Menzies	85+	Married	0	20
Menzies	85+	Married	1	1864
Menzies	85+	Never married		2328
Monash	15-19	Married	0	75
Monash	15-19	Married	1	4
Monash	15-19	Never married		6993
Monash	20-24	Married	0	1149
Monash	20-24	Married	1	150
Monash	20-24	Never married		4379
Monash	25-34	Married	0	4201
Monash	25-34	Married	1	4512
Monash	25-34	Never married		5319
Monash	35-44	Married	0	2535
Monash	35-44	Married	1	7888
Monash	35-44	Never married		3940
Monash	45-54	Married	0	2332
Monash	45-54	Married	1	9008
Monash	45-54	Never married		4827
Monash	55-64	Married	0	1920
Monash	55-64	Married	1	11284
Monash	55-64	Never married		5992
Monash	65-74	Married	0	1104
Monash	65-74	Married	1	11847
Monash	65-74	Never married		5851
Monash	75-84	Married	0	284
Monash	75-84	Married	1	5927
Monash	75-84	Never married		3644
Monash	85+	Married	0	38
Monash	85+	Married	1	1007
Monash	85+	Never married		1739
Nicholls	15-19	Married	0	111
Nicholls	15-19	Married	1	10
Nicholls	15-19	Never married		8127
Nicholls	20-24	Married	0	1335
Nicholls	20-24	Married	1	271
Nicholls	20-24	Never married		5551
Nicholls	25-34	Married	0	4313
Nicholls	25-34	Married	1	5237
Nicholls	25-34	Never married		6771
Nicholls	35-44	Married	0	2394
Nicholls	35-44	Married	1	8877
Nicholls	35-44	Never married		4529
Nicholls	45-54	Married	0	2262
Nicholls	45-54	Married	1	10314
Nicholls	45-54	Never married		5566
Nicholls	55-64	Married	0	1802
Nicholls	55-64	Married	1	11786
Nicholls	55-64	Never married		6141
Nicholls	65-74	Married	0	969
Nicholls	65-74	Married	1	10872
Nicholls	65-74	Never married		5540
Nicholls	75-84	Married	0	300
Nicholls	75-84	Married	1	5850
Nicholls	75-84	Never married		3866
Nicholls	85+	Married	0	51
Nicholls	85+	Married	1	1134
Nicholls	85+	Never married		1927
Scullin	15-19	Married	0	42
Scullin	15-19	Never married		9079
Scullin	20-24	Married	0	680
Scullin	20-24	Married	1	412
Scullin	20-24	Never married		9456
Scullin	25-34	Married	0	3641
Scullin	25-34	Married	1	9769
Scullin	25-34	Never married		11513
Scullin	35-44	Married	0	2046
Scullin	35-44	Married	1	17199
Scullin	35-44	Never married		5989
Scullin	45-54	Married	0	1343
Scullin	45-54	Married	1	12890
Scullin	45-54	Never married		5731
Scullin	55-64	Married	0	849
Scullin	55-64	Married	1	11445
Scullin	55-64	Never married		5201
Scullin	65-74	Married	0	274
Scullin	65-74	Married	1	8877
Scullin	65-74	Never married		3788
Scullin	75-84	Married	0	74
Scullin	75-84	Married	1	4010
Scullin	75-84	Never married		2586
Scullin	85+	Married	0	15
Scullin	85+	Married	1	846
Scullin	85+	Never married		1225
Wannon	15-19	Married	0	116
Wannon	15-19	Married	1	3
Wannon	15-19	Never married		7566
Wannon	20-24	Married	0	1289
Wannon	20-24	Married	1	134
Wannon	20-24	Never married		4859
Wannon	25-34	Married	0	4464
Wannon	25-34	Married	1	4338
Wannon	25-34	Never married		6144
Wannon	35-44	Married	0	2658
Wannon	35-44	Married	1	8212
Wannon	35-44	Never married		4085
Wannon	45-54	Married	0	2414
Wannon	45-54	Married	1	10067
Wannon	45-54	Never married		5265
Wannon	55-64	Married	0	1976
Wannon	55-64	Married	1	12236
Wannon	55-64	Never married		6303
Wannon	65-74	Married	0	1083
Wannon	65-74	Married	1	11739
Wannon	65-74	Never married		5568
Wannon	75-84	Married	0	263
Wannon	75-84	Married	1	5544
Wannon	75-84	Never married		3960
Wannon	85+	Married	0	41
Wannon	85+	Married	1	1070
Wannon	85+	Never married		2055
Wills	15-19	Married	0	27
Wills	15-19	Married	1	4
Wills	15-19	Never married		6182
Wills	20-24	Married	0	978
Wills	20-24	Married	1	370
Wills	20-24	Never married		9506
Wills	25-34	Married	0	8521
Wills	25-34	Married	1	7582
Wills	25-34	Never married		15697
Wills	35-44	Married	0	4734
Wills	35-44	Married	1	12823
Wills	35-44	Never married		7125
Wills	45-54	Married	0	2304
Wills	45-54	Married	1	9719
Wills	45-54	Never married		5901
Wills	55-64	Married	0	1205
Wills	55-64	Married	1	7203
Wills	55-64	Never married		5318
Wills	65-74	Married	0	449
Wills	65-74	Married	1	4905
Wills	65-74	Never married		3785
Wills	75-84	Married	0	103
Wills	75-84	Married	1	3322
Wills	75-84	Never married		2932
Wills	85+	Married	0	4
Wills	85+	Married	1	1177
Wills	85+	Never married		2162
Blair	15-19	Married	0	254
Blair	15-19	Married	1	8
Blair	15-19	Never married		10947
Blair	20-24	Married	0	2698
Blair	20-24	Married	1	428
Blair	20-24	Never married		7573
Blair	25-34	Married	0	6931
Blair	25-34	Married	1	8728
Blair	25-34	Never married		9387
Blair	35-44	Married	0	3667
Blair	35-44	Married	1	12978
Blair	35-44	Never married		6835
Blair	45-54	Married	0	2691
Blair	45-54	Married	1	11727
Blair	45-54	Never married		6974
Blair	55-64	Married	0	1599
Blair	55-64	Married	1	11095
Blair	55-64	Never married		6391
Blair	65-74	Married	0	604
Blair	65-74	Married	1	8593
Blair	65-74	Never married		4924
Blair	75-84	Married	0	164
Blair	75-84	Married	1	3971
Blair	75-84	Never married		3012
Blair	85+	Married	0	22
Blair	85+	Married	1	637
Blair	85+	Never married		1234
Bonner	15-19	Married	0	98
Bonner	15-19	Never married		9640
Bonner	20-24	Married	0	1248
Bonner	20-24	Married	1	168
Bonner	20-24	Never married		7588
Bonner	25-34	Married	0	4795
Bonner	25-34	Married	1	6617
Bonner	25-34	Never married		7499
Bonner	35-44	Married	0	2989
Bonner	35-44	Married	1	15594
Bonner	35-44	Never married		4718
Bonner	45-54	Married	0	2105
Bonner	45-54	Married	1	14532
Bonner	45-54	Never married		5257
Bonner	55-64	Married	0	1217
Bonner	55-64	Married	1	10995
Bonner	55-64	Never married		4948
Bonner	65-74	Married	0	489
Bonner	65-74	Married	1	8184
Bonner	65-74	Never married		4230
Bonner	75-84	Married	0	131
Bonner	75-84	Married	1	4184
Bonner	75-84	Never married		3093
Bonner	85+	Married	0	20
Bonner	85+	Married	1	890
Bonner	85+	Never married		1695
Bowman	15-19	Married	0	113
Bowman	15-19	Married	1	3
Bowman	15-19	Never married		9511
Bowman	20-24	Married	0	1186
Bowman	20-24	Married	1	176
Bowman	20-24	Never married		6218
Bowman	25-34	Married	0	3964
Bowman	25-34	Married	1	5499
Bowman	25-34	Never married		5605
Bowman	35-44	Married	0	2831
Bowman	35-44	Married	1	11514
Bowman	35-44	Never married		4204
Bowman	45-54	Married	0	2389
Bowman	45-54	Married	1	13003
Bowman	45-54	Never married		5204
Bowman	55-64	Married	0	1706
Bowman	55-64	Married	1	13332
Bowman	55-64	Never married		5298
Bowman	65-74	Married	0	828
Bowman	65-74	Married	1	11654
Bowman	65-74	Never married		5124
Bowman	75-84	Married	0	291
Bowman	75-84	Married	1	5630
Bowman	75-84	Never married		3573
Bowman	85+	Married	0	41
Bowman	85+	Married	1	970
Bowman	85+	Never married		1636
Brisbane	15-19	Married	0	245
Brisbane	15-19	Married	1	3
Brisbane	15-19	Never married		7698
Brisbane	20-24	Married	0	3261
Brisbane	20-24	Married	1	290
Brisbane	20-24	Never married		12936
Brisbane	25-34	Married	0	11902
Brisbane	25-34	Married	1	7269
Brisbane	25-34	Never married		19194
Brisbane	35-44	Married	0	4510
Brisbane	35-44	Married	1	12624
Brisbane	35-44	Never married		8726
Brisbane	45-54	Married	0	2516
Brisbane	45-54	Married	1	11871
Brisbane	45-54	Never married		7151
Brisbane	55-64	Married	0	1360
Brisbane	55-64	Married	1	8613
Brisbane	55-64	Never married		5722
Brisbane	65-74	Married	0	573
Brisbane	65-74	Married	1	5462
Brisbane	65-74	Never married		3978
Brisbane	75-84	Married	0	127
Brisbane	75-84	Married	1	2442
Brisbane	75-84	Never married		2380
Brisbane	85+	Married	0	18
Brisbane	85+	Married	1	462
Brisbane	85+	Never married		1125
Capricornia	15-19	Married	0	227
Capricornia	15-19	Married	1	8
Capricornia	15-19	Never married		7985
Capricornia	20-24	Married	0	1835
Capricornia	20-24	Married	1	319
Capricornia	20-24	Never married		5180
Capricornia	25-34	Married	0	4762
Capricornia	25-34	Married	1	6494
Capricornia	25-34	Never married		5944
Capricornia	35-44	Married	0	2690
Capricornia	35-44	Married	1	10121
Capricornia	35-44	Never married		4471
Capricornia	45-54	Married	0	2171
Capricornia	45-54	Married	1	9884
Capricornia	45-54	Never married		4854
Capricornia	55-64	Married	0	1610
Capricornia	55-64	Married	1	10436
Capricornia	55-64	Never married		5105
Capricornia	65-74	Married	0	622
Capricornia	65-74	Married	1	8186
Capricornia	65-74	Never married		4076
Capricornia	75-84	Married	0	189
Capricornia	75-84	Married	1	3816
Capricornia	75-84	Never married		2755
Capricornia	85+	Married	0	36
Capricornia	85+	Married	1	682
Capricornia	85+	Never married		1276
Dawson	15-19	Married	0	221
Dawson	15-19	Never married		8309
Dawson	20-24	Married	0	2052
Dawson	20-24	Married	1	248
Dawson	20-24	Never married		5423
Dawson	25-34	Married	0	5192
Dawson	25-34	Married	1	5255
Dawson	25-34	Never married		6553
Dawson	35-44	Married	0	2992
Dawson	35-44	Married	1	9817
Dawson	35-44	Never married		4733
Dawson	45-54	Married	0	2534
Dawson	45-54	Married	1	10671
Dawson	45-54	Never married		5268
Dawson	55-64	Married	0	1748
Dawson	55-64	Married	1	11070
Dawson	55-64	Never married		5451
Dawson	65-74	Married	0	742
Dawson	65-74	Married	1	8692
Dawson	65-74	Never married		4296
Dawson	75-84	Married	0	198
Dawson	75-84	Married	1	3924
Dawson	75-84	Never married		2880
Dawson	85+	Married	0	26
Dawson	85+	Married	1	642
Dawson	85+	Never married		1277
Dickson	15-19	Married	0	84
Dickson	15-19	Never married		10332
Dickson	20-24	Married	0	1455
Dickson	20-24	Married	1	226
Dickson	20-24	Never married		6896
Dickson	25-34	Married	0	4790
Dickson	25-34	Married	1	6425
Dickson	25-34	Never married		6556
Dickson	35-44	Married	0	3073
Dickson	35-44	Married	1	13544
Dickson	35-44	Never married		4558
Dickson	45-54	Married	0	2415
Dickson	45-54	Married	1	14899
Dickson	45-54	Never married		4971
Dickson	55-64	Married	0	1404
Dickson	55-64	Married	1	12372
Dickson	55-64	Never married		4070
Dickson	65-74	Married	0	489
Dickson	65-74	Married	1	9351
Dickson	65-74	Never married		3554
Dickson	75-84	Married	0	125
Dickson	75-84	Married	1	4039
Dickson	75-84	Never married		2387
Dickson	85+	Married	0	3
Dickson	85+	Married	1	543
Dickson	85+	Never married		1010
Fadden	15-19	Married	0	141
Fadden	15-19	Married	1	9
Fadden	15-19	Never married		10491
Fadden	20-24	Married	0	2029
Fadden	20-24	Married	1	302
Fadden	20-24	Never married		8519
Fadden	25-34	Married	0	6848
Fadden	25-34	Married	1	7463
Fadden	25-34	Never married		9267
Fadden	35-44	Married	0	3929
Fadden	35-44	Married	1	13559
Fadden	35-44	Never married		6202
Fadden	45-54	Married	0	3071
Fadden	45-54	Married	1	14025
Fadden	45-54	Never married		6862
Fadden	55-64	Married	0	1954
Fadden	55-64	Married	1	12655
Fadden	55-64	Never married		6395
Fadden	65-74	Married	0	991
Fadden	65-74	Married	1	11156
Fadden	65-74	Never married		5780
Fadden	75-84	Married	0	347
Fadden	75-84	Married	1	6045
Fadden	75-84	Never married		3765
Fadden	85+	Married	0	47
Fadden	85+	Married	1	920
Fadden	85+	Never married		1507
Fairfax	15-19	Married	0	90
Fairfax	15-19	Never married		8822
Fairfax	20-24	Married	0	1229
Fairfax	20-24	Married	1	262
Fairfax	20-24	Never married		5767
Fairfax	25-34	Married	0	4591
Fairfax	25-34	Married	1	5467
Fairfax	25-34	Never married		6551
Fairfax	35-44	Married	0	3309
Fairfax	35-44	Married	1	11607
Fairfax	35-44	Never married		4848
Fairfax	45-54	Married	0	2679
