CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Wannon	75-84	0			M	4646
Wannon	75-84	1	0	1	F	276
Wannon	75-84	1	0	1	M	222
Wannon	75-84	1	1	0	F	13
Wannon	75-84	1	1	0	M	11
Wannon	75-84	1	1	1	F	3
Wannon	85+				F	418
Wannon	85+				M	231
Wannon	85+	0			F	2410
Wannon	85+	0			M	1464
Wannon	85+	1	0	1	F	14
Wannon	85+	1	0	1	M	15
Wannon	85+	1	1	0	F	3
Wills	15-19				F	155
Wills	15-19				M	171
Wills	15-19	0			F	2848
Wills	15-19	0			M	3086
Wills	15-19	1	0	1	F	183
Wills	15-19	1	0	1	M	98
Wills	15-19	1	1	0	F	3
Wills	15-19	1	1	0	M	9
Wills	20-24				F	276
Wills	20-24				M	339
Wills	20-24	0			F	5294
Wills	20-24	0			M	5373
Wills	20-24	1	0	1	F	170
Wills	20-24	1	0	1	M	78
Wills	20-24	1	1	0	F	107
Wills	20-24	1	1	0	M	23
Wills	25-34				F	879
Wills	25-34				M	979
Wills	25-34	0			F	13261
Wills	25-34	0			M	13988
Wills	25-34	1	0	1	F	485
Wills	25-34	1	0	1	M	232
Wills	25-34	1	1	0	F	2751
Wills	25-34	1	1	0	M	1618
Wills	25-34	1	1	1	F	59
Wills	25-34	1	1	1	M	16
Wills	35-44				F	536
Wills	35-44				M	659
Wills	35-44	0			F	5576
Wills	35-44	0			M	6696
Wills	35-44	1	0	1	F	336
Wills	35-44	1	0	1	M	143
Wills	35-44	1	1	0	F	6476
Wills	35-44	1	1	0	M	5562
Wills	35-44	1	1	1	F	187
Wills	35-44	1	1	1	M	76
Wills	45-54				F	359
Wills	45-54				M	412
Wills	45-54	0			F	5532
Wills	45-54	0			M	5398
Wills	45-54	1	0	1	F	286
Wills	45-54	1	0	1	M	102
Wills	45-54	1	1	0	F	3383
Wills	45-54	1	1	0	M	3433
Wills	45-54	1	1	1	F	76
Wills	45-54	1	1	1	M	26
Wills	55-64				F	281
Wills	55-64				M	302
Wills	55-64	0			F	6156
Wills	55-64	0			M	5929
Wills	55-64	1	0	1	F	786
Wills	55-64	1	0	1	M	247
Wills	55-64	1	1	0	F	324
Wills	55-64	1	1	0	M	611
Wills	55-64	1	1	1	F	18
Wills	55-64	1	1	1	M	6
Wills	65-74				F	252
Wills	65-74				M	242
Wills	65-74	0			F	4177
Wills	65-74	0			M	3768
Wills	65-74	1	0	1	F	826
Wills	65-74	1	0	1	M	443
Wills	65-74	1	1	0	F	72
Wills	65-74	1	1	0	M	64
Wills	65-74	1	1	1	F	9
Wills	75-84				F	266
Wills	75-84				M	212
Wills	75-84	0			F	3646
Wills	75-84	0			M	2610
Wills	75-84	1	0	1	F	184
Wills	75-84	1	0	1	M	120
Wills	75-84	1	1	0	F	26
Wills	75-84	1	1	0	M	14
Wills	75-84	1	1	1	F	4
Wills	75-84	1	1	1	M	5
Wills	85+				F	298
Wills	85+				M	166
Wills	85+	0			F	2462
Wills	85+	0			M	1531
Wills	85+	1	0	1	F	13
Wills	85+	1	0	1	M	4
Wills	85+	1	1	0	F	11
Wills	85+	1	1	0	M	5
No usual address (Vic.)	15-19				F	84
No usual address (Vic.)	15-19				M	94
No usual address (Vic.)	15-19	0			F	125
No usual address (Vic.)	15-19	0			M	133
No usual address (Vic.)	15-19	1	0	1	F	14
No usual address (Vic.)	15-19	1	0	1	M	8
No usual address (Vic.)	15-19	1	1	0	F	3
No usual address (Vic.)	20-24				F	91
No usual address (Vic.)	20-24				M	128
No usual address (Vic.)	20-24	0			F	187
No usual address (Vic.)	20-24	0			M	199
No usual address (Vic.)	20-24	1	0	1	F	17
No usual address (Vic.)	20-24	1	0	1	M	7
No usual address (Vic.)	20-24	1	1	0	F	28
No usual address (Vic.)	20-24	1	1	0	M	12
No usual address (Vic.)	20-24	1	1	1	F	5
No usual address (Vic.)	25-34				F	306
No usual address (Vic.)	25-34				M	385
No usual address (Vic.)	25-34	0			F	372
No usual address (Vic.)	25-34	0			M	433
No usual address (Vic.)	25-34	1	0	1	F	34
No usual address (Vic.)	25-34	1	0	1	M	15
No usual address (Vic.)	25-34	1	1	0	F	157
No usual address (Vic.)	25-34	1	1	0	M	99
No usual address (Vic.)	25-34	1	1	1	F	10
No usual address (Vic.)	25-34	1	1	1	M	7
No usual address (Vic.)	35-44				F	345
No usual address (Vic.)	35-44				M	523
No usual address (Vic.)	35-44	0			F	219
No usual address (Vic.)	35-44	0			M	324
No usual address (Vic.)	35-44	1	0	1	F	25
No usual address (Vic.)	35-44	1	0	1	M	16
No usual address (Vic.)	35-44	1	1	0	F	135
No usual address (Vic.)	35-44	1	1	0	M	132
No usual address (Vic.)	35-44	1	1	1	F	3
No usual address (Vic.)	35-44	1	1	1	M	4
No usual address (Vic.)	45-54				F	181
No usual address (Vic.)	45-54				M	463
No usual address (Vic.)	45-54	0			F	227
No usual address (Vic.)	45-54	0			M	374
No usual address (Vic.)	45-54	1	0	1	F	18
No usual address (Vic.)	45-54	1	0	1	M	11
No usual address (Vic.)	45-54	1	1	0	F	52
No usual address (Vic.)	45-54	1	1	0	M	64
No usual address (Vic.)	55-64				F	117
No usual address (Vic.)	55-64				M	294
No usual address (Vic.)	55-64	0			F	262
No usual address (Vic.)	55-64	0			M	327
No usual address (Vic.)	55-64	1	0	1	F	45
No usual address (Vic.)	55-64	1	0	1	M	12
No usual address (Vic.)	55-64	1	1	0	F	6
No usual address (Vic.)	55-64	1	1	0	M	11
No usual address (Vic.)	65-74				F	62
No usual address (Vic.)	65-74				M	135
No usual address (Vic.)	65-74	0			F	128
No usual address (Vic.)	65-74	0			M	231
No usual address (Vic.)	65-74	1	0	1	F	23
No usual address (Vic.)	65-74	1	0	1	M	26
No usual address (Vic.)	75-84				F	7
No usual address (Vic.)	75-84				M	29
No usual address (Vic.)	75-84	0			F	42
No usual address (Vic.)	75-84	0			M	61
No usual address (Vic.)	75-84	1	0	1	F	3
No usual address (Vic.)	85+				F	10
No usual address (Vic.)	85+				M	11
No usual address (Vic.)	85+	0			F	12
No usual address (Vic.)	85+	0			M	4
Migratory - Offshore - Shipping (Vic.)	35-44				M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0			M	4
Migratory - Offshore - Shipping (Vic.)	45-54				M	3
Migratory - Offshore - Shipping (Vic.)	55-64				F	3
Migratory - Offshore - Shipping (Vic.)	55-64				M	7
Migratory - Offshore - Shipping (Vic.)	55-64	0			M	3
Blair	15-19				F	445
Blair	15-19				M	458
Blair	15-19	0			F	4956
Blair	15-19	0			M	5435
Blair	15-19	1	0	1	F	567
Blair	15-19	1	0	1	M	300
Blair	15-19	1	1	0	F	74
Blair	15-19	1	1	0	M	41
Blair	15-19	1	1	1	F	4
Blair	15-19	1	1	1	M	3
Blair	20-24				F	427
Blair	20-24				M	615
Blair	20-24	0			F	4356
Blair	20-24	0			M	4895
Blair	20-24	1	0	1	F	396
Blair	20-24	1	0	1	M	216
Blair	20-24	1	1	0	F	811
Blair	20-24	1	1	0	M	422
Blair	20-24	1	1	1	F	49
Blair	20-24	1	1	1	M	16
Blair	25-34				F	893
Blair	25-34				M	1375
Blair	25-34	0			F	6013
Blair	25-34	0			M	7362
Blair	25-34	1	0	1	F	561
Blair	25-34	1	0	1	M	335
Blair	25-34	1	1	0	F	6522
Blair	25-34	1	1	0	M	4241
Blair	25-34	1	1	1	F	341
Blair	25-34	1	1	1	M	152
Blair	35-44				F	763
Blair	35-44				M	1074
Blair	35-44	0			F	3718
Blair	35-44	0			M	4891
Blair	35-44	1	0	1	F	419
Blair	35-44	1	0	1	M	259
Blair	35-44	1	1	0	F	7631
Blair	35-44	1	1	0	M	6305
Blair	35-44	1	1	1	F	408
Blair	35-44	1	1	1	M	215
Blair	45-54				F	660
Blair	45-54				M	805
Blair	45-54	0			F	7233
Blair	45-54	0			M	6999
Blair	45-54	1	0	1	F	947
Blair	45-54	1	0	1	M	375
Blair	45-54	1	1	0	F	2993
Blair	45-54	1	1	0	M	3025
Blair	45-54	1	1	1	F	132
Blair	45-54	1	1	1	M	78
Blair	55-64				F	498
Blair	55-64				M	595
Blair	55-64	0			F	7887
Blair	55-64	0			M	8236
Blair	55-64	1	0	1	F	1920
Blair	55-64	1	0	1	M	796
Blair	55-64	1	1	0	F	233
Blair	55-64	1	1	0	M	554
Blair	55-64	1	1	1	F	34
Blair	55-64	1	1	1	M	11
Blair	65-74				F	431
Blair	65-74				M	440
Blair	65-74	0			F	6168
Blair	65-74	0			M	6219
Blair	65-74	1	0	1	F	1223
Blair	65-74	1	0	1	M	803
Blair	65-74	1	1	0	F	42
Blair	65-74	1	1	0	M	75
Blair	65-74	1	1	1	F	17
Blair	65-74	1	1	1	M	3
Blair	75-84				F	404
Blair	75-84				M	293
Blair	75-84	0			F	3651
Blair	75-84	0			M	3334
Blair	75-84	1	0	1	F	187
Blair	75-84	1	0	1	M	136
Blair	75-84	1	1	0	F	12
Blair	75-84	1	1	0	M	10
Blair	75-84	1	1	1	F	3
Blair	85+				F	289
Blair	85+				M	136
Blair	85+	0			F	1268
Blair	85+	0			M	839
Blair	85+	1	0	1	F	9
Blair	85+	1	0	1	M	10
Blair	85+	1	1	0	F	3
Bonner	15-19				F	177
Bonner	15-19				M	167
Bonner	15-19	0			F	4449
Bonner	15-19	0			M	4943
Bonner	15-19	1	0	1	F	307
Bonner	15-19	1	0	1	M	201
Bonner	15-19	1	1	0	F	24
Bonner	15-19	1	1	0	M	11
Bonner	20-24				F	180
Bonner	20-24				M	249
Bonner	20-24	0			F	4123
Bonner	20-24	0			M	4605
Bonner	20-24	1	0	1	F	220
Bonner	20-24	1	0	1	M	132
Bonner	20-24	1	1	0	F	171
Bonner	20-24	1	1	0	M	103
Bonner	20-24	1	1	1	F	13
Bonner	20-24	1	1	1	M	6
Bonner	25-34				F	432
Bonner	25-34				M	504
Bonner	25-34	0			F	6009
Bonner	25-34	0			M	6924
Bonner	25-34	1	0	1	F	368
Bonner	25-34	1	0	1	M	176
Bonner	25-34	1	1	0	F	3416
Bonner	25-34	1	1	0	M	2196
Bonner	25-34	1	1	1	F	132
Bonner	25-34	1	1	1	M	43
Bonner	35-44				F	402
Bonner	35-44				M	467
Bonner	35-44	0			F	3431
Bonner	35-44	0			M	4147
Bonner	35-44	1	0	1	F	278
Bonner	35-44	1	0	1	M	152
Bonner	35-44	1	1	0	F	8412
Bonner	35-44	1	1	0	M	6787
Bonner	35-44	1	1	1	F	270
Bonner	35-44	1	1	1	M	129
Bonner	45-54				F	346
Bonner	45-54				M	421
Bonner	45-54	0			F	6548
Bonner	45-54	0			M	6064
Bonner	45-54	1	0	1	F	499
Bonner	45-54	1	0	1	M	195
Bonner	45-54	1	1	0	F	4282
Bonner	45-54	1	1	0	M	4421
Bonner	45-54	1	1	1	F	110
Bonner	45-54	1	1	1	M	65
Bonner	55-64				F	286
Bonner	55-64				M	318
Bonner	55-64	0			F	7210
Bonner	55-64	0			M	7083
Bonner	55-64	1	0	1	F	1629
Bonner	55-64	1	0	1	M	638
Bonner	55-64	1	1	0	F	305
Bonner	55-64	1	1	0	M	723
Bonner	55-64	1	1	1	F	18
Bonner	55-64	1	1	1	M	9
Bonner	65-74				F	253
Bonner	65-74				M	242
Bonner	65-74	0			F	5287
Bonner	65-74	0			M	5129
Bonner	65-74	1	0	1	F	1678
Bonner	65-74	1	0	1	M	977
Bonner	65-74	1	1	0	F	66
Bonner	65-74	1	1	0	M	116
Bonner	65-74	1	1	1	F	10
Bonner	65-74	1	1	1	M	7
Bonner	75-84				F	281
Bonner	75-84				M	203
Bonner	75-84	0			F	3874
Bonner	75-84	0			M	3188
Bonner	75-84	1	0	1	F	292
Bonner	75-84	1	0	1	M	251
Bonner	75-84	1	1	0	F	20
Bonner	75-84	1	1	0	M	14
Bonner	75-84	1	1	1	F	4
Bonner	75-84	1	1	1	M	6
Bonner	85+				F	253
Bonner	85+				M	147
Bonner	85+	0			F	1864
Bonner	85+	0			M	1093
Bonner	85+	1	0	1	F	20
Bonner	85+	1	0	1	M	8
Bowman	15-19				F	177
Bowman	15-19				M	175
Bowman	15-19	0			F	4284
Bowman	15-19	0			M	4871
Bowman	15-19	1	0	1	F	343
Bowman	15-19	1	0	1	M	219
Bowman	15-19	1	1	0	F	16
Bowman	15-19	1	1	0	M	16
Bowman	15-19	1	1	1	F	5
Bowman	20-24				F	155
Bowman	20-24				M	185
Bowman	20-24	0			F	3125
Bowman	20-24	0			M	3932
Bowman	20-24	1	0	1	F	223
Bowman	20-24	1	0	1	M	124
Bowman	20-24	1	1	0	F	279
Bowman	20-24	1	1	0	M	140
Bowman	20-24	1	1	1	F	17
Bowman	25-34				F	328
Bowman	25-34				M	367
Bowman	25-34	0			F	3779
Bowman	25-34	0			M	4772
Bowman	25-34	1	0	1	F	317
Bowman	25-34	1	0	1	M	165
Bowman	25-34	1	1	0	F	3671
Bowman	25-34	1	1	0	M	2432
Bowman	25-34	1	1	1	F	191
Bowman	25-34	1	1	1	M	59
Bowman	35-44				F	359
Bowman	35-44				M	363
Bowman	35-44	0			F	2514
Bowman	35-44	0			M	3189
Bowman	35-44	1	0	1	F	285
Bowman	35-44	1	0	1	M	177
Bowman	35-44	1	1	0	F	6769
Bowman	35-44	1	1	0	M	5440
Bowman	35-44	1	1	1	F	290
Bowman	35-44	1	1	1	M	152
Bowman	45-54				F	376
Bowman	45-54				M	453
Bowman	45-54	0			F	6910
Bowman	45-54	0			M	6123
Bowman	45-54	1	0	1	F	720
Bowman	45-54	1	0	1	M	321
Bowman	45-54	1	1	0	F	3305
Bowman	45-54	1	1	0	M	3355
Bowman	45-54	1	1	1	F	135
Bowman	45-54	1	1	1	M	77
Bowman	55-64				F	361
Bowman	55-64				M	437
Bowman	55-64	0			F	8589
Bowman	55-64	0			M	8543
Bowman	55-64	1	0	1	F	2195
Bowman	55-64	1	0	1	M	847
Bowman	55-64	1	1	0	F	269
Bowman	55-64	1	1	0	M	580
Bowman	55-64	1	1	1	F	23
Bowman	55-64	1	1	1	M	14
Bowman	65-74				F	385
Bowman	65-74				M	404
Bowman	65-74	0			F	7719
Bowman	65-74	0			M	7463
Bowman	65-74	1	0	1	F	1778
Bowman	65-74	1	0	1	M	1118
Bowman	65-74	1	1	0	F	71
Bowman	65-74	1	1	0	M	98
Bowman	65-74	1	1	1	F	7
Bowman	75-84				F	424
Bowman	75-84				M	327
Bowman	75-84	0			F	4811
Bowman	75-84	0			M	4330
Bowman	75-84	1	0	1	F	272
Bowman	75-84	1	0	1	M	250
Bowman	75-84	1	1	0	F	14
Bowman	75-84	1	1	0	M	19
Bowman	85+				F	536
Bowman	85+				M	242
Bowman	85+	0			F	1764
Bowman	85+	0			M	1229
Bowman	85+	1	0	1	F	15
Bowman	85+	1	0	1	M	9
Brisbane	15-19				F	175
Brisbane	15-19				M	167
Brisbane	15-19	0			F	4340
Brisbane	15-19	0			M	4246
Brisbane	15-19	1	0	1	F	219
Brisbane	15-19	1	0	1	M	104
Brisbane	15-19	1	1	0	F	9
Brisbane	15-19	1	1	0	M	4
Brisbane	20-24				F	591
Brisbane	20-24				M	527
Brisbane	20-24	0			F	9128
Brisbane	20-24	0			M	8096
Brisbane	20-24	1	0	1	F	282
Brisbane	20-24	1	0	1	M	111
Brisbane	20-24	1	1	0	F	110
Brisbane	20-24	1	1	0	M	36
Brisbane	20-24	1	1	1	F	4
Brisbane	20-24	1	1	1	M	4
Brisbane	25-34				F	1278
Brisbane	25-34				M	1536
Brisbane	25-34	0			F	17203
Brisbane	25-34	0			M	18096
Brisbane	25-34	1	0	1	F	584
Brisbane	25-34	1	0	1	M	313
Brisbane	25-34	1	1	0	F	2351
Brisbane	25-34	1	1	0	M	1528
Brisbane	25-34	1	1	1	F	67
Brisbane	25-34	1	1	1	M	23
Brisbane	35-44				F	707
Brisbane	35-44				M	939
Brisbane	35-44	0			F	6328
Brisbane	35-44	0			M	8252
Brisbane	35-44	1	0	1	F	336
Brisbane	35-44	1	0	1	M	202
Brisbane	35-44	1	1	0	F	6240
Brisbane	35-44	1	1	0	M	5235
Brisbane	35-44	1	1	1	F	196
Brisbane	35-44	1	1	1	M	93
Brisbane	45-54				F	420
Brisbane	45-54				M	674
Brisbane	45-54	0			F	6876
Brisbane	45-54	0			M	7013
Brisbane	45-54	1	0	1	F	335
Brisbane	45-54	1	0	1	M	157
Brisbane	45-54	1	1	0	F	3942
Brisbane	45-54	1	1	0	M	4023
Brisbane	45-54	1	1	1	F	91
Brisbane	45-54	1	1	1	M	57
Brisbane	55-64				F	406
Brisbane	55-64				M	499
Brisbane	55-64	0			F	6994
Brisbane	55-64	0			M	7304
Brisbane	55-64	1	0	1	F	926
Brisbane	55-64	1	0	1	M	366
Brisbane	55-64	1	1	0	F	325
Brisbane	55-64	1	1	0	M	690
Brisbane	55-64	1	1	1	F	14
Brisbane	55-64	1	1	1	M	3
Brisbane	65-74				F	275
Brisbane	65-74				M	322
Brisbane	65-74	0			F	4151
Brisbane	65-74	0			M	4498
Brisbane	65-74	1	0	1	F	1265
Brisbane	65-74	1	0	1	M	676
Brisbane	65-74	1	1	0	F	45
Brisbane	65-74	1	1	0	M	87
Brisbane	65-74	1	1	1	F	4
Brisbane	75-84				F	202
Brisbane	75-84				M	194
Brisbane	75-84	0			F	2588
Brisbane	75-84	0			M	2286
Brisbane	75-84	1	0	1	F	244
Brisbane	75-84	1	0	1	M	186
Brisbane	75-84	1	1	0	F	9
Brisbane	75-84	1	1	0	M	11
Brisbane	85+				F	142
Brisbane	85+				M	85
Brisbane	85+	0			F	1308
Brisbane	85+	0			M	711
Brisbane	85+	1	0	1	F	10
Brisbane	85+	1	0	1	M	5
Brisbane	85+	1	1	0	F	3
Brisbane	85+	1	1	0	M	4
Capricornia	15-19				F	443
Capricornia	15-19				M	549
Capricornia	15-19	0			F	3737
Capricornia	15-19	0			M	4335
Capricornia	15-19	1	0	1	F	410
Capricornia	15-19	1	0	1	M	254
Capricornia	15-19	1	1	0	F	45
Capricornia	15-19	1	1	0	M	19
Capricornia	15-19	1	1	1	F	7
Capricornia	15-19	1	1	1	M	3
Capricornia	20-24				F	518
Capricornia	20-24				M	831
Capricornia	20-24	0			F	3148
Capricornia	20-24	0			M	3579
Capricornia	20-24	1	0	1	F	298
Capricornia	20-24	1	0	1	M	144
Capricornia	20-24	1	1	0	F	490
Capricornia	20-24	1	1	0	M	218
Capricornia	20-24	1	1	1	F	31
Capricornia	20-24	1	1	1	M	5
Capricornia	25-34				F	1066
Capricornia	25-34				M	2195
Capricornia	25-34	0			F	4138
Capricornia	25-34	0			M	5453
Capricornia	25-34	1	0	1	F	416
Capricornia	25-34	1	0	1	M	240
Capricornia	25-34	1	1	0	F	4605
Capricornia	25-34	1	1	0	M	3070
Capricornia	25-34	1	1	1	F	309
Capricornia	25-34	1	1	1	M	94
Capricornia	35-44				F	890
Capricornia	35-44				M	1896
Capricornia	35-44	0			F	2715
Capricornia	35-44	0			M	3537
Capricornia	35-44	1	0	1	F	343
Capricornia	35-44	1	0	1	M	205
Capricornia	35-44	1	1	0	F	5929
Capricornia	35-44	1	1	0	M	4966
Capricornia	35-44	1	1	1	F	353
Capricornia	35-44	1	1	1	M	178
Capricornia	45-54				F	835
Capricornia	45-54				M	1746
Capricornia	45-54	0			F	5911
Capricornia	45-54	0			M	6038
Capricornia	45-54	1	0	1	F	878
Capricornia	45-54	1	0	1	M	359
Capricornia	45-54	1	1	0	F	2279
Capricornia	45-54	1	1	0	M	2438
Capricornia	45-54	1	1	1	F	114
Capricornia	45-54	1	1	1	M	82
Capricornia	55-64				F	742
Capricornia	55-64				M	1365
Capricornia	55-64	0			F	7051
Capricornia	55-64	0			M	7857
Capricornia	55-64	1	0	1	F	2046
Capricornia	55-64	1	0	1	M	832
Capricornia	55-64	1	1	0	F	169
Capricornia	55-64	1	1	0	M	437
Capricornia	55-64	1	1	1	F	13
Capricornia	55-64	1	1	1	M	12
Capricornia	65-74				F	487
Capricornia	65-74				M	684
Capricornia	65-74	0			F	5357
Capricornia	65-74	0			M	6122
Capricornia	65-74	1	0	1	F	1168
Capricornia	65-74	1	0	1	M	771
Capricornia	65-74	1	1	0	F	44
Capricornia	65-74	1	1	0	M	66
Capricornia	65-74	1	1	1	M	3
Capricornia	75-84				F	374
Capricornia	75-84				M	342
Capricornia	75-84	0			F	3535
Capricornia	75-84	0			M	3201
Capricornia	75-84	1	0	1	F	173
Capricornia	75-84	1	0	1	M	141
Capricornia	75-84	1	1	0	F	14
Capricornia	75-84	1	1	0	M	12
Capricornia	85+				F	241
Capricornia	85+				M	162
Capricornia	85+	0			F	1417
Capricornia	85+	0			M	952
Capricornia	85+	1	0	1	F	11
Capricornia	85+	1	0	1	M	6
Capricornia	85+	1	1	0	M	3
Dawson	15-19				F	396
Dawson	15-19				M	432
Dawson	15-19	0			F	3859
Dawson	15-19	0			M	4314
Dawson	15-19	1	0	1	F	381
Dawson	15-19	1	0	1	M	209
Dawson	15-19	1	1	0	F	29
Dawson	15-19	1	1	0	M	12
Dawson	20-24				F	543
Dawson	20-24				M	655
Dawson	20-24	0			F	3520
Dawson	20-24	0			M	4027
Dawson	20-24	1	0	1	F	271
Dawson	20-24	1	0	1	M	110
Dawson	20-24	1	1	0	F	447
Dawson	20-24	1	1	0	M	188
Dawson	20-24	1	1	1	F	28
Dawson	20-24	1	1	1	M	5
Dawson	25-34				F	1165
Dawson	25-34				M	1714
Dawson	25-34	0			F	4832
Dawson	25-34	0			M	6249
Dawson	25-34	1	0	1	F	404
Dawson	25-34	1	0	1	M	269
Dawson	25-34	1	1	0	F	4093
Dawson	25-34	1	1	0	M	2469
Dawson	25-34	1	1	1	F	237
Dawson	25-34	1	1	1	M	73
Dawson	35-44				F	894
Dawson	35-44				M	1555
Dawson	35-44	0			F	2921
Dawson	35-44	0			M	3827
Dawson	35-44	1	0	1	F	310
Dawson	35-44	1	0	1	M	217
Dawson	35-44	1	1	0	F	6024
Dawson	35-44	1	1	0	M	4761
Dawson	35-44	1	1	1	F	346
Dawson	35-44	1	1	1	M	141
Dawson	45-54				F	876
Dawson	45-54				M	1425
Dawson	45-54	0			F	6489
Dawson	45-54	0			M	6463
Dawson	45-54	1	0	1	F	804
Dawson	45-54	1	0	1	M	356
Dawson	45-54	1	1	0	F	2547
Dawson	45-54	1	1	0	M	2700
Dawson	45-54	1	1	1	F	131
Dawson	45-54	1	1	1	M	96
Dawson	55-64				F	763
Dawson	55-64				M	1220
Dawson	55-64	0			F	7499
Dawson	55-64	0			M	8494
Dawson	55-64	1	0	1	F	1970
Dawson	55-64	1	0	1	M	774
Dawson	55-64	1	1	0	F	232
Dawson	55-64	1	1	0	M	492
Dawson	55-64	1	1	1	F	15
Dawson	55-64	1	1	1	M	20
Dawson	65-74				F	534
Dawson	65-74				M	721
Dawson	65-74	0			F	5812
Dawson	65-74	0			M	6553
Dawson	65-74	1	0	1	F	1241
Dawson	65-74	1	0	1	M	756
Dawson	65-74	1	1	0	F	46
Dawson	65-74	1	1	0	M	83
Dawson	65-74	1	1	1	F	3
Dawson	65-74	1	1	1	M	5
Dawson	75-84				F	423
Dawson	75-84				M	414
Dawson	75-84	0			F	3563
Dawson	75-84	0			M	3417
Dawson	75-84	1	0	1	F	197
Dawson	75-84	1	0	1	M	148
Dawson	75-84	1	1	0	F	11
Dawson	75-84	1	1	0	M	7
Dawson	85+				F	271
Dawson	85+				M	168
Dawson	85+	0			F	1509
Dawson	85+	0			M	935
Dawson	85+	1	0	1	F	15
Dawson	85+	1	0	1	M	7
Dawson	85+	1	1	0	M	5
Dickson	15-19				F	169
Dickson	15-19				M	210
Dickson	15-19	0			F	4676
Dickson	15-19	0			M	5201
Dickson	15-19	1	0	1	F	382
Dickson	15-19	1	0	1	M	203
Dickson	15-19	1	1	0	F	25
Dickson	15-19	1	1	0	M	18
Dickson	15-19	1	1	1	F	3
Dickson	20-24				F	169
Dickson	20-24				M	206
Dickson	20-24	0			F	3684
Dickson	20-24	0			M	4311
Dickson	20-24	1	0	1	F	261
Dickson	20-24	1	0	1	M	147
Dickson	20-24	1	1	0	F	316
Dickson	20-24	1	1	0	M	175
Dickson	20-24	1	1	1	F	17
Dickson	25-34				F	405
Dickson	25-34				M	482
Dickson	25-34	0			F	4593
Dickson	25-34	0			M	5891
Dickson	25-34	1	0	1	F	392
Dickson	25-34	1	0	1	M	234
Dickson	25-34	1	1	0	F	4044
Dickson	25-34	1	1	0	M	2671
Dickson	25-34	1	1	1	F	209
Dickson	25-34	1	1	1	M	79
Dickson	35-44				F	386
Dickson	35-44				M	438
Dickson	35-44	0			F	2893
Dickson	35-44	0			M	3568
Dickson	35-44	1	0	1	F	307
Dickson	35-44	1	0	1	M	211
Dickson	35-44	1	1	0	F	7713
Dickson	35-44	1	1	0	M	6277
Dickson	35-44	1	1	1	F	318
Dickson	35-44	1	1	1	M	161
Dickson	45-54				F	363
Dickson	45-54				M	422
Dickson	45-54	0			F	6967
Dickson	45-54	0			M	6482
Dickson	45-54	1	0	1	F	644
Dickson	45-54	1	0	1	M	278
Dickson	45-54	1	1	0	F	3954
Dickson	45-54	1	1	0	M	4170
Dickson	45-54	1	1	1	F	101
Dickson	45-54	1	1	1	M	66
Dickson	55-64				F	251
Dickson	55-64				M	294
Dickson	55-64	0			F	7328
Dickson	55-64	0			M	7491
Dickson	55-64	1	0	1	F	1877
Dickson	55-64	1	0	1	M	781
Dickson	55-64	1	1	0	F	234
Dickson	55-64	1	1	0	M	591
Dickson	55-64	1	1	1	F	19
Dickson	55-64	1	1	1	M	17
Dickson	65-74				F	253
Dickson	65-74				M	231
Dickson	65-74	0			F	5592
Dickson	65-74	0			M	5481
Dickson	65-74	1	0	1	F	1587
Dickson	65-74	1	0	1	M	1040
Dickson	65-74	1	1	0	F	50
Dickson	65-74	1	1	0	M	81
Dickson	65-74	1	1	1	F	10
Dickson	65-74	1	1	1	M	5
Dickson	75-84				F	220
Dickson	75-84				M	144
Dickson	75-84	0			F	3192
Dickson	75-84	0			M	2977
Dickson	75-84	1	0	1	F	264
Dickson	75-84	1	0	1	M	220
Dickson	75-84	1	1	0	F	8
Dickson	75-84	1	1	0	M	13
Dickson	85+				F	180
Dickson	85+				M	83
Dickson	85+	0			F	1103
Dickson	85+	0			M	668
Dickson	85+	1	0	1	F	11
Dickson	85+	1	0	1	M	6
Fadden	15-19				F	394
Fadden	15-19				M	343
Fadden	15-19	0			F	4838
Fadden	15-19	0			M	5220
Fadden	15-19	1	0	1	F	401
Fadden	15-19	1	0	1	M	228
Fadden	15-19	1	1	0	F	30
Fadden	15-19	1	1	0	M	15
Fadden	15-19	1	1	1	M	7
Fadden	20-24				F	431
Fadden	20-24				M	443
Fadden	20-24	0			F	4812
Fadden	20-24	0			M	5277
Fadden	20-24	1	0	1	F	314
Fadden	20-24	1	0	1	M	179
Fadden	20-24	1	1	0	F	439
Fadden	20-24	1	1	0	M	190
Fadden	20-24	1	1	1	F	30
Fadden	20-24	1	1	1	M	4
Fadden	25-34				F	983
Fadden	25-34				M	1044
Fadden	25-34	0			F	6482
Fadden	25-34	0			M	7792
Fadden	25-34	1	0	1	F	455
Fadden	25-34	1	0	1	M	283
Fadden	25-34	1	1	0	F	5298
Fadden	25-34	1	1	0	M	3295
Fadden	25-34	1	1	1	F	217
Fadden	25-34	1	1	1	M	74
Fadden	35-44				F	772
Fadden	35-44				M	865
Fadden	35-44	0			F	3759
Fadden	35-44	0			M	4555
Fadden	35-44	1	0	1	F	333
Fadden	35-44	1	0	1	M	240
Fadden	35-44	1	1	0	F	8122
Fadden	35-44	1	1	0	M	6465
Fadden	35-44	1	1	1	F	309
Fadden	35-44	1	1	1	M	144
Fadden	45-54				F	751
