CED_NAME16	CountryOfBirth	Sex	persons
Cunningham	TWN	M	30
Cunningham	USA	F	407
Cunningham	USA	M	328
Cunningham	VNM	F	459
Cunningham	VNM	M	356
Cunningham	WSM	F	12
Cunningham	WSM	M	13
Cunningham	ZAF	F	339
Cunningham	ZAF	M	317
Cunningham	ZWE	F	56
Cunningham	ZWE	M	45
Dobell		F	5584
Dobell		M	5110
Dobell	AFG	F	3
Dobell	AFG	M	10
Dobell	AUS	F	67395
Dobell	AUS	M	63909
Dobell	BGD	F	33
Dobell	BGD	M	34
Dobell	BIH	F	13
Dobell	BIH	M	18
Dobell	BRA	F	74
Dobell	BRA	M	58
Dobell	CAN	F	141
Dobell	CAN	M	109
Dobell	CHL	F	79
Dobell	CHL	M	80
Dobell	CHN	F	453
Dobell	CHN	M	246
Dobell	DEU	F	264
Dobell	DEU	M	195
Dobell	EGY	F	69
Dobell	EGY	M	90
Dobell	FJI	F	129
Dobell	FJI	M	99
Dobell	FRA	F	73
Dobell	FRA	M	59
Dobell	GBR	F	3642
Dobell	GBR	M	3485
Dobell	GRC	F	76
Dobell	GRC	M	76
Dobell	HKG	F	71
Dobell	HKG	M	60
Dobell	HRV	F	68
Dobell	HRV	M	67
Dobell	IDN	F	125
Dobell	IDN	M	119
Dobell	IND	F	573
Dobell	IND	M	596
Dobell	IRL	F	255
Dobell	IRL	M	271
Dobell	IRN	F	42
Dobell	IRN	M	46
Dobell	IRQ	F	11
Dobell	IRQ	M	17
Dobell	ITA	F	171
Dobell	ITA	M	254
Dobell	JPN	F	89
Dobell	JPN	M	34
Dobell	KHM	F	30
Dobell	KHM	M	14
Dobell	KOR	F	190
Dobell	KOR	M	154
Dobell	LBN	F	49
Dobell	LBN	M	73
Dobell	LKA	F	57
Dobell	LKA	M	61
Dobell	MKD	F	11
Dobell	MKD	M	11
Dobell	MLT	F	154
Dobell	MLT	M	182
Dobell	MMR	F	12
Dobell	MMR	M	9
Dobell	MUS	F	54
Dobell	MUS	M	35
Dobell	MYS	F	136
Dobell	MYS	M	101
Dobell	NLD	F	205
Dobell	NLD	M	179
Dobell	NPL	F	88
Dobell	NPL	M	111
Dobell	NZL	F	1313
Dobell	NZL	M	1292
Dobell	PAK	F	44
Dobell	PAK	M	57
Dobell	PHL	F	845
Dobell	PHL	M	373
Dobell	PNG	F	55
Dobell	PNG	M	55
Dobell	POL	F	99
Dobell	POL	M	66
Dobell	SGP	F	39
Dobell	SGP	M	36
Dobell	THA	F	273
Dobell	THA	M	90
Dobell	TUR	F	19
Dobell	TUR	M	25
Dobell	TWN	F	29
Dobell	TWN	M	13
Dobell	USA	F	240
Dobell	USA	M	236
Dobell	VNM	F	125
Dobell	VNM	M	77
Dobell	WSM	F	18
Dobell	WSM	M	19
Dobell	ZAF	F	386
Dobell	ZAF	M	373
Dobell	ZWE	F	87
Dobell	ZWE	M	89
Eden-Monaro		F	6364
Eden-Monaro		M	6597
Eden-Monaro	AFG	F	6
Eden-Monaro	AFG	M	15
Eden-Monaro	AUS	F	63777
Eden-Monaro	AUS	M	64126
Eden-Monaro	BGD	F	91
Eden-Monaro	BGD	M	104
Eden-Monaro	BIH	F	30
Eden-Monaro	BIH	M	23
Eden-Monaro	BRA	F	54
Eden-Monaro	BRA	M	37
Eden-Monaro	CAN	F	197
Eden-Monaro	CAN	M	151
Eden-Monaro	CHL	F	55
Eden-Monaro	CHL	M	55
Eden-Monaro	CHN	F	241
Eden-Monaro	CHN	M	177
Eden-Monaro	DEU	F	502
Eden-Monaro	DEU	M	397
Eden-Monaro	EGY	F	43
Eden-Monaro	EGY	M	54
Eden-Monaro	FJI	F	124
Eden-Monaro	FJI	M	114
Eden-Monaro	FRA	F	93
Eden-Monaro	FRA	M	91
Eden-Monaro	GBR	F	2963
Eden-Monaro	GBR	M	2975
Eden-Monaro	GRC	F	98
Eden-Monaro	GRC	M	85
Eden-Monaro	HKG	F	51
Eden-Monaro	HKG	M	53
Eden-Monaro	HRV	F	136
Eden-Monaro	HRV	M	139
Eden-Monaro	IDN	F	106
Eden-Monaro	IDN	M	53
Eden-Monaro	IND	F	748
Eden-Monaro	IND	M	936
Eden-Monaro	IRL	F	140
Eden-Monaro	IRL	M	135
Eden-Monaro	IRN	F	35
Eden-Monaro	IRN	M	53
Eden-Monaro	IRQ	F	9
Eden-Monaro	IRQ	M	20
Eden-Monaro	ITA	F	247
Eden-Monaro	ITA	M	327
Eden-Monaro	JPN	F	52
Eden-Monaro	JPN	M	27
Eden-Monaro	KHM	F	15
Eden-Monaro	KHM	M	15
Eden-Monaro	KOR	F	72
Eden-Monaro	KOR	M	50
Eden-Monaro	LBN	F	39
Eden-Monaro	LBN	M	35
Eden-Monaro	LKA	F	91
Eden-Monaro	LKA	M	100
Eden-Monaro	MKD	F	278
Eden-Monaro	MKD	M	311
Eden-Monaro	MLT	F	61
Eden-Monaro	MLT	M	71
Eden-Monaro	MMR	F	17
Eden-Monaro	MMR	M	17
Eden-Monaro	MUS	F	16
Eden-Monaro	MUS	M	17
Eden-Monaro	MYS	F	139
Eden-Monaro	MYS	M	121
Eden-Monaro	NLD	F	268
Eden-Monaro	NLD	M	232
Eden-Monaro	NPL	F	285
Eden-Monaro	NPL	M	337
Eden-Monaro	NZL	F	979
Eden-Monaro	NZL	M	1057
Eden-Monaro	PAK	F	90
Eden-Monaro	PAK	M	143
Eden-Monaro	PHL	F	629
Eden-Monaro	PHL	M	367
Eden-Monaro	PNG	F	98
Eden-Monaro	PNG	M	67
Eden-Monaro	POL	F	95
Eden-Monaro	POL	M	63
Eden-Monaro	SGP	F	64
Eden-Monaro	SGP	M	47
Eden-Monaro	THA	F	277
Eden-Monaro	THA	M	102
Eden-Monaro	TUR	F	23
Eden-Monaro	TUR	M	21
Eden-Monaro	TWN	F	79
Eden-Monaro	TWN	M	42
Eden-Monaro	USA	F	418
Eden-Monaro	USA	M	357
Eden-Monaro	VNM	F	87
Eden-Monaro	VNM	M	66
Eden-Monaro	WSM	F	28
Eden-Monaro	WSM	M	23
Eden-Monaro	ZAF	F	363
Eden-Monaro	ZAF	M	357
Eden-Monaro	ZWE	F	77
Eden-Monaro	ZWE	M	69
Farrer		F	8072
Farrer		M	8498
Farrer	AFG	F	23
Farrer	AFG	M	47
Farrer	AUS	F	70361
Farrer	AUS	M	68589
Farrer	BGD	F	51
Farrer	BGD	M	54
Farrer	BIH	F	4
Farrer	BIH	M	5
Farrer	BRA	F	21
Farrer	BRA	M	22
Farrer	CAN	F	62
Farrer	CAN	M	62
Farrer	CHL	F	27
Farrer	CHL	M	25
Farrer	CHN	F	229
Farrer	CHN	M	164
Farrer	DEU	F	269
Farrer	DEU	M	240
Farrer	EGY	F	21
Farrer	EGY	M	29
Farrer	FJI	F	173
Farrer	FJI	M	194
Farrer	FRA	F	32
Farrer	FRA	M	34
Farrer	GBR	F	1638
Farrer	GBR	M	1555
Farrer	GRC	F	41
Farrer	GRC	M	40
Farrer	HKG	F	43
Farrer	HKG	M	29
Farrer	HRV	F	36
Farrer	HRV	M	27
Farrer	IDN	F	81
Farrer	IDN	M	51
Farrer	IND	F	1548
Farrer	IND	M	1916
Farrer	IRL	F	73
Farrer	IRL	M	93
Farrer	IRN	F	18
Farrer	IRN	M	23
Farrer	IRQ	F	13
Farrer	IRQ	M	16
Farrer	ITA	F	627
Farrer	ITA	M	642
Farrer	JPN	F	35
Farrer	JPN	M	15
Farrer	KHM	F	14
Farrer	KHM	M	7
Farrer	KOR	F	60
Farrer	KOR	M	54
Farrer	LBN	F	13
Farrer	LBN	M	16
Farrer	LKA	F	98
Farrer	LKA	M	112
Farrer	MKD	F	3
Farrer	MLT	F	32
Farrer	MLT	M	33
Farrer	MMR	F	12
Farrer	MMR	M	9
Farrer	MUS	F	16
Farrer	MUS	M	12
Farrer	MYS	F	273
Farrer	MYS	M	331
Farrer	NLD	F	213
Farrer	NLD	M	212
Farrer	NPL	F	202
Farrer	NPL	M	217
Farrer	NZL	F	878
Farrer	NZL	M	866
Farrer	PAK	F	105
Farrer	PAK	M	175
Farrer	PHL	F	803
Farrer	PHL	M	530
Farrer	PNG	F	34
Farrer	PNG	M	34
Farrer	POL	F	24
Farrer	POL	M	18
Farrer	SGP	F	36
Farrer	SGP	M	15
Farrer	THA	F	198
Farrer	THA	M	53
Farrer	TUR	F	40
Farrer	TUR	M	48
Farrer	TWN	F	122
Farrer	TWN	M	63
Farrer	USA	F	144
Farrer	USA	M	98
Farrer	VNM	F	79
Farrer	VNM	M	60
Farrer	WSM	F	114
Farrer	WSM	M	100
Farrer	ZAF	F	272
Farrer	ZAF	M	251
Farrer	ZWE	F	68
Farrer	ZWE	M	67
Fowler		F	11846
Fowler		M	11674
Fowler	AFG	F	136
Fowler	AFG	M	187
Fowler	AUS	F	32600
Fowler	AUS	M	35184
Fowler	BGD	F	247
Fowler	BGD	M	271
Fowler	BIH	F	562
Fowler	BIH	M	511
Fowler	BRA	F	26
Fowler	BRA	M	28
Fowler	CAN	F	31
Fowler	CAN	M	32
Fowler	CHL	F	535
Fowler	CHL	M	493
Fowler	CHN	F	1904
Fowler	CHN	M	1557
Fowler	DEU	F	199
Fowler	DEU	M	180
Fowler	EGY	F	283
Fowler	EGY	M	273
Fowler	FJI	F	927
Fowler	FJI	M	796
Fowler	FRA	F	32
Fowler	FRA	M	43
Fowler	GBR	F	405
Fowler	GBR	M	538
Fowler	GRC	F	242
Fowler	GRC	M	225
Fowler	HKG	F	194
Fowler	HKG	M	187
Fowler	HRV	F	1008
Fowler	HRV	M	885
Fowler	IDN	F	317
Fowler	IDN	M	207
Fowler	IND	F	1080
Fowler	IND	M	1301
Fowler	IRL	F	41
Fowler	IRL	M	64
Fowler	IRN	F	442
Fowler	IRN	M	537
Fowler	IRQ	F	7588
Fowler	IRQ	M	7433
Fowler	ITA	F	1149
Fowler	ITA	M	1043
Fowler	JPN	F	49
Fowler	JPN	M	25
Fowler	KHM	F	3190
Fowler	KHM	M	2520
Fowler	KOR	F	87
Fowler	KOR	M	69
Fowler	LBN	F	976
Fowler	LBN	M	1113
Fowler	LKA	F	93
Fowler	LKA	M	118
Fowler	MKD	F	440
Fowler	MKD	M	408
Fowler	MLT	F	220
Fowler	MLT	M	219
Fowler	MMR	F	128
Fowler	MMR	M	134
Fowler	MUS	F	99
Fowler	MUS	M	86
Fowler	MYS	F	320
Fowler	MYS	M	431
Fowler	NLD	F	29
Fowler	NLD	M	40
Fowler	NPL	F	272
Fowler	NPL	M	286
Fowler	NZL	F	1002
Fowler	NZL	M	1007
Fowler	PAK	F	363
Fowler	PAK	M	445
Fowler	PHL	F	1380
Fowler	PHL	M	970
Fowler	PNG	F	8
Fowler	PNG	M	7
Fowler	POL	F	245
Fowler	POL	M	198
Fowler	SGP	F	58
Fowler	SGP	M	55
Fowler	THA	F	774
Fowler	THA	M	546
Fowler	TUR	F	250
Fowler	TUR	M	229
Fowler	TWN	F	91
Fowler	TWN	M	57
Fowler	USA	F	85
Fowler	USA	M	110
Fowler	VNM	F	15328
Fowler	VNM	M	12492
Fowler	WSM	F	434
Fowler	WSM	M	369
Fowler	ZAF	F	61
Fowler	ZAF	M	62
Fowler	ZWE	F	61
Fowler	ZWE	M	46
Gilmore		F	6510
Gilmore		M	6482
Gilmore	AFG	F	4
Gilmore	AUS	F	65997
Gilmore	AUS	M	64609
Gilmore	BGD	F	15
Gilmore	BGD	M	23
Gilmore	BIH	F	12
Gilmore	BIH	M	8
Gilmore	BRA	F	45
Gilmore	BRA	M	31
Gilmore	CAN	F	174
Gilmore	CAN	M	133
Gilmore	CHL	F	66
Gilmore	CHL	M	64
Gilmore	CHN	F	233
Gilmore	CHN	M	166
Gilmore	DEU	F	490
Gilmore	DEU	M	406
Gilmore	EGY	F	45
Gilmore	EGY	M	56
Gilmore	FJI	F	62
Gilmore	FJI	M	64
Gilmore	FRA	F	78
Gilmore	FRA	M	67
Gilmore	GBR	F	4400
Gilmore	GBR	M	4244
Gilmore	GRC	F	93
Gilmore	GRC	M	137
Gilmore	HKG	F	50
Gilmore	HKG	M	40
Gilmore	HRV	F	148
Gilmore	HRV	M	139
Gilmore	IDN	F	98
Gilmore	IDN	M	47
Gilmore	IND	F	338
Gilmore	IND	M	371
Gilmore	IRL	F	174
Gilmore	IRL	M	174
Gilmore	IRN	F	29
Gilmore	IRN	M	37
Gilmore	IRQ	F	10
Gilmore	IRQ	M	23
Gilmore	ITA	F	183
Gilmore	ITA	M	301
Gilmore	JPN	F	73
Gilmore	JPN	M	24
Gilmore	KHM	F	20
Gilmore	KHM	M	12
Gilmore	KOR	F	50
Gilmore	KOR	M	50
Gilmore	LBN	F	28
Gilmore	LBN	M	33
Gilmore	LKA	F	58
Gilmore	LKA	M	39
Gilmore	MKD	F	46
Gilmore	MKD	M	41
Gilmore	MLT	F	129
Gilmore	MLT	M	162
Gilmore	MMR	F	9
Gilmore	MMR	M	10
Gilmore	MUS	F	35
Gilmore	MUS	M	43
Gilmore	MYS	F	90
Gilmore	MYS	M	60
Gilmore	NLD	F	287
Gilmore	NLD	M	297
Gilmore	NPL	F	85
Gilmore	NPL	M	114
Gilmore	NZL	F	1060
Gilmore	NZL	M	1027
Gilmore	PAK	F	23
Gilmore	PAK	M	34
Gilmore	PHL	F	551
Gilmore	PHL	M	187
Gilmore	PNG	F	51
Gilmore	PNG	M	55
Gilmore	POL	F	95
Gilmore	POL	M	68
Gilmore	SGP	F	66
Gilmore	SGP	M	42
Gilmore	THA	F	223
Gilmore	THA	M	66
Gilmore	TUR	F	11
Gilmore	TUR	M	21
Gilmore	TWN	F	21
Gilmore	TWN	M	7
Gilmore	USA	F	354
Gilmore	USA	M	293
Gilmore	VNM	F	99
Gilmore	VNM	M	65
Gilmore	WSM	F	8
Gilmore	WSM	M	18
Gilmore	ZAF	F	293
Gilmore	ZAF	M	257
Gilmore	ZWE	F	40
Gilmore	ZWE	M	39
Grayndler		F	6333
Grayndler		M	6321
Grayndler	AFG	F	7
Grayndler	AFG	M	14
Grayndler	AUS	F	48931
Grayndler	AUS	M	46529
Grayndler	BGD	F	91
Grayndler	BGD	M	132
Grayndler	BIH	F	51
Grayndler	BIH	M	61
Grayndler	BRA	F	284
Grayndler	BRA	M	296
Grayndler	CAN	F	348
Grayndler	CAN	M	247
Grayndler	CHL	F	153
Grayndler	CHL	M	156
Grayndler	CHN	F	2137
Grayndler	CHN	M	1447
Grayndler	DEU	F	380
Grayndler	DEU	M	342
Grayndler	EGY	F	97
Grayndler	EGY	M	112
Grayndler	FJI	F	212
Grayndler	FJI	M	170
Grayndler	FRA	F	262
Grayndler	FRA	M	256
Grayndler	GBR	F	3735
Grayndler	GBR	M	4681
Grayndler	GRC	F	1012
Grayndler	GRC	M	753
Grayndler	HKG	F	441
Grayndler	HKG	M	367
Grayndler	HRV	F	118
Grayndler	HRV	M	100
Grayndler	IDN	F	393
Grayndler	IDN	M	276
Grayndler	IND	F	710
Grayndler	IND	M	819
Grayndler	IRL	F	518
Grayndler	IRL	M	670
Grayndler	IRN	F	123
Grayndler	IRN	M	159
Grayndler	IRQ	F	41
Grayndler	IRQ	M	43
Grayndler	ITA	F	1177
Grayndler	ITA	M	1146
Grayndler	JPN	F	372
Grayndler	JPN	M	159
Grayndler	KHM	F	51
Grayndler	KHM	M	34
Grayndler	KOR	F	445
Grayndler	KOR	M	221
Grayndler	LBN	F	375
Grayndler	LBN	M	324
Grayndler	LKA	F	157
Grayndler	LKA	M	169
Grayndler	MKD	F	98
Grayndler	MKD	M	92
Grayndler	MLT	F	109
Grayndler	MLT	M	93
Grayndler	MMR	F	61
Grayndler	MMR	M	42
Grayndler	MUS	F	51
Grayndler	MUS	M	54
Grayndler	MYS	F	454
Grayndler	MYS	M	443
Grayndler	NLD	F	143
Grayndler	NLD	M	153
Grayndler	NPL	F	660
Grayndler	NPL	M	977
Grayndler	NZL	F	1626
Grayndler	NZL	M	1647
Grayndler	PAK	F	46
Grayndler	PAK	M	96
Grayndler	PHL	F	946
Grayndler	PHL	M	636
Grayndler	PNG	F	72
Grayndler	PNG	M	52
Grayndler	POL	F	212
Grayndler	POL	M	139
Grayndler	SGP	F	261
Grayndler	SGP	M	218
Grayndler	THA	F	687
Grayndler	THA	M	363
Grayndler	TUR	F	165
Grayndler	TUR	M	196
Grayndler	TWN	F	167
Grayndler	TWN	M	117
Grayndler	USA	F	780
Grayndler	USA	M	738
Grayndler	VNM	F	1246
Grayndler	VNM	M	944
Grayndler	WSM	F	15
Grayndler	WSM	M	17
Grayndler	ZAF	F	443
Grayndler	ZAF	M	431
Grayndler	ZWE	F	50
Grayndler	ZWE	M	38
Greenway		F	7325
Greenway		M	7680
Greenway	AFG	F	579
Greenway	AFG	M	593
Greenway	AUS	F	49850
Greenway	AUS	M	51307
Greenway	BGD	F	674
Greenway	BGD	M	671
Greenway	BIH	F	121
Greenway	BIH	M	113
Greenway	BRA	F	81
Greenway	BRA	M	73
Greenway	CAN	F	106
Greenway	CAN	M	96
Greenway	CHL	F	157
Greenway	CHL	M	164
Greenway	CHN	F	2514
Greenway	CHN	M	1949
Greenway	DEU	F	218
Greenway	DEU	M	197
Greenway	EGY	F	426
Greenway	EGY	M	458
Greenway	FJI	F	1339
Greenway	FJI	M	1143
Greenway	FRA	F	56
Greenway	FRA	M	56
Greenway	GBR	F	1571
Greenway	GBR	M	1726
Greenway	GRC	F	189
Greenway	GRC	M	171
Greenway	HKG	F	422
Greenway	HKG	M	390
Greenway	HRV	F	225
Greenway	HRV	M	200
Greenway	IDN	F	599
Greenway	IDN	M	473
Greenway	IND	F	15493
Greenway	IND	M	16670
Greenway	IRL	F	169
Greenway	IRL	M	224
Greenway	IRN	F	783
Greenway	IRN	M	786
Greenway	IRQ	F	181
Greenway	IRQ	M	198
Greenway	ITA	F	327
Greenway	ITA	M	374
Greenway	JPN	F	79
Greenway	JPN	M	43
Greenway	KHM	F	47
Greenway	KHM	M	18
Greenway	KOR	F	762
Greenway	KOR	M	703
Greenway	LBN	F	468
Greenway	LBN	M	529
Greenway	LKA	F	2533
Greenway	LKA	M	2739
Greenway	MKD	F	38
Greenway	MKD	M	36
Greenway	MLT	F	518
Greenway	MLT	M	517
Greenway	MMR	F	262
Greenway	MMR	M	232
Greenway	MUS	F	191
Greenway	MUS	M	159
Greenway	MYS	F	636
Greenway	MYS	M	561
Greenway	NLD	F	104
Greenway	NLD	M	124
Greenway	NPL	F	1102
Greenway	NPL	M	1120
Greenway	NZL	F	1651
Greenway	NZL	M	1749
Greenway	PAK	F	1023
Greenway	PAK	M	1188
Greenway	PHL	F	4212
Greenway	PHL	M	3220
Greenway	PNG	F	41
Greenway	PNG	M	41
Greenway	POL	F	220
Greenway	POL	M	173
Greenway	SGP	F	257
Greenway	SGP	M	247
Greenway	THA	F	360
Greenway	THA	M	145
Greenway	TUR	F	368
Greenway	TUR	M	368
Greenway	TWN	F	149
Greenway	TWN	M	111
Greenway	USA	F	304
Greenway	USA	M	302
Greenway	VNM	F	357
Greenway	VNM	M	266
Greenway	WSM	F	156
Greenway	WSM	M	164
Greenway	ZAF	F	782
Greenway	ZAF	M	780
Greenway	ZWE	F	145
Greenway	ZWE	M	136
Hughes		F	4011
Hughes		M	3879
Hughes	AFG	F	7
Hughes	AFG	M	7
Hughes	AUS	F	57687
Hughes	AUS	M	56848
Hughes	BGD	F	161
Hughes	BGD	M	166
Hughes	BIH	F	71
Hughes	BIH	M	74
Hughes	BRA	F	179
Hughes	BRA	M	112
Hughes	CAN	F	154
Hughes	CAN	M	124
Hughes	CHL	F	134
Hughes	CHL	M	133
Hughes	CHN	F	1222
Hughes	CHN	M	891
Hughes	DEU	F	302
Hughes	DEU	M	251
Hughes	EGY	F	501
Hughes	EGY	M	515
Hughes	FJI	F	397
Hughes	FJI	M	343
Hughes	FRA	F	86
Hughes	FRA	M	88
Hughes	GBR	F	2686
Hughes	GBR	M	2934
Hughes	GRC	F	337
Hughes	GRC	M	328
Hughes	HKG	F	252
Hughes	HKG	M	226
Hughes	HRV	F	118
Hughes	HRV	M	122
Hughes	IDN	F	314
Hughes	IDN	M	228
Hughes	IND	F	1003
Hughes	IND	M	996
Hughes	IRL	F	252
Hughes	IRL	M	314
Hughes	IRN	F	61
Hughes	IRN	M	66
Hughes	IRQ	F	80
Hughes	IRQ	M	85
Hughes	ITA	F	334
Hughes	ITA	M	372
Hughes	JPN	F	143
Hughes	JPN	M	43
Hughes	KHM	F	50
Hughes	KHM	M	33
Hughes	KOR	F	134
Hughes	KOR	M	85
Hughes	LBN	F	396
Hughes	LBN	M	414
Hughes	LKA	F	107
Hughes	LKA	M	108
Hughes	MKD	F	261
Hughes	MKD	M	265
Hughes	MLT	F	109
Hughes	MLT	M	117
Hughes	MMR	F	30
Hughes	MMR	M	25
Hughes	MUS	F	121
Hughes	MUS	M	90
Hughes	MYS	F	263
Hughes	MYS	M	211
Hughes	NLD	F	128
Hughes	NLD	M	143
Hughes	NPL	F	155
Hughes	NPL	M	187
Hughes	NZL	F	951
Hughes	NZL	M	1019
Hughes	PAK	F	85
Hughes	PAK	M	96
Hughes	PHL	F	810
Hughes	PHL	M	463
Hughes	PNG	F	44
Hughes	PNG	M	43
Hughes	POL	F	200
Hughes	POL	M	140
Hughes	SGP	F	111
Hughes	SGP	M	76
Hughes	THA	F	265
Hughes	THA	M	99
Hughes	TUR	F	50
Hughes	TUR	M	58
Hughes	TWN	F	72
Hughes	TWN	M	34
Hughes	USA	F	307
Hughes	USA	M	245
Hughes	VNM	F	508
Hughes	VNM	M	383
Hughes	WSM	F	64
Hughes	WSM	M	61
Hughes	ZAF	F	480
Hughes	ZAF	M	463
Hughes	ZWE	F	53
Hughes	ZWE	M	55
Hume		F	5514
Hume		M	5569
Hume	AFG	F	20
Hume	AFG	M	44
Hume	AUS	F	71174
Hume	AUS	M	70436
Hume	BGD	F	60
Hume	BGD	M	77
Hume	BIH	F	46
Hume	BIH	M	39
Hume	BRA	F	41
Hume	BRA	M	35
Hume	CAN	F	117
Hume	CAN	M	81
Hume	CHL	F	133
Hume	CHL	M	135
Hume	CHN	F	339
Hume	CHN	M	248
Hume	DEU	F	334
Hume	DEU	M	251
Hume	EGY	F	76
Hume	EGY	M	89
Hume	FJI	F	218
Hume	FJI	M	189
Hume	FRA	F	52
Hume	FRA	M	50
Hume	GBR	F	3197
Hume	GBR	M	3067
Hume	GRC	F	90
Hume	GRC	M	125
Hume	HKG	F	48
Hume	HKG	M	51
Hume	HRV	F	134
Hume	HRV	M	146
Hume	IDN	F	98
Hume	IDN	M	56
Hume	IND	F	419
Hume	IND	M	480
Hume	IRL	F	197
Hume	IRL	M	259
Hume	IRN	F	47
Hume	IRN	M	61
Hume	IRQ	F	129
Hume	IRQ	M	136
Hume	ITA	F	271
Hume	ITA	M	368
Hume	JPN	F	35
Hume	JPN	M	16
Hume	KHM	F	52
Hume	KHM	M	40
Hume	KOR	F	57
Hume	KOR	M	53
Hume	LBN	F	134
Hume	LBN	M	199
Hume	LKA	F	73
Hume	LKA	M	74
Hume	MKD	F	38
Hume	MKD	M	51
Hume	MLT	F	235
Hume	MLT	M	234
Hume	MMR	F	17
Hume	MMR	M	20
Hume	MUS	F	62
Hume	MUS	M	67
Hume	MYS	F	102
Hume	MYS	M	78
Hume	NLD	F	186
Hume	NLD	M	194
Hume	NPL	F	113
Hume	NPL	M	117
Hume	NZL	F	925
Hume	NZL	M	941
Hume	PAK	F	73
Hume	PAK	M	86
Hume	PHL	F	565
Hume	PHL	M	272
Hume	PNG	F	43
Hume	PNG	M	39
Hume	POL	F	115
Hume	POL	M	94
Hume	SGP	F	46
Hume	SGP	M	44
Hume	THA	F	214
Hume	THA	M	63
Hume	TUR	F	38
Hume	TUR	M	35
Hume	TWN	F	34
Hume	TWN	M	18
Hume	USA	F	206
Hume	USA	M	200
Hume	VNM	F	135
Hume	VNM	M	85
Hume	WSM	F	42
Hume	WSM	M	57
Hume	ZAF	F	287
Hume	ZAF	M	292
Hume	ZWE	F	97
Hume	ZWE	M	73
Hunter		F	4815
Hunter		M	5129
Hunter	AFG	F	11
Hunter	AFG	M	14
Hunter	AUS	F	74637
Hunter	AUS	M	74430
Hunter	BGD	F	39
Hunter	BGD	M	50
Hunter	BIH	F	18
Hunter	BIH	M	16
Hunter	BRA	F	23
Hunter	BRA	M	14
Hunter	CAN	F	96
Hunter	CAN	M	95
Hunter	CHL	F	24
Hunter	CHL	M	27
Hunter	CHN	F	217
Hunter	CHN	M	187
Hunter	DEU	F	267
Hunter	DEU	M	246
Hunter	EGY	F	23
Hunter	EGY	M	41
Hunter	FJI	F	80
Hunter	FJI	M	113
Hunter	FRA	F	40
Hunter	FRA	M	37
Hunter	GBR	F	2313
Hunter	GBR	M	2317
Hunter	GRC	F	35
Hunter	GRC	M	29
Hunter	HKG	F	71
Hunter	HKG	M	43
Hunter	HRV	F	32
Hunter	HRV	M	39
Hunter	IDN	F	64
Hunter	IDN	M	35
Hunter	IND	F	376
Hunter	IND	M	418
Hunter	IRL	F	132
Hunter	IRL	M	161
Hunter	IRN	F	27
Hunter	IRN	M	35
Hunter	IRQ	F	12
Hunter	IRQ	M	22
Hunter	ITA	F	85
Hunter	ITA	M	121
Hunter	JPN	F	47
Hunter	JPN	M	11
Hunter	KHM	F	33
Hunter	KHM	M	26
Hunter	KOR	F	71
Hunter	KOR	M	55
Hunter	LBN	F	22
Hunter	LBN	M	50
Hunter	LKA	F	71
Hunter	LKA	M	57
Hunter	MKD	F	18
Hunter	MKD	M	21
Hunter	MLT	F	38
Hunter	MLT	M	62
Hunter	MMR	F	16
Hunter	MMR	M	8
Hunter	MUS	F	22
Hunter	MUS	M	26
Hunter	MYS	F	110
Hunter	MYS	M	87
Hunter	NLD	F	202
Hunter	NLD	M	199
Hunter	NPL	F	71
Hunter	NPL	M	99
Hunter	NZL	F	1147
Hunter	NZL	M	1284
Hunter	PAK	F	61
Hunter	PAK	M	65
Hunter	PHL	F	657
Hunter	PHL	M	291
Hunter	PNG	F	78
Hunter	PNG	M	58
Hunter	POL	F	64
Hunter	POL	M	60
Hunter	SGP	F	41
Hunter	SGP	M	25
Hunter	THA	F	266
Hunter	THA	M	104
Hunter	TUR	F	11
Hunter	TUR	M	14
Hunter	TWN	F	29
Hunter	TWN	M	11
Hunter	USA	F	216
Hunter	USA	M	181
Hunter	VNM	F	117
Hunter	VNM	M	108
Hunter	WSM	F	43
Hunter	WSM	M	39
Hunter	ZAF	F	390
Hunter	ZAF	M	384
Hunter	ZWE	F	86
Hunter	ZWE	M	79
Kingsford Smith		F	10854
Kingsford Smith		M	10378
Kingsford Smith	AFG	F	17
Kingsford Smith	AFG	M	27
Kingsford Smith	AUS	F	47201
Kingsford Smith	AUS	M	47240
Kingsford Smith	BGD	F	538
Kingsford Smith	BGD	M	644
Kingsford Smith	BIH	F	106
Kingsford Smith	BIH	M	76
Kingsford Smith	BRA	F	1406
Kingsford Smith	BRA	M	1396
Kingsford Smith	CAN	F	333
Kingsford Smith	CAN	M	231
Kingsford Smith	CHL	F	442
Kingsford Smith	CHL	M	398
Kingsford Smith	CHN	F	4416
Kingsford Smith	CHN	M	3632
Kingsford Smith	DEU	F	448
Kingsford Smith	DEU	M	422
Kingsford Smith	EGY	F	409
Kingsford Smith	EGY	M	356
Kingsford Smith	FJI	F	307
Kingsford Smith	FJI	M	248
Kingsford Smith	FRA	F	697
Kingsford Smith	FRA	M	774
Kingsford Smith	GBR	F	4291
Kingsford Smith	GBR	M	4733
Kingsford Smith	GRC	F	1175
Kingsford Smith	GRC	M	957
Kingsford Smith	HKG	F	1003
Kingsford Smith	HKG	M	876
Kingsford Smith	HRV	F	198
Kingsford Smith	HRV	M	146
Kingsford Smith	IDN	F	2713
