CED_NAME16	Age5yr	Indigenous	persons
Groom	50-54	0	8961
Groom	50-54	1	364
Groom	55-59		464
Groom	55-59	0	8472
Groom	55-59	1	288
Groom	60-64		418
Groom	60-64	0	8693
Groom	60-64	1	238
Groom	65+		1497
Groom	65+	0	28406
Groom	65+	1	380
Herbert	0-4		578
Herbert	0-4	0	7569
Herbert	0-4	1	1776
Herbert	5-9		693
Herbert	5-9	0	8501
Herbert	5-9	1	1919
Herbert	10-14		702
Herbert	10-14	0	8525
Herbert	10-14	1	1944
Herbert	15-19		751
Herbert	15-19	0	8564
Herbert	15-19	1	1729
Herbert	20-24		1406
Herbert	20-24	0	10273
Herbert	20-24	1	1373
Herbert	25-29		1172
Herbert	25-29	0	10354
Herbert	25-29	1	1177
Herbert	30-34		913
Herbert	30-34	0	9524
Herbert	30-34	1	1019
Herbert	35-39		960
Herbert	35-39	0	9544
Herbert	35-39	1	904
Herbert	40-44		758
Herbert	40-44	0	8489
Herbert	40-44	1	757
Herbert	45-49		775
Herbert	45-49	0	8816
Herbert	45-49	1	778
Herbert	50-54		743
Herbert	50-54	0	8893
Herbert	50-54	1	711
Herbert	55-59		603
Herbert	55-59	0	8481
Herbert	55-59	1	584
Herbert	60-64		538
Herbert	60-64	0	8019
Herbert	60-64	1	477
Herbert	65+		1214
Herbert	65+	0	20810
Herbert	65+	1	722
Hinkler	0-4		358
Hinkler	0-4	0	5627
Hinkler	0-4	1	844
Hinkler	5-9		449
Hinkler	5-9	0	7095
Hinkler	5-9	1	950
Hinkler	10-14		521
Hinkler	10-14	0	8200
Hinkler	10-14	1	1028
Hinkler	15-19		438
Hinkler	15-19	0	7135
Hinkler	15-19	1	792
Hinkler	20-24		410
Hinkler	20-24	0	5838
Hinkler	20-24	1	618
Hinkler	25-29		469
Hinkler	25-29	0	6491
Hinkler	25-29	1	478
Hinkler	30-34		448
Hinkler	30-34	0	6547
Hinkler	30-34	1	406
Hinkler	35-39		472
Hinkler	35-39	0	6858
Hinkler	35-39	1	343
Hinkler	40-44		432
Hinkler	40-44	0	6958
Hinkler	40-44	1	357
Hinkler	45-49		574
Hinkler	45-49	0	7952
Hinkler	45-49	1	374
Hinkler	50-54		529
Hinkler	50-54	0	8664
Hinkler	50-54	1	342
Hinkler	55-59		585
Hinkler	55-59	0	9846
Hinkler	55-59	1	369
Hinkler	60-64		617
Hinkler	60-64	0	11049
Hinkler	60-64	1	281
Hinkler	65+		2241
Hinkler	65+	0	41903
Hinkler	65+	1	657
Kennedy	0-4		792
Kennedy	0-4	0	6634
Kennedy	0-4	1	2438
Kennedy	5-9		1045
Kennedy	5-9	0	7612
Kennedy	5-9	1	2714
Kennedy	10-14		1101
Kennedy	10-14	0	8023
Kennedy	10-14	1	3078
Kennedy	15-19		995
Kennedy	15-19	0	6844
Kennedy	15-19	1	2569
Kennedy	20-24		957
Kennedy	20-24	0	6047
Kennedy	20-24	1	1961
Kennedy	25-29		1173
Kennedy	25-29	0	7628
Kennedy	25-29	1	1895
Kennedy	30-34		1076
Kennedy	30-34	0	7885
Kennedy	30-34	1	1607
Kennedy	35-39		1038
Kennedy	35-39	0	7846
Kennedy	35-39	1	1465
Kennedy	40-44		986
Kennedy	40-44	0	7417
Kennedy	40-44	1	1292
Kennedy	45-49		1093
Kennedy	45-49	0	8052
Kennedy	45-49	1	1410
Kennedy	50-54		1098
Kennedy	50-54	0	8865
Kennedy	50-54	1	1392
Kennedy	55-59		1062
Kennedy	55-59	0	9554
Kennedy	55-59	1	1108
Kennedy	60-64		927
Kennedy	60-64	0	9736
Kennedy	60-64	1	903
Kennedy	65+		2703
Kennedy	65+	0	27890
Kennedy	65+	1	1467
Leichhardt	0-4		734
Leichhardt	0-4	0	6196
Leichhardt	0-4	1	2982
Leichhardt	5-9		831
Leichhardt	5-9	0	7530
Leichhardt	5-9	1	3159
Leichhardt	10-14		829
Leichhardt	10-14	0	8116
Leichhardt	10-14	1	3140
Leichhardt	15-19		812
Leichhardt	15-19	0	7089
Leichhardt	15-19	1	2654
Leichhardt	20-24		1076
Leichhardt	20-24	0	6306
Leichhardt	20-24	1	2385
Leichhardt	25-29		1364
Leichhardt	25-29	0	7879
Leichhardt	25-29	1	2131
Leichhardt	30-34		1340
Leichhardt	30-34	0	8849
Leichhardt	30-34	1	1927
Leichhardt	35-39		1064
Leichhardt	35-39	0	9109
Leichhardt	35-39	1	1668
Leichhardt	40-44		1071
Leichhardt	40-44	0	9138
Leichhardt	40-44	1	1636
Leichhardt	45-49		1048
Leichhardt	45-49	0	9937
Leichhardt	45-49	1	1582
Leichhardt	50-54		1050
Leichhardt	50-54	0	9872
Leichhardt	50-54	1	1456
Leichhardt	55-59		1004
Leichhardt	55-59	0	9619
Leichhardt	55-59	1	1252
Leichhardt	60-64		867
Leichhardt	60-64	0	9006
Leichhardt	60-64	1	1019
Leichhardt	65+		2088
Leichhardt	65+	0	23099
Leichhardt	65+	1	1708
Lilley	0-4		272
Lilley	0-4	0	8937
Lilley	0-4	1	422
Lilley	5-9		277
Lilley	5-9	0	8798
Lilley	5-9	1	380
Lilley	10-14		252
Lilley	10-14	0	8584
Lilley	10-14	1	368
Lilley	15-19		250
Lilley	15-19	0	7967
Lilley	15-19	1	380
Lilley	20-24		403
Lilley	20-24	0	9607
Lilley	20-24	1	388
Lilley	25-29		505
Lilley	25-29	0	11633
Lilley	25-29	1	388
Lilley	30-34		496
Lilley	30-34	0	12589
Lilley	30-34	1	297
Lilley	35-39		471
Lilley	35-39	0	12587
Lilley	35-39	1	235
Lilley	40-44		341
Lilley	40-44	0	10728
Lilley	40-44	1	204
Lilley	45-49		315
Lilley	45-49	0	10534
Lilley	45-49	1	233
Lilley	50-54		311
Lilley	50-54	0	9662
Lilley	50-54	1	215
Lilley	55-59		260
Lilley	55-59	0	8548
Lilley	55-59	1	185
Lilley	60-64		250
Lilley	60-64	0	7645
Lilley	60-64	1	150
Lilley	65+		995
Lilley	65+	0	24240
Lilley	65+	1	251
Longman	0-4		508
Longman	0-4	0	9386
Longman	0-4	1	1061
Longman	5-9		624
Longman	5-9	0	10468
Longman	5-9	1	1108
Longman	10-14		681
Longman	10-14	0	11210
Longman	10-14	1	1046
Longman	15-19		565
Longman	15-19	0	10044
Longman	15-19	1	852
Longman	20-24		579
Longman	20-24	0	9531
Longman	20-24	1	856
Longman	25-29		686
Longman	25-29	0	10633
Longman	25-29	1	718
Longman	30-34		580
Longman	30-34	0	10509
Longman	30-34	1	629
Longman	35-39		595
Longman	35-39	0	10395
Longman	35-39	1	490
Longman	40-44		556
Longman	40-44	0	9930
Longman	40-44	1	418
Longman	45-49		562
Longman	45-49	0	10456
Longman	45-49	1	453
Longman	50-54		496
Longman	50-54	0	10768
Longman	50-54	1	394
Longman	55-59		477
Longman	55-59	0	10432
Longman	55-59	1	300
Longman	60-64		445
Longman	60-64	0	10343
Longman	60-64	1	270
Longman	65+		1588
Longman	65+	0	34446
Longman	65+	1	513
Maranoa	0-4		630
Maranoa	0-4	0	6640
Maranoa	0-4	1	1229
Maranoa	5-9		833
Maranoa	5-9	0	7454
Maranoa	5-9	1	1426
Maranoa	10-14		985
Maranoa	10-14	0	7898
Maranoa	10-14	1	1468
Maranoa	15-19		741
Maranoa	15-19	0	6663
Maranoa	15-19	1	1055
Maranoa	20-24		751
Maranoa	20-24	0	6079
Maranoa	20-24	1	781
Maranoa	25-29		873
Maranoa	25-29	0	7003
Maranoa	25-29	1	725
Maranoa	30-34		844
Maranoa	30-34	0	6862
Maranoa	30-34	1	594
Maranoa	35-39		733
Maranoa	35-39	0	6926
Maranoa	35-39	1	543
Maranoa	40-44		778
Maranoa	40-44	0	6725
Maranoa	40-44	1	511
Maranoa	45-49		851
Maranoa	45-49	0	7621
Maranoa	45-49	1	542
Maranoa	50-54		883
Maranoa	50-54	0	8503
Maranoa	50-54	1	595
Maranoa	55-59		938
Maranoa	55-59	0	9173
Maranoa	55-59	1	546
Maranoa	60-64		915
Maranoa	60-64	0	9471
Maranoa	60-64	1	456
Maranoa	65+		2801
Maranoa	65+	0	29529
Maranoa	65+	1	850
McPherson	0-4		338
McPherson	0-4	0	7820
McPherson	0-4	1	309
McPherson	5-9		432
McPherson	5-9	0	9320
McPherson	5-9	1	282
McPherson	10-14		427
McPherson	10-14	0	9586
McPherson	10-14	1	383
McPherson	15-19		361
McPherson	15-19	0	8864
McPherson	15-19	1	325
McPherson	20-24		447
McPherson	20-24	0	8655
McPherson	20-24	1	310
McPherson	25-29		547
McPherson	25-29	0	9175
McPherson	25-29	1	253
McPherson	30-34		628
McPherson	30-34	0	10103
McPherson	30-34	1	226
McPherson	35-39		564
McPherson	35-39	0	10619
McPherson	35-39	1	221
McPherson	40-44		488
McPherson	40-44	0	10597
McPherson	40-44	1	192
McPherson	45-49		557
McPherson	45-49	0	10874
McPherson	45-49	1	196
McPherson	50-54		448
McPherson	50-54	0	9964
McPherson	50-54	1	167
McPherson	55-59		393
McPherson	55-59	0	9093
McPherson	55-59	1	143
McPherson	60-64		375
McPherson	60-64	0	9046
McPherson	60-64	1	109
McPherson	65+		1498
McPherson	65+	0	29046
McPherson	65+	1	223
Moncrieff	0-4		409
Moncrieff	0-4	0	7091
Moncrieff	0-4	1	299
Moncrieff	5-9		482
Moncrieff	5-9	0	7520
Moncrieff	5-9	1	286
Moncrieff	10-14		499
Moncrieff	10-14	0	8130
Moncrieff	10-14	1	301
Moncrieff	15-19		505
Moncrieff	15-19	0	8569
Moncrieff	15-19	1	293
Moncrieff	20-24		929
Moncrieff	20-24	0	11540
Moncrieff	20-24	1	411
Moncrieff	25-29		1328
Moncrieff	25-29	0	13392
Moncrieff	25-29	1	326
Moncrieff	30-34		1094
Moncrieff	30-34	0	12771
Moncrieff	30-34	1	231
Moncrieff	35-39		874
Moncrieff	35-39	0	11287
Moncrieff	35-39	1	220
Moncrieff	40-44		794
Moncrieff	40-44	0	10323
Moncrieff	40-44	1	186
Moncrieff	45-49		791
Moncrieff	45-49	0	10880
Moncrieff	45-49	1	198
Moncrieff	50-54		772
Moncrieff	50-54	0	10848
Moncrieff	50-54	1	201
Moncrieff	55-59		819
Moncrieff	55-59	0	10358
Moncrieff	55-59	1	142
Moncrieff	60-64		747
Moncrieff	60-64	0	10076
Moncrieff	60-64	1	140
Moncrieff	65+		2724
Moncrieff	65+	0	33128
Moncrieff	65+	1	219
Moreton	0-4		322
Moreton	0-4	0	9206
Moreton	0-4	1	249
Moreton	5-9		357
Moreton	5-9	0	10089
Moreton	5-9	1	255
Moreton	10-14		280
Moreton	10-14	0	9136
Moreton	10-14	1	272
Moreton	15-19		269
Moreton	15-19	0	8802
Moreton	15-19	1	266
Moreton	20-24		516
Moreton	20-24	0	12400
Moreton	20-24	1	292
Moreton	25-29		605
Moreton	25-29	0	13421
Moreton	25-29	1	263
Moreton	30-34		555
Moreton	30-34	0	13554
Moreton	30-34	1	217
Moreton	35-39		492
Moreton	35-39	0	13113
Moreton	35-39	1	159
Moreton	40-44		382
Moreton	40-44	0	11481
Moreton	40-44	1	127
Moreton	45-49		357
Moreton	45-49	0	10231
Moreton	45-49	1	157
Moreton	50-54		290
Moreton	50-54	0	9545
Moreton	50-54	1	129
Moreton	55-59		309
Moreton	55-59	0	8542
Moreton	55-59	1	102
Moreton	60-64		251
Moreton	60-64	0	7772
Moreton	60-64	1	79
Moreton	65+		791
Moreton	65+	0	22718
Moreton	65+	1	149
Oxley	0-4		608
Oxley	0-4	0	12196
Oxley	0-4	1	698
Oxley	5-9		688
Oxley	5-9	0	12845
Oxley	5-9	1	713
Oxley	10-14		640
Oxley	10-14	0	12280
Oxley	10-14	1	762
Oxley	15-19		474
Oxley	15-19	0	11182
Oxley	15-19	1	655
Oxley	20-24		543
Oxley	20-24	0	10975
Oxley	20-24	1	624
Oxley	25-29		633
Oxley	25-29	0	11856
Oxley	25-29	1	611
Oxley	30-34		640
Oxley	30-34	0	13642
Oxley	30-34	1	554
Oxley	35-39		634
Oxley	35-39	0	14030
Oxley	35-39	1	474
Oxley	40-44		518
Oxley	40-44	0	12307
Oxley	40-44	1	365
Oxley	45-49		455
Oxley	45-49	0	11573
Oxley	45-49	1	344
Oxley	50-54		374
Oxley	50-54	0	10774
Oxley	50-54	1	288
Oxley	55-59		345
Oxley	55-59	0	9531
Oxley	55-59	1	243
Oxley	60-64		284
Oxley	60-64	0	8362
Oxley	60-64	1	182
Oxley	65+		762
Oxley	65+	0	20611
Oxley	65+	1	270
Petrie	0-4		398
Petrie	0-4	0	10418
Petrie	0-4	1	746
Petrie	5-9		475
Petrie	5-9	0	11449
Petrie	5-9	1	813
Petrie	10-14		452
Petrie	10-14	0	11183
Petrie	10-14	1	757
Petrie	15-19		351
Petrie	15-19	0	10003
Petrie	15-19	1	596
Petrie	20-24		412
Petrie	20-24	0	9233
Petrie	20-24	1	500
Petrie	25-29		464
Petrie	25-29	0	9636
Petrie	25-29	1	528
Petrie	30-34		529
Petrie	30-34	0	11413
Petrie	30-34	1	420
Petrie	35-39		500
Petrie	35-39	0	12750
Petrie	35-39	1	366
Petrie	40-44		500
Petrie	40-44	0	11953
Petrie	40-44	1	291
Petrie	45-49		473
Petrie	45-49	0	11528
Petrie	45-49	1	333
Petrie	50-54		425
Petrie	50-54	0	11009
Petrie	50-54	1	315
Petrie	55-59		382
Petrie	55-59	0	10006
Petrie	55-59	1	251
Petrie	60-64		333
Petrie	60-64	0	9279
Petrie	60-64	1	199
Petrie	65+		1371
Petrie	65+	0	31928
Petrie	65+	1	318
Rankin	0-4		797
Rankin	0-4	0	11769
Rankin	0-4	1	792
Rankin	5-9		934
Rankin	5-9	0	13139
Rankin	5-9	1	831
Rankin	10-14		854
Rankin	10-14	0	12739
Rankin	10-14	1	806
Rankin	15-19		725
Rankin	15-19	0	11332
Rankin	15-19	1	807
Rankin	20-24		711
Rankin	20-24	0	10766
Rankin	20-24	1	583
Rankin	25-29		862
Rankin	25-29	0	11303
Rankin	25-29	1	467
Rankin	30-34		863
Rankin	30-34	0	12690
Rankin	30-34	1	415
Rankin	35-39		893
Rankin	35-39	0	13796
Rankin	35-39	1	310
Rankin	40-44		670
Rankin	40-44	0	11993
Rankin	40-44	1	299
Rankin	45-49		584
Rankin	45-49	0	10824
Rankin	45-49	1	290
Rankin	50-54		554
Rankin	50-54	0	10067
Rankin	50-54	1	286
Rankin	55-59		404
Rankin	55-59	0	9300
Rankin	55-59	1	197
Rankin	60-64		349
Rankin	60-64	0	8613
Rankin	60-64	1	167
Rankin	65+		1189
Rankin	65+	0	21647
Rankin	65+	1	234
Ryan	0-4		141
Ryan	0-4	0	7699
Ryan	0-4	1	158
Ryan	5-9		171
Ryan	5-9	0	10342
Ryan	5-9	1	171
Ryan	10-14		196
Ryan	10-14	0	11271
Ryan	10-14	1	201
Ryan	15-19		264
Ryan	15-19	0	12202
Ryan	15-19	1	252
Ryan	20-24		517
Ryan	20-24	0	13720
Ryan	20-24	1	277
Ryan	25-29		442
Ryan	25-29	0	9886
Ryan	25-29	1	174
Ryan	30-34		316
Ryan	30-34	0	9439
Ryan	30-34	1	124
Ryan	35-39		295
Ryan	35-39	0	10866
Ryan	35-39	1	100
Ryan	40-44		260
Ryan	40-44	0	11488
Ryan	40-44	1	111
Ryan	45-49		260
Ryan	45-49	0	11678
Ryan	45-49	1	81
Ryan	50-54		230
Ryan	50-54	0	10271
Ryan	50-54	1	84
Ryan	55-59		209
Ryan	55-59	0	8363
Ryan	55-59	1	70
Ryan	60-64		181
Ryan	60-64	0	7234
Ryan	60-64	1	53
Ryan	65+		783
Ryan	65+	0	23128
Ryan	65+	1	82
Wide Bay	0-4		384
Wide Bay	0-4	0	5195
Wide Bay	0-4	1	656
Wide Bay	5-9		503
Wide Bay	5-9	0	6824
Wide Bay	5-9	1	787
Wide Bay	10-14		584
Wide Bay	10-14	0	8077
Wide Bay	10-14	1	831
Wide Bay	15-19		526
Wide Bay	15-19	0	7294
Wide Bay	15-19	1	696
Wide Bay	20-24		368
Wide Bay	20-24	0	5222
Wide Bay	20-24	1	531
Wide Bay	25-29		445
Wide Bay	25-29	0	5342
Wide Bay	25-29	1	430
Wide Bay	30-34		541
Wide Bay	30-34	0	5807
Wide Bay	30-34	1	387
Wide Bay	35-39		545
Wide Bay	35-39	0	6592
Wide Bay	35-39	1	366
Wide Bay	40-44		532
Wide Bay	40-44	0	7237
Wide Bay	40-44	1	354
Wide Bay	45-49		646
Wide Bay	45-49	0	8675
Wide Bay	45-49	1	361
Wide Bay	50-54		705
Wide Bay	50-54	0	9606
Wide Bay	50-54	1	369
Wide Bay	55-59		680
Wide Bay	55-59	0	10684
Wide Bay	55-59	1	354
Wide Bay	60-64		685
Wide Bay	60-64	0	11611
Wide Bay	60-64	1	295
Wide Bay	65+		2018
Wide Bay	65+	0	38003
Wide Bay	65+	1	492
Wright	0-4		506
Wright	0-4	0	9855
Wright	0-4	1	874
Wright	5-9		696
Wright	5-9	0	11368
Wright	5-9	1	918
Wright	10-14		746
Wright	10-14	0	12427
Wright	10-14	1	924
Wright	15-19		669
Wright	15-19	0	10765
Wright	15-19	1	718
Wright	20-24		526
Wright	20-24	0	8584
Wright	20-24	1	565
Wright	25-29		512
Wright	25-29	0	8974
Wright	25-29	1	461
Wright	30-34		660
Wright	30-34	0	9858
Wright	30-34	1	431
Wright	35-39		682
Wright	35-39	0	10910
Wright	35-39	1	426
Wright	40-44		621
Wright	40-44	0	10814
Wright	40-44	1	355
Wright	45-49		656
Wright	45-49	0	11684
Wright	45-49	1	356
Wright	50-54		690
Wright	50-54	0	11734
Wright	50-54	1	333
Wright	55-59		626
Wright	55-59	0	11220
Wright	55-59	1	243
Wright	60-64		478
Wright	60-64	0	10141
Wright	60-64	1	216
Wright	65+		1375
Wright	65+	0	26728
Wright	65+	1	333
No usual address (Qld)	0-4		68
No usual address (Qld)	0-4	0	344
No usual address (Qld)	0-4	1	96
No usual address (Qld)	5-9		56
No usual address (Qld)	5-9	0	383
No usual address (Qld)	5-9	1	75
No usual address (Qld)	10-14		52
No usual address (Qld)	10-14	0	302
No usual address (Qld)	10-14	1	70
No usual address (Qld)	15-19		82
No usual address (Qld)	15-19	0	386
No usual address (Qld)	15-19	1	98
No usual address (Qld)	20-24		184
No usual address (Qld)	20-24	0	631
No usual address (Qld)	20-24	1	120
No usual address (Qld)	25-29		324
No usual address (Qld)	25-29	0	976
No usual address (Qld)	25-29	1	101
No usual address (Qld)	30-34		250
No usual address (Qld)	30-34	0	876
No usual address (Qld)	30-34	1	113
No usual address (Qld)	35-39		240
No usual address (Qld)	35-39	0	734
No usual address (Qld)	35-39	1	99
No usual address (Qld)	40-44		228
No usual address (Qld)	40-44	0	669
No usual address (Qld)	40-44	1	108
No usual address (Qld)	45-49		232
No usual address (Qld)	45-49	0	656
No usual address (Qld)	45-49	1	85
No usual address (Qld)	50-54		178
No usual address (Qld)	50-54	0	690
No usual address (Qld)	50-54	1	85
No usual address (Qld)	55-59		204
No usual address (Qld)	55-59	0	851
No usual address (Qld)	55-59	1	44
No usual address (Qld)	60-64		170
No usual address (Qld)	60-64	0	1149
No usual address (Qld)	60-64	1	52
No usual address (Qld)	65+		298
No usual address (Qld)	65+	0	2271
No usual address (Qld)	65+	1	42
Migratory - Offshore - Shipping (Qld)	20-24		14
Migratory - Offshore - Shipping (Qld)	20-24	0	3
Migratory - Offshore - Shipping (Qld)	25-29		21
Migratory - Offshore - Shipping (Qld)	25-29	0	6
Migratory - Offshore - Shipping (Qld)	30-34		17
Migratory - Offshore - Shipping (Qld)	30-34	0	6
Migratory - Offshore - Shipping (Qld)	35-39		32
Migratory - Offshore - Shipping (Qld)	35-39	0	5
Migratory - Offshore - Shipping (Qld)	40-44		17
Migratory - Offshore - Shipping (Qld)	40-44	0	10
Migratory - Offshore - Shipping (Qld)	45-49		20
Migratory - Offshore - Shipping (Qld)	45-49	0	10
Migratory - Offshore - Shipping (Qld)	50-54		8
Migratory - Offshore - Shipping (Qld)	50-54	0	5
Migratory - Offshore - Shipping (Qld)	55-59		3
Migratory - Offshore - Shipping (Qld)	65+	0	3
Adelaide	0-4		247
Adelaide	0-4	0	9318
Adelaide	0-4	1	208
Adelaide	5-9		273
Adelaide	5-9	0	9374
Adelaide	5-9	1	216
Adelaide	10-14		264
Adelaide	10-14	0	9044
Adelaide	10-14	1	250
Adelaide	15-19		363
Adelaide	15-19	0	9411
Adelaide	15-19	1	274
Adelaide	20-24		641
Adelaide	20-24	0	16574
Adelaide	20-24	1	297
Adelaide	25-29		726
Adelaide	25-29	0	18724
Adelaide	25-29	1	270
Adelaide	30-34		599
Adelaide	30-34	0	16633
Adelaide	30-34	1	220
Adelaide	35-39		559
Adelaide	35-39	0	14936
Adelaide	35-39	1	177
Adelaide	40-44		503
Adelaide	40-44	0	12068
Adelaide	40-44	1	142
Adelaide	45-49		423
Adelaide	45-49	0	11186
Adelaide	45-49	1	162
Adelaide	50-54		429
Adelaide	50-54	0	10812
Adelaide	50-54	1	166
Adelaide	55-59		381
Adelaide	55-59	0	10302
Adelaide	55-59	1	121
Adelaide	60-64		344
Adelaide	60-64	0	9909
Adelaide	60-64	1	102
Adelaide	65+		1204
Adelaide	65+	0	29623
Adelaide	65+	1	146
Barker	0-4		399
Barker	0-4	0	7607
Barker	0-4	1	554
Barker	5-9		546
Barker	5-9	0	8826
Barker	5-9	1	565
Barker	10-14		638
Barker	10-14	0	9544
Barker	10-14	1	604
Barker	15-19		596
Barker	15-19	0	8657
Barker	15-19	1	473
Barker	20-24		483
Barker	20-24	0	7379
Barker	20-24	1	415
Barker	25-29		517
Barker	25-29	0	8275
Barker	25-29	1	345
Barker	30-34		542
Barker	30-34	0	8570
Barker	30-34	1	308
Barker	35-39		518
Barker	35-39	0	8922
Barker	35-39	1	267
Barker	40-44		541
Barker	40-44	0	8655
Barker	40-44	1	250
Barker	45-49		668
Barker	45-49	0	9441
Barker	45-49	1	262
Barker	50-54		656
Barker	50-54	0	10959
Barker	50-54	1	258
Barker	55-59		691
Barker	55-59	0	11319
Barker	55-59	1	224
Barker	60-64		681
Barker	60-64	0	11710
Barker	60-64	1	190
Barker	65+		2410
Barker	65+	0	36854
Barker	65+	1	357
Boothby	0-4		161
Boothby	0-4	0	8124
Boothby	0-4	1	152
Boothby	5-9		192
Boothby	5-9	0	8915
Boothby	5-9	1	142
Boothby	10-14		197
Boothby	10-14	0	9041
Boothby	10-14	1	177
Boothby	15-19		196
Boothby	15-19	0	9157
Boothby	15-19	1	204
Boothby	20-24		324
Boothby	20-24	0	10697
Boothby	20-24	1	194
Boothby	25-29		330
Boothby	25-29	0	10891
Boothby	25-29	1	149
Boothby	30-34		322
Boothby	30-34	0	11234
Boothby	30-34	1	123
Boothby	35-39		303
Boothby	35-39	0	11352
Boothby	35-39	1	93
Boothby	40-44		274
Boothby	40-44	0	10753
Boothby	40-44	1	76
Boothby	45-49		295
Boothby	45-49	0	10765
Boothby	45-49	1	88
Boothby	50-54		241
Boothby	50-54	0	10428
Boothby	50-54	1	108
Boothby	55-59		272
Boothby	55-59	0	10348
Boothby	55-59	1	84
Boothby	60-64		306
Boothby	60-64	0	10620
Boothby	60-64	1	70
Boothby	65+		1201
Boothby	65+	0	36922
Boothby	65+	1	112
Grey	0-4		523
Grey	0-4	0	7271
Grey	0-4	1	1344
Grey	5-9		686
Grey	5-9	0	8108
Grey	5-9	1	1331
Grey	10-14		734
Grey	10-14	0	8512
Grey	10-14	1	1326
Grey	15-19		613
Grey	15-19	0	7252
Grey	15-19	1	1176
Grey	20-24		566
Grey	20-24	0	6682
Grey	20-24	1	942
Grey	25-29		660
Grey	25-29	0	7875
Grey	25-29	1	973
Grey	30-34		679
Grey	30-34	0	8178
Grey	30-34	1	931
Grey	35-39		694
Grey	35-39	0	8175
Grey	35-39	1	781
Grey	40-44		659
Grey	40-44	0	7458
Grey	40-44	1	644
Grey	45-49		747
Grey	45-49	0	8641
Grey	45-49	1	638
Grey	50-54		823
Grey	50-54	0	10217
Grey	50-54	1	685
Grey	55-59		816
Grey	55-59	0	11227
Grey	55-59	1	597
Grey	60-64		828
Grey	60-64	0	11821
Grey	60-64	1	512
Grey	65+		2397
Grey	65+	0	36004
Grey	65+	1	771
Hindmarsh	0-4		241
Hindmarsh	0-4	0	8328
Hindmarsh	0-4	1	342
Hindmarsh	5-9		239
Hindmarsh	5-9	0	8236
Hindmarsh	5-9	1	349
Hindmarsh	10-14		270
Hindmarsh	10-14	0	8096
Hindmarsh	10-14	1	350
Hindmarsh	15-19		241
Hindmarsh	15-19	0	8097
Hindmarsh	15-19	1	329
Hindmarsh	20-24		344
Hindmarsh	20-24	0	9861
Hindmarsh	20-24	1	316
Hindmarsh	25-29		408
Hindmarsh	25-29	0	11058
Hindmarsh	25-29	1	257
Hindmarsh	30-34		428
Hindmarsh	30-34	0	11612
Hindmarsh	30-34	1	226
Hindmarsh	35-39		387
Hindmarsh	35-39	0	11181
Hindmarsh	35-39	1	204
Hindmarsh	40-44		317
Hindmarsh	40-44	0	10066
Hindmarsh	40-44	1	165
Hindmarsh	45-49		335
Hindmarsh	45-49	0	10132
Hindmarsh	45-49	1	176
Hindmarsh	50-54		361
Hindmarsh	50-54	0	11263
Hindmarsh	50-54	1	180
Hindmarsh	55-59		361
Hindmarsh	55-59	0	11198
Hindmarsh	55-59	1	147
Hindmarsh	60-64		336
Hindmarsh	60-64	0	10940
Hindmarsh	60-64	1	133
Hindmarsh	65+		1090
Hindmarsh	65+	0	33753
Hindmarsh	65+	1	196
Kingston	0-4		260
Kingston	0-4	0	8450
Kingston	0-4	1	359
Kingston	5-9		360
Kingston	5-9	0	9332
Kingston	5-9	1	404
Kingston	10-14		331
Kingston	10-14	0	9445
Kingston	10-14	1	390
Kingston	15-19		295
Kingston	15-19	0	8950
Kingston	15-19	1	331
Kingston	20-24		314
Kingston	20-24	0	8960
Kingston	20-24	1	261
Kingston	25-29		355
Kingston	25-29	0	9599
Kingston	25-29	1	265
Kingston	30-34		348
Kingston	30-34	0	10282
Kingston	30-34	1	211
Kingston	35-39		407
Kingston	35-39	0	10917
Kingston	35-39	1	157
Kingston	40-44		347
Kingston	40-44	0	9951
Kingston	40-44	1	122
Kingston	45-49		358
Kingston	45-49	0	10040
Kingston	45-49	1	159
Kingston	50-54		314
Kingston	50-54	0	10370
Kingston	50-54	1	124
Kingston	55-59		329
Kingston	55-59	0	10228
Kingston	55-59	1	90
Kingston	60-64		320
Kingston	60-64	0	10144
Kingston	60-64	1	97
Kingston	65+		1014
Kingston	65+	0	30972
Kingston	65+	1	139
Makin	0-4		228
Makin	0-4	0	9145
Makin	0-4	1	316
Makin	5-9		268
Makin	5-9	0	10069
Makin	5-9	1	341
Makin	10-14		289
Makin	10-14	0	10112
Makin	10-14	1	326
Makin	15-19		274
Makin	15-19	0	9583
Makin	15-19	1	264
Makin	20-24		251
Makin	20-24	0	10620
Makin	20-24	1	274
Makin	25-29		352
Makin	25-29	0	10950
Makin	25-29	1	262
Makin	30-34		309
Makin	30-34	0	11232
Makin	30-34	1	248
Makin	35-39		320
Makin	35-39	0	12012
Makin	35-39	1	201
Makin	40-44		329
Makin	40-44	0	10839
Makin	40-44	1	166
Makin	45-49		283
Makin	45-49	0	10426
Makin	45-49	1	155
Makin	50-54		281
Makin	50-54	0	10558
Makin	50-54	1	136
Makin	55-59		247
Makin	55-59	0	10251
Makin	55-59	1	129
Makin	60-64		241
Makin	60-64	0	9455
Makin	60-64	1	88
Makin	65+		895
Makin	65+	0	30896
Makin	65+	1	133
Mayo	0-4		333
Mayo	0-4	0	7959
Mayo	0-4	1	239
Mayo	5-9		428
Mayo	5-9	0	9550
Mayo	5-9	1	277
Mayo	10-14		394
Mayo	10-14	0	10344
