CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Holt	55-64	Year 12	F	3235
Holt	55-64	Year 12	M	3217
Holt	65-74		F	358
Holt	65-74		M	306
Holt	65-74	Did not go to school	F	243
Holt	65-74	Did not go to school	M	159
Holt	65-74	Year 8 or below	F	700
Holt	65-74	Year 8 or below	M	482
Holt	65-74	Year 9	F	601
Holt	65-74	Year 9	M	568
Holt	65-74	Year 10	F	1239
Holt	65-74	Year 10	M	1101
Holt	65-74	Year 11	F	665
Holt	65-74	Year 11	M	614
Holt	65-74	Year 12	F	1619
Holt	65-74	Year 12	M	1751
Holt	75-84		F	241
Holt	75-84		M	214
Holt	75-84	Did not go to school	F	112
Holt	75-84	Did not go to school	M	87
Holt	75-84	Year 8 or below	F	576
Holt	75-84	Year 8 or below	M	446
Holt	75-84	Year 9	F	321
Holt	75-84	Year 9	M	291
Holt	75-84	Year 10	F	531
Holt	75-84	Year 10	M	428
Holt	75-84	Year 11	F	220
Holt	75-84	Year 11	M	180
Holt	75-84	Year 12	F	587
Holt	75-84	Year 12	M	652
Holt	85+		F	153
Holt	85+		M	85
Holt	85+	Did not go to school	F	60
Holt	85+	Did not go to school	M	22
Holt	85+	Year 8 or below	F	302
Holt	85+	Year 8 or below	M	156
Holt	85+	Year 9	F	136
Holt	85+	Year 9	M	73
Holt	85+	Year 10	F	148
Holt	85+	Year 10	M	95
Holt	85+	Year 11	F	61
Holt	85+	Year 11	M	47
Holt	85+	Year 12	F	171
Holt	85+	Year 12	M	139
Hotham	15-19		F	195
Hotham	15-19		M	179
Hotham	15-19	Did not go to school	F	8
Hotham	15-19	Did not go to school	M	14
Hotham	15-19	Year 8 or below	F	21
Hotham	15-19	Year 8 or below	M	34
Hotham	15-19	Year 9	F	21
Hotham	15-19	Year 9	M	39
Hotham	15-19	Year 10	F	92
Hotham	15-19	Year 10	M	145
Hotham	15-19	Year 11	F	90
Hotham	15-19	Year 11	M	151
Hotham	15-19	Year 12	F	1572
Hotham	15-19	Year 12	M	1447
Hotham	20-24		F	361
Hotham	20-24		M	494
Hotham	20-24	Did not go to school	F	55
Hotham	20-24	Did not go to school	M	106
Hotham	20-24	Year 8 or below	F	26
Hotham	20-24	Year 8 or below	M	54
Hotham	20-24	Year 9	F	35
Hotham	20-24	Year 9	M	59
Hotham	20-24	Year 10	F	151
Hotham	20-24	Year 10	M	246
Hotham	20-24	Year 11	F	180
Hotham	20-24	Year 11	M	289
Hotham	20-24	Year 12	F	6284
Hotham	20-24	Year 12	M	7011
Hotham	25-34		F	860
Hotham	25-34		M	1235
Hotham	25-34	Did not go to school	F	224
Hotham	25-34	Did not go to school	M	314
Hotham	25-34	Year 8 or below	F	173
Hotham	25-34	Year 8 or below	M	203
Hotham	25-34	Year 9	F	134
Hotham	25-34	Year 9	M	209
Hotham	25-34	Year 10	F	398
Hotham	25-34	Year 10	M	727
Hotham	25-34	Year 11	F	401
Hotham	25-34	Year 11	M	642
Hotham	25-34	Year 12	F	13753
Hotham	25-34	Year 12	M	15099
Hotham	35-44		F	609
Hotham	35-44		M	663
Hotham	35-44	Did not go to school	F	302
Hotham	35-44	Did not go to school	M	288
Hotham	35-44	Year 8 or below	F	360
Hotham	35-44	Year 8 or below	M	270
Hotham	35-44	Year 9	F	289
Hotham	35-44	Year 9	M	253
Hotham	35-44	Year 10	F	548
Hotham	35-44	Year 10	M	793
Hotham	35-44	Year 11	F	398
Hotham	35-44	Year 11	M	655
Hotham	35-44	Year 12	F	11370
Hotham	35-44	Year 12	M	11051
Hotham	45-54		F	465
Hotham	45-54		M	518
Hotham	45-54	Did not go to school	F	439
Hotham	45-54	Did not go to school	M	320
Hotham	45-54	Year 8 or below	F	525
Hotham	45-54	Year 8 or below	M	360
Hotham	45-54	Year 9	F	458
Hotham	45-54	Year 9	M	452
Hotham	45-54	Year 10	F	977
Hotham	45-54	Year 10	M	1190
Hotham	45-54	Year 11	F	901
Hotham	45-54	Year 11	M	1221
Hotham	45-54	Year 12	F	8365
Hotham	45-54	Year 12	M	7618
Hotham	55-64		F	466
Hotham	55-64		M	477
Hotham	55-64	Did not go to school	F	675
Hotham	55-64	Did not go to school	M	532
Hotham	55-64	Year 8 or below	F	842
Hotham	55-64	Year 8 or below	M	634
Hotham	55-64	Year 9	F	540
Hotham	55-64	Year 9	M	573
Hotham	55-64	Year 10	F	1300
Hotham	55-64	Year 10	M	1475
Hotham	55-64	Year 11	F	1191
Hotham	55-64	Year 11	M	1281
Hotham	55-64	Year 12	F	5388
Hotham	55-64	Year 12	M	5063
Hotham	65-74		F	487
Hotham	65-74		M	434
Hotham	65-74	Did not go to school	F	640
Hotham	65-74	Did not go to school	M	439
Hotham	65-74	Year 8 or below	F	1459
Hotham	65-74	Year 8 or below	M	880
Hotham	65-74	Year 9	F	647
Hotham	65-74	Year 9	M	538
Hotham	65-74	Year 10	F	1286
Hotham	65-74	Year 10	M	1129
Hotham	65-74	Year 11	F	785
Hotham	65-74	Year 11	M	726
Hotham	65-74	Year 12	F	3353
Hotham	65-74	Year 12	M	3430
Hotham	75-84		F	465
Hotham	75-84		M	392
Hotham	75-84	Did not go to school	F	576
Hotham	75-84	Did not go to school	M	337
Hotham	75-84	Year 8 or below	F	1817
Hotham	75-84	Year 8 or below	M	1260
Hotham	75-84	Year 9	F	454
Hotham	75-84	Year 9	M	414
Hotham	75-84	Year 10	F	765
Hotham	75-84	Year 10	M	620
Hotham	75-84	Year 11	F	332
Hotham	75-84	Year 11	M	301
Hotham	75-84	Year 12	F	1288
Hotham	75-84	Year 12	M	1480
Hotham	85+		F	387
Hotham	85+		M	244
Hotham	85+	Did not go to school	F	341
Hotham	85+	Did not go to school	M	143
Hotham	85+	Year 8 or below	F	1027
Hotham	85+	Year 8 or below	M	654
Hotham	85+	Year 9	F	228
Hotham	85+	Year 9	M	158
Hotham	85+	Year 10	F	315
Hotham	85+	Year 10	M	208
Hotham	85+	Year 11	F	139
Hotham	85+	Year 11	M	90
Hotham	85+	Year 12	F	504
Hotham	85+	Year 12	M	462
Indi	15-19		F	286
Indi	15-19		M	285
Indi	15-19	Did not go to school	F	3
Indi	15-19	Did not go to school	M	4
Indi	15-19	Year 8 or below	F	18
Indi	15-19	Year 8 or below	M	51
Indi	15-19	Year 9	F	67
Indi	15-19	Year 9	M	109
Indi	15-19	Year 10	F	217
Indi	15-19	Year 10	M	438
Indi	15-19	Year 11	F	193
Indi	15-19	Year 11	M	354
Indi	15-19	Year 12	F	812
Indi	15-19	Year 12	M	778
Indi	20-24		F	258
Indi	20-24		M	314
Indi	20-24	Did not go to school	F	4
Indi	20-24	Did not go to school	M	8
Indi	20-24	Year 8 or below	F	24
Indi	20-24	Year 8 or below	M	32
Indi	20-24	Year 9	F	52
Indi	20-24	Year 9	M	80
Indi	20-24	Year 10	F	298
Indi	20-24	Year 10	M	469
Indi	20-24	Year 11	F	288
Indi	20-24	Year 11	M	547
Indi	20-24	Year 12	F	2468
Indi	20-24	Year 12	M	2201
Indi	25-34		F	532
Indi	25-34		M	579
Indi	25-34	Did not go to school	F	30
Indi	25-34	Did not go to school	M	27
Indi	25-34	Year 8 or below	F	69
Indi	25-34	Year 8 or below	M	105
Indi	25-34	Year 9	F	166
Indi	25-34	Year 9	M	311
Indi	25-34	Year 10	F	843
Indi	25-34	Year 10	M	1456
Indi	25-34	Year 11	F	750
Indi	25-34	Year 11	M	1137
Indi	25-34	Year 12	F	5849
Indi	25-34	Year 12	M	4405
Indi	35-44		F	576
Indi	35-44		M	640
Indi	35-44	Did not go to school	F	24
Indi	35-44	Did not go to school	M	33
Indi	35-44	Year 8 or below	F	88
Indi	35-44	Year 8 or below	M	133
Indi	35-44	Year 9	F	208
Indi	35-44	Year 9	M	408
Indi	35-44	Year 10	F	976
Indi	35-44	Year 10	M	1580
Indi	35-44	Year 11	F	819
Indi	35-44	Year 11	M	1102
Indi	35-44	Year 12	F	6431
Indi	35-44	Year 12	M	4440
Indi	45-54		F	694
Indi	45-54		M	694
Indi	45-54	Did not go to school	F	38
Indi	45-54	Did not go to school	M	45
Indi	45-54	Year 8 or below	F	116
Indi	45-54	Year 8 or below	M	179
Indi	45-54	Year 9	F	361
Indi	45-54	Year 9	M	551
Indi	45-54	Year 10	F	1596
Indi	45-54	Year 10	M	2224
Indi	45-54	Year 11	F	1741
Indi	45-54	Year 11	M	1893
Indi	45-54	Year 12	F	5775
Indi	45-54	Year 12	M	3962
Indi	55-64		F	764
Indi	55-64		M	868
Indi	55-64	Did not go to school	F	53
Indi	55-64	Did not go to school	M	51
Indi	55-64	Year 8 or below	F	248
Indi	55-64	Year 8 or below	M	369
Indi	55-64	Year 9	F	747
Indi	55-64	Year 9	M	980
Indi	55-64	Year 10	F	2491
Indi	55-64	Year 10	M	3071
Indi	55-64	Year 11	F	2781
Indi	55-64	Year 11	M	2502
Indi	55-64	Year 12	F	4815
Indi	55-64	Year 12	M	3281
Indi	65-74		F	786
Indi	65-74		M	909
Indi	65-74	Did not go to school	F	54
Indi	65-74	Did not go to school	M	49
Indi	65-74	Year 8 or below	F	622
Indi	65-74	Year 8 or below	M	709
Indi	65-74	Year 9	F	1120
Indi	65-74	Year 9	M	1197
Indi	65-74	Year 10	F	2705
Indi	65-74	Year 10	M	2529
Indi	65-74	Year 11	F	1874
Indi	65-74	Year 11	M	1733
Indi	65-74	Year 12	F	3469
Indi	65-74	Year 12	M	3636
Indi	75-84		F	780
Indi	75-84		M	591
Indi	75-84	Did not go to school	F	30
Indi	75-84	Did not go to school	M	33
Indi	75-84	Year 8 or below	F	857
Indi	75-84	Year 8 or below	M	904
Indi	75-84	Year 9	F	736
Indi	75-84	Year 9	M	793
Indi	75-84	Year 10	F	1475
Indi	75-84	Year 10	M	1290
Indi	75-84	Year 11	F	760
Indi	75-84	Year 11	M	548
Indi	75-84	Year 12	F	1286
Indi	75-84	Year 12	M	1433
Indi	85+		F	483
Indi	85+		M	265
Indi	85+	Did not go to school	F	35
Indi	85+	Did not go to school	M	17
Indi	85+	Year 8 or below	F	666
Indi	85+	Year 8 or below	M	451
Indi	85+	Year 9	F	304
Indi	85+	Year 9	M	219
Indi	85+	Year 10	F	502
Indi	85+	Year 10	M	268
Indi	85+	Year 11	F	198
Indi	85+	Year 11	M	135
Indi	85+	Year 12	F	378
Indi	85+	Year 12	M	312
Isaacs	15-19		F	100
Isaacs	15-19		M	113
Isaacs	15-19	Did not go to school	F	3
Isaacs	15-19	Did not go to school	M	6
Isaacs	15-19	Year 8 or below	F	9
Isaacs	15-19	Year 8 or below	M	24
Isaacs	15-19	Year 9	F	19
Isaacs	15-19	Year 9	M	50
Isaacs	15-19	Year 10	F	89
Isaacs	15-19	Year 10	M	159
Isaacs	15-19	Year 11	F	87
Isaacs	15-19	Year 11	M	145
Isaacs	15-19	Year 12	F	1212
Isaacs	15-19	Year 12	M	1110
Isaacs	20-24		F	123
Isaacs	20-24		M	145
Isaacs	20-24	Did not go to school	F	12
Isaacs	20-24	Did not go to school	M	14
Isaacs	20-24	Year 8 or below	F	19
Isaacs	20-24	Year 8 or below	M	23
Isaacs	20-24	Year 9	F	15
Isaacs	20-24	Year 9	M	30
Isaacs	20-24	Year 10	F	89
Isaacs	20-24	Year 10	M	188
Isaacs	20-24	Year 11	F	131
Isaacs	20-24	Year 11	M	283
Isaacs	20-24	Year 12	F	3725
Isaacs	20-24	Year 12	M	3665
Isaacs	25-34		F	409
Isaacs	25-34		M	452
Isaacs	25-34	Did not go to school	F	95
Isaacs	25-34	Did not go to school	M	123
Isaacs	25-34	Year 8 or below	F	73
Isaacs	25-34	Year 8 or below	M	125
Isaacs	25-34	Year 9	F	70
Isaacs	25-34	Year 9	M	123
Isaacs	25-34	Year 10	F	314
Isaacs	25-34	Year 10	M	640
Isaacs	25-34	Year 11	F	345
Isaacs	25-34	Year 11	M	564
Isaacs	25-34	Year 12	F	8699
Isaacs	25-34	Year 12	M	7690
Isaacs	35-44		F	421
Isaacs	35-44		M	423
Isaacs	35-44	Did not go to school	F	113
Isaacs	35-44	Did not go to school	M	161
Isaacs	35-44	Year 8 or below	F	146
Isaacs	35-44	Year 8 or below	M	170
Isaacs	35-44	Year 9	F	157
Isaacs	35-44	Year 9	M	182
Isaacs	35-44	Year 10	F	420
Isaacs	35-44	Year 10	M	761
Isaacs	35-44	Year 11	F	405
Isaacs	35-44	Year 11	M	723
Isaacs	35-44	Year 12	F	10717
Isaacs	35-44	Year 12	M	9034
Isaacs	45-54		F	329
Isaacs	45-54		M	342
Isaacs	45-54	Did not go to school	F	170
Isaacs	45-54	Did not go to school	M	130
Isaacs	45-54	Year 8 or below	F	210
Isaacs	45-54	Year 8 or below	M	172
Isaacs	45-54	Year 9	F	236
Isaacs	45-54	Year 9	M	317
Isaacs	45-54	Year 10	F	915
Isaacs	45-54	Year 10	M	1298
Isaacs	45-54	Year 11	F	1269
Isaacs	45-54	Year 11	M	1463
Isaacs	45-54	Year 12	F	9015
Isaacs	45-54	Year 12	M	7525
Isaacs	55-64		F	315
Isaacs	55-64		M	347
Isaacs	55-64	Did not go to school	F	190
Isaacs	55-64	Did not go to school	M	137
Isaacs	55-64	Year 8 or below	F	333
Isaacs	55-64	Year 8 or below	M	277
Isaacs	55-64	Year 9	F	361
Isaacs	55-64	Year 9	M	402
Isaacs	55-64	Year 10	F	1300
Isaacs	55-64	Year 10	M	1486
Isaacs	55-64	Year 11	F	1754
Isaacs	55-64	Year 11	M	1677
Isaacs	55-64	Year 12	F	5535
Isaacs	55-64	Year 12	M	4865
Isaacs	65-74		F	424
Isaacs	65-74		M	341
Isaacs	65-74	Did not go to school	F	181
Isaacs	65-74	Did not go to school	M	129
Isaacs	65-74	Year 8 or below	F	600
Isaacs	65-74	Year 8 or below	M	393
Isaacs	65-74	Year 9	F	603
Isaacs	65-74	Year 9	M	471
Isaacs	65-74	Year 10	F	1490
Isaacs	65-74	Year 10	M	1060
Isaacs	65-74	Year 11	F	1217
Isaacs	65-74	Year 11	M	1000
Isaacs	65-74	Year 12	F	3307
Isaacs	65-74	Year 12	M	3346
Isaacs	75-84		F	446
Isaacs	75-84		M	343
Isaacs	75-84	Did not go to school	F	140
Isaacs	75-84	Did not go to school	M	103
Isaacs	75-84	Year 8 or below	F	855
Isaacs	75-84	Year 8 or below	M	577
Isaacs	75-84	Year 9	F	505
Isaacs	75-84	Year 9	M	396
Isaacs	75-84	Year 10	F	1102
Isaacs	75-84	Year 10	M	725
Isaacs	75-84	Year 11	F	540
Isaacs	75-84	Year 11	M	410
Isaacs	75-84	Year 12	F	1323
Isaacs	75-84	Year 12	M	1370
Isaacs	85+		F	387
Isaacs	85+		M	172
Isaacs	85+	Did not go to school	F	103
Isaacs	85+	Did not go to school	M	52
Isaacs	85+	Year 8 or below	F	647
Isaacs	85+	Year 8 or below	M	344
Isaacs	85+	Year 9	F	314
Isaacs	85+	Year 9	M	131
Isaacs	85+	Year 10	F	448
Isaacs	85+	Year 10	M	259
Isaacs	85+	Year 11	F	222
Isaacs	85+	Year 11	M	116
Isaacs	85+	Year 12	F	493
Isaacs	85+	Year 12	M	432
Jagajaga	15-19		F	89
Jagajaga	15-19		M	130
Jagajaga	15-19	Did not go to school	F	4
Jagajaga	15-19	Did not go to school	M	3
Jagajaga	15-19	Year 8 or below	F	11
Jagajaga	15-19	Year 8 or below	M	26
Jagajaga	15-19	Year 9	F	20
Jagajaga	15-19	Year 9	M	56
Jagajaga	15-19	Year 10	F	66
Jagajaga	15-19	Year 10	M	158
Jagajaga	15-19	Year 11	F	75
Jagajaga	15-19	Year 11	M	174
Jagajaga	15-19	Year 12	F	1151
Jagajaga	15-19	Year 12	M	1119
Jagajaga	20-24		F	117
Jagajaga	20-24		M	171
Jagajaga	20-24	Did not go to school	F	10
Jagajaga	20-24	Did not go to school	M	16
Jagajaga	20-24	Year 8 or below	F	7
Jagajaga	20-24	Year 8 or below	M	19
Jagajaga	20-24	Year 9	F	18
Jagajaga	20-24	Year 9	M	43
Jagajaga	20-24	Year 10	F	88
Jagajaga	20-24	Year 10	M	184
Jagajaga	20-24	Year 11	F	140
Jagajaga	20-24	Year 11	M	257
Jagajaga	20-24	Year 12	F	3831
Jagajaga	20-24	Year 12	M	3912
Jagajaga	25-34		F	322
Jagajaga	25-34		M	368
Jagajaga	25-34	Did not go to school	F	42
Jagajaga	25-34	Did not go to school	M	39
Jagajaga	25-34	Year 8 or below	F	43
Jagajaga	25-34	Year 8 or below	M	48
Jagajaga	25-34	Year 9	F	46
Jagajaga	25-34	Year 9	M	126
Jagajaga	25-34	Year 10	F	264
Jagajaga	25-34	Year 10	M	531
Jagajaga	25-34	Year 11	F	300
Jagajaga	25-34	Year 11	M	569
Jagajaga	25-34	Year 12	F	8596
Jagajaga	25-34	Year 12	M	7648
Jagajaga	35-44		F	326
Jagajaga	35-44		M	368
Jagajaga	35-44	Did not go to school	F	50
Jagajaga	35-44	Did not go to school	M	59
Jagajaga	35-44	Year 8 or below	F	49
Jagajaga	35-44	Year 8 or below	M	64
Jagajaga	35-44	Year 9	F	90
Jagajaga	35-44	Year 9	M	159
Jagajaga	35-44	Year 10	F	299
Jagajaga	35-44	Year 10	M	571
Jagajaga	35-44	Year 11	F	310
Jagajaga	35-44	Year 11	M	529
Jagajaga	35-44	Year 12	F	10353
Jagajaga	35-44	Year 12	M	9028
Jagajaga	45-54		F	308
Jagajaga	45-54		M	323
Jagajaga	45-54	Did not go to school	F	60
Jagajaga	45-54	Did not go to school	M	62
Jagajaga	45-54	Year 8 or below	F	90
Jagajaga	45-54	Year 8 or below	M	89
Jagajaga	45-54	Year 9	F	156
Jagajaga	45-54	Year 9	M	254
Jagajaga	45-54	Year 10	F	635
Jagajaga	45-54	Year 10	M	1019
Jagajaga	45-54	Year 11	F	1097
Jagajaga	45-54	Year 11	M	1397
Jagajaga	45-54	Year 12	F	8973
Jagajaga	45-54	Year 12	M	7505
Jagajaga	55-64		F	302
Jagajaga	55-64		M	314
Jagajaga	55-64	Did not go to school	F	75
Jagajaga	55-64	Did not go to school	M	105
Jagajaga	55-64	Year 8 or below	F	177
Jagajaga	55-64	Year 8 or below	M	151
Jagajaga	55-64	Year 9	F	337
Jagajaga	55-64	Year 9	M	351
Jagajaga	55-64	Year 10	F	1158
Jagajaga	55-64	Year 10	M	1284
Jagajaga	55-64	Year 11	F	1885
Jagajaga	55-64	Year 11	M	1743
Jagajaga	55-64	Year 12	F	6364
Jagajaga	55-64	Year 12	M	5330
Jagajaga	65-74		F	384
Jagajaga	65-74		M	328
Jagajaga	65-74	Did not go to school	F	103
Jagajaga	65-74	Did not go to school	M	61
Jagajaga	65-74	Year 8 or below	F	509
Jagajaga	65-74	Year 8 or below	M	357
Jagajaga	65-74	Year 9	F	662
Jagajaga	65-74	Year 9	M	503
Jagajaga	65-74	Year 10	F	1634
Jagajaga	65-74	Year 10	M	1137
Jagajaga	65-74	Year 11	F	1387
Jagajaga	65-74	Year 11	M	1033
Jagajaga	65-74	Year 12	F	4026
Jagajaga	65-74	Year 12	M	4245
Jagajaga	75-84		F	346
Jagajaga	75-84		M	264
Jagajaga	75-84	Did not go to school	F	94
Jagajaga	75-84	Did not go to school	M	58
Jagajaga	75-84	Year 8 or below	F	945
Jagajaga	75-84	Year 8 or below	M	592
Jagajaga	75-84	Year 9	F	561
Jagajaga	75-84	Year 9	M	472
Jagajaga	75-84	Year 10	F	1024
Jagajaga	75-84	Year 10	M	791
Jagajaga	75-84	Year 11	F	547
Jagajaga	75-84	Year 11	M	423
Jagajaga	75-84	Year 12	F	1491
Jagajaga	75-84	Year 12	M	1654
Jagajaga	85+		F	226
Jagajaga	85+		M	144
Jagajaga	85+	Did not go to school	F	108
Jagajaga	85+	Did not go to school	M	42
Jagajaga	85+	Year 8 or below	F	746
Jagajaga	85+	Year 8 or below	M	374
Jagajaga	85+	Year 9	F	255
Jagajaga	85+	Year 9	M	166
Jagajaga	85+	Year 10	F	391
Jagajaga	85+	Year 10	M	215
Jagajaga	85+	Year 11	F	171
Jagajaga	85+	Year 11	M	99
Jagajaga	85+	Year 12	F	509
Jagajaga	85+	Year 12	M	422
Kooyong	15-19		F	133
Kooyong	15-19		M	126
Kooyong	15-19	Year 8 or below	F	9
Kooyong	15-19	Year 8 or below	M	14
Kooyong	15-19	Year 9	F	13
Kooyong	15-19	Year 9	M	19
Kooyong	15-19	Year 10	F	32
Kooyong	15-19	Year 10	M	51
Kooyong	15-19	Year 11	F	48
Kooyong	15-19	Year 11	M	65
Kooyong	15-19	Year 12	F	1542
Kooyong	15-19	Year 12	M	1575
Kooyong	20-24		F	168
Kooyong	20-24		M	172
Kooyong	20-24	Did not go to school	F	10
Kooyong	20-24	Did not go to school	M	15
Kooyong	20-24	Year 8 or below	F	12
Kooyong	20-24	Year 8 or below	M	9
Kooyong	20-24	Year 9	F	8
Kooyong	20-24	Year 9	M	4
Kooyong	20-24	Year 10	F	43
Kooyong	20-24	Year 10	M	84
Kooyong	20-24	Year 11	F	77
Kooyong	20-24	Year 11	M	117
Kooyong	20-24	Year 12	F	5666
Kooyong	20-24	Year 12	M	5673
Kooyong	25-34		F	382
Kooyong	25-34		M	395
Kooyong	25-34	Did not go to school	F	29
Kooyong	25-34	Did not go to school	M	33
Kooyong	25-34	Year 8 or below	F	16
Kooyong	25-34	Year 8 or below	M	23
Kooyong	25-34	Year 9	F	26
Kooyong	25-34	Year 9	M	38
Kooyong	25-34	Year 10	F	129
Kooyong	25-34	Year 10	M	225
Kooyong	25-34	Year 11	F	155
Kooyong	25-34	Year 11	M	264
Kooyong	25-34	Year 12	F	9808
Kooyong	25-34	Year 12	M	9338
Kooyong	35-44		F	321
Kooyong	35-44		M	296
Kooyong	35-44	Did not go to school	F	31
Kooyong	35-44	Did not go to school	M	28
Kooyong	35-44	Year 8 or below	F	30
Kooyong	35-44	Year 8 or below	M	35
Kooyong	35-44	Year 9	F	42
Kooyong	35-44	Year 9	M	51
Kooyong	35-44	Year 10	F	127
Kooyong	35-44	Year 10	M	189
Kooyong	35-44	Year 11	F	135
Kooyong	35-44	Year 11	M	214
Kooyong	35-44	Year 12	F	9997
Kooyong	35-44	Year 12	M	8373
Kooyong	45-54		F	344
Kooyong	45-54		M	340
Kooyong	45-54	Did not go to school	F	59
Kooyong	45-54	Did not go to school	M	46
Kooyong	45-54	Year 8 or below	F	67
Kooyong	45-54	Year 8 or below	M	47
Kooyong	45-54	Year 9	F	74
Kooyong	45-54	Year 9	M	98
Kooyong	45-54	Year 10	F	240
Kooyong	45-54	Year 10	M	376
Kooyong	45-54	Year 11	F	516
Kooyong	45-54	Year 11	M	540
Kooyong	45-54	Year 12	F	11063
Kooyong	45-54	Year 12	M	9109
Kooyong	55-64		F	292
Kooyong	55-64		M	302
Kooyong	55-64	Did not go to school	F	62
Kooyong	55-64	Did not go to school	M	57
Kooyong	55-64	Year 8 or below	F	78
Kooyong	55-64	Year 8 or below	M	86
Kooyong	55-64	Year 9	F	115
Kooyong	55-64	Year 9	M	117
Kooyong	55-64	Year 10	F	468
Kooyong	55-64	Year 10	M	462
Kooyong	55-64	Year 11	F	865
Kooyong	55-64	Year 11	M	797
Kooyong	55-64	Year 12	F	8621
Kooyong	55-64	Year 12	M	7761
Kooyong	65-74		F	343
Kooyong	65-74		M	289
Kooyong	65-74	Did not go to school	F	73
Kooyong	65-74	Did not go to school	M	52
Kooyong	65-74	Year 8 or below	F	275
Kooyong	65-74	Year 8 or below	M	161
Kooyong	65-74	Year 9	F	233
Kooyong	65-74	Year 9	M	183
Kooyong	65-74	Year 10	F	725
Kooyong	65-74	Year 10	M	412
Kooyong	65-74	Year 11	F	980
Kooyong	65-74	Year 11	M	527
Kooyong	65-74	Year 12	F	5823
Kooyong	65-74	Year 12	M	5660
Kooyong	75-84		F	380
Kooyong	75-84		M	253
Kooyong	75-84	Did not go to school	F	94
Kooyong	75-84	Did not go to school	M	49
Kooyong	75-84	Year 8 or below	F	564
Kooyong	75-84	Year 8 or below	M	283
Kooyong	75-84	Year 9	F	254
Kooyong	75-84	Year 9	M	171
Kooyong	75-84	Year 10	F	713
Kooyong	75-84	Year 10	M	403
Kooyong	75-84	Year 11	F	707
Kooyong	75-84	Year 11	M	351
Kooyong	75-84	Year 12	F	2631
Kooyong	75-84	Year 12	M	2730
Kooyong	85+		F	349
Kooyong	85+		M	161
Kooyong	85+	Did not go to school	F	101
Kooyong	85+	Did not go to school	M	48
Kooyong	85+	Year 8 or below	F	498
Kooyong	85+	Year 8 or below	M	243
Kooyong	85+	Year 9	F	205
Kooyong	85+	Year 9	M	94
Kooyong	85+	Year 10	F	463
Kooyong	85+	Year 10	M	188
Kooyong	85+	Year 11	F	329
Kooyong	85+	Year 11	M	153
Kooyong	85+	Year 12	F	1223
Kooyong	85+	Year 12	M	925
La Trobe	15-19		F	212
La Trobe	15-19		M	243
La Trobe	15-19	Did not go to school	F	3
La Trobe	15-19	Did not go to school	M	6
La Trobe	15-19	Year 8 or below	F	26
La Trobe	15-19	Year 8 or below	M	38
La Trobe	15-19	Year 9	F	56
La Trobe	15-19	Year 9	M	118
La Trobe	15-19	Year 10	F	158
La Trobe	15-19	Year 10	M	345
La Trobe	15-19	Year 11	F	157
La Trobe	15-19	Year 11	M	300
La Trobe	15-19	Year 12	F	1183
La Trobe	15-19	Year 12	M	1127
La Trobe	20-24		F	215
La Trobe	20-24		M	266
La Trobe	20-24	Did not go to school	F	7
La Trobe	20-24	Did not go to school	M	16
La Trobe	20-24	Year 8 or below	F	20
La Trobe	20-24	Year 8 or below	M	34
La Trobe	20-24	Year 9	F	71
La Trobe	20-24	Year 9	M	112
La Trobe	20-24	Year 10	F	271
La Trobe	20-24	Year 10	M	520
La Trobe	20-24	Year 11	F	315
La Trobe	20-24	Year 11	M	554
La Trobe	20-24	Year 12	F	4050
La Trobe	20-24	Year 12	M	3603
La Trobe	25-34		F	664
La Trobe	25-34		M	635
La Trobe	25-34	Did not go to school	F	69
La Trobe	25-34	Did not go to school	M	93
La Trobe	25-34	Year 8 or below	F	115
La Trobe	25-34	Year 8 or below	M	146
La Trobe	25-34	Year 9	F	208
La Trobe	25-34	Year 9	M	424
La Trobe	25-34	Year 10	F	942
La Trobe	25-34	Year 10	M	1536
La Trobe	25-34	Year 11	F	951
La Trobe	25-34	Year 11	M	1310
La Trobe	25-34	Year 12	F	10707
La Trobe	25-34	Year 12	M	8249
La Trobe	35-44		F	555
La Trobe	35-44		M	596
La Trobe	35-44	Did not go to school	F	86
La Trobe	35-44	Did not go to school	M	83
La Trobe	35-44	Year 8 or below	F	124
La Trobe	35-44	Year 8 or below	M	180
La Trobe	35-44	Year 9	F	209
La Trobe	35-44	Year 9	M	430
La Trobe	35-44	Year 10	F	969
La Trobe	35-44	Year 10	M	1587
La Trobe	35-44	Year 11	F	812
La Trobe	35-44	Year 11	M	1157
La Trobe	35-44	Year 12	F	10711
La Trobe	35-44	Year 12	M	9192
La Trobe	45-54		F	460
La Trobe	45-54		M	495
La Trobe	45-54	Did not go to school	F	84
La Trobe	45-54	Did not go to school	M	83
La Trobe	45-54	Year 8 or below	F	141
La Trobe	45-54	Year 8 or below	M	178
La Trobe	45-54	Year 9	F	384
La Trobe	45-54	Year 9	M	527
La Trobe	45-54	Year 10	F	1412
La Trobe	45-54	Year 10	M	1897
La Trobe	45-54	Year 11	F	1650
La Trobe	45-54	Year 11	M	1685
La Trobe	45-54	Year 12	F	6477
La Trobe	45-54	Year 12	M	5402
La Trobe	55-64		F	412
La Trobe	55-64		M	363
La Trobe	55-64	Did not go to school	F	91
La Trobe	55-64	Did not go to school	M	55
La Trobe	55-64	Year 8 or below	F	247
La Trobe	55-64	Year 8 or below	M	269
La Trobe	55-64	Year 9	F	555
