CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Dunkley	VNM	2019	10
Dunkley	VNM	2020	11
Dunkley	ZAF		10
Dunkley	ZAF	1960	5
Dunkley	ZAF	1970	10
Dunkley	ZAF	1980	96
Dunkley	ZAF	1990	145
Dunkley	ZAF	2000	158
Dunkley	ZAF	2010	396
Dunkley	ZAF	2015	190
Dunkley	ZAF	2016	35
Dunkley	ZAF	2017	39
Dunkley	ZAF	2018	20
Dunkley	ZAF	2019	25
Dunkley	ZAF	2020	10
Dunkley	ZAF	2021	7
Flinders			86
Flinders		1951	118
Flinders		1960	307
Flinders		1970	472
Flinders		1980	473
Flinders		1990	372
Flinders		2000	238
Flinders		2010	338
Flinders		2015	187
Flinders		2016	54
Flinders		2017	32
Flinders		2018	55
Flinders		2019	48
Flinders		2020	16
Flinders		2021	10
Flinders	AFG		3
Flinders	AFG	1990	4
Flinders	AFG	2000	6
Flinders	CAN		5
Flinders	CAN	1960	3
Flinders	CAN	1970	27
Flinders	CAN	1980	61
Flinders	CAN	1990	43
Flinders	CAN	2000	44
Flinders	CAN	2010	74
Flinders	CAN	2015	37
Flinders	CAN	2016	7
Flinders	CAN	2017	9
Flinders	CAN	2018	6
Flinders	CAN	2019	12
Flinders	CAN	2020	5
Flinders	CHN		3
Flinders	CHN	1951	5
Flinders	CHN	1960	9
Flinders	CHN	1970	3
Flinders	CHN	1990	38
Flinders	CHN	2000	25
Flinders	CHN	2010	79
Flinders	CHN	2015	55
Flinders	CHN	2016	10
Flinders	CHN	2017	14
Flinders	CHN	2018	10
Flinders	CHN	2019	20
Flinders	CHN	2020	5
Flinders	DEU		32
Flinders	DEU	1951	89
Flinders	DEU	1960	250
Flinders	DEU	1970	145
Flinders	DEU	1980	56
Flinders	DEU	1990	76
Flinders	DEU	2000	44
Flinders	DEU	2010	69
Flinders	DEU	2015	47
Flinders	DEU	2016	5
Flinders	DEU	2017	3
Flinders	DEU	2018	9
Flinders	EGY		11
Flinders	EGY	1951	15
Flinders	EGY	1960	56
Flinders	EGY	1970	54
Flinders	EGY	1980	13
Flinders	EGY	1990	11
Flinders	EGY	2000	7
Flinders	EGY	2010	8
Flinders	EGY	2015	11
Flinders	FJI		3
Flinders	FJI	1951	3
Flinders	FJI	1970	3
Flinders	FJI	1980	12
Flinders	FJI	1990	17
Flinders	FJI	2000	14
Flinders	FJI	2010	12
Flinders	FJI	2015	4
Flinders	GBR		409
Flinders	GBR	1951	341
Flinders	GBR	1960	1174
Flinders	GBR	1970	2879
Flinders	GBR	1980	1827
Flinders	GBR	1990	1363
Flinders	GBR	2000	780
Flinders	GBR	2010	1952
Flinders	GBR	2015	812
Flinders	GBR	2016	95
Flinders	GBR	2017	93
Flinders	GBR	2018	66
Flinders	GBR	2019	66
Flinders	GBR	2020	42
Flinders	GBR	2021	3
Flinders	GRC		41
Flinders	GRC	1951	14
Flinders	GRC	1960	135
Flinders	GRC	1970	349
Flinders	GRC	1980	70
Flinders	GRC	1990	18
Flinders	GRC	2000	7
Flinders	GRC	2010	9
Flinders	GRC	2015	16
Flinders	GRC	2016	4
Flinders	HKG	1951	4
Flinders	HKG	1960	3
Flinders	HKG	1970	8
Flinders	HKG	1980	11
Flinders	HKG	1990	21
Flinders	HKG	2000	7
Flinders	HKG	2010	8
Flinders	HKG	2015	6
Flinders	HKG	2017	6
Flinders	HKG	2018	3
Flinders	HKG	2019	5
Flinders	HRV		15
Flinders	HRV	1960	39
Flinders	HRV	1970	126
Flinders	HRV	1980	48
Flinders	HRV	1990	15
Flinders	HRV	2000	11
Flinders	HRV	2015	4
Flinders	IDN		3
Flinders	IDN	1960	9
Flinders	IDN	1970	7
Flinders	IDN	1980	3
Flinders	IDN	1990	15
Flinders	IDN	2000	9
Flinders	IDN	2010	28
Flinders	IDN	2015	16
Flinders	IDN	2016	5
Flinders	IDN	2018	7
Flinders	IDN	2019	5
Flinders	IDN	2020	8
Flinders	IND		17
Flinders	IND	1951	18
Flinders	IND	1960	8
Flinders	IND	1970	56
Flinders	IND	1980	39
Flinders	IND	1990	27
Flinders	IND	2000	14
Flinders	IND	2010	66
Flinders	IND	2015	63
Flinders	IND	2016	21
Flinders	IND	2017	10
Flinders	IND	2018	21
Flinders	IND	2019	20
Flinders	IND	2021	4
Flinders	IRL		21
Flinders	IRL	1960	36
Flinders	IRL	1970	92
Flinders	IRL	1980	77
Flinders	IRL	1990	106
Flinders	IRL	2000	44
Flinders	IRL	2010	134
Flinders	IRL	2015	86
Flinders	IRL	2016	14
Flinders	IRL	2017	10
Flinders	IRN	1990	11
Flinders	IRN	2010	9
Flinders	IRN	2015	8
Flinders	IRQ	2000	7
Flinders	IRQ	2010	6
Flinders	ITA		84
Flinders	ITA	1951	46
Flinders	ITA	1960	477
Flinders	ITA	1970	364
Flinders	ITA	1980	72
Flinders	ITA	1990	18
Flinders	ITA	2000	15
Flinders	ITA	2010	22
Flinders	ITA	2015	44
Flinders	ITA	2016	5
Flinders	ITA	2017	7
Flinders	ITA	2018	11
Flinders	ITA	2019	8
Flinders	JPN		4
Flinders	JPN	1960	3
Flinders	JPN	1970	6
Flinders	JPN	1980	4
Flinders	JPN	1990	9
Flinders	JPN	2000	15
Flinders	JPN	2010	24
Flinders	JPN	2015	13
Flinders	JPN	2016	3
Flinders	JPN	2018	6
Flinders	JPN	2019	3
Flinders	JPN	2020	8
Flinders	KOR	1990	5
Flinders	KOR	2000	12
Flinders	KOR	2010	10
Flinders	KOR	2015	4
Flinders	KOR	2018	4
Flinders	LBN	1970	9
Flinders	LBN	1980	12
Flinders	LBN	1990	5
Flinders	LBN	2000	3
Flinders	LBN	2010	7
Flinders	LBN	2015	6
Flinders	LKA		9
Flinders	LKA	1960	22
Flinders	LKA	1970	41
Flinders	LKA	1980	40
Flinders	LKA	1990	28
Flinders	LKA	2000	10
Flinders	LKA	2010	8
Flinders	LKA	2015	13
Flinders	LKA	2017	8
Flinders	LKA	2019	5
Flinders	MKD		3
Flinders	MKD	1960	7
Flinders	MKD	1970	22
Flinders	MKD	1980	17
Flinders	MKD	1990	20
Flinders	MKD	2000	11
Flinders	MYS		3
Flinders	MYS	1951	3
Flinders	MYS	1960	12
Flinders	MYS	1970	27
Flinders	MYS	1980	37
Flinders	MYS	1990	34
Flinders	MYS	2000	12
Flinders	MYS	2010	26
Flinders	MYS	2015	13
Flinders	MYS	2016	5
Flinders	MYS	2017	9
Flinders	MYS	2018	7
Flinders	MYS	2019	5
Flinders	NLD		30
Flinders	NLD	1951	52
Flinders	NLD	1960	416
Flinders	NLD	1970	89
Flinders	NLD	1980	49
Flinders	NLD	1990	58
Flinders	NLD	2000	22
Flinders	NLD	2010	35
Flinders	NLD	2015	9
Flinders	NLD	2016	4
Flinders	NLD	2017	3
Flinders	NLD	2021	5
Flinders	NPL	2010	16
Flinders	NPL	2016	3
Flinders	NPL	2019	3
Flinders	NZL		95
Flinders	NZL	1951	15
Flinders	NZL	1960	34
Flinders	NZL	1970	171
Flinders	NZL	1980	439
Flinders	NZL	1990	440
Flinders	NZL	2000	258
Flinders	NZL	2010	366
Flinders	NZL	2015	155
Flinders	NZL	2016	36
Flinders	NZL	2017	16
Flinders	NZL	2018	22
Flinders	NZL	2019	7
Flinders	NZL	2020	3
Flinders	NZL	2021	3
Flinders	PAK	1970	7
Flinders	PAK	1980	3
Flinders	PAK	2015	8
Flinders	PHL		21
Flinders	PHL	1960	3
Flinders	PHL	1970	6
Flinders	PHL	1980	17
Flinders	PHL	1990	69
Flinders	PHL	2000	50
Flinders	PHL	2010	89
Flinders	PHL	2015	85
Flinders	PHL	2016	38
Flinders	PHL	2017	37
Flinders	PHL	2018	36
Flinders	PHL	2019	48
Flinders	PHL	2020	21
Flinders	PHL	2021	3
Flinders	POL		4
Flinders	POL	1951	13
Flinders	POL	1960	23
Flinders	POL	1970	19
Flinders	POL	1980	22
Flinders	POL	1990	65
Flinders	POL	2000	22
Flinders	POL	2010	12
Flinders	POL	2015	9
Flinders	POL	2016	4
Flinders	SGP		5
Flinders	SGP	1960	9
Flinders	SGP	1970	13
Flinders	SGP	1980	24
Flinders	SGP	1990	10
Flinders	SGP	2000	15
Flinders	SGP	2010	14
Flinders	SGP	2015	6
Flinders	SGP	2016	6
Flinders	SGP	2017	3
Flinders	THA		9
Flinders	THA	1980	3
Flinders	THA	1990	6
Flinders	THA	2000	23
Flinders	THA	2010	67
Flinders	THA	2015	67
Flinders	THA	2016	17
Flinders	THA	2017	12
Flinders	THA	2018	14
Flinders	THA	2019	15
Flinders	THA	2020	11
Flinders	TWN	2000	3
Flinders	TWN	2010	4
Flinders	TWN	2015	9
Flinders	USA		21
Flinders	USA	1951	9
Flinders	USA	1960	12
Flinders	USA	1970	32
Flinders	USA	1980	62
Flinders	USA	1990	68
Flinders	USA	2000	69
Flinders	USA	2010	119
Flinders	USA	2015	52
Flinders	USA	2016	14
Flinders	USA	2017	22
Flinders	USA	2018	15
Flinders	USA	2019	19
Flinders	USA	2020	12
Flinders	USA	2021	8
Flinders	VNM		11
Flinders	VNM	1980	12
Flinders	VNM	1990	19
Flinders	VNM	2000	11
Flinders	VNM	2010	15
Flinders	VNM	2015	6
Flinders	VNM	2016	3
Flinders	VNM	2017	10
Flinders	VNM	2018	5
Flinders	VNM	2019	4
Flinders	ZAF		7
Flinders	ZAF	1951	4
Flinders	ZAF	1960	12
Flinders	ZAF	1970	30
Flinders	ZAF	1980	112
Flinders	ZAF	1990	105
Flinders	ZAF	2000	92
Flinders	ZAF	2010	162
Flinders	ZAF	2015	49
Flinders	ZAF	2016	12
Flinders	ZAF	2017	6
Flinders	ZAF	2018	21
Flinders	ZAF	2019	20
Flinders	ZAF	2020	5
Flinders	ZAF	2021	8
Fraser			397
Fraser		1951	165
Fraser		1960	965
Fraser		1970	1835
Fraser		1980	1985
Fraser		1990	1820
Fraser		2000	2164
Fraser		2010	2892
Fraser		2015	1893
Fraser		2016	507
Fraser		2017	554
Fraser		2018	610
Fraser		2019	737
Fraser		2020	201
Fraser		2021	74
Fraser	AFG		9
Fraser	AFG	1990	13
Fraser	AFG	2000	23
Fraser	AFG	2010	87
Fraser	AFG	2015	222
Fraser	AFG	2016	13
Fraser	AFG	2017	26
Fraser	AFG	2018	35
Fraser	AFG	2019	16
Fraser	AFG	2020	12
Fraser	AFG	2021	12
Fraser	BGD		13
Fraser	BGD	1980	8
Fraser	BGD	1990	11
Fraser	BGD	2000	28
Fraser	BGD	2010	208
Fraser	BGD	2015	163
Fraser	BGD	2016	46
Fraser	BGD	2017	49
Fraser	BGD	2018	51
Fraser	BGD	2019	52
Fraser	BGD	2020	20
Fraser	BGD	2021	8
Fraser	CAN		4
Fraser	CAN	1970	6
Fraser	CAN	1980	7
Fraser	CAN	1990	22
Fraser	CAN	2000	29
Fraser	CAN	2010	56
Fraser	CAN	2015	56
Fraser	CAN	2016	5
Fraser	CAN	2017	10
Fraser	CAN	2018	5
Fraser	CAN	2019	7
Fraser	CAN	2020	6
Fraser	CHN		46
Fraser	CHN	1960	7
Fraser	CHN	1970	5
Fraser	CHN	1980	37
Fraser	CHN	1990	370
Fraser	CHN	2000	465
Fraser	CHN	2010	911
Fraser	CHN	2015	469
Fraser	CHN	2016	99
Fraser	CHN	2017	122
Fraser	CHN	2018	135
Fraser	CHN	2019	144
Fraser	CHN	2020	28
Fraser	CHN	2021	5
Fraser	DEU		20
Fraser	DEU	1951	191
Fraser	DEU	1960	160
Fraser	DEU	1970	64
Fraser	DEU	1980	25
Fraser	DEU	1990	45
Fraser	DEU	2000	49
Fraser	DEU	2010	71
Fraser	DEU	2015	36
Fraser	DEU	2016	9
Fraser	DEU	2017	5
Fraser	DEU	2018	9
Fraser	DEU	2019	7
Fraser	EGY		11
Fraser	EGY	1951	4
Fraser	EGY	1960	42
Fraser	EGY	1970	67
Fraser	EGY	1980	51
Fraser	EGY	1990	41
Fraser	EGY	2000	39
Fraser	EGY	2010	76
Fraser	EGY	2015	53
Fraser	EGY	2017	3
Fraser	EGY	2018	10
Fraser	EGY	2019	9
Fraser	EGY	2020	15
Fraser	FJI		11
Fraser	FJI	1970	5
Fraser	FJI	1980	24
Fraser	FJI	1990	114
Fraser	FJI	2000	83
Fraser	FJI	2010	61
Fraser	FJI	2015	33
Fraser	FJI	2016	9
Fraser	FJI	2017	17
Fraser	FJI	2018	15
Fraser	FJI	2019	21
Fraser	FJI	2020	3
Fraser	GBR		71
Fraser	GBR	1951	36
Fraser	GBR	1960	179
Fraser	GBR	1970	481
Fraser	GBR	1980	332
Fraser	GBR	1990	310
Fraser	GBR	2000	229
Fraser	GBR	2010	520
Fraser	GBR	2015	400
Fraser	GBR	2016	59
Fraser	GBR	2017	82
Fraser	GBR	2018	61
Fraser	GBR	2019	48
Fraser	GBR	2020	20
Fraser	GBR	2021	4
Fraser	GRC		106
Fraser	GRC	1951	11
Fraser	GRC	1960	336
Fraser	GRC	1970	913
Fraser	GRC	1980	211
Fraser	GRC	1990	46
Fraser	GRC	2000	32
Fraser	GRC	2010	13
Fraser	GRC	2015	29
Fraser	GRC	2016	6
Fraser	GRC	2017	4
Fraser	GRC	2019	8
Fraser	HKG		7
Fraser	HKG	1970	6
Fraser	HKG	1980	25
Fraser	HKG	1990	210
Fraser	HKG	2000	172
Fraser	HKG	2010	110
Fraser	HKG	2015	92
Fraser	HKG	2016	10
Fraser	HKG	2017	9
Fraser	HKG	2018	13
Fraser	HKG	2019	11
Fraser	HKG	2020	3
Fraser	HRV		41
Fraser	HRV	1960	83
Fraser	HRV	1970	596
Fraser	HRV	1980	185
Fraser	HRV	1990	70
Fraser	HRV	2000	148
Fraser	HRV	2010	38
Fraser	HRV	2015	18
Fraser	HRV	2016	4
Fraser	HRV	2018	3
Fraser	IDN		10
Fraser	IDN	1960	4
Fraser	IDN	1970	3
Fraser	IDN	1980	14
Fraser	IDN	1990	73
Fraser	IDN	2000	131
Fraser	IDN	2010	174
Fraser	IDN	2015	81
Fraser	IDN	2016	27
Fraser	IDN	2017	12
Fraser	IDN	2018	28
Fraser	IDN	2019	36
Fraser	IDN	2020	22
Fraser	IND		139
Fraser	IND	1960	3
Fraser	IND	1970	60
Fraser	IND	1980	79
Fraser	IND	1990	136
Fraser	IND	2000	205
Fraser	IND	2010	1489
Fraser	IND	2015	1230
Fraser	IND	2016	504
Fraser	IND	2017	649
Fraser	IND	2018	1102
Fraser	IND	2019	1238
Fraser	IND	2020	267
Fraser	IND	2021	42
Fraser	IRL		4
Fraser	IRL	1960	9
Fraser	IRL	1970	34
Fraser	IRL	1980	31
Fraser	IRL	1990	40
Fraser	IRL	2000	25
Fraser	IRL	2010	106
Fraser	IRL	2015	57
Fraser	IRL	2016	12
Fraser	IRL	2017	8
Fraser	IRL	2018	3
Fraser	IRL	2019	8
Fraser	IRN		9
Fraser	IRN	1980	3
Fraser	IRN	1990	5
Fraser	IRN	2000	18
Fraser	IRN	2010	58
Fraser	IRN	2015	252
Fraser	IRN	2016	16
Fraser	IRN	2017	15
Fraser	IRN	2018	16
Fraser	IRN	2019	16
Fraser	IRN	2020	6
Fraser	IRN	2021	7
Fraser	IRQ		15
Fraser	IRQ	1980	3
Fraser	IRQ	2000	38
Fraser	IRQ	2010	47
Fraser	IRQ	2015	72
Fraser	IRQ	2016	172
Fraser	IRQ	2017	140
Fraser	IRQ	2018	71
Fraser	IRQ	2019	144
Fraser	IRQ	2020	40
Fraser	IRQ	2021	6
Fraser	ITA		69
Fraser	ITA	1951	40
Fraser	ITA	1960	608
Fraser	ITA	1970	648
Fraser	ITA	1980	116
Fraser	ITA	1990	43
Fraser	ITA	2000	21
Fraser	ITA	2010	45
Fraser	ITA	2015	72
Fraser	ITA	2016	15
Fraser	ITA	2017	11
Fraser	ITA	2018	12
Fraser	ITA	2019	6
Fraser	ITA	2020	3
Fraser	JPN		5
Fraser	JPN	1980	5
Fraser	JPN	1990	15
Fraser	JPN	2000	42
Fraser	JPN	2010	85
Fraser	JPN	2015	39
Fraser	JPN	2016	15
Fraser	JPN	2017	7
Fraser	JPN	2018	14
Fraser	JPN	2019	15
Fraser	JPN	2020	3
Fraser	JPN	2021	3
Fraser	KOR		7
Fraser	KOR	1980	4
Fraser	KOR	1990	22
Fraser	KOR	2000	29
Fraser	KOR	2010	111
Fraser	KOR	2015	57
Fraser	KOR	2016	8
Fraser	KOR	2017	15
Fraser	KOR	2018	18
Fraser	KOR	2019	12
Fraser	KOR	2020	4
Fraser	LBN		13
Fraser	LBN	1970	39
Fraser	LBN	1980	107
Fraser	LBN	1990	69
Fraser	LBN	2000	51
Fraser	LBN	2010	50
Fraser	LBN	2015	13
Fraser	LBN	2016	6
Fraser	LBN	2017	3
Fraser	LBN	2018	7
Fraser	LBN	2019	7
Fraser	LBN	2020	3
Fraser	LBN	2021	5
Fraser	LKA		25
Fraser	LKA	1960	5
Fraser	LKA	1970	22
Fraser	LKA	1980	32
Fraser	LKA	1990	82
Fraser	LKA	2000	96
Fraser	LKA	2010	159
Fraser	LKA	2015	285
Fraser	LKA	2016	41
Fraser	LKA	2017	56
Fraser	LKA	2018	94
Fraser	LKA	2019	92
Fraser	LKA	2020	29
Fraser	LKA	2021	4
Fraser	MKD		53
Fraser	MKD	1960	6
Fraser	MKD	1970	451
Fraser	MKD	1980	567
Fraser	MKD	1990	215
Fraser	MKD	2000	123
Fraser	MKD	2010	88
Fraser	MKD	2015	33
Fraser	MKD	2016	7
Fraser	MKD	2017	5
Fraser	MKD	2018	11
Fraser	MKD	2019	4
Fraser	MYS		30
Fraser	MYS	1960	6
Fraser	MYS	1970	16
Fraser	MYS	1980	63
Fraser	MYS	1990	225
Fraser	MYS	2000	170
Fraser	MYS	2010	359
Fraser	MYS	2015	254
Fraser	MYS	2016	101
Fraser	MYS	2017	110
Fraser	MYS	2018	123
Fraser	MYS	2019	52
Fraser	MYS	2020	17
Fraser	MYS	2021	5
Fraser	NLD	1960	69
Fraser	NLD	1970	16
Fraser	NLD	1980	6
Fraser	NLD	1990	11
Fraser	NLD	2000	7
Fraser	NLD	2010	23
Fraser	NLD	2015	18
Fraser	NLD	2016	5
Fraser	NLD	2017	3
Fraser	NLD	2018	7
Fraser	NPL		32
Fraser	NPL	1990	4
Fraser	NPL	2000	23
Fraser	NPL	2010	210
Fraser	NPL	2015	199
Fraser	NPL	2016	115
Fraser	NPL	2017	200
Fraser	NPL	2018	310
Fraser	NPL	2019	319
Fraser	NPL	2020	82
Fraser	NPL	2021	4
Fraser	NZL		65
Fraser	NZL	1960	8
Fraser	NZL	1970	36
Fraser	NZL	1980	129
Fraser	NZL	1990	260
Fraser	NZL	2000	419
Fraser	NZL	2010	816
Fraser	NZL	2015	606
Fraser	NZL	2016	102
Fraser	NZL	2017	77
Fraser	NZL	2018	102
Fraser	NZL	2019	88
Fraser	NZL	2020	27
Fraser	NZL	2021	23
Fraser	PAK		20
Fraser	PAK	1980	5
Fraser	PAK	1990	19
Fraser	PAK	2000	41
Fraser	PAK	2010	209
Fraser	PAK	2015	666
Fraser	PAK	2016	69
Fraser	PAK	2017	95
Fraser	PAK	2018	110
Fraser	PAK	2019	114
Fraser	PAK	2020	60
Fraser	PAK	2021	18
Fraser	PHL		71
Fraser	PHL	1970	13
Fraser	PHL	1980	181
Fraser	PHL	1990	876
Fraser	PHL	2000	634
Fraser	PHL	2010	706
Fraser	PHL	2015	554
Fraser	PHL	2016	169
Fraser	PHL	2017	185
Fraser	PHL	2018	213
Fraser	PHL	2019	277
Fraser	PHL	2020	90
Fraser	PHL	2021	12
Fraser	POL		25
Fraser	POL	1951	54
Fraser	POL	1960	45
Fraser	POL	1970	63
Fraser	POL	1980	78
Fraser	POL	1990	247
Fraser	POL	2000	75
Fraser	POL	2010	30
Fraser	POL	2015	24
Fraser	POL	2016	14
Fraser	POL	2017	5
Fraser	SGP		8
Fraser	SGP	1970	9
Fraser	SGP	1980	17
Fraser	SGP	1990	42
Fraser	SGP	2000	47
Fraser	SGP	2010	143
Fraser	SGP	2015	52
Fraser	SGP	2016	5
Fraser	SGP	2017	11
Fraser	SGP	2018	19
Fraser	SGP	2019	11
Fraser	THA		19
Fraser	THA	1980	16
Fraser	THA	1990	92
Fraser	THA	2000	82
Fraser	THA	2010	205
Fraser	THA	2015	91
Fraser	THA	2016	33
Fraser	THA	2017	23
Fraser	THA	2018	25
Fraser	THA	2019	28
Fraser	THA	2020	11
Fraser	THA	2021	8
Fraser	TWN		6
Fraser	TWN	1980	3
Fraser	TWN	1990	28
Fraser	TWN	2000	20
Fraser	TWN	2010	38
Fraser	TWN	2015	53
Fraser	TWN	2016	23
Fraser	TWN	2017	10
Fraser	TWN	2018	14
Fraser	TWN	2019	26
Fraser	TWN	2020	8
Fraser	TWN	2021	3
Fraser	USA		11
Fraser	USA	1970	8
Fraser	USA	1980	25
Fraser	USA	1990	42
Fraser	USA	2000	59
Fraser	USA	2010	97
Fraser	USA	2015	89
Fraser	USA	2016	27
Fraser	USA	2017	23
Fraser	USA	2018	25
Fraser	USA	2019	31
Fraser	USA	2020	18
Fraser	USA	2021	5
Fraser	VNM		1025
Fraser	VNM	1970	29
Fraser	VNM	1980	1824
Fraser	VNM	1990	7669
Fraser	VNM	2000	5039
Fraser	VNM	2010	4158
Fraser	VNM	2015	3101
Fraser	VNM	2016	681
Fraser	VNM	2017	627
Fraser	VNM	2018	553
Fraser	VNM	2019	712
Fraser	VNM	2020	325
Fraser	VNM	2021	95
Fraser	ZAF		7
Fraser	ZAF	1970	3
Fraser	ZAF	1980	16
Fraser	ZAF	1990	27
Fraser	ZAF	2000	28
Fraser	ZAF	2010	97
Fraser	ZAF	2015	36
Fraser	ZAF	2016	13
Fraser	ZAF	2017	3
Fraser	ZAF	2018	8
Fraser	ZAF	2019	15
Fraser	ZAF	2020	9
Fraser	ZAF	2021	8
Gellibrand			327
Gellibrand		1951	113
Gellibrand		1960	680
Gellibrand		1970	1119
Gellibrand		1980	920
Gellibrand		1990	1234
Gellibrand		2000	1489
Gellibrand		2010	2782
Gellibrand		2015	1812
Gellibrand		2016	408
Gellibrand		2017	467
Gellibrand		2018	410
Gellibrand		2019	482
Gellibrand		2020	160
Gellibrand		2021	73
Gellibrand	AFG		6
Gellibrand	AFG	1990	8
Gellibrand	AFG	2000	28
Gellibrand	AFG	2010	42
Gellibrand	AFG	2015	36
Gellibrand	AFG	2016	7
Gellibrand	AFG	2017	13
Gellibrand	AFG	2018	3
Gellibrand	AFG	2019	3
Gellibrand	AFG	2020	7
Gellibrand	BGD		5
Gellibrand	BGD	1990	9
Gellibrand	BGD	2000	32
Gellibrand	BGD	2010	411
Gellibrand	BGD	2015	214
Gellibrand	BGD	2016	40
Gellibrand	BGD	2017	19
Gellibrand	BGD	2018	36
Gellibrand	BGD	2019	23
Gellibrand	BGD	2020	12
Gellibrand	BGD	2021	7
Gellibrand	CAN	1960	4
Gellibrand	CAN	1970	9
Gellibrand	CAN	1980	17
Gellibrand	CAN	1990	28
Gellibrand	CAN	2000	32
Gellibrand	CAN	2010	72
Gellibrand	CAN	2015	65
Gellibrand	CAN	2016	9
Gellibrand	CAN	2017	13
Gellibrand	CAN	2018	17
Gellibrand	CAN	2019	15
Gellibrand	CAN	2020	5
Gellibrand	CHN		93
Gellibrand	CHN	1960	5
Gellibrand	CHN	1970	9
Gellibrand	CHN	1980	18
Gellibrand	CHN	1990	209
Gellibrand	CHN	2000	436
Gellibrand	CHN	2010	2258
Gellibrand	CHN	2015	1290
Gellibrand	CHN	2016	324
Gellibrand	CHN	2017	249
Gellibrand	CHN	2018	233
Gellibrand	CHN	2019	306
Gellibrand	CHN	2020	104
Gellibrand	CHN	2021	15
Gellibrand	DEU		14
Gellibrand	DEU	1951	101
Gellibrand	DEU	1960	116
Gellibrand	DEU	1970	52
Gellibrand	DEU	1980	24
Gellibrand	DEU	1990	42
Gellibrand	DEU	2000	43
Gellibrand	DEU	2010	136
Gellibrand	DEU	2015	76
Gellibrand	DEU	2016	9
Gellibrand	DEU	2017	17
Gellibrand	DEU	2018	8
Gellibrand	DEU	2019	17
Gellibrand	DEU	2020	7
Gellibrand	EGY		19
Gellibrand	EGY	1951	3
Gellibrand	EGY	1960	28
Gellibrand	EGY	1970	67
Gellibrand	EGY	1980	27
Gellibrand	EGY	1990	28
Gellibrand	EGY	2000	40
Gellibrand	EGY	2010	86
Gellibrand	EGY	2015	33
Gellibrand	EGY	2016	14
Gellibrand	EGY	2017	9
Gellibrand	EGY	2018	23
Gellibrand	EGY	2019	8
Gellibrand	EGY	2020	4
Gellibrand	EGY	2021	6
Gellibrand	FJI		5
Gellibrand	FJI	1960	4
Gellibrand	FJI	1980	14
Gellibrand	FJI	1990	86
Gellibrand	FJI	2000	88
Gellibrand	FJI	2010	156
Gellibrand	FJI	2015	100
Gellibrand	FJI	2016	16
Gellibrand	FJI	2017	6
Gellibrand	FJI	2018	10
Gellibrand	FJI	2019	11
Gellibrand	FJI	2020	9
Gellibrand	GBR		100
Gellibrand	GBR	1951	79
Gellibrand	GBR	1960	428
Gellibrand	GBR	1970	1022
Gellibrand	GBR	1980	554
Gellibrand	GBR	1990	576
Gellibrand	GBR	2000	437
Gellibrand	GBR	2010	1354
Gellibrand	GBR	2015	950
Gellibrand	GBR	2016	176
Gellibrand	GBR	2017	120
Gellibrand	GBR	2018	117
Gellibrand	GBR	2019	156
Gellibrand	GBR	2020	43
Gellibrand	GBR	2021	27
Gellibrand	GRC		55
Gellibrand	GRC	1951	12
Gellibrand	GRC	1960	239
Gellibrand	GRC	1970	716
Gellibrand	GRC	1980	162
Gellibrand	GRC	1990	45
Gellibrand	GRC	2000	15
Gellibrand	GRC	2010	12
Gellibrand	GRC	2015	59
Gellibrand	GRC	2016	7
Gellibrand	GRC	2017	6
Gellibrand	GRC	2018	3
Gellibrand	GRC	2019	5
Gellibrand	HKG		8
Gellibrand	HKG	1970	5
Gellibrand	HKG	1980	10
Gellibrand	HKG	1990	73
Gellibrand	HKG	2000	119
Gellibrand	HKG	2010	161
Gellibrand	HKG	2015	90
Gellibrand	HKG	2016	20
Gellibrand	HKG	2017	13
Gellibrand	HKG	2018	15
Gellibrand	HKG	2019	32
Gellibrand	HKG	2020	13
Gellibrand	HKG	2021	6
Gellibrand	HRV		20
Gellibrand	HRV	1951	3
Gellibrand	HRV	1960	74
Gellibrand	HRV	1970	307
Gellibrand	HRV	1980	109
Gellibrand	HRV	1990	24
Gellibrand	HRV	2000	93
Gellibrand	HRV	2010	27
Gellibrand	HRV	2015	10
Gellibrand	IDN		25
Gellibrand	IDN	1970	3
Gellibrand	IDN	1980	15
Gellibrand	IDN	1990	50
Gellibrand	IDN	2000	338
Gellibrand	IDN	2010	518
Gellibrand	IDN	2015	173
Gellibrand	IDN	2016	41
Gellibrand	IDN	2017	41
Gellibrand	IDN	2018	50
Gellibrand	IDN	2019	33
Gellibrand	IDN	2020	38
Gellibrand	IDN	2021	5
Gellibrand	IND		302
Gellibrand	IND	1951	8
Gellibrand	IND	1960	10
Gellibrand	IND	1970	50
Gellibrand	IND	1980	80
Gellibrand	IND	1990	146
Gellibrand	IND	2000	519
Gellibrand	IND	2010	6822
Gellibrand	IND	2015	4899
Gellibrand	IND	2016	1266
Gellibrand	IND	2017	1410
Gellibrand	IND	2018	1743
Gellibrand	IND	2019	1913
Gellibrand	IND	2020	526
Gellibrand	IND	2021	174
Gellibrand	IRL		14
Gellibrand	IRL	1960	31
Gellibrand	IRL	1970	39
Gellibrand	IRL	1980	36
Gellibrand	IRL	1990	62
Gellibrand	IRL	2000	52
Gellibrand	IRL	2010	197
Gellibrand	IRL	2015	193
Gellibrand	IRL	2016	11
Gellibrand	IRL	2017	11
Gellibrand	IRL	2018	19
