CED_NAME21	Age5yr	Indigenous	Sex	persons
Dobell	25-29		M	227
Dobell	25-29	0	F	4231
Dobell	25-29	0	M	3929
Dobell	25-29	1	F	337
Dobell	25-29	1	M	326
Dobell	30-34		F	250
Dobell	30-34		M	228
Dobell	30-34	0	F	4549
Dobell	30-34	0	M	4147
Dobell	30-34	1	F	280
Dobell	30-34	1	M	281
Dobell	35-39		F	236
Dobell	35-39		M	250
Dobell	35-39	0	F	4638
Dobell	35-39	0	M	4363
Dobell	35-39	1	F	287
Dobell	35-39	1	M	228
Dobell	40-44		F	211
Dobell	40-44		M	223
Dobell	40-44	0	F	4533
Dobell	40-44	0	M	4263
Dobell	40-44	1	F	260
Dobell	40-44	1	M	215
Dobell	45-49		F	248
Dobell	45-49		M	227
Dobell	45-49	0	F	4907
Dobell	45-49	0	M	4469
Dobell	45-49	1	F	222
Dobell	45-49	1	M	198
Dobell	50-54		F	184
Dobell	50-54		M	231
Dobell	50-54	0	F	4824
Dobell	50-54	0	M	4515
Dobell	50-54	1	F	233
Dobell	50-54	1	M	197
Dobell	55-59		F	212
Dobell	55-59		M	204
Dobell	55-59	0	F	4843
Dobell	55-59	0	M	4512
Dobell	55-59	1	F	176
Dobell	55-59	1	M	172
Dobell	60-64		F	171
Dobell	60-64		M	172
Dobell	60-64	0	F	4917
Dobell	60-64	0	M	4253
Dobell	60-64	1	F	157
Dobell	60-64	1	M	126
Dobell	65+		F	903
Dobell	65+		M	686
Dobell	65+	0	F	17274
Dobell	65+	0	M	14120
Dobell	65+	1	F	270
Dobell	65+	1	M	245
Eden-Monaro	0-4		F	229
Eden-Monaro	0-4		M	193
Eden-Monaro	0-4	0	F	3840
Eden-Monaro	0-4	0	M	3891
Eden-Monaro	0-4	1	F	357
Eden-Monaro	0-4	1	M	325
Eden-Monaro	5-9		F	249
Eden-Monaro	5-9		M	307
Eden-Monaro	5-9	0	F	3977
Eden-Monaro	5-9	0	M	4357
Eden-Monaro	5-9	1	F	325
Eden-Monaro	5-9	1	M	393
Eden-Monaro	10-14		F	274
Eden-Monaro	10-14		M	299
Eden-Monaro	10-14	0	F	4229
Eden-Monaro	10-14	0	M	4614
Eden-Monaro	10-14	1	F	336
Eden-Monaro	10-14	1	M	379
Eden-Monaro	15-19		F	227
Eden-Monaro	15-19		M	250
Eden-Monaro	15-19	0	F	3654
Eden-Monaro	15-19	0	M	3974
Eden-Monaro	15-19	1	F	300
Eden-Monaro	15-19	1	M	315
Eden-Monaro	20-24		F	202
Eden-Monaro	20-24		M	219
Eden-Monaro	20-24	0	F	3143
Eden-Monaro	20-24	0	M	3448
Eden-Monaro	20-24	1	F	220
Eden-Monaro	20-24	1	M	258
Eden-Monaro	25-29		F	277
Eden-Monaro	25-29		M	302
Eden-Monaro	25-29	0	F	4016
Eden-Monaro	25-29	0	M	3883
Eden-Monaro	25-29	1	F	190
Eden-Monaro	25-29	1	M	226
Eden-Monaro	30-34		F	272
Eden-Monaro	30-34		M	290
Eden-Monaro	30-34	0	F	4580
Eden-Monaro	30-34	0	M	4467
Eden-Monaro	30-34	1	F	178
Eden-Monaro	30-34	1	M	158
Eden-Monaro	35-39		F	274
Eden-Monaro	35-39		M	273
Eden-Monaro	35-39	0	F	4641
Eden-Monaro	35-39	0	M	4480
Eden-Monaro	35-39	1	F	205
Eden-Monaro	35-39	1	M	160
Eden-Monaro	40-44		F	268
Eden-Monaro	40-44		M	256
Eden-Monaro	40-44	0	F	4420
Eden-Monaro	40-44	0	M	4101
Eden-Monaro	40-44	1	F	157
Eden-Monaro	40-44	1	M	147
Eden-Monaro	45-49		F	264
Eden-Monaro	45-49		M	291
Eden-Monaro	45-49	0	F	4849
Eden-Monaro	45-49	0	M	4782
Eden-Monaro	45-49	1	F	168
Eden-Monaro	45-49	1	M	189
Eden-Monaro	50-54		F	288
Eden-Monaro	50-54		M	314
Eden-Monaro	50-54	0	F	5455
Eden-Monaro	50-54	0	M	5067
Eden-Monaro	50-54	1	F	177
Eden-Monaro	50-54	1	M	158
Eden-Monaro	55-59		F	322
Eden-Monaro	55-59		M	384
Eden-Monaro	55-59	0	F	5329
Eden-Monaro	55-59	0	M	5272
Eden-Monaro	55-59	1	F	148
Eden-Monaro	55-59	1	M	149
Eden-Monaro	60-64		F	310
Eden-Monaro	60-64		M	345
Eden-Monaro	60-64	0	F	5547
Eden-Monaro	60-64	0	M	5496
Eden-Monaro	60-64	1	F	123
Eden-Monaro	60-64	1	M	119
Eden-Monaro	65+		F	1023
Eden-Monaro	65+		M	1024
Eden-Monaro	65+	0	F	15459
Eden-Monaro	65+	0	M	15040
Eden-Monaro	65+	1	F	203
Eden-Monaro	65+	1	M	210
Farrer	0-4		F	356
Farrer	0-4		M	352
Farrer	0-4	0	F	4134
Farrer	0-4	0	M	4349
Farrer	0-4	1	F	509
Farrer	0-4	1	M	539
Farrer	5-9		F	416
Farrer	5-9		M	461
Farrer	5-9	0	F	4368
Farrer	5-9	0	M	4606
Farrer	5-9	1	F	462
Farrer	5-9	1	M	530
Farrer	10-14		F	408
Farrer	10-14		M	465
Farrer	10-14	0	F	4490
Farrer	10-14	0	M	4701
Farrer	10-14	1	F	503
Farrer	10-14	1	M	478
Farrer	15-19		F	343
Farrer	15-19		M	398
Farrer	15-19	0	F	4269
Farrer	15-19	0	M	4469
Farrer	15-19	1	F	430
Farrer	15-19	1	M	395
Farrer	20-24		F	323
Farrer	20-24		M	355
Farrer	20-24	0	F	3708
Farrer	20-24	0	M	3893
Farrer	20-24	1	F	348
Farrer	20-24	1	M	322
Farrer	25-29		F	373
Farrer	25-29		M	426
Farrer	25-29	0	F	4288
Farrer	25-29	0	M	4472
Farrer	25-29	1	F	294
Farrer	25-29	1	M	282
Farrer	30-34		F	363
Farrer	30-34		M	385
Farrer	30-34	0	F	4649
Farrer	30-34	0	M	4350
Farrer	30-34	1	F	251
Farrer	30-34	1	M	252
Farrer	35-39		F	372
Farrer	35-39		M	370
Farrer	35-39	0	F	4520
Farrer	35-39	0	M	4222
Farrer	35-39	1	F	219
Farrer	35-39	1	M	200
Farrer	40-44		F	359
Farrer	40-44		M	355
Farrer	40-44	0	F	4339
Farrer	40-44	0	M	4128
Farrer	40-44	1	F	200
Farrer	40-44	1	M	179
Farrer	45-49		F	357
Farrer	45-49		M	408
Farrer	45-49	0	F	4598
Farrer	45-49	0	M	4389
Farrer	45-49	1	F	217
Farrer	45-49	1	M	167
Farrer	50-54		F	343
Farrer	50-54		M	435
Farrer	50-54	0	F	4936
Farrer	50-54	0	M	4739
Farrer	50-54	1	F	214
Farrer	50-54	1	M	186
Farrer	55-59		F	380
Farrer	55-59		M	400
Farrer	55-59	0	F	5161
Farrer	55-59	0	M	4929
Farrer	55-59	1	F	212
Farrer	55-59	1	M	181
Farrer	60-64		F	386
Farrer	60-64		M	434
Farrer	60-64	0	F	5520
Farrer	60-64	0	M	5370
Farrer	60-64	1	F	179
Farrer	60-64	1	M	160
Farrer	65+		F	1335
Farrer	65+		M	1306
Farrer	65+	0	F	17945
Farrer	65+	0	M	16475
Farrer	65+	1	F	289
Farrer	65+	1	M	290
Fowler	0-4		F	309
Fowler	0-4		M	325
Fowler	0-4	0	F	4306
Fowler	0-4	0	M	4648
Fowler	0-4	1	F	79
Fowler	0-4	1	M	67
Fowler	5-9		F	359
Fowler	5-9		M	360
Fowler	5-9	0	F	4675
Fowler	5-9	0	M	5120
Fowler	5-9	1	F	61
Fowler	5-9	1	M	61
Fowler	10-14		F	303
Fowler	10-14		M	348
Fowler	10-14	0	F	4759
Fowler	10-14	0	M	5110
Fowler	10-14	1	F	69
Fowler	10-14	1	M	81
Fowler	15-19		F	304
Fowler	15-19		M	335
Fowler	15-19	0	F	5135
Fowler	15-19	0	M	5327
Fowler	15-19	1	F	74
Fowler	15-19	1	M	61
Fowler	20-24		F	320
Fowler	20-24		M	373
Fowler	20-24	0	F	5800
Fowler	20-24	0	M	5810
Fowler	20-24	1	F	93
Fowler	20-24	1	M	67
Fowler	25-29		F	409
Fowler	25-29		M	397
Fowler	25-29	0	F	5805
Fowler	25-29	0	M	6038
Fowler	25-29	1	F	73
Fowler	25-29	1	M	67
Fowler	30-34		F	420
Fowler	30-34		M	402
Fowler	30-34	0	F	5634
Fowler	30-34	0	M	5500
Fowler	30-34	1	F	52
Fowler	30-34	1	M	46
Fowler	35-39		F	362
Fowler	35-39		M	359
Fowler	35-39	0	F	5451
Fowler	35-39	0	M	5152
Fowler	35-39	1	F	37
Fowler	35-39	1	M	44
Fowler	40-44		F	341
Fowler	40-44		M	351
Fowler	40-44	0	F	5269
Fowler	40-44	0	M	4610
Fowler	40-44	1	F	43
Fowler	40-44	1	M	27
Fowler	45-49		F	293
Fowler	45-49		M	320
Fowler	45-49	0	F	5380
Fowler	45-49	0	M	4917
Fowler	45-49	1	F	29
Fowler	45-49	1	M	31
Fowler	50-54		F	271
Fowler	50-54		M	293
Fowler	50-54	0	F	5411
Fowler	50-54	0	M	5118
Fowler	50-54	1	F	30
Fowler	50-54	1	M	31
Fowler	55-59		F	238
Fowler	55-59		M	320
Fowler	55-59	0	F	5285
Fowler	55-59	0	M	5334
Fowler	55-59	1	F	39
Fowler	55-59	1	M	31
Fowler	60-64		F	239
Fowler	60-64		M	212
Fowler	60-64	0	F	5373
Fowler	60-64	0	M	5113
Fowler	60-64	1	F	38
Fowler	60-64	1	M	32
Fowler	65+		F	766
Fowler	65+		M	644
Fowler	65+	0	F	13827
Fowler	65+	0	M	12130
Fowler	65+	1	F	62
Fowler	65+	1	M	66
Gilmore	0-4		F	216
Gilmore	0-4		M	244
Gilmore	0-4	0	F	3097
Gilmore	0-4	0	M	3288
Gilmore	0-4	1	F	486
Gilmore	0-4	1	M	580
Gilmore	5-9		F	268
Gilmore	5-9		M	285
Gilmore	5-9	0	F	3397
Gilmore	5-9	0	M	3614
Gilmore	5-9	1	F	548
Gilmore	5-9	1	M	528
Gilmore	10-14		F	278
Gilmore	10-14		M	338
Gilmore	10-14	0	F	3585
Gilmore	10-14	0	M	3844
Gilmore	10-14	1	F	585
Gilmore	10-14	1	M	513
Gilmore	15-19		F	274
Gilmore	15-19		M	304
Gilmore	15-19	0	F	3261
Gilmore	15-19	0	M	3570
Gilmore	15-19	1	F	423
Gilmore	15-19	1	M	440
Gilmore	20-24		F	200
Gilmore	20-24		M	237
Gilmore	20-24	0	F	2695
Gilmore	20-24	0	M	2946
Gilmore	20-24	1	F	325
Gilmore	20-24	1	M	430
Gilmore	25-29		F	224
Gilmore	25-29		M	248
Gilmore	25-29	0	F	3205
Gilmore	25-29	0	M	3275
Gilmore	25-29	1	F	274
Gilmore	25-29	1	M	353
Gilmore	30-34		F	245
Gilmore	30-34		M	234
Gilmore	30-34	0	F	3585
Gilmore	30-34	0	M	3384
Gilmore	30-34	1	F	266
Gilmore	30-34	1	M	296
Gilmore	35-39		F	287
Gilmore	35-39		M	241
Gilmore	35-39	0	F	3722
Gilmore	35-39	0	M	3612
Gilmore	35-39	1	F	252
Gilmore	35-39	1	M	241
Gilmore	40-44		F	230
Gilmore	40-44		M	238
Gilmore	40-44	0	F	3698
Gilmore	40-44	0	M	3503
Gilmore	40-44	1	F	231
Gilmore	40-44	1	M	212
Gilmore	45-49		F	268
Gilmore	45-49		M	302
Gilmore	45-49	0	F	4122
Gilmore	45-49	0	M	3945
Gilmore	45-49	1	F	229
Gilmore	45-49	1	M	222
Gilmore	50-54		F	253
Gilmore	50-54		M	295
Gilmore	50-54	0	F	4619
Gilmore	50-54	0	M	4192
Gilmore	50-54	1	F	245
Gilmore	50-54	1	M	221
Gilmore	55-59		F	282
Gilmore	55-59		M	290
Gilmore	55-59	0	F	5411
Gilmore	55-59	0	M	4972
Gilmore	55-59	1	F	233
Gilmore	55-59	1	M	198
Gilmore	60-64		F	307
Gilmore	60-64		M	348
Gilmore	60-64	0	F	6607
Gilmore	60-64	0	M	5906
Gilmore	60-64	1	F	221
Gilmore	60-64	1	M	194
Gilmore	65+		F	1226
Gilmore	65+		M	1153
Gilmore	65+	0	F	22766
Gilmore	65+	0	M	21072
Gilmore	65+	1	F	399
Gilmore	65+	1	M	381
Grayndler	0-4		F	121
Grayndler	0-4		M	99
Grayndler	0-4	0	F	3573
Grayndler	0-4	0	M	3779
Grayndler	0-4	1	F	58
Grayndler	0-4	1	M	53
Grayndler	5-9		F	110
Grayndler	5-9		M	128
Grayndler	5-9	0	F	3492
Grayndler	5-9	0	M	3578
Grayndler	5-9	1	F	62
Grayndler	5-9	1	M	64
Grayndler	10-14		F	94
Grayndler	10-14		M	106
Grayndler	10-14	0	F	3382
Grayndler	10-14	0	M	3540
Grayndler	10-14	1	F	58
Grayndler	10-14	1	M	65
Grayndler	15-19		F	108
Grayndler	15-19		M	95
Grayndler	15-19	0	F	2727
Grayndler	15-19	0	M	3038
Grayndler	15-19	1	F	53
Grayndler	15-19	1	M	54
Grayndler	20-24		F	230
Grayndler	20-24		M	224
Grayndler	20-24	0	F	4416
Grayndler	20-24	0	M	4036
Grayndler	20-24	1	F	113
Grayndler	20-24	1	M	81
Grayndler	25-29		F	341
Grayndler	25-29		M	311
Grayndler	25-29	0	F	6898
Grayndler	25-29	0	M	6315
Grayndler	25-29	1	F	102
Grayndler	25-29	1	M	90
Grayndler	30-34		F	330
Grayndler	30-34		M	319
Grayndler	30-34	0	F	7360
Grayndler	30-34	0	M	6898
Grayndler	30-34	1	F	74
Grayndler	30-34	1	M	82
Grayndler	35-39		F	239
Grayndler	35-39		M	273
Grayndler	35-39	0	F	6677
Grayndler	35-39	0	M	6467
Grayndler	35-39	1	F	61
Grayndler	35-39	1	M	66
Grayndler	40-44		F	211
Grayndler	40-44		M	242
Grayndler	40-44	0	F	5801
Grayndler	40-44	0	M	5540
Grayndler	40-44	1	F	40
Grayndler	40-44	1	M	57
Grayndler	45-49		F	190
Grayndler	45-49		M	228
Grayndler	45-49	0	F	5636
Grayndler	45-49	0	M	5325
Grayndler	45-49	1	F	56
Grayndler	45-49	1	M	61
Grayndler	50-54		F	168
Grayndler	50-54		M	206
Grayndler	50-54	0	F	4998
Grayndler	50-54	0	M	4728
Grayndler	50-54	1	F	69
Grayndler	50-54	1	M	51
Grayndler	55-59		F	140
Grayndler	55-59		M	215
Grayndler	55-59	0	F	4235
Grayndler	55-59	0	M	4218
Grayndler	55-59	1	F	61
Grayndler	55-59	1	M	38
Grayndler	60-64		F	112
Grayndler	60-64		M	189
Grayndler	60-64	0	F	3622
Grayndler	60-64	0	M	3288
Grayndler	60-64	1	F	43
Grayndler	60-64	1	M	28
Grayndler	65+		F	476
Grayndler	65+		M	503
Grayndler	65+	0	F	10596
Grayndler	65+	0	M	8767
Grayndler	65+	1	F	79
Grayndler	65+	1	M	63
Greenway	0-4		F	236
Greenway	0-4		M	249
Greenway	0-4	0	F	6725
Greenway	0-4	0	M	7075
Greenway	0-4	1	F	174
Greenway	0-4	1	M	174
Greenway	5-9		F	253
Greenway	5-9		M	267
Greenway	5-9	0	F	7426
Greenway	5-9	0	M	7697
Greenway	5-9	1	F	156
Greenway	5-9	1	M	171
Greenway	10-14		F	258
Greenway	10-14		M	259
Greenway	10-14	0	F	6598
Greenway	10-14	0	M	7128
Greenway	10-14	1	F	152
Greenway	10-14	1	M	186
Greenway	15-19		F	190
Greenway	15-19		M	212
Greenway	15-19	0	F	5361
Greenway	15-19	0	M	5818
Greenway	15-19	1	F	156
Greenway	15-19	1	M	156
Greenway	20-24		F	254
Greenway	20-24		M	338
Greenway	20-24	0	F	5624
Greenway	20-24	0	M	6271
Greenway	20-24	1	F	145
Greenway	20-24	1	M	185
Greenway	25-29		F	326
Greenway	25-29		M	388
Greenway	25-29	0	F	6120
Greenway	25-29	0	M	6427
Greenway	25-29	1	F	128
Greenway	25-29	1	M	200
Greenway	30-34		F	330
Greenway	30-34		M	350
Greenway	30-34	0	F	8054
Greenway	30-34	0	M	7125
Greenway	30-34	1	F	106
Greenway	30-34	1	M	146
Greenway	35-39		F	374
Greenway	35-39		M	386
Greenway	35-39	0	F	9827
Greenway	35-39	0	M	9390
Greenway	35-39	1	F	92
Greenway	35-39	1	M	105
Greenway	40-44		F	286
Greenway	40-44		M	290
Greenway	40-44	0	F	7968
Greenway	40-44	0	M	8774
Greenway	40-44	1	F	81
Greenway	40-44	1	M	104
Greenway	45-49		F	210
Greenway	45-49		M	245
Greenway	45-49	0	F	6266
Greenway	45-49	0	M	6864
Greenway	45-49	1	F	75
Greenway	45-49	1	M	86
Greenway	50-54		F	184
Greenway	50-54		M	193
Greenway	50-54	0	F	5334
Greenway	50-54	0	M	5213
Greenway	50-54	1	F	97
Greenway	50-54	1	M	81
Greenway	55-59		F	147
Greenway	55-59		M	142
Greenway	55-59	0	F	4704
Greenway	55-59	0	M	4706
Greenway	55-59	1	F	57
Greenway	55-59	1	M	63
Greenway	60-64		F	148
Greenway	60-64		M	141
Greenway	60-64	0	F	4163
Greenway	60-64	0	M	3881
Greenway	60-64	1	F	47
Greenway	60-64	1	M	37
Greenway	65+		F	431
Greenway	65+		M	394
Greenway	65+	0	F	10820
Greenway	65+	0	M	9437
Greenway	65+	1	F	83
Greenway	65+	1	M	59
Hughes	0-4		F	102
Hughes	0-4		M	93
Hughes	0-4	0	F	4368
Hughes	0-4	0	M	4493
Hughes	0-4	1	F	111
Hughes	0-4	1	M	105
Hughes	5-9		F	108
Hughes	5-9		M	142
Hughes	5-9	0	F	4782
Hughes	5-9	0	M	5097
Hughes	5-9	1	F	119
Hughes	5-9	1	M	142
Hughes	10-14		F	86
Hughes	10-14		M	117
Hughes	10-14	0	F	4923
Hughes	10-14	0	M	5134
Hughes	10-14	1	F	153
Hughes	10-14	1	M	133
Hughes	15-19		F	90
Hughes	15-19		M	121
Hughes	15-19	0	F	4412
Hughes	15-19	0	M	4782
Hughes	15-19	1	F	137
Hughes	15-19	1	M	164
Hughes	20-24		F	81
Hughes	20-24		M	145
Hughes	20-24	0	F	3911
Hughes	20-24	0	M	4381
Hughes	20-24	1	F	90
Hughes	20-24	1	M	97
Hughes	25-29		F	95
Hughes	25-29		M	107
Hughes	25-29	0	F	3662
Hughes	25-29	0	M	3791
Hughes	25-29	1	F	74
Hughes	25-29	1	M	88
Hughes	30-34		F	122
Hughes	30-34		M	128
Hughes	30-34	0	F	4559
Hughes	30-34	0	M	4087
Hughes	30-34	1	F	57
Hughes	30-34	1	M	65
Hughes	35-39		F	150
Hughes	35-39		M	162
Hughes	35-39	0	F	5231
Hughes	35-39	0	M	4800
Hughes	35-39	1	F	66
Hughes	35-39	1	M	59
Hughes	40-44		F	105
Hughes	40-44		M	114
Hughes	40-44	0	F	5280
Hughes	40-44	0	M	4977
Hughes	40-44	1	F	74
Hughes	40-44	1	M	51
Hughes	45-49		F	112
Hughes	45-49		M	123
Hughes	45-49	0	F	5508
Hughes	45-49	0	M	5089
Hughes	45-49	1	F	75
Hughes	45-49	1	M	53
Hughes	50-54		F	86
Hughes	50-54		M	111
Hughes	50-54	0	F	5030
Hughes	50-54	0	M	4697
Hughes	50-54	1	F	59
Hughes	50-54	1	M	72
Hughes	55-59		F	81
Hughes	55-59		M	100
Hughes	55-59	0	F	4624
Hughes	55-59	0	M	4430
Hughes	55-59	1	F	43
Hughes	55-59	1	M	38
Hughes	60-64		F	72
Hughes	60-64		M	90
Hughes	60-64	0	F	4334
Hughes	60-64	0	M	4053
Hughes	60-64	1	F	39
Hughes	60-64	1	M	28
Hughes	65+		F	509
Hughes	65+		M	402
Hughes	65+	0	F	12677
Hughes	65+	0	M	11130
Hughes	65+	1	F	72
Hughes	65+	1	M	75
Hume	0-4		F	213
Hume	0-4		M	224
Hume	0-4	0	F	5086
Hume	0-4	0	M	5440
Hume	0-4	1	F	426
Hume	0-4	1	M	462
Hume	5-9		F	262
Hume	5-9		M	280
Hume	5-9	0	F	5196
Hume	5-9	0	M	5442
Hume	5-9	1	F	378
Hume	5-9	1	M	457
Hume	10-14		F	276
Hume	10-14		M	280
Hume	10-14	0	F	5149
Hume	10-14	0	M	5575
Hume	10-14	1	F	418
Hume	10-14	1	M	403
Hume	15-19		F	215
Hume	15-19		M	252
Hume	15-19	0	F	4682
Hume	15-19	0	M	5016
Hume	15-19	1	F	362
Hume	15-19	1	M	379
Hume	20-24		F	163
Hume	20-24		M	219
Hume	20-24	0	F	4145
Hume	20-24	0	M	4411
Hume	20-24	1	F	326
Hume	20-24	1	M	306
Hume	25-29		F	226
Hume	25-29		M	221
Hume	25-29	0	F	4658
Hume	25-29	0	M	4578
Hume	25-29	1	F	261
Hume	25-29	1	M	250
Hume	30-34		F	204
Hume	30-34		M	256
Hume	30-34	0	F	5411
Hume	30-34	0	M	5099
Hume	30-34	1	F	210
Hume	30-34	1	M	212
Hume	35-39		F	251
Hume	35-39		M	235
Hume	35-39	0	F	5384
Hume	35-39	0	M	5115
Hume	35-39	1	F	214
Hume	35-39	1	M	199
Hume	40-44		F	215
Hume	40-44		M	230
Hume	40-44	0	F	4969
Hume	40-44	0	M	4704
Hume	40-44	1	F	175
Hume	40-44	1	M	160
Hume	45-49		F	216
Hume	45-49		M	228
Hume	45-49	0	F	5379
Hume	45-49	0	M	5220
Hume	45-49	1	F	190
Hume	45-49	1	M	162
Hume	50-54		F	201
Hume	50-54		M	240
Hume	50-54	0	F	5219
Hume	50-54	0	M	5046
Hume	50-54	1	F	156
Hume	50-54	1	M	178
Hume	55-59		F	217
Hume	55-59		M	243
Hume	55-59	0	F	5167
Hume	55-59	0	M	4849
Hume	55-59	1	F	127
Hume	55-59	1	M	128
Hume	60-64		F	194
Hume	60-64		M	227
Hume	60-64	0	F	4795
Hume	60-64	0	M	4580
Hume	60-64	1	F	108
Hume	60-64	1	M	111
Hume	65+		F	681
Hume	65+		M	652
Hume	65+	0	F	14341
Hume	65+	0	M	12953
Hume	65+	1	F	203
Hume	65+	1	M	179
Hunter	0-4		F	220
Hunter	0-4		M	222
Hunter	0-4	0	F	4122
Hunter	0-4	0	M	4380
Hunter	0-4	1	F	791
Hunter	0-4	1	M	833
Hunter	5-9		F	256
Hunter	5-9		M	263
Hunter	5-9	0	F	4516
Hunter	5-9	0	M	4749
Hunter	5-9	1	F	777
Hunter	5-9	1	M	935
Hunter	10-14		F	202
Hunter	10-14		M	267
Hunter	10-14	0	F	4441
Hunter	10-14	0	M	4558
Hunter	10-14	1	F	759
Hunter	10-14	1	M	836
Hunter	15-19		F	210
Hunter	15-19		M	269
Hunter	15-19	0	F	4099
Hunter	15-19	0	M	4375
Hunter	15-19	1	F	671
Hunter	15-19	1	M	794
Hunter	20-24		F	214
Hunter	20-24		M	298
Hunter	20-24	0	F	3916
Hunter	20-24	0	M	4379
Hunter	20-24	1	F	557
Hunter	20-24	1	M	590
Hunter	25-29		F	229
Hunter	25-29		M	297
Hunter	25-29	0	F	4614
Hunter	25-29	0	M	4693
Hunter	25-29	1	F	486
Hunter	25-29	1	M	551
Hunter	30-34		F	236
Hunter	30-34		M	263
Hunter	30-34	0	F	5055
Hunter	30-34	0	M	4864
Hunter	30-34	1	F	445
Hunter	30-34	1	M	516
Hunter	35-39		F	227
Hunter	35-39		M	226
Hunter	35-39	0	F	4902
Hunter	35-39	0	M	4790
Hunter	35-39	1	F	368
Hunter	35-39	1	M	424
Hunter	40-44		F	200
Hunter	40-44		M	257
Hunter	40-44	0	F	4463
Hunter	40-44	0	M	4477
Hunter	40-44	1	F	324
Hunter	40-44	1	M	375
Hunter	45-49		F	227
Hunter	45-49		M	221
Hunter	45-49	0	F	4810
Hunter	45-49	0	M	4719
Hunter	45-49	1	F	365
Hunter	45-49	1	M	310
Hunter	50-54		F	184
Hunter	50-54		M	220
Hunter	50-54	0	F	4945
Hunter	50-54	0	M	4909
Hunter	50-54	1	F	311
Hunter	50-54	1	M	296
Hunter	55-59		F	203
Hunter	55-59		M	256
Hunter	55-59	0	F	4976
Hunter	55-59	0	M	4823
Hunter	55-59	1	F	263
Hunter	55-59	1	M	259
Hunter	60-64		F	169
Hunter	60-64		M	207
Hunter	60-64	0	F	5094
Hunter	60-64	0	M	4936
Hunter	60-64	1	F	222
Hunter	60-64	1	M	220
Hunter	65+		F	792
Hunter	65+		M	695
Hunter	65+	0	F	17104
Hunter	65+	0	M	15134
Hunter	65+	1	F	415
Hunter	65+	1	M	338
Kingsford Smith	0-4		F	173
Kingsford Smith	0-4		M	201
Kingsford Smith	0-4	0	F	4345
Kingsford Smith	0-4	0	M	4593
Kingsford Smith	0-4	1	F	130
Kingsford Smith	0-4	1	M	115
Kingsford Smith	5-9		F	184
Kingsford Smith	5-9		M	217
Kingsford Smith	5-9	0	F	4126
Kingsford Smith	5-9	0	M	4237
Kingsford Smith	5-9	1	F	142
Kingsford Smith	5-9	1	M	150
Kingsford Smith	10-14		F	149
Kingsford Smith	10-14		M	182
Kingsford Smith	10-14	0	F	3966
Kingsford Smith	10-14	0	M	4179
Kingsford Smith	10-14	1	F	152
Kingsford Smith	10-14	1	M	147
Kingsford Smith	15-19		F	167
Kingsford Smith	15-19		M	205
Kingsford Smith	15-19	0	F	3924
Kingsford Smith	15-19	0	M	4164
Kingsford Smith	15-19	1	F	133
Kingsford Smith	15-19	1	M	162
Kingsford Smith	20-24		F	408
Kingsford Smith	20-24		M	446
Kingsford Smith	20-24	0	F	6489
Kingsford Smith	20-24	0	M	6655
Kingsford Smith	20-24	1	F	192
Kingsford Smith	20-24	1	M	198
Kingsford Smith	25-29		F	511
Kingsford Smith	25-29		M	532
Kingsford Smith	25-29	0	F	8822
Kingsford Smith	25-29	0	M	8344
Kingsford Smith	25-29	1	F	133
Kingsford Smith	25-29	1	M	176
Kingsford Smith	30-34		F	449
Kingsford Smith	30-34		M	487
Kingsford Smith	30-34	0	F	8584
Kingsford Smith	30-34	0	M	8434
Kingsford Smith	30-34	1	F	127
Kingsford Smith	30-34	1	M	118
Kingsford Smith	35-39		F	350
Kingsford Smith	35-39		M	383
Kingsford Smith	35-39	0	F	7048
Kingsford Smith	35-39	0	M	7020
Kingsford Smith	35-39	1	F	91
Kingsford Smith	35-39	1	M	90
Kingsford Smith	40-44		F	299
Kingsford Smith	40-44		M	274
Kingsford Smith	40-44	0	F	6045
Kingsford Smith	40-44	0	M	5845
Kingsford Smith	40-44	1	F	88
Kingsford Smith	40-44	1	M	85
Kingsford Smith	45-49		F	232
Kingsford Smith	45-49		M	255
Kingsford Smith	45-49	0	F	5636
Kingsford Smith	45-49	0	M	5478
Kingsford Smith	45-49	1	F	104
Kingsford Smith	45-49	1	M	101
Kingsford Smith	50-54		F	190
Kingsford Smith	50-54		M	237
Kingsford Smith	50-54	0	F	5260
Kingsford Smith	50-54	0	M	4895
Kingsford Smith	50-54	1	F	102
Kingsford Smith	50-54	1	M	87
Kingsford Smith	55-59		F	213
Kingsford Smith	55-59		M	220
Kingsford Smith	55-59	0	F	4684
Kingsford Smith	55-59	0	M	4589
Kingsford Smith	55-59	1	F	78
Kingsford Smith	55-59	1	M	91
Kingsford Smith	60-64		F	134
Kingsford Smith	60-64		M	165
Kingsford Smith	60-64	0	F	4069
Kingsford Smith	60-64	0	M	3866
Kingsford Smith	60-64	1	F	67
Kingsford Smith	60-64	1	M	62
Kingsford Smith	65+		F	722
Kingsford Smith	65+		M	546
Kingsford Smith	65+	0	F	13545
Kingsford Smith	65+	0	M	11158
Kingsford Smith	65+	1	F	145
Kingsford Smith	65+	1	M	111
Lindsay	0-4		F	339
Lindsay	0-4		M	326
Lindsay	0-4	0	F	5644
Lindsay	0-4	0	M	6216
Lindsay	0-4	1	F	608
Lindsay	0-4	1	M	615
Lindsay	5-9		F	389
Lindsay	5-9		M	356
Lindsay	5-9	0	F	5727
Lindsay	5-9	0	M	5984
Lindsay	5-9	1	F	520
