CED_NAME21	Ancestry	responses
Kennedy		18513
Kennedy	Australian	58473
Kennedy	Australian Aboriginal	21507
Kennedy	Chinese	1782
Kennedy	Croatian	573
Kennedy	Dutch	1884
Kennedy	English	55738
Kennedy	Filipino	2387
Kennedy	French	745
Kennedy	German	8322
Kennedy	Greek	708
Kennedy	Hungarian	302
Kennedy	Indian	1193
Kennedy	Irish	17112
Kennedy	Italian	13260
Kennedy	Korean	130
Kennedy	Lebanese	86
Kennedy	Macedonian	19
Kennedy	Maltese	959
Kennedy	Maori	1151
Kennedy	NZ	1327
Kennedy	(Other)	16741
Kennedy	Polish	571
Kennedy	Russian	279
Kennedy	Samoan	421
Kennedy	Scottish	14440
Kennedy	Serbian	105
Kennedy	South African	480
Kennedy	Spanish	733
Kennedy	Sri Lankan	124
Kennedy	Vietnamese	162
Kennedy	Welsh	728
Leichhardt		16811
Leichhardt	Australian	47156
Leichhardt	Australian Aboriginal	19129
Leichhardt	Chinese	3307
Leichhardt	Croatian	652
Leichhardt	Dutch	2741
Leichhardt	English	55803
Leichhardt	Filipino	2874
Leichhardt	French	1291
Leichhardt	German	8458
Leichhardt	Greek	850
Leichhardt	Hungarian	473
Leichhardt	Indian	2047
Leichhardt	Irish	17073
Leichhardt	Italian	7248
Leichhardt	Korean	962
Leichhardt	Lebanese	158
Leichhardt	Macedonian	56
Leichhardt	Maltese	630
Leichhardt	Maori	1162
Leichhardt	NZ	1707
Leichhardt	(Other)	35827
Leichhardt	Polish	1082
Leichhardt	Russian	467
Leichhardt	Samoan	531
Leichhardt	Scottish	15338
Leichhardt	Serbian	200
Leichhardt	South African	669
Leichhardt	Spanish	937
Leichhardt	Sri Lankan	265
Leichhardt	Vietnamese	513
Leichhardt	Welsh	1155
Lilley		7297
Lilley	Australian	53362
Lilley	Australian Aboriginal	3866
Lilley	Chinese	4887
Lilley	Croatian	517
Lilley	Dutch	2412
Lilley	English	59814
Lilley	Filipino	3493
Lilley	French	1116
Lilley	German	9393
Lilley	Greek	994
Lilley	Hungarian	435
Lilley	Indian	5363
Lilley	Irish	22690
Lilley	Italian	7335
Lilley	Korean	715
Lilley	Lebanese	326
Lilley	Macedonian	88
Lilley	Maltese	585
Lilley	Maori	1668
Lilley	NZ	2156
Lilley	(Other)	20554
Lilley	Polish	1288
Lilley	Russian	617
Lilley	Samoan	978
Lilley	Scottish	18027
Lilley	Serbian	245
Lilley	South African	813
Lilley	Spanish	848
Lilley	Sri Lankan	404
Lilley	Vietnamese	646
Lilley	Welsh	1213
Longman		12862
Longman	Australian	72488
Longman	Australian Aboriginal	8322
Longman	Chinese	1983
Longman	Croatian	427
Longman	Dutch	3198
Longman	English	80350
Longman	Filipino	2474
Longman	French	1069
Longman	German	11525
Longman	Greek	603
Longman	Hungarian	554
Longman	Indian	1481
Longman	Irish	18912
Longman	Italian	3913
Longman	Korean	471
Longman	Lebanese	140
Longman	Macedonian	69
Longman	Maltese	766
Longman	Maori	2555
Longman	NZ	2890
Longman	(Other)	12876
Longman	Polish	998
Longman	Russian	438
Longman	Samoan	1441
Longman	Scottish	19274
Longman	Serbian	164
Longman	South African	1030
Longman	Spanish	737
Longman	Sri Lankan	177
Longman	Vietnamese	294
Longman	Welsh	1358
Maranoa		14788
Maranoa	Australian	63029
Maranoa	Australian Aboriginal	10295
Maranoa	Chinese	1014
Maranoa	Croatian	193
Maranoa	Dutch	1605
Maranoa	English	59534
Maranoa	Filipino	1787
Maranoa	French	497
Maranoa	German	12035
Maranoa	Greek	261
Maranoa	Hungarian	170
Maranoa	Indian	541
Maranoa	Irish	17352
Maranoa	Italian	2778
Maranoa	Korean	136
Maranoa	Lebanese	94
Maranoa	Macedonian	21
Maranoa	Maltese	223
Maranoa	Maori	591
Maranoa	NZ	995
Maranoa	(Other)	6015
Maranoa	Polish	478
Maranoa	Russian	194
Maranoa	Samoan	84
Maranoa	Scottish	15590
Maranoa	Serbian	65
Maranoa	South African	458
Maranoa	Spanish	369
Maranoa	Sri Lankan	48
Maranoa	Vietnamese	202
Maranoa	Welsh	587
McPherson		9347
McPherson	Australian	53846
McPherson	Australian Aboriginal	3181
McPherson	Chinese	5043
McPherson	Croatian	840
McPherson	Dutch	2839
McPherson	English	68824
McPherson	Filipino	1559
McPherson	French	1479
McPherson	German	7975
McPherson	Greek	1308
McPherson	Hungarian	657
McPherson	Indian	1507
McPherson	Irish	19739
McPherson	Italian	5559
McPherson	Korean	647
McPherson	Lebanese	400
McPherson	Macedonian	228
McPherson	Maltese	906
McPherson	Maori	2088
McPherson	NZ	2903
McPherson	(Other)	16565
McPherson	Polish	1438
McPherson	Russian	707
McPherson	Samoan	386
McPherson	Scottish	18000
McPherson	Serbian	482
McPherson	South African	1579
McPherson	Spanish	1165
McPherson	Sri Lankan	199
McPherson	Vietnamese	376
McPherson	Welsh	1324
Moncrieff		14889
Moncrieff	Australian	49437
Moncrieff	Australian Aboriginal	3273
Moncrieff	Chinese	7623
Moncrieff	Croatian	1252
Moncrieff	Dutch	2669
Moncrieff	English	66978
Moncrieff	Filipino	2846
Moncrieff	French	1664
Moncrieff	German	8297
Moncrieff	Greek	1914
Moncrieff	Hungarian	812
Moncrieff	Indian	3007
Moncrieff	Irish	19107
Moncrieff	Italian	6836
Moncrieff	Korean	1928
Moncrieff	Lebanese	654
Moncrieff	Macedonian	334
Moncrieff	Maltese	785
Moncrieff	Maori	2954
Moncrieff	NZ	3142
Moncrieff	(Other)	24674
Moncrieff	Polish	1545
Moncrieff	Russian	1069
Moncrieff	Samoan	539
Moncrieff	Scottish	17391
Moncrieff	Serbian	722
Moncrieff	South African	1241
Moncrieff	Spanish	1663
Moncrieff	Sri Lankan	238
Moncrieff	Vietnamese	787
Moncrieff	Welsh	1248
Moreton		7950
Moreton	Australian	39271
Moreton	Australian Aboriginal	2566
Moreton	Chinese	26027
Moreton	Croatian	823
Moreton	Dutch	2182
Moreton	English	45633
Moreton	Filipino	3074
Moreton	French	975
Moreton	German	7323
Moreton	Greek	2287
Moreton	Hungarian	413
Moreton	Indian	7918
Moreton	Irish	16604
Moreton	Italian	3825
Moreton	Korean	3463
Moreton	Lebanese	526
Moreton	Macedonian	213
Moreton	Maltese	347
Moreton	Maori	1435
Moreton	NZ	1471
Moreton	(Other)	29790
Moreton	Polish	1236
Moreton	Russian	892
Moreton	Samoan	1104
Moreton	Scottish	13879
Moreton	Serbian	922
Moreton	South African	927
Moreton	Spanish	971
Moreton	Sri Lankan	580
Moreton	Vietnamese	3594
Moreton	Welsh	1020
Oxley		14480
Oxley	Australian	46173
Oxley	Australian Aboriginal	5555
Oxley	Chinese	8101
Oxley	Croatian	513
Oxley	Dutch	2661
Oxley	English	52268
Oxley	Filipino	4030
Oxley	French	954
Oxley	German	8245
Oxley	Greek	695
Oxley	Hungarian	498
Oxley	Indian	7962
Oxley	Irish	13425
Oxley	Italian	3252
Oxley	Korean	897
Oxley	Lebanese	495
Oxley	Macedonian	207
Oxley	Maltese	534
Oxley	Maori	3691
Oxley	NZ	2500
Oxley	(Other)	33746
Oxley	Polish	1385
Oxley	Russian	637
Oxley	Samoan	6730
Oxley	Scottish	13420
Oxley	Serbian	669
Oxley	South African	1215
Oxley	Spanish	1205
Oxley	Sri Lankan	916
Oxley	Vietnamese	13949
Oxley	Welsh	950
Petrie		9431
Petrie	Australian	60512
Petrie	Australian Aboriginal	6016
Petrie	Chinese	4072
Petrie	Croatian	518
Petrie	Dutch	3039
Petrie	English	71749
Petrie	Filipino	4453
Petrie	French	1244
Petrie	German	10055
Petrie	Greek	922
Petrie	Hungarian	583
Petrie	Indian	6922
Petrie	Irish	19960
Petrie	Italian	4930
Petrie	Korean	744
Petrie	Lebanese	309
Petrie	Macedonian	100
Petrie	Maltese	661
Petrie	Maori	3591
Petrie	NZ	3162
Petrie	(Other)	21592
Petrie	Polish	1163
Petrie	Russian	660
Petrie	Samoan	2611
Petrie	Scottish	18655
Petrie	Serbian	282
Petrie	South African	1784
Petrie	Spanish	935
Petrie	Sri Lankan	446
Petrie	Vietnamese	463
Petrie	Welsh	1439
Rankin		13336
Rankin	Australian	45571
Rankin	Australian Aboriginal	5903
Rankin	Chinese	16841
Rankin	Croatian	973
Rankin	Dutch	1998
Rankin	English	50529
Rankin	Filipino	3907
Rankin	French	722
Rankin	German	7188
Rankin	Greek	1098
Rankin	Hungarian	636
Rankin	Indian	7977
Rankin	Irish	12083
Rankin	Italian	2921
Rankin	Korean	2715
Rankin	Lebanese	709
Rankin	Macedonian	279
Rankin	Maltese	436
Rankin	Maori	5884
Rankin	NZ	3051
Rankin	(Other)	39807
Rankin	Polish	948
Rankin	Russian	545
Rankin	Samoan	5755
Rankin	Scottish	12129
Rankin	Serbian	1069
Rankin	South African	1023
Rankin	Spanish	989
Rankin	Sri Lankan	456
Rankin	Vietnamese	1822
Rankin	Welsh	735
Ryan		5556
Ryan	Australian	51254
Ryan	Australian Aboriginal	1771
Ryan	Chinese	10588
Ryan	Croatian	499
Ryan	Dutch	3025
Ryan	English	62366
Ryan	Filipino	1492
Ryan	French	1628
Ryan	German	9964
Ryan	Greek	1045
Ryan	Hungarian	611
Ryan	Indian	4563
Ryan	Irish	23675
Ryan	Italian	5023
Ryan	Korean	1277
Ryan	Lebanese	397
Ryan	Macedonian	192
Ryan	Maltese	501
Ryan	Maori	691
Ryan	NZ	1766
Ryan	(Other)	21341
Ryan	Polish	1520
Ryan	Russian	898
Ryan	Samoan	246
Ryan	Scottish	20508
Ryan	Serbian	317
Ryan	South African	2513
Ryan	Spanish	1045
Ryan	Sri Lankan	737
Ryan	Vietnamese	977
Ryan	Welsh	1544
Wide Bay		11358
Wide Bay	Australian	57207
Wide Bay	Australian Aboriginal	6166
Wide Bay	Chinese	919
Wide Bay	Croatian	277
Wide Bay	Dutch	2459
Wide Bay	English	67708
Wide Bay	Filipino	1150
Wide Bay	French	1124
Wide Bay	German	11544
Wide Bay	Greek	508
Wide Bay	Hungarian	397
Wide Bay	Indian	561
Wide Bay	Irish	17847
Wide Bay	Italian	3040
Wide Bay	Korean	109
Wide Bay	Lebanese	132
Wide Bay	Macedonian	38
Wide Bay	Maltese	421
Wide Bay	Maori	704
Wide Bay	NZ	1412
Wide Bay	(Other)	8655
Wide Bay	Polish	849
Wide Bay	Russian	311
Wide Bay	Samoan	73
Wide Bay	Scottish	17778
Wide Bay	Serbian	130
Wide Bay	South African	693
Wide Bay	Spanish	499
Wide Bay	Sri Lankan	111
Wide Bay	Vietnamese	158
Wide Bay	Welsh	1006
Wright		12034
Wright	Australian	69315
Wright	Australian Aboriginal	6578
Wright	Chinese	2222
Wright	Croatian	593
Wright	Dutch	3429
Wright	English	76939
Wright	Filipino	1310
Wright	French	1072
Wright	German	14853
Wright	Greek	740
Wright	Hungarian	544
Wright	Indian	1601
Wright	Irish	18807
Wright	Italian	3501
Wright	Korean	389
Wright	Lebanese	238
Wright	Macedonian	89
Wright	Maltese	725
Wright	Maori	2248
Wright	NZ	2966
Wright	(Other)	14153
Wright	Polish	1115
Wright	Russian	635
Wright	Samoan	832
Wright	Scottish	18980
Wright	Serbian	301
Wright	South African	1156
Wright	Spanish	689
Wright	Sri Lankan	156
Wright	Vietnamese	493
Wright	Welsh	1142
No usual address (Qld)		3610
No usual address (Qld)	Australian	4192
No usual address (Qld)	Australian Aboriginal	785
No usual address (Qld)	Chinese	175
No usual address (Qld)	Croatian	31
No usual address (Qld)	Dutch	208
No usual address (Qld)	English	4534
No usual address (Qld)	Filipino	100
No usual address (Qld)	French	133
No usual address (Qld)	German	630
No usual address (Qld)	Greek	37
No usual address (Qld)	Hungarian	33
No usual address (Qld)	Indian	82
No usual address (Qld)	Irish	1284
No usual address (Qld)	Italian	332
No usual address (Qld)	Korean	31
No usual address (Qld)	Lebanese	28
No usual address (Qld)	Maltese	42
No usual address (Qld)	Maori	154
No usual address (Qld)	NZ	198
No usual address (Qld)	(Other)	1210
No usual address (Qld)	Polish	91
No usual address (Qld)	Russian	19
No usual address (Qld)	Samoan	27
No usual address (Qld)	Scottish	1233
No usual address (Qld)	Serbian	10
No usual address (Qld)	South African	47
No usual address (Qld)	Spanish	96
No usual address (Qld)	Sri Lankan	12
No usual address (Qld)	Vietnamese	28
No usual address (Qld)	Welsh	88
Migratory - Offshore - Shipping (Qld)		128
Migratory - Offshore - Shipping (Qld)	Australian	8
Migratory - Offshore - Shipping (Qld)	English	18
Migratory - Offshore - Shipping (Qld)	Filipino	16
Migratory - Offshore - Shipping (Qld)	(Other)	5
Migratory - Offshore - Shipping (Qld)	Scottish	4
Adelaide		9395
Adelaide	Australian	43974
Adelaide	Australian Aboriginal	2538
Adelaide	Chinese	16070
Adelaide	Croatian	1510
Adelaide	Dutch	2420
Adelaide	English	53211
Adelaide	Filipino	3063
Adelaide	French	1002
Adelaide	German	10858
Adelaide	Greek	10533
Adelaide	Hungarian	722
Adelaide	Indian	11479
Adelaide	Irish	13992
Adelaide	Italian	14321
Adelaide	Korean	1072
Adelaide	Lebanese	862
Adelaide	Macedonian	253
Adelaide	Maltese	1001
Adelaide	Maori	313
Adelaide	NZ	655
Adelaide	(Other)	34288
Adelaide	Polish	2663
Adelaide	Russian	914
Adelaide	Samoan	68
Adelaide	Scottish	13282
Adelaide	Serbian	1468
Adelaide	South African	537
Adelaide	Spanish	817
Adelaide	Sri Lankan	587
Adelaide	Vietnamese	8132
Adelaide	Welsh	1147
Barker		12361
Barker	Australian	69783
Barker	Australian Aboriginal	4615
Barker	Chinese	1180
Barker	Croatian	489
Barker	Dutch	3056
Barker	English	69700
Barker	Filipino	1611
Barker	French	610
Barker	German	22559
Barker	Greek	1568
Barker	Hungarian	383
Barker	Indian	879
Barker	Irish	12294
Barker	Italian	4227
Barker	Korean	85
Barker	Lebanese	155
Barker	Macedonian	56
Barker	Maltese	328
Barker	Maori	608
Barker	NZ	690
Barker	(Other)	8598
Barker	Polish	994
Barker	Russian	247
Barker	Samoan	52
Barker	Scottish	15514
Barker	Serbian	143
Barker	South African	416
Barker	Spanish	318
Barker	Sri Lankan	90
Barker	Vietnamese	354
Barker	Welsh	873
Boothby		5873
Boothby	Australian	55982
Boothby	Australian Aboriginal	1669
Boothby	Chinese	7948
Boothby	Croatian	1046
Boothby	Dutch	2963
Boothby	English	69695
Boothby	Filipino	1863
Boothby	French	1165
Boothby	German	13046
Boothby	Greek	4978
Boothby	Hungarian	646
Boothby	Indian	4490
Boothby	Irish	16912
Boothby	Italian	7716
Boothby	Korean	604
Boothby	Lebanese	964
Boothby	Macedonian	133
Boothby	Maltese	792
Boothby	Maori	295
Boothby	NZ	783
Boothby	(Other)	20957
Boothby	Polish	2251
Boothby	Russian	671
Boothby	Samoan	46
Boothby	Scottish	17004
Boothby	Serbian	574
Boothby	South African	888
Boothby	Spanish	678
Boothby	Sri Lankan	411
Boothby	Vietnamese	875
Boothby	Welsh	1426
Grey		13410
Grey	Australian	70896
Grey	Australian Aboriginal	11544
Grey	Chinese	654
Grey	Croatian	804
Grey	Dutch	2499
Grey	English	69984
Grey	Filipino	1580
Grey	French	533
Grey	German	14731
Grey	Greek	1234
Grey	Hungarian	250
Grey	Indian	771
Grey	Irish	13236
Grey	Italian	3948
Grey	Korean	65
Grey	Lebanese	125
Grey	Macedonian	35
Grey	Maltese	398
Grey	Maori	437
Grey	NZ	537
Grey	(Other)	6784
Grey	Polish	940
Grey	Russian	194
Grey	Samoan	25
Grey	Scottish	14864
Grey	Serbian	194
Grey	South African	378
Grey	Spanish	376
Grey	Sri Lankan	109
Grey	Vietnamese	207
Grey	Welsh	985
Hindmarsh		6524
Hindmarsh	Australian	48585
Hindmarsh	Australian Aboriginal	3189
Hindmarsh	Chinese	4806
Hindmarsh	Croatian	2113
Hindmarsh	Dutch	2237
Hindmarsh	English	55999
Hindmarsh	Filipino	2553
Hindmarsh	French	800
Hindmarsh	German	10637
Hindmarsh	Greek	8787
Hindmarsh	Hungarian	659
Hindmarsh	Indian	4739
Hindmarsh	Irish	13557
Hindmarsh	Italian	18900
Hindmarsh	Korean	238
Hindmarsh	Lebanese	589
Hindmarsh	Macedonian	586
Hindmarsh	Maltese	1083
Hindmarsh	Maori	406
Hindmarsh	NZ	597
Hindmarsh	(Other)	20757
Hindmarsh	Polish	2965
Hindmarsh	Russian	1383
Hindmarsh	Samoan	72
Hindmarsh	Scottish	13506
Hindmarsh	Serbian	2139
Hindmarsh	South African	594
Hindmarsh	Spanish	711
Hindmarsh	Sri Lankan	217
Hindmarsh	Vietnamese	3860
Hindmarsh	Welsh	1170
Kingston		6607
Kingston	Australian	61408
Kingston	Australian Aboriginal	3008
Kingston	Chinese	2201
Kingston	Croatian	814
Kingston	Dutch	3907
Kingston	English	79062
Kingston	Filipino	1921
Kingston	French	914
Kingston	German	12089
Kingston	Greek	1728
Kingston	Hungarian	664
Kingston	Indian	2023
Kingston	Irish	13983
Kingston	Italian	4815
Kingston	Korean	239
Kingston	Lebanese	571
Kingston	Macedonian	94
Kingston	Maltese	715
Kingston	Maori	565
Kingston	NZ	858
Kingston	(Other)	12380
Kingston	Polish	2225
Kingston	Russian	597
Kingston	Samoan	63
Kingston	Scottish	16376
Kingston	Serbian	438
Kingston	South African	1042
Kingston	Spanish	580
Kingston	Sri Lankan	206
Kingston	Vietnamese	300
Kingston	Welsh	1780
Makin		7309
Makin	Australian	52460
Makin	Australian Aboriginal	2740
Makin	Chinese	4773
Makin	Croatian	1103
Makin	Dutch	2840
Makin	English	64025
Makin	Filipino	3050
Makin	French	565
Makin	German	11456
Makin	Greek	2524
Makin	Hungarian	734
Makin	Indian	7217
Makin	Irish	11062
Makin	Italian	9617
Makin	Korean	545
Makin	Lebanese	898
Makin	Macedonian	278
Makin	Maltese	1159
Makin	Maori	273
Makin	NZ	544
Makin	(Other)	26380
Makin	Polish	2544
Makin	Russian	750
Makin	Samoan	73
Makin	Scottish	12508
Makin	Serbian	788
Makin	South African	587
Makin	Spanish	620
Makin	Sri Lankan	462
Makin	Vietnamese	3799
Makin	Welsh	1331
Mayo		8001
Mayo	Australian	67149
Mayo	Australian Aboriginal	2121
Mayo	Chinese	1257
Mayo	Croatian	533
Mayo	Dutch	4196
Mayo	English	85362
Mayo	Filipino	823
Mayo	French	1081
Mayo	German	17226
Mayo	Greek	1244
Mayo	Hungarian	616
Mayo	Indian	716
Mayo	Irish	15962
Mayo	Italian	5164
Mayo	Korean	132
Mayo	Lebanese	263
Mayo	Macedonian	65
Mayo	Maltese	517
Mayo	Maori	363
Mayo	NZ	836
Mayo	(Other)	9598
Mayo	Polish	1626
Mayo	Russian	486
Mayo	Samoan	26
Mayo	Scottish	19230
Mayo	Serbian	265
Mayo	South African	748
Mayo	Spanish	408
Mayo	Sri Lankan	189
Mayo	Vietnamese	198
Mayo	Welsh	1746
Spence		11031
Spence	Australian	63347
Spence	Australian Aboriginal	6264
Spence	Chinese	1936
Spence	Croatian	653
Spence	Dutch	2927
Spence	English	74152
Spence	Filipino	3103
Spence	French	575
Spence	German	11279
Spence	Greek	2036
Spence	Hungarian	568
Spence	Indian	2066
Spence	Irish	11752
Spence	Italian	7759
Spence	Korean	119
Spence	Lebanese	359
Spence	Macedonian	172
Spence	Maltese	1024
Spence	Maori	457
Spence	NZ	711
Spence	(Other)	30196
Spence	Polish	1746
Spence	Russian	631
Spence	Samoan	88
Spence	Scottish	13543
Spence	Serbian	688
Spence	South African	358
Spence	Spanish	599
Spence	Sri Lankan	134
Spence	Vietnamese	3485
Spence	Welsh	1187
Sturt		6276
Sturt	Australian	44318
Sturt	Australian Aboriginal	1435
Sturt	Chinese	18011
Sturt	Croatian	1105
Sturt	Dutch	2459
Sturt	English	54231
Sturt	Filipino	1700
Sturt	French	914
Sturt	German	11146
Sturt	Greek	6049
Sturt	Hungarian	867
Sturt	Indian	9183
Sturt	Irish	13068
Sturt	Italian	27340
Sturt	Korean	1690
Sturt	Lebanese	1153
Sturt	Macedonian	132
Sturt	Maltese	847
Sturt	Maori	193
Sturt	NZ	574
Sturt	(Other)	25336
Sturt	Polish	2379
Sturt	Russian	1006
Sturt	Samoan	80
Sturt	Scottish	13403
Sturt	Serbian	614
Sturt	South African	738
Sturt	Spanish	663
Sturt	Sri Lankan	1137
Sturt	Vietnamese	1663
Sturt	Welsh	1161
No usual address (SA)		801
No usual address (SA)	Australian	936
No usual address (SA)	Australian Aboriginal	251
No usual address (SA)	Chinese	66
No usual address (SA)	Croatian	6
No usual address (SA)	Dutch	48
No usual address (SA)	English	1119
No usual address (SA)	Filipino	9
No usual address (SA)	French	24
No usual address (SA)	German	200
No usual address (SA)	Greek	19
No usual address (SA)	Hungarian	13
No usual address (SA)	Indian	21
No usual address (SA)	Irish	226
No usual address (SA)	Italian	116
No usual address (SA)	Korean	3
No usual address (SA)	Lebanese	6
No usual address (SA)	Macedonian	8
No usual address (SA)	Maltese	10
No usual address (SA)	Maori	23
No usual address (SA)	NZ	24
No usual address (SA)	(Other)	232
No usual address (SA)	Polish	34
No usual address (SA)	Russian	10
No usual address (SA)	Scottish	249
No usual address (SA)	Serbian	3
No usual address (SA)	South African	6
No usual address (SA)	Spanish	13
No usual address (SA)	Vietnamese	6
No usual address (SA)	Welsh	15
Migratory - Offshore - Shipping (SA)		5
Migratory - Offshore - Shipping (SA)	(Other)	8
Brand		12327
Brand	Australian	59475
Brand	Australian Aboriginal	4927
Brand	Chinese	2296
Brand	Croatian	1182
Brand	Dutch	3984
Brand	English	80872
Brand	Filipino	5016
Brand	French	886
Brand	German	5411
Brand	Greek	540
Brand	Hungarian	291
Brand	Indian	3374
Brand	Irish	14882
Brand	Italian	5742
Brand	Korean	354
Brand	Lebanese	158
Brand	Macedonian	172
Brand	Maltese	375
Brand	Maori	5012
Brand	NZ	2763
Brand	(Other)	18484
Brand	Polish	1057
Brand	Russian	387
Brand	Samoan	551
Brand	Scottish	17556
Brand	Serbian	724
Brand	South African	2671
Brand	Spanish	915
Brand	Sri Lankan	217
Brand	Vietnamese	429
Brand	Welsh	2017
Burt		11096
Burt	Australian	46371
Burt	Australian Aboriginal	5377
Burt	Chinese	10948
Burt	Croatian	677
Burt	Dutch	4194
Burt	English	57304
Burt	Filipino	6632
Burt	French	818
Burt	German	3924
Burt	Greek	416
Burt	Hungarian	319
Burt	Indian	11877
Burt	Irish	10572
Burt	Italian	5413
Burt	Korean	881
Burt	Lebanese	410
Burt	Macedonian	118
Burt	Maltese	309
Burt	Maori	2663
Burt	NZ	1813
Burt	(Other)	40456
Burt	Polish	1062
Burt	Russian	314
Burt	Samoan	369
Burt	Scottish	11766
Burt	Serbian	289
Burt	South African	1906
Burt	Spanish	814
Burt	Sri Lankan	1006
Burt	Vietnamese	787
Burt	Welsh	1119
Canning		9887
Canning	Australian	58270
Canning	Australian Aboriginal	4211
Canning	Chinese	1396
Canning	Croatian	784
Canning	Dutch	4544
Canning	English	75570
Canning	Filipino	2093
Canning	French	840
Canning	German	5036
Canning	Greek	432
Canning	Hungarian	271
Canning	Indian	1889
Canning	Irish	14354
Canning	Italian	6129
Canning	Korean	154
Canning	Lebanese	81
Canning	Macedonian	92
Canning	Maltese	292
Canning	Maori	2293
Canning	NZ	2157
Canning	(Other)	11716
Canning	Polish	1036
Canning	Russian	326
Canning	Samoan	210
Canning	Scottish	15758
Canning	Serbian	188
Canning	South African	1862
Canning	Spanish	549
Canning	Sri Lankan	180
Canning	Vietnamese	262
Canning	Welsh	1680
Cowan		10491
Cowan	Australian	40468
Cowan	Australian Aboriginal	3749
Cowan	Chinese	10084
Cowan	Croatian	2302
Cowan	Dutch	2316
Cowan	English	47372
Cowan	Filipino	3267
Cowan	French	982
Cowan	German	3749
Cowan	Greek	2553
Cowan	Hungarian	486
Cowan	Indian	6691
Cowan	Irish	12135
Cowan	Italian	15715
Cowan	Korean	406
Cowan	Lebanese	319
Cowan	Macedonian	4309
Cowan	Maltese	432
Cowan	Maori	1768
Cowan	NZ	1422
Cowan	(Other)	38528
Cowan	Polish	1952
Cowan	Russian	547
Cowan	Samoan	169
Cowan	Scottish	10727
Cowan	Serbian	1648
Cowan	South African	1384
Cowan	Spanish	980
Cowan	Sri Lankan	504
Cowan	Vietnamese	9082
Cowan	Welsh	950
Curtin		7717
Curtin	Australian	51543
Curtin	Australian Aboriginal	1258
Curtin	Chinese	11324
Curtin	Croatian	2071
Curtin	Dutch	3645
Curtin	English	67638
Curtin	Filipino	987
Curtin	French	1910
Curtin	German	6112
Curtin	Greek	2233
Curtin	Hungarian	584
Curtin	Indian	4293
Curtin	Irish	20810
Curtin	Italian	9564
Curtin	Korean	496
Curtin	Lebanese	247
Curtin	Macedonian	691
Curtin	Maltese	265
Curtin	Maori	532
Curtin	NZ	1528
Curtin	(Other)	22491
Curtin	Polish	2078
Curtin	Russian	769
Curtin	Samoan	68
Curtin	Scottish	18377
Curtin	Serbian	500
Curtin	South African	2437
Curtin	Spanish	979
Curtin	Sri Lankan	616
Curtin	Vietnamese	876
Curtin	Welsh	1783
Durack		28017
Durack	Australian	66866
Durack	Australian Aboriginal	28365
Durack	Chinese	1962
Durack	Croatian	967
Durack	Dutch	3235
Durack	English	68092
Durack	Filipino	3224
Durack	French	965
Durack	German	6130
Durack	Greek	540
Durack	Hungarian	261
Durack	Indian	1627
Durack	Irish	15934
Durack	Italian	5541
Durack	Korean	125
Durack	Lebanese	90
Durack	Macedonian	263
Durack	Maltese	310
Durack	Maori	2525
Durack	NZ	2077
Durack	(Other)	14306
Durack	Polish	1069
Durack	Russian	303
Durack	Samoan	248
Durack	Scottish	15852
Durack	Serbian	187
Durack	South African	1317
Durack	Spanish	635
Durack	Sri Lankan	171
Durack	Vietnamese	545
Durack	Welsh	1185
Forrest		10257
Forrest	Australian	60834
Forrest	Australian Aboriginal	4187
Forrest	Chinese	1426
Forrest	Croatian	649
Forrest	Dutch	3535
Forrest	English	73031
Forrest	Filipino	2093
Forrest	French	1013
Forrest	German	5459
Forrest	Greek	631
Forrest	Hungarian	225
Forrest	Indian	1144
Forrest	Irish	15501
Forrest	Italian	8626
Forrest	Korean	269
Forrest	Lebanese	127
Forrest	Macedonian	148
Forrest	Maltese	223
Forrest	Maori	1677
Forrest	NZ	1902
Forrest	(Other)	9716
Forrest	Polish	1274
Forrest	Russian	354
Forrest	Samoan	74
Forrest	Scottish	15942
Forrest	Serbian	128
Forrest	South African	1682
Forrest	Spanish	629
Forrest	Sri Lankan	128
Forrest	Vietnamese	275
Forrest	Welsh	1341
Fremantle		8410
Fremantle	Australian	48309
Fremantle	Australian Aboriginal	2871
Fremantle	Chinese	7052
Fremantle	Croatian	4513
Fremantle	Dutch	3176
Fremantle	English	61786
Fremantle	Filipino	3571
Fremantle	French	1514
Fremantle	German	5285
Fremantle	Greek	747
Fremantle	Hungarian	382
Fremantle	Indian	3896
Fremantle	Irish	16303
Fremantle	Italian	14816
Fremantle	Korean	596
Fremantle	Lebanese	244
Fremantle	Macedonian	236
Fremantle	Maltese	418
Fremantle	Maori	1525
Fremantle	NZ	1780
Fremantle	(Other)	22002
Fremantle	Polish	1539
Fremantle	Russian	564
Fremantle	Samoan	190
Fremantle	Scottish	16120
Fremantle	Serbian	1254
Fremantle	South African	2180
Fremantle	Spanish	1203
Fremantle	Sri Lankan	372
Fremantle	Vietnamese	528
Fremantle	Welsh	1627
Hasluck		10854
Hasluck	Australian	54899
Hasluck	Australian Aboriginal	4868
Hasluck	Chinese	2874
Hasluck	Croatian	1954
Hasluck	Dutch	3712
Hasluck	English	68564
Hasluck	Filipino	4569
Hasluck	French	1076
Hasluck	German	5271
Hasluck	Greek	822
Hasluck	Hungarian	465
Hasluck	Indian	6509
Hasluck	Irish	14276
Hasluck	Italian	9150
Hasluck	Korean	184
Hasluck	Lebanese	182
Hasluck	Macedonian	488
