STE_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Tasmania	65-74	26250	F	6937
Tasmania	65-74	26250	M	4886
Tasmania	65-74	34125	F	4314
Tasmania	65-74	34125	M	3383
Tasmania	65-74	42000	F	2893
Tasmania	65-74	42000	M	2713
Tasmania	65-74	52500	F	1919
Tasmania	65-74	52500	M	2340
Tasmania	65-74	65625	F	1437
Tasmania	65-74	65625	M	2597
Tasmania	65-74	78750	F	777
Tasmania	65-74	78750	M	1388
Tasmania	65-74	91875	F	612
Tasmania	65-74	91875	M	1035
Tasmania	65-74	105000	F	360
Tasmania	65-74	105000	M	643
Tasmania	65-74	157500	F	389
Tasmania	65-74	157500	M	856
Tasmania	65-74	183750	F	95
Tasmania	65-74	183750	M	226
Tasmania	65-74	Inf	F	217
Tasmania	65-74	Inf	M	519
Tasmania	75-84		F	1950
Tasmania	75-84		M	1438
Tasmania	75-84	0	F	582
Tasmania	75-84	0	M	544
Tasmania	75-84	7875	F	392
Tasmania	75-84	7875	M	303
Tasmania	75-84	15750	F	1129
Tasmania	75-84	15750	M	933
Tasmania	75-84	21000	F	3922
Tasmania	75-84	21000	M	4275
Tasmania	75-84	26250	F	5387
Tasmania	75-84	26250	M	3118
Tasmania	75-84	34125	F	2515
Tasmania	75-84	34125	M	1946
Tasmania	75-84	42000	F	1472
Tasmania	75-84	42000	M	1526
Tasmania	75-84	52500	F	783
Tasmania	75-84	52500	M	1047
Tasmania	75-84	65625	F	487
Tasmania	75-84	65625	M	819
Tasmania	75-84	78750	F	207
Tasmania	75-84	78750	M	409
Tasmania	75-84	91875	F	226
Tasmania	75-84	91875	M	320
Tasmania	75-84	105000	F	92
Tasmania	75-84	105000	M	130
Tasmania	75-84	157500	F	113
Tasmania	75-84	157500	M	182
Tasmania	75-84	183750	F	39
Tasmania	75-84	183750	M	69
Tasmania	75-84	Inf	F	112
Tasmania	75-84	Inf	M	177
Tasmania	85+		F	1395
Tasmania	85+		M	760
Tasmania	85+	0	F	216
Tasmania	85+	0	M	132
Tasmania	85+	7875	F	108
Tasmania	85+	7875	M	72
Tasmania	85+	15750	F	336
Tasmania	85+	15750	M	224
Tasmania	85+	21000	F	899
Tasmania	85+	21000	M	983
Tasmania	85+	26250	F	2670
Tasmania	85+	26250	M	1168
Tasmania	85+	34125	F	1098
Tasmania	85+	34125	M	580
Tasmania	85+	42000	F	504
Tasmania	85+	42000	M	412
Tasmania	85+	52500	F	309
Tasmania	85+	52500	M	281
Tasmania	85+	65625	F	160
Tasmania	85+	65625	M	161
Tasmania	85+	78750	F	49
Tasmania	85+	78750	M	83
Tasmania	85+	91875	F	85
Tasmania	85+	91875	M	80
Tasmania	85+	105000	F	18
Tasmania	85+	105000	M	26
Tasmania	85+	157500	F	44
Tasmania	85+	157500	M	42
Tasmania	85+	183750	F	13
Tasmania	85+	183750	M	13
Tasmania	85+	Inf	F	33
Tasmania	85+	Inf	M	48
Northern Territory	15-19		F	845
Northern Territory	15-19		M	981
Northern Territory	15-19	0	F	2258
Northern Territory	15-19	0	M	2713
Northern Territory	15-19	7875	F	1267
Northern Territory	15-19	7875	M	1100
Northern Territory	15-19	15750	F	1047
Northern Territory	15-19	15750	M	998
Northern Territory	15-19	21000	F	346
Northern Territory	15-19	21000	M	310
Northern Territory	15-19	26250	F	226
Northern Territory	15-19	26250	M	201
Northern Territory	15-19	34125	F	231
Northern Territory	15-19	34125	M	280
Northern Territory	15-19	42000	F	209
Northern Territory	15-19	42000	M	228
Northern Territory	15-19	52500	F	195
Northern Territory	15-19	52500	M	240
Northern Territory	15-19	65625	F	130
Northern Territory	15-19	65625	M	164
Northern Territory	15-19	78750	F	48
Northern Territory	15-19	78750	M	67
Northern Territory	15-19	91875	F	19
Northern Territory	15-19	91875	M	21
Northern Territory	15-19	105000	F	6
Northern Territory	15-19	105000	M	7
Northern Territory	15-19	157500	F	9
Northern Territory	15-19	157500	M	7
Northern Territory	15-19	Inf	F	7
Northern Territory	15-19	Inf	M	9
Northern Territory	20-24		F	793
Northern Territory	20-24		M	1232
Northern Territory	20-24	0	F	358
Northern Territory	20-24	0	M	507
Northern Territory	20-24	7875	F	355
Northern Territory	20-24	7875	M	368
Northern Territory	20-24	15750	F	1093
Northern Territory	20-24	15750	M	1092
Northern Territory	20-24	21000	F	606
Northern Territory	20-24	21000	M	465
Northern Territory	20-24	26250	F	389
Northern Territory	20-24	26250	M	326
Northern Territory	20-24	34125	F	514
Northern Territory	20-24	34125	M	401
Northern Territory	20-24	42000	F	620
Northern Territory	20-24	42000	M	547
Northern Territory	20-24	52500	F	764
Northern Territory	20-24	52500	M	800
Northern Territory	20-24	65625	F	830
Northern Territory	20-24	65625	M	968
Northern Territory	20-24	78750	F	627
Northern Territory	20-24	78750	M	842
Northern Territory	20-24	91875	F	303
Northern Territory	20-24	91875	M	410
Northern Territory	20-24	105000	F	120
Northern Territory	20-24	105000	M	180
Northern Territory	20-24	157500	F	69
Northern Territory	20-24	157500	M	151
Northern Territory	20-24	183750	F	15
Northern Territory	20-24	183750	M	17
Northern Territory	20-24	Inf	F	8
Northern Territory	20-24	Inf	M	20
Northern Territory	25-34		F	2229
Northern Territory	25-34		M	3039
Northern Territory	25-34	0	F	1116
Northern Territory	25-34	0	M	506
Northern Territory	25-34	7875	F	570
Northern Territory	25-34	7875	M	469
Northern Territory	25-34	15750	F	1894
Northern Territory	25-34	15750	M	1636
Northern Territory	25-34	21000	F	1135
Northern Territory	25-34	21000	M	822
Northern Territory	25-34	26250	F	871
Northern Territory	25-34	26250	M	512
Northern Territory	25-34	34125	F	1277
Northern Territory	25-34	34125	M	673
Northern Territory	25-34	42000	F	1336
Northern Territory	25-34	42000	M	849
Northern Territory	25-34	52500	F	1849
Northern Territory	25-34	52500	M	1714
Northern Territory	25-34	65625	F	2508
Northern Territory	25-34	65625	M	2589
Northern Territory	25-34	78750	F	2215
Northern Territory	25-34	78750	M	2136
Northern Territory	25-34	91875	F	1932
Northern Territory	25-34	91875	M	2086
Northern Territory	25-34	105000	F	1341
Northern Territory	25-34	105000	M	1372
Northern Territory	25-34	157500	F	1443
Northern Territory	25-34	157500	M	1932
Northern Territory	25-34	183750	F	141
Northern Territory	25-34	183750	M	325
Northern Territory	25-34	Inf	F	121
Northern Territory	25-34	Inf	M	276
Northern Territory	35-44		F	1765
Northern Territory	35-44		M	2397
Northern Territory	35-44	0	F	864
Northern Territory	35-44	0	M	323
Northern Territory	35-44	7875	F	528
Northern Territory	35-44	7875	M	348
Northern Territory	35-44	15750	F	1443
Northern Territory	35-44	15750	M	1136
Northern Territory	35-44	21000	F	970
Northern Territory	35-44	21000	M	700
Northern Territory	35-44	26250	F	775
Northern Territory	35-44	26250	M	432
Northern Territory	35-44	34125	F	948
Northern Territory	35-44	34125	M	458
Northern Territory	35-44	42000	F	1004
Northern Territory	35-44	42000	M	540
Northern Territory	35-44	52500	F	1262
Northern Territory	35-44	52500	M	905
Northern Territory	35-44	65625	F	1657
Northern Territory	35-44	65625	M	1586
Northern Territory	35-44	78750	F	1502
Northern Territory	35-44	78750	M	1553
Northern Territory	35-44	91875	F	1532
Northern Territory	35-44	91875	M	1689
Northern Territory	35-44	105000	F	1105
Northern Territory	35-44	105000	M	1418
Northern Territory	35-44	157500	F	2179
Northern Territory	35-44	157500	M	2733
Northern Territory	35-44	183750	F	281
Northern Territory	35-44	183750	M	645
Northern Territory	35-44	Inf	F	349
Northern Territory	35-44	Inf	M	800
Northern Territory	45-54		F	1409
Northern Territory	45-54		M	1981
Northern Territory	45-54	0	F	612
Northern Territory	45-54	0	M	340
Northern Territory	45-54	7875	F	379
Northern Territory	45-54	7875	M	277
Northern Territory	45-54	15750	F	1086
Northern Territory	45-54	15750	M	905
Northern Territory	45-54	21000	F	793
Northern Territory	45-54	21000	M	651
Northern Territory	45-54	26250	F	702
Northern Territory	45-54	26250	M	524
Northern Territory	45-54	34125	F	702
Northern Territory	45-54	34125	M	419
Northern Territory	45-54	42000	F	687
Northern Territory	45-54	42000	M	409
Northern Territory	45-54	52500	F	996
Northern Territory	45-54	52500	M	706
Northern Territory	45-54	65625	F	1364
Northern Territory	45-54	65625	M	1201
Northern Territory	45-54	78750	F	1205
Northern Territory	45-54	78750	M	1132
Northern Territory	45-54	91875	F	1252
Northern Territory	45-54	91875	M	1306
Northern Territory	45-54	105000	F	1027
Northern Territory	45-54	105000	M	1161
Northern Territory	45-54	157500	F	2054
Northern Territory	45-54	157500	M	2481
Northern Territory	45-54	183750	F	275
Northern Territory	45-54	183750	M	620
Northern Territory	45-54	Inf	F	398
Northern Territory	45-54	Inf	M	915
Northern Territory	55-64		F	1164
Northern Territory	55-64		M	1472
Northern Territory	55-64	0	F	916
Northern Territory	55-64	0	M	518
Northern Territory	55-64	7875	F	301
Northern Territory	55-64	7875	M	222
Northern Territory	55-64	15750	F	806
Northern Territory	55-64	15750	M	646
Northern Territory	55-64	21000	F	806
Northern Territory	55-64	21000	M	648
Northern Territory	55-64	26250	F	743
Northern Territory	55-64	26250	M	596
Northern Territory	55-64	34125	F	649
Northern Territory	55-64	34125	M	473
Northern Territory	55-64	42000	F	563
Northern Territory	55-64	42000	M	457
Northern Territory	55-64	52500	F	731
Northern Territory	55-64	52500	M	676
Northern Territory	55-64	65625	F	1059
Northern Territory	55-64	65625	M	1093
Northern Territory	55-64	78750	F	828
Northern Territory	55-64	78750	M	860
Northern Territory	55-64	91875	F	906
Northern Territory	55-64	91875	M	987
Northern Territory	55-64	105000	F	681
Northern Territory	55-64	105000	M	825
Northern Territory	55-64	157500	F	1362
Northern Territory	55-64	157500	M	1661
Northern Territory	55-64	183750	F	197
Northern Territory	55-64	183750	M	467
Northern Territory	55-64	Inf	F	229
Northern Territory	55-64	Inf	M	711
Northern Territory	65-74		F	690
Northern Territory	65-74		M	884
Northern Territory	65-74	0	F	539
Northern Territory	65-74	0	M	497
Northern Territory	65-74	7875	F	222
Northern Territory	65-74	7875	M	185
Northern Territory	65-74	15750	F	575
Northern Territory	65-74	15750	M	455
Northern Territory	65-74	21000	F	921
Northern Territory	65-74	21000	M	826
Northern Territory	65-74	26250	F	1011
Northern Territory	65-74	26250	M	929
Northern Territory	65-74	34125	F	610
Northern Territory	65-74	34125	M	642
Northern Territory	65-74	42000	F	420
Northern Territory	65-74	42000	M	435
Northern Territory	65-74	52500	F	460
Northern Territory	65-74	52500	M	498
Northern Territory	65-74	65625	F	416
Northern Territory	65-74	65625	M	521
Northern Territory	65-74	78750	F	265
Northern Territory	65-74	78750	M	386
Northern Territory	65-74	91875	F	226
Northern Territory	65-74	91875	M	313
Northern Territory	65-74	105000	F	175
Northern Territory	65-74	105000	M	254
Northern Territory	65-74	157500	F	251
Northern Territory	65-74	157500	M	415
Northern Territory	65-74	183750	F	58
Northern Territory	65-74	183750	M	121
Northern Territory	65-74	Inf	F	79
Northern Territory	65-74	Inf	M	210
Northern Territory	75-84		F	281
Northern Territory	75-84		M	321
Northern Territory	75-84	0	F	170
Northern Territory	75-84	0	M	160
Northern Territory	75-84	7875	F	55
Northern Territory	75-84	7875	M	68
Northern Territory	75-84	15750	F	209
Northern Territory	75-84	15750	M	194
Northern Territory	75-84	21000	F	406
Northern Territory	75-84	21000	M	467
Northern Territory	75-84	26250	F	546
Northern Territory	75-84	26250	M	430
Northern Territory	75-84	34125	F	263
Northern Territory	75-84	34125	M	257
Northern Territory	75-84	42000	F	185
Northern Territory	75-84	42000	M	167
Northern Territory	75-84	52500	F	149
Northern Territory	75-84	52500	M	165
Northern Territory	75-84	65625	F	81
Northern Territory	75-84	65625	M	144
Northern Territory	75-84	78750	F	45
Northern Territory	75-84	78750	M	78
Northern Territory	75-84	91875	F	44
Northern Territory	75-84	91875	M	63
Northern Territory	75-84	105000	F	21
Northern Territory	75-84	105000	M	38
Northern Territory	75-84	157500	F	29
Northern Territory	75-84	157500	M	52
Northern Territory	75-84	183750	F	5
Northern Territory	75-84	183750	M	19
Northern Territory	75-84	Inf	F	21
Northern Territory	75-84	Inf	M	32
Northern Territory	85+		F	100
Northern Territory	85+		M	79
Northern Territory	85+	0	F	45
Northern Territory	85+	0	M	39
Northern Territory	85+	7875	F	24
Northern Territory	85+	7875	M	16
Northern Territory	85+	15750	F	46
Northern Territory	85+	15750	M	43
Northern Territory	85+	21000	F	83
Northern Territory	85+	21000	M	66
Northern Territory	85+	26250	F	185
Northern Territory	85+	26250	M	92
Northern Territory	85+	34125	F	73
Northern Territory	85+	34125	M	42
Northern Territory	85+	42000	F	48
Northern Territory	85+	42000	M	37
Northern Territory	85+	52500	F	30
Northern Territory	85+	52500	M	25
Northern Territory	85+	65625	F	12
Northern Territory	85+	65625	M	19
Northern Territory	85+	78750	F	3
Northern Territory	85+	78750	M	8
Northern Territory	85+	91875	M	11
Northern Territory	85+	105000	F	4
Northern Territory	85+	105000	M	3
Northern Territory	85+	157500	F	4
Northern Territory	85+	157500	M	3
Northern Territory	85+	Inf	F	4
Northern Territory	85+	Inf	M	3
Australian Capital Territory	15-19		F	634
Australian Capital Territory	15-19		M	687
Australian Capital Territory	15-19	0	F	4542
Australian Capital Territory	15-19	0	M	5602
Australian Capital Territory	15-19	7875	F	3109
Australian Capital Territory	15-19	7875	M	2735
Australian Capital Territory	15-19	15750	F	1941
Australian Capital Territory	15-19	15750	M	1503
Australian Capital Territory	15-19	21000	F	758
Australian Capital Territory	15-19	21000	M	560
Australian Capital Territory	15-19	26250	F	523
Australian Capital Territory	15-19	26250	M	453
Australian Capital Territory	15-19	34125	F	490
Australian Capital Territory	15-19	34125	M	626
Australian Capital Territory	15-19	42000	F	349
Australian Capital Territory	15-19	42000	M	485
Australian Capital Territory	15-19	52500	F	310
Australian Capital Territory	15-19	52500	M	428
Australian Capital Territory	15-19	65625	F	166
Australian Capital Territory	15-19	65625	M	188
Australian Capital Territory	15-19	78750	F	65
Australian Capital Territory	15-19	78750	M	80
Australian Capital Territory	15-19	91875	F	17
Australian Capital Territory	15-19	91875	M	37
Australian Capital Territory	15-19	105000	F	9
Australian Capital Territory	15-19	105000	M	6
Australian Capital Territory	15-19	157500	F	10
Australian Capital Territory	15-19	157500	M	14
Australian Capital Territory	15-19	183750	F	4
Australian Capital Territory	15-19	Inf	F	4
Australian Capital Territory	15-19	Inf	M	9
Australian Capital Territory	20-24		F	986
Australian Capital Territory	20-24		M	1182
Australian Capital Territory	20-24	0	F	1083
Australian Capital Territory	20-24	0	M	1413
Australian Capital Territory	20-24	7875	F	577
Australian Capital Territory	20-24	7875	M	556
Australian Capital Territory	20-24	15750	F	1230
Australian Capital Territory	20-24	15750	M	1120
Australian Capital Territory	20-24	21000	F	1317
Australian Capital Territory	20-24	21000	M	1176
Australian Capital Territory	20-24	26250	F	1391
Australian Capital Territory	20-24	26250	M	1076
Australian Capital Territory	20-24	34125	F	1804
Australian Capital Territory	20-24	34125	M	1488
Australian Capital Territory	20-24	42000	F	1632
Australian Capital Territory	20-24	42000	M	1638
Australian Capital Territory	20-24	52500	F	1834
Australian Capital Territory	20-24	52500	M	2092
Australian Capital Territory	20-24	65625	F	2056
Australian Capital Territory	20-24	65625	M	2140
Australian Capital Territory	20-24	78750	F	1867
Australian Capital Territory	20-24	78750	M	1659
Australian Capital Territory	20-24	91875	F	939
Australian Capital Territory	20-24	91875	M	915
Australian Capital Territory	20-24	105000	F	258
Australian Capital Territory	20-24	105000	M	307
Australian Capital Territory	20-24	157500	F	176
Australian Capital Territory	20-24	157500	M	257
Australian Capital Territory	20-24	183750	F	16
Australian Capital Territory	20-24	183750	M	36
Australian Capital Territory	20-24	Inf	F	21
Australian Capital Territory	20-24	Inf	M	40
Australian Capital Territory	25-34		F	1806
Australian Capital Territory	25-34		M	2252
Australian Capital Territory	25-34	0	F	2092
Australian Capital Territory	25-34	0	M	1088
Australian Capital Territory	25-34	7875	F	459
Australian Capital Territory	25-34	7875	M	247
Australian Capital Territory	25-34	15750	F	799
Australian Capital Territory	25-34	15750	M	509
Australian Capital Territory	25-34	21000	F	1000
Australian Capital Territory	25-34	21000	M	820
Australian Capital Territory	25-34	26250	F	1313
Australian Capital Territory	25-34	26250	M	946
Australian Capital Territory	25-34	34125	F	2160
Australian Capital Territory	25-34	34125	M	1541
Australian Capital Territory	25-34	42000	F	2435
Australian Capital Territory	25-34	42000	M	1929
Australian Capital Territory	25-34	52500	F	3399
Australian Capital Territory	25-34	52500	M	3238
Australian Capital Territory	25-34	65625	F	4382
Australian Capital Territory	25-34	65625	M	5118
Australian Capital Territory	25-34	78750	F	4842
Australian Capital Territory	25-34	78750	M	4888
Australian Capital Territory	25-34	91875	F	5276
Australian Capital Territory	25-34	91875	M	4955
Australian Capital Territory	25-34	105000	F	3482
Australian Capital Territory	25-34	105000	M	3515
Australian Capital Territory	25-34	157500	F	4794
Australian Capital Territory	25-34	157500	M	5831
Australian Capital Territory	25-34	183750	F	446
Australian Capital Territory	25-34	183750	M	817
Australian Capital Territory	25-34	Inf	F	361
Australian Capital Territory	25-34	Inf	M	1011
Australian Capital Territory	35-44		F	1301
Australian Capital Territory	35-44		M	1614
Australian Capital Territory	35-44	0	F	1845
Australian Capital Territory	35-44	0	M	623
Australian Capital Territory	35-44	7875	F	480
Australian Capital Territory	35-44	7875	M	157
Australian Capital Territory	35-44	15750	F	675
Australian Capital Territory	35-44	15750	M	338
Australian Capital Territory	35-44	21000	F	772
Australian Capital Territory	35-44	21000	M	487
Australian Capital Territory	35-44	26250	F	954
Australian Capital Territory	35-44	26250	M	560
Australian Capital Territory	35-44	34125	F	1411
Australian Capital Territory	35-44	34125	M	720
Australian Capital Territory	35-44	42000	F	1512
Australian Capital Territory	35-44	42000	M	855
Australian Capital Territory	35-44	52500	F	2202
Australian Capital Territory	35-44	52500	M	1589
Australian Capital Territory	35-44	65625	F	3052
Australian Capital Territory	35-44	65625	M	2608
Australian Capital Territory	35-44	78750	F	3157
Australian Capital Territory	35-44	78750	M	2697
Australian Capital Territory	35-44	91875	F	3706
Australian Capital Territory	35-44	91875	M	3332
Australian Capital Territory	35-44	105000	F	3393
Australian Capital Territory	35-44	105000	M	3543
Australian Capital Territory	35-44	157500	F	7744
Australian Capital Territory	35-44	157500	M	9112
Australian Capital Territory	35-44	183750	F	1208
Australian Capital Territory	35-44	183750	M	2167
Australian Capital Territory	35-44	Inf	F	1656
Australian Capital Territory	35-44	Inf	M	3933
Australian Capital Territory	45-54		F	973
Australian Capital Territory	45-54		M	1169
Australian Capital Territory	45-54	0	F	1323
Australian Capital Territory	45-54	0	M	602
Australian Capital Territory	45-54	7875	F	416
Australian Capital Territory	45-54	7875	M	149
Australian Capital Territory	45-54	15750	F	519
Australian Capital Territory	45-54	15750	M	352
Australian Capital Territory	45-54	21000	F	638
Australian Capital Territory	45-54	21000	M	537
Australian Capital Territory	45-54	26250	F	827
Australian Capital Territory	45-54	26250	M	560
Australian Capital Territory	45-54	34125	F	1020
Australian Capital Territory	45-54	34125	M	539
Australian Capital Territory	45-54	42000	F	1159
Australian Capital Territory	45-54	42000	M	621
Australian Capital Territory	45-54	52500	F	1602
Australian Capital Territory	45-54	52500	M	1138
Australian Capital Territory	45-54	65625	F	2193
Australian Capital Territory	45-54	65625	M	1865
Australian Capital Territory	45-54	78750	F	2169
Australian Capital Territory	45-54	78750	M	1814
Australian Capital Territory	45-54	91875	F	2904
Australian Capital Territory	45-54	91875	M	2273
Australian Capital Territory	45-54	105000	F	2761
Australian Capital Territory	45-54	105000	M	2429
Australian Capital Territory	45-54	157500	F	6708
Australian Capital Territory	45-54	157500	M	7426
Australian Capital Territory	45-54	183750	F	1172
Australian Capital Territory	45-54	183750	M	2017
Australian Capital Territory	45-54	Inf	F	1976
Australian Capital Territory	45-54	Inf	M	4353
Australian Capital Territory	55-64		F	768
Australian Capital Territory	55-64		M	946
Australian Capital Territory	55-64	0	F	1876
Australian Capital Territory	55-64	0	M	745
Australian Capital Territory	55-64	7875	F	589
Australian Capital Territory	55-64	7875	M	207
Australian Capital Territory	55-64	15750	F	793
Australian Capital Territory	55-64	15750	M	392
Australian Capital Territory	55-64	21000	F	1026
Australian Capital Territory	55-64	21000	M	674
Australian Capital Territory	55-64	26250	F	1129
Australian Capital Territory	55-64	26250	M	692
Australian Capital Territory	55-64	34125	F	1288
Australian Capital Territory	55-64	34125	M	655
Australian Capital Territory	55-64	42000	F	1324
Australian Capital Territory	55-64	42000	M	748
Australian Capital Territory	55-64	52500	F	1671
Australian Capital Territory	55-64	52500	M	1138
Australian Capital Territory	55-64	65625	F	2037
Australian Capital Territory	55-64	65625	M	1866
Australian Capital Territory	55-64	78750	F	1902
Australian Capital Territory	55-64	78750	M	1707
Australian Capital Territory	55-64	91875	F	2098
Australian Capital Territory	55-64	91875	M	1899
Australian Capital Territory	55-64	105000	F	1815
Australian Capital Territory	55-64	105000	M	1792
Australian Capital Territory	55-64	157500	F	3502
Australian Capital Territory	55-64	157500	M	4377
Australian Capital Territory	55-64	183750	F	629
Australian Capital Territory	55-64	183750	M	1249
Australian Capital Territory	55-64	Inf	F	1061
Australian Capital Territory	55-64	Inf	M	2821
Australian Capital Territory	65-74		F	840
Australian Capital Territory	65-74		M	764
Australian Capital Territory	65-74	0	F	1322
Australian Capital Territory	65-74	0	M	820
Australian Capital Territory	65-74	7875	F	768
Australian Capital Territory	65-74	7875	M	306
Australian Capital Territory	65-74	15750	F	1188
Australian Capital Territory	65-74	15750	M	591
Australian Capital Territory	65-74	21000	F	1798
Australian Capital Territory	65-74	21000	M	1139
Australian Capital Territory	65-74	26250	F	2270
Australian Capital Territory	65-74	26250	M	1145
Australian Capital Territory	65-74	34125	F	1854
Australian Capital Territory	65-74	34125	M	968
Australian Capital Territory	65-74	42000	F	1760
Australian Capital Territory	65-74	42000	M	1060
Australian Capital Territory	65-74	52500	F	1723
Australian Capital Territory	65-74	52500	M	1440
Australian Capital Territory	65-74	65625	F	1666
Australian Capital Territory	65-74	65625	M	1762
Australian Capital Territory	65-74	78750	F	1155
Australian Capital Territory	65-74	78750	M	1563
Australian Capital Territory	65-74	91875	F	874
Australian Capital Territory	65-74	91875	M	1474
Australian Capital Territory	65-74	105000	F	626
Australian Capital Territory	65-74	105000	M	1000
Australian Capital Territory	65-74	157500	F	767
Australian Capital Territory	65-74	157500	M	1483
Australian Capital Territory	65-74	183750	F	167
Australian Capital Territory	65-74	183750	M	379
Australian Capital Territory	65-74	Inf	F	260
Australian Capital Territory	65-74	Inf	M	761
Australian Capital Territory	75-84		F	702
Australian Capital Territory	75-84		M	587
Australian Capital Territory	75-84	0	F	497
Australian Capital Territory	75-84	0	M	303
Australian Capital Territory	75-84	7875	F	379
Australian Capital Territory	75-84	7875	M	134
Australian Capital Territory	75-84	15750	F	729
Australian Capital Territory	75-84	15750	M	372
Australian Capital Territory	75-84	21000	F	1257
Australian Capital Territory	75-84	21000	M	1028
Australian Capital Territory	75-84	26250	F	1882
Australian Capital Territory	75-84	26250	M	832
Australian Capital Territory	75-84	34125	F	1274
Australian Capital Territory	75-84	34125	M	685
Australian Capital Territory	75-84	42000	F	1067
Australian Capital Territory	75-84	42000	M	719
Australian Capital Territory	75-84	52500	F	902
Australian Capital Territory	75-84	52500	M	852
Australian Capital Territory	75-84	65625	F	667
Australian Capital Territory	75-84	65625	M	938
Australian Capital Territory	75-84	78750	F	384
Australian Capital Territory	75-84	78750	M	709
Australian Capital Territory	75-84	91875	F	288
Australian Capital Territory	75-84	91875	M	616
Australian Capital Territory	75-84	105000	F	184
Australian Capital Territory	75-84	105000	M	324
Australian Capital Territory	75-84	157500	F	200
Australian Capital Territory	75-84	157500	M	440
Australian Capital Territory	75-84	183750	F	58
Australian Capital Territory	75-84	183750	M	89
Australian Capital Territory	75-84	Inf	F	98
Australian Capital Territory	75-84	Inf	M	169
Australian Capital Territory	85+		F	675
Australian Capital Territory	85+		M	366
Australian Capital Territory	85+	0	F	128
Australian Capital Territory	85+	0	M	91
Australian Capital Territory	85+	7875	F	104
Australian Capital Territory	85+	7875	M	41
Australian Capital Territory	85+	15750	F	198
Australian Capital Territory	85+	15750	M	116
Australian Capital Territory	85+	21000	F	359
Australian Capital Territory	85+	21000	M	314
Australian Capital Territory	85+	26250	F	921
Australian Capital Territory	85+	26250	M	389
Australian Capital Territory	85+	34125	F	538
Australian Capital Territory	85+	34125	M	230
Australian Capital Territory	85+	42000	F	373
Australian Capital Territory	85+	42000	M	236
Australian Capital Territory	85+	52500	F	330
Australian Capital Territory	85+	52500	M	272
Australian Capital Territory	85+	65625	F	225
Australian Capital Territory	85+	65625	M	250
Australian Capital Territory	85+	78750	F	162
Australian Capital Territory	85+	78750	M	186
Australian Capital Territory	85+	91875	F	99
Australian Capital Territory	85+	91875	M	134
Australian Capital Territory	85+	105000	F	55
Australian Capital Territory	85+	105000	M	82
Australian Capital Territory	85+	157500	F	74
Australian Capital Territory	85+	157500	M	95
Australian Capital Territory	85+	183750	F	19
Australian Capital Territory	85+	183750	M	25
Australian Capital Territory	85+	Inf	F	46
Australian Capital Territory	85+	Inf	M	51
Other Territories	15-19		F	14
Other Territories	15-19		M	16
Other Territories	15-19	0	F	29
Other Territories	15-19	0	M	21
Other Territories	15-19	7875	F	28
Other Territories	15-19	7875	M	18
Other Territories	15-19	15750	F	11
Other Territories	15-19	15750	M	6
Other Territories	15-19	26250	F	4
Other Territories	15-19	26250	M	4
Other Territories	15-19	34125	F	3
Other Territories	15-19	34125	M	7
Other Territories	15-19	42000	F	3
Other Territories	15-19	42000	M	10
Other Territories	15-19	52500	F	3
Other Territories	15-19	65625	F	4
Other Territories	15-19	78750	F	3
Other Territories	20-24		F	18
Other Territories	20-24		M	35
Other Territories	20-24	0	F	8
Other Territories	20-24	0	M	3
Other Territories	20-24	7875	F	4
Other Territories	20-24	15750	F	12
Other Territories	20-24	15750	M	8
Other Territories	20-24	21000	F	5
Other Territories	20-24	21000	M	3
Other Territories	20-24	26250	F	6
Other Territories	20-24	26250	M	3
Other Territories	20-24	34125	F	12
Other Territories	20-24	34125	M	5
Other Territories	20-24	42000	F	15
Other Territories	20-24	42000	M	4
Other Territories	20-24	52500	F	21
Other Territories	20-24	52500	M	16
Other Territories	20-24	65625	F	8
Other Territories	20-24	65625	M	15
Other Territories	20-24	78750	F	7
Other Territories	20-24	78750	M	3
Other Territories	20-24	91875	M	4
Other Territories	20-24	105000	M	4
Other Territories	20-24	157500	M	3
Other Territories	25-34		F	55
Other Territories	25-34		M	159
Other Territories	25-34	0	F	12
Other Territories	25-34	0	M	3
Other Territories	25-34	7875	M	3
Other Territories	25-34	15750	F	6
Other Territories	25-34	21000	F	9
Other Territories	25-34	21000	M	4
Other Territories	25-34	26250	F	5
Other Territories	25-34	34125	F	18
Other Territories	25-34	34125	M	10
Other Territories	25-34	42000	F	20
Other Territories	25-34	42000	M	20
Other Territories	25-34	52500	F	25
Other Territories	25-34	52500	M	21
Other Territories	25-34	65625	F	33
Other Territories	25-34	65625	M	39
Other Territories	25-34	78750	F	14
Other Territories	25-34	78750	M	23
Other Territories	25-34	91875	F	9
Other Territories	25-34	91875	M	17
Other Territories	25-34	105000	F	8
Other Territories	25-34	105000	M	14
Other Territories	25-34	157500	F	14
Other Territories	25-34	157500	M	17
Other Territories	25-34	183750	M	5
Other Territories	25-34	Inf	M	3
Other Territories	35-44		F	50
Other Territories	35-44		M	104
Other Territories	35-44	0	F	11
Other Territories	35-44	0	M	3
Other Territories	35-44	7875	F	8
Other Territories	35-44	7875	M	4
Other Territories	35-44	15750	F	9
Other Territories	35-44	15750	M	5
Other Territories	35-44	21000	F	13
Other Territories	35-44	21000	M	7
Other Territories	35-44	26250	F	23
Other Territories	35-44	34125	F	27
Other Territories	35-44	34125	M	8
Other Territories	35-44	42000	F	34
