LGA_NAME16	Age	MaritalStatus	Sex	responses
Goomalling	75-84	Divorced	F	5
Goomalling	75-84	Divorced	M	3
Goomalling	75-84	Married	F	16
Goomalling	75-84	Married	M	25
Goomalling	75-84	Widowed	F	8
Goomalling	75-84	Widowed	M	4
Goomalling	85+	Married	M	6
Goomalling	85+	Widowed	F	10
Goomalling	85+	Widowed	M	4
Gosnells	15-19	Divorced	M	3
Gosnells	15-19	Married	F	13
Gosnells	15-19	Married	M	13
Gosnells	15-19	Widowed	F	4
Gosnells	20-24	Divorced	F	8
Gosnells	20-24	Divorced	M	7
Gosnells	20-24	Married	F	311
Gosnells	20-24	Married	M	124
Gosnells	20-24	Separated	F	30
Gosnells	20-24	Separated	M	9
Gosnells	20-24	Widowed	M	3
Gosnells	25-34	Divorced	F	241
Gosnells	25-34	Divorced	M	117
Gosnells	25-34	Married	F	4318
Gosnells	25-34	Married	M	3089
Gosnells	25-34	Separated	F	235
Gosnells	25-34	Separated	M	145
Gosnells	25-34	Widowed	F	15
Gosnells	25-34	Widowed	M	8
Gosnells	35-44	Divorced	F	590
Gosnells	35-44	Divorced	M	478
Gosnells	35-44	Married	F	6605
Gosnells	35-44	Married	M	6566
Gosnells	35-44	Separated	F	431
Gosnells	35-44	Separated	M	363
Gosnells	35-44	Widowed	F	63
Gosnells	35-44	Widowed	M	12
Gosnells	45-54	Divorced	F	1017
Gosnells	45-54	Divorced	M	754
Gosnells	45-54	Married	F	5014
Gosnells	45-54	Married	M	5383
Gosnells	45-54	Separated	F	467
Gosnells	45-54	Separated	M	387
Gosnells	45-54	Widowed	F	170
Gosnells	45-54	Widowed	M	49
Gosnells	55-64	Divorced	F	1231
Gosnells	55-64	Divorced	M	938
Gosnells	55-64	Married	F	4094
Gosnells	55-64	Married	M	4214
Gosnells	55-64	Separated	F	338
Gosnells	55-64	Separated	M	286
Gosnells	55-64	Widowed	F	386
Gosnells	55-64	Widowed	M	98
Gosnells	65-74	Divorced	F	989
Gosnells	65-74	Divorced	M	675
Gosnells	65-74	Married	F	2996
Gosnells	65-74	Married	M	3533
Gosnells	65-74	Separated	F	195
Gosnells	65-74	Separated	M	196
Gosnells	65-74	Widowed	F	860
Gosnells	65-74	Widowed	M	230
Gosnells	75-84	Divorced	F	339
Gosnells	75-84	Divorced	M	245
Gosnells	75-84	Married	F	1206
Gosnells	75-84	Married	M	1706
Gosnells	75-84	Separated	F	46
Gosnells	75-84	Separated	M	80
Gosnells	75-84	Widowed	F	1121
Gosnells	75-84	Widowed	M	288
Gosnells	85+	Divorced	F	76
Gosnells	85+	Divorced	M	47
Gosnells	85+	Married	F	228
Gosnells	85+	Married	M	406
Gosnells	85+	Separated	F	10
Gosnells	85+	Separated	M	19
Gosnells	85+	Widowed	F	825
Gosnells	85+	Widowed	M	238
Greater Geraldton	15-19	Married	M	3
Greater Geraldton	20-24	Married	F	60
Greater Geraldton	20-24	Married	M	23
Greater Geraldton	20-24	Separated	F	6
Greater Geraldton	20-24	Separated	M	4
Greater Geraldton	25-34	Divorced	F	41
Greater Geraldton	25-34	Divorced	M	40
Greater Geraldton	25-34	Married	F	844
Greater Geraldton	25-34	Married	M	661
Greater Geraldton	25-34	Separated	F	63
Greater Geraldton	25-34	Separated	M	40
Greater Geraldton	25-34	Widowed	F	9
Greater Geraldton	25-34	Widowed	M	3
Greater Geraldton	35-44	Divorced	F	214
Greater Geraldton	35-44	Divorced	M	149
Greater Geraldton	35-44	Married	F	1329
Greater Geraldton	35-44	Married	M	1222
Greater Geraldton	35-44	Separated	F	171
Greater Geraldton	35-44	Separated	M	87
Greater Geraldton	35-44	Widowed	F	15
Greater Geraldton	35-44	Widowed	M	11
Greater Geraldton	45-54	Divorced	F	390
Greater Geraldton	45-54	Divorced	M	269
Greater Geraldton	45-54	Married	F	1561
Greater Geraldton	45-54	Married	M	1459
Greater Geraldton	45-54	Separated	F	170
Greater Geraldton	45-54	Separated	M	171
Greater Geraldton	45-54	Widowed	F	64
Greater Geraldton	45-54	Widowed	M	26
Greater Geraldton	55-64	Divorced	F	497
Greater Geraldton	55-64	Divorced	M	383
Greater Geraldton	55-64	Married	F	1422
Greater Geraldton	55-64	Married	M	1489
Greater Geraldton	55-64	Separated	F	145
Greater Geraldton	55-64	Separated	M	154
Greater Geraldton	55-64	Widowed	F	142
Greater Geraldton	55-64	Widowed	M	57
Greater Geraldton	65-74	Divorced	F	337
Greater Geraldton	65-74	Divorced	M	299
Greater Geraldton	65-74	Married	F	1176
Greater Geraldton	65-74	Married	M	1277
Greater Geraldton	65-74	Separated	F	86
Greater Geraldton	65-74	Separated	M	93
Greater Geraldton	65-74	Widowed	F	353
Greater Geraldton	65-74	Widowed	M	115
Greater Geraldton	75-84	Divorced	F	133
Greater Geraldton	75-84	Divorced	M	119
Greater Geraldton	75-84	Married	F	524
Greater Geraldton	75-84	Married	M	672
Greater Geraldton	75-84	Separated	F	21
Greater Geraldton	75-84	Separated	M	36
Greater Geraldton	75-84	Widowed	F	419
Greater Geraldton	75-84	Widowed	M	151
Greater Geraldton	85+	Divorced	F	15
Greater Geraldton	85+	Divorced	M	27
Greater Geraldton	85+	Married	F	95
Greater Geraldton	85+	Married	M	197
Greater Geraldton	85+	Separated	F	4
Greater Geraldton	85+	Separated	M	4
Greater Geraldton	85+	Widowed	F	361
Greater Geraldton	85+	Widowed	M	110
Halls Creek	15-19	Married	F	10
Halls Creek	15-19	Married	M	8
Halls Creek	15-19	Widowed	M	3
Halls Creek	20-24	Divorced	F	5
Halls Creek	20-24	Married	F	33
Halls Creek	20-24	Married	M	21
Halls Creek	25-34	Divorced	F	5
Halls Creek	25-34	Divorced	M	6
Halls Creek	25-34	Married	F	84
Halls Creek	25-34	Married	M	81
Halls Creek	25-34	Separated	F	8
Halls Creek	25-34	Separated	M	10
Halls Creek	35-44	Divorced	F	10
Halls Creek	35-44	Divorced	M	10
Halls Creek	35-44	Married	F	94
Halls Creek	35-44	Married	M	93
Halls Creek	35-44	Separated	F	16
Halls Creek	35-44	Separated	M	10
Halls Creek	35-44	Widowed	F	3
Halls Creek	45-54	Divorced	F	19
Halls Creek	45-54	Divorced	M	19
Halls Creek	45-54	Married	F	61
Halls Creek	45-54	Married	M	80
Halls Creek	45-54	Separated	F	9
Halls Creek	45-54	Separated	M	12
Halls Creek	45-54	Widowed	F	10
Halls Creek	55-64	Divorced	F	14
Halls Creek	55-64	Divorced	M	21
Halls Creek	55-64	Married	F	48
Halls Creek	55-64	Married	M	44
Halls Creek	55-64	Separated	F	15
Halls Creek	55-64	Separated	M	4
Halls Creek	55-64	Widowed	F	12
Halls Creek	55-64	Widowed	M	10
Halls Creek	65-74	Divorced	F	8
Halls Creek	65-74	Divorced	M	13
Halls Creek	65-74	Married	F	27
Halls Creek	65-74	Married	M	30
Halls Creek	65-74	Separated	M	4
Halls Creek	65-74	Widowed	F	24
Halls Creek	65-74	Widowed	M	3
Halls Creek	75-84	Married	F	11
Halls Creek	75-84	Married	M	22
Halls Creek	75-84	Separated	M	9
Halls Creek	75-84	Widowed	F	9
Halls Creek	75-84	Widowed	M	5
Halls Creek	85+	Married	F	6
Halls Creek	85+	Widowed	F	4
Harvey	20-24	Married	F	33
Harvey	20-24	Married	M	23
Harvey	20-24	Separated	F	4
Harvey	20-24	Separated	M	4
Harvey	25-34	Divorced	F	36
Harvey	25-34	Divorced	M	22
Harvey	25-34	Married	F	738
Harvey	25-34	Married	M	557
Harvey	25-34	Separated	F	54
Harvey	25-34	Separated	M	35
Harvey	25-34	Widowed	F	6
Harvey	35-44	Divorced	F	150
Harvey	35-44	Divorced	M	125
Harvey	35-44	Married	F	1238
Harvey	35-44	Married	M	1120
Harvey	35-44	Separated	F	108
Harvey	35-44	Separated	M	81
Harvey	35-44	Widowed	F	12
Harvey	45-54	Divorced	F	245
Harvey	45-54	Divorced	M	202
Harvey	45-54	Married	F	1203
Harvey	45-54	Married	M	1180
Harvey	45-54	Separated	F	105
Harvey	45-54	Separated	M	83
Harvey	45-54	Widowed	F	40
Harvey	45-54	Widowed	M	3
Harvey	55-64	Divorced	F	318
Harvey	55-64	Divorced	M	249
Harvey	55-64	Married	F	1320
Harvey	55-64	Married	M	1278
Harvey	55-64	Separated	F	86
Harvey	55-64	Separated	M	77
Harvey	55-64	Widowed	F	80
Harvey	55-64	Widowed	M	22
Harvey	65-74	Divorced	F	266
Harvey	65-74	Divorced	M	194
Harvey	65-74	Married	F	1027
Harvey	65-74	Married	M	1149
Harvey	65-74	Separated	F	35
Harvey	65-74	Separated	M	45
Harvey	65-74	Widowed	F	188
Harvey	65-74	Widowed	M	68
Harvey	75-84	Divorced	F	68
Harvey	75-84	Divorced	M	58
Harvey	75-84	Married	F	407
Harvey	75-84	Married	M	543
Harvey	75-84	Separated	F	9
Harvey	75-84	Separated	M	14
Harvey	75-84	Widowed	F	263
Harvey	75-84	Widowed	M	75
Harvey	85+	Divorced	F	11
Harvey	85+	Divorced	M	6
Harvey	85+	Married	F	40
Harvey	85+	Married	M	110
Harvey	85+	Separated	M	3
Harvey	85+	Widowed	F	162
Harvey	85+	Widowed	M	50
Irwin	25-34	Divorced	F	5
Irwin	25-34	Married	F	41
Irwin	25-34	Married	M	26
Irwin	25-34	Separated	F	7
Irwin	35-44	Divorced	F	10
Irwin	35-44	Divorced	M	14
Irwin	35-44	Married	F	109
Irwin	35-44	Married	M	92
Irwin	35-44	Separated	F	12
Irwin	35-44	Separated	M	3
Irwin	45-54	Divorced	F	31
Irwin	45-54	Divorced	M	15
Irwin	45-54	Married	F	155
Irwin	45-54	Married	M	137
Irwin	45-54	Separated	F	13
Irwin	45-54	Separated	M	13
Irwin	45-54	Widowed	F	5
Irwin	55-64	Divorced	F	50
Irwin	55-64	Divorced	M	44
Irwin	55-64	Married	F	200
Irwin	55-64	Married	M	187
Irwin	55-64	Separated	F	17
Irwin	55-64	Separated	M	10
Irwin	55-64	Widowed	F	16
Irwin	65-74	Divorced	F	63
Irwin	65-74	Divorced	M	68
Irwin	65-74	Married	F	195
Irwin	65-74	Married	M	218
Irwin	65-74	Separated	F	20
Irwin	65-74	Separated	M	22
Irwin	65-74	Widowed	F	45
Irwin	65-74	Widowed	M	15
Irwin	75-84	Divorced	F	18
Irwin	75-84	Divorced	M	23
Irwin	75-84	Married	F	99
Irwin	75-84	Married	M	124
Irwin	75-84	Separated	F	3
Irwin	75-84	Separated	M	13
Irwin	75-84	Widowed	F	57
Irwin	75-84	Widowed	M	16
Irwin	85+	Divorced	F	4
Irwin	85+	Divorced	M	3
Irwin	85+	Married	F	8
Irwin	85+	Married	M	24
Irwin	85+	Widowed	F	29
Irwin	85+	Widowed	M	12
Jerramungup	25-34	Married	F	32
Jerramungup	25-34	Married	M	31
Jerramungup	35-44	Divorced	F	5
Jerramungup	35-44	Married	F	50
Jerramungup	35-44	Married	M	51
Jerramungup	45-54	Divorced	F	6
Jerramungup	45-54	Married	F	47
Jerramungup	45-54	Married	M	50
Jerramungup	45-54	Separated	M	4
Jerramungup	55-64	Divorced	F	16
Jerramungup	55-64	Divorced	M	19
Jerramungup	55-64	Married	F	58
Jerramungup	55-64	Married	M	57
Jerramungup	55-64	Separated	M	3
Jerramungup	65-74	Divorced	F	8
Jerramungup	65-74	Divorced	M	12
Jerramungup	65-74	Married	F	36
Jerramungup	65-74	Married	M	50
Jerramungup	65-74	Separated	M	5
Jerramungup	65-74	Widowed	F	11
Jerramungup	75-84	Divorced	F	3
Jerramungup	75-84	Divorced	M	3
Jerramungup	75-84	Married	F	12
Jerramungup	75-84	Married	M	16
Jerramungup	75-84	Widowed	F	4
Jerramungup	75-84	Widowed	M	4
Jerramungup	85+	Married	M	4
Jerramungup	85+	Widowed	F	5
Jerramungup	85+	Widowed	M	3
Joondalup	15-19	Divorced	F	4
Joondalup	15-19	Married	F	3
Joondalup	20-24	Married	F	78
Joondalup	20-24	Married	M	29
Joondalup	20-24	Separated	F	4
Joondalup	20-24	Separated	M	3
Joondalup	20-24	Widowed	F	5
Joondalup	25-34	Divorced	F	165
Joondalup	25-34	Divorced	M	91
Joondalup	25-34	Married	F	3018
Joondalup	25-34	Married	M	2010
Joondalup	25-34	Separated	F	177
Joondalup	25-34	Separated	M	89
Joondalup	25-34	Widowed	F	5
Joondalup	25-34	Widowed	M	6
Joondalup	35-44	Divorced	F	753
Joondalup	35-44	Divorced	M	527
Joondalup	35-44	Married	F	7462
Joondalup	35-44	Married	M	6721
Joondalup	35-44	Separated	F	491
Joondalup	35-44	Separated	M	345
Joondalup	35-44	Widowed	F	44
Joondalup	35-44	Widowed	M	14
Joondalup	45-54	Divorced	F	1404
Joondalup	45-54	Divorced	M	973
Joondalup	45-54	Married	F	8179
Joondalup	45-54	Married	M	7969
Joondalup	45-54	Separated	F	568
Joondalup	45-54	Separated	M	485
Joondalup	45-54	Widowed	F	136
Joondalup	45-54	Widowed	M	64
Joondalup	55-64	Divorced	F	1730
Joondalup	55-64	Divorced	M	1141
Joondalup	55-64	Married	F	8131
Joondalup	55-64	Married	M	7922
Joondalup	55-64	Separated	F	414
Joondalup	55-64	Separated	M	335
Joondalup	55-64	Widowed	F	379
Joondalup	55-64	Widowed	M	155
Joondalup	65-74	Divorced	F	1411
Joondalup	65-74	Divorced	M	875
Joondalup	65-74	Married	F	6323
Joondalup	65-74	Married	M	7161
Joondalup	65-74	Separated	F	234
Joondalup	65-74	Separated	M	206
Joondalup	65-74	Widowed	F	1066
Joondalup	65-74	Widowed	M	295
Joondalup	75-84	Divorced	F	552
Joondalup	75-84	Divorced	M	289
Joondalup	75-84	Married	F	2105
Joondalup	75-84	Married	M	2972
Joondalup	75-84	Separated	F	54
Joondalup	75-84	Separated	M	58
Joondalup	75-84	Widowed	F	1325
Joondalup	75-84	Widowed	M	337
Joondalup	85+	Divorced	F	117
Joondalup	85+	Divorced	M	58
Joondalup	85+	Married	F	379
Joondalup	85+	Married	M	629
Joondalup	85+	Separated	F	13
Joondalup	85+	Separated	M	24
Joondalup	85+	Widowed	F	1197
Joondalup	85+	Widowed	M	322
Kalamunda	15-19	Divorced	F	4
Kalamunda	15-19	Married	F	3
Kalamunda	20-24	Married	F	44
Kalamunda	20-24	Married	M	24
Kalamunda	20-24	Separated	F	5
Kalamunda	25-34	Divorced	F	79
Kalamunda	25-34	Divorced	M	56
Kalamunda	25-34	Married	F	1341
Kalamunda	25-34	Married	M	910
Kalamunda	25-34	Separated	F	86
Kalamunda	25-34	Separated	M	62
Kalamunda	25-34	Widowed	F	5
Kalamunda	35-44	Divorced	F	306
Kalamunda	35-44	Divorced	M	231
Kalamunda	35-44	Married	F	2559
Kalamunda	35-44	Married	M	2339
Kalamunda	35-44	Separated	F	214
Kalamunda	35-44	Separated	M	172
Kalamunda	35-44	Widowed	F	29
Kalamunda	35-44	Widowed	M	6
Kalamunda	45-54	Divorced	F	578
Kalamunda	45-54	Divorced	M	447
Kalamunda	45-54	Married	F	2495
Kalamunda	45-54	Married	M	2483
Kalamunda	45-54	Separated	F	239
Kalamunda	45-54	Separated	M	192
Kalamunda	45-54	Widowed	F	61
Kalamunda	45-54	Widowed	M	24
Kalamunda	55-64	Divorced	F	637
Kalamunda	55-64	Divorced	M	489
Kalamunda	55-64	Married	F	2399
Kalamunda	55-64	Married	M	2345
Kalamunda	55-64	Separated	F	174
Kalamunda	55-64	Separated	M	140
Kalamunda	55-64	Widowed	F	180
Kalamunda	55-64	Widowed	M	71
Kalamunda	65-74	Divorced	F	541
Kalamunda	65-74	Divorced	M	366
Kalamunda	65-74	Married	F	2109
Kalamunda	65-74	Married	M	2231
Kalamunda	65-74	Separated	F	99
Kalamunda	65-74	Separated	M	102
Kalamunda	65-74	Widowed	F	398
Kalamunda	65-74	Widowed	M	110
Kalamunda	75-84	Divorced	F	229
Kalamunda	75-84	Divorced	M	146
Kalamunda	75-84	Married	F	959
Kalamunda	75-84	Married	M	1265
Kalamunda	75-84	Separated	F	28
Kalamunda	75-84	Separated	M	41
Kalamunda	75-84	Widowed	F	660
Kalamunda	75-84	Widowed	M	190
Kalamunda	85+	Divorced	F	60
Kalamunda	85+	Divorced	M	23
Kalamunda	85+	Married	F	169
Kalamunda	85+	Married	M	351
Kalamunda	85+	Separated	F	10
Kalamunda	85+	Separated	M	10
Kalamunda	85+	Widowed	F	500
Kalamunda	85+	Widowed	M	149
Kalgoorlie-Boulder	15-19	Married	M	8
Kalgoorlie-Boulder	20-24	Divorced	F	4
Kalgoorlie-Boulder	20-24	Married	F	39
Kalgoorlie-Boulder	20-24	Married	M	31
Kalgoorlie-Boulder	20-24	Separated	F	14
Kalgoorlie-Boulder	20-24	Separated	M	4
Kalgoorlie-Boulder	20-24	Widowed	F	5
Kalgoorlie-Boulder	25-34	Divorced	F	56
Kalgoorlie-Boulder	25-34	Divorced	M	44
Kalgoorlie-Boulder	25-34	Married	F	812
Kalgoorlie-Boulder	25-34	Married	M	654
Kalgoorlie-Boulder	25-34	Separated	F	58
Kalgoorlie-Boulder	25-34	Separated	M	43
Kalgoorlie-Boulder	25-34	Widowed	F	5
Kalgoorlie-Boulder	35-44	Divorced	F	153
Kalgoorlie-Boulder	35-44	Divorced	M	129
Kalgoorlie-Boulder	35-44	Married	F	1215
Kalgoorlie-Boulder	35-44	Married	M	1221
Kalgoorlie-Boulder	35-44	Separated	F	92
Kalgoorlie-Boulder	35-44	Separated	M	113
Kalgoorlie-Boulder	35-44	Widowed	F	14
Kalgoorlie-Boulder	35-44	Widowed	M	6
Kalgoorlie-Boulder	45-54	Divorced	F	254
Kalgoorlie-Boulder	45-54	Divorced	M	235
Kalgoorlie-Boulder	45-54	Married	F	1022
Kalgoorlie-Boulder	45-54	Married	M	1100
Kalgoorlie-Boulder	45-54	Separated	F	100
Kalgoorlie-Boulder	45-54	Separated	M	116
Kalgoorlie-Boulder	45-54	Widowed	F	43
Kalgoorlie-Boulder	45-54	Widowed	M	16
Kalgoorlie-Boulder	55-64	Divorced	F	255
Kalgoorlie-Boulder	55-64	Divorced	M	300
Kalgoorlie-Boulder	55-64	Married	F	916
Kalgoorlie-Boulder	55-64	Married	M	1053
Kalgoorlie-Boulder	55-64	Separated	F	81
Kalgoorlie-Boulder	55-64	Separated	M	108
Kalgoorlie-Boulder	55-64	Widowed	F	86
Kalgoorlie-Boulder	55-64	Widowed	M	51
Kalgoorlie-Boulder	65-74	Divorced	F	147
Kalgoorlie-Boulder	65-74	Divorced	M	183
Kalgoorlie-Boulder	65-74	Married	F	414
Kalgoorlie-Boulder	65-74	Married	M	529
Kalgoorlie-Boulder	65-74	Separated	F	35
Kalgoorlie-Boulder	65-74	Separated	M	78
Kalgoorlie-Boulder	65-74	Widowed	F	144
Kalgoorlie-Boulder	65-74	Widowed	M	57
Kalgoorlie-Boulder	75-84	Divorced	F	50
Kalgoorlie-Boulder	75-84	Divorced	M	50
Kalgoorlie-Boulder	75-84	Married	F	124
Kalgoorlie-Boulder	75-84	Married	M	180
Kalgoorlie-Boulder	75-84	Separated	F	11
Kalgoorlie-Boulder	75-84	Separated	M	33
Kalgoorlie-Boulder	75-84	Widowed	F	122
Kalgoorlie-Boulder	75-84	Widowed	M	44
Kalgoorlie-Boulder	85+	Divorced	F	10
Kalgoorlie-Boulder	85+	Divorced	M	3
Kalgoorlie-Boulder	85+	Married	F	23
Kalgoorlie-Boulder	85+	Married	M	31
Kalgoorlie-Boulder	85+	Separated	F	3
Kalgoorlie-Boulder	85+	Separated	M	7
Kalgoorlie-Boulder	85+	Widowed	F	105
Kalgoorlie-Boulder	85+	Widowed	M	23
Karratha	15-19	Married	F	4
Karratha	15-19	Married	M	6
Karratha	20-24	Married	F	23
Karratha	20-24	Married	M	20
Karratha	25-34	Divorced	F	39
Karratha	25-34	Divorced	M	24
Karratha	25-34	Married	F	760
Karratha	25-34	Married	M	593
Karratha	25-34	Separated	F	41
Karratha	25-34	Separated	M	35
Karratha	25-34	Widowed	F	3
Karratha	35-44	Divorced	F	116
Karratha	35-44	Divorced	M	117
Karratha	35-44	Married	F	1247
Karratha	35-44	Married	M	1412
Karratha	35-44	Separated	F	64
Karratha	35-44	Separated	M	81
Karratha	35-44	Widowed	F	15
Karratha	35-44	Widowed	M	9
Karratha	45-54	Divorced	F	149
Karratha	45-54	Divorced	M	167
Karratha	45-54	Married	F	867
Karratha	45-54	Married	M	1038
Karratha	45-54	Separated	F	80
Karratha	45-54	Separated	M	95
Karratha	45-54	Widowed	F	17
Karratha	45-54	Widowed	M	8
Karratha	55-64	Divorced	F	140
Karratha	55-64	Divorced	M	183
Karratha	55-64	Married	F	430
Karratha	55-64	Married	M	687
Karratha	55-64	Separated	F	45
Karratha	55-64	Separated	M	77
Karratha	55-64	Widowed	F	29
Karratha	55-64	Widowed	M	12
Karratha	65-74	Divorced	F	53
Karratha	65-74	Divorced	M	66
Karratha	65-74	Married	F	113
Karratha	65-74	Married	M	192
Karratha	65-74	Separated	F	12
Karratha	65-74	Separated	M	30
Karratha	65-74	Widowed	F	30
Karratha	65-74	Widowed	M	20
Karratha	75-84	Divorced	F	3
Karratha	75-84	Divorced	M	9
Karratha	75-84	Married	F	23
Karratha	75-84	Married	M	32
Karratha	75-84	Separated	F	3
Karratha	75-84	Separated	M	6
Karratha	75-84	Widowed	F	23
Karratha	75-84	Widowed	M	19
Karratha	85+	Widowed	F	7
Karratha	85+	Widowed	M	4
Katanning	20-24	Married	F	13
Katanning	20-24	Married	M	3
Katanning	25-34	Divorced	F	5
Katanning	25-34	Married	F	98
Katanning	25-34	Married	M	89
Katanning	25-34	Separated	F	3
Katanning	25-34	Separated	M	6
Katanning	35-44	Divorced	F	14
Katanning	35-44	Divorced	M	4
Katanning	35-44	Married	F	128
Katanning	35-44	Married	M	139
Katanning	35-44	Separated	F	4
Katanning	35-44	Separated	M	7
Katanning	35-44	Widowed	F	8
Katanning	45-54	Divorced	F	25
Katanning	45-54	Divorced	M	19
Katanning	45-54	Married	F	140
Katanning	45-54	Married	M	140
Katanning	45-54	Separated	F	13
Katanning	45-54	Separated	M	16
Katanning	45-54	Widowed	F	6
Katanning	45-54	Widowed	M	3
Katanning	55-64	Divorced	F	28
Katanning	55-64	Divorced	M	32
Katanning	55-64	Married	F	159
Katanning	55-64	Married	M	173
Katanning	55-64	Separated	F	15
Katanning	55-64	Separated	M	19
Katanning	55-64	Widowed	F	15
Katanning	55-64	Widowed	M	8
Katanning	65-74	Divorced	F	30
Katanning	65-74	Divorced	M	21
Katanning	65-74	Married	F	139
Katanning	65-74	Married	M	150
Katanning	65-74	Separated	F	3
Katanning	65-74	Separated	M	7
Katanning	65-74	Widowed	F	32
Katanning	65-74	Widowed	M	5
Katanning	75-84	Divorced	F	14
Katanning	75-84	Divorced	M	10
Katanning	75-84	Married	F	59
Katanning	75-84	Married	M	76
Katanning	75-84	Separated	M	4
Katanning	75-84	Widowed	F	50
Katanning	75-84	Widowed	M	15
Katanning	85+	Divorced	F	4
Katanning	85+	Divorced	M	4
Katanning	85+	Married	F	14
Katanning	85+	Married	M	20
Katanning	85+	Widowed	F	49
Katanning	85+	Widowed	M	7
Kellerberrin	25-34	Married	F	16
Kellerberrin	25-34	Married	M	18
Kellerberrin	35-44	Divorced	F	3
Kellerberrin	35-44	Divorced	M	3
Kellerberrin	35-44	Married	F	32
Kellerberrin	35-44	Married	M	28
Kellerberrin	35-44	Separated	M	3
Kellerberrin	45-54	Divorced	F	11
Kellerberrin	45-54	Divorced	M	9
Kellerberrin	45-54	Married	F	41
Kellerberrin	45-54	Married	M	36
Kellerberrin	45-54	Separated	F	5
Kellerberrin	55-64	Divorced	F	23
Kellerberrin	55-64	Divorced	M	7
Kellerberrin	55-64	Married	F	63
Kellerberrin	55-64	Married	M	59
Kellerberrin	55-64	Separated	F	6
Kellerberrin	55-64	Separated	M	9
Kellerberrin	65-74	Divorced	F	8
Kellerberrin	65-74	Divorced	M	16
Kellerberrin	65-74	Married	F	44
Kellerberrin	65-74	Married	M	49
Kellerberrin	65-74	Separated	F	3
Kellerberrin	65-74	Widowed	F	13
Kellerberrin	65-74	Widowed	M	4
Kellerberrin	75-84	Divorced	F	9
Kellerberrin	75-84	Divorced	M	16
Kellerberrin	75-84	Married	F	24
Kellerberrin	75-84	Married	M	31
Kellerberrin	75-84	Widowed	F	19
Kellerberrin	75-84	Widowed	M	6
Kellerberrin	85+	Divorced	F	4
Kellerberrin	85+	Married	F	6
Kellerberrin	85+	Married	M	7
Kellerberrin	85+	Widowed	F	25
Kellerberrin	85+	Widowed	M	4
Kent	25-34	Married	F	15
Kent	25-34	Married	M	11
Kent	35-44	Married	F	29
Kent	35-44	Married	M	31
Kent	45-54	Divorced	F	4
Kent	45-54	Divorced	M	3
Kent	45-54	Married	F	21
Kent	45-54	Married	M	23
Kent	45-54	Separated	M	4
Kent	55-64	Divorced	F	4
Kent	55-64	Divorced	M	4
Kent	55-64	Married	F	14
Kent	55-64	Married	M	16
Kent	55-64	Separated	M	5
Kent	65-74	Married	F	15
Kent	65-74	Married	M	12
Kent	65-74	Widowed	F	3
Kent	75-84	Married	F	5
Kent	75-84	Married	M	6
Kent	75-84	Widowed	M	5
Kojonup	25-34	Divorced	F	3
Kojonup	25-34	Married	F	30
Kojonup	25-34	Married	M	23
Kojonup	25-34	Separated	M	3
Kojonup	35-44	Divorced	F	5
Kojonup	35-44	Divorced	M	5
Kojonup	35-44	Married	F	87
Kojonup	35-44	Married	M	83
Kojonup	35-44	Separated	F	4
Kojonup	35-44	Separated	M	7
Kojonup	45-54	Divorced	F	3
Kojonup	45-54	Divorced	M	12
Kojonup	45-54	Married	F	70
Kojonup	45-54	Married	M	69
Kojonup	45-54	Separated	F	6
Kojonup	45-54	Separated	M	8
Kojonup	45-54	Widowed	F	4
Kojonup	55-64	Divorced	F	13
Kojonup	55-64	Divorced	M	24
Kojonup	55-64	Married	F	94
Kojonup	55-64	Married	M	101
Kojonup	55-64	Separated	M	8
Kojonup	55-64	Widowed	F	9
Kojonup	55-64	Widowed	M	3
Kojonup	65-74	Divorced	F	16
Kojonup	65-74	Divorced	M	9
Kojonup	65-74	Married	F	74
Kojonup	65-74	Married	M	88
Kojonup	65-74	Separated	M	6
Kojonup	65-74	Widowed	F	16
Kojonup	65-74	Widowed	M	4
Kojonup	75-84	Divorced	F	9
Kojonup	75-84	Divorced	M	8
Kojonup	75-84	Married	F	40
Kojonup	75-84	Married	M	53
Kojonup	75-84	Separated	F	4
Kojonup	75-84	Widowed	F	29
Kojonup	75-84	Widowed	M	7
Kojonup	85+	Married	F	3
Kojonup	85+	Married	M	16
Kojonup	85+	Widowed	F	29
Kojonup	85+	Widowed	M	9
Kondinin	25-34	Married	F	16
Kondinin	25-34	Married	M	12
Kondinin	35-44	Divorced	M	5
Kondinin	35-44	Married	F	32
Kondinin	35-44	Married	M	31
Kondinin	35-44	Separated	F	4
Kondinin	35-44	Separated	M	5
Kondinin	45-54	Divorced	F	10
Kondinin	45-54	Divorced	M	11
Kondinin	45-54	Married	F	36
Kondinin	45-54	Married	M	36
Kondinin	45-54	Separated	M	3
Kondinin	55-64	Divorced	F	17
Kondinin	55-64	Divorced	M	6
Kondinin	55-64	Married	F	39
Kondinin	55-64	Married	M	44
Kondinin	55-64	Separated	F	3
Kondinin	55-64	Separated	M	5
Kondinin	55-64	Widowed	F	3
Kondinin	55-64	Widowed	M	5
Kondinin	65-74	Divorced	F	6
Kondinin	65-74	Divorced	M	14
Kondinin	65-74	Married	F	33
Kondinin	65-74	Married	M	40
Kondinin	65-74	Separated	M	3
Kondinin	65-74	Widowed	F	3
Kondinin	65-74	Widowed	M	4
Kondinin	75-84	Married	F	13
Kondinin	75-84	Married	M	18
Kondinin	75-84	Widowed	F	8
Kondinin	75-84	Widowed	M	3
