LGA_NAME16	Age5yr	Indigenous	persons
Capel	25-29	0	757
Capel	25-29	1	37
Capel	30-34		41
Capel	30-34	0	937
Capel	30-34	1	32
Capel	35-39		57
Capel	35-39	0	1101
Capel	35-39	1	25
Capel	40-44		59
Capel	40-44	0	1158
Capel	40-44	1	27
Capel	45-49		55
Capel	45-49	0	1286
Capel	45-49	1	24
Capel	50-54		75
Capel	50-54	0	1258
Capel	50-54	1	23
Capel	55-59		60
Capel	55-59	0	1151
Capel	55-59	1	17
Capel	60-64		53
Capel	60-64	0	1039
Capel	60-64	1	13
Capel	65+		138
Capel	65+	0	2374
Capel	65+	1	15
Carnamah	0-4	0	24
Carnamah	5-9		3
Carnamah	5-9	0	18
Carnamah	10-14		3
Carnamah	10-14	0	12
Carnamah	10-14	1	7
Carnamah	15-19		7
Carnamah	15-19	0	6
Carnamah	15-19	1	4
Carnamah	20-24	0	23
Carnamah	25-29		4
Carnamah	25-29	0	25
Carnamah	30-34		4
Carnamah	30-34	0	19
Carnamah	30-34	1	6
Carnamah	35-39		9
Carnamah	35-39	0	34
Carnamah	40-44		16
Carnamah	40-44	0	33
Carnamah	45-49		3
Carnamah	45-49	0	22
Carnamah	50-54		7
Carnamah	50-54	0	27
Carnamah	55-59	0	29
Carnamah	60-64	0	53
Carnamah	65+		18
Carnamah	65+	0	116
Carnarvon	0-4		58
Carnarvon	0-4	0	209
Carnarvon	0-4	1	80
Carnarvon	5-9		56
Carnarvon	5-9	0	163
Carnarvon	5-9	1	81
Carnarvon	10-14		59
Carnarvon	10-14	0	177
Carnarvon	10-14	1	84
Carnarvon	15-19		53
Carnarvon	15-19	0	134
Carnarvon	15-19	1	72
Carnarvon	20-24		74
Carnarvon	20-24	0	177
Carnarvon	20-24	1	52
Carnarvon	25-29		82
Carnarvon	25-29	0	231
Carnarvon	25-29	1	52
Carnarvon	30-34		69
Carnarvon	30-34	0	246
Carnarvon	30-34	1	45
Carnarvon	35-39		64
Carnarvon	35-39	0	232
Carnarvon	35-39	1	33
Carnarvon	40-44		46
Carnarvon	40-44	0	208
Carnarvon	40-44	1	31
Carnarvon	45-49		57
Carnarvon	45-49	0	247
Carnarvon	45-49	1	50
Carnarvon	50-54		71
Carnarvon	50-54	0	273
Carnarvon	50-54	1	67
Carnarvon	55-59		48
Carnarvon	55-59	0	284
Carnarvon	55-59	1	48
Carnarvon	60-64		48
Carnarvon	60-64	0	277
Carnarvon	60-64	1	47
Carnarvon	65+		95
Carnarvon	65+	0	660
Carnarvon	65+	1	114
Chapman Valley	0-4		8
Chapman Valley	0-4	0	62
Chapman Valley	0-4	1	8
Chapman Valley	5-9		27
Chapman Valley	5-9	0	84
Chapman Valley	5-9	1	7
Chapman Valley	10-14		15
Chapman Valley	10-14	0	104
Chapman Valley	10-14	1	9
Chapman Valley	15-19		12
Chapman Valley	15-19	0	71
Chapman Valley	15-19	1	9
Chapman Valley	20-24		4
Chapman Valley	20-24	0	41
Chapman Valley	25-29		4
Chapman Valley	25-29	0	51
Chapman Valley	25-29	1	3
Chapman Valley	30-34		5
Chapman Valley	30-34	0	53
Chapman Valley	30-34	1	7
Chapman Valley	35-39		18
Chapman Valley	35-39	0	76
Chapman Valley	40-44		17
Chapman Valley	40-44	0	80
Chapman Valley	45-49		20
Chapman Valley	45-49	0	106
Chapman Valley	45-49	1	5
Chapman Valley	50-54		18
Chapman Valley	50-54	0	106
Chapman Valley	50-54	1	3
Chapman Valley	55-59		15
Chapman Valley	55-59	0	117
Chapman Valley	55-59	1	4
Chapman Valley	60-64		8
Chapman Valley	60-64	0	103
Chapman Valley	65+		18
Chapman Valley	65+	0	217
Chapman Valley	65+	1	4
Chittering	0-4		11
Chittering	0-4	0	275
Chittering	0-4	1	14
Chittering	5-9		16
Chittering	5-9	0	318
Chittering	5-9	1	12
Chittering	10-14		27
Chittering	10-14	0	383
Chittering	10-14	1	49
Chittering	15-19		34
Chittering	15-19	0	332
Chittering	15-19	1	46
Chittering	20-24		21
Chittering	20-24	0	232
Chittering	20-24	1	4
Chittering	25-29		23
Chittering	25-29	0	212
Chittering	25-29	1	5
Chittering	30-34		24
Chittering	30-34	0	251
Chittering	30-34	1	6
Chittering	35-39		18
Chittering	35-39	0	300
Chittering	35-39	1	4
Chittering	40-44		21
Chittering	40-44	0	332
Chittering	40-44	1	5
Chittering	45-49		43
Chittering	45-49	0	385
Chittering	45-49	1	5
Chittering	50-54		51
Chittering	50-54	0	459
Chittering	50-54	1	4
Chittering	55-59		45
Chittering	55-59	0	491
Chittering	55-59	1	3
Chittering	60-64		36
Chittering	60-64	0	397
Chittering	60-64	1	8
Chittering	65+		87
Chittering	65+	0	931
Chittering	65+	1	7
Christmas Island	0-4		12
Christmas Island	0-4	0	69
Christmas Island	5-9		8
Christmas Island	5-9	0	94
Christmas Island	10-14		15
Christmas Island	10-14	0	84
Christmas Island	15-19		3
Christmas Island	15-19	0	48
Christmas Island	20-24		9
Christmas Island	20-24	0	60
Christmas Island	25-29		19
Christmas Island	25-29	0	121
Christmas Island	30-34		33
Christmas Island	30-34	0	144
Christmas Island	35-39		23
Christmas Island	35-39	0	128
Christmas Island	40-44		13
Christmas Island	40-44	0	99
Christmas Island	45-49		17
Christmas Island	45-49	0	101
Christmas Island	50-54		27
Christmas Island	50-54	0	126
Christmas Island	55-59		19
Christmas Island	55-59	0	97
Christmas Island	60-64		3
Christmas Island	60-64	0	83
Christmas Island	60-64	1	5
Christmas Island	65+		26
Christmas Island	65+	0	190
Claremont	0-4		11
Claremont	0-4	0	409
Claremont	0-4	1	5
Claremont	5-9		13
Claremont	5-9	0	505
Claremont	5-9	1	5
Claremont	10-14		34
Claremont	10-14	0	767
Claremont	10-14	1	18
Claremont	15-19		39
Claremont	15-19	0	790
Claremont	15-19	1	25
Claremont	20-24		35
Claremont	20-24	0	681
Claremont	20-24	1	13
Claremont	25-29		51
Claremont	25-29	0	589
Claremont	25-29	1	4
Claremont	30-34		38
Claremont	30-34	0	554
Claremont	30-34	1	5
Claremont	35-39		26
Claremont	35-39	0	554
Claremont	40-44		20
Claremont	40-44	0	573
Claremont	40-44	1	3
Claremont	45-49		19
Claremont	45-49	0	674
Claremont	45-49	1	5
Claremont	50-54		30
Claremont	50-54	0	747
Claremont	55-59		24
Claremont	55-59	0	645
Claremont	60-64		23
Claremont	60-64	0	595
Claremont	65+		153
Claremont	65+	0	2595
Claremont	65+	1	5
Cockburn	0-4		208
Cockburn	0-4	0	7398
Cockburn	0-4	1	274
Cockburn	5-9		229
Cockburn	5-9	0	7290
Cockburn	5-9	1	244
Cockburn	10-14		209
Cockburn	10-14	0	6849
Cockburn	10-14	1	269
Cockburn	15-19		184
Cockburn	15-19	0	6098
Cockburn	15-19	1	218
Cockburn	20-24		302
Cockburn	20-24	0	6957
Cockburn	20-24	1	214
Cockburn	25-29		342
Cockburn	25-29	0	7693
Cockburn	25-29	1	161
Cockburn	30-34		448
Cockburn	30-34	0	9072
Cockburn	30-34	1	187
Cockburn	35-39		437
Cockburn	35-39	0	9302
Cockburn	35-39	1	143
Cockburn	40-44		342
Cockburn	40-44	0	8253
Cockburn	40-44	1	91
Cockburn	45-49		313
Cockburn	45-49	0	7741
Cockburn	45-49	1	98
Cockburn	50-54		307
Cockburn	50-54	0	7269
Cockburn	50-54	1	97
Cockburn	55-59		266
Cockburn	55-59	0	6543
Cockburn	55-59	1	85
Cockburn	60-64		214
Cockburn	60-64	0	5787
Cockburn	60-64	1	52
Cockburn	65+		678
Cockburn	65+	0	15135
Cockburn	65+	1	98
Cocos Islands	0-4		3
Cocos Islands	0-4	0	34
Cocos Islands	5-9	0	51
Cocos Islands	10-14		8
Cocos Islands	10-14	0	36
Cocos Islands	15-19		3
Cocos Islands	15-19	0	12
Cocos Islands	20-24		5
Cocos Islands	20-24	0	29
Cocos Islands	25-29		12
Cocos Islands	25-29	0	34
Cocos Islands	30-34	0	19
Cocos Islands	35-39		10
Cocos Islands	35-39	0	49
Cocos Islands	40-44		4
Cocos Islands	40-44	0	26
Cocos Islands	45-49		3
Cocos Islands	45-49	0	25
Cocos Islands	50-54		5
Cocos Islands	50-54	0	22
Cocos Islands	55-59		10
Cocos Islands	55-59	0	45
Cocos Islands	60-64		10
Cocos Islands	60-64	0	44
Cocos Islands	65+		13
Cocos Islands	65+	0	83
Collie	0-4		33
Collie	0-4	0	402
Collie	0-4	1	43
Collie	5-9		28
Collie	5-9	0	461
Collie	5-9	1	49
Collie	10-14		50
Collie	10-14	0	467
Collie	10-14	1	41
Collie	15-19		56
Collie	15-19	0	430
Collie	15-19	1	46
Collie	20-24		31
Collie	20-24	0	361
Collie	20-24	1	33
Collie	25-29		40
Collie	25-29	0	415
Collie	25-29	1	24
Collie	30-34		31
Collie	30-34	0	397
Collie	30-34	1	20
Collie	35-39		41
Collie	35-39	0	431
Collie	35-39	1	17
Collie	40-44		39
Collie	40-44	0	429
Collie	40-44	1	24
Collie	45-49		44
Collie	45-49	0	462
Collie	45-49	1	8
Collie	50-54		32
Collie	50-54	0	559
Collie	50-54	1	13
Collie	55-59		38
Collie	55-59	0	588
Collie	55-59	1	20
Collie	60-64		43
Collie	60-64	0	605
Collie	60-64	1	13
Collie	65+		118
Collie	65+	0	1827
Collie	65+	1	21
Coolgardie	0-4		47
Coolgardie	0-4	0	160
Coolgardie	0-4	1	30
Coolgardie	5-9		45
Coolgardie	5-9	0	143
Coolgardie	5-9	1	31
Coolgardie	10-14		56
Coolgardie	10-14	0	157
Coolgardie	10-14	1	26
Coolgardie	15-19		47
Coolgardie	15-19	0	120
Coolgardie	15-19	1	36
Coolgardie	20-24		52
Coolgardie	20-24	0	129
Coolgardie	20-24	1	22
Coolgardie	25-29		59
Coolgardie	25-29	0	145
Coolgardie	25-29	1	22
Coolgardie	30-34		53
Coolgardie	30-34	0	156
Coolgardie	30-34	1	20
Coolgardie	35-39		69
Coolgardie	35-39	0	161
Coolgardie	35-39	1	14
Coolgardie	40-44		67
Coolgardie	40-44	0	153
Coolgardie	40-44	1	15
Coolgardie	45-49		55
Coolgardie	45-49	0	168
Coolgardie	45-49	1	19
Coolgardie	50-54		68
Coolgardie	50-54	0	213
Coolgardie	50-54	1	10
Coolgardie	55-59		49
Coolgardie	55-59	0	194
Coolgardie	55-59	1	13
Coolgardie	60-64		45
Coolgardie	60-64	0	196
Coolgardie	60-64	1	15
Coolgardie	65+		76
Coolgardie	65+	0	300
Coolgardie	65+	1	30
Coorow	0-4		9
Coorow	0-4	0	53
Coorow	5-9	0	34
Coorow	5-9	1	5
Coorow	10-14	0	30
Coorow	15-19		6
Coorow	15-19	0	22
Coorow	20-24		8
Coorow	20-24	0	23
Coorow	20-24	1	4
Coorow	25-29		6
Coorow	25-29	0	30
Coorow	30-34		9
Coorow	30-34	0	50
Coorow	35-39		4
Coorow	35-39	0	38
Coorow	35-39	1	8
Coorow	40-44	0	39
Coorow	45-49		10
Coorow	45-49	0	47
Coorow	50-54		5
Coorow	50-54	0	45
Coorow	55-59		11
Coorow	55-59	0	74
Coorow	55-59	1	3
Coorow	60-64		21
Coorow	60-64	0	102
Coorow	60-64	1	7
Coorow	65+		38
Coorow	65+	0	303
Coorow	65+	1	4
Corrigin	0-4		3
Corrigin	0-4	0	55
Corrigin	5-9		5
Corrigin	5-9	0	66
Corrigin	5-9	1	3
Corrigin	10-14	0	34
Corrigin	15-19	0	33
Corrigin	20-24	0	44
Corrigin	25-29		4
Corrigin	25-29	0	52
Corrigin	30-34		5
Corrigin	30-34	0	51
Corrigin	35-39	0	57
Corrigin	40-44	0	53
Corrigin	40-44	1	8
Corrigin	45-49		4
Corrigin	45-49	0	53
Corrigin	50-54	0	54
Corrigin	50-54	1	3
Corrigin	55-59		7
Corrigin	55-59	0	56
Corrigin	60-64		4
Corrigin	60-64	0	77
Corrigin	60-64	1	4
Corrigin	65+		16
Corrigin	65+	0	249
Cottesloe	0-4		10
Cottesloe	0-4	0	348
Cottesloe	0-4	1	4
Cottesloe	5-9		11
Cottesloe	5-9	0	377
Cottesloe	10-14		4
Cottesloe	10-14	0	498
Cottesloe	10-14	1	4
Cottesloe	15-19		11
Cottesloe	15-19	0	548
Cottesloe	20-24		17
Cottesloe	20-24	0	436
Cottesloe	25-29		33
Cottesloe	25-29	0	440
Cottesloe	25-29	1	3
Cottesloe	30-34		25
Cottesloe	30-34	0	404
Cottesloe	35-39		28
Cottesloe	35-39	0	381
Cottesloe	40-44		19
Cottesloe	40-44	0	414
Cottesloe	45-49		6
Cottesloe	45-49	0	451
Cottesloe	50-54		20
Cottesloe	50-54	0	616
Cottesloe	50-54	1	4
Cottesloe	55-59		24
Cottesloe	55-59	0	551
Cottesloe	60-64		30
Cottesloe	60-64	0	507
Cottesloe	65+		55
Cottesloe	65+	0	1681
Cottesloe	65+	1	7
Cranbrook	0-4		5
Cranbrook	0-4	0	59
Cranbrook	5-9		5
Cranbrook	5-9	0	60
Cranbrook	10-14		10
Cranbrook	10-14	0	68
Cranbrook	15-19		4
Cranbrook	15-19	0	34
Cranbrook	15-19	1	5
Cranbrook	20-24		4
Cranbrook	20-24	0	39
Cranbrook	25-29		6
Cranbrook	25-29	0	38
Cranbrook	30-34	0	48
Cranbrook	35-39		11
Cranbrook	35-39	0	53
Cranbrook	40-44		3
Cranbrook	40-44	0	63
Cranbrook	40-44	1	5
Cranbrook	45-49		11
Cranbrook	45-49	0	68
Cranbrook	50-54		8
Cranbrook	50-54	0	71
Cranbrook	55-59		7
Cranbrook	55-59	0	65
Cranbrook	60-64		14
Cranbrook	60-64	0	90
Cranbrook	60-64	1	3
Cranbrook	65+		25
Cranbrook	65+	0	208
Cranbrook	65+	1	6
Cuballing	0-4	0	31
Cuballing	5-9		5
Cuballing	5-9	0	34
Cuballing	5-9	1	4
Cuballing	10-14		9
Cuballing	10-14	0	59
Cuballing	10-14	1	3
Cuballing	15-19		5
Cuballing	15-19	0	26
Cuballing	20-24		4
Cuballing	20-24	0	40
Cuballing	25-29		3
Cuballing	25-29	0	35
Cuballing	30-34	0	32
Cuballing	35-39		3
Cuballing	35-39	0	35
Cuballing	40-44		8
Cuballing	40-44	0	31
Cuballing	45-49		8
Cuballing	45-49	0	65
Cuballing	45-49	1	3
Cuballing	50-54		7
Cuballing	50-54	0	66
Cuballing	55-59		4
Cuballing	55-59	0	80
Cuballing	60-64		3
Cuballing	60-64	0	72
Cuballing	65+		22
Cuballing	65+	0	203
Cuballing	65+	1	3
Cue	0-4		3
Cue	15-19	0	4
Cue	20-24		4
Cue	20-24	0	14
Cue	25-29		5
Cue	25-29	0	14
Cue	30-34	0	16
Cue	30-34	1	3
Cue	35-39		3
Cue	40-44	0	14
Cue	45-49		3
Cue	45-49	0	9
Cue	45-49	1	3
Cue	50-54	0	11
Cue	55-59	0	15
Cue	60-64		3
Cue	60-64	0	15
Cue	65+		13
Cue	65+	0	57
Cue	65+	1	4
Cunderdin	0-4		7
Cunderdin	0-4	0	79
Cunderdin	5-9		6
Cunderdin	5-9	0	77
Cunderdin	10-14		5
Cunderdin	10-14	0	82
Cunderdin	10-14	1	4
Cunderdin	15-19		3
Cunderdin	15-19	0	126
Cunderdin	15-19	1	11
Cunderdin	20-24		4
Cunderdin	20-24	0	54
Cunderdin	25-29		4
Cunderdin	25-29	0	71
Cunderdin	30-34		4
Cunderdin	30-34	0	67
Cunderdin	35-39		11
Cunderdin	35-39	0	65
Cunderdin	35-39	1	4
Cunderdin	40-44		9
Cunderdin	40-44	0	64
Cunderdin	45-49		3
Cunderdin	45-49	0	61
Cunderdin	50-54		7
Cunderdin	50-54	0	62
Cunderdin	50-54	1	3
Cunderdin	55-59		3
Cunderdin	55-59	0	61
Cunderdin	55-59	1	5
Cunderdin	60-64		3
Cunderdin	60-64	0	75
Cunderdin	60-64	1	3
Cunderdin	65+		22
Cunderdin	65+	0	209
Cunderdin	65+	1	6
Dalwallinu	0-4		19
Dalwallinu	0-4	0	85
Dalwallinu	0-4	1	11
Dalwallinu	5-9		10
Dalwallinu	5-9	0	72
Dalwallinu	5-9	1	15
Dalwallinu	10-14		17
Dalwallinu	10-14	0	69
Dalwallinu	10-14	1	9
Dalwallinu	15-19		6
Dalwallinu	15-19	0	34
Dalwallinu	20-24		11
Dalwallinu	20-24	0	53
Dalwallinu	20-24	1	3
Dalwallinu	25-29		14
Dalwallinu	25-29	0	70
Dalwallinu	25-29	1	5
Dalwallinu	30-34		12
Dalwallinu	30-34	0	82
Dalwallinu	30-34	1	4
Dalwallinu	35-39		17
Dalwallinu	35-39	0	82
Dalwallinu	35-39	1	3
Dalwallinu	40-44		17
Dalwallinu	40-44	0	85
Dalwallinu	40-44	1	7
Dalwallinu	45-49		16
Dalwallinu	45-49	0	61
Dalwallinu	45-49	1	6
Dalwallinu	50-54		12
Dalwallinu	50-54	0	60
Dalwallinu	50-54	1	3
Dalwallinu	55-59		19
Dalwallinu	55-59	0	89
Dalwallinu	55-59	1	12
Dalwallinu	60-64		11
Dalwallinu	60-64	0	72
Dalwallinu	60-64	1	6
Dalwallinu	65+		30
Dalwallinu	65+	0	174
Dalwallinu	65+	1	8
Dandaragan	0-4		8
Dandaragan	0-4	0	150
Dandaragan	5-9		8
Dandaragan	5-9	0	147
Dandaragan	5-9	1	8
Dandaragan	10-14		7
Dandaragan	10-14	0	121
Dandaragan	10-14	1	9
Dandaragan	15-19		13
Dandaragan	15-19	0	95
Dandaragan	15-19	1	9
Dandaragan	20-24		17
Dandaragan	20-24	0	88
Dandaragan	20-24	1	11
Dandaragan	25-29		26
Dandaragan	25-29	0	151
Dandaragan	25-29	1	4
Dandaragan	30-34		28
Dandaragan	30-34	0	145
Dandaragan	30-34	1	11
Dandaragan	35-39		23
Dandaragan	35-39	0	173
Dandaragan	35-39	1	3
Dandaragan	40-44		30
Dandaragan	40-44	0	138
Dandaragan	40-44	1	6
Dandaragan	45-49		22
Dandaragan	45-49	0	179
Dandaragan	45-49	1	4
Dandaragan	50-54		23
Dandaragan	50-54	0	183
Dandaragan	50-54	1	4
Dandaragan	55-59		24
Dandaragan	55-59	0	250
Dandaragan	55-59	1	8
Dandaragan	60-64		29
Dandaragan	60-64	0	276
Dandaragan	60-64	1	9
Dandaragan	65+		82
Dandaragan	65+	0	833
Dandaragan	65+	1	12
Dardanup	0-4		22
Dardanup	0-4	0	892
Dardanup	0-4	1	40
Dardanup	5-9		36
Dardanup	5-9	0	957
Dardanup	5-9	1	66
Dardanup	10-14		44
Dardanup	10-14	0	877
Dardanup	10-14	1	61
Dardanup	15-19		25
Dardanup	15-19	0	769
Dardanup	15-19	1	49
Dardanup	20-24		25
Dardanup	20-24	0	632
Dardanup	20-24	1	28
Dardanup	25-29		47
Dardanup	25-29	0	788
Dardanup	25-29	1	31
Dardanup	30-34		43
Dardanup	30-34	0	910
Dardanup	30-34	1	22
Dardanup	35-39		43
Dardanup	35-39	0	900
Dardanup	35-39	1	22
Dardanup	40-44		53
Dardanup	40-44	0	889
Dardanup	40-44	1	18
Dardanup	45-49		43
Dardanup	45-49	0	795
Dardanup	45-49	1	20
Dardanup	50-54		65
Dardanup	50-54	0	914
Dardanup	50-54	1	24
Dardanup	55-59		51
Dardanup	55-59	0	834
Dardanup	55-59	1	21
Dardanup	60-64		50
Dardanup	60-64	0	828
Dardanup	60-64	1	10
Dardanup	65+		241
Dardanup	65+	0	2483
Dardanup	65+	1	13
Denmark	0-4		28
Denmark	0-4	0	267
Denmark	0-4	1	9
Denmark	5-9		21
Denmark	5-9	0	331
Denmark	5-9	1	10
Denmark	10-14		53
Denmark	10-14	0	355
Denmark	10-14	1	12
Denmark	15-19		36
Denmark	15-19	0	348
Denmark	15-19	1	9
Denmark	20-24		10
Denmark	20-24	0	110
Denmark	25-29		15
Denmark	25-29	0	115
Denmark	30-34		33
Denmark	30-34	0	221
Denmark	30-34	1	9
Denmark	35-39		26
Denmark	35-39	0	285
Denmark	35-39	1	4
Denmark	40-44		39
Denmark	40-44	0	330
Denmark	40-44	1	3
Denmark	45-49		45
Denmark	45-49	0	344
Denmark	45-49	1	5
Denmark	50-54		46
Denmark	50-54	0	392
Denmark	50-54	1	3
Denmark	55-59		41
Denmark	55-59	0	445
Denmark	55-59	1	6
Denmark	60-64		39
Denmark	60-64	0	520
Denmark	65+		121
Denmark	65+	0	1605
Denmark	65+	1	6
Derby-West Kimberley	0-4		61
Derby-West Kimberley	0-4	0	72
Derby-West Kimberley	0-4	1	409
Derby-West Kimberley	5-9		98
Derby-West Kimberley	5-9	0	67
Derby-West Kimberley	5-9	1	412
Derby-West Kimberley	10-14		70
Derby-West Kimberley	10-14	0	58
Derby-West Kimberley	10-14	1	367
Derby-West Kimberley	15-19		62
Derby-West Kimberley	15-19	0	37
Derby-West Kimberley	15-19	1	379
Derby-West Kimberley	20-24		73
Derby-West Kimberley	20-24	0	117
Derby-West Kimberley	20-24	1	354
Derby-West Kimberley	25-29		84
Derby-West Kimberley	25-29	0	190
Derby-West Kimberley	25-29	1	336
Derby-West Kimberley	30-34		92
Derby-West Kimberley	30-34	0	191
Derby-West Kimberley	30-34	1	376
Derby-West Kimberley	35-39		67
Derby-West Kimberley	35-39	0	139
Derby-West Kimberley	35-39	1	315
Derby-West Kimberley	40-44		65
Derby-West Kimberley	40-44	0	100
Derby-West Kimberley	40-44	1	271
Derby-West Kimberley	45-49		61
Derby-West Kimberley	45-49	0	125
Derby-West Kimberley	45-49	1	259
Derby-West Kimberley	50-54		62
Derby-West Kimberley	50-54	0	126
Derby-West Kimberley	50-54	1	225
Derby-West Kimberley	55-59		73
Derby-West Kimberley	55-59	0	168
Derby-West Kimberley	55-59	1	183
Derby-West Kimberley	60-64		57
Derby-West Kimberley	60-64	0	144
Derby-West Kimberley	60-64	1	152
Derby-West Kimberley	65+		90
Derby-West Kimberley	65+	0	259
Derby-West Kimberley	65+	1	230
Donnybrook-Balingup	0-4		10
Donnybrook-Balingup	0-4	0	280
Donnybrook-Balingup	0-4	1	11
Donnybrook-Balingup	5-9		18
Donnybrook-Balingup	5-9	0	325
Donnybrook-Balingup	5-9	1	17
Donnybrook-Balingup	10-14		20
Donnybrook-Balingup	10-14	0	324
Donnybrook-Balingup	10-14	1	12
Donnybrook-Balingup	15-19		24
Donnybrook-Balingup	15-19	0	277
Donnybrook-Balingup	15-19	1	17
Donnybrook-Balingup	20-24		18
Donnybrook-Balingup	20-24	0	182
Donnybrook-Balingup	20-24	1	16
Donnybrook-Balingup	25-29		17
Donnybrook-Balingup	25-29	0	195
Donnybrook-Balingup	25-29	1	5
Donnybrook-Balingup	30-34		17
Donnybrook-Balingup	30-34	0	253
Donnybrook-Balingup	30-34	1	8
Donnybrook-Balingup	35-39		25
Donnybrook-Balingup	35-39	0	325
Donnybrook-Balingup	35-39	1	3
Donnybrook-Balingup	40-44		16
Donnybrook-Balingup	40-44	0	307
Donnybrook-Balingup	40-44	1	5
Donnybrook-Balingup	45-49		21
Donnybrook-Balingup	45-49	0	357
Donnybrook-Balingup	45-49	1	15
Donnybrook-Balingup	50-54		38
Donnybrook-Balingup	50-54	0	407
Donnybrook-Balingup	50-54	1	13
Donnybrook-Balingup	55-59		31
Donnybrook-Balingup	55-59	0	434
Donnybrook-Balingup	55-59	1	10
Donnybrook-Balingup	60-64		25
Donnybrook-Balingup	60-64	0	495
Donnybrook-Balingup	60-64	1	4
Donnybrook-Balingup	65+		109
Donnybrook-Balingup	65+	0	1446
Donnybrook-Balingup	65+	1	3
Dowerin	0-4		6
Dowerin	0-4	0	36
Dowerin	0-4	1	7
Dowerin	5-9		5
Dowerin	5-9	0	50
Dowerin	5-9	1	5
Dowerin	10-14		5
Dowerin	10-14	0	46
Dowerin	15-19	0	22
Dowerin	20-24		7
Dowerin	20-24	0	28
Dowerin	25-29		5
Dowerin	25-29	0	20
Dowerin	25-29	1	5
Dowerin	30-34	0	22
Dowerin	30-34	1	4
Dowerin	35-39		3
Dowerin	35-39	0	37
Dowerin	40-44		5
Dowerin	40-44	0	43
Dowerin	45-49	0	47
Dowerin	50-54		9
Dowerin	50-54	0	35
Dowerin	55-59		6
Dowerin	55-59	0	42
Dowerin	55-59	1	3
Dowerin	60-64	0	34
Dowerin	60-64	1	4
Dowerin	65+		12
Dowerin	65+	0	168
Dumbleyung	0-4		6
Dumbleyung	0-4	0	46
Dumbleyung	5-9		7
Dumbleyung	5-9	0	41
Dumbleyung	5-9	1	3
Dumbleyung	10-14		5
Dumbleyung	10-14	0	22
Dumbleyung	10-14	1	5
Dumbleyung	15-19		5
Dumbleyung	15-19	0	18
Dumbleyung	15-19	1	5
Dumbleyung	20-24		3
Dumbleyung	20-24	0	15
Dumbleyung	20-24	1	3
Dumbleyung	25-29		7
Dumbleyung	25-29	0	22
Dumbleyung	30-34		4
Dumbleyung	30-34	0	38
Dumbleyung	35-39		9
Dumbleyung	35-39	0	43
Dumbleyung	35-39	1	3
Dumbleyung	40-44		3
Dumbleyung	40-44	0	35
Dumbleyung	45-49		6
Dumbleyung	45-49	0	39
Dumbleyung	45-49	1	6
Dumbleyung	50-54		8
Dumbleyung	50-54	0	29
Dumbleyung	50-54	1	5
Dumbleyung	55-59		11
Dumbleyung	55-59	0	34
Dumbleyung	60-64		8
Dumbleyung	60-64	0	51
Dumbleyung	65+		25
Dumbleyung	65+	0	112
Dumbleyung	65+	1	3
Dundas	0-4		9
Dundas	0-4	0	15
Dundas	0-4	1	8
Dundas	5-9		7
Dundas	5-9	0	9
Dundas	5-9	1	5
Dundas	10-14		3
Dundas	10-14	0	18
Dundas	10-14	1	3
Dundas	15-19		10
Dundas	15-19	0	11
Dundas	15-19	1	4
Dundas	20-24		3
Dundas	20-24	0	21
Dundas	20-24	1	13
Dundas	25-29		10
Dundas	25-29	0	26
Dundas	25-29	1	17
Dundas	30-34		15
Dundas	30-34	0	30
Dundas	30-34	1	4
Dundas	35-39		4
Dundas	35-39	0	15
Dundas	35-39	1	8
Dundas	40-44		7
Dundas	40-44	0	22
Dundas	45-49		7
Dundas	45-49	0	24
Dundas	45-49	1	3
Dundas	50-54		14
Dundas	50-54	0	38
Dundas	50-54	1	9
Dundas	55-59		14
Dundas	55-59	0	42
Dundas	55-59	1	3
Dundas	60-64		15
Dundas	60-64	0	50
Dundas	60-64	1	6
Dundas	65+		16
Dundas	65+	0	119
Dundas	65+	1	9
East Fremantle	0-4		15
East Fremantle	0-4	0	352
East Fremantle	0-4	1	4
East Fremantle	5-9		15
East Fremantle	5-9	0	434
East Fremantle	5-9	1	11
East Fremantle	10-14		17
East Fremantle	10-14	0	528
East Fremantle	10-14	1	5
East Fremantle	15-19		10
East Fremantle	15-19	0	519
East Fremantle	15-19	1	5
East Fremantle	20-24		11
East Fremantle	20-24	0	363
East Fremantle	20-24	1	6
East Fremantle	25-29		15
East Fremantle	25-29	0	301
East Fremantle	25-29	1	9
East Fremantle	30-34		25
East Fremantle	30-34	0	369
East Fremantle	30-34	1	3
East Fremantle	35-39		27
East Fremantle	35-39	0	391
East Fremantle	35-39	1	6
East Fremantle	40-44		27
East Fremantle	40-44	0	475
East Fremantle	45-49		19
East Fremantle	45-49	0	538
East Fremantle	50-54		17
East Fremantle	50-54	0	618
East Fremantle	50-54	1	9
East Fremantle	55-59		17
East Fremantle	55-59	0	550
East Fremantle	60-64		19
East Fremantle	60-64	0	499
East Fremantle	65+		103
East Fremantle	65+	0	1494
East Fremantle	65+	1	4
East Pilbara	0-4		44
East Pilbara	0-4	0	353
East Pilbara	0-4	1	164
East Pilbara	5-9		60
East Pilbara	5-9	0	316
East Pilbara	5-9	1	177
East Pilbara	10-14		53
East Pilbara	10-14	0	243
East Pilbara	10-14	1	171
East Pilbara	15-19		54
East Pilbara	15-19	0	154
East Pilbara	15-19	1	171
East Pilbara	20-24		155
