LGA_NAME16	Age.min	persons
Swan Hill	65	248
Swan Hill	66	268
Swan Hill	67	228
Swan Hill	68	224
Swan Hill	69	228
Swan Hill	70	224
Swan Hill	71	222
Swan Hill	72	204
Swan Hill	73	195
Swan Hill	74	205
Swan Hill	75	162
Swan Hill	76	178
Swan Hill	77	129
Swan Hill	78	138
Swan Hill	79	131
Swan Hill	80	576
Swan Hill	85	362
Swan Hill	90	175
Swan Hill	95	61
Swan Hill	100	3
Towong	0	60
Towong	1	52
Towong	2	48
Towong	3	54
Towong	4	70
Towong	5	65
Towong	6	61
Towong	7	60
Towong	8	60
Towong	9	75
Towong	10	67
Towong	11	80
Towong	12	57
Towong	13	70
Towong	14	91
Towong	15	59
Towong	16	61
Towong	17	66
Towong	18	58
Towong	19	47
Towong	20	48
Towong	21	35
Towong	22	41
Towong	23	38
Towong	24	39
Towong	25	27
Towong	26	45
Towong	27	54
Towong	28	52
Towong	29	61
Towong	30	36
Towong	31	57
Towong	32	44
Towong	33	60
Towong	34	48
Towong	35	65
Towong	36	60
Towong	37	67
Towong	38	61
Towong	39	60
Towong	40	65
Towong	41	68
Towong	42	62
Towong	43	55
Towong	44	53
Towong	45	84
Towong	46	62
Towong	47	58
Towong	48	71
Towong	49	70
Towong	50	87
Towong	51	91
Towong	52	79
Towong	53	86
Towong	54	72
Towong	55	91
Towong	56	114
Towong	57	117
Towong	58	92
Towong	59	114
Towong	60	112
Towong	61	122
Towong	62	110
Towong	63	116
Towong	64	133
Towong	65	90
Towong	66	114
Towong	67	122
Towong	68	100
Towong	69	107
Towong	70	101
Towong	71	99
Towong	72	104
Towong	73	82
Towong	74	100
Towong	75	75
Towong	76	81
Towong	77	61
Towong	78	46
Towong	79	66
Towong	80	203
Towong	85	115
Towong	90	72
Towong	95	16
Towong	100	5
Wangaratta	0	297
Wangaratta	1	273
Wangaratta	2	309
Wangaratta	3	299
Wangaratta	4	357
Wangaratta	5	319
Wangaratta	6	354
Wangaratta	7	335
Wangaratta	8	337
Wangaratta	9	355
Wangaratta	10	378
Wangaratta	11	415
Wangaratta	12	398
Wangaratta	13	366
Wangaratta	14	409
Wangaratta	15	365
Wangaratta	16	396
Wangaratta	17	367
Wangaratta	18	342
Wangaratta	19	302
Wangaratta	20	284
Wangaratta	21	235
Wangaratta	22	239
Wangaratta	23	249
Wangaratta	24	278
Wangaratta	25	292
Wangaratta	26	315
Wangaratta	27	303
Wangaratta	28	312
Wangaratta	29	287
Wangaratta	30	294
Wangaratta	31	327
Wangaratta	32	336
Wangaratta	33	293
Wangaratta	34	288
Wangaratta	35	313
Wangaratta	36	306
Wangaratta	37	325
Wangaratta	38	356
Wangaratta	39	295
Wangaratta	40	355
Wangaratta	41	323
Wangaratta	42	300
Wangaratta	43	366
Wangaratta	44	348
Wangaratta	45	363
Wangaratta	46	344
Wangaratta	47	386
Wangaratta	48	372
Wangaratta	49	385
Wangaratta	50	433
Wangaratta	51	385
Wangaratta	52	429
Wangaratta	53	375
Wangaratta	54	383
Wangaratta	55	387
Wangaratta	56	375
Wangaratta	57	415
Wangaratta	58	413
Wangaratta	59	433
Wangaratta	60	404
Wangaratta	61	433
Wangaratta	62	430
Wangaratta	63	417
Wangaratta	64	424
Wangaratta	65	433
Wangaratta	66	409
Wangaratta	67	385
Wangaratta	68	434
Wangaratta	69	334
Wangaratta	70	371
Wangaratta	71	397
Wangaratta	72	402
Wangaratta	73	343
Wangaratta	74	342
Wangaratta	75	329
Wangaratta	76	288
Wangaratta	77	267
Wangaratta	78	251
Wangaratta	79	245
Wangaratta	80	991
Wangaratta	85	569
Wangaratta	90	300
Wangaratta	95	78
Wangaratta	100	8
Warrnambool	0	376
Warrnambool	1	364
Warrnambool	2	348
Warrnambool	3	378
Warrnambool	4	358
Warrnambool	5	438
Warrnambool	6	396
Warrnambool	7	422
Warrnambool	8	397
Warrnambool	9	433
Warrnambool	10	428
Warrnambool	11	448
Warrnambool	12	449
Warrnambool	13	484
Warrnambool	14	453
Warrnambool	15	428
Warrnambool	16	397
Warrnambool	17	427
Warrnambool	18	454
Warrnambool	19	406
Warrnambool	20	356
Warrnambool	21	326
Warrnambool	22	379
Warrnambool	23	371
Warrnambool	24	406
Warrnambool	25	412
Warrnambool	26	493
Warrnambool	27	465
Warrnambool	28	425
Warrnambool	29	505
Warrnambool	30	468
Warrnambool	31	478
Warrnambool	32	431
Warrnambool	33	401
Warrnambool	34	441
Warrnambool	35	388
Warrnambool	36	424
Warrnambool	37	447
Warrnambool	38	435
Warrnambool	39	418
Warrnambool	40	437
Warrnambool	41	410
Warrnambool	42	416
Warrnambool	43	447
Warrnambool	44	418
Warrnambool	45	404
Warrnambool	46	465
Warrnambool	47	447
Warrnambool	48	398
Warrnambool	49	448
Warrnambool	50	475
Warrnambool	51	456
Warrnambool	52	461
Warrnambool	53	449
Warrnambool	54	439
Warrnambool	55	446
Warrnambool	56	435
Warrnambool	57	456
Warrnambool	58	460
Warrnambool	59	474
Warrnambool	60	465
Warrnambool	61	460
Warrnambool	62	484
Warrnambool	63	465
Warrnambool	64	454
Warrnambool	65	448
Warrnambool	66	441
Warrnambool	67	459
Warrnambool	68	402
Warrnambool	69	405
Warrnambool	70	407
Warrnambool	71	386
Warrnambool	72	382
Warrnambool	73	351
Warrnambool	74	390
Warrnambool	75	315
Warrnambool	76	306
Warrnambool	77	261
Warrnambool	78	264
Warrnambool	79	253
Warrnambool	80	959
Warrnambool	85	656
Warrnambool	90	322
Warrnambool	95	82
Warrnambool	100	12
Wellington	0	480
Wellington	1	456
Wellington	2	503
Wellington	3	465
Wellington	4	498
Wellington	5	512
Wellington	6	521
Wellington	7	519
Wellington	8	540
Wellington	9	522
Wellington	10	534
Wellington	11	545
Wellington	12	540
Wellington	13	548
Wellington	14	567
Wellington	15	566
Wellington	16	538
Wellington	17	504
Wellington	18	486
Wellington	19	431
Wellington	20	396
Wellington	21	426
Wellington	22	451
Wellington	23	429
Wellington	24	471
Wellington	25	487
Wellington	26	527
Wellington	27	522
Wellington	28	527
Wellington	29	517
Wellington	30	529
Wellington	31	540
Wellington	32	538
Wellington	33	502
Wellington	34	482
Wellington	35	508
Wellington	36	543
Wellington	37	576
Wellington	38	567
Wellington	39	520
Wellington	40	519
Wellington	41	459
Wellington	42	501
Wellington	43	508
Wellington	44	504
Wellington	45	503
Wellington	46	496
Wellington	47	505
Wellington	48	530
Wellington	49	594
Wellington	50	606
Wellington	51	583
Wellington	52	598
Wellington	53	573
Wellington	54	580
Wellington	55	560
Wellington	56	588
Wellington	57	618
Wellington	58	708
Wellington	59	676
Wellington	60	715
Wellington	61	726
Wellington	62	693
Wellington	63	712
Wellington	64	663
Wellington	65	717
Wellington	66	661
Wellington	67	711
Wellington	68	659
Wellington	69	650
Wellington	70	622
Wellington	71	672
Wellington	72	606
Wellington	73	565
Wellington	74	563
Wellington	75	434
Wellington	76	433
Wellington	77	375
Wellington	78	328
Wellington	79	302
Wellington	80	1237
Wellington	85	627
Wellington	90	312
Wellington	95	83
Wellington	100	13
West Wimmera	0	40
West Wimmera	1	61
West Wimmera	2	34
West Wimmera	3	56
West Wimmera	4	48
West Wimmera	5	33
West Wimmera	6	46
West Wimmera	7	35
West Wimmera	8	41
West Wimmera	9	48
West Wimmera	10	42
West Wimmera	11	55
West Wimmera	12	52
West Wimmera	13	50
West Wimmera	14	37
West Wimmera	15	30
West Wimmera	16	34
West Wimmera	17	33
West Wimmera	18	43
West Wimmera	19	24
West Wimmera	20	29
West Wimmera	21	20
West Wimmera	22	32
West Wimmera	23	41
West Wimmera	24	17
West Wimmera	25	24
West Wimmera	26	33
West Wimmera	27	37
West Wimmera	28	39
West Wimmera	29	40
West Wimmera	30	31
West Wimmera	31	43
West Wimmera	32	37
West Wimmera	33	33
West Wimmera	34	33
West Wimmera	35	46
West Wimmera	36	39
West Wimmera	37	34
West Wimmera	38	50
West Wimmera	39	41
West Wimmera	40	39
West Wimmera	41	39
West Wimmera	42	40
West Wimmera	43	41
West Wimmera	44	32
West Wimmera	45	35
West Wimmera	46	45
West Wimmera	47	38
West Wimmera	48	35
West Wimmera	49	51
West Wimmera	50	62
West Wimmera	51	55
West Wimmera	52	80
West Wimmera	53	50
West Wimmera	54	58
West Wimmera	55	61
West Wimmera	56	68
West Wimmera	57	80
West Wimmera	58	74
West Wimmera	59	60
West Wimmera	60	69
West Wimmera	61	69
West Wimmera	62	75
West Wimmera	63	77
West Wimmera	64	59
West Wimmera	65	73
West Wimmera	66	71
West Wimmera	67	66
West Wimmera	68	56
West Wimmera	69	60
West Wimmera	70	44
West Wimmera	71	71
West Wimmera	72	53
West Wimmera	73	57
West Wimmera	74	71
West Wimmera	75	31
West Wimmera	76	35
West Wimmera	77	35
West Wimmera	78	36
West Wimmera	79	36
West Wimmera	80	151
West Wimmera	85	84
West Wimmera	90	42
West Wimmera	95	12
Whitehorse	0	1420
Whitehorse	1	1486
Whitehorse	2	1464
Whitehorse	3	1609
Whitehorse	4	1800
Whitehorse	5	1717
Whitehorse	6	1900
Whitehorse	7	1897
Whitehorse	8	1946
Whitehorse	9	2018
Whitehorse	10	1837
Whitehorse	11	1906
Whitehorse	12	1999
Whitehorse	13	1960
Whitehorse	14	1981
Whitehorse	15	2006
Whitehorse	16	1919
Whitehorse	17	2025
Whitehorse	18	1942
Whitehorse	19	2103
Whitehorse	20	2477
Whitehorse	21	2523
Whitehorse	22	2577
Whitehorse	23	2579
Whitehorse	24	2574
Whitehorse	25	2551
Whitehorse	26	2439
Whitehorse	27	2324
Whitehorse	28	2406
Whitehorse	29	2212
Whitehorse	30	2206
Whitehorse	31	2388
Whitehorse	32	2322
Whitehorse	33	2444
Whitehorse	34	2335
Whitehorse	35	2264
Whitehorse	36	2408
Whitehorse	37	2491
Whitehorse	38	2488
Whitehorse	39	2510
Whitehorse	40	2267
Whitehorse	41	2203
Whitehorse	42	2238
Whitehorse	43	2203
Whitehorse	44	2233
Whitehorse	45	2228
Whitehorse	46	2195
Whitehorse	47	2210
Whitehorse	48	2358
Whitehorse	49	2468
Whitehorse	50	2460
Whitehorse	51	2346
Whitehorse	52	2287
Whitehorse	53	2120
Whitehorse	54	2002
Whitehorse	55	1946
Whitehorse	56	1895
Whitehorse	57	1957
Whitehorse	58	2007
Whitehorse	59	1915
Whitehorse	60	1897
Whitehorse	61	1818
Whitehorse	62	1726
Whitehorse	63	1804
Whitehorse	64	1751
Whitehorse	65	1682
Whitehorse	66	1645
Whitehorse	67	1564
Whitehorse	68	1637
Whitehorse	69	1498
Whitehorse	70	1484
Whitehorse	71	1427
Whitehorse	72	1401
Whitehorse	73	1396
Whitehorse	74	1514
Whitehorse	75	1224
Whitehorse	76	1172
Whitehorse	77	1207
Whitehorse	78	1092
Whitehorse	79	1108
Whitehorse	80	4832
Whitehorse	85	3198
Whitehorse	90	1753
Whitehorse	95	476
Whitehorse	100	44
Whittlesea	0	3098
Whittlesea	1	3275
Whittlesea	2	3298
Whittlesea	3	3313
Whittlesea	4	3526
Whittlesea	5	3656
Whittlesea	6	3428
Whittlesea	7	3457
Whittlesea	8	3445
Whittlesea	9	3321
Whittlesea	10	3108
Whittlesea	11	3083
Whittlesea	12	2951
Whittlesea	13	2893
Whittlesea	14	2847
Whittlesea	15	2845
Whittlesea	16	2604
Whittlesea	17	2617
Whittlesea	18	2569
Whittlesea	19	2491
Whittlesea	20	2665
Whittlesea	21	2892
Whittlesea	22	2835
Whittlesea	23	2931
Whittlesea	24	3124
Whittlesea	25	3190
Whittlesea	26	3375
Whittlesea	27	3274
Whittlesea	28	3260
Whittlesea	29	3342
Whittlesea	30	3693
Whittlesea	31	3838
Whittlesea	32	3849
Whittlesea	33	4014
Whittlesea	34	4050
Whittlesea	35	4228
Whittlesea	36	4242
Whittlesea	37	4059
Whittlesea	38	4052
Whittlesea	39	3840
Whittlesea	40	3799
Whittlesea	41	3494
Whittlesea	42	3306
Whittlesea	43	3230
Whittlesea	44	2978
Whittlesea	45	2862
Whittlesea	46	3087
Whittlesea	47	2813
Whittlesea	48	2965
Whittlesea	49	2855
Whittlesea	50	2925
Whittlesea	51	2688
Whittlesea	52	2634
Whittlesea	53	2548
Whittlesea	54	2489
Whittlesea	55	2466
Whittlesea	56	2362
Whittlesea	57	2360
Whittlesea	58	2407
Whittlesea	59	2262
Whittlesea	60	2360
Whittlesea	61	2187
Whittlesea	62	2162
Whittlesea	63	2046
Whittlesea	64	2022
Whittlesea	65	2019
Whittlesea	66	1931
Whittlesea	67	1810
Whittlesea	68	1761
Whittlesea	69	1706
Whittlesea	70	1608
Whittlesea	71	1662
Whittlesea	72	1583
Whittlesea	73	1614
Whittlesea	74	1504
Whittlesea	75	1211
Whittlesea	76	1153
Whittlesea	77	1088
Whittlesea	78	994
Whittlesea	79	884
Whittlesea	80	3672
Whittlesea	85	2217
Whittlesea	90	874
Whittlesea	95	219
Whittlesea	100	20
Wodonga	0	534
Wodonga	1	521
Wodonga	2	554
Wodonga	3	566
Wodonga	4	529
Wodonga	5	581
Wodonga	6	588
Wodonga	7	614
Wodonga	8	578
Wodonga	9	623
Wodonga	10	608
Wodonga	11	624
Wodonga	12	592
Wodonga	13	577
Wodonga	14	592
Wodonga	15	604
Wodonga	16	492
Wodonga	17	547
Wodonga	18	569
Wodonga	19	586
Wodonga	20	577
Wodonga	21	514
Wodonga	22	480
Wodonga	23	477
Wodonga	24	524
Wodonga	25	569
Wodonga	26	570
Wodonga	27	539
Wodonga	28	587
Wodonga	29	544
Wodonga	30	656
Wodonga	31	603
Wodonga	32	577
Wodonga	33	636
Wodonga	34	568
Wodonga	35	617
Wodonga	36	554
Wodonga	37	542
Wodonga	38	594
Wodonga	39	536
Wodonga	40	539
Wodonga	41	509
Wodonga	42	511
Wodonga	43	504
Wodonga	44	528
Wodonga	45	484
Wodonga	46	492
Wodonga	47	544
Wodonga	48	506
Wodonga	49	566
Wodonga	50	608
Wodonga	51	521
Wodonga	52	520
Wodonga	53	491
Wodonga	54	463
Wodonga	55	526
Wodonga	56	510
Wodonga	57	439
Wodonga	58	549
Wodonga	59	575
Wodonga	60	521
Wodonga	61	510
Wodonga	62	487
Wodonga	63	453
Wodonga	64	461
Wodonga	65	494
Wodonga	66	529
Wodonga	67	458
Wodonga	68	489
Wodonga	69	444
Wodonga	70	434
Wodonga	71	462
Wodonga	72	388
Wodonga	73	389
Wodonga	74	397
Wodonga	75	320
Wodonga	76	335
Wodonga	77	245
Wodonga	78	254
Wodonga	79	236
Wodonga	80	951
Wodonga	85	506
Wodonga	90	267
Wodonga	95	68
Wodonga	100	5
Wyndham	0	4758
Wyndham	1	5248
Wyndham	2	5190
Wyndham	3	5462
Wyndham	4	5447
Wyndham	5	5606
Wyndham	6	5477
Wyndham	7	5427
Wyndham	8	5383
Wyndham	9	4939
Wyndham	10	4808
Wyndham	11	4599
Wyndham	12	4131
Wyndham	13	3888
Wyndham	14	3757
Wyndham	15	3572
Wyndham	16	3292
Wyndham	17	3163
Wyndham	18	3004
Wyndham	19	2986
Wyndham	20	3375
Wyndham	21	3615
Wyndham	22	3552
Wyndham	23	3638
Wyndham	24	3857
Wyndham	25	4242
Wyndham	26	4306
Wyndham	27	4561
Wyndham	28	4493
Wyndham	29	4694
Wyndham	30	5049
Wyndham	31	5472
Wyndham	32	5736
Wyndham	33	5980
Wyndham	34	6477
Wyndham	35	6560
Wyndham	36	6901
Wyndham	37	6682
Wyndham	38	6679
Wyndham	39	6301
Wyndham	40	5705
Wyndham	41	5191
Wyndham	42	4688
Wyndham	43	4335
Wyndham	44	4051
Wyndham	45	3781
Wyndham	46	3535
Wyndham	47	3437
Wyndham	48	3236
Wyndham	49	3287
Wyndham	50	3214
Wyndham	51	2846
Wyndham	52	2776
Wyndham	53	2738
Wyndham	54	2537
Wyndham	55	2468
Wyndham	56	2422
Wyndham	57	2390
Wyndham	58	2392
Wyndham	59	2242
Wyndham	60	2216
Wyndham	61	2146
Wyndham	62	1988
Wyndham	63	1965
Wyndham	64	1794
Wyndham	65	1836
Wyndham	66	1734
Wyndham	67	1619
Wyndham	68	1572
Wyndham	69	1358
Wyndham	70	1445
Wyndham	71	1228
Wyndham	72	1218
Wyndham	73	1194
Wyndham	74	1210
Wyndham	75	928
Wyndham	76	821
Wyndham	77	789
Wyndham	78	663
Wyndham	79	581
Wyndham	80	2282
Wyndham	85	1177
Wyndham	90	532
Wyndham	95	126
Wyndham	100	19
Yarra	0	866
Yarra	1	782
Yarra	2	687
Yarra	3	705
Yarra	4	599
Yarra	5	643
Yarra	6	624
Yarra	7	631
Yarra	8	584
Yarra	9	595
Yarra	10	581
Yarra	11	583
Yarra	12	570
Yarra	13	539
Yarra	14	542
Yarra	15	485
Yarra	16	505
Yarra	17	486
Yarra	18	535
Yarra	19	556
Yarra	20	751
Yarra	21	1012
Yarra	22	1286
Yarra	23	1601
Yarra	24	1933
Yarra	25	2356
Yarra	26	2606
Yarra	27	2923
Yarra	28	3037
Yarra	29	2951
Yarra	30	2886
Yarra	31	2804
Yarra	32	2650
Yarra	33	2475
Yarra	34	2228
Yarra	35	2046
Yarra	36	1945
Yarra	37	1674
Yarra	38	1631
Yarra	39	1529
Yarra	40	1450
Yarra	41	1362
Yarra	42	1293
Yarra	43	1116
Yarra	44	1157
Yarra	45	1123
Yarra	46	966
Yarra	47	1074
Yarra	48	1038
Yarra	49	1027
Yarra	50	1050
Yarra	51	1101
Yarra	52	970
Yarra	53	979
Yarra	54	898
Yarra	55	949
Yarra	56	921
Yarra	57	930
Yarra	58	847
Yarra	59	809
Yarra	60	876
Yarra	61	817
Yarra	62	808
Yarra	63	746
Yarra	64	732
Yarra	65	741
Yarra	66	696
Yarra	67	657
Yarra	68	604
Yarra	69	566
Yarra	70	626
Yarra	71	591
Yarra	72	540
Yarra	73	612
Yarra	74	567
Yarra	75	454
Yarra	76	408
Yarra	77	367
Yarra	78	386
Yarra	79	333
Yarra	80	1246
Yarra	85	805
Yarra	90	356
Yarra	95	102
Yarra	100	11
Yarra Ranges	0	1895
Yarra Ranges	1	1749
Yarra Ranges	2	1923
Yarra Ranges	3	1857
Yarra Ranges	4	1872
Yarra Ranges	5	1992
Yarra Ranges	6	1935
Yarra Ranges	7	1926
Yarra Ranges	8	1944
Yarra Ranges	9	1971
Yarra Ranges	10	1931
Yarra Ranges	11	2047
Yarra Ranges	12	1971
Yarra Ranges	13	1990
Yarra Ranges	14	2027
Yarra Ranges	15	1916
Yarra Ranges	16	1945
Yarra Ranges	17	1985
Yarra Ranges	18	1852
Yarra Ranges	19	1771
Yarra Ranges	20	1827
Yarra Ranges	21	1816
Yarra Ranges	22	1735
Yarra Ranges	23	1645
Yarra Ranges	24	1671
Yarra Ranges	25	1662
Yarra Ranges	26	1664
Yarra Ranges	27	1718
Yarra Ranges	28	1860
Yarra Ranges	29	1898
Yarra Ranges	30	2011
Yarra Ranges	31	2024
Yarra Ranges	32	2104
Yarra Ranges	33	2063
Yarra Ranges	34	2131
Yarra Ranges	35	2198
Yarra Ranges	36	2137
Yarra Ranges	37	2065
Yarra Ranges	38	2050
Yarra Ranges	39	2072
Yarra Ranges	40	2010
Yarra Ranges	41	1967
Yarra Ranges	42	1940
Yarra Ranges	43	1928
Yarra Ranges	44	2000
Yarra Ranges	45	1967
Yarra Ranges	46	2033
Yarra Ranges	47	2150
Yarra Ranges	48	2183
Yarra Ranges	49	2359
Yarra Ranges	50	2325
Yarra Ranges	51	2227
Yarra Ranges	52	2154
Yarra Ranges	53	2069
Yarra Ranges	54	2052
Yarra Ranges	55	1970
Yarra Ranges	56	2071
Yarra Ranges	57	2018
Yarra Ranges	58	2143
Yarra Ranges	59	2135
Yarra Ranges	60	2118
Yarra Ranges	61	1967
Yarra Ranges	62	1929
Yarra Ranges	63	1949
Yarra Ranges	64	1979
Yarra Ranges	65	1804
Yarra Ranges	66	1765
Yarra Ranges	67	1688
Yarra Ranges	68	1695
Yarra Ranges	69	1665
Yarra Ranges	70	1664
Yarra Ranges	71	1611
Yarra Ranges	72	1446
Yarra Ranges	73	1469
Yarra Ranges	74	1560
Yarra Ranges	75	1303
Yarra Ranges	76	1150
Yarra Ranges	77	1080
Yarra Ranges	78	960
Yarra Ranges	79	884
Yarra Ranges	80	3168
Yarra Ranges	85	1655
Yarra Ranges	90	796
Yarra Ranges	95	200
Yarra Ranges	100	24
Yarriambiack	0	57
Yarriambiack	1	64
Yarriambiack	2	53
Yarriambiack	3	60
Yarriambiack	4	53
Yarriambiack	5	60
Yarriambiack	6	70
Yarriambiack	7	59
Yarriambiack	8	62
Yarriambiack	9	69
Yarriambiack	10	86
Yarriambiack	11	71
Yarriambiack	12	85
Yarriambiack	13	87
Yarriambiack	14	84
Yarriambiack	15	88
Yarriambiack	16	77
Yarriambiack	17	83
Yarriambiack	18	47
Yarriambiack	19	49
Yarriambiack	20	52
Yarriambiack	21	47
Yarriambiack	22	42
Yarriambiack	23	48
Yarriambiack	24	55
Yarriambiack	25	60
Yarriambiack	26	57
Yarriambiack	27	53
Yarriambiack	28	61
Yarriambiack	29	50
Yarriambiack	30	75
Yarriambiack	31	67
Yarriambiack	32	59
Yarriambiack	33	55
Yarriambiack	34	62
Yarriambiack	35	53
Yarriambiack	36	49
Yarriambiack	37	77
Yarriambiack	38	58
Yarriambiack	39	52
Yarriambiack	40	64
Yarriambiack	41	46
Yarriambiack	42	58
Yarriambiack	43	56
Yarriambiack	44	56
Yarriambiack	45	70
Yarriambiack	46	50
Yarriambiack	47	58
Yarriambiack	48	65
Yarriambiack	49	69
Yarriambiack	50	83
Yarriambiack	51	82
Yarriambiack	52	88
Yarriambiack	53	85
Yarriambiack	54	85
Yarriambiack	55	90
Yarriambiack	56	85
Yarriambiack	57	106
Yarriambiack	58	115
Yarriambiack	59	123
Yarriambiack	60	119
Yarriambiack	61	124
Yarriambiack	62	116
Yarriambiack	63	117
Yarriambiack	64	122
Yarriambiack	65	115
Yarriambiack	66	113
Yarriambiack	67	98
Yarriambiack	68	105
Yarriambiack	69	102
Yarriambiack	70	89
Yarriambiack	71	101
Yarriambiack	72	74
Yarriambiack	73	96
Yarriambiack	74	102
Yarriambiack	75	64
Yarriambiack	76	88
Yarriambiack	77	69
Yarriambiack	78	73
Yarriambiack	79	78
Yarriambiack	80	244
Yarriambiack	85	176
Yarriambiack	90	84
Yarriambiack	95	33
Unincorporated Vic	0	3
Unincorporated Vic	1	6
Unincorporated Vic	2	9
Unincorporated Vic	3	4
Unincorporated Vic	4	6
Unincorporated Vic	5	8
Unincorporated Vic	6	10
Unincorporated Vic	7	3
Unincorporated Vic	8	7
Unincorporated Vic	9	6
Unincorporated Vic	10	11
Unincorporated Vic	11	3
Unincorporated Vic	12	5
Unincorporated Vic	14	6
Unincorporated Vic	15	10
Unincorporated Vic	16	7
Unincorporated Vic	17	3
Unincorporated Vic	18	21
Unincorporated Vic	19	22
Unincorporated Vic	20	35
Unincorporated Vic	21	32
Unincorporated Vic	22	18
Unincorporated Vic	23	48
Unincorporated Vic	24	38
Unincorporated Vic	25	54
Unincorporated Vic	26	28
Unincorporated Vic	27	28
Unincorporated Vic	28	35
Unincorporated Vic	29	21
Unincorporated Vic	30	29
Unincorporated Vic	31	23
Unincorporated Vic	32	12
Unincorporated Vic	33	18
Unincorporated Vic	34	14
Unincorporated Vic	35	11
Unincorporated Vic	36	14
Unincorporated Vic	37	14
Unincorporated Vic	38	11
Unincorporated Vic	39	9
Unincorporated Vic	40	13
Unincorporated Vic	41	16
Unincorporated Vic	42	9
Unincorporated Vic	43	15
Unincorporated Vic	44	9
Unincorporated Vic	45	8
Unincorporated Vic	46	8
Unincorporated Vic	47	4
Unincorporated Vic	48	11
Unincorporated Vic	49	8
Unincorporated Vic	50	17
Unincorporated Vic	51	9
Unincorporated Vic	52	16
Unincorporated Vic	53	13
Unincorporated Vic	54	20
Unincorporated Vic	55	7
Unincorporated Vic	56	8
Unincorporated Vic	57	7
Unincorporated Vic	58	11
Unincorporated Vic	59	13
Unincorporated Vic	60	6
Unincorporated Vic	61	6
Unincorporated Vic	62	4
Unincorporated Vic	63	7
Unincorporated Vic	64	4
Unincorporated Vic	65	8
Unincorporated Vic	66	5
Unincorporated Vic	67	9
Unincorporated Vic	68	11
Unincorporated Vic	69	9
Unincorporated Vic	70	8
Unincorporated Vic	71	7
Unincorporated Vic	72	3
Unincorporated Vic	73	3
Unincorporated Vic	74	5
Unincorporated Vic	75	5
Unincorporated Vic	77	4
Unincorporated Vic	78	6
Unincorporated Vic	79	3
Unincorporated Vic	80	7
Unincorporated Vic	85	8
No usual address (Vic.)	0	90
No usual address (Vic.)	1	77
No usual address (Vic.)	2	100
No usual address (Vic.)	3	74
No usual address (Vic.)	4	76
No usual address (Vic.)	5	79
No usual address (Vic.)	6	74
No usual address (Vic.)	7	74
No usual address (Vic.)	8	91
No usual address (Vic.)	9	78
No usual address (Vic.)	10	72
No usual address (Vic.)	11	76
No usual address (Vic.)	12	73
No usual address (Vic.)	13	64
No usual address (Vic.)	14	56
No usual address (Vic.)	15	58
No usual address (Vic.)	16	66
No usual address (Vic.)	17	80
No usual address (Vic.)	18	107
No usual address (Vic.)	19	140
No usual address (Vic.)	20	133
No usual address (Vic.)	21	136
No usual address (Vic.)	22	136
No usual address (Vic.)	23	134
No usual address (Vic.)	24	135
No usual address (Vic.)	25	181
No usual address (Vic.)	26	170
No usual address (Vic.)	27	197
No usual address (Vic.)	28	179
No usual address (Vic.)	29	195
No usual address (Vic.)	30	240
No usual address (Vic.)	31	182
No usual address (Vic.)	32	144
No usual address (Vic.)	33	187
No usual address (Vic.)	34	138
No usual address (Vic.)	35	251
No usual address (Vic.)	36	176
No usual address (Vic.)	37	192
No usual address (Vic.)	38	154
No usual address (Vic.)	39	161
No usual address (Vic.)	40	224
No usual address (Vic.)	41	182
No usual address (Vic.)	42	150
No usual address (Vic.)	43	117
No usual address (Vic.)	44	131
No usual address (Vic.)	45	199
No usual address (Vic.)	46	107
No usual address (Vic.)	47	124
No usual address (Vic.)	48	148
No usual address (Vic.)	49	147
No usual address (Vic.)	50	186
No usual address (Vic.)	51	138
No usual address (Vic.)	52	136
No usual address (Vic.)	53	116
No usual address (Vic.)	54	100
No usual address (Vic.)	55	145
No usual address (Vic.)	56	92
No usual address (Vic.)	57	98
No usual address (Vic.)	58	104
No usual address (Vic.)	59	120
No usual address (Vic.)	60	126
No usual address (Vic.)	61	100
No usual address (Vic.)	62	105
No usual address (Vic.)	63	98
No usual address (Vic.)	64	87
No usual address (Vic.)	65	102
No usual address (Vic.)	66	80
No usual address (Vic.)	67	84
No usual address (Vic.)	68	88
No usual address (Vic.)	69	58
No usual address (Vic.)	70	51
No usual address (Vic.)	71	42
No usual address (Vic.)	72	37
No usual address (Vic.)	73	26
No usual address (Vic.)	74	34
No usual address (Vic.)	75	44
No usual address (Vic.)	76	24
No usual address (Vic.)	77	20
No usual address (Vic.)	78	18
No usual address (Vic.)	79	15
No usual address (Vic.)	80	34
No usual address (Vic.)	85	26
No usual address (Vic.)	90	3
No usual address (Vic.)	95	3
Migratory - Offshore - Shipping (Vic.)	31	6
Migratory - Offshore - Shipping (Vic.)	38	3
Migratory - Offshore - Shipping (Vic.)	40	5
Migratory - Offshore - Shipping (Vic.)	42	3
Migratory - Offshore - Shipping (Vic.)	50	3
Migratory - Offshore - Shipping (Vic.)	56	9
Migratory - Offshore - Shipping (Vic.)	62	3
Migratory - Offshore - Shipping (Vic.)	64	3
Migratory - Offshore - Shipping (Vic.)	66	5
Aurukun	0	20
Aurukun	1	24
Aurukun	2	21
Aurukun	3	12
Aurukun	4	9
Aurukun	5	21
Aurukun	6	13
Aurukun	7	20
Aurukun	8	22
Aurukun	9	9
Aurukun	10	17
