LGA_NAME21	CountryOfBirth	persons
Clarence Valley	THA	75
Clarence Valley	TUR	15
Clarence Valley	TWN	28
Clarence Valley	USA	142
Clarence Valley	VNM	38
Clarence Valley	WSM	10
Clarence Valley	ZAF	127
Clarence Valley	ZWE	26
Cobar		682
Cobar	AUS	3113
Cobar	BGD	3
Cobar	CAN	4
Cobar	CHN	10
Cobar	DEU	6
Cobar	EGY	7
Cobar	FJI	5
Cobar	GBR	34
Cobar	IDN	3
Cobar	IND	20
Cobar	IRL	7
Cobar	ITA	6
Cobar	KHM	3
Cobar	LKA	4
Cobar	MYS	3
Cobar	NLD	7
Cobar	NPL	3
Cobar	NZL	56
Cobar	PAK	7
Cobar	PHL	21
Cobar	PNG	10
Cobar	THA	5
Cobar	USA	7
Cobar	VNM	4
Cobar	ZAF	17
Cobar	ZWE	3
Coffs Harbour		6305
Coffs Harbour	AFG	66
Coffs Harbour	AUS	61784
Coffs Harbour	BGD	10
Coffs Harbour	BIH	8
Coffs Harbour	BRA	41
Coffs Harbour	CAN	207
Coffs Harbour	CHL	30
Coffs Harbour	CHN	202
Coffs Harbour	DEU	392
Coffs Harbour	EGY	44
Coffs Harbour	FJI	94
Coffs Harbour	FRA	86
Coffs Harbour	GBR	2904
Coffs Harbour	GRC	24
Coffs Harbour	HKG	65
Coffs Harbour	HRV	27
Coffs Harbour	IDN	78
Coffs Harbour	IND	1349
Coffs Harbour	IRL	151
Coffs Harbour	IRN	17
Coffs Harbour	IRQ	390
Coffs Harbour	ITA	131
Coffs Harbour	JPN	118
Coffs Harbour	KHM	10
Coffs Harbour	KOR	61
Coffs Harbour	LBN	19
Coffs Harbour	LKA	40
Coffs Harbour	MKD	4
Coffs Harbour	MLT	37
Coffs Harbour	MMR	455
Coffs Harbour	MUS	12
Coffs Harbour	MYS	365
Coffs Harbour	NLD	240
Coffs Harbour	NPL	94
Coffs Harbour	NZL	1109
Coffs Harbour	PAK	33
Coffs Harbour	PHL	405
Coffs Harbour	PNG	99
Coffs Harbour	POL	61
Coffs Harbour	SGP	29
Coffs Harbour	THA	188
Coffs Harbour	TUR	12
Coffs Harbour	TWN	98
Coffs Harbour	USA	269
Coffs Harbour	VNM	86
Coffs Harbour	WSM	17
Coffs Harbour	ZAF	425
Coffs Harbour	ZWE	54
Coolamon		336
Coolamon	AUS	3878
Coolamon	CAN	3
Coolamon	DEU	4
Coolamon	FRA	6
Coolamon	GBR	63
Coolamon	IND	6
Coolamon	JPN	3
Coolamon	MMR	4
Coolamon	MYS	4
Coolamon	NLD	11
Coolamon	NZL	34
Coolamon	PAK	5
Coolamon	USA	3
Coolamon	ZAF	7
Coonamble		575
Coonamble	AUS	3038
Coonamble	CHN	5
Coonamble	DEU	12
Coonamble	GBR	23
Coonamble	IDN	4
Coonamble	IND	27
Coonamble	IRL	3
Coonamble	NZL	14
Coonamble	PHL	12
Coonamble	VNM	3
Coonamble	ZAF	7
Cootamundra-Gundagai Regional		1077
Cootamundra-Gundagai Regional	AFG	5
Cootamundra-Gundagai Regional	AUS	9605
Cootamundra-Gundagai Regional	BGD	7
Cootamundra-Gundagai Regional	BIH	3
Cootamundra-Gundagai Regional	CAN	7
Cootamundra-Gundagai Regional	CHN	75
Cootamundra-Gundagai Regional	DEU	24
Cootamundra-Gundagai Regional	FJI	25
Cootamundra-Gundagai Regional	GBR	227
Cootamundra-Gundagai Regional	GRC	3
Cootamundra-Gundagai Regional	HKG	6
Cootamundra-Gundagai Regional	IDN	11
Cootamundra-Gundagai Regional	IND	29
Cootamundra-Gundagai Regional	IRL	17
Cootamundra-Gundagai Regional	ITA	8
Cootamundra-Gundagai Regional	KOR	3
Cootamundra-Gundagai Regional	LKA	7
Cootamundra-Gundagai Regional	MLT	8
Cootamundra-Gundagai Regional	MMR	5
Cootamundra-Gundagai Regional	MYS	7
Cootamundra-Gundagai Regional	NLD	16
Cootamundra-Gundagai Regional	NPL	10
Cootamundra-Gundagai Regional	NZL	91
Cootamundra-Gundagai Regional	PAK	3
Cootamundra-Gundagai Regional	PHL	54
Cootamundra-Gundagai Regional	PNG	8
Cootamundra-Gundagai Regional	POL	4
Cootamundra-Gundagai Regional	SGP	6
Cootamundra-Gundagai Regional	THA	9
Cootamundra-Gundagai Regional	TWN	11
Cootamundra-Gundagai Regional	USA	13
Cootamundra-Gundagai Regional	VNM	11
Cootamundra-Gundagai Regional	WSM	3
Cootamundra-Gundagai Regional	ZAF	23
Cootamundra-Gundagai Regional	ZWE	5
Cowra		1229
Cowra	AUS	10740
Cowra	BGD	6
Cowra	BRA	6
Cowra	CAN	5
Cowra	CHL	3
Cowra	CHN	22
Cowra	DEU	39
Cowra	EGY	4
Cowra	FJI	12
Cowra	FRA	5
Cowra	GBR	230
Cowra	GRC	4
Cowra	HKG	8
Cowra	HRV	10
Cowra	IDN	9
Cowra	IND	44
Cowra	IRL	12
Cowra	IRQ	3
Cowra	ITA	10
Cowra	JPN	4
Cowra	KHM	5
Cowra	KOR	7
Cowra	MLT	10
Cowra	MYS	11
Cowra	NLD	34
Cowra	NPL	7
Cowra	NZL	82
Cowra	PAK	7
Cowra	PHL	56
Cowra	PNG	9
Cowra	SGP	10
Cowra	THA	8
Cowra	USA	30
Cowra	VNM	8
Cowra	WSM	7
Cowra	ZAF	33
Cumberland		26410
Cumberland	AFG	6206
Cumberland	AUS	93550
Cumberland	BGD	1108
Cumberland	BIH	445
Cumberland	BRA	93
Cumberland	CAN	85
Cumberland	CHL	374
Cumberland	CHN	15537
Cumberland	DEU	295
Cumberland	EGY	796
Cumberland	FJI	1817
Cumberland	FRA	69
Cumberland	GBR	1369
Cumberland	GRC	624
Cumberland	HKG	1270
Cumberland	HRV	799
Cumberland	IDN	878
Cumberland	IND	19929
Cumberland	IRL	241
Cumberland	IRN	1951
Cumberland	IRQ	2921
Cumberland	ITA	1135
Cumberland	JPN	130
Cumberland	KHM	352
Cumberland	KOR	4481
Cumberland	LBN	11185
Cumberland	LKA	4329
Cumberland	MKD	118
Cumberland	MLT	1159
Cumberland	MMR	780
Cumberland	MUS	246
Cumberland	MYS	1496
Cumberland	NLD	84
Cumberland	NPL	10055
Cumberland	NZL	2247
Cumberland	PAK	4787
Cumberland	PHL	4265
Cumberland	PNG	51
Cumberland	POL	265
Cumberland	SGP	298
Cumberland	THA	796
Cumberland	TUR	3819
Cumberland	TWN	701
Cumberland	USA	285
Cumberland	VNM	4865
Cumberland	WSM	325
Cumberland	ZAF	291
Cumberland	ZWE	127
Dubbo Regional		5283
Dubbo Regional	AFG	5
Dubbo Regional	AUS	44736
Dubbo Regional	BGD	145
Dubbo Regional	BIH	3
Dubbo Regional	BRA	11
Dubbo Regional	CAN	30
Dubbo Regional	CHL	25
Dubbo Regional	CHN	183
Dubbo Regional	DEU	80
Dubbo Regional	EGY	19
Dubbo Regional	FJI	80
Dubbo Regional	FRA	30
Dubbo Regional	GBR	641
Dubbo Regional	GRC	25
Dubbo Regional	HKG	39
Dubbo Regional	HRV	4
Dubbo Regional	IDN	30
Dubbo Regional	IND	762
Dubbo Regional	IRL	48
Dubbo Regional	IRN	26
Dubbo Regional	IRQ	8
Dubbo Regional	ITA	40
Dubbo Regional	JPN	15
Dubbo Regional	KHM	8
Dubbo Regional	KOR	49
Dubbo Regional	LBN	46
Dubbo Regional	LKA	183
Dubbo Regional	MKD	9
Dubbo Regional	MLT	8
Dubbo Regional	MMR	16
Dubbo Regional	MUS	11
Dubbo Regional	MYS	55
Dubbo Regional	NLD	82
Dubbo Regional	NPL	714
Dubbo Regional	NZL	400
Dubbo Regional	PAK	172
Dubbo Regional	PHL	380
Dubbo Regional	PNG	27
Dubbo Regional	POL	20
Dubbo Regional	SGP	17
Dubbo Regional	THA	62
Dubbo Regional	TUR	8
Dubbo Regional	TWN	35
Dubbo Regional	USA	77
Dubbo Regional	VNM	70
Dubbo Regional	ZAF	124
Dubbo Regional	ZWE	101
Dungog		573
Dungog	AUS	8492
Dungog	CAN	3
Dungog	CHN	3
Dungog	DEU	26
Dungog	FJI	3
Dungog	FRA	3
Dungog	GBR	227
Dungog	HRV	5
Dungog	IND	3
Dungog	IRL	16
Dungog	ITA	7
Dungog	JPN	3
Dungog	MLT	5
Dungog	MYS	12
Dungog	NLD	14
Dungog	NZL	64
Dungog	PHL	11
Dungog	PNG	3
Dungog	POL	3
Dungog	USA	20
Dungog	ZAF	19
Dungog	ZWE	5
Edward River		908
Edward River	AUS	7093
Edward River	CAN	9
Edward River	CHN	15
Edward River	DEU	18
Edward River	FJI	4
Edward River	GBR	117
Edward River	GRC	4
Edward River	HKG	3
Edward River	IDN	3
Edward River	IND	42
Edward River	IRL	6
Edward River	ITA	22
Edward River	KOR	4
Edward River	LKA	16
Edward River	MYS	10
Edward River	NLD	15
Edward River	NPL	7
Edward River	NZL	63
Edward River	PAK	4
Edward River	PHL	32
Edward River	PNG	3
Edward River	THA	8
Edward River	USA	9
Edward River	VNM	8
Edward River	ZAF	20
Edward River	ZWE	4
Eurobodalla		3948
Eurobodalla	AUS	31607
Eurobodalla	BGD	4
Eurobodalla	BIH	5
Eurobodalla	BRA	13
Eurobodalla	CAN	89
Eurobodalla	CHL	34
Eurobodalla	CHN	58
Eurobodalla	DEU	295
Eurobodalla	EGY	12
Eurobodalla	FJI	24
Eurobodalla	FRA	42
Eurobodalla	GBR	2225
Eurobodalla	GRC	46
Eurobodalla	HKG	14
Eurobodalla	HRV	116
Eurobodalla	IDN	33
Eurobodalla	IND	161
Eurobodalla	IRL	93
Eurobodalla	ITA	115
Eurobodalla	JPN	23
Eurobodalla	KHM	6
Eurobodalla	KOR	15
Eurobodalla	LBN	10
Eurobodalla	LKA	22
Eurobodalla	MKD	16
Eurobodalla	MLT	49
Eurobodalla	MUS	11
Eurobodalla	MYS	39
Eurobodalla	NLD	188
Eurobodalla	NPL	53
Eurobodalla	NZL	541
Eurobodalla	PAK	6
Eurobodalla	PHL	145
Eurobodalla	PNG	31
Eurobodalla	POL	40
Eurobodalla	SGP	22
Eurobodalla	THA	57
Eurobodalla	TUR	17
Eurobodalla	TWN	6
Eurobodalla	USA	150
Eurobodalla	VNM	47
Eurobodalla	WSM	6
Eurobodalla	ZAF	145
Eurobodalla	ZWE	19
Fairfield		28050
Fairfield	AFG	484
Fairfield	AUS	80400
Fairfield	BGD	100
Fairfield	BIH	894
Fairfield	BRA	30
Fairfield	CAN	75
Fairfield	CHL	1411
Fairfield	CHN	3846
Fairfield	DEU	409
Fairfield	EGY	402
Fairfield	FJI	1302
Fairfield	FRA	91
Fairfield	GBR	988
Fairfield	GRC	405
Fairfield	HKG	444
Fairfield	HRV	1791
Fairfield	IDN	486
Fairfield	IND	665
Fairfield	IRL	108
Fairfield	IRN	1243
Fairfield	IRQ	24983
Fairfield	ITA	3041
Fairfield	JPN	57
Fairfield	KHM	7507
Fairfield	KOR	117
Fairfield	LBN	2717
Fairfield	LKA	183
Fairfield	MKD	783
Fairfield	MLT	864
Fairfield	MMR	315
Fairfield	MUS	190
Fairfield	MYS	737
Fairfield	NLD	85
Fairfield	NPL	118
Fairfield	NZL	2185
Fairfield	PAK	357
Fairfield	PHL	2385
Fairfield	PNG	21
Fairfield	POL	390
Fairfield	SGP	106
Fairfield	THA	1526
Fairfield	TUR	682
Fairfield	TWN	157
Fairfield	USA	212
Fairfield	VNM	34072
Fairfield	WSM	920
Fairfield	ZAF	91
Fairfield	ZWE	36
Federation		1092
Federation	AUS	10932
Federation	CAN	5
Federation	CHL	3
Federation	CHN	18
Federation	DEU	47
Federation	FJI	3
Federation	FRA	3
Federation	GBR	388
Federation	HKG	5
Federation	HRV	4
Federation	IDN	6
Federation	IND	22
Federation	IRL	9
Federation	ITA	23
Federation	JPN	4
Federation	KOR	16
Federation	MLT	9
Federation	MMR	3
Federation	MYS	6
Federation	NLD	30
Federation	NZL	105
Federation	PAK	5
Federation	PHL	70
Federation	PNG	4
Federation	POL	5
Federation	SGP	3
Federation	THA	13
Federation	TUR	6
Federation	USA	11
Federation	VNM	13
Federation	ZAF	8
Federation	ZWE	5
Forbes		875
Forbes	AUS	8068
Forbes	BGD	3
Forbes	CAN	7
Forbes	CHN	17
Forbes	DEU	15
Forbes	FJI	3
Forbes	FRA	4
Forbes	GBR	98
Forbes	GRC	5
Forbes	HKG	4
Forbes	IND	34
Forbes	IRL	6
Forbes	ITA	14
Forbes	JPN	3
Forbes	KHM	5
Forbes	LKA	11
Forbes	MYS	6
Forbes	NLD	10
Forbes	NPL	12
Forbes	NZL	48
Forbes	PHL	31
Forbes	THA	9
Forbes	USA	8
Forbes	VNM	3
Forbes	ZAF	16
Forbes	ZWE	4
Georges River		10662
Georges River	AFG	21
Georges River	AUS	76519
Georges River	BGD	800
Georges River	BIH	315
Georges River	BRA	542
Georges River	CAN	154
Georges River	CHL	317
Georges River	CHN	21125
Georges River	DEU	298
Georges River	EGY	1262
Georges River	FJI	774
Georges River	FRA	131
Georges River	GBR	2142
Georges River	GRC	2479
Georges River	HKG	3597
Georges River	HRV	719
Georges River	IDN	1642
Georges River	IND	2163
Georges River	IRL	330
Georges River	IRN	161
Georges River	IRQ	133
Georges River	ITA	1102
Georges River	JPN	322
Georges River	KHM	90
Georges River	KOR	473
Georges River	LBN	1794
Georges River	LKA	233
Georges River	MKD	1814
Georges River	MLT	203
Georges River	MMR	113
Georges River	MUS	124
Georges River	MYS	1509
Georges River	NLD	98
Georges River	NPL	8748
Georges River	NZL	1920
Georges River	PAK	291
Georges River	PHL	2788
Georges River	PNG	70
Georges River	POL	237
Georges River	SGP	387
Georges River	THA	788
Georges River	TUR	133
Georges River	TWN	526
Georges River	USA	372
Georges River	VNM	1299
Georges River	WSM	60
Georges River	ZAF	442
Georges River	ZWE	70
Gilgandra		541
Gilgandra	AUS	3616
Gilgandra	CHN	3
Gilgandra	DEU	7
Gilgandra	GBR	44
Gilgandra	GRC	4
Gilgandra	IND	12
Gilgandra	NLD	9
Gilgandra	NPL	3
Gilgandra	NZL	14
Gilgandra	PHL	21
Gilgandra	THA	3
Gilgandra	TWN	6
Gilgandra	USA	3
Gilgandra	ZAF	7
Glen Innes Severn		1032
Glen Innes Severn	AUS	7287
Glen Innes Severn	BIH	3
Glen Innes Severn	CAN	5
Glen Innes Severn	CHN	21
Glen Innes Severn	DEU	24
Glen Innes Severn	FJI	3
Glen Innes Severn	GBR	213
Glen Innes Severn	HRV	3
Glen Innes Severn	IDN	11
Glen Innes Severn	IND	44
Glen Innes Severn	IRL	9
Glen Innes Severn	IRQ	3
Glen Innes Severn	JPN	6
Glen Innes Severn	KOR	11
Glen Innes Severn	LBN	3
Glen Innes Severn	MUS	3
Glen Innes Severn	NLD	14
Glen Innes Severn	NPL	36
Glen Innes Severn	NZL	89
Glen Innes Severn	PAK	6
Glen Innes Severn	PHL	24
Glen Innes Severn	PNG	9
Glen Innes Severn	SGP	6
Glen Innes Severn	THA	9
Glen Innes Severn	USA	18
Glen Innes Severn	VNM	7
Glen Innes Severn	ZAF	11
Glen Innes Severn	ZWE	7
Goulburn Mulwaree		2573
Goulburn Mulwaree	AFG	9
Goulburn Mulwaree	AUS	26387
Goulburn Mulwaree	BGD	38
Goulburn Mulwaree	BIH	4
Goulburn Mulwaree	BRA	27
Goulburn Mulwaree	CAN	23
Goulburn Mulwaree	CHL	16
Goulburn Mulwaree	CHN	136
Goulburn Mulwaree	DEU	77
Goulburn Mulwaree	EGY	19
Goulburn Mulwaree	FJI	59
Goulburn Mulwaree	FRA	21
Goulburn Mulwaree	GBR	818
Goulburn Mulwaree	GRC	46
Goulburn Mulwaree	HKG	13
Goulburn Mulwaree	HRV	27
Goulburn Mulwaree	IDN	37
Goulburn Mulwaree	IND	235
Goulburn Mulwaree	IRL	36
Goulburn Mulwaree	IRN	17
Goulburn Mulwaree	IRQ	12
Goulburn Mulwaree	ITA	57
Goulburn Mulwaree	JPN	12
Goulburn Mulwaree	KHM	10
Goulburn Mulwaree	KOR	49
Goulburn Mulwaree	LBN	47
Goulburn Mulwaree	LKA	18
Goulburn Mulwaree	MKD	9
Goulburn Mulwaree	MLT	26
Goulburn Mulwaree	MMR	7
Goulburn Mulwaree	MUS	10
Goulburn Mulwaree	MYS	35
Goulburn Mulwaree	NLD	73
Goulburn Mulwaree	NPL	144
Goulburn Mulwaree	NZL	320
Goulburn Mulwaree	PAK	33
Goulburn Mulwaree	PHL	207
Goulburn Mulwaree	PNG	21
Goulburn Mulwaree	POL	27
Goulburn Mulwaree	SGP	17
Goulburn Mulwaree	THA	53
Goulburn Mulwaree	TUR	12
Goulburn Mulwaree	TWN	13
Goulburn Mulwaree	USA	65
Goulburn Mulwaree	VNM	31
Goulburn Mulwaree	WSM	9
Goulburn Mulwaree	ZAF	71
Goulburn Mulwaree	ZWE	19
Greater Hume Shire		1076
Greater Hume Shire	AUS	9443
Greater Hume Shire	BGD	3
Greater Hume Shire	CAN	5
Greater Hume Shire	CHL	4
Greater Hume Shire	CHN	10
Greater Hume Shire	DEU	52
Greater Hume Shire	EGY	3
Greater Hume Shire	FJI	9
Greater Hume Shire	FRA	3
Greater Hume Shire	GBR	212
Greater Hume Shire	HKG	3
Greater Hume Shire	HRV	5
Greater Hume Shire	IND	34
Greater Hume Shire	IRL	17
Greater Hume Shire	IRQ	3
Greater Hume Shire	ITA	5
Greater Hume Shire	JPN	3
Greater Hume Shire	KHM	3
Greater Hume Shire	LBN	5
Greater Hume Shire	LKA	4
Greater Hume Shire	MLT	4
Greater Hume Shire	MUS	4
Greater Hume Shire	MYS	6
Greater Hume Shire	NLD	40
Greater Hume Shire	NZL	96
Greater Hume Shire	PHL	34
Greater Hume Shire	PNG	4
Greater Hume Shire	THA	12
Greater Hume Shire	USA	13
Greater Hume Shire	VNM	9
Greater Hume Shire	ZAF	9
Greater Hume Shire	ZWE	4
Griffith		2649
Griffith	AFG	44
Griffith	AUS	18844
Griffith	BGD	26
Griffith	BRA	25
Griffith	CAN	8
Griffith	CHL	14
Griffith	CHN	82
Griffith	DEU	33
Griffith	EGY	9
Griffith	FJI	173
Griffith	FRA	9
Griffith	GBR	253
Griffith	GRC	7
Griffith	HKG	9
Griffith	IDN	25
Griffith	IND	1899
Griffith	IRL	31
Griffith	IRN	10
Griffith	IRQ	6
Griffith	ITA	845
Griffith	KHM	8
Griffith	KOR	13
Griffith	LBN	12
Griffith	LKA	40
Griffith	MLT	10
Griffith	MMR	12
Griffith	MUS	5
Griffith	MYS	283
Griffith	NLD	25
Griffith	NPL	22
Griffith	NZL	417
Griffith	PAK	170
Griffith	PHL	383
Griffith	PNG	12
Griffith	POL	4
Griffith	SGP	3
Griffith	THA	36
Griffith	TUR	73
Griffith	TWN	126
Griffith	USA	31
Griffith	VNM	7
Griffith	WSM	179
Griffith	ZAF	142
Griffith	ZWE	44
Gunnedah		1235
Gunnedah	AUS	11069
Gunnedah	BRA	8
Gunnedah	CAN	7
Gunnedah	CHL	3
Gunnedah	CHN	24
Gunnedah	DEU	22
Gunnedah	FJI	20
Gunnedah	FRA	3
Gunnedah	GBR	144
Gunnedah	HKG	3
Gunnedah	IDN	15
Gunnedah	IND	25
Gunnedah	IRL	3
Gunnedah	ITA	5
Gunnedah	JPN	5
Gunnedah	KOR	13
Gunnedah	LKA	4
Gunnedah	MLT	7
Gunnedah	MYS	9
Gunnedah	NLD	11
Gunnedah	NPL	4
Gunnedah	NZL	78
Gunnedah	PAK	3
Gunnedah	PHL	85
Gunnedah	PNG	13
Gunnedah	THA	6
Gunnedah	TWN	8
Gunnedah	USA	19
Gunnedah	VNM	10
Gunnedah	ZAF	41
Gunnedah	ZWE	6
Gwydir		509
Gwydir	AUS	4216
Gwydir	CAN	3
Gwydir	CHN	3
Gwydir	DEU	12
Gwydir	FJI	6
Gwydir	GBR	79
Gwydir	IND	3
Gwydir	MLT	3
Gwydir	MYS	4
Gwydir	NLD	9
Gwydir	NZL	31
Gwydir	PHL	5
Gwydir	PNG	4
Gwydir	USA	5
Gwydir	ZAF	6
Hawkesbury		3826
Hawkesbury	AFG	17
Hawkesbury	AUS	55330
Hawkesbury	BGD	24
Hawkesbury	BIH	14
Hawkesbury	BRA	29
Hawkesbury	CAN	69
Hawkesbury	CHL	44
Hawkesbury	CHN	292
Hawkesbury	DEU	252
Hawkesbury	EGY	34
Hawkesbury	FJI	104
Hawkesbury	FRA	43
Hawkesbury	GBR	2487
Hawkesbury	GRC	73
Hawkesbury	HKG	33
Hawkesbury	HRV	87
Hawkesbury	IDN	39
Hawkesbury	IND	554
Hawkesbury	IRL	214
Hawkesbury	IRN	58
Hawkesbury	IRQ	14
Hawkesbury	ITA	207
Hawkesbury	JPN	34
Hawkesbury	KHM	16
Hawkesbury	KOR	62
Hawkesbury	LBN	104
Hawkesbury	LKA	78
Hawkesbury	MKD	70
Hawkesbury	MLT	490
Hawkesbury	MMR	6
Hawkesbury	MUS	23
Hawkesbury	MYS	94
Hawkesbury	NLD	228
Hawkesbury	NPL	112
Hawkesbury	NZL	804
Hawkesbury	PAK	38
Hawkesbury	PHL	343
Hawkesbury	PNG	37
Hawkesbury	POL	48
Hawkesbury	SGP	40
Hawkesbury	THA	103
Hawkesbury	TUR	16
Hawkesbury	TWN	22
Hawkesbury	USA	173
Hawkesbury	VNM	83
Hawkesbury	WSM	17
Hawkesbury	ZAF	299
Hawkesbury	ZWE	32
Hay		390
Hay	AUS	2307
Hay	CHN	3
Hay	DEU	3
Hay	FJI	17
Hay	GBR	40
Hay	GRC	8
Hay	IND	37
Hay	IRL	6
Hay	ITA	14
Hay	MYS	4
Hay	NLD	8
Hay	NZL	32
Hay	PAK	6
Hay	PHL	7
Hay	THA	6
Hay	USA	3
Hay	ZAF	12
Hilltops		1745
Hilltops	AFG	6
Hilltops	AUS	16206
Hilltops	BGD	9
Hilltops	BIH	4
Hilltops	CAN	10
Hilltops	CHL	6
Hilltops	CHN	74
Hilltops	DEU	42
Hilltops	EGY	3
Hilltops	FJI	15
Hilltops	FRA	6
Hilltops	GBR	352
Hilltops	GRC	8
Hilltops	HKG	3
Hilltops	HRV	8
Hilltops	IDN	6
Hilltops	IND	62
Hilltops	IRL	17
Hilltops	IRN	4
Hilltops	IRQ	8
Hilltops	ITA	21
Hilltops	JPN	3
Hilltops	KHM	3
Hilltops	KOR	3
Hilltops	LBN	81
Hilltops	LKA	10
Hilltops	MLT	9
Hilltops	MMR	9
Hilltops	MYS	12
Hilltops	NLD	40
Hilltops	NPL	9
Hilltops	NZL	171
Hilltops	PAK	14
Hilltops	PHL	116
Hilltops	PNG	16
Hilltops	POL	6
Hilltops	SGP	8
Hilltops	THA	19
Hilltops	TUR	4
Hilltops	TWN	12
Hilltops	USA	47
Hilltops	VNM	14
Hilltops	ZAF	27
Hilltops	ZWE	7
Hornsby		7966
Hornsby	AFG	171
Hornsby	AUS	86722
Hornsby	BGD	199
Hornsby	BIH	44
Hornsby	BRA	170
Hornsby	CAN	327
Hornsby	CHL	184
Hornsby	CHN	11523
Hornsby	DEU	579
Hornsby	EGY	216
Hornsby	FJI	363
Hornsby	FRA	209
Hornsby	GBR	6480
Hornsby	GRC	128
Hornsby	HKG	2778
Hornsby	HRV	130
Hornsby	IDN	772
Hornsby	IND	7778
Hornsby	IRL	428
Hornsby	IRN	1995
Hornsby	IRQ	77
Hornsby	ITA	677
Hornsby	JPN	572
Hornsby	KHM	61
Hornsby	KOR	2797
Hornsby	LBN	655
Hornsby	LKA	1801
Hornsby	MKD	21
Hornsby	MLT	83
Hornsby	MMR	160
Hornsby	MUS	123
Hornsby	MYS	1987
Hornsby	NLD	357
Hornsby	NPL	1658
Hornsby	NZL	2057
Hornsby	PAK	651
Hornsby	PHL	2304
Hornsby	PNG	144
Hornsby	POL	418
Hornsby	SGP	782
Hornsby	THA	524
Hornsby	TUR	129
Hornsby	TWN	656
Hornsby	USA	834
Hornsby	VNM	744
Hornsby	WSM	23
Hornsby	ZAF	2110
Hornsby	ZWE	245
Hunters Hill		988
Hunters Hill	AFG	13
Hunters Hill	AUS	9249
Hunters Hill	BGD	8
Hunters Hill	BIH	5
Hunters Hill	BRA	24
Hunters Hill	CAN	46
Hunters Hill	CHL	21
Hunters Hill	CHN	491
Hunters Hill	DEU	58
Hunters Hill	EGY	51
Hunters Hill	FJI	28
Hunters Hill	FRA	22
Hunters Hill	GBR	617
Hunters Hill	GRC	93
Hunters Hill	HKG	139
Hunters Hill	HRV	23
Hunters Hill	IDN	42
Hunters Hill	IND	118
Hunters Hill	IRL	75
Hunters Hill	IRN	79
Hunters Hill	IRQ	23
Hunters Hill	ITA	155
Hunters Hill	JPN	33
Hunters Hill	KHM	8
Hunters Hill	KOR	79
Hunters Hill	LBN	61
Hunters Hill	LKA	29
Hunters Hill	MKD	7
Hunters Hill	MLT	11
Hunters Hill	MMR	8
Hunters Hill	MUS	10
Hunters Hill	MYS	87
Hunters Hill	NLD	36
Hunters Hill	NPL	23
Hunters Hill	NZL	209
Hunters Hill	PAK	11
Hunters Hill	PHL	64
Hunters Hill	PNG	6
Hunters Hill	POL	48
Hunters Hill	SGP	59
Hunters Hill	THA	28
Hunters Hill	TUR	18
Hunters Hill	TWN	30
Hunters Hill	USA	130
Hunters Hill	VNM	60
Hunters Hill	ZAF	139
Hunters Hill	ZWE	17
Inner West		15022
Inner West	AFG	24
Inner West	AUS	114370
Inner West	BGD	271
Inner West	BIH	134
Inner West	BRA	670
Inner West	CAN	683
Inner West	CHL	387
Inner West	CHN	5556
Inner West	DEU	845
Inner West	EGY	270
Inner West	FJI	482
Inner West	FRA	612
Inner West	GBR	9492
Inner West	GRC	2428
Inner West	HKG	1102
Inner West	HRV	310
Inner West	IDN	854
Inner West	IND	1937
Inner West	IRL	1361
Inner West	IRN	316
Inner West	IRQ	98
Inner West	ITA	2794
Inner West	JPN	645
Inner West	KHM	122
Inner West	KOR	830
Inner West	LBN	1023
Inner West	LKA	420
Inner West	MKD	337
Inner West	MLT	220
Inner West	MMR	144
Inner West	MUS	141
Inner West	MYS	1130
Inner West	NLD	332
Inner West	NPL	1964
Inner West	NZL	3869
Inner West	PAK	169
Inner West	PHL	2082
Inner West	PNG	155
Inner West	POL	424
Inner West	SGP	564
Inner West	THA	1313
Inner West	TUR	497
Inner West	TWN	360
Inner West	USA	1782
Inner West	VNM	3137
Inner West	WSM	40
Inner West	ZAF	1005
Inner West	ZWE	106
Inverell		1942
Inverell	AUS	14747
Inverell	BRA	47
Inverell	CAN	15
Inverell	CHN	23
Inverell	DEU	36
Inverell	FJI	91
Inverell	FRA	3
Inverell	GBR	263
Inverell	HKG	9
Inverell	IDN	3
Inverell	IND	48
Inverell	IRL	9
Inverell	IRQ	4
Inverell	ITA	18
Inverell	JPN	6
Inverell	KOR	14
Inverell	MYS	27
Inverell	NLD	16
Inverell	NPL	12
Inverell	NZL	118
Inverell	PAK	3
Inverell	PHL	139
Inverell	PNG	8
Inverell	THA	22
Inverell	TWN	16
Inverell	USA	132
Inverell	VNM	25
Inverell	WSM	13
Inverell	ZAF	31
Inverell	ZWE	4
Junee		456
Junee	AUS	5454
Junee	BGD	4
Junee	CHL	5
Junee	CHN	93
Junee	DEU	3
Junee	EGY	8
Junee	FJI	39
Junee	GBR	103
Junee	GRC	8
Junee	HRV	4
Junee	IND	8
Junee	JPN	3
Junee	KHM	7
Junee	KOR	7
Junee	LBN	4
Junee	LKA	3
Junee	MYS	39
Junee	NLD	11
Junee	NZL	58
Junee	PAK	5
Junee	PHL	18
Junee	PNG	9
Junee	SGP	6
Junee	TWN	16
Junee	USA	13
Junee	VNM	3
Junee	WSM	4
Junee	ZAF	7
Kempsey		2909
Kempsey	AUS	25586
Kempsey	BGD	4
Kempsey	BRA	12
Kempsey	CAN	34
Kempsey	CHL	15
