LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Hindmarsh	0	91875	43
Hindmarsh	0	105000	14
Hindmarsh	0	131250	28
Hindmarsh	0	157500	3
Hindmarsh	0	183750	5
Hindmarsh	0	Inf	18
Hindmarsh	1		124
Hindmarsh	1	0	21
Hindmarsh	1	7875	8
Hindmarsh	1	15750	13
Hindmarsh	1	21000	12
Hindmarsh	1	26250	45
Hindmarsh	1	34125	32
Hindmarsh	1	42000	135
Hindmarsh	1	52500	106
Hindmarsh	1	65625	136
Hindmarsh	1	78750	135
Hindmarsh	1	91875	83
Hindmarsh	1	105000	111
Hindmarsh	1	131250	188
Hindmarsh	1	157500	121
Hindmarsh	1	183750	82
Hindmarsh	1	210000	36
Hindmarsh	1	Inf	103
Hobsons Bay	0		430
Hobsons Bay	0	0	406
Hobsons Bay	0	7875	136
Hobsons Bay	0	15750	313
Hobsons Bay	0	21000	633
Hobsons Bay	0	26250	1512
Hobsons Bay	0	34125	825
Hobsons Bay	0	42000	594
Hobsons Bay	0	52500	756
Hobsons Bay	0	65625	813
Hobsons Bay	0	78750	730
Hobsons Bay	0	91875	720
Hobsons Bay	0	105000	524
Hobsons Bay	0	131250	994
Hobsons Bay	0	157500	94
Hobsons Bay	0	183750	275
Hobsons Bay	0	210000	44
Hobsons Bay	0	Inf	321
Hobsons Bay	1		1501
Hobsons Bay	1	0	295
Hobsons Bay	1	7875	102
Hobsons Bay	1	15750	125
Hobsons Bay	1	21000	119
Hobsons Bay	1	26250	379
Hobsons Bay	1	34125	396
Hobsons Bay	1	42000	1186
Hobsons Bay	1	52500	1020
Hobsons Bay	1	65625	1193
Hobsons Bay	1	78750	1484
Hobsons Bay	1	91875	1103
Hobsons Bay	1	105000	1184
Hobsons Bay	1	131250	2709
Hobsons Bay	1	157500	2351
Hobsons Bay	1	183750	2209
Hobsons Bay	1	210000	1590
Hobsons Bay	1	Inf	5591
Horsham	0		167
Horsham	0	0	67
Horsham	0	7875	34
Horsham	0	15750	99
Horsham	0	21000	213
Horsham	0	26250	510
Horsham	0	34125	310
Horsham	0	42000	219
Horsham	0	52500	274
Horsham	0	65625	274
Horsham	0	78750	178
Horsham	0	91875	158
Horsham	0	105000	82
Horsham	0	131250	134
Horsham	0	157500	18
Horsham	0	183750	34
Horsham	0	210000	3
Horsham	0	Inf	49
Horsham	1		413
Horsham	1	0	35
Horsham	1	7875	27
Horsham	1	15750	23
Horsham	1	21000	27
Horsham	1	26250	112
Horsham	1	34125	141
Horsham	1	42000	329
Horsham	1	52500	332
Horsham	1	65625	426
Horsham	1	78750	519
Horsham	1	91875	317
Horsham	1	105000	365
Horsham	1	131250	778
Horsham	1	157500	551
Horsham	1	183750	356
Horsham	1	210000	209
Horsham	1	Inf	435
Hume	0		719
Hume	0	0	718
Hume	0	7875	153
Hume	0	15750	476
Hume	0	21000	986
Hume	0	26250	2312
Hume	0	34125	1151
Hume	0	42000	921
Hume	0	52500	1337
Hume	0	65625	1448
Hume	0	78750	1125
Hume	0	91875	1002
Hume	0	105000	668
Hume	0	131250	1019
Hume	0	157500	173
Hume	0	183750	199
Hume	0	210000	66
Hume	0	Inf	270
Hume	1		4104
Hume	1	0	905
Hume	1	7875	237
Hume	1	15750	349
Hume	1	21000	408
Hume	1	26250	1112
Hume	1	34125	1422
Hume	1	42000	3448
Hume	1	52500	3544
Hume	1	65625	4213
Hume	1	78750	5066
Hume	1	91875	4064
Hume	1	105000	4067
Hume	1	131250	8628
Hume	1	157500	6333
Hume	1	183750	4624
Hume	1	210000	2881
Hume	1	Inf	5602
Indigo	0		89
Indigo	0	0	67
Indigo	0	7875	24
Indigo	0	15750	68
Indigo	0	21000	123
Indigo	0	26250	338
Indigo	0	34125	221
Indigo	0	42000	143
Indigo	0	52500	168
Indigo	0	65625	186
Indigo	0	78750	117
Indigo	0	91875	92
Indigo	0	105000	72
Indigo	0	131250	82
Indigo	0	157500	5
Indigo	0	183750	14
Indigo	0	Inf	20
Indigo	1		439
Indigo	1	0	28
Indigo	1	7875	19
Indigo	1	15750	19
Indigo	1	21000	16
Indigo	1	26250	80
Indigo	1	34125	77
Indigo	1	42000	301
Indigo	1	52500	234
Indigo	1	65625	358
Indigo	1	78750	426
Indigo	1	91875	301
Indigo	1	105000	297
Indigo	1	131250	679
Indigo	1	157500	483
Indigo	1	183750	336
Indigo	1	210000	240
Indigo	1	Inf	438
Kingston (Vic.)	0		734
Kingston (Vic.)	0	0	682
Kingston (Vic.)	0	7875	249
Kingston (Vic.)	0	15750	500
Kingston (Vic.)	0	21000	1042
Kingston (Vic.)	0	26250	2829
Kingston (Vic.)	0	34125	1767
Kingston (Vic.)	0	42000	1239
Kingston (Vic.)	0	52500	1462
Kingston (Vic.)	0	65625	1577
Kingston (Vic.)	0	78750	1284
Kingston (Vic.)	0	91875	1148
Kingston (Vic.)	0	105000	980
Kingston (Vic.)	0	131250	1504
Kingston (Vic.)	0	157500	174
Kingston (Vic.)	0	183750	387
Kingston (Vic.)	0	210000	67
Kingston (Vic.)	0	Inf	456
Kingston (Vic.)	1		2507
Kingston (Vic.)	1	0	500
Kingston (Vic.)	1	7875	183
Kingston (Vic.)	1	15750	182
Kingston (Vic.)	1	21000	177
Kingston (Vic.)	1	26250	561
Kingston (Vic.)	1	34125	629
Kingston (Vic.)	1	42000	1938
Kingston (Vic.)	1	52500	1797
Kingston (Vic.)	1	65625	2339
Kingston (Vic.)	1	78750	2584
Kingston (Vic.)	1	91875	2074
Kingston (Vic.)	1	105000	2220
Kingston (Vic.)	1	131250	5195
Kingston (Vic.)	1	157500	4506
Kingston (Vic.)	1	183750	4073
Kingston (Vic.)	1	210000	2946
Kingston (Vic.)	1	Inf	8442
Knox	0		575
Knox	0	0	511
Knox	0	7875	179
Knox	0	15750	380
Knox	0	21000	790
Knox	0	26250	2209
Knox	0	34125	1306
Knox	0	42000	997
Knox	0	52500	1193
Knox	0	65625	1286
Knox	0	78750	965
Knox	0	91875	846
Knox	0	105000	687
Knox	0	131250	1019
Knox	0	157500	141
Knox	0	183750	193
Knox	0	210000	56
Knox	0	Inf	244
Knox	1		2628
Knox	1	0	476
Knox	1	7875	202
Knox	1	15750	186
Knox	1	21000	208
Knox	1	26250	630
Knox	1	34125	674
Knox	1	42000	2137
Knox	1	52500	2007
Knox	1	65625	2666
Knox	1	78750	3100
Knox	1	91875	2425
Knox	1	105000	2559
Knox	1	131250	5865
Knox	1	157500	4928
Knox	1	183750	4167
Knox	1	210000	2670
Knox	1	Inf	6322
Latrobe (Vic.)	0		650
Latrobe (Vic.)	0	0	372
Latrobe (Vic.)	0	7875	125
Latrobe (Vic.)	0	15750	409
Latrobe (Vic.)	0	21000	938
Latrobe (Vic.)	0	26250	2221
Latrobe (Vic.)	0	34125	1214
Latrobe (Vic.)	0	42000	714
Latrobe (Vic.)	0	52500	924
Latrobe (Vic.)	0	65625	860
Latrobe (Vic.)	0	78750	597
Latrobe (Vic.)	0	91875	470
Latrobe (Vic.)	0	105000	358
Latrobe (Vic.)	0	131250	459
Latrobe (Vic.)	0	157500	56
Latrobe (Vic.)	0	183750	131
Latrobe (Vic.)	0	210000	24
Latrobe (Vic.)	0	Inf	182
Latrobe (Vic.)	1		1661
Latrobe (Vic.)	1	0	234
Latrobe (Vic.)	1	7875	91
Latrobe (Vic.)	1	15750	117
Latrobe (Vic.)	1	21000	141
Latrobe (Vic.)	1	26250	493
Latrobe (Vic.)	1	34125	556
Latrobe (Vic.)	1	42000	1630
Latrobe (Vic.)	1	52500	1523
Latrobe (Vic.)	1	65625	1499
Latrobe (Vic.)	1	78750	1685
Latrobe (Vic.)	1	91875	1150
Latrobe (Vic.)	1	105000	1216
Latrobe (Vic.)	1	131250	2423
Latrobe (Vic.)	1	157500	1746
Latrobe (Vic.)	1	183750	1293
Latrobe (Vic.)	1	210000	686
Latrobe (Vic.)	1	Inf	1772
Loddon	0		75
Loddon	0	0	37
Loddon	0	7875	18
Loddon	0	15750	50
Loddon	0	21000	101
Loddon	0	26250	294
Loddon	0	34125	91
Loddon	0	42000	84
Loddon	0	52500	119
Loddon	0	65625	87
Loddon	0	78750	47
Loddon	0	91875	34
Loddon	0	105000	28
Loddon	0	131250	17
Loddon	0	157500	8
Loddon	0	183750	5
Loddon	0	Inf	9
Loddon	1		196
Loddon	1	0	28
Loddon	1	7875	12
Loddon	1	15750	13
Loddon	1	21000	9
Loddon	1	26250	63
Loddon	1	34125	40
Loddon	1	42000	221
Loddon	1	52500	159
Loddon	1	65625	188
Loddon	1	78750	198
Loddon	1	91875	136
Loddon	1	105000	132
Loddon	1	131250	210
Loddon	1	157500	129
Loddon	1	183750	75
Loddon	1	210000	44
Loddon	1	Inf	90
Macedon Ranges	0		176
Macedon Ranges	0	0	162
Macedon Ranges	0	7875	56
Macedon Ranges	0	15750	136
Macedon Ranges	0	21000	210
Macedon Ranges	0	26250	631
Macedon Ranges	0	34125	387
Macedon Ranges	0	42000	291
Macedon Ranges	0	52500	332
Macedon Ranges	0	65625	320
Macedon Ranges	0	78750	256
Macedon Ranges	0	91875	259
Macedon Ranges	0	105000	160
Macedon Ranges	0	131250	306
Macedon Ranges	0	157500	23
Macedon Ranges	0	183750	66
Macedon Ranges	0	210000	8
Macedon Ranges	0	Inf	140
Macedon Ranges	1		1077
Macedon Ranges	1	0	130
Macedon Ranges	1	7875	69
Macedon Ranges	1	15750	50
Macedon Ranges	1	21000	33
Macedon Ranges	1	26250	181
Macedon Ranges	1	34125	192
Macedon Ranges	1	42000	586
Macedon Ranges	1	52500	569
Macedon Ranges	1	65625	761
Macedon Ranges	1	78750	885
Macedon Ranges	1	91875	721
Macedon Ranges	1	105000	787
Macedon Ranges	1	131250	1665
Macedon Ranges	1	157500	1384
Macedon Ranges	1	183750	1330
Macedon Ranges	1	210000	910
Macedon Ranges	1	Inf	2804
Manningham	0		414
Manningham	0	0	546
Manningham	0	7875	216
Manningham	0	15750	311
Manningham	0	21000	578
Manningham	0	26250	1477
Manningham	0	34125	919
Manningham	0	42000	719
Manningham	0	52500	830
Manningham	0	65625	838
Manningham	0	78750	640
Manningham	0	91875	578
Manningham	0	105000	454
Manningham	0	131250	751
Manningham	0	157500	83
Manningham	0	183750	205
Manningham	0	210000	34
Manningham	0	Inf	306
Manningham	1		2273
Manningham	1	0	720
Manningham	1	7875	261
Manningham	1	15750	209
Manningham	1	21000	195
Manningham	1	26250	622
Manningham	1	34125	604
Manningham	1	42000	1736
Manningham	1	52500	1548
Manningham	1	65625	1962
Manningham	1	78750	2218
Manningham	1	91875	1668
Manningham	1	105000	1833
Manningham	1	131250	3787
Manningham	1	157500	2969
Manningham	1	183750	2666
Manningham	1	210000	1872
Manningham	1	Inf	7544
Mansfield	0		58
Mansfield	0	0	42
Mansfield	0	7875	23
Mansfield	0	15750	43
Mansfield	0	21000	77
Mansfield	0	26250	228
Mansfield	0	34125	137
Mansfield	0	42000	88
Mansfield	0	52500	107
Mansfield	0	65625	127
Mansfield	0	78750	71
Mansfield	0	91875	54
Mansfield	0	105000	65
Mansfield	0	131250	45
Mansfield	0	157500	11
Mansfield	0	183750	5
Mansfield	0	210000	4
Mansfield	0	Inf	19
Mansfield	1		274
Mansfield	1	0	37
Mansfield	1	7875	18
Mansfield	1	15750	7
Mansfield	1	21000	24
Mansfield	1	26250	57
Mansfield	1	34125	57
Mansfield	1	42000	202
Mansfield	1	52500	170
Mansfield	1	65625	210
Mansfield	1	78750	221
Mansfield	1	91875	153
Mansfield	1	105000	184
Mansfield	1	131250	333
Mansfield	1	157500	208
Mansfield	1	183750	160
Mansfield	1	210000	96
Mansfield	1	Inf	204
Maribyrnong	0		601
Maribyrnong	0	0	395
Maribyrnong	0	7875	124
Maribyrnong	0	15750	325
Maribyrnong	0	21000	752
Maribyrnong	0	26250	1195
Maribyrnong	0	34125	741
Maribyrnong	0	42000	666
Maribyrnong	0	52500	869
Maribyrnong	0	65625	1051
Maribyrnong	0	78750	1045
Maribyrnong	0	91875	968
Maribyrnong	0	105000	853
Maribyrnong	0	131250	1488
Maribyrnong	0	157500	297
Maribyrnong	0	183750	450
Maribyrnong	0	210000	132
Maribyrnong	0	Inf	537
Maribyrnong	1		1124
Maribyrnong	1	0	225
Maribyrnong	1	7875	90
Maribyrnong	1	15750	108
Maribyrnong	1	21000	113
Maribyrnong	1	26250	295
Maribyrnong	1	34125	325
Maribyrnong	1	42000	810
Maribyrnong	1	52500	822
Maribyrnong	1	65625	965
Maribyrnong	1	78750	1232
Maribyrnong	1	91875	989
Maribyrnong	1	105000	1042
Maribyrnong	1	131250	2444
Maribyrnong	1	157500	2161
Maribyrnong	1	183750	2048
Maribyrnong	1	210000	1521
Maribyrnong	1	Inf	4903
Maroondah	0		507
Maroondah	0	0	401
Maroondah	0	7875	134
Maroondah	0	15750	322
Maroondah	0	21000	677
Maroondah	0	26250	1727
Maroondah	0	34125	1263
Maroondah	0	42000	899
Maroondah	0	52500	1024
Maroondah	0	65625	1108
Maroondah	0	78750	914
Maroondah	0	91875	807
Maroondah	0	105000	593
Maroondah	0	131250	900
Maroondah	0	157500	114
Maroondah	0	183750	187
Maroondah	0	210000	48
Maroondah	0	Inf	209
Maroondah	1		1861
Maroondah	1	0	354
Maroondah	1	7875	130
Maroondah	1	15750	116
Maroondah	1	21000	143
Maroondah	1	26250	404
Maroondah	1	34125	464
Maroondah	1	42000	1346
Maroondah	1	52500	1458
Maroondah	1	65625	1826
Maroondah	1	78750	2136
Maroondah	1	91875	1635
Maroondah	1	105000	1664
Maroondah	1	131250	3987
Maroondah	1	157500	3434
Maroondah	1	183750	2919
Maroondah	1	210000	2070
Maroondah	1	Inf	5248
Melbourne	0		1602
Melbourne	0	0	3269
Melbourne	0	7875	585
Melbourne	0	15750	1108
Melbourne	0	21000	1651
Melbourne	0	26250	1807
Melbourne	0	34125	2047
Melbourne	0	42000	2092
Melbourne	0	52500	2741
Melbourne	0	65625	3833
Melbourne	0	78750	3516
Melbourne	0	91875	3168
Melbourne	0	105000	2645
Melbourne	0	131250	5242
Melbourne	0	157500	798
Melbourne	0	183750	1429
Melbourne	0	210000	352
Melbourne	0	Inf	2378
Melbourne	1		1450
Melbourne	1	0	795
Melbourne	1	7875	212
Melbourne	1	15750	275
Melbourne	1	21000	223
Melbourne	1	26250	425
Melbourne	1	34125	532
Melbourne	1	42000	843
Melbourne	1	52500	1026
Melbourne	1	65625	1531
Melbourne	1	78750	1988
Melbourne	1	91875	1549
Melbourne	1	105000	1722
Melbourne	1	131250	3914
Melbourne	1	157500	2873
Melbourne	1	183750	2528
Melbourne	1	210000	1839
Melbourne	1	Inf	6797
Melton	0		457
Melton	0	0	437
Melton	0	7875	101
Melton	0	15750	287
Melton	0	21000	583
Melton	0	26250	1430
Melton	0	34125	812
Melton	0	42000	627
Melton	0	52500	992
Melton	0	65625	1092
Melton	0	78750	898
Melton	0	91875	745
Melton	0	105000	568
Melton	0	131250	722
Melton	0	157500	95
Melton	0	183750	143
Melton	0	210000	29
Melton	0	Inf	157
Melton	1		2950
Melton	1	0	521
Melton	1	7875	163
Melton	1	15750	185
Melton	1	21000	233
Melton	1	26250	639
Melton	1	34125	839
Melton	1	42000	2216
Melton	1	52500	2098
Melton	1	65625	2579
Melton	1	78750	3411
Melton	1	91875	2867
Melton	1	105000	3098
Melton	1	131250	6809
Melton	1	157500	5054
Melton	1	183750	3740
Melton	1	210000	2415
Melton	1	Inf	4930
Mildura	0		485
Mildura	0	0	221
Mildura	0	7875	90
Mildura	0	15750	230
Mildura	0	21000	520
Mildura	0	26250	1262
Mildura	0	34125	779
Mildura	0	42000	487
Mildura	0	52500	677
Mildura	0	65625	607
Mildura	0	78750	395
Mildura	0	91875	345
Mildura	0	105000	218
Mildura	0	131250	308
Mildura	0	157500	64
Mildura	0	183750	59
Mildura	0	210000	22
Mildura	0	Inf	95
Mildura	1		1346
Mildura	1	0	151
Mildura	1	7875	53
Mildura	1	15750	77
Mildura	1	21000	97
Mildura	1	26250	312
Mildura	1	34125	340
Mildura	1	42000	1146
Mildura	1	52500	908
Mildura	1	65625	1171
Mildura	1	78750	1259
Mildura	1	91875	909
Mildura	1	105000	984
Mildura	1	131250	1931
Mildura	1	157500	1322
Mildura	1	183750	898
Mildura	1	210000	504
Mildura	1	Inf	1013
Mitchell	0		226
Mitchell	0	0	147
Mitchell	0	7875	49
Mitchell	0	15750	114
Mitchell	0	21000	258
Mitchell	0	26250	665
Mitchell	0	34125	396
Mitchell	0	42000	298
Mitchell	0	52500	385
Mitchell	0	65625	439
Mitchell	0	78750	293
Mitchell	0	91875	264
Mitchell	0	105000	167
Mitchell	0	131250	279
Mitchell	0	157500	27
Mitchell	0	183750	47
Mitchell	0	210000	6
Mitchell	0	Inf	63
Mitchell	1		1115
Mitchell	1	0	130
Mitchell	1	7875	40
Mitchell	1	15750	43
Mitchell	1	21000	55
Mitchell	1	26250	202
Mitchell	1	34125	244
Mitchell	1	42000	721
Mitchell	1	52500	669
Mitchell	1	65625	845
Mitchell	1	78750	958
Mitchell	1	91875	808
Mitchell	1	105000	886
Mitchell	1	131250	1964
Mitchell	1	157500	1417
Mitchell	1	183750	1032
Mitchell	1	210000	638
Mitchell	1	Inf	1243
Moira	0		268
Moira	0	0	132
Moira	0	7875	39
Moira	0	15750	129
Moira	0	21000	293
Moira	0	26250	870
Moira	0	34125	473
Moira	0	42000	328
Moira	0	52500	332
Moira	0	65625	311
Moira	0	78750	212
Moira	0	91875	142
Moira	0	105000	90
Moira	0	131250	151
Moira	0	157500	21
Moira	0	183750	32
Moira	0	210000	3
Moira	0	Inf	68
Moira	1		730
Moira	1	0	113
Moira	1	7875	38
Moira	1	15750	51
Moira	1	21000	50
Moira	1	26250	217
Moira	1	34125	181
Moira	1	42000	826
Moira	1	52500	671
Moira	1	65625	623
Moira	1	78750	744
Moira	1	91875	506
Moira	1	105000	487
Moira	1	131250	983
Moira	1	157500	686
Moira	1	183750	416
Moira	1	210000	234
Moira	1	Inf	460
Monash	0		934
Monash	0	0	1062
Monash	0	7875	339
Monash	0	15750	613
Monash	0	21000	1048
Monash	0	26250	2508
Monash	0	34125	1436
Monash	0	42000	1067
Monash	0	52500	1236
Monash	0	65625	1428
Monash	0	78750	1162
Monash	0	91875	1048
Monash	0	105000	843
Monash	0	131250	1472
Monash	0	157500	380
Monash	0	183750	492
Monash	0	210000	190
Monash	0	Inf	710
Monash	1		3035
Monash	1	0	958
Monash	1	7875	361
Monash	1	15750	350
Monash	1	21000	292
Monash	1	26250	837
Monash	1	34125	816
Monash	1	42000	2294
Monash	1	52500	2227
Monash	1	65625	2782
Monash	1	78750	3158
Monash	1	91875	2408
Monash	1	105000	2575
Monash	1	131250	5612
Monash	1	157500	4486
Monash	1	183750	4198
Monash	1	210000	2875
Monash	1	Inf	9728
Moonee Valley	0		638
Moonee Valley	0	0	543
Moonee Valley	0	7875	197
Moonee Valley	0	15750	523
Moonee Valley	0	21000	931
Moonee Valley	0	26250	1906
Moonee Valley	0	34125	1082
Moonee Valley	0	42000	894
Moonee Valley	0	52500	1166
Moonee Valley	0	65625	1387
Moonee Valley	0	78750	1260
Moonee Valley	0	91875	1183
Moonee Valley	0	105000	1016
Moonee Valley	0	131250	1761
Moonee Valley	0	157500	241
Moonee Valley	0	183750	423
Moonee Valley	0	210000	109
Moonee Valley	0	Inf	619
Moonee Valley	1		1858
Moonee Valley	1	0	389
Moonee Valley	1	7875	137
Moonee Valley	1	15750	175
Moonee Valley	1	21000	144
Moonee Valley	1	26250	467
Moonee Valley	1	34125	418
Moonee Valley	1	42000	1416
Moonee Valley	1	52500	1226
Moonee Valley	1	65625	1584
Moonee Valley	1	78750	1718
Moonee Valley	1	91875	1364
Moonee Valley	1	105000	1411
Moonee Valley	1	131250	3361
Moonee Valley	1	157500	3004
Moonee Valley	1	183750	2794
Moonee Valley	1	210000	2127
Moonee Valley	1	Inf	8330
Moorabool	0		154
Moorabool	0	0	134
Moorabool	0	7875	37
Moorabool	0	15750	93
Moorabool	0	21000	223
Moorabool	0	26250	576
Moorabool	0	34125	343
Moorabool	0	42000	217
Moorabool	0	52500	278
Moorabool	0	65625	303
Moorabool	0	78750	256
Moorabool	0	91875	215
Moorabool	0	105000	138
Moorabool	0	131250	247
Moorabool	0	157500	20
Moorabool	0	183750	42
Moorabool	0	210000	6
Moorabool	0	Inf	56
Moorabool	1		748
Moorabool	1	0	105
Moorabool	1	7875	46
Moorabool	1	15750	39
Moorabool	1	21000	42
Moorabool	1	26250	168
Moorabool	1	34125	177
Moorabool	1	42000	534
Moorabool	1	52500	484
Moorabool	1	65625	607
Moorabool	1	78750	739
Moorabool	1	91875	582
Moorabool	1	105000	615
Moorabool	1	131250	1431
Moorabool	1	157500	1095
Moorabool	1	183750	895
Moorabool	1	210000	574
Moorabool	1	Inf	1281
Moreland	0		1407
Moreland	0	0	789
Moreland	0	7875	272
Moreland	0	15750	687
Moreland	0	21000	1318
Moreland	0	26250	2922
Moreland	0	34125	1614
Moreland	0	42000	1276
Moreland	0	52500	1661
Moreland	0	65625	1975
Moreland	0	78750	1957
Moreland	0	91875	2011
Moreland	0	105000	1705
Moreland	0	131250	3074
Moreland	0	157500	580
Moreland	0	183750	845
Moreland	0	210000	307
Moreland	0	Inf	1136
Moreland	1		2314
Moreland	1	0	490
Moreland	1	7875	146
Moreland	1	15750	177
Moreland	1	21000	204
Moreland	1	26250	592
Moreland	1	34125	640
Moreland	1	42000	2020
Moreland	1	52500	1676
Moreland	1	65625	2140
Moreland	1	78750	2438
Moreland	1	91875	2081
Moreland	1	105000	2151
Moreland	1	131250	5174
Moreland	1	157500	4357
Moreland	1	183750	4190
Moreland	1	210000	3023
Moreland	1	Inf	8530
Mornington Peninsula	0		992
Mornington Peninsula	0	0	698
Mornington Peninsula	0	7875	263
Mornington Peninsula	0	15750	575
Mornington Peninsula	0	21000	1118
Mornington Peninsula	0	26250	3402
Mornington Peninsula	0	34125	2521
Mornington Peninsula	0	42000	1525
Mornington Peninsula	0	52500	1594
Mornington Peninsula	0	65625	1615
Mornington Peninsula	0	78750	1129
Mornington Peninsula	0	91875	915
Mornington Peninsula	0	105000	674
Mornington Peninsula	0	131250	1004
Mornington Peninsula	0	157500	97
Mornington Peninsula	0	183750	246
Mornington Peninsula	0	210000	32
Mornington Peninsula	0	Inf	518
Mornington Peninsula	1		3506
Mornington Peninsula	1	0	485
Mornington Peninsula	1	7875	245
Mornington Peninsula	1	15750	194
Mornington Peninsula	1	21000	194
Mornington Peninsula	1	26250	809
Mornington Peninsula	1	34125	745
Mornington Peninsula	1	42000	2838
Mornington Peninsula	1	52500	2566
Mornington Peninsula	1	65625	3290
Mornington Peninsula	1	78750	3561
Mornington Peninsula	1	91875	2323
Mornington Peninsula	1	105000	2584
Mornington Peninsula	1	131250	5475
Mornington Peninsula	1	157500	4281
Mornington Peninsula	1	183750	3495
Mornington Peninsula	1	210000	2234
Mornington Peninsula	1	Inf	6902
Mount Alexander	0		143
Mount Alexander	0	0	85
Mount Alexander	0	7875	49
Mount Alexander	0	15750	120
Mount Alexander	0	21000	235
Mount Alexander	0	26250	695
Mount Alexander	0	34125	370
Mount Alexander	0	42000	242
Mount Alexander	0	52500	281
Mount Alexander	0	65625	240
Mount Alexander	0	78750	143
Mount Alexander	0	91875	127
Mount Alexander	0	105000	87
Mount Alexander	0	131250	130
Mount Alexander	0	157500	10
Mount Alexander	0	183750	23
Mount Alexander	0	210000	3
Mount Alexander	0	Inf	47
Mount Alexander	1		429
Mount Alexander	1	0	48
Mount Alexander	1	7875	38
Mount Alexander	1	15750	29
Mount Alexander	1	21000	31
Mount Alexander	1	26250	111
Mount Alexander	1	34125	118
Mount Alexander	1	42000	425
Mount Alexander	1	52500	358
Mount Alexander	1	65625	427
Mount Alexander	1	78750	518
Mount Alexander	1	91875	352
Mount Alexander	1	105000	345
Mount Alexander	1	131250	675
Mount Alexander	1	157500	460
Mount Alexander	1	183750	344
Mount Alexander	1	210000	201
Mount Alexander	1	Inf	447
Moyne	0		94
Moyne	0	0	40
Moyne	0	7875	34
Moyne	0	15750	59
Moyne	0	21000	123
Moyne	0	26250	323
Moyne	0	34125	174
Moyne	0	42000	145
Moyne	0	52500	168
Moyne	0	65625	186
Moyne	0	78750	96
Moyne	0	91875	100
Moyne	0	105000	72
Moyne	0	131250	65
Moyne	0	157500	6
Moyne	0	183750	19
Moyne	0	Inf	36
Moyne	1		450
Moyne	1	0	45
Moyne	1	7875	13
Moyne	1	15750	18
Moyne	1	21000	29
Moyne	1	26250	90
Moyne	1	34125	85
Moyne	1	42000	295
Moyne	1	52500	273
Moyne	1	65625	302
Moyne	1	78750	413
Moyne	1	91875	278
Moyne	1	105000	359
Moyne	1	131250	637
Moyne	1	157500	486
Moyne	1	183750	282
Moyne	1	210000	179
Moyne	1	Inf	473
Murrindindi	0		124
Murrindindi	0	0	84
Murrindindi	0	7875	37
Murrindindi	0	15750	67
Murrindindi	0	21000	156
Murrindindi	0	26250	369
Murrindindi	0	34125	216
Murrindindi	0	42000	159
Murrindindi	0	52500	168
Murrindindi	0	65625	195
Murrindindi	0	78750	94
Murrindindi	0	91875	104
Murrindindi	0	105000	64
Murrindindi	0	131250	73
Murrindindi	0	157500	4
Murrindindi	0	183750	19
Murrindindi	0	210000	7
Murrindindi	0	Inf	43
Murrindindi	1		414
Murrindindi	1	0	63
Murrindindi	1	7875	25
Murrindindi	1	15750	25
Murrindindi	1	21000	22
Murrindindi	1	26250	104
Murrindindi	1	34125	73
Murrindindi	1	42000	304
Murrindindi	1	52500	264
Murrindindi	1	65625	335
Murrindindi	1	78750	331
Murrindindi	1	91875	221
Murrindindi	1	105000	255
Murrindindi	1	131250	553
Murrindindi	1	157500	346
Murrindindi	1	183750	237
Murrindindi	1	210000	139
Murrindindi	1	Inf	314
Nillumbik	0		133
Nillumbik	0	0	138
Nillumbik	0	7875	65
Nillumbik	0	15750	112
Nillumbik	0	21000	166
Nillumbik	0	26250	453
Nillumbik	0	34125	312
Nillumbik	0	42000	273
Nillumbik	0	52500	268
Nillumbik	0	65625	277
Nillumbik	0	78750	220
Nillumbik	0	91875	208
Nillumbik	0	105000	175
Nillumbik	0	131250	283
Nillumbik	0	157500	21
Nillumbik	0	183750	77
Nillumbik	0	210000	8
Nillumbik	0	Inf	103
Nillumbik	1		1234
Nillumbik	1	0	153
Nillumbik	1	7875	62
Nillumbik	1	15750	57
Nillumbik	1	21000	41
Nillumbik	1	26250	161
Nillumbik	1	34125	157
Nillumbik	1	42000	479
Nillumbik	1	52500	546
Nillumbik	1	65625	762
Nillumbik	1	78750	948
Nillumbik	1	91875	755
Nillumbik	1	105000	826
Nillumbik	1	131250	1973
Nillumbik	1	157500	1726
Nillumbik	1	183750	1828
Nillumbik	1	210000	1291
