LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Wagga Wagga	0	0	1	0	218
Wagga Wagga	0	0	1	1	112
Wagga Wagga	0	1	0	0	1368
Wagga Wagga	0	1	0	1	127
Wagga Wagga	0	1	1	0	201
Wagga Wagga	0	1	1	1	34
Wagga Wagga	1	0	0	1	1168
Wagga Wagga	1	0	1	0	504
Wagga Wagga	1	0	1	1	294
Wagga Wagga	1	1	0	0	4201
Wagga Wagga	1	1	0	1	259
Wagga Wagga	1	1	1	0	739
Wagga Wagga	1	1	1	1	178
Walcha					10
Walcha	0	0	0	1	26
Walcha	0	0	1	0	6
Walcha	0	1	0	0	31
Walcha	0	1	0	1	4
Walcha	0	1	1	0	11
Walcha	1	0	0	1	46
Walcha	1	0	1	0	20
Walcha	1	0	1	1	10
Walcha	1	1	0	0	155
Walcha	1	1	0	1	9
Walcha	1	1	1	0	34
Walgett					23
Walgett	0	0	0	1	78
Walgett	0	0	1	0	9
Walgett	0	1	0	0	99
Walgett	0	1	0	1	12
Walgett	0	1	1	0	21
Walgett	0	1	1	1	3
Walgett	1	0	0	1	45
Walgett	1	0	1	0	21
Walgett	1	0	1	1	7
Walgett	1	1	0	0	183
Walgett	1	1	0	1	10
Walgett	1	1	1	0	34
Walgett	1	1	1	1	3
Warren					10
Warren	0	0	0	1	35
Warren	0	0	1	0	6
Warren	0	1	0	0	43
Warren	0	1	0	1	6
Warren	0	1	1	0	3
Warren	1	0	0	1	39
Warren	1	0	1	0	15
Warren	1	0	1	1	12
Warren	1	1	0	0	132
Warren	1	1	0	1	5
Warren	1	1	1	0	29
Warrumbungle Shire					37
Warrumbungle Shire	0	0	0	1	136
Warrumbungle Shire	0	0	1	0	32
Warrumbungle Shire	0	0	1	1	12
Warrumbungle Shire	0	1	0	0	147
Warrumbungle Shire	0	1	0	1	11
Warrumbungle Shire	0	1	1	0	35
Warrumbungle Shire	0	1	1	1	13
Warrumbungle Shire	1	0	0	1	144
Warrumbungle Shire	1	0	1	0	54
Warrumbungle Shire	1	0	1	1	31
Warrumbungle Shire	1	1	0	0	390
Warrumbungle Shire	1	1	0	1	30
Warrumbungle Shire	1	1	1	0	79
Warrumbungle Shire	1	1	1	1	8
Waverley					258
Waverley	0	0	0	1	598
Waverley	0	0	1	0	310
Waverley	0	0	1	1	77
Waverley	0	1	0	0	744
Waverley	0	1	0	1	19
Waverley	0	1	1	0	166
Waverley	0	1	1	1	12
Waverley	1	0	0	1	706
Waverley	1	0	1	0	787
Waverley	1	0	1	1	265
Waverley	1	1	0	0	4488
Waverley	1	1	0	1	58
Waverley	1	1	1	0	753
Waverley	1	1	1	1	56
Weddin					27
Weddin	0	0	0	1	59
Weddin	0	0	1	0	8
Weddin	0	0	1	1	4
Weddin	0	1	0	0	37
Weddin	0	1	0	1	8
Weddin	0	1	1	0	10
Weddin	1	0	0	1	60
Weddin	1	0	1	0	35
Weddin	1	0	1	1	3
Weddin	1	1	0	0	153
Weddin	1	1	0	1	7
Weddin	1	1	1	0	39
Weddin	1	1	1	1	7
Wentworth					25
Wentworth	0	0	0	1	83
Wentworth	0	0	1	0	28
Wentworth	0	0	1	1	10
Wentworth	0	1	0	0	93
Wentworth	0	1	0	1	11
Wentworth	0	1	1	0	16
Wentworth	1	0	0	1	150
Wentworth	1	0	1	0	49
Wentworth	1	0	1	1	25
Wentworth	1	1	0	0	421
Wentworth	1	1	0	1	32
Wentworth	1	1	1	0	76
Wentworth	1	1	1	1	14
Willoughby					347
Willoughby	0	0	0	1	896
Willoughby	0	0	1	0	509
Willoughby	0	0	1	1	106
Willoughby	0	1	0	0	868
Willoughby	0	1	0	1	24
Willoughby	0	1	1	0	182
Willoughby	0	1	1	1	8
Willoughby	1	0	0	1	1334
Willoughby	1	0	1	0	1361
Willoughby	1	0	1	1	419
Willoughby	1	1	0	0	6227
Willoughby	1	1	0	1	68
Willoughby	1	1	1	0	1091
Willoughby	1	1	1	1	49
Wingecarribee					157
Wingecarribee	0	0	0	1	873
Wingecarribee	0	0	1	0	175
Wingecarribee	0	0	1	1	91
Wingecarribee	0	1	0	0	588
Wingecarribee	0	1	0	1	78
Wingecarribee	0	1	1	0	142
Wingecarribee	0	1	1	1	23
Wingecarribee	1	0	0	1	1063
Wingecarribee	1	0	1	0	476
Wingecarribee	1	0	1	1	254
Wingecarribee	1	1	0	0	3002
Wingecarribee	1	1	0	1	183
Wingecarribee	1	1	1	0	554
Wingecarribee	1	1	1	1	93
Wollondilly					112
Wollondilly	0	0	0	1	718
Wollondilly	0	0	1	0	147
Wollondilly	0	0	1	1	71
Wollondilly	0	1	0	0	740
Wollondilly	0	1	0	1	99
Wollondilly	0	1	1	0	130
Wollondilly	0	1	1	1	37
Wollondilly	1	0	0	1	1623
Wollondilly	1	0	1	0	423
Wollondilly	1	0	1	1	431
Wollondilly	1	1	0	0	3836
Wollondilly	1	1	0	1	341
Wollondilly	1	1	1	0	697
Wollondilly	1	1	1	1	202
Wollongong					841
Wollongong	0	0	0	1	3940
Wollongong	0	0	1	0	891
Wollongong	0	0	1	1	408
Wollongong	0	1	0	0	3275
Wollongong	0	1	0	1	344
Wollongong	0	1	1	0	632
Wollongong	0	1	1	1	129
Wollongong	1	0	0	1	5100
Wollongong	1	0	1	0	1963
Wollongong	1	0	1	1	1380
Wollongong	1	1	0	0	12942
Wollongong	1	1	0	1	624
Wollongong	1	1	1	0	2384
Wollongong	1	1	1	1	396
Woollahra					212
Woollahra	0	0	0	1	507
Woollahra	0	0	1	0	306
Woollahra	0	0	1	1	65
Woollahra	0	1	0	0	610
Woollahra	0	1	0	1	11
Woollahra	0	1	1	0	136
Woollahra	0	1	1	1	8
Woollahra	1	0	0	1	655
Woollahra	1	0	1	0	757
Woollahra	1	0	1	1	261
Woollahra	1	1	0	0	3119
Woollahra	1	1	0	1	47
Woollahra	1	1	1	0	629
Woollahra	1	1	1	1	32
Yass Valley					36
Yass Valley	0	0	0	1	194
Yass Valley	0	0	1	0	62
Yass Valley	0	0	1	1	30
Yass Valley	0	1	0	0	191
Yass Valley	0	1	0	1	18
Yass Valley	0	1	1	0	41
Yass Valley	0	1	1	1	12
Yass Valley	1	0	0	1	429
Yass Valley	1	0	1	0	206
Yass Valley	1	0	1	1	115
Yass Valley	1	1	0	0	1172
Yass Valley	1	1	0	1	67
Yass Valley	1	1	1	0	251
Yass Valley	1	1	1	1	32
Unincorporated NSW					3
Unincorporated NSW	0	0	0	1	7
Unincorporated NSW	0	1	0	0	16
Unincorporated NSW	1	0	0	1	19
Unincorporated NSW	1	0	1	0	5
Unincorporated NSW	1	1	0	0	69
Unincorporated NSW	1	1	0	1	3
Unincorporated NSW	1	1	1	0	5
Alpine					38
Alpine	0	0	0	1	155
Alpine	0	0	1	0	38
Alpine	0	0	1	1	14
Alpine	0	1	0	0	169
Alpine	0	1	0	1	10
Alpine	0	1	1	0	35
Alpine	0	1	1	1	5
Alpine	1	0	0	1	210
Alpine	1	0	1	0	115
Alpine	1	0	1	1	62
Alpine	1	1	0	0	705
Alpine	1	1	0	1	24
Alpine	1	1	1	0	133
Alpine	1	1	1	1	17
Ararat					54
Ararat	0	0	0	1	184
Ararat	0	0	1	0	33
Ararat	0	0	1	1	13
Ararat	0	1	0	0	190
Ararat	0	1	0	1	16
Ararat	0	1	1	0	29
Ararat	0	1	1	1	8
Ararat	1	0	0	1	220
Ararat	1	0	1	0	70
Ararat	1	0	1	1	28
Ararat	1	1	0	0	544
Ararat	1	1	0	1	32
Ararat	1	1	1	0	94
Ararat	1	1	1	1	18
Ballarat					444
Ballarat	0	0	0	1	1907
Ballarat	0	0	1	0	540
Ballarat	0	0	1	1	196
Ballarat	0	1	0	0	2353
Ballarat	0	1	0	1	212
Ballarat	0	1	1	0	424
Ballarat	0	1	1	1	94
Ballarat	1	0	0	1	1882
Ballarat	1	0	1	0	941
Ballarat	1	0	1	1	471
Ballarat	1	1	0	0	6736
Ballarat	1	1	0	1	326
Ballarat	1	1	1	0	1201
Ballarat	1	1	1	1	174
Banyule					503
Banyule	0	0	0	1	2159
Banyule	0	0	1	0	664
Banyule	0	0	1	1	251
Banyule	0	1	0	0	1592
Banyule	0	1	0	1	69
Banyule	0	1	1	0	333
Banyule	0	1	1	1	48
Banyule	1	0	0	1	2919
Banyule	1	0	1	0	1646
Banyule	1	0	1	1	959
Banyule	1	1	0	0	9075
Banyule	1	1	0	1	205
Banyule	1	1	1	0	1505
Banyule	1	1	1	1	163
Bass Coast					108
Bass Coast	0	0	0	1	644
Bass Coast	0	0	1	0	127
Bass Coast	0	0	1	1	49
Bass Coast	0	1	0	0	610
Bass Coast	0	1	0	1	53
Bass Coast	0	1	1	0	109
Bass Coast	0	1	1	1	21
Bass Coast	1	0	0	1	696
Bass Coast	1	0	1	0	279
Bass Coast	1	0	1	1	112
Bass Coast	1	1	0	0	1972
Bass Coast	1	1	0	1	93
Bass Coast	1	1	1	0	360
Bass Coast	1	1	1	1	50
Baw Baw					184
Baw Baw	0	0	0	1	800
Baw Baw	0	0	1	0	235
Baw Baw	0	0	1	1	89
Baw Baw	0	1	0	0	928
Baw Baw	0	1	0	1	77
Baw Baw	0	1	1	0	181
Baw Baw	0	1	1	1	52
Baw Baw	1	0	0	1	1233
Baw Baw	1	0	1	0	469
Baw Baw	1	0	1	1	297
Baw Baw	1	1	0	0	3484
Baw Baw	1	1	0	1	171
Baw Baw	1	1	1	0	615
Baw Baw	1	1	1	1	141
Bayside (Vic.)					250
Bayside (Vic.)	0	0	0	1	1201
Bayside (Vic.)	0	0	1	0	717
Bayside (Vic.)	0	0	1	1	172
Bayside (Vic.)	0	1	0	0	1039
Bayside (Vic.)	0	1	0	1	36
Bayside (Vic.)	0	1	1	0	306
Bayside (Vic.)	0	1	1	1	22
Bayside (Vic.)	1	0	0	1	1989
Bayside (Vic.)	1	0	1	0	2221
Bayside (Vic.)	1	0	1	1	867
Bayside (Vic.)	1	1	0	0	6808
Bayside (Vic.)	1	1	0	1	103
Bayside (Vic.)	1	1	1	0	1698
Bayside (Vic.)	1	1	1	1	119
Benalla					46
Benalla	0	0	0	1	257
Benalla	0	0	1	0	41
Benalla	0	0	1	1	15
Benalla	0	1	0	0	217
Benalla	0	1	0	1	24
Benalla	0	1	1	0	43
Benalla	0	1	1	1	16
Benalla	1	0	0	1	294
Benalla	1	0	1	0	85
Benalla	1	0	1	1	61
Benalla	1	1	0	0	596
Benalla	1	1	0	1	27
Benalla	1	1	1	0	109
Benalla	1	1	1	1	18
Boroondara					748
Boroondara	0	0	0	1	1740
Boroondara	0	0	1	0	1189
Boroondara	0	0	1	1	291
Boroondara	0	1	0	0	1685
Boroondara	0	1	0	1	51
Boroondara	0	1	1	0	558
Boroondara	0	1	1	1	27
Boroondara	1	0	0	1	3285
Boroondara	1	0	1	0	3750
Boroondara	1	0	1	1	1477
Boroondara	1	1	0	0	10362
Boroondara	1	1	0	1	159
Boroondara	1	1	1	0	2912
Boroondara	1	1	1	1	136
Brimbank					1181
Brimbank	0	0	0	1	4511
Brimbank	0	0	1	0	1025
Brimbank	0	0	1	1	610
Brimbank	0	1	0	0	3061
Brimbank	0	1	0	1	321
Brimbank	0	1	1	0	721
Brimbank	0	1	1	1	194
Brimbank	1	0	0	1	5926
Brimbank	1	0	1	0	2053
Brimbank	1	0	1	1	1575
Brimbank	1	1	0	0	11132
Brimbank	1	1	0	1	569
Brimbank	1	1	1	0	2225
Brimbank	1	1	1	1	455
Buloke					31
Buloke	0	0	0	1	87
Buloke	0	0	1	0	14
Buloke	0	0	1	1	3
Buloke	0	1	0	0	75
Buloke	0	1	0	1	8
Buloke	0	1	1	0	8
Buloke	0	1	1	1	4
Buloke	1	0	0	1	111
Buloke	1	0	1	0	67
Buloke	1	0	1	1	18
Buloke	1	1	0	0	257
Buloke	1	1	0	1	13
Buloke	1	1	1	0	73
Buloke	1	1	1	1	15
Campaspe					131
Campaspe	0	0	0	1	618
Campaspe	0	0	1	0	121
Campaspe	0	0	1	1	57
Campaspe	0	1	0	0	650
Campaspe	0	1	0	1	69
Campaspe	0	1	1	0	124
Campaspe	0	1	1	1	18
Campaspe	1	0	0	1	828
Campaspe	1	0	1	0	261
Campaspe	1	0	1	1	190
Campaspe	1	1	0	0	1902
Campaspe	1	1	0	1	116
Campaspe	1	1	1	0	401
Campaspe	1	1	1	1	75
Cardinia					386
Cardinia	0	0	0	1	1666
Cardinia	0	0	1	0	442
Cardinia	0	0	1	1	283
Cardinia	0	1	0	0	1983
Cardinia	0	1	0	1	157
Cardinia	0	1	1	0	365
Cardinia	0	1	1	1	90
Cardinia	1	0	0	1	2398
Cardinia	1	0	1	0	1049
Cardinia	1	0	1	1	826
Cardinia	1	1	0	0	9513
Cardinia	1	1	0	1	408
Cardinia	1	1	1	0	1568
Cardinia	1	1	1	1	316
Casey					1308
Casey	0	0	0	1	5356
Casey	0	0	1	0	1314
Casey	0	0	1	1	790
Casey	0	1	0	0	5180
Casey	0	1	0	1	503
Casey	0	1	1	0	998
Casey	0	1	1	1	313
Casey	1	0	0	1	8808
Casey	1	0	1	0	4102
Casey	1	0	1	1	3046
Casey	1	1	0	0	30209
Casey	1	1	0	1	1279
Casey	1	1	1	0	5816
Casey	1	1	1	1	1277
Central Goldfields					60
Central Goldfields	0	0	0	1	282
Central Goldfields	0	0	1	0	39
Central Goldfields	0	0	1	1	18
Central Goldfields	0	1	0	0	273
Central Goldfields	0	1	0	1	30
Central Goldfields	0	1	1	0	34
Central Goldfields	0	1	1	1	13
Central Goldfields	1	0	0	1	268
Central Goldfields	1	0	1	0	79
Central Goldfields	1	0	1	1	53
Central Goldfields	1	1	0	0	488
Central Goldfields	1	1	0	1	37
Central Goldfields	1	1	1	0	113
Central Goldfields	1	1	1	1	15
Colac Otway					94
Colac Otway	0	0	0	1	332
Colac Otway	0	0	1	0	65
Colac Otway	0	0	1	1	39
Colac Otway	0	1	0	0	315
Colac Otway	0	1	0	1	25
Colac Otway	0	1	1	0	51
Colac Otway	0	1	1	1	12
Colac Otway	1	0	0	1	406
Colac Otway	1	0	1	0	157
Colac Otway	1	0	1	1	117
Colac Otway	1	1	0	0	1133
Colac Otway	1	1	0	1	57
Colac Otway	1	1	1	0	231
Colac Otway	1	1	1	1	55
Corangamite					70
Corangamite	0	0	0	1	267
Corangamite	0	0	1	0	38
Corangamite	0	0	1	1	18
Corangamite	0	1	0	0	215
Corangamite	0	1	0	1	19
Corangamite	0	1	1	0	29
Corangamite	0	1	1	1	13
Corangamite	1	0	0	1	330
Corangamite	1	0	1	0	121
Corangamite	1	0	1	1	83
Corangamite	1	1	0	0	772
Corangamite	1	1	0	1	38
Corangamite	1	1	1	0	183
Corangamite	1	1	1	1	43
Darebin					945
Darebin	0	0	0	1	2614
Darebin	0	0	1	0	678
Darebin	0	0	1	1	227
Darebin	0	1	0	0	1772
Darebin	0	1	0	1	92
Darebin	0	1	1	0	335
Darebin	0	1	1	1	38
Darebin	1	0	0	1	2663
Darebin	1	0	1	0	1604
Darebin	1	0	1	1	840
Darebin	1	1	0	0	9390
Darebin	1	1	0	1	179
Darebin	1	1	1	0	1419
Darebin	1	1	1	1	147
East Gippsland					151
East Gippsland	0	0	0	1	728
East Gippsland	0	0	1	0	161
East Gippsland	0	0	1	1	53
East Gippsland	0	1	0	0	758
East Gippsland	0	1	0	1	83
East Gippsland	0	1	1	0	124
East Gippsland	0	1	1	1	21
East Gippsland	1	0	0	1	922
East Gippsland	1	0	1	0	273
East Gippsland	1	0	1	1	161
East Gippsland	1	1	0	0	2171
East Gippsland	1	1	0	1	145
East Gippsland	1	1	1	0	360
East Gippsland	1	1	1	1	85
Frankston					570
Frankston	0	0	0	1	2911
Frankston	0	0	1	0	709
Frankston	0	0	1	1	351
Frankston	0	1	0	0	2736
Frankston	0	1	0	1	251
Frankston	0	1	1	0	532
Frankston	0	1	1	1	94
Frankston	1	0	0	1	3121
Frankston	1	0	1	0	1216
Frankston	1	0	1	1	804
Frankston	1	1	0	0	9024
Frankston	1	1	0	1	377
Frankston	1	1	1	0	1464
Frankston	1	1	1	1	238
Gannawarra					42
Gannawarra	0	0	0	1	152
Gannawarra	0	0	1	0	17
Gannawarra	0	0	1	1	5
Gannawarra	0	1	0	0	151
Gannawarra	0	1	0	1	12
Gannawarra	0	1	1	0	29
Gannawarra	0	1	1	1	4
Gannawarra	1	0	0	1	218
Gannawarra	1	0	1	0	76
Gannawarra	1	0	1	1	37
Gannawarra	1	1	0	0	470
Gannawarra	1	1	0	1	30
Gannawarra	1	1	1	0	95
Gannawarra	1	1	1	1	20
Glen Eira					658
Glen Eira	0	0	0	1	1851
Glen Eira	0	0	1	0	918
Glen Eira	0	0	1	1	248
Glen Eira	0	1	0	0	1633
Glen Eira	0	1	0	1	67
Glen Eira	0	1	1	0	385
Glen Eira	0	1	1	1	34
Glen Eira	1	0	0	1	2555
Glen Eira	1	0	1	0	2398
Glen Eira	1	0	1	1	1005
Glen Eira	1	1	0	0	10615
Glen Eira	1	1	0	1	157
Glen Eira	1	1	1	0	2187
Glen Eira	1	1	1	1	151
Glenelg					67
Glenelg	0	0	0	1	301
Glenelg	0	0	1	0	69
Glenelg	0	0	1	1	15
Glenelg	0	1	0	0	323
Glenelg	0	1	0	1	41
Glenelg	0	1	1	0	66
Glenelg	0	1	1	1	14
Glenelg	1	0	0	1	430
Glenelg	1	0	1	0	149
Glenelg	1	0	1	1	74
Glenelg	1	1	0	0	958
Glenelg	1	1	0	1	53
Glenelg	1	1	1	0	152
Glenelg	1	1	1	1	33
Golden Plains					50
Golden Plains	0	0	0	1	293
Golden Plains	0	0	1	0	56
Golden Plains	0	0	1	1	38
Golden Plains	0	1	0	0	267
Golden Plains	0	1	0	1	28
Golden Plains	0	1	1	0	50
Golden Plains	0	1	1	1	15
Golden Plains	1	0	0	1	650
Golden Plains	1	0	1	0	251
Golden Plains	1	0	1	1	203
Golden Plains	1	1	0	0	1863
Golden Plains	1	1	0	1	101
Golden Plains	1	1	1	0	385
Golden Plains	1	1	1	1	86
Greater Bendigo					521
Greater Bendigo	0	0	0	1	1995
Greater Bendigo	0	0	1	0	463
Greater Bendigo	0	0	1	1	181
Greater Bendigo	0	1	0	0	2376
Greater Bendigo	0	1	0	1	216
Greater Bendigo	0	1	1	0	460
Greater Bendigo	0	1	1	1	109
Greater Bendigo	1	0	0	1	2203
Greater Bendigo	1	0	1	0	971
Greater Bendigo	1	0	1	1	628
Greater Bendigo	1	1	0	0	7158
Greater Bendigo	1	1	0	1	340
Greater Bendigo	1	1	1	0	1271
Greater Bendigo	1	1	1	1	257
Greater Dandenong					1034
Greater Dandenong	0	0	0	1	3337
Greater Dandenong	0	0	1	0	836
Greater Dandenong	0	0	1	1	440
Greater Dandenong	0	1	0	0	2185
Greater Dandenong	0	1	0	1	204
Greater Dandenong	0	1	1	0	474
Greater Dandenong	0	1	1	1	121
Greater Dandenong	1	0	0	1	3872
Greater Dandenong	1	0	1	0	1665
Greater Dandenong	1	0	1	1	1106
Greater Dandenong	1	1	0	0	9820
Greater Dandenong	1	1	0	1	422
Greater Dandenong	1	1	1	0	1856
Greater Dandenong	1	1	1	1	392
Greater Geelong					1088
Greater Geelong	0	0	0	1	4356
Greater Geelong	0	0	1	0	1172
Greater Geelong	0	0	1	1	512
Greater Geelong	0	1	0	0	4262
Greater Geelong	0	1	0	1	387
Greater Geelong	0	1	1	0	900
Greater Geelong	0	1	1	1	160
Greater Geelong	1	0	0	1	5226
Greater Geelong	1	0	1	0	2474
Greater Geelong	1	0	1	1	1415
Greater Geelong	1	1	0	0	16862
Greater Geelong	1	1	0	1	619
Greater Geelong	1	1	1	0	2696
Greater Geelong	1	1	1	1	429
Greater Shepparton					247
Greater Shepparton	0	0	0	1	1035
Greater Shepparton	0	0	1	0	209
Greater Shepparton	0	0	1	1	117
Greater Shepparton	0	1	0	0	1255
Greater Shepparton	0	1	0	1	141
Greater Shepparton	0	1	1	0	255
Greater Shepparton	0	1	1	1	59
Greater Shepparton	1	0	0	1	1391
Greater Shepparton	1	0	1	0	482
Greater Shepparton	1	0	1	1	367
Greater Shepparton	1	1	0	0	3877
Greater Shepparton	1	1	0	1	227
Greater Shepparton	1	1	1	0	749
Greater Shepparton	1	1	1	1	164
Hepburn					51
Hepburn	0	0	0	1	255
Hepburn	0	0	1	0	55
Hepburn	0	0	1	1	14
Hepburn	0	1	0	0	220
Hepburn	0	1	0	1	23
Hepburn	0	1	1	0	44
Hepburn	0	1	1	1	7
Hepburn	1	0	0	1	302
Hepburn	1	0	1	0	113
Hepburn	1	0	1	1	53
Hepburn	1	1	0	0	758
Hepburn	1	1	0	1	31
Hepburn	1	1	1	0	150
Hepburn	1	1	1	1	23
Hindmarsh					28
Hindmarsh	0	0	0	1	77
Hindmarsh	0	0	1	0	16
Hindmarsh	0	0	1	1	8
Hindmarsh	0	1	0	0	69
Hindmarsh	0	1	1	0	13
Hindmarsh	0	1	1	1	5
Hindmarsh	1	0	0	1	128
Hindmarsh	1	0	1	0	43
Hindmarsh	1	0	1	1	25
Hindmarsh	1	1	0	0	267
Hindmarsh	1	1	0	1	8
Hindmarsh	1	1	1	0	51
Hindmarsh	1	1	1	1	15
Hobsons Bay					455
Hobsons Bay	0	0	0	1	1674
Hobsons Bay	0	0	1	0	438
Hobsons Bay	0	0	1	1	177
Hobsons Bay	0	1	0	0	1293
Hobsons Bay	0	1	0	1	83
Hobsons Bay	0	1	1	0	258
Hobsons Bay	0	1	1	1	39
Hobsons Bay	1	0	0	1	1959
Hobsons Bay	1	0	1	0	1026
Hobsons Bay	1	0	1	1	548
Hobsons Bay	1	1	0	0	6785
Hobsons Bay	1	1	0	1	166
Hobsons Bay	1	1	1	0	994
Hobsons Bay	1	1	1	1	141
Horsham					71
Horsham	0	0	0	1	292
Horsham	0	0	1	0	66
Horsham	0	0	1	1	24
Horsham	0	1	0	0	368
Horsham	0	1	0	1	38
Horsham	0	1	1	0	67
Horsham	0	1	1	1	9
Horsham	1	0	0	1	366
Horsham	1	0	1	0	152
Horsham	1	0	1	1	104
Horsham	1	1	0	0	1195
Horsham	1	1	0	1	57
Horsham	1	1	1	0	235
Horsham	1	1	1	1	28
Hume					970
Hume	0	0	0	1	4463
Hume	0	0	1	0	914
Hume	0	0	1	1	653
Hume	0	1	0	0	3388
Hume	0	1	0	1	355
Hume	0	1	1	0	747
Hume	0	1	1	1	236
Hume	1	0	0	1	6466
Hume	1	0	1	0	2157
Hume	1	0	1	1	2208
Hume	1	1	0	0	19024
Hume	1	1	0	1	858
Hume	1	1	1	0	3506
Hume	1	1	1	1	921
Indigo					49
Indigo	0	0	0	1	220
Indigo	0	0	1	0	62
Indigo	0	0	1	1	20
Indigo	0	1	0	0	204
Indigo	0	1	0	1	18
Indigo	0	1	1	0	35
Indigo	0	1	1	1	4
Indigo	1	0	0	1	341
Indigo	1	0	1	0	155
Indigo	1	0	1	1	82
Indigo	1	1	0	0	1021
Indigo	1	1	0	1	33
Indigo	1	1	1	0	217
Indigo	1	1	1	1	31
Kingston (Vic.)					629
Kingston (Vic.)	0	0	0	1	2885
Kingston (Vic.)	0	0	1	0	913
Kingston (Vic.)	0	0	1	1	331
Kingston (Vic.)	0	1	0	0	1986
Kingston (Vic.)	0	1	0	1	124
Kingston (Vic.)	0	1	1	0	428
Kingston (Vic.)	0	1	1	1	49
Kingston (Vic.)	1	0	0	1	3756
Kingston (Vic.)	1	0	1	0	2138
Kingston (Vic.)	1	0	1	1	1160
Kingston (Vic.)	1	1	0	0	11169
Kingston (Vic.)	1	1	0	1	263
Kingston (Vic.)	1	1	1	0	1936
Kingston (Vic.)	1	1	1	1	217
Knox					605
Knox	0	0	0	1	2954
Knox	0	0	1	0	843
Knox	0	0	1	1	370
Knox	0	1	0	0	1937
Knox	0	1	0	1	162
Knox	0	1	1	0	455
Knox	0	1	1	1	73
Knox	1	0	0	1	4893
Knox	1	0	1	0	2235
Knox	1	0	1	1	1497
Knox	1	1	0	0	10815
Knox	1	1	0	1	353
Knox	1	1	1	0	1966
Knox	1	1	1	1	253
Latrobe (Vic.)					289
Latrobe (Vic.)	0	0	0	1	1454
Latrobe (Vic.)	0	0	1	0	308
Latrobe (Vic.)	0	0	1	1	130
Latrobe (Vic.)	0	1	0	0	1692
Latrobe (Vic.)	0	1	0	1	161
Latrobe (Vic.)	0	1	1	0	235
Latrobe (Vic.)	0	1	1	1	59
Latrobe (Vic.)	1	0	0	1	1600
Latrobe (Vic.)	1	0	1	0	494
Latrobe (Vic.)	1	0	1	1	364
Latrobe (Vic.)	1	1	0	0	3964
Latrobe (Vic.)	1	1	0	1	223
Latrobe (Vic.)	1	1	1	0	685
Latrobe (Vic.)	1	1	1	1	151
Loddon					27
Loddon	0	0	0	1	119
Loddon	0	0	1	0	21
Loddon	0	0	1	1	5
Loddon	0	1	0	0	82
Loddon	0	1	0	1	4
Loddon	0	1	1	0	19
Loddon	1	0	0	1	142
Loddon	1	0	1	0	50
Loddon	1	0	1	1	34
Loddon	1	1	0	0	329
Loddon	1	1	0	1	19
Loddon	1	1	1	0	91
Loddon	1	1	1	1	14
Macedon Ranges					105
Macedon Ranges	0	0	0	1	641
Macedon Ranges	0	0	1	0	195
Macedon Ranges	0	0	1	1	90
Macedon Ranges	0	1	0	0	599
Macedon Ranges	0	1	0	1	49
Macedon Ranges	0	1	1	0	146
Macedon Ranges	0	1	1	1	18
Macedon Ranges	1	0	0	1	1140
Macedon Ranges	1	0	1	0	645
Macedon Ranges	1	0	1	1	359
Macedon Ranges	1	1	0	0	3682
Macedon Ranges	1	1	0	1	135
Macedon Ranges	1	1	1	0	722
Macedon Ranges	1	1	1	1	93
Manningham					471
Manningham	0	0	0	1	1961
Manningham	0	0	1	0	727
Manningham	0	0	1	1	288
Manningham	0	1	0	0	1275
Manningham	0	1	0	1	80
Manningham	0	1	1	0	354
Manningham	0	1	1	1	31
Manningham	1	0	0	1	3829
Manningham	1	0	1	0	2215
Manningham	1	0	1	1	1183
Manningham	1	1	0	0	8206
Manningham	1	1	0	1	197
Manningham	1	1	1	0	1697
Manningham	1	1	1	1	154
Mansfield					21
Mansfield	0	0	0	1	137
Mansfield	0	0	1	0	17
Mansfield	0	0	1	1	8
Mansfield	0	1	0	0	117
Mansfield	0	1	0	1	7
Mansfield	0	1	1	0	22
Mansfield	0	1	1	1	3
Mansfield	1	0	0	1	160
Mansfield	1	0	1	0	51
Mansfield	1	0	1	1	31
Mansfield	1	1	0	0	520
Mansfield	1	1	0	1	14
Mansfield	1	1	1	0	97
Mansfield	1	1	1	1	15
Maribyrnong					661
Maribyrnong	0	0	0	1	1378
Maribyrnong	0	0	1	0	388
Maribyrnong	0	0	1	1	148
Maribyrnong	0	1	0	0	1091
Maribyrnong	0	1	0	1	89
Maribyrnong	0	1	1	0	210
Maribyrnong	0	1	1	1	28
Maribyrnong	1	0	0	1	1244
Maribyrnong	1	0	1	0	810
Maribyrnong	1	0	1	1	384
Maribyrnong	1	1	0	0	5747
Maribyrnong	1	1	0	1	80
Maribyrnong	1	1	1	0	713
Maribyrnong	1	1	1	1	58
Maroondah					407
Maroondah	0	0	0	1	1991
Maroondah	0	0	1	0	626
Maroondah	0	0	1	1	293
Maroondah	0	1	0	0	1508
Maroondah	0	1	0	1	121
Maroondah	0	1	1	0	338
Maroondah	0	1	1	1	46
Maroondah	1	0	0	1	2724
Maroondah	1	0	1	0	1285
Maroondah	1	0	1	1	918
Maroondah	1	1	0	0	8418
Maroondah	1	1	0	1	225
Maroondah	1	1	1	0	1404
Maroondah	1	1	1	1	182
Melbourne					1745
Melbourne	0	0	0	1	950
Melbourne	0	0	1	0	645
Melbourne	0	0	1	1	103
Melbourne	0	1	0	0	1145
