LGA_NAME21	Age5yr	ChildrenEverBorn	females
Loxton Waikerie	45-49	3	81
Loxton Waikerie	45-49	4	29
Loxton Waikerie	45-49	5	11
Loxton Waikerie	45-49	6	3
Loxton Waikerie	50-54		20
Loxton Waikerie	50-54	0	44
Loxton Waikerie	50-54	1	25
Loxton Waikerie	50-54	2	149
Loxton Waikerie	50-54	3	91
Loxton Waikerie	50-54	4	38
Loxton Waikerie	50-54	5	6
Loxton Waikerie	50-54	6	4
Loxton Waikerie	55-59		33
Loxton Waikerie	55-59	0	38
Loxton Waikerie	55-59	1	41
Loxton Waikerie	55-59	2	136
Loxton Waikerie	55-59	3	111
Loxton Waikerie	55-59	4	46
Loxton Waikerie	55-59	5	7
Loxton Waikerie	55-59	6	8
Loxton Waikerie	60-64		19
Loxton Waikerie	60-64	0	40
Loxton Waikerie	60-64	1	29
Loxton Waikerie	60-64	2	143
Loxton Waikerie	60-64	3	103
Loxton Waikerie	60-64	4	50
Loxton Waikerie	60-64	5	10
Loxton Waikerie	60-64	6	3
Loxton Waikerie	65-69		35
Loxton Waikerie	65-69	0	26
Loxton Waikerie	65-69	1	33
Loxton Waikerie	65-69	2	169
Loxton Waikerie	65-69	3	99
Loxton Waikerie	65-69	4	48
Loxton Waikerie	65-69	5	11
Loxton Waikerie	65-69	6	3
Loxton Waikerie	70-74		24
Loxton Waikerie	70-74	0	32
Loxton Waikerie	70-74	1	29
Loxton Waikerie	70-74	2	137
Loxton Waikerie	70-74	3	110
Loxton Waikerie	70-74	4	38
Loxton Waikerie	70-74	5	15
Loxton Waikerie	70-74	6	3
Loxton Waikerie	75-79		30
Loxton Waikerie	75-79	0	18
Loxton Waikerie	75-79	1	15
Loxton Waikerie	75-79	2	90
Loxton Waikerie	75-79	3	85
Loxton Waikerie	75-79	4	46
Loxton Waikerie	75-79	5	17
Loxton Waikerie	75-79	6	6
Loxton Waikerie	80-84		26
Loxton Waikerie	80-84	0	13
Loxton Waikerie	80-84	1	6
Loxton Waikerie	80-84	2	48
Loxton Waikerie	80-84	3	62
Loxton Waikerie	80-84	4	35
Loxton Waikerie	80-84	5	15
Loxton Waikerie	80-84	6	4
Loxton Waikerie	85+		21
Loxton Waikerie	85+	0	14
Loxton Waikerie	85+	1	5
Loxton Waikerie	85+	2	44
Loxton Waikerie	85+	3	48
Loxton Waikerie	85+	4	49
Loxton Waikerie	85+	5	24
Loxton Waikerie	85+	6	21
Maralinga Tjarutja	25-29		4
Maralinga Tjarutja	40-44	2	4
Maralinga Tjarutja	45-49		4
Marion	15-19		144
Marion	15-19	0	2177
Marion	15-19	1	10
Marion	20-24		189
Marion	20-24	0	2921
Marion	20-24	1	87
Marion	20-24	2	29
Marion	20-24	3	4
Marion	25-29		165
Marion	25-29	0	2841
Marion	25-29	1	371
Marion	25-29	2	147
Marion	25-29	3	32
Marion	25-29	4	11
Marion	30-34		133
Marion	30-34	0	1843
Marion	30-34	1	887
Marion	30-34	2	696
Marion	30-34	3	162
Marion	30-34	4	26
Marion	30-34	5	13
Marion	30-34	6	8
Marion	35-39		121
Marion	35-39	0	898
Marion	35-39	1	838
Marion	35-39	2	1332
Marion	35-39	3	355
Marion	35-39	4	85
Marion	35-39	5	33
Marion	35-39	6	16
Marion	40-44		80
Marion	40-44	0	587
Marion	40-44	1	641
Marion	40-44	2	1259
Marion	40-44	3	444
Marion	40-44	4	128
Marion	40-44	5	28
Marion	40-44	6	18
Marion	45-49		80
Marion	45-49	0	521
Marion	45-49	1	529
Marion	45-49	2	1181
Marion	45-49	3	439
Marion	45-49	4	114
Marion	45-49	5	45
Marion	45-49	6	16
Marion	50-54		96
Marion	50-54	0	489
Marion	50-54	1	498
Marion	50-54	2	1130
Marion	50-54	3	479
Marion	50-54	4	119
Marion	50-54	5	41
Marion	50-54	6	24
Marion	55-59		89
Marion	55-59	0	471
Marion	55-59	1	477
Marion	55-59	2	1181
Marion	55-59	3	520
Marion	55-59	4	116
Marion	55-59	5	47
Marion	55-59	6	27
Marion	60-64		89
Marion	60-64	0	503
Marion	60-64	1	458
Marion	60-64	2	1235
Marion	60-64	3	594
Marion	60-64	4	168
Marion	60-64	5	40
Marion	60-64	6	20
Marion	65-69		84
Marion	65-69	0	416
Marion	65-69	1	399
Marion	65-69	2	1236
Marion	65-69	3	535
Marion	65-69	4	152
Marion	65-69	5	43
Marion	65-69	6	25
Marion	70-74		99
Marion	70-74	0	280
Marion	70-74	1	311
Marion	70-74	2	1035
Marion	70-74	3	498
Marion	70-74	4	143
Marion	70-74	5	31
Marion	70-74	6	16
Marion	75-79		75
Marion	75-79	0	162
Marion	75-79	1	125
Marion	75-79	2	717
Marion	75-79	3	405
Marion	75-79	4	139
Marion	75-79	5	37
Marion	75-79	6	28
Marion	80-84		76
Marion	80-84	0	79
Marion	80-84	1	97
Marion	80-84	2	425
Marion	80-84	3	338
Marion	80-84	4	157
Marion	80-84	5	64
Marion	80-84	6	34
Marion	85+		123
Marion	85+	0	117
Marion	85+	1	146
Marion	85+	2	459
Marion	85+	3	453
Marion	85+	4	243
Marion	85+	5	115
Marion	85+	6	89
Mid Murray	15-19		27
Mid Murray	15-19	0	158
Mid Murray	20-24		15
Mid Murray	20-24	0	106
Mid Murray	20-24	1	7
Mid Murray	20-24	2	11
Mid Murray	25-29		14
Mid Murray	25-29	0	73
Mid Murray	25-29	1	36
Mid Murray	25-29	2	29
Mid Murray	25-29	3	9
Mid Murray	25-29	4	5
Mid Murray	30-34		18
Mid Murray	30-34	0	44
Mid Murray	30-34	1	25
Mid Murray	30-34	2	54
Mid Murray	30-34	3	29
Mid Murray	30-34	4	3
Mid Murray	35-39		18
Mid Murray	35-39	0	22
Mid Murray	35-39	1	37
Mid Murray	35-39	2	52
Mid Murray	35-39	3	34
Mid Murray	35-39	4	11
Mid Murray	35-39	6	4
Mid Murray	40-44		18
Mid Murray	40-44	0	23
Mid Murray	40-44	1	26
Mid Murray	40-44	2	64
Mid Murray	40-44	3	42
Mid Murray	40-44	4	8
Mid Murray	40-44	5	3
Mid Murray	40-44	6	5
Mid Murray	45-49		28
Mid Murray	45-49	0	36
Mid Murray	45-49	1	29
Mid Murray	45-49	2	87
Mid Murray	45-49	3	54
Mid Murray	45-49	4	19
Mid Murray	45-49	5	13
Mid Murray	45-49	6	3
Mid Murray	50-54		25
Mid Murray	50-54	0	51
Mid Murray	50-54	1	29
Mid Murray	50-54	2	105
Mid Murray	50-54	3	77
Mid Murray	50-54	4	22
Mid Murray	50-54	5	9
Mid Murray	50-54	6	8
Mid Murray	55-59		24
Mid Murray	55-59	0	57
Mid Murray	55-59	1	44
Mid Murray	55-59	2	130
Mid Murray	55-59	3	79
Mid Murray	55-59	4	37
Mid Murray	55-59	5	13
Mid Murray	55-59	6	4
Mid Murray	60-64		36
Mid Murray	60-64	0	44
Mid Murray	60-64	1	51
Mid Murray	60-64	2	142
Mid Murray	60-64	3	101
Mid Murray	60-64	4	31
Mid Murray	60-64	5	9
Mid Murray	60-64	6	3
Mid Murray	65-69		35
Mid Murray	65-69	0	37
Mid Murray	65-69	1	41
Mid Murray	65-69	2	164
Mid Murray	65-69	3	100
Mid Murray	65-69	4	25
Mid Murray	65-69	5	15
Mid Murray	70-74		51
Mid Murray	70-74	0	32
Mid Murray	70-74	1	20
Mid Murray	70-74	2	137
Mid Murray	70-74	3	92
Mid Murray	70-74	4	32
Mid Murray	70-74	5	5
Mid Murray	70-74	6	9
Mid Murray	75-79		15
Mid Murray	75-79	0	11
Mid Murray	75-79	1	12
Mid Murray	75-79	2	67
Mid Murray	75-79	3	61
Mid Murray	75-79	4	25
Mid Murray	75-79	6	11
Mid Murray	80-84		19
Mid Murray	80-84	0	11
Mid Murray	80-84	1	10
Mid Murray	80-84	2	31
Mid Murray	80-84	3	53
Mid Murray	80-84	4	24
Mid Murray	80-84	5	15
Mid Murray	80-84	6	8
Mid Murray	85+		20
Mid Murray	85+	0	11
Mid Murray	85+	1	3
Mid Murray	85+	2	20
Mid Murray	85+	3	21
Mid Murray	85+	4	15
Mid Murray	85+	5	9
Mid Murray	85+	6	13
Mitcham	15-19		94
Mitcham	15-19	0	2033
Mitcham	20-24		95
Mitcham	20-24	0	1925
Mitcham	20-24	1	24
Mitcham	20-24	2	4
Mitcham	25-29		94
Mitcham	25-29	0	1348
Mitcham	25-29	1	146
Mitcham	25-29	2	61
Mitcham	25-29	3	11
Mitcham	30-34		72
Mitcham	30-34	0	927
Mitcham	30-34	1	452
Mitcham	30-34	2	371
Mitcham	30-34	3	61
Mitcham	30-34	4	16
Mitcham	30-34	6	6
Mitcham	35-39		53
Mitcham	35-39	0	486
Mitcham	35-39	1	420
Mitcham	35-39	2	939
Mitcham	35-39	3	262
Mitcham	35-39	4	49
Mitcham	35-39	5	3
Mitcham	35-39	6	4
Mitcham	40-44		39
Mitcham	40-44	0	307
Mitcham	40-44	1	335
Mitcham	40-44	2	1116
Mitcham	40-44	3	390
Mitcham	40-44	4	73
Mitcham	40-44	5	18
Mitcham	40-44	6	11
Mitcham	45-49		67
Mitcham	45-49	0	292
Mitcham	45-49	1	347
Mitcham	45-49	2	1177
Mitcham	45-49	3	455
Mitcham	45-49	4	77
Mitcham	45-49	5	22
Mitcham	45-49	6	7
Mitcham	50-54		39
Mitcham	50-54	0	322
Mitcham	50-54	1	315
Mitcham	50-54	2	1089
Mitcham	50-54	3	448
Mitcham	50-54	4	98
Mitcham	50-54	5	13
Mitcham	50-54	6	7
Mitcham	55-59		45
Mitcham	55-59	0	343
Mitcham	55-59	1	308
Mitcham	55-59	2	907
Mitcham	55-59	3	430
Mitcham	55-59	4	113
Mitcham	55-59	5	24
Mitcham	55-59	6	5
Mitcham	60-64		48
Mitcham	60-64	0	323
Mitcham	60-64	1	288
Mitcham	60-64	2	892
Mitcham	60-64	3	413
Mitcham	60-64	4	121
Mitcham	60-64	5	22
Mitcham	60-64	6	10
Mitcham	65-69		57
Mitcham	65-69	0	305
Mitcham	65-69	1	240
Mitcham	65-69	2	799
Mitcham	65-69	3	385
Mitcham	65-69	4	125
Mitcham	65-69	5	20
Mitcham	65-69	6	10
Mitcham	70-74		65
Mitcham	70-74	0	255
Mitcham	70-74	1	223
Mitcham	70-74	2	813
Mitcham	70-74	3	434
Mitcham	70-74	4	129
Mitcham	70-74	5	23
Mitcham	70-74	6	12
Mitcham	75-79		59
Mitcham	75-79	0	129
Mitcham	75-79	1	108
Mitcham	75-79	2	609
Mitcham	75-79	3	337
Mitcham	75-79	4	120
Mitcham	75-79	5	31
Mitcham	75-79	6	15
Mitcham	80-84		66
Mitcham	80-84	0	90
Mitcham	80-84	1	70
Mitcham	80-84	2	355
Mitcham	80-84	3	283
Mitcham	80-84	4	133
Mitcham	80-84	5	30
Mitcham	80-84	6	19
Mitcham	85+		95
Mitcham	85+	0	112
Mitcham	85+	1	107
Mitcham	85+	2	356
Mitcham	85+	3	360
Mitcham	85+	4	188
Mitcham	85+	5	88
Mitcham	85+	6	49
Mount Barker	15-19		75
Mount Barker	15-19	0	1097
Mount Barker	15-19	1	3
Mount Barker	20-24		70
Mount Barker	20-24	0	968
Mount Barker	20-24	1	55
Mount Barker	20-24	2	17
Mount Barker	25-29		63
Mount Barker	25-29	0	787
Mount Barker	25-29	1	212
Mount Barker	25-29	2	141
Mount Barker	25-29	3	34
Mount Barker	25-29	4	4
Mount Barker	30-34		61
Mount Barker	30-34	0	437
Mount Barker	30-34	1	297
Mount Barker	30-34	2	326
Mount Barker	30-34	3	116
Mount Barker	30-34	4	29
Mount Barker	30-34	5	7
Mount Barker	35-39		74
Mount Barker	35-39	0	239
Mount Barker	35-39	1	223
Mount Barker	35-39	2	538
Mount Barker	35-39	3	230
Mount Barker	35-39	4	52
Mount Barker	35-39	5	17
Mount Barker	35-39	6	4
Mount Barker	40-44		40
Mount Barker	40-44	0	175
Mount Barker	40-44	1	192
Mount Barker	40-44	2	483
Mount Barker	40-44	3	271
Mount Barker	40-44	4	70
Mount Barker	40-44	5	19
Mount Barker	40-44	6	5
Mount Barker	45-49		34
Mount Barker	45-49	0	204
Mount Barker	45-49	1	180
Mount Barker	45-49	2	525
Mount Barker	45-49	3	316
Mount Barker	45-49	4	88
Mount Barker	45-49	5	25
Mount Barker	45-49	6	10
Mount Barker	50-54		47
Mount Barker	50-54	0	214
Mount Barker	50-54	1	188
Mount Barker	50-54	2	560
Mount Barker	50-54	3	269
Mount Barker	50-54	4	104
Mount Barker	50-54	5	23
Mount Barker	50-54	6	14
Mount Barker	55-59		54
Mount Barker	55-59	0	159
Mount Barker	55-59	1	165
Mount Barker	55-59	2	501
Mount Barker	55-59	3	233
Mount Barker	55-59	4	93
Mount Barker	55-59	5	26
Mount Barker	55-59	6	17
Mount Barker	60-64		50
Mount Barker	60-64	0	179
Mount Barker	60-64	1	158
Mount Barker	60-64	2	443
Mount Barker	60-64	3	258
Mount Barker	60-64	4	97
Mount Barker	60-64	5	24
Mount Barker	60-64	6	11
Mount Barker	65-69		57
Mount Barker	65-69	0	137
Mount Barker	65-69	1	138
Mount Barker	65-69	2	454
Mount Barker	65-69	3	262
Mount Barker	65-69	4	85
Mount Barker	65-69	5	8
Mount Barker	65-69	6	10
Mount Barker	70-74		49
Mount Barker	70-74	0	88
Mount Barker	70-74	1	109
Mount Barker	70-74	2	392
Mount Barker	70-74	3	247
Mount Barker	70-74	4	96
Mount Barker	70-74	5	9
Mount Barker	70-74	6	16
Mount Barker	75-79		45
Mount Barker	75-79	0	43
Mount Barker	75-79	1	58
Mount Barker	75-79	2	236
Mount Barker	75-79	3	190
Mount Barker	75-79	4	77
Mount Barker	75-79	5	26
Mount Barker	75-79	6	11
Mount Barker	80-84		25
Mount Barker	80-84	0	22
Mount Barker	80-84	1	32
Mount Barker	80-84	2	118
Mount Barker	80-84	3	117
Mount Barker	80-84	4	77
Mount Barker	80-84	5	12
Mount Barker	80-84	6	16
Mount Barker	85+		36
Mount Barker	85+	0	22
Mount Barker	85+	1	29
Mount Barker	85+	2	108
Mount Barker	85+	3	110
Mount Barker	85+	4	54
Mount Barker	85+	5	54
Mount Barker	85+	6	40
Mount Gambier	15-19		82
Mount Gambier	15-19	0	740
Mount Gambier	15-19	1	10
Mount Gambier	20-24		65
Mount Gambier	20-24	0	583
Mount Gambier	20-24	1	72
Mount Gambier	20-24	2	27
Mount Gambier	25-29		51
Mount Gambier	25-29	0	471
Mount Gambier	25-29	1	178
Mount Gambier	25-29	2	129
Mount Gambier	25-29	3	46
Mount Gambier	25-29	4	17
Mount Gambier	25-29	6	5
Mount Gambier	30-34		57
Mount Gambier	30-34	0	236
Mount Gambier	30-34	1	155
Mount Gambier	30-34	2	244
Mount Gambier	30-34	3	104
Mount Gambier	30-34	4	39
Mount Gambier	30-34	5	12
Mount Gambier	30-34	6	9
Mount Gambier	35-39		49
Mount Gambier	35-39	0	142
Mount Gambier	35-39	1	135
Mount Gambier	35-39	2	281
Mount Gambier	35-39	3	151
Mount Gambier	35-39	4	44
Mount Gambier	35-39	5	13
Mount Gambier	35-39	6	13
Mount Gambier	40-44		42
Mount Gambier	40-44	0	98
Mount Gambier	40-44	1	101
Mount Gambier	40-44	2	281
Mount Gambier	40-44	3	170
Mount Gambier	40-44	4	47
Mount Gambier	40-44	5	23
Mount Gambier	40-44	6	15
Mount Gambier	45-49		38
Mount Gambier	45-49	0	113
Mount Gambier	45-49	1	90
Mount Gambier	45-49	2	304
Mount Gambier	45-49	3	178
Mount Gambier	45-49	4	54
Mount Gambier	45-49	5	20
Mount Gambier	45-49	6	16
Mount Gambier	50-54		46
Mount Gambier	50-54	0	111
Mount Gambier	50-54	1	107
Mount Gambier	50-54	2	341
Mount Gambier	50-54	3	205
Mount Gambier	50-54	4	59
Mount Gambier	50-54	5	24
Mount Gambier	50-54	6	17
Mount Gambier	55-59		33
Mount Gambier	55-59	0	125
Mount Gambier	55-59	1	109
Mount Gambier	55-59	2	317
Mount Gambier	55-59	3	202
Mount Gambier	55-59	4	78
Mount Gambier	55-59	5	15
Mount Gambier	55-59	6	8
Mount Gambier	60-64		41
Mount Gambier	60-64	0	94
Mount Gambier	60-64	1	86
Mount Gambier	60-64	2	317
Mount Gambier	60-64	3	216
Mount Gambier	60-64	4	88
Mount Gambier	60-64	5	27
Mount Gambier	60-64	6	14
Mount Gambier	65-69		43
Mount Gambier	65-69	0	77
Mount Gambier	65-69	1	71
Mount Gambier	65-69	2	326
Mount Gambier	65-69	3	193
Mount Gambier	65-69	4	84
Mount Gambier	65-69	5	21
Mount Gambier	65-69	6	11
Mount Gambier	70-74		52
Mount Gambier	70-74	0	62
Mount Gambier	70-74	1	56
Mount Gambier	70-74	2	309
Mount Gambier	70-74	3	189
Mount Gambier	70-74	4	75
Mount Gambier	70-74	5	26
Mount Gambier	70-74	6	6
Mount Gambier	75-79		47
Mount Gambier	75-79	0	40
Mount Gambier	75-79	1	34
Mount Gambier	75-79	2	177
Mount Gambier	75-79	3	165
Mount Gambier	75-79	4	73
Mount Gambier	75-79	5	30
Mount Gambier	75-79	6	16
Mount Gambier	80-84		68
Mount Gambier	80-84	0	24
Mount Gambier	80-84	1	26
Mount Gambier	80-84	2	80
Mount Gambier	80-84	3	120
Mount Gambier	80-84	4	87
Mount Gambier	80-84	5	35
Mount Gambier	80-84	6	26
Mount Gambier	85+		92
Mount Gambier	85+	0	17
Mount Gambier	85+	1	17
Mount Gambier	85+	2	103
Mount Gambier	85+	3	116
Mount Gambier	85+	4	62
Mount Gambier	85+	5	49
Mount Gambier	85+	6	44
Mount Remarkable	15-19		14
Mount Remarkable	15-19	0	51
Mount Remarkable	20-24	0	24
Mount Remarkable	20-24	2	3
Mount Remarkable	25-29	0	21
Mount Remarkable	25-29	1	7
Mount Remarkable	25-29	2	8
Mount Remarkable	25-29	3	4
Mount Remarkable	30-34	0	17
Mount Remarkable	30-34	1	10
Mount Remarkable	30-34	2	17
Mount Remarkable	30-34	3	11
Mount Remarkable	35-39		4
Mount Remarkable	35-39	0	14
Mount Remarkable	35-39	2	16
Mount Remarkable	35-39	3	13
Mount Remarkable	35-39	4	7
Mount Remarkable	35-39	5	3
Mount Remarkable	40-44		9
Mount Remarkable	40-44	0	6
Mount Remarkable	40-44	1	8
Mount Remarkable	40-44	2	12
Mount Remarkable	40-44	3	19
Mount Remarkable	40-44	4	12
Mount Remarkable	40-44	6	3
Mount Remarkable	45-49		15
Mount Remarkable	45-49	0	6
Mount Remarkable	45-49	1	7
Mount Remarkable	45-49	2	30
Mount Remarkable	45-49	3	14
Mount Remarkable	45-49	4	6
Mount Remarkable	50-54		9
Mount Remarkable	50-54	0	17
Mount Remarkable	50-54	1	8
Mount Remarkable	50-54	2	21
Mount Remarkable	50-54	3	41
Mount Remarkable	50-54	4	10
Mount Remarkable	55-59		12
Mount Remarkable	55-59	0	27
Mount Remarkable	55-59	1	5
Mount Remarkable	55-59	2	49
Mount Remarkable	55-59	3	40
Mount Remarkable	55-59	4	12
Mount Remarkable	55-59	5	5
Mount Remarkable	60-64		14
Mount Remarkable	60-64	0	26
Mount Remarkable	60-64	1	8
Mount Remarkable	60-64	2	49
Mount Remarkable	60-64	3	30
Mount Remarkable	60-64	4	21
Mount Remarkable	60-64	5	3
Mount Remarkable	65-69		13
Mount Remarkable	65-69	0	22
Mount Remarkable	65-69	1	11
Mount Remarkable	65-69	2	36
Mount Remarkable	65-69	3	45
Mount Remarkable	65-69	4	17
Mount Remarkable	65-69	6	3
Mount Remarkable	70-74		7
Mount Remarkable	70-74	0	4
Mount Remarkable	70-74	1	10
Mount Remarkable	70-74	2	35
Mount Remarkable	70-74	3	25
Mount Remarkable	70-74	4	6
Mount Remarkable	70-74	5	6
Mount Remarkable	75-79		11
Mount Remarkable	75-79	0	4
Mount Remarkable	75-79	1	3
Mount Remarkable	75-79	2	19
Mount Remarkable	75-79	3	17
Mount Remarkable	75-79	4	10
Mount Remarkable	75-79	5	9
Mount Remarkable	80-84		11
Mount Remarkable	80-84	0	6
Mount Remarkable	80-84	1	5
Mount Remarkable	80-84	2	7
Mount Remarkable	80-84	3	12
Mount Remarkable	80-84	4	6
Mount Remarkable	80-84	6	5
Mount Remarkable	85+		4
Mount Remarkable	85+	2	5
Mount Remarkable	85+	3	16
Mount Remarkable	85+	4	11
Mount Remarkable	85+	5	4
Mount Remarkable	85+	6	4
Murray Bridge	15-19		63
Murray Bridge	15-19	0	523
Murray Bridge	20-24		53
Murray Bridge	20-24	0	437
Murray Bridge	20-24	1	54
Murray Bridge	20-24	2	28
Murray Bridge	20-24	3	3
Murray Bridge	20-24	4	3
Murray Bridge	25-29		46
Murray Bridge	25-29	0	298
Murray Bridge	25-29	1	127
Murray Bridge	25-29	2	107
Murray Bridge	25-29	3	51
Murray Bridge	25-29	4	9
Murray Bridge	25-29	5	3
Murray Bridge	30-34		36
Murray Bridge	30-34	0	170
Murray Bridge	30-34	1	143
Murray Bridge	30-34	2	155
Murray Bridge	30-34	3	73
Murray Bridge	30-34	4	30
Murray Bridge	30-34	5	13
Murray Bridge	30-34	6	6
Murray Bridge	35-39		36
Murray Bridge	35-39	0	100
Murray Bridge	35-39	1	97
Murray Bridge	35-39	2	187
Murray Bridge	35-39	3	103
Murray Bridge	35-39	4	52
Murray Bridge	35-39	5	20
Murray Bridge	35-39	6	7
Murray Bridge	40-44		33
Murray Bridge	40-44	0	68
Murray Bridge	40-44	1	62
Murray Bridge	40-44	2	174
Murray Bridge	40-44	3	107
Murray Bridge	40-44	4	49
Murray Bridge	40-44	5	22
Murray Bridge	40-44	6	7
Murray Bridge	45-49		51
Murray Bridge	45-49	0	88
Murray Bridge	45-49	1	70
Murray Bridge	45-49	2	206
Murray Bridge	45-49	3	126
Murray Bridge	45-49	4	59
Murray Bridge	45-49	5	15
Murray Bridge	45-49	6	9
Murray Bridge	50-54		47
Murray Bridge	50-54	0	104
Murray Bridge	50-54	1	92
Murray Bridge	50-54	2	248
Murray Bridge	50-54	3	156
Murray Bridge	50-54	4	49
Murray Bridge	50-54	5	22
Murray Bridge	50-54	6	17
Murray Bridge	55-59		51
Murray Bridge	55-59	0	99
Murray Bridge	55-59	1	79
Murray Bridge	55-59	2	252
Murray Bridge	55-59	3	181
Murray Bridge	55-59	4	65
Murray Bridge	55-59	5	30
Murray Bridge	55-59	6	17
Murray Bridge	60-64		45
Murray Bridge	60-64	0	77
Murray Bridge	60-64	1	74
Murray Bridge	60-64	2	278
Murray Bridge	60-64	3	165
Murray Bridge	60-64	4	79
Murray Bridge	60-64	5	18
Murray Bridge	60-64	6	16
Murray Bridge	65-69		49
Murray Bridge	65-69	0	77
Murray Bridge	65-69	1	56
Murray Bridge	65-69	2	247
Murray Bridge	65-69	3	157
Murray Bridge	65-69	4	58
Murray Bridge	65-69	5	16
Murray Bridge	65-69	6	11
Murray Bridge	70-74		42
Murray Bridge	70-74	0	32
Murray Bridge	70-74	1	58
Murray Bridge	70-74	2	232
Murray Bridge	70-74	3	175
Murray Bridge	70-74	4	65
Murray Bridge	70-74	5	19
Murray Bridge	70-74	6	9
Murray Bridge	75-79		41
Murray Bridge	75-79	0	28
Murray Bridge	75-79	1	26
Murray Bridge	75-79	2	151
Murray Bridge	75-79	3	142
Murray Bridge	75-79	4	69
Murray Bridge	75-79	5	26
Murray Bridge	75-79	6	15
Murray Bridge	80-84		38
Murray Bridge	80-84	0	18
Murray Bridge	80-84	1	16
Murray Bridge	80-84	2	74
Murray Bridge	80-84	3	101
Murray Bridge	80-84	4	65
Murray Bridge	80-84	5	19
Murray Bridge	80-84	6	15
Murray Bridge	85+		33
Murray Bridge	85+	0	19
Murray Bridge	85+	1	16
Murray Bridge	85+	2	77
Murray Bridge	85+	3	84
Murray Bridge	85+	4	64
Murray Bridge	85+	5	44
Murray Bridge	85+	6	27
Naracoorte Lucindale	15-19		22
Naracoorte Lucindale	15-19	0	186
Naracoorte Lucindale	15-19	1	3
Naracoorte Lucindale	20-24		15
Naracoorte Lucindale	20-24	0	146
Naracoorte Lucindale	20-24	1	18
Naracoorte Lucindale	20-24	2	4
Naracoorte Lucindale	25-29		22
Naracoorte Lucindale	25-29	0	114
Naracoorte Lucindale	25-29	1	45
Naracoorte Lucindale	25-29	2	36
Naracoorte Lucindale	25-29	3	14
Naracoorte Lucindale	25-29	4	5
Naracoorte Lucindale	30-34		17
Naracoorte Lucindale	30-34	0	61
Naracoorte Lucindale	30-34	1	51
Naracoorte Lucindale	30-34	2	67
Naracoorte Lucindale	30-34	3	30
Naracoorte Lucindale	30-34	4	7
Naracoorte Lucindale	35-39		24
Naracoorte Lucindale	35-39	0	38
Naracoorte Lucindale	35-39	1	44
Naracoorte Lucindale	35-39	2	116
Naracoorte Lucindale	35-39	3	48
Naracoorte Lucindale	35-39	4	21
Naracoorte Lucindale	40-44		24
Naracoorte Lucindale	40-44	0	28
Naracoorte Lucindale	40-44	1	24
Naracoorte Lucindale	40-44	2	102
Naracoorte Lucindale	40-44	3	71
Naracoorte Lucindale	40-44	4	24
Naracoorte Lucindale	40-44	5	3
Naracoorte Lucindale	45-49		19
Naracoorte Lucindale	45-49	0	40
Naracoorte Lucindale	45-49	1	26
Naracoorte Lucindale	45-49	2	83
Naracoorte Lucindale	45-49	3	58
Naracoorte Lucindale	45-49	4	18
Naracoorte Lucindale	45-49	5	6
Naracoorte Lucindale	45-49	6	7
Naracoorte Lucindale	50-54		21
Naracoorte Lucindale	50-54	0	21
Naracoorte Lucindale	50-54	1	24
Naracoorte Lucindale	50-54	2	110
Naracoorte Lucindale	50-54	3	60
Naracoorte Lucindale	50-54	4	26
Naracoorte Lucindale	50-54	5	6
Naracoorte Lucindale	55-59		18
Naracoorte Lucindale	55-59	0	20
Naracoorte Lucindale	55-59	1	26
Naracoorte Lucindale	55-59	2	106
Naracoorte Lucindale	55-59	3	61
Naracoorte Lucindale	55-59	4	16
Naracoorte Lucindale	55-59	5	9
Naracoorte Lucindale	60-64		17
Naracoorte Lucindale	60-64	0	27
Naracoorte Lucindale	60-64	1	32
Naracoorte Lucindale	60-64	2	111
Naracoorte Lucindale	60-64	3	64
Naracoorte Lucindale	60-64	4	27
Naracoorte Lucindale	60-64	5	6
Naracoorte Lucindale	60-64	6	4
Naracoorte Lucindale	65-69		23
Naracoorte Lucindale	65-69	0	16
Naracoorte Lucindale	65-69	1	19
Naracoorte Lucindale	65-69	2	94
Naracoorte Lucindale	65-69	3	69
Naracoorte Lucindale	65-69	4	32
Naracoorte Lucindale	65-69	5	5
Naracoorte Lucindale	70-74		20
Naracoorte Lucindale	70-74	0	16
Naracoorte Lucindale	70-74	1	14
Naracoorte Lucindale	70-74	2	79
Naracoorte Lucindale	70-74	3	58
Naracoorte Lucindale	70-74	4	22
Naracoorte Lucindale	70-74	5	4
Naracoorte Lucindale	70-74	6	5
Naracoorte Lucindale	75-79		29
Naracoorte Lucindale	75-79	0	11
Naracoorte Lucindale	75-79	1	6
Naracoorte Lucindale	75-79	2	57
Naracoorte Lucindale	75-79	3	57
Naracoorte Lucindale	75-79	4	18
Naracoorte Lucindale	75-79	5	10
Naracoorte Lucindale	80-84		9
Naracoorte Lucindale	80-84	0	7
Naracoorte Lucindale	80-84	2	25
Naracoorte Lucindale	80-84	3	46
Naracoorte Lucindale	80-84	4	17
Naracoorte Lucindale	80-84	5	4
Naracoorte Lucindale	85+		18
Naracoorte Lucindale	85+	0	8
Naracoorte Lucindale	85+	1	8
Naracoorte Lucindale	85+	2	18
Naracoorte Lucindale	85+	3	37
Naracoorte Lucindale	85+	4	26
Naracoorte Lucindale	85+	5	13
Naracoorte Lucindale	85+	6	8
Northern Areas	15-19		13
Northern Areas	15-19	0	84
Northern Areas	20-24		3
Northern Areas	20-24	0	53
Northern Areas	20-24	1	6
