LGA_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Nillumbik	15-17	1	Mother only	210
Nillumbik	15-17	1	Neither	224
Nillumbik	18-20	0	Both	123
Nillumbik	18-20	0	Father only	24
Nillumbik	18-20	0	Mother only	23
Nillumbik	18-20	0	Neither	25
Nillumbik	18-20	1	Both	900
Nillumbik	18-20	1	Father only	118
Nillumbik	18-20	1	Mother only	97
Nillumbik	18-20	1	Neither	143
Nillumbik	21-24	0	Both	72
Nillumbik	21-24	0	Father only	19
Nillumbik	21-24	0	Mother only	16
Nillumbik	21-24	0	Neither	19
Nillumbik	21-24	1	Both	441
Nillumbik	21-24	1	Father only	63
Nillumbik	21-24	1	Mother only	47
Nillumbik	21-24	1	Neither	75
Northern Grampians	0-4	0	Both	77
Northern Grampians	0-4	0	Mother only	4
Northern Grampians	0-4	0	Neither	3
Northern Grampians	0-4	1		3
Northern Grampians	0-4	1	Both	363
Northern Grampians	0-4	1	Father only	29
Northern Grampians	0-4	1	Mother only	11
Northern Grampians	0-4	1	Neither	32
Northern Grampians	5-9	0		4
Northern Grampians	5-9	0	Both	112
Northern Grampians	5-9	0	Mother only	6
Northern Grampians	5-9	0	Neither	8
Northern Grampians	5-9	1	Both	362
Northern Grampians	5-9	1	Father only	15
Northern Grampians	5-9	1	Mother only	12
Northern Grampians	5-9	1	Neither	38
Northern Grampians	10-12	0	Both	65
Northern Grampians	10-12	1	Both	209
Northern Grampians	10-12	1	Father only	13
Northern Grampians	10-12	1	Mother only	7
Northern Grampians	10-12	1	Neither	17
Northern Grampians	13-14	0		3
Northern Grampians	13-14	0	Both	46
Northern Grampians	13-14	0	Neither	4
Northern Grampians	13-14	1	Both	152
Northern Grampians	13-14	1	Father only	7
Northern Grampians	13-14	1	Mother only	11
Northern Grampians	13-14	1	Neither	9
Northern Grampians	15-17	0	Both	51
Northern Grampians	15-17	0	Mother only	3
Northern Grampians	15-17	0	Neither	3
Northern Grampians	15-17	1	Both	166
Northern Grampians	15-17	1	Mother only	5
Northern Grampians	15-17	1	Neither	18
Northern Grampians	18-20	0	Both	12
Northern Grampians	18-20	1	Both	36
Northern Grampians	18-20	1	Neither	5
Northern Grampians	21-24	1	Both	9
Northern Grampians	21-24	1	Neither	6
Port Phillip	0-4	0		19
Port Phillip	0-4	0	Both	106
Port Phillip	0-4	0	Father only	40
Port Phillip	0-4	0	Mother only	61
Port Phillip	0-4	0	Neither	96
Port Phillip	0-4	1		9
Port Phillip	0-4	1	Both	1570
Port Phillip	0-4	1	Father only	559
Port Phillip	0-4	1	Mother only	474
Port Phillip	0-4	1	Neither	958
Port Phillip	5-9	0		15
Port Phillip	5-9	0	Both	221
Port Phillip	5-9	0	Father only	88
Port Phillip	5-9	0	Mother only	88
Port Phillip	5-9	0	Neither	142
Port Phillip	5-9	1		8
Port Phillip	5-9	1	Both	1307
Port Phillip	5-9	1	Father only	451
Port Phillip	5-9	1	Mother only	418
Port Phillip	5-9	1	Neither	780
Port Phillip	10-12	0		5
Port Phillip	10-12	0	Both	173
Port Phillip	10-12	0	Father only	73
Port Phillip	10-12	0	Mother only	62
Port Phillip	10-12	0	Neither	101
Port Phillip	10-12	1		7
Port Phillip	10-12	1	Both	801
Port Phillip	10-12	1	Father only	225
Port Phillip	10-12	1	Mother only	246
Port Phillip	10-12	1	Neither	345
Port Phillip	13-14	0		3
Port Phillip	13-14	0	Both	152
Port Phillip	13-14	0	Father only	35
Port Phillip	13-14	0	Mother only	53
Port Phillip	13-14	0	Neither	80
Port Phillip	13-14	1	Both	517
Port Phillip	13-14	1	Father only	135
Port Phillip	13-14	1	Mother only	166
Port Phillip	13-14	1	Neither	202
Port Phillip	15-17	0		8
Port Phillip	15-17	0	Both	176
Port Phillip	15-17	0	Father only	62
Port Phillip	15-17	0	Mother only	58
Port Phillip	15-17	0	Neither	106
Port Phillip	15-17	1	Both	687
Port Phillip	15-17	1	Father only	166
Port Phillip	15-17	1	Mother only	186
Port Phillip	15-17	1	Neither	221
Port Phillip	18-20	0		3
Port Phillip	18-20	0	Both	133
Port Phillip	18-20	0	Father only	28
Port Phillip	18-20	0	Mother only	50
Port Phillip	18-20	0	Neither	71
Port Phillip	18-20	1	Both	419
Port Phillip	18-20	1	Father only	89
Port Phillip	18-20	1	Mother only	95
Port Phillip	18-20	1	Neither	136
Port Phillip	21-24	0	Both	59
Port Phillip	21-24	0	Father only	18
Port Phillip	21-24	0	Mother only	27
Port Phillip	21-24	0	Neither	42
Port Phillip	21-24	1	Both	197
Port Phillip	21-24	1	Father only	29
Port Phillip	21-24	1	Mother only	49
Port Phillip	21-24	1	Neither	71
Pyrenees	0-4	0		3
Pyrenees	0-4	0	Both	41
Pyrenees	0-4	0	Father only	9
Pyrenees	0-4	0	Mother only	3
Pyrenees	0-4	1	Both	211
Pyrenees	0-4	1	Father only	14
Pyrenees	0-4	1	Mother only	7
Pyrenees	5-9	0		8
Pyrenees	5-9	0	Both	55
Pyrenees	5-9	1	Both	246
Pyrenees	5-9	1	Father only	17
Pyrenees	5-9	1	Mother only	15
Pyrenees	5-9	1	Neither	6
Pyrenees	10-12	0	Both	50
Pyrenees	10-12	1	Both	162
Pyrenees	10-12	1	Father only	11
Pyrenees	10-12	1	Mother only	10
Pyrenees	13-14	0		3
Pyrenees	13-14	0	Both	27
Pyrenees	13-14	0	Neither	3
Pyrenees	13-14	1	Both	87
Pyrenees	13-14	1	Father only	11
Pyrenees	13-14	1	Mother only	6
Pyrenees	13-14	1	Neither	8
Pyrenees	15-17	0	Both	21
Pyrenees	15-17	1	Both	123
Pyrenees	15-17	1	Father only	14
Pyrenees	15-17	1	Mother only	8
Pyrenees	15-17	1	Neither	3
Pyrenees	18-20	0	Both	3
Pyrenees	18-20	1	Both	29
Pyrenees	18-20	1	Father only	3
Pyrenees	18-20	1	Mother only	3
Pyrenees	21-24	0	Both	6
Pyrenees	21-24	1	Both	16
Queenscliffe	0-4	0		3
Queenscliffe	0-4	0	Both	4
Queenscliffe	0-4	1	Both	60
Queenscliffe	0-4	1	Mother only	3
Queenscliffe	0-4	1	Neither	7
Queenscliffe	5-9	1	Both	70
Queenscliffe	5-9	1	Father only	11
Queenscliffe	5-9	1	Mother only	9
Queenscliffe	10-12	0	Both	12
Queenscliffe	10-12	0	Mother only	8
Queenscliffe	10-12	1	Both	36
Queenscliffe	10-12	1	Father only	7
Queenscliffe	10-12	1	Mother only	4
Queenscliffe	10-12	1	Neither	3
Queenscliffe	13-14	0	Both	3
Queenscliffe	13-14	1	Both	36
Queenscliffe	15-17	0	Both	11
Queenscliffe	15-17	0	Mother only	9
Queenscliffe	15-17	1	Both	46
Queenscliffe	15-17	1	Father only	3
Queenscliffe	15-17	1	Mother only	12
Queenscliffe	18-20	0	Both	5
Queenscliffe	18-20	1	Both	17
Queenscliffe	21-24	0	Both	6
Queenscliffe	21-24	1	Both	10
South Gippsland	0-4	0		4
South Gippsland	0-4	0	Both	159
South Gippsland	0-4	0	Father only	4
South Gippsland	0-4	0	Mother only	4
South Gippsland	0-4	1		7
South Gippsland	0-4	1	Both	920
South Gippsland	0-4	1	Father only	90
South Gippsland	0-4	1	Mother only	76
South Gippsland	0-4	1	Neither	44
South Gippsland	5-9	0		11
South Gippsland	5-9	0	Both	236
South Gippsland	5-9	0	Father only	12
South Gippsland	5-9	0	Mother only	36
South Gippsland	5-9	0	Neither	9
South Gippsland	5-9	1		14
South Gippsland	5-9	1	Both	1100
South Gippsland	5-9	1	Father only	82
South Gippsland	5-9	1	Mother only	96
South Gippsland	5-9	1	Neither	55
South Gippsland	10-12	0		8
South Gippsland	10-12	0	Both	174
South Gippsland	10-12	0	Father only	6
South Gippsland	10-12	0	Mother only	15
South Gippsland	10-12	0	Neither	10
South Gippsland	10-12	1		6
South Gippsland	10-12	1	Both	689
South Gippsland	10-12	1	Father only	48
South Gippsland	10-12	1	Mother only	62
South Gippsland	10-12	1	Neither	41
South Gippsland	13-14	0	Both	125
South Gippsland	13-14	0	Father only	9
South Gippsland	13-14	0	Mother only	17
South Gippsland	13-14	0	Neither	5
South Gippsland	13-14	1		7
South Gippsland	13-14	1	Both	456
South Gippsland	13-14	1	Father only	37
South Gippsland	13-14	1	Mother only	37
South Gippsland	13-14	1	Neither	10
South Gippsland	15-17	0		9
South Gippsland	15-17	0	Both	156
South Gippsland	15-17	0	Father only	6
South Gippsland	15-17	0	Mother only	6
South Gippsland	15-17	1		3
South Gippsland	15-17	1	Both	587
South Gippsland	15-17	1	Father only	47
South Gippsland	15-17	1	Mother only	46
South Gippsland	15-17	1	Neither	28
South Gippsland	18-20	0	Both	31
South Gippsland	18-20	0	Mother only	3
South Gippsland	18-20	0	Neither	4
South Gippsland	18-20	1	Both	167
South Gippsland	18-20	1	Father only	7
South Gippsland	18-20	1	Mother only	5
South Gippsland	18-20	1	Neither	3
South Gippsland	21-24	0	Both	10
South Gippsland	21-24	0	Neither	7
South Gippsland	21-24	1	Both	52
South Gippsland	21-24	1	Father only	4
Southern Grampians	0-4	0		4
Southern Grampians	0-4	0	Both	80
Southern Grampians	0-4	0	Father only	6
Southern Grampians	0-4	0	Mother only	4
Southern Grampians	0-4	0	Neither	3
Southern Grampians	0-4	1	Both	592
Southern Grampians	0-4	1	Father only	49
Southern Grampians	0-4	1	Mother only	20
Southern Grampians	0-4	1	Neither	45
Southern Grampians	5-9	0		11
Southern Grampians	5-9	0	Both	137
Southern Grampians	5-9	0	Father only	7
Southern Grampians	5-9	0	Mother only	10
Southern Grampians	5-9	0	Neither	10
Southern Grampians	5-9	1		4
Southern Grampians	5-9	1	Both	582
Southern Grampians	5-9	1	Father only	48
Southern Grampians	5-9	1	Mother only	17
Southern Grampians	5-9	1	Neither	71
Southern Grampians	10-12	0	Both	101
Southern Grampians	10-12	0	Mother only	11
Southern Grampians	10-12	0	Neither	3
Southern Grampians	10-12	1	Both	375
Southern Grampians	10-12	1	Father only	15
Southern Grampians	10-12	1	Mother only	8
Southern Grampians	10-12	1	Neither	21
Southern Grampians	13-14	0	Both	76
Southern Grampians	13-14	0	Father only	4
Southern Grampians	13-14	0	Mother only	8
Southern Grampians	13-14	1		3
Southern Grampians	13-14	1	Both	259
Southern Grampians	13-14	1	Father only	13
Southern Grampians	13-14	1	Mother only	14
Southern Grampians	13-14	1	Neither	13
Southern Grampians	15-17	0	Both	93
Southern Grampians	15-17	0	Father only	3
Southern Grampians	15-17	0	Mother only	10
Southern Grampians	15-17	0	Neither	3
Southern Grampians	15-17	1	Both	323
Southern Grampians	15-17	1	Father only	20
Southern Grampians	15-17	1	Mother only	13
Southern Grampians	15-17	1	Neither	11
Southern Grampians	18-20	0	Both	16
Southern Grampians	18-20	1	Both	52
Southern Grampians	18-20	1	Father only	7
Southern Grampians	18-20	1	Neither	4
Southern Grampians	21-24	0	Both	3
Southern Grampians	21-24	1	Both	6
Stonnington	0-4	0		16
Stonnington	0-4	0	Both	98
Stonnington	0-4	0	Father only	32
Stonnington	0-4	0	Mother only	48
Stonnington	0-4	0	Neither	64
Stonnington	0-4	1		8
Stonnington	0-4	1	Both	1768
Stonnington	0-4	1	Father only	462
Stonnington	0-4	1	Mother only	400
Stonnington	0-4	1	Neither	825
Stonnington	5-9	0		16
Stonnington	5-9	0	Both	193
Stonnington	5-9	0	Father only	54
Stonnington	5-9	0	Mother only	67
Stonnington	5-9	0	Neither	125
Stonnington	5-9	1		10
Stonnington	5-9	1	Both	1624
Stonnington	5-9	1	Father only	402
Stonnington	5-9	1	Mother only	334
Stonnington	5-9	1	Neither	785
Stonnington	10-12	0		6
Stonnington	10-12	0	Both	192
Stonnington	10-12	0	Father only	39
Stonnington	10-12	0	Mother only	42
Stonnington	10-12	0	Neither	97
Stonnington	10-12	1	Both	1129
Stonnington	10-12	1	Father only	220
Stonnington	10-12	1	Mother only	213
Stonnington	10-12	1	Neither	337
Stonnington	13-14	0		4
Stonnington	13-14	0	Both	142
Stonnington	13-14	0	Father only	31
Stonnington	13-14	0	Mother only	36
Stonnington	13-14	0	Neither	82
Stonnington	13-14	1		4
Stonnington	13-14	1	Both	859
Stonnington	13-14	1	Father only	144
Stonnington	13-14	1	Mother only	155
Stonnington	13-14	1	Neither	186
Stonnington	15-17	0		3
Stonnington	15-17	0	Both	241
Stonnington	15-17	0	Father only	43
Stonnington	15-17	0	Mother only	65
Stonnington	15-17	0	Neither	116
Stonnington	15-17	1	Both	1249
Stonnington	15-17	1	Father only	187
Stonnington	15-17	1	Mother only	195
Stonnington	15-17	1	Neither	276
Stonnington	18-20	0		3
Stonnington	18-20	0	Both	185
Stonnington	18-20	0	Father only	21
Stonnington	18-20	0	Mother only	50
Stonnington	18-20	0	Neither	95
Stonnington	18-20	1		3
Stonnington	18-20	1	Both	878
Stonnington	18-20	1	Father only	137
Stonnington	18-20	1	Mother only	155
Stonnington	18-20	1	Neither	218
Stonnington	21-24	0	Both	114
Stonnington	21-24	0	Father only	16
Stonnington	21-24	0	Mother only	30
Stonnington	21-24	0	Neither	69
Stonnington	21-24	1	Both	481
Stonnington	21-24	1	Father only	66
Stonnington	21-24	1	Mother only	75
Stonnington	21-24	1	Neither	132
Strathbogie	0-4	0		9
Strathbogie	0-4	0	Both	79
Strathbogie	0-4	0	Father only	3
Strathbogie	0-4	0	Neither	5
Strathbogie	0-4	1	Both	347
Strathbogie	0-4	1	Father only	17
Strathbogie	0-4	1	Mother only	14
Strathbogie	0-4	1	Neither	16
Strathbogie	5-9	0		5
Strathbogie	5-9	0	Both	77
Strathbogie	5-9	0	Mother only	3
Strathbogie	5-9	0	Neither	6
Strathbogie	5-9	1		6
Strathbogie	5-9	1	Both	289
Strathbogie	5-9	1	Father only	40
Strathbogie	5-9	1	Mother only	18
Strathbogie	5-9	1	Neither	22
Strathbogie	10-12	0	Both	67
Strathbogie	10-12	0	Mother only	5
Strathbogie	10-12	1	Both	191
Strathbogie	10-12	1	Father only	15
Strathbogie	10-12	1	Mother only	19
Strathbogie	10-12	1	Neither	8
Strathbogie	13-14	0	Both	43
Strathbogie	13-14	0	Father only	4
Strathbogie	13-14	0	Mother only	8
Strathbogie	13-14	1	Both	132
Strathbogie	13-14	1	Father only	6
Strathbogie	13-14	1	Mother only	15
Strathbogie	13-14	1	Neither	9
Strathbogie	15-17	0	Both	57
Strathbogie	15-17	0	Father only	3
Strathbogie	15-17	0	Mother only	5
Strathbogie	15-17	1		5
Strathbogie	15-17	1	Both	156
Strathbogie	15-17	1	Father only	12
Strathbogie	15-17	1	Mother only	17
Strathbogie	15-17	1	Neither	7
Strathbogie	18-20	0	Both	5
Strathbogie	18-20	1	Both	38
Strathbogie	21-24	0	Both	4
Strathbogie	21-24	1	Both	14
Strathbogie	21-24	1	Neither	3
Surf Coast	0-4	0		5
Surf Coast	0-4	0	Both	91
Surf Coast	0-4	0	Mother only	21
Surf Coast	0-4	1		3
Surf Coast	0-4	1	Both	1540
Surf Coast	0-4	1	Father only	198
Surf Coast	0-4	1	Mother only	185
Surf Coast	0-4	1	Neither	109
Surf Coast	5-9	0		5
Surf Coast	5-9	0	Both	173
Surf Coast	5-9	0	Father only	11
Surf Coast	5-9	0	Mother only	32
Surf Coast	5-9	0	Neither	8
Surf Coast	5-9	1		10
Surf Coast	5-9	1	Both	1623
Surf Coast	5-9	1	Father only	218
Surf Coast	5-9	1	Mother only	207
Surf Coast	5-9	1	Neither	114
Surf Coast	10-12	0	Both	161
Surf Coast	10-12	0	Father only	13
Surf Coast	10-12	0	Mother only	30
Surf Coast	10-12	0	Neither	10
Surf Coast	10-12	1		3
Surf Coast	10-12	1	Both	935
Surf Coast	10-12	1	Father only	103
Surf Coast	10-12	1	Mother only	109
Surf Coast	10-12	1	Neither	69
Surf Coast	13-14	0	Both	107
Surf Coast	13-14	0	Father only	5
Surf Coast	13-14	0	Mother only	15
Surf Coast	13-14	0	Neither	4
Surf Coast	13-14	1		7
Surf Coast	13-14	1	Both	644
Surf Coast	13-14	1	Father only	53
Surf Coast	13-14	1	Mother only	57
Surf Coast	13-14	1	Neither	42
Surf Coast	15-17	0		3
Surf Coast	15-17	0	Both	163
Surf Coast	15-17	0	Father only	23
Surf Coast	15-17	0	Mother only	15
Surf Coast	15-17	0	Neither	11
Surf Coast	15-17	1		4
Surf Coast	15-17	1	Both	766
Surf Coast	15-17	1	Father only	71
Surf Coast	15-17	1	Mother only	81
Surf Coast	15-17	1	Neither	53
Surf Coast	18-20	0	Both	50
Surf Coast	18-20	0	Father only	4
Surf Coast	18-20	0	Mother only	10
Surf Coast	18-20	0	Neither	4
Surf Coast	18-20	1	Both	291
Surf Coast	18-20	1	Father only	40
Surf Coast	18-20	1	Mother only	29
Surf Coast	18-20	1	Neither	24
Surf Coast	21-24	0	Both	22
Surf Coast	21-24	0	Father only	3
Surf Coast	21-24	0	Mother only	3
Surf Coast	21-24	0	Neither	5
Surf Coast	21-24	1	Both	113
Surf Coast	21-24	1	Father only	11
Surf Coast	21-24	1	Mother only	13
Surf Coast	21-24	1	Neither	9
Swan Hill	0-4	0		6
Swan Hill	0-4	0	Both	130
Swan Hill	0-4	0	Father only	3
Swan Hill	0-4	0	Mother only	13
Swan Hill	0-4	0	Neither	17
Swan Hill	0-4	1		6
Swan Hill	0-4	1	Both	755
Swan Hill	0-4	1	Father only	66
Swan Hill	0-4	1	Mother only	24
Swan Hill	0-4	1	Neither	151
Swan Hill	5-9	0		7
Swan Hill	5-9	0	Both	206
Swan Hill	5-9	0	Father only	6
Swan Hill	5-9	0	Mother only	25
Swan Hill	5-9	0	Neither	21
Swan Hill	5-9	1		4
Swan Hill	5-9	1	Both	684
Swan Hill	5-9	1	Father only	69
Swan Hill	5-9	1	Mother only	25
Swan Hill	5-9	1	Neither	148
Swan Hill	10-12	0		6
Swan Hill	10-12	0	Both	141
Swan Hill	10-12	0	Father only	3
Swan Hill	10-12	0	Mother only	4
Swan Hill	10-12	0	Neither	17
Swan Hill	10-12	1		4
Swan Hill	10-12	1	Both	463
Swan Hill	10-12	1	Father only	25
Swan Hill	10-12	1	Mother only	13
Swan Hill	10-12	1	Neither	80
Swan Hill	13-14	0	Both	120
Swan Hill	13-14	0	Father only	4
Swan Hill	13-14	0	Mother only	6
Swan Hill	13-14	0	Neither	8
Swan Hill	13-14	1	Both	259
Swan Hill	13-14	1	Father only	16
Swan Hill	13-14	1	Mother only	5
Swan Hill	13-14	1	Neither	59
Swan Hill	15-17	0	Both	102
Swan Hill	15-17	0	Mother only	8
Swan Hill	15-17	0	Neither	13
Swan Hill	15-17	1	Both	326
Swan Hill	15-17	1	Father only	11
Swan Hill	15-17	1	Mother only	7
Swan Hill	15-17	1	Neither	62
Swan Hill	18-20	0	Both	29
Swan Hill	18-20	0	Mother only	3
Swan Hill	18-20	0	Neither	4
Swan Hill	18-20	1	Both	78
Swan Hill	18-20	1	Neither	14
Swan Hill	21-24	0	Both	6
Swan Hill	21-24	1	Both	18
Swan Hill	21-24	1	Father only	3
Swan Hill	21-24	1	Neither	3
Towong	0-4	0	Both	18
Towong	0-4	1	Both	211
Towong	0-4	1	Father only	11
Towong	0-4	1	Neither	14
Towong	5-9	0	Both	34
Towong	5-9	1		4
Towong	5-9	1	Both	212
Towong	5-9	1	Father only	15
Towong	5-9	1	Mother only	3
Towong	5-9	1	Neither	9
Towong	10-12	0	Both	31
Towong	10-12	0	Mother only	3
Towong	10-12	1	Both	144
Towong	10-12	1	Father only	10
Towong	10-12	1	Mother only	6
Towong	10-12	1	Neither	4
Towong	13-14	0	Both	25
Towong	13-14	1	Both	109
Towong	13-14	1	Father only	9
Towong	13-14	1	Mother only	3
Towong	15-17	0	Both	31
Towong	15-17	1	Both	98
Towong	15-17	1	Father only	9
Towong	15-17	1	Mother only	7
Towong	15-17	1	Neither	7
Towong	18-20	0	Both	3
Towong	18-20	1	Both	27
Wangaratta	0-4	0		9
Wangaratta	0-4	0	Both	201
Wangaratta	0-4	0	Father only	3
Wangaratta	0-4	0	Mother only	12
Wangaratta	0-4	0	Neither	4
Wangaratta	0-4	1		3
Wangaratta	0-4	1	Both	1037
Wangaratta	0-4	1	Father only	60
Wangaratta	0-4	1	Mother only	43
Wangaratta	0-4	1	Neither	64
Wangaratta	5-9	0		7
Wangaratta	5-9	0	Both	293
Wangaratta	5-9	0	Father only	11
Wangaratta	5-9	0	Mother only	9
Wangaratta	5-9	0	Neither	6
Wangaratta	5-9	1		5
Wangaratta	5-9	1	Both	1067
Wangaratta	5-9	1	Father only	61
Wangaratta	5-9	1	Mother only	53
Wangaratta	5-9	1	Neither	65
Wangaratta	10-12	0		9
Wangaratta	10-12	0	Both	233
Wangaratta	10-12	0	Father only	6
Wangaratta	10-12	0	Mother only	14
Wangaratta	10-12	0	Neither	3
Wangaratta	10-12	1		6
Wangaratta	10-12	1	Both	725
Wangaratta	10-12	1	Father only	40
Wangaratta	10-12	1	Mother only	43
Wangaratta	10-12	1	Neither	22
Wangaratta	13-14	0		5
Wangaratta	13-14	0	Both	160
Wangaratta	13-14	0	Father only	7
Wangaratta	13-14	0	Mother only	5
Wangaratta	13-14	0	Neither	10
Wangaratta	13-14	1	Both	468
Wangaratta	13-14	1	Father only	28
Wangaratta	13-14	1	Mother only	28
Wangaratta	13-14	1	Neither	12
Wangaratta	15-17	0	Both	178
Wangaratta	15-17	0	Father only	7
Wangaratta	15-17	0	Mother only	12
Wangaratta	15-17	0	Neither	12
Wangaratta	15-17	1	Both	619
Wangaratta	15-17	1	Father only	18
Wangaratta	15-17	1	Mother only	31
Wangaratta	15-17	1	Neither	19
Wangaratta	18-20	0	Both	39
Wangaratta	18-20	1	Both	148
Wangaratta	18-20	1	Father only	6
Wangaratta	18-20	1	Mother only	5
Wangaratta	18-20	1	Neither	4
Wangaratta	21-24	0	Both	11
Wangaratta	21-24	0	Neither	3
Wangaratta	21-24	1	Both	22
Warrnambool	0-4	0		7
Warrnambool	0-4	0	Both	209
Warrnambool	0-4	0	Father only	8
Warrnambool	0-4	0	Mother only	22
Warrnambool	0-4	0	Neither	9
Warrnambool	0-4	1	Both	1162
Warrnambool	0-4	1	Father only	73
Warrnambool	0-4	1	Mother only	77
Warrnambool	0-4	1	Neither	105
Warrnambool	5-9	0		12
Warrnambool	5-9	0	Both	359
Warrnambool	5-9	0	Father only	14
Warrnambool	5-9	0	Mother only	40
Warrnambool	5-9	0	Neither	20
Warrnambool	5-9	1		4
Warrnambool	5-9	1	Both	1183
Warrnambool	5-9	1	Father only	86
Warrnambool	5-9	1	Mother only	91
Warrnambool	5-9	1	Neither	107
Warrnambool	10-12	0		3
Warrnambool	10-12	0	Both	265
Warrnambool	10-12	0	Father only	16
Warrnambool	10-12	0	Mother only	23
Warrnambool	10-12	0	Neither	9
Warrnambool	10-12	1		5
Warrnambool	10-12	1	Both	739
Warrnambool	10-12	1	Father only	52
Warrnambool	10-12	1	Mother only	48
Warrnambool	10-12	1	Neither	58
Warrnambool	13-14	0	Both	177
Warrnambool	13-14	0	Father only	13
Warrnambool	13-14	0	Mother only	12
Warrnambool	13-14	0	Neither	11
Warrnambool	13-14	1		8
Warrnambool	13-14	1	Both	551
Warrnambool	13-14	1	Father only	26
Warrnambool	13-14	1	Mother only	34
Warrnambool	13-14	1	Neither	39
Warrnambool	15-17	0		5
Warrnambool	15-17	0	Both	200
Warrnambool	15-17	0	Father only	15
Warrnambool	15-17	0	Mother only	22
Warrnambool	15-17	0	Neither	22
Warrnambool	15-17	1	Both	661
Warrnambool	15-17	1	Father only	42
Warrnambool	15-17	1	Mother only	36
Warrnambool	15-17	1	Neither	47
Warrnambool	18-20	0	Both	53
Warrnambool	18-20	0	Mother only	3
Warrnambool	18-20	0	Neither	6
Warrnambool	18-20	1	Both	180
Warrnambool	18-20	1	Father only	8
Warrnambool	18-20	1	Mother only	5
Warrnambool	18-20	1	Neither	20
Warrnambool	21-24	0	Both	15
Warrnambool	21-24	1	Both	60
Warrnambool	21-24	1	Father only	3
Warrnambool	21-24	1	Neither	3
Wellington	0-4	0		7
Wellington	0-4	0	Both	294
Wellington	0-4	0	Father only	5
Wellington	0-4	0	Mother only	14
Wellington	0-4	0	Neither	9
Wellington	0-4	1		7
Wellington	0-4	1	Both	1561
Wellington	0-4	1	Father only	112
Wellington	0-4	1	Mother only	76
Wellington	0-4	1	Neither	103
Wellington	5-9	0		19
Wellington	5-9	0	Both	427
Wellington	5-9	0	Father only	18
Wellington	5-9	0	Mother only	24
Wellington	5-9	0	Neither	13
Wellington	5-9	1		12
Wellington	5-9	1	Both	1580
Wellington	5-9	1	Father only	102
Wellington	5-9	1	Mother only	86
Wellington	5-9	1	Neither	109
Wellington	10-12	0		10
Wellington	10-12	0	Both	272
Wellington	10-12	0	Father only	10
Wellington	10-12	0	Mother only	31
Wellington	10-12	0	Neither	3
Wellington	10-12	1		8
Wellington	10-12	1	Both	990
Wellington	10-12	1	Father only	56
Wellington	10-12	1	Mother only	57
Wellington	10-12	1	Neither	69
Wellington	13-14	0		11
Wellington	13-14	0	Both	227
Wellington	13-14	0	Father only	10
Wellington	13-14	0	Mother only	16
Wellington	13-14	0	Neither	12
Wellington	13-14	1		6
Wellington	13-14	1	Both	655
Wellington	13-14	1	Father only	34
Wellington	13-14	1	Mother only	30
Wellington	13-14	1	Neither	38
Wellington	15-17	0		6
Wellington	15-17	0	Both	223
Wellington	15-17	0	Father only	13
Wellington	15-17	0	Mother only	21
Wellington	15-17	0	Neither	13
Wellington	15-17	1	Both	780
Wellington	15-17	1	Father only	40
Wellington	15-17	1	Mother only	55
Wellington	15-17	1	Neither	58
Wellington	18-20	0	Both	49
Wellington	18-20	0	Father only	3
Wellington	18-20	0	Neither	6
Wellington	18-20	1	Both	196
Wellington	18-20	1	Father only	13
Wellington	18-20	1	Mother only	9
Wellington	18-20	1	Neither	10
Wellington	21-24	0	Both	23
Wellington	21-24	0	Neither	3
Wellington	21-24	1	Both	43
Wellington	21-24	1	Father only	5
Wellington	21-24	1	Neither	7
West Wimmera	0-4	0	Both	25
West Wimmera	0-4	1	Both	183
West Wimmera	0-4	1	Father only	14
West Wimmera	0-4	1	Mother only	3
West Wimmera	0-4	1	Neither	3
West Wimmera	5-9	0	Both	26
West Wimmera	5-9	0	Mother only	4
West Wimmera	5-9	1	Both	133
West Wimmera	5-9	1	Father only	9
West Wimmera	5-9	1	Mother only	4
West Wimmera	5-9	1	Neither	10
West Wimmera	10-12	0	Both	22
West Wimmera	10-12	1	Both	92
West Wimmera	10-12	1	Father only	11
West Wimmera	10-12	1	Neither	3
West Wimmera	13-14	0		4
West Wimmera	13-14	0	Both	12
West Wimmera	13-14	0	Father only	4
West Wimmera	13-14	1	Both	47
West Wimmera	13-14	1	Mother only	3
West Wimmera	13-14	1	Neither	5
West Wimmera	15-17	0	Both	8
West Wimmera	15-17	1	Both	44
West Wimmera	18-20	1	Both	9
Whitehorse	0-4	0		17
Whitehorse	0-4	0	Both	157
Whitehorse	0-4	0	Father only	46
Whitehorse	0-4	0	Mother only	75
Whitehorse	0-4	0	Neither	198
Whitehorse	0-4	1		22
Whitehorse	0-4	1	Both	2135
Whitehorse	0-4	1	Father only	720
Whitehorse	0-4	1	Mother only	471
Whitehorse	0-4	1	Neither	3653
Whitehorse	5-9	0		21
Whitehorse	5-9	0	Both	304
Whitehorse	5-9	0	Father only	88
Whitehorse	5-9	0	Mother only	94
Whitehorse	5-9	0	Neither	444
Whitehorse	5-9	1		20
Whitehorse	5-9	1	Both	2758
Whitehorse	5-9	1	Father only	717
Whitehorse	5-9	1	Mother only	549
Whitehorse	5-9	1	Neither	4152
Whitehorse	10-12	0		12
Whitehorse	10-12	0	Both	304
Whitehorse	10-12	0	Father only	73
Whitehorse	10-12	0	Mother only	75
Whitehorse	10-12	0	Neither	317
